Date,CLEAN.NS
2025-03-25,1207.4000244140625
2025-03-26,1200.5999755859375
2025-03-27,1194.8499755859375
2025-03-28,1167.3499755859375
2025-04-01,1217.9000244140625
2025-04-02,1215.3499755859375
2025-04-03,1207.4000244140625
2025-04-04,1191.75
2025-04-07,1167.25
2025-04-08,1171.3499755859375
2025-04-09,1144.699951171875
2025-04-11,1180.949951171875
2025-04-15,1166.199951171875
2025-04-16,1184.0
2025-04-17,1176.0999755859375
2025-04-21,1200.4000244140625
2025-04-22,1204.800048828125
2025-04-23,1216.800048828125
2025-04-24,1219.5999755859375
2025-04-25,1194.300048828125
2025-04-28,1189.199951171875
2025-04-29,1192.0
2025-04-30,1174.800048828125
2025-05-02,1164.0999755859375
2025-05-05,1188.0999755859375
2025-05-06,1170.800048828125
2025-05-07,1179.9000244140625
2025-05-08,1192.300048828125
2025-05-09,1189.5
2025-05-12,1237.0999755859375
2025-05-13,1248.199951171875
2025-05-14,1263.0999755859375
2025-05-15,1276.5
2025-05-16,1294.199951171875
2025-05-19,1286.0999755859375
2025-05-20,1267.199951171875
2025-05-21,1274.5
2025-05-22,1328.9000244140625
2025-05-23,1433.199951171875
2025-05-26,1425.300048828125
2025-05-27,1424.5
2025-05-28,1425.699951171875
2025-05-29,1466.9000244140625
2025-05-30,1549.199951171875
2025-06-02,1505.9000244140625
2025-06-03,1480.300048828125
2025-06-04,1489.300048828125
2025-06-05,1538.5999755859375
2025-06-06,1498.199951171875
2025-06-09,1501.5999755859375
2025-06-10,1477.699951171875
2025-06-11,1506.699951171875
2025-06-12,1459.5
2025-06-13,1469.699951171875
2025-06-16,1466.199951171875
2025-06-17,1438.199951171875
2025-06-18,1445.4000244140625
2025-06-19,1418.0999755859375
2025-06-20,1406.800048828125
2025-06-23,1434.199951171875
2025-06-24,1450.800048828125
2025-06-25,1502.699951171875
2025-06-26,1473.0999755859375
2025-06-27,1464.5
2025-06-30,1465.5999755859375
2025-07-01,1449.9000244140625
2025-07-02,1454.199951171875
2025-07-03,1485.0
2025-07-04,1483.0999755859375
2025-07-07,1466.699951171875
2025-07-08,1451.4000244140625
2025-07-09,1465.199951171875
2025-07-10,1444.4000244140625
2025-07-11,1426.5999755859375
2025-07-14,1455.5999755859375
2025-07-15,1440.9000244140625
2025-07-16,1459.0999755859375
2025-07-17,1445.199951171875
2025-07-18,1318.699951171875
2025-07-21,1276.0999755859375
2025-07-22,1298.699951171875
2025-07-23,1304.800048828125
2025-07-24,1282.699951171875
2025-07-25,1242.5
2025-07-28,1243.0
2025-07-29,1238.4000244140625
2025-07-30,1246.5
2025-07-31,1222.300048828125
2025-08-01,1207.199951171875
2025-08-04,1203.0
2025-08-05,1216.300048828125
2025-08-06,1196.800048828125
2025-08-07,1196.5
2025-08-08,1176.4000244140625
2025-08-11,1175.0
2025-08-12,1159.699951171875
2025-08-13,1229.9000244140625
2025-08-14,1180.9000244140625
2025-08-18,1164.9000244140625
2025-08-19,1189.9000244140625
2025-08-20,1180.800048828125
2025-08-21,1149.0
