Date,KIRLOSENG.NS
2018-04-26,286.93115234375
2018-04-27,286.630615234375
2018-04-30,286.33013916015625
2018-05-02,283.5398254394531
2018-05-03,283.5398254394531
2018-05-04,278.94647216796875
2018-05-07,277.5299377441406
2018-05-08,277.5299377441406
2018-05-09,276.88592529296875
2018-05-10,279.1611022949219
2018-05-11,274.48199462890625
2018-05-14,269.7599182128906
2018-05-15,276.11322021484375
2018-05-16,269.37353515625
2018-05-17,266.3684997558594
2018-05-18,272.8507080078125
2018-05-21,270.7472839355469
2018-05-22,276.4996032714844
2018-05-23,276.58544921875
2018-05-24,277.7445068359375
2018-05-25,276.4566955566406
2018-05-28,281.22161865234375
2018-05-29,279.375732421875
2018-05-30,282.4236755371094
2018-05-31,279.6333923339844
2018-06-01,270.57550048828125
2018-06-04,265.3383483886719
2018-06-05,261.9040222167969
2018-06-06,255.37901306152344
2018-06-07,259.7575988769531
2018-06-08,261.1742858886719
2018-06-11,257.56829833984375
2018-06-12,255.5936279296875
2018-06-13,254.77798461914062
2018-06-14,257.4395751953125
2018-06-15,249.54078674316406
2018-06-18,248.03831481933594
2018-06-19,244.73280334472656
2018-06-20,241.29859924316406
2018-06-21,238.76585388183594
2018-06-22,232.9276123046875
2018-06-25,234.601806640625
2018-06-26,233.70030212402344
2018-06-27,222.96832275390625
2018-06-28,220.9936065673828
2018-06-29,224.4708251953125
2018-07-02,225.7586669921875
2018-07-03,224.12733459472656
2018-07-04,223.22589111328125
2018-07-05,224.8571319580078
2018-07-06,223.9556427001953
2018-07-09,221.5946044921875
2018-07-10,225.20057678222656
2018-07-11,220.47845458984375
2018-07-12,225.88742065429688
2018-07-13,220.8218994140625
2018-07-16,213.61001586914062
2018-07-17,208.2869110107422
2018-07-18,206.9132080078125
2018-07-19,195.9236297607422
2018-07-20,197.76954650878906
2018-07-23,203.73655700683594
2018-07-24,207.0849151611328
2018-07-25,209.31719970703125
2018-07-26,207.47128295898438
2018-07-27,221.85215759277344
2018-07-30,224.04153442382812
2018-07-31,223.5263671875
2018-08-01,222.49610900878906
2018-08-02,223.1462860107422
2018-08-03,221.58584594726562
2018-08-06,221.8459014892578
2018-08-07,223.5364227294922
2018-08-08,221.8459014892578
2018-08-09,219.3751983642578
2018-08-10,225.57369995117188
2018-08-13,224.88014221191406
2018-08-14,217.72801208496094
2018-08-16,218.0314483642578
2018-08-17,218.681640625
2018-08-20,221.93263244628906
2018-08-21,219.5919189453125
2018-08-23,219.89532470703125
2018-08-24,221.28240966796875
2018-08-27,220.41546630859375
2018-08-28,264.49859619140625
2018-08-29,273.6446838378906
2018-08-30,271.867431640625
2018-08-31,258.3001403808594
2018-09-03,245.46958923339844
2018-09-04,233.20262145996094
2018-09-05,224.2733154296875
2018-09-06,235.4566192626953
2018-09-07,243.56234741210938
2018-09-10,230.73187255859375
2018-09-11,227.04747009277344
2018-09-12,226.5272979736328
2018-09-14,229.1714630126953
2018-09-17,225.4436492919922
2018-09-18,219.67857360839844
2018-09-19,209.18881225585938
2018-09-21,197.7020721435547
2018-09-24,191.93701171875
2018-09-25,191.20013427734375
2018-09-26,193.9742889404297
2018-09-27,189.2062530517578
2018-09-28,174.55523681640625
2018-10-01,183.48451232910156
2018-10-03,182.92100524902344
2018-10-04,182.09742736816406
2018-10-05,176.67918395996094
2018-10-08,182.27084350585938
2018-10-09,182.92100524902344
2018-10-10,186.60545349121094
2018-10-11,182.66094970703125
2018-10-12,187.25563049316406
2018-10-15,189.2062530517578
2018-10-16,189.2495880126953
2018-10-17,189.59634399414062
2018-10-19,182.61761474609375
2018-10-22,180.27691650390625
2018-10-23,175.03201293945312
2018-10-24,176.50576782226562
2018-10-25,176.50576782226562
2018-10-26,190.333251953125
2018-10-29,194.01763916015625
2018-10-30,191.1567840576172
2018-10-31,188.94613647460938
2018-11-01,189.07620239257812
2018-11-02,191.93701171875
2018-11-05,188.25259399414062
2018-11-06,190.4632568359375
2018-11-07,192.11041259765625
2018-11-09,191.89366149902344
2018-11-12,191.50357055664062
2018-11-13,189.89974975585938
2018-11-14,189.6830291748047
2018-11-15,186.38870239257812
2018-11-16,184.52481079101562
2018-11-19,183.87464904785156
2018-11-20,182.09742736816406
2018-11-21,183.8312530517578
2018-11-22,189.2495880126953
2018-11-26,186.90884399414062
2018-11-27,182.96434020996094
2018-11-28,181.57730102539062
2018-11-29,176.9825897216797
2018-11-30,176.8092041015625
2018-12-03,178.0662384033203
2018-12-04,175.89891052246094
2018-12-05,171.91107177734375
2018-12-06,166.92625427246094
2018-12-07,166.96961975097656
2018-12-10,161.76805114746094
2018-12-11,166.70953369140625
2018-12-12,170.52398681640625
2018-12-13,170.56735229492188
2018-12-14,172.95138549804688
2018-12-17,172.0411376953125
2018-12-18,172.64796447753906
2018-12-19,174.3385009765625
2018-12-20,190.11648559570312
2018-12-21,182.74765014648438
2018-12-24,178.75978088378906
2018-12-26,175.03201293945312
2018-12-27,178.32632446289062
2018-12-28,176.67918395996094
2018-12-31,178.19625854492188
2019-01-01,177.5460968017578
2019-01-02,177.67613220214844
2019-01-03,175.89891052246094
2019-01-04,173.90496826171875
2019-01-07,174.51187133789062
2019-01-08,174.0350341796875
2019-01-09,172.561279296875
2019-01-10,173.42820739746094
2019-01-11,171.781005859375
2019-01-14,171.217529296875
2019-01-15,169.2669677734375
2019-01-16,168.53009033203125
2019-01-17,169.13693237304688
2019-01-18,167.40309143066406
2019-01-21,163.8487091064453
2019-01-22,161.4213104248047
2019-01-23,158.3437042236328
2019-01-24,156.3931427001953
2019-01-25,163.11180114746094
2019-01-28,153.9657745361328
2019-01-29,153.4456024169922
2019-01-30,150.88816833496094
2019-01-31,149.67446899414062
2019-02-01,149.2410125732422
2019-02-04,150.06459045410156
2019-02-05,149.58778381347656
2019-02-06,148.88404846191406
2019-02-07,148.48818969726562
2019-02-08,148.2682647705078
2019-02-11,143.07821655273438
2019-02-12,143.78196716308594
2019-02-14,145.5852813720703
2019-02-15,145.98114013671875
2019-02-18,144.39768981933594
2019-02-19,145.14544677734375
2019-02-20,146.5529327392578
2019-02-21,148.66412353515625
2019-02-22,148.00436401367188
2019-02-25,152.3147430419922
2019-02-26,150.4674530029297
2019-02-27,150.55543518066406
2019-02-28,150.81932067871094
2019-03-01,157.15293884277344
2019-03-05,163.57452392578125
2019-03-06,165.6857452392578
2019-03-07,163.7064666748047
2019-03-08,164.23426818847656
2019-03-11,167.00523376464844
2019-03-12,169.20443725585938
2019-03-13,163.26663208007812
2019-03-14,161.28738403320312
2019-03-15,160.93551635742188
2019-03-18,159.7480010986328
2019-03-19,159.08819580078125
2019-03-20,155.5255584716797
2019-03-22,154.77783203125
2019-03-25,150.81932067871094
2019-03-26,151.12722778320312
2019-03-27,150.3354949951172
2019-03-28,155.48159790039062
2019-04-01,153.9861297607422
2019-04-02,157.37283325195312
2019-04-03,156.53717041015625
2019-04-04,155.48159790039062
2019-04-05,154.68984985351562
2019-04-08,154.9537353515625
2019-04-09,153.67825317382812
2019-04-10,152.35873413085938
2019-04-11,150.4674530029297
2019-04-12,149.6317596435547
2019-04-15,150.86329650878906
2019-04-16,150.3794708251953
2019-04-18,149.67576599121094
2019-04-22,148.66412353515625
2019-04-23,147.34463500976562
2019-04-24,146.6848602294922
2019-04-25,145.8052215576172
2019-04-26,145.93716430664062
2019-04-30,143.5620574951172
2019-05-02,144.79360961914062
2019-05-03,146.72882080078125
2019-05-06,145.10147094726562
2019-05-07,142.8583221435547
2019-05-08,139.7794647216797
2019-05-09,140.96702575683594
2019-05-10,141.8906707763672
2019-05-13,138.10809326171875
2019-05-14,138.45993041992188
2019-05-15,138.416015625
2019-05-16,136.9645233154297
2019-05-17,139.3396453857422
2019-05-20,152.35873413085938
2019-05-21,149.45584106445312
2019-05-22,149.76370239257812
2019-05-23,148.7081298828125
2019-05-24,153.54629516601562
2019-05-27,158.29652404785156
2019-05-28,175.1861572265625
2019-05-29,174.57040405273438
2019-05-30,170.2160186767578
2019-05-31,172.41519165039062
2019-06-03,168.85255432128906
2019-06-04,170.260009765625
2019-06-06,167.57704162597656
2019-06-07,168.544677734375
2019-06-10,167.18116760253906
2019-06-11,171.13967895507812
2019-06-12,170.04010009765625
2019-06-13,169.6442413330078
2019-06-14,167.09320068359375
