Date,HSX.L
2019-04-03,1576.678955078125
2019-04-04,1572.684814453125
2019-04-05,1566.6934814453125
2019-04-08,1543.7274169921875
2019-04-09,1562.69970703125
2019-04-10,1558.70556640625
2019-04-11,1578.67578125
2019-04-12,1605.6365966796875
2019-04-15,1626.6053466796875
2019-04-16,1640.5848388671875
2019-04-17,1651.56884765625
2019-04-18,1646.5760498046875
2019-04-23,1641.5833740234375
2019-04-24,1657.559814453125
2019-04-25,1666.546630859375
2019-04-26,1674.534912109375
2019-04-29,1682.5230712890625
2019-04-30,1671.539306640625
2019-05-01,1692.5084228515625
2019-05-02,1657.559814453125
2019-05-03,1625.60693359375
2019-05-07,1617.618896484375
2019-05-08,1613.6243896484375
2019-05-09,1556.92578125
2019-05-10,1562.9180908203125
2019-05-13,1550.9339599609375
2019-05-14,1572.9046630859375
2019-05-15,1601.8662109375
2019-05-16,1657.79150390625
2019-05-17,1656.7930908203125
2019-05-20,1656.7930908203125
2019-05-21,1663.78369140625
2019-05-22,1669.775390625
2019-05-23,1606.859375
2019-05-24,1651.7994384765625
2019-05-28,1655.7943115234375
2019-05-29,1619.8421630859375
2019-05-30,1648.803466796875
2019-05-31,1633.823486328125
2019-06-03,1617.844970703125
2019-06-04,1637.8182373046875
2019-06-05,1661.7862548828125
2019-06-06,1668.777099609375
2019-06-07,1684.7557373046875
2019-06-10,1671.77294921875
2019-06-11,1680.7611083984375
2019-06-12,1692.7451171875
2019-06-13,1684.7557373046875
2019-06-14,1685.7542724609375
2019-06-17,1709.722412109375
2019-06-18,1713.7171630859375
2019-06-19,1708.7237548828125
2019-06-20,1713.7171630859375
2019-06-21,1709.722412109375
2019-06-24,1705.7276611328125
2019-06-25,1697.7384033203125
2019-06-26,1693.7435302734375
2019-06-27,1673.7703857421875
2019-06-28,1689.7491455078125
2019-07-01,1715.71435546875
2019-07-02,1753.6636962890625
2019-07-03,1774.635986328125
2019-07-04,1774.635986328125
2019-07-05,1765.6478271484375
2019-07-08,1756.6597900390625
2019-07-09,1752.6650390625
2019-07-10,1737.6851806640625
2019-07-11,1741.679931640625
2019-07-12,1704.7291259765625
2019-07-15,1729.6956787109375
2019-07-16,1738.6837158203125
2019-07-17,1731.6929931640625
2019-07-18,1717.711669921875
2019-07-19,1720.707763671875
2019-07-22,1715.71435546875
2019-07-23,1730.694580078125
2019-07-24,1732.6917724609375
2019-07-25,1751.6666259765625
2019-07-26,1769.6424560546875
2019-07-29,1767.6451416015625
2019-07-30,1731.6929931640625
2019-07-31,1697.7384033203125
2019-08-01,1679.7623291015625
2019-08-02,1647.804931640625
2019-08-05,1596.8726806640625
2019-08-06,1578.8966064453125
2019-08-07,1583.89013671875
2019-08-08,1575.013916015625
2019-08-09,1585.0013427734375
2019-08-12,1581.0064697265625
2019-08-13,1580.0079345703125
2019-08-14,1578.0101318359375
2019-08-15,1577.0115966796875
2019-08-16,1598.984130859375
2019-08-19,1595.987548828125
2019-08-20,1581.0064697265625
2019-08-21,1600.981201171875
2019-08-22,1583.00390625
2019-08-23,1578.0101318359375
2019-08-27,1583.00390625
2019-08-28,1551.044189453125
2019-08-29,1552.0430908203125
2019-08-30,1548.0479736328125
2019-09-02,1557.0364990234375
2019-09-03,1558.035400390625
2019-09-04,1552.0430908203125
2019-09-05,1558.035400390625
2019-09-06,1548.0479736328125
2019-09-09,1561.0316162109375
2019-09-10,1557.0364990234375
2019-09-11,1592.991455078125
2019-09-12,1613.96484375
2019-09-13,1649.919677734375
2019-09-16,1643.9271240234375
2019-09-17,1647.922119140625
2019-09-18,1637.934814453125
2019-09-19,1654.913330078125
2019-09-20,1640.930908203125
2019-09-23,1622.95361328125
2019-09-24,1630.943359375
2019-09-25,1620.9559326171875
2019-09-26,1637.934814453125
2019-09-27,1650.918212890625
2019-09-30,1657.909423828125
2019-10-01,1652.915771484375
2019-10-02,1596.986328125
2019-10-03,1561.0316162109375
2019-10-04,1570.020263671875
2019-10-07,1600.981201171875
2019-10-08,1601.97998046875
2019-10-09,1601.97998046875
2019-10-10,1593.989990234375
2019-10-11,1601.97998046875
2019-10-14,1564.0277099609375
2019-10-15,1598.984130859375
2019-10-16,1516.0882568359375
2019-10-17,1539.0594482421875
2019-10-18,1542.0556640625
2019-10-21,1530.0706787109375
2019-10-22,1522.0806884765625
2019-10-23,1478.1357421875
2019-10-24,1502.10595703125
2019-10-25,1507.099853515625
2019-10-28,1481.1322021484375
2019-10-29,1484.1285400390625
2019-10-30,1489.1224365234375
2019-10-31,1487.1246337890625
2019-11-01,1473.1424560546875
2019-11-04,1438.1865234375
2019-11-05,1419.21044921875
2019-11-06,1387.2508544921875
2019-11-07,1252.4207763671875
2019-11-08,1267.40185546875
2019-11-11,1211.4725341796875
2019-11-12,1218.4635009765625
2019-11-13,1247.427001953125
2019-11-14,1280.385498046875
2019-11-15,1247.427001953125
2019-11-18,1233.444580078125
2019-11-19,1259.4119873046875
2019-11-20,1254.4180908203125
2019-11-21,1273.394287109375
2019-11-22,1269.3995361328125
2019-11-25,1267.40185546875
2019-11-26,1318.3377685546875
2019-11-27,1360.2847900390625
2019-11-28,1359.2860107421875
2019-11-29,1361.28369140625
2019-12-02,1345.3035888671875
2019-12-03,1348.2996826171875
2019-12-04,1338.3123779296875
2019-12-05,1353.2935791015625
2019-12-06,1362.2821044921875
2019-12-09,1361.28369140625
2019-12-10,1351.296142578125
2019-12-11,1321.333984375
2019-12-12,1342.3076171875
2019-12-13,1368.27490234375
2019-12-16,1396.2396240234375
2019-12-17,1390.2469482421875
2019-12-18,1398.2371826171875
2019-12-19,1383.2557373046875
2019-12-20,1417.213134765625
2019-12-23,1422.2066650390625
2019-12-24,1437.187744140625
2019-12-27,1428.19921875
2019-12-30,1422.2066650390625
2019-12-31,1422.2066650390625
2020-01-02,1429.19775390625
2020-01-03,1426.201904296875
2020-01-06,1382.2569580078125
2020-01-07,1382.2569580078125
2020-01-08,1369.2734375
2020-01-09,1371.27099609375
2020-01-10,1338.3123779296875
2020-01-13,1337.3135986328125
2020-01-14,1352.294921875
2020-01-15,1350.2974853515625
2020-01-16,1341.308837890625
2020-01-17,1367.27587890625
2020-01-20,1351.296142578125
2020-01-21,1338.3123779296875
2020-01-22,1366.277099609375
2020-01-23,1324.3299560546875
2020-01-24,1338.3123779296875
2020-01-27,1321.333984375
2020-01-28,1349.298583984375
2020-01-29,1358.2872314453125
2020-01-30,1315.34130859375
2020-01-31,1311.3465576171875
2020-02-03,1320.335205078125
2020-02-04,1330.322509765625
2020-02-05,1326.3275146484375
2020-02-06,1343.3062744140625
2020-02-07,1334.3173828125
2020-02-10,1338.3123779296875
2020-02-11,1336.3150634765625
2020-02-12,1345.3035888671875
2020-02-13,1343.3062744140625
2020-02-14,1344.3048095703125
2020-02-17,1338.3123779296875
2020-02-18,1320.335205078125
2020-02-19,1338.3123779296875
2020-02-20,1329.3238525390625
2020-02-21,1330.322509765625
2020-02-24,1296.3653564453125
2020-02-25,1261.409423828125
2020-02-26,1298.3629150390625
2020-02-27,1256.4156494140625
2020-02-28,1224.4560546875
2020-03-02,1274.3931884765625
2020-03-03,1204.481201171875
2020-03-04,1233.444580078125
2020-03-05,1245.4295654296875
2020-03-06,1194.4937744140625
2020-03-09,1120.587158203125
2020-03-10,1141.5606689453125
2020-03-11,1125.5804443359375
2020-03-12,1044.6826171875
2020-03-13,1081.635986328125
2020-03-16,1047.678955078125
2020-03-17,1003.7344360351562
2020-03-18,785.0101318359375
2020-03-19,993.7468872070312
2020-03-20,998.7406616210938
2020-03-23,973.7720947265625
2020-03-24,947.804931640625
2020-03-25,942.3118896484375
2020-03-26,920.3394775390625
2020-03-27,920.3394775390625
2020-03-30,908.3546142578125
2020-03-31,923.8350830078125
2020-04-01,891.6755981445312
2020-04-02,861.7133178710938
2020-04-03,839.3416748046875
2020-04-06,878.891845703125
2020-04-07,931.824951171875
2020-04-08,947.0059204101562
2020-04-09,1027.2047119140625
2020-04-14,841.339111328125
2020-04-15,729.0806884765625
2020-04-16,789.2049560546875
2020-04-17,841.9382934570312
2020-04-20,789.8040161132812
2020-04-21,796.3958740234375
2020-04-22,786.408447265625
2020-04-23,749.0555419921875
2020-04-24,741.2653198242188
2020-04-27,730.2791137695312
2020-04-28,731.6773681640625
2020-04-29,705.1109008789062
2020-04-30,701.7152099609375
2020-05-01,684.5368041992188
2020-05-04,665.5608520507812
2020-05-05,691.5280151367188
2020-05-06,757.8444213867188
2020-05-07,800.1910400390625
2020-05-11,782.6132202148438
2020-05-12,734.6735229492188
2020-05-13,715.8973388671875
2020-05-14,673.5506591796875
2020-05-15,698.9186401367188
2020-05-18,708.706298828125
2020-05-19,706.5091552734375
2020-05-20,706.1096801757812
2020-05-21,704.1121826171875
2020-05-22,715.4979248046875
2020-05-26,732.6761474609375
2020-05-27,776.6206665039062
2020-05-28,766.23388671875
2020-05-29,739.4676513671875
2020-06-01,746.0592651367188
2020-06-02,781.8141479492188
2020-06-03,828.9547119140625
2020-06-04,836.744873046875
2020-06-05,838.742431640625
2020-06-08,817.1695556640625
2020-06-09,826.9572143554688
2020-06-10,826.757568359375
2020-06-11,798.9925537109375
2020-06-12,801.98876953125
2020-06-15,815.571533203125
2020-06-16,825.7588500976562
2020-06-17,822.7626342773438
2020-06-18,821.5640258789062
2020-06-19,833.7486572265625
2020-06-22,826.9572143554688
2020-06-23,829.9534912109375
2020-06-24,784.211181640625
2020-06-25,772.6257934570312
2020-06-26,770.4285278320312
2020-06-29,779.2174682617188
2020-06-30,787.6068725585938
2020-07-01,799.5916748046875
2020-07-02,804.9849853515625
2020-07-03,802.1884765625
2020-07-06,827.9559936523438
2020-07-07,806.5830078125
2020-07-08,810.5778198242188
2020-07-09,788.2061157226562
2020-07-10,811.97607421875
2020-07-13,813.7738647460938
2020-07-14,820.1658935546875
2020-07-15,826.757568359375
2020-07-16,831.3517456054688
2020-07-17,808.580322265625
2020-07-20,804.1859130859375
2020-07-21,813.3743896484375
2020-07-22,814.5728759765625
2020-07-23,812.575439453125
2020-07-24,799.39208984375
2020-07-27,785.8091430664062
2020-07-28,799.1922607421875
2020-07-29,764.236328125
2020-07-30,763.8367919921875
2020-07-31,780.6156005859375
2020-08-03,754.2489624023438
2020-08-04,781.8141479492188
2020-08-05,798.792724609375
2020-08-06,788.0064086914062
2020-08-07,794.1986083984375
2020-08-10,804.9849853515625
2020-08-11,806.1834716796875
2020-08-12,818.9674072265625
2020-08-13,831.3517456054688
2020-08-14,825.95849609375
2020-08-17,810.777587890625
2020-08-18,816.1708374023438
2020-08-19,810.5778198242188
2020-08-20,790.20361328125
2020-08-21,801.98876953125
2020-08-24,804.1859130859375
2020-08-25,788.8053588867188
2020-08-26,784.4109497070312
2020-08-27,784.211181640625
2020-08-28,792.4008178710938
2020-09-01,775.6219482421875
2020-09-02,757.8444213867188
2020-09-03,743.0630493164062
2020-09-04,709.1058349609375
2020-09-07,720.0919189453125
2020-09-08,744.0618286132812
2020-09-09,740.8659057617188
2020-09-10,742.2640991210938
2020-09-11,749.0555419921875
2020-09-14,757.2451171875
2020-09-15,886.2824096679688
2020-09-16,930.6265258789062
2020-09-17,912.649169921875
2020-09-18,936.2194213867188
2020-09-21,887.6806640625
2020-09-22,865.9081420898438
2020-09-23,871.1016845703125
2020-09-24,865.3088989257812
2020-09-25,883.885498046875
2020-09-28,903.6605834960938
2020-09-29,894.87158203125
2020-09-30,892.27490234375
2020-10-01,870.9019165039062
2020-10-02,878.4923095703125
2020-10-05,875.0965576171875
2020-10-06,873.8980102539062
2020-10-07,852.9244384765625
2020-10-08,858.1179809570312
2020-10-09,858.9169311523438
2020-10-12,872.6995849609375
2020-10-13,852.12548828125
2020-10-14,853.7234497070312
2020-10-15,862.9119262695312
2020-10-16,868.5048217773438
2020-10-19,883.885498046875
2020-10-20,886.082763671875
2020-10-21,871.9005126953125
2020-10-22,875.8956298828125
2020-10-23,874.497314453125
2020-10-26,856.7196044921875
2020-10-27,852.12548828125
2020-10-28,831.751220703125
2020-10-29,828.3555297851562
2020-10-30,823.36181640625
2020-11-02,841.9382934570312
2020-11-03,862.9119262695312
2020-11-04,885.4833984375
2020-11-05,894.0726928710938
2020-11-06,940.4141845703125
2020-11-09,954.7960205078125
2020-11-10,1027.2047119140625
2020-11-11,1026.7054443359375
2020-11-12,1043.6839599609375
2020-11-13,1040.687744140625
2020-11-16,1051.673828125
2020-11-17,1070.6500244140625
2020-11-18,1092.622314453125
2020-11-19,1085.131591796875
2020-11-20,1093.62109375
2020-11-23,1106.6044921875
2020-11-24,1107.1041259765625
2020-11-25,1091.62353515625
2020-11-26,1084.1329345703125
2020-11-27,1076.14306640625
2020-11-30,1081.635986328125
2020-12-01,1096.11767578125
2020-12-02,1043.6839599609375
2020-12-03,1044.1834716796875
2020-12-04,1046.180908203125
2020-12-07,1028.702880859375
2020-12-08,1020.7130126953125
2020-12-09,1008.72802734375
2020-12-10,1010.7255249023438
2020-12-11,997.7420043945312
2020-12-14,998.7406616210938
2020-12-15,994.7456665039062
2020-12-16,996.7431030273438
2020-12-17,1004.2337036132812
2020-12-18,995.5447387695312
2020-12-21,965.3826904296875
2020-12-22,991.7493896484375
2020-12-23,997.7420043945312
2020-12-24,998.7406616210938
2020-12-29,1005.2324829101562
2020-12-30,1005.7317504882812
2020-12-31,992.7482299804688
2021-01-04,992.1489868164062
2021-01-05,989.3525390625
2021-01-06,1002.735595703125
2021-01-07,993.7468872070312
2021-01-08,986.356201171875
2021-01-11,965.3826904296875
2021-01-12,966.9807739257812
2021-01-13,964.3839111328125
2021-01-14,965.3826904296875
2021-01-15,996.7431030273438
2021-01-18,999.7393798828125
2021-01-19,998.7406616210938
2021-01-20,1002.735595703125
2021-01-21,987.9542846679688
2021-01-22,969.5774536132812
2021-01-25,955.9945678710938
2021-01-26,958.7909545898438
2021-01-27,954.995849609375
2021-01-28,949.0033569335938
2021-01-29,933.2232666015625
2021-02-01,938.8161010742188
2021-02-02,956.1943359375
2021-02-03,943.210693359375
2021-02-04,935.0209350585938
2021-02-05,951.7999267578125
2021-02-08,950.6013793945312
2021-02-09,962.586181640625
2021-02-10,957.1930541992188
2021-02-11,948.0046997070312
2021-02-12,980.5635375976562
2021-02-15,987.1553955078125
2021-02-16,994.9454956054688
2021-02-17,969.7771606445312
2021-02-18,942.0121459960938
2021-02-19,938.0172729492188
2021-02-22,923.4356079101562
2021-02-23,937.6177368164062
2021-02-24,953.9971313476562
2021-02-25,945.0084228515625
2021-02-26,942.8112182617188
2021-03-01,971.1754150390625
2021-03-02,980.36376953125
2021-03-03,864.3101196289062
2021-03-04,905.6580200195312
2021-03-05,905.0587768554688
2021-03-08,916.4443969726562
2021-03-09,893.8728637695312
2021-03-10,874.0977783203125
2021-03-11,874.497314453125
2021-03-12,855.1217651367188
2021-03-15,839.3416748046875
2021-03-16,855.7210083007812
2021-03-17,846.3328857421875
2021-03-18,840.3405151367188
2021-03-19,850.1281127929688
2021-03-22,836.145751953125
2021-03-23,818.1682739257812
2021-03-24,813.1746826171875
2021-03-25,825.55908203125
2021-03-26,824.3605346679688
2021-03-29,825.1594848632812
2021-03-30,847.930908203125
2021-03-31,859.3164672851562
2021-04-01,866.7071533203125
2021-04-06,873.0990600585938
2021-04-07,887.6806640625
2021-04-08,857.718505859375
2021-04-09,853.3240356445312
2021-04-12,865.1091918945312
2021-04-13,854.1229858398438
2021-04-14,862.9119262695312
2021-04-15,857.5186767578125
2021-04-16,859.11669921875
2021-04-19,859.7159423828125
2021-04-20,835.9458618164062
2021-04-21,832.5501708984375
2021-04-22,831.5514526367188
2021-04-23,822.96240234375
2021-04-26,840.1405639648438
2021-04-27,810.777587890625
2021-04-28,812.575439453125
2021-04-29,806.982421875
2021-04-30,810.9774780273438
2021-05-04,810.1784057617188
2021-05-05,798.9925537109375
2021-05-06,824.7599487304688
2021-05-07,846.7323608398438
2021-05-10,848.9295654296875
2021-05-11,829.9534912109375
2021-05-12,812.9749145507812
2021-05-13,801.98876953125
2021-05-14,813.9736328125
2021-05-17,806.78271484375
2021-05-18,806.5830078125
2021-05-19,798.1935424804688
2021-05-20,808.7802124023438
2021-05-21,798.9925537109375
2021-05-24,785.8091430664062
2021-05-25,770.628173828125
2021-05-26,769.0302734375
2021-05-27,777.6194458007812
2021-05-28,783.2125244140625
2021-06-01,786.608154296875
2021-06-02,791.4022216796875
2021-06-03,810.9774780273438
2021-06-04,812.575439453125
2021-06-07,812.3756713867188
2021-06-08,798.9925537109375
2021-06-09,794.9976806640625
2021-06-10,786.608154296875
2021-06-11,796.7952880859375
2021-06-14,792.4008178710938
2021-06-15,797.7941284179688
2021-06-16,816.9698486328125
2021-06-17,825.1594848632812
2021-06-18,819.766357421875
2021-06-21,833.3491821289062
2021-06-22,854.5224609375
2021-06-23,828.5552368164062
2021-06-24,833.1494750976562
2021-06-25,847.930908203125
2021-06-28,878.891845703125
2021-06-29,861.1141967773438
2021-06-30,830.552734375
2021-07-01,837.5438842773438
2021-07-02,839.5413818359375
2021-07-05,853.124267578125
2021-07-06,855.3214111328125
2021-07-07,855.521240234375
2021-07-08,847.930908203125
2021-07-09,864.5098876953125
2021-07-12,870.1028442382812
2021-07-13,873.2988891601562
2021-07-14,867.3064575195312
2021-07-15,858.1179809570312
2021-07-16,863.1116333007812
2021-07-19,840.5401000976562
2021-07-20,841.5388793945312
2021-07-21,869.903076171875
2021-07-22,874.8967895507812
2021-07-23,892.8742065429688
2021-07-26,892.0751342773438
2021-07-27,892.8742065429688
2021-07-28,883.885498046875
2021-07-29,890.2774047851562
2021-07-30,875.29638671875
2021-08-02,864.5098876953125
2021-08-03,921.2384643554688
2021-08-04,918.8413696289062
2021-08-05,921.6378173828125
2021-08-06,921.4381103515625
2021-08-09,926.6316528320312
2021-08-10,939.2156982421875
2021-08-11,954.7960205078125
2021-08-12,955.8780517578125
2021-08-13,948.8863525390625
2021-08-16,943.8921508789062
2021-08-17,944.8909301757812
2021-08-18,937.2999267578125
2021-08-19,928.9097900390625
2021-08-20,930.5079345703125
2021-08-23,925.31396484375
2021-08-24,925.7135009765625
2021-08-25,934.503173828125
2021-08-26,932.5054321289062
2021-08-27,931.1072998046875
2021-08-31,917.7228393554688
2021-09-01,930.7076416015625
2021-09-02,931.1072998046875
2021-09-03,925.31396484375
2021-09-06,937.2999267578125
2021-09-07,932.905029296875
2021-09-08,923.31640625
2021-09-09,928.3104858398438
2021-09-10,920.7193603515625
2021-09-13,910.930908203125
2021-09-14,906.3362426757812
2021-09-15,866.1834106445312
2021-09-16,865.9835815429688
2021-09-17,860.1904296875
2021-09-20,859.391357421875
2021-09-21,861.5887451171875
2021-09-22,872.5758056640625
2021-09-23,866.982421875
2021-09-24,848.8037719726562
2021-09-27,851.0011596679688
2021-09-28,843.2103881835938
2021-09-29,844.0093383789062
2021-09-30,838.61572265625
2021-10-01,834.0210571289062
2021-10-04,828.6275024414062
2021-10-05,839.0151977539062
2021-10-06,829.0270385742188
2021-10-07,825.43115234375
2021-10-08,828.0281372070312
2021-10-11,816.6414794921875
2021-10-12,801.0597534179688
2021-10-13,818.6392211914062
2021-10-14,829.4264526367188
2021-10-15,829.0270385742188
2021-10-18,829.2266845703125
2021-10-19,839.0151977539062
2021-10-20,833.8212890625
2021-10-21,819.0386962890625
2021-10-22,811.2478637695312
2021-10-25,804.4558715820312
2021-10-26,832.6226806640625
2021-10-27,828.6275024414062
2021-10-28,832.0234985351562
2021-10-29,832.0234985351562
2021-11-01,847.605224609375
2021-11-02,812.6461791992188
2021-11-03,801.0597534179688
2021-11-04,809.0504150390625
2021-11-05,823.2337646484375
2021-11-08,827.2291259765625
2021-11-09,791.8706665039062
2021-11-10,814.4441528320312
2021-11-11,830.2255249023438
2021-11-12,833.6216430664062
2021-11-15,847.20556640625
2021-11-16,851.0011596679688
2021-11-17,843.2103881835938
2021-11-18,849.0035400390625
2021-11-19,850.8014526367188
2021-11-22,843.0106201171875
2021-11-23,844.0093383789062
2021-11-24,842.01171875
2021-11-25,839.0151977539062
2021-11-26,828.6275024414062
2021-11-29,834.0210571289062
2021-11-30,827.428955078125
2021-12-01,827.6285400390625
2021-12-02,824.6322021484375
2021-12-03,828.427734375
2021-12-06,849.0035400390625
2021-12-07,850.4019165039062
2021-12-08,861.98828125
2021-12-09,868.7803344726562
2021-12-10,874.3738403320312
2021-12-13,867.3819580078125
2021-12-14,867.9812622070312
2021-12-15,857.3937377929688
2021-12-16,863.1868896484375
2021-12-17,857.3937377929688
2021-12-20,841.012939453125
2021-12-21,851.6004638671875
2021-12-22,848.004638671875
2021-12-23,847.0059204101562
2021-12-24,848.6040649414062
2021-12-29,863.9859619140625
2021-12-30,862.9869995117188
2021-12-31,859.7908325195312
2022-01-04,889.5559692382812
2022-01-05,906.5360107421875
2022-01-06,905.1376342773438
2022-01-07,922.916748046875
2022-01-10,931.306884765625
2022-01-11,938.0989379882812
2022-01-12,929.9085693359375
2022-01-13,947.887451171875
2022-01-14,948.8863525390625
2022-01-17,969.4620361328125
2022-01-18,969.8616943359375
2022-01-19,983.6455078125
2022-01-20,943.2928466796875
2022-01-21,936.5008544921875
2022-01-24,936.900390625
2022-01-25,942.6934814453125
2022-01-26,952.08251953125
2022-01-27,962.2706298828125
2022-01-28,960.0732421875
2022-01-31,969.6619262695312
2022-02-01,975.25537109375
2022-02-02,978.6514282226562
2022-02-03,986.4421997070312
2022-02-04,986.4421997070312
2022-02-07,970.0614624023438
2022-02-08,973.0579223632812
2022-02-09,965.8663940429688
2022-02-10,970.0614624023438
2022-02-11,973.8569946289062
2022-02-14,947.08837890625
2022-02-15,961.8710327148438
2022-02-16,961.8710327148438
2022-02-17,941.6947631835938
2022-02-18,924.514892578125
2022-02-21,926.7122802734375
2022-02-22,915.9249877929688
2022-02-23,913.9273681640625
2022-02-24,879.1681518554688
2022-02-25,918.3222045898438
2022-02-28,920.7193603515625
2022-03-01,894.7498779296875
2022-03-02,945.6900634765625
2022-03-03,888.7568969726562
2022-03-04,827.029296875
2022-03-07,826.2303466796875
2022-03-08,830.6251220703125
2022-03-09,880.9660034179688
2022-03-10,900.3433227539062
2022-03-11,921.7181396484375
2022-03-14,935.1024169921875
2022-03-15,904.1388549804688
2022-03-16,922.1177368164062
2022-03-17,943.2928466796875
2022-03-18,928.9097900390625
2022-03-21,931.90625
2022-03-22,956.077880859375
2022-03-23,944.6912231445312
2022-03-24,946.8886108398438
2022-03-25,958.8746337890625
2022-03-28,963.8687744140625
2022-03-29,977.6525268554688
2022-03-30,979.650146484375
2022-03-31,982.4469604492188
2022-04-01,989.039306640625
2022-04-04,984.0451049804688
2022-04-05,983.6455078125
2022-04-06,978.0521240234375
2022-04-07,983.8452758789062
2022-04-08,983.4456787109375
2022-04-11,981.0486450195312
2022-04-12,953.6806640625
2022-04-13,933.3046875
2022-04-14,941.6947631835938
2022-04-19,921.7181396484375
2022-04-20,932.1060791015625
2022-04-21,932.3057861328125
2022-04-22,913.5277709960938
2022-04-25,902.3409423828125
2022-04-26,913.1283569335938
2022-04-27,919.321044921875
2022-04-28,931.1072998046875
2022-04-29,945.4902954101562
2022-05-03,946.2894287109375
2022-05-04,955.6784057617188
2022-05-05,874.1414184570312
2022-05-06,925.6907348632812
2022-05-09,941.0756225585938
2022-05-10,940.07666015625
2022-05-11,946.6702270507812
2022-05-12,938.8777465820312
2022-05-13,948.8680419921875
2022-05-16,962.6544799804688
2022-05-17,969.2479858398438
2022-05-18,959.0580444335938
2022-05-19,930.2862548828125
2022-05-20,943.2735595703125
2022-05-23,962.4547119140625
2022-05-24,955.0619506835938
2022-05-25,934.8818359375
2022-05-26,943.2735595703125
2022-05-27,955.0619506835938
2022-05-30,937.4791870117188
2022-05-31,923.4929809570312
2022-06-01,911.1050415039062
2022-06-06,938.6781005859375
2022-06-07,932.0845336914062
2022-06-08,922.6937255859375
2022-06-09,921.8945922851562
2022-06-10,894.1217651367188
2022-06-13,907.7084350585938
2022-06-14,919.0972900390625
2022-06-15,946.8699951171875
2022-06-16,925.8905639648438
2022-06-17,932.6839599609375
2022-06-20,949.6672973632812
2022-06-21,938.4782104492188
2022-06-22,926.489990234375
2022-06-23,932.4840698242188
2022-06-24,950.865966796875
2022-06-27,950.865966796875
2022-06-28,962.8541870117188
2022-06-29,950.865966796875
2022-06-30,941.4752807617188
2022-07-01,945.07177734375
2022-07-04,947.0697021484375
2022-07-05,919.2970581054688
2022-07-06,929.2872924804688
2022-07-07,942.2745361328125
2022-07-08,942.474365234375
2022-07-11,926.8895874023438
2022-07-12,928.2882690429688
2022-07-13,917.2990112304688
2022-07-14,870.5449829101562
2022-07-15,875.73974609375
2022-07-18,867.3480224609375
2022-07-19,877.937744140625
2022-07-20,859.1561279296875
2022-07-21,863.7515869140625
2022-07-22,877.937744140625
2022-07-25,889.1268310546875
2022-07-26,885.7300415039062
2022-07-27,887.3284912109375
2022-07-28,882.33349609375
2022-07-29,891.7241821289062
2022-08-01,882.7329711914062
2022-08-02,874.940673828125
2022-08-03,869.1463012695312
2022-08-04,899.1168823242188
2022-08-05,900.5155639648438
2022-08-08,899.1168823242188
2022-08-09,916.8994750976562
2022-08-10,927.489013671875
2022-08-11,908.6091918945312
2022-08-12,917.6013793945312
2022-08-15,912.0061645507812
2022-08-16,913.6048583984375
2022-08-17,921.797607421875
2022-08-18,928.5918579101562
2022-08-19,921.597900390625
2022-08-22,906.8106689453125
2022-08-23,896.8193359375
2022-08-24,888.2269287109375
2022-08-25,890.6249389648438
2022-08-26,881.0331420898438
2022-08-30,889.6256713867188
2022-08-31,897.019287109375
2022-09-01,880.0340576171875
2022-09-02,895.2208251953125
2022-09-05,882.6317749023438
2022-09-06,895.6204833984375
2022-09-07,887.0278930664062
2022-09-08,894.0218505859375
2022-09-09,911.0071411132812
2022-09-12,926.19384765625
2022-09-13,933.7872314453125
2022-09-14,934.7863159179688
2022-09-15,939.781982421875
2022-09-16,935.5857543945312
2022-09-20,913.4049682617188
2022-09-21,920.1990966796875
2022-09-22,918.4006958007812
2022-09-23,910.4075927734375
2022-09-26,882.2321166992188
2022-09-27,882.4319458007812
2022-09-28,874.2390747070312
2022-09-29,876.4371337890625
2022-09-30,881.6326293945312
2022-10-03,863.448486328125
2022-10-04,891.2243041992188
2022-10-05,904.8124389648438
2022-10-06,894.8211669921875
2022-10-07,886.2286987304688
2022-10-10,864.4476928710938
2022-10-11,861.0505981445312
2022-10-12,841.2677612304688
2022-10-13,848.661376953125
2022-10-14,865.44677734375
2022-10-17,882.83154296875
2022-10-18,888.8263549804688
2022-10-19,889.2260131835938
2022-10-20,879.2347412109375
2022-10-21,866.2459716796875
2022-10-24,878.235595703125
2022-10-25,879.6343994140625
2022-10-26,891.6239013671875
2022-10-27,899.2173461914062
2022-10-28,898.4180297851562
2022-10-31,898.4180297851562
2022-11-01,897.6187133789062
2022-11-02,950.7724609375
2022-11-03,964.5604858398438
2022-11-04,973.5526733398438
2022-11-07,979.5474853515625
2022-11-08,976.1503295898438
2022-11-09,979.5474853515625
2022-11-10,987.740234375
2022-11-11,966.1590576171875
2022-11-14,971.554443359375
2022-11-15,971.754150390625
2022-11-16,954.96875
2022-11-17,962.3623657226562
2022-11-18,978.7481079101562
2022-11-21,993.7350463867188
2022-11-22,989.1390380859375
2022-11-23,994.93408203125
2022-11-24,1003.1268310546875
2022-11-25,1003.62646484375
2022-11-28,995.3336791992188
2022-11-29,1009.12158203125
2022-11-30,999.6298828125
2022-12-01,1020.6116943359375
2022-12-02,1021.1112670898438
2022-12-05,1031.1025390625
2022-12-06,1035.0989990234375
2022-12-07,1027.6055908203125
2022-12-08,1028.604736328125
2022-12-09,1048.5872802734375
2022-12-12,1043.0921630859375
2022-12-13,1051.0850830078125
2022-12-14,1062.07568359375
