Date,AMGN
2017-08-03,136.74534606933594
2017-08-04,136.48626708984375
2017-08-07,137.05935668945312
2017-08-08,136.36065673828125
2017-08-09,136.25076293945312
2017-08-10,132.7649688720703
2017-08-11,133.01622009277344
2017-08-14,134.77484130859375
2017-08-15,134.39544677734375
2017-08-16,135.46246337890625
2017-08-17,132.6328887939453
2017-08-18,132.2218780517578
2017-08-21,132.9095458984375
2017-08-22,134.41917419433594
2017-08-23,133.5734405517578
2017-08-24,134.3242950439453
2017-08-25,134.1583251953125
2017-08-28,135.77069091796875
2017-08-29,136.12635803222656
2017-08-30,137.24864196777344
2017-08-31,140.50502014160156
2017-09-01,141.2480010986328
2017-09-05,139.69097900390625
2017-09-06,140.98715209960938
2017-09-07,142.82872009277344
2017-09-08,142.77340698242188
2017-09-11,147.39712524414062
2017-09-12,150.961669921875
2017-09-13,149.93417358398438
2017-09-14,149.72872924804688
2017-09-15,148.1716766357422
2017-09-18,147.38133239746094
2017-09-19,147.26272583007812
2017-09-20,148.72494506835938
2017-09-21,147.51568603515625
2017-09-22,146.82012939453125
2017-09-25,147.23899841308594
2017-09-26,146.69371032714844
2017-09-27,146.12460327148438
2017-09-28,146.58303833007812
2017-09-29,147.36550903320312
2017-10-02,147.93450927734375
2017-10-03,147.98202514648438
2017-10-04,149.05691528320312
2017-10-05,147.681640625
2017-10-06,146.8675537109375
2017-10-09,146.58303833007812
2017-10-10,146.8438262939453
2017-10-11,145.54763793945312
2017-10-12,144.4490203857422
2017-10-13,144.64657592773438
2017-10-16,143.76927185058594
2017-10-17,147.16001892089844
2017-10-18,147.23114013671875
2017-10-19,145.52391052246094
2017-10-20,144.6070556640625
2017-10-23,142.6864776611328
2017-10-24,142.55999755859375
2017-10-25,140.29159545898438
2017-10-26,139.51707458496094
2017-10-27,138.5370330810547
2017-10-30,137.99166870117188
2017-10-31,138.4895477294922
2017-11-01,138.64764404296875
2017-11-02,136.2686004638672
2017-11-03,137.08270263671875
2017-11-06,134.9961395263672
2017-11-07,137.11431884765625
2017-11-08,137.193359375
2017-11-09,137.5253143310547
2017-11-10,136.22120666503906
2017-11-13,135.54937744140625
2017-11-14,134.466552734375
2017-11-15,133.87380981445312
2017-11-16,135.89508056640625
2017-11-17,135.28228759765625
2017-11-20,134.3194122314453
2017-11-21,135.15493774414062
2017-11-22,135.2504425048828
2017-11-24,135.37777709960938
2017-11-27,135.05152893066406
2017-11-28,135.4891815185547
2017-11-29,137.05690002441406
2017-11-30,139.7864227294922
2017-12-01,141.01193237304688
2017-12-04,142.19761657714844
2017-12-05,142.18173217773438
2017-12-06,140.23202514648438
2017-12-07,138.43360900878906
2017-12-08,139.58746337890625
2017-12-11,140.71749877929688
2017-12-12,140.26385498046875
2017-12-13,141.15512084960938
2017-12-14,139.197509765625
2017-12-15,140.88458251953125
2017-12-18,140.1684112548828
2017-12-19,140.74929809570312
2017-12-20,140.94027709960938
2017-12-21,140.5980987548828
2017-12-22,140.39120483398438
2017-12-26,140.12863159179688
2017-12-27,140.22409057617188
2017-12-28,139.46014404296875
2017-12-29,138.3858184814453
2018-01-02,140.85275268554688
2018-01-03,143.5106658935547
2018-01-04,142.9058380126953
2018-01-05,143.75733947753906
2018-01-08,143.71755981445312
2018-01-09,145.92982482910156
2018-01-10,145.5160369873047
2018-01-11,144.79983520507812
2018-01-12,147.25076293945312
2018-01-16,147.6487579345703
2018-01-17,149.6142578125
2018-01-18,149.2800750732422
2018-01-19,150.62493896484375
2018-01-22,153.05201721191406
2018-01-23,152.7814483642578
2018-01-24,151.69923400878906
2018-01-25,151.26156616210938
2018-01-26,155.9805145263672
2018-01-29,157.5640869140625
2018-01-30,152.20848083496094
2018-01-31,148.05453491210938
2018-02-01,147.66464233398438
2018-02-02,148.8184814453125
2018-02-05,139.062255859375
2018-02-06,140.57421875
2018-02-07,141.2267608642578
2018-02-08,137.76513671875
2018-02-09,138.0356903076172
2018-02-12,139.15774536132812
2018-02-13,140.00924682617188
2018-02-14,143.93798828125
2018-02-15,147.2093505859375
2018-02-16,147.1692657470703
2018-02-20,146.7122039794922
2018-02-21,146.27127075195312
2018-02-22,146.2872314453125
2018-02-23,149.67086791992188
2018-02-26,151.1381072998047
2018-02-27,148.9652557373047
2018-02-28,147.34568786621094
2018-03-01,146.96075439453125
2018-03-02,148.39599609375
2018-03-05,152.4450225830078
2018-03-06,152.6214599609375
2018-03-07,150.36038208007812
2018-03-08,150.0637664794922
2018-03-09,153.22279357910156
2018-03-12,151.7795867919922
2018-03-13,152.14041137695312
2018-03-14,152.79782104492188
2018-03-15,152.14041137695312
2018-03-16,150.92967224121094
2018-03-19,146.36749267578125
2018-03-20,145.95054626464844
2018-03-21,145.59771728515625
2018-03-22,141.1798095703125
2018-03-23,135.84796142578125
2018-03-26,140.46627807617188
2018-03-27,137.22702026367188
2018-03-28,136.67373657226562
2018-03-29,136.68983459472656
2018-04-02,133.13783264160156
2018-04-03,134.8777618408203
2018-04-04,139.12725830078125
2018-04-05,137.90855407714844
2018-04-06,134.81362915039062
2018-04-09,136.00025939941406
2018-04-10,138.81454467773438
2018-04-11,138.23724365234375
2018-04-12,137.12277221679688
2018-04-13,137.49160766601562
2018-04-16,137.4114227294922
2018-04-17,140.21771240234375
2018-04-18,140.40206909179688
2018-04-19,138.65419006347656
2018-04-20,137.5557403564453
2018-04-23,140.0413055419922
2018-04-24,137.86045837402344
2018-04-25,140.17758178710938
2018-04-26,140.61056518554688
2018-04-27,142.28634643554688
2018-04-30,139.89698791503906
2018-05-01,135.72764587402344
2018-05-02,135.84796142578125
2018-05-03,133.4104766845703
2018-05-04,134.68531799316406
2018-05-07,134.7494659423828
2018-05-08,135.09422302246094
2018-05-09,136.0162811279297
2018-05-10,136.92234802246094
2018-05-11,139.42396545410156
2018-05-14,141.08367919921875
2018-05-15,138.1811065673828
2018-05-16,140.4273223876953
2018-05-17,141.1140899658203
2018-05-18,142.4472198486328
2018-05-21,142.5846405029297
2018-05-22,144.11172485351562
2018-05-23,145.3883819580078
2018-05-24,143.78854370117188
2018-05-25,144.01473999023438
2018-05-29,143.36839294433594
2018-05-30,145.6307373046875
2018-05-31,145.12979125976562
2018-06-01,148.32130432128906
2018-06-04,149.83226013183594
2018-06-05,146.83462524414062
2018-06-06,148.30516052246094
2018-06-07,148.10317993164062
2018-06-08,148.91114807128906
2018-06-11,149.16162109375
2018-06-12,149.53326416015625
2018-06-13,148.41017150878906
2018-06-14,150.1150360107422
2018-06-15,149.4847869873047
2018-06-18,148.62831115722656
2018-06-19,150.43826293945312
2018-06-20,150.69677734375
2018-06-21,150.27664184570312
2018-06-22,149.59791564941406
2018-06-25,149.76763916015625
2018-06-26,149.1454620361328
2018-06-27,148.28903198242188
2018-06-28,148.135498046875
2018-06-29,149.1454620361328
2018-07-02,149.7110595703125
2018-07-03,150.05043029785156
2018-07-05,151.38360595703125
2018-07-06,154.332763671875
2018-07-09,156.88592529296875
2018-07-10,158.11404418945312
2018-07-11,156.06179809570312
2018-07-12,156.81321716308594
2018-07-13,158.29180908203125
2018-07-16,157.45960998535156
2018-07-17,156.68394470214844
2018-07-18,155.77899169921875
2018-07-19,154.93869018554688
2018-07-20,153.9125518798828
2018-07-23,153.4923858642578
2018-07-24,154.64779663085938
2018-07-25,155.97291564941406
2018-07-26,156.7889862060547
2018-07-27,155.4881134033203
2018-07-30,154.02565002441406
2018-07-31,158.80894470214844
2018-08-01,158.23524475097656
2018-08-02,158.67156982421875
2018-08-03,159.9724578857422
2018-08-06,159.66539001464844
2018-08-07,161.91966247558594
2018-08-08,158.52610778808594
2018-08-09,156.72430419921875
2018-08-10,157.0879364013672
2018-08-13,158.0494384765625
2018-08-14,158.1706085205078
2018-08-15,157.7666473388672
2018-08-16,159.80038452148438
2018-08-17,160.59750366210938
2018-08-20,160.71141052246094
2018-08-21,160.50808715820312
2018-08-22,160.939208984375
2018-08-23,159.93052673339844
2018-08-24,159.9630584716797
2018-08-27,161.5574493408203
2018-08-28,161.57373046875
2018-08-29,162.49295043945312
2018-08-30,162.98104858398438
2018-08-31,162.5417938232422
2018-09-04,160.03627014160156
2018-09-05,160.86602783203125
2018-09-06,159.56442260742188
2018-09-07,159.68641662597656
2018-09-10,164.7300567626953
2018-09-11,162.2651824951172
2018-09-12,162.28964233398438
2018-09-13,165.079833984375
2018-09-14,163.16815185546875
2018-09-17,163.35525512695312
2018-09-18,164.5998992919922
2018-09-19,165.29945373535156
2018-09-20,166.84510803222656
2018-09-21,166.84510803222656
2018-09-24,168.5615234375
2018-09-25,167.951416015625
2018-09-26,168.2523956298828
2018-09-27,169.9281768798828
2018-09-28,168.62661743164062
2018-10-01,168.3175048828125
2018-10-02,168.9357452392578
2018-10-03,168.30935668945312
2018-10-04,165.5191192626953
2018-10-05,165.9665069580078
2018-10-08,167.22744750976562
2018-10-09,167.57720947265625
2018-10-10,163.6724853515625
2018-10-11,157.69342041015625
2018-10-12,160.5731201171875
2018-10-15,159.10887145996094
2018-10-16,164.5998992919922
2018-10-17,164.94970703125
2018-10-18,164.90904235839844
2018-10-19,164.16061401367188
2018-10-22,161.0856475830078
2018-10-23,160.77651977539062
2018-10-24,152.83692932128906
2018-10-25,153.01593017578125
2018-10-26,151.29136657714844
2018-10-29,153.08912658691406
2018-10-30,153.8131561279297
2018-10-31,156.83114624023438
2018-11-01,156.9206085205078
2018-11-02,152.1698455810547
2018-11-05,154.4964599609375
2018-11-06,155.17161560058594
2018-11-07,160.76023864746094
2018-11-08,159.45864868164062
2018-11-09,157.1321563720703
2018-11-12,155.83055114746094
2018-11-13,155.82244873046875
2018-11-14,154.85440063476562
2018-11-15,157.647705078125
2018-11-16,159.0648651123047
2018-11-19,159.662841796875
2018-11-20,160.9161834716797
2018-11-21,157.9098358154297
2018-11-23,157.74603271484375
2018-11-26,159.16317749023438
2018-11-27,161.45680236816406
2018-11-28,164.99562072753906
2018-11-29,165.77381896972656
2018-11-30,170.59046936035156
2018-12-03,166.23252868652344
2018-12-04,161.99745178222656
2018-12-06,163.02145385742188
2018-12-07,156.8203582763672
2018-12-10,158.9911346435547
2018-12-11,160.70318603515625
2018-12-12,160.89157104492188
2018-12-13,161.80902099609375
2018-12-14,157.33644104003906
2018-12-17,155.706298828125
2018-12-18,153.26519775390625
2018-12-19,151.94635009765625
2018-12-20,151.51220703125
2018-12-21,147.62118530273438
2018-12-24,146.13845825195312
2018-12-26,153.8877716064453
2018-12-27,155.9110870361328
2018-12-28,156.23876953125
2018-12-31,159.4662322998047
2019-01-02,157.1971435546875
2019-01-03,154.80520629882812
2019-01-04,160.09701538085938
2019-01-07,162.2513885498047
2019-01-08,164.33206176757812
2019-01-09,164.13546752929688
2019-01-10,166.02772521972656
2019-01-11,164.29110717773438
2019-01-14,161.19467163085938
2019-01-15,163.3245086669922
2019-01-16,162.92312622070312
2019-01-17,165.40521240234375
2019-01-18,167.0107421875
2019-01-22,165.45433044433594
2019-01-23,165.11024475097656
2019-01-24,164.626953125
2019-01-25,162.82485961914062
2019-01-28,157.23812866210938
2019-01-29,157.36920166015625
2019-01-30,151.4302978515625
2019-01-31,153.27337646484375
2019-02-01,153.24058532714844
2019-02-04,152.5115966796875
2019-02-05,154.25640869140625
2019-02-06,156.26332092285156
2019-02-07,150.91421508789062
2019-02-08,152.36412048339844
2019-02-11,152.19210815429688
2019-02-12,154.3546600341797
2019-02-13,154.80520629882812
2019-02-14,154.10354614257812
2019-02-15,155.47384643554688
2019-02-19,154.34291076660156
2019-02-20,154.3016815185547
2019-02-21,153.12948608398438
2019-02-22,154.7804718017578
2019-02-25,156.68734741210938
2019-02-26,156.91021728515625
2019-02-27,158.01638793945312
2019-02-28,156.91021728515625
2019-03-01,157.8017578125
2019-03-04,156.66256713867188
2019-03-05,155.87010192871094
2019-03-06,151.18955993652344
2019-03-07,149.79444885253906
2019-03-08,149.3074188232422
2019-03-11,152.00680541992188
2019-03-12,152.039794921875
2019-03-13,154.6566162109375
2019-03-14,154.99510192871094
2019-03-15,157.86782836914062
2019-03-18,157.92559814453125
2019-03-19,158.07421875
2019-03-20,157.76878356933594
2019-03-21,158.40438842773438
2019-03-22,154.12001037597656
2019-03-25,154.0292510986328
2019-03-26,155.41612243652344
2019-03-27,153.80636596679688
2019-03-28,154.90428161621094
2019-03-29,156.8276824951172
2019-04-01,158.30531311035156
2019-04-02,158.85015869140625
2019-04-03,159.25465393066406
2019-04-04,158.767578125
2019-04-05,161.31011962890625
2019-04-08,160.87258911132812
2019-04-09,159.3041534423828
2019-04-10,160.05540466308594
2019-04-11,158.5860137939453
2019-04-12,158.01638793945312
2019-04-15,157.8347930908203
2019-04-16,155.23446655273438
2019-04-17,150.628173828125
2019-04-18,146.50071716308594
2019-04-22,145.58447265625
