Date,JET2.L
2019-05-23,906.1844482421875
2019-05-24,907.1841430664062
2019-05-28,903.1854858398438
2019-05-29,889.690185546875
2019-05-30,899.6867065429688
2019-05-31,896.18798828125
2019-06-03,892.6891479492188
2019-06-04,891.689453125
2019-06-05,899.1868896484375
2019-06-06,899.6867065429688
2019-06-07,904.1851196289062
2019-06-10,904.6849365234375
2019-06-11,914.1817016601562
2019-06-12,909.6832885742188
2019-06-13,894.1886596679688
2019-06-14,893.18896484375
2019-06-17,885.6915893554688
2019-06-18,859.70068359375
2019-06-19,849.7040405273438
2019-06-20,842.2067260742188
2019-06-21,840.2073364257812
2019-06-24,835.7091064453125
2019-06-25,825.7124633789062
2019-06-26,825.212646484375
2019-06-27,822.2136840820312
2019-06-28,834.7092895507812
2019-07-01,843.2063598632812
2019-07-02,849.7040405273438
2019-07-03,857.7013549804688
2019-07-04,856.2018432617188
2019-07-05,849.7040405273438
2019-07-08,852.2032470703125
2019-07-09,841.20703125
2019-07-10,841.70703125
2019-07-11,879.6937255859375
2019-07-12,860.2003784179688
2019-07-15,799.2216796875
2019-07-16,799.2216796875
2019-07-17,773.7306518554688
2019-07-18,775.2300415039062
2019-07-19,777.7291870117188
2019-07-22,780.2283325195312
2019-07-23,782.2276611328125
2019-07-24,780.7280883789062
2019-07-25,771.2313842773438
2019-07-26,772.2310791015625
2019-07-29,777.7291870117188
2019-07-30,751.7382202148438
2019-07-31,759.2356567382812
2019-08-01,766.233154296875
2019-08-02,763.2343139648438
2019-08-05,765.7333984375
2019-08-06,771.7313232421875
2019-08-07,776.7294921875
2019-08-08,776.7294921875
2019-08-09,770.7315673828125
2019-08-12,748.7392578125
2019-08-13,752.2380981445312
2019-08-14,716.2506103515625
2019-08-15,709.2529907226562
2019-08-16,721.2489013671875
2019-08-19,735.7437744140625
2019-08-20,739.7423706054688
2019-08-21,746.2401123046875
2019-08-22,758.2359008789062
2019-08-23,748.2394409179688
2019-08-27,757.736083984375
2019-08-28,745.7402954101562
2019-08-29,748.2394409179688
2019-08-30,751.7382202148438
2019-09-02,745.7402954101562
2019-09-03,738.242919921875
2019-09-04,739.7423706054688
2019-09-05,738.242919921875
2019-09-06,737.2432250976562
2019-09-09,734.744140625
2019-09-10,762.2345581054688
2019-09-11,810.7176513671875
2019-09-12,799.7215576171875
2019-09-13,806.7191162109375
2019-09-16,802.720458984375
2019-09-17,800.7212524414062
2019-09-18,792.7239990234375
2019-09-19,792.2980346679688
2019-09-20,845.2846069335938
2019-09-23,879.7758178710938
2019-09-24,887.7737426757812
2019-09-25,899.7706909179688
2019-09-26,883.27490234375
2019-09-27,919.7655639648438
2019-09-30,914.7669067382812
2019-10-01,944.7592163085938
2019-10-02,929.7630004882812
2019-10-03,920.2655029296875
2019-10-04,929.7630004882812
2019-10-07,940.2603759765625
2019-10-08,924.7642822265625
2019-10-09,920.2655029296875
2019-10-10,935.2616577148438
2019-10-11,1089.7222900390625
2019-10-14,1089.7222900390625
2019-10-15,1115.715576171875
2019-10-16,1144.7083740234375
2019-10-17,1168.7021484375
2019-10-18,1235.6851806640625
2019-10-21,1257.6796875
2019-10-22,1240.683837890625
2019-10-23,1244.6827392578125
2019-10-24,1254.6800537109375
2019-10-25,1251.6807861328125
2019-10-28,1242.683349609375
2019-10-29,1249.681640625
2019-10-30,1258.67919921875
2019-10-31,1264.677734375
2019-11-01,1261.678466796875
2019-11-04,1267.6768798828125
2019-11-05,1281.6734619140625
2019-11-06,1284.6727294921875
2019-11-07,1282.6732177734375
2019-11-08,1278.67431640625
2019-11-11,1253.6805419921875
2019-11-12,1239.68408203125
2019-11-13,1245.6826171875
2019-11-14,1259.6788330078125
2019-11-15,1324.6624755859375
2019-11-18,1308.66650390625
2019-11-19,1358.65380859375
2019-11-20,1349.656005859375
2019-11-21,1413.6397705078125
2019-11-22,1383.6473388671875
2019-11-25,1413.6397705078125
2019-11-26,1420.637939453125
2019-11-27,1482.622314453125
2019-11-28,1478.623291015625
2019-11-29,1481.622314453125
2019-12-02,1465.62646484375
2019-12-03,1474.6241455078125
2019-12-04,1521.6121826171875
2019-12-05,1521.6121826171875
2019-12-06,1527.610595703125
2019-12-09,1564.601318359375
2019-12-10,1516.6134033203125
2019-12-11,1539.6077880859375
2019-12-12,1499.6177978515625
2019-12-13,1578.5977783203125
2019-12-16,1660.57666015625
2019-12-17,1675.5731201171875
2019-12-18,1703.5657958984375
2019-12-19,1749.55419921875
2019-12-20,1699.5667724609375
2019-12-23,1693.568359375
2019-12-24,1699.596923828125
2019-12-27,1695.597900390625
2019-12-30,1703.595947265625
2019-12-31,1693.598388671875
2020-01-02,1722.591552734375
2020-01-03,1674.6029052734375
2020-01-06,1673.6031494140625
2020-01-07,1669.60400390625
2020-01-08,1674.6029052734375
2020-01-09,1704.595703125
2020-01-10,1816.5693359375
2020-01-13,1805.57177734375
2020-01-14,1802.5726318359375
2020-01-15,1819.568603515625
2020-01-16,1776.5787353515625
2020-01-17,1791.5750732421875
2020-01-20,1773.579345703125
2020-01-21,1801.5726318359375
2020-01-22,1804.572021484375
2020-01-23,1797.57373046875
2020-01-24,1801.5726318359375
2020-01-27,1739.5875244140625
2020-01-28,1733.5888671875
2020-01-29,1744.5863037109375
2020-01-30,1728.590087890625
2020-01-31,1699.596923828125
2020-02-03,1685.60009765625
2020-02-04,1738.5875244140625
2020-02-05,1794.5745849609375
2020-02-06,1809.57080078125
2020-02-07,1879.5543212890625
2020-02-10,1858.559326171875
2020-02-11,1906.5478515625
2020-02-12,1894.5506591796875
2020-02-13,1880.5321044921875
2020-02-14,1896.55029296875
2020-02-17,1934.5411376953125
2020-02-18,1925.5433349609375
2020-02-19,1942.5394287109375
2020-02-20,1889.5518798828125
2020-02-21,1897.550048828125
2020-02-24,1649.60888671875
2020-02-25,1442.6578369140625
2020-02-26,1319.68701171875
2020-02-27,1228.7086181640625
2020-02-28,1228.7086181640625
2020-03-02,1117.735107421875
2020-03-03,1188.718017578125
2020-03-04,1151.726806640625
2020-03-05,1139.729736328125
2020-03-06,1088.7418212890625
2020-03-09,1047.7515869140625
2020-03-10,969.77001953125
2020-03-11,1013.7596435546875
2020-03-12,887.28955078125
2020-03-13,870.7935791015625
2020-03-16,525.3753662109375
2020-03-17,468.4889221191406
2020-03-18,379.909912109375
2020-03-19,305.72747802734375
2020-03-20,536.372802734375
2020-03-23,506.3799133300781
2020-03-24,558.3675537109375
2020-03-25,569.8648681640625
2020-03-26,568.365234375
2020-03-27,569.364990234375
2020-03-30,545.3706665039062
2020-03-31,550.869384765625
2020-04-01,475.4872131347656
2020-04-02,476.88690185546875
2020-04-03,477.28680419921875
2020-04-06,556.3681030273438
2020-04-07,605.8563232421875
2020-04-08,659.3436889648438
2020-04-09,722.82861328125
2020-04-14,665.8421020507812
2020-04-15,572.8641357421875
2020-04-16,595.8587036132812
2020-04-17,644.84716796875
2020-04-20,617.3535766601562
2020-04-21,589.860107421875
2020-04-22,591.8596801757812
2020-04-23,611.85498046875
2020-04-24,598.8579711914062
2020-04-27,608.355712890625
2020-04-28,627.3511352539062
2020-04-29,683.3380126953125
2020-04-30,643.3474731445312
2020-05-01,609.3555297851562
2020-05-04,583.861572265625
2020-05-05,568.365234375
2020-05-06,568.365234375
2020-05-07,563.366455078125
2020-05-11,586.8609008789062
2020-05-12,451.69287109375
2020-05-13,483.4853515625
2020-05-14,500.8812255859375
2020-05-15,471.8880920410156
2020-05-18,466.8892822265625
2020-05-19,584.861328125
2020-05-20,576.3633422851562
2020-05-21,678.3391723632812
2020-05-22,680.8385620117188
2020-05-26,797.810791015625
2020-05-27,819.3057250976562
2020-05-28,949.7747802734375
2020-05-29,881.7909545898438
2020-06-01,895.2877197265625
2020-06-02,895.7875366210938
2020-06-03,912.28369140625
2020-06-04,915.2828979492188
2020-06-05,1001.762451171875
2020-06-08,976.768310546875
2020-06-09,932.2789306640625
2020-06-10,894.7877807617188
2020-06-11,814.8067016601562
2020-06-12,808.3082885742188
2020-06-15,818.3059692382812
2020-06-16,846.2992553710938
2020-06-17,842.800048828125
2020-06-18,856.7968139648438
2020-06-19,872.7930297851562
2020-06-22,869.7937622070312
2020-06-23,864.2950439453125
2020-06-24,818.3059692382812
2020-06-25,808.3082885742188
2020-06-26,801.8098754882812
2020-06-29,826.3040161132812
2020-06-30,839.301025390625
2020-07-01,802.8096313476562
2020-07-02,847.7989501953125
2020-07-03,867.794189453125
2020-07-06,856.2969360351562
2020-07-07,797.810791015625
2020-07-08,763.3190307617188
2020-07-09,715.8302001953125
2020-07-10,661.8430786132812
2020-07-13,658.3438720703125
2020-07-14,664.84228515625
2020-07-15,706.8323974609375
2020-07-16,707.8320922851562
2020-07-17,712.8309936523438
2020-07-20,719.3294067382812
2020-07-21,720.3291625976562
2020-07-22,727.8273315429688
2020-07-23,718.3296508789062
2020-07-24,681.8383178710938
2020-07-27,623.8521118164062
2020-07-28,663.3427124023438
2020-07-29,681.8383178710938
2020-07-30,688.8366088867188
2020-07-31,646.3467407226562
2020-08-03,677.3394165039062
2020-08-04,699.334228515625
2020-08-05,716.8300170898438
2020-08-06,720.8291015625
2020-08-07,734.8257446289062
2020-08-10,748.322509765625
2020-08-11,789.812744140625
2020-08-12,755.82080078125
2020-08-13,735.3256225585938
2020-08-14,669.3412475585938
2020-08-17,624.3519287109375
2020-08-18,627.85107421875
2020-08-19,659.3436889648438
2020-08-20,661.8430786132812
2020-08-21,676.339599609375
2020-08-24,689.83642578125
2020-08-25,705.8325805664062
2020-08-26,713.8306884765625
2020-08-27,730.3268432617188
2020-08-28,713.8306884765625
2020-09-01,694.3353271484375
2020-09-02,677.3394165039062
2020-09-03,688.3367919921875
2020-09-04,699.8339233398438
2020-09-07,713.8306884765625
2020-09-08,710.8314208984375
2020-09-09,693.3355712890625
2020-09-10,694.3353271484375
2020-09-11,720.3291625976562
2020-09-14,743.8236083984375
2020-09-15,736.325439453125
2020-09-16,728.3273315429688
2020-09-17,746.8228759765625
2020-09-18,697.83447265625
2020-09-21,646.3467407226562
2020-09-22,644.34716796875
2020-09-23,663.8425903320312
2020-09-24,655.3446655273438
2020-09-25,657.843994140625
2020-09-28,675.8397216796875
2020-09-29,639.348388671875
2020-09-30,671.3408203125
2020-10-01,702.3333740234375
2020-10-02,695.8349609375
2020-10-05,732.3263549804688
2020-10-06,791.812255859375
2020-10-07,803.3094482421875
2020-10-08,830.802978515625
2020-10-09,835.8018798828125
2020-10-12,805.8088989257812
2020-10-13,790.8125
2020-10-14,793.3118896484375
2020-10-15,773.316650390625
2020-10-16,768.817626953125
2020-10-19,792.3120727539062
2020-10-20,833.8023681640625
2020-10-21,829.8032836914062
2020-10-22,870.7935791015625
2020-10-23,929.7794799804688
2020-10-26,940.2770385742188
2020-10-27,876.7921142578125
2020-10-28,843.300048828125
2020-10-29,827.8037109375
2020-10-30,850.29833984375
2020-11-02,818.8057861328125
2020-11-03,849.7984619140625
2020-11-04,872.7930297851562
2020-11-05,895.7875366210938
2020-11-06,916.28271484375
2020-11-09,1173.7218017578125
2020-11-10,1227.7088623046875
2020-11-11,1252.7030029296875
2020-11-12,1186.718505859375
2020-11-13,1199.715576171875
2020-11-16,1308.689697265625
2020-11-17,1339.682373046875
2020-11-18,1382.672119140625
2020-11-19,1266.6995849609375
2020-11-20,1332.68408203125
2020-11-23,1332.68408203125
2020-11-24,1371.6748046875
2020-11-25,1384.671630859375
2020-11-26,1376.673583984375
2020-11-27,1406.66650390625
2020-11-30,1398.66845703125
2020-12-01,1442.6578369140625
2020-12-02,1453.6553955078125
2020-12-03,1428.6611328125
2020-12-04,1427.661376953125
2020-12-07,1425.6619873046875
2020-12-08,1426.66162109375
2020-12-09,1426.66162109375
2020-12-10,1392.669677734375
2020-12-11,1327.6851806640625
2020-12-14,1391.669921875
2020-12-15,1319.68701171875
2020-12-16,1379.6728515625
2020-12-17,1402.66748046875
2020-12-18,1325.685546875
2020-12-21,1305.6905517578125
2020-12-22,1312.6885986328125
2020-12-23,1399.6678466796875
2020-12-24,1450.656005859375
2020-12-29,1492.64599609375
2020-12-30,1484.6478271484375
2020-12-31,1429.6611328125
2021-01-04,1315.68798828125
2021-01-05,1277.697021484375
2021-01-06,1323.6861572265625
2021-01-07,1351.679443359375
2021-01-08,1333.6837158203125
2021-01-11,1286.6949462890625
2021-01-12,1309.689453125
2021-01-13,1255.7021484375
2021-01-14,1316.687744140625
2021-01-15,1333.6837158203125
2021-01-18,1355.678466796875
2021-01-19,1452.6553955078125
2021-01-20,1502.6436767578125
2021-01-21,1486.6474609375
2021-01-22,1366.676025390625
2021-01-25,1217.711181640625
2021-01-26,1254.7022705078125
2021-01-27,1260.7010498046875
2021-01-28,1337.682861328125
2021-01-29,1318.6873779296875
2021-02-01,1333.6837158203125
2021-02-02,1393.6695556640625
2021-02-03,1459.65380859375
2021-02-04,1455.6546630859375
2021-02-05,1484.6478271484375
2021-02-08,1443.6575927734375
2021-02-09,1389.67041015625
2021-02-10,1313.6885986328125
2021-02-11,1297.6923828125
2021-02-12,1203.7144775390625
2021-02-15,1258.7015380859375
2021-02-16,1273.697998046875
2021-02-17,1286.6949462890625
2021-02-18,1220.71044921875
2021-02-19,1225.709228515625
2021-02-22,1329.6845703125
2021-02-23,1338.6824951171875
2021-02-24,1418.66357421875
2021-02-25,1413.664794921875
2021-02-26,1453.6553955078125
2021-03-01,1463.65283203125
2021-03-02,1448.656494140625
2021-03-03,1430.6607666015625
2021-03-04,1399.6678466796875
2021-03-05,1355.678466796875
2021-03-08,1396.668701171875
2021-03-09,1409.6656494140625
2021-03-10,1376.673583984375
2021-03-11,1414.6646728515625
2021-03-12,1411.6651611328125
2021-03-15,1438.6588134765625
2021-03-16,1424.6622314453125
2021-03-17,1443.6575927734375
2021-03-18,1426.66162109375
2021-03-19,1386.671142578125
2021-03-22,1289.6943359375
2021-03-23,1259.701171875
2021-03-24,1272.6981201171875
2021-03-25,1238.7061767578125
2021-03-26,1235.70703125
2021-03-29,1213.7122802734375
2021-03-30,1255.7021484375
2021-03-31,1267.6993408203125
2021-04-01,1301.1915283203125
2021-04-06,1318.6873779296875
2021-04-07,1368.1756591796875
2021-04-08,1366.676025390625
2021-04-09,1293.693359375
2021-04-12,1248.703857421875
2021-04-13,1289.1943359375
2021-04-14,1354.178955078125
2021-04-15,1314.688232421875
2021-04-16,1326.1854248046875
2021-04-19,1347.180419921875
2021-04-20,1265.699951171875
2021-04-21,1302.691162109375
2021-04-22,1376.1737060546875
2021-04-23,1366.676025390625
2021-04-26,1415.1644287109375
2021-04-27,1457.654296875
2021-04-28,1481.6485595703125
2021-04-29,1450.656005859375
2021-04-30,1491.146484375
2021-05-04,1489.646728515625
2021-05-05,1505.1429443359375
2021-05-06,1501.1439208984375
2021-05-07,1564.1290283203125
2021-05-10,1527.137939453125
2021-05-11,1460.15380859375
2021-05-12,1418.66357421875
2021-05-13,1390.17041015625
2021-05-14,1436.159423828125
2021-05-17,1362.177001953125
2021-05-18,1376.1737060546875
2021-05-19,1351.1795654296875
2021-05-20,1345.680908203125
2021-05-21,1359.1776123046875
2021-05-24,1378.1732177734375
2021-05-25,1373.6741943359375
2021-05-26,1377.1734619140625
2021-05-27,1345.180908203125
2021-05-28,1349.679931640625
2021-06-01,1359.6776123046875
2021-06-02,1357.1781005859375
2021-06-03,1292.6934814453125
2021-06-04,1302.691162109375
2021-06-07,1282.1959228515625
2021-06-08,1267.199462890625
2021-06-09,1289.6943359375
2021-06-10,1270.6986083984375
2021-06-11,1278.69677734375
2021-06-14,1239.7060546875
2021-06-15,1232.207763671875
2021-06-16,1224.70947265625
2021-06-17,1275.6973876953125
2021-06-18,1237.7064208984375
2021-06-21,1231.2080078125
2021-06-22,1227.7088623046875
2021-06-23,1275.197509765625
2021-06-24,1268.6990966796875
2021-06-25,1244.704833984375
2021-06-28,1177.220947265625
2021-06-29,1179.2203369140625
2021-06-30,1183.2193603515625
2021-07-01,1218.7110595703125
2021-07-02,1245.2047119140625
2021-07-05,1254.2027587890625
2021-07-06,1261.7008056640625
2021-07-07,1237.7064208984375
2021-07-08,1176.720947265625
2021-07-09,1223.2099609375
2021-07-12,1162.72412109375
2021-07-13,1150.2271728515625
2021-07-14,1099.2393798828125
2021-07-15,1074.7449951171875
2021-07-16,1096.239990234375
2021-07-19,1043.75244140625
2021-07-20,1049.7510986328125
2021-07-21,1133.731201171875
2021-07-22,1147.2279052734375
2021-07-23,1145.228515625
2021-07-26,1229.7083740234375
2021-07-27,1242.2054443359375
2021-07-28,1274.69775390625
2021-07-29,1271.6983642578125
2021-07-30,1241.2056884765625
2021-08-02,1264.2001953125
2021-08-03,1260.2010498046875
2021-08-04,1274.69775390625
2021-08-05,1322.6864013671875
2021-08-06,1313.1885986328125
2021-08-09,1304.190673828125
2021-08-10,1279.696533203125
2021-08-11,1279.696533203125
2021-08-12,1262.2008056640625
2021-08-13,1265.699951171875
2021-08-16,1247.7042236328125
2021-08-17,1199.715576171875
2021-08-18,1216.71142578125
2021-08-19,1199.715576171875
2021-08-20,1168.722900390625
2021-08-23,1173.7218017578125
2021-08-24,1201.715087890625
2021-08-25,1194.7166748046875
2021-08-26,1173.7218017578125
2021-08-27,1161.2247314453125
2021-08-31,1153.7264404296875
2021-09-01,1192.71728515625
2021-09-02,1190.717529296875
2021-09-03,1159.2249755859375
2021-09-06,1172.721923828125
2021-09-07,1150.2271728515625
2021-09-08,1135.2308349609375
2021-09-09,1102.238525390625
2021-09-10,1069.746337890625
2021-09-13,1130.2320556640625
2021-09-14,1117.235107421875
2021-09-15,1115.2354736328125
2021-09-16,1160.724853515625
2021-09-17,1219.710693359375
2021-09-20,1264.2001953125
2021-09-21,1278.69677734375
2021-09-22,1303.6907958984375
2021-09-23,1273.1981201171875
2021-09-24,1303.6907958984375
2021-09-27,1342.1817626953125
2021-09-28,1302.691162109375
2021-09-29,1320.18701171875
2021-09-30,1279.696533203125
2021-10-01,1306.190185546875
2021-10-04,1290.194091796875
2021-10-05,1276.697265625
2021-10-06,1242.7052001953125
2021-10-07,1230.7081298828125
2021-10-08,1274.1978759765625
2021-10-11,1317.187744140625
2021-10-12,1283.1956787109375
2021-10-13,1235.2071533203125
2021-10-14,1274.69775390625
2021-10-15,1320.18701171875
2021-10-18,1278.69677734375
2021-10-19,1278.197021484375
2021-10-20,1231.7080078125
2021-10-21,1218.211181640625
2021-10-22,1185.71875
2021-10-25,1192.71728515625
2021-10-26,1226.7091064453125
2021-10-27,1210.7127685546875
2021-10-28,1215.2117919921875
2021-10-29,1219.2109375
2021-11-01,1230.7081298828125
2021-11-02,1210.213134765625
2021-11-03,1250.703369140625
2021-11-04,1270.6986083984375
2021-11-05,1331.6842041015625
2021-11-08,1296.6925048828125
2021-11-09,1295.692626953125
2021-11-10,1288.194580078125
2021-11-11,1257.701904296875
2021-11-12,1251.7030029296875
2021-11-15,1246.2044677734375
2021-11-16,1203.214599609375
2021-11-17,1194.7166748046875
2021-11-18,1078.7442626953125
2021-11-19,1066.7469482421875
2021-11-22,1129.732177734375
2021-11-23,1113.2359619140625
2021-11-24,1122.23388671875
2021-11-25,1121.234130859375
2021-11-26,976.96826171875
2021-11-29,993.9642944335938
2021-11-30,975.9686279296875
2021-12-01,1039.75341796875
2021-12-02,1041.7529296875
2021-12-03,1016.259033203125
2021-12-06,1074.2452392578125
2021-12-07,1102.238525390625
2021-12-08,1082.7431640625
2021-12-09,1034.754638671875
2021-12-10,1014.7593383789062
2021-12-13,954.7734985351562
2021-12-14,960.17236328125
2021-12-15,949.7747802734375
2021-12-16,938.37744140625
2021-12-17,958.7725830078125
2021-12-20,961.172119140625
2021-12-21,1003.2620849609375
2021-12-22,1029.7557373046875
2021-12-23,1049.2510986328125
2021-12-24,1042.2528076171875
2021-12-29,1071.2459716796875
2021-12-30,1060.74853515625
2021-12-31,1114.7357177734375
2022-01-04,1180.719970703125
2022-01-05,1184.7191162109375
2022-01-06,1199.215576171875
2022-01-07,1237.20654296875
2022-01-10,1263.7001953125
2022-01-11,1250.20361328125
2022-01-12,1248.703857421875
2022-01-13,1272.6981201171875
2022-01-14,1257.201904296875
2022-01-17,1266.6995849609375
2022-01-18,1246.7042236328125
2022-01-19,1232.70751953125
2022-01-20,1277.197021484375
2022-01-21,1258.7015380859375
2022-01-24,1186.718505859375
2022-01-25,1213.2122802734375
2022-01-26,1304.6905517578125
2022-01-27,1297.6923828125
2022-01-28,1274.69775390625
2022-01-31,1317.6875
2022-02-01,1355.1785888671875
2022-02-02,1345.680908203125
2022-02-03,1335.6832275390625
2022-02-04,1315.68798828125
2022-02-07,1319.68701171875
2022-02-08,1384.671630859375
2022-02-09,1397.6685791015625
2022-02-10,1420.1630859375
2022-02-11,1408.166015625
2022-02-14,1381.67236328125
2022-02-15,1422.6627197265625
2022-02-16,1418.1636962890625
2022-02-17,1341.6817626953125
2022-02-18,1319.68701171875
2022-02-21,1293.693359375
2022-02-22,1304.6905517578125
2022-02-23,1285.1953125
2022-02-24,1258.7015380859375
2022-02-25,1311.18896484375
2022-02-28,1283.1956787109375
2022-03-01,1194.7166748046875
2022-03-02,1217.2113037109375
2022-03-03,1139.729736328125
2022-03-04,1047.2515869140625
2022-03-07,985.5662841796875
2022-03-08,1035.75439453125
2022-03-09,1144.2286376953125
2022-03-10,1106.2376708984375
2022-03-11,1150.7269287109375
2022-03-14,1176.720947265625
2022-03-15,1186.718505859375
2022-03-16,1208.71337890625
2022-03-17,1179.72021484375
2022-03-18,1189.218017578125
2022-03-21,1151.726806640625
2022-03-22,1165.2237548828125
2022-03-23,1121.234130859375
2022-03-24,1106.7374267578125
2022-03-25,1101.73876953125
2022-03-28,1120.7342529296875
2022-03-29,1172.721923828125
2022-03-30,1124.7332763671875
2022-03-31,1144.7286376953125
2022-04-01,1135.2308349609375
2022-04-04,1162.72412109375
2022-04-05,1162.2244873046875
2022-04-06,1153.7264404296875
2022-04-07,1157.7255859375
2022-04-08,1231.2080078125
2022-04-11,1259.201416015625
2022-04-12,1268.6990966796875
2022-04-13,1269.698974609375
2022-04-14,1299.691650390625
2022-04-19,1282.6959228515625
2022-04-20,1275.197509765625
2022-04-21,1330.6844482421875
2022-04-22,1279.696533203125
2022-04-25,1284.1954345703125
2022-04-26,1266.6995849609375
2022-04-27,1230.7081298828125
2022-04-28,1237.20654296875
2022-04-29,1240.205810546875
2022-05-03,1235.70703125
2022-05-04,1182.719482421875
2022-05-05,1169.222900390625
2022-05-06,1122.73388671875
2022-05-09,1071.2459716796875
2022-05-10,1073.7454833984375
2022-05-11,1112.2362060546875
2022-05-12,1112.2362060546875
2022-05-13,1137.730224609375
2022-05-16,1131.231689453125
2022-05-17,1138.72998046875
2022-05-18,1140.7293701171875
2022-05-19,1115.7353515625
2022-05-20,1127.732421875
2022-05-23,1149.7274169921875
2022-05-24,1093.74072265625
2022-05-25,1119.734375
2022-05-26,1169.222900390625
2022-05-27,1196.71630859375
2022-05-30,1201.2152099609375
2022-05-31,1167.72314453125
2022-06-01,1129.732177734375
2022-06-06,1130.2320556640625
2022-06-07,1102.238525390625
2022-06-08,1078.2442626953125
2022-06-09,1047.2515869140625
2022-06-10,1002.76220703125
2022-06-13,959.972412109375
2022-06-14,950.5745239257812
2022-06-15,992.7645263671875
2022-06-16,939.5771484375
2022-06-17,985.3663330078125
2022-06-20,1029.256103515625
2022-06-21,987.3658447265625
2022-06-22,970.1699829101562
2022-06-23,955.1735229492188
2022-06-24,954.3737182617188
2022-06-27,973.7691040039062
2022-06-28,993.9642944335938
2022-06-29,938.1776123046875
2022-06-30,905.5852661132812
2022-07-01,917.7822875976562
2022-07-04,901.9861450195312
2022-07-05,857.19677734375
2022-07-06,889.5890502929688
2022-07-07,783.6141357421875
2022-07-08,806.4087524414062
2022-07-11,786.4135131835938
2022-07-12,802.8096313476562
2022-07-13,800.210205078125
2022-07-14,823.0048217773438
2022-07-15,899.5867309570312
2022-07-18,910.384033203125
2022-07-19,915.1829833984375
2022-07-20,914.7830810546875
2022-07-21,892.3883666992188
2022-07-22,889.7890014648438
2022-07-25,877.9918212890625
2022-07-26,880.9910888671875
2022-07-27,900.986328125
2022-07-28,899.5867309570312
2022-07-29,916.3826293945312
2022-08-01,913.1834716796875
2022-08-02,917.1825561523438
2022-08-03,950.3746337890625
2022-08-04,959.1725463867188
2022-08-05,959.1725463867188
2022-08-08,969.170166015625
2022-08-09,947.9752197265625
2022-08-10,947.5752563476562
2022-08-11,941.57666015625
2022-08-12,949.7747802734375
2022-08-15,977.9681396484375
2022-08-16,982.5669555664062
2022-08-17,943.376220703125
2022-08-18,947.3753051757812
2022-08-19,909.3843383789062
2022-08-22,875.1924438476562
2022-08-23,884.7901000976562
2022-08-24,891.5885620117188
2022-08-25,873.392822265625
2022-08-26,853.9974365234375
2022-08-30,848.3987426757812
2022-08-31,854.1973876953125
2022-09-01,865.794677734375
2022-09-02,899.78662109375
2022-09-05,859.5961303710938
2022-09-06,882.1907958984375
2022-09-07,893.988037109375
2022-09-08,873.1929931640625
2022-09-09,875.3923950195312
2022-09-12,879.5914306640625
2022-09-13,861.99560546875
2022-09-14,839.4009399414062
2022-09-15,855.5970458984375
2022-09-16,846.1993408203125
2022-09-20,870.7935791015625
2022-09-21,843.2000732421875
2022-09-22,841.6004638671875
2022-09-23,801.8098754882812
2022-09-26,794.4115600585938
2022-09-27,754.8209838867188
2022-09-28,723.028564453125
2022-09-29,708.4320068359375
2022-09-30,692.8357543945312
2022-10-03,686.2372436523438
2022-10-04,731.826416015625
2022-10-05,711.8311157226562
2022-10-06,712.6309814453125
2022-10-07,702.6333618164062
2022-10-10,693.635498046875
2022-10-11,685.6373901367188
2022-10-12,667.6416015625
2022-10-13,686.2372436523438
2022-10-14,701.6336059570312
2022-10-17,733.2261352539062
2022-10-18,735.2256469726562
2022-10-19,761.619384765625
2022-10-20,764.418701171875
2022-10-21,753.6212768554688
2022-10-24,763.81884765625
2022-10-25,794.01171875
2022-10-26,828.2036743164062
2022-10-27,857.99658203125
2022-10-28,843.0000610351562
2022-10-31,849.5985717773438
2022-11-01,865.3947143554688
2022-11-02,866.79443359375
2022-11-03,861.99560546875
2022-11-04,877.7918090820312
2022-11-07,906.5849609375
2022-11-08,930.37939453125
2022-11-09,904.785400390625
2022-11-10,939.7771606445312
2022-11-11,942.9764404296875
2022-11-14,946.1756591796875
2022-11-15,942.1766357421875
2022-11-16,923.1810913085938
2022-11-17,911.7838745117188
2022-11-18,899.986572265625
2022-11-21,894.9877319335938
2022-11-22,867.1943359375
2022-11-23,891.5885620117188
2022-11-24,917.5823974609375
2022-11-25,1006.76123046875
2022-11-28,1030.7554931640625
2022-11-29,1022.2576293945312
2022-11-30,1007.2611694335938
2022-12-01,1002.2623291015625
2022-12-02,1000.7626953125
2022-12-05,1017.2587280273438
2022-12-06,990.3651123046875
2022-12-07,966.1709594726562
2022-12-08,989.3653564453125
2022-12-09,994.164306640625
2022-12-12,991.5648803710938
2022-12-13,994.3641967773438
2022-12-14,979.1677856445312
2022-12-15,994.5641479492188
2022-12-16,996.7636108398438
2022-12-19,989.7653198242188
2022-12-20,958.5726928710938
2022-12-21,994.164306640625
2022-12-22,998.9630737304688
2022-12-23,993.7643432617188
2022-12-28,985.7662353515625
2022-12-29,965.4004516601562
2022-12-30,958.2019653320312
2023-01-03,941.8052368164062
2023-01-04,985.3963012695312
2023-01-05,1026.78759765625
2023-01-06,1018.7893676757812
2023-01-09,1057.78125
2023-01-10,1037.28564453125
2023-01-11,1030.786865234375
2023-01-12,1106.2713623046875
2023-01-13,1070.2786865234375
2023-01-16,1056.28173828125
2023-01-17,1047.783447265625
2023-01-18,1074.7777099609375
2023-01-19,1079.27685546875
2023-01-20,1119.7684326171875
