Date,ASHM.L
2019-05-14,455.2067565917969
2019-05-15,462.1792297363281
2019-05-16,473.1361083984375
2019-05-17,464.7690734863281
2019-05-20,464.37066650390625
2019-05-21,466.5619812011719
2019-05-22,466.36279296875
2019-05-23,460.9839172363281
2019-05-24,468.75341796875
2019-05-28,469.1518249511719
2019-05-29,462.9761047363281
2019-05-30,473.93292236328125
2019-05-31,470.5462951660156
2019-06-03,466.5619812011719
2019-06-04,480.90545654296875
2019-06-05,478.1164855957031
2019-06-06,470.1478576660156
2019-06-07,476.7220153808594
2019-06-10,477.5188293457031
2019-06-11,485.0890197753906
2019-06-12,488.47564697265625
2019-06-13,478.31573486328125
2019-06-14,480.507080078125
2019-06-17,483.8937072753906
2019-06-18,487.87799072265625
2019-06-19,489.6708984375
2019-06-20,494.4521484375
2019-06-21,492.0614929199219
2019-06-24,493.8544921875
2019-06-25,494.4521484375
2019-06-26,492.4599609375
2019-06-27,503.01837158203125
2019-06-28,507.5007019042969
2019-07-01,520.9476928710938
2019-07-02,516.9633178710938
2019-07-03,519.4536743164062
2019-07-04,522.9398803710938
2019-07-05,521.4456787109375
2019-07-08,519.4536743164062
2019-07-09,518.4576416015625
2019-07-10,517.4615478515625
2019-07-11,516.46533203125
2019-07-12,513.4771118164062
2019-07-15,514.4733276367188
2019-07-16,523.9359741210938
2019-07-17,517.95947265625
2019-07-18,519.9515991210938
2019-07-19,521.4456787109375
2019-07-22,526.92431640625
2019-07-23,523.4380493164062
2019-07-24,520.9476928710938
2019-07-25,519.4536743164062
2019-07-26,530.9085083007812
2019-07-29,540.3711547851562
2019-07-30,533.8967895507812
2019-07-31,534.3948364257812
2019-08-01,531.4065551757812
2019-08-02,523.4380493164062
2019-08-05,507.5007019042969
2019-08-06,499.5321350097656
2019-08-07,507.0026550292969
2019-08-08,518.4576416015625
2019-08-09,517.4615478515625
2019-08-12,493.6553039550781
2019-08-13,500.0301513671875
2019-08-14,483.4952392578125
2019-08-15,474.53057861328125
2019-08-16,479.5110168457031
2019-08-19,475.92510986328125
2019-08-20,474.92901611328125
2019-08-21,479.7102355957031
2019-08-22,471.9407653808594
2019-08-23,464.17144775390625
2019-08-27,466.5619812011719
2019-08-28,451.222412109375
2019-08-29,448.8318176269531
2019-08-30,449.4295349121094
2019-09-02,453.6130065917969
2019-09-03,448.23419189453125
2019-09-04,449.628662109375
2019-09-05,452.8161315917969
2019-09-06,456.40203857421875
2019-09-09,452.616943359375
2019-09-10,458.3941955566406
2019-09-11,463.3745422363281
2019-09-12,467.1596374511719
2019-09-13,478.7140808105469
2019-09-16,471.14398193359375
2019-09-17,483.4952392578125
2019-09-18,479.7102355957031
2019-09-19,485.0890197753906
2019-09-20,485.2882385253906
2019-09-23,485.8858642578125
2019-09-24,479.1125793457031
2019-09-25,476.3235168457031
2019-09-26,485.8858642578125
2019-09-27,502.0223083496094
2019-09-30,504.01446533203125
2019-10-01,500.0301513671875
2019-10-02,480.30792236328125
2019-10-03,475.12823486328125
2019-10-04,481.70233154296875
2019-10-07,474.3313903808594
2019-10-08,463.97222900390625
2019-10-09,459.7886657714844
2019-10-10,457.39813232421875
2019-10-11,477.1203918457031
2019-10-14,482.10076904296875
2019-10-15,496.24505615234375
2019-10-16,488.0772399902344
2019-10-17,488.0772399902344
2019-10-18,477.9172668457031
2019-10-21,481.70233154296875
2019-10-22,482.8975524902344
2019-10-23,470.9447326660156
2019-10-24,477.3196105957031
2019-10-25,464.7690734863281
2019-10-28,476.522705078125
2019-10-29,474.7298583984375
2019-10-30,474.92901611328125
2019-10-31,463.8907165527344
2019-11-01,472.6583557128906
2019-11-04,476.2451477050781
2019-11-05,487.603271484375
2019-11-06,488.4004211425781
2019-11-07,494.5776672363281
2019-11-08,495.1754150390625
2019-11-11,501.6515808105469
2019-11-12,506.13507080078125
2019-11-13,493.7806396484375
2019-11-14,489.7952880859375
2019-11-15,492.5850830078125
2019-11-18,487.204833984375
2019-11-19,484.4151306152344
2019-11-20,473.2562255859375
2019-11-21,457.9126892089844
2019-11-22,451.3369140625
2019-11-25,465.6841125488281
2019-11-26,470.46649169921875
2019-11-27,476.6437072753906
2019-11-28,476.2451477050781
2019-11-29,474.2524719238281
2019-12-02,480.2304382324219
2019-12-03,479.0348815917969
2019-12-04,477.83935546875
2019-12-05,476.0458984375
2019-12-06,474.2524719238281
2019-12-09,475.2489013671875
2019-12-10,472.8576354980469
2019-12-11,475.0495910644531
2019-12-12,483.2195129394531
2019-12-13,490.1938171386719
2019-12-16,501.6515808105469
2019-12-17,499.658935546875
2019-12-18,503.64422607421875
2019-12-19,505.1387023925781
2019-12-20,511.1166687011719
2019-12-23,517.0947265625
2019-12-24,519.08740234375
2019-12-27,521.5780639648438
2019-12-30,519.08740234375
2019-12-31,516.0983276367188
2020-01-02,521.5780639648438
2020-01-03,519.08740234375
2020-01-06,515.10205078125
2020-01-07,510.120361328125
2020-01-08,508.12774658203125
2020-01-09,511.1166687011719
2020-01-10,512.1129150390625
2020-01-13,528.05419921875
2020-01-14,544.9920043945312
2020-01-15,548.9773559570312
2020-01-16,550.9697875976562
2020-01-17,561.431396484375
2020-01-20,554.45703125
2020-01-21,551.4680786132812
2020-01-22,559.4385986328125
2020-01-23,557.9441528320312
2020-01-24,565.4166870117188
2020-01-27,542.0028076171875
2020-01-28,547.4826049804688
2020-01-29,548.4789428710938
2020-01-30,548.9773559570312
2020-01-31,541.5047607421875
2020-02-03,545.9881591796875
2020-02-04,551.4680786132812
2020-02-05,550.9697875976562
2020-02-06,557.9441528320312
2020-02-07,556.4497680664062
2020-02-10,546.486328125
2020-02-11,557.9441528320312
2020-02-12,559.4385986328125
2020-02-13,562.4275512695312
2020-02-14,564.4203491210938
2020-02-17,567.9075317382812
2020-02-18,559.936767578125
2020-02-19,567.4093017578125
2020-02-20,560.9332275390625
2020-02-21,555.9514770507812
2020-02-24,537.51953125
2020-02-25,525.0653076171875
2020-02-26,519.58544921875
2020-02-27,486.40777587890625
2020-02-28,460.50323486328125
2020-03-02,460.1046142578125
2020-03-03,474.8503112792969
2020-03-04,477.0422668457031
2020-03-05,455.3679504394531
2020-03-06,436.8343811035156
2020-03-09,394.38653564453125
2020-03-10,399.56793212890625
2020-03-11,385.2193603515625
2020-03-12,334.9993591308594
2020-03-13,336.1950378417969
2020-03-16,324.23785400390625
2020-03-17,312.08154296875
2020-03-18,310.0886535644531
2020-03-19,322.64361572265625
2020-03-20,310.0886535644531
2020-03-23,307.4979248046875
2020-03-24,351.9386291503906
2020-03-25,361.10577392578125
2020-03-26,370.27294921875
2020-03-27,356.5221862792969
2020-03-30,343.5686340332031
2020-03-31,355.5257568359375
2020-04-01,328.8214416503906
2020-04-02,317.8607482910156
2020-04-03,306.1028747558594
2020-04-06,312.4801025390625
2020-04-07,319.0565185546875
2020-04-08,331.6114501953125
2020-04-09,364.2943420410156
2020-04-14,354.5293273925781
2020-04-15,333.405029296875
2020-04-16,340.77862548828125
2020-04-17,359.11285400390625
2020-04-20,356.1236572265625
2020-04-21,351.7392883300781
2020-04-22,356.1236572265625
2020-04-23,367.8815002441406
2020-04-24,368.67864990234375
2020-04-27,366.08795166015625
2020-04-28,379.4400634765625
2020-04-29,397.17645263671875
2020-04-30,378.0450744628906
2020-05-01,376.6500549316406
2020-05-04,368.28009033203125
2020-05-05,359.11285400390625
2020-05-06,371.2693786621094
2020-05-07,379.83868408203125
2020-05-11,378.84222412109375
2020-05-12,378.84222412109375
2020-05-13,370.6714782714844
2020-05-14,355.7250671386719
2020-05-15,360.1093444824219
2020-05-18,375.25506591796875
2020-05-19,390.2015075683594
2020-05-20,395.18365478515625
2020-05-21,391.7957458496094
2020-05-22,388.6072692871094
2020-05-26,404.550048828125
2020-05-27,425.47509765625
2020-05-28,434.6422119140625
2020-05-29,427.0693359375
2020-06-01,422.48577880859375
2020-06-02,429.66009521484375
2020-06-03,445.80224609375
2020-06-04,445.0050964355469
2020-06-05,457.1614685058594
2020-06-08,463.73797607421875
2020-06-09,453.9729309082031
2020-06-10,453.3751220703125
2020-06-11,429.0622253417969
2020-06-12,423.6815490722656
2020-06-15,425.47509765625
2020-06-16,434.8414611816406
2020-06-17,438.2293395996094
2020-06-18,437.63153076171875
2020-06-19,441.01934814453125
2020-06-22,421.2900695800781
2020-06-23,425.0765380859375
2020-06-24,416.5072021484375
2020-06-25,423.482177734375
2020-06-26,419.6958312988281
2020-06-29,423.8807678222656
2020-06-30,415.7100830078125
2020-07-01,416.9057922363281
2020-07-02,427.4678649902344
2020-07-03,426.272216796875
2020-07-06,431.4536437988281
2020-07-07,427.4678649902344
2020-07-08,423.482177734375
2020-07-09,414.11578369140625
2020-07-10,418.6993713378906
2020-07-13,426.272216796875
2020-07-14,416.5072021484375
2020-07-15,410.5286560058594
2020-07-16,408.3365173339844
2020-07-17,407.34002685546875
2020-07-20,408.5357666015625
2020-07-21,408.5357666015625
2020-07-22,413.7172546386719
2020-07-23,413.9164733886719
2020-07-24,404.15155029296875
2020-07-27,403.75299072265625
2020-07-28,401.5608215332031
2020-07-29,401.7601013183594
2020-07-30,391.1979064941406
2020-07-31,389.0057678222656
2020-08-03,399.7672119140625
2020-08-04,402.15869140625
2020-08-05,403.95220947265625
2020-08-06,407.7386779785156
2020-08-07,415.5107727050781
2020-08-10,420.492919921875
2020-08-11,436.6351013183594
2020-08-12,435.4393615722656
2020-08-13,426.6708068847656
2020-08-14,420.0943298339844
2020-08-17,420.69219970703125
2020-08-18,412.521484375
2020-08-19,411.72442626953125
2020-08-20,400.5643615722656
2020-08-21,400.3650817871094
2020-08-24,408.3365173339844
2020-08-25,403.3544006347656
2020-08-26,408.13726806640625
2020-08-27,407.7386779785156
2020-08-28,420.0943298339844
2020-09-01,404.9486083984375
2020-09-02,394.18719482421875
2020-09-03,388.40789794921875
2020-09-04,378.84222412109375
2020-09-07,389.8029479980469
2020-09-08,389.205078125
2020-09-09,395.3829650878906
2020-09-10,390.2015075683594
2020-09-11,376.2514343261719
2020-09-14,377.8457946777344
2020-09-15,378.84222412109375
2020-09-16,381.0343322753906
2020-09-17,374.4579162597656
2020-09-18,379.2408142089844
2020-09-21,364.8922424316406
2020-09-22,351.34075927734375
2020-09-23,348.5508117675781
2020-09-24,341.3764953613281
2020-09-25,341.9743957519531
2020-09-28,357.5187072753906
2020-09-29,352.3371887207031
2020-09-30,356.92083740234375
2020-10-01,363.0986328125
2020-10-02,370.27294921875
2020-10-05,371.6679382324219
2020-10-06,370.6714782714844
2020-10-07,368.4793395996094
2020-10-08,367.48291015625
2020-10-09,368.4793395996094
2020-10-12,368.08074951171875
2020-10-13,361.70367431640625
2020-10-14,389.6036071777344
2020-10-15,386.0164794921875
2020-10-16,379.6393737792969
2020-10-19,377.6465148925781
2020-10-20,382.6286315917969
2020-10-21,373.66082763671875
2020-10-22,371.0700378417969
2020-10-23,375.0557556152344
2020-10-26,365.29083251953125
2020-10-27,362.8993835449219
2020-10-28,351.5400695800781
2020-10-29,354.92791748046875
2020-10-30,354.92791748046875
2020-11-02,354.1307678222656
2020-11-03,368.67864990234375
2020-11-04,377.6465148925781
2020-11-05,371.9859924316406
2020-11-06,367.6002502441406
2020-11-09,389.72802734375
2020-11-10,389.12994384765625
2020-11-11,400.492919921875
2020-11-12,400.8916015625
2020-11-13,403.0844421386719
2020-11-16,421.82330322265625
2020-11-17,419.03240966796875
2020-11-18,418.03564453125
2020-11-19,412.05517578125
2020-11-20,414.6467590332031
2020-11-23,418.03564453125
2020-11-24,435.3790588378906
2020-11-25,430.59466552734375
2020-11-26,427.40509033203125
2020-11-27,426.6076965332031
2020-11-30,420.4278259277344
2020-12-01,435.1797180175781
2020-12-02,427.0063781738281
2020-12-03,434.5816955566406
2020-12-04,427.40509033203125
2020-12-07,424.61419677734375
2020-12-08,429.3985900878906
2020-12-09,431.790771484375
2020-12-10,422.6207275390625
2020-12-11,414.248046875
2020-12-14,414.44732666015625
2020-12-15,420.228515625
2020-12-16,429.9966125488281
2020-12-17,433.38555908203125
2020-12-18,431.1927490234375
2020-12-21,413.64996337890625
2020-12-22,426.2090148925781
2020-12-23,438.16998291015625
2020-12-24,438.16998291015625
2020-12-29,444.5491638183594
2020-12-30,438.96728515625
2020-12-31,429.79730224609375
2021-01-04,432.7875061035156
2021-01-05,445.3465270996094
2021-01-06,467.27496337890625
2021-01-07,472.4580383300781
2021-01-08,471.4613037109375
2021-01-11,456.70947265625
2021-01-12,454.7160339355469
2021-01-13,450.9283142089844
2021-01-14,446.94134521484375
2021-01-15,451.127685546875
2021-01-18,447.9380798339844
2021-01-19,440.76153564453125
2021-01-20,449.53289794921875
2021-01-21,448.137451171875
2021-01-22,444.9478454589844
2021-01-25,441.5589294433594
2021-01-26,443.5523986816406
2021-01-27,453.5199279785156
2021-01-28,460.09844970703125
2021-01-29,449.53289794921875
2021-02-01,461.6931457519531
2021-02-02,468.0723876953125
2021-02-03,471.0626220703125
2021-02-04,470.4645690917969
2021-02-05,466.07891845703125
2021-02-08,464.0853271484375
2021-02-09,478.0398254394531
2021-02-10,471.0626220703125
2021-02-11,473.853515625
2021-02-12,472.4580383300781
2021-02-15,471.4613037109375
2021-02-16,470.86328125
2021-02-17,453.320556640625
2021-02-18,438.76800537109375
2021-02-19,437.5718994140625
2021-02-22,431.790771484375
2021-02-23,427.6044006347656
2021-02-24,429.79730224609375
2021-02-25,427.6044006347656
2021-02-26,411.05841064453125
2021-03-01,422.6207275390625
2021-03-02,420.228515625
2021-03-03,436.5751647949219
2021-03-04,420.6733093261719
2021-03-05,415.0909118652344
2021-03-08,422.866455078125
2021-03-09,420.4739074707031
2021-03-10,412.100341796875
2021-03-11,417.88214111328125
2021-03-12,412.698486328125
2021-03-15,407.1160888671875
2021-03-16,417.6827392578125
2021-03-17,409.3091735839844
2021-03-18,408.1129455566406
2021-03-19,402.3311462402344
2021-03-22,405.12237548828125
2021-03-23,398.1444091796875
2021-03-24,393.7582092285156
2021-03-25,385.78338623046875
2021-03-26,395.9512634277344
2021-03-29,391.9638671875
2021-03-30,396.54937744140625
2021-03-31,390.1695251464844
2021-04-01,396.35003662109375
2021-04-06,396.54937744140625
2021-04-07,399.3406066894531
2021-04-08,407.9136047363281
2021-04-09,401.9324645996094
2021-04-12,403.52740478515625
2021-04-13,399.3406066894531
2021-04-14,408.91046142578125
2021-04-15,416.6859436035156
2021-04-16,402.3311462402344
2021-04-19,400.935546875
2021-04-20,394.3563232421875
2021-04-21,387.3783264160156
2021-04-22,390.967041015625
2021-04-23,389.770751953125
2021-04-26,392.16326904296875
2021-04-27,390.7676086425781
2021-04-28,392.3626403808594
2021-04-29,396.54937744140625
2021-04-30,398.74249267578125
2021-05-04,394.95440673828125
2021-05-05,400.1380920410156
2021-05-06,402.9292907714844
2021-05-07,407.1160888671875
2021-05-10,410.7048034667969
2021-05-11,402.13177490234375
2021-05-12,402.3311462402344
2021-05-13,395.9512634277344
2021-05-14,401.5337219238281
2021-05-17,401.5337219238281
2021-05-18,396.54937744140625
2021-05-19,391.7645263671875
2021-05-20,396.54937744140625
2021-05-21,395.1537780761719
2021-05-24,397.5462341308594
2021-05-25,394.7550354003906
2021-05-26,395.3531799316406
2021-05-27,390.967041015625
2021-05-28,394.95440673828125
2021-06-01,398.1444091796875
2021-06-02,392.7613525390625
2021-06-03,388.77392578125
2021-06-04,386.58087158203125
2021-06-07,387.77703857421875
2021-06-08,390.967041015625
2021-06-09,398.1444091796875
2021-06-10,396.7487487792969
2021-06-11,403.7267761230469
2021-06-14,402.9292907714844
2021-06-15,408.31231689453125
2021-06-16,409.508544921875
2021-06-17,400.5368347167969
2021-06-18,400.33746337890625
2021-06-21,391.9638671875
2021-06-22,392.5619812011719
2021-06-23,388.3751525878906
2021-06-24,388.17584228515625
2021-06-25,391.36572265625
2021-06-28,386.3815002441406
2021-06-29,384.18841552734375
2021-06-30,383.78961181640625
2021-07-01,393.16009521484375
2021-07-02,393.7582092285156
2021-07-05,400.7362365722656
2021-07-06,398.5431213378906
2021-07-07,401.9324645996094
2021-07-08,399.5399475097656
2021-07-09,401.5337219238281
2021-07-12,407.1160888671875
2021-07-13,407.71417236328125
2021-07-14,408.7110595703125
2021-07-15,384.3877258300781
2021-07-16,380.9984436035156
2021-07-19,366.04559326171875
2021-07-20,368.03936767578125
2021-07-21,376.4128723144531
2021-07-22,375.8147888183594
2021-07-23,379.80224609375
2021-07-26,379.80224609375
2021-07-27,379.80224609375
2021-07-28,379.40350341796875
2021-07-29,381.1977844238281
2021-07-30,379.0047302246094
2021-08-02,382.5933837890625
2021-08-03,385.3846130371094
2021-08-04,392.16326904296875
2021-08-05,393.7582092285156
2021-08-06,389.770751953125
2021-08-09,389.5714111328125
2021-08-10,389.172607421875
2021-08-11,395.3531799316406
2021-08-12,390.5682373046875
2021-08-13,389.97015380859375
2021-08-16,378.0079040527344
2021-08-17,380.0016174316406
2021-08-18,377.2103576660156
2021-08-19,366.84307861328125
2021-08-20,374.61859130859375
2021-08-23,380.2009582519531
2021-08-24,384.3877258300781
2021-08-25,393.9576110839844
2021-08-26,396.54937744140625
2021-08-27,394.7550354003906
2021-08-31,397.94500732421875
2021-09-01,384.7864990234375
2021-09-02,393.5588073730469
2021-09-03,377.6091003417969
2021-09-06,378.207275390625
2021-09-07,375.017333984375
2021-09-08,371.229248046875
2021-09-09,367.6405334472656
2021-09-10,360.8619384765625
2021-09-13,367.6405334472656
2021-09-14,367.2418212890625
2021-09-15,364.4506530761719
2021-09-16,369.03619384765625
2021-09-17,363.8525390625
2021-09-20,346.5072326660156
2021-09-21,346.1085205078125
2021-09-22,352.68768310546875
2021-09-23,346.5072326660156
2021-09-24,344.712890625
2021-09-27,344.5135192871094
2021-09-28,340.3266906738281
2021-09-29,342.3204040527344
2021-09-30,339.5292053222656
2021-10-01,338.9311218261719
2021-10-04,331.3550109863281
2021-10-05,328.3644104003906
2021-10-06,320.9877014160156
2021-10-07,326.9688415527344
2021-10-08,326.76947021484375
2021-10-11,320.788330078125
2021-10-12,320.3896179199219
2021-10-13,321.98455810546875
2021-10-14,322.3832702636719
2021-10-15,322.3832702636719
2021-10-18,321.3864440917969
2021-10-19,321.18707275390625
2021-10-20,322.3832702636719
2021-10-21,324.5763854980469
2021-10-22,330.7568664550781
2021-10-25,334.94366455078125
2021-10-26,354.0833435058594
2021-10-27,341.7222900390625
2021-10-28,343.1178894042969
2021-10-29,336.3392333984375
2021-11-01,343.71600341796875
2021-11-02,347.50408935546875
2021-11-03,343.3172912597656
2021-11-04,321.4993896484375
2021-11-05,315.7156066894531
2021-11-08,316.3139343261719
2021-11-09,303.35028076171875
2021-11-10,311.12841796875
2021-11-11,317.51055908203125
2021-11-12,320.70166015625
2021-11-15,314.3195495605469
2021-11-16,310.3306884765625
2021-11-17,306.5412902832031
2021-11-18,301.9541320800781
2021-11-19,300.55804443359375
2021-11-22,305.1451721191406
2021-11-23,301.1563720703125
2021-11-24,308.3362731933594
2021-11-25,313.92059326171875
2021-11-26,300.1591491699219
2021-11-29,300.55804443359375
2021-11-30,298.1647644042969
2021-12-01,298.56365966796875
2021-12-02,288.19268798828125
2021-12-03,287.5943298339844
2021-12-06,290.5860290527344
2021-12-07,295.17315673828125
2021-12-08,299.7602844238281
2021-12-09,292.7798156738281
2021-12-10,285.00164794921875
2021-12-13,289.389404296875
2021-12-14,289.7882385253906
2021-12-15,285.2010498046875
2021-12-16,291.78265380859375
2021-12-17,293.7770690917969
2021-12-20,286.1982421875
2021-12-21,289.5887756347656
2021-12-22,291.9820251464844
2021-12-23,293.1787109375
2021-12-24,291.9820251464844
2021-12-29,291.3837890625
2021-12-30,290.1871337890625
2021-12-31,290.1871337890625
2022-01-04,296.17034912109375
2022-01-05,288.9904479980469
2022-01-06,289.1899108886719
2022-01-07,292.7798156738281
2022-01-10,293.9764404296875
2022-01-11,296.96807861328125
2022-01-12,296.3697814941406
2022-01-13,293.9764404296875
2022-01-14,288.5915832519531
2022-01-17,285.4005126953125
2022-01-18,286.1982421875
2022-01-19,281.0128173828125
2022-01-20,284.4032897949219
2022-01-21,276.6251220703125
2022-01-24,267.8497314453125
2022-01-25,276.0267639160156
2022-01-26,281.2122497558594
2022-01-27,275.428466796875
2022-01-28,274.6306457519531
2022-01-31,281.0128173828125
2022-02-01,275.6278991699219
2022-02-02,277.0239562988281
2022-02-03,277.0239562988281
2022-02-04,269.24578857421875
2022-02-07,275.22900390625
2022-02-08,275.0295715332031
2022-02-09,278.22064208984375
2022-02-10,280.01556396484375
2022-02-11,281.8105773925781
2022-02-14,281.8105773925781
2022-02-15,274.6306457519531
2022-02-16,273.03515625
2022-02-17,268.4480285644531
2022-02-18,271.0407409667969
2022-02-21,269.4451904296875
2022-02-22,267.2513732910156
2022-02-23,269.04632568359375
2022-02-24,252.4927215576172
2022-02-25,257.6781921386719
2022-02-28,251.2960662841797
2022-03-01,240.12734985351562
2022-03-02,247.30722045898438
2022-03-03,228.00552368164062
2022-03-04,222.02114868164062
2022-03-07,225.81124877929688
2022-03-08,220.62478637695312
2022-03-09,226.4097137451172
2022-03-10,220.62478637695312
2022-03-11,224.41488647460938
2022-03-14,236.3837127685547
2022-03-15,226.60919189453125
2022-03-16,244.7618408203125
2022-03-17,249.94834899902344
2022-03-18,246.5571746826172
2022-03-21,239.1764373779297
2022-03-22,238.1790313720703
2022-03-23,230.5988006591797
2022-03-24,233.98995971679688
2022-03-25,233.39151000976562
2022-03-28,234.58839416503906
2022-03-29,240.37332153320312
2022-03-30,238.97695922851562
2022-03-31,231.99514770507812
2022-04-01,233.5909881591797
2022-04-04,236.18423461914062
2022-04-05,235.38629150390625
2022-04-06,228.20501708984375
2022-04-07,229.0029296875
2022-04-08,234.58839416503906
2022-04-11,233.79046630859375
2022-04-12,232.39410400390625
2022-04-13,226.60919189453125
2022-04-14,227.80604553222656
2022-04-19,231.19723510742188
2022-04-20,237.38111877441406
2022-04-21,237.18162536621094
2022-04-22,228.00552368164062
2022-04-25,227.00816345214844
2022-04-26,223.41751098632812
2022-04-27,217.63258361816406
2022-04-28,220.0263671875
2022-04-29,222.2206268310547
2022-05-03,222.42010498046875
2022-05-04,221.62217712402344
2022-05-05,219.02894592285156
2022-05-06,216.6351776123047
2022-05-09,215.83726501464844
2022-05-10,215.4383087158203
2022-05-11,220.0263671875
2022-05-12,220.42529296875
2022-05-13,227.6065673828125
2022-05-16,226.21022033691406
2022-05-17,230.19984436035156
2022-05-18,223.01856994628906
2022-05-19,217.43310546875
2022-05-20,222.42010498046875
2022-05-23,229.80087280273438
2022-05-24,227.80604553222656
2022-05-25,227.80604553222656
2022-05-26,233.39151000976562
2022-05-27,240.37332153320312
2022-05-30,244.9613494873047
2022-05-31,246.5571746826172
2022-06-01,241.1712188720703
2022-06-06,242.96653747558594
2022-06-07,236.3837127685547
2022-06-08,229.20242309570312
2022-06-09,224.81385803222656
2022-06-10,217.43310546875
2022-06-13,209.45388793945312
2022-06-14,210.45130920410156
2022-06-15,213.64297485351562
2022-06-16,207.06015014648438
2022-06-17,210.65078735351562
2022-06-20,210.05235290527344
2022-06-21,212.64559936523438
2022-06-22,216.2362518310547
2022-06-23,215.03936767578125
2022-06-24,223.81643676757812
2022-06-27,225.2128143310547
2022-06-28,226.4097137451172
2022-06-29,222.81906127929688
2022-06-30,221.22323608398438
2022-07-01,218.4304962158203
2022-07-04,214.44091796875
2022-07-05,211.0497589111328
2022-07-06,207.4591064453125
2022-07-07,207.8580780029297
2022-07-08,211.0497589111328
2022-07-11,205.2648468017578
2022-07-12,204.06797790527344
2022-07-13,204.4669189453125
2022-07-14,191.50071716308594
2022-07-15,193.9942169189453
2022-07-18,201.47471618652344
2022-07-19,205.0653533935547
2022-07-20,204.86587524414062
2022-07-21,206.26222229003906
2022-07-22,207.2596435546875
2022-07-25,203.070556640625
2022-07-26,198.4824981689453
2022-07-27,202.67156982421875
2022-07-28,204.06797790527344
2022-07-29,215.23883056640625
2022-08-01,216.43572998046875
2022-08-02,212.24661254882812
2022-08-03,214.44091796875
2022-08-04,215.83726501464844
2022-08-05,216.83465576171875
2022-08-08,220.82424926757812
2022-08-09,219.02894592285156
2022-08-10,228.6039581298828
2022-08-11,232.99256896972656
2022-08-12,234.9873504638672
2022-08-15,233.98995971679688
2022-08-16,228.4044952392578
2022-08-17,219.4279022216797
2022-08-18,218.62997436523438
2022-08-19,213.64297485351562
2022-08-22,201.67420959472656
2022-08-23,204.26744079589844
2022-08-24,202.07315063476562
2022-08-25,200.47732543945312
2022-08-26,198.58224487304688
2022-08-30,205.0653533935547
2022-08-31,202.67156982421875
2022-09-01,193.69500732421875
2022-09-02,211.2492218017578
2022-09-05,211.64817810058594
2022-09-06,213.0445556640625
2022-09-07,214.24142456054688
2022-09-08,219.02894592285156
2022-09-09,226.01077270507812
2022-09-12,230.5988006591797
2022-09-13,221.8216552734375
2022-09-14,215.03936767578125
2022-09-15,220.82424926757812
2022-09-16,223.218017578125
2022-09-20,217.83206176757812
2022-09-21,224.6143798828125
2022-09-22,212.84503173828125
2022-09-23,211.44871520996094
2022-09-26,210.45130920410156
2022-09-27,207.4591064453125
2022-09-28,206.46170043945312
2022-09-29,194.99160766601562
2022-09-30,196.58746337890625
2022-10-03,201.07577514648438
2022-10-04,207.4591064453125
2022-10-05,197.98382568359375
2022-10-06,196.4877166748047
2022-10-07,192.5978546142578
2022-10-10,190.40357971191406
2022-10-11,186.9126739501953
2022-10-12,180.4295654296875
2022-10-13,190.00460815429688
2022-10-14,186.21449279785156
2022-10-17,190.6030731201172
2022-10-18,188.60824584960938
2022-10-19,183.7210235595703
2022-10-20,189.00721740722656
2022-10-21,186.41397094726562
2022-10-24,189.90487670898438
2022-10-25,199.2804412841797
2022-10-26,202.67156982421875
2022-10-27,206.46170043945312
2022-10-28,204.26744079589844
2022-10-31,205.86325073242188
2022-11-01,215.03936767578125
2022-11-02,212.84503173828125
2022-11-03,197.4973602294922
2022-11-04,205.78045654296875
2022-11-07,208.9739532470703
2022-11-08,213.56460571289062
2022-11-09,215.7601318359375
2022-11-10,228.53407287597656
2022-11-11,249.2917938232422
2022-11-14,248.89259338378906
2022-11-15,245.10032653808594
2022-11-16,237.5157928466797
2022-11-17,236.11863708496094
2022-11-18,237.7153778076172
2022-11-21,230.72962951660156
2022-11-22,229.93124389648438
2022-11-23,231.12881469726562
2022-11-24,233.7235107421875
2022-11-25,231.52798461914062
2022-11-28,225.73976135253906
2022-11-29,224.34263610839844
2022-11-30,225.54019165039062
2022-12-01,229.1328582763672
2022-12-02,230.3304443359375
2022-12-05,225.1409912109375
2022-12-06,219.55239868164062
2022-12-07,215.7601318359375
2022-12-08,217.7560577392578
2022-12-09,218.75401306152344
2022-12-12,222.54629516601562
2022-12-13,234.12271118164062
2022-12-14,233.52392578125
2022-12-15,234.5218963623047
2022-12-16,226.33856201171875
2022-12-19,230.530029296875
2022-12-20,230.3304443359375
2022-12-21,237.31619262695312
2022-12-22,232.12677001953125
2022-12-23,229.7316436767578
2022-12-28,233.3243408203125
2022-12-29,239.11253356933594
2022-12-30,238.91290283203125
2023-01-03,243.5035858154297
2023-01-04,255.27955627441406
2023-01-05,262.26531982421875
2023-01-06,268.0534973144531
2023-01-09,268.0534973144531
2023-01-10,262.6645202636719
2023-01-11,257.4751281738281
2023-01-12,264.86004638671875
2023-01-13,271.04742431640625
2023-01-16,265.4588317871094
2023-01-17,265.4588317871094
2023-01-18,266.8559265136719
2023-01-19,264.0616760253906
2023-01-20,269.45068359375
2023-01-23,272.04541015625
2023-01-24,270.84783935546875
2023-01-25,267.255126953125
2023-01-26,268.6523132324219
2023-01-27,270.4486389160156
2023-01-30,270.0494689941406
2023-01-31,265.6584167480469
2023-02-01,268.45269775390625
