Date,GNC.L
2019-05-10,225.91665649414062
2019-05-13,225.51681518554688
2019-05-14,224.91702270507812
2019-05-15,228.91555786132812
2019-05-16,229.11549377441406
2019-05-17,226.91629028320312
2019-05-20,222.51791381835938
2019-05-21,215.9203643798828
2019-05-22,220.21876525878906
2019-05-23,211.0221710205078
2019-05-24,208.52308654785156
2019-05-28,208.72300720214844
2019-05-29,200.92588806152344
2019-05-30,206.9488983154297
2019-05-31,206.4490203857422
2019-06-03,204.04962158203125
2019-06-04,208.0486297607422
2019-06-05,209.6482391357422
2019-06-06,207.9486541748047
2019-06-07,207.3488006591797
2019-06-10,207.84866333007812
2019-06-11,208.7484588623047
2019-06-12,209.14834594726562
2019-06-13,210.14810180664062
2019-06-14,212.34756469726562
2019-06-17,209.6482391357422
2019-06-18,210.44802856445312
2019-06-19,210.24807739257812
2019-06-20,212.14761352539062
2019-06-21,217.24635314941406
2019-06-24,217.04641723632812
2019-06-25,217.94619750976562
2019-06-26,216.64649963378906
2019-06-27,217.84619140625
2019-06-28,218.94593811035156
2019-07-01,219.34584045410156
2019-07-02,219.9456787109375
2019-07-03,223.5447998046875
2019-07-04,225.5443115234375
2019-07-05,225.4443359375
2019-07-08,225.7442626953125
2019-07-09,225.3443603515625
2019-07-10,223.244873046875
2019-07-11,223.1448974609375
2019-07-12,226.34410095214844
2019-07-15,225.5443115234375
2019-07-16,225.7442626953125
2019-07-17,225.5443115234375
2019-07-18,223.84471130371094
2019-07-19,224.94444274902344
2019-07-22,226.34410095214844
2019-07-23,226.7440185546875
2019-07-24,224.64453125
2019-07-25,224.94444274902344
2019-07-26,224.04469299316406
2019-07-29,225.04443359375
2019-07-30,216.84645080566406
2019-07-31,213.74722290039062
2019-08-01,215.94668579101562
2019-08-02,211.0478973388672
2019-08-05,208.4485321044922
2019-08-06,207.1488494873047
2019-08-07,206.1490936279297
2019-08-08,208.4485321044922
2019-08-09,207.04888916015625
2019-08-12,205.7491912841797
2019-08-13,205.7491912841797
2019-08-14,202.54998779296875
2019-08-15,201.35028076171875
2019-08-16,203.94964599609375
2019-08-19,205.4492645263672
2019-08-20,205.8491668701172
2019-08-21,208.7484588623047
2019-08-22,209.0483856201172
2019-08-23,207.04888916015625
2019-08-27,207.9486541748047
2019-08-28,206.84890747070312
2019-08-29,208.84841918945312
2019-08-30,209.84817504882812
2019-09-02,209.84817504882812
2019-09-03,216.94644165039062
2019-09-04,226.34410095214844
2019-09-05,224.1446533203125
2019-09-06,224.94444274902344
2019-09-09,220.64552307128906
2019-09-10,222.3450927734375
2019-09-11,225.84422302246094
2019-09-12,227.34385681152344
2019-09-13,229.04345703125
2019-09-16,226.94395446777344
2019-09-17,225.5443115234375
2019-09-18,223.644775390625
2019-09-19,226.444091796875
2019-09-20,226.64404296875
2019-09-23,226.84397888183594
2019-09-24,227.14390563964844
2019-09-25,225.5443115234375
2019-09-26,224.3446044921875
2019-09-27,224.444580078125
2019-09-30,225.94419860839844
2019-10-01,225.3443603515625
2019-10-02,223.5447998046875
2019-10-03,226.14414978027344
2019-10-04,227.84373474121094
2019-10-07,225.94419860839844
2019-10-08,222.2451171875
2019-10-09,220.54554748535156
2019-10-10,221.9451904296875
2019-10-11,234.24215698242188
2019-10-14,234.74203491210938
2019-10-15,235.6417999267578
2019-10-16,233.94223022460938
2019-10-17,238.54110717773438
2019-10-18,238.44113159179688
2019-10-21,237.1414337158203
2019-10-22,235.74179077148438
2019-10-23,237.74130249023438
2019-10-24,236.14169311523438
2019-10-25,235.74179077148438
2019-10-28,235.8417510986328
2019-10-29,235.9417266845703
2019-10-30,234.14218139648438
2019-10-31,232.34262084960938
2019-11-01,233.04246520996094
2019-11-04,233.14242553710938
2019-11-05,235.74179077148438
2019-11-06,237.44137573242188
2019-11-07,244.5396270751953
2019-11-08,243.4398956298828
2019-11-11,242.84002685546875
2019-11-12,244.23968505859375
2019-11-13,243.0399932861328
2019-11-14,242.7400665283203
2019-11-15,246.43914794921875
2019-11-18,246.8390350341797
2019-11-19,243.3399200439453
2019-11-20,245.6393280029297
2019-11-21,244.23968505859375
2019-11-22,244.33966064453125
2019-11-25,248.23870849609375
2019-11-26,239.8407745361328
2019-11-27,239.04098510742188
2019-11-28,247.0390167236328
2019-11-29,242.84002685546875
2019-12-02,241.4403839111328
2019-12-03,239.4408721923828
2019-12-04,241.1404571533203
2019-12-05,244.5396270751953
2019-12-06,251.9377899169922
2019-12-09,253.7373504638672
2019-12-10,259.2359924316406
2019-12-11,257.53643798828125
2019-12-12,256.1367492675781
2019-12-13,274.13232421875
2019-12-16,281.7304382324219
2019-12-17,269.33349609375
2019-12-18,268.8336181640625
2019-12-19,268.1337890625
2019-12-20,267.0340576171875
2019-12-23,266.0343322753906
2019-12-24,268.93359375
2019-12-27,268.2337646484375
2019-12-30,267.333984375
2019-12-31,267.8338317871094
2020-01-02,266.47149658203125
2020-01-03,261.07208251953125
2020-01-06,260.9720764160156
2020-01-07,257.972412109375
2020-01-08,253.37289428710938
2020-01-09,252.3730010986328
2020-01-10,246.9735870361328
2020-01-13,248.7733917236328
2020-01-14,248.7733917236328
2020-01-15,248.07347106933594
2020-01-16,246.57363891601562
2020-01-17,246.27366638183594
2020-01-20,244.9738006591797
2020-01-21,243.27398681640625
2020-01-22,245.27377319335938
2020-01-23,247.77349853515625
2020-01-24,251.37310791015625
2020-01-27,248.27345275878906
2020-01-28,245.67372131347656
2020-01-29,243.97390747070312
2020-01-30,240.07432556152344
2020-01-31,245.57374572753906
2020-02-03,239.3743896484375
2020-02-04,241.87413024902344
2020-02-05,240.67425537109375
2020-02-06,239.47439575195312
2020-02-07,238.37449645996094
2020-02-10,239.2744140625
2020-02-11,239.17442321777344
2020-02-12,246.87359619140625
2020-02-13,242.8740234375
2020-02-14,245.77371215820312
2020-02-17,247.8734893798828
2020-02-18,248.67340087890625
2020-02-19,251.87306213378906
2020-02-20,250.97315979003906
2020-02-21,251.37310791015625
2020-02-24,240.07432556152344
2020-02-25,230.87530517578125
2020-02-26,224.97593688964844
2020-02-27,215.5769500732422
2020-02-28,209.27761840820312
2020-03-02,208.57769775390625
2020-03-03,213.97711181640625
2020-03-04,218.3766326904297
2020-03-05,203.97817993164062
2020-03-06,196.77896118164062
2020-03-09,182.83045959472656
2020-03-10,180.43069458007812
2020-03-11,174.98129272460938
2020-03-12,152.083740234375
2020-03-13,140.48497009277344
2020-03-16,104.43882751464844
2020-03-17,99.96931457519531
2020-03-18,107.58849334716797
2020-03-19,133.28575134277344
2020-03-20,133.9356689453125
2020-03-23,135.83547973632812
2020-03-24,154.98342895507812
2020-03-25,161.93267822265625
2020-03-26,187.72991943359375
2020-03-27,171.03170776367188
2020-03-30,160.9827880859375
2020-03-31,164.93235778808594
2020-04-01,151.18382263183594
2020-04-02,145.78440856933594
2020-04-03,144.28457641601562
2020-04-06,160.182861328125
2020-04-07,171.9816131591797
2020-04-08,166.98214721679688
2020-04-09,174.08139038085938
2020-04-14,167.7820587158203
2020-04-15,159.28297424316406
2020-04-16,162.58262634277344
2020-04-17,163.48251342773438
2020-04-20,169.68185424804688
2020-04-21,166.78216552734375
2020-04-22,166.2822265625
2020-04-23,168.38198852539062
2020-04-24,170.78173828125
2020-04-27,170.68174743652344
2020-04-28,183.2803955078125
2020-04-29,188.87979125976562
2020-04-30,182.18051147460938
2020-05-01,171.9816131591797
2020-05-04,177.48101806640625
2020-05-05,174.08139038085938
2020-05-06,172.88150024414062
2020-05-07,174.78131103515625
2020-05-11,177.78099060058594
2020-05-12,169.08192443847656
2020-05-13,168.1820068359375
2020-05-14,144.0845947265625
2020-05-15,148.68409729003906
2020-05-18,151.08384704589844
2020-05-19,140.28500366210938
2020-05-20,138.38519287109375
2020-05-21,132.1858673095703
2020-05-22,126.98641967773438
2020-05-26,128.38626098632812
2020-05-27,142.98471069335938
2020-05-28,137.08534240722656
2020-05-29,135.28553771972656
2020-06-01,137.48529052734375
2020-06-02,133.9856719970703
2020-06-03,143.18467712402344
2020-06-04,142.18478393554688
2020-06-05,147.78419494628906
2020-06-08,150.98385620117188
2020-06-09,145.2844696044922
2020-06-10,147.2842559814453
2020-06-11,135.48550415039062
2020-06-12,133.9856719970703
2020-06-15,136.28543090820312
2020-06-16,136.4853973388672
2020-06-17,136.88536071777344
2020-06-18,139.0851287841797
2020-06-19,136.9853515625
2020-06-22,136.28543090820312
2020-06-23,136.6853790283203
2020-06-24,128.88621520996094
2020-06-25,125.78655242919922
2020-06-26,129.18618774414062
2020-06-29,129.58615112304688
2020-06-30,125.78655242919922
2020-07-01,126.58646392822266
2020-07-02,125.68655395507812
2020-07-03,123.686767578125
2020-07-06,120.7870864868164
2020-07-07,120.38713073730469
2020-07-08,119.28724670410156
2020-07-09,115.88761138916016
2020-07-10,119.18724822998047
2020-07-13,119.78719329833984
2020-07-14,120.38713073730469
2020-07-15,121.98695373535156
2020-07-16,114.98770141601562
2020-07-17,118.08737182617188
2020-07-20,114.98770141601562
2020-07-21,116.18756866455078
2020-07-22,115.08769226074219
2020-07-23,111.78804779052734
2020-07-24,110.58817291259766
2020-07-27,111.58806610107422
2020-07-28,124.08673095703125
2020-07-29,125.38658905029297
2020-07-30,125.98652648925781
2020-07-31,127.88632202148438
2020-08-03,124.48668670654297
2020-08-04,127.28639221191406
2020-08-05,131.6859130859375
2020-08-06,125.48657989501953
2020-08-07,131.48593139648438
2020-08-10,128.18629455566406
2020-08-11,133.9856719970703
2020-08-12,132.1858673095703
2020-08-13,128.78622436523438
2020-08-14,120.48711395263672
2020-08-17,125.18660736083984
2020-08-18,118.98727416992188
2020-08-19,120.88707733154297
2020-08-20,125.98652648925781
2020-08-21,123.88674926757812
2020-08-24,124.98663330078125
2020-08-25,123.7867660522461
2020-08-26,125.08662414550781
2020-08-27,127.98631286621094
2020-08-28,125.68655395507812
2020-09-01,121.98695373535156
2020-09-02,122.08694458007812
2020-09-03,118.88729095458984
2020-09-04,120.38713073730469
2020-09-07,120.48711395263672
2020-09-08,117.78740692138672
2020-09-09,117.78740692138672
2020-09-10,114.5877456665039
2020-09-11,113.88782501220703
2020-09-14,115.08769226074219
2020-09-15,111.48807525634766
2020-09-16,112.28799438476562
2020-09-17,109.98823547363281
2020-09-18,109.98823547363281
2020-09-21,97.78954315185547
2020-09-22,95.93973541259766
2020-09-23,99.98930358886719
2020-09-24,101.48914337158203
2020-09-25,102.98898315429688
2020-09-28,105.28874206542969
2020-09-29,99.98930358886719
2020-09-30,97.98951721191406
2020-10-01,100.08929443359375
2020-10-02,101.78911590576172
2020-10-05,94.9898452758789
2020-10-06,102.98898315429688
2020-10-07,103.38894653320312
2020-10-08,101.98908996582031
2020-10-09,105.08876037597656
2020-10-12,105.98866271972656
2020-10-13,102.78900909423828
2020-10-14,104.38883972167969
2020-10-15,96.23970794677734
2020-10-16,96.03973388671875
2020-10-19,93.24002838134766
2020-10-20,97.98951721191406
2020-10-21,99.43936157226562
2020-10-22,102.88899993896484
2020-10-23,100.38926696777344
2020-10-26,96.18971252441406
2020-10-27,92.99005889892578
2020-10-28,90.29034423828125
2020-10-29,89.19046020507812
2020-10-30,90.44032287597656
2020-11-02,89.34044647216797
2020-11-03,91.39022827148438
2020-11-04,91.14025115966797
2020-11-05,91.14025115966797
2020-11-06,90.69029998779297
2020-11-09,115.6876220703125
2020-11-10,120.88707733154297
2020-11-11,119.18724822998047
2020-11-12,118.98727416992188
2020-11-13,119.98716735839844
2020-11-16,127.18639373779297
2020-11-17,121.886962890625
2020-11-18,118.98727416992188
2020-11-19,115.08769226074219
2020-11-20,113.28788757324219
2020-11-23,118.78730010986328
2020-11-24,123.98674011230469
2020-11-25,115.7876205444336
2020-11-26,115.58763885498047
2020-11-27,116.98748779296875
2020-11-30,117.08747863769531
2020-12-01,123.98674011230469
2020-12-02,122.88685607910156
2020-12-03,126.78644561767578
2020-12-04,127.98631286621094
2020-12-07,123.58678436279297
2020-12-08,116.48754119873047
2020-12-09,119.08726501464844
2020-12-10,115.98759460449219
2020-12-11,114.5877456665039
2020-12-14,115.98759460449219
2020-12-15,118.08737182617188
2020-12-16,116.98748779296875
2020-12-17,114.5877456665039
2020-12-18,112.9879150390625
2020-12-21,109.18831634521484
2020-12-22,110.58817291259766
2020-12-23,116.48754119873047
2020-12-24,117.28746032714844
2020-12-29,117.5874252319336
2020-12-30,117.98738098144531
2020-12-31,116.48754119873047
2021-01-04,110.2882080078125
2021-01-05,114.38777160644531
2021-01-06,111.38809204101562
2021-01-07,110.78815460205078
2021-01-08,109.98823547363281
2021-01-11,108.88835906982422
2021-01-12,107.7884750366211
2021-01-13,105.88867950439453
2021-01-14,110.1882095336914
2021-01-15,111.48807525634766
2021-01-18,111.98802185058594
2021-01-19,114.98770141601562
2021-01-20,117.48743438720703
2021-01-21,114.68772888183594
2021-01-22,116.98748779296875
2021-01-25,116.48754119873047
2021-01-26,113.1878890991211
2021-01-27,121.28703308105469
2021-01-28,118.1873550415039
2021-01-29,116.38755798339844
2021-02-01,116.58753204345703
2021-02-02,118.88729095458984
2021-02-03,119.08726501464844
2021-02-04,120.087158203125
2021-02-05,122.18692779541016
2021-02-08,123.18682098388672
2021-02-09,127.08641052246094
2021-02-10,129.98609924316406
2021-02-11,128.5862579345703
2021-02-12,129.58615112304688
2021-02-15,135.08555603027344
2021-02-16,133.4857177734375
2021-02-17,133.9856719970703
2021-02-18,136.78536987304688
2021-02-19,136.9853515625
2021-02-22,143.28468322753906
2021-02-23,147.9841766357422
2021-02-24,153.78355407714844
2021-02-25,154.783447265625
2021-02-26,151.88375854492188
2021-03-01,155.0834197998047
2021-03-02,151.68377685546875
2021-03-03,152.88365173339844
2021-03-04,157.1831817626953
2021-03-05,153.98353576660156
2021-03-08,154.8834228515625
2021-03-09,154.68345642089844
2021-03-10,151.88375854492188
2021-03-11,152.6836700439453
2021-03-12,155.3833770751953
2021-03-15,155.9833221435547
2021-03-16,159.58294677734375
2021-03-17,157.0832061767578
2021-03-18,156.08331298828125
2021-03-19,155.9833221435547
2021-03-22,153.98353576660156
2021-03-23,150.8838653564453
2021-03-24,152.28372192382812
2021-03-25,151.7837677001953
2021-03-26,153.78355407714844
2021-03-29,153.58358764648438
2021-03-30,154.783447265625
2021-03-31,157.1831817626953
2021-04-01,155.3833770751953
2021-04-06,159.48294067382812
2021-04-07,160.4828338623047
2021-04-08,160.9827880859375
2021-04-09,158.48304748535156
2021-04-12,158.88299560546875
2021-04-13,160.78280639648438
2021-04-14,160.182861328125
2021-04-15,158.88299560546875
2021-04-16,159.48294067382812
2021-04-19,161.88267517089844
2021-04-20,155.5833740234375
2021-04-21,154.68345642089844
2021-04-22,156.18328857421875
2021-04-23,155.88331604003906
2021-04-26,154.98342895507812
2021-04-27,157.68313598632812
2021-04-28,155.5833740234375
2021-04-29,154.28350830078125
2021-04-30,158.6830291748047
2021-05-04,161.68270874023438
2021-05-05,158.88299560546875
2021-05-06,158.98300170898438
2021-05-07,161.3827362060547
2021-05-10,161.98268127441406
2021-05-11,165.4822998046875
2021-05-12,162.98257446289062
2021-05-13,162.98257446289062
2021-05-14,166.18222045898438
2021-05-17,166.2822265625
2021-05-18,168.98193359375
2021-05-19,167.08213806152344
2021-05-20,167.38209533691406
2021-05-21,167.38209533691406
2021-05-24,170.78173828125
2021-05-25,143.98460388183594
2021-05-26,144.88450622558594
2021-05-27,144.6845245361328
2021-05-28,140.8849334716797
2021-06-01,143.28468322753906
2021-06-02,137.18533325195312
2021-06-03,135.68548583984375
2021-06-04,135.7854766845703
2021-06-07,135.58551025390625
2021-06-08,138.28521728515625
2021-06-09,137.48529052734375
2021-06-10,132.68580627441406
2021-06-11,131.6859130859375
2021-06-14,132.1858673095703
2021-06-15,128.9862060546875
2021-06-16,127.48636627197266
2021-06-17,127.98631286621094
2021-06-18,124.18671417236328
2021-06-21,124.48668670654297
2021-06-22,128.18629455566406
2021-06-23,128.28628540039062
2021-06-24,126.98641967773438
2021-06-25,127.88632202148438
2021-06-28,127.28639221191406
2021-06-29,127.3863754272461
2021-06-30,125.5865707397461
2021-07-01,129.98609924316406
2021-07-02,129.48614501953125
2021-07-05,132.28585815429688
2021-07-06,129.58615112304688
2021-07-07,129.78611755371094
2021-07-08,125.88653564453125
2021-07-09,126.98641967773438
2021-07-12,124.88664245605469
2021-07-13,125.28660583496094
2021-07-14,124.08673095703125
2021-07-15,123.08683776855469
2021-07-16,123.28681945800781
2021-07-19,117.28746032714844
2021-07-20,117.48743438720703
2021-07-21,123.7867660522461
2021-07-22,126.4864730834961
2021-07-23,126.4864730834961
2021-07-26,128.88621520996094
2021-07-27,133.18576049804688
2021-07-28,129.58615112304688
2021-07-29,131.78590393066406
2021-07-30,130.4860382080078
2021-08-02,129.98609924316406
2021-08-03,130.7860107421875
2021-08-04,130.98599243164062
2021-08-05,133.18576049804688
2021-08-06,129.98609924316406
2021-08-09,130.98599243164062
2021-08-10,130.7860107421875
2021-08-11,131.88589477539062
2021-08-12,131.9858856201172
2021-08-13,132.68580627441406
2021-08-16,130.1860809326172
2021-08-17,130.98599243164062
2021-08-18,134.18565368652344
2021-08-19,129.8861083984375
2021-08-20,131.3859405517578
2021-08-23,132.38583374023438
2021-08-24,135.98545837402344
2021-08-25,137.08534240722656
2021-08-26,137.78526306152344
2021-08-27,140.1850128173828
2021-08-31,141.9848175048828
2021-09-01,138.98513793945312
2021-09-02,139.0851287841797
2021-09-03,135.68548583984375
2021-09-06,136.08544921875
2021-09-07,133.38572692871094
2021-09-08,134.78558349609375
2021-09-09,136.08544921875
2021-09-10,136.9853515625
2021-09-13,137.98524475097656
2021-09-14,134.48561096191406
2021-09-15,129.48614501953125
2021-09-16,133.18576049804688
2021-09-17,134.3856201171875
2021-09-20,132.28585815429688
2021-09-21,134.8855743408203
2021-09-22,137.68527221679688
2021-09-23,139.9850311279297
2021-09-24,142.08480834960938
2021-09-27,146.08438110351562
2021-09-28,146.58433532714844
2021-09-29,144.28457641601562
2021-09-30,141.1848907470703
2021-10-01,137.78526306152344
2021-10-04,136.9853515625
2021-10-05,136.18544006347656
2021-10-06,134.08566284179688
2021-10-07,133.38572692871094
2021-10-08,136.5854034423828
2021-10-11,133.68569946289062
2021-10-12,133.0857696533203
2021-10-13,131.5859375
2021-10-14,134.48561096191406
2021-10-15,135.185546875
2021-10-18,130.28607177734375
2021-10-19,129.48614501953125
2021-10-20,128.18629455566406
2021-10-21,129.2861785888672
2021-10-22,128.28628540039062
2021-10-25,127.98631286621094
2021-10-26,128.38626098632812
2021-10-27,127.98631286621094
2021-10-28,129.3861541748047
2021-10-29,129.18618774414062
2021-11-01,130.4860382080078
2021-11-02,133.18576049804688
2021-11-03,133.68569946289062
2021-11-04,132.28585815429688
2021-11-05,134.5856170654297
2021-11-08,132.58583068847656
2021-11-09,133.58572387695312
2021-11-10,135.98545837402344
2021-11-11,134.98556518554688
2021-11-12,133.9856719970703
2021-11-15,133.9856719970703
2021-11-16,133.9856719970703
2021-11-17,133.58572387695312
2021-11-18,133.7856903076172
2021-11-19,131.48593139648438
2021-11-22,133.4857177734375
2021-11-23,133.28575134277344
2021-11-24,132.8857879638672
2021-11-25,135.28553771972656
2021-11-26,120.58710479736328
2021-11-29,123.08683776855469
2021-11-30,124.98663330078125
2021-12-01,130.68601989746094
2021-12-02,131.3859405517578
2021-12-03,130.68601989746094
2021-12-06,133.28575134277344
2021-12-07,132.68580627441406
2021-12-08,134.08566284179688
2021-12-09,133.68569946289062
2021-12-10,133.7856903076172
2021-12-13,128.0863037109375
2021-12-14,130.88600158691406
2021-12-15,125.08662414550781
2021-12-16,124.78665924072266
2021-12-17,125.68655395507812
2021-12-20,124.58667755126953
2021-12-21,126.58646392822266
2021-12-22,129.68612670898438
2021-12-23,129.98609924316406
2021-12-24,129.2861785888672
2021-12-29,129.98609924316406
2021-12-30,129.68612670898438
2021-12-31,129.48614501953125
2022-01-04,136.5854034423828
2022-01-05,136.08544921875
2022-01-06,135.08555603027344
2022-01-07,134.78558349609375
2022-01-10,134.6855926513672
2022-01-11,132.38583374023438
2022-01-12,131.88589477539062
2022-01-13,133.7856903076172
2022-01-14,132.8857879638672
2022-01-17,132.1858673095703
2022-01-18,132.1858673095703
2022-01-19,131.3859405517578
2022-01-20,131.3859405517578
2022-01-21,131.18597412109375
2022-01-24,126.2864990234375
2022-01-25,125.88653564453125
2022-01-26,124.98663330078125
2022-01-27,126.78644561767578
2022-01-28,124.48668670654297
2022-01-31,123.4867935180664
2022-02-01,124.88664245605469
2022-02-02,125.78655242919922
2022-02-03,126.98641967773438
2022-02-04,126.38648223876953
2022-02-07,129.58615112304688
2022-02-08,131.18597412109375
2022-02-09,136.9853515625
2022-02-10,139.9850311279297
2022-02-11,140.98492431640625
2022-02-14,137.48529052734375
2022-02-15,138.1852264404297
2022-02-16,138.4851837158203
2022-02-17,137.2853240966797
2022-02-18,137.18533325195312
2022-02-21,135.08555603027344
2022-02-22,133.68569946289062
2022-02-23,130.98599243164062
2022-02-24,128.6862335205078
2022-02-25,130.68601989746094
2022-02-28,133.58572387695312
2022-03-01,131.48593139648438
2022-03-02,129.48614501953125
2022-03-03,124.98663330078125
2022-03-04,122.48690032958984
2022-03-07,114.78772735595703
2022-03-08,116.18756866455078
2022-03-09,116.48754119873047
2022-03-10,113.48786163330078
2022-03-11,115.6876220703125
2022-03-14,120.28713989257812
2022-03-15,124.98663330078125
2022-03-16,128.9862060546875
2022-03-17,131.6859130859375
2022-03-18,129.78611755371094
2022-03-21,129.8861083984375
2022-03-22,131.5859375
2022-03-23,132.48582458496094
2022-03-24,131.6859130859375
2022-03-25,133.28575134277344
2022-03-28,134.08566284179688
2022-03-29,135.88546752929688
2022-03-30,132.48582458496094
2022-03-31,128.4862518310547
2022-04-01,129.18618774414062
2022-04-04,128.0863037109375
2022-04-05,127.48636627197266
2022-04-06,126.2864990234375
2022-04-07,127.78633880615234
2022-04-08,127.98631286621094
2022-04-11,127.98631286621094
2022-04-12,120.28713989257812
2022-04-13,121.886962890625
2022-04-14,121.48700714111328
2022-04-19,119.48722076416016
2022-04-20,118.78730010986328
2022-04-21,119.8871841430664
2022-04-22,118.68730163574219
2022-04-25,117.08747863769531
2022-04-26,115.88761138916016
2022-04-27,114.5877456665039
2022-04-28,114.48775482177734
2022-04-29,114.5877456665039
2022-05-03,114.28778076171875
2022-05-04,113.08790588378906
2022-05-05,111.28810119628906
2022-05-06,108.78836822509766
2022-05-09,109.3883056640625
2022-05-10,110.2882080078125
2022-05-11,111.68804931640625
2022-05-12,109.88825225830078
2022-05-13,110.38819885253906
2022-05-16,110.1882095336914
2022-05-17,110.38819885253906
2022-05-18,105.18875122070312
2022-05-19,105.48871612548828
2022-05-20,105.38873291015625
2022-05-23,107.28852844238281
2022-05-24,110.38819885253906
2022-05-25,107.4885025024414
2022-05-26,109.3883056640625
2022-05-27,109.98823547363281
2022-05-30,109.78826141357422
2022-05-31,108.98834228515625
2022-06-01,109.68826293945312
2022-06-06,114.5877456665039
2022-06-07,112.9879150390625
2022-06-08,110.2882080078125
2022-06-09,111.08811950683594
2022-06-10,111.28810119628906
2022-06-13,111.48807525634766
2022-06-14,109.48828887939453
2022-06-15,111.38809204101562
2022-06-16,106.68859100341797
2022-06-17,106.98855590820312
2022-06-20,106.8885726928711
2022-06-21,106.08865356445312
2022-06-22,106.48860931396484
2022-06-23,104.98876953125
2022-06-24,105.58870697021484
2022-06-27,105.78868865966797
2022-06-28,105.28874206542969
2022-06-29,102.38905334472656
2022-06-30,99.28938293457031
2022-07-01,98.8894271850586
2022-07-04,98.78943634033203
2022-07-05,95.78975677490234
2022-07-06,95.98973083496094
2022-07-07,96.3396987915039
2022-07-08,96.48967742919922
2022-07-11,94.9898452758789
2022-07-12,94.13993072509766
2022-07-13,93.8399658203125
2022-07-14,92.59009552001953
2022-07-15,95.73976135253906
2022-07-18,99.03941345214844
2022-07-19,101.18917846679688
2022-07-20,101.08918762207031
2022-07-21,103.38894653320312
2022-07-22,105.18875122070312
2022-07-25,107.28852844238281
2022-07-26,104.28884887695312
2022-07-27,101.98908996582031
2022-07-28,101.18917846679688
2022-07-29,100.58924102783203
2022-08-01,100.6892318725586
2022-08-02,99.83932495117188
2022-08-03,101.38916015625
2022-08-04,101.38916015625
2022-08-05,100.58924102783203
2022-08-08,98.68944549560547
2022-08-09,97.48957061767578
2022-08-10,99.03941345214844
2022-08-11,98.83943176269531
2022-08-12,100.98919677734375
2022-08-15,100.88921356201172
2022-08-16,99.53936004638672
2022-08-17,100.28927612304688
2022-08-18,99.98930358886719
2022-08-19,97.08961486816406
2022-08-22,92.59009552001953
2022-08-23,86.34076690673828
2022-08-24,87.69062042236328
2022-08-25,87.94058990478516
2022-08-26,86.34076690673828
2022-08-30,87.39065551757812
2022-08-31,85.04090881347656
2022-09-01,84.99091339111328
2022-09-02,86.49075317382812
2022-09-05,84.09100341796875
2022-09-06,86.44075012207031
2022-09-07,85.6408462524414
2022-09-08,85.79082489013672
2022-09-09,87.99059295654297
2022-09-12,89.94037628173828
2022-09-13,89.84039306640625
2022-09-14,88.6405258178711
2022-09-15,86.290771484375
2022-09-16,82.24120330810547
2022-09-20,81.14132690429688
2022-09-21,79.94144439697266
2022-09-22,79.44149780273438
2022-09-23,77.19174194335938
2022-09-26,76.48281860351562
2022-09-27,74.14207458496094
2022-09-28,75.1419677734375
2022-09-29,70.49246215820312
2022-09-30,72.19227600097656
2022-10-03,72.39225769042969
2022-10-04,75.99187469482422
2022-10-05,74.4420394897461
2022-10-06,72.89220428466797
2022-10-07,71.69232940673828
2022-10-10,69.29259490966797
2022-10-11,67.29280853271484
2022-10-12,66.19291687011719
2022-10-13,67.79275512695312
2022-10-14,68.39268493652344
2022-10-17,70.79243469238281
2022-10-18,70.5424575805664
2022-10-19,66.4428939819336
2022-10-20,67.74275207519531
2022-10-21,66.74285888671875
2022-10-24,64.04315185546875
2022-10-25,66.04293823242188
2022-10-26,67.94273376464844
2022-10-27,67.94273376464844
2022-10-28,67.39279174804688
2022-10-31,66.99283599853516
2022-11-01,68.042724609375
2022-11-02,67.24280548095703
2022-11-03,65.14303588867188
2022-11-04,65.59298706054688
2022-11-07,66.99283599853516
2022-11-08,66.79286193847656
2022-11-09,66.99283599853516
2022-11-10,67.84274291992188
2022-11-11,68.59266662597656
2022-11-14,70.0925064086914
2022-11-15,70.19248962402344
2022-11-16,69.14260864257812
2022-11-17,70.89241790771484
2022-11-18,71.1923828125
2022-11-21,69.842529296875
2022-11-22,70.49246215820312
2022-11-23,70.39247131347656
2022-11-24,71.79232788085938
2022-11-25,70.89241790771484
2022-11-28,71.1923828125
2022-11-29,65.19302368164062
2022-11-30,64.39311218261719
2022-12-01,63.79317855834961
2022-12-02,64.99304962158203
2022-12-05,65.49299621582031
2022-12-06,62.743289947509766
2022-12-07,62.1933479309082
2022-12-08,61.89338302612305
2022-12-09,62.693294525146484
2022-12-12,60.74350357055664
2022-12-13,62.693294525146484
2022-12-14,63.24323654174805
2022-12-15,62.09335708618164
2022-12-16,61.793392181396484
2022-12-19,63.69318771362305
2022-12-20,62.443321228027344
2022-12-21,63.94316101074219
2022-12-22,63.99315643310547
2022-12-23,65.0930404663086
2022-12-28,66.74285888671875
2022-12-29,67.29280853271484
2022-12-30,64.14314270019531
2023-01-03,65.39300537109375
2023-01-04,66.24291229248047
2023-01-05,69.09261322021484
2023-01-06,69.44257354736328
2023-01-09,69.79254150390625
2023-01-10,69.19259643554688
2023-01-11,70.34247589111328
2023-01-12,73.39215087890625
2023-01-13,72.39225769042969
2023-01-16,71.54235076904297
2023-01-17,72.99219512939453
2023-01-18,73.5421371459961
2023-01-19,73.29216766357422
2023-01-20,75.59191131591797
2023-01-23,76.34183502197266
