Date,BKG.L
2021-02-08,4458.31005859375
2021-02-09,4547.35107421875
2021-02-10,4341.3125
2021-02-11,4385.83349609375
2021-02-12,4455.20361328125
2021-02-15,4550.45703125
2021-02-16,4528.71484375
2021-02-17,4489.37060546875
2021-02-18,4496.6181640625
2021-02-19,4493.51220703125
2021-02-22,4421.0361328125
2021-02-23,4420.0
2021-02-24,4469.69873046875
2021-02-25,4319.5693359375
2021-02-26,4196.3603515625
2021-03-01,4415.859375
2021-03-02,4398.25830078125
2021-03-03,4563.91748046875
2021-03-04,4468.75537109375
2021-03-05,4457.36572265625
2021-03-08,4612.6748046875
2021-03-09,4670.65673828125
2021-03-10,4747.27587890625
2021-03-11,4733.81591796875
2021-03-12,4458.40234375
2021-03-15,4500.85302734375
2021-03-16,4613.7109375
2021-03-17,4509.1357421875
2021-03-18,4545.37548828125
2021-03-19,4554.69287109375
2021-03-22,4528.80859375
2021-03-23,4584.71923828125
2021-03-24,4554.69287109375
2021-03-25,4638.5595703125
2021-03-26,4649.94921875
2021-03-29,4587.826171875
2021-03-30,4630.27685546875
2021-03-31,4596.10888671875
2021-04-01,4687.2236328125
2021-04-06,4689.294921875
2021-04-07,4744.17041015625
2021-04-08,4734.8515625
2021-04-09,4798.0107421875
2021-04-12,4755.55908203125
2021-04-13,4749.34716796875
2021-04-14,4679.9755859375
2021-04-15,4762.8076171875
2021-04-16,4773.16162109375
2021-04-19,4765.91357421875
2021-04-20,4730.71044921875
2021-04-21,4721.39208984375
2021-04-22,4752.45361328125
2021-04-23,4741.0634765625
2021-04-26,4741.0634765625
2021-04-27,4735.88720703125
2021-04-28,4730.71044921875
2021-04-29,4783.51513671875
2021-04-30,4790.763671875
2021-05-04,4773.16162109375
2021-05-05,4839.42626953125
2021-05-06,4920.18701171875
2021-05-07,4918.11669921875
2021-05-10,5070.31884765625
2021-05-11,4876.7001953125
2021-05-12,4854.9580078125
2021-05-13,4840.4619140625
2021-05-14,4888.08984375
2021-05-17,4834.25
2021-05-18,4835.28515625
2021-05-19,4771.0908203125
2021-05-20,4819.75390625
2021-05-21,4793.86962890625
2021-05-24,4795.93994140625
2021-05-25,4771.0908203125
2021-05-26,4858.06298828125
2021-05-27,4754.52392578125
2021-05-28,4844.60302734375
2021-06-01,4865.31103515625
2021-06-02,4886.01904296875
2021-06-03,4841.4970703125
2021-06-04,4843.568359375
2021-06-07,4881.87744140625
2021-06-08,4867.3818359375
2021-06-09,4765.91357421875
2021-06-10,4725.53369140625
2021-06-11,4747.27587890625
2021-06-14,4732.7802734375
2021-06-15,4737.95849609375
2021-06-16,4815.61181640625
2021-06-17,4775.23193359375
2021-06-18,4695.5068359375
2021-06-21,4764.8779296875
2021-06-22,4804.22314453125
2021-06-23,4782.4794921875
2021-06-24,4834.25
2021-06-25,4798.0107421875
2021-06-28,4824.93115234375
2021-06-29,4848.7451171875
2021-06-30,4757.63037109375
2021-07-01,4853.92236328125
2021-07-02,4862.205078125
2021-07-05,4900.51513671875
2021-07-06,4918.11669921875
2021-07-07,5019.5849609375
2021-07-08,4839.42626953125
2021-07-09,4926.3994140625
2021-07-12,4900.51513671875
2021-07-13,4892.23095703125
2021-07-14,4907.76318359375
2021-07-15,4796.97509765625
2021-07-16,4812.505859375
2021-07-19,4761.77197265625
2021-07-20,4911.90380859375
2021-07-21,5027.86767578125
2021-07-22,5099.310546875
2021-07-23,5109.66357421875
2021-07-26,5023.7265625
2021-07-27,4999.91162109375
2021-07-28,4994.73486328125
2021-07-29,5004.05419921875
2021-07-30,5016.47900390625
2021-08-02,5051.681640625
2021-08-03,5050.64697265625
2021-08-04,5051.681640625
2021-08-05,5066.177734375
2021-08-06,5116.91162109375
2021-08-09,5069.28369140625
2021-08-10,5091.02685546875
2021-08-11,5092.06201171875
2021-08-12,5086.8857421875
2021-08-13,5117.94775390625
2021-08-16,5086.8857421875
2021-08-17,5026.83203125
2021-08-18,5103.45166015625
2021-08-19,5006.1240234375
2021-08-20,5042.36376953125
2021-08-23,4981.275390625
2021-08-24,5013.37255859375
2021-08-25,4997.841796875
2021-08-26,4996.806640625
2021-08-27,4992.66455078125
2021-08-31,4997.841796875
2021-09-01,5019.5849609375
2021-09-02,4935.71875
2021-09-03,4919.15087890625
2021-09-06,4969.88671875
2021-09-07,4822.8603515625
2021-09-08,4687.74072265625
2021-09-09,4718.28564453125
2021-09-10,4742.10009765625
2021-09-13,4815.61181640625
2021-09-14,4804.22314453125
2021-09-15,4774.19677734375
2021-09-16,4792.83349609375
2021-09-17,4744.17041015625
2021-09-20,4693.435546875
2021-09-21,4700.68408203125
2021-09-22,4744.17041015625
2021-09-23,4714.1435546875
2021-09-24,4654.0908203125
2021-09-27,4599.21533203125
2021-09-28,4525.70263671875
2021-09-29,4487.3935546875
2021-09-30,4516.3837890625
2021-10-01,4444.94140625
2021-10-04,4422.1630859375
2021-10-05,4375.5703125
2021-10-06,4316.55322265625
2021-10-07,4389.0302734375
2021-10-08,4379.7119140625
2021-10-11,4333.119140625
2021-10-12,4354.86328125
2021-10-13,4429.41064453125
2021-10-14,4452.189453125
2021-10-15,4441.83544921875
2021-10-18,4424.234375
2021-10-19,4411.80908203125
2021-10-20,4393.1708984375
2021-10-21,4386.9599609375
2021-10-22,4398.34912109375
2021-10-25,4412.8447265625
2021-10-26,4469.791015625
2021-10-27,4520.52490234375
2021-10-28,4507.0654296875
2021-10-29,4509.1357421875
2021-11-01,4407.66748046875
2021-11-02,4406.63232421875
2021-11-03,4399.38427734375
2021-11-04,4473.93212890625
2021-11-05,4442.87109375
2021-11-08,4438.7294921875
2021-11-09,4380.74755859375
2021-11-10,4477.0390625
2021-11-11,4496.71142578125
2021-11-12,4471.8623046875
2021-11-15,4458.40234375
2021-11-16,4440.79931640625
2021-11-17,4448.04736328125
2021-11-18,4619.92333984375
2021-11-19,4611.6396484375
2021-11-22,4548.48095703125
2021-11-23,4555.72900390625
2021-11-24,4568.1533203125
2021-11-25,4643.73681640625
2021-11-26,4444.94140625
2021-11-29,4478.07373046875
2021-11-30,4435.62353515625
2021-12-01,4585.7548828125
2021-12-02,4616.81689453125
2021-12-03,4710.00244140625
2021-12-06,4697.578125
2021-12-07,4799.04638671875
2021-12-08,4911.90380859375
2021-12-09,4905.69140625
2021-12-10,4886.01904296875
2021-12-13,4863.24072265625
2021-12-14,4840.4619140625
2021-12-15,4777.30224609375
2021-12-16,4845.63916015625
2021-12-17,4892.23095703125
2021-12-20,4805.25830078125
2021-12-21,4931.576171875
2021-12-22,4985.41650390625
2021-12-23,4981.275390625
2021-12-24,4959.5322265625
2021-12-29,5072.39013671875
2021-12-30,4994.73486328125
2021-12-31,4944.00146484375
2022-01-04,5076.53125
2022-01-05,5023.7265625
2022-01-06,4970.92138671875
2022-01-07,4931.576171875
2022-01-10,4752.45361328125
2022-01-11,4812.505859375
2022-01-12,4723.46240234375
2022-01-13,4644.7724609375
2022-01-14,4614.74658203125
2022-01-17,4625.10009765625
2022-01-18,4576.43701171875
2022-01-19,4610.60400390625
2022-01-20,4591.96728515625
2022-01-21,4524.66748046875
2022-01-24,4234.7568359375
2022-01-25,4223.36669921875
2022-01-26,4270.9951171875
2022-01-27,4230.615234375
2022-01-28,4266.85400390625
2022-01-31,4346.5791015625
2022-02-01,4368.322265625
2022-02-02,4423.19873046875
2022-02-03,4361.0751953125
2022-02-04,4290.66845703125
2022-02-07,4290.66845703125
2022-02-08,4284.4560546875
2022-02-09,4295.8447265625
2022-02-10,4262.712890625
2022-02-11,4270.9951171875
2022-02-14,4227.50927734375
2022-02-15,4209.90771484375
2022-02-16,4195.412109375
2022-02-17,4116.72216796875
2022-02-18,4088.7666015625
2022-02-21,4061.84619140625
2022-02-22,4080.4833984375
2022-02-23,4038.0322265625
2022-02-24,3889.970947265625
2022-02-25,3921.03271484375
2022-02-28,4033.890625
2022-03-01,3850.626220703125
2022-03-02,3907.572998046875
2022-03-03,3841.3076171875
2022-03-04,3799.891845703125
2022-03-07,3882.723388671875
2022-03-08,3849.59033203125
2022-03-09,3905.501953125
2022-03-10,3894.11279296875
2022-03-11,3945.88232421875
2022-03-14,4079.4482421875
2022-03-15,3979.014892578125
2022-03-16,4149.85498046875
2022-03-17,4148.81884765625
2022-03-18,4277.2080078125
2022-03-21,4189.19970703125
2022-03-22,4247.18115234375
2022-03-23,4123.9697265625
2022-03-24,4075.306396484375
2022-03-25,3974.87353515625
2022-03-28,3948.988525390625
2022-03-29,4036.996826171875
2022-03-30,3984.192138671875
2022-03-31,3872.369384765625
2022-04-01,3859.9443359375
2022-04-04,3984.192138671875
2022-04-05,4001.793701171875
2022-04-06,4086.69580078125
2022-04-07,4018.35986328125
2022-04-08,4113.615234375
2022-04-11,4114.65185546875
2022-04-12,4142.60693359375
2022-04-13,4082.55419921875
2022-04-14,4108.439453125
2022-04-19,4128.111328125
2022-04-20,4164.3505859375
2022-04-21,4218.19091796875
2022-04-22,4234.7568359375
2022-04-25,4225.4384765625
2022-04-26,4269.96044921875
2022-04-27,4130.181640625
2022-04-28,4191.27099609375
2022-04-29,4224.4033203125
2022-05-03,4306.19921875
2022-05-04,4214.048828125
2022-05-05,4263.748046875
2022-05-06,4148.81884765625
2022-05-09,3993.51025390625
2022-05-10,4064.952392578125
2022-05-11,4064.952392578125
2022-05-12,4056.66943359375
2022-05-13,4128.111328125
2022-05-16,4148.81884765625
2022-05-17,4167.45654296875
2022-05-18,4191.27099609375
2022-05-19,4180.9169921875
2022-05-20,4267.88916015625
2022-05-23,4309.30517578125
2022-05-24,4306.19921875
2022-05-25,4326.90673828125
2022-05-26,4404.56103515625
2022-05-27,4384.88818359375
2022-05-30,4440.79931640625
2022-05-31,4348.650390625
2022-06-01,4387.99462890625
2022-06-06,4454.26025390625
2022-06-07,4423.19873046875
2022-06-08,4427.34033203125
2022-06-09,4354.86328125
2022-06-10,4196.44677734375
2022-06-13,4110.509765625
2022-06-14,4167.45654296875
2022-06-15,4286.5263671875
2022-06-16,4025.607666015625
2022-06-17,4028.7138671875
2022-06-20,3862.015625
2022-06-21,3926.210205078125
2022-06-22,3806.1044921875
2022-06-23,3825.776611328125
2022-06-24,3868.227783203125
2022-06-27,3946.91796875
2022-06-28,3947.952880859375
2022-06-29,3908.60791015625
2022-06-30,3855.80322265625
2022-07-01,3875.475830078125
2022-07-04,3886.864501953125
2022-07-05,3842.3427734375
2022-07-06,3911.71435546875
2022-07-07,3933.4580078125
2022-07-08,3960.3779296875
2022-07-11,3947.952880859375
2022-07-12,3990.404296875
2022-07-13,3960.3779296875
2022-07-14,3932.422119140625
2022-07-15,4088.7666015625
2022-07-18,4140.53564453125
2022-07-19,4198.51806640625
2022-07-20,4206.80078125
2022-07-21,4287.56201171875
2022-07-22,4320.6943359375
2022-07-25,4348.650390625
2022-07-26,4287.56201171875
2022-07-27,4299.98681640625
2022-07-28,4376.60546875
2022-07-29,4387.99462890625
2022-08-01,4450.119140625
2022-08-02,4229.5791015625
2022-08-03,4326.90673828125
2022-08-04,4353.8271484375
2022-08-05,4250.287109375
2022-08-08,4275.13671875
2022-08-09,4148.81884765625
2022-08-10,4296.88134765625
2022-08-11,4238.8984375
2022-08-12,4221.296875
2022-08-15,4261.67724609375
2022-08-16,4226.4736328125
2022-08-17,4098.08544921875
2022-08-18,4110.73046875
2022-08-19,4046.532958984375
2022-08-22,3996.8310546875
2022-08-23,3979.228515625
2022-08-24,3925.38525390625
2022-08-25,3872.57763671875
2022-08-26,3841.51416015625
2022-08-30,3831.15966796875
2022-08-31,3784.56396484375
2022-09-01,3716.224609375
2022-09-02,3615.7861328125
2022-09-05,3569.19091796875
2022-09-06,3699.6572265625
2022-09-07,3620.963134765625
2022-09-08,3598.183349609375
2022-09-09,3667.558837890625
2022-09-12,3847.726806640625
2022-09-13,3766.96142578125
2022-09-14,3598.183349609375
2022-09-15,3719.330810546875
2022-09-16,3722.437255859375
2022-09-20,3631.317626953125
2022-09-21,3681.01953125
2022-09-22,3677.9130859375
2022-09-23,3607.50244140625
2022-09-26,3432.51171875
2022-09-27,3357.95947265625
2022-09-28,3422.1572265625
2022-09-29,3277.194580078125
2022-09-30,3413.87353515625
2022-10-03,3481.177490234375
2022-10-04,3588.86474609375
2022-10-05,3515.34716796875
2022-10-06,3510.17041015625
2022-10-07,3397.306640625
2022-10-10,3405.58984375
2022-10-11,3409.73193359375
2022-10-12,3303.08056640625
2022-10-13,3422.1572265625
2022-10-14,3476.000732421875
2022-10-17,3582.65185546875
2022-10-18,3564.013671875
2022-10-19,3492.56787109375
2022-10-20,3476.000732421875
2022-10-21,3423.192626953125
2022-10-24,3550.552978515625
2022-10-25,3644.7783203125
2022-10-26,3682.054931640625
2022-10-27,3707.94140625
2022-10-28,3643.743408203125
2022-10-31,3594.041748046875
2022-11-01,3645.814208984375
2022-11-02,3657.204345703125
2022-11-03,3655.133056640625
2022-11-04,3711.04736328125
2022-11-07,3706.905517578125
2022-11-08,3673.771728515625
2022-11-09,3749.359130859375
2022-11-10,3961.625732421875
2022-11-11,3976.122314453125
2022-11-14,3935.739501953125
2022-11-15,3910.888916015625
2022-11-16,3831.15966796875
2022-11-17,3827.017822265625
2022-11-18,3860.15185546875
2022-11-21,3869.470947265625
2022-11-22,3867.400146484375
2022-11-23,3925.38525390625
2022-11-24,3965.767822265625
2022-11-25,3980.26416015625
2022-11-28,3907.782470703125
2022-11-29,3917.1015625
2022-11-30,3946.093994140625
2022-12-01,3983.370361328125
2022-12-02,3985.441162109375
2022-12-05,3957.484375
2022-12-06,3945.05859375
2022-12-07,3954.378173828125
2022-12-08,3932.633544921875
2022-12-09,3945.05859375
2022-12-12,3934.7041015625
2022-12-13,3961.625732421875
2022-12-14,3949.20068359375
2022-12-15,4004.079345703125
2022-12-16,3932.633544921875
2022-12-19,3870.50634765625
2022-12-20,3872.57763671875
2022-12-21,3979.228515625
2022-12-22,3962.66162109375
2022-12-23,3971.97998046875
2022-12-28,3984.406005859375
2022-12-29,3977.15771484375
2022-12-30,3906.74755859375
2023-01-03,4021.682373046875
2023-01-04,4135.58203125
2023-01-05,4161.46728515625
2023-01-06,4231.8779296875
2023-01-09,4222.55810546875
2023-01-10,4241.197265625
2023-01-11,4327.13916015625
2023-01-12,4525.94482421875
2023-01-13,4605.6748046875
2023-01-16,4614.99462890625
2023-01-17,4490.740234375
2023-01-18,4516.62646484375
2023-01-19,4337.49365234375
2023-01-20,4322.99755859375
2023-01-23,4311.60791015625
2023-01-24,4339.564453125
2023-01-25,4322.99755859375
2023-01-26,4359.23828125
2023-01-27,4390.3017578125
2023-01-30,4329.2099609375
2023-01-31,4291.93310546875
2023-02-01,4353.025390625
2023-02-02,4599.46240234375
2023-02-03,4517.66162109375
2023-02-06,4417.2236328125
2023-02-07,4426.5419921875
2023-02-08,4452.4287109375
2023-02-09,4460.71240234375
2023-02-10,4444.1455078125
2023-02-13,4366.486328125
2023-02-14,4371.66357421875
2023-02-15,4403.7626953125
2023-02-16,4320.92626953125
2023-02-17,4337.49365234375
2023-02-20,4385.1240234375
2023-02-21,4309.53662109375
2023-02-22,4295.0400390625
2023-02-23,4280.54443359375
2023-02-24,4257.76416015625
2023-02-27,4317.8203125
2023-02-28,4344.7421875
2023-03-01,4255.693359375
2023-03-02,4170.45556640625
2023-03-03,4205.66748046875
2023-03-06,4202.5595703125
2023-03-07,4196.34619140625
2023-03-08,4222.2373046875
2023-03-09,4179.7763671875
2023-03-10,4182.8828125
2023-03-13,4163.20654296875
2023-03-14,4194.275390625
2023-03-15,4076.2138671875
2023-03-16,4189.0966796875
2023-03-17,4132.13818359375
2023-03-20,4158.0283203125
2023-03-21,4214.98779296875
2023-03-22,4204.63134765625
2023-03-23,4177.70556640625
2023-03-24,4163.20654296875
2023-03-27,4211.880859375
2023-03-28,4227.4150390625
2023-03-29,4294.73095703125
2023-03-30,4369.29541015625
2023-03-31,4346.51171875
2023-04-03,4323.72802734375
2023-04-04,4297.83740234375
2023-04-05,4225.34423828125
2023-04-06,4293.69482421875
2023-04-11,4337.19091796875
2023-04-12,4347.54736328125
2023-04-13,4433.50390625
2023-04-14,4507.03369140625
2023-04-17,4501.85546875
2023-04-18,4519.46142578125
2023-04-19,4493.5703125
2023-04-20,4470.78662109375
2023-04-21,4489.42724609375
2023-04-24,4497.712890625
2023-04-25,4507.03369140625
2023-04-26,4552.60107421875
2023-04-27,4547.4228515625
2023-04-28,4605.41796875
2023-05-02,4664.4482421875
2023-05-03,4613.70263671875
2023-05-04,4575.384765625
2023-05-05,4625.0947265625
2023-05-09,4523.60302734375
2023-05-10,4592.98974609375
2023-05-11,4483.2138671875
2023-05-12,4508.06884765625
2023-05-15,4488.39306640625
2023-05-16,4520.4970703125
2023-05-17,4453.18115234375
2023-05-18,4492.53515625
2023-05-19,4384.830078125
2023-05-22,4385.865234375
2023-05-23,4354.796875
2023-05-24,4168.3837890625
2023-05-25,4144.5654296875
2023-05-26,4116.603515625
2023-05-30,4124.88818359375
2023-05-31,4065.857666015625
2023-06-01,4129.03076171875
2023-06-02,4188.0615234375
2023-06-05,4178.74072265625
2023-06-06,4181.84814453125
2023-06-07,4141.4580078125
2023-06-08,4132.13818359375
2023-06-09,4118.67431640625
2023-06-12,4133.17333984375
2023-06-13,4068.96484375
2023-06-14,4082.427734375
2023-06-15,4073.107177734375
2023-06-16,4075.178466796875
2023-06-19,4052.394775390625
2023-06-20,4051.359130859375
2023-06-21,3988.18603515625
2023-06-22,4009.934326171875
2023-06-23,3907.40771484375
2023-06-26,3984.043701171875
2023-06-27,4000.613525390625
2023-06-28,4035.824951171875
2023-06-29,4006.8271484375
2023-06-30,4062.7509765625
2023-07-03,4090.713134765625
2023-07-04,4126.95947265625
2023-07-05,4093.8193359375
2023-07-06,3971.616455078125
2023-07-07,4009.934326171875
2023-07-10,4008.898681640625
2023-07-11,4064.822265625
2023-07-12,4182.8828125
2023-07-13,4140.42333984375
2023-07-14,4165.27783203125
2023-07-17,4161.1357421875
2023-07-18,4234.6640625
2023-07-19,4453.18115234375
2023-07-20,4468.71484375
2023-07-21,4492.53515625
2023-07-24,4462.5009765625
2023-07-25,4496.67724609375
2023-07-26,4504.962890625
2023-07-27,4542.24462890625
2023-07-28,4521.5322265625
2023-07-31,4500.81982421875
2023-08-01,4488.39306640625
2023-08-02,4446.96728515625
2023-08-03,4453.18115234375
2023-08-04,4464.57275390625
2023-08-07,4440.75390625
2023-08-08,4421.076171875
2023-08-09,4406.57763671875
2023-08-10,4461.46630859375
2023-08-11,4425.21923828125
2023-08-14,4409.6845703125
2023-08-15,4363.08203125
2023-08-16,4337.19091796875
2023-08-17,4197.97607421875
2023-08-18,4133.75830078125
2023-08-21,3998.072998046875
2023-08-22,4054.004638671875
2023-08-23,4096.470703125
2023-08-24,4051.932861328125
2023-08-25,4048.82568359375
2023-08-29,4184.51171875
2023-08-30,4244.58642578125
2023-08-31,4206.2626953125
2023-09-01,4190.72607421875
2023-09-04,4163.79638671875
2023-09-05,4152.40234375
2023-09-06,4126.5087890625
2023-09-07,4114.0791015625
2023-09-08,4114.0791015625
2023-09-11,4120.2939453125
2023-09-12,4144.1162109375
2023-09-13,4246.65771484375
2023-09-14,4305.6962890625
2023-09-15,4359.556640625
2023-09-18,4231.12060546875
2023-09-19,4201.083984375
2023-09-20,4345.05615234375
2023-09-21,4367.84228515625
2023-09-22,4350.2353515625
2023-09-25,4360.59228515625
2023-09-26,4303.62451171875
2023-09-27,4270.48046875
2023-09-28,4199.01220703125
2023-09-29,4253.908203125
2023-10-02,4141.00927734375
2023-10-03,4109.93603515625
2023-10-04,4112.0078125
2023-10-05,4165.86767578125
2023-10-06,4259.0869140625
2023-10-09,4211.44189453125
2023-10-10,4281.87451171875
2023-10-11,4287.052734375
2023-10-12,4269.44482421875
2023-10-13,4158.6171875
2023-10-16,4206.2626953125
2023-10-17,4245.62158203125
2023-10-18,4137.90185546875
2023-10-19,4122.36572265625
2023-10-20,4096.470703125
2023-10-23,4129.615234375
2023-10-24,4142.04443359375
2023-10-25,4098.54248046875
2023-10-26,4144.1162109375
2023-10-27,4121.3291015625
2023-10-30,4142.04443359375
2023-10-31,4180.36865234375
2023-11-01,4232.1572265625
2023-11-02,4327.44775390625
2023-11-03,4378.2001953125
2023-11-06,4338.84130859375
2023-11-07,4397.880859375
2023-11-08,4385.451171875
2023-11-09,4451.74072265625
2023-11-10,4393.73779296875
2023-11-13,4455.88330078125
2023-11-14,4590.53369140625
2023-11-15,4644.39404296875
2023-11-16,4608.1416015625
2023-11-17,4682.716796875
2023-11-20,4714.82568359375
2023-11-21,4725.18359375
2023-11-22,4728.29052734375
2023-11-23,4728.29052734375
2023-11-24,4725.18359375
2023-11-27,4760.400390625
2023-11-28,4756.25634765625
2023-11-29,4812.1884765625
2023-11-30,4801.83056640625
2023-12-01,4880.54931640625
2023-12-04,4896.0859375
2023-12-05,4948.91015625
2023-12-06,5045.23681640625
2023-12-07,5116.70458984375
2023-12-08,4909.55126953125
2023-12-11,4886.763671875
2023-12-12,4879.51318359375
2023-12-13,4878.47705078125
2023-12-14,4982.0546875
2023-12-15,5043.16455078125
2023-12-18,4873.29833984375
2023-12-19,4947.87353515625
2023-12-20,4978.947265625
2023-12-21,4939.58740234375
2023-12-22,4944.767578125
2023-12-27,4927.158203125
2023-12-28,4906.44287109375
2023-12-29,4855.69140625
2024-01-02,4876.40673828125
2024-01-03,4855.69140625
2024-01-04,4945.802734375
2024-01-05,4970.6611328125
2024-01-08,5018.306640625
2024-01-09,4957.19677734375
2024-01-10,5073.20263671875
2024-01-11,4931.3017578125
2024-01-12,4938.55224609375
2024-01-15,4956.16064453125
2024-01-16,4932.337890625
2024-01-17,4840.154296875
2024-01-18,4901.2646484375
2024-01-19,4953.052734375
2024-01-22,5044.20068359375
2024-01-23,4956.16064453125
2024-01-24,4947.87353515625
2024-01-25,4976.8759765625
2024-01-26,5039.02197265625
2024-01-29,5004.84228515625
2024-01-30,4989.30517578125
2024-01-31,4972.73291015625
2024-02-01,4955.12451171875
2024-02-02,4936.48095703125
2024-02-05,4878.47705078125
2024-02-06,4950.98193359375
2024-02-07,4931.3017578125
2024-02-08,4837.046875
2024-02-09,4895.0498046875
2024-02-12,4909.55126953125
2024-02-13,4740.7197265625
2024-02-14,4797.6875
2024-02-15,4834.97607421875
2024-02-16,4888.83544921875
2024-02-19,4917.83740234375
2024-02-20,4962.375
2024-02-21,4973.76806640625
2024-02-22,4917.83740234375
2024-02-23,4882.62109375
2024-02-26,4850.51171875
2024-02-27,4813.22412109375
2024-02-28,4714.82568359375
2024-02-29,4809.08056640625
2024-03-01,4837.046875
2024-03-04,4837.046875
2024-03-05,4817.36669921875
2024-03-06,4773.86474609375
2024-03-07,4762.81201171875
2024-03-08,4775.24267578125
2024-03-11,4772.134765625
2024-03-12,4796.9951171875
2024-03-13,4770.06298828125
2024-03-14,4844.64404296875
2024-03-15,4857.07373046875
2024-03-18,4778.349609375
2024-03-19,4766.95556640625
2024-03-20,4782.49267578125
2024-03-21,4957.5517578125
2024-03-22,4944.0849609375
2024-03-25,4896.43603515625
2024-03-26,4931.654296875
2024-03-27,4932.6904296875
2024-03-28,4928.54736328125
2024-04-02,4816.67626953125
2024-04-03,4791.81640625
2024-04-04,4847.75146484375
2024-04-05,4785.60107421875
2024-04-08,4785.60107421875
2024-04-09,4760.74072265625
2024-04-10,4769.02734375
2024-04-11,4727.59375
2024-04-12,4725.52197265625
2024-04-15,4729.6650390625
2024-04-16,4702.7333984375
2024-04-17,4717.2353515625
2024-04-18,4785.60107421875
2024-04-19,4704.80517578125
2024-04-22,4789.744140625
2024-04-23,4849.8232421875
2024-04-24,4812.533203125
2024-04-25,4818.748046875
2024-04-26,4870.5400390625
2024-04-29,4920.2607421875
2024-04-30,4882.970703125
2024-05-01,4876.755859375
2024-05-02,4974.12451171875
2024-05-03,5220.65576171875
2024-05-07,5298.34375
2024-05-08,5350.13623046875
2024-05-09,5350.13623046875
2024-05-10,5433.00341796875
2024-05-13,5396.7490234375
2024-05-14,5396.7490234375
2024-05-15,5479.6162109375
2024-05-16,5510.6923828125
2024-05-17,5500.33349609375
2024-05-20,5489.974609375
2024-05-21,5495.15380859375
2024-05-22,5422.64501953125
2024-05-23,5422.64501953125
2024-05-24,5448.54150390625
2024-05-28,5401.92822265625
2024-05-29,5339.77783203125
2024-05-30,5376.0322265625
2024-05-31,5427.82421875
2024-06-03,5427.82421875
2024-06-04,5443.3623046875
2024-06-05,5469.25830078125
2024-06-06,5448.54150390625
2024-06-07,5381.21142578125
2024-06-10,5370.85302734375
2024-06-11,5293.16455078125
2024-06-12,5396.7490234375
2024-06-13,5251.73095703125
2024-06-14,5210.29736328125
2024-06-17,5210.29736328125
2024-06-18,5189.58056640625
2024-06-19,4862.25341796875
2024-06-20,4926.4755859375
2024-06-21,4899.54345703125
2024-06-24,4798.03125
2024-06-25,4820.81982421875
2024-06-26,4787.67333984375
2024-06-27,4779.72705078125
2024-06-28,4752.79345703125
2024-07-01,4785.94287109375
2024-07-02,4808.73291015625
2024-07-03,4877.103515625
2024-07-04,4893.67822265625
2024-07-05,4999.34228515625
2024-07-08,4972.408203125
2024-07-09,4897.82177734375
2024-07-10,4945.47412109375
2024-07-11,4997.27001953125
2024-07-12,5024.2041015625
2024-07-15,5007.62939453125
2024-07-16,5088.43115234375
2024-07-17,5032.49169921875
2024-07-18,5086.35888671875
2024-07-19,5100.8623046875
2024-07-22,5100.8623046875
2024-07-23,5090.5029296875
2024-07-24,5146.4423828125
2024-07-25,5148.51416015625
2024-07-26,5231.3876953125
2024-07-29,5231.3876953125
2024-07-30,5226.2080078125
2024-07-31,5262.46484375
2024-08-01,5262.46484375
2024-08-02,5210.66943359375
2024-08-05,5075.99951171875
2024-08-06,5129.86767578125
2024-08-07,5156.80126953125
2024-08-08,5136.0830078125
2024-08-09,5200.31005859375
2024-08-12,5252.10595703125
2024-08-13,5314.26123046875
2024-08-14,5521.4443359375
2024-08-15,5505.90576171875
2024-08-16,5360.87744140625
2024-08-19,5407.49365234375
2024-08-20,5391.95458984375
2024-08-21,5407.49365234375
2024-08-22,5355.69775390625
2024-08-23,5391.95458984375
2024-08-27,5158.87353515625
2024-08-28,5158.87353515625
2024-08-29,5138.1552734375
2024-08-30,5163.01708984375
2024-09-02,5221.0283203125
2024-09-03,5184.77099609375
2024-09-04,5071.85595703125
2024-09-05,5169.232421875
2024-09-06,5140.2265625
2024-09-09,4950.54541015625
2024-09-10,4977.04296875
2024-09-11,4889.05126953125
2024-09-12,4899.55029296875
2024-09-13,4924.5478515625
2024-09-16,4882.5517578125
2024-09-17,4936.546875
2024-09-18,4903.5498046875
2024-09-19,4932.54736328125
2024-09-20,4896.55029296875
2024-09-23,4883.5517578125
2024-09-24,4822.55712890625
2024-09-25,4788.560546875
2024-09-26,4833.55615234375
2024-09-27,4832.55615234375
2024-09-30,4719.56689453125
2024-10-01,4706.56787109375
2024-10-02,4714.5673828125
2024-10-03,4759.56298828125
2024-10-04,4780.56103515625
2024-10-07,4719.56689453125
2024-10-08,4688.56982421875
2024-10-09,4687.56982421875
2024-10-10,4651.57275390625
2024-10-11,4697.56884765625
2024-10-14,4720.56689453125
2024-10-15,4785.560546875
2024-10-16,4872.552734375
2024-10-17,4882.5517578125
2024-10-18,4836.55615234375
2024-10-21,4786.560546875
2024-10-22,4735.5654296875
2024-10-23,4719.56689453125
2024-10-24,4661.572265625
2024-10-25,4653.57275390625
2024-10-28,4701.568359375
2024-10-29,4629.5751953125
2024-10-30,4605.5771484375
2024-10-31,4425.59375
2024-11-01,4425.59375
2024-11-04,4397.59619140625
2024-11-05,4395.5966796875
2024-11-06,4261.60888671875
2024-11-07,4305.60498046875
2024-11-08,4281.60693359375
