Date,GS
2019-04-24,172.8353271484375
2019-04-25,173.5765380859375
2019-04-26,175.02439880371094
2019-04-29,178.3339385986328
2019-04-30,177.4720916748047
2019-05-01,176.44647216796875
2019-05-02,176.67056274414062
2019-05-03,178.85107421875
2019-05-06,177.9116973876953
2019-05-07,174.63665771484375
2019-05-08,173.188720703125
2019-05-09,173.77476501464844
2019-05-10,174.13677978515625
2019-05-13,168.0348663330078
2019-05-14,169.1638641357422
2019-05-15,169.2672576904297
2019-05-16,171.62876892089844
2019-05-17,170.1549835205078
2019-05-20,169.99124145507812
2019-05-21,171.60292053222656
2019-05-22,168.50889587402344
2019-05-23,165.44927978515625
2019-05-24,166.33697509765625
2019-05-28,163.26882934570312
2019-05-29,162.80133056640625
2019-05-30,162.21263122558594
2019-05-31,157.98788452148438
2019-06-03,158.59384155273438
2019-06-04,164.38560485839844
2019-06-05,163.1389617919922
2019-06-06,164.3250274658203
2019-06-07,164.3250274658203
2019-06-10,168.05633544921875
2019-06-11,168.58441162109375
2019-06-12,164.6799774169922
2019-06-13,165.74481201171875
2019-06-14,165.9266357421875
2019-06-17,165.2080841064453
2019-06-18,168.80084228515625
2019-06-19,169.37225341796875
2019-06-20,169.4241943359375
2019-06-21,169.63198852539062
2019-06-24,170.973876953125
2019-06-25,169.73583984375
2019-06-26,170.55831909179688
2019-06-27,172.55819702148438
2019-06-28,177.12924194335938
2019-07-01,179.08575439453125
2019-07-02,178.3239288330078
2019-07-03,178.37586975097656
2019-07-05,179.98617553710938
2019-07-08,178.1248321533203
2019-07-09,179.87359619140625
2019-07-10,178.3152618408203
2019-07-11,182.9729461669922
2019-07-12,185.21517944335938
2019-07-15,183.17205810546875
2019-07-16,186.58306884765625
2019-07-17,184.66110229492188
2019-07-18,185.71730041503906
2019-07-19,184.85154724121094
2019-07-22,185.26710510253906
2019-07-23,189.96807861328125
2019-07-24,192.218994140625
2019-07-25,190.4442138671875
2019-07-26,192.314208984375
2019-07-29,190.73855590820312
2019-07-30,191.6735382080078
2019-07-31,190.57411193847656
2019-08-01,183.18936157226562
2019-08-02,181.2587432861328
2019-08-05,174.6012725830078
2019-08-06,178.3498992919922
2019-08-07,178.11619567871094
2019-08-08,179.20700073242188
2019-08-09,179.1204376220703
2019-08-12,174.46279907226562
2019-08-13,176.70504760742188
2019-08-14,169.302978515625
2019-08-15,169.83973693847656
2019-08-16,172.64474487304688
2019-08-19,175.0514678955078
2019-08-20,173.1295166015625
2019-08-21,173.7355194091797
2019-08-22,175.241943359375
2019-08-23,169.85704040527344
2019-08-26,172.84381103515625
2019-08-27,171.4759979248047
2019-08-28,173.5104522705078
2019-08-29,177.23037719726562
2019-08-30,177.63980102539062
2019-09-03,173.336181640625
2019-09-04,175.7406463623047
2019-09-05,180.37527465820312
2019-09-06,180.51463317871094
2019-09-09,184.67015075683594
2019-09-10,187.8498992919922
2019-09-11,188.86915588378906
2019-09-12,190.55918884277344
2019-09-13,191.56973266601562
2019-09-16,189.2350616455078
2019-09-17,188.0938720703125
2019-09-18,189.11302185058594
2019-09-19,187.50140380859375
2019-09-20,186.203369140625
2019-09-23,185.95945739746094
2019-09-24,180.98507690429688
2019-09-25,182.97134399414062
2019-09-26,181.39454650878906
2019-09-27,182.0479278564453
2019-09-30,180.5320587158203
2019-10-01,176.5769500732422
2019-10-02,172.708984375
2019-10-03,171.82911682128906
2019-10-04,174.93048095703125
2019-10-07,174.58201599121094
2019-10-08,171.94236755371094
2019-10-09,171.48934936523438
2019-10-10,174.1202850341797
2019-10-11,178.3106231689453
2019-10-14,179.30369567871094
2019-10-15,179.8612823486328
2019-10-16,180.69760131835938
2019-10-17,179.8612823486328
2019-10-18,179.91357421875
2019-10-21,182.2918243408203
2019-10-22,182.5967254638672
2019-10-23,184.09518432617188
2019-10-24,183.8599395751953
2019-10-25,186.63021850585938
2019-10-28,189.69674682617188
2019-10-29,189.6009063720703
2019-10-30,188.00668334960938
2019-10-31,185.8897705078125
2019-11-01,189.38314819335938
2019-11-04,191.54360961914062
2019-11-05,190.47210693359375
2019-11-06,190.2804412841797
2019-11-07,194.52301025390625
2019-11-08,194.19198608398438
2019-11-11,190.8118438720703
2019-11-12,192.01405334472656
2019-11-13,191.0644989013672
2019-11-14,191.1603240966797
2019-11-15,191.87469482421875
2019-11-18,191.42164611816406
2019-11-19,191.69171142578125
2019-11-20,189.8361358642578
2019-11-21,190.1149139404297
2019-11-22,191.9008331298828
2019-11-25,194.0526123046875
2019-11-26,193.79124450683594
2019-11-27,194.22683715820312
2019-11-29,193.92019653320312
2019-12-02,190.66990661621094
2019-12-03,185.9390869140625
2019-12-04,189.18063354492188
2019-12-05,190.23193359375
2019-12-06,196.77621459960938
2019-12-09,194.3231964111328
2019-12-10,194.38449096679688
2019-12-11,193.77999877929688
2019-12-12,198.0377655029297
2019-12-13,197.117919921875
2019-12-16,199.78114318847656
2019-12-17,202.50575256347656
2019-12-18,201.8925323486328
2019-12-19,201.4457244873047
2019-12-20,200.56092834472656
2019-12-23,200.70108032226562
2019-12-24,201.41946411132812
2019-12-26,202.55836486816406
2019-12-27,202.07650756835938
2019-12-30,201.32305908203125
2019-12-31,201.43695068359375
2020-01-02,205.28294372558594
2020-01-03,202.88247680664062
2020-01-06,204.9588165283203
2020-01-07,206.30796813964844
2020-01-08,208.2966766357422
2020-01-09,212.53688049316406
2020-01-10,212.1076202392578
2020-01-13,214.823486328125
2020-01-14,215.2176971435547
2020-01-15,214.823486328125
2020-01-16,218.7745819091797
2020-01-17,218.54678344726562
2020-01-21,215.25270080566406
2020-01-22,216.43544006347656
2020-01-23,215.14759826660156
2020-01-24,211.941162109375
2020-01-27,208.6295623779297
2020-01-28,212.5193634033203
2020-01-29,210.3642120361328
2020-01-30,213.87728881835938
2020-01-31,208.2878875732422
2020-02-03,209.3917236328125
2020-02-04,211.95870971679688
2020-02-05,214.0261993408203
2020-02-06,211.8535614013672
2020-02-07,208.50694274902344
2020-02-10,207.94625854492188
2020-02-11,207.15777587890625
2020-02-12,209.07635498046875
2020-02-13,208.81356811523438
2020-02-14,207.70094299316406
2020-02-18,204.3104705810547
2020-02-19,207.91993713378906
2020-02-20,203.8899688720703
2020-02-21,202.04144287109375
2020-02-24,196.71490478515625
2020-02-25,190.64369201660156
2020-02-26,189.0404052734375
2020-02-27,180.20077514648438
2020-02-28,176.9659423828125
2020-03-02,184.63438415527344
2020-03-03,179.310546875
2020-03-04,183.99099731445312
2020-03-05,175.22071838378906
2020-03-06,169.98495483398438
2020-03-09,152.32095336914062
2020-03-10,162.49273681640625
2020-03-11,151.51004028320312
2020-03-12,132.8148193359375
2020-03-13,156.16403198242188
2020-03-16,136.32289123535156
2020-03-17,139.8574676513672
2020-03-18,123.41870880126953
2020-03-19,131.76588439941406
2020-03-20,121.99956512451172
2020-03-23,118.96743774414062
2020-03-24,135.3885955810547
2020-03-25,136.7371826171875
2020-03-26,146.13330078125
2020-03-27,139.5665740966797
2020-03-30,140.69482421875
2020-03-31,136.26119995117188
2020-04-01,128.06385803222656
2020-04-02,132.15371704101562
2020-04-03,129.50941467285156
2020-04-06,139.46963500976562
2020-04-07,146.33604431152344
2020-04-08,155.97897338867188
2020-04-09,162.41342163085938
2020-04-13,157.93577575683594
2020-04-14,157.0983428955078
2020-04-15,157.3539581298828
2020-04-16,156.04945373535156
2020-04-17,161.73472595214844
2020-04-20,159.01109313964844
2020-04-21,153.20240783691406
2020-04-22,155.11514282226562
2020-04-23,154.29537963867188
2020-04-24,156.01416015625
2020-04-27,161.77877807617188
2020-04-28,164.83737182617188
2020-04-29,167.49929809570312
2020-04-30,161.67298889160156
2020-05-01,156.10235595703125
2020-05-04,155.15919494628906
2020-05-05,157.16004943847656
2020-05-06,155.9436798095703
2020-05-07,160.70346069335938
2020-05-08,163.409423828125
2020-05-11,161.44387817382812
2020-05-12,156.19931030273438
2020-05-13,151.4307403564453
2020-05-14,153.76649475097656
2020-05-15,151.49240112304688
2020-05-18,160.3156280517578
2020-05-19,156.7457733154297
2020-05-20,159.92776489257812
2020-05-21,158.74664306640625
2020-05-22,158.59681701660156
2020-05-26,172.81434631347656
2020-05-27,184.80191040039062
2020-05-28,177.36257934570312
2020-05-29,174.27598571777344
2020-06-01,177.32708740234375
2020-06-02,181.06114196777344
2020-06-03,186.76419067382812
2020-06-04,190.53375244140625
2020-06-05,193.2832794189453
2020-06-08,195.84652709960938
2020-06-09,193.4429168701172
2020-06-10,189.3806915283203
2020-06-11,172.18284606933594
2020-06-12,178.96795654296875
2020-06-15,182.98582458496094
2020-06-16,185.8949737548828
2020-06-17,182.87936401367188
2020-06-18,180.79501342773438
2020-06-19,178.83489990234375
2020-06-22,180.4225311279297
2020-06-23,181.6287841796875
2020-06-24,175.63304138183594
2020-06-25,183.6865234375
2020-06-26,167.80133056640625
2020-06-29,171.59742736816406
2020-06-30,175.2782440185547
2020-07-01,175.23390197753906
2020-07-02,175.0830841064453
2020-07-06,183.91709899902344
2020-07-07,176.82154846191406
2020-07-08,179.3848114013672
2020-07-09,174.57754516601562
2020-07-10,182.32061767578125
2020-07-13,185.26522827148438
2020-07-14,189.8153076171875
2020-07-15,192.37860107421875
2020-07-16,190.40066528320312
2020-07-17,187.50921630859375
2020-07-20,187.77532958984375
2020-07-21,188.05023193359375
2020-07-22,182.7108612060547
2020-07-23,180.06776428222656
2020-07-24,178.69302368164062
2020-07-27,180.06776428222656
2020-07-28,178.82603454589844
2020-07-29,179.677490234375
2020-07-30,176.9722900390625
2020-07-31,175.57980346679688
2020-08-03,176.84812927246094
2020-08-04,178.84378051757812
2020-08-05,181.3981475830078
2020-08-06,181.15869140625
2020-08-07,184.72418212890625
2020-08-10,185.708740234375
2020-08-11,187.19879150390625
2020-08-12,188.1478271484375
2020-08-13,184.8306427001953
2020-08-14,184.4581298828125
2020-08-17,180.1121063232422
2020-08-18,178.5511016845703
2020-08-19,180.06776428222656
2020-08-20,179.030029296875
2020-08-21,179.54446411132812
2020-08-24,183.89938354492188
2020-08-25,182.7108612060547
2020-08-26,183.79295349121094
2020-08-27,186.3916778564453
2020-08-28,184.22752380371094
2020-08-31,182.80874633789062
2020-09-01,183.3352508544922
2020-09-02,187.42202758789062
2020-09-03,185.20907592773438
2020-09-04,188.22511291503906
2020-09-08,180.6761016845703
2020-09-09,180.44412231445312
2020-09-10,178.47207641601562
2020-09-11,179.28411865234375
2020-09-14,179.6588897705078
2020-09-15,176.6785430908203
2020-09-16,179.0699462890625
2020-09-17,173.8498992919922
2020-09-18,173.8766632080078
2020-09-21,173.1092987060547
2020-09-22,170.98558044433594
2020-09-23,166.0778045654297
2020-09-24,174.09974670410156
2020-09-25,173.9569549560547
2020-09-28,177.63336181640625
2020-09-29,175.59884643554688
2020-09-30,179.32870483398438
2020-10-01,177.1693115234375
2020-10-02,178.37393188476562
2020-10-05,180.0693359375
2020-10-06,179.43580627441406
2020-10-07,181.6754913330078
2020-10-08,185.58383178710938
2020-10-09,185.1912078857422
2020-10-12,191.06268310546875
2020-10-13,188.10910034179688
2020-10-14,188.48388671875
2020-10-15,186.13706970214844
2020-10-16,184.00445556640625
2020-10-19,183.5404510498047
2020-10-20,185.62844848632812
2020-10-21,181.059814453125
2020-10-22,183.28170776367188
2020-10-23,182.96044921875
2020-10-26,179.48040771484375
2020-10-27,174.6083984375
2020-10-28,169.3347625732422
2020-10-29,169.48646545410156
2020-10-30,168.68336486816406
2020-11-02,169.71849060058594
2020-11-03,176.61607360839844
2020-11-04,176.5625
2020-11-05,181.10443115234375
2020-11-06,179.58749389648438
2020-11-09,191.78543090820312
2020-11-10,194.05191040039062
2020-11-11,194.56942749023438
2020-11-12,191.4106903076172
2020-11-13,195.488525390625
2020-11-16,198.43321228027344
2020-11-17,200.45875549316406
2020-11-18,200.1464385986328
2020-11-19,200.3873748779297
2020-11-20,199.2987518310547
2020-11-23,204.18861389160156
2020-11-24,211.9250030517578
2020-11-25,211.06842041015625
2020-11-27,210.05113220214844
2020-11-30,205.7501678466797
2020-12-01,208.21742248535156
2020-12-02,213.21470642089844
2020-12-03,211.2588653564453
2020-12-04,214.9462890625
2020-12-07,213.93251037597656
2020-12-08,214.2823486328125
2020-12-09,217.8531494140625
2020-12-10,219.2706756591797
2020-12-11,215.3141632080078
2020-12-14,213.34030151367188
2020-12-15,217.50323486328125
2020-12-16,218.70545959472656
2020-12-17,219.29757690429688
2020-12-18,217.2340850830078
2020-12-21,230.55723571777344
2020-12-22,224.37564086914062
2020-12-23,230.0817108154297
2020-12-24,229.82150268554688
2020-12-28,232.89883422851562
2020-12-29,231.48129272460938
2020-12-30,232.7732391357422
2020-12-31,236.59521484375
2021-01-04,237.75257873535156
2021-01-05,243.0727996826172
2021-01-06,256.1895446777344
2021-01-07,261.662353515625
2021-01-08,260.2538146972656
2021-01-11,263.6182861328125
2021-01-12,271.1366271972656
2021-01-13,271.7916259765625
2021-01-14,276.2146301269531
2021-01-15,270.06005859375
2021-01-19,263.9502868652344
2021-01-20,260.60369873046875
2021-01-21,259.6168518066406
2021-01-22,259.63482666015625
2021-01-25,253.93771362304688
2021-01-26,252.78933715820312
2021-01-27,245.22605895996094
2021-01-28,246.74232482910156
2021-01-29,243.28822326660156
2021-02-01,246.4821319580078
2021-02-02,257.4635925292969
2021-02-03,258.88116455078125
2021-02-04,263.5464782714844
2021-02-05,263.32220458984375
2021-02-08,269.28839111328125
2021-02-09,269.5665588378906
2021-02-10,272.9938049316406
2021-02-11,271.2353515625
2021-02-12,274.82403564453125
2021-02-16,279.8841857910156
2021-02-17,280.5839538574219
2021-02-18,278.0359191894531
2021-02-19,283.16778564453125
2021-02-22,284.2892761230469
2021-02-23,286.38873291015625
2021-02-24,296.64349365234375
2021-02-25,294.0595703125
2021-02-26,286.6309509277344
2021-03-01,297.1601867675781
2021-03-02,298.0788269042969
2021-03-03,301.22235107421875
2021-03-04,296.59271240234375
2021-03-05,294.86334228515625
2021-03-08,301.0062255859375
2021-03-09,297.763671875
2021-03-10,308.05859375
2021-03-11,308.1307067871094
2021-03-12,314.1744384765625
2021-03-15,311.6885070800781
2021-03-16,307.7793884277344
2021-03-17,310.6977233886719
2021-03-18,313.4448547363281
2021-03-19,310.02227783203125
2021-03-22,305.63580322265625
2021-03-23,298.826416015625
2021-03-24,296.0162658691406
2021-03-25,297.7276306152344
2021-03-26,294.8814392089844
2021-03-29,293.3861999511719
2021-03-30,299.0426330566406
2021-03-31,294.53009033203125
2021-04-01,295.1065368652344
2021-04-05,291.4136657714844
2021-04-06,294.58416748046875
2021-04-07,294.1247863769531
2021-04-08,298.259033203125
2021-04-09,297.9617919921875
2021-04-12,298.88946533203125
2021-04-13,295.142578125
2021-04-14,302.05096435546875
2021-04-15,304.93316650390625
2021-04-16,308.31982421875
2021-04-19,309.02239990234375
2021-04-20,298.9255676269531
2021-04-21,301.9789123535156
2021-04-22,297.997802734375
2021-04-23,305.6537780761719
2021-04-26,309.4096374511719
2021-04-27,312.2109069824219
2021-04-28,313.5439453125
2021-04-29,317.9213562011719
2021-04-30,313.8501892089844
2021-05-03,315.39044189453125
2021-05-04,315.1021728515625
2021-05-05,322.10968017578125
2021-05-06,329.6305236816406
2021-05-07,334.06201171875
2021-05-10,332.0714416503906
2021-05-11,324.1813049316406
2021-05-12,319.2093505859375
2021-05-13,323.1814880371094
2021-05-14,332.1524658203125
2021-05-17,332.5848083496094
2021-05-18,328.36053466796875
2021-05-19,322.7941589355469
2021-05-20,324.05511474609375
2021-05-21,329.8917236328125
2021-05-24,331.7201232910156
2021-05-25,328.3155212402344
2021-05-26,330.9185791015625
2021-05-27,334.4942626953125
2021-05-28,336.21148681640625
2021-06-01,345.6285095214844
2021-06-02,346.53216552734375
2021-06-03,351.30401611328125
2021-06-04,353.77117919921875
2021-06-07,350.79791259765625
2021-06-08,347.67095947265625
2021-06-09,345.93572998046875
2021-06-10,337.9466857910156
2021-06-11,341.6610412597656
2021-06-14,337.0247802734375
2021-06-15,335.5606994628906
2021-06-16,335.2896423339844
2021-06-17,326.7040100097656
2021-06-18,315.2535705566406
2021-06-21,323.12518310546875
2021-06-22,323.11614990234375
2021-06-23,326.29736328125
2021-06-24,333.2561950683594
2021-06-25,333.27423095703125
2021-06-28,333.22003173828125
2021-06-29,336.7536926269531
2021-06-30,342.9986572265625
2021-07-01,338.8955078125
2021-07-02,338.1455078125
2021-07-06,334.2593078613281
2021-07-07,332.28021240234375
2021-07-08,324.3904724121094
2021-07-09,335.97650146484375
2021-07-12,343.8751525878906
2021-07-13,339.790283203125
2021-07-14,338.3623352050781
2021-07-15,337.4134216308594
2021-07-16,329.6864013671875
2021-07-19,320.57659912109375
2021-07-20,329.6502685546875
2021-07-21,337.54901123046875
2021-07-22,336.8350524902344
2021-07-23,338.0460510253906
2021-07-26,339.7178649902344
2021-07-27,338.75994873046875
2021-07-28,338.2087097167969
2021-07-29,341.2091369628906
2021-07-30,338.79620361328125
2021-08-02,341.7875671386719
2021-08-03,343.7486572265625
2021-08-04,341.4892883300781
2021-08-05,347.3094482421875
2021-08-06,359.5914001464844
2021-08-09,361.38983154296875
2021-08-10,368.70111083984375
2021-08-11,374.0513000488281
2021-08-12,375.0544738769531
2021-08-13,371.2406311035156
2021-08-16,369.0445861816406
2021-08-17,365.9898376464844
2021-08-18,360.41375732421875
2021-08-19,355.6871643066406
2021-08-20,357.7657470703125
2021-08-23,362.8086853027344
2021-08-24,369.2343444824219
2021-08-25,373.3553466796875
2021-08-26,372.7137451171875
2021-08-27,379.2930908203125
2021-08-30,373.7891845703125
2021-08-31,375.5238037109375
2021-09-01,375.6599426269531
2021-09-02,376.4227600097656
2021-09-03,373.5258483886719
2021-09-07,372.6268310546875
2021-09-08,367.7954406738281
2021-09-09,367.4140319824219
2021-09-10,366.4151306152344
2021-09-13,371.6641845703125
2021-09-14,366.6058349609375
2021-09-15,365.02569580078125
2021-09-16,360.2398376464844
2021-09-17,355.4992980957031
2021-09-20,343.3939208984375
2021-09-21,341.3142395019531
2021-09-22,350.0596008300781
2021-09-23,355.862548828125
2021-09-24,354.9454040527344
2021-09-27,363.08221435546875
2021-09-28,353.7193603515625
2021-09-29,349.53289794921875
2021-09-30,343.3030700683594
2021-10-01,345.0920715332031
2021-10-04,339.7795104980469
2021-10-05,350.3683166503906
2021-10-06,352.4025573730469
2021-10-07,354.7364501953125
2021-10-08,356.7253112792969
2021-10-11,349.8506164550781
2021-10-12,351.0221252441406
2021-10-13,350.8224182128906
2021-10-14,355.2632141113281
2021-10-15,368.7671813964844
2021-10-18,375.687255859375
2021-10-19,374.2977600097656
2021-10-20,370.4200134277344
2021-10-21,370.14752197265625
2021-10-22,376.2593078613281
2021-10-25,376.6497802734375
2021-10-26,379.2470703125
2021-10-27,373.23516845703125
2021-10-28,376.7134094238281
2021-10-29,375.3784484863281
2021-11-01,378.42071533203125
2021-11-02,384.9139404296875
2021-11-03,379.5104064941406
2021-11-04,370.58343505859375
2021-11-05,369.6844482421875
2021-11-08,370.82867431640625
2021-11-09,368.1133728027344
2021-11-10,362.45562744140625
2021-11-11,365.37982177734375
2021-11-12,367.7137451171875
2021-11-15,367.6229553222656
2021-11-16,366.06097412109375
2021-11-17,355.5810852050781
2021-11-18,355.4176025390625
2021-11-19,351.8031921386719
2021-11-22,359.7675476074219
2021-11-23,369.0124206542969
2021-11-24,362.5192565917969
2021-11-26,353.6194152832031
2021-11-29,351.03125
2021-11-30,345.9911193847656
2021-12-01,343.69970703125
2021-12-02,353.7966613769531
2021-12-03,349.4054870605469
2021-12-06,355.40338134765625
2021-12-07,365.27215576171875
2021-12-08,362.7251892089844
2021-12-09,361.9673767089844
2021-12-10,357.01019287109375
2021-12-13,351.1492004394531
2021-12-14,354.9652404785156
2021-12-15,355.9602966308594
2021-12-16,362.77081298828125
2021-12-17,348.55645751953125
2021-12-20,339.2536315917969
2021-12-21,347.2052917480469
2021-12-22,349.0403137207031
2021-12-23,351.5143127441406
2021-12-27,354.253173828125
2021-12-28,353.860595703125
2021-12-29,352.5733947753906
2021-12-30,351.9525146484375
2021-12-31,349.2411193847656
2022-01-03,360.9084167480469
2022-01-04,372.00048828125
2022-01-05,363.9211120605469
2022-01-06,362.36907958984375
2022-01-07,362.8985900878906
2022-01-10,364.4140625
2022-01-11,367.9561767578125
2022-01-12,356.32550048828125
2022-01-13,356.7727966308594
2022-01-14,347.77130126953125
2022-01-18,323.5421142578125
2022-01-19,317.0786437988281
2022-01-20,317.7907409667969
2022-01-21,313.9655456542969
2022-01-24,313.4908142089844
2022-01-25,311.81109619140625
2022-01-26,312.8426208496094
2022-01-27,311.33636474609375
2022-01-28,316.795654296875
2022-01-31,323.7978515625
2022-02-01,332.36114501953125
2022-02-02,331.44818115234375
2022-02-03,327.6321105957031
2022-02-04,335.5928955078125
2022-02-07,336.0950012207031
2022-02-08,337.87518310546875
2022-02-09,341.9195556640625
2022-02-10,338.3042297363281
2022-02-11,331.44818115234375
2022-02-14,328.8736877441406
2022-02-15,332.2514953613281
2022-02-16,328.70025634765625
2022-02-17,318.6671447753906
2022-02-18,315.9101257324219
2022-02-22,314.2942199707031
2022-02-23,311.4823913574219
2022-02-24,310.56951904296875
2022-02-25,319.63482666015625
2022-02-28,311.5736999511719
2022-03-01,301.3896179199219
2022-03-02,308.9013671875
2022-03-03,306.1831970214844
2022-03-04,302.7395324707031
2022-03-07,295.5950927734375
2022-03-08,295.1175537109375
2022-03-09,306.3392333984375
2022-03-10,302.95074462890625
2022-03-11,300.28759765625
2022-03-14,298.4326477050781
2022-03-15,302.271240234375
2022-03-16,312.923583984375
2022-03-17,315.2285461425781
2022-03-18,317.1661682128906
2022-03-21,311.307373046875
2022-03-22,314.9898376464844
2022-03-23,308.1943359375
2022-03-24,308.7637023925781
2022-03-25,309.9207458496094
2022-03-28,307.9096374511719
2022-03-29,311.9134521484375
2022-03-30,308.1759338378906
2022-03-31,303.1343994140625
2022-04-01,303.2445983886719
2022-04-04,301.3988342285156
2022-04-05,297.4959411621094
2022-04-06,290.4250183105469
2022-04-07,288.4872741699219
2022-04-08,295.13592529296875
2022-04-11,294.5574035644531
2022-04-12,293.65740966796875
2022-04-13,295.6684875488281
2022-04-14,295.3655090332031
2022-04-18,302.932373046875
2022-04-19,308.5065002441406
2022-04-20,313.1990966796875
2022-04-21,306.9913024902344
2022-04-22,293.6482238769531
2022-04-25,295.1634521484375
2022-04-26,287.5414733886719
2022-04-27,287.6425476074219
2022-04-28,292.39935302734375
2022-04-29,280.5347900390625
2022-05-02,285.06201171875
2022-05-03,288.9556884765625
2022-05-04,297.63372802734375
2022-05-05,287.49560546875
2022-05-06,287.3945617675781
2022-05-09,283.65704345703125
2022-05-10,280.139892578125
2022-05-11,276.9165954589844
2022-05-12,274.95147705078125
2022-05-13,281.9122619628906
2022-05-16,278.6522216796875
2022-05-17,287.4036865234375
2022-05-18,281.6734924316406
2022-05-19,283.0234069824219
2022-05-20,281.7377624511719
2022-05-23,290.74639892578125
2022-05-24,288.3037414550781
2022-05-25,289.1760559082031
2022-05-26,297.1929016113281
2022-05-27,301.738525390625
2022-05-31,301.988037109375
2022-06-01,297.3683776855469
2022-06-02,299.5857849121094
2022-06-03,294.4394836425781
2022-06-06,296.13031005859375
2022-06-07,297.05419921875
2022-06-08,290.7437744140625
2022-06-09,281.07940673828125
2022-06-10,265.187744140625
2022-06-13,261.7691345214844
2022-06-14,261.0484924316406
2022-06-15,268.0057067871094
2022-06-16,263.3028869628906
2022-06-17,258.5076599121094
2022-06-21,263.1458740234375
2022-06-22,262.8963928222656
2022-06-23,264.4024353027344
2022-06-24,279.72125244140625
2022-06-27,277.90106201171875
2022-06-28,276.7091979980469
2022-06-29,280.2109069824219
2022-06-30,274.42706298828125
2022-07-01,276.46893310546875
2022-07-05,274.59344482421875
2022-07-06,271.4150390625
2022-07-07,275.8868713378906
2022-07-08,273.9189147949219
2022-07-11,270.8791809082031
2022-07-12,270.27862548828125
2022-07-13,268.07965087890625
2022-07-14,260.1707458496094
2022-07-15,271.51666259765625
2022-07-18,278.3445129394531
2022-07-19,293.8574523925781
2022-07-20,296.998779296875
2022-07-21,301.7016296386719
2022-07-22,299.2901916503906
2022-07-25,299.4656982421875
2022-07-26,294.3193664550781
2022-07-27,299.8537902832031
2022-07-28,304.0760803222656
2022-07-29,308.0306396484375
2022-08-01,306.8202209472656
2022-08-02,302.939697265625
2022-08-03,307.82733154296875
2022-08-04,306.62615966796875
2022-08-05,309.2131652832031
2022-08-08,309.2224426269531
2022-08-09,311.0149230957031
2022-08-10,321.4460754394531
2022-08-11,324.9293212890625
2022-08-12,326.90655517578125
2022-08-15,328.7821960449219
2022-08-16,327.9691162109375
2022-08-17,326.8326416015625
2022-08-18,327.5533142089844
2022-08-19,322.7026672363281
2022-08-22,316.3736877441406
2022-08-23,314.3040466308594
2022-08-24,315.9302062988281
2022-08-25,320.134033203125
2022-08-26,310.8116149902344
2022-08-29,308.520263671875
2022-08-30,308.2524108886719
2022-08-31,309.6859130859375
2022-09-01,310.45855712890625
2022-09-02,308.578125
2022-09-06,303.93292236328125
2022-09-07,307.7216796875
2022-09-08,312.2086486816406
2022-09-09,316.60260009765625
2022-09-12,318.9112854003906
2022-09-13,305.7016296386719
2022-09-14,304.64971923828125
2022-09-15,308.70849609375
2022-09-16,303.6722717285156
2022-09-19,305.95294189453125
2022-09-20,300.9260559082031
2022-09-21,298.5522766113281
2022-09-22,291.3004455566406
2022-09-23,281.10699462890625
2022-09-26,274.2648010253906
2022-09-27,271.2486572265625
2022-09-28,280.008544921875
2022-09-29,275.6518249511719
2022-09-30,272.8032531738281
2022-10-03,278.4818115234375
2022-10-04,293.1156921386719
2022-10-05,287.6512756347656
2022-10-06,283.62042236328125
2022-10-07,280.2784729003906
2022-10-10,279.7758483886719
2022-10-11,273.883056640625
2022-10-12,274.90704345703125
2022-10-13,285.8546447753906
2022-10-14,279.2637023925781
2022-10-17,285.51947021484375
2022-10-18,292.16619873046875
2022-10-19,290.2205810546875
2022-10-20,289.3362121582031
2022-10-21,302.6388854980469
2022-10-24,305.9901428222656
2022-10-25,309.4346008300781
2022-10-26,312.49725341796875
2022-10-27,313.8843078613281
2022-10-28,318.2037353515625
2022-10-31,320.7079162597656
2022-11-01,324.4967346191406
2022-11-02,325.6231384277344
2022-11-03,324.7665710449219
2022-11-04,333.18212890625
2022-11-07,337.5108642578125
2022-11-08,338.86993408203125
2022-11-09,336.989501953125
2022-11-10,352.1726379394531
2022-11-11,358.55865478515625
2022-11-14,355.94281005859375
2022-11-15,356.4269104003906
2022-11-16,355.9149169921875
2022-11-17,353.54107666015625
2022-11-18,353.001220703125
2022-11-21,353.9413757324219
2022-11-22,357.3485107421875
2022-11-23,359.5640563964844
2022-11-25,361.9937744140625
2022-11-28,355.94281005859375
2022-11-29,357.1996154785156
2022-11-30,361.82843017578125
2022-12-01,359.6357727050781
2022-12-02,356.6092224121094
2022-12-05,348.1386413574219
2022-12-06,340.05218505859375
2022-12-07,337.2505187988281
2022-12-08,335.52642822265625
2022-12-09,336.5196533203125
2022-12-12,340.3052062988281
2022-12-13,345.4681396484375
2022-12-14,337.6815490722656
2022-12-15,327.7960205078125
2022-12-16,324.5351867675781
2022-12-19,322.90478515625
2022-12-20,322.7923278808594
2022-12-21,328.1052551269531
2022-12-22,323.813720703125
2022-12-23,323.7481384277344
2022-12-27,320.4310607910156
2022-12-28,319.4003601074219
2022-12-29,321.79913330078125
2022-12-30,321.75225830078125
2023-01-03,324.4134216308594
2023-01-04,325.80023193359375
2023-01-05,322.1083984375
2023-01-06,326.15625
2023-01-09,330.766357421875
2023-01-10,334.8516845703125
2023-01-11,341.5233154296875
2023-01-12,346.639404296875
2023-01-13,350.4436950683594
