Date,ABSLAMC.NS
2025-08-01,834.5999755859375
2025-08-04,863.75
2025-08-05,860.2999877929688
2025-08-06,854.75
2025-08-07,855.0499877929688
2025-08-08,848.8499755859375
2025-08-11,848.1500244140625
2025-08-12,849.7000122070312
2025-08-13,858.5499877929688
2025-08-14,854.5499877929688
2025-08-18,860.6500244140625
2025-08-19,895.7999877929688
2025-08-20,886.2000122070312
2025-08-21,884.8499755859375
