Date,GE
2021-08-23,61.730918884277344
2021-08-24,63.1370849609375
2021-08-25,64.0113525390625
2021-08-26,63.204345703125
2021-08-27,64.8611831665039
2021-08-30,64.3109359741211
2021-08-31,64.4454345703125
2021-09-01,63.37551498413086
2021-09-02,64.96511840820312
2021-09-03,64.04193115234375
2021-09-07,63.14929962158203
2021-09-08,62.715240478515625
2021-09-09,63.14929962158203
2021-09-10,62.36064147949219
2021-09-13,63.864627838134766
2021-09-14,61.370208740234375
2021-09-15,62.458457946777344
2021-09-16,61.957122802734375
2021-09-17,61.42523193359375
2021-09-20,61.02171325683594
2021-09-21,59.193687438964844
2021-09-22,60.24526596069336
2021-09-23,62.94755554199219
2021-09-24,63.510467529296875
2021-09-27,64.45882415771484
2021-09-28,64.69133758544922
2021-09-29,65.02786254882812
2021-09-30,63.03934860229492
2021-10-01,64.74641418457031
2021-10-04,64.18350219726562
2021-10-05,64.18350219726562
2021-10-06,63.83474349975586
2021-10-07,64.5567398071289
2021-10-08,64.0733871459961
2021-10-11,63.6817741394043
2021-10-12,62.84965896606445
2021-10-13,62.629398345947266
2021-10-14,62.86189651489258
2021-10-15,63.88370132446289
2021-10-18,63.70626449584961
2021-10-19,64.07949829101562
2021-10-20,64.8565444946289
2021-10-21,63.11276626586914
2021-10-22,63.66341781616211
2021-10-25,64.42823791503906
2021-10-26,65.73760223388672
2021-10-27,63.541053771972656
2021-10-28,64.40377807617188
2021-10-29,64.16514587402344
2021-11-01,64.99727630615234
2021-11-02,65.2787094116211
2021-11-03,64.83817291259766
2021-11-04,64.37317657470703
2021-11-05,66.53302764892578
2021-11-08,66.33721923828125
2021-11-09,68.09325408935547
2021-11-10,66.66764068603516
2021-11-11,65.4684066772461
2021-11-12,65.82938385009766
2021-11-15,65.2664794921875
2021-11-16,63.23512649536133
2021-11-17,62.403011322021484
2021-11-18,61.59535598754883
2021-11-19,61.16093826293945
2021-11-22,61.82174301147461
2021-11-23,62.458072662353516
2021-11-24,62.54985046386719
2021-11-26,59.86381912231445
2021-11-29,60.20645523071289
2021-11-30,58.120033264160156
2021-12-01,56.90243911743164
2021-12-02,58.266876220703125
2021-12-03,56.76171112060547
2021-12-06,58.744117736816406
2021-12-07,59.68638229370117
2021-12-08,60.13303756713867
2021-12-09,59.857696533203125
2021-12-10,59.31926345825195
2021-12-13,56.98198318481445
2021-12-14,56.35789108276367
2021-12-15,56.33953094482422
2021-12-16,56.6148681640625
2021-12-17,55.95405960083008
2021-12-20,55.10284423828125
2021-12-21,56.98900604248047
2021-12-22,56.99513626098633
2021-12-23,57.56464767456055
2021-12-27,57.9443359375
2021-12-28,58.36076354980469
2021-12-29,58.04844284057617
2021-12-30,57.99332809448242
2021-12-31,57.852481842041016
2022-01-03,58.936405181884766
2022-01-04,60.85319137573242
2022-01-05,60.85319137573242
2022-01-06,61.208370208740234
2022-01-07,62.09632873535156
2022-01-10,60.88380813598633
2022-01-11,62.33517074584961
2022-01-12,62.610748291015625
2022-01-13,62.74547576904297
2022-01-14,63.17414093017578
2022-01-18,63.00879669189453
2022-01-19,61.618675231933594
2022-01-20,60.16731262207031
2022-01-21,58.97315216064453
2022-01-24,59.34670639038086
2022-01-25,55.79484176635742
2022-01-26,54.69866943359375
2022-01-27,55.05385208129883
2022-01-28,56.4011116027832
2022-01-31,57.85859298706055
2022-02-01,59.98359298706055
2022-02-02,60.03871154785156
2022-02-03,60.210174560546875
2022-02-04,60.632720947265625
2022-02-07,61.17775344848633
2022-02-08,60.81644058227539
2022-02-09,60.779701232910156
2022-02-10,60.49800491333008
2022-02-11,59.29771041870117
2022-02-14,59.15686798095703
2022-02-15,61.80240249633789
2022-02-16,62.10246276855469
2022-02-17,60.29590606689453
2022-02-18,56.762420654296875
2022-02-22,57.65650939941406
2022-02-23,56.737918853759766
2022-02-24,56.670562744140625
2022-02-25,59.016021728515625
2022-02-28,58.4893684387207
2022-03-01,56.541954040527344
2022-03-02,57.662628173828125
2022-03-03,56.61544418334961
2022-03-04,54.588436126708984
2022-03-07,52.33281326293945
2022-03-08,54.030662536621094
2022-03-09,55.9307746887207
2022-03-10,55.979820251464844
2022-03-11,56.56210708618164
2022-03-14,56.66630172729492
2022-03-15,56.605010986328125
2022-03-16,58.0454216003418
2022-03-17,58.55415344238281
2022-03-18,58.59092712402344
2022-03-21,58.11897277832031
2022-03-22,58.16800308227539
2022-03-23,57.43247604370117
2022-03-24,57.68992233276367
2022-03-25,57.62861633300781
2022-03-28,56.390472412109375
2022-03-29,58.014774322509766
2022-03-30,57.97186279296875
2022-03-31,56.084007263183594
2022-04-01,56.69081497192383
2022-04-04,56.402740478515625
2022-04-05,55.22589111328125
2022-04-06,55.109439849853516
2022-04-07,54.833614349365234
2022-04-08,55.0052375793457
2022-04-11,54.96233367919922
2022-04-12,55.16460418701172
2022-04-13,55.62430953979492
2022-04-14,55.673343658447266
2022-04-18,55.40977478027344
2022-04-19,56.32918930053711
2022-04-20,56.02272415161133
2022-04-21,56.2188606262207
2022-04-22,54.59457015991211
2022-04-25,55.09104537963867
2022-04-26,49.3968391418457
2022-04-27,47.93803787231445
2022-04-28,47.643821716308594
2022-04-29,45.69468688964844
2022-05-02,46.3076171875
2022-05-03,47.60091781616211
2022-05-04,49.298770904541016
2022-05-05,48.170955657958984
2022-05-06,47.950294494628906
2022-05-09,44.72623062133789
2022-05-10,44.93463897705078
2022-05-11,44.4013671875
2022-05-12,44.91624069213867
2022-05-13,46.00115203857422
2022-05-16,45.743717193603516
2022-05-17,46.8286247253418
2022-05-18,46.09309387207031
2022-05-19,46.424072265625
2022-05-20,46.123741149902344
2022-05-23,46.25244903564453
2022-05-24,45.6762809753418
2022-05-25,45.68241882324219
2022-05-26,47.20250701904297
2022-05-27,48.27515411376953
2022-05-31,47.9870719909668
2022-06-01,47.515113830566406
2022-06-02,47.80931854248047
2022-06-03,47.178001403808594
2022-06-06,47.19637680053711
2022-06-07,47.80931854248047
2022-06-08,47.29444885253906
2022-06-09,45.83565139770508
2022-06-10,43.65971755981445
2022-06-13,41.50830078125
2022-06-14,41.710567474365234
2022-06-15,42.35415267944336
2022-06-16,40.01884841918945
2022-06-17,40.45404052734375
2022-06-21,40.300804138183594
2022-06-22,39.559146881103516
2022-06-23,39.27106857299805
2022-06-24,41.11601638793945
2022-06-27,40.93804931640625
2022-06-28,40.42870330810547
2022-06-29,39.08475875854492
2022-06-30,39.07248306274414
2022-07-01,38.99271011352539
2022-07-05,38.066062927246094
2022-07-06,37.78377914428711
2022-07-07,38.66132736206055
2022-07-08,38.81474304199219
2022-07-11,37.992427825927734
2022-07-12,38.67359924316406
2022-07-13,38.05379104614258
2022-07-14,37.48921585083008
2022-07-15,38.575401306152344
2022-07-18,39.07862854003906
2022-07-19,40.956459045410156
2022-07-20,41.66218566894531
2022-07-21,41.80947494506836
2022-07-22,41.84627914428711
2022-07-25,41.95060348510742
2022-07-26,43.883670806884766
2022-07-27,43.926631927490234
2022-07-28,44.88395690917969
2022-07-29,45.35649108886719
2022-08-01,46.51632308959961
2022-08-02,45.63264083862305
2022-08-03,45.86582946777344
2022-08-04,45.209205627441406
2022-08-05,45.63264083862305
2022-08-08,46.13585662841797
2022-08-09,45.98244094848633
2022-08-10,47.33864974975586
2022-08-11,48.4187126159668
2022-08-12,49.05078887939453
2022-08-15,48.977149963378906
2022-08-16,49.75037384033203
2022-08-17,49.04465866088867
2022-08-18,48.60894775390625
2022-08-19,47.694583892822266
2022-08-22,45.89038848876953
2022-08-23,46.70042419433594
2022-08-24,47.09318161010742
2022-08-25,47.95232009887695
2022-08-26,46.19108200073242
2022-08-29,46.669742584228516
2022-08-30,46.10517501831055
2022-08-31,45.068058013916016
2022-09-01,44.84713363647461
2022-09-02,44.44824981689453
2022-09-06,44.282562255859375
2022-09-07,45.153968811035156
2022-09-08,45.270565032958984
2022-09-09,45.43626022338867
2022-09-12,46.22175979614258
2022-09-13,43.47251510620117
2022-09-14,42.97544479370117
2022-09-15,42.28812026977539
2022-09-16,40.74167251586914
2022-09-19,41.14669418334961
2022-09-20,40.86440658569336
2022-09-21,40.02367401123047
2022-09-22,40.10960006713867
2022-09-23,39.61251449584961
2022-09-26,39.538787841796875
2022-09-27,39.612518310546875
2022-09-28,39.60637283325195
2022-09-29,38.54340744018555
2022-09-30,38.039573669433594
2022-10-03,39.07796096801758
2022-10-04,41.49882888793945
2022-10-05,41.437381744384766
2022-10-06,40.687782287597656
2022-10-07,39.667816162109375
2022-10-10,39.925872802734375
2022-10-11,39.32373046875
2022-10-12,39.77841567993164
2022-10-13,41.74460220336914
2022-10-14,41.51726150512695
2022-10-17,42.16856384277344
2022-10-18,43.440433502197266
2022-10-19,43.33598327636719
2022-10-20,42.99190139770508
2022-10-21,44.743038177490234
2022-10-24,45.074832916259766
2022-10-25,44.853633880615234
2022-10-26,46.36513900756836
2022-10-27,46.69693374633789
2022-10-28,48.128562927246094
2022-10-31,47.809059143066406
2022-11-01,48.054840087890625
2022-11-02,47.5571403503418
2022-11-03,48.15928649902344
2022-11-04,49.812110900878906
2022-11-07,51.280609130859375
2022-11-08,51.61240768432617
2022-11-09,51.09013366699219
2022-11-10,52.46031951904297
2022-11-11,53.03174591064453
2022-11-14,52.73681640625
2022-11-15,53.54172134399414
2022-11-16,52.16539764404297
2022-11-17,52.466468811035156
2022-11-18,52.52176284790039
2022-11-21,52.773677825927734
2022-11-22,53.640037536621094
2022-11-23,53.99026107788086
2022-11-25,54.156150817871094
2022-11-28,52.515628814697266
2022-11-29,52.63235855102539
2022-11-30,52.822837829589844
2022-12-01,52.3865852355957
2022-12-02,53.38196563720703
2022-12-05,52.01792526245117
2022-12-06,52.398868560791016
2022-12-07,52.226837158203125
2022-12-08,51.38506317138672
2022-12-09,50.045597076416016
2022-12-12,51.12699890136719
2022-12-13,50.924232482910156
2022-12-14,50.10625457763672
2022-12-15,48.470279693603516
2022-12-16,47.75685119628906
2022-12-19,48.009002685546875
2022-12-20,49.405120849609375
2022-12-21,51.03494644165039
2022-12-22,50.2907600402832
2022-12-23,50.30305862426758
2022-12-27,50.94883346557617
2022-12-28,50.41376495361328
2022-12-29,51.50851058959961
2022-12-30,51.533111572265625
2023-01-03,52.26499938964844
2023-01-04,55.307037353515625
2023-01-05,56.165794372558594
2023-01-06,56.67789840698242
2023-01-09,57.253028869628906
2023-01-10,59.30143737792969
2023-01-11,61.208038330078125
2023-01-12,62.12982177734375
2023-01-13,63.18553924560547
2023-01-17,63.41401672363281
2023-01-18,62.45283508300781
2023-01-19,60.55411911010742
2023-01-20,61.200157165527344
2023-01-23,62.84676742553711
2023-01-24,63.5794677734375
2023-01-25,63.65037536621094
2023-01-26,63.926116943359375
2023-01-27,65.57271575927734
2023-01-30,63.681884765625
2023-01-31,63.40614700317383
2023-02-01,64.85577392578125
2023-02-02,66.13208770751953
2023-02-03,64.57215881347656
2023-02-06,64.8794174194336
2023-02-07,64.69032287597656
2023-02-08,64.57215881347656
2023-02-09,63.65037536621094
2023-02-10,64.0442886352539
2023-02-13,65.139404296875
2023-02-14,65.81694793701172
2023-02-15,66.7860107421875
2023-02-16,66.21875762939453
2023-02-17,65.42301940917969
2023-02-21,64.80850982666016
2023-02-22,65.54120635986328
2023-02-23,65.34424591064453
2023-02-24,65.8248291015625
2023-02-27,66.05332946777344
2023-02-28,66.73873138427734
2023-03-01,66.28966522216797
2023-03-02,67.53446960449219
2023-03-03,68.05445098876953
2023-03-06,68.65377044677734
2023-03-07,68.12541198730469
2023-03-08,68.59069061279297
2023-03-09,72.202392578125
2023-03-10,71.7607650756836
2023-03-13,70.15996551513672
2023-03-14,71.89483642578125
2023-03-15,70.7829360961914
2023-03-16,72.52568817138672
2023-03-17,71.20087432861328
2023-03-20,70.90909576416016
2023-03-21,72.69129180908203
2023-03-22,70.64887237548828
2023-03-23,72.22602081298828
2023-03-24,72.05255126953125
2023-03-27,73.58238220214844
2023-03-28,73.44832611083984
2023-03-29,74.173828125
2023-03-30,74.16593170166016
2023-03-31,75.38824462890625
2023-04-03,76.42916870117188
2023-04-04,74.95452880859375
2023-04-05,74.32366943359375
2023-04-06,73.81108856201172
2023-04-10,74.410400390625
2023-04-11,74.0555419921875
2023-04-12,74.20536804199219
2023-04-13,74.36308288574219
2023-04-14,75.26206970214844
2023-04-17,76.31086730957031
2023-04-18,77.65147399902344
2023-04-19,78.09306335449219
2023-04-20,78.66873168945312
2023-04-21,78.47158813476562
2023-04-24,78.97627258300781
2023-04-25,77.6278076171875
2023-04-26,75.8692855834961
2023-04-27,77.32814025878906
2023-04-28,78.0457534790039
2023-05-01,79.78851318359375
2023-05-02,80.04874420166016
2023-05-03,80.25377655029297
2023-05-04,78.32174682617188
2023-05-05,79.04724884033203
2023-05-08,79.58348846435547
2023-05-09,79.64656829833984
2023-05-10,78.4952392578125
2023-05-11,78.47158813476562
2023-05-12,77.91170501708984
2023-05-15,80.4351577758789
2023-05-16,79.74909210205078
2023-05-17,81.5943603515625
2023-05-18,82.02019500732422
2023-05-19,82.21734619140625
2023-05-22,82.44603729248047
2023-05-23,80.19857025146484
2023-05-24,79.63080596923828
2023-05-25,80.05663299560547
2023-05-26,81.01869201660156
2023-05-30,80.75057983398438
2023-05-31,80.06451416015625
2023-06-01,82.54065704345703
2023-06-02,83.4317626953125
2023-06-05,82.09115600585938
2023-06-06,83.16362762451172
2023-06-07,83.65255737304688
2023-06-08,83.64466857910156
2023-06-09,83.82606506347656
2023-06-12,83.77083587646484
2023-06-13,84.17302703857422
2023-06-14,82.56432342529297
2023-06-15,83.12421417236328
2023-06-16,83.81816101074219
2023-06-20,82.02808380126953
2023-06-21,82.84031677246094
2023-06-22,82.65894317626953
2023-06-23,81.83882141113281
2023-06-26,82.36717224121094
2023-06-27,82.7378158569336
2023-06-28,84.41749572753906
2023-06-29,84.96158599853516
2023-06-30,86.62550354003906
2023-07-03,85.38744354248047
2023-07-05,85.67921447753906
2023-07-06,84.66983795166016
2023-07-07,85.37955474853516
2023-07-10,87.22618103027344
2023-07-11,87.77072143554688
2023-07-12,87.75492858886719
2023-07-13,87.81806182861328
2023-07-14,87.02891540527344
2023-07-17,87.70758056640625
2023-07-18,87.64446258544922
2023-07-19,86.72113037109375
2023-07-20,87.7864990234375
2023-07-21,87.06835174560547
2023-07-24,87.00523376464844
2023-07-25,92.45834350585938
2023-07-26,90.53279113769531
2023-07-27,91.08519744873047
2023-07-28,90.2723617553711
2023-07-31,90.15398406982422
2023-08-01,89.34905242919922
2023-08-02,88.36257934570312
2023-08-03,88.67034912109375
2023-08-04,89.2227783203125
2023-08-07,90.54067993164062
2023-08-08,89.60946655273438
2023-08-09,88.52042388916016
2023-08-10,89.62525177001953
2023-08-11,90.43807983398438
2023-08-14,91.18778991699219
2023-08-15,89.8462142944336
2023-08-16,89.62525177001953
2023-08-17,87.5655288696289
2023-08-18,88.22054290771484
2023-08-21,88.40203857421875
2023-08-22,88.1179428100586
2023-08-23,89.54633331298828
2023-08-24,87.62866973876953
2023-08-25,88.36257934570312
2023-08-28,89.93302917480469
2023-08-29,91.01417541503906
2023-08-30,90.20923614501953
2023-08-31,90.32759857177734
2023-09-01,90.15398406982422
2023-09-05,89.08071899414062
2023-09-06,88.92288208007812
2023-09-07,88.22054290771484
2023-09-08,88.16531372070312
2023-09-11,90.16976165771484
2023-09-12,90.7537612915039
2023-09-13,89.64891052246094
2023-09-14,91.26670837402344
2023-09-15,91.14044189453125
2023-09-18,91.99274444580078
2023-09-19,91.70863342285156
2023-09-20,90.63536834716797
2023-09-21,89.16752624511719
2023-09-22,87.79438781738281
2023-09-25,88.228759765625
2023-09-26,86.81511688232422
2023-09-27,87.57327270507812
2023-09-28,88.71837615966797
2023-09-29,87.30475616455078
2023-10-02,85.91483306884766
2023-10-03,85.10140228271484
2023-10-04,85.96221160888672
2023-10-05,85.85954284667969
2023-10-06,88.03131103515625
2023-10-09,87.07573699951172
2023-10-10,88.0392074584961
2023-10-11,89.44493865966797
2023-10-12,87.9207534790039
2023-10-13,86.38077545166016
2023-10-16,86.19123077392578
2023-10-17,86.8862075805664
2023-10-18,84.95135498046875
2023-10-19,84.46172332763672
2023-10-20,83.774658203125
2023-10-23,84.25639343261719
2023-10-24,89.72924041748047
2023-10-25,87.81808471679688
2023-10-26,85.92272186279297
2023-10-27,83.98788452148438
2023-10-30,86.7203598022461
2023-10-31,85.78846740722656
2023-11-01,84.69864654541016
2023-11-02,85.11720275878906
2023-11-03,86.01749420166016
2023-11-06,88.276123046875
2023-11-07,88.29192352294922
2023-11-08,89.91087341308594
2023-11-09,89.31067657470703
2023-11-10,91.03227996826172
2023-11-13,91.22972869873047
2023-11-14,92.59595489501953
2023-11-15,91.84571075439453
2023-11-16,93.93060302734375
2023-11-17,94.71243286132812
2023-11-20,94.822998046875
2023-11-21,94.68085479736328
2023-11-22,94.45183563232422
2023-11-24,94.74402618408203
2023-11-27,94.74402618408203
2023-11-28,93.85953521728516
2023-11-29,93.867431640625
2023-11-30,96.1892318725586
2023-12-01,96.7420425415039
2023-12-04,95.97601318359375
2023-12-05,94.94937133789062
2023-12-06,94.61766052246094
2023-12-07,94.3570556640625
2023-12-08,95.23365783691406
2023-12-11,94.98884582519531
2023-12-12,96.59989929199219
2023-12-13,95.69960021972656
2023-12-14,95.83385467529297
2023-12-15,97.31855010986328
2023-12-18,97.64234161376953
2023-12-19,99.4587173461914
2023-12-20,97.42911529541016
2023-12-21,100.27214050292969
2023-12-22,100.051025390625
2023-12-26,100.6670150756836
2023-12-27,101.30709075927734
2023-12-28,101.40191650390625
2023-12-29,100.85665893554688
2024-01-02,99.5290756225586
2024-01-03,98.0355453491211
2024-01-04,98.50968170166016
2024-01-05,99.79776763916016
2024-01-08,101.37030029296875
2024-01-09,101.76542663574219
2024-01-10,102.492431640625
2024-01-11,102.59516143798828
2024-01-12,102.56353759765625
2024-01-16,101.12532806396484
2024-01-17,100.26399230957031
2024-01-18,101.58367156982422
2024-01-19,102.57935333251953
2024-01-22,103.70148468017578
2024-01-23,102.68997955322266
2024-01-24,102.67417907714844
2024-01-25,102.67417907714844
2024-01-26,103.66986846923828
2024-01-29,103.5987548828125
2024-01-30,105.83509063720703
2024-01-31,104.641845703125
2024-02-01,107.0046157836914
2024-02-02,107.89757537841797
2024-02-05,108.8221435546875
2024-02-06,108.71941375732422
2024-02-07,109.44641876220703
2024-02-08,109.88103485107422
2024-02-09,110.06280517578125
2024-02-12,110.76609802246094
2024-02-13,112.03047180175781
2024-02-14,115.76824188232422
2024-02-15,117.24596405029297
2024-02-16,117.8702392578125
2024-02-20,117.44352722167969
2024-02-21,117.79913330078125
2024-02-22,119.85372924804688
2024-02-23,121.16547393798828
2024-02-26,122.30342864990234
2024-02-27,121.68704223632812
2024-02-28,122.96720886230469
2024-02-29,123.97870635986328
2024-03-01,125.36949920654297
2024-03-04,127.23444366455078
2024-03-05,124.7452163696289
2024-03-06,126.04119873046875
2024-03-07,131.5727996826172
2024-03-08,132.7265167236328
2024-03-11,131.6201934814453
2024-03-12,132.33140563964844
2024-03-13,134.4650115966797
2024-03-14,131.7703399658203
2024-03-15,133.46142578125
2024-03-18,134.2674560546875
2024-03-19,137.07273864746094
2024-03-20,137.4441680908203
2024-03-21,139.585693359375
2024-03-22,138.4082489013672
2024-03-25,137.09646606445312
2024-03-26,137.14389038085938
2024-03-27,142.33566284179688
2024-03-28,138.70852661132812
2024-04-01,138.57420349121094
2024-04-02,135.12637329101562
2024-04-03,144.18626403808594
2024-04-04,145.93885803222656
2024-04-05,154.7611083984375
2024-04-08,154.97894287109375
2024-04-09,152.9689178466797
2024-04-10,155.06805419921875
2024-04-11,156.1275177001953
2024-04-12,153.3799285888672
2024-04-15,152.45745849609375
2024-04-16,155.49269104003906
2024-04-17,154.41151428222656
2024-04-18,151.70358276367188
2024-04-19,146.86302185058594
2024-04-22,148.97581481933594
2024-04-23,161.30532836914062
2024-04-24,157.90306091308594
2024-04-25,159.95631408691406
2024-04-26,161.0375213623047
2024-04-29,163.16021728515625
2024-04-30,160.5117950439453
2024-05-01,158.40890502929688
2024-05-02,161.32518005371094
2024-05-03,162.78330993652344
2024-05-06,166.61207580566406
2024-05-07,167.41551208496094
2024-05-08,167.49488830566406
2024-05-09,166.14588928222656
2024-05-10,162.05918884277344
2024-05-13,158.21055603027344
2024-05-14,158.70651245117188
2024-05-15,162.14846801757812
2024-05-16,159.81747436523438
2024-05-17,158.59738159179688
2024-05-20,157.99234008789062
2024-05-21,159.6984405517578
2024-05-22,159.5099639892578
2024-05-23,163.92398071289062
2024-05-24,165.9772491455078
2024-05-28,167.1973114013672
2024-05-29,162.2774200439453
2024-05-30,162.87255859375
2024-05-31,163.80494689941406
2024-06-03,160.1547088623047
2024-06-04,160.0753631591797
2024-06-05,161.2359161376953
2024-06-06,159.3214874267578
2024-06-07,160.61099243164062
2024-06-10,161.52354431152344
2024-06-11,159.0635986328125
2024-06-12,159.74801635742188
2024-06-13,154.4313507080078
2024-06-14,154.6198272705078
2024-06-17,161.910400390625
2024-06-18,163.63632202148438
2024-06-20,163.66607666015625
2024-06-21,162.9122314453125
2024-06-24,159.2421417236328
2024-06-25,158.4386749267578
2024-06-26,159.34133911132812
2024-06-27,159.2024688720703
2024-06-28,157.68484497070312
2024-07-01,157.68484497070312
2024-07-02,160.144775390625
2024-07-03,161.6822509765625
2024-07-05,159.2024688720703
2024-07-08,162.20797729492188
2024-07-09,161.81121826171875
2024-07-10,164.3604278564453
2024-07-11,160.8828582763672
2024-07-12,157.99147033691406
2024-07-15,158.5379638671875
2024-07-16,161.80690002441406
2024-07-17,155.6565399169922
2024-07-18,157.7728729248047
2024-07-19,158.1107177734375
2024-07-22,161.71746826171875
2024-07-23,170.8982696533203
2024-07-24,161.26040649414062
2024-07-25,163.61524963378906
2024-07-26,168.72230529785156
2024-07-29,168.78192138671875
2024-07-30,166.40724182128906
2024-07-31,169.10980224609375
2024-08-01,168.66268920898438
2024-08-02,159.25335693359375
2024-08-05,157.34564208984375
2024-08-06,161.23062133789062
2024-08-07,161.09152221679688
2024-08-08,164.54922485351562
2024-08-09,166.05947875976562
2024-08-12,165.8011474609375
2024-08-13,166.8841552734375
2024-08-14,166.87420654296875
2024-08-15,168.8514862060547
2024-08-16,168.3347930908203
2024-08-19,169.83514404296875
2024-08-20,168.9011688232422
2024-08-21,170.10340881347656
2024-08-22,168.5931396484375
2024-08-23,170.12327575683594
2024-08-26,170.12327575683594
2024-08-27,169.89474487304688
2024-08-28,170.76910400390625
2024-08-29,172.46817016601562
2024-08-30,173.5015106201172
2024-09-03,163.15818786621094
2024-09-04,165.29440307617188
2024-09-05,162.8004913330078
2024-09-06,160.19725036621094
2024-09-09,164.29087829589844
2024-09-10,165.91041564941406
2024-09-11,165.2844696044922
2024-09-12,168.61300659179688
2024-09-13,177.1380615234375
2024-09-16,180.27780151367188
2024-09-17,179.17494201660156
2024-09-18,182.3743133544922
2024-09-19,184.96759033203125
2024-09-20,186.2294464111328
2024-09-23,187.46151733398438
2024-09-24,188.44517517089844
2024-09-25,188.11727905273438
2024-09-26,183.6792755126953
2024-09-27,184.46539306640625
2024-09-30,187.64959716796875
2024-10-01,185.38084411621094
2024-10-02,185.52017211914062
2024-10-03,182.98272705078125
2024-10-04,186.15699768066406
2024-10-07,185.0425262451172
2024-10-08,186.5450897216797
2024-10-09,188.34613037109375
2024-10-10,187.19186401367188
2024-10-11,190.21685791015625
2024-10-14,191.67962646484375
2024-10-15,189.62977600097656
2024-10-16,191.23182678222656
2024-10-17,191.66966247558594
2024-10-18,191.6597137451172
2024-10-21,193.271728515625
2024-10-22,175.7884063720703
2024-10-23,180.79359436035156
2024-10-24,178.85321044921875
2024-10-25,178.2163848876953
2024-10-28,174.49481201171875
2024-10-29,173.19129943847656
2024-10-30,173.7783660888672
2024-10-31,170.93247985839844
2024-11-01,170.85287475585938
2024-11-04,170.91258239746094
2024-11-05,174.3953094482422
2024-11-06,179.86817932128906
2024-11-07,177.9676055908203
2024-11-08,183.898193359375
2024-11-11,183.64944458007812
2024-11-12,181.73890686035156
2024-11-13,182.65435791015625
2024-11-14,177.51980590820312
2024-11-15,176.0570526123047
2024-11-18,176.64418029785156
2024-11-19,176.6839599609375
2024-11-20,177.10189819335938
2024-11-21,177.81834411621094
2024-11-22,180.25624084472656
2024-11-25,179.32089233398438
2024-11-26,183.68923950195312
2024-11-27,179.708984375
2024-11-29,181.2612762451172
2024-12-02,179.5497589111328
2024-12-03,179.828369140625
2024-12-04,181.7488555908203
2024-12-05,172.05691528320312
2024-12-06,174.7137451171875
2024-12-09,170.47476196289062
2024-12-10,170.4250030517578
2024-12-11,167.80796813964844
2024-12-12,164.01678466796875
2024-12-13,165.19093322753906
2024-12-16,164.97203063964844
2024-12-17,164.98199462890625
2024-12-18,159.1608428955078
2024-12-19,163.98692321777344
2024-12-20,167.53929138183594
2024-12-23,168.1861114501953
2024-12-24,170.64390563964844
2024-12-26,171.3006591796875
2024-12-27,169.51658630371094
2024-12-30,167.54315185546875
2024-12-31,166.2374725341797
2025-01-02,168.03150939941406
2025-01-03,171.39036560058594
2025-01-06,171.8787384033203
2025-01-07,171.7392120361328
2025-01-08,172.31727600097656
2025-01-10,171.1212615966797
2025-01-13,171.0016632080078
2025-01-14,176.27413940429688
2025-01-15,179.6927490234375
2025-01-16,179.14459228515625
2025-01-17,182.24429321289062
2025-01-21,186.87889099121094
2025-01-22,187.7360382080078
2025-01-23,200.13482666015625
2025-01-24,196.09823608398438
2025-01-27,193.8158416748047
2025-01-28,193.7859344482422
2025-01-29,198.44046020507812
2025-01-30,204.8890380859375
2025-01-31,202.89566040039062
2025-02-03,203.43385314941406
2025-02-04,201.51023864746094
2025-02-05,203.9022979736328
2025-02-06,205.3773956298828
2025-02-07,204.59999084472656
2025-02-10,204.54017639160156
2025-02-11,208.12826538085938
2025-02-12,208.94554138183594
2025-02-13,207.66978454589844
2025-02-14,207.580078125
2025-02-18,209.38409423828125
2025-02-19,209.80270385742188
2025-02-20,208.0485382080078
2025-02-21,199.16802978515625
2025-02-24,198.0517578125
2025-02-25,198.60989379882812
2025-02-26,200.94215393066406
2025-02-27,200.7627410888672
2025-02-28,206.29434204101562
2025-03-03,201.29098510742188
2025-03-04,198.11155700683594
2025-03-05,201.82919311523438
2025-03-06,195.4005584716797
2025-03-07,193.20785522460938
2025-03-10,191.83984375
2025-03-11,191.4404296875
2025-03-12,194.7156524658203
2025-03-13,192.139404296875
2025-03-14,196.82257080078125
2025-03-17,201.7353973388672
2025-03-18,200.4971923828125
2025-03-19,205.27023315429688
2025-03-20,203.6326141357422
2025-03-21,203.83233642578125
2025-03-24,209.92343139648438
2025-03-25,211.82066345214844
2025-03-26,207.06759643554688
2025-03-27,205.5797882080078
2025-03-28,199.58853149414062
2025-03-31,199.85812377929688
2025-04-01,203.49282836914062
2025-04-02,199.47869873046875
2025-04-03,187.3563995361328
2025-04-04,166.56675720214844
2025-04-07,167.45545959472656
2025-04-08,169.12301635742188
2025-04-09,186.99691772460938
2025-04-10,181.2453155517578
2025-04-11,181.4050750732422
2025-04-14,185.72877502441406
2025-04-15,185.3992462158203
2025-04-16,182.18394470214844
2025-04-17,181.52490234375
2025-04-21,178.08993530273438
2025-04-22,188.9041290283203
2025-04-23,193.39756774902344
2025-04-24,197.12213134765625
2025-04-25,198.14064025878906
2025-04-28,200.56710815429688
2025-04-29,200.20762634277344
2025-04-30,201.24610900878906
2025-05-01,203.31309509277344
2025-05-02,207.39712524414062
2025-05-05,208.63531494140625
2025-05-06,208.2958221435547
2025-05-07,209.6138916015625
2025-05-08,214.17723083496094
2025-05-09,214.64654541015625
2025-05-12,218.63072204589844
2025-05-13,221.2568817138672
