Date,IAG.L
2019-05-28,460.76910400390625
2019-05-29,460.4693908691406
2019-05-30,460.76910400390625
2019-05-31,450.67852783203125
2019-06-03,448.680419921875
2019-06-04,462.56744384765625
2019-06-05,468.2621154785156
2019-06-06,469.8605651855469
2019-06-07,466.3638610839844
2019-06-10,468.1622009277344
2019-06-11,466.563720703125
2019-06-12,458.870849609375
2019-06-13,466.4637756347656
2019-06-14,460.26959228515625
2019-06-17,450.17901611328125
2019-06-18,457.0725402832031
2019-06-19,442.5860900878906
2019-06-20,455.573974609375
2019-06-21,460.3694763183594
2019-06-24,451.57769775390625
2019-06-25,439.0893859863281
2019-06-26,448.9801025390625
2019-06-27,453.87554931640625
2019-06-28,476.45440673828125
2019-07-01,471.8587341308594
2019-07-02,475.25555419921875
2019-07-03,486.4450988769531
2019-07-04,457.4273986816406
2019-07-05,456.22808837890625
2019-07-08,450.0317687988281
2019-07-09,442.8360900878906
2019-07-10,446.6337890625
2019-07-11,450.6314392089844
2019-07-12,455.7283935546875
2019-07-15,454.92889404296875
2019-07-16,466.62188720703125
2019-07-17,462.5243225097656
2019-07-18,455.7283935546875
2019-07-19,449.8319091796875
2019-07-22,450.5314636230469
2019-07-23,453.5296630859375
2019-07-24,454.42919921875
2019-07-25,444.43511962890625
2019-07-26,437.7391052246094
2019-07-29,438.3387756347656
2019-07-30,414.55291748046875
2019-07-31,424.147216796875
2019-08-01,413.2536926269531
2019-08-02,447.9330749511719
2019-08-05,444.2352600097656
2019-08-06,445.9342346191406
2019-08-07,456.5279235839844
2019-08-08,463.8235778808594
2019-08-09,452.5302734375
2019-08-12,448.5326843261719
2019-08-13,444.1352844238281
2019-08-14,424.8468017578125
2019-08-15,416.0520324707031
2019-08-16,421.5487365722656
2019-08-19,423.6474914550781
2019-08-20,415.6522521972656
2019-08-21,420.04962158203125
2019-08-22,420.04962158203125
2019-08-23,419.5499572753906
2019-08-27,422.4482421875
2019-08-28,416.4517822265625
2019-08-29,425.1466064453125
2019-08-30,421.4488525390625
2019-09-02,424.9467468261719
2019-09-03,417.45123291015625
2019-09-04,423.9473571777344
2019-09-05,431.34295654296875
2019-09-06,429.8438415527344
2019-09-09,423.24774169921875
2019-09-10,440.4375305175781
2019-09-11,451.43096923828125
2019-09-12,455.92828369140625
2019-09-13,457.0276184082031
2019-09-16,444.8348693847656
2019-09-17,441.33697509765625
2019-09-18,449.7319641113281
2019-09-19,466.62188720703125
2019-09-20,477.5154113769531
2019-09-23,471.0192565917969
2019-09-24,477.5154113769531
2019-09-25,479.8140563964844
2019-09-26,460.72540283203125
2019-09-27,473.9175720214844
2019-09-30,474.7170715332031
2019-10-01,475.5165710449219
2019-10-02,463.6236572265625
2019-10-03,452.5302734375
2019-10-04,454.42919921875
2019-10-07,468.3208923339844
2019-10-08,460.92529296875
2019-10-09,457.8271484375
2019-10-10,460.82537841796875
2019-10-11,498.60284423828125
2019-10-14,494.1054992675781
2019-10-15,514.8931884765625
2019-10-16,511.09539794921875
2019-10-17,512.894287109375
2019-10-18,508.29705810546875
2019-10-21,524.687255859375
2019-10-22,514.8931884765625
2019-10-23,511.4951171875
2019-10-24,517.6914672851562
2019-10-25,520.2898559570312
2019-10-28,519.0906372070312
2019-10-29,523.2881469726562
2019-10-30,519.4903564453125
2019-10-31,530.8836059570312
2019-11-01,542.2767944335938
2019-11-04,547.4736938476562
2019-11-05,542.0769653320312
2019-11-06,545.0751342773438
2019-11-07,544.275634765625
2019-11-08,541.27734375
2019-11-11,540.677734375
2019-11-12,542.6765747070312
2019-11-13,539.278564453125
2019-11-14,541.8770141601562
2019-11-15,557.0679931640625
2019-11-18,548.273193359375
2019-11-19,553.4700927734375
2019-11-20,550.471923828125
2019-11-21,546.2743530273438
2019-11-22,554.8693237304688
2019-11-25,565.4629516601562
2019-11-26,570.659912109375
2019-11-27,571.6593017578125
2019-11-28,562.20751953125
2019-11-29,553.8103637695312
2019-12-02,542.8141479492188
2019-12-03,538.6155395507812
2019-12-04,552.0110473632812
2019-12-05,548.4122314453125
2019-12-06,559.8084106445312
2019-12-09,553.2106323242188
2019-12-10,546.2130126953125
2019-12-11,546.0131225585938
2019-12-12,556.4094848632812
2019-12-13,629.1846313476562
2019-12-16,639.7809448242188
2019-12-17,624.1863403320312
2019-12-18,627.5851440429688
2019-12-19,626.3855590820312
2019-12-20,628.3848266601562
2019-12-23,625.5858154296875
2019-12-24,625.7857666015625
2019-12-27,629.784423828125
2019-12-30,624.7861328125
2019-12-31,624.7861328125
2020-01-02,635.9822998046875
2020-01-03,625.18603515625
2020-01-06,609.791259765625
2020-01-07,616.788818359375
2020-01-08,618.1883544921875
2020-01-09,634.3828125
2020-01-10,663.7727661132812
2020-01-13,655.5755615234375
2020-01-14,646.57861328125
2020-01-15,643.1798095703125
2020-01-16,638.1815795898438
2020-01-17,670.7703247070312
2020-01-20,656.97509765625
2020-01-21,637.5817260742188
2020-01-22,633.7830200195312
2020-01-23,608.7915649414062
2020-01-24,620.7874755859375
2020-01-27,586.799072265625
2020-01-28,592.197265625
2020-01-29,591.7974243164062
2020-01-30,572.2041625976562
2020-01-31,569.0051879882812
2020-02-03,574.80322265625
2020-02-04,594.1966552734375
2020-02-05,616.9888305664062
2020-02-06,621.7871704101562
2020-02-07,609.59130859375
2020-02-10,606.1925048828125
2020-02-11,628.9846801757812
2020-02-12,639.5810546875
2020-02-13,628.5847778320312
2020-02-14,639.3810424804688
2020-02-17,639.7809448242188
2020-02-18,631.78369140625
2020-02-19,641.7802734375
2020-02-20,631.5838012695312
2020-02-21,622.7868041992188
2020-02-24,565.8063354492188
2020-02-25,552.61083984375
2020-02-26,559.4085083007812
2020-02-27,515.2236328125
2020-02-28,471.8384704589844
2020-03-02,432.9517822265625
2020-03-03,464.2410583496094
2020-03-04,446.8470458984375
2020-03-05,422.9552001953125
2020-03-06,431.4523010253906
2020-03-09,418.85662841796875
2020-03-10,419.65631103515625
2020-03-11,396.76416015625
2020-03-12,333.9856872558594
2020-03-13,350.1800842285156
2020-03-16,255.6125030517578
2020-03-17,239.11813354492188
2020-03-18,214.32662963867188
2020-03-19,194.9332733154297
2020-03-20,216.22598266601562
2020-03-23,202.03085327148438
2020-03-24,215.42625427246094
2020-03-25,230.02125549316406
2020-03-26,231.4207763671875
2020-03-27,211.62754821777344
2020-03-30,202.23077392578125
2020-03-31,215.02638244628906
2020-04-01,202.3307342529297
2020-04-02,199.9315643310547
2020-04-03,197.93223571777344
2020-04-06,226.322509765625
2020-04-07,242.616943359375
2020-04-08,249.7145233154297
2020-04-09,246.61557006835938
2020-04-14,238.01852416992188
2020-04-15,217.7254638671875
2020-04-16,219.22496032714844
2020-04-17,233.3201141357422
2020-04-20,225.6227569580078
2020-04-21,228.82167053222656
2020-04-22,224.6230926513672
2020-04-23,224.82302856445312
2020-04-24,217.62550354003906
2020-04-27,220.02468872070312
2020-04-28,217.82542419433594
2020-04-29,230.22119140625
2020-04-30,221.82406616210938
2020-05-01,214.92642211914062
2020-05-04,203.83021545410156
2020-05-05,195.88294982910156
2020-05-06,196.5826873779297
2020-05-07,190.38482666015625
2020-05-11,184.88670349121094
2020-05-12,181.43788146972656
2020-05-13,173.64056396484375
2020-05-14,168.14244079589844
2020-05-15,169.3920135498047
2020-05-18,188.08560180664062
2020-05-19,203.43035888671875
2020-05-20,198.78195190429688
2020-05-21,206.0294647216797
2020-05-22,190.73471069335938
2020-05-26,233.71998596191406
2020-05-27,248.61489868164062
2020-05-28,246.315673828125
2020-05-29,228.4217987060547
2020-06-01,241.91717529296875
2020-06-02,250.51425170898438
2020-06-03,279.1044616699219
2020-06-04,288.10137939453125
2020-06-05,327.387939453125
2020-06-08,331.48651123046875
2020-06-09,311.093505859375
2020-06-10,288.2013244628906
2020-06-11,262.8100280761719
2020-06-12,275.40570068359375
2020-06-15,264.6094055175781
2020-06-16,280.1040954589844
2020-06-17,270.4074401855469
2020-06-18,268.907958984375
2020-06-19,271.4070739746094
2020-06-22,258.9113464355469
2020-06-23,251.8137969970703
2020-06-24,230.32115173339844
2020-06-25,227.0222930908203
2020-06-26,221.72410583496094
2020-06-29,230.52108764648438
2020-06-30,222.1239471435547
2020-07-01,219.12498474121094
2020-07-02,231.62069702148438
2020-07-03,226.62242126464844
2020-07-06,227.92196655273438
2020-07-07,220.52450561523438
2020-07-08,212.0274200439453
2020-07-09,207.4290008544922
2020-07-10,211.62754821777344
2020-07-13,213.5269012451172
2020-07-14,207.0291290283203
2020-07-15,229.22152709960938
2020-07-16,224.0233154296875
2020-07-17,218.8250732421875
2020-07-20,210.92779541015625
2020-07-21,217.1256561279297
2020-07-22,214.72650146484375
2020-07-23,208.52862548828125
2020-07-24,198.53204345703125
2020-07-27,186.88601684570312
2020-07-28,189.8350067138672
2020-07-29,184.53683471679688
2020-07-30,180.988037109375
2020-07-31,164.69361877441406
2020-08-03,163.7939453125
2020-08-04,175.3399658203125
2020-08-05,193.73367309570312
2020-08-06,186.0363311767578
2020-08-07,185.58645629882812
2020-08-10,201.63096618652344
2020-08-11,218.62515258789062
2020-08-12,213.2270050048828
2020-08-13,204.3300323486328
2020-08-14,194.48341369628906
2020-08-17,184.1869354248047
2020-08-18,186.73606872558594
2020-08-19,200.93121337890625
2020-08-20,190.43479919433594
2020-08-21,193.13388061523438
2020-08-24,197.23248291015625
2020-08-25,202.13079833984375
2020-08-26,205.92950439453125
2020-08-27,215.92608642578125
2020-08-28,216.22598266601562
2020-09-01,202.43069458007812
2020-09-02,202.83055114746094
2020-09-03,215.7261505126953
2020-09-04,219.3249053955078
2020-09-07,209.12840270996094
2020-09-08,207.72889709472656
2020-09-09,200.3314208984375
2020-09-10,200.3314208984375
2020-09-11,194.13352966308594
2020-09-14,134.3040313720703
2020-09-15,133.35433959960938
2020-09-16,132.15475463867188
2020-09-17,129.40570068359375
2020-09-18,110.51216888427734
2020-09-21,97.16673278808594
2020-09-22,101.96509552001953
2020-09-23,100.56556701660156
2020-09-24,95.20740509033203
2020-09-25,94.60761260986328
2020-09-28,94.36769104003906
2020-09-29,90.96885681152344
2020-09-30,94.98748016357422
2020-10-01,93.78788757324219
2020-10-02,91.44869995117188
2020-10-05,91.50867462158203
2020-10-06,97.96646118164062
2020-10-07,97.46663665771484
2020-10-08,107.46321105957031
2020-10-09,103.4645767211914
2020-10-12,101.71517944335938
2020-10-13,97.58659362792969
2020-10-14,98.22637939453125
2020-10-15,95.72722625732422
2020-10-16,95.74722290039062
2020-10-19,99.96578216552734
2020-10-20,106.81343078613281
2020-10-21,100.41561889648438
2020-10-22,104.8141098022461
2020-10-23,108.96269989013672
2020-10-26,100.66553497314453
2020-10-27,96.3270263671875
2020-10-28,93.66793060302734
2020-10-29,91.048828125
2020-10-30,96.40699768066406
2020-11-02,96.38700103759766
2020-11-03,99.8258285522461
2020-11-04,102.71483612060547
2020-11-05,103.91442108154297
2020-11-06,103.56454467773438
2020-11-09,129.95550537109375
2020-11-10,137.60287475585938
2020-11-11,148.64910888671875
2020-11-12,144.70045471191406
2020-11-13,144.55052185058594
2020-11-16,158.6956787109375
2020-11-17,153.39747619628906
2020-11-18,158.7456512451172
2020-11-19,155.24685668945312
2020-11-20,157.79598999023438
2020-11-23,166.44302368164062
2020-11-24,170.441650390625
2020-11-25,170.6915740966797
2020-11-26,164.59364318847656
2020-11-27,160.79495239257812
2020-11-30,154.14723205566406
2020-12-01,162.69430541992188
2020-12-02,165.24342346191406
2020-12-03,169.94183349609375
2020-12-04,169.49197387695312
2020-12-07,167.19276428222656
2020-12-08,161.14483642578125
2020-12-09,164.143798828125
2020-12-10,162.2444610595703
2020-12-11,156.196533203125
2020-12-14,156.8962860107422
2020-12-15,157.59603881835938
2020-12-16,160.9449005126953
2020-12-17,159.6453399658203
2020-12-18,156.2965087890625
2020-12-21,143.85073852539062
2020-12-22,152.19789123535156
2020-12-23,161.74462890625
2020-12-24,163.3440704345703
2020-12-29,165.3433837890625
2020-12-30,167.29273986816406
2020-12-31,159.7453155517578
2021-01-04,149.79872131347656
2021-01-05,149.3988494873047
2021-01-06,158.0458984375
2021-01-07,157.29615783691406
2021-01-08,156.6963653564453
2021-01-11,152.79769897460938
2021-01-12,157.845947265625
2021-01-13,152.44781494140625
2021-01-14,162.1444854736328
2021-01-15,162.19448852539062
2021-01-18,160.84494018554688
2021-01-19,159.59535217285156
2021-01-20,161.79461669921875
2021-01-21,156.8962860107422
2021-01-22,151.54812622070312
2021-01-25,139.9521026611328
2021-01-26,139.902099609375
2021-01-27,138.95242309570312
2021-01-28,145.5501708984375
2021-01-29,142.95106506347656
2021-02-01,142.6511688232422
2021-02-02,149.898681640625
2021-02-03,148.74908447265625
2021-02-04,153.64739990234375
2021-02-05,157.59603881835938
2021-02-08,159.14552307128906
2021-02-09,153.8473358154297
2021-02-10,149.84869384765625
2021-02-11,148.8490447998047
2021-02-12,149.3988494873047
2021-02-15,159.4954071044922
2021-02-16,161.94456481933594
2021-02-17,159.09552001953125
2021-02-18,157.6460418701172
2021-02-19,165.6932830810547
2021-02-22,178.03904724121094
2021-02-23,181.53785705566406
2021-02-24,188.83534240722656
2021-02-25,186.18626403808594
2021-02-26,191.88430786132812
2021-03-01,205.22975158691406
2021-03-02,202.63063049316406
2021-03-03,216.42591857910156
2021-03-04,216.12600708007812
2021-03-05,203.83021545410156
2021-03-08,209.92813110351562
2021-03-09,209.52828979492188
2021-03-10,205.32969665527344
2021-03-11,211.8274688720703
2021-03-12,212.32730102539062
2021-03-15,217.52554321289062
2021-03-16,215.52621459960938
2021-03-17,216.12600708007812
2021-03-18,215.7261505126953
2021-03-19,206.62925720214844
2021-03-22,195.88294982910156
2021-03-23,187.285888671875
2021-03-24,194.73333740234375
2021-03-25,193.4837646484375
2021-03-26,196.28280639648438
2021-03-29,192.13421630859375
2021-03-30,201.93087768554688
2021-03-31,198.23214721679688
2021-04-01,209.47828674316406
2021-04-06,214.62652587890625
2021-04-07,217.77545166015625
2021-04-08,214.47657775878906
2021-04-09,210.0780792236328
2021-04-12,206.27938842773438
2021-04-13,203.33038330078125
2021-04-14,208.67855834960938
2021-04-15,206.87916564941406
2021-04-16,208.17874145507812
2021-04-19,210.0780792236328
2021-04-20,193.03392028808594
2021-04-21,193.87362670898438
2021-04-22,200.431396484375
2021-04-23,196.67266845703125
2021-04-26,204.92984008789062
2021-04-27,203.18045043945312
2021-04-28,202.6806182861328
2021-04-29,201.3810577392578
2021-04-30,202.7305908203125
2021-05-04,203.58029174804688
2021-05-05,203.2304229736328
2021-05-06,206.9291534423828
2021-05-07,213.1270294189453
2021-05-10,209.7781982421875
2021-05-11,194.25350952148438
2021-05-12,193.57373046875
2021-05-13,191.83432006835938
2021-05-14,196.83261108398438
2021-05-17,189.61508178710938
2021-05-18,196.4927215576172
2021-05-19,194.47341918945312
2021-05-20,191.73435974121094
2021-05-21,195.05320739746094
2021-05-24,196.95257568359375
2021-05-25,201.93087768554688
2021-05-26,202.83055114746094
2021-05-27,201.18113708496094
2021-05-28,202.53067016601562
2021-06-01,206.9291534423828
2021-06-02,209.32833862304688
2021-06-03,198.11216735839844
2021-06-04,196.27281188964844
2021-06-07,201.73094177246094
2021-06-08,197.95223999023438
2021-06-09,204.4300079345703
2021-06-10,200.3314208984375
2021-06-11,203.13046264648438
2021-06-14,194.6533660888672
2021-06-15,194.7733154296875
2021-06-16,196.57269287109375
2021-06-17,200.23146057128906
2021-06-18,198.65199279785156
2021-06-21,197.73231506347656
2021-06-22,194.53341674804688
2021-06-23,193.01393127441406
2021-06-24,192.1142120361328
2021-06-25,187.41583251953125
2021-06-28,176.33963012695312
2021-06-29,173.84048461914062
2021-06-30,174.16036987304688
2021-07-01,180.9380645751953
2021-07-02,180.058349609375
2021-07-05,188.91531372070312
2021-07-06,186.4561767578125
2021-07-07,180.73812866210938
2021-07-08,181.29794311523438
2021-07-09,184.7767333984375
2021-07-12,176.93943786621094
2021-07-13,172.96080017089844
2021-07-14,170.86151123046875
2021-07-15,165.3034210205078
2021-07-16,167.7225799560547
2021-07-19,158.94558715820312
2021-07-20,160.40509033203125
2021-07-21,169.3620147705078
2021-07-22,170.3217010498047
2021-07-23,168.40235900878906
2021-07-26,176.1396942138672
2021-07-27,175.260009765625
2021-07-28,181.8577423095703
2021-07-29,181.5778350830078
2021-07-30,168.04248046875
2021-08-02,173.40065002441406
2021-08-03,170.8415069580078
2021-08-04,170.52163696289062
2021-08-05,177.9390869140625
2021-08-06,173.38064575195312
2021-08-09,167.66261291503906
2021-08-10,166.8029022216797
2021-08-11,168.9221649169922
2021-08-12,166.38304138183594
2021-08-13,165.58331298828125
2021-08-16,164.40371704101562
2021-08-17,159.16552734375
2021-08-18,162.94422912597656
2021-08-19,159.7653045654297
2021-08-20,158.86561584472656
2021-08-23,160.40509033203125
2021-08-24,164.68362426757812
2021-08-25,163.36407470703125
2021-08-26,161.66465759277344
2021-08-27,163.4640350341797
2021-08-31,159.3054656982422
2021-09-01,159.78529357910156
2021-09-02,159.78529357910156
2021-09-03,155.74668884277344
2021-09-06,156.36647033691406
2021-09-07,154.8070068359375
2021-09-08,153.047607421875
2021-09-09,151.4281463623047
2021-09-10,145.270263671875
2021-09-13,148.24925231933594
2021-09-14,142.05137634277344
2021-09-15,137.0730743408203
2021-09-16,142.4112548828125
2021-09-17,149.44883728027344
2021-09-20,166.1231231689453
2021-09-21,171.2413787841797
2021-09-22,174.44027709960938
2021-09-23,172.1610565185547
2021-09-24,175.5399169921875
2021-09-27,186.0363311767578
2021-09-28,181.93771362304688
2021-09-29,186.61611938476562
2021-09-30,178.4389190673828
2021-10-01,187.95565795898438
2021-10-04,187.835693359375
2021-10-05,186.31622314453125
2021-10-06,180.13833618164062
2021-10-07,176.75950622558594
2021-10-08,179.6584930419922
2021-10-11,181.93771362304688
2021-10-12,175.8397979736328
2021-10-13,171.50128173828125
2021-10-14,177.09938049316406
2021-10-15,182.85739135742188
2021-10-18,175.6598663330078
2021-10-19,165.5033416748047
2021-10-20,157.44610595703125
2021-10-21,160.10519409179688
2021-10-22,156.006591796875
2021-10-25,156.2864990234375
2021-10-26,159.88526916503906
2021-10-27,159.9052734375
2021-10-28,162.04452514648438
2021-10-29,163.7439422607422
2021-11-01,166.64295959472656
2021-11-02,163.30409240722656
2021-11-03,167.10279846191406
2021-11-04,169.72189331054688
2021-11-05,180.0983428955078
2021-11-08,177.31930541992188
2021-11-09,173.64056396484375
2021-11-10,173.48060607910156
2021-11-11,169.1021270751953
2021-11-12,164.26377868652344
2021-11-15,162.56434631347656
2021-11-16,160.02520751953125
2021-11-17,154.52711486816406
2021-11-18,154.26719665527344
2021-11-19,148.44918823242188
2021-11-22,148.0893096923828
2021-11-23,151.40817260742188
2021-11-24,152.72772216796875
2021-11-25,154.26719665527344
2021-11-26,131.3550262451172
2021-11-29,130.95516967773438
2021-11-30,127.4163818359375
2021-12-01,131.71490478515625
2021-12-02,132.2747344970703
2021-12-03,131.65492248535156
2021-12-06,142.29129028320312
2021-12-07,142.05137634277344
2021-12-08,142.7111358642578
2021-12-09,137.97276306152344
2021-12-10,137.33299255371094
2021-12-13,130.2554168701172
2021-12-14,132.51463317871094
2021-12-15,125.75695037841797
2021-12-16,126.97652435302734
2021-12-17,131.99481201171875
2021-12-20,130.8951873779297
2021-12-21,139.93209838867188
2021-12-22,140.93174743652344
2021-12-23,143.91075134277344
2021-12-24,146.58981323242188
2021-12-29,143.41091918945312
2021-12-30,143.43089294433594
2021-12-31,142.4312286376953
2022-01-04,158.46575927734375
2022-01-05,160.76498413085938
2022-01-06,161.5247039794922
2022-01-07,160.96490478515625
2022-01-10,162.68431091308594
2022-01-11,163.2841033935547
2022-01-12,161.08485412597656
2022-01-13,165.46336364746094
2022-01-14,165.36338806152344
2022-01-17,166.8628692626953
2022-01-18,165.58331298828125
2022-01-19,159.9452362060547
2022-01-20,162.50436401367188
2022-01-21,157.74600219726562
2022-01-24,147.42953491210938
2022-01-25,147.90936279296875
2022-01-26,158.84561157226562
2022-01-27,158.42575073242188
2022-01-28,154.2071990966797
2022-01-31,155.94662475585938
2022-02-01,160.26513671875
2022-02-02,156.8063201904297
2022-02-03,157.54608154296875
2022-02-04,155.0269317626953
2022-02-07,161.0448760986328
2022-02-08,167.10279846191406
2022-02-09,174.90013122558594
2022-02-10,178.23898315429688
2022-02-11,174.5802459716797
2022-02-14,164.7436065673828
2022-02-15,172.3409881591797
2022-02-16,173.32066345214844
2022-02-17,166.2430877685547
2022-02-18,161.4647216796875
2022-02-21,158.76565551757812
2022-02-22,161.62466430664062
2022-02-23,156.96627807617188
2022-02-24,147.34954833984375
2022-02-25,154.4671173095703
2022-02-28,148.5091552734375
2022-03-01,136.03343200683594
2022-03-02,141.73147583007812
2022-03-03,131.73489379882812
2022-03-04,123.437744140625
2022-03-07,116.2002182006836
2022-03-08,121.23848724365234
2022-03-09,134.61392211914062
2022-03-10,131.53497314453125
2022-03-11,132.9145050048828
2022-03-14,136.8931427001953
2022-03-15,138.31265258789062
2022-03-16,145.13031005859375
2022-03-17,142.13133239746094
2022-03-18,141.87142944335938
2022-03-21,140.39193725585938
2022-03-22,141.97140502929688
2022-03-23,138.75250244140625
2022-03-24,135.67355346679688
2022-03-25,137.27301025390625
2022-03-28,139.8721160888672
2022-03-29,149.44883728027344
2022-03-30,144.79042053222656
2022-03-31,142.1913299560547
2022-04-01,141.13168334960938
2022-04-04,141.75148010253906
2022-04-05,139.63218688964844
2022-04-06,134.71388244628906
2022-04-07,132.83453369140625
2022-04-08,133.11444091796875
2022-04-11,136.43328857421875
2022-04-12,135.13372802734375
2022-04-13,140.25198364257812
2022-04-14,145.4302215576172
2022-04-19,144.77044677734375
2022-04-20,143.97071838378906
2022-04-21,152.84767150878906
2022-04-22,149.26890563964844
2022-04-25,147.44952392578125
2022-04-26,141.2316436767578
2022-04-27,140.35194396972656
2022-04-28,144.49053955078125
2022-04-29,143.91075134277344
2022-05-03,148.94900512695312
2022-05-04,145.4302215576172
2022-05-05,143.2709503173828
2022-05-06,131.39501953125
2022-05-09,127.3963851928711
2022-05-10,122.97789764404297
2022-05-11,126.01685333251953
2022-05-12,122.31813049316406
2022-05-13,123.11785888671875
2022-05-16,121.85828399658203
2022-05-17,124.27745056152344
2022-05-18,123.9175796508789
2022-05-19,122.45808410644531
2022-05-20,125.03719329833984
2022-05-23,127.17646789550781
2022-05-24,122.55804443359375
2022-05-25,125.59700012207031
2022-05-26,128.7559356689453
2022-05-27,130.4353485107422
2022-05-30,134.9937744140625
2022-05-31,127.59632110595703
2022-06-01,125.87689971923828
2022-06-06,125.25712585449219
2022-06-07,124.19747924804688
2022-06-08,124.09751892089844
2022-06-09,123.1378402709961
2022-06-10,120.4587631225586
2022-06-13,114.98063659667969
2022-06-14,113.86102294921875
2022-06-15,117.65971374511719
2022-06-16,109.18262481689453
2022-06-17,112.40151977539062
2022-06-20,120.53873443603516
2022-06-21,119.29915618896484
2022-06-22,117.43980407714844
2022-06-23,114.14092254638672
2022-06-24,114.64075469970703
2022-06-27,116.04027557373047
2022-06-28,116.7600326538086
2022-06-29,111.64177703857422
2022-06-30,107.58317565917969
2022-07-01,108.80274963378906
2022-07-04,107.56317138671875
2022-07-05,102.86479187011719
2022-07-06,105.7437973022461
2022-07-07,109.28258514404297
2022-07-08,110.08231353759766
2022-07-11,103.64451599121094
2022-07-12,110.38220977783203
2022-07-13,105.94374084472656
2022-07-14,107.22329711914062
2022-07-15,111.30188751220703
2022-07-18,113.76105499267578
2022-07-19,115.36051177978516
2022-07-20,115.92031860351562
2022-07-21,113.42117309570312
2022-07-22,114.76071166992188
2022-07-25,113.96098327636719
2022-07-26,113.12127685546875
2022-07-27,119.01924896240234
2022-07-28,121.85828399658203
2022-07-29,118.6993637084961
2022-08-01,116.10025024414062
2022-08-02,116.2002182006836
2022-08-03,118.95928192138672
2022-08-04,119.4591064453125
2022-08-05,119.69902038574219
2022-08-08,120.59871673583984
2022-08-09,117.79966735839844
2022-08-10,120.35879516601562
2022-08-11,118.65937805175781
2022-08-12,118.05958557128906
2022-08-15,120.53873443603516
2022-08-16,122.9579086303711
2022-08-17,117.05992889404297
2022-08-18,118.57941436767578
2022-08-19,112.52147674560547
2022-08-22,107.42322540283203
2022-08-23,106.88340759277344
2022-08-24,108.38289642333984
2022-08-25,108.86273193359375
2022-08-26,105.58385467529297
2022-08-30,106.34358978271484
2022-08-31,108.1829605102539
2022-09-01,104.52421569824219
2022-09-02,108.34291076660156
2022-09-05,105.36392974853516
2022-09-06,108.68280029296875
2022-09-07,109.64246368408203
2022-09-08,108.02301788330078
2022-09-09,111.02198791503906
2022-09-12,112.90135192871094
2022-09-13,107.96304321289062
2022-09-14,106.9833755493164
2022-09-15,108.38289642333984
2022-09-16,105.94374084472656
2022-09-20,108.30292510986328
2022-09-21,104.76414489746094
2022-09-22,102.2649917602539
2022-09-23,100.2856674194336
2022-09-26,100.72552490234375
2022-09-27,101.60521697998047
2022-09-28,99.67587280273438
2022-09-29,94.6375961303711
2022-09-30,94.6375961303711
2022-10-03,93.6279525756836
2022-10-04,101.02540588378906
2022-10-05,99.67587280273438
2022-10-06,99.62590026855469
2022-10-07,101.18536376953125
2022-10-10,101.7051773071289
2022-10-11,102.2649917602539
2022-10-12,100.72552490234375
2022-10-13,108.76277160644531
2022-10-14,109.8224105834961
2022-10-17,115.0006332397461
2022-10-18,115.82035064697266
2022-10-19,118.05958557128906
2022-10-20,116.08026123046875
2022-10-21,113.78105163574219
2022-10-24,112.74140167236328
2022-10-25,115.60042572021484
2022-10-26,118.33948516845703
2022-10-27,119.61905670166016
2022-10-28,115.24054718017578
2022-10-31,121.51840209960938
2022-11-01,123.39775848388672
2022-11-02,122.4380874633789
2022-11-03,123.77762603759766
2022-11-04,124.9372329711914
2022-11-07,127.73626708984375
2022-11-08,129.61563110351562
2022-11-09,129.93551635742188
2022-11-10,136.5732421875
2022-11-11,137.69285583496094
2022-11-14,141.31161499023438
2022-11-15,139.13235473632812
2022-11-16,133.2144012451172
2022-11-17,131.6749267578125
2022-11-18,132.13475036621094
2022-11-21,132.13475036621094
2022-11-22,131.6749267578125
2022-11-23,132.23472595214844
2022-11-24,134.35400390625
2022-11-25,134.09408569335938
2022-11-28,134.25404357910156
2022-11-29,133.5742645263672
2022-11-30,134.3939971923828
2022-12-01,132.9145050048828
2022-12-02,134.0740966796875
2022-12-05,134.8738250732422
2022-12-06,134.15406799316406
2022-12-07,132.73455810546875
2022-12-08,134.51394653320312
2022-12-09,132.89450073242188
2022-12-12,132.29469299316406
2022-12-13,135.1937255859375
2022-12-14,131.23507690429688
2022-12-15,134.0141143798828
2022-12-16,130.6552734375
2022-12-19,130.01548767089844
2022-12-20,127.79624938964844
2022-12-21,129.53565979003906
2022-12-22,128.21609497070312
2022-12-23,128.13612365722656
2022-12-28,126.17680358886719
2022-12-29,126.09683227539062
2022-12-30,123.79761505126953
2023-01-03,128.81590270996094
2023-01-04,134.4939422607422
2023-01-05,138.31265258789062
2023-01-06,140.47190856933594
2023-01-09,145.4501953125
2023-01-10,143.71080017089844
2023-01-11,147.00967407226562
2023-01-12,152.8076934814453
2023-01-13,157.26617431640625
2023-01-16,159.04556274414062
2023-01-17,156.8863067626953
2023-01-18,160.98487854003906
2023-01-19,159.8452606201172
2023-01-20,162.78427124023438
2023-01-23,162.32443237304688
2023-01-24,166.26309204101562
2023-01-25,169.66192626953125
2023-01-26,171.1214141845703
2023-01-27,171.2813720703125
2023-01-30,169.34202575683594
2023-01-31,168.7422332763672
2023-02-01,167.96250915527344
2023-02-02,173.52059936523438
2023-02-03,172.24102783203125
2023-02-06,169.82186889648438
2023-02-07,167.8825225830078
2023-02-08,168.9221649169922
2023-02-09,168.28237915039062
