Date,ITV.L
2019-04-23,139.2272491455078
2019-04-24,139.27708435058594
2019-04-25,136.43470764160156
2019-04-26,139.02777099609375
2019-04-29,139.4765625
2019-04-30,136.2851104736328
2019-05-01,135.1880340576172
2019-05-02,135.0883026123047
2019-05-03,134.34030151367188
2019-05-07,131.24859619140625
2019-05-08,123.26995849609375
2019-05-09,118.43289947509766
2019-05-10,119.03131103515625
2019-05-13,111.50146484375
2019-05-14,112.5985336303711
2019-05-15,112.84786224365234
2019-05-16,114.49345397949219
2019-05-17,113.69559478759766
2019-05-20,112.24945831298828
2019-05-21,111.40172576904297
2019-05-22,109.8060073852539
2019-05-23,109.10787963867188
2019-05-24,107.76148986816406
2019-05-28,107.81135559082031
2019-05-29,105.71695709228516
2019-05-30,107.61188507080078
2019-05-31,106.963623046875
2019-06-03,104.86922454833984
2019-06-04,107.51216125488281
2019-06-05,107.26280975341797
2019-06-06,106.81401824951172
2019-06-07,108.2601547241211
2019-06-10,109.7062759399414
2019-06-11,110.4043960571289
2019-06-12,110.55400085449219
2019-06-13,109.7062759399414
2019-06-14,104.96895599365234
2019-06-17,106.71427917480469
2019-06-18,107.31267547607422
2019-06-19,108.75881958007812
2019-06-20,107.21295166015625
2019-06-21,107.16307830810547
2019-06-24,106.56468963623047
2019-06-25,105.46762084960938
2019-06-26,104.42041778564453
2019-06-27,106.81401824951172
2019-06-28,107.71160888671875
2019-07-01,110.70359802246094
2019-07-02,108.90840148925781
2019-07-03,109.75613403320312
2019-07-04,110.4043960571289
2019-07-05,110.75347900390625
2019-07-08,112.29932403564453
2019-07-09,109.60653686523438
2019-07-10,108.60922241210938
2019-07-11,108.9582748413086
2019-07-12,110.85321807861328
2019-07-15,109.60653686523438
2019-07-16,111.0028076171875
2019-07-17,107.51216125488281
2019-07-18,109.10787963867188
2019-07-19,109.9057388305664
2019-07-22,106.71427917480469
2019-07-23,105.9662857055664
2019-07-24,112.94758605957031
2019-07-25,113.3963851928711
2019-07-26,112.44892883300781
2019-07-29,113.19691467285156
2019-07-30,111.0028076171875
2019-07-31,110.65373992919922
2019-08-01,107.76148986816406
2019-08-02,106.46495056152344
2019-08-05,105.0188217163086
2019-08-06,106.11588287353516
2019-08-07,109.35720825195312
2019-08-08,110.25480651855469
2019-08-09,107.51216125488281
2019-08-12,106.31534576416016
2019-08-13,107.11320495605469
2019-08-14,105.0188217163086
2019-08-15,103.32335662841797
2019-08-16,106.61455535888672
2019-08-19,109.45693969726562
2019-08-20,108.65907287597656
2019-08-21,110.30467987060547
2019-08-22,114.3438491821289
2019-08-23,114.59319305419922
2019-08-27,113.69559478759766
2019-08-28,114.54331970214844
2019-08-29,116.48812103271484
2019-08-30,115.64038848876953
2019-09-02,116.2387924194336
2019-09-03,116.6377182006836
2019-09-04,116.08918762207031
2019-09-05,120.87635803222656
2019-09-06,120.22810363769531
2019-09-09,122.02330017089844
2019-09-10,124.76594543457031
2019-09-11,125.26461791992188
2019-09-12,119.82917022705078
2019-09-13,125.9627456665039
2019-09-16,124.86568450927734
2019-09-17,123.66889953613281
2019-09-18,124.9654312133789
2019-09-19,126.11233520507812
2019-09-20,127.95742797851562
2019-09-23,125.9627456665039
2019-09-24,126.06246948242188
2019-09-25,124.7160873413086
2019-09-26,124.51663208007812
2019-09-27,125.76327514648438
2019-09-30,125.56382751464844
2019-10-01,125.86300659179688
2019-10-02,121.82382202148438
2019-10-03,122.32249450683594
2019-10-04,122.77129364013672
2019-10-07,122.17289733886719
2019-10-08,118.93157196044922
2019-10-09,119.38036346435547
2019-10-10,121.4249038696289
2019-10-11,128.95474243164062
2019-10-14,127.90753173828125
2019-10-15,134.1907196044922
2019-10-16,133.29310607910156
2019-10-17,134.6893768310547
2019-10-18,137.03309631347656
2019-10-21,138.1301727294922
2019-10-22,135.43736267089844
2019-10-23,137.33230590820312
2019-10-24,134.3157958984375
2019-10-25,135.5626983642578
2019-10-28,137.10887145996094
2019-10-29,134.6649627685547
2019-10-30,132.27093505859375
2019-10-31,133.4180450439453
2019-11-01,132.7197723388672
2019-11-04,133.1686553955078
2019-11-05,135.06394958496094
2019-11-06,133.4180450439453
2019-11-07,134.81455993652344
2019-11-08,133.91680908203125
2019-11-11,135.6125946044922
2019-11-12,137.9567413330078
2019-11-13,133.01901245117188
2019-11-14,132.52029418945312
2019-11-15,133.76718139648438
2019-11-18,134.81455993652344
2019-11-19,136.16122436523438
2019-11-20,136.56024169921875
2019-11-21,136.75973510742188
2019-11-22,137.80711364746094
2019-11-25,139.70240783691406
2019-11-26,140.94931030273438
2019-11-27,144.44064331054688
2019-11-28,144.73988342285156
2019-11-29,144.73988342285156
2019-12-02,143.4929962158203
2019-12-03,138.4056396484375
2019-12-04,140.69992065429688
2019-12-05,142.94436645507812
2019-12-06,142.64511108398438
2019-12-09,143.04409790039062
2019-12-10,142.59519958496094
2019-12-11,142.84457397460938
2019-12-12,143.8421173095703
2019-12-13,152.22128295898438
2019-12-16,156.11158752441406
2019-12-17,151.67263793945312
2019-12-18,151.12400817871094
2019-12-19,150.22625732421875
2019-12-20,148.58030700683594
2019-12-23,150.17636108398438
2019-12-24,152.37088012695312
2019-12-27,152.4706573486328
2019-12-30,151.42324829101562
2019-12-31,150.62522888183594
2020-01-02,150.52548217773438
2020-01-03,149.42820739746094
2020-01-06,148.1813201904297
2020-01-07,149.62771606445312
2020-01-08,148.6302032470703
2020-01-09,146.78475952148438
2020-01-10,146.83465576171875
2020-01-13,147.3334197998047
2020-01-14,145.48802185058594
2020-01-15,144.2909698486328
2020-01-16,145.48802185058594
2020-01-17,145.63763427734375
2020-01-20,145.5378875732422
2020-01-21,143.9917449951172
2020-01-22,143.89199829101562
2020-01-23,141.7971954345703
2020-01-24,140.65005493164062
2020-01-27,139.40316772460938
2020-01-28,139.40316772460938
2020-01-29,138.15626525878906
2020-01-30,136.56024169921875
2020-01-31,135.06394958496094
2020-02-03,134.6649627685547
2020-02-04,137.45799255371094
2020-02-05,136.260986328125
2020-02-06,136.56024169921875
2020-02-07,134.2659454345703
2020-02-10,134.6649627685547
2020-02-11,135.21359252929688
2020-02-12,135.1636962890625
2020-02-13,133.06890869140625
2020-02-14,135.66246032714844
2020-02-17,135.26345825195312
2020-02-18,131.8718719482422
2020-02-19,131.72227478027344
2020-02-20,131.5227508544922
2020-02-21,130.27586364746094
2020-02-24,126.13616180419922
2020-02-25,124.44038391113281
2020-02-26,122.54508209228516
2020-02-27,118.70465850830078
2020-02-28,116.2607421875
2020-03-02,114.51506805419922
2020-03-03,116.41035461425781
2020-03-04,116.21084594726562
2020-03-05,102.24560546875
2020-03-06,102.04610443115234
2020-03-09,92.92878723144531
2020-03-10,92.19062042236328
2020-03-11,90.5147933959961
2020-03-12,83.63191986083984
2020-03-13,84.27032470703125
2020-03-16,74.65425872802734
2020-03-17,65.21773529052734
2020-03-18,58.773765563964844
2020-03-19,63.86110305786133
2020-03-20,63.00324630737305
2020-03-23,59.871036529541016
2020-03-24,59.85108184814453
2020-03-25,65.55690002441406
2020-03-26,71.90110778808594
2020-03-27,66.7938232421875
2020-03-30,62.225181579589844
2020-03-31,65.85614013671875
2020-04-01,60.28999328613281
2020-04-02,59.11292266845703
2020-04-03,54.28493881225586
2020-04-06,58.5144157409668
2020-04-07,65.43718719482422
2020-04-08,70.12552642822266
2020-04-09,76.1904296875
2020-04-14,72.32006072998047
2020-04-15,66.59431457519531
2020-04-16,66.25515747070312
2020-04-17,71.04324340820312
2020-04-20,70.70407104492188
2020-04-21,67.41227722167969
2020-04-22,68.42974090576172
2020-04-23,70.205322265625
2020-04-24,68.23023986816406
2020-04-27,72.02081298828125
2020-04-28,75.65177154541016
2020-04-29,80.02090454101562
2020-04-30,76.31014251708984
2020-05-01,74.65425872802734
2020-05-04,71.6218032836914
2020-05-05,72.00086212158203
2020-05-06,74.17544555664062
2020-05-07,73.13802337646484
2020-05-11,73.91609191894531
2020-05-12,72.10061645507812
2020-05-13,68.34994506835938
2020-05-14,69.72650909423828
2020-05-15,69.76641845703125
2020-05-18,73.79639434814453
2020-05-19,76.31014251708984
2020-05-20,74.27519989013672
2020-05-21,75.81137084960938
2020-05-22,76.46973419189453
2020-05-26,80.51966857910156
2020-05-27,80.97853088378906
2020-05-28,84.01097106933594
2020-05-29,80.08074951171875
2020-06-01,83.51222229003906
2020-06-02,84.64939880371094
2020-06-03,88.12074279785156
2020-06-04,87.46238708496094
2020-06-05,87.98109436035156
2020-06-08,90.6344985961914
2020-06-09,85.78655242919922
2020-06-10,83.51222229003906
2020-06-11,75.81137084960938
2020-06-12,78.50466918945312
2020-06-15,78.72412109375
2020-06-16,79.2627944946289
2020-06-17,78.16551971435547
2020-06-18,77.56702423095703
2020-06-19,78.04581451416016
2020-06-22,77.78646850585938
2020-06-23,77.50715637207031
2020-06-24,74.0158462524414
2020-06-25,72.30010986328125
2020-06-26,71.56195831298828
2020-06-29,73.61683654785156
2020-06-30,74.49464416503906
2020-07-01,71.44225311279297
2020-07-02,73.57693481445312
2020-07-03,71.74150085449219
2020-07-06,70.6641845703125
2020-07-07,69.26764678955078
2020-07-08,68.23023986816406
2020-07-09,66.13546752929688
2020-07-10,67.13297271728516
2020-07-13,67.39232635498047
2020-07-14,67.87113189697266
2020-07-15,69.80633544921875
2020-07-16,68.32998657226562
2020-07-17,66.65415954589844
2020-07-20,64.43968200683594
2020-07-21,64.06060028076172
2020-07-22,64.02072143554688
2020-07-23,63.28255081176758
2020-07-24,61.287513732910156
2020-07-27,59.35232925415039
2020-07-28,59.39223098754883
2020-07-29,60.689002990722656
2020-07-30,58.87351989746094
2020-07-31,56.53932571411133
2020-08-03,56.738834381103516
2020-08-04,59.25257110595703
2020-08-05,60.74885177612305
2020-08-06,63.14289474487305
2020-08-07,62.644134521484375
2020-08-10,61.86607360839844
2020-08-11,65.47708892822266
2020-08-12,65.85614013671875
2020-08-13,62.56433868408203
2020-08-14,62.125431060791016
2020-08-17,61.526920318603516
2020-08-18,60.270042419433594
2020-08-19,61.6466178894043
2020-08-20,61.147857666015625
2020-08-21,59.99073791503906
2020-08-24,62.56433868408203
2020-08-25,60.48949432373047
2020-08-26,59.232627868652344
2020-08-27,61.427162170410156
2020-08-28,60.569297790527344
2020-09-01,56.91838073730469
2020-09-02,58.933372497558594
2020-09-03,61.846126556396484
2020-09-04,62.8436393737793
2020-09-07,63.64165496826172
2020-09-08,64.30001068115234
2020-09-09,62.44463348388672
2020-09-10,64.08055877685547
2020-09-11,64.55937957763672
2020-09-14,65.01823425292969
2020-09-15,65.67658996582031
2020-09-16,65.67658996582031
2020-09-17,66.57435607910156
2020-09-18,64.43968200683594
2020-09-21,59.69148254394531
2020-09-22,60.28999328613281
2020-09-23,59.75133514404297
2020-09-24,60.868553161621094
2020-09-25,62.644134521484375
2020-09-28,65.97584533691406
2020-09-29,65.5169906616211
2020-09-30,67.45218658447266
2020-10-01,68.56939697265625
2020-10-02,69.74647521972656
2020-10-05,72.06069946289062
2020-10-06,74.77395629882812
2020-10-07,74.71410369873047
2020-10-08,76.23033905029297
2020-10-09,76.17048645019531
2020-10-12,74.53456115722656
2020-10-13,72.9584732055664
2020-10-14,75.23281860351562
2020-10-15,74.0158462524414
2020-10-16,73.63677978515625
2020-10-19,71.92105865478516
2020-10-20,71.78140258789062
2020-10-21,70.60432434082031
2020-10-22,72.00086212158203
2020-10-23,74.55450439453125
2020-10-26,73.15797424316406
2020-10-27,70.78388214111328
2020-10-28,70.60432434082031
2020-10-29,70.72403717041016
2020-10-30,71.9609603881836
2020-11-02,71.98091888427734
2020-11-03,74.37494659423828
2020-11-04,75.17296600341797
2020-11-05,79.92115783691406
2020-11-06,78.44483184814453
2020-11-09,86.60452270507812
2020-11-10,88.28035736083984
2020-11-11,89.49732971191406
2020-11-12,89.5372314453125
2020-11-13,92.27041625976562
2020-11-16,96.06100463867188
2020-11-17,96.28044128417969
2020-11-18,96.83906555175781
2020-11-19,95.78168487548828
2020-11-20,90.7741470336914
2020-11-23,92.01106262207031
2020-11-24,96.81909942626953
2020-11-25,94.4250717163086
2020-11-26,93.16819763183594
2020-11-27,95.12332153320312
2020-11-30,93.84650421142578
2020-12-01,101.09845733642578
2020-12-02,100.79920959472656
2020-12-03,104.58976745605469
2020-12-04,101.74684143066406
2020-12-07,99.05355834960938
2020-12-08,100.40019226074219
2020-12-09,102.24560546875
2020-12-10,100.40019226074219
2020-12-11,97.19816589355469
2020-12-14,101.04859924316406
2020-12-15,104.24063873291016
2020-12-16,106.58480834960938
2020-12-17,107.63219451904297
2020-12-18,106.98382568359375
2020-12-21,104.04115295410156
2020-12-22,105.53742218017578
2020-12-23,108.77935791015625
2020-12-24,108.6795883178711
2020-12-29,111.07363891601562
2020-12-30,108.28060150146484
2020-12-31,106.5349349975586
2021-01-04,106.48505401611328
2021-01-05,105.33790588378906
2021-01-06,109.9264907836914
2021-01-07,110.37537384033203
2021-01-08,109.72698974609375
2021-01-11,109.72698974609375
2021-01-12,111.42276000976562
2021-01-13,108.13097381591797
2021-01-14,108.38034057617188
2021-01-15,109.37786865234375
2021-01-18,108.72947692871094
2021-01-19,108.87910461425781
2021-01-20,109.77687072753906
2021-01-21,107.63219451904297
2021-01-22,106.185791015625
2021-01-25,99.05355834960938
2021-01-26,102.24560546875
2021-01-27,104.53990173339844
2021-01-28,106.23568725585938
2021-01-29,105.63716125488281
2021-02-01,109.22824096679688
2021-02-02,107.23320007324219
2021-02-03,106.63468170166016
2021-02-04,106.28555297851562
2021-02-05,109.72698974609375
2021-02-08,109.72698974609375
2021-02-09,108.62973022460938
2021-02-10,109.82675170898438
2021-02-11,112.22078704833984
2021-02-12,109.02872467041016
2021-02-15,113.21829986572266
2021-02-16,112.17091369628906
2021-02-17,109.07861328125
2021-02-18,108.03121185302734
2021-02-19,109.17833709716797
2021-02-22,110.67462921142578
2021-02-23,112.71955871582031
2021-02-24,113.66718292236328
2021-02-25,111.02377319335938
2021-02-26,109.57736206054688
2021-03-01,114.41532897949219
2021-03-02,114.6646957397461
2021-03-03,119.15353393554688
2021-03-04,116.06122589111328
2021-03-05,116.36048126220703
2021-03-08,121.19844818115234
2021-03-09,126.03640747070312
2021-03-10,121.2483139038086
2021-03-11,121.04882049560547
2021-03-12,121.99646759033203
2021-03-15,120.9490737915039
2021-03-16,123.49272918701172
2021-03-17,121.94658660888672
2021-03-18,124.639892578125
2021-03-19,123.74212646484375
2021-03-22,124.78951263427734
2021-03-23,124.34062957763672
2021-03-24,125.73716735839844
2021-03-25,125.33815002441406
2021-03-26,127.23344421386719
2021-03-29,121.89672088623047
2021-03-30,125.43789672851562
2021-03-31,119.85179901123047
2021-04-01,121.4977035522461
2021-04-06,122.94409942626953
2021-04-07,122.89422607421875
2021-04-08,122.89422607421875
2021-04-09,122.44534301757812
2021-04-12,121.4977035522461
2021-04-13,122.59497833251953
2021-04-14,123.24335479736328
2021-04-15,121.4977035522461
2021-04-16,122.39546966552734
2021-04-19,121.59745025634766
2021-04-20,117.85676574707031
2021-04-21,116.16098022460938
2021-04-22,115.9115982055664
2021-04-23,117.3081283569336
2021-04-26,118.30564880371094
2021-04-27,116.2607421875
2021-04-28,119.15353393554688
2021-04-29,120.20094299316406
2021-04-30,120.69969177246094
2021-05-04,123.99150085449219
2021-05-05,127.13368225097656
2021-05-06,125.18852233886719
2021-05-07,125.48777770996094
2021-05-10,125.53764343261719
2021-05-11,119.95154571533203
2021-05-12,123.69225311279297
2021-05-13,126.63491821289062
2021-05-14,128.03146362304688
2021-05-17,126.08628845214844
2021-05-18,128.72970581054688
2021-05-19,128.580078125
2021-05-20,128.43043518066406
2021-05-21,128.3805694580078
2021-05-24,129.62745666503906
2021-05-25,128.33071899414062
2021-05-26,127.58256530761719
2021-05-27,126.83442687988281
2021-05-28,128.08132934570312
2021-06-01,131.1736297607422
2021-06-02,130.52525329589844
2021-06-03,128.33071899414062
2021-06-04,127.33317565917969
2021-06-07,131.12374877929688
2021-06-08,132.171142578125
2021-06-09,129.47784423828125
2021-06-10,127.73219299316406
2021-06-11,129.6773681640625
2021-06-14,130.92425537109375
2021-06-15,128.53021240234375
2021-06-16,129.777099609375
2021-06-17,128.2808380126953
2021-06-18,126.48529815673828
2021-06-21,127.23344421386719
2021-06-22,127.78208923339844
2021-06-23,126.58503723144531
2021-06-24,126.68480682373047
2021-06-25,127.38306427001953
2021-06-28,124.5401382446289
2021-06-29,125.0887680053711
2021-06-30,125.2384033203125
2021-07-01,128.6299591064453
2021-07-02,129.5775909423828
2021-07-05,128.6299591064453
2021-07-06,125.6872787475586
2021-07-07,125.13864135742188
2021-07-08,120.84931945800781
2021-07-09,123.99150085449219
2021-07-12,123.44287109375
2021-07-13,124.5401382446289
2021-07-14,124.14112854003906
2021-07-15,121.84683227539062
2021-07-16,120.99893951416016
2021-07-19,112.96891784667969
2021-07-20,115.61235046386719
2021-07-21,120.35057067871094
2021-07-22,119.60243225097656
2021-07-23,120.69969177246094
2021-07-26,120.9490737915039
2021-07-27,119.05379486083984
2021-07-28,117.45775604248047
2021-07-29,113.86670684814453
2021-07-30,111.92152404785156
2021-08-02,114.06619262695312
2021-08-03,112.22078704833984
2021-08-04,114.01631927490234
2021-08-05,116.01136779785156
2021-08-06,116.8592529296875
2021-08-09,114.91407775878906
2021-08-10,117.25825500488281
2021-08-11,118.90415954589844
2021-08-12,118.75453186035156
2021-08-13,120.59994506835938
2021-08-16,120.15105438232422
2021-08-17,118.05626678466797
2021-08-18,120.25080871582031
2021-08-19,115.26321411132812
2021-08-20,114.86421203613281
2021-08-23,114.81434631347656
2021-08-24,114.86421203613281
2021-08-25,116.16098022460938
2021-08-26,118.05626678466797
2021-08-27,117.3081283569336
2021-08-31,115.5125961303711
2021-09-01,115.36296844482422
2021-09-02,115.21334075927734
2021-09-03,113.86670684814453
2021-09-06,116.7594985961914
2021-09-07,116.31060791015625
2021-09-08,114.4652099609375
2021-09-09,112.91905975341797
2021-09-10,111.27314758300781
2021-09-13,111.12351989746094
2021-09-14,110.42525482177734
2021-09-15,108.6795883178711
2021-09-16,109.72698974609375
2021-09-17,108.28060150146484
2021-09-20,107.18331909179688
2021-09-21,107.68207550048828
2021-09-22,110.82425689697266
2021-09-23,110.77439880371094
2021-09-24,109.3279800415039
2021-09-27,109.22824096679688
2021-09-28,107.7818374633789
2021-09-29,107.68207550048828
2021-09-30,106.3354263305664
2021-10-01,108.92897033691406
2021-10-04,107.18331909179688
2021-10-05,105.78679656982422
2021-10-06,103.6920166015625
2021-10-07,104.73939514160156
2021-10-08,104.73939514160156
2021-10-11,103.89151763916016
2021-10-12,102.3453598022461
2021-10-13,102.99374389648438
2021-10-14,103.6920166015625
2021-10-15,103.74188232421875
2021-10-18,103.1932373046875
2021-10-19,104.73939514160156
2021-10-20,105.2381591796875
2021-10-21,104.7892837524414
2021-10-22,103.79175567626953
2021-10-25,102.64460754394531
2021-10-26,104.73939514160156
2021-10-27,104.19076538085938
2021-10-28,103.99126434326172
2021-10-29,107.38282775878906
2021-11-01,107.23320007324219
2021-11-02,106.23568725585938
2021-11-03,105.83667755126953
2021-11-04,108.08108520507812
2021-11-05,111.72203826904297
2021-11-08,108.52997589111328
2021-11-09,109.02872467041016
2021-11-10,125.53764343261719
2021-11-11,123.14360809326172
2021-11-12,124.78951263427734
2021-11-15,125.18852233886719
2021-11-16,124.19100189208984
2021-11-17,124.14112854003906
2021-11-18,124.39051055908203
2021-11-19,120.40042877197266
2021-11-22,118.45526885986328
2021-11-23,118.10615539550781
2021-11-24,117.35800170898438
2021-11-25,116.60985565185547
2021-11-26,108.33045959472656
2021-11-29,110.92401123046875
2021-11-30,109.67711639404297
2021-12-01,112.81929016113281
2021-12-02,111.12351989746094
2021-12-03,110.1758804321289
2021-12-06,113.7170639038086
2021-12-07,113.2681884765625
2021-12-08,112.71955871582031
2021-12-09,111.82178497314453
2021-12-10,111.12351989746094
2021-12-13,108.52997589111328
2021-12-14,106.73443603515625
2021-12-15,104.24063873291016
2021-12-16,105.18827819824219
2021-12-17,107.53246307373047
2021-12-20,106.43517303466797
2021-12-21,108.08108520507812
2021-12-22,110.42525482177734
2021-12-23,111.27314758300781
2021-12-24,110.87415313720703
2021-12-29,111.12351989746094
2021-12-30,111.17338562011719
2021-12-31,110.27562713623047
2022-01-04,113.6173095703125
2022-01-05,114.21582794189453
2022-01-06,114.71458435058594
2022-01-07,114.01631927490234
2022-01-10,115.56246948242188
2022-01-11,117.5574951171875
2022-01-12,118.75453186035156
2022-01-13,118.50514221191406
2022-01-14,117.60738372802734
2022-01-17,120.10118103027344
2022-01-18,117.15850067138672
2022-01-19,118.10615539550781
2022-01-20,115.3130874633789
2022-01-21,113.21829986572266
2022-01-24,107.08357238769531
2022-01-25,108.08108520507812
2022-01-26,112.07115936279297
2022-01-27,110.82425689697266
2022-01-28,111.12351989746094
2022-01-31,111.87165832519531
2022-02-01,112.07115936279297
2022-02-02,112.66966247558594
2022-02-03,112.5699234008789
2022-02-04,113.21829986572266
2022-02-07,114.51506805419922
2022-02-08,114.51506805419922
2022-02-09,119.45278930664062
2022-02-10,122.94409942626953
2022-02-11,123.3431167602539
2022-02-14,120.55005645751953
2022-02-15,122.34558868408203
2022-02-16,121.04882049560547
2022-02-17,117.65726470947266
2022-02-18,116.65974426269531
2022-02-21,114.71458435058594
2022-02-22,114.36544036865234
2022-02-23,115.21334075927734
2022-02-24,107.68207550048828
2022-02-25,112.81929016113281
2022-02-28,110.37537384033203
2022-03-01,105.33790588378906
2022-03-02,110.37537384033203
2022-03-03,80.02090454101562
2022-03-04,75.0732192993164
2022-03-07,73.25773620605469
2022-03-08,78.9635238647461
2022-03-09,82.6742935180664
2022-03-10,81.83638763427734
2022-03-11,83.55211639404297
2022-03-14,83.29276275634766
2022-03-15,84.44988250732422
2022-03-16,85.54715728759766
2022-03-17,85.626953125
2022-03-18,83.61196899414062
2022-03-21,82.59449768066406
2022-03-22,82.79399871826172
2022-03-23,82.39498901367188
2022-03-24,81.93612670898438
2022-03-25,81.1979751586914
2022-03-28,80.83887481689453
2022-03-29,83.89126586914062
2022-03-30,82.09574890136719
2022-03-31,81.71669006347656
2022-04-01,82.21543884277344
2022-04-04,82.39498901367188
2022-04-05,81.79647827148438
2022-04-06,78.48472595214844
2022-04-07,77.40740966796875
2022-04-08,78.88372802734375
2022-04-11,78.9435806274414
2022-04-12,78.88372802734375
2022-04-13,78.90367126464844
2022-04-14,76.86090850830078
2022-04-19,74.0866470336914
2022-04-20,72.41012573242188
2022-04-21,77.12036895751953
2022-04-22,75.34404754638672
2022-04-25,74.78520202636719
2022-04-26,73.58768463134766
2022-04-27,73.0088882446289
2022-04-28,73.20845794677734
2022-04-29,74.14652252197266
2022-05-03,74.44591522216797
2022-05-04,74.74528503417969
2022-05-05,70.99304962158203
2022-05-06,69.25666046142578
2022-05-09,67.77970123291016
2022-05-10,66.92147064208984
2022-05-11,68.47826385498047
2022-05-12,68.79759979248047
2022-05-13,69.45623016357422
2022-05-16,70.57392120361328
2022-05-17,72.64962768554688
2022-05-18,70.33441925048828
2022-05-19,69.19677734375
2022-05-20,71.37226867675781
2022-05-23,74.2063980102539
2022-05-24,70.5938720703125
2022-05-25,71.91114807128906
2022-05-26,73.3282241821289
2022-05-27,70.49408721923828
2022-05-30,70.29450225830078
2022-05-31,70.13483428955078
2022-06-01,70.45417022705078
2022-06-06,70.8333969116211
2022-06-07,70.37434387207031
2022-06-08,70.07495880126953
2022-06-09,69.3963623046875
2022-06-10,68.37846374511719
2022-06-13,67.2408218383789
2022-06-14,68.37846374511719
2022-06-15,69.87535858154297
2022-06-16,65.10523986816406
2022-06-17,65.26490783691406
2022-06-20,69.57598114013672
2022-06-21,69.99510955810547
2022-06-22,67.93937683105469
2022-06-23,67.06118774414062
2022-06-24,68.93731689453125
2022-06-27,67.62004089355469
2022-06-28,69.19677734375
2022-06-29,66.6420669555664
2022-06-30,65.12519836425781
2022-07-01,65.48445892333984
2022-07-04,65.26490783691406
2022-07-05,63.029541015625
2022-07-06,63.32891845703125
2022-07-07,65.96346282958984
2022-07-08,67.75975036621094
2022-07-11,64.74597930908203
2022-07-12,65.62417602539062
2022-07-13,64.60626983642578
2022-07-14,62.7501220703125
2022-07-15,64.26697540283203
2022-07-18,65.66409301757812
2022-07-19,67.5202407836914
2022-07-20,68.71775817871094
2022-07-21,70.81342315673828
2022-07-22,70.05499267578125
2022-07-25,71.97102355957031
2022-07-26,71.15272521972656
2022-07-27,71.27246856689453
2022-07-28,73.08869934082031
2022-07-29,73.38809967041016
2022-08-01,71.93111419677734
2022-08-02,71.6317367553711
2022-08-03,70.65375518798828
2022-08-04,72.6097183227539
2022-08-05,71.87122344970703
2022-08-08,71.7115707397461
2022-08-09,71.13275909423828
2022-08-10,73.18850708007812
2022-08-11,74.06670379638672
2022-08-12,73.0088882446289
2022-08-15,71.25251770019531
2022-08-16,71.09284210205078
2022-08-17,68.05912780761719
2022-08-18,67.75975036621094
2022-08-19,66.50234985351562
2022-08-22,64.70606231689453
2022-08-23,65.78382873535156
2022-08-24,64.9854965209961
2022-08-25,63.88775634765625
2022-08-26,63.68817901611328
2022-08-30,63.069454193115234
2022-08-31,64.16718292236328
2022-09-01,61.09354782104492
2022-09-02,63.608341217041016
2022-09-05,62.610408782958984
2022-09-06,63.807926177978516
2022-09-07,64.16718292236328
2022-09-08,61.87194061279297
2022-09-09,64.5064697265625
2022-09-12,66.62210845947266
2022-09-13,66.20295715332031
2022-09-14,62.67028045654297
2022-09-15,63.92766571044922
2022-09-16,63.3089599609375
2022-09-20,62.88982391357422
2022-09-21,62.84990692138672
2022-09-22,62.869869232177734
2022-09-23,60.514739990234375
2022-09-26,59.83614730834961
2022-09-27,58.47895431518555
2022-09-28,57.72052764892578
2022-09-29,55.10594177246094
2022-09-30,57.16168212890625
2022-10-03,59.69643783569336
2022-10-04,61.53263473510742
2022-10-05,58.47895431518555
2022-10-06,58.75838088989258
2022-10-07,58.51887512207031
2022-10-10,59.69643783569336
2022-10-11,59.636558532714844
2022-10-12,59.436973571777344
2022-10-13,61.61247253417969
2022-10-14,61.57255554199219
2022-10-17,67.2009048461914
2022-10-18,65.9035873413086
2022-10-19,67.54019927978516
2022-10-20,64.7223129272461
2022-10-21,64.88204193115234
2022-10-24,65.9201431274414
2022-10-25,67.23775482177734
2022-10-26,68.57530975341797
2022-10-27,69.47368621826172
2022-10-28,66.69873046875
2022-10-31,66.87841033935547
2022-11-01,68.39564514160156
2022-11-02,69.03447723388672
2022-11-03,68.69510650634766
2022-11-04,68.47549438476562
2022-11-07,71.25044250488281
2022-11-08,73.0272216796875
2022-11-09,69.87296295166016
2022-11-10,72.12886047363281
2022-11-11,77.63883972167969
2022-11-14,79.73502349853516
2022-11-15,77.15971374511719
2022-11-16,74.30490112304688
2022-11-17,73.82577514648438
2022-11-18,74.12523651123047
2022-11-21,73.52632904052734
2022-11-22,74.00544738769531
2022-11-23,75.50271606445312
2022-11-24,77.77857971191406
2022-11-25,77.99818420410156
2022-11-28,76.08167266845703
2022-11-29,76.2613525390625
2022-11-30,74.7241439819336
2022-12-01,74.44464874267578
2022-12-02,75.92195892333984
2022-12-05,76.74047088623047
2022-12-06,76.76042938232422
2022-12-07,75.66243743896484
2022-12-08,74.40471649169922
2022-12-09,75.42285919189453
2022-12-12,73.76588439941406
2022-12-13,76.48095703125
2022-12-14,76.54084014892578
2022-12-15,74.3448257446289
2022-12-16,69.31398010253906
2022-12-19,70.69146728515625
2022-12-20,70.69146728515625
2022-12-21,73.1469955444336
2022-12-22,73.28675079345703
2022-12-23,74.10526275634766
2022-12-28,74.18512725830078
2022-12-29,75.54264831542969
2022-12-30,75.02360534667969
2023-01-03,77.27949523925781
