Date,TEJASNET.NS
2020-03-26,32.08467102050781
2020-03-27,31.885387420654297
2020-03-30,31.337358474731445
2020-03-31,31.78574562072754
2020-04-01,31.387178421020508
2020-04-03,31.536640167236328
2020-04-07,33.08108901977539
2020-04-08,33.28037643432617
2020-04-09,34.924461364746094
2020-04-13,36.66819381713867
2020-04-15,38.46174621582031
2020-04-16,40.354942321777344
2020-04-17,42.3477783203125
2020-04-20,44.44025802612305
2020-04-21,42.49724578857422
2020-04-22,40.404762268066406
2020-04-23,38.41192626953125
2020-04-24,36.518733978271484
2020-04-27,38.212642669677734
2020-04-28,38.06318283081055
2020-04-29,37.81407928466797
2020-04-30,37.31586837768555
2020-05-04,36.12016677856445
2020-05-05,35.47249221801758
2020-05-06,34.17715072631836
2020-05-07,35.671775817871094
2020-05-08,35.32303237915039
2020-05-11,34.52589797973633
2020-05-12,33.57929992675781
2020-05-13,34.12732696533203
2020-05-14,33.87822341918945
2020-05-15,32.68252182006836
2020-05-18,31.586462020874023
2020-05-19,30.241296768188477
2020-05-20,29.195056915283203
2020-05-21,29.593626022338867
2020-05-22,31.03843116760254
2020-05-26,31.387178421020508
2020-05-27,32.6327018737793
2020-05-28,32.582881927490234
2020-05-29,32.93162536621094
2020-06-01,33.67893981933594
2020-06-02,35.32303237915039
2020-06-03,37.06676483154297
2020-06-04,38.91013717651367
2020-06-05,42.79616928100586
2020-06-08,47.030948638916016
2020-06-09,51.714115142822266
2020-06-10,54.10551452636719
2020-06-11,51.415184020996094
2020-06-12,48.87432098388672
2020-06-15,50.26930618286133
2020-06-16,48.12700653076172
2020-06-17,47.1804084777832
2020-06-18,49.52199172973633
2020-06-19,51.963218688964844
2020-06-22,50.66787338256836
2020-06-23,49.77109909057617
2020-06-24,48.824501037597656
2020-06-25,47.67861557006836
2020-06-26,48.42593002319336
2020-06-29,46.8814811706543
2020-06-30,47.72843933105469
2020-07-01,48.97396469116211
2020-07-02,48.774681091308594
2020-07-03,47.52915573120117
2020-07-06,46.8814811706543
2020-07-07,46.831661224365234
2020-07-08,49.17324447631836
2020-07-09,51.614471435546875
2020-07-10,54.15533447265625
2020-07-13,56.845664978027344
2020-07-14,59.685462951660156
2020-07-15,61.97722244262695
2020-07-16,58.88832473754883
2020-07-17,55.948890686035156
2020-07-20,58.738861083984375
2020-07-21,56.64638137817383
2020-07-22,55.89906692504883
2020-07-23,56.09835433959961
2020-07-24,54.15533447265625
2020-07-27,55.64996337890625
2020-07-28,57.692623138427734
2020-07-29,59.53599548339844
2020-07-30,59.63563537597656
2020-07-31,57.49333953857422
2020-08-03,57.24423599243164
2020-08-04,58.4897575378418
2020-08-05,59.834922790527344
2020-08-06,59.884742736816406
2020-08-07,60.632057189941406
2020-08-10,63.62131118774414
2020-08-11,66.7600326538086
2020-08-12,70.09803009033203
2020-08-13,69.55000305175781
2020-08-14,66.85967254638672
2020-08-17,66.710205078125
2020-08-18,66.46109771728516
2020-08-19,66.36145782470703
2020-08-20,66.61056518554688
2020-08-21,65.36504364013672
2020-08-24,63.62131118774414
2020-08-25,64.71736907958984
2020-08-26,64.16934204101562
2020-08-27,61.728118896484375
2020-08-28,63.67113494873047
2020-08-31,60.532413482666016
2020-09-01,59.685462951660156
2020-09-02,58.340293884277344
2020-09-03,58.24065399169922
2020-09-04,61.13026428222656
2020-09-07,64.16934204101562
2020-09-08,67.35787963867188
2020-09-09,70.69587707519531
2020-09-10,74.18334197998047
2020-09-11,72.78836059570312
2020-09-14,76.42528533935547
2020-09-15,80.21167755126953
2020-09-16,84.14752960205078
2020-09-17,80.21167755126953
2020-09-18,79.66364288330078
2020-09-21,75.72779846191406
2020-09-22,71.94139862060547
2020-09-23,70.94498443603516
2020-09-24,67.95572662353516
2020-09-25,71.34355163574219
2020-09-28,72.33997344970703
2020-09-29,75.22958374023438
2020-09-30,72.63890075683594
2020-10-01,71.59265899658203
2020-10-05,74.5819091796875
2020-10-06,77.5711669921875
2020-10-07,77.91991424560547
2020-10-08,78.26866149902344
2020-10-09,74.98048400878906
2020-10-12,72.58907318115234
2020-10-13,71.44319152832031
2020-10-14,69.699462890625
2020-10-15,68.30448150634766
2020-10-16,71.59265899658203
2020-10-19,78.21884155273438
2020-10-20,78.56758880615234
2020-10-21,84.34681701660156
2020-10-22,88.28266143798828
2020-10-23,92.66690826416016
2020-10-26,90.47479248046875
2020-10-27,92.26834106445312
2020-10-28,89.8769302368164
2020-10-29,89.4783706665039
2020-10-30,89.52819061279297
2020-11-02,90.674072265625
2020-11-03,88.68123626708984
2020-11-04,87.03713989257812
2020-11-05,91.32174682617188
2020-11-06,90.57443237304688
2020-11-09,90.47479248046875
2020-11-10,89.57801055908203
2020-11-11,91.22210693359375
2020-11-12,89.97657775878906
2020-11-13,90.3751449584961
2020-11-14,94.41063690185547
2020-11-17,99.09380340576172
2020-11-18,104.02607727050781
2020-11-19,107.81246185302734
2020-11-20,103.17912292480469
2020-11-23,105.81962585449219
2020-11-24,104.57410430908203
2020-11-25,100.7877197265625
2020-11-26,102.53144836425781
2020-11-27,102.48162841796875
2020-12-01,107.56336212158203
2020-12-02,112.89420318603516
2020-12-03,118.52396392822266
2020-12-04,124.40283203125
2020-12-07,130.58062744140625
2020-12-08,137.107177734375
2020-12-09,143.93263244628906
2020-12-10,150.0107879638672
2020-12-11,142.5376434326172
2020-12-14,135.4132537841797
2020-12-15,128.6874237060547
2020-12-16,135.1143341064453
2020-12-17,139.0003662109375
2020-12-18,135.8616485595703
2020-12-21,129.08599853515625
2020-12-22,122.65909576416016
2020-12-23,128.43832397460938
2020-12-24,129.48455810546875
2020-12-28,126.79423522949219
2020-12-29,124.00426483154297
2020-12-30,130.1820526123047
2020-12-31,136.6587677001953
2021-01-01,138.1533966064453
2021-01-04,136.55914306640625
2021-01-05,138.55197143554688
2021-01-06,135.81182861328125
2021-01-07,136.06092834472656
2021-01-08,135.7620086669922
2021-01-11,133.81898498535156
2021-01-12,132.47381591796875
2021-01-13,129.8831329345703
2021-01-14,135.36343383789062
2021-01-15,132.82257080078125
2021-01-18,131.07884216308594
2021-01-19,137.60537719726562
2021-01-20,136.7584228515625
2021-01-21,142.6372833251953
2021-01-22,140.99319458007812
2021-01-25,136.1605682373047
2021-01-27,138.40249633789062
2021-01-28,139.94696044921875
2021-01-29,139.6480255126953
2021-02-01,138.45233154296875
2021-02-02,136.70860290527344
2021-02-03,143.53407287597656
2021-02-04,150.70828247070312
2021-02-05,164.110107421875
2021-02-08,175.91766357421875
2021-02-09,170.93557739257812
2021-02-10,165.55490112304688
2021-02-11,171.28431701660156
2021-02-12,169.8893280029297
2021-02-15,170.38754272460938
2021-02-16,166.10293579101562
2021-02-17,181.89617919921875
2021-02-18,200.080810546875
2021-02-19,217.91668701171875
2021-02-22,207.0557403564453
2021-02-23,199.68223571777344
2021-02-24,200.3299102783203
2021-02-25,195.7463836669922
2021-02-26,192.30874633789062
2021-03-01,188.87110900878906
2021-03-02,187.2270050048828
2021-03-03,196.54351806640625
2021-03-04,192.3585662841797
2021-03-05,191.21267700195312
2021-03-08,188.77145385742188
2021-03-09,183.04205322265625
2021-03-10,189.51876831054688
2021-03-12,193.15570068359375
2021-03-15,185.13453674316406
2021-03-16,183.1915283203125
2021-03-17,175.81800842285156
2021-03-18,167.04953002929688
2021-03-19,171.48361206054688
2021-03-22,174.17393493652344
2021-03-23,173.127685546875
2021-03-24,167.09934997558594
2021-03-25,159.8753204345703
2021-03-26,163.81117248535156
2021-03-30,157.43409729003906
2021-03-31,158.3806915283203
2021-04-01,166.25241088867188
2021-04-05,174.52267456054688
2021-04-06,183.2413330078125
2021-04-07,180.9495849609375
2021-04-08,176.4656982421875
2021-04-09,178.7076416015625
2021-04-12,169.78968811035156
