Date,PAGEIND.NS
2019-08-29,16734.365234375
2019-08-30,17515.919921875
2019-09-03,16764.2578125
2019-09-04,16561.935546875
2019-09-05,16826.44140625
2019-09-06,16857.744140625
2019-09-09,17041.576171875
2019-09-11,17235.26171875
2019-09-12,17062.6484375
2019-09-13,17490.576171875
2019-09-16,18164.896484375
2019-09-17,18222.853515625
2019-09-18,18574.517578125
2019-09-19,18375.1015625
2019-09-20,21244.05859375
2019-09-23,22358.5546875
2019-09-24,21925.65625
2019-09-25,20889.81640625
2019-09-26,20670.318359375
2019-09-27,20952.98828125
2019-09-30,21136.162109375
2019-10-01,20671.4375
2019-10-03,20306.44921875
2019-10-04,19790.529296875
2019-10-07,19728.482421875
2019-10-09,20175.93359375
2019-10-10,19953.8984375
2019-10-11,19556.2421875
2019-10-14,19720.224609375
2019-10-15,19799.212890625
2019-10-16,19539.298828125
2019-10-17,20232.771484375
2019-10-18,20179.310546875
2019-10-22,21076.65234375
2019-10-23,21140.904296875
2019-10-24,21527.38671875
2019-10-25,21979.060546875
2019-10-27,21917.162109375
2019-10-29,22566.27734375
2019-10-30,23082.712890625
2019-10-31,24170.828125
2019-11-01,23512.75
2019-11-04,23094.0234375
2019-11-05,22674.876953125
2019-11-06,22430.359375
2019-11-07,22562.515625
2019-11-08,22905.734375
2019-11-11,22520.560546875
2019-11-13,22251.73828125
2019-11-14,22136.80078125
2019-11-15,22303.73828125
2019-11-18,22033.267578125
2019-11-19,21605.296875
2019-11-20,21633.359375
2019-11-21,20866.30859375
2019-11-22,20564.32421875
2019-11-25,20609.90625
2019-11-26,20213.5625
2019-11-27,20562.814453125
2019-11-28,20874.9609375
2019-11-29,20742.9765625
2019-12-02,20863.11328125
2019-12-03,20586.85546875
2019-12-04,20753.79296875
2019-12-05,20653.88671875
2019-12-06,20465.3125
2019-12-09,20638.41015625
2019-12-10,20699.515625
2019-12-11,20376.267578125
2019-12-12,20634.8828125
2019-12-13,20982.216796875
2019-12-16,20685.2109375
2019-12-17,20890.48828125
2019-12-18,20869.6953125
2019-12-19,20712.357421875
2019-12-20,20689.681640625
2019-12-23,20708.119140625
2019-12-24,20631.353515625
2019-12-26,20964.5234375
2019-12-27,22139.91015625
2019-12-30,22353.986328125
2019-12-31,22007.36328125
2020-01-01,22204.02734375
2020-01-02,22189.775390625
2020-01-03,21902.791015625
2020-01-06,21551.087890625
2020-01-07,21478.416015625
2020-01-08,21478.9375
2020-01-09,22150.115234375
2020-01-10,22322.279296875
2020-01-13,21784.828125
2020-01-14,22502.626953125
2020-01-15,22857.197265625
2020-01-16,23964.5234375
2020-01-17,24323.28125
2020-01-20,23874.54296875
2020-01-21,23801.251953125
2020-01-22,23921.904296875
2020-01-23,24320.177734375
2020-01-24,24661.62890625
2020-01-27,24748.787109375
2020-01-28,23655.91015625
2020-01-29,23555.90234375
2020-01-30,22978.32421875
2020-01-31,22990.130859375
2020-02-03,22883.728515625
2020-02-04,23206.271484375
2020-02-05,23252.6015625
2020-02-06,22622.33984375
2020-02-07,22344.01171875
2020-02-10,22508.59765625
2020-02-11,22693.6953125
2020-02-12,22342.126953125
2020-02-13,22123.263671875
2020-02-14,21117.353515625
2020-02-17,21213.59375
2020-02-18,21499.0
2020-02-19,21609.537109375
2020-02-20,21764.275390625
2020-02-24,21710.697265625
2020-02-25,21396.708984375
2020-02-26,20862.439453125
2020-02-27,20885.974609375
2020-02-28,20888.00390625
2020-03-02,20414.14453125
2020-03-03,20835.984375
2020-03-04,20797.17578125
2020-03-05,20895.548828125
2020-03-06,20874.232421875
2020-03-09,20361.794921875
2020-03-11,19807.62890625
2020-03-12,18281.169921875
2020-03-13,18787.142578125
2020-03-16,17894.603515625
2020-03-17,17946.478515625
2020-03-18,17584.248046875
2020-03-19,17124.630859375
2020-03-20,17033.9921875
2020-03-23,15764.98046875
2020-03-24,15932.2529296875
2020-03-25,15665.9892578125
2020-03-26,16711.046875
2020-03-27,16364.1416015625
2020-03-30,15878.4921875
2020-03-31,15999.7861328125
2020-04-01,15670.658203125
2020-04-03,15565.4453125
2020-04-07,15748.046875
2020-04-08,15805.015625
2020-04-09,16252.798828125
2020-04-13,15560.54296875
2020-04-15,15884.1494140625
2020-04-16,15910.7001953125
2020-04-17,16160.0791015625
2020-04-20,16052.650390625
2020-04-21,16585.130859375
2020-04-22,16479.583984375
2020-04-23,16678.6484375
2020-04-24,16840.025390625
2020-04-27,17405.041015625
2020-04-28,17016.2578125
2020-04-29,16971.6015625
2020-04-30,17160.708984375
2020-05-04,16373.283203125
2020-05-05,16237.08984375
2020-05-06,16118.626953125
2020-05-07,16052.5078125
2020-05-08,16018.083984375
2020-05-11,16392.580078125
2020-05-12,16055.0087890625
2020-05-13,16503.77734375
2020-05-14,16612.29296875
2020-05-15,16640.58984375
2020-05-18,16703.26171875
2020-05-19,16503.68359375
2020-05-20,17592.78125
2020-05-21,17347.8359375
2020-05-22,17083.322265625
2020-05-26,17643.53125
2020-05-27,17531.197265625
2020-05-28,17361.08984375
2020-05-29,17794.58203125
2020-06-01,18395.064453125
2020-06-02,19239.025390625
2020-06-03,18862.31640625
2020-06-04,18462.072265625
2020-06-05,18600.298828125
2020-06-08,18372.943359375
2020-06-09,18162.8046875
2020-06-10,18267.3515625
2020-06-11,17693.515625
2020-06-12,17494.453125
2020-06-15,16765.794921875
2020-06-16,16890.154296875
2020-06-17,17084.689453125
2020-06-18,17063.1328125
2020-06-19,17084.173828125
2020-06-22,18290.97265625
2020-06-23,18087.533203125
2020-06-24,19574.849609375
2020-06-25,19140.3203125
2020-06-26,18985.498046875
2020-06-29,18963.2890625
2020-06-30,18783.228515625
2020-07-01,19096.93359375
2020-07-02,19111.927734375
2020-07-03,19450.16015625
2020-07-06,19371.640625
2020-07-07,19386.9140625
2020-07-08,18961.73046875
2020-07-09,18857.740234375
2020-07-10,18762.619140625
2020-07-13,18779.220703125
2020-07-14,18394.16015625
2020-07-15,18388.220703125
2020-07-16,18152.193359375
2020-07-17,18277.921875
2020-07-20,18045.607421875
2020-07-21,18122.857421875
2020-07-22,18068.435546875
2020-07-23,18484.521484375
2020-07-24,18349.501953125
2020-07-27,18099.0390625
2020-07-28,18152.517578125
2020-07-29,18042.96875
2020-07-30,18489.857421875
2020-07-31,18692.353515625
2020-08-03,18545.263671875
2020-08-04,18440.6640625
2020-08-05,18511.119140625
2020-08-06,18258.390625
2020-08-07,17931.763671875
2020-08-10,17693.46875
2020-08-11,17828.060546875
2020-08-12,17932.6171875
2020-08-13,17928.982421875
2020-08-14,17871.779296875
2020-08-17,18241.556640625
2020-08-18,18016.23046875
2020-08-19,17845.46875
2020-08-20,17919.9296875
2020-08-21,19151.35546875
2020-08-24,19666.193359375
2020-08-25,19233.982421875
2020-08-26,19054.4453125
2020-08-27,18946.30859375
2020-08-28,18976.771484375
2020-08-31,17908.984375
2020-09-01,18077.865234375
2020-09-02,18571.201171875
2020-09-03,18074.376953125
2020-09-04,17452.345703125
2020-09-07,17265.68359375
2020-09-08,17107.04296875
2020-09-09,17452.626953125
2020-09-10,17444.37109375
2020-09-11,17393.109375
2020-09-14,18060.890625
2020-09-15,17798.115234375
2020-09-16,17770.810546875
2020-09-17,17926.716796875
2020-09-18,17603.9140625
2020-09-21,17263.89453125
2020-09-22,17333.21484375
2020-09-23,18274.333984375
2020-09-24,17799.720703125
2020-09-25,18581.103515625
2020-09-28,19446.48046875
2020-09-29,20273.09375
2020-09-30,20123.83203125
2020-10-01,20205.37109375
2020-10-05,19442.9453125
2020-10-06,19455.39453125
2020-10-07,20028.0546875
2020-10-08,19637.806640625
2020-10-09,19769.283203125
2020-10-12,19711.466796875
2020-10-13,19526.55078125
2020-10-14,19502.650390625
2020-10-15,19029.16796875
2020-10-16,19463.12890625
2020-10-19,19643.0859375
2020-10-20,19438.419921875
2020-10-21,19075.998046875
2020-10-22,19379.46484375
2020-10-23,19280.482421875
2020-10-26,19035.58203125
2020-10-27,19110.08984375
2020-10-28,19049.681640625
2020-10-29,18783.365234375
2020-10-30,18931.591796875
2020-11-02,18545.16796875
2020-11-03,18564.501953125
2020-11-04,19168.3359375
2020-11-05,19809.279296875
2020-11-06,20355.337890625
2020-11-09,20696.48828125
2020-11-10,20829.623046875
2020-11-11,20494.73828125
2020-11-12,20933.845703125
2020-11-13,20678.423828125
2020-11-14,20608.06640625
2020-11-17,21354.26953125
2020-11-18,21143.560546875
2020-11-19,20761.134765625
2020-11-20,20972.841796875
2020-11-23,20778.525390625
2020-11-24,21426.078125
2020-11-25,21136.40625
2020-11-26,21636.92578125
2020-11-27,21558.384765625
2020-12-01,21722.384765625
2020-12-02,21877.62109375
2020-12-03,22009.54296875
2020-12-04,22750.611328125
2020-12-07,22838.1484375
2020-12-08,23023.13671875
2020-12-09,23001.537109375
2020-12-10,23071.310546875
2020-12-11,22319.115234375
2020-12-14,22738.673828125
2020-12-15,23335.783203125
2020-12-16,24528.154296875
2020-12-17,25811.384765625
2020-12-18,26733.689453125
2020-12-21,26060.220703125
2020-12-22,26506.97265625
2020-12-23,26142.076171875
2020-12-24,26033.546875
2020-12-28,26132.744140625
2020-12-29,26081.111328125
2020-12-30,25898.634765625
2020-12-31,26158.373046875
2021-01-01,26674.998046875
2021-01-04,27016.67578125
2021-01-05,27093.61328125
2021-01-06,27237.001953125
2021-01-07,27159.265625
2021-01-08,28273.99609375
2021-01-11,28155.759765625
2021-01-12,28469.498046875
2021-01-13,27458.4140625
2021-01-14,27567.982421875
2021-01-15,26937.337890625
2021-01-18,26773.052734375
2021-01-19,26818.671875
2021-01-20,26876.79296875
2021-01-21,27250.689453125
2021-01-22,27806.2578125
2021-01-25,27738.990234375
2021-01-27,27364.23828125
2021-01-28,27407.439453125
2021-01-29,25747.095703125
2021-02-01,26352.638671875
2021-02-02,27828.236328125
2021-02-03,27585.369140625
2021-02-04,28029.419921875
2021-02-05,27854.90625
2021-02-08,27666.275390625
2021-02-09,28708.669921875
2021-02-10,30254.466796875
2021-02-11,29145.810546875
2021-02-12,29078.208984375
2021-02-15,28502.275390625
2021-02-16,27800.146484375
2021-02-17,26958.18359375
2021-02-18,27668.494140625
2021-02-19,26953.8046875
2021-02-22,26199.64453125
2021-02-23,27656.30078125
2021-02-24,27542.603515625
2021-02-25,27416.421875
2021-02-26,26743.97265625
2021-03-01,26758.396484375
2021-03-02,28057.359375
2021-03-03,27563.26953125
2021-03-04,27767.525390625
2021-03-05,26823.626953125
2021-03-08,26225.783203125
2021-03-09,26418.00390625
2021-03-10,26976.564453125
2021-03-12,26815.533203125
2021-03-15,26485.666015625
2021-03-16,27226.158203125
2021-03-17,27324.8125
2021-03-18,26847.533203125
2021-03-19,26982.04296875
2021-03-22,28303.09765625
2021-03-23,29315.03515625
2021-03-24,28358.564453125
2021-03-25,27794.291015625
2021-03-26,28605.587890625
2021-03-30,29505.92578125
2021-03-31,28870.798828125
2021-04-01,28756.669921875
2021-04-05,28262.955078125
2021-04-06,28114.728515625
2021-04-07,28408.12890625
2021-04-08,28374.18359375
2021-04-09,28093.44921875
2021-04-12,26850.1953125
2021-04-13,27864.517578125
2021-04-15,28419.79296875
2021-04-16,28775.904296875
2021-04-19,28472.5078125
2021-04-20,28805.423828125
2021-04-22,28453.697265625
2021-04-23,27737.533203125
2021-04-26,28837.708984375
2021-04-27,28755.2890625
2021-04-28,28601.1640625
2021-04-29,28464.4140625
2021-04-30,28245.294921875
2021-05-03,28274.001953125
2021-05-04,28005.509765625
2021-05-05,28223.103515625
2021-05-06,28137.111328125
2021-05-07,28216.005859375
2021-05-10,27738.056640625
2021-05-11,27511.23046875
2021-05-12,26855.150390625
2021-05-14,26696.021484375
2021-05-17,26826.201171875
2021-05-18,27542.556640625
2021-05-19,28631.251953125
2021-05-20,28220.673828125
2021-05-21,27882.619140625
2021-05-24,29080.396484375
2021-05-25,30011.0625
2021-05-26,30316.98046875
2021-05-27,30248.75390625
2021-05-28,29865.796875
2021-05-31,29202.2421875
2021-06-01,29573.53515625
2021-06-02,29307.802734375
2021-06-03,29016.498046875
2021-06-04,29562.392578125
2021-06-07,29388.224609375
2021-06-08,29492.64453125
2021-06-09,28738.861328125
2021-06-10,28779.189453125
2021-06-11,28689.482421875
2021-06-14,28725.337890625
2021-06-15,28612.62890625
2021-06-16,28551.2109375
2021-06-17,28459.986328125
2021-06-18,28281.810546875
2021-06-21,28266.4765625
2021-06-22,28053.9765625
2021-06-23,28031.833984375
2021-06-24,28101.830078125
2021-06-25,28049.927734375
2021-06-28,28176.484375
2021-06-29,28226.482421875
2021-06-30,28113.306640625
2021-07-01,28210.29296875
2021-07-02,28339.470703125
2021-07-05,28779.333984375
2021-07-06,28818.6171875
2021-07-07,29424.41015625
2021-07-08,28962.3203125
2021-07-09,29861.5546875
2021-07-12,31618.89453125
2021-07-13,31338.734375
2021-07-14,31318.310546875
2021-07-15,31469.529296875
2021-07-16,31559.525390625
2021-07-19,31325.21484375
2021-07-20,30913.7265625
2021-07-22,31548.146484375
2021-07-23,31784.306640625
2021-07-26,31366.3046875
2021-07-27,30944.828125
2021-07-28,30324.03125
2021-07-29,30022.0625
2021-07-30,29998.921875
2021-08-02,30916.3046875
2021-08-03,31351.640625
2021-08-04,31197.271484375
2021-08-05,31125.330078125
2021-08-06,31029.53125
2021-08-09,30921.30078125
2021-08-10,30608.66796875
2021-08-11,31406.875
2021-08-12,30828.837890625
2021-08-13,29695.47265625
2021-08-16,28860.373046875
2021-08-17,29152.435546875
2021-08-18,29401.107421875
2021-08-20,29680.24609375
2021-08-23,29481.94140625
2021-08-24,29800.09375
2021-08-25,29627.638671875
2021-08-26,29065.2109375
2021-08-27,29434.630859375
2021-08-30,29973.69140625
2021-08-31,30045.134765625
2021-09-01,30626.169921875
2021-09-02,30570.177734375
2021-09-03,30974.3671875
2021-09-06,30536.45703125
2021-09-07,30572.94140625
2021-09-08,30428.197265625
2021-09-09,30614.486328125
2021-09-13,30597.072265625
2021-09-14,31086.111328125
2021-09-15,31176.822265625
2021-09-16,31621.748046875
2021-09-17,31592.4140625
2021-09-20,31204.197265625
2021-09-21,30979.90234375
2021-09-22,31809.5078125
2021-09-23,31594.796875
2021-09-24,32078.81640625
2021-09-27,31458.3984375
2021-09-28,31215.453125
2021-09-29,30845.88671875
2021-09-30,30241.4375
2021-10-01,30790.98828125
2021-10-04,31542.43359375
2021-10-05,32307.9296875
2021-10-06,32325.20703125
2021-10-07,35438.87109375
2021-10-08,35021.03515625
2021-10-11,35546.60546875
2021-10-12,35675.28125
2021-10-13,35752.8203125
2021-10-14,35645.328125
2021-10-18,35810.203125
2021-10-19,37127.640625
2021-10-20,35676.66015625
2021-10-21,35755.54296875
2021-10-22,36076.12890625
2021-10-25,35027.1015625
2021-10-26,35658.015625
2021-10-27,35885.30859375
2021-10-28,35788.1640625
2021-10-29,35898.81640625
2021-11-01,36794.70703125
2021-11-02,36649.0078125
2021-11-03,37175.4765625
2021-11-04,37450.0
2021-11-08,37448.04296875
2021-11-09,37933.64453125
2021-11-10,37930.87890625
2021-11-11,38331.96484375
2021-11-12,38573.29296875
2021-11-15,38848.80078125
2021-11-16,39292.15234375
2021-11-17,39217.89453125
2021-11-18,38862.69140625
2021-11-22,37793.6953125
2021-11-23,38551.03515625
2021-11-24,38094.16015625
2021-11-25,38495.4140625
2021-11-26,37308.85546875
2021-11-29,36408.1484375
2021-11-30,36752.65234375
2021-12-01,36270.87890625
2021-12-02,36621.16796875
2021-12-03,36781.26953125
2021-12-06,36684.10546875
2021-12-07,37255.82421875
2021-12-08,38351.62890625
2021-12-09,37784.31640625
2021-12-10,38285.42578125
2021-12-13,38388.8203125
2021-12-14,38579.66015625
2021-12-15,38110.234375
2021-12-16,38562.9140625
2021-12-17,37121.5
2021-12-20,36531.21875
2021-12-21,37147.50390625
2021-12-22,37502.67578125
2021-12-23,38092.6640625
2021-12-24,37618.02734375
2021-12-27,37416.45703125
2021-12-28,38137.953125
2021-12-29,38231.28515625
2021-12-30,37745.58984375
2021-12-31,38696.6484375
2022-01-03,39182.7265625
2022-01-04,39211.9765625
2022-01-05,39452.359375
2022-01-06,40264.7578125
2022-01-07,42205.828125
2022-01-10,41773.3046875
2022-01-11,41774.9765625
2022-01-12,42512.9296875
2022-01-13,42496.0859375
2022-01-14,42704.15234375
2022-01-17,42553.62109375
2022-01-18,41806.4296875
2022-01-19,41538.8046875
2022-01-20,41801.97265625
2022-01-21,40724.6484375
2022-01-24,38212.29296875
2022-01-25,39557.3359375
2022-01-27,39063.11328125
2022-01-28,40055.7578125
2022-01-31,40615.60546875
2022-02-01,41347.57421875
2022-02-02,41376.78125
2022-02-03,40646.71875
2022-02-04,39912.26171875
2022-02-07,38978.0546875
2022-02-08,39139.5546875
2022-02-09,40605.3515625
2022-02-10,39205.88671875
2022-02-11,38104.78125
2022-02-14,37459.54296875
2022-02-15,39549.80859375
2022-02-16,39510.1875
2022-02-17,40531.9765625
2022-02-18,39822.16796875
2022-02-21,39364.75390625
2022-02-22,39126.70703125
2022-02-23,39478.1171875
2022-02-24,38574.8515625
2022-02-25,39803.11328125
2022-02-28,40551.25390625
2022-03-02,39919.4765625
2022-03-03,40139.8125
2022-03-04,39342.13671875
2022-03-07,38303.859375
2022-03-08,37920.08203125
2022-03-09,38385.328125
2022-03-10,39346.265625
2022-03-11,39814.8671875
2022-03-14,40004.734375
2022-03-15,39567.13671875
2022-03-16,40646.0234375
2022-03-17,40952.296875
2022-03-21,40138.60546875
2022-03-22,40103.96484375
2022-03-23,40328.95703125
2022-03-24,39713.8125
2022-03-25,38812.83984375
2022-03-28,38567.17578125
2022-03-29,39159.625
2022-03-30,40260.0
2022-03-31,41446.76171875
2022-04-01,41406.59765625
2022-04-04,41949.28125
2022-04-05,42544.125
2022-04-06,42631.3046875
2022-04-07,42329.109375
2022-04-08,43168.90234375
2022-04-11,43845.98828125
2022-04-12,42834.703125
2022-04-13,43008.83203125
2022-04-18,43449.4140625
2022-04-19,43604.4921875
2022-04-20,43301.2890625
2022-04-21,43965.51171875
2022-04-22,44021.55078125
2022-04-25,43056.1015625
2022-04-26,44685.0078125
2022-04-27,43934.5703125
2022-04-28,44011.9140625
2022-04-29,43739.75390625
2022-05-02,43755.77734375
2022-05-04,43515.52734375
2022-05-05,43877.796875
2022-05-06,43099.421875
2022-05-09,40900.328125
2022-05-10,39191.3828125
2022-05-11,40099.65625
2022-05-12,39264.171875
2022-05-13,40101.56640625
2022-05-16,40683.50390625
2022-05-17,40388.9296875
2022-05-18,41185.30078125
2022-05-19,40177.47265625
2022-05-20,40851.05078125
2022-05-23,40482.83984375
2022-05-24,41207.8515625
2022-05-25,39737.765625
2022-05-26,40092.64453125
2022-05-27,42649.00390625
2022-05-30,43224.94140625
2022-05-31,43370.57421875
2022-06-01,42411.16796875
2022-06-02,41858.0078125
2022-06-03,40785.67578125
2022-06-06,40492.3125
2022-06-07,39783.75
2022-06-08,39756.25390625
2022-06-09,39901.15625
2022-06-10,39741.3515625
2022-06-13,38964.0078125
2022-06-14,38446.75
2022-06-15,39381.19921875
2022-06-16,38489.6640625
2022-06-17,38322.80859375
2022-06-20,38335.15234375
2022-06-21,37709.19140625
2022-06-22,37455.73046875
2022-06-23,37387.53515625
2022-06-24,38472.75390625
2022-06-27,38630.3828125
2022-06-28,38474.43359375
2022-06-29,39434.16796875
2022-06-30,38607.01953125
2022-07-01,39769.36328125
2022-07-04,40419.8984375
2022-07-05,40704.07421875
2022-07-06,41879.25
2022-07-07,42305.42578125
2022-07-08,41883.85546875
2022-07-11,41714.12109375
2022-07-12,41415.9140625
2022-07-13,41810.8125
2022-07-14,41988.296875
2022-07-15,42645.88671875
2022-07-18,42363.58203125
2022-07-19,42052.21484375
2022-07-20,42282.84375
2022-07-21,43374.453125
2022-07-22,43582.015625
2022-07-25,43845.71875
2022-07-26,44400.40625
2022-07-27,45422.5703125
2022-07-28,45906.18359375
2022-07-29,46975.49609375
2022-08-01,47311.71484375
2022-08-02,47085.546875
2022-08-03,46153.3046875
2022-08-04,47123.234375
2022-08-05,46339.7734375
2022-08-08,46739.140625
2022-08-10,46508.74609375
2022-08-11,47108.2421875
2022-08-12,47229.58203125
2022-08-16,47750.05859375
2022-08-17,47569.6875
2022-08-18,48157.39453125
2022-08-19,48147.8203125
2022-08-22,47151.83984375
2022-08-23,48236.3515625
2022-08-24,47924.80078125
2022-08-25,47807.29296875
2022-08-26,48057.02734375
2022-08-29,47530.7109375
2022-08-30,49120.93359375
2022-09-01,48700.3515625
2022-09-02,48036.19140625
2022-09-05,47911.328125
2022-09-06,47981.3359375
2022-09-07,47866.95703125
2022-09-08,47703.31640625
2022-09-09,47117.97265625
2022-09-12,47231.6171875
2022-09-13,46557.78515625
2022-09-14,46492.54296875
2022-09-15,47329.97265625
2022-09-16,46974.82421875
2022-09-19,46806.5078125
2022-09-20,48459.1328125
2022-09-21,49214.13671875
2022-09-22,51016.171875
2022-09-23,51079.296875
2022-09-26,48729.60546875
2022-09-27,47886.296875
2022-09-28,48109.17578125
2022-09-29,47794.58984375
2022-09-30,48758.140625
2022-10-03,47690.80078125
2022-10-04,50237.015625
2022-10-06,51080.0703125
2022-10-07,51440.23828125
2022-10-10,50412.25390625
2022-10-11,49374.0859375
2022-10-12,49092.984375
2022-10-13,48869.33203125
2022-10-14,48842.97265625
2022-10-17,49406.55859375
2022-10-18,50374.71875
2022-10-19,50907.81640625
2022-10-20,51769.93359375
2022-10-21,50998.94921875
2022-10-24,51217.92578125
2022-10-25,50007.84375
2022-10-27,48954.79296875
2022-10-28,47371.2109375
2022-10-31,47894.42578125
2022-11-01,48395.86328125
2022-11-02,48255.98828125
2022-11-03,47665.06640625
2022-11-04,47772.93359375
2022-11-07,48099.171875
2022-11-09,47714.28515625
2022-11-10,46833.3125
2022-11-11,45769.82421875
2022-11-14,45079.87890625
2022-11-15,44937.54296875
2022-11-16,44467.00390625
2022-11-17,44244.4140625
2022-11-18,44469.27734375
2022-11-21,44997.2890625
2022-11-22,45253.13671875
2022-11-23,45333.94140625
2022-11-24,44899.2265625
2022-11-25,45523.6171875
2022-11-28,45613.48828125
2022-11-29,45387.671875
2022-11-30,45700.23828125
2022-12-01,45844.2265625
2022-12-02,45818.30859375
2022-12-05,45812.71484375
2022-12-06,45287.15625
2022-12-07,44460.2109375
2022-12-08,44251.5078125
2022-12-09,44716.4921875
2022-12-12,44710.4609375
2022-12-13,45085.96484375
2022-12-14,43713.12109375
2022-12-15,42443.40625
2022-12-16,41412.57421875
2022-12-19,42406.1171875
2022-12-20,42053.74609375
2022-12-21,41689.51953125
2022-12-22,41824.26953125
2022-12-23,41473.6796875
2022-12-26,41973.7890625
2022-12-27,42032.78125
2022-12-28,42974.9921875
2022-12-29,41698.24609375
2022-12-30,41286.0703125
2023-01-02,40403.5703125
2023-01-03,40639.9921875
2023-01-04,40633.7734375
2023-01-05,40771.59765625
2023-01-06,40200.3046875
2023-01-09,39898.9765625
2023-01-10,39552.87890625
2023-01-11,39519.9140625
2023-01-12,39167.98046875
2023-01-13,38793.25390625
2023-01-16,38644.00390625
2023-01-17,38811.859375
2023-01-18,39153.5703125
2023-01-19,39180.4140625
2023-01-20,38778.84765625
2023-01-23,39131.69140625
2023-01-24,38664.48046875
2023-01-25,38412.2109375
2023-01-27,38428.45703125
2023-01-30,38785.83203125
2023-01-31,38587.234375
2023-02-01,38982.9765625
2023-02-02,38602.7109375
2023-02-03,38374.48046875
2023-02-06,38097.5234375
2023-02-07,38027.609375
2023-02-08,37927.23046875
2023-02-09,36586.046875
2023-02-10,37382.203125
2023-02-13,37066.12109375
2023-02-14,37006.3125
2023-02-15,36988.58203125
2023-02-16,37326.15234375
2023-02-17,37528.91015625
2023-02-20,37234.9375
2023-02-21,37307.3828125
2023-02-22,36809.90625
2023-02-23,36741.953125
2023-02-24,36743.0625
2023-02-27,36483.984375
2023-02-28,36651.9921875
2023-03-01,36865.421875
2023-03-02,36118.8125
2023-03-03,36002.0546875
2023-03-06,36010.74609375
2023-03-08,35972.80859375
2023-03-09,35381.94921875
2023-03-10,35744.1796875
2023-03-13,35008.57421875
2023-03-14,35029.5234375
2023-03-15,36144.38671875
2023-03-16,35741.0390625
2023-03-17,35931.9765625
2023-03-20,36600.24609375
2023-03-21,36901.5625
2023-03-22,37258.00390625
2023-03-23,36214.41796875
2023-03-24,35827.23828125
2023-03-27,36193.91015625
2023-03-28,36574.28125
2023-03-29,36847.125
2023-03-31,36587.94140625
2023-04-03,36477.84765625
2023-04-05,36076.625
2023-04-06,35197.28515625
2023-04-10,35351.78515625
2023-04-11,35203.80078125
2023-04-12,36487.2109375
2023-04-13,36391.6015625
2023-04-17,36909.82421875
2023-04-18,37187.96484375
2023-04-19,36699.6328125
2023-04-20,37896.7421875
2023-04-21,38664.6796875
2023-04-24,39127.44921875
2023-04-25,39241.203125
2023-04-26,39588.51953125
2023-04-27,39297.10546875
2023-04-28,38921.453125
2023-05-02,38833.03125
2023-05-03,39044.4375
2023-05-04,39463.37109375
2023-05-05,39690.984375
2023-05-08,39936.171875
2023-05-09,39926.62109375
2023-05-10,39905.47265625
2023-05-11,40299.5625
2023-05-12,40788.140625
2023-05-15,40771.3984375
2023-05-16,41517.80859375
2023-05-17,40924.828125
2023-05-18,40290.72265625
2023-05-19,40228.66015625
2023-05-22,40337.87890625
2023-05-23,40342.65625
2023-05-24,39821.16015625
2023-05-25,39693.73828125
2023-05-26,36199.89453125
2023-05-29,36580.41015625
2023-05-30,37543.91796875
2023-05-31,37430.01953125
2023-06-01,37775.3984375
2023-06-02,37287.08203125
2023-06-05,37584.22265625
2023-06-06,37505.18359375
2023-06-07,37968.171875
2023-06-08,37708.59765625
2023-06-09,37088.74609375
2023-06-12,36880.2578125
2023-06-13,37111.421875
2023-06-14,37209.44921875
2023-06-15,37102.08203125
2023-06-16,37287.125
2023-06-19,37521.7734375
2023-06-20,37363.4609375
2023-06-21,36988.63671875
2023-06-22,36697.92578125
2023-06-23,36424.85546875
2023-06-26,36593.70703125
2023-06-27,36656.8359375
2023-06-28,36228.98828125
2023-06-30,36396.53515625
2023-07-03,36046.07421875
2023-07-04,35889.07421875
2023-07-05,35501.6875
2023-07-06,35760.0078125
2023-07-07,35346.27734375
2023-07-10,35175.77734375
2023-07-11,35089.546875
2023-07-12,34808.89453125
2023-07-13,35068.8515625
2023-07-14,35455.953125
2023-07-17,35409.30078125
2023-07-18,35231.6640625
2023-07-19,35249.203125
2023-07-20,35354.0546875
2023-07-21,35451.0234375
2023-07-24,36213.12890625
2023-07-25,35960.515625
2023-07-26,36421.90625
2023-07-27,36008.609375
2023-07-28,36072.18359375
2023-07-31,36549.1328125
2023-08-01,37415.85546875
2023-08-02,37428.04296875
2023-08-03,37486.23828125
2023-08-04,37617.66796875
2023-08-07,38031.98828125
2023-08-08,37887.7421875
2023-08-09,37745.2421875
2023-08-10,38741.6953125
2023-08-11,39546.10546875
2023-08-14,39647.18359375
2023-08-16,39942.68359375
2023-08-17,39899.70703125
2023-08-18,39032.1875
2023-08-21,39346.81640625
2023-08-22,39136.25390625
2023-08-23,38707.296875
2023-08-24,38740.5625
2023-08-25,38055.0234375
2023-08-28,38365.6875
2023-08-29,38286.94921875
2023-08-30,38458.7109375
2023-08-31,38889.95703125
2023-09-01,38569.17578125
2023-09-04,38372.03125
2023-09-05,38261.94921875
2023-09-06,39522.60546875
2023-09-07,41105.53515625
2023-09-08,40541.12109375
2023-09-11,40380.87890625
2023-09-12,39562.12109375
2023-09-13,38951.015625
2023-09-14,38776.78515625
2023-09-15,39327.68359375
2023-09-18,39056.984375
2023-09-20,38622.15234375
2023-09-21,38276.578125
2023-09-22,38155.8046875
2023-09-25,38193.71875
2023-09-26,37893.03515625
