Date,SKA-B.ST
2019-05-07,131.98863220214844
2019-05-08,132.85240173339844
2019-05-09,130.96035766601562
2019-05-10,131.70071411132812
2019-05-13,130.71359252929688
2019-05-14,132.72898864746094
2019-05-15,133.345947265625
2019-05-16,133.26368713378906
2019-05-17,132.56446838378906
2019-05-20,131.4127960205078
2019-05-21,132.4410858154297
2019-05-22,132.1531524658203
2019-05-23,130.1377410888672
2019-05-24,130.79583740234375
2019-05-27,130.63133239746094
2019-05-28,131.0015106201172
2019-05-29,128.78045654296875
2019-05-31,127.91667938232422
2019-06-03,126.9295654296875
2019-06-04,129.47967529296875
2019-06-05,131.98863220214844
2019-06-07,134.37423706054688
2019-06-11,137.50015258789062
2019-06-12,136.5130157470703
2019-06-13,137.78807067871094
2019-06-14,137.5824432373047
2019-06-18,137.4178924560547
2019-06-19,137.37677001953125
2019-06-20,137.1710968017578
2019-06-24,135.56700134277344
2019-06-25,135.0734405517578
2019-06-26,134.82666015625
2019-06-27,134.99119567871094
2019-06-28,137.95260620117188
2019-07-01,138.73410034179688
2019-07-02,138.69296264648438
2019-07-03,142.10679626464844
2019-07-04,143.0939483642578
2019-07-05,141.24307250976562
2019-07-08,143.2173309326172
2019-07-09,142.9705810546875
2019-07-10,144.36898803710938
2019-07-11,143.38186645507812
2019-07-12,145.93197631835938
2019-07-15,147.5771942138672
2019-07-16,146.5900421142578
2019-07-17,147.6594696044922
2019-07-18,146.38441467285156
2019-07-19,146.3021697998047
2019-07-22,147.28927612304688
2019-07-23,145.80857849121094
2019-07-24,143.42300415039062
2019-07-25,151.69027709960938
2019-07-26,150.3329620361328
2019-07-29,150.0450439453125
2019-07-30,147.8651123046875
2019-07-31,148.68772888183594
2019-08-01,149.18130493164062
2019-08-02,146.67233276367188
2019-08-06,143.54638671875
2019-08-07,143.8343048095703
2019-08-08,145.8497314453125
2019-08-09,144.82144165039062
2019-08-12,144.94483947753906
2019-08-13,145.6851806640625
2019-08-14,141.73663330078125
2019-08-15,141.1608123779297
2019-08-16,143.0939483642578
2019-08-19,145.89083862304688
2019-08-20,145.80857849121094
2019-08-21,146.46669006347656
2019-08-22,145.89083862304688
2019-08-23,145.10935974121094
2019-08-26,146.26101684570312
2019-08-27,147.7828369140625
2019-08-28,147.00137329101562
2019-08-29,149.71600341796875
2019-08-30,151.27894592285156
2019-09-02,152.7185516357422
2019-09-03,156.46145629882812
2019-09-04,158.18893432617188
2019-09-05,157.85987854003906
2019-09-06,156.8727569580078
2019-09-09,155.84449768066406
2019-09-10,156.1324005126953
2019-09-11,156.3791961669922
2019-09-12,156.0912628173828
2019-09-13,155.18638610839844
2019-09-16,154.0347442626953
2019-09-17,155.59768676757812
2019-09-18,157.3251953125
2019-09-19,158.68251037597656
2019-09-20,159.66964721679688
2019-09-23,154.65170288085938
2019-09-24,154.28150939941406
2019-09-25,153.82907104492188
2019-09-26,160.94468688964844
2019-09-27,161.27374267578125
2019-09-30,164.02951049804688
2019-10-01,164.6053466796875
2019-10-02,158.805908203125
2019-10-03,157.53085327148438
2019-10-04,159.58737182617188
2019-10-07,162.34315490722656
2019-10-08,161.8907012939453
2019-10-09,163.00125122070312
2019-10-10,163.20687866210938
2019-10-11,166.9909210205078
2019-10-14,167.23770141601562
2019-10-15,168.30709838867188
2019-10-16,168.71841430664062
2019-10-17,168.224853515625
2019-10-18,168.80067443847656
2019-10-21,169.3765106201172
2019-10-22,170.77496337890625
2019-10-23,172.42019653320312
2019-10-24,172.50244140625
2019-10-25,171.10401916503906
2019-10-28,171.51531982421875
2019-10-29,168.55389404296875
2019-10-30,169.12973022460938
2019-10-31,169.04745483398438
2019-11-01,168.30709838867188
2019-11-04,169.45877075195312
2019-11-05,169.04745483398438
2019-11-06,169.29425048828125
2019-11-07,174.64125061035156
2019-11-08,177.60264587402344
2019-11-11,175.62838745117188
2019-11-12,175.62838745117188
2019-11-13,175.05255126953125
2019-11-14,175.381591796875
2019-11-15,176.8623046875
2019-11-18,176.28648376464844
2019-11-19,174.88803100585938
2019-11-20,174.55897521972656
2019-11-21,174.4767303466797
2019-11-22,173.90087890625
2019-11-25,176.28648376464844
2019-11-26,177.6849365234375
2019-11-27,175.4638671875
2019-11-28,176.28648376464844
2019-11-29,174.06544494628906
2019-12-02,171.51531982421875
2019-12-03,169.78781127929688
2019-12-04,171.76211547851562
2019-12-05,172.42019653320312
2019-12-06,172.99600219726562
2019-12-09,174.55897521972656
2019-12-10,173.5718536376953
2019-12-11,175.87518310546875
2019-12-12,175.21707153320312
2019-12-13,173.983154296875
2019-12-16,174.7235107421875
2019-12-17,174.2299346923828
2019-12-18,172.99600219726562
2019-12-19,173.16055297851562
2019-12-20,175.79290771484375
2019-12-23,176.78004455566406
2019-12-27,176.78004455566406
2019-12-30,174.14767456054688
2020-01-02,177.8494415283203
2020-01-03,174.97030639648438
2020-01-07,176.78004455566406
2020-01-08,177.43814086914062
2020-01-09,178.91883850097656
2020-01-10,180.64633178710938
2020-01-13,182.53836059570312
2020-01-14,186.65142822265625
2020-01-15,187.3917999267578
2020-01-16,189.03700256347656
2020-01-17,188.29664611816406
2020-01-20,186.98048400878906
2020-01-21,185.08848571777344
2020-01-22,185.3352508544922
2020-01-23,184.26583862304688
2020-01-24,186.48690795898438
2020-01-27,181.05764770507812
2020-01-28,183.1141815185547
2020-01-29,183.85455322265625
2020-01-30,183.3609619140625
2020-01-31,183.44325256347656
2020-02-03,185.82879638671875
2020-02-04,187.5563201904297
2020-02-05,189.36605834960938
2020-02-06,190.84677124023438
2020-02-07,190.68223571777344
2020-02-10,195.0421142578125
2020-02-11,196.52281188964844
2020-02-12,194.21949768066406
2020-02-13,195.61795043945312
2020-02-14,196.35829162597656
2020-02-17,195.94696044921875
2020-02-18,194.71307373046875
2020-02-19,195.4534149169922
2020-02-20,195.53567504882812
2020-02-21,195.0421142578125
2020-02-24,189.4483184814453
2020-02-25,186.48690795898438
2020-02-26,185.9933319091797
2020-02-27,179.0833740234375
2020-02-28,171.84434509277344
2020-03-02,172.7492218017578
2020-03-03,175.4638671875
2020-03-04,175.381591796875
2020-03-05,174.4767303466797
2020-03-06,167.40225219726562
2020-03-09,156.42031860351562
2020-03-10,155.63882446289062
2020-03-11,154.6105499267578
2020-03-12,135.36135864257812
2020-03-13,135.64926147460938
2020-03-16,124.29717254638672
2020-03-17,122.89873504638672
2020-03-18,123.92698669433594
2020-03-19,127.13522338867188
2020-03-20,127.83444213867188
2020-03-23,120.10186004638672
2020-03-24,127.42312622070312
2020-03-25,131.45394897460938
2020-03-26,129.93211364746094
2020-03-27,122.85761260986328
2020-03-30,120.88333129882812
2020-03-31,124.58509826660156
2020-04-01,121.17125701904297
2020-04-02,124.87301635742188
2020-04-03,122.32290649414062
2020-04-06,128.1223602294922
2020-04-07,139.96800231933594
2020-04-08,139.35104370117188
2020-04-09,142.14794921875
2020-04-14,138.15826416015625
2020-04-15,133.7572479248047
2020-04-16,135.52587890625
2020-04-17,140.99627685546875
2020-04-20,142.39474487304688
2020-04-21,136.59527587890625
2020-04-22,140.09140014648438
2020-04-23,140.79061889648438
2020-04-24,141.40756225585938
2020-04-27,145.9730987548828
2020-04-28,161.2326202392578
2020-04-29,155.8033447265625
2020-04-30,153.9524688720703
2020-05-04,146.83682250976562
2020-05-05,148.56434631347656
2020-05-06,146.5900421142578
2020-05-07,147.5771942138672
2020-05-08,151.93704223632812
2020-05-11,150.12730407714844
2020-05-12,150.703125
2020-05-13,144.4923858642578
2020-05-14,137.37677001953125
2020-05-15,138.2405242919922
2020-05-18,147.20701599121094
2020-05-19,144.94483947753906
2020-05-20,145.2327423095703
2020-05-22,142.5592498779297
2020-05-25,147.41268920898438
2020-05-26,151.48463439941406
2020-05-27,151.81369018554688
2020-05-28,154.9396209716797
2020-05-29,154.73397827148438
2020-06-01,154.77508544921875
2020-06-02,157.40745544433594
2020-06-03,162.91897583007812
2020-06-04,162.38429260253906
2020-06-05,163.94725036621094
2020-06-08,165.26344299316406
2020-06-09,162.34315490722656
2020-06-10,159.0526885986328
2020-06-11,150.703125
2020-06-12,150.5386199951172
2020-06-15,151.1967010498047
2020-06-16,156.42031860351562
2020-06-17,153.91134643554688
2020-06-18,155.5154266357422
2020-06-22,153.12985229492188
2020-06-23,155.22752380371094
2020-06-24,148.15304565429688
2020-06-25,149.18130493164062
2020-06-26,152.01931762695312
2020-06-29,154.48716735839844
2020-06-30,155.8856201171875
2020-07-01,155.92674255371094
2020-07-02,159.0115509033203
2020-07-03,157.3251953125
2020-07-06,160.204345703125
2020-07-07,159.38174438476562
2020-07-08,158.55909729003906
2020-07-09,155.8033447265625
2020-07-10,157.5719757080078
2020-07-13,161.39712524414062
2020-07-14,160.49227905273438
2020-07-15,161.8495635986328
2020-07-16,160.41000366210938
2020-07-17,158.35345458984375
2020-07-20,158.35345458984375
2020-07-21,159.50511169433594
2020-07-22,159.91641235351562
2020-07-23,150.703125
2020-07-24,150.86766052246094
2020-07-27,150.62088012695312
2020-07-28,150.20956420898438
2020-07-29,151.15557861328125
2020-07-30,147.41268920898438
2020-07-31,145.1916046142578
2020-08-03,147.6183319091797
2020-08-04,146.7134552001953
2020-08-05,147.82398986816406
2020-08-06,147.8651123046875
2020-08-07,148.56434631347656
2020-08-10,150.82652282714844
2020-08-11,155.10414123535156
2020-08-12,154.32266235351562
2020-08-13,153.00645446777344
2020-08-14,150.49746704101562
2020-08-17,150.3329620361328
2020-08-18,146.67233276367188
2020-08-19,147.28927612304688
2020-08-20,146.42552185058594
2020-08-21,146.26101684570312
2020-08-24,149.3458251953125
2020-08-25,147.24813842773438
2020-08-26,148.44093322753906
2020-08-27,146.38441467285156
2020-08-28,146.0553741455078
2020-08-31,144.94483947753906
2020-09-01,146.09649658203125
2020-09-02,147.04249572753906
2020-09-03,146.5900421142578
2020-09-04,144.65692138671875
2020-09-07,149.96279907226562
2020-09-08,148.72886657714844
2020-09-09,151.69027709960938
2020-09-10,151.48463439941406
2020-09-11,153.29440307617188
2020-09-14,154.85733032226562
2020-09-15,156.21466064453125
2020-09-16,156.9138946533203
2020-09-17,158.39459228515625
2020-09-18,155.92674255371094
2020-09-21,149.92166137695312
2020-09-22,151.1144561767578
2020-09-23,153.12985229492188
2020-09-24,152.26612854003906
2020-09-25,151.93704223632812
2020-09-28,154.98072814941406
2020-09-29,153.70567321777344
2020-09-30,156.1324005126953
2020-10-01,154.77508544921875
2020-10-02,154.73397827148438
2020-10-05,156.99615478515625
2020-10-06,158.7647705078125
2020-10-07,160.32772827148438
2020-10-08,161.5616455078125
2020-10-09,160.98582458496094
2020-10-12,160.86245727539062
2020-10-13,157.65423583984375
2020-10-14,157.7364959716797
2020-10-15,152.88308715820312
2020-10-16,154.40489196777344
2020-10-19,156.2969207763672
2020-10-20,156.05014038085938
2020-10-21,151.64913940429688
2020-10-22,152.18385314941406
2020-10-23,151.89077758789062
2020-10-26,146.23883056640625
2020-10-27,143.4756622314453
2020-10-28,139.33090209960938
2020-10-29,139.28904724121094
2020-10-30,140.08450317382812
2020-11-02,144.77349853515625
2020-11-03,148.54147338867188
2020-11-04,151.5977325439453
2020-11-05,156.244873046875
2020-11-06,158.38003540039062
2020-11-09,173.32630920410156
2020-11-10,177.84783935546875
2020-11-11,175.1684112548828
2020-11-12,171.14926147460938
2020-11-13,169.8932647705078
2020-11-16,172.15406799316406
2020-11-17,171.4004669189453
2020-11-18,171.5679168701172
2020-11-19,171.90286254882812
2020-11-20,170.98178100585938
2020-11-23,172.74020385742188
2020-11-24,175.00094604492188
2020-11-25,172.82391357421875
2020-11-26,173.49375915527344
2020-11-27,173.74496459960938
2020-11-30,170.64688110351562
2020-12-01,172.99136352539062
2020-12-02,173.1588592529297
2020-12-03,172.74020385742188
2020-12-04,173.82870483398438
2020-12-07,173.07510375976562
2020-12-08,174.41482543945312
2020-12-09,175.75453186035156
2020-12-10,172.90765380859375
2020-12-11,171.06553649902344
2020-12-14,171.48419189453125
2020-12-15,172.15406799316406
2020-12-16,173.99618530273438
2020-12-17,172.74020385742188
2020-12-18,171.5679168701172
2020-12-21,167.88369750976562
2020-12-22,174.07989501953125
2020-12-23,175.1684112548828
2020-12-28,178.93638610839844
2020-12-29,177.26173400878906
2020-12-30,175.58709716796875
2021-01-04,173.99618530273438
2021-01-05,174.41482543945312
2021-01-07,181.86700439453125
2021-01-08,187.81204223632812
2021-01-11,189.48667907714844
2021-01-12,190.91014099121094
2021-01-13,190.40771484375
2021-01-14,192.4173126220703
2021-01-15,191.4125518798828
2021-01-18,191.1613311767578
2021-01-19,192.1661376953125
2021-01-20,191.2450714111328
2021-01-21,190.658935546875
2021-01-22,188.8168182373047
2021-01-25,185.55125427246094
2021-01-26,183.79287719726562
2021-01-27,182.704345703125
2021-01-28,183.29046630859375
2021-01-29,181.3646240234375
2021-02-01,184.29525756835938
2021-02-02,187.81204223632812
2021-02-03,186.97471618652344
2021-02-04,189.65414428710938
2021-02-05,180.3598175048828
2021-02-08,176.67559814453125
2021-02-09,175.9219970703125
2021-02-10,172.32151794433594
2021-02-11,175.75453186035156
2021-02-12,174.07989501953125
2021-02-15,176.2569580078125
2021-02-16,174.07989501953125
2021-02-17,171.90286254882812
2021-02-18,171.14926147460938
2021-02-19,173.24256896972656
2021-02-22,170.22821044921875
2021-02-23,170.98178100585938
2021-02-24,171.14926147460938
2021-02-25,171.90286254882812
2021-02-26,171.48419189453125
2021-03-01,176.17320251464844
2021-03-02,173.74496459960938
2021-03-03,173.32630920410156
2021-03-04,172.90765380859375
2021-03-05,172.48898315429688
2021-03-08,179.18759155273438
2021-03-09,183.37420654296875
2021-03-10,184.29525756835938
2021-03-11,184.37899780273438
2021-03-12,184.88140869140625
2021-03-15,186.05364990234375
2021-03-16,187.14218139648438
2021-03-17,185.46751403808594
2021-03-18,188.063232421875
2021-03-19,186.47230529785156
2021-03-22,188.23069763183594
2021-03-23,187.0584259033203
2021-03-24,191.74746704101562
2021-03-25,192.5847930908203
2021-03-26,194.5943603515625
2021-03-29,191.9149169921875
2021-03-30,193.00344848632812
2021-03-31,188.69534301757812
2021-04-01,190.7632293701172
2021-04-06,195.329833984375
2021-04-07,196.7084197998047
2021-04-08,195.58831787109375
2021-04-09,195.8468017578125
2021-04-12,195.76065063476562
2021-04-13,197.48388671875
2021-04-14,196.36378479003906
2021-04-15,195.58831787109375
2021-04-16,199.9825897216797
2021-04-19,196.44993591308594
2021-04-20,193.6065673828125
2021-04-21,195.76065063476562
2021-04-22,195.8468017578125
2021-04-23,195.76065063476562
2021-04-26,197.31155395507812
2021-04-27,197.57003784179688
2021-04-28,197.91468811035156
2021-04-29,199.637939453125
2021-04-30,197.8285369873047
2021-05-03,202.48130798339844
2021-05-04,198.94863891601562
2021-05-05,202.2228240966797
2021-05-06,203.7737274169922
2021-05-07,203.42909240722656
2021-05-10,205.92779541015625
2021-05-11,202.65362548828125
2021-05-12,204.54917907714844
2021-05-14,204.89382934570312
2021-05-17,204.89382934570312
2021-05-18,204.89382934570312
2021-05-19,201.1888427734375
2021-05-20,204.46302795410156
2021-05-21,204.80767822265625
2021-05-24,204.63534545898438
2021-05-25,203.2567596435547
2021-05-26,201.27500915527344
2021-05-27,202.30897521972656
2021-05-28,202.30897521972656
2021-05-31,200.9303741455078
2021-06-01,205.06617736816406
2021-06-02,204.63534545898438
2021-06-03,206.01394653320312
2021-06-04,205.4969940185547
2021-06-07,206.78941345214844
2021-06-08,207.22023010253906
2021-06-09,209.46043395996094
2021-06-10,208.68496704101562
2021-06-11,208.34031677246094
2021-06-14,210.58055114746094
2021-06-15,209.28810119628906
2021-06-16,207.99566650390625
2021-06-17,207.3925323486328
2021-06-18,201.87815856933594
2021-06-21,199.89642333984375
2021-06-22,197.39773559570312
2021-06-23,195.58831787109375
2021-06-24,196.44993591308594
2021-06-28,194.64053344726562
2021-06-29,196.7084197998047
2021-06-30,195.58831787109375
2021-07-01,198.1731719970703
2021-07-02,198.43165588378906
2021-07-05,199.9825897216797
2021-07-06,199.637939453125
2021-07-07,202.0504913330078
2021-07-08,198.94863891601562
2021-07-09,202.39512634277344
2021-07-12,204.72152709960938
2021-07-13,205.66929626464844
2021-07-14,205.4969940185547
2021-07-15,204.2045440673828
2021-07-16,206.2724151611328
2021-07-19,199.2932891845703
2021-07-20,199.37945556640625
2021-07-21,205.41079711914062
2021-07-22,207.65103149414062
2021-07-23,222.98789978027344
2021-07-26,214.4578399658203
2021-07-27,211.0975341796875
2021-07-28,211.44216918945312
2021-07-29,211.0113525390625
2021-07-30,209.374267578125
2021-08-02,209.71893310546875
2021-08-03,209.9774169921875
2021-08-04,211.18368530273438
2021-08-05,212.21763610839844
2021-08-06,212.56228637695312
2021-08-09,211.0113525390625
2021-08-10,211.9591522216797
2021-08-11,214.9748077392578
2021-08-12,215.83644104003906
2021-08-13,218.42132568359375
2021-08-16,216.2672576904297
2021-08-17,216.52574157714844
2021-08-18,215.922607421875
2021-08-19,212.73458862304688
2021-08-20,215.66412353515625
2021-08-23,217.12887573242188
2021-08-24,215.49179077148438
2021-08-25,213.4239044189453
2021-08-26,214.11318969726562
2021-08-27,216.00875854492188
2021-08-30,215.75025939941406
2021-08-31,214.11318969726562
2021-09-01,216.4395751953125
2021-09-02,216.4395751953125
2021-09-03,215.23330688476562
2021-09-06,215.1471405029297
2021-09-07,213.25157165527344
2021-09-08,209.46043395996094
2021-09-09,208.68496704101562
2021-09-10,208.34031677246094
2021-09-13,208.254150390625
2021-09-14,207.99566650390625
2021-09-15,205.06617736816406
2021-09-16,204.72152709960938
2021-09-17,202.13665771484375
2021-09-20,196.7084197998047
2021-09-21,196.1053009033203
2021-09-22,197.65621948242188
2021-09-23,199.55177307128906
2021-09-24,195.329833984375
2021-09-27,196.27761840820312
2021-09-28,193.00343322753906
2021-09-29,191.5386962890625
2021-09-30,190.16009521484375
2021-10-01,191.62484741210938
2021-10-04,190.33241271972656
2021-10-05,188.17837524414062
2021-10-06,184.55953979492188
2021-10-07,189.3846435546875
2021-10-08,187.05825805664062
2021-10-11,186.3689422607422
2021-10-12,188.09219360351562
2021-10-13,189.81546020507812
2021-10-14,187.1444091796875
2021-10-15,190.50474548339844
2021-10-18,188.5230255126953
2021-10-19,193.34808349609375
2021-10-20,192.6588134765625
2021-10-21,189.72926330566406
2021-10-22,190.84938049316406
2021-10-25,189.5569610595703
2021-10-26,193.00343322753906
2021-10-27,192.3141326904297
2021-10-28,190.2462615966797
2021-10-29,187.83370971679688
2021-11-01,189.72926330566406
2021-11-02,190.5908966064453
2021-11-03,190.0739288330078
2021-11-04,189.3846435546875
2021-11-05,189.3846435546875
2021-11-08,191.19403076171875
2021-11-09,189.5569610595703
2021-11-10,190.4185791015625
2021-11-11,191.71099853515625
2021-11-12,193.95123291015625
2021-11-15,193.6065673828125
2021-11-16,194.12355041503906
2021-11-17,190.6770782470703
2021-11-18,188.0060272216797
2021-11-19,188.09219360351562
2021-11-22,187.48907470703125
2021-11-23,186.9720916748047
2021-11-24,189.81546020507812
2021-11-25,189.47079467773438
2021-11-26,179.99295043945312
2021-11-29,181.19923400878906
2021-11-30,179.64830017089844
2021-12-01,184.90420532226562
2021-12-02,183.9564208984375
2021-12-03,181.88853454589844
2021-12-06,189.1261444091797
2021-12-07,193.95123291015625
2021-12-08,194.72669982910156
2021-12-09,194.38204956054688
2021-12-10,192.2279815673828
2021-12-13,189.0399932861328
2021-12-14,189.72926330566406
2021-12-15,189.5569610595703
2021-12-16,192.4003143310547
2021-12-17,191.4525146484375
2021-12-20,189.64312744140625
2021-12-21,192.6588134765625
2021-12-22,193.86505126953125
2021-12-23,198.08702087402344
2021-12-27,198.94863891601562
2021-12-28,200.84420776367188
2021-12-29,200.75804138183594
2021-12-30,201.7919921875
2022-01-03,201.10269165039062
2022-01-04,205.06617736816406
2022-01-05,204.72152709960938
2022-01-07,200.9303741455078
2022-01-10,200.75804138183594
2022-01-11,202.65362548828125
2022-01-12,203.08444213867188
2022-01-13,205.58314514160156
2022-01-14,204.2045440673828
2022-01-17,204.72152709960938
2022-01-18,201.36119079589844
2022-01-19,201.1888427734375
2022-01-20,202.65362548828125
2022-01-21,199.72410583496094
2022-01-24,193.17576599121094
2022-01-25,192.3141326904297
2022-01-26,195.76065063476562
2022-01-27,196.01913452148438
2022-01-28,196.44993591308594
2022-01-31,194.8128662109375
2022-02-01,197.31155395507812
2022-02-02,201.36119079589844
2022-02-03,211.0975341796875
2022-02-04,206.53091430664062
2022-02-07,204.89382934570312
2022-02-08,204.63534545898438
2022-02-09,207.82334899902344
2022-02-10,208.59881591796875
2022-02-11,208.16799926757812
2022-02-14,205.4969940185547
2022-02-15,207.65103149414062
2022-02-16,207.22023010253906
2022-02-17,205.84161376953125
2022-02-18,202.48130798339844
2022-02-21,196.53611755371094
2022-02-22,195.41600036621094
2022-02-23,191.79718017578125
2022-02-24,181.28536987304688
2022-02-25,184.90420532226562
2022-02-28,185.67965698242188
2022-03-01,179.73446655273438
2022-03-02,182.66397094726562
2022-03-03,179.99295043945312
2022-03-04,172.23834228515625
2022-03-07,172.92764282226562
2022-03-08,177.6665496826172
2022-03-09,186.9720916748047
2022-03-10,188.17837524414062
2022-03-11,193.26193237304688
2022-03-14,197.1392364501953
2022-03-15,195.0713348388672
2022-03-16,197.57003784179688
2022-03-17,198.69015502929688
2022-03-18,196.44993591308594
2022-03-21,196.6222686767578
2022-03-22,195.58831787109375
2022-03-23,190.5908966064453
2022-03-24,186.9720916748047
2022-03-25,188.69534301757812
2022-03-28,189.64312744140625
2022-03-29,196.44993591308594
2022-03-30,189.8719940185547
2022-03-31,187.91635131835938
2022-04-01,189.338623046875
2022-04-04,189.4275360107422
2022-04-05,185.51629638671875
2022-04-06,181.78286743164062
2022-04-07,183.11624145507812
2022-04-08,184.0940399169922
2022-04-11,181.8717498779297
2022-04-12,182.22732543945312
2022-04-13,178.67166137695312
2022-04-14,177.73829650878906
2022-04-19,177.29383850097656
2022-04-20,176.67160034179688
2022-04-21,179.91612243652344
2022-04-22,175.82713317871094
2022-04-25,171.11590576171875
2022-04-26,163.11566162109375
2022-04-27,163.0712127685547
2022-04-28,168.00469970703125
2022-04-29,168.4936065673828
2022-05-02,168.4936065673828
2022-05-03,169.560302734375
2022-05-04,152.93760681152344
2022-05-05,154.8043212890625
2022-05-06,151.87091064453125
2022-05-09,144.0040283203125
2022-05-10,148.40414428710938
2022-05-11,149.07083129882812
2022-05-12,149.33750915527344
2022-05-13,152.6709442138672
2022-05-16,150.84864807128906
2022-05-17,152.89315795898438
2022-05-18,151.07089233398438
2022-05-19,147.115234375
2022-05-20,147.9152374267578
2022-05-23,148.8041534423828
2022-05-24,145.91519165039062
2022-05-25,146.18186950683594
2022-05-27,151.42645263671875
2022-05-30,151.69313049316406
2022-05-31,149.6930694580078
2022-06-01,151.11534118652344
2022-06-02,153.73764038085938
2022-06-03,152.00424194335938
2022-06-07,151.51535034179688
2022-06-08,151.69313049316406
2022-06-09,148.84860229492188
2022-06-10,146.53744506835938
2022-06-13,143.24844360351562
2022-06-14,144.13735961914062
2022-06-15,145.87074279785156
2022-06-16,144.04847717285156
2022-06-17,141.33729553222656
2022-06-20,141.0261688232422
2022-06-21,139.7372283935547
2022-06-22,138.3149871826172
2022-06-23,133.78152465820312
2022-06-27,138.71498107910156
2022-06-28,139.20388793945312
2022-06-29,136.93716430664062
2022-06-30,139.3816680908203
2022-07-01,137.82608032226562
2022-07-04,138.98167419433594
2022-07-05,137.82608032226562
2022-07-06,138.62608337402344
2022-07-07,142.44842529296875
2022-07-08,143.64845275878906
2022-07-11,139.51499938964844
2022-07-12,142.58175659179688
2022-07-13,137.4260711669922
2022-07-14,136.49270629882812
2022-07-15,137.91497802734375
2022-07-18,138.53721618652344
2022-07-19,139.78167724609375
2022-07-20,138.84832763671875
2022-07-21,145.73741149902344
2022-07-22,152.49314880371094
2022-07-25,154.22653198242188
2022-07-26,147.24855041503906
2022-07-27,146.8929901123047
2022-07-28,149.73751831054688
2022-07-29,153.24871826171875
2022-08-01,149.78196716308594
2022-08-02,147.5596923828125
2022-08-03,148.09303283691406
2022-08-04,149.29306030273438
2022-08-05,146.270751953125
2022-08-08,148.62637329101562
2022-08-09,145.2484893798828
2022-08-10,150.5375518798828
2022-08-11,150.80421447753906
2022-08-12,151.91534423828125
2022-08-15,151.82647705078125
2022-08-16,153.24871826171875
2022-08-17,149.6486358642578
2022-08-18,151.29310607910156
2022-08-19,150.31532287597656
2022-08-22,144.7151641845703
2022-08-23,143.7817840576172
2022-08-24,142.80398559570312
2022-08-25,144.09291076660156
2022-08-26,139.55946350097656
2022-08-29,140.5817108154297
2022-08-30,142.44842529296875
2022-08-31,140.5817108154297
2022-09-01,136.7149200439453
2022-09-02,141.15951538085938
2022-09-05,137.82608032226562
2022-09-06,138.13719177246094
2022-09-07,137.5594024658203
2022-09-08,138.35943603515625
2022-09-09,140.31504821777344
2022-09-12,143.42623901367188
2022-09-13,140.71505737304688
2022-09-14,137.8705291748047
2022-09-15,140.22613525390625
2022-09-16,137.07049560546875
2022-09-19,139.07054138183594
2022-09-20,128.84803771972656
2022-09-21,130.35919189453125
2022-09-22,126.93688201904297
2022-09-23,125.9590835571289
2022-09-26,122.71455383300781
2022-09-27,122.35897064208984
2022-09-28,123.64791870117188
2022-09-29,119.47000122070312
2022-09-30,124.00345611572266
2022-10-03,123.20346069335938
2022-10-04,129.73695373535156
2022-10-05,122.09230041503906
2022-10-06,125.64795684814453
2022-10-07,121.2478256225586
2022-10-10,121.07005310058594
2022-10-11,121.82563018798828
2022-10-12,121.2478256225586
2022-10-13,124.62570190429688
2022-10-14,126.84799194335938
2022-10-17,130.89254760742188
2022-10-18,132.67037963867188
2022-10-19,129.38140869140625
2022-10-20,130.27032470703125
2022-10-21,130.35919189453125
2022-10-24,134.4037628173828
2022-10-25,137.4260711669922
2022-10-26,148.84860229492188
2022-10-27,151.33755493164062
2022-10-28,153.24871826171875
2022-10-31,152.71539306640625
2022-11-01,151.69313049316406
2022-11-02,150.5819854736328
2022-11-03,148.13746643066406
2022-11-04,150.18197631835938
2022-11-07,154.4932098388672
2022-11-08,157.20440673828125
2022-11-09,156.982177734375
2022-11-10,162.18231201171875
2022-11-11,164.6268310546875
2022-11-14,163.82681274414062
2022-11-15,162.71566772460938
2022-11-16,159.8711395263672
2022-11-17,158.22665405273438
2022-11-18,160.98228454589844
2022-11-21,159.4266815185547
2022-11-22,160.4489288330078
2022-11-23,156.2710418701172
2022-11-24,153.60430908203125
2022-11-25,153.470947265625
2022-11-28,151.7820281982422
2022-11-29,151.82647705078125
2022-11-30,149.73751831054688
2022-12-01,151.38201904296875
2022-12-02,151.29310607910156
2022-12-05,151.91534423828125
2022-12-06,150.22642517089844
2022-12-07,148.18191528320312
2022-12-08,146.98190307617188
2022-12-09,149.87086486816406
2022-12-12,147.95970153808594
2022-12-13,152.27093505859375
2022-12-14,152.2264862060547
2022-12-15,146.84854125976562
2022-12-16,146.09298706054688
2022-12-19,145.1151580810547
2022-12-20,144.98184204101562
2022-12-21,146.9374542236328
2022-12-22,145.2484893798828
2022-12-23,146.84854125976562
2022-12-27,146.9374542236328
2022-12-28,146.09298706054688
2022-12-29,148.44859313964844
2022-12-30,146.6707763671875
2023-01-02,149.29306030273438
2023-01-03,150.71533203125
2023-01-04,152.80426025390625
2023-01-05,152.13758850097656
2023-01-09,156.04879760742188
2023-01-10,155.8265838623047
2023-01-11,159.82669067382812
2023-01-12,164.31570434570312
2023-01-13,164.04904174804688
2023-01-16,166.13796997070312
2023-01-17,164.09347534179688
2023-01-18,163.96014404296875
2023-01-19,160.22671508789062
2023-01-20,163.16012573242188
2023-01-23,164.49349975585938
2023-01-24,164.27127075195312
