Date,STJ.L
2019-04-25,1127.4300537109375
2019-04-26,1129.4256591796875
2019-04-29,1131.9197998046875
2019-04-30,1118.9490966796875
2019-05-01,1122.441650390625
2019-05-02,1122.441650390625
2019-05-03,1123.439208984375
2019-05-07,1115.9560546875
2019-05-08,1110.4683837890625
2019-05-09,1094.006103515625
2019-05-10,1098.495849609375
2019-05-13,1082.532470703125
2019-05-14,1097.9974365234375
2019-05-15,1107.4754638671875
2019-05-16,1140.400390625
2019-05-17,1125.4345703125
2019-05-20,1112.4642333984375
2019-05-21,1117.45263671875
2019-05-22,1105.4798583984375
2019-05-23,1071.05859375
2019-05-24,1077.5435791015625
2019-05-28,1081.0357666015625
2019-05-29,1060.0833740234375
2019-05-30,1067.0675048828125
2019-05-31,1044.1199951171875
2019-06-03,1026.1610107421875
2019-06-04,1033.1448974609375
2019-06-05,1039.630126953125
2019-06-06,1034.6416015625
2019-06-07,1042.12451171875
2019-06-10,1054.0972900390625
2019-06-11,1057.0902099609375
2019-06-12,1053.5986328125
2019-06-13,1052.101806640625
2019-06-14,1040.1290283203125
2019-06-17,1047.61181640625
2019-06-18,1056.5914306640625
2019-06-19,1060.0833740234375
2019-06-20,1084.52783203125
2019-06-21,1096.0018310546875
2019-06-24,1084.0291748046875
2019-06-25,1085.026611328125
2019-06-26,1077.045166015625
2019-06-27,1082.0335693359375
2019-06-28,1095.502685546875
2019-07-01,1097.4981689453125
2019-07-02,1113.960693359375
2019-07-03,1133.41650390625
2019-07-04,1137.4073486328125
2019-07-05,1133.41650390625
2019-07-08,1139.4027099609375
2019-07-09,1136.908447265625
2019-07-10,1136.409423828125
2019-07-11,1124.935791015625
2019-07-12,1121.9427490234375
2019-07-15,1124.935791015625
2019-07-16,1139.4027099609375
2019-07-17,1116.9539794921875
2019-07-18,1108.971923828125
2019-07-19,1095.502685546875
2019-07-22,1079.040283203125
2019-07-23,1083.0311279296875
2019-07-24,1085.026611328125
2019-07-25,1048.1109619140625
2019-07-26,1060.5823974609375
2019-07-29,1058.5867919921875
2019-07-30,1040.6278076171875
2019-07-31,981.7620849609375
2019-08-01,968.7915649414062
2019-08-02,936.2658081054688
2019-08-05,918.705810546875
2019-08-06,929.4812622070312
2019-08-07,930.878173828125
2019-08-08,948.0390014648438
2019-08-09,939.8575439453125
2019-08-12,927.4857788085938
2019-08-13,930.878173828125
2019-08-14,912.120849609375
2019-08-15,912.5198364257812
2019-08-16,937.862060546875
2019-08-19,934.8689575195312
2019-08-20,938.460693359375
2019-08-21,942.651123046875
2019-08-22,937.2635498046875
2019-08-23,930.878173828125
2019-08-27,936.2658081054688
2019-08-28,928.2841186523438
2019-08-29,912.1025390625
2019-08-30,915.8946533203125
2019-09-02,918.888427734375
2019-09-03,919.686767578125
2019-09-04,922.880126953125
2019-09-05,969.5829467773438
2019-09-06,966.9884643554688
2019-09-09,966.1900634765625
2019-09-10,972.7763671875
2019-09-11,989.3419189453125
2019-09-12,995.7286376953125
2019-09-13,1028.3607177734375
2019-09-16,1000.4187622070312
2019-09-17,995.7286376953125
2019-09-18,977.36669921875
2019-09-19,983.9531860351562
2019-09-20,968.3853759765625
2019-09-23,960.4020385742188
2019-09-24,953.4166259765625
2019-09-25,943.0381469726562
2019-09-26,947.4291381835938
2019-09-27,972.9758911132812
2019-09-30,977.36669921875
2019-10-01,951.620361328125
2019-10-02,912.501708984375
2019-10-03,911.7034912109375
2019-10-04,915.695068359375
2019-10-07,926.2730102539062
2019-10-08,921.6826171875
2019-10-09,926.2730102539062
2019-10-10,928.2689208984375
2019-10-11,1002.4146728515625
2019-10-14,991.7369384765625
2019-10-15,1022.8720703125
2019-10-16,996.3272705078125
2019-10-17,1002.4146728515625
2019-10-18,1002.4146728515625
2019-10-21,1010.8970336914062
2019-10-22,1042.8306884765625
2019-10-23,1022.8720703125
2019-10-24,1032.8515625
2019-10-25,1021.3751220703125
2019-10-28,1027.36279296875
2019-10-29,1022.8720703125
2019-10-30,1031.853515625
2019-10-31,1038.8389892578125
2019-11-01,1036.34375
2019-11-04,1060.294189453125
2019-11-05,1063.786865234375
2019-11-06,1058.797119140625
2019-11-07,1066.780517578125
2019-11-08,1063.2880859375
2019-11-11,1057.30029296875
2019-11-12,1065.28369140625
2019-11-13,1037.3419189453125
2019-11-14,1042.3316650390625
2019-11-15,1059.79541015625
2019-11-18,1065.7828369140625
2019-11-19,1059.29638671875
2019-11-20,1036.34375
2019-11-21,1023.8700561523438
2019-11-22,1035.844970703125
2019-11-25,1047.8199462890625
2019-11-26,1074.76416015625
2019-11-27,1095.2215576171875
2019-11-28,1116.6768798828125
2019-11-29,1086.2401123046875
2019-12-02,1072.768310546875
2019-12-03,1052.8099365234375
2019-12-04,1064.7847900390625
2019-12-05,1066.281982421875
2019-12-06,1082.74755859375
2019-12-09,1090.7310791015625
2019-12-10,1097.71630859375
2019-12-11,1090.231689453125
2019-12-12,1117.1759033203125
2019-12-13,1146.1158447265625
2019-12-16,1197.0098876953125
2019-12-17,1187.0306396484375
2019-12-18,1177.5504150390625
2019-12-19,1173.5587158203125
2019-12-20,1164.0784912109375
2019-12-23,1173.5587158203125
2019-12-24,1174.0576171875
2019-12-27,1175.0557861328125
2019-12-30,1161.084716796875
2019-12-31,1162.08251953125
2020-01-02,1176.5523681640625
2020-01-03,1164.5772705078125
2020-01-06,1144.61865234375
2020-01-07,1148.610595703125
2020-01-08,1146.1158447265625
2020-01-09,1155.0970458984375
2020-01-10,1136.63525390625
2020-01-13,1117.6746826171875
2020-01-14,1109.6915283203125
2020-01-15,1100.211181640625
2020-01-16,1095.2215576171875
2020-01-17,1108.1947021484375
2020-01-20,1106.1988525390625
2020-01-21,1117.6746826171875
2020-01-22,1131.6458740234375
2020-01-23,1112.6854248046875
2020-01-24,1126.1573486328125
2020-01-27,1095.7203369140625
2020-01-28,1128.153076171875
2020-01-29,1139.130126953125
2020-01-30,1157.591796875
2020-01-31,1141.625
2020-02-03,1150.1072998046875
2020-02-04,1178.5484619140625
2020-02-05,1184.5357666015625
2020-02-06,1172.560791015625
2020-02-07,1172.061767578125
2020-02-10,1175.0557861328125
2020-02-11,1181.0430908203125
2020-02-12,1193.5169677734375
2020-02-13,1180.5440673828125
2020-02-14,1185.5335693359375
2020-02-17,1168.0701904296875
2020-02-18,1152.1031494140625
2020-02-19,1168.0701904296875
2020-02-20,1165.574951171875
2020-02-21,1163.5792236328125
2020-02-24,1120.6688232421875
2020-02-25,1089.7330322265625
2020-02-26,1081.250732421875
2020-02-27,1042.8306884765625
2020-02-28,1013.3917846679688
2020-03-02,999.4208984375
2020-03-03,1013.8908081054688
2020-03-04,993.3336181640625
2020-03-05,976.1692504882812
2020-03-06,964.992431640625
2020-03-09,881.7657470703125
2020-03-10,875.3788452148438
2020-03-11,861.4080810546875
2020-03-12,755.82763671875
2020-03-13,783.3701782226562
2020-03-16,749.0416259765625
2020-03-17,796.7425537109375
2020-03-18,758.8214721679688
2020-03-19,737.8649291992188
2020-03-20,753.4326171875
2020-03-23,658.6297607421875
2020-03-24,722.4970092773438
2020-03-25,749.8401489257812
2020-03-26,799.3372192382812
2020-03-27,768.0023193359375
2020-03-30,752.63427734375
2020-03-31,758.0230712890625
2020-04-01,733.8733520507812
2020-04-02,736.8670043945312
2020-04-03,708.3263549804688
2020-04-06,733.6737060546875
2020-04-07,770.3974609375
2020-04-08,783.76953125
2020-04-09,823.4868774414062
2020-04-14,826.6802978515625
2020-04-15,788.9586181640625
2020-04-16,747.64453125
2020-04-17,777.9814453125
2020-04-20,784.168701171875
2020-04-21,757.823486328125
2020-04-22,779.77783203125
2020-04-23,784.3683471679688
2020-04-24,783.3701782226562
2020-04-27,792.5513305664062
2020-04-28,839.254150390625
2020-04-29,900.3270263671875
2020-04-30,849.6325073242188
2020-05-01,810.11474609375
2020-05-04,827.4785766601562
2020-05-05,834.0648803710938
2020-05-06,833.06689453125
2020-05-07,847.6400756835938
2020-05-11,844.8451538085938
2020-05-12,851.6327514648438
2020-05-13,824.6823120117188
2020-05-14,793.5396728515625
2020-05-15,796.3345336914062
2020-05-18,823.4844970703125
2020-05-19,834.2647094726562
2020-05-20,833.4662475585938
2020-05-21,834.4644165039062
2020-05-22,832.4680786132812
2020-05-26,875.3890380859375
2020-05-27,948.2549438476562
2020-05-28,947.2567749023438
2020-05-29,917.1123657226562
2020-06-01,935.4783935546875
2020-06-02,956.6395263671875
2020-06-03,980.7951049804688
2020-06-04,984.18896484375
2020-06-05,1004.6512451171875
2020-06-08,1003.6529541015625
2020-06-09,965.42333984375
2020-06-10,962.6285400390625
2020-06-11,913.1195678710938
2020-06-12,924.8978881835938
2020-06-15,925.4968872070312
2020-06-16,945.0608520507812
2020-06-17,933.88134765625
2020-06-18,933.0828857421875
2020-06-19,938.273193359375
2020-06-22,938.4729614257812
2020-06-23,953.245849609375
2020-06-24,924.099365234375
2020-06-25,944.6615600585938
2020-06-26,943.8629760742188
2020-06-29,951.848388671875
2020-06-30,951.0498657226562
2020-07-01,941.4674682617188
2020-07-02,961.0313720703125
2020-07-03,946.8575439453125
2020-07-06,983.190673828125
2020-07-07,977.8005981445312
2020-07-08,961.8298950195312
2020-07-09,933.681884765625
2020-07-10,955.2420654296875
2020-07-13,953.245849609375
2020-07-14,951.24951171875
2020-07-15,965.2236938476562
2020-07-16,970.4141845703125
2020-07-17,966.82080078125
2020-07-20,967.2200927734375
2020-07-21,981.7932739257812
2020-07-22,988.3811645507812
2020-07-23,961.4307250976562
2020-07-24,951.0498657226562
2020-07-27,965.0241088867188
2020-07-28,952.0479736328125
2020-07-29,972.6101684570312
2020-07-30,933.88134765625
2020-07-31,940.4692993164062
2020-08-03,960.0333251953125
2020-08-04,965.6229858398438
2020-08-05,980.1961669921875
2020-08-06,981.39404296875
2020-08-07,994.17041015625
2020-08-10,1000.6585083007812
2020-08-11,1021.619873046875
2020-08-12,1025.1136474609375
2020-08-13,1014.1337890625
2020-08-14,1002.6549072265625
2020-08-17,1002.6549072265625
2020-08-18,995.3683471679688
2020-08-19,1002.15576171875
2020-08-20,985.5863037109375
2020-08-21,985.9854736328125
2020-08-24,999.660400390625
2020-08-25,992.7730102539062
2020-08-26,992.3737182617188
2020-08-27,980.3958129882812
2020-08-28,978.0001831054688
2020-09-01,946.8575439453125
2020-09-02,951.6487426757812
2020-09-03,928.4913330078125
2020-09-04,921.7036743164062
2020-09-07,951.6487426757812
2020-09-08,969.61572265625
2020-09-09,969.8152465820312
2020-09-10,957.0387573242188
2020-09-11,951.6487426757812
2020-09-14,958.6359252929688
2020-09-15,967.2200927734375
2020-09-16,971.6119995117188
2020-09-17,973.2090454101562
2020-09-18,982.7913818359375
2020-09-21,928.4913330078125
2020-09-22,908.727783203125
2020-09-23,925.696533203125
2020-09-24,913.3192749023438
2020-09-25,913.7185668945312
2020-09-28,950.0515747070312
2020-09-29,934.0811157226562
2020-09-30,929.289794921875
2020-10-01,945.859375
2020-10-02,951.24951171875
2020-10-05,967.6194458007812
2020-10-06,975.205322265625
2020-10-07,962.229248046875
2020-10-08,959.8336181640625
2020-10-09,973.40869140625
2020-10-12,985.5863037109375
2020-10-13,959.4343872070312
2020-10-14,958.436279296875
2020-10-15,931.6854248046875
2020-10-16,943.064453125
2020-10-19,929.0901489257812
2020-10-20,925.2972412109375
2020-10-21,901.5409545898438
2020-10-22,910.5244750976562
2020-10-23,935.27880859375
2020-10-26,927.8923950195312
2020-10-27,923.1011352539062
2020-10-28,900.3430786132812
2020-10-29,894.1544799804688
2020-10-30,897.54833984375
2020-11-02,883.9732055664062
2020-11-03,904.735107421875
2020-11-04,923.1011352539062
2020-11-05,936.2769775390625
2020-11-06,947.8556518554688
2020-11-09,1069.0325927734375
2020-11-10,1099.975830078125
2020-11-11,1103.469482421875
2020-11-12,1068.034423828125
2020-11-13,1087.997802734375
2020-11-16,1096.9810791015625
2020-11-17,1083.0068359375
2020-11-18,1098.478759765625
2020-11-19,1083.0068359375
2020-11-20,1082.0087890625
2020-11-23,1064.041748046875
2020-11-24,1054.5594482421875
2020-11-25,1040.5850830078125
2020-11-26,1029.605224609375
2020-11-27,1017.6272583007812
2020-11-30,1018.1263427734375
2020-12-01,1068.034423828125
2020-12-02,1078.5152587890625
2020-12-03,1098.9774169921875
2020-12-04,1089.4951171875
2020-12-07,1081.509765625
2020-12-08,1078.5152587890625
2020-12-09,1090.4930419921875
2020-12-10,1085.0032958984375
2020-12-11,1083.0068359375
2020-12-14,1079.014404296875
2020-12-15,1106.962890625
2020-12-16,1140.900390625
2020-12-17,1139.90234375
2020-12-18,1126.4271240234375
2020-12-21,1110.955322265625
2020-12-22,1118.44189453125
2020-12-23,1136.90771484375
2020-12-24,1147.8876953125
2020-12-29,1142.3975830078125
2020-12-30,1133.913330078125
2020-12-31,1131.41796875
2021-01-04,1140.900390625
2021-01-05,1152.8785400390625
2021-01-06,1187.814208984375
2021-01-07,1182.8231201171875
2021-01-08,1184.8194580078125
2021-01-11,1175.3372802734375
2021-01-12,1181.3260498046875
2021-01-13,1186.81591796875
2021-01-14,1194.801025390625
2021-01-15,1169.3480224609375
2021-01-18,1173.83984375
2021-01-19,1158.867431640625
2021-01-20,1177.3330078125
2021-01-21,1178.33154296875
2021-01-22,1185.8177490234375
2021-01-25,1177.8326416015625
2021-01-26,1179.3294677734375
2021-01-27,1190.80859375
2021-01-28,1198.7938232421875
2021-01-29,1171.3443603515625
2021-02-01,1176.834228515625
2021-02-02,1197.2967529296875
2021-02-03,1182.3240966796875
2021-02-04,1184.8194580078125
2021-02-05,1169.3480224609375
2021-02-08,1168.35009765625
2021-02-09,1175.3372802734375
2021-02-10,1170.3463134765625
2021-02-11,1176.834228515625
2021-02-12,1222.75
2021-02-15,1236.72412109375
2021-02-16,1243.212158203125
2021-02-17,1203.2857666015625
2021-02-18,1187.814208984375
2021-02-19,1211.77001953125
2021-02-22,1216.26171875
2021-02-23,1229.23779296875
2021-02-24,1225.7442626953125
2021-02-25,1213.2672119140625
2021-02-26,1171.843505859375
2021-03-01,1199.7921142578125
2021-03-02,1227.74072265625
2021-03-03,1265.6708984375
2021-03-04,1212.37646484375
2021-03-05,1208.383544921875
2021-03-08,1242.8231201171875
2021-03-09,1237.3326416015625
2021-03-10,1246.31689453125
2021-03-11,1242.8231201171875
2021-03-12,1250.8089599609375
2021-03-15,1241.3258056640625
2021-03-16,1273.7689208984375
2021-03-17,1248.3135986328125
2021-03-18,1266.281982421875
2021-03-19,1247.814208984375
2021-03-22,1265.782958984375
2021-03-23,1265.28369140625
2021-03-24,1263.7864990234375
2021-03-25,1270.27490234375
2021-03-26,1259.7933349609375
2021-03-29,1259.7933349609375
2021-03-30,1276.264404296875
2021-03-31,1271.7723388671875
2021-04-01,1287.245361328125
2021-04-06,1303.7164306640625
2021-04-07,1316.194580078125
2021-04-08,1323.182373046875
2021-04-09,1340.65185546875
2021-04-12,1331.6673583984375
2021-04-13,1350.6341552734375
2021-04-14,1356.1246337890625
2021-04-15,1334.0418701171875
2021-04-16,1341.03173828125
2021-04-19,1328.050537109375
2021-04-20,1303.5865478515625
2021-04-21,1299.5927734375
2021-04-22,1307.580810546875
2021-04-23,1318.5645751953125
2021-04-26,1320.5616455078125
2021-04-27,1317.0667724609375
2021-04-28,1321.5601806640625
2021-04-29,1343.02880859375
2021-04-30,1359.5045166015625
2021-05-04,1358.5059814453125
2021-05-05,1377.9775390625
2021-05-06,1391.956787109375
2021-05-07,1382.97021484375
2021-05-10,1381.472412109375
2021-05-11,1331.5455322265625
2021-05-12,1341.53076171875
2021-05-13,1344.02734375
2021-05-14,1374.482421875
2021-05-17,1356.509033203125
2021-05-18,1354.5118408203125
2021-05-19,1335.5394287109375
2021-05-20,1363.9981689453125
2021-05-21,1371.48681640625
2021-05-24,1377.478271484375
2021-05-25,1372.4854736328125
2021-05-26,1370.48828125
2021-05-27,1387.962646484375
2021-05-28,1395.4517822265625
2021-06-01,1421.9130859375
2021-06-02,1425.407958984375
2021-06-03,1430.899658203125
2021-06-04,1427.4049072265625
2021-06-07,1441.8837890625
2021-06-08,1453.366943359375
2021-06-09,1423.909912109375
2021-06-10,1424.4091796875
2021-06-11,1444.3800048828125
2021-06-14,1445.8778076171875
2021-06-15,1448.3739013671875
2021-06-16,1457.860107421875
2021-06-17,1460.3564453125
2021-06-18,1450.8704833984375
2021-06-21,1482.3243408203125
2021-06-22,1496.802978515625
2021-06-23,1490.8116455078125
2021-06-24,1494.805908203125
2021-06-25,1500.7969970703125
2021-06-28,1476.3330078125
2021-06-29,1479.827880859375
2021-06-30,1474.8353271484375
2021-07-01,1489.3138427734375
2021-07-02,1506.288818359375
2021-07-05,1538.7413330078125
2021-07-06,1498.8001708984375
2021-07-07,1510.283203125
2021-07-08,1471.3402099609375
2021-07-09,1515.775146484375
2021-07-12,1524.2626953125
2021-07-13,1540.2392578125
2021-07-14,1528.756103515625
2021-07-15,1532.2510986328125
2021-07-16,1539.7398681640625
2021-07-19,1463.3521728515625
2021-07-20,1482.3243408203125
2021-07-21,1516.7735595703125
2021-07-22,1507.2877197265625
2021-07-23,1523.763427734375
2021-07-26,1523.763427734375
2021-07-27,1505.7896728515625
2021-07-28,1590.166015625
2021-07-29,1608.6387939453125
2021-07-30,1584.674072265625
2021-08-02,1619.6226806640625
2021-08-03,1591.6636962890625
2021-08-04,1615.628662109375
2021-08-05,1621.120361328125
2021-08-06,1622.6182861328125
2021-08-09,1620.1219482421875
2021-08-10,1630.606689453125
2021-08-11,1644.086669921875
2021-08-12,1638.5947265625
2021-08-13,1643.0882568359375
2021-08-16,1635.59912109375
2021-08-17,1624.615478515625
2021-08-18,1618.6240234375
2021-08-19,1588.6680908203125
2021-08-20,1594.16015625
2021-08-23,1589.6666259765625
2021-08-24,1593.66064453125
2021-08-25,1610.1365966796875
2021-08-26,1585.7861328125
2021-08-27,1601.2645263671875
2021-08-31,1607.7554931640625
2021-09-01,1634.7181396484375
2021-09-02,1657.1865234375
2021-09-03,1667.6719970703125
2021-09-06,1689.6412353515625
2021-09-07,1660.6815185546875
2021-09-08,1641.208740234375
2021-09-09,1636.2158203125
2021-09-10,1641.208740234375
2021-09-13,1639.7108154296875
2021-09-14,1614.7457275390625
2021-09-15,1615.2451171875
2021-09-16,1632.2210693359375
2021-09-17,1611.2503662109375
2021-09-20,1557.325927734375
2021-09-21,1575.8001708984375
2021-09-22,1593.2757568359375
2021-09-23,1602.762451171875
2021-09-24,1575.8001708984375
2021-09-27,1553.3314208984375
2021-09-28,1507.395751953125
2021-09-29,1509.8919677734375
2021-09-30,1504.8992919921875
2021-10-01,1488.92138671875
2021-10-04,1470.9466552734375
2021-10-05,1476.4388427734375
2021-10-06,1446.480712890625
2021-10-07,1462.9576416015625
2021-10-08,1444.4835205078125
2021-10-11,1438.9910888671875
2021-10-12,1425.5098876953125
2021-10-13,1479.4345703125
2021-10-14,1499.90625
2021-10-15,1518.380126953125
2021-10-18,1526.8685302734375
2021-10-19,1516.3831787109375
2021-10-20,1535.3565673828125
2021-10-21,1527.8670654296875
2021-10-22,1539.8502197265625
2021-10-25,1551.8336181640625
2021-10-26,1577.797119140625
2021-10-27,1580.293701171875
2021-10-28,1582.790283203125
2021-10-29,1577.298095703125
2021-11-01,1582.2908935546875
2021-11-02,1578.7958984375
2021-11-03,1583.788818359375
2021-11-04,1593.2757568359375
2021-11-05,1611.2503662109375
2021-11-08,1616.74267578125
2021-11-09,1582.790283203125
2021-11-10,1582.2908935546875
2021-11-11,1591.2784423828125
2021-11-12,1604.7596435546875
2021-11-15,1581.791748046875
2021-11-16,1569.3092041015625
2021-11-17,1554.330078125
2021-11-18,1564.8154296875
2021-11-19,1550.8349609375
2021-11-22,1547.3397216796875
2021-11-23,1516.88232421875
2021-11-24,1548.33837890625
2021-11-25,1584.288330078125
2021-11-26,1535.3565673828125
2021-11-29,1560.32177734375
2021-11-30,1546.3411865234375
2021-12-01,1581.791748046875
2021-12-02,1562.31884765625
2021-12-03,1559.3232421875
2021-12-06,1575.8001708984375
2021-12-07,1580.293701171875
2021-12-08,1600.2659912109375
2021-12-09,1609.2532958984375
2021-12-10,1606.2576904296875
2021-12-13,1597.27001953125
2021-12-14,1577.298095703125
2021-12-15,1593.7747802734375
2021-12-16,1624.2322998046875
2021-12-17,1612.7484130859375
2021-12-20,1597.27001953125
2021-12-21,1623.7332763671875
2021-12-22,1642.207275390625
2021-12-23,1661.6802978515625
2021-12-24,1670.1683349609375
2021-12-29,1692.636962890625
2021-12-30,1682.65087890625
2021-12-31,1681.153076171875
2022-01-04,1729.0860595703125
2022-01-05,1724.5924072265625
2022-01-06,1688.1431884765625
2022-01-07,1667.1724853515625
2022-01-10,1648.1990966796875
2022-01-11,1655.6884765625
2022-01-12,1655.6884765625
2022-01-13,1651.19482421875
2022-01-14,1641.7080078125
2022-01-17,1649.6968994140625
2022-01-18,1631.2227783203125
2022-01-19,1623.2340087890625
2022-01-20,1640.210205078125
2022-01-21,1589.780517578125
2022-01-24,1505.8975830078125
2022-01-25,1513.3873291015625
2022-01-26,1527.8670654296875
2022-01-27,1517.8809814453125
2022-01-28,1474.4417724609375
2022-01-31,1515.8836669921875
2022-02-01,1532.3607177734375
2022-02-02,1559.3232421875
2022-02-03,1531.362060546875
2022-02-04,1508.8936767578125
2022-02-07,1516.88232421875
2022-02-08,1552.8321533203125
2022-02-09,1574.3021240234375
2022-02-10,1564.8154296875
2022-02-11,1544.343994140625
2022-02-14,1500.4052734375
2022-02-15,1511.88916015625
2022-02-16,1514.3858642578125
2022-02-17,1513.886474609375
2022-02-18,1514.3858642578125
2022-02-21,1506.3968505859375
2022-02-22,1470.9466552734375
2022-02-23,1476.4388427734375
2022-02-24,1337.133056640625
2022-02-25,1419.018798828125
2022-02-28,1401.5430908203125
2022-03-01,1303.6800537109375
2022-03-02,1299.685791015625
2022-03-03,1261.239501953125
2022-03-04,1230.7818603515625
2022-03-07,1198.3271484375
2022-03-08,1178.35498046875
2022-03-09,1315.1640625
2022-03-10,1298.6868896484375
2022-03-11,1320.156982421875
2022-03-14,1374.0816650390625
2022-03-15,1329.14453125
2022-03-16,1419.018798828125
2022-03-17,1455.9674072265625
2022-03-18,1475.440185546875
2022-03-21,1462.9576416015625
2022-03-22,1464.9549560546875
2022-03-23,1455.9674072265625
2022-03-24,1463.45703125
2022-03-25,1444.9827880859375
2022-03-28,1461.459716796875
2022-03-29,1515.3843994140625
2022-03-30,1454.9688720703125
2022-03-31,1446.480712890625
2022-04-01,1427.0078125
2022-04-04,1441.987060546875
2022-04-05,1459.46240234375
2022-04-06,1430.003662109375
2022-04-07,1406.5364990234375
2022-04-08,1415.0245361328125
2022-04-11,1398.5477294921875
2022-04-12,1389.0609130859375
2022-04-13,1368.5892333984375
2022-04-14,1370.087158203125
2022-04-19,1355.607421875
2022-04-20,1380.0732421875
2022-04-21,1366.0928955078125
2022-04-22,1343.125
2022-04-25,1314.66455078125
2022-04-26,1310.1708984375
2022-04-27,1313.166748046875
2022-04-28,1277.1102294921875
2022-04-29,1296.589111328125
2022-05-03,1300.58447265625
2022-05-04,1273.614013671875
2022-05-05,1270.6170654296875
2022-05-06,1214.1787109375
2022-05-09,1180.215576171875
2022-05-10,1192.701904296875
2022-05-11,1215.6768798828125
2022-05-12,1202.6910400390625
2022-05-13,1244.1461181640625
2022-05-16,1241.1492919921875
2022-05-17,1254.13525390625
2022-05-18,1234.15673828125
2022-05-19,1187.2078857421875
2022-05-20,1233.657470703125
2022-05-23,1254.634521484375
2022-05-24,1230.1612548828125
2022-05-25,1232.658447265625
2022-05-26,1253.635498046875
2022-05-27,1266.1220703125
2022-05-30,1289.596435546875
2022-05-31,1292.5933837890625
2022-06-01,1246.143798828125
2022-06-06,1257.63134765625
2022-06-07,1229.1622314453125
2022-06-08,1204.68896484375
2022-06-09,1189.2056884765625
2022-06-10,1167.72900390625
2022-06-13,1134.2657470703125
2022-06-14,1102.3001708984375
2022-06-15,1130.7694091796875
2022-06-16,1102.7999267578125
2022-06-17,1117.783447265625
2022-06-20,1114.7867431640625
2022-06-21,1128.7716064453125
2022-06-22,1137.2623291015625
2022-06-23,1117.2840576171875
2022-06-24,1147.7509765625
2022-06-27,1151.2471923828125
2022-06-28,1161.73583984375
2022-06-29,1134.7650146484375
2022-06-30,1101.3013916015625
2022-07-01,1089.81396484375
2022-07-04,1079.824951171875
2022-07-05,1052.8541259765625
2022-07-06,1095.3079833984375
2022-07-07,1115.2862548828125
2022-07-08,1142.7564697265625
2022-07-11,1139.260009765625
2022-07-12,1167.72900390625
2022-07-13,1147.25146484375
2022-07-14,1122.7781982421875
2022-07-15,1140.7584228515625
2022-07-18,1148.749755859375
2022-07-19,1161.2362060546875
2022-07-20,1155.242919921875
2022-07-21,1183.711669921875
2022-07-22,1183.711669921875
2022-07-25,1184.710693359375
2022-07-26,1143.755126953125
2022-07-27,1149.249267578125
2022-07-28,1201.192626953125
2022-07-29,1226.1654052734375
2022-08-01,1219.6728515625
2022-08-02,1198.695556640625
2022-08-03,1216.1763916015625
2022-08-04,1230.1612548828125
2022-08-05,1217.6746826171875
2022-08-08,1227.1644287109375
2022-08-09,1205.1883544921875
2022-08-10,1243.1470947265625
2022-08-11,1257.63134765625
2022-08-12,1252.6368408203125
2022-08-15,1256.6324462890625
2022-08-16,1247.6422119140625
2022-08-17,1227.6639404296875
2022-08-18,1237.1536865234375
2022-08-19,1219.6728515625
2022-08-22,1170.2264404296875
2022-08-23,1166.2305908203125
2022-08-24,1156.2415771484375
2022-08-25,1145.9075927734375
2022-08-26,1124.4278564453125
2022-08-30,1120.9312744140625
2022-08-31,1105.945556640625
2022-09-01,1043.0054931640625
2022-09-02,1085.964599609375
2022-09-05,1069.4801025390625
2022-09-06,1105.945556640625
2022-09-07,1116.435302734375
2022-09-08,1128.9237060546875
2022-09-09,1141.9112548828125
2022-09-12,1166.3878173828125
2022-09-13,1125.926513671875
2022-09-14,1088.9617919921875
2022-09-15,1092.458251953125
2022-09-16,1091.958984375
2022-09-20,1070.9788818359375
2022-09-21,1093.9569091796875
2022-09-22,1058.9903564453125
2022-09-23,1065.983642578125
2022-09-26,1066.447265625
2022-09-27,1075.474609375
2022-09-28,1050.498291015625
2022-09-29,993.8524169921875
2022-09-30,1035.0130615234375
2022-10-03,1022.0255126953125
2022-10-04,1080.4698486328125
2022-10-05,1028.0198974609375
2022-10-06,994.651611328125
2022-10-07,982.0636596679688
2022-10-10,996.8495483398438
2022-10-11,959.6849365234375
2022-10-12,919.1235961914062
2022-10-13,950.4937744140625
2022-10-14,968.4765625
2022-10-17,988.8572387695312
2022-10-18,1006.040771484375
2022-10-19,992.6535034179688
2022-10-20,999.04736328125
2022-10-21,1005.0418090820312
2022-10-24,1026.0218505859375
2022-10-25,1056.9923095703125
2022-10-26,1066.982666015625
2022-10-27,1072.9769287109375
2022-10-28,1064.984619140625
2022-10-31,1063.9854736328125
2022-11-01,1074.974853515625
2022-11-02,1066.4832763671875
2022-11-03,1048.5001220703125
2022-11-04,1071.4783935546875
2022-11-07,1078.9713134765625
2022-11-08,1084.466064453125
2022-11-09,1072.4774169921875
2022-11-10,1152.4012451171875
2022-11-11,1205.8502197265625
2022-11-14,1196.359375
2022-11-15,1196.8587646484375
2022-11-16,1163.390869140625
2022-11-17,1166.3878173828125
2022-11-18,1186.868408203125
2022-11-21,1177.3775634765625
2022-11-22,1147.406005859375
2022-11-23,1175.37939453125
2022-11-24,1176.8779296875
2022-11-25,1175.87890625
2022-11-28,1161.392822265625
2022-11-29,1152.4012451171875
2022-11-30,1148.4051513671875
2022-12-01,1166.3878173828125
2022-12-02,1183.8712158203125
2022-12-05,1166.8873291015625
2022-12-06,1150.9027099609375
2022-12-07,1137.41552734375
