Date,WPP.L
2019-03-27,804.9252319335938
2019-03-28,805.5234375
2019-03-29,808.5150756835938
2019-04-01,830.6525268554688
2019-04-02,834.0430297851562
2019-04-03,849.399658203125
2019-04-04,849.7984619140625
2019-04-05,866.5511474609375
2019-04-08,850.5961303710938
2019-04-09,868.3460693359375
2019-04-10,869.9415283203125
2019-04-11,873.5313720703125
2019-04-12,869.5426635742188
2019-04-15,882.7054443359375
2019-04-16,907.0365600585938
2019-04-17,919.6012573242188
2019-04-18,931.367919921875
2019-04-23,933.5617065429688
2019-04-24,908.83154296875
2019-04-25,903.4468383789062
2019-04-26,952.3086547851562
2019-04-29,962.2806396484375
2019-04-30,953.7047729492188
2019-05-01,966.0697631835938
2019-05-02,970.8562622070312
2019-05-03,975.243896484375
2019-05-07,962.2806396484375
2019-05-08,968.86181640625
2019-05-09,957.0951538085938
2019-05-10,959.8873901367188
2019-05-13,937.151611328125
2019-05-14,949.7160034179688
2019-05-15,953.3059692382812
2019-05-16,958.8900756835938
2019-05-17,960.0867919921875
2019-05-20,949.5166015625
2019-05-21,955.1008911132812
2019-05-22,963.6766357421875
2019-05-23,944.3312377929688
2019-05-24,948.7188720703125
2019-05-28,959.4884033203125
2019-05-29,945.7274780273438
2019-05-30,955.1008911132812
2019-05-31,938.5475463867188
2019-06-03,958.0924682617188
2019-06-04,966.8675537109375
2019-06-05,964.2749633789062
2019-06-06,968.064208984375
2019-06-07,985.6145629882812
2019-06-10,995.5864868164062
2019-06-11,1000.1734619140625
2019-06-12,998.6776733398438
2019-06-13,955.2571411132812
2019-06-14,958.0504760742188
2019-06-17,971.4176025390625
2019-06-18,984.585205078125
2019-06-19,986.9794311523438
2019-06-20,982.1911010742188
2019-06-21,970.0211181640625
2019-06-24,966.2302856445312
2019-06-25,969.6220703125
2019-06-26,974.809326171875
2019-06-27,976.6048583984375
2019-06-28,987.7775268554688
2019-07-01,1009.5241088867188
2019-07-02,987.5779418945312
2019-07-03,991.9671630859375
2019-07-04,989.5731201171875
2019-07-05,990.1716918945312
2019-07-08,979.7969970703125
2019-07-09,978.2009887695312
2019-07-10,958.6489868164062
2019-07-11,952.8630981445312
2019-07-12,959.0479125976562
2019-07-15,953.26220703125
2019-07-16,957.6513671875
2019-07-17,939.8948364257812
2019-07-18,935.5056762695312
2019-07-19,914.5570068359375
2019-07-22,922.3380126953125
2019-07-23,923.7344970703125
2019-07-24,934.3085327148438
2019-07-25,944.2840576171875
2019-07-26,955.8557739257812
2019-07-29,970.6195068359375
2019-07-30,973.6121826171875
2019-07-31,968.0258178710938
2019-08-01,973.213134765625
2019-08-02,934.9071655273438
2019-08-05,908.3721923828125
2019-08-06,902.3867797851562
2019-08-07,909.96826171875
2019-08-08,912.761474609375
2019-08-09,978.6000366210938
2019-08-12,968.6243896484375
2019-08-13,973.6121826171875
2019-08-14,952.66357421875
2019-08-15,934.7076416015625
2019-08-16,950.2694702148438
2019-08-19,956.853271484375
2019-08-20,940.2938232421875
2019-08-21,953.8607788085938
2019-08-22,958.0504760742188
2019-08-23,949.8705444335938
2019-08-27,944.882568359375
2019-08-28,948.4738159179688
2019-08-29,969.6220703125
2019-08-30,967.8264770507812
2019-09-02,965.8313598632812
2019-09-03,966.6292724609375
2019-09-04,963.237548828125
2019-09-05,969.0235595703125
2019-09-06,981.3931274414062
2019-09-09,995.7579345703125
2019-09-10,1016.0081787109375
2019-09-11,1033.964111328125
2019-09-12,1021.4946899414062
2019-09-13,1035.4605712890625
2019-09-16,1014.0130615234375
2019-09-17,996.1569213867188
2019-09-18,1003.0401000976562
2019-09-19,1007.5289916992188
2019-09-20,1005.5338134765625
2019-09-23,992.7651977539062
2019-09-24,987.5779418945312
2019-09-25,975.6072998046875
2019-09-26,984.186279296875
2019-09-27,996.9548950195312
2019-09-30,1015.509521484375
2019-10-01,1011.5192260742188
2019-10-02,980.7945556640625
2019-10-03,957.07421875
2019-10-04,971.6419677734375
2019-10-07,967.0520629882812
2019-10-08,955.8770141601562
2019-10-09,963.6597290039062
2019-10-10,961.6641235351562
2019-10-11,928.9367065429688
2019-10-14,954.47998046875
2019-10-15,948.8923950195312
2019-10-16,927.1408081054688
2019-10-17,917.362548828125
2019-10-18,914.1695556640625
2019-10-21,905.9876708984375
2019-10-22,913.7705078125
2019-10-23,918.7593383789062
2019-10-24,916.3646850585938
2019-10-25,972.24072265625
2019-10-28,974.0366821289062
2019-10-29,986.8082275390625
2019-10-30,972.0410766601562
2019-10-31,961.0654296875
2019-11-01,963.260498046875
2019-11-04,981.8193969726562
2019-11-05,990.9990234375
2019-11-06,991.7972412109375
2019-11-07,1007.2628173828125
2019-11-08,1004.768310546875
2019-11-11,1003.2717895507812
2019-11-12,1010.2561645507812
2019-11-13,994.1919555664062
2019-11-14,989.2030029296875
2019-11-15,985.6109619140625
2019-11-18,972.6397705078125
2019-11-19,976.2317504882812
2019-11-20,973.43798828125
2019-11-21,966.8525390625
2019-11-22,981.6197509765625
2019-11-25,997.783935546875
2019-11-26,995.189697265625
2019-11-27,1006.763916015625
2019-11-28,1002.27392578125
2019-11-29,998.28271484375
2019-12-02,983.2162475585938
2019-12-03,952.4844970703125
2019-12-04,957.87255859375
2019-12-05,947.8946533203125
2019-12-06,975.6331176757812
2019-12-09,965.2560424804688
2019-12-10,959.4690551757812
2019-12-11,958.6707153320312
2019-12-12,983.0166625976562
2019-12-13,1020.73291015625
2019-12-16,1029.214111328125
2019-12-17,1034.2030029296875
2019-12-18,1044.679931640625
2019-12-19,1046.17626953125
2019-12-20,1062.639892578125
2019-12-23,1067.62890625
2019-12-24,1066.630859375
2019-12-27,1075.112060546875
2019-12-30,1067.1300048828125
2019-12-31,1064.136474609375
2020-01-02,1066.13232421875
2020-01-03,1068.12744140625
2020-01-06,1061.64208984375
2020-01-07,1068.62646484375
2020-01-08,1065.13427734375
2020-01-09,1057.6507568359375
2020-01-10,1058.648681640625
2020-01-13,1060.145263671875
2020-01-14,1037.1962890625
2020-01-15,1033.205078125
2020-01-16,1017.7394409179688
2020-01-17,1017.24072265625
2020-01-20,1015.2450561523438
2020-01-21,1015.2450561523438
2020-01-22,1006.2650146484375
2020-01-23,994.5910034179688
2020-01-24,1000.7772216796875
2020-01-27,980.6219482421875
2020-01-28,984.2140502929688
2020-01-29,986.8082275390625
2020-01-30,964.8569946289062
2020-01-31,942.90576171875
2020-02-03,953.28271484375
2020-02-04,967.8504028320312
2020-02-05,972.4401245117188
2020-02-06,971.2428588867188
2020-02-07,966.6529541015625
2020-02-10,961.6641235351562
2020-02-11,965.0565795898438
2020-02-12,982.0189208984375
2020-02-13,977.030029296875
2020-02-14,975.0344848632812
2020-02-17,978.2273559570312
2020-02-18,971.8414916992188
2020-02-19,978.2273559570312
2020-02-20,982.0189208984375
2020-02-21,966.054443359375
2020-02-24,922.351318359375
2020-02-25,909.5797729492188
2020-02-26,906.3869018554688
2020-02-27,759.9122314453125
2020-02-28,751.1316528320312
2020-03-02,738.7591552734375
2020-03-03,753.3267822265625
2020-03-04,759.9122314453125
2020-03-05,725.7880249023438
2020-03-06,722.7947387695312
2020-03-09,670.7103881835938
2020-03-10,677.8943481445312
2020-03-11,639.3798828125
2020-03-12,554.7678833007812
2020-03-13,556.3641967773438
2020-03-16,500.48834228515625
2020-03-17,488.8143005371094
2020-03-18,490.6103210449219
2020-03-19,496.1978759765625
2020-03-20,491.1092529296875
2020-03-23,488.91412353515625
2020-03-24,524.4351806640625
2020-03-25,541.796630859375
2020-03-26,564.9452514648438
2020-03-27,516.85205078125
2020-03-30,514.656982421875
2020-03-31,550.1780395507812
2020-04-01,492.206787109375
2020-04-02,514.8564453125
2020-04-03,482.6280212402344
2020-04-06,511.8631896972656
2020-04-07,561.9519653320312
2020-04-08,556.5638427734375
2020-04-09,571.7301635742188
2020-04-14,572.1292724609375
2020-04-15,532.2178955078125
2020-04-16,529.0250854492188
2020-04-17,556.962890625
2020-04-20,549.579345703125
2020-04-21,526.6302490234375
2020-04-22,539.0028686523438
2020-04-23,553.7699584960938
2020-04-24,543.792236328125
2020-04-27,569.5350341796875
2020-04-28,589.0916137695312
2020-04-29,639.3798828125
2020-04-30,619.8232421875
2020-05-01,592.68359375
2020-05-04,587.8942260742188
2020-05-05,596.2755737304688
2020-05-06,588.0938720703125
2020-05-07,603.6592407226562
2020-05-11,588.4929809570312
2020-05-12,591.4862060546875
2020-05-13,548.9806518554688
2020-05-14,556.962890625
2020-05-15,556.3641967773438
2020-05-18,590.08935546875
2020-05-19,582.107177734375
2020-05-20,595.8765258789062
2020-05-21,590.2889404296875
2020-05-22,594.6792602539062
2020-05-26,614.435302734375
2020-05-27,639.3798828125
2020-05-28,628.803466796875
2020-05-29,610.2445068359375
2020-06-01,639.3798828125
2020-06-02,656.7413940429688
2020-06-03,677.295654296875
2020-06-04,670.5108032226562
2020-06-05,699.0472412109375
2020-06-08,718.803466796875
2020-06-09,694.2579345703125
2020-06-10,674.5018920898438
2020-06-11,624.4131469726562
2020-06-12,617.2290649414062
2020-06-15,623.2158203125
2020-06-16,635.5882568359375
2020-06-17,639.978515625
2020-06-18,639.3798828125
2020-06-19,658.7368774414062
2020-06-22,637.5839233398438
2020-06-23,645.566162109375
2020-06-24,624.2135009765625
2020-06-25,614.8345336914062
2020-06-26,611.4420166015625
2020-06-29,625.4109497070312
2020-06-30,629.4021606445312
2020-07-01,620.2223510742188
2020-07-02,629.2025146484375
2020-07-03,621.81884765625
2020-07-06,630.5994873046875
2020-07-07,623.4152221679688
2020-07-08,590.08935546875
2020-07-09,574.3244018554688
2020-07-10,584.3021240234375
2020-07-13,592.0849609375
2020-07-14,602.4619140625
2020-07-15,609.0473022460938
2020-07-16,622.8167724609375
2020-07-17,606.8522338867188
2020-07-20,595.27783203125
2020-07-21,612.8388671875
2020-07-22,606.8522338867188
2020-07-23,624.61279296875
2020-07-24,616.0317993164062
2020-07-27,601.66357421875
2020-07-28,591.0872192382812
2020-07-29,591.8853149414062
2020-07-30,578.9141845703125
2020-07-31,566.7412719726562
2020-08-03,591.6859130859375
2020-08-04,608.8477172851562
2020-08-05,610.8433227539062
2020-08-06,608.6481323242188
2020-08-07,610.4442749023438
2020-08-10,619.224609375
2020-08-11,642.7723388671875
2020-08-12,643.37109375
2020-08-13,630.3998413085938
2020-08-14,623.6148681640625
2020-08-17,618.8255615234375
2020-08-18,606.25341796875
2020-08-19,612.0406494140625
2020-08-20,603.2600708007812
2020-08-21,601.0648803710938
2020-08-24,620.0228881835938
2020-08-25,617.4286499023438
2020-08-26,622.6171264648438
2020-08-27,662.9276733398438
2020-08-28,644.1692504882812
2020-09-01,608.0494995117188
2020-09-02,615.8322143554688
2020-09-03,625.4109497070312
2020-09-04,627.2069702148438
2020-09-07,634.590576171875
2020-09-08,628.4042358398438
2020-09-09,630.0007934570312
2020-09-10,632.1959228515625
2020-09-11,627.4065551757812
2020-09-14,636.78564453125
2020-09-15,637.7833862304688
2020-09-16,646.3643188476562
2020-09-17,626.6083374023438
2020-09-18,598.271240234375
2020-09-21,562.3509521484375
2020-09-22,571.3309326171875
2020-09-23,572.72802734375
2020-09-24,578.714599609375
2020-09-25,586.8966064453125
2020-09-28,606.0540161132812
2020-09-29,601.2645263671875
2020-09-30,606.6526489257812
2020-10-01,611.841064453125
2020-10-02,624.2135009765625
2020-10-05,647.16259765625
2020-10-06,655.3444213867188
2020-10-07,655.7435302734375
2020-10-08,659.0367431640625
2020-10-09,667.8185424804688
2020-10-12,658.6375122070312
2020-10-13,657.2404174804688
2020-10-14,652.4503173828125
2020-10-15,645.864013671875
2020-10-16,655.8433227539062
2020-10-19,656.8413696289062
2020-10-20,665.2239990234375
2020-10-21,657.6395874023438
2020-10-22,652.6499633789062
2020-10-23,664.0264892578125
2020-10-26,657.2404174804688
2020-10-27,623.9094848632812
2020-10-28,613.7305297851562
2020-10-29,598.5618896484375
2020-10-30,615.3272094726562
2020-11-02,608.9403686523438
2020-11-03,631.6934204101562
2020-11-04,630.0966796875
2020-11-05,651.652099609375
2020-11-06,643.6685791015625
2020-11-09,719.5116577148438
2020-11-10,754.2398681640625
2020-11-11,742.2645874023438
2020-11-12,723.9026489257812
2020-11-13,723.1041259765625
2020-11-16,757.8323364257812
2020-11-17,749.050537109375
2020-11-18,747.0546264648438
2020-11-19,739.270751953125
2020-11-20,729.4910278320312
2020-11-23,732.8839721679688
2020-11-24,753.6410522460938
2020-11-25,754.4393920898438
2020-11-26,740.8675537109375
2020-11-27,747.85302734375
2020-11-30,724.1021118164062
2020-12-01,751.2459716796875
2020-12-02,752.243896484375
2020-12-03,767.013427734375
2020-12-04,782.9803466796875
2020-12-07,769.208740234375
2020-12-08,765.6162719726562
2020-12-09,782.7808837890625
2020-12-10,770.8055419921875
2020-12-11,777.3919677734375
2020-12-14,782.1820678710938
2020-12-15,784.1778564453125
2020-12-16,780.5853271484375
2020-12-17,813.3175659179688
2020-12-18,812.3197021484375
2020-12-21,785.774658203125
2020-12-22,794.95556640625
2020-12-23,810.7230834960938
2020-12-24,811.32177734375
2020-12-29,816.7106323242188
2020-12-30,805.5337524414062
2020-12-31,798.3486328125
2021-01-04,795.3547973632812
2021-01-05,775.3960571289062
2021-01-06,837.26806640625
2021-01-07,821.3012084960938
2021-01-08,827.089111328125
2021-01-11,811.92041015625
2021-01-12,810.9224243164062
2021-01-13,796.55224609375
2021-01-14,813.5171508789062
2021-01-15,812.519287109375
2021-01-18,817.10986328125
2021-01-19,788.1696166992188
2021-01-20,809.126220703125
2021-01-21,792.9596557617188
2021-01-22,792.3609619140625
2021-01-25,767.2129516601562
2021-01-26,772.4022827148438
2021-01-27,773.5997314453125
2021-01-28,783.5791625976562
2021-01-29,764.2191772460938
2021-02-01,775.9948120117188
2021-02-02,794.3568115234375
2021-02-03,803.138671875
2021-02-04,814.51513671875
2021-02-05,812.91845703125
2021-02-08,812.3197021484375
2021-02-09,816.3114013671875
2021-02-10,809.5254516601562
2021-02-11,822.6982421875
2021-02-12,823.4966430664062
2021-02-15,852.8359375
2021-02-16,835.4718017578125
2021-02-17,828.8854370117188
2021-02-18,828.2866821289062
2021-02-19,841.0602416992188
2021-02-22,859.8214111328125
2021-02-23,864.8110961914062
2021-02-24,870.7987670898438
2021-02-25,865.6094970703125
2021-02-26,852.037353515625
2021-03-01,871.7965698242188
2021-03-02,879.58056640625
2021-03-03,906.9240112304688
2021-03-04,888.1627807617188
2021-03-05,886.3665771484375
2021-03-08,920.29638671875
2021-03-09,908.3211059570312
2021-03-10,910.117431640625
2021-03-11,912.3129272460938
2021-03-12,899.14013671875
2021-03-15,902.9321899414062
2021-03-16,912.11328125
2021-03-17,919.0987548828125
2021-03-18,942.2509765625
2021-03-19,933.668701171875
2021-03-22,920.29638671875
2021-03-23,912.91162109375
2021-03-24,927.4815673828125
2021-03-25,922.2921752929688
2021-03-26,928.0802612304688
2021-03-29,928.4793090820312
2021-03-30,945.4443969726562
2021-03-31,918.6995849609375
2021-04-01,932.072021484375
2021-04-06,940.2550659179688
2021-04-07,945.0451049804688
2021-04-08,948.238525390625
2021-04-09,941.6522216796875
2021-04-12,937.6603393554688
2021-04-13,949.2363891601562
2021-04-14,960.8125610351562
2021-04-15,965.4029541015625
2021-04-16,975.9811401367188
2021-04-19,973.1868896484375
2021-04-20,939.8558959960938
2021-04-21,945.0451049804688
2021-04-22,950.4340209960938
2021-04-23,965.8021850585938
2021-04-26,965.6026611328125
2021-04-27,949.0368041992188
2021-04-28,989.5530395507812
2021-04-29,979.3741455078125
2021-04-30,973.5861206054688
2021-05-04,969.7940063476562
2021-05-05,995.93994140625
2021-05-06,974.1849365234375
2021-05-07,987.7567138671875
2021-05-10,989.3535766601562
2021-05-11,955.82275390625
2021-05-12,965.4029541015625
2021-05-13,960.01416015625
2021-05-14,979.7733764648438
2021-05-17,969.5942993164062
2021-05-18,977.97705078125
2021-05-19,961.8104858398438
2021-05-20,974.7836303710938
2021-05-21,972.388671875
2021-05-24,985.96044921875
2021-05-25,979.3741455078125
2021-05-26,978.7753295898438
2021-05-27,967.3988647460938
2021-05-28,971.9893798828125
2021-06-01,1008.4140014648438
2021-06-02,1005.9191284179688
2021-06-03,993.3452758789062
2021-06-04,995.3411865234375
2021-06-07,1011.9067993164062
2021-06-08,1009.4119873046875
2021-06-09,1002.4264526367188
2021-06-10,980.30908203125
2021-06-11,993.4837036132812
2021-06-14,1000.0709228515625
2021-06-15,1007.0574340820312
2021-06-16,1015.5411376953125
2021-06-17,1005.5603637695312
2021-06-18,975.3187866210938
2021-06-21,980.9078979492188
2021-06-22,980.9078979492188
2021-06-23,978.5125732421875
2021-06-24,977.7140502929688
2021-06-25,1000.570068359375
2021-06-28,980.1094970703125
2021-06-29,982.7044067382812
2021-06-30,972.3245239257812
2021-07-01,995.6793823242188
2021-07-02,999.572021484375
2021-07-05,992.4856567382812
2021-07-06,980.1094970703125
2021-07-07,980.5087890625
2021-07-08,948.5703125
2021-07-09,965.7372436523438
2021-07-12,965.1383666992188
2021-07-13,970.9271240234375
2021-07-14,968.3322143554688
2021-07-15,948.7698974609375
2021-07-16,946.37451171875
2021-07-19,908.04833984375
2021-07-20,925.814208984375
2021-07-21,953.361083984375
2021-07-22,949.3687133789062
2021-07-23,950.167236328125
2021-07-26,953.5606689453125
2021-07-27,940.1864624023438
2021-07-28,931.203857421875
2021-07-30,928.2095947265625
2021-08-02,933.199951171875
2021-08-03,937.9907836914062
2021-08-04,939.1884155273438
2021-08-05,964.9385986328125
2021-08-06,968.9310302734375
2021-08-09,966.1364135742188
2021-08-10,985.6986083984375
2021-08-11,987.0960083007812
2021-08-12,988.892578125
2021-08-13,994.6812744140625
2021-08-16,988.2937622070312
2021-08-17,986.297607421875
2021-08-18,987.4952392578125
2021-08-19,963.740966796875
2021-08-20,970.528076171875
2021-08-23,972.7236938476562
2021-08-24,980.1094970703125
2021-08-25,983.1036376953125
2021-08-26,975.1190185546875
2021-08-27,978.7122192382812
2021-08-31,981.7063598632812
2021-09-01,990.09033203125
2021-09-02,996.4779052734375
2021-09-03,988.4932861328125
2021-09-06,1003.5643310546875
2021-09-07,993.2840576171875
2021-09-08,979.5106201171875
2021-09-09,975.7178344726562
2021-09-10,971.5260620117188
2021-09-13,977.9136962890625
2021-09-14,963.5413818359375
2021-09-15,961.5453491210938
2021-09-16,969.3302612304688
2021-09-17,960.9464721679688
2021-09-20,951.165283203125
2021-09-21,969.1305541992188
2021-09-22,993.4837036132812
2021-09-23,995.0806274414062
2021-09-24,989.0921630859375
2021-09-27,997.4759521484375
2021-09-28,983.7024536132812
2021-09-29,999.572021484375
2021-09-30,998.5737915039062
2021-10-01,992.08642578125
2021-10-04,981.7063598632812
2021-10-05,1001.568115234375
2021-10-06,981.7063598632812
2021-10-07,979.1114501953125
2021-10-08,980.30908203125
2021-10-11,981.1076049804688
2021-10-12,981.30712890625
2021-10-13,979.1114501953125
2021-10-14,984.4268798828125
2021-10-15,988.4196166992188
2021-10-18,982.2308349609375
2021-10-19,990.0167236328125
2021-10-20,977.0401611328125
2021-10-21,962.6660766601562
2021-10-22,951.6858520507812
2021-10-25,941.7037353515625
2021-10-26,951.4861450195312
2021-10-27,964.4627685546875
2021-10-28,1042.1229248046875
2021-10-29,1054.101318359375
2021-11-01,1060.589599609375
2021-11-02,1047.61279296875
2021-11-03,1065.08154296875
2021-11-04,1058.09423828125
2021-11-05,1070.5716552734375
2021-11-08,1075.0635986328125
2021-11-09,1093.03125
2021-11-10,1105.009765625
2021-11-11,1107.005859375
2021-11-12,1107.005859375
2021-11-15,1094.5284423828125
2021-11-16,1100.5177001953125
2021-11-17,1110.4998779296875
2021-11-18,1110.0006103515625
2021-11-19,1099.51953125
2021-11-22,1106.5068359375
2021-11-23,1102.5142822265625
2021-11-24,1104.5106201171875
2021-11-25,1113.4945068359375
2021-11-26,1051.6058349609375
2021-11-29,1058.59326171875
2021-11-30,1040.1265869140625
2021-12-01,1070.5716552734375
2021-12-02,1055.5985107421875
2021-12-03,1063.0853271484375
2021-12-06,1079.5555419921875
2021-12-07,1093.03125
2021-12-08,1101.016845703125
2021-12-09,1100.5177001953125
2021-12-10,1093.03125
2021-12-13,1091.5338134765625
2021-12-14,1090.03662109375
2021-12-15,1070.0726318359375
2021-12-16,1086.5430908203125
2021-12-17,1089.0384521484375
2021-12-20,1085.0455322265625
2021-12-21,1098.022216796875
2021-12-22,1106.5068359375
2021-12-23,1110.9989013671875
2021-12-24,1117.9862060546875
2021-12-29,1126.9700927734375
2021-12-30,1127.4691162109375
2021-12-31,1117.4871826171875
2022-01-04,1143.939453125
2022-01-05,1157.91455078125
2022-01-06,1162.4061279296875
2022-01-07,1164.40283203125
2022-01-10,1152.92333984375
2022-01-11,1164.40283203125
2022-01-12,1180.873046875
2022-01-13,1185.3648681640625
2022-01-14,1186.363037109375
2022-01-17,1215.31103515625
2022-01-18,1196.34521484375
2022-01-19,1203.8316650390625
2022-01-20,1203.3326416015625
2022-01-21,1188.3594970703125
2022-01-24,1141.943115234375
2022-01-25,1131.9610595703125
2022-01-26,1155.4189453125
2022-01-27,1141.4442138671875
2022-01-28,1143.4404296875
2022-01-31,1149.4296875
2022-02-01,1158.912353515625
2022-02-02,1176.381103515625
2022-02-03,1159.41162109375
2022-02-04,1181.372314453125
2022-02-07,1169.892822265625
2022-02-08,1181.372314453125
2022-02-09,1213.8134765625
2022-02-10,1221.7991943359375
2022-02-11,1211.8172607421875
2022-02-14,1191.3541259765625
2022-02-15,1214.8118896484375
2022-02-16,1210.31982421875
2022-02-17,1190.3558349609375
2022-02-18,1181.87109375
2022-02-21,1179.375732421875
2022-02-22,1172.388427734375
2022-02-23,1174.384521484375
2022-02-24,1032.140869140625
2022-02-25,1082.55029296875
2022-02-28,1055.5985107421875
2022-03-01,1002.6939086914062
2022-03-02,1021.6597290039062
2022-03-03,960.869140625
2022-03-04,936.5131225585938
2022-03-07,917.34765625
2022-03-08,946.0958862304688
2022-03-09,996.20556640625
2022-03-10,991.414306640625
2022-03-11,1003.1930541992188
2022-03-14,998.2020263671875
2022-03-15,1005.1893920898438
2022-03-16,1048.611328125
2022-03-17,1058.59326171875
2022-03-18,1066.0797119140625
2022-03-21,1076.5609130859375
2022-03-22,1070.0726318359375
2022-03-23,1029.146240234375
2022-03-24,1019.663330078125
2022-03-25,1037.6309814453125
2022-03-28,1044.6182861328125
2022-03-29,1071.56982421875
2022-03-30,1051.1068115234375
2022-03-31,1001.1965942382812
2022-04-01,1004.1912841796875
2022-04-04,999.2001342773438
2022-04-05,996.20556640625
2022-04-06,985.425048828125
2022-04-07,981.0328979492188
2022-04-08,987.4214477539062
2022-04-11,971.4501953125
2022-04-12,970.0526733398438
2022-04-13,974.6444702148438
2022-04-14,976.2415771484375
2022-04-19,976.0418701171875
2022-04-20,1002.1948852539062
2022-04-21,1023.6561279296875
2022-04-22,1009.6812744140625
2022-04-25,998.7012329101562
2022-04-26,988.2200317382812
2022-04-27,974.6444702148438
2022-04-28,990.4161376953125
2022-04-29,1003.1930541992188
2022-05-03,1012.6759643554688
2022-05-04,1010.6796264648438
2022-05-05,1007.6849365234375
2022-05-06,969.0545043945312
2022-05-09,950.4879760742188
2022-05-10,948.6912231445312
2022-05-11,958.6731567382812
2022-05-12,957.475341796875
2022-05-13,982.8297119140625
2022-05-16,984.027587890625
2022-05-17,995.2074584960938
2022-05-18,966.2595825195312
2022-05-19,946.4951782226562
2022-05-20,958.8729248046875
2022-05-23,963.664306640625
2022-05-24,874.025634765625
2022-05-25,903.5724487304688
2022-05-26,917.5472412109375
2022-05-27,924.734375
2022-05-30,931.92138671875
2022-05-31,918.9447631835938
2022-06-01,921.1407470703125
2022-06-06,938.1101684570312
2022-06-07,916.3494262695312
2022-06-08,911.1588745117188
2022-06-09,870.4108276367188
2022-06-10,842.6551513671875
2022-06-13,834.0689086914062
2022-06-14,816.6964721679688
2022-06-15,825.4824829101562
2022-06-16,795.72998046875
2022-06-17,808.7092895507812
2022-06-20,834.0689086914062
2022-06-21,827.2796630859375
2022-06-22,820.0911254882812
2022-06-23,781.9520263671875
2022-06-24,808.7092895507812
2022-06-27,826.0816040039062
2022-06-28,827.4793090820312
2022-06-29,818.6934204101562
2022-06-30,823.2860107421875
2022-07-01,821.8883056640625
2022-07-04,803.9169921875
2022-07-05,760.3863525390625
2022-07-06,779.3561401367188
2022-07-07,783.349853515625
2022-07-08,799.32421875
2022-07-11,783.9489135742188
2022-07-12,793.932861328125
2022-07-13,785.7460327148438
2022-07-14,771.9679565429688
2022-07-15,796.12939453125
2022-07-18,809.707763671875
2022-07-19,833.8692016601562
2022-07-20,852.4395141601562
2022-07-21,868.4140014648438
2022-07-22,870.211181640625
2022-07-25,868.6137084960938
2022-07-26,851.4411010742188
2022-07-27,868.2144165039062
2022-07-28,867.81494140625
2022-07-29,882.3916625976562
2022-08-01,878.5977172851562
2022-08-02,877.799072265625
2022-08-03,880.3948974609375
2022-08-04,891.3773803710938
2022-08-05,813.3019409179688
2022-08-08,815.4984130859375
2022-08-09,796.7283935546875
2022-08-10,813.7013549804688
2022-08-11,820.6901245117188
2022-08-12,810.5064697265625
2022-08-15,823.2860107421875
2022-08-16,831.8723754882812
2022-08-17,817.8945922851562
2022-08-18,809.707763671875
2022-08-19,814.1007080078125
2022-08-22,782.551025390625
2022-08-23,765.1788330078125
2022-08-24,762.7825927734375
2022-08-25,759.5877075195312
2022-08-26,742.4150390625
2022-08-30,741.616455078125
2022-08-31,743.2138671875
2022-09-01,724.6434936523438
2022-09-02,742.0156860351562
2022-09-05,729.835205078125
2022-09-06,742.6146850585938
2022-09-07,741.217041015625
2022-09-08,746.80810546875
2022-09-09,769.9711303710938
2022-09-12,796.3290405273438
2022-09-13,783.349853515625
2022-09-14,755.3944091796875
2022-09-15,767.974365234375
2022-09-16,765.77783203125
2022-09-20,774.1644287109375
2022-09-21,775.7619018554688
2022-09-22,773.1660766601562
2022-09-23,758.3895874023438
2022-09-26,759.9869995117188
2022-09-27,753.5972900390625
2022-09-28,756.3927612304688
2022-09-29,730.6338500976562
2022-09-30,748.804931640625
2022-10-03,748.2059326171875
2022-10-04,781.1532592773438
2022-10-05,769.7715454101562
2022-10-06,777.1597290039062
2022-10-07,756.3927612304688
2022-10-10,758.5892944335938
2022-10-11,745.8097534179688
2022-10-12,736.8240966796875
2022-10-13,735.7755126953125
2022-10-14,739.1708374023438
2022-10-17,752.7518310546875
2022-10-18,759.7421875
2022-10-19,748.1582641601562
2022-10-20,745.9613037109375
2022-10-21,744.563232421875
2022-10-24,758.3440551757812
2022-10-25,768.5298461914062
2022-10-26,760.9404907226562
2022-10-27,755.9473876953125
2022-10-28,758.9431762695312
2022-10-31,764.9348754882812
2022-11-01,782.7101440429688
2022-11-02,776.3190307617188
2022-11-03,789.3009643554688
2022-11-04,798.8875732421875
2022-11-07,804.4798583984375
2022-11-08,823.6531372070312
2022-11-09,816.4630737304688
2022-11-10,842.8264770507812
2022-11-11,866.1939086914062
2022-11-14,877.3782958984375
2022-11-15,869.1897583007812
2022-11-16,852.0136108398438
2022-11-17,855.4088745117188
2022-11-18,867.5919799804688
2022-11-21,862.9984130859375
2022-11-22,869.9886474609375
2022-11-23,867.1925659179688
2022-11-24,871.98583984375
2022-11-25,875.381103515625
2022-11-28,871.1869506835938
2022-11-29,867.1925659179688
2022-11-30,864.3964233398438
2022-12-01,872.5850219726562
2022-12-02,875.7805786132812
2022-12-05,861.999755859375
2022-12-06,856.2078857421875
2022-12-07,839.2313842773438
2022-12-08,832.640625
2022-12-09,838.8319702148438
2022-12-12,823.6531372070312
2022-12-13,830.0442504882812
2022-12-14,830.8431396484375
2022-12-15,812.26904296875
2022-12-16,797.0901489257812
2022-12-19,798.8875732421875
