Date,STZ
2019-04-22,185.41661071777344
2019-04-23,187.23956298828125
2019-04-24,189.64004516601562
2019-04-25,191.46298217773438
2019-04-26,191.46298217773438
2019-04-29,191.805908203125
2019-04-30,191.0207977294922
2019-05-01,191.39987182617188
2019-05-02,188.7195281982422
2019-05-03,190.7771453857422
2019-05-06,189.8837432861328
2019-05-07,187.59152221679688
2019-05-08,186.97784423828125
2019-05-09,182.85679626464844
2019-05-10,184.07044982910156
2019-05-13,182.10508728027344
2019-05-14,185.9724578857422
2019-05-15,185.66452026367188
2019-05-16,187.30393981933594
2019-05-17,185.4833526611328
2019-05-20,183.90744018554688
2019-05-21,185.67361450195312
2019-05-22,185.64642333984375
2019-05-23,186.76951599121094
2019-05-24,179.9494171142578
2019-05-28,175.92799377441406
2019-05-29,171.09141540527344
2019-05-30,169.6331787109375
2019-05-31,159.81515502929688
2019-06-03,160.52163696289062
2019-06-04,167.0518798828125
2019-06-05,169.3705291748047
2019-06-06,166.79832458496094
2019-06-07,170.63858032226562
2019-06-10,173.86297607421875
2019-06-11,176.58013916015625
2019-06-12,171.47183227539062
2019-06-13,171.48995971679688
2019-06-14,169.94117736816406
2019-06-17,169.57888793945312
2019-06-18,164.81475830078125
2019-06-19,166.94317626953125
2019-06-20,168.22933959960938
2019-06-21,166.40878295898438
2019-06-24,164.1716766357422
2019-06-25,166.56277465820312
2019-06-26,167.5772247314453
2019-06-27,170.46644592285156
2019-06-28,178.37347412109375
2019-07-01,177.60362243652344
2019-07-02,179.9312744140625
2019-07-03,181.0543975830078
2019-07-05,178.87158203125
2019-07-08,181.23556518554688
2019-07-09,179.36976623535156
2019-07-10,181.86050415039062
2019-07-11,179.03460693359375
2019-07-12,180.7826690673828
2019-07-15,179.867919921875
2019-07-16,179.22488403320312
2019-07-17,180.58343505859375
2019-07-18,183.49990844726562
2019-07-19,182.5669708251953
2019-07-22,182.20468139648438
2019-07-23,183.21908569335938
2019-07-24,184.84939575195312
2019-07-25,183.87120056152344
2019-07-26,184.69540405273438
2019-07-29,180.23924255371094
2019-07-30,182.00540161132812
2019-07-31,178.2647705078125
2019-08-01,175.34832763671875
2019-08-02,174.5694580078125
2019-08-05,169.08975219726562
2019-08-06,169.54266357421875
2019-08-07,170.42120361328125
2019-08-08,175.04039001464844
2019-08-09,175.8464813232422
2019-08-12,175.5282440185547
2019-08-13,178.6923828125
2019-08-14,175.8101043701172
2019-08-15,176.7556915283203
2019-08-16,180.74725341796875
2019-08-19,183.4840850830078
2019-08-20,184.10235595703125
2019-08-21,184.4387664794922
2019-08-22,183.35678100585938
2019-08-23,180.49269104003906
2019-08-26,184.0659942626953
2019-08-27,180.2017364501953
2019-08-28,183.5113525390625
2019-08-29,186.05722045898438
2019-08-30,185.80264282226562
2019-09-03,189.43960571289062
2019-09-04,191.10345458984375
2019-09-05,186.32998657226562
2019-09-06,186.1663055419922
2019-09-09,187.98480224609375
2019-09-10,189.28501892089844
2019-09-11,188.0030059814453
2019-09-12,185.45712280273438
2019-09-13,185.54803466796875
2019-09-16,185.33892822265625
2019-09-17,187.07554626464844
2019-09-18,188.51217651367188
2019-09-19,188.521240234375
2019-09-20,186.48455810546875
2019-09-23,187.09373474121094
2019-09-24,186.4299774169922
2019-09-25,185.48443603515625
2019-09-26,187.36648559570312
2019-09-27,187.3028564453125
2019-09-30,188.4666748046875
2019-10-01,190.4033660888672
2019-10-02,188.02114868164062
2019-10-03,176.62843322753906
2019-10-04,176.1555938720703
2019-10-07,171.60948181152344
2019-10-08,172.31863403320312
2019-10-09,174.0825653076172
2019-10-10,175.21910095214844
2019-10-11,175.55552673339844
2019-10-14,175.4555206298828
2019-10-15,178.9015655517578
2019-10-16,180.46533203125
2019-10-17,179.3834228515625
2019-10-18,179.13792419433594
2019-10-21,176.91940307617188
2019-10-22,178.947021484375
2019-10-23,179.6107177734375
2019-10-24,178.83787536621094
2019-10-25,178.06500244140625
2019-10-28,175.41006469726562
2019-10-29,175.46458435058594
2019-10-30,174.15530395507812
2019-10-31,173.05514526367188
2019-11-01,173.66427612304688
2019-11-04,176.3192901611328
2019-11-05,174.31893920898438
2019-11-06,175.6737060546875
2019-11-07,173.683837890625
2019-11-08,171.20108032226562
2019-11-11,168.42623901367188
2019-11-12,167.7964324951172
2019-11-13,167.96072387695312
2019-11-14,166.91102600097656
2019-11-15,163.9810028076172
2019-11-18,159.63616943359375
2019-11-19,165.1768035888672
2019-11-20,169.64935302734375
2019-11-21,170.35223388671875
2019-11-22,165.41409301757812
2019-11-25,167.5591278076172
2019-11-26,168.00637817382812
2019-11-27,169.54896545410156
2019-11-29,169.8319854736328
2019-12-02,169.85020446777344
2019-12-03,168.39889526367188
2019-12-04,168.21630859375
2019-12-05,166.5459442138672
2019-12-06,167.63211059570312
2019-12-09,165.45974731445312
2019-12-10,165.1493682861328
2019-12-11,165.77919006347656
2019-12-12,164.10879516601562
2019-12-13,166.18081665039062
2019-12-16,166.93841552734375
2019-12-17,167.1483612060547
2019-12-18,167.6595001220703
2019-12-19,169.61285400390625
2019-12-20,172.42425537109375
2019-12-23,171.63922119140625
2019-12-24,170.5347900390625
2019-12-26,173.11795043945312
2019-12-27,172.72544860839844
2019-12-30,171.94044494628906
2019-12-31,173.20010375976562
2020-01-02,171.8765411376953
2020-01-03,172.9993133544922
2020-01-06,173.79339599609375
2020-01-07,167.5865020751953
2020-01-08,173.69297790527344
2020-01-09,176.70518493652344
2020-01-10,171.94960021972656
2020-01-13,172.0043487548828
2020-01-14,174.18589782714844
2020-01-15,174.2041473388672
2020-01-16,174.21328735351562
2020-01-17,173.38265991210938
2020-01-21,173.6382293701172
2020-01-22,175.19911193847656
2020-01-23,177.05203247070312
2020-01-24,174.85220336914062
2020-01-27,174.249755859375
2020-01-28,175.93844604492188
2020-01-29,175.7832489013672
2020-01-30,174.14935302734375
2020-01-31,171.8765411376953
2020-02-03,172.62501525878906
2020-02-04,176.0662384033203
2020-02-05,179.94558715820312
2020-02-06,182.37353515625
2020-02-07,182.86643981933594
2020-02-10,183.30618286132812
2020-02-11,183.18711853027344
2020-02-12,182.0693359375
2020-02-13,184.33241271972656
2020-02-14,186.7511444091797
2020-02-18,186.7420654296875
2020-02-19,189.32571411132812
2020-02-20,190.88327026367188
2020-02-21,190.02206420898438
2020-02-24,184.65304565429688
2020-02-25,178.9267120361328
2020-02-26,174.96871948242188
2020-02-27,160.94151306152344
2020-02-28,157.93637084960938
2020-03-02,162.37081909179688
2020-03-03,162.7098388671875
2020-03-04,170.37852478027344
2020-03-05,167.455810546875
2020-03-06,164.06582641601562
2020-03-09,150.47842407226562
2020-03-10,151.46791076660156
2020-03-11,142.07675170898438
2020-03-12,120.41754150390625
2020-03-13,121.83766174316406
2020-03-16,114.2972640991211
2020-03-17,114.02239990234375
2020-03-18,111.09050750732422
2020-03-19,112.74885559082031
2020-03-20,109.6703872680664
2020-03-23,96.78845977783203
2020-03-24,113.44518280029297
2020-03-25,116.00138854980469
2020-03-26,128.90167236328125
2020-03-27,132.74058532714844
2020-03-30,134.16990661621094
2020-03-31,131.34788513183594
2020-04-01,125.41088104248047
2020-04-02,120.22512817382812
2020-04-03,121.09553527832031
2020-04-06,130.34011840820312
2020-04-07,137.05592346191406
2020-04-08,144.55055236816406
2020-04-09,152.31085205078125
2020-04-13,144.42222595214844
2020-04-14,153.76759338378906
2020-04-15,148.7559356689453
2020-04-16,148.56350708007812
2020-04-17,149.06747436523438
2020-04-20,143.4968719482422
2020-04-21,140.19854736328125
2020-04-22,142.21417236328125
2020-04-23,140.2260284423828
2020-04-24,145.52169799804688
2020-04-27,149.479736328125
2020-04-28,153.40109252929688
2020-04-29,155.22438049316406
2020-04-30,150.89073181152344
2020-05-01,148.03213500976562
2020-05-04,150.7291717529297
2020-05-05,150.04791259765625
2020-05-06,152.32154846191406
2020-05-07,151.6680450439453
2020-05-08,152.85546875
2020-05-11,150.31492614746094
2020-05-12,147.7559814453125
2020-05-13,142.96945190429688
2020-05-14,145.39955139160156
2020-05-15,145.88735961914062
2020-05-18,155.110595703125
2020-05-19,155.46963500976562
2020-05-20,158.7557830810547
2020-05-21,157.4026336669922
2020-05-22,158.6084747314453
2020-05-26,162.38243103027344
2020-05-27,165.11631774902344
2020-05-28,161.48956298828125
2020-05-29,158.96746826171875
2020-06-01,159.47373962402344
2020-06-02,159.455322265625
2020-06-03,160.91888427734375
2020-06-04,161.7565155029297
2020-06-05,166.99411010742188
2020-06-08,171.14544677734375
2020-06-09,168.816650390625
2020-06-10,165.963134765625
2020-06-11,155.25791931152344
2020-06-12,156.73989868164062
2020-06-15,159.8787384033203
2020-06-16,163.34893798828125
2020-06-17,164.49960327148438
2020-06-18,169.59902954101562
2020-06-19,166.98486328125
2020-06-22,165.42005920410156
2020-06-23,166.11041259765625
2020-06-24,158.01016235351562
2020-06-25,159.54737854003906
2020-06-26,155.55247497558594
2020-06-29,160.32052612304688
2020-06-30,161.0385284423828
2020-07-01,171.09947204589844
2020-07-02,171.0258026123047
2020-07-06,171.66091918945312
2020-07-07,167.95140075683594
2020-07-08,168.8902587890625
2020-07-09,167.886962890625
2020-07-10,170.22499084472656
2020-07-13,165.40164184570312
2020-07-14,164.93218994140625
2020-07-15,168.10784912109375
2020-07-16,166.82838439941406
2020-07-17,166.24847412109375
2020-07-20,163.47781372070312
2020-07-21,166.395751953125
2020-07-22,165.21754455566406
2020-07-23,164.76644897460938
2020-07-24,165.5489044189453
2020-07-27,164.6652374267578
2020-07-28,165.24514770507812
2020-07-29,167.1690216064453
2020-07-30,166.45095825195312
2020-07-31,164.0301513671875
2020-08-03,159.5105438232422
2020-08-04,158.0377960205078
2020-08-05,159.639404296875
2020-08-06,157.4854736328125
2020-08-07,158.5716552734375
2020-08-10,158.50692749023438
2020-08-11,159.81976318359375
2020-08-12,162.2511749267578
2020-08-13,163.28665161132812
2020-08-14,162.7412109375
2020-08-17,160.5778350830078
2020-08-18,164.72889709472656
2020-08-19,166.41151428222656
2020-08-20,164.87680053710938
2020-08-21,165.75506591796875
2020-08-24,167.78903198242188
2020-08-25,166.57791137695312
2020-08-26,167.6688232421875
2020-08-27,168.8614044189453
2020-08-28,171.37606811523438
2020-08-31,170.5532989501953
2020-09-01,171.90304565429688
2020-09-02,173.81683349609375
2020-09-03,176.19276428222656
2020-09-04,177.06185913085938
2020-09-08,173.58566284179688
2020-09-09,175.5918426513672
2020-09-10,174.482421875
2020-09-11,174.55636596679688
2020-09-14,180.5657196044922
2020-09-15,181.7490692138672
2020-09-16,178.614990234375
2020-09-17,177.6997528076172
2020-09-18,173.6319122314453
2020-09-21,171.08949279785156
2020-09-22,174.26979064941406
2020-09-23,172.48550415039062
2020-09-24,168.1403045654297
2020-09-25,168.09408569335938
2020-09-28,171.45004272460938
2020-09-29,173.3638153076172
2020-09-30,175.2035675048828
2020-10-01,170.67347717285156
2020-10-02,171.5887451171875
2020-10-05,169.73971557617188
2020-10-06,166.9477081298828
2020-10-07,167.7797393798828
2020-10-08,171.17271423339844
2020-10-09,172.55946350097656
2020-10-12,172.8922576904297
2020-10-13,173.37303161621094
2020-10-14,169.28672790527344
2020-10-15,167.84451293945312
2020-10-16,167.7797393798828
2020-10-19,167.00318908691406
2020-10-20,166.716552734375
2020-10-21,166.0786895751953
2020-10-22,164.93226623535156
2020-10-23,165.91226196289062
2020-10-26,161.76121520996094
2020-10-27,159.16334533691406
2020-10-28,152.55308532714844
2020-10-29,153.32968139648438
2020-10-30,152.7565155029297
2020-11-02,163.07400512695312
2020-11-03,170.88609313964844
2020-11-04,167.19732666015625
2020-11-05,170.3351593017578
2020-11-06,172.47042846679688
2020-11-09,186.36793518066406
2020-11-10,186.19149780273438
2020-11-11,180.59352111816406
2020-11-12,180.93699645996094
2020-11-13,187.53765869140625
2020-11-16,191.33460998535156
2020-11-17,190.35987854003906
2020-11-18,189.1529998779297
2020-11-19,189.58006286621094
2020-11-20,186.20082092285156
2020-11-23,187.13845825195312
2020-11-24,192.912841796875
2020-11-25,190.03497314453125
2020-11-27,190.1370849609375
2020-11-30,191.09326171875
2020-12-01,191.00042724609375
2020-12-02,190.30416870117188
2020-12-03,194.75099182128906
2020-12-04,198.47373962402344
2020-12-07,196.8490447998047
2020-12-08,197.7495574951172
2020-12-09,194.3796844482422
2020-12-10,192.4393768310547
2020-12-11,190.58267211914062
2020-12-14,192.170166015625
2020-12-15,197.0440216064453
2020-12-16,199.42063903808594
2020-12-17,202.19644165039062
2020-12-18,203.01339721679688
2020-12-21,199.09573364257812
2020-12-22,197.6938934326172
2020-12-23,200.04263305664062
2020-12-24,200.34898376464844
2020-12-28,202.9762420654297
2020-12-29,201.86221313476562
2020-12-30,202.57708740234375
2020-12-31,203.35687255859375
2021-01-04,201.21237182617188
2021-01-05,201.3516082763672
2021-01-06,207.6923370361328
2021-01-07,212.47335815429688
2021-01-08,213.7173614501953
2021-01-11,210.62594604492188
2021-01-12,211.74925231933594
2021-01-13,208.4814453125
2021-01-14,207.85940551757812
2021-01-15,204.2295684814453
2021-01-19,206.9403839111328
2021-01-20,211.21078491210938
2021-01-21,212.30625915527344
2021-01-22,210.65377807617188
2021-01-25,206.2533416748047
2021-01-26,204.09957885742188
2021-01-27,198.03741455078125
2021-01-28,201.31446838378906
2021-01-29,195.81861877441406
2021-02-01,199.6527557373047
2021-02-02,202.13145446777344
2021-02-03,200.8039093017578
2021-02-04,207.49734497070312
2021-02-05,211.60069274902344
2021-02-08,212.95126342773438
2021-02-09,217.76673889160156
2021-02-10,223.8582305908203
2021-02-11,220.1791229248047
2021-02-12,224.72442626953125
2021-02-16,216.09017944335938
2021-02-17,212.79295349121094
2021-02-18,210.66925048828125
2021-02-19,207.90293884277344
2021-02-22,207.23233032226562
2021-02-23,207.12986755371094
2021-02-24,208.57354736328125
2021-02-25,202.9850616455078
2021-02-26,199.45494079589844
2021-03-01,202.8173828125
2021-03-02,203.18994140625
2021-03-03,201.24327087402344
2021-03-04,196.67001342773438
2021-03-05,202.1281280517578
2021-03-08,205.49989318847656
2021-03-09,211.5261993408203
2021-03-10,211.48890686035156
2021-03-11,212.93264770507812
2021-03-12,213.65914916992188
2021-03-15,214.096923828125
2021-03-16,214.81411743164062
2021-03-17,217.0308837890625
2021-03-18,215.2239227294922
2021-03-19,218.60499572753906
2021-03-22,214.8979034423828
2021-03-23,213.37042236328125
2021-03-24,213.92922973632812
2021-03-25,215.30780029296875
2021-03-26,219.17318725585938
2021-03-29,219.79721069335938
2021-03-30,217.9064178466797
2021-03-31,212.3644256591797
2021-04-01,213.87335205078125
2021-04-05,214.4881134033203
2021-04-06,220.09527587890625
2021-04-07,218.82855224609375
2021-04-08,208.83441162109375
2021-04-09,208.7784881591797
2021-04-12,210.7903594970703
2021-04-13,211.0325469970703
2021-04-14,213.12823486328125
2021-04-15,218.51185607910156
2021-04-16,222.479736328125
2021-04-19,221.30612182617188
2021-04-20,221.96743774414062
2021-04-21,224.5940399169922
2021-04-22,221.98602294921875
2021-04-23,224.08175659179688
2021-04-26,222.1536865234375
2021-04-27,222.00465393066406
2021-04-28,221.58554077148438
2021-04-29,225.03182983398438
2021-04-30,223.839599609375
2021-05-03,227.0725555419922
2021-05-04,224.25071716308594
2021-05-05,223.9704132080078
2021-05-06,225.7643585205078
2021-05-07,225.1103515625
2021-05-10,223.49391174316406
2021-05-11,218.6818084716797
2021-05-12,214.67335510253906
2021-05-13,215.84130859375
2021-05-14,219.05557250976562
2021-05-17,220.39173889160156
2021-05-18,218.74722290039062
2021-05-19,217.13079833984375
2021-05-20,220.60662841796875
2021-05-21,221.70921325683594
2021-05-24,220.96173095703125
2021-05-25,222.32589721679688
2021-05-26,221.6251220703125
2021-05-27,221.43829345703125
2021-05-28,223.98910522460938
2021-06-01,221.77462768554688
2021-06-02,223.60598754882812
2021-06-03,222.9893341064453
2021-06-04,223.54995727539062
2021-06-07,223.39111328125
2021-06-08,222.72769165039062
2021-06-09,221.1392364501953
2021-06-10,221.60641479492188
2021-06-11,222.2792205810547
2021-06-14,220.85894775390625
2021-06-15,220.5879669189453
2021-06-16,218.6164093017578
2021-06-17,214.6640167236328
2021-06-18,206.7311553955078
2021-06-21,211.11334228515625
2021-06-22,209.95474243164062
2021-06-23,209.53427124023438
2021-06-24,211.16944885253906
2021-06-25,213.5988311767578
2021-06-28,214.33694458007812
2021-06-29,215.82264709472656
2021-06-30,218.54168701171875
2021-07-01,216.8037567138672
2021-07-02,216.23373413085938
2021-07-06,214.40240478515625
2021-07-07,212.1785430908203
2021-07-08,212.11314392089844
2021-07-09,212.74851989746094
2021-07-12,211.59925842285156
2021-07-13,210.65548706054688
2021-07-14,210.96389770507812
2021-07-15,210.1976776123047
2021-07-16,209.30999755859375
2021-07-19,207.45062255859375
2021-07-20,210.3938751220703
2021-07-21,211.02928161621094
2021-07-22,209.1511993408203
2021-07-23,209.84262084960938
2021-07-26,210.06687927246094
2021-07-27,211.5057830810547
2021-07-28,211.5618896484375
2021-07-29,209.83326721191406
2021-07-30,209.61834716796875
2021-08-02,208.17007446289062
2021-08-03,206.81521606445312
2021-08-04,204.9931640625
2021-08-05,205.1053009033203
2021-08-06,204.4419403076172
2021-08-09,203.64492797851562
2021-08-10,204.46066284179688
2021-08-11,200.0912628173828
2021-08-12,198.72235107421875
2021-08-13,200.31629943847656
2021-08-16,200.7007598876953
2021-08-17,200.0069122314453
2021-08-18,201.0570526123047
2021-08-19,200.54136657714844
2021-08-20,200.49447631835938
2021-08-23,202.53851318359375
2021-08-24,203.30735778808594
2021-08-25,201.57273864746094
2021-08-26,200.98202514648438
2021-08-27,199.17242431640625
2021-08-30,198.58169555664062
2021-08-31,197.97225952148438
2021-09-01,201.5071258544922
2021-09-02,199.20989990234375
2021-09-03,198.6192169189453
2021-09-07,196.22821044921875
2021-09-08,203.43865966796875
2021-09-09,202.53851318359375
2021-09-10,200.5695037841797
2021-09-13,201.49771118164062
2021-09-14,202.1446990966797
2021-09-15,204.8731689453125
2021-09-16,202.01345825195312
2021-09-17,201.45086669921875
2021-09-20,197.0252227783203
2021-09-21,196.040771484375
2021-09-22,198.12228393554688
2021-09-23,200.672607421875
2021-09-24,199.3599090576172
2021-09-27,198.46917724609375
2021-09-28,196.86581420898438
2021-09-29,198.55355834960938
2021-09-30,197.55029296875
2021-10-01,200.16627502441406
2021-10-04,199.7349853515625
2021-10-05,199.77247619628906
2021-10-06,198.4222869873047
2021-10-07,203.00733947753906
2021-10-08,205.96087646484375
2021-10-11,205.99839782714844
2021-10-12,205.19200134277344
2021-10-13,205.4639434814453
2021-10-14,206.62660217285156
2021-10-15,205.29515075683594
2021-10-18,202.15408325195312
2021-10-19,202.75418090820312
2021-10-20,204.54505920410156
2021-10-21,204.78883361816406
2021-10-22,205.71710205078125
2021-10-25,204.11373901367188
2021-10-26,204.601318359375
2021-10-27,201.5446014404297
2021-10-28,203.25108337402344
2021-10-29,203.28860473632812
2021-11-01,206.47662353515625
2021-11-02,206.93601989746094
2021-11-03,206.9266357421875
2021-11-04,206.3903350830078
2021-11-05,209.5234832763672
2021-11-08,208.66725158691406
2021-11-09,208.5355224609375
2021-11-10,209.19415283203125
2021-11-11,211.46165466308594
2021-11-12,213.02352905273438
2021-11-15,215.29100036621094
2021-11-16,217.4644775390625
2021-11-17,220.18357849121094
2021-11-18,222.9967803955078
2021-11-19,221.48199462890625
2021-11-22,220.447021484375
2021-11-23,223.0438232421875
2021-11-24,218.75344848632812
2021-11-26,215.76148986816406
2021-11-29,213.5504150390625
2021-11-30,212.0073699951172
2021-12-01,209.993896484375
2021-12-02,211.9414825439453
2021-12-03,212.8165283203125
2021-12-06,217.2198028564453
2021-12-07,220.00479125976562
2021-12-08,220.80455017089844
2021-12-09,219.69432067871094
2021-12-10,221.40670776367188
2021-12-13,223.3354949951172
2021-12-14,222.80862426757812
2021-12-15,226.7884979248047
2021-12-16,227.3248291015625
2021-12-17,227.92698669433594
2021-12-20,225.29249572753906
2021-12-21,227.05197143554688
2021-12-22,228.83026123046875
2021-12-23,229.6111297607422
2021-12-27,232.20797729492188
2021-12-28,234.26846313476562
2021-12-29,235.0117645263672
2021-12-30,234.64479064941406
2021-12-31,236.13140869140625
2022-01-03,237.8720245361328
2022-01-04,239.54678344726562
2022-01-05,238.38006591796875
2022-01-06,230.3167724609375
2022-01-07,231.6246337890625
2022-01-10,232.47142028808594
2022-01-11,237.74972534179688
2022-01-12,233.44992065429688
2022-01-13,232.4243621826172
2022-01-14,233.9391632080078
2022-01-18,229.0465850830078
2022-01-19,228.45387268066406
2022-01-20,229.0089569091797
2022-01-21,226.76025390625
2022-01-24,225.866455078125
2022-01-25,222.48870849609375
2022-01-26,220.47525024414062
2022-01-27,220.8892364501953
2022-01-28,222.09353637695312
2022-01-31,223.69300842285156
2022-02-01,221.72662353515625
2022-02-02,226.2239990234375
2022-02-03,223.7965545654297
2022-02-04,223.2978973388672
2022-02-07,223.57073974609375
2022-02-08,225.49624633789062
2022-02-09,227.20472717285156
2022-02-10,223.98606872558594
2022-02-11,222.7023162841797
2022-02-14,220.72958374023438
2022-02-15,207.23191833496094
2022-02-16,208.51559448242188
2022-02-17,206.59005737304688
2022-02-18,203.73948669433594
2022-02-22,204.76834106445312
2022-02-23,200.55856323242188
2022-02-24,202.9466552734375
2022-02-25,204.86273193359375
2022-02-28,203.52239990234375
2022-03-01,201.66293334960938
2022-03-02,203.71121215820312
2022-03-03,206.0426025390625
2022-03-04,205.44793701171875
2022-03-07,201.03054809570312
2022-03-08,202.597412109375
2022-03-09,202.6728973388672
2022-03-10,201.65347290039062
2022-03-11,200.47361755371094
2022-03-14,207.3640594482422
2022-03-15,209.6671905517578
2022-03-16,209.86538696289062
2022-03-17,209.32740783691406
2022-03-18,213.2539520263672
2022-03-21,213.17848205566406
2022-03-22,214.9435577392578
2022-03-23,211.92306518554688
2022-03-24,213.75424194335938
2022-03-25,216.53871154785156
2022-03-28,216.5009307861328
2022-03-29,218.74740600585938
2022-03-30,220.00277709960938
2022-03-31,217.3976593017578
2022-04-01,220.5974578857422
2022-04-04,216.8218994140625
2022-04-05,217.41653442382812
2022-04-06,218.80404663085938
2022-04-07,228.89427185058594
2022-04-08,230.74432373046875
2022-04-11,233.62318420410156
2022-04-12,234.869140625
2022-04-13,234.6803436279297
2022-04-14,237.31381225585938
2022-04-18,238.63526916503906
2022-04-19,239.62635803222656
2022-04-20,244.2608642578125
2022-04-21,239.94728088378906
2022-04-22,236.879638671875
2022-04-25,234.78419494628906
2022-04-26,234.0101776123047
2022-04-27,235.3221893310547
2022-04-28,236.1433868408203
2022-04-29,232.2828826904297
2022-05-02,230.33843994140625
2022-05-03,231.30123901367188
2022-05-04,240.15553283691406
2022-05-05,238.55511474609375
2022-05-06,234.35052490234375
2022-05-09,233.18572998046875
2022-05-10,233.6970672607422
2022-05-11,232.92054748535156
2022-05-12,232.2198028564453
2022-05-13,235.72366333007812
2022-05-16,236.1971435546875
2022-05-17,237.64602661132812
2022-05-18,224.48289489746094
2022-05-19,222.38063049316406
2022-05-20,222.06808471679688
2022-05-23,226.01702880859375
2022-05-24,231.0644989013672
2022-05-25,230.14588928222656
2022-05-26,231.41485595703125
2022-05-27,233.2520294189453
2022-05-31,232.45654296875
2022-06-01,231.2349090576172
2022-06-02,232.75953674316406
2022-06-03,230.42999267578125
2022-06-06,232.83535766601562
2022-06-07,233.18572998046875
2022-06-08,232.43759155273438
2022-06-09,228.8390350341797
2022-06-10,226.41476440429688
2022-06-13,217.83511352539062
2022-06-14,219.22715759277344
2022-06-15,218.3559112548828
2022-06-16,213.80091857910156
2022-06-17,215.6286163330078
2022-06-21,222.48480224609375
2022-06-22,224.8143768310547
2022-06-23,226.66099548339844
2022-06-24,232.48495483398438
2022-06-27,234.30316162109375
2022-06-28,232.50389099121094
2022-06-29,230.71409606933594
2022-06-30,220.70445251464844
2022-07-01,222.94879150390625
2022-07-05,224.16094970703125
2022-07-06,226.7462158203125
2022-07-07,228.8011932373047
2022-07-08,229.33148193359375
2022-07-11,228.35609436035156
2022-07-12,227.8068084716797
2022-07-13,231.99252319335938
2022-07-14,237.6649627685547
2022-07-15,231.57586669921875
2022-07-18,230.54364013671875
2022-07-19,231.7557830810547
2022-07-20,230.27845764160156
2022-07-21,229.43565368652344
2022-07-22,229.5303955078125
2022-07-25,227.9110107421875
2022-07-26,228.69699096679688
2022-07-27,232.3144989013672
2022-07-28,235.183837890625
2022-07-29,233.2520294189453
2022-08-01,231.20652770996094
2022-08-02,232.01145935058594
2022-08-03,233.5076904296875
2022-08-04,230.2311248779297
2022-08-05,231.40538024902344
2022-08-08,222.42796325683594
2022-08-09,230.64736938476562
2022-08-10,230.0772705078125
2022-08-11,227.9012451171875
2022-08-12,231.5976104736328
2022-08-15,234.21072387695312
2022-08-16,235.81658935546875
2022-08-17,237.69802856445312
2022-08-18,238.38218688964844
2022-08-19,239.16136169433594
2022-08-22,242.1260528564453
2022-08-23,241.52740478515625
2022-08-24,244.64418029785156
2022-08-25,244.9007110595703
2022-08-26,239.3609161376953
2022-08-29,238.13511657714844
2022-08-30,236.22518920898438
2022-08-31,233.8021240234375
2022-09-01,235.19894409179688
2022-09-02,232.66184997558594
2022-09-06,232.6998748779297
2022-09-07,236.02565002441406
2022-09-08,235.88311767578125
2022-09-09,234.4197540283203
2022-09-12,235.6930694580078
2022-09-13,227.97726440429688
2022-09-14,228.9369659423828
2022-09-15,228.54737854003906
2022-09-16,227.958251953125
2022-09-19,230.20079040527344
2022-09-20,229.59262084960938
2022-09-21,226.9795379638672
2022-09-22,224.81298828125
2022-09-23,219.7483367919922
2022-09-26,221.07862854003906
2022-09-27,221.1451873779297
2022-09-28,225.6112060546875
2022-09-29,222.03836059570312
2022-09-30,218.2469482421875
2022-10-03,222.84605407714844
2022-10-04,225.58270263671875
2022-10-05,224.20489501953125
2022-10-06,220.94561767578125
2022-10-07,211.6144256591797
2022-10-10,210.2271270751953
2022-10-11,210.36962890625
2022-10-12,212.194091796875
2022-10-13,214.64564514160156
2022-10-14,210.9397735595703
2022-10-17,212.86871337890625
2022-10-18,215.21578979492188
2022-10-19,212.1465606689453
2022-10-20,211.45286560058594
2022-10-21,213.94244384765625
2022-10-24,218.30398559570312
2022-10-25,226.86549377441406
2022-10-26,225.99131774902344
2022-10-27,226.5899658203125
2022-10-28,234.79029846191406
2022-10-31,234.78086853027344
2022-11-01,231.322021484375
2022-11-02,227.35009765625
2022-11-03,230.1626739501953
2022-11-04,233.42330932617188
2022-11-07,235.00599670410156
2022-11-08,232.04087829589844
2022-11-09,228.61813354492188
2022-11-10,232.66061401367188
2022-11-11,235.49224853515625
2022-11-14,233.07057189941406
2022-11-15,232.1075897216797
2022-11-16,231.88836669921875
2022-11-17,233.4519500732422
2022-11-18,236.11192321777344
2022-11-21,240.65969848632812
2022-11-22,243.11953735351562
2022-11-23,244.73074340820312
2022-11-25,245.49351501464844
2022-11-28,245.5030059814453
2022-11-29,241.8228759765625
2022-11-30,245.36001586914062
2022-12-01,246.66622924804688
2022-12-02,248.88763427734375
2022-12-05,242.98605346679688
2022-12-06,236.0833282470703
2022-12-07,235.16807556152344
2022-12-08,234.90110778808594
2022-12-09,230.7633056640625
2022-12-12,234.05259704589844
2022-12-13,229.6383056640625
2022-12-14,228.38934326171875
2022-12-15,224.43267822265625
2022-12-16,220.58091735839844
2022-12-19,219.56076049804688
2022-12-20,219.44638061523438
2022-12-21,222.516357421875
2022-12-22,220.2471923828125
2022-12-23,221.58200073242188
2022-12-27,221.56289672851562
2022-12-28,221.07667541503906
2022-12-29,223.8606414794922
2022-12-30,220.95272827148438
2023-01-03,216.99606323242188
2023-01-04,220.3901824951172
2023-01-05,198.9575653076172
2023-01-06,204.24900817871094
