Date,AZN.L
2019-05-28,5928.99951171875
2019-05-29,5869.08984375
2019-05-30,5853.1142578125
2019-05-31,5824.15869140625
2019-06-03,5934.98974609375
2019-06-04,5977.92333984375
2019-06-05,5949.966796875
2019-06-06,6035.83642578125
2019-06-07,6018.86181640625
2019-06-10,6094.7470703125
2019-06-11,6127.69775390625
2019-06-12,6188.60498046875
2019-06-13,6184.60986328125
2019-06-14,6205.578125
2019-06-17,6240.52490234375
2019-06-18,6400.28271484375
2019-06-19,6440.22216796875
2019-06-20,6476.16845703125
2019-06-21,6368.33203125
2019-06-24,6428.2412109375
2019-06-25,6432.23486328125
2019-06-26,6355.3525390625
2019-06-27,6399.28466796875
2019-06-28,6428.2412109375
2019-07-01,6459.1943359375
2019-07-02,6522.09814453125
2019-07-03,6591.99169921875
2019-07-04,6568.02880859375
2019-07-05,6517.10546875
2019-07-08,6427.24169921875
2019-07-09,6466.18310546875
2019-07-10,6479.16357421875
2019-07-11,6372.3251953125
2019-07-12,6314.4130859375
2019-07-15,6321.40283203125
2019-07-16,6401.28173828125
2019-07-17,6432.23486328125
2019-07-18,6392.294921875
2019-07-19,6380.31396484375
2019-07-22,6370.32861328125
2019-07-23,6454.20166015625
2019-07-24,6349.35986328125
2019-07-25,6839.6162109375
2019-07-26,6894.5322265625
2019-07-29,7169.115234375
2019-07-30,7117.1953125
2019-07-31,7050.29638671875
2019-08-01,7189.08544921875
2019-08-02,7229.02490234375
2019-08-05,7088.23779296875
2019-08-06,7065.2734375
2019-08-07,7111.2041015625
2019-08-08,7216.7724609375
2019-08-09,7340.59765625
2019-08-12,7319.62744140625
2019-08-13,7331.61083984375
2019-08-14,7258.71435546875
2019-08-15,7219.76904296875
2019-08-16,7245.73291015625
2019-08-19,7270.69677734375
2019-08-20,7258.71435546875
2019-08-21,7401.51171875
2019-08-22,7313.63671875
2019-08-23,7302.6513671875
2019-08-27,7229.75537109375
2019-08-28,7255.7177734375
2019-08-29,7354.57861328125
2019-08-30,7307.64501953125
2019-09-02,7522.34033203125
2019-09-03,7419.486328125
2019-09-04,7380.54248046875
2019-09-05,7180.82373046875
2019-09-06,7244.734375
2019-09-09,6994.08935546875
2019-09-10,6837.310546875
2019-09-11,6907.2119140625
2019-09-12,6894.23046875
2019-09-13,6837.998046875
2019-09-16,6783.3876953125
2019-09-17,6881.2490234375
2019-09-18,6937.16943359375
2019-09-19,7116.91455078125
2019-09-20,7156.8583984375
2019-09-23,7159.85400390625
2019-09-24,7234.74853515625
2019-09-25,7317.6298828125
2019-09-26,7368.55810546875
2019-09-27,7372.55322265625
2019-09-30,7250.72509765625
2019-10-01,7125.90185546875
2019-10-02,6889.23681640625
2019-10-03,6930.17919921875
2019-10-04,6988.09814453125
2019-10-07,7033.033203125
2019-10-08,6999.0810546875
2019-10-09,7080.9658203125
2019-10-10,7042.02099609375
2019-10-11,6906.21337890625
2019-10-14,6969.1240234375
2019-10-15,6875.25634765625
2019-10-16,6805.3564453125
2019-10-17,6811.3486328125
2019-10-18,6762.4169921875
2019-10-21,6719.47802734375
2019-10-22,6793.37255859375
2019-10-23,6909.2099609375
2019-10-24,7292.6650390625
2019-10-25,7372.55322265625
2019-10-28,7427.474609375
2019-10-29,7376.54638671875
2019-10-30,7569.2744140625
2019-10-31,7490.3857421875
2019-11-01,7454.4365234375
2019-11-04,7471.41259765625
2019-11-05,7352.58056640625
2019-11-06,7326.6171875
2019-11-07,7276.68896484375
2019-11-08,7266.7041015625
2019-11-11,7237.74365234375
2019-11-12,7264.70458984375
2019-11-13,7376.54638671875
2019-11-14,7305.64697265625
2019-11-15,7237.74365234375
2019-11-18,7372.55322265625
2019-11-19,7301.65283203125
2019-11-20,7243.73486328125
2019-11-21,7325.619140625
2019-11-22,7407.5029296875
2019-11-25,7525.33642578125
2019-11-26,7549.302734375
2019-11-27,7518.34619140625
2019-11-28,7489.38623046875
2019-11-29,7447.4462890625
2019-12-02,7411.498046875
2019-12-03,7323.62255859375
2019-12-04,7302.6513671875
2019-12-05,7218.7705078125
2019-12-06,7247.72900390625
2019-12-09,7211.78076171875
2019-12-10,7235.74658203125
2019-12-11,7295.66162109375
2019-12-12,7264.70458984375
2019-12-13,7206.787109375
2019-12-16,7383.53662109375
2019-12-17,7439.45751953125
2019-12-18,7469.4150390625
2019-12-19,7623.19775390625
2019-12-20,7796.951171875
2019-12-23,7735.03857421875
2019-12-24,7703.083984375
2019-12-27,7734.04052734375
2019-12-30,7643.16845703125
2019-12-31,7596.2353515625
2020-01-02,7649.16015625
2020-01-03,7689.1044921875
2020-01-06,7612.212890625
2020-01-07,7634.18212890625
2020-01-08,7615.20849609375
2020-01-09,7670.130859375
2020-01-10,7634.18212890625
2020-01-13,7639.1748046875
2020-01-14,7680.11669921875
2020-01-15,7824.91259765625
2020-01-16,7696.0947265625
2020-01-17,7866.85302734375
2020-01-20,7825.91015625
2020-01-21,7812.9287109375
2020-01-22,7690.10302734375
2020-01-23,7646.16455078125
2020-01-24,7648.1630859375
2020-01-27,7489.38623046875
2020-01-28,7640.17333984375
2020-01-29,7683.11279296875
2020-01-30,7504.365234375
2020-01-31,7413.49365234375
2020-02-03,7445.44873046875
2020-02-04,7524.33740234375
2020-02-05,7652.15673828125
2020-02-06,7730.04541015625
2020-02-07,7674.12548828125
2020-02-10,7699.09033203125
2020-02-11,7677.12109375
2020-02-12,7604.224609375
2020-02-13,7615.20849609375
2020-02-14,7289.669921875
2020-02-17,7366.56103515625
2020-02-18,7510.3564453125
2020-02-19,7604.224609375
2020-02-20,7563.283203125
2020-02-21,7679.11767578125
2020-02-24,7435.4638671875
2020-02-25,7288.671875
2020-02-26,7399.51513671875
2020-02-27,7133.30224609375
2020-02-28,6785.72705078125
2020-03-02,7001.4638671875
2020-03-03,7163.2666015625
2020-03-04,7445.92236328125
2020-03-05,7492.86376953125
2020-03-06,7233.181640625
2020-03-09,6994.47216796875
2020-03-10,6936.54248046875
2020-03-11,6946.53076171875
2020-03-12,6306.3115234375
2020-03-13,6308.30859375
2020-03-16,6213.423828125
2020-03-17,6712.81591796875
2020-03-18,6689.84326171875
2020-03-19,6896.59130859375
2020-03-20,6882.60888671875
2020-03-23,6822.681640625
2020-03-24,6951.52490234375
2020-03-25,6909.57666015625
2020-03-26,6873.61962890625
2020-03-27,6796.712890625
2020-03-30,7094.3515625
2020-03-31,7207.21337890625
2020-04-01,7093.35205078125
2020-04-02,6971.50048828125
2020-04-03,7135.30078125
2020-04-06,7175.25244140625
2020-04-07,6991.4755859375
2020-04-08,6962.5107421875
2020-04-09,7112.32861328125
2020-04-14,7596.73779296875
2020-04-15,7605.7275390625
2020-04-16,7808.48046875
2020-04-17,7960.29541015625
2020-04-20,8110.11181640625
2020-04-21,8140.076171875
2020-04-22,8135.08154296875
2020-04-23,8177.03076171875
2020-04-24,8194.0107421875
2020-04-27,8279.90625
2020-04-28,8178.0302734375
2020-04-29,8197.005859375
2020-04-30,8311.8662109375
2020-05-01,8192.013671875
2020-05-04,8350.8193359375
2020-05-05,8501.634765625
2020-05-06,8819.248046875
2020-05-07,8548.578125
2020-05-11,8696.3984375
2020-05-12,8845.216796875
2020-05-13,8993.03515625
2020-05-14,8754.326171875
2020-05-15,8660.4404296875
2020-05-18,8779.2958984375
2020-05-19,8665.435546875
2020-05-20,8871.18359375
2020-05-21,8950.0869140625
2020-05-22,8985.0458984375
2020-05-26,8661.4404296875
2020-05-27,8318.857421875
2020-05-28,8687.4072265625
2020-05-29,8569.5517578125
2020-06-01,8693.4013671875
2020-06-02,8531.59765625
2020-06-03,8585.533203125
2020-06-04,8519.61328125
2020-06-05,8416.736328125
2020-06-08,8190.01416015625
2020-06-09,8233.9609375
2020-06-10,8393.765625
2020-06-11,8265.9228515625
2020-06-12,8191.0146484375
2020-06-15,8270.916015625
2020-06-16,8500.63671875
2020-06-17,8579.5400390625
2020-06-18,8389.771484375
2020-06-19,8478.662109375
2020-06-22,8459.6845703125
2020-06-23,8514.619140625
2020-06-24,8333.8388671875
2020-06-25,8438.7138671875
2020-06-26,8445.703125
2020-06-29,8537.591796875
2020-06-30,8410.74609375
2020-07-01,8440.708984375
2020-07-02,8583.53515625
2020-07-03,8448.69921875
2020-07-06,8649.455078125
2020-07-07,8526.6044921875
2020-07-08,8568.552734375
2020-07-09,8469.6748046875
2020-07-10,8494.6435546875
2020-07-13,8557.5673828125
2020-07-14,8538.5908203125
2020-07-15,8985.0458984375
2020-07-16,8833.232421875
2020-07-17,9175.8125
2020-07-20,9308.65234375
2020-07-21,9036.982421875
2020-07-22,8790.2841796875
2020-07-23,8740.3427734375
2020-07-24,8641.462890625
2020-07-27,8637.4697265625
2020-07-28,8689.4052734375
2020-07-29,8604.5087890625
2020-07-30,8740.3427734375
2020-07-31,8519.61328125
2020-08-03,8756.32421875
2020-08-04,8539.58984375
2020-08-05,8489.6484375
2020-08-06,8408.7470703125
2020-08-07,8459.6845703125
2020-08-10,8369.7939453125
2020-08-11,8439.7109375
2020-08-12,8688.4052734375
2020-08-13,8532.2802734375
2020-08-14,8371.462890625
2020-08-17,8569.23828125
2020-08-18,8482.337890625
2020-08-19,8598.205078125
2020-08-20,8539.2744140625
2020-08-21,8427.4013671875
2020-08-24,8601.203125
2020-08-25,8617.181640625
2020-08-26,8589.2158203125
2020-08-27,8407.4228515625
2020-08-28,8330.5107421875
2020-09-01,8187.6728515625
2020-09-02,8282.5654296875
2020-09-03,8111.76025390625
2020-09-04,7960.93212890625
2020-09-07,8270.5791015625
2020-09-08,8338.4990234375
2020-09-09,8376.4580078125
2020-09-10,8325.5166015625
2020-09-11,8419.408203125
2020-09-14,8390.4423828125
2020-09-15,8595.2099609375
2020-09-16,8532.2802734375
2020-09-17,8638.1611328125
2020-09-18,8736.0498046875
2020-09-21,8602.2001953125
2020-09-22,8570.2373046875
2020-09-23,8801.97265625
2020-09-24,8549.26171875
2020-09-25,8566.2421875
2020-09-28,8499.318359375
2020-09-29,8529.283203125
2020-09-30,8447.376953125
2020-10-01,8469.353515625
2020-10-02,8421.40625
2020-10-05,8399.431640625
2020-10-06,8307.537109375
2020-10-07,8285.5615234375
2020-10-08,8361.4755859375
2020-10-09,8414.4150390625
2020-10-12,8460.361328125
2020-10-13,8446.3779296875
2020-10-14,8180.68115234375
2020-10-15,8110.7607421875
2020-10-16,8207.6513671875
2020-10-19,8099.77392578125
2020-10-20,8056.822265625
2020-10-21,7910.98779296875
2020-10-22,7945.94921875
2020-10-23,7933.9619140625
2020-10-26,8067.81005859375
2020-10-27,8046.83251953125
2020-10-28,7871.03369140625
2020-10-29,7867.0380859375
2020-10-30,7757.16357421875
2020-11-02,7765.154296875
2020-11-03,7953.9404296875
2020-11-04,8501.31640625
2020-11-05,8519.2958984375
2020-11-06,8463.3603515625
2020-11-09,8291.5546875
2020-11-10,8520.294921875
2020-11-11,8775.0029296875
2020-11-12,8650.146484375
2020-11-13,8623.1767578125
2020-11-16,8533.279296875
2020-11-17,8281.568359375
2020-11-18,8170.6923828125
2020-11-19,8115.75537109375
2020-11-20,8307.537109375
2020-11-23,7990.89697265625
2020-11-24,7990.89697265625
2020-11-25,7791.125
2020-11-26,7739.1845703125
2020-11-27,7761.1591796875
2020-11-30,7796.119140625
2020-12-01,7791.125
2020-12-02,7927.96826171875
2020-12-03,7720.205078125
2020-12-04,7948.94482421875
2020-12-07,8061.81640625
2020-12-08,8124.74560546875
2020-12-09,8002.8837890625
2020-12-10,8093.7802734375
2020-12-11,8150.71533203125
2020-12-14,7683.24755859375
2020-12-15,7496.4609375
2020-12-16,7636.3017578125
2020-12-17,7533.41845703125
2020-12-18,7499.45703125
2020-12-21,7431.5341796875
2020-12-22,7319.66162109375
2020-12-23,7215.78076171875
2020-12-24,7214.78173828125
2020-12-29,7453.51025390625
2020-12-30,7392.57861328125
2020-12-31,7315.66650390625
2021-01-04,7413.55615234375
2021-01-05,7430.53564453125
2021-01-06,7503.45263671875
2021-01-07,7466.49462890625
2021-01-08,7462.4990234375
2021-01-11,7547.40185546875
2021-01-12,7396.57421875
2021-01-13,7520.43310546875
2021-01-14,7550.3994140625
2021-01-15,7583.361328125
2021-01-18,7653.28173828125
2021-01-19,7713.21337890625
2021-01-20,7636.3017578125
2021-01-21,7641.29638671875
2021-01-22,7768.150390625
2021-01-25,7888.0146484375
2021-01-26,7942.95166015625
2021-01-27,7770.1494140625
2021-01-28,7640.296875
2021-01-29,7482.47705078125
2021-02-01,7379.59375
2021-02-02,7371.60302734375
2021-02-03,7291.69384765625
2021-02-04,7374.599609375
2021-02-05,7266.72216796875
2021-02-08,7280.70654296875
2021-02-09,7303.68017578125
2021-02-10,7238.75439453125
2021-02-11,7237.75537109375
2021-02-12,7462.4990234375
2021-02-15,7413.55615234375
2021-02-16,7325.6552734375
2021-02-17,7412.556640625
2021-02-18,7445.5185546875
2021-02-19,7217.77734375
2021-02-22,7187.81201171875
2021-02-23,7127.88037109375
2021-02-24,7111.89794921875
2021-02-25,7003.37548828125
2021-02-26,6938.4365234375
2021-03-01,6973.404296875
2021-03-02,6873.49853515625
2021-03-03,6787.580078125
2021-03-04,6850.51953125
2021-03-05,6851.51904296875
2021-03-08,6998.38037109375
2021-03-09,7124.26171875
2021-03-10,7185.20361328125
2021-03-11,7004.375
2021-03-12,6944.43115234375
2021-03-15,6971.40478515625
2021-03-16,7225.166015625
2021-03-17,7131.25537109375
2021-03-18,7121.26416015625
2021-03-19,7103.28173828125
2021-03-22,7337.05908203125
2021-03-23,7208.1826171875
2021-03-24,7123.26171875
2021-03-25,7203.1865234375
2021-03-26,7264.12890625
2021-03-29,7387.0126953125
2021-03-30,7282.11181640625
2021-03-31,7240.1513671875
2021-04-01,7165.22314453125
2021-04-06,7176.2119140625
2021-04-07,7092.29052734375
2021-04-08,7236.15576171875
2021-04-09,7280.11376953125
2021-04-12,7218.17236328125
2021-04-13,7160.2275390625
2021-04-14,7264.12890625
2021-04-15,7393.0078125
2021-04-16,7373.02587890625
2021-04-19,7410.98974609375
2021-04-20,7486.91796875
2021-04-21,7612.798828125
2021-04-22,7665.74853515625
2021-04-23,7556.85205078125
2021-04-26,7522.88330078125
2021-04-27,7553.8544921875
2021-04-28,7499.9052734375
2021-04-29,7391.00927734375
2021-04-30,7707.708984375
2021-05-04,7621.7900390625
2021-05-05,7666.748046875
2021-05-06,7672.7421875
2021-05-07,7727.69091796875
2021-05-10,7709.70654296875
2021-05-11,7624.787109375
2021-05-12,7778.64208984375
2021-05-13,7844.580078125
2021-05-14,7856.56884765625
2021-05-17,7887.5390625
2021-05-18,7922.505859375
2021-05-19,7946.484375
2021-05-20,8123.31640625
2021-05-21,8127.31201171875
2021-05-24,8142.298828125
2021-05-25,8075.361328125
2021-05-26,8012.42041015625
2021-05-27,8092.345703125
2021-05-28,8038.3974609375
2021-06-01,7949.48046875
2021-06-02,7924.50439453125
2021-06-03,7940.48974609375
2021-06-04,8047.38720703125
2021-06-07,7997.43505859375
2021-06-08,7927.50146484375
2021-06-09,8122.3173828125
2021-06-10,8274.173828125
2021-06-11,8332.119140625
2021-06-14,8340.109375
2021-06-15,8335.115234375
2021-06-16,8396.05859375
2021-06-17,8375.078125
2021-06-18,8376.076171875
2021-06-21,8400.0556640625
2021-06-22,8342.1083984375
2021-06-23,8314.1357421875
2021-06-24,8407.046875
2021-06-25,8490.970703125
2021-06-28,8657.8095703125
2021-06-29,8665.802734375
2021-06-30,8674.7939453125
2021-07-01,8733.7392578125
2021-07-02,8770.7021484375
2021-07-05,8669.7998046875
2021-07-06,8712.7587890625
2021-07-07,8649.818359375
2021-07-08,8580.8837890625
2021-07-09,8639.8291015625
2021-07-12,8753.7197265625
2021-07-13,8750.724609375
2021-07-14,8660.806640625
2021-07-15,8338.1142578125
2021-07-16,8332.119140625
2021-07-19,8299.1494140625
2021-07-20,8448.0087890625
2021-07-21,8451.005859375
2021-07-22,8451.005859375
2021-07-23,8471.98828125
2021-07-26,8284.1630859375
2021-07-27,8245.201171875
2021-07-28,8258.189453125
2021-07-29,8269.1787109375
2021-07-30,8260.1865234375
2021-08-02,8266.1806640625
2021-08-03,8289.1611328125
2021-08-04,8262.1845703125
2021-08-05,8334.1162109375
2021-08-06,8149.2919921875
2021-08-09,8187.255859375
2021-08-10,8141.2998046875
2021-08-11,8172.26953125
2021-08-12,8291.8134765625
2021-08-13,8418.703125
2021-08-16,8469.66015625
2021-08-17,8577.56640625
2021-08-18,8724.4404296875
2021-08-19,8728.4345703125
2021-08-20,8723.4404296875
2021-08-23,8616.5322265625
2021-08-24,8522.61328125
2021-08-25,8545.5947265625
2021-08-26,8572.5712890625
2021-08-27,8557.583984375
2021-08-31,8506.62890625
2021-09-01,8508.6259765625
2021-09-02,8606.541015625
2021-09-03,8501.6318359375
2021-09-06,8637.5146484375
2021-09-07,8462.666015625
2021-09-08,8306.8017578125
2021-09-09,8196.8955078125
2021-09-10,8165.92333984375
2021-09-13,8090.98828125
2021-09-14,8122.9609375
2021-09-15,8117.96484375
2021-09-16,8133.951171875
2021-09-17,8056.0185546875
2021-09-20,8551.5888671875
2021-09-21,8702.458984375
2021-09-22,8609.5400390625
2021-09-23,8660.4931640625
2021-09-24,8837.341796875
2021-09-27,8559.5830078125
2021-09-28,8466.6611328125
2021-09-29,8825.3515625
2021-09-30,8950.2431640625
2021-10-01,8765.4052734375
2021-10-04,8818.357421875
2021-10-05,8848.33203125
2021-10-06,8770.3974609375
2021-10-07,8869.3134765625
2021-10-08,8881.302734375
2021-10-11,8995.2041015625
2021-10-12,8888.296875
2021-10-13,8847.3330078125
2021-10-14,8806.369140625
2021-10-15,8787.384765625
2021-10-18,8691.466796875
2021-10-19,8731.4345703125
2021-10-20,8760.408203125
2021-10-21,8855.3251953125
2021-10-22,8988.2119140625
2021-10-25,8934.2568359375
2021-10-26,8995.2041015625
2021-10-27,8986.212890625
2021-10-28,9052.1552734375
2021-10-29,9086.125
2021-11-01,9130.0888671875
2021-11-02,9418.8369140625
2021-11-03,9331.9130859375
2021-11-04,9434.822265625
2021-11-05,9300.939453125
2021-11-08,9322.9208984375
2021-11-09,9280.95703125
2021-11-10,9375.873046875
2021-11-11,9435.822265625
2021-11-12,8793.380859375
2021-11-15,8960.236328125
2021-11-16,8594.5517578125
2021-11-17,8582.5625
2021-11-18,8373.7431640625
2021-11-19,8471.66015625
2021-11-22,8435.689453125
2021-11-23,8472.6591796875
2021-11-24,8463.6650390625
2021-11-25,8500.6328125
2021-11-26,8403.7158203125
2021-11-29,8359.7548828125
2021-11-30,8268.8349609375
2021-12-01,8306.8017578125
2021-12-02,8223.8740234375
2021-12-03,8183.90771484375
2021-12-06,8355.7578125
2021-12-07,8215.8798828125
2021-12-08,8276.8271484375
2021-12-09,8354.759765625
2021-12-10,8185.90576171875
2021-12-13,8240.859375
2021-12-14,8220.875
2021-12-15,8280.8232421875
2021-12-16,8460.66796875
2021-12-17,8505.62890625
2021-12-20,8483.6484375
2021-12-21,8600.5458984375
2021-12-22,8607.541015625
2021-12-23,8588.556640625
2021-12-24,8603.54296875
2021-12-29,8648.5048828125
2021-12-30,8665.4912109375
2021-12-31,8670.486328125
2022-01-04,8465.6640625
2022-01-05,8452.6748046875
2022-01-06,8348.7646484375
2022-01-07,8391.7265625
2022-01-10,8326.7841796875
2022-01-11,8468.66015625
2022-01-12,8471.66015625
2022-01-13,8441.6845703125
2022-01-14,8536.6015625
2022-01-17,8762.4072265625
2022-01-18,8719.4443359375
2022-01-19,8725.439453125
2022-01-20,8834.34375
2022-01-21,8744.4228515625
2022-01-24,8308.7998046875
2022-01-25,8451.67578125
2022-01-26,8473.6552734375
2022-01-27,8828.3486328125
2022-01-28,8759.408203125
2022-01-31,8609.5400390625
2022-02-01,8501.6318359375
2022-02-02,8574.5693359375
2022-02-03,8350.763671875
2022-02-04,8274.8291015625
2022-02-07,8340.7705078125
2022-02-08,8276.8271484375
2022-02-09,8356.7578125
2022-02-10,8642.5107421875
2022-02-11,8502.6318359375
2022-02-14,8373.7431640625
2022-02-15,8857.32421875
2022-02-16,8908.28125
2022-02-17,8910.27734375
2022-02-18,8793.380859375
2022-02-21,9142.0771484375
2022-02-22,9004.1962890625
2022-02-23,9000.2001953125
2022-02-24,8575.951171875
2022-02-25,8988.6630859375
2022-02-28,9052.6162109375
2022-03-01,9217.5
2022-03-02,9311.4345703125
2022-03-03,8913.71484375
2022-03-04,8672.8837890625
2022-03-07,8644.9013671875
2022-03-08,8740.8359375
2022-03-09,9114.572265625
2022-03-10,9212.5029296875
2022-03-11,9268.4638671875
2022-03-14,9389.37890625
2022-03-15,9376.38671875
2022-03-16,9409.3642578125
2022-03-17,9554.263671875
2022-03-18,9529.279296875
2022-03-21,9622.2158203125
2022-03-22,9567.25390625
2022-03-23,9723.14453125
2022-03-24,9829.0693359375
2022-03-25,9836.064453125
2022-03-28,9887.02734375
2022-03-29,10038.9208984375
2022-03-30,10152.8408203125
2022-03-31,10124.8603515625
2022-04-01,10068.8994140625
2022-04-04,10134.8525390625
2022-04-05,10326.71875
2022-04-06,10454.626953125
2022-04-07,10660.482421875
2022-04-08,10922.2978515625
2022-04-11,10850.3486328125
2022-04-12,10496.59765625
2022-04-13,10502.5927734375
2022-04-14,10528.57421875
2022-04-19,10492.6025390625
2022-04-20,10462.6220703125
2022-04-21,10496.59765625
2022-04-22,10272.755859375
2022-04-25,10226.7880859375
2022-04-26,10324.7197265625
2022-04-27,10504.5927734375
2022-04-28,10554.55859375
2022-04-29,10680.46875
2022-05-03,10676.4716796875
2022-05-04,10498.59765625
2022-05-05,10504.5927734375
2022-05-06,10314.7275390625
2022-05-09,10132.8564453125
2022-05-10,10238.779296875
2022-05-11,10018.9345703125
2022-05-12,9957.9775390625
2022-05-13,10278.751953125
2022-05-16,10458.625
2022-05-17,10480.609375
2022-05-18,10236.78125
2022-05-19,10242.7763671875
2022-05-20,10486.6044921875
2022-05-23,10592.529296875
2022-05-24,10590.5302734375
2022-05-25,10592.529296875
2022-05-26,10538.5693359375
2022-05-27,10572.544921875
2022-05-30,10460.623046875
2022-05-31,10446.6318359375
2022-06-01,10434.6416015625
2022-06-06,10064.9033203125
2022-06-07,10222.791015625
2022-06-08,10302.734375
2022-06-09,10048.9140625
2022-06-10,9844.0595703125
2022-06-13,9770.109375
2022-06-14,9743.12890625
2022-06-15,9849.0546875
2022-06-16,9753.123046875
2022-06-17,9917.0068359375
2022-06-20,10046.9140625
2022-06-21,10120.8623046875
2022-06-22,10296.7392578125
2022-06-23,10372.685546875
2022-06-24,10768.40625
2022-06-27,10798.3857421875
2022-06-28,10778.400390625
2022-06-29,11046.2109375
2022-06-30,10792.390625
2022-07-01,10746.421875
2022-07-04,10800.3828125
2022-07-05,10792.390625
2022-07-06,10970.263671875
2022-07-07,10996.24609375
2022-07-08,11036.216796875
2022-07-11,11146.1416015625
2022-07-12,11156.1328125
2022-07-13,10972.26171875
2022-07-14,10768.40625
2022-07-15,11102.171875
2022-07-18,11088.181640625
2022-07-19,11224.0859375
2022-07-20,10910.3046875
2022-07-21,10786.392578125
2022-07-22,10758.4130859375
2022-07-25,10802.3828125
2022-07-26,11012.234375
2022-07-27,10954.2763671875
2022-07-28,10862.33984375
2022-07-29,10836.359375
2022-08-01,10700.453125
2022-08-02,10772.404296875
2022-08-03,10654.486328125
2022-08-04,10712.4453125
2022-08-05,10858.34375
2022-08-08,10706.4501953125
2022-08-09,10834.359375
2022-08-10,10810.376953125
2022-08-11,10499.3388671875
2022-08-12,10705.20703125
2022-08-15,10955.05078125
2022-08-16,10961.0458984375
2022-08-17,10995.0234375
2022-08-18,11007.0166015625
2022-08-19,11242.8671875
2022-08-22,11432.7451171875
2022-08-23,11190.8984375
2022-08-24,11342.802734375
2022-08-25,11414.7578125
2022-08-26,11356.7939453125
2022-08-30,10963.044921875
2022-08-31,10637.25
2022-09-01,10569.2939453125
2022-09-02,10611.2666015625
2022-09-05,10641.248046875
2022-09-06,10507.3330078125
2022-09-07,10393.4052734375
2022-09-08,10505.3349609375
2022-09-09,10493.3427734375
2022-09-12,10615.265625
2022-09-13,10321.4501953125
2022-09-14,10145.5634765625
2022-09-15,10123.576171875
2022-09-16,10115.58203125
2022-09-20,10069.611328125
2022-09-21,10083.6025390625
2022-09-22,9927.7001953125
2022-09-23,10009.6494140625
2022-09-26,10139.5673828125
2022-09-27,9916.7080078125
2022-09-28,10069.611328125
2022-09-29,9926.701171875
2022-09-30,9937.6943359375
2022-10-03,9799.78125
2022-10-04,9951.685546875
2022-10-05,9937.6943359375
2022-10-06,9831.76171875
2022-10-07,10023.640625
2022-10-10,9819.76953125
2022-10-11,9818.7705078125
2022-10-12,9928.7001953125
2022-10-13,9773.798828125
2022-10-14,9811.7744140625
2022-10-17,9855.74609375
2022-10-18,9837.759765625
2022-10-19,9802.7802734375
2022-10-20,9649.876953125
2022-10-21,9713.8349609375
2022-10-24,9775.796875
2022-10-25,9746.8154296875
2022-10-26,10027.638671875
2022-10-27,9944.6904296875
2022-10-28,10117.5810546875
2022-10-31,10247.4990234375
2022-11-01,10339.439453125
2022-11-02,10513.3310546875
2022-11-03,10675.2265625
2022-11-04,10735.1884765625
2022-11-07,10639.2490234375
2022-11-08,10653.240234375
2022-11-09,10839.1220703125
2022-11-10,11150.9248046875
2022-11-11,10591.2783203125
2022-11-14,10861.1083984375
2022-11-15,10793.1513671875
2022-11-16,10741.185546875
2022-11-17,10807.142578125
2022-11-18,10913.0751953125
2022-11-21,11062.9814453125
2022-11-22,11076.9716796875
2022-11-23,10989.02734375
2022-11-24,10917.0732421875
2022-11-25,10947.0546875
2022-11-28,11042.994140625
2022-11-29,11052.9853515625
2022-11-30,11158.9208984375
2022-12-01,11192.8984375
2022-12-02,11170.912109375
2022-12-05,11252.8603515625
2022-12-06,11142.9296875
2022-12-07,11250.861328125
2022-12-08,11308.82421875
2022-12-09,11346.80078125
2022-12-12,11342.802734375
2022-12-13,11318.818359375
2022-12-14,11392.771484375
2022-12-15,11352.796875
2022-12-16,11148.9248046875
2022-12-19,11100.9560546875
2022-12-20,11118.9462890625
2022-12-21,11236.8701171875
2022-12-22,11298.8310546875
2022-12-23,11230.8740234375
2022-12-28,11242.8671875
2022-12-29,11340.8046875
2022-12-30,11210.88671875
2023-01-03,11526.6875
2023-01-04,11594.64453125
2023-01-05,11702.5751953125
2023-01-06,11774.529296875
2023-01-09,11728.5576171875
2023-01-10,11794.5166015625
2023-01-11,11626.623046875
2023-01-12,11440.7412109375
2023-01-13,11648.609375
2023-01-16,11668.5966796875
2023-01-17,11592.6455078125
2023-01-18,11570.6572265625
2023-01-19,11412.7578125
2023-01-20,11192.8984375
2023-01-23,11031.0029296875
2023-01-24,10703.208984375
2023-01-25,10803.1455078125
2023-01-26,10637.25
2023-01-27,10615.265625
2023-01-30,10703.208984375
2023-01-31,10583.28515625
2023-02-01,10273.4814453125
2023-02-02,10243.5
2023-02-03,10571.2919921875
2023-02-06,10573.2919921875
2023-02-07,10579.287109375
2023-02-08,10745.1826171875
2023-02-09,11182.904296875
2023-02-10,11382.77734375
2023-02-13,11414.7578125
2023-02-14,11510.697265625
2023-02-15,11560.666015625
2023-02-16,11354.796875
2023-02-17,11478.7177734375
2023-02-20,11532.6826171875
2023-02-21,11562.6640625
2023-02-22,11492.708984375
2023-02-23,11204.478515625
2023-02-24,11094.53125
2023-02-27,11092.533203125
2023-02-28,10874.640625
2023-03-01,10810.6728515625
2023-03-02,10858.6484375
2023-03-03,10778.6884765625
2023-03-06,10736.708984375
2023-03-07,10844.6552734375
2023-03-08,10816.6689453125
2023-03-09,10860.6484375
2023-03-10,10692.73046875
2023-03-13,10680.736328125
2023-03-14,10680.736328125
2023-03-15,10638.755859375
2023-03-16,10792.681640625
