Date,CPG.L
2022-10-25,1818.5872802734375
2022-10-26,1849.57177734375
2022-10-27,1832.580322265625
2022-10-28,1845.073974609375
2022-10-31,1835.5787353515625
2022-11-01,1856.5682373046875
2022-11-02,1852.070556640625
2022-11-03,1872.5601806640625
2022-11-04,1881.5557861328125
2022-11-07,1871.06103515625
2022-11-08,1861.5657958984375
2022-11-09,1859.06689453125
2022-11-10,1877.0579833984375
2022-11-11,1787.6029052734375
2022-11-14,1821.5859375
2022-11-15,1846.5732421875
2022-11-16,1850.071533203125
2022-11-17,1846.5732421875
2022-11-18,1849.57177734375
2022-11-21,1823.0849609375
2022-11-22,1810.0916748046875
2022-11-23,1821.5859375
2022-11-24,1827.5830078125
2022-11-25,1840.0765380859375
2022-11-28,1846.0736083984375
2022-11-29,1829.581787109375
2022-11-30,1871.06103515625
2022-12-01,1865.563720703125
2022-12-02,1874.0595703125
2022-12-05,1895.049072265625
2022-12-06,1897.547607421875
2022-12-07,1891.55078125
2022-12-08,1896.5482177734375
2022-12-09,1918.5372314453125
2022-12-12,1901.5457763671875
2022-12-13,1898.0474853515625
2022-12-14,1924.034423828125
2022-12-15,1901.5457763671875
2022-12-16,1900.0465087890625
2022-12-19,1902.5452880859375
2022-12-20,1900.5462646484375
2022-12-21,1919.53662109375
2022-12-22,1933.0299072265625
2022-12-23,1931.0308837890625
2022-12-28,1927.5328369140625
2022-12-29,1932.030517578125
2022-12-30,1916.5382080078125
2023-01-03,1949.02197265625
2023-01-04,1936.0284423828125
2023-01-05,1933.5296630859375
2023-01-06,1908.04248046875
2023-01-09,1899.0469970703125
2023-01-10,1916.5382080078125
2023-01-11,1901.0458984375
2023-01-12,1906.04345703125
2023-01-13,1924.5341796875
2023-01-16,1909.0418701171875
2023-01-17,1932.5301513671875
2023-01-18,1921.53564453125
2023-01-19,1897.2662353515625
2023-01-20,1912.26025390625
2023-01-23,1911.760498046875
2023-01-24,1921.7567138671875
2023-01-25,1910.7608642578125
2023-01-26,1910.2611083984375
2023-01-27,1899.76513671875
2023-01-30,1905.7628173828125
2023-01-31,1930.25341796875
2023-02-01,1893.7674560546875
2023-02-02,1884.7711181640625
2023-02-03,1925.25537109375
2023-02-06,1926.7547607421875
2023-02-07,1882.2718505859375
2023-02-08,1887.2698974609375
2023-02-09,1855.2823486328125
2023-02-10,1876.77392578125
2023-02-13,1892.2679443359375
2023-02-14,1895.7666015625
2023-02-15,1906.2626953125
2023-02-16,1908.2618408203125
2023-02-17,1923.7559814453125
2023-02-20,1908.2618408203125
2023-02-21,1923.7559814453125
2023-02-22,1952.2449951171875
2023-02-23,1943.248291015625
2023-02-24,1937.250732421875
2023-02-27,1949.7457275390625
2023-02-28,1919.2574462890625
2023-03-01,1912.26025390625
2023-03-02,1932.252685546875
2023-03-03,1915.2591552734375
2023-03-06,1907.76220703125
2023-03-07,1914.7593994140625
2023-03-08,1905.7628173828125
2023-03-09,1915.2591552734375
2023-03-10,1904.263427734375
2023-03-13,1884.7711181640625
2023-03-14,1906.2626953125
2023-03-15,1873.275390625
2023-03-16,1925.755126953125
2023-03-17,1940.2493896484375
2023-03-20,1949.7457275390625
2023-03-21,1980.73388671875
2023-03-22,2007.2236328125
2023-03-23,1994.2286376953125
2023-03-24,1991.2298583984375
2023-03-27,2009.222900390625
2023-03-28,2003.22509765625
2023-03-29,1999.2265625
2023-03-30,2015.220458984375
2023-03-31,2032.2139892578125
2023-04-03,2017.2197265625
2023-04-04,2010.222412109375
2023-04-05,2024.2169189453125
2023-04-06,2048.207763671875
2023-04-11,2043.209716796875
2023-04-12,2040.2108154296875
2023-04-13,2042.2099609375
2023-04-14,2048.207763671875
2023-04-17,2074.197509765625
2023-04-18,2050.20703125
2023-04-19,2037.2120361328125
2023-04-20,2056.204833984375
2023-04-21,2075.197509765625
2023-04-24,2073.197998046875
2023-04-25,2091.19091796875
2023-04-26,2095.189453125
2023-04-27,2075.197509765625
2023-04-28,2096.189453125
2023-05-02,2087.1923828125
2023-05-03,2112.182861328125
2023-05-04,2099.18798828125
2023-05-05,2068.199951171875
2023-05-09,2064.20166015625
2023-05-10,2090.19140625
2023-05-11,2113.1826171875
2023-05-12,2156.166015625
2023-05-15,2166.162109375
2023-05-16,2199.1494140625
2023-05-17,2213.143798828125
2023-05-18,2227.138427734375
2023-05-19,2234.1357421875
2023-05-22,2232.136474609375
2023-05-23,2212.144287109375
2023-05-24,2187.154052734375
2023-05-25,2207.146240234375
2023-05-26,2215.142822265625
2023-05-30,2205.14697265625
2023-05-31,2201.148681640625
2023-06-01,2213.143798828125
2023-06-02,2206.146728515625
2023-06-05,2200.14892578125
2023-06-06,2186.154541015625
2023-06-07,2186.154541015625
2023-06-08,2175.307861328125
2023-06-09,2171.308837890625
2023-06-12,2185.3046875
2023-06-13,2171.308837890625
2023-06-14,2179.306640625
2023-06-15,2192.30224609375
2023-06-16,2175.307861328125
2023-06-19,2169.3095703125
2023-06-20,2189.303466796875
2023-06-21,2174.308349609375
2023-06-22,2174.308349609375
2023-06-23,2181.305908203125
2023-06-26,2170.3095703125
2023-06-27,2207.297607421875
2023-06-28,2209.296875
2023-06-29,2192.30224609375
2023-06-30,2201.2998046875
2023-07-03,2174.308349609375
2023-07-04,2151.3154296875
2023-07-05,2133.3212890625
2023-07-06,2093.333984375
2023-07-07,2069.341796875
2023-07-10,2069.341796875
2023-07-11,2073.34033203125
2023-07-12,2081.337890625
2023-07-13,2081.337890625
2023-07-14,2092.334228515625
2023-07-17,2123.32470703125
2023-07-18,2091.33447265625
2023-07-19,2093.333984375
2023-07-20,2093.333984375
2023-07-21,2116.32666015625
2023-07-24,2125.323974609375
2023-07-25,2015.3587646484375
2023-07-26,2027.35498046875
2023-07-27,2036.3521728515625
2023-07-28,2021.3568115234375
2023-07-31,2026.355224609375
2023-08-01,2033.3531494140625
2023-08-02,2019.357421875
2023-08-03,2016.3585205078125
2023-08-04,1995.3651123046875
2023-08-07,1991.8662109375
2023-08-08,2001.36328125
2023-08-09,2012.3597412109375
2023-08-10,2016.3585205078125
2023-08-11,2007.361328125
2023-08-14,2014.359130859375
2023-08-15,1990.36669921875
2023-08-16,1982.3692626953125
2023-08-17,1962.3756103515625
2023-08-18,1958.3768310546875
2023-08-21,1956.8773193359375
2023-08-22,1944.8812255859375
2023-08-23,1977.87060546875
2023-08-24,1999.36376953125
2023-08-25,2018.357666015625
2023-08-29,2016.3585205078125
2023-08-30,2020.3570556640625
2023-08-31,1992.3660888671875
2023-09-01,1991.8662109375
2023-09-04,2009.3607177734375
2023-09-05,2012.3597412109375
2023-09-06,1985.8681640625
2023-09-07,2000.363525390625
2023-09-08,2048.348388671875
2023-09-11,2023.356201171875
2023-09-12,2036.3521728515625
2023-09-13,2058.34521484375
2023-09-14,2078.338623046875
2023-09-15,2071.341064453125
2023-09-18,2058.34521484375
2023-09-19,2048.348388671875
2023-09-20,2063.34326171875
2023-09-21,2045.34912109375
2023-09-22,2016.3585205078125
2023-09-25,2004.3623046875
2023-09-26,1991.8662109375
2023-09-27,1991.8662109375
2023-09-28,2005.3619384765625
2023-09-29,1999.36376953125
2023-10-02,1994.865234375
2023-10-03,1984.868408203125
2023-10-04,2010.3603515625
2023-10-05,2042.35009765625
2023-10-06,2015.3587646484375
2023-10-09,2043.349853515625
2023-10-10,2062.343994140625
2023-10-11,2081.337890625
2023-10-12,2084.336669921875
2023-10-13,2071.341064453125
2023-10-16,2056.345703125
2023-10-17,2067.342041015625
2023-10-18,2054.346435546875
2023-10-19,2045.34912109375
2023-10-20,2041.3504638671875
2023-10-23,2051.34716796875
2023-10-24,2032.3533935546875
2023-10-25,2045.34912109375
2023-10-26,2074.33984375
2023-10-27,2059.3447265625
2023-10-30,2069.341796875
2023-10-31,2072.340576171875
2023-11-01,2095.333251953125
2023-11-02,2101.331298828125
2023-11-03,2051.34716796875
2023-11-06,2055.345947265625
2023-11-07,2049.347900390625
2023-11-08,2074.33984375
2023-11-09,2079.338623046875
2023-11-10,2081.337890625
2023-11-13,2099.33203125
2023-11-14,2056.345703125
2023-11-15,2078.338623046875
2023-11-16,2081.337890625
2023-11-17,2091.33447265625
2023-11-20,2049.347900390625
2023-11-21,2047.3485107421875
2023-11-22,2077.339111328125
2023-11-23,2090.334716796875
2023-11-24,2069.341796875
2023-11-27,2064.34326171875
2023-11-28,2070.341064453125
2023-11-29,2016.3585205078125
2023-11-30,2002.3629150390625
2023-12-01,2025.35546875
2023-12-04,2046.348876953125
2023-12-05,2049.347900390625
2023-12-06,2041.3504638671875
2023-12-07,2071.341064453125
2023-12-08,2061.343994140625
2023-12-11,2064.34326171875
2023-12-12,2074.33984375
2023-12-13,2107.329345703125
2023-12-14,2114.3271484375
2023-12-15,2092.334228515625
2023-12-18,2086.336181640625
2023-12-19,2083.337158203125
2023-12-20,2120.325439453125
2023-12-21,2114.3271484375
2023-12-22,2119.32568359375
2023-12-27,2134.32080078125
2023-12-28,2143.318115234375
2023-12-29,2145.3173828125
2024-01-02,2136.3203125
2024-01-03,2141.318603515625
2024-01-04,2132.321533203125
2024-01-05,2134.32080078125
2024-01-08,2156.31396484375
2024-01-09,2172.308837890625
2024-01-10,2183.305419921875
2024-01-11,2183.305419921875
2024-01-12,2177.307373046875
2024-01-15,2189.303466796875
2024-01-16,2219.293701171875
2024-01-17,2191.302734375
2024-01-18,2174.5869140625
2024-01-19,2169.587890625
2024-01-22,2164.5888671875
2024-01-23,2108.599609375
2024-01-24,2119.597412109375
2024-01-25,2143.593017578125
2024-01-26,2146.59228515625
2024-01-29,2149.591796875
2024-01-30,2180.5859375
2024-01-31,2177.58642578125
2024-02-01,2142.593017578125
2024-02-02,2131.59521484375
2024-02-05,2151.59130859375
2024-02-06,2167.58837890625
2024-02-07,2149.591796875
2024-02-08,2210.580322265625
2024-02-09,2226.5771484375
2024-02-12,2199.582275390625
2024-02-13,2184.5849609375
2024-02-14,2185.5849609375
2024-02-15,2187.584716796875
2024-02-16,2190.583984375
2024-02-19,2190.583984375
2024-02-20,2206.580810546875
2024-02-21,2200.58203125
2024-02-22,2202.58154296875
2024-02-23,2180.5859375
2024-02-26,2170.587890625
2024-02-27,2156.590576171875
2024-02-28,2164.5888671875
2024-02-29,2169.587890625
2024-03-01,2166.588623046875
2024-03-04,2164.5888671875
2024-03-05,2192.58349609375
2024-03-06,2186.584716796875
2024-03-07,2151.59130859375
2024-03-08,2152.591064453125
2024-03-11,2133.594970703125
2024-03-12,2176.586669921875
2024-03-13,2196.582763671875
2024-03-14,2206.580810546875
2024-03-15,2201.581787109375
2024-03-18,2170.587890625
2024-03-19,2151.59130859375
2024-03-20,2154.590576171875
2024-03-21,2241.574462890625
2024-03-22,2265.569580078125
2024-03-25,2258.571044921875
2024-03-26,2285.56591796875
2024-03-27,2303.5625
2024-03-28,2322.55908203125
2024-04-02,2252.572021484375
2024-04-03,2248.572998046875
2024-04-04,2220.578369140625
2024-04-05,2220.578369140625
2024-04-08,2213.57958984375
2024-04-09,2198.582275390625
2024-04-10,2218.57861328125
2024-04-11,2176.586669921875
2024-04-12,2181.58544921875
2024-04-15,2173.587158203125
2024-04-16,2141.59326171875
2024-04-17,2139.59375
2024-04-18,2168.588134765625
2024-04-19,2202.58154296875
2024-04-22,2230.576416015625
2024-04-23,2229.576416015625
2024-04-24,2237.5751953125
2024-04-25,2231.576171875
2024-04-26,2228.57666015625
2024-04-29,2215.5791015625
2024-04-30,2231.576171875
2024-05-01,2201.581787109375
2024-05-02,2220.578369140625
2024-05-03,2243.573974609375
2024-05-07,2272.568359375
2024-05-08,2283.566162109375
2024-05-09,2281.566650390625
2024-05-10,2307.561767578125
2024-05-13,2306.561767578125
2024-05-14,2320.559326171875
2024-05-15,2251.572509765625
2024-05-16,2250.572509765625
2024-05-17,2255.571533203125
2024-05-20,2226.5771484375
2024-05-21,2229.576416015625
2024-05-22,2259.57080078125
2024-05-23,2230.576416015625
2024-05-24,2220.578369140625
2024-05-28,2178.586181640625
2024-05-29,2178.586181640625
2024-05-30,2181.58544921875
2024-05-31,2191.583740234375
2024-06-03,2167.58837890625
2024-06-04,2179.5859375
2024-06-05,2194.583251953125
2024-06-06,2201.581787109375
2024-06-07,2239.57470703125
2024-06-10,2206.580810546875
2024-06-11,2194.583251953125
2024-06-12,2238.57470703125
2024-06-13,2219.739013671875
2024-06-14,2216.739501953125
2024-06-17,2195.741943359375
2024-06-18,2216.739501953125
2024-06-19,2225.73828125
2024-06-20,2237.737060546875
2024-06-21,2258.734375
2024-06-24,2243.736328125
2024-06-25,2224.738525390625
2024-06-26,2194.741943359375
2024-06-27,2200.7412109375
2024-06-28,2159.74609375
2024-07-01,2172.74462890625
2024-07-02,2142.748046875
2024-07-03,2135.7490234375
2024-07-04,2160.74609375
2024-07-05,2139.74853515625
2024-07-08,2154.74658203125
2024-07-09,2152.746826171875
2024-07-10,2160.74609375
2024-07-11,2170.744873046875
2024-07-12,2194.741943359375
2024-07-15,2172.74462890625
2024-07-16,2177.743896484375
2024-07-17,2185.7431640625
2024-07-18,2194.741943359375
2024-07-19,2194.741943359375
2024-07-22,2190.742431640625
2024-07-23,2289.730712890625
2024-07-24,2293.73046875
2024-07-25,2305.72900390625
2024-07-26,2360.722412109375
2024-07-29,2358.72265625
2024-07-30,2367.7216796875
2024-07-31,2395.71826171875
2024-08-01,2384.7197265625
2024-08-02,2360.722412109375
2024-08-05,2327.726318359375
2024-08-06,2335.725341796875
2024-08-07,2339.724853515625
2024-08-08,2343.724365234375
2024-08-09,2332.725830078125
2024-08-12,2353.723388671875
2024-08-13,2348.723876953125
2024-08-14,2371.72119140625
2024-08-15,2380.72021484375
2024-08-16,2376.720703125
2024-08-19,2382.719970703125
2024-08-20,2371.72119140625
2024-08-21,2371.72119140625
2024-08-22,2380.72021484375
2024-08-23,2376.720703125
2024-08-27,2365.721923828125
2024-08-28,2380.72021484375
2024-08-29,2404.71728515625
2024-08-30,2398.718017578125
2024-09-02,2401.7177734375
2024-09-03,2404.71728515625
2024-09-04,2434.7138671875
2024-09-05,2428.714599609375
2024-09-06,2445.71240234375
2024-09-09,2484.7080078125
2024-09-10,2472.709228515625
2024-09-11,2457.711181640625
2024-09-12,2451.711669921875
2024-09-13,2435.713623046875
2024-09-16,2459.7109375
2024-09-17,2458.7109375
2024-09-18,2433.7138671875
2024-09-19,2420.71533203125
2024-09-20,2412.71630859375
2024-09-23,2410.716552734375
2024-09-24,2412.71630859375
2024-09-25,2454.71142578125
2024-09-26,2429.71435546875
2024-09-27,2439.713134765625
2024-09-30,2393.718505859375
2024-10-01,2417.7158203125
2024-10-02,2406.717041015625
2024-10-03,2413.71630859375
2024-10-04,2400.7177734375
2024-10-07,2399.718017578125
2024-10-08,2402.717529296875
2024-10-09,2420.71533203125
2024-10-10,2428.714599609375
2024-10-11,2430.71435546875
2024-10-14,2458.7109375
2024-10-15,2460.710693359375
2024-10-16,2511.704833984375
2024-10-17,2526.702880859375
2024-10-18,2516.7041015625
2024-10-21,2499.7060546875
2024-10-22,2484.7080078125
2024-10-23,2505.705322265625
2024-10-24,2494.706787109375
2024-10-25,2510.704833984375
2024-10-28,2543.700927734375
2024-10-29,2529.70263671875
2024-10-30,2512.70458984375
2024-10-31,2514.704345703125
2024-11-01,2546.70068359375
2024-11-04,2565.698486328125
2024-11-05,2595.69482421875
2024-11-06,2632.6904296875
2024-11-07,2594.695068359375
2024-11-08,2610.693115234375
2024-11-11,2644.689208984375
2024-11-12,2611.69287109375
2024-11-13,2618.692138671875
2024-11-14,2624.69140625
2024-11-15,2610.693115234375
2024-11-18,2621.69189453125
2024-11-19,2628.69091796875
2024-11-20,2615.692626953125
2024-11-21,2623.691650390625
2024-11-22,2648.688720703125
2024-11-25,2652.688232421875
2024-11-26,2679.68505859375
2024-11-27,2705.681884765625
2024-11-28,2690.68359375
2024-11-29,2690.68359375
2024-12-02,2695.68310546875
2024-12-03,2730.678955078125
2024-12-04,2770.67431640625
2024-12-05,2781.673095703125
2024-12-06,2748.677001953125
2024-12-09,2699.6826171875
2024-12-10,2680.684814453125
2024-12-11,2708.681640625
2024-12-12,2672.685791015625
2024-12-13,2661.68701171875
2024-12-16,2654.68798828125
2024-12-17,2671.68603515625
2024-12-18,2672.685791015625
2024-12-19,2644.689208984375
2024-12-20,2647.688720703125
2024-12-23,2647.688720703125
2024-12-24,2644.689208984375
2024-12-27,2654.68798828125
2024-12-30,2652.688232421875
2024-12-31,2661.68701171875
2025-01-02,2685.684326171875
2025-01-03,2663.686767578125
2025-01-06,2642.689453125
2025-01-07,2628.69091796875
2025-01-08,2662.68701171875
2025-01-09,2731.678955078125
2025-01-10,2696.68310546875
2025-01-13,2675.685546875
2025-01-14,2657.6875
2025-01-15,2672.685791015625
2025-01-16,2673.0
2025-01-17,2675.0
2025-01-20,2677.0
2025-01-21,2701.0
2025-01-22,2726.0
2025-01-23,2740.0
2025-01-24,2701.0
2025-01-27,2712.0
2025-01-28,2771.0
2025-01-29,2754.0
2025-01-30,2762.0
2025-01-31,2791.0
2025-02-03,2805.0
2025-02-04,2758.0
2025-02-05,2790.0
2025-02-06,2734.0
2025-02-07,2759.0
2025-02-10,2751.0
2025-02-11,2796.0
2025-02-12,2830.0
2025-02-13,2828.0
2025-02-14,2836.0
2025-02-17,2843.0
2025-02-18,2814.0
2025-02-19,2805.0
2025-02-20,2808.0
2025-02-21,2794.0
2025-02-24,2779.0
2025-02-25,2781.0
2025-02-26,2779.0
2025-02-27,2764.0
2025-02-28,2773.0
2025-03-03,2808.0
2025-03-04,2803.0
2025-03-05,2720.0
2025-03-06,2615.0
2025-03-07,2603.0
2025-03-10,2620.0
2025-03-11,2627.0
2025-03-12,2631.0
2025-03-13,2643.0
2025-03-14,2660.0
2025-03-17,2651.0
2025-03-18,2625.0
2025-03-19,2500.0
2025-03-20,2408.0
2025-03-21,2424.0
2025-03-24,2436.0
2025-03-25,2467.0
2025-03-26,2496.0
2025-03-27,2565.0
2025-03-28,2562.0
2025-03-31,2553.0
2025-04-01,2575.0
2025-04-02,2598.0
2025-04-03,2635.0
2025-04-04,2510.0
2025-04-07,2350.0
2025-04-08,2456.0
2025-04-09,2404.0
2025-04-10,2480.0
2025-04-11,2494.0
2025-04-14,2521.0
2025-04-15,2557.0
2025-04-16,2538.0
2025-04-17,2552.0
2025-04-22,2550.0
2025-04-23,2511.0
2025-04-24,2493.0
2025-04-25,2459.0
2025-04-28,2439.0
2025-04-29,2450.0
2025-04-30,2518.0
2025-05-01,2502.0
2025-05-02,2552.0
2025-05-06,2602.0
2025-05-07,2622.0
2025-05-08,2611.0
2025-05-09,2605.0
2025-05-12,2615.0
2025-05-13,2606.0
2025-05-14,2540.0
2025-05-15,2637.0
2025-05-16,2635.0
2025-05-19,2627.0
2025-05-20,2670.0
2025-05-21,2687.0
2025-05-22,2690.0
2025-05-23,2691.0
2025-05-27,2684.0
2025-05-28,2656.0
2025-05-29,2650.0
2025-05-30,2605.0
2025-06-02,2591.0
2025-06-03,2580.0
2025-06-04,2579.0
2025-06-05,2598.0
2025-06-06,2596.0
2025-06-09,2577.0
2025-06-10,2608.0
2025-06-11,2616.0
2025-06-12,2580.0
2025-06-13,2554.0
2025-06-16,2553.0
2025-06-17,2546.0
2025-06-18,2497.0
2025-06-19,2470.0
2025-06-20,2485.0
2025-06-23,2512.0
2025-06-24,2477.0
2025-06-25,2462.0
2025-06-26,2453.0
2025-06-27,2500.0
2025-06-30,2467.0
2025-07-01,2527.0
2025-07-02,2514.0
2025-07-03,2504.0
2025-07-04,2497.0
2025-07-07,2512.0
2025-07-08,2508.0
2025-07-09,2510.0
2025-07-10,2543.0
2025-07-11,2520.0
2025-07-14,2518.0
2025-07-15,2512.0
2025-07-16,2495.0
2025-07-17,2493.0
2025-07-18,2514.0
2025-07-21,2524.0
2025-07-22,2660.0
2025-07-23,2650.0
2025-07-24,2639.0
2025-07-25,2627.0
2025-07-28,2611.0
2025-07-29,2612.0
2025-07-30,2644.0
2025-07-31,2665.0
2025-08-01,2651.0
2025-08-04,2656.0
2025-08-05,2641.0
2025-08-06,2650.0
2025-08-07,2643.0
2025-08-08,2578.0
2025-08-11,2565.0
2025-08-12,2564.0
2025-08-13,2573.0
2025-08-14,2578.0
2025-08-15,2591.0
2025-08-18,2575.0
2025-08-19,2601.0
2025-08-20,2626.0
2025-08-21,2610.0
2025-08-22,2617.0
