Date,TECHM.NS
2017-05-10,362.7918395996094
2017-05-11,366.45849609375
2017-05-12,372.7803955078125
2017-05-15,373.0754089355469
2017-05-16,374.0447692871094
2017-05-17,363.171142578125
2017-05-18,355.9641418457031
2017-05-19,350.7802429199219
2017-05-22,347.5771789550781
2017-05-23,350.443115234375
2017-05-24,351.6231384277344
2017-05-25,359.0830078125
2017-05-26,361.7381896972656
2017-05-29,319.84521484375
2017-05-30,327.30499267578125
2017-05-31,328.7379455566406
2017-06-01,335.2283935546875
2017-06-02,336.8299560546875
2017-06-05,339.4851989746094
2017-06-06,344.4583435058594
2017-06-07,337.0828552246094
2017-06-08,334.9754943847656
2017-06-09,326.0406188964844
2017-06-12,334.89129638671875
2017-06-13,331.60382080078125
2017-06-14,334.3855285644531
2017-06-15,331.8145751953125
2017-06-16,328.99078369140625
2017-06-19,328.2743835449219
2017-06-20,332.4045715332031
2017-06-21,329.53875732421875
2017-06-22,326.16705322265625
2017-06-23,320.8988342285156
2017-06-27,320.3930358886719
2017-06-28,330.634521484375
2017-06-29,327.7685852050781
2017-06-30,321.9945983886719
2017-07-03,321.3624267578125
2017-07-04,318.3700256347656
2017-07-05,317.90643310546875
2017-07-06,317.19000244140625
2017-07-07,320.3088073730469
2017-07-10,323.7647705078125
2017-07-11,324.6919860839844
2017-07-12,326.4620361328125
2017-07-13,328.105712890625
2017-07-14,327.8529357910156
2017-07-17,330.2973327636719
2017-07-18,329.8337097167969
2017-07-19,334.4276428222656
2017-07-20,330.0023193359375
2017-07-21,332.6996765136719
2017-07-24,336.3663024902344
2017-07-25,329.6651611328125
2017-07-26,328.19000244140625
2017-07-27,325.51513671875
2017-07-28,329.0097351074219
2017-07-31,332.9358215332031
2017-08-01,347.25933837890625
2017-08-02,346.9141845703125
2017-08-03,351.3147888183594
2017-08-04,352.9111022949219
2017-08-07,350.6245422363281
2017-08-08,343.63531494140625
2017-08-09,339.83868408203125
2017-08-10,348.5968017578125
2017-08-11,347.5613098144531
2017-08-14,347.0436096191406
2017-08-16,362.3594665527344
2017-08-17,366.1991882324219
2017-08-18,370.0389099121094
2017-08-21,371.98040771484375
2017-08-22,379.0989990234375
2017-08-23,371.20379638671875
2017-08-24,369.0466613769531
2017-08-28,369.08978271484375
2017-08-29,372.5412292480469
2017-08-30,367.3640441894531
2017-08-31,369.4349060058594
2017-09-01,365.3363037109375
2017-09-04,359.0374755859375
2017-09-05,369.1760559082031
2017-09-06,366.3717346191406
2017-09-07,367.6228942871094
2017-09-08,371.7215270996094
2017-09-11,380.9541320800781
2017-09-12,380.8678283691406
2017-09-13,380.35009765625
2017-09-14,380.8678283691406
2017-09-15,383.3701171875
2017-09-18,384.06048583984375
2017-09-19,386.3470458984375
2017-09-20,387.3393249511719
2017-09-21,397.1328125
2017-09-22,395.5364990234375
2017-09-25,389.9710998535156
2017-09-26,386.0019226074219
2017-09-27,388.2453308105469
2017-09-28,392.1282043457031
2017-09-29,395.06195068359375
2017-10-03,399.7645568847656
2017-10-04,401.27459716796875
2017-10-05,389.1081848144531
2017-10-06,394.1990966796875
2017-10-09,399.7645568847656
2017-10-10,402.3531494140625
2017-10-11,403.1728820800781
2017-10-12,409.1697692871094
2017-10-13,410.8092346191406
2017-10-16,408.8246154785156
2017-10-17,408.1343688964844
2017-10-18,395.5797119140625
2017-10-19,395.4933776855469
2017-10-23,399.5920104980469
2017-10-24,392.4302062988281
2017-10-25,403.90631103515625
2017-10-26,411.8014831542969
2017-10-27,411.0680847167969
2017-10-30,418.9632873535156
2017-10-31,415.9432373046875
2017-11-01,421.50872802734375
2017-11-02,403.7768859863281
2017-11-03,399.89398193359375
2017-11-06,397.3054504394531
2017-11-07,405.9771728515625
2017-11-08,422.7167053222656
2017-11-09,423.0187072753906
2017-11-10,423.6658935546875
2017-11-13,422.8892822265625
2017-11-14,420.990966796875
2017-11-15,428.4547424316406
2017-11-16,431.34539794921875
2017-11-17,418.10040283203125
2017-11-20,411.4131774902344
2017-11-21,426.12506103515625
2017-11-22,416.4178161621094
2017-11-23,422.4578857421875
2017-11-24,426.3407897949219
2017-11-27,430.35302734375
2017-11-28,431.17279052734375
2017-11-29,428.4547424316406
2017-11-30,422.1558532714844
2017-12-01,408.04803466796875
2017-12-04,407.9617919921875
2017-12-05,401.5765686035156
2017-12-06,407.4872131347656
2017-12-07,429.1019592285156
2017-12-08,428.0664978027344
2017-12-11,431.99249267578125
2017-12-12,432.4670715332031
2017-12-13,434.53790283203125
2017-12-14,443.72747802734375
2017-12-15,432.07879638671875
2017-12-18,426.2544250488281
2017-12-19,427.4193420410156
2017-12-20,425.3484802246094
2017-12-21,423.3638916015625
2017-12-22,425.77984619140625
2017-12-26,425.7367248535156
2017-12-27,434.0202331542969
2017-12-28,428.88616943359375
2017-12-29,434.92620849609375
2018-01-01,434.1065673828125
2018-01-02,443.4686279296875
2018-01-03,448.21429443359375
2018-01-04,450.8891906738281
2018-01-05,453.3915100097656
2018-01-08,462.7535705566406
2018-01-09,460.6395568847656
2018-01-10,467.7581481933594
2018-01-11,476.04168701171875
2018-01-12,475.22198486328125
2018-01-15,469.1819152832031
2018-01-16,481.1757507324219
2018-01-17,478.80291748046875
2018-01-18,476.8614501953125
2018-01-19,477.07720947265625
2018-01-22,491.4006652832031
2018-01-23,507.579345703125
2018-01-24,520.4359741210938
2018-01-25,516.3804931640625
2018-01-29,521.8596801757812
2018-01-30,520.2634887695312
2018-01-31,528.63330078125
2018-02-01,527.2526245117188
2018-02-02,534.500732421875
2018-02-05,542.7841186523438
2018-02-06,523.4991455078125
2018-02-07,520.3927612304688
2018-02-08,524.8366088867188
2018-02-09,513.619384765625
2018-02-12,509.391357421875
2018-02-14,527.6409301757812
2018-02-15,522.5931396484375
2018-02-16,504.2141418457031
2018-02-19,493.9461364746094
2018-02-20,495.4560546875
2018-02-21,513.5762939453125
2018-02-22,519.96142578125
2018-02-23,536.2263793945312
2018-02-26,528.460693359375
2018-02-27,526.8211669921875
2018-02-28,528.63330078125
2018-03-01,527.986083984375
2018-03-05,544.3372802734375
2018-03-06,532.6024169921875
2018-03-07,525.52685546875
2018-03-08,523.9305419921875
2018-03-09,534.2849731445312
2018-03-12,534.5870361328125
2018-03-13,534.2418212890625
2018-03-14,551.4559326171875
2018-03-15,545.2000732421875
2018-03-16,547.6593017578125
2018-03-19,526.2603149414062
2018-03-20,546.53759765625
2018-03-21,540.0230102539062
2018-03-22,534.1555786132812
2018-03-23,537.8657836914062
2018-03-26,535.3203125
2018-03-27,536.39892578125
2018-03-28,551.1107788085938
2018-04-02,552.4913940429688
2018-04-03,531.480712890625
2018-04-04,523.1539916992188
2018-04-05,532.6885986328125
2018-04-06,533.4220581054688
2018-04-09,530.5314331054688
2018-04-10,540.5406494140625
2018-04-11,546.4944458007812
2018-04-12,563.2772216796875
2018-04-13,579.455810546875
2018-04-16,576.9966430664062
2018-04-17,576.6514892578125
2018-04-18,566.728515625
2018-04-19,573.9766845703125
2018-04-20,604.4357299804688
2018-04-23,605.7299194335938
2018-04-24,589.0767822265625
2018-04-25,592.2693481445312
2018-04-26,596.3248291015625
2018-04-27,578.5498046875
2018-04-30,578.635986328125
2018-05-02,571.6900634765625
2018-05-03,563.4066162109375
2018-05-04,571.7763671875
2018-05-07,567.2463989257812
2018-05-08,563.751708984375
2018-05-09,564.3988647460938
2018-05-10,572.5960693359375
2018-05-11,575.0552368164062
2018-05-14,575.7454833984375
2018-05-15,578.6792602539062
2018-05-16,580.4481811523438
2018-05-17,583.1229858398438
2018-05-18,597.9210815429688
2018-05-21,591.3633422851562
2018-05-22,592.2693481445312
2018-05-23,601.8040771484375
2018-05-24,613.7978515625
2018-05-25,606.3772583007812
2018-05-28,582.6483154296875
2018-05-29,584.891845703125
2018-05-30,593.0028076171875
2018-05-31,614.6605834960938
2018-06-01,604.9966430664062
2018-06-04,602.5374145507812
2018-06-05,605.0829467773438
2018-06-06,596.8856811523438
2018-06-07,605.6006469726562
2018-06-08,610.001220703125
2018-06-11,616.2569580078125
2018-06-12,611.8563842773438
2018-06-13,615.9118041992188
2018-06-14,602.9688110351562
2018-06-15,610.2600708007812
2018-06-18,613.1074829101562
2018-06-19,600.337158203125
2018-06-20,595.8502807617188
2018-06-21,591.3202514648438
2018-06-22,596.3679809570312
2018-06-25,600.6823120117188
2018-06-26,593.5205078125
2018-06-27,616.300048828125
2018-06-28,573.1569213867188
2018-06-29,565.5636596679688
2018-07-02,567.07373046875
2018-07-03,570.22314453125
2018-07-04,564.7439575195312
2018-07-05,557.9706420898438
2018-07-06,547.8319091796875
2018-07-09,555.5545043945312
2018-07-10,561.50830078125
2018-07-11,564.6578369140625
2018-07-12,558.8766479492188
2018-07-13,553.1384887695312
2018-07-16,567.1600341796875
2018-07-17,558.0999145507812
2018-07-18,557.6685791015625
2018-07-19,554.1309204101562
2018-07-20,569.0151977539062
2018-07-23,559.6099243164062
2018-07-24,553.5267944335938
2018-07-25,544.7686767578125
2018-07-26,557.740478515625
2018-07-27,569.2561645507812
2018-07-30,578.3892822265625
2018-07-31,600.71484375
2018-08-01,601.0237426757812
2018-08-02,590.3463134765625
2018-08-03,584.8311157226562
2018-08-06,588.669677734375
2018-08-07,581.3014526367188
2018-08-08,577.0216064453125
2018-08-09,570.2269287109375
2018-08-10,570.0061645507812
2018-08-13,582.3602905273438
2018-08-14,593.6995239257812
2018-08-16,590.0375366210938
2018-08-17,606.8477783203125
2018-08-20,607.0682983398438
2018-08-21,625.9964599609375
2018-08-23,641.2184448242188
2018-08-24,634.0706176757812
2018-08-27,651.18994140625
2018-08-28,649.5573120117188
2018-08-29,648.1015014648438
2018-08-30,645.8511962890625
2018-08-31,675.765625
2018-09-03,657.984619140625
2018-09-04,674.089111328125
2018-09-05,676.0745239257812
2018-09-06,683.9281005859375
2018-09-07,681.4132690429688
2018-09-10,676.1627197265625
2018-09-11,659.3523559570312
2018-09-12,652.8223876953125
2018-09-14,671.044677734375
2018-09-17,677.3098754882812
2018-09-18,665.9706420898438
2018-09-19,679.427734375
2018-09-21,651.2781372070312
2018-09-24,663.1027221679688
2018-09-25,669.5444946289062
2018-09-26,660.8084716796875
2018-09-27,658.3375854492188
2018-09-28,657.852294921875
2018-10-01,670.2504272460938
2018-10-03,661.95556640625
2018-10-04,635.2178955078125
2018-10-05,630.4968872070312
2018-10-08,613.2012939453125
2018-10-09,614.2601928710938
2018-10-10,617.0839233398438
2018-10-11,613.6865844726562
2018-10-12,612.2305908203125
2018-10-15,612.8924560546875
2018-10-16,634.203125
2018-10-17,635.79150390625
2018-10-19,609.583251953125
2018-10-22,597.0086669921875
2018-10-23,589.6844482421875
2018-10-24,588.9344482421875
2018-10-25,574.8155517578125
2018-10-26,576.4921264648438
2018-10-29,586.1547241210938
2018-10-30,604.5534057617188
2018-10-31,656.4403686523438
2018-11-01,635.9679565429688
2018-11-02,609.6715087890625
2018-11-05,614.480712890625
2018-11-06,612.8924560546875
2018-11-07,615.2749633789062
2018-11-09,624.05517578125
2018-11-12,639.3653564453125
2018-11-13,642.453857421875
2018-11-14,617.9221801757812
2018-11-15,630.8499755859375
2018-11-16,642.40966796875
2018-11-19,646.4247436523438
2018-11-20,626.2612915039062
2018-11-21,609.4509887695312
2018-11-22,609.583251953125
2018-11-26,612.8483276367188
2018-11-27,612.5394897460938
2018-11-28,615.49560546875
2018-11-29,606.6712036132812
2018-11-30,622.9520263671875
2018-12-03,628.9085693359375
2018-12-04,638.4829711914062
2018-12-05,641.3948364257812
2018-12-06,614.52490234375
2018-12-07,612.6277465820312
2018-12-10,607.0242309570312
2018-12-11,613.55419921875
2018-12-12,622.422607421875
2018-12-13,625.908203125
2018-12-14,628.4673461914062
2018-12-17,635.1296997070312
2018-12-18,625.6436157226562
2018-12-19,626.0406494140625
2018-12-20,624.5404663085938
2018-12-21,613.9513549804688
2018-12-24,615.8485717773438
2018-12-26,612.0100708007812
2018-12-27,625.5552368164062
2018-12-28,630.0556640625
2018-12-31,638.1299438476562
2019-01-01,634.5560302734375
2019-01-02,628.3349609375
2019-01-03,609.9804077148438
2019-01-04,601.0237426757812
2019-01-07,606.6712036132812
2019-01-08,608.7449340820312
2019-01-09,612.142333984375
2019-01-10,612.8924560546875
2019-01-11,616.9957275390625
2019-01-14,599.9205932617188
2019-01-15,623.2169189453125
2019-01-16,617.6134033203125
2019-01-17,622.59912109375
2019-01-18,625.7759399414062
2019-01-21,629.9674682617188
2019-01-22,630.232177734375
2019-01-23,635.9679565429688
2019-01-24,642.1890869140625
2019-01-25,643.3362426757812
2019-01-28,648.7190551757812
2019-01-29,645.4983520507812
2019-01-30,630.5850830078125
2019-01-31,645.8511962890625
2019-02-01,658.8229370117188
2019-02-04,661.0731811523438
2019-02-05,662.7056884765625
2019-02-06,715.9603881835938
2019-02-07,710.3569946289062
2019-02-08,710.8423461914062
2019-02-11,714.2395629882812
2019-02-12,710.4893798828125
2019-02-14,711.151123046875
2019-02-15,705.6359252929688
2019-02-18,708.9891357421875
2019-02-19,698.0028686523438
2019-02-20,716.8869018554688
2019-02-21,724.1670532226562
2019-02-22,728.8878784179688
2019-02-25,732.9913330078125
2019-02-26,735.3297729492188
2019-02-27,728.5349731445312
2019-02-28,732.550048828125
2019-03-01,734.0060424804688
2019-03-05,714.7691040039062
2019-03-06,726.72607421875
2019-03-07,713.2247924804688
2019-03-08,715.9603881835938
2019-03-11,712.2540893554688
2019-03-12,710.0921630859375
2019-03-13,697.076416015625
2019-03-14,695.752685546875
2019-03-15,705.3269653320312
2019-03-18,695.885009765625
2019-03-19,701.2237548828125
2019-03-20,696.988037109375
2019-03-22,696.0173950195312
2019-03-25,696.7674560546875
2019-03-26,680.1336669921875
2019-03-27,675.0155029296875
2019-03-28,680.9719848632812
2019-04-01,693.1494750976562
2019-04-02,699.282470703125
2019-04-03,686.2665405273438
2019-04-04,683.4428100585938
2019-04-05,685.8695068359375
2019-04-08,694.6055908203125
2019-04-09,696.6793212890625
2019-04-10,697.3410034179688
2019-04-11,689.134521484375
2019-04-12,693.0171508789062
2019-04-15,703.4739990234375
2019-04-16,704.26806640625
2019-04-18,706.2536010742188
2019-04-22,710.6656494140625
2019-04-23,710.3128662109375
2019-04-24,722.4902954101562
2019-04-25,720.5047607421875
2019-04-26,726.4612426757812
2019-04-30,737.8004760742188
2019-05-02,738.5946655273438
2019-05-03,721.299072265625
2019-05-06,723.7257690429688
2019-05-07,718.8723754882812
2019-05-08,707.974365234375
2019-05-09,714.4602661132812
2019-05-10,713.3572998046875
2019-05-13,721.2108154296875
2019-05-14,697.1644897460938
2019-05-15,697.3850708007812
2019-05-16,696.5467529296875
2019-05-17,692.575927734375
2019-05-20,687.7225341796875
2019-05-21,682.1632690429688
2019-05-22,661.779052734375
2019-05-23,655.910888671875
2019-05-24,649.3367919921875
2019-05-27,640.6890869140625
2019-05-28,650.4840087890625
2019-05-29,651.9840087890625
2019-05-30,648.5867309570312
2019-05-31,670.9563598632812
