Date,INGA.AS
2017-04-19,8.901424407958984
2017-04-20,8.888859748840332
2017-04-21,8.926554679870605
2017-04-24,9.463653564453125
2017-04-25,9.413397789001465
2017-04-26,9.416540145874023
2017-04-27,9.388272285461426
2017-04-28,9.388272285461426
2017-05-02,9.49820327758789
2017-05-03,9.586152076721191
2017-05-04,9.740056991577148
2017-05-05,9.897103309631348
2017-05-08,9.856270790100098
2017-05-09,9.780888557434082
2017-05-10,9.910009384155273
2017-05-11,9.87450122833252
2017-05-12,9.887413024902344
2017-05-15,9.913237571716309
2017-05-16,9.948745727539062
2017-05-17,9.677591323852539
2017-05-18,9.629173278808594
2017-05-19,9.74215316772461
2017-05-22,9.716330528259277
2017-05-23,9.797028541564941
2017-05-24,9.780888557434082
2017-05-25,9.780888557434082
2017-05-26,9.813169479370117
2017-05-29,9.761520385742188
2017-05-30,9.638856887817383
2017-05-31,9.613030433654785
2017-06-01,9.632400512695312
2017-06-02,9.638856887817383
2017-06-05,9.651768684387207
2017-06-06,9.538787841796875
2017-06-07,9.709871292114258
2017-06-08,9.858363151550293
2017-06-09,10.01976203918457
2017-06-12,9.86481761932373
2017-06-13,9.842222213745117
2017-06-14,9.700189590454102
2017-06-15,9.735696792602539
2017-06-16,9.774433135986328
2017-06-19,9.861589431762695
2017-06-20,9.745379447937012
2017-06-21,9.726012229919434
2017-06-22,9.651768684387207
2017-06-23,9.635627746582031
2017-06-26,9.68082046508789
2017-06-27,9.774433135986328
2017-06-28,9.835766792297363
2017-06-29,9.793801307678223
2017-06-30,9.748607635498047
2017-07-03,9.99070930480957
2017-07-04,9.948745727539062
2017-07-05,9.958429336547852
2017-07-06,10.074638366699219
2017-07-07,10.071413040161133
2017-07-10,10.068183898925781
2017-07-11,10.061726570129395
2017-07-12,10.058499336242676
2017-07-13,10.165022850036621
2017-07-14,10.135971069335938
2017-07-17,10.1004638671875
2017-07-18,9.958429336547852
2017-07-19,9.96165943145752
2017-07-20,10.016533851623535
2017-07-21,9.984253883361816
2017-07-24,10.000395774841309
2017-07-25,10.11660385131836
2017-07-26,10.18761920928955
2017-07-27,10.261862754821777
2017-07-28,10.206988334655762
2017-07-31,10.210216522216797
2017-08-01,10.265092849731445
2017-08-02,10.135971069335938
2017-08-03,10.113375663757324
2017-08-04,10.293678283691406
2017-08-07,10.306790351867676
2017-08-08,10.326460838317871
2017-08-09,10.18221664428711
2017-08-10,10.034696578979492
2017-08-11,9.926515579223633
2017-08-14,10.011751174926758
2017-08-15,10.09042739868164
2017-08-16,10.129767417907715
2017-08-17,10.018305778503418
2017-08-18,10.008471488952637
2017-08-21,9.887175559997559
2017-08-22,9.93307113647461
2017-08-23,9.851116180419922
2017-08-24,9.844558715820312
2017-08-25,9.80849838256836
2017-08-28,9.788829803466797
2017-08-29,9.64786434173584
2017-08-30,9.690481185913086
2017-08-31,9.769160270690918
2017-09-01,9.788829803466797
2017-09-04,9.739655494689941
2017-09-05,9.608525276184082
2017-09-06,9.582298278808594
2017-09-07,9.569186210632324
2017-09-08,9.631474494934082
2017-09-11,9.749489784240723
2017-09-12,9.93307113647461
2017-09-13,10.01502799987793
2017-09-14,10.041253089904785
2017-09-15,9.910123825073242
2017-09-18,9.93635082244873
2017-09-19,9.926515579223633
2017-09-20,9.956019401550293
2017-09-21,10.07403564453125
2017-09-22,10.064201354980469
2017-09-25,9.988801956176758
2017-09-26,10.001914978027344
2017-09-27,10.172382354736328
2017-09-28,10.16254711151123
2017-09-29,10.22811508178711
2017-10-02,10.260896682739258
2017-10-03,10.290400505065918
2017-10-04,10.218278884887695
2017-10-05,10.270730972290039
2017-10-06,10.306790351867676
2017-10-09,10.33957576751709
2017-10-10,10.303512573242188
2017-10-11,10.323182106018066
2017-10-12,10.270730972290039
2017-10-13,10.211723327636719
2017-10-16,10.18549633026123
2017-10-17,10.218278884887695
2017-10-18,10.293678283691406
2017-10-19,10.310070991516113
2017-10-20,10.3920259475708
2017-10-23,10.32973861694336
2017-10-24,10.441200256347656
2017-10-25,10.464147567749023
2017-10-26,10.47726058959961
2017-10-27,10.418251037597656
2017-10-30,10.431364059448242
2017-10-31,10.398581504821777
2017-11-01,10.451033592224121
2017-11-02,10.375635147094727
2017-11-03,10.32973861694336
2017-11-06,10.306790351867676
2017-11-07,10.310070991516113
2017-11-08,10.326460838317871
2017-11-09,10.22811508178711
2017-11-10,10.231390953063965
2017-11-13,10.18221664428711
2017-11-14,10.06092357635498
2017-11-15,10.031418800354004
2017-11-16,10.021584510803223
2017-11-17,10.01502799987793
2017-11-20,9.939630508422852
2017-11-21,9.900287628173828
2017-11-22,9.919958114624023
2017-11-23,9.949461936950684
2017-11-24,10.0281400680542
2017-11-27,9.96585464477539
2017-11-28,9.952741622924805
2017-11-29,10.064201354980469
2017-11-30,9.93635082244873
2017-12-01,9.831445693969727
2017-12-04,9.975689888000488
2017-12-05,9.946185111999512
2017-12-06,9.854394912719727
2017-12-07,10.054367065429688
2017-12-08,10.260896682739258
2017-12-11,10.247781753540039
2017-12-12,10.247781753540039
2017-12-13,10.221556663513184
2017-12-14,10.16254711151123
2017-12-15,10.146156311035156
2017-12-18,10.195329666137695
2017-12-19,10.201888084411621
2017-12-20,10.178938865661621
2017-12-21,10.247781753540039
2017-12-22,10.192052841186523
2017-12-27,10.152713775634766
2017-12-28,10.123208045959473
2017-12-29,10.047811508178711
2018-01-02,10.051087379455566
2018-01-03,10.114030838012695
2018-01-04,10.301546096801758
2018-01-05,10.367110252380371
2018-01-08,10.40513801574707
2018-01-09,10.464147567749023
2018-01-10,10.791972160339355
2018-01-11,10.844425201416016
2018-01-12,10.891629219055176
2018-01-15,10.877205848693848
2018-01-16,10.818195343017578
2018-01-17,10.799837112426758
2018-01-18,10.786725044250488
2018-01-19,10.785416603088379
2018-01-22,10.927035331726074
2018-01-23,10.729029655456543
2018-01-24,10.633302688598633
2018-01-25,10.659528732299805
2018-01-26,10.641172409057617
2018-01-29,10.692312240600586
2018-01-30,10.534956932067871
2018-01-31,10.378912925720215
2018-02-01,10.271387100219727
2018-02-02,10.268763542175293
2018-02-05,10.224180221557617
2018-02-06,9.897665977478027
2018-02-07,10.035353660583496
2018-02-08,9.897665977478027
2018-02-09,9.661632537841797
2018-02-12,9.697039604187012
2018-02-13,9.58033275604248
2018-02-14,9.615738868713379
2018-02-15,9.65507698059082
2018-02-16,9.666877746582031
2018-02-19,9.597379684448242
2018-02-20,9.644586563110352
2018-02-21,9.644586563110352
2018-02-22,9.651143074035645
2018-02-23,9.661632537841797
2018-02-26,9.64589786529541
2018-02-27,9.63016128540039
2018-02-28,9.492473602294922
2018-03-01,9.475428581237793
2018-03-02,9.259065628051758
2018-03-05,9.303648948669434
2018-03-06,9.386260986328125
2018-03-07,9.333808898925781
2018-03-08,9.429533004760742
2018-03-09,9.395440101623535
2018-03-12,9.40986442565918
2018-03-13,9.297093391418457
2018-03-14,9.211859703063965
2018-03-15,9.274801254272461
2018-03-16,9.40986442565918
2018-03-19,9.222349166870117
2018-03-20,9.257753372192383
2018-03-21,9.193499565124512
2018-03-22,8.910259246826172
2018-03-23,8.792243957519531
2018-03-26,8.800110816955566
2018-03-27,8.89583683013916
2018-03-28,8.991560935974121
2018-03-29,8.982380867004395
2018-04-03,8.884035110473633
2018-04-04,8.869610786437988
2018-04-05,9.080728530883789
2018-04-06,9.005985260009766
2018-04-09,9.040079116821289
2018-04-10,9.042701721191406
2018-04-11,9.063682556152344
2018-04-12,9.224970817565918
2018-04-13,9.270865440368652
2018-04-16,9.236774444580078
2018-04-17,9.30627155303955
2018-04-18,9.277423858642578
2018-04-19,9.303648948669434
2018-04-20,9.346923828125
2018-04-23,9.450512886047363
2018-04-24,9.47805118560791
2018-04-25,9.430749893188477
2018-04-26,9.391555786132812
2018-04-27,9.380744934082031
2018-04-30,9.44426441192627
2018-05-02,9.519948959350586
2018-05-03,9.315873146057129
2018-05-04,9.395610809326172
2018-05-07,9.44561767578125
2018-05-08,9.390204429626465
2018-05-09,9.12666130065918
2018-05-10,9.063143730163574
2018-05-11,9.046924591064453
2018-05-14,9.132067680358887
2018-05-15,9.064493179321289
2018-05-16,8.994216918945312
2018-05-17,8.973943710327148
2018-05-18,8.940155029296875
2018-05-21,8.976646423339844
2018-05-22,9.12666130065918
2018-05-23,9.013137817382812
2018-05-24,8.921235084533691
2018-05-25,8.88744831085205
2018-05-28,8.830684661865234
2018-05-29,8.52659797668457
2018-05-30,8.54551887512207
2018-05-31,8.418478012084961
2018-06-01,8.676614761352539
2018-06-04,8.726619720458984
2018-06-05,8.544166564941406
2018-06-06,8.58471393585205
2018-06-07,8.62525749206543
2018-06-08,8.556330680847168
2018-06-11,8.74824333190918
2018-06-12,8.733376502990723
2018-06-13,8.649582862854004
2018-06-14,8.59687614440918
2018-06-15,8.48875617980957
2018-06-18,8.52659797668457
2018-06-19,8.506325721740723
2018-06-20,8.541464805603027
2018-06-21,8.425235748291016
2018-06-22,8.552277565002441
2018-06-25,8.440101623535156
2018-06-26,8.345497131347656
2018-06-27,8.360363960266113
2018-06-28,8.303600311279297
2018-06-29,8.330631256103516
2018-07-02,8.315762519836426
2018-07-03,8.323872566223145
2018-07-04,8.345497131347656
2018-07-05,8.469834327697754
2018-07-06,8.494162559509277
2018-07-09,8.527948379516602
2018-07-10,8.495512962341309
2018-07-11,8.38874626159668
2018-07-12,8.407666206359863
2018-07-13,8.417126655578613
2018-07-16,8.446860313415527
2018-07-17,8.348199844360352
2018-07-18,8.340089797973633
2018-07-19,8.348199844360352
2018-07-20,8.398205757141113
2018-07-23,8.503620147705078
2018-07-24,8.704994201660156
2018-07-25,8.653637886047363
2018-07-26,8.741486549377441
2018-07-27,8.822576522827148
2018-07-30,8.795546531677246
2018-07-31,8.853659629821777
2018-08-01,8.792841911315918
2018-08-02,8.660395622253418
2018-08-03,8.690128326416016
2018-08-06,8.725936889648438
2018-08-07,8.710786819458008
2018-08-08,8.728689193725586
2018-08-09,8.72455883026123
2018-08-10,8.34858226776123
2018-08-13,8.161284446716309
2018-08-14,8.137871742248535
2018-08-15,8.097933769226074
2018-08-16,8.146135330200195
2018-08-17,8.052485466003418
2018-08-20,8.037336349487305
2018-08-21,8.199845314025879
2018-08-22,8.256311416625977
2018-08-23,8.231522560119629
2018-08-24,8.213618278503418
2018-08-27,8.283854484558105
2018-08-28,8.205354690551758
2018-08-29,8.230143547058105
2018-08-30,8.132364273071289
2018-08-31,8.01943302154541
2018-09-03,8.046977996826172
2018-09-04,7.9505720138549805
2018-09-05,7.956080913543701
2018-09-06,7.916143894195557
2018-09-07,7.643457889556885
2018-09-10,7.6820197105407715
2018-09-11,7.5773515701293945
2018-09-12,7.5016045570373535
2018-09-13,7.522263526916504
2018-09-14,7.602141857147217
2018-09-17,7.620044708251953
2018-09-18,7.635194301605225
2018-09-19,7.730221271514893
2018-09-20,7.92991304397583
2018-09-21,8.005661010742188
2018-09-24,7.912010192871094
2018-09-25,8.001529693603516
2018-09-26,7.961590766906738
2018-09-27,8.008416175842285
2018-09-28,7.701298236846924
2018-10-01,7.6820197105407715
2018-10-02,7.66273832321167
2018-10-03,7.716449737548828
2018-10-04,7.636570930480957
2018-10-05,7.59800910949707
2018-10-08,7.421728610992432
2018-10-09,7.46855354309082
2018-10-10,7.549807548522949
2018-10-11,7.450649261474609
2018-10-12,7.4561591148376465
2018-10-15,7.4355010986328125
2018-10-16,7.457534313201904
2018-10-17,7.425861358642578
2018-10-18,7.300535678863525
2018-10-19,7.267481803894043
2018-10-22,7.154552459716797
2018-10-23,7.122875690460205
2018-10-24,7.082939147949219
2018-10-25,7.133894443511963
2018-10-26,7.052638530731201
2018-10-29,7.127007961273193
2018-10-30,7.106348991394043
2018-10-31,7.216524600982666
2018-11-01,7.624175548553467
2018-11-02,7.756388187408447
2018-11-05,7.756388187408447
2018-11-06,7.687528133392334
2018-11-07,7.843151092529297
2018-11-08,7.845905303955078
2018-11-09,7.790818214416504
2018-11-12,7.679265022277832
2018-11-13,7.75776481628418
2018-11-14,7.705430030822754
2018-11-15,7.530526161193848
2018-11-16,7.4657979011535645
2018-11-19,7.494719505310059
2018-11-20,7.319815635681152
2018-11-21,7.431368350982666
2018-11-22,7.3487372398376465
2018-11-23,7.3721489906311035
2018-11-26,7.518132209777832
2018-11-27,7.4919657707214355
2018-11-28,7.526395797729492
2018-11-29,7.439631462097168
2018-11-30,7.356999397277832
2018-12-03,7.457534313201904
2018-12-04,7.366640090942383
2018-12-05,7.312929153442383
2018-12-06,6.947970867156982
2018-12-07,6.971384048461914
2018-12-10,6.768247604370117
2018-12-11,6.818514347076416
2018-12-12,6.990665435791016
2018-12-13,7.0746750831604
2018-12-14,7.0361127853393555
2018-12-17,6.8254008293151855
2018-12-18,6.819203853607178
2018-12-19,6.790970802307129
2018-12-20,6.4432291984558105
2018-12-21,6.534811973571777
2018-12-24,6.4170613288879395
2018-12-27,6.328919410705566
2018-12-28,6.4439167976379395
2018-12-31,6.4797234535217285
2019-01-02,6.435652256011963
2019-01-03,6.454934597015381
2019-01-04,6.773755073547363
2019-01-07,6.791660308837891
2019-01-08,6.843993663787842
2019-01-09,6.762739181518555
2019-01-10,6.783395767211914
2019-01-11,6.766181468963623
2019-01-14,6.808185577392578
2019-01-15,6.839172840118408
2019-01-16,7.088444709777832
2019-01-17,6.9631218910217285
2019-01-18,7.198622703552246
2019-01-21,7.153172969818115
2019-01-22,7.14215612411499
2019-01-23,7.193113327026367
2019-01-24,7.11599063873291
2019-01-25,7.32945442199707
2019-01-28,7.239938259124756
2019-01-29,7.227543830871582
2019-01-30,7.264728546142578
2019-01-31,7.1008405685424805
2019-02-01,7.102217197418213
2019-02-04,7.027848720550537
2019-02-05,7.1752095222473145
2019-02-06,7.614536285400391
2019-02-07,7.47406005859375
2019-02-08,7.388675212860107
2019-02-11,7.487832546234131
2019-02-12,7.505736351013184
2019-02-13,7.5112457275390625
2019-02-14,7.383166313171387
2019-02-15,7.603518009185791
2019-02-18,7.640703201293945
2019-02-19,7.624175548553467
2019-02-20,7.640703201293945
2019-02-21,7.540167331695557
2019-02-22,7.632439136505127
2019-02-25,7.745368957519531
2019-02-26,7.81560754776001
2019-02-27,7.956080913543701
2019-02-28,8.009791374206543
2019-03-01,8.037336349487305
2019-03-04,8.008416175842285
2019-03-05,7.742616653442383
2019-03-06,7.570465087890625
2019-03-07,7.373526573181152
2019-03-08,7.191734790802002
2019-03-11,7.383166313171387
2019-03-12,7.3487372398376465
2019-03-13,7.449272632598877
2019-03-14,7.526395797729492
2019-03-15,7.632439136505127
2019-03-18,7.5539398193359375
2019-03-19,7.551184177398682
2019-03-20,7.4024481773376465
2019-03-21,7.396937847137451
2019-03-22,7.205508708953857
2019-03-25,7.224788188934326
2019-03-26,7.217904090881348
2019-03-27,7.401070594787598
2019-03-28,7.333587646484375
2019-03-29,7.425861358642578
2019-04-01,7.600764274597168
2019-04-02,7.686150550842285
2019-04-03,7.79770565032959
2019-04-04,7.863809108734131
2019-04-05,7.785308361053467
2019-04-08,7.774289131164551
