Date,ULVR.L
2019-05-20,4777.1513671875
2019-05-21,4740.73046875
2019-05-22,4846.50244140625
2019-05-23,4828.5400390625
2019-05-24,4872.94384765625
2019-05-28,4848.99560546875
2019-05-29,4829.53857421875
2019-05-30,4876.43701171875
2019-05-31,4826.5458984375
2019-06-03,4844.505859375
2019-06-04,4804.09423828125
2019-06-05,4847.4990234375
2019-06-06,4869.45166015625
2019-06-07,4903.37890625
2019-06-10,4888.4111328125
2019-06-11,4907.36962890625
2019-06-12,4961.75390625
2019-06-13,4936.30712890625
2019-06-14,4962.75
2019-06-17,4956.265625
2019-06-18,4972.7294921875
2019-06-19,4916.3515625
2019-06-20,4902.380859375
2019-06-21,4897.890625
2019-06-24,4940.79833984375
2019-06-25,4925.3310546875
2019-06-26,4880.9267578125
2019-06-27,4851.99072265625
2019-06-28,4883.921875
2019-07-01,4897.890625
2019-07-02,5005.15966796875
2019-07-03,5072.01318359375
2019-07-04,5051.05908203125
2019-07-05,5034.095703125
2019-07-08,5050.06201171875
2019-07-09,5027.11181640625
2019-07-10,5011.14599609375
2019-07-11,4987.69580078125
2019-07-12,4992.18603515625
2019-07-15,5014.1376953125
2019-07-16,5079.9970703125
2019-07-17,5068.02197265625
2019-07-18,5054.0517578125
2019-07-19,5000.16943359375
2019-07-22,5019.12548828125
2019-07-23,5031.1015625
2019-07-24,4987.197265625
2019-07-25,4885.4169921875
2019-07-26,4888.4111328125
2019-07-29,5002.1640625
2019-07-30,5028.10888671875
2019-07-31,4944.78955078125
2019-08-01,4996.177734375
2019-08-02,4928.82421875
2019-08-05,4857.478515625
2019-08-06,4815.56884765625
2019-08-07,4852.490234375
2019-08-08,4856.8486328125
2019-08-09,4864.33251953125
2019-08-12,4917.22119140625
2019-08-13,4896.7646484375
2019-08-14,4956.640625
2019-08-15,4966.11962890625
2019-08-16,5000.546875
2019-08-19,5080.38134765625
2019-08-20,5059.42333984375
2019-08-21,5106.32666015625
2019-08-22,5014.517578125
2019-08-23,4999.55078125
2019-08-27,5084.37255859375
2019-08-28,5125.28759765625
2019-08-29,5139.25732421875
2019-08-30,5185.1611328125
2019-09-02,5260.0048828125
2019-09-03,5312.89501953125
2019-09-04,5295.93017578125
2019-09-05,5168.19677734375
2019-09-06,5179.17333984375
2019-09-09,5052.4384765625
2019-09-10,4943.16650390625
2019-09-11,4952.14892578125
2019-09-12,4992.56396484375
2019-09-13,4900.2568359375
2019-09-16,4839.384765625
2019-09-17,4927.20068359375
2019-09-18,4918.71875
2019-09-19,4909.73779296875
2019-09-20,4784.99853515625
2019-09-23,4857.34716796875
2019-09-24,4894.26904296875
2019-09-25,4851.3603515625
2019-09-26,4892.77197265625
2019-09-27,4907.24267578125
2019-09-30,4879.80029296875
2019-10-01,4881.79541015625
2019-10-02,4775.51904296875
2019-10-03,4774.02197265625
2019-10-04,4791.48486328125
2019-10-07,4832.8984375
2019-10-08,4826.412109375
2019-10-09,4829.904296875
2019-10-10,4769.5302734375
2019-10-11,4637.3076171875
2019-10-14,4635.3095703125
2019-10-15,4558.9697265625
2019-10-16,4598.88525390625
2019-10-17,4642.79541015625
2019-10-18,4616.35009765625
2019-10-21,4548.49072265625
2019-10-22,4575.93505859375
2019-10-23,4555.97607421875
2019-10-24,4621.83935546875
2019-10-25,4621.83935546875
2019-10-28,4547.99267578125
2019-10-29,4585.9140625
2019-10-30,4642.29638671875
2019-10-31,4613.21240234375
2019-11-01,4602.7353515625
2019-11-04,4585.76708984375
2019-11-05,4596.2470703125
2019-11-06,4680.0771484375
2019-11-07,4645.14794921875
2019-11-08,4665.6064453125
2019-11-11,4603.73193359375
2019-11-12,4587.7646484375
2019-11-13,4616.2060546875
2019-11-14,4593.75
2019-11-15,4558.82080078125
2019-11-18,4557.8251953125
2019-11-19,4548.34228515625
2019-11-20,4517.40625
2019-11-21,4485.96728515625
2019-11-22,4507.42529296875
2019-11-25,4509.4208984375
2019-11-26,4551.33837890625
2019-11-27,4553.3330078125
2019-11-28,4562.31591796875
2019-11-29,4568.80126953125
2019-12-02,4532.8740234375
2019-12-03,4515.4091796875
2019-12-04,4511.41845703125
2019-12-05,4466.00927734375
2019-12-06,4541.85595703125
2019-12-09,4535.36962890625
2019-12-10,4539.36083984375
2019-12-11,4515.4091796875
2019-12-12,4520.3984375
2019-12-13,4535.8681640625
2019-12-16,4621.19677734375
2019-12-17,4290.36279296875
2019-12-18,4269.90380859375
2019-12-19,4327.2890625
2019-12-20,4358.2275390625
2019-12-23,4420.10009765625
2019-12-24,4380.681640625
2019-12-27,4407.12744140625
2019-12-30,4364.21533203125
2019-12-31,4341.75927734375
2020-01-02,4338.2666015625
2020-01-03,4348.24658203125
2020-01-06,4315.81103515625
2020-01-07,4278.88525390625
2020-01-08,4231.4814453125
2020-01-09,4272.39892578125
2020-01-10,4295.8525390625
2020-01-13,4334.2734375
2020-01-14,4310.82177734375
2020-01-15,4343.255859375
2020-01-16,4345.251953125
2020-01-17,4391.15966796875
2020-01-20,4391.6591796875
2020-01-21,4404.1337890625
2020-01-22,4378.185546875
2020-01-23,4359.72216796875
2020-01-24,4465.01025390625
2020-01-27,4419.6025390625
2020-01-28,4491.4560546875
2020-01-29,4429.08349609375
2020-01-30,4518.404296875
2020-01-31,4524.390625
2020-02-03,4570.79833984375
2020-02-04,4584.27099609375
2020-02-05,4626.68603515625
2020-02-06,4686.0654296875
2020-02-07,4686.56396484375
2020-02-10,4676.08642578125
2020-02-11,4678.5810546875
2020-02-12,4652.1337890625
2020-02-13,4602.7353515625
2020-02-14,4596.2470703125
2020-02-17,4620.69775390625
2020-02-18,4623.6904296875
2020-02-19,4615.70751953125
2020-02-20,4587.1103515625
2020-02-21,4584.115234375
2020-02-24,4474.32861328125
2020-02-25,4384.0029296875
2020-02-26,4378.0146484375
2020-02-27,4312.64306640625
2020-02-28,4161.9345703125
2020-03-02,4311.64453125
2020-03-03,4374.0224609375
2020-03-04,4450.87451171875
2020-03-05,4473.33203125
2020-03-06,4343.58203125
2020-03-09,4159.4375
2020-03-10,4070.111572265625
2020-03-11,4065.62109375
2020-03-12,3844.0498046875
2020-03-13,3847.044189453125
2020-03-16,3718.792724609375
2020-03-17,4084.583740234375
2020-03-18,4095.062255859375
2020-03-19,4332.603515625
2020-03-20,4130.4951171875
2020-03-23,3924.8935546875
2020-03-24,3989.767333984375
2020-03-25,3969.80615234375
2020-03-26,4015.717041015625
2020-03-27,3923.8955078125
2020-03-30,4008.23193359375
2020-03-31,4067.616455078125
2020-04-01,3986.274169921875
2020-04-02,4035.1796875
2020-04-03,4029.19091796875
2020-04-06,4127.99951171875
2020-04-07,4154.94677734375
2020-04-08,4083.0869140625
2020-04-09,4116.0224609375
2020-04-14,4188.8818359375
2020-04-15,4127.99951171875
2020-04-16,4122.01123046875
2020-04-17,4107.041015625
2020-04-20,4294.67724609375
2020-04-21,4191.8759765625
2020-04-22,4234.79248046875
2020-04-23,4158.9404296875
2020-04-24,4084.084716796875
2020-04-27,4094.065673828125
2020-04-28,4063.12548828125
2020-04-29,4096.06103515625
2020-04-30,4094.065673828125
2020-05-01,4091.071533203125
2020-05-04,4046.158447265625
2020-05-05,4020.207763671875
2020-05-06,4010.2275390625
2020-05-07,4075.102294921875
2020-05-11,4164.92724609375
2020-05-12,4220.8203125
2020-05-13,4205.84814453125
2020-05-14,4101.4033203125
2020-05-15,4123.3642578125
2020-05-18,4222.1796875
2020-05-19,4111.38525390625
2020-05-20,4159.2958984375
2020-05-21,4116.37548828125
2020-05-22,4107.392578125
2020-05-26,4114.3798828125
2020-05-27,4192.236328125
2020-05-28,4321.99560546875
2020-05-29,4323.9921875
2020-06-01,4308.0205078125
2020-06-02,4300.0361328125
2020-06-03,4390.86767578125
2020-06-04,4391.86669921875
2020-06-05,4400.849609375
2020-06-08,4385.876953125
2020-06-09,4325.98779296875
2020-06-10,4369.908203125
2020-06-11,4327.98486328125
2020-06-12,4296.0439453125
2020-06-15,4282.0693359375
2020-06-16,4409.83203125
2020-06-17,4493.677734375
2020-06-18,4498.66796875
2020-06-19,4623.435546875
2020-06-22,4531.6064453125
2020-06-23,4533.603515625
2020-06-24,4471.71826171875
2020-06-25,4455.748046875
2020-06-26,4510.646484375
2020-06-29,4434.787109375
2020-06-30,4346.94921875
2020-07-01,4329.97998046875
2020-07-02,4412.82763671875
2020-07-03,4310.0166015625
2020-07-06,4343.95458984375
2020-07-07,4254.12255859375
2020-07-08,4241.14404296875
2020-07-09,4207.2080078125
2020-07-10,4185.24853515625
2020-07-13,4275.08203125
2020-07-14,4298.0380859375
2020-07-15,4339.9619140625
2020-07-16,4303.02880859375
2020-07-17,4367.90966796875
2020-07-20,4330.978515625
2020-07-21,4342.95654296875
2020-07-22,4321.99560546875
2020-07-23,4662.36474609375
2020-07-24,4669.3515625
2020-07-27,4691.3115234375
2020-07-28,4680.3310546875
2020-07-29,4749.20458984375
2020-07-30,4644.3984375
2020-07-31,4564.544921875
2020-08-03,4655.37744140625
2020-08-04,4658.3720703125
2020-08-05,4654.37939453125
2020-08-06,4568.900390625
2020-08-07,4530.96826171875
2020-08-10,4512.00244140625
2020-08-11,4477.06396484375
2020-08-12,4580.87939453125
2020-08-13,4574.8896484375
2020-08-14,4532.96435546875
2020-08-17,4541.94873046875
2020-08-18,4501.02197265625
2020-08-19,4552.9296875
2020-08-20,4532.96435546875
2020-08-21,4501.02197265625
2020-08-24,4572.89453125
2020-08-25,4539.9521484375
2020-08-26,4537.95556640625
2020-08-27,4556.92333984375
2020-08-28,4452.107421875
2020-09-01,4418.16845703125
2020-09-02,4524.978515625
2020-09-03,4509.005859375
2020-09-04,4418.16845703125
2020-09-07,4510.00537109375
2020-09-08,4559.91650390625
2020-09-09,4734.6064453125
2020-09-10,4775.53564453125
2020-09-11,4823.44921875
2020-09-14,4794.50048828125
2020-09-15,4843.41455078125
2020-09-16,4794.50048828125
2020-09-17,4811.4716796875
2020-09-18,4731.61279296875
2020-09-21,4651.75390625
2020-09-22,4726.62158203125
2020-09-23,4770.54443359375
2020-09-24,4719.63330078125
2020-09-25,4754.572265625
2020-09-28,4802.4873046875
2020-09-29,4796.498046875
2020-09-30,4767.548828125
2020-10-01,4796.498046875
2020-10-02,4833.4326171875
2020-10-05,4831.435546875
2020-10-06,4785.51806640625
2020-10-07,4791.5068359375
2020-10-08,4804.48388671875
2020-10-09,4838.42431640625
2020-10-12,4842.416015625
2020-10-13,4865.375
2020-10-14,4883.34423828125
2020-10-15,4816.4619140625
2020-10-16,4857.390625
2020-10-19,4793.50244140625
2020-10-20,4827.443359375
2020-10-21,4694.67822265625
2020-10-22,4712.64697265625
2020-10-23,4685.6943359375
2020-10-26,4637.77880859375
2020-10-27,4680.7021484375
2020-10-28,4532.96435546875
2020-10-29,4455.470703125
2020-10-30,4396.56982421875
2020-11-02,4471.44287109375
2020-11-03,4545.31884765625
2020-11-04,4655.13232421875
2020-11-05,4660.125
2020-11-06,4681.0888671875
2020-11-09,4710.0400390625
2020-11-10,4673.10205078125
2020-11-11,4774.93115234375
2020-11-12,4788.90625
2020-11-13,4740.98828125
2020-11-16,4634.16796875
2020-11-17,4557.2998046875
2020-11-18,4514.36962890625
2020-11-19,4455.470703125
2020-11-20,4448.482421875
2020-11-23,4359.6328125
2020-11-24,4332.6787109375
2020-11-25,4552.3076171875
2020-11-26,4574.26953125
2020-11-27,4578.26318359375
2020-11-30,4563.2890625
2020-12-01,4426.51904296875
2020-12-02,4391.57861328125
2020-12-03,4275.7744140625
2020-12-04,4318.70166015625
2020-12-07,4327.68701171875
2020-12-08,4346.65478515625
2020-12-09,4344.65771484375
2020-12-10,4387.5849609375
2020-12-11,4412.54296875
2020-12-14,4355.638671875
2020-12-15,4294.74267578125
2020-12-16,4373.6083984375
2020-12-17,4322.6953125
2020-12-18,4340.66455078125
2020-12-21,4285.7568359375
2020-12-22,4334.673828125
2020-12-23,4303.7255859375
2020-12-24,4302.72802734375
2020-12-29,4453.4736328125
2020-12-30,4473.44140625
2020-12-31,4384.58984375
2021-01-04,4453.4736328125
2021-01-05,4428.51611328125
2021-01-06,4459.46240234375
2021-01-07,4439.4970703125
2021-01-08,4442.4921875
2021-01-11,4408.55078125
2021-01-12,4313.708984375
2021-01-13,4344.65771484375
2021-01-14,4346.65478515625
2021-01-15,4386.58740234375
2021-01-18,4354.640625
2021-01-19,4373.6083984375
2021-01-20,4345.65576171875
2021-01-21,4345.65576171875
2021-01-22,4370.61474609375
2021-01-25,4457.4677734375
2021-01-26,4415.53759765625
2021-01-27,4369.6162109375
2021-01-28,4315.70654296875
2021-01-29,4232.84814453125
2021-02-01,4267.787109375
2021-02-02,4289.75048828125
2021-02-03,4328.6845703125
2021-02-04,4060.138427734375
2021-02-05,3973.28515625
2021-02-08,3948.327392578125
2021-02-09,3943.335693359375
2021-02-10,3931.355712890625
2021-02-11,3896.41552734375
2021-02-12,3954.31689453125
2021-02-15,3976.280029296875
2021-02-16,3999.241455078125
2021-02-17,3973.28515625
2021-02-18,3962.303466796875
2021-02-19,3898.41162109375
2021-02-22,3822.53955078125
2021-02-23,3913.386962890625
2021-02-24,3832.523681640625
2021-02-25,3814.927001953125
2021-02-26,3727.066650390625
2021-03-01,3768.001953125
2021-03-02,3805.941162109375
2021-03-03,3805.941162109375
2021-03-04,3847.874755859375
2021-03-05,3884.81591796875
2021-03-08,3883.817626953125
2021-03-09,3910.774658203125
2021-03-10,3933.738037109375
2021-03-11,3909.776123046875
2021-03-12,3943.7216796875
2021-03-15,3966.685546875
2021-03-16,4007.62060546875
2021-03-17,4018.60302734375
2021-03-18,3997.635986328125
2021-03-19,3945.71875
2021-03-22,4015.607421875
2021-03-23,4067.525390625
2021-03-24,4049.553466796875
2021-03-25,4053.54736328125
2021-03-26,4037.572998046875
2021-03-29,4091.48681640625
2021-03-30,4055.5439453125
2021-03-31,4049.553466796875
2021-04-01,4015.607421875
2021-04-06,4082.00146484375
2021-04-07,4126.92919921875
2021-04-08,4159.37841796875
2021-04-09,4124.43505859375
2021-04-12,4128.92724609375
2021-04-13,4131.42333984375
2021-04-14,4112.45361328125
2021-04-15,4158.88037109375
2021-04-16,4157.3828125
2021-04-19,4125.43359375
2021-04-20,4121.43798828125
2021-04-21,4132.91943359375
2021-04-22,4124.93408203125
2021-04-23,4106.96240234375
2021-04-26,4079.505859375
2021-04-27,4046.05908203125
2021-04-28,4071.019287109375
2021-04-29,4206.30419921875
2021-04-30,4224.7744140625
2021-05-04,4197.318359375
2021-05-05,4214.7900390625
2021-05-06,4297.658203125
2021-05-07,4266.20947265625
2021-05-10,4271.70068359375
2021-05-11,4213.79150390625
2021-05-12,4237.7548828125
2021-05-13,4269.70263671875
2021-05-14,4287.17578125
2021-05-17,4303.6474609375
2021-05-18,4272.19921875
2021-05-19,4274.69482421875
2021-05-20,4290.04345703125
2021-05-21,4271.072265625
2021-05-24,4264.08154296875
2021-05-25,4300.0283203125
2021-05-26,4297.033203125
2021-05-27,4183.703125
2021-05-28,4220.1474609375
2021-06-01,4233.6279296875
2021-06-02,4243.61376953125
2021-06-03,4261.5859375
2021-06-04,4266.5791015625
2021-06-07,4259.58935546875
2021-06-08,4270.5732421875
2021-06-09,4269.5732421875
2021-06-10,4274.06640625
2021-06-11,4267.078125
2021-06-14,4288.544921875
2021-06-15,4330.98095703125
2021-06-16,4340.4677734375
2021-06-17,4345.4599609375
2021-06-18,4300.5283203125
2021-06-21,4298.029296875
2021-06-22,4308.0166015625
2021-06-23,4255.0966796875
2021-06-24,4242.11474609375
2021-06-25,4252.59814453125
2021-06-28,4277.5615234375
2021-06-29,4268.07568359375
2021-06-30,4224.142578125
2021-07-01,4254.59765625
2021-07-02,4263.58203125
2021-07-05,4258.08984375
2021-07-06,4285.5498046875
2021-07-07,4353.44775390625
2021-07-08,4290.54248046875
2021-07-09,4288.544921875
2021-07-12,4301.02734375
2021-07-13,4333.9775390625
2021-07-14,4298.52880859375
2021-07-15,4280.0576171875
2021-07-16,4351.45068359375
2021-07-19,4339.46923828125
2021-07-20,4315.00537109375
2021-07-21,4296.53369140625
2021-07-22,4044.412841796875
2021-07-23,4137.771484375
2021-07-26,4024.942138671875
2021-07-27,4045.411376953125
2021-07-28,4043.413818359375
2021-07-29,4100.82763671875
2021-07-30,4144.76123046875
2021-08-02,4126.78759765625
2021-08-03,4149.25439453125
2021-08-04,4118.30224609375
2021-08-05,4094.205322265625
2021-08-06,4086.216552734375
2021-08-09,4118.6708984375
2021-08-10,4101.1953125
2021-08-11,4130.65380859375
2021-08-12,4124.1630859375
2021-08-13,4153.1220703125
2021-08-16,4124.1630859375
2021-08-17,4157.61572265625
2021-08-18,4095.702880859375
2021-08-19,4102.19384765625
2021-08-20,4129.65576171875
2021-08-23,4109.68359375
2021-08-24,4076.729736328125
2021-08-25,4034.289306640625
2021-08-26,4056.75830078125
2021-08-27,4039.28271484375
2021-08-31,4040.28125
2021-09-01,4038.2841796875
2021-09-02,3955.40185546875
2021-09-03,3972.377197265625
2021-09-06,3996.343505859375
2021-09-07,3983.361572265625
2021-09-08,4016.814453125
2021-09-09,3959.89501953125
2021-09-10,3953.404296875
2021-09-13,3993.10595703125
2021-09-14,4001.8359375
2021-09-15,3963.389892578125
2021-09-16,3940.42236328125
2021-09-17,3912.462158203125
2021-09-20,3982.36279296875
2021-09-21,4007.328369140625
2021-09-22,4013.81884765625
2021-09-23,3985.35888671875
2021-09-24,3984.361083984375
2021-09-27,3959.3955078125
2021-09-28,4006.82861328125
2021-09-29,4057.756591796875
2021-09-30,3999.339599609375
2021-10-01,3967.384765625
2021-10-04,3942.919189453125
2021-10-05,3912.96142578125
2021-10-06,3872.518798828125
2021-10-07,3868.5244140625
2021-10-08,3861.034912109375
2021-10-11,3859.537353515625
2021-10-12,3846.056640625
2021-10-13,3860.0361328125
2021-10-14,3874.515625
2021-10-15,3848.05322265625
2021-10-18,3833.07470703125
2021-10-19,3781.6474609375
2021-10-20,3813.6025390625
2021-10-21,3858.038818359375
2021-10-22,3887.49755859375
2021-10-25,3874.0166015625
2021-10-26,3912.462158203125
2021-10-27,3887.49755859375
2021-10-28,3894.48779296875
2021-10-29,3906.470458984375
2021-11-01,3923.945556640625
2021-11-02,3953.404296875
2021-11-03,3938.9248046875
2021-11-04,3894.843017578125
2021-11-05,3894.843017578125
2021-11-08,3874.868896484375
2021-11-09,3902.33251953125
2021-11-10,3912.8193359375
2021-11-11,3913.818115234375
2021-11-12,3910.322509765625
2021-11-15,3902.33251953125
2021-11-16,3869.376708984375
2021-11-17,3850.4013671875
2021-11-18,3817.9443359375
2021-11-19,3843.91015625
2021-11-22,3852.8984375
2021-11-23,3897.339599609375
2021-11-24,3903.33154296875
2021-11-25,3968.74462890625
2021-11-26,3946.2744140625
2021-11-29,3915.815185546875
2021-11-30,3853.897216796875
2021-12-01,3849.403076171875
2021-12-02,3866.8798828125
2021-12-03,3873.870849609375
2021-12-06,3921.807373046875
2021-12-07,3947.772705078125
2021-12-08,3948.272216796875
2021-12-09,3976.734130859375
2021-12-10,4010.18994140625
2021-12-13,4016.18212890625
2021-12-14,4016.18212890625
2021-12-15,3964.250732421875
2021-12-16,3977.2333984375
2021-12-17,3976.734130859375
2021-12-20,3976.235107421875
2021-12-21,3935.289306640625
2021-12-22,3920.80810546875
2021-12-23,3947.772705078125
2021-12-24,3947.273681640625
2021-12-29,3965.7490234375
2021-12-30,3961.2548828125
2021-12-31,3940.282470703125
2022-01-04,3990.715576171875
2022-01-05,3953.764892578125
2022-01-06,3912.3193359375
2022-01-07,3929.297119140625
2022-01-10,3961.2548828125
2022-01-11,3936.787353515625
2022-01-12,3896.840087890625
2022-01-13,3897.839111328125
2022-01-14,3931.294677734375
2022-01-17,3657.1572265625
2022-01-18,3511.849853515625
2022-01-19,3670.6396484375
2022-01-20,3650.66650390625
2022-01-21,3670.140380859375
2022-01-24,3938.28564453125
2022-01-25,3930.795166015625
2022-01-26,3825.93359375
2022-01-27,3842.412353515625
2022-01-28,3781.492919921875
2022-01-31,3782.49169921875
2022-02-01,3744.042724609375
2022-02-02,3777.497802734375
2022-02-03,3798.47021484375
2022-02-04,3809.955322265625
2022-02-07,3853.397705078125
2022-02-08,3871.3740234375
2022-02-09,3823.436767578125
2022-02-10,3774.002685546875
2022-02-11,3909.32373046875
2022-02-14,3804.962158203125
2022-02-15,3829.929443359375
2022-02-16,3812.951416015625
2022-02-17,3794.475830078125
2022-02-18,3852.39892578125
2022-02-21,3844.908935546875
2022-02-22,3787.984619140625
2022-02-23,3838.916748046875
2022-02-24,3629.534423828125
2022-02-25,3734.405517578125
2022-02-28,3741.896728515625
2022-03-01,3680.471923828125
2022-03-02,3642.01953125
2022-03-03,3559.121337890625
2022-03-04,3406.3095703125
2022-03-07,3323.9111328125
2022-03-08,3332.400390625
2022-03-09,3429.780517578125
2022-03-10,3360.365966796875
2022-03-11,3387.3330078125
2022-03-14,3418.7939453125
2022-03-15,3377.344482421875
2022-03-16,3407.307861328125
2022-03-17,3435.273681640625
2022-03-18,3416.297119140625
2022-03-21,3401.315185546875
2022-03-22,3435.273681640625
2022-03-23,3380.841064453125
2022-03-24,3365.859130859375
2022-03-25,3382.338623046875
2022-03-28,3423.288330078125
2022-03-29,3525.662353515625
2022-03-30,3543.64013671875
2022-03-31,3450.75439453125
2022-04-01,3503.689453125
2022-04-04,3515.675048828125
2022-04-05,3532.154052734375
2022-04-06,3493.20263671875
2022-04-07,3498.69580078125
2022-04-08,3533.153564453125
2022-04-11,3486.2109375
2022-04-12,3427.783203125
2022-04-13,3432.277099609375
2022-04-14,3424.786376953125
2022-04-19,3417.2958984375
2022-04-20,3464.238525390625
2022-04-21,3510.68115234375
2022-04-22,3536.649658203125
2022-04-25,3602.06884765625
2022-04-26,3637.5244140625
2022-04-27,3573.104248046875
2022-04-28,3670.484375
2022-04-29,3714.429931640625
2022-05-03,3654.0048828125
2022-05-04,3617.549072265625
2022-05-05,3625.53955078125
2022-05-06,3592.58056640625
2022-05-09,3631.532470703125
2022-05-10,3695.953125
2022-05-11,3685.965087890625
2022-05-12,3683.967529296875
2022-05-13,3742.396240234375
2022-05-16,3727.913818359375
2022-05-17,3661.49560546875
2022-05-18,3621.54443359375
2022-05-19,3447.6005859375
2022-05-20,3512.526611328125
2022-05-23,3535.001220703125
2022-05-24,3536.99951171875
2022-05-25,3489.053466796875
2022-05-26,3484.05908203125
2022-05-27,3471.57275390625
2022-05-30,3491.550537109375
2022-05-31,3820.677978515625
2022-06-01,3700.8134765625
2022-06-06,3713.799072265625
2022-06-07,3691.823486328125
2022-06-08,3673.344970703125
2022-06-09,3633.8896484375
2022-06-10,3635.3876953125
2022-06-13,3624.39990234375
2022-06-14,3605.421875
2022-06-15,3622.902099609375
2022-06-16,3549.48486328125
2022-06-17,3588.93994140625
2022-06-20,3596.931396484375
2022-06-21,3599.4287109375
2022-06-22,3605.421875
2022-06-23,3622.402587890625
2022-06-24,3732.777099609375
2022-06-27,3729.780517578125
2022-06-28,3737.771484375
2022-06-29,3754.25341796875
2022-06-30,3716.79541015625
2022-07-01,3795.706298828125
2022-07-04,3798.20361328125
2022-07-05,3797.704345703125
2022-07-06,3866.6259765625
2022-07-07,3821.177734375
2022-07-08,3831.66552734375
2022-07-11,3847.64794921875
2022-07-12,3886.10400390625
2022-07-13,3869.623046875
2022-07-14,3876.11572265625
2022-07-15,3903.584228515625
2022-07-18,3860.632568359375
2022-07-19,3938.545166015625
2022-07-20,3888.60107421875
2022-07-21,3884.606201171875
2022-07-22,3907.080810546875
2022-07-25,3912.074951171875
2022-07-26,4027.4443359375
2022-07-27,3990.985595703125
2022-07-28,3965.514892578125
2022-07-29,3998.976806640625
2022-08-01,3984.493408203125
2022-08-02,3991.484619140625
2022-08-03,4010.46337890625
2022-08-04,3984.354248046875
2022-08-05,3966.8720703125
2022-08-08,3997.83984375
2022-08-09,3989.3486328125
2022-08-10,3944.3955078125
2022-08-11,3916.92431640625
2022-08-12,3901.4404296875
2022-08-15,3928.412109375
2022-08-16,3917.423583984375
2022-08-17,3936.404052734375
2022-08-18,3933.90625
2022-08-19,3999.837890625
2022-08-22,4001.8359375
2022-08-23,3937.40234375
2022-08-24,3986.851318359375
2022-08-25,3962.876220703125
2022-08-26,3930.909423828125
2022-08-30,3939.401123046875
2022-08-31,3921.419189453125
2022-09-01,3874.967529296875
2022-09-02,3901.939697265625
2022-09-05,3875.966796875
2022-09-06,3912.928466796875
2022-09-07,3921.419189453125
2022-09-08,3907.43408203125
2022-09-09,3948.89111328125
2022-09-12,4016.32080078125
2022-09-13,4013.32421875
2022-09-14,3961.3779296875
2022-09-15,3965.3740234375
2022-09-16,3939.900390625
2022-09-20,3973.36572265625
2022-09-21,4048.287841796875
2022-09-22,4050.285400390625
2022-09-23,4022.314697265625
2022-09-26,4071.38232421875
2022-09-27,4074.260498046875
2022-09-28,4060.7744140625
2022-09-29,4076.258544921875
2022-09-30,3964.874267578125
2022-10-03,3872.470458984375
2022-10-04,3958.880615234375
2022-10-05,3943.396484375
2022-10-06,3927.9130859375
2022-10-07,3923.417724609375
2022-10-10,3905.935546875
2022-10-11,3941.398681640625
2022-10-12,3928.91162109375
2022-10-13,3834.010498046875
2022-10-14,3877.964599609375
2022-10-17,3854.489013671875
2022-10-18,3889.45263671875
2022-10-19,3895.4462890625
2022-10-20,3905.436279296875
2022-10-21,3939.401123046875
2022-10-24,3917.423583984375
2022-10-25,3922.418701171875
2022-10-26,3864.978515625
2022-10-27,3860.98193359375
2022-10-28,3913.927490234375
2022-10-31,3970.36865234375
2022-11-01,3943.396484375
2022-11-02,3944.895263671875
2022-11-03,3991.3466796875
2022-11-04,4049.286376953125
2022-11-07,4027.808837890625
2022-11-08,4052.282958984375
2022-11-09,4065.76904296875
2022-11-10,4038.797119140625
2022-11-11,3935.40478515625
2022-11-14,4028.30859375
2022-11-15,4029.307373046875
2022-11-16,4060.27490234375
2022-11-17,4054.153076171875
2022-11-18,4036.669189453125
2022-11-21,4108.60205078125
2022-11-22,4112.59765625
2022-11-23,4106.60302734375
2022-11-24,4116.09423828125
2022-11-25,4109.60009765625
2022-11-28,4151.060546875
2022-11-29,4120.58984375
2022-11-30,4140.0712890625
2022-12-01,4175.5380859375
2022-12-02,4174.03955078125
2022-12-05,4175.03955078125
2022-12-06,4182.03076171875
2022-12-07,4157.05517578125
2022-12-08,4157.05517578125
2022-12-09,4121.5888671875
2022-12-12,4118.09228515625
2022-12-13,4101.60791015625
2022-12-14,4146.56591796875
2022-12-15,4133.07763671875
2022-12-16,4137.07421875
2022-12-19,4169.54443359375
2022-12-20,4152.560546875
2022-12-21,4220.994140625
2022-12-22,4209.00537109375
2022-12-23,4210.00439453125
2022-12-28,4201.51318359375
2022-12-29,4198.01708984375
2022-12-30,4178.03466796875
2023-01-03,4189.5244140625
2023-01-04,4222.9921875
2023-01-05,4197.017578125
2023-01-06,4197.51708984375
2023-01-09,4191.02294921875
2023-01-10,4194.0205078125
2023-01-11,4186.52783203125
2023-01-12,4181.033203125
2023-01-13,4211.5029296875
2023-01-16,4225.990234375
2023-01-17,4161.55078125
2023-01-18,4091.11767578125
2023-01-19,4087.620849609375
2023-01-20,4085.623046875
2023-01-23,4101.60791015625
2023-01-24,4095.613525390625
2023-01-25,4056.650634765625
2023-01-26,4039.66650390625
2023-01-27,4017.187744140625
2023-01-30,4068.14013671875
2023-01-31,4104.60498046875
2023-02-01,4129.08203125
2023-02-02,4098.11181640625
2023-02-03,4167.04541015625
2023-02-06,4159.5537109375
2023-02-07,4100.10888671875
2023-02-08,4095.613525390625
2023-02-09,4105.10400390625
2023-02-10,4128.58251953125
2023-02-13,4257.958984375
2023-02-14,4262.4560546875
2023-02-15,4263.4541015625
