Date,III.L
2019-05-21,1065.8707275390625
2019-05-22,1067.86669921875
2019-05-23,1045.41162109375
2019-05-24,1056.888671875
2019-05-28,1071.85888671875
2019-05-29,1044.912353515625
2019-05-30,1058.3857421875
2019-05-31,1048.9041748046875
2019-06-03,1034.9326171875
2019-06-04,1047.407470703125
2019-06-05,1052.896484375
2019-06-06,1040.92041015625
2019-06-07,1053.3955078125
2019-06-10,1057.8865966796875
2019-06-11,1065.8707275390625
2019-06-12,1071.85888671875
2019-06-13,1025.1431884765625
2019-06-14,1023.1469116210938
2019-06-17,1025.1431884765625
2019-06-18,1043.11083984375
2019-06-19,1045.10693359375
2019-06-20,1054.091064453125
2019-06-21,1061.0780029296875
2019-06-24,1061.0780029296875
2019-06-25,1096.51416015625
2019-06-26,1104.4993896484375
2019-06-27,1105.9967041015625
2019-06-28,1111.486572265625
2019-07-01,1125.46142578125
2019-07-02,1139.9351806640625
2019-07-03,1156.405517578125
2019-07-04,1162.394775390625
2019-07-05,1145.924560546875
2019-07-08,1138.4381103515625
2019-07-09,1124.9625244140625
2019-07-10,1126.4598388671875
2019-07-11,1130.9515380859375
2019-07-12,1126.9586181640625
2019-07-15,1130.9515380859375
2019-07-16,1134.4453125
2019-07-17,1128.4561767578125
2019-07-18,1111.486572265625
2019-07-19,1114.4813232421875
2019-07-22,1114.980712890625
2019-07-23,1118.9732666015625
2019-07-24,1131.9498291015625
2019-07-25,1108.991455078125
2019-07-26,1109.490478515625
2019-07-29,1136.94091796875
2019-07-30,1132.947998046875
2019-07-31,1110.48876953125
2019-08-01,1124.4632568359375
2019-08-02,1101.0059814453125
2019-08-05,1067.0673828125
2019-08-06,1063.0745849609375
2019-08-07,1074.0546875
2019-08-08,1099.00927734375
2019-08-09,1097.511962890625
2019-08-12,1092.5211181640625
2019-08-13,1084.0367431640625
2019-08-14,1069.0635986328125
2019-08-15,1062.0762939453125
2019-08-16,1068.065673828125
2019-08-19,1080.0438232421875
2019-08-20,1084.5357666015625
2019-08-21,1096.0146484375
2019-08-22,1084.0367431640625
2019-08-23,1084.5357666015625
2019-08-27,1077.049072265625
2019-08-28,1079.0457763671875
2019-08-29,1093.0205078125
2019-08-30,1094.517822265625
2019-09-02,1119.472412109375
2019-09-03,1124.9625244140625
2019-09-04,1130.4525146484375
2019-09-05,1150.9154052734375
2019-09-06,1143.4290771484375
2019-09-09,1139.9351806640625
2019-09-10,1124.9625244140625
2019-09-11,1123.9642333984375
2019-09-12,1098.510498046875
2019-09-13,1112.984130859375
2019-09-16,1122.9661865234375
2019-09-17,1136.4415283203125
2019-09-18,1111.486572265625
2019-09-19,1119.472412109375
2019-09-20,1107.9930419921875
2019-09-23,1114.980712890625
2019-09-24,1116.4776611328125
2019-09-25,1109.490478515625
2019-09-26,1143.92822265625
2019-09-27,1182.3582763671875
2019-09-30,1164.3912353515625
2019-10-01,1150.4163818359375
2019-10-02,1086.0328369140625
2019-10-03,1074.5537109375
2019-10-04,1092.5211181640625
2019-10-07,1087.5301513671875
2019-10-08,1073.555419921875
2019-10-09,1070.0618896484375
2019-10-10,1058.582763671875
2019-10-11,1090.5247802734375
2019-10-14,1069.0635986328125
2019-10-15,1062.0762939453125
2019-10-16,1057.0853271484375
2019-10-17,1081.042236328125
2019-10-18,1079.5447998046875
2019-10-21,1079.5447998046875
2019-10-22,1067.5662841796875
2019-10-23,1076.55029296875
2019-10-24,1104.4993896484375
2019-10-25,1095.016845703125
2019-10-28,1127.9569091796875
2019-10-29,1150.9154052734375
2019-10-30,1130.9515380859375
2019-10-31,1125.9605712890625
2019-11-01,1126.9586181640625
2019-11-04,1146.4237060546875
2019-11-05,1147.9208984375
2019-11-06,1147.4217529296875
2019-11-07,1139.9351806640625
2019-11-08,1136.94091796875
2019-11-11,1126.9586181640625
2019-11-12,1138.937255859375
2019-11-13,1122.9661865234375
2019-11-14,1071.55908203125
2019-11-15,1061.0780029296875
2019-11-18,1041.114501953125
2019-11-19,1053.092529296875
2019-11-20,1033.12890625
2019-11-21,1026.141357421875
2019-11-22,1038.618896484375
2019-11-25,1057.5845947265625
2019-11-26,1077.5484619140625
2019-11-27,1086.0328369140625
2019-11-28,1078.5465087890625
2019-11-29,1069.0635986328125
2019-12-02,1049.59912109375
2019-12-03,1043.609619140625
2019-12-04,1060.5791015625
2019-12-05,1051.0963134765625
2019-12-06,1068.564453125
2019-12-09,1063.0745849609375
2019-12-10,1053.092529296875
2019-12-11,1047.6026611328125
2019-12-12,1043.2847900390625
2019-12-13,1069.740966796875
2019-12-16,1105.6822509765625
2019-12-17,1102.68701171875
2019-12-18,1109.6756591796875
2019-12-19,1123.1534423828125
2019-12-20,1104.1845703125
2019-12-23,1095.69873046875
2019-12-24,1098.1943359375
2019-12-27,1101.6888427734375
2019-12-30,1101.1895751953125
2019-12-31,1096.197509765625
2020-01-02,1114.66748046875
2020-01-03,1106.1812744140625
2020-01-06,1086.7132568359375
2020-01-07,1084.716552734375
2020-01-08,1086.2139892578125
2020-01-09,1092.204345703125
2020-01-10,1086.7132568359375
2020-01-13,1101.6888427734375
2020-01-14,1098.6937255859375
2020-01-15,1093.2025146484375
2020-01-16,1106.1812744140625
2020-01-17,1124.6507568359375
2020-01-20,1122.155029296875
2020-01-21,1119.658935546875
2020-01-22,1119.658935546875
2020-01-23,1102.1878662109375
2020-01-24,1115.1663818359375
2020-01-27,1080.2239990234375
2020-01-28,1097.196044921875
2020-01-29,1110.1746826171875
2020-01-30,1118.16162109375
2020-01-31,1102.68701171875
2020-02-03,1124.15185546875
2020-02-04,1146.1156005859375
2020-02-05,1146.1156005859375
2020-02-06,1143.1204833984375
2020-02-07,1145.6165771484375
2020-02-10,1141.1239013671875
2020-02-11,1154.601806640625
2020-02-12,1154.1024169921875
2020-02-13,1158.59521484375
2020-02-14,1164.0859375
2020-02-17,1166.5821533203125
2020-02-18,1161.091064453125
2020-02-19,1165.583740234375
2020-02-20,1172.072998046875
2020-02-21,1169.0780029296875
2020-02-24,1128.64453125
2020-02-25,1110.1746826171875
2020-02-26,1104.1845703125
2020-02-27,1042.7855224609375
2020-02-28,1006.3453979492188
2020-03-02,986.1786499023438
2020-03-03,1018.3257446289062
2020-03-04,1024.8150634765625
2020-03-05,972.0018920898438
2020-03-06,928.872802734375
2020-03-09,857.1907348632812
2020-03-10,861.18408203125
2020-03-11,829.0370483398438
2020-03-12,712.2290649414062
2020-03-13,729.4006958007812
2020-03-16,681.6791381835938
2020-03-17,629.7645263671875
2020-03-18,596.8187255859375
2020-03-19,603.807373046875
2020-03-20,666.504150390625
2020-03-23,620.5797119140625
2020-03-24,726.2061157226562
2020-03-25,755.7575073242188
2020-03-26,813.4625244140625
2020-03-27,746.772216796875
2020-03-30,762.5462036132812
2020-03-31,790.8997192382812
2020-04-01,712.4285888671875
2020-04-02,713.227294921875
2020-04-03,687.2701416015625
2020-04-06,733.3941650390625
2020-04-07,768.1371459960938
2020-04-08,760.5494995117188
2020-04-09,771.930908203125
2020-04-14,744.775390625
2020-04-15,726.8050537109375
2020-04-16,722.2125854492188
2020-04-17,768.5364379882812
2020-04-20,770.9325561523438
2020-04-21,714.8246459960938
2020-04-22,744.1765747070312
2020-04-23,742.9784545898438
2020-04-24,736.5889892578125
2020-04-27,770.7327270507812
2020-04-28,791.89794921875
2020-04-29,826.2415161132812
2020-04-30,782.7131958007812
2020-05-01,740.9817504882812
2020-05-04,754.5593872070312
2020-05-05,767.5380859375
2020-05-06,753.5610961914062
2020-05-07,763.7442016601562
2020-05-11,734.1929321289062
2020-05-12,752.9620361328125
2020-05-13,748.5692749023438
2020-05-14,795.6917114257812
2020-05-15,764.7426147460938
2020-05-18,809.0698852539062
2020-05-19,811.8651733398438
2020-05-20,804.0780029296875
2020-05-21,794.89306640625
2020-05-22,811.8651733398438
2020-05-26,836.8242797851562
2020-05-27,844.4116821289062
2020-05-28,834.0288696289062
2020-05-29,823.6458129882812
2020-06-01,835.4264526367188
2020-06-02,856.591552734375
2020-06-03,890.535888671875
2020-06-04,879.1544799804688
2020-06-05,921.6846313476562
2020-06-08,910.90234375
2020-06-09,868.572021484375
2020-06-10,871.1676635742188
2020-06-11,819.6170043945312
2020-06-12,811.8283081054688
2020-06-15,809.4317626953125
2020-06-16,824.0108642578125
2020-06-17,821.8139038085938
2020-06-18,815.423095703125
2020-06-19,842.9834594726562
2020-06-22,825.2091064453125
2020-06-23,833.1975708007812
2020-06-24,786.8643188476562
2020-06-25,815.6229248046875
2020-06-26,822.21337890625
2020-06-29,844.38134765625
2020-06-30,831.4000244140625
2020-07-01,830.0021362304688
2020-07-02,845.1802368164062
2020-07-03,832.1990356445312
2020-07-06,862.15576171875
2020-07-07,840.1874389648438
2020-07-08,820.21630859375
2020-07-09,814.624267578125
2020-07-10,824.0108642578125
2020-07-13,842.9834594726562
2020-07-14,830.0021362304688
2020-07-15,872.7403564453125
2020-07-16,865.75048828125
2020-07-17,861.5565185546875
2020-07-20,863.7534790039062
2020-07-21,868.7461547851562
2020-07-22,869.7448120117188
2020-07-23,865.75048828125
2020-07-24,868.7461547851562
2020-07-27,868.7461547851562
2020-07-28,868.5465087890625
2020-07-29,882.9257202148438
2020-07-30,867.1486206054688
2020-07-31,888.3178100585938
2020-08-03,910.2862548828125
2020-08-04,902.09814453125
2020-08-05,924.4657592773438
2020-08-06,916.876708984375
2020-08-07,924.06640625
2020-08-10,915.678466796875
2020-08-11,933.2530517578125
2020-08-12,949.6294555664062
2020-08-13,924.8651733398438
2020-08-14,921.4701538085938
2020-08-17,930.6567993164062
2020-08-18,920.6713256835938
2020-08-19,926.26318359375
2020-08-20,909.6871337890625
2020-08-21,908.4887084960938
2020-08-24,923.6669311523438
2020-08-25,923.6669311523438
2020-08-26,928.2603149414062
2020-08-27,926.26318359375
2020-08-28,936.648193359375
2020-09-01,913.8810424804688
2020-09-02,903.0966796875
2020-09-03,881.5276489257812
2020-09-04,869.1456909179688
2020-09-07,900.1009521484375
2020-09-08,905.29345703125
2020-09-09,924.4657592773438
2020-09-10,931.2559814453125
2020-09-11,946.4340209960938
2020-09-14,946.8334350585938
2020-09-15,948.6309204101562
2020-09-16,973.1953125
2020-09-17,970.3994750976562
2020-09-18,983.18115234375
2020-09-21,935.4498901367188
2020-09-22,920.072021484375
2020-09-23,935.4498901367188
2020-09-24,936.2488403320312
2020-09-25,947.23291015625
2020-09-28,978.987060546875
2020-09-29,976.7902221679688
2020-09-30,995.1636352539062
2020-10-01,1025.5201416015625
2020-10-02,1038.501220703125
2020-10-05,1053.9788818359375
2020-10-06,1052.48095703125
2020-10-07,1063.465087890625
2020-10-08,1058.472412109375
2020-10-09,1072.4522705078125
2020-10-12,1078.4434814453125
2020-10-13,1068.4578857421875
2020-10-14,1065.4622802734375
2020-10-15,1048.9859619140625
2020-10-16,1053.4796142578125
2020-10-19,1059.9700927734375
2020-10-20,1053.4796142578125
2020-10-21,1040.4981689453125
2020-10-22,1046.48974609375
2020-10-23,1065.4622802734375
2020-10-26,1044.9918212890625
2020-10-27,1018.530029296875
2020-10-28,975.3922729492188
2020-10-29,959.0159301757812
2020-10-30,959.6150512695312
2020-11-02,958.6163940429688
2020-11-03,998.1593627929688
2020-11-04,1020.0279541015625
2020-11-05,1036.0047607421875
2020-11-06,1039.0003662109375
2020-11-09,1057.473876953125
2020-11-10,1043.493896484375
2020-11-11,1082.43798828125
2020-11-12,1109.398681640625
2020-11-13,1109.398681640625
2020-11-16,1115.39013671875
2020-11-17,1095.9183349609375
2020-11-18,1102.908203125
2020-11-19,1104.406005859375
2020-11-20,1114.3914794921875
2020-11-23,1087.4305419921875
2020-11-24,1079.4422607421875
2020-11-25,1073.45068359375
2020-11-26,1068.957275390625
2020-11-27,1074.44921875
2020-11-30,1068.957275390625
2020-12-01,1110.8966064453125
2020-12-02,1102.908203125
2020-12-03,1125.5543212890625
2020-12-04,1122.058837890625
2020-12-07,1126.0535888671875
2020-12-08,1159.0111083984375
2020-12-09,1136.5399169921875
2020-12-10,1127.5517578125
2020-12-11,1131.5465087890625
2020-12-14,1135.0419921875
2020-12-15,1135.5413818359375
2020-12-16,1140.0355224609375
2020-12-17,1157.51318359375
2020-12-18,1156.01513671875
2020-12-21,1126.0535888671875
2020-12-22,1140.534912109375
2020-12-23,1157.51318359375
2020-12-24,1155.515625
2020-12-29,1179.9842529296875
2020-12-30,1166.50146484375
2020-12-31,1156.514404296875
2021-01-04,1169.9969482421875
2021-01-05,1163.50537109375
2021-01-06,1200.4581298828125
2021-01-07,1193.96630859375
2021-01-08,1168.4989013671875
2021-01-11,1155.515625
2021-01-12,1148.524658203125
2021-01-13,1157.0135498046875
2021-01-14,1160.009765625
2021-01-15,1140.534912109375
2021-01-18,1143.5308837890625
2021-01-19,1128.05078125
2021-01-20,1146.0279541015625
2021-01-21,1147.5260009765625
2021-01-22,1142.5322265625
2021-01-25,1133.04443359375
2021-01-26,1154.5169677734375
2021-01-27,1124.05615234375
2021-01-28,1125.5543212890625
2021-01-29,1110.0740966796875
2021-02-01,1141.5335693359375
2021-02-02,1170.995849609375
2021-02-03,1167.500244140625
2021-02-04,1188.473388671875
2021-02-05,1172.493896484375
2021-02-08,1158.5118408203125
2021-02-09,1145.5284423828125
2021-02-10,1124.555419921875
2021-02-11,1144.030517578125
2021-02-12,1145.5284423828125
2021-02-15,1183.479736328125
2021-02-16,1173.991943359375
2021-02-17,1155.0162353515625
2021-02-18,1139.0367431640625
2021-02-19,1134.54248046875
2021-02-22,1133.5438232421875
2021-02-23,1131.047119140625
2021-02-24,1140.534912109375
2021-02-25,1135.0419921875
2021-02-26,1105.5797119140625
2021-03-01,1131.5465087890625
2021-03-02,1134.0433349609375
2021-03-03,1150.522216796875
2021-03-04,1138.5377197265625
2021-03-05,1134.0433349609375
2021-03-08,1146.0279541015625
2021-03-09,1164.504150390625
2021-03-10,1148.524658203125
2021-03-11,1163.005859375
2021-03-12,1160.5093994140625
2021-03-15,1173.991943359375
2021-03-16,1208.44775390625
2021-03-17,1195.4644775390625
2021-03-18,1179.9842529296875
2021-03-19,1152.5194091796875
2021-03-22,1162.0072021484375
2021-03-23,1139.5362548828125
2021-03-24,1150.522216796875
2021-03-25,1155.515625
2021-03-26,1167.99951171875
2021-03-29,1159.0111083984375
2021-03-30,1166.0023193359375
2021-03-31,1152.02001953125
2021-04-01,1171.994384765625
2021-04-06,1202.4552001953125
2021-04-07,1209.4464111328125
2021-04-08,1251.392578125
2021-04-09,1239.4080810546875
2021-04-12,1236.41162109375
2021-04-13,1238.908447265625
2021-04-14,1242.9034423828125
2021-04-15,1254.8880615234375
2021-04-16,1255.38720703125
2021-04-19,1242.4041748046875
2021-04-20,1212.94189453125
2021-04-21,1221.430908203125
2021-04-22,1233.9149169921875
2021-04-23,1234.9136962890625
2021-04-26,1253.3897705078125
2021-04-27,1249.3951416015625
2021-04-28,1250.8931884765625
2021-04-29,1268.8699951171875
2021-04-30,1280.355224609375
2021-05-04,1224.4268798828125
2021-05-05,1233.9149169921875
2021-05-06,1242.4041748046875
2021-05-07,1246.39892578125
2021-05-10,1231.9176025390625
2021-05-11,1193.4669189453125
2021-05-12,1196.463134765625
2021-05-13,1222.4295654296875
2021-05-14,1242.9034423828125
2021-05-17,1220.432373046875
2021-05-18,1230.41943359375
2021-05-19,1207.448974609375
2021-05-20,1234.9136962890625
2021-05-21,1244.401611328125
2021-05-24,1251.392578125
2021-05-25,1242.4041748046875
2021-05-26,1230.918701171875
2021-05-27,1227.9224853515625
2021-05-28,1241.405517578125
2021-06-01,1259.382080078125
2021-06-02,1253.8892822265625
2021-06-03,1242.4041748046875
2021-06-04,1250.3939208984375
2021-06-07,1250.3939208984375
2021-06-08,1244.401611328125
2021-06-09,1206.4501953125
2021-06-10,1217.9354248046875
2021-06-11,1245.400146484375
2021-06-14,1239.9072265625
2021-06-15,1249.3951416015625
2021-06-16,1256.3858642578125
2021-06-17,1218.1387939453125
2021-06-18,1189.171142578125
2021-06-21,1206.1522216796875
2021-06-22,1204.1544189453125
2021-06-23,1187.6727294921875
2021-06-24,1181.1802978515625
2021-06-25,1193.666259765625
2021-06-28,1184.1767578125
2021-06-29,1184.1767578125
2021-06-30,1171.6907958984375
2021-07-01,1185.17578125
2021-07-02,1192.1678466796875
2021-07-05,1212.1456298828125
2021-07-06,1208.1497802734375
2021-07-07,1208.1497802734375
2021-07-08,1171.6907958984375
2021-07-09,1201.15771484375
2021-07-12,1201.657470703125
2021-07-13,1195.16455078125
2021-07-14,1183.177978515625
2021-07-15,1164.1990966796875
2021-07-16,1158.2056884765625
2021-07-19,1149.7152099609375
2021-07-20,1157.206787109375
2021-07-21,1210.647216796875
2021-07-22,1261.59033203125
2021-07-23,1294.053955078125
2021-07-26,1288.5601806640625
2021-07-27,1279.0706787109375
2021-07-28,1285.5634765625
2021-07-29,1285.0640869140625
2021-07-30,1278.07177734375
2021-08-02,1291.556884765625
2021-08-03,1278.5712890625
2021-08-04,1305.541259765625
2021-08-05,1303.0439453125
2021-08-06,1299.0484619140625
2021-08-09,1306.5400390625
2021-08-10,1320.5245361328125
2021-08-11,1335.507568359375
2021-08-12,1329.0150146484375
2021-08-13,1335.0081787109375
2021-08-16,1319.525634765625
2021-08-17,1329.0150146484375
2021-08-18,1325.518798828125
2021-08-19,1308.5379638671875
2021-08-20,1316.52880859375
2021-08-23,1315.530029296875
2021-08-24,1320.5245361328125
2021-08-25,1321.02392578125
2021-08-26,1320.02490234375
2021-08-27,1329.514404296875
2021-08-31,1336.0072021484375
2021-09-01,1337.50537109375
2021-09-02,1337.006103515625
2021-09-03,1334.009521484375
2021-09-06,1337.50537109375
2021-09-07,1329.0150146484375
2021-09-08,1304.542236328125
2021-09-09,1306.5400390625
2021-09-10,1298.549072265625
2021-09-13,1291.556884765625
2021-09-14,1269.58154296875
2021-09-15,1278.07177734375
2021-09-16,1291.0572509765625
2021-09-17,1284.065185546875
2021-09-20,1270.580322265625
2021-09-21,1295.552490234375
2021-09-22,1316.52880859375
2021-09-23,1326.5177001953125
2021-09-24,1299.0484619140625
2021-09-27,1273.576904296875
2021-09-28,1271.07958984375
2021-09-29,1272.578125
2021-09-30,1280.069580078125
2021-10-01,1279.570068359375
2021-10-04,1250.6026611328125
2021-10-05,1263.588134765625
2021-10-06,1245.608154296875
2021-10-07,1264.5870361328125
2021-10-08,1255.09765625
2021-10-11,1269.58154296875
2021-10-12,1264.5870361328125
2021-10-13,1286.0628662109375
2021-10-14,1303.54345703125
2021-10-15,1314.03173828125
2021-10-18,1304.542236328125
2021-10-19,1312.5333251953125
2021-10-20,1302.0450439453125
2021-10-21,1321.5233154296875
2021-10-22,1320.02490234375
2021-10-25,1325.01953125
2021-10-26,1338.50439453125
2021-10-27,1332.51123046875
2021-10-28,1354.986083984375
2021-10-29,1362.4775390625
2021-11-01,1360.4798583984375
2021-11-02,1364.475341796875
2021-11-03,1366.47314453125
2021-11-04,1381.955810546875
2021-11-05,1370.9681396484375
2021-11-08,1376.462158203125
2021-11-09,1347.4942626953125
2021-11-10,1363.975830078125
2021-11-11,1427.405029296875
2021-11-12,1451.8775634765625
2021-11-15,1442.8878173828125
2021-11-16,1444.8853759765625
2021-11-17,1432.3994140625
2021-11-18,1448.8809814453125
2021-11-19,1441.3895263671875
2021-11-22,1431.4005126953125
2021-11-23,1414.9190673828125
2021-11-24,1419.913330078125
2021-11-25,1442.8878173828125
2021-11-26,1360.979248046875
2021-11-29,1386.45068359375
2021-11-30,1385.4520263671875
2021-12-01,1431.9000244140625
2021-12-02,1398.6251220703125
2021-12-03,1407.1168212890625
2021-12-06,1398.6251220703125
2021-12-07,1452.572265625
2021-12-08,1403.6201171875
2021-12-09,1398.125732421875
2021-12-10,1391.1326904296875
2021-12-13,1394.6290283203125
2021-12-14,1388.1353759765625
2021-12-15,1398.6251220703125
2021-12-16,1417.10693359375
2021-12-17,1422.6016845703125
2021-12-20,1396.127685546875
2021-12-21,1404.119873046875
2021-12-22,1428.0963134765625
2021-12-23,1443.0816650390625
2021-12-24,1453.07177734375
2021-12-29,1466.058837890625
2021-12-30,1456.5682373046875
2021-12-31,1447.5771484375
2022-01-04,1502.0235595703125
2022-01-05,1479.0460205078125
2022-01-06,1443.0816650390625
2022-01-07,1450.5740966796875
2022-01-10,1412.6114501953125
2022-01-11,1415.6083984375
2022-01-12,1433.09130859375
2022-01-13,1406.117919921875
2022-01-14,1414.1099853515625
2022-01-17,1430.59375
2022-01-18,1404.6192626953125
2022-01-19,1408.6153564453125
2022-01-20,1411.1129150390625
2022-01-21,1368.654541015625
2022-01-24,1297.224853515625
2022-01-25,1306.2159423828125
2022-01-26,1319.702880859375
2022-01-27,1345.67724609375
2022-01-28,1325.6968994140625
2022-01-31,1368.654541015625
2022-02-01,1386.137451171875
2022-02-02,1395.128662109375
2022-02-03,1388.6351318359375
2022-02-04,1351.1717529296875
2022-02-07,1346.1768798828125
2022-02-08,1337.68505859375
2022-02-09,1374.1494140625
2022-02-10,1369.1541748046875
2022-02-11,1358.6644287109375
2022-02-14,1320.701904296875
2022-02-15,1342.1806640625
2022-02-16,1343.67919921875
2022-02-17,1319.203369140625
2022-02-18,1311.7105712890625
2022-02-21,1296.7252197265625
2022-02-22,1307.7147216796875
2022-02-23,1311.7105712890625
2022-02-24,1244.2769775390625
2022-02-25,1305.716552734375
2022-02-28,1334.188720703125
2022-03-01,1294.7274169921875
2022-03-02,1303.2188720703125
2022-03-03,1232.288818359375
2022-03-04,1153.86572265625
2022-03-07,1137.382080078125
2022-03-08,1142.3773193359375
2022-03-09,1230.7901611328125
2022-03-10,1216.3045654296875
2022-03-11,1240.7803955078125
2022-03-14,1274.7470703125
2022-03-15,1269.7520751953125
2022-03-16,1319.203369140625
2022-03-17,1348.67431640625
2022-03-18,1358.1650390625
2022-03-21,1351.1717529296875
2022-03-22,1359.6634521484375
2022-03-23,1335.1875
2022-03-24,1324.1986083984375
2022-03-25,1348.67431640625
2022-03-28,1357.6654052734375
2022-03-29,1404.6192626953125
2022-03-30,1379.6439208984375
2022-03-31,1387.1365966796875
2022-04-01,1380.1434326171875
2022-04-04,1401.1226806640625
2022-04-05,1396.627197265625
2022-04-06,1358.6644287109375
2022-04-07,1358.1650390625
2022-04-08,1370.1531982421875
2022-04-11,1344.6783447265625
2022-04-12,1318.7037353515625
2022-04-13,1312.210205078125
2022-04-14,1331.1915283203125
2022-04-19,1333.189453125
2022-04-20,1361.1619873046875
2022-04-21,1372.151123046875
2022-04-22,1352.67041015625
2022-04-25,1317.205322265625
2022-04-26,1282.2396240234375
2022-04-27,1286.235595703125
2022-04-28,1316.2061767578125
2022-04-29,1323.6988525390625
2022-05-03,1301.220947265625
2022-05-04,1304.218017578125
2022-05-05,1307.2149658203125
2022-05-06,1259.26220703125
2022-05-09,1233.7872314453125
2022-05-10,1245.775390625
2022-05-11,1286.7352294921875
2022-05-12,1271.2503662109375
2022-05-13,1308.713623046875
2022-05-16,1321.7008056640625
2022-05-17,1346.67626953125
2022-05-18,1322.699951171875
2022-05-19,1176.84326171875
2022-05-20,1220.3004150390625
2022-05-23,1255.765380859375
2022-05-24,1220.800048828125
2022-05-25,1234.7861328125
2022-05-26,1261.759765625
2022-05-27,1281.24072265625
2022-05-30,1294.7274169921875
2022-05-31,1268.2535400390625
2022-06-01,1237.28369140625
2022-06-06,1248.7723388671875
2022-06-07,1212.8077392578125
2022-06-08,1197.8226318359375
2022-06-09,1165.3544921875
2022-06-10,1149.86962890625
2022-06-13,1121.897216796875
2022-06-14,1103.4154052734375
2022-06-15,1123.895263671875
2022-06-16,1059.2156982421875
2022-06-17,1058.216552734375
2022-06-20,1065.7108154296875
2022-06-21,1068.2088623046875
2022-06-22,1075.7034912109375
2022-06-23,1085.6961669921875
2022-06-24,1121.66943359375
2022-06-27,1122.6688232421875
2022-06-28,1119.6708984375
2022-06-29,1111.1771240234375
2022-06-30,1107.6796875
2022-07-01,1101.1845703125
2022-07-04,1084.1971435546875
2022-07-05,1097.687255859375
2022-07-06,1125.166748046875
2022-07-07,1151.147705078125
2022-07-08,1157.1431884765625
2022-07-11,1151.6470947265625
2022-07-12,1176.129150390625
2022-07-13,1178.12744140625
2022-07-14,1154.145263671875
2022-07-15,1186.12158203125
2022-07-18,1189.6190185546875
2022-07-19,1197.1136474609375
2022-07-20,1196.1143798828125
2022-07-21,1246.0772705078125
2022-07-22,1236.084716796875
2022-07-25,1226.0921630859375
2022-07-26,1201.1107177734375
2022-07-27,1219.09716796875
2022-07-28,1245.078125
2022-07-29,1268.560791015625
2022-08-01,1259.5672607421875
2022-08-02,1242.5797119140625
2022-08-03,1256.0697021484375
2022-08-04,1258.5679931640625
2022-08-05,1221.595458984375
2022-08-08,1249.5748291015625
2022-08-09,1240.581298828125
2022-08-10,1272.5576171875
2022-08-11,1254.0712890625
2022-08-12,1258.0684814453125
2022-08-15,1250.573974609375
2022-08-16,1252.5723876953125
2022-08-17,1257.5687255859375
2022-08-18,1259.5672607421875
2022-08-19,1239.0826416015625
2022-08-22,1228.5902099609375
2022-08-23,1221.595458984375
2022-08-24,1221.595458984375
2022-08-25,1223.09423828125
2022-08-26,1192.1173095703125
2022-08-30,1208.10546875
2022-08-31,1214.6005859375
2022-09-01,1132.6612548828125
2022-09-02,1169.6337890625
2022-09-05,1160.1409912109375
2022-09-06,1174.1304931640625
2022-09-07,1178.12744140625
2022-09-08,1154.6451416015625
2022-09-09,1165.6368408203125
2022-09-12,1194.1158447265625
2022-09-13,1162.139404296875
2022-09-14,1132.16162109375
2022-09-15,1131.162353515625
2022-09-16,1133.160888671875
2022-09-20,1098.186767578125
2022-09-21,1137.65771484375
2022-09-22,1113.175537109375
2022-09-23,1086.6953125
2022-09-26,1080.9156494140625
2022-09-27,1116.1734619140625
2022-09-28,1118.1719970703125
2022-09-29,1078.7012939453125
2022-09-30,1092.1912841796875
2022-10-03,1097.687255859375
2022-10-04,1151.6470947265625
2022-10-05,1125.66650390625
2022-10-06,1129.163818359375
2022-10-07,1108.6790771484375
2022-10-10,1114.175048828125
2022-10-11,1080.69970703125
2022-10-12,1061.2142333984375
2022-10-13,1083.6973876953125
2022-10-14,1079.20068359375
2022-10-17,1100.185302734375
2022-10-18,1114.175048828125
2022-10-19,1096.6878662109375
2022-10-20,1096.1883544921875
2022-10-21,1089.1934814453125
2022-10-24,1114.6744384765625
2022-10-25,1145.152099609375
2022-10-26,1173.6309814453125
2022-10-27,1174.6302490234375
2022-10-28,1165.1373291015625
2022-10-31,1159.6412353515625
2022-11-01,1193.1165771484375
2022-11-02,1199.112060546875
2022-11-03,1196.1143798828125
2022-11-04,1220.0965576171875
2022-11-07,1234.5858154296875
2022-11-08,1254.5709228515625
2022-11-09,1252.0728759765625
2022-11-10,1299.0380859375
2022-11-11,1296.5399169921875
2022-11-14,1282.55029296875
2022-11-15,1293.542236328125
2022-11-16,1256.5697021484375
2022-11-17,1281.5511474609375
2022-11-18,1312.5281982421875
2022-11-21,1315.5257568359375
2022-11-22,1319.52294921875
2022-11-23,1347.5020751953125
2022-11-24,1356.4954833984375
2022-11-25,1355.995849609375
2022-11-28,1342.00634765625
2022-11-29,1339.5079345703125
2022-11-30,1347.5020751953125
2022-12-01,1314.7532958984375
2022-12-02,1317.2518310546875
2022-12-05,1312.7545166015625
2022-12-06,1310.7554931640625
2022-12-07,1313.75390625
2022-12-08,1329.2449951171875
2022-12-09,1337.2406005859375
2022-12-12,1332.2432861328125
2022-12-13,1355.2303466796875
2022-12-14,1344.236572265625
2022-12-15,1335.7413330078125
2022-12-16,1275.775390625
2022-12-19,1286.7691650390625
2022-12-20,1287.7686767578125
2022-12-21,1328.24560546875
2022-12-22,1320.250244140625
2022-12-23,1314.7532958984375
