Date,COST
2019-04-25,223.27418518066406
2019-04-26,221.6559600830078
2019-04-29,222.07418823242188
2019-04-30,223.2105255126953
2019-05-01,219.62867736816406
2019-05-02,220.62867736816406
2019-05-03,222.38327026367188
2019-05-06,222.02865600585938
2019-05-07,218.3468475341797
2019-05-08,219.4014129638672
2019-05-09,221.93548583984375
2019-05-10,225.1715545654297
2019-05-13,220.52264404296875
2019-05-14,221.26095581054688
2019-05-15,223.0294189453125
2019-05-16,225.55441284179688
2019-05-17,226.38388061523438
2019-05-20,226.88528442382812
2019-05-21,227.8241424560547
2019-05-22,227.4412841796875
2019-05-23,226.54798889160156
2019-05-24,225.42678833007812
2019-05-28,224.5242919921875
2019-05-29,219.4014129638672
2019-05-30,220.1762237548828
2019-05-31,218.38961791992188
2019-06-03,219.74778747558594
2019-06-04,223.88623046875
2019-06-05,226.02841186523438
2019-06-06,228.990966796875
2019-06-07,233.36639404296875
2019-06-10,234.13211059570312
2019-06-11,234.36904907226562
2019-06-12,234.4784393310547
2019-06-13,236.7391357421875
2019-06-14,237.1402130126953
2019-06-17,238.30699157714844
2019-06-18,239.50112915039062
2019-06-19,240.3397216796875
2019-06-20,243.70338439941406
2019-06-21,242.59132385253906
2019-06-24,243.17462158203125
2019-06-25,242.8009033203125
2019-06-26,241.0234375
2019-06-27,242.08990478515625
2019-06-28,240.88670349121094
2019-07-01,240.23948669433594
2019-07-02,241.98965454101562
2019-07-03,245.3350372314453
2019-07-05,244.5237274169922
2019-07-08,245.57203674316406
2019-07-09,246.0916748046875
2019-07-10,247.4134063720703
2019-07-11,252.08055114746094
2019-07-12,254.72409057617188
2019-07-15,255.76319885253906
2019-07-16,255.82701110839844
2019-07-17,256.6565246582031
2019-07-18,257.88720703125
2019-07-19,256.6109924316406
2019-07-22,255.3895263671875
2019-07-23,255.32568359375
2019-07-24,255.99118041992188
2019-07-25,255.05215454101562
2019-07-26,256.4833068847656
2019-07-29,255.35304260253906
2019-07-30,254.7787628173828
2019-07-31,251.2510986328125
2019-08-01,250.2848358154297
2019-08-02,248.39791870117188
2019-08-05,241.6524200439453
2019-08-06,245.49009704589844
2019-08-07,250.03863525390625
2019-08-08,250.49441528320312
2019-08-09,249.7105255126953
2019-08-12,247.31307983398438
2019-08-13,251.82534790039062
2019-08-14,244.43263244628906
2019-08-15,247.50460815429688
2019-08-16,249.85633850097656
2019-08-19,251.2327880859375
2019-08-20,248.82632446289062
2019-08-21,251.29666137695312
2019-08-22,255.16152954101562
2019-08-23,249.77426147460938
2019-08-26,253.83071899414062
2019-08-27,266.51953125
2019-08-28,268.44287109375
2019-08-29,270.9369201660156
2019-08-30,269.2834777832031
2019-09-03,266.8076477050781
2019-09-04,270.52587890625
2019-09-05,271.3022766113281
2019-09-06,277.5054626464844
2019-09-09,273.1568603515625
2019-09-10,271.32977294921875
2019-09-11,265.5651550292969
2019-09-12,264.83428955078125
2019-09-13,266.6706237792969
2019-09-16,263.738037109375
2019-09-17,266.2229919433594
2019-09-18,267.15478515625
2019-09-19,262.9523620605469
2019-09-20,261.6094055175781
2019-09-23,262.71484375
2019-09-24,263.0254821777344
2019-09-25,263.5736389160156
2019-09-26,263.34521484375
2019-09-27,261.23492431640625
2019-09-30,263.2081298828125
2019-10-01,259.3893737792969
2019-10-02,260.4673767089844
2019-10-03,264.0212097167969
2019-10-04,266.46044921875
2019-10-07,268.0501403808594
2019-10-08,266.6614685058594
2019-10-09,271.23846435546875
2019-10-10,271.4576721191406
2019-10-11,271.8780212402344
2019-10-14,271.8048095703125
2019-10-15,272.5997009277344
2019-10-16,272.9558410644531
2019-10-17,276.26300048828125
2019-10-18,276.6832275390625
2019-10-21,275.0571594238281
2019-10-22,274.0430603027344
2019-10-23,271.6221923828125
2019-10-24,271.3754577636719
2019-10-25,270.8730163574219
2019-10-28,273.1020812988281
2019-10-29,270.28826904296875
2019-10-30,273.92431640625
2019-10-31,272.0199890136719
2019-11-01,271.08612060546875
2019-11-04,271.7545166015625
2019-11-05,273.9151611328125
2019-11-06,276.1033935546875
2019-11-07,279.4359130859375
2019-11-08,277.064697265625
2019-11-11,275.4349670410156
2019-11-12,275.1236877441406
2019-11-13,277.3210144042969
2019-11-14,278.8682861328125
2019-11-15,278.0168151855469
2019-11-18,278.8223876953125
2019-11-19,276.716796875
2019-11-20,275.18780517578125
2019-11-21,274.91314697265625
2019-11-22,274.0341796875
2019-11-25,273.7961120605469
2019-11-26,275.8011779785156
2019-11-27,275.36175537109375
2019-11-29,274.49188232421875
2019-12-02,272.27642822265625
2019-12-03,270.7015686035156
2019-12-04,271.4798583984375
2019-12-05,268.3486022949219
2019-12-06,270.0423889160156
2019-12-09,270.2347106933594
2019-12-10,270.80224609375
2019-12-11,270.36279296875
2019-12-12,272.23052978515625
2019-12-13,267.22247314453125
2019-12-16,268.71490478515625
2019-12-17,270.5915832519531
2019-12-18,267.22247314453125
2019-12-19,268.9070739746094
2019-12-20,269.9324951171875
2019-12-23,268.5408935546875
2019-12-24,269.38323974609375
2019-12-26,270.7565612792969
2019-12-27,269.2732238769531
2019-12-30,270.21630859375
2019-12-31,269.0993347167969
2020-01-02,266.87457275390625
2020-01-03,267.09429931640625
2020-01-06,267.16748046875
2020-01-07,266.7463684082031
2020-01-08,269.80426025390625
2020-01-09,274.13494873046875
2020-01-10,272.1390075683594
2020-01-13,274.546875
2020-01-14,274.4371643066406
2020-01-15,275.4166259765625
2020-01-16,277.43994140625
2020-01-17,278.95062255859375
2020-01-21,286.80615234375
2020-01-22,285.5519104003906
2020-01-23,286.45831298828125
2020-01-24,284.2884521484375
2020-01-27,283.31787109375
2020-01-28,284.5997314453125
2020-01-29,283.43695068359375
2020-01-30,283.33624267578125
2020-01-31,279.7197570800781
2020-02-03,276.4969787597656
2020-02-04,279.1521301269531
2020-02-05,282.8600769042969
2020-02-06,284.9796142578125
2020-02-07,287.7503356933594
2020-02-10,287.89715576171875
2020-02-11,285.0437927246094
2020-02-12,289.11737060546875
2020-02-13,291.9432373046875
2020-02-14,292.0440979003906
2020-02-18,295.47552490234375
2020-02-19,296.3655090332031
2020-02-20,297.33795166015625
2020-02-21,295.3837890625
2020-02-24,287.7410888671875
2020-02-25,279.7131652832031
2020-02-26,280.4654846191406
2020-02-27,268.9419250488281
2020-02-28,257.9412536621094
2020-03-02,283.6308288574219
2020-03-03,277.749755859375
2020-03-04,294.2736511230469
2020-03-05,289.70452880859375
2020-03-06,285.6492919921875
2020-03-09,277.06170654296875
2020-03-10,283.8694152832031
2020-03-11,272.88702392578125
2020-03-12,256.75775146484375
2020-03-13,277.3276672363281
2020-03-16,259.8128662109375
2020-03-17,281.658203125
2020-03-18,282.12615966796875
2020-03-19,280.0342102050781
2020-03-20,266.4555358886719
2020-03-23,261.9690246582031
2020-03-24,261.4277648925781
2020-03-25,257.6844482421875
2020-03-26,268.18035888671875
2020-03-27,260.86798095703125
2020-03-30,267.09771728515625
2020-03-31,261.6019592285156
2020-04-01,263.1158447265625
2020-04-02,267.4280090332031
2020-04-03,264.8315124511719
2020-04-06,279.94256591796875
2020-04-07,278.57550048828125
2020-04-08,280.72235107421875
2020-04-09,275.2542419433594
2020-04-13,274.89642333984375
2020-04-14,288.2182312011719
2020-04-15,284.6675720214844
2020-04-16,295.0260009765625
2020-04-17,291.68634033203125
2020-04-20,286.3282775878906
2020-04-21,276.4652404785156
2020-04-22,283.8877258300781
2020-04-23,280.19940185546875
2020-04-24,284.9244689941406
2020-04-27,283.30047607421875
2020-04-28,279.78656005859375
2020-04-29,281.7500305175781
2020-04-30,278.632568359375
2020-05-01,277.639404296875
2020-05-04,280.0027160644531
2020-05-05,283.156982421875
2020-05-06,284.0488586425781
2020-05-07,280.4717712402344
2020-05-08,281.33624267578125
2020-05-11,285.3730163574219
2020-05-12,280.32464599609375
2020-05-13,277.8417663574219
2020-05-14,275.634765625
2020-05-15,275.14739990234375
2020-05-18,278.4118957519531
2020-05-19,280.1314392089844
2020-05-20,280.38897705078125
2020-05-21,277.6854553222656
2020-05-22,278.1083679199219
2020-05-26,280.2878112792969
2020-05-27,281.4005432128906
2020-05-28,284.6650085449219
2020-05-29,283.6627197265625
2020-06-01,283.4971008300781
2020-06-02,282.39373779296875
2020-06-03,281.9798889160156
2020-06-04,285.7593078613281
2020-06-05,286.9455871582031
2020-06-08,282.4856262207031
2020-06-09,280.97747802734375
2020-06-10,282.6144104003906
2020-06-11,276.6371765136719
2020-06-12,274.6783752441406
2020-06-15,273.2806701660156
2020-06-16,277.12445068359375
2020-06-17,275.51519775390625
2020-06-18,275.47845458984375
2020-06-19,275.7818603515625
2020-06-22,276.2876281738281
2020-06-23,277.0600891113281
2020-06-24,274.0530700683594
2020-06-25,276.3612060546875
2020-06-26,272.71044921875
2020-06-29,277.3359680175781
2020-06-30,278.8257751464844
2020-07-01,280.24188232421875
2020-07-02,281.1522521972656
2020-07-06,286.4398498535156
2020-07-07,290.7986145019531
2020-07-08,290.8813781738281
2020-07-09,299.3599548339844
2020-07-10,299.99444580078125
2020-07-13,296.9507141113281
2020-07-14,301.6221618652344
2020-07-15,300.4266662597656
2020-07-16,300.0311584472656
2020-07-17,298.6703186035156
2020-07-20,300.251953125
2020-07-21,301.38299560546875
2020-07-22,301.89788818359375
2020-07-23,299.8840026855469
2020-07-24,299.58056640625
2020-07-27,301.25421142578125
2020-07-28,301.2266540527344
2020-07-29,299.91156005859375
2020-07-30,299.34033203125
2020-07-31,299.9945373535156
2020-08-03,303.4873046875
2020-08-04,313.1360778808594
2020-08-05,313.3019104003906
2020-08-06,316.3798522949219
2020-08-07,314.1681213378906
2020-08-10,313.32958984375
2020-08-11,306.3533020019531
2020-08-12,310.3437194824219
2020-08-13,309.3668518066406
2020-08-14,309.9012756347656
2020-08-17,313.2926330566406
2020-08-18,314.02069091796875
2020-08-19,314.1589660644531
2020-08-20,314.1313171386719
2020-08-21,317.57794189453125
2020-08-24,317.13568115234375
2020-08-25,317.6700439453125
2020-08-26,317.2645568847656
2020-08-27,319.1905822753906
2020-08-28,321.0429992675781
2020-08-31,320.3887023925781
2020-09-01,323.8168640136719
2020-09-02,330.7100524902344
2020-09-03,320.97845458984375
2020-09-04,319.38421630859375
2020-09-08,312.2789306640625
2020-09-09,319.255126953125
2020-09-10,312.8963928222656
2020-09-11,312.52777099609375
2020-09-14,316.0205078125
2020-09-15,316.932861328125
2020-09-16,316.7669372558594
2020-09-17,312.2973937988281
2020-09-18,309.6064758300781
2020-09-21,312.9333190917969
2020-09-22,317.4304504394531
2020-09-23,317.59637451171875
2020-09-24,319.78045654296875
2020-09-25,315.7070617675781
2020-09-28,322.1949157714844
2020-09-29,324.5172424316406
2020-09-30,327.1529235839844
2020-10-01,330.3415222167969
2020-10-02,327.16217041015625
2020-10-05,330.4520568847656
2020-10-06,330.24017333984375
2020-10-07,334.5438537597656
2020-10-08,336.4515075683594
2020-10-09,340.4786682128906
2020-10-12,346.9479675292969
2020-10-13,350.8184509277344
2020-10-14,348.662109375
2020-10-15,347.0400695800781
2020-10-16,351.61102294921875
2020-10-19,346.10015869140625
2020-10-20,348.6343994140625
2020-10-21,348.1828918457031
2020-10-22,346.2752685546875
2020-10-23,345.21551513671875
2020-10-26,341.63055419921875
2020-10-27,343.4828796386719
2020-10-28,336.3316345214844
2020-10-29,336.88568115234375
2020-10-30,330.20074462890625
2020-11-02,336.4516906738281
2020-11-03,343.44122314453125
2020-11-04,347.32843017578125
2020-11-05,355.69384765625
2020-11-06,356.0908203125
2020-11-09,337.014892578125
2020-11-10,338.5106201171875
2020-11-11,344.3276672363281
2020-11-12,346.9037170410156
2020-11-13,349.7937316894531
2020-11-16,350.6708984375
2020-11-17,352.6376647949219
2020-11-18,352.923828125
2020-11-19,354.1333923339844
2020-11-20,351.8989562988281
2020-11-23,352.4436340332031
2020-11-24,354.76123046875
2020-11-25,358.0205993652344
2020-11-27,358.6114807128906
2020-11-30,361.7323303222656
2020-12-01,367.21844482421875
2020-12-02,363.37158203125
2020-12-03,354.41754150390625
2020-12-04,353.830078125
2020-12-07,353.7353820800781
2020-12-08,357.78118896484375
2020-12-09,354.64495849609375
2020-12-10,353.22369384765625
2020-12-11,355.4124450683594
2020-12-14,354.73028564453125
2020-12-15,352.3614196777344
2020-12-16,350.0495300292969
2020-12-17,350.8548278808594
2020-12-18,347.73760986328125
2020-12-21,345.8140563964844
2020-12-22,343.0284423828125
2020-12-23,342.89581298828125
2020-12-24,345.44464111328125
2020-12-28,351.5845642089844
2020-12-29,353.1573486328125
2020-12-30,354.7966003417969
2020-12-31,357.0043640136719
2021-01-04,360.1973876953125
2021-01-05,356.0187683105469
2021-01-06,350.5990905761719
2021-01-07,348.60931396484375
2021-01-08,350.5232849121094
2021-01-11,344.9044494628906
2021-01-12,345.0845031738281
2021-01-13,347.690185546875
2021-01-14,343.33172607421875
2021-01-15,343.151611328125
2021-01-19,335.8652038574219
2021-01-20,342.33673095703125
2021-01-21,343.75799560546875
2021-01-22,343.2842102050781
2021-01-25,342.8863220214844
2021-01-26,345.8236389160156
2021-01-27,337.6844482421875
2021-01-28,338.3193054199219
2021-01-29,333.9322509765625
2021-02-01,332.12255859375
2021-02-02,336.9169921875
2021-02-03,336.5663146972656
2021-02-04,337.8385314941406
2021-02-05,337.1929626464844
2021-02-08,341.6170959472656
2021-02-09,341.36065673828125
2021-02-10,338.0948791503906
2021-02-11,334.373291015625
2021-02-12,334.89544677734375
2021-02-16,336.0822448730469
2021-02-17,339.9177551269531
2021-02-18,338.85443115234375
2021-02-19,336.81317138671875
2021-02-22,332.4839782714844
2021-02-23,324.8320007324219
2021-02-24,323.45538330078125
2021-02-25,316.9994812011719
2021-02-26,314.24639892578125
2021-03-01,314.97735595703125
2021-03-02,311.83489990234375
2021-03-03,307.5247802734375
2021-03-04,302.8917541503906
2021-03-05,301.2587890625
2021-03-08,295.6573791503906
2021-03-09,302.6448669433594
2021-03-10,307.43927001953125
2021-03-11,312.01531982421875
2021-03-12,314.3793029785156
2021-03-15,313.78118896484375
2021-03-16,310.6861877441406
2021-03-17,312.5279235839844
2021-03-18,306.63226318359375
2021-03-19,312.2620544433594
2021-03-22,317.5597229003906
2021-03-23,323.11358642578125
2021-03-24,320.9300231933594
2021-03-25,328.8098449707031
2021-03-26,334.202392578125
2021-03-29,338.12347412109375
2021-03-30,332.0473327636719
2021-03-31,334.63916015625
2021-04-01,336.9747009277344
2021-04-05,342.5569763183594
2021-04-06,341.8923645019531
2021-04-07,340.64874267578125
2021-04-08,342.9367980957031
2021-04-09,344.8260498046875
2021-04-12,346.3450622558594
2021-04-13,346.7248229980469
2021-04-14,344.7880554199219
2021-04-15,350.13311767578125
2021-04-16,351.9559631347656
2021-04-19,350.8451232910156
2021-04-20,352.9148864746094
2021-04-21,355.1553649902344
2021-04-22,352.46856689453125
2021-04-23,354.38629150390625
2021-04-26,349.8672790527344
2021-04-27,351.4717102050781
2021-04-28,350.88311767578125
2021-04-29,355.392822265625
2021-04-30,354.0132751464844
2021-05-03,360.8920593261719
2021-05-04,357.05780029296875
2021-05-05,354.4033203125
2021-05-06,364.16485595703125
2021-05-07,365.64910888671875
2021-05-10,362.94708251953125
2021-05-11,359.807373046875
2021-05-12,354.117919921875
2021-05-13,361.091796875
2021-05-14,365.7442321777344
2021-05-17,365.3066101074219
2021-05-18,364.2124938964844
2021-05-19,361.21551513671875
2021-05-20,364.945068359375
2021-05-21,362.2239990234375
2021-05-24,364.8214111328125
2021-05-25,366.6575927734375
2021-05-26,366.8859558105469
2021-05-27,368.67462158203125
2021-05-28,359.89300537109375
2021-06-01,359.8549499511719
2021-06-02,362.1003112792969
2021-06-03,365.2210388183594
2021-06-04,368.693603515625
2021-06-07,361.9195861816406
2021-06-08,361.253662109375
2021-06-09,361.5009460449219
2021-06-10,364.40277099609375
2021-06-11,363.2800598144531
2021-06-14,365.11627197265625
2021-06-15,365.2590026855469
2021-06-16,360.9776306152344
2021-06-17,366.0582275390625
2021-06-18,362.37628173828125
2021-06-21,368.008544921875
2021-06-22,373.12725830078125
2021-06-23,372.9274597167969
2021-06-24,373.02264404296875
2021-06-25,375.3440856933594
2021-06-28,377.2754821777344
2021-06-29,379.4161376953125
2021-06-30,376.44769287109375
2021-07-01,375.36309814453125
2021-07-02,379.5588073730469
2021-07-06,379.4827575683594
2021-07-07,385.01995849609375
2021-07-08,387.3699645996094
2021-07-09,392.3363952636719
2021-07-12,388.0645446777344
2021-07-13,387.2843322753906
2021-07-14,390.0339050292969
2021-07-15,391.81304931640625
2021-07-16,390.4335632324219
2021-07-19,394.02996826171875
2021-07-20,396.0183410644531
2021-07-21,394.84814453125
2021-07-22,397.2552185058594
2021-07-23,402.859130859375
2021-07-26,402.6688232421875
2021-07-27,403.7248840332031
2021-07-28,401.7078857421875
2021-07-29,405.37774658203125
2021-07-30,409.60986328125
2021-08-02,408.84735107421875
2021-08-03,414.70953369140625
2021-08-04,414.6809997558594
2021-08-05,422.44952392578125
2021-08-06,419.0561828613281
2021-08-09,419.8567810058594
2021-08-10,422.2969665527344
2021-08-11,423.5075988769531
2021-08-12,424.5179748535156
2021-08-13,426.86285400390625
2021-08-16,431.6669921875
2021-08-17,431.1712951660156
2021-08-18,425.3281555175781
2021-08-19,433.0014953613281
2021-08-20,437.5101013183594
2021-08-23,433.6401672363281
2021-08-24,430.6470947265625
2021-08-25,430.1132507324219
2021-08-26,428.28314208984375
2021-08-27,429.26495361328125
2021-08-30,434.59332275390625
2021-08-31,434.1739196777344
2021-09-01,435.15570068359375
2021-09-02,439.3974914550781
2021-09-03,440.90350341796875
2021-09-07,438.0915222167969
2021-09-08,443.9061279296875
2021-09-09,444.1348876953125
2021-09-10,443.39141845703125
2021-09-13,438.14874267578125
2021-09-14,436.957275390625
2021-09-15,439.168701171875
2021-09-16,441.62799072265625
2021-09-17,438.0058288574219
2021-09-20,430.0274963378906
2021-09-21,430.95208740234375
2021-09-22,431.16180419921875
2021-09-23,431.5907287597656
2021-09-24,445.8601379394531
2021-09-27,439.006591796875
2021-09-28,426.4148254394531
2021-09-29,430.6470947265625
2021-09-30,428.3213195800781
2021-10-01,427.3489685058594
2021-10-04,419.54229736328125
2021-10-05,425.3568115234375
2021-10-06,428.31170654296875
2021-10-07,431.676513671875
2021-10-08,430.70428466796875
2021-10-11,428.6549072265625
2021-10-12,425.9573059082031
2021-10-13,424.4607849121094
2021-10-14,429.5699462890625
2021-10-15,431.2190246582031
2021-10-18,440.3316345214844
2021-10-19,445.2215576171875
2021-10-20,447.7856140136719
2021-10-21,454.8966369628906
2021-10-22,459.4338073730469
2021-10-25,467.1642761230469
2021-10-26,462.80810546875
2021-10-27,466.2205810546875
2021-10-28,468.3305358886719
2021-10-29,469.2948303222656
2021-11-01,469.6098937988281
2021-11-02,474.4981994628906
2021-11-03,479.5965576171875
2021-11-04,492.2850341796875
2021-11-05,489.89825439453125
2021-11-08,481.00958251953125
2021-11-09,485.687744140625
2021-11-10,482.6325988769531
2021-11-11,489.0007629394531
2021-11-12,493.7649230957031
2021-11-15,496.36187744140625
2021-11-16,502.8826904296875
2021-11-17,502.47222900390625
2021-11-18,505.4128112792969
2021-11-19,509.6327209472656
2021-11-22,515.2275390625
2021-11-23,520.5838623046875
2021-11-24,524.851318359375
2021-11-26,521.4143676757812
2021-11-29,529.7683715820312
2021-11-30,514.9697875976562
2021-12-01,505.8616027832031
2021-12-02,501.72747802734375
2021-12-03,504.99267578125
2021-12-06,509.0696105957031
2021-12-07,517.490478515625
2021-12-08,506.1192932128906
2021-12-09,500.6009521484375
2021-12-10,533.5299682617188
2021-12-13,532.0023193359375
2021-12-14,520.6600341796875
2021-12-15,539.8886108398438
2021-12-16,527.6201171875
2021-12-17,522.8272705078125
2021-12-20,523.7344360351562
2021-12-21,520.7459106445312
2021-12-22,524.7940063476562
2021-12-23,525.4625244140625
2021-12-27,537.969482421875
2021-12-28,539.0866088867188
2021-12-29,542.0750732421875
2021-12-30,538.3896484375
2021-12-31,542.0081176757812
2022-01-03,541.0630493164062
2022-01-04,538.6952514648438
2022-01-05,525.0328369140625
2022-01-06,524.9183349609375
2022-01-07,511.9145812988281
2022-01-10,495.3211364746094
2022-01-11,498.4050598144531
2022-01-12,502.0044250488281
2022-01-13,493.488037109375
2022-01-14,480.2265930175781
2022-01-18,465.9819030761719
2022-01-19,467.97735595703125
2022-01-20,460.9695129394531
2022-01-21,459.81427001953125
2022-01-24,466.7742919921875
2022-01-25,455.71832275390625
2022-01-26,461.590087890625
2022-01-27,460.6829833984375
2022-01-28,470.14459228515625
2022-01-31,482.269775390625
2022-02-01,485.4013671875
2022-02-02,498.39544677734375
2022-02-03,498.9118347167969
2022-02-04,496.99932861328125
2022-02-07,493.2893981933594
2022-02-08,498.3190612792969
2022-02-09,505.66253662109375
2022-02-10,495.765869140625
2022-02-11,487.3418884277344
2022-02-14,484.3681335449219
2022-02-15,491.40570068359375
2022-02-16,489.9522399902344
2022-02-17,492.44793701171875
2022-02-18,490.2104187011719
2022-02-22,480.1799621582031
2022-02-23,473.5631408691406
2022-02-24,483.4310607910156
2022-02-25,494.8192443847656
2022-02-28,496.502197265625
2022-03-01,500.02099609375
2022-03-02,504.8688659667969
2022-03-03,509.6975402832031
2022-03-04,502.47845458984375
2022-03-07,505.3661193847656
2022-03-08,500.4320983886719
2022-03-09,504.5341796875
2022-03-10,509.3820495605469
2022-03-11,504.3143615722656
2022-03-14,502.9086608886719
2022-03-15,518.5615234375
2022-03-16,519.5846557617188
2022-03-17,528.5728759765625
2022-03-18,536.7578125
2022-03-21,531.19287109375
2022-03-22,534.9122924804688
2022-03-23,529.7488403320312
2022-03-24,533.6598510742188
2022-03-25,531.3649291992188
2022-03-28,540.4488525390625
2022-03-29,545.0098266601562
2022-03-30,551.2155151367188
2022-03-31,550.6226806640625
2022-04-01,550.3548583984375
2022-04-04,549.9342041015625
2022-04-05,550.1159057617188
2022-04-06,559.1708374023438
2022-04-07,581.4119873046875
2022-04-08,573.7528076171875
2022-04-11,559.0563354492188
2022-04-12,555.8912353515625
2022-04-13,565.1949462890625
2022-04-14,564.5256958007812
2022-04-18,556.617919921875
2022-04-19,568.2642211914062
2022-04-20,577.0899658203125
2022-04-21,565.8165283203125
2022-04-22,546.6544189453125
2022-04-25,543.3172607421875
2022-04-26,529.5004272460938
2022-04-27,529.8062744140625
2022-04-28,538.253662109375
2022-04-29,509.2530822753906
2022-05-02,506.6001281738281
2022-05-03,505.7668151855469
2022-05-04,521.4259643554688
2022-05-05,495.46142578125
2022-05-06,482.0913391113281
2022-05-09,477.75274658203125
2022-05-10,480.2716369628906
2022-05-11,468.41473388671875
2022-05-12,465.6372985839844
2022-05-13,476.25872802734375
2022-05-16,473.63446044921875
2022-05-17,469.74603271484375
2022-05-18,411.2563781738281
2022-05-19,405.0597839355469
2022-05-20,398.83447265625
2022-05-23,411.33306884765625
2022-05-24,419.2152404785156
2022-05-25,421.51385498046875
2022-05-26,445.3426208496094
2022-05-27,450.8688659667969
2022-05-31,446.52069091796875
2022-06-01,437.6806335449219
2022-06-02,467.0068359375
2022-06-03,456.1268615722656
2022-06-06,452.506591796875
2022-06-07,451.8456726074219
2022-06-08,448.2158508300781
2022-06-09,452.10430908203125
2022-06-10,443.733642578125
2022-06-13,433.14093017578125
2022-06-14,435.58319091796875
2022-06-15,439.4046325683594
2022-06-16,432.6716003417969
2022-06-17,427.8158264160156
2022-06-21,443.5419616699219
2022-06-22,440.525146484375
2022-06-23,454.9296875
2022-06-24,463.90374755859375
2022-06-27,461.3944396972656
2022-06-28,448.80963134765625
2022-06-29,449.9876708984375
2022-06-30,459.0288391113281
2022-07-01,465.23504638671875
2022-07-05,467.62939453125
2022-07-06,471.8339538574219
2022-07-07,474.0367431640625
2022-07-08,480.3482666015625
2022-07-11,477.81982421875
2022-07-12,469.8417663574219
2022-07-13,471.4220275878906
2022-07-14,490.3088684082031
2022-07-15,500.8536682128906
2022-07-18,494.484619140625
2022-07-19,498.2485046386719
2022-07-20,502.0508117675781
2022-07-21,507.0885314941406
2022-07-22,507.3375244140625
2022-07-25,506.7821044921875
2022-07-26,490.2992248535156
2022-07-27,500.2406311035156
2022-07-28,514.4110107421875
2022-07-29,519.3230590820312
2022-08-01,524.6093139648438
2022-08-02,521.3955078125
2022-08-03,524.80126953125
2022-08-04,521.2227783203125
2022-08-05,518.7186889648438
2022-08-08,519.8988037109375
2022-08-09,514.0656127929688
2022-08-10,517.9031982421875
2022-08-11,510.5924987792969
2022-08-12,515.399169921875
2022-08-15,523.592529296875
2022-08-16,530.5672607421875
2022-08-17,533.7334594726562
2022-08-18,538.1848754882812
2022-08-19,532.01611328125
2022-08-22,523.3238525390625
2022-08-23,520.0618286132812
2022-08-24,521.1652221679688
2022-08-25,528.4086303710938
2022-08-26,510.2279357910156
2022-08-29,509.4989318847656
2022-08-30,502.85980224609375
2022-08-31,500.9028015136719
2022-09-01,507.6856689453125
2022-09-02,498.03399658203125
2022-09-06,497.8326416015625
2022-09-07,508.1363525390625
2022-09-08,507.63763427734375
2022-09-09,514.7948608398438
2022-09-12,517.6154174804688
2022-09-13,489.5817565917969
2022-09-14,487.3751220703125
2022-09-15,483.0578308105469
2022-09-16,483.67181396484375
2022-09-19,486.003173828125
2022-09-20,479.2393798828125
2022-09-21,473.0513000488281
2022-09-22,467.390869140625
2022-09-23,447.464111328125
2022-09-26,460.7997131347656
2022-09-27,458.88092041015625
2022-09-28,468.46533203125
2022-09-29,459.5333251953125
2022-09-30,453.095703125
2022-10-03,458.3341064453125
2022-10-04,466.39300537109375
2022-10-05,460.8189392089844
2022-10-06,462.90081787109375
2022-10-07,449.1430358886719
2022-10-10,447.3777770996094
2022-10-11,452.85589599609375
2022-10-12,447.4449768066406
2022-10-13,448.98956298828125
2022-10-14,436.1911315917969
2022-10-17,445.32464599609375
2022-10-18,454.05511474609375
2022-10-19,452.2898254394531
2022-10-20,445.7563171386719
2022-10-21,458.76580810546875
2022-10-24,476.7929382324219
2022-10-25,478.7980651855469
2022-10-26,479.1722717285156
2022-10-27,477.2403869628906
2022-10-28,491.0133972167969
2022-10-31,482.0075988769531
2022-11-01,480.52740478515625
2022-11-02,464.716796875
2022-11-03,467.3887939453125
2022-11-04,467.5040588378906
2022-11-07,469.5609130859375
2022-11-08,473.6072998046875
2022-11-09,470.92572021484375
2022-11-10,493.1855163574219
2022-11-11,495.4345397949219
2022-11-14,489.8695983886719
2022-11-15,506.00701904296875
2022-11-16,503.7388000488281
2022-11-17,501.0572204589844
2022-11-18,503.3157653808594
2022-11-21,503.0274963378906
2022-11-22,511.2740173339844
2022-11-23,513.71533203125
2022-11-25,512.91748046875
2022-11-28,510.28411865234375
2022-11-29,508.4002380371094
2022-11-30,518.2903442382812
2022-12-01,484.27581787109375
2022-12-02,475.3085021972656
2022-12-05,469.66668701171875
2022-12-06,462.4580993652344
2022-12-07,463.2366638183594
2022-12-08,462.7080383300781
2022-12-09,464.2458190917969
2022-12-12,468.7247009277344
2022-12-13,469.2245178222656
2022-12-14,464.7264709472656
2022-12-15,445.87860107421875
2022-12-16,443.51422119140625
2022-12-19,440.8038024902344
2022-12-20,440.025390625
2022-12-21,444.10052490234375
2022-12-22,440.8807373046875
2022-12-23,444.6675720214844
2022-12-27,440.6788635253906
2022-12-28,435.383056640625
2022-12-29,438.78546142578125
2022-12-30,438.7566223144531
2023-01-03,435.66180419921875
2023-01-04,438.8143310546875
2023-01-05,432.6919250488281
2023-01-06,464.1016540527344
2023-01-09,460.1417541503906
2023-01-10,462.68878173828125
2023-01-11,465.4857177734375
2023-01-12,463.6788330078125
2023-01-13,466.3891906738281
2023-01-17,467.85009765625
2023-01-18,460.8338317871094
2023-01-19,451.24169921875
