Date,NOVO-B.CO
2019-05-15,139.2799530029297
2019-05-16,139.41346740722656
2019-05-20,141.01541137695312
2019-05-21,141.8831329345703
2019-05-22,142.5950927734375
2019-05-23,144.1302947998047
2019-05-24,144.15255737304688
2019-05-27,143.04010009765625
2019-05-28,143.81881713867188
2019-05-29,140.03643798828125
2019-06-03,144.28604125976562
2019-06-04,142.19461059570312
2019-06-06,145.68772888183594
2019-06-07,144.06356811523438
2019-06-11,151.5837860107422
2019-06-12,153.96446228027344
2019-06-13,153.51947021484375
2019-06-14,151.51702880859375
2019-06-17,151.53929138183594
2019-06-18,154.8544158935547
2019-06-19,154.2759552001953
2019-06-20,151.5615234375
2019-06-21,148.1574249267578
2019-06-24,148.60238647460938
2019-06-25,150.11534118652344
2019-06-26,148.71363830566406
2019-06-27,148.80264282226562
2019-06-28,148.84715270996094
2019-07-01,151.45028686523438
2019-07-02,153.1189727783203
2019-07-03,153.51947021484375
2019-07-04,152.07325744628906
2019-07-05,150.9830322265625
2019-07-08,148.80264282226562
2019-07-09,149.2698516845703
2019-07-10,149.0918731689453
2019-07-11,145.50975036621094
2019-07-12,141.83865356445312
2019-07-15,141.21566772460938
2019-07-16,141.97210693359375
2019-07-17,143.017822265625
2019-07-18,143.37384033203125
2019-07-19,141.9498748779297
2019-07-22,144.01904296875
2019-07-23,142.75083923339844
2019-07-24,147.31190490722656
2019-07-25,146.39971923828125
2019-07-26,145.84347534179688
2019-07-29,146.3107147216797
2019-07-30,143.9745635986328
2019-07-31,144.1748046875
2019-08-01,146.9114227294922
2019-08-02,145.66552734375
2019-08-05,143.017822265625
2019-08-06,144.46401977539062
2019-08-07,145.06480407714844
2019-08-08,148.9806365966797
2019-08-09,148.6246337890625
2019-08-12,149.71485900878906
2019-08-13,153.91993713378906
2019-08-14,150.73831176757812
2019-08-15,152.58502197265625
2019-08-16,155.99673461914062
2019-08-19,154.425537109375
2019-08-20,154.69485473632812
2019-08-21,157.11898803710938
2019-08-22,159.29623413085938
2019-08-23,159.1390838623047
2019-08-26,157.56793212890625
2019-08-27,158.73507690429688
2019-08-28,158.30859375
2019-08-29,159.29623413085938
2019-08-30,158.1514892578125
2019-09-02,161.20408630371094
2019-09-03,162.0794677734375
2019-09-04,162.5732879638672
2019-09-05,159.38600158691406
2019-09-06,160.41848754882812
2019-09-09,153.59503173828125
2019-09-10,149.19570922851562
2019-09-11,153.7970428466797
2019-09-12,153.6399383544922
2019-09-13,151.12599182128906
2019-09-16,149.93641662597656
2019-09-17,154.56019592285156
2019-09-18,155.21112060546875
2019-09-19,156.87208557128906
2019-09-20,160.9347381591797
2019-09-23,161.69790649414062
2019-09-24,161.7876739501953
2019-09-25,161.27142333984375
2019-09-26,160.7327117919922
2019-09-27,159.2288818359375
2019-09-30,158.08416748046875
2019-10-01,155.43557739257812
2019-10-02,151.97897338867188
2019-10-03,153.30322265625
2019-10-04,156.17628479003906
2019-10-07,158.39837646484375
2019-10-08,157.3883514404297
2019-10-09,157.07408142089844
2019-10-10,156.80474853515625
2019-10-11,155.83958435058594
2019-10-14,159.1166534423828
2019-10-15,159.43089294433594
2019-10-16,159.09420776367188
2019-10-17,159.63290405273438
2019-10-18,157.3883514404297
2019-10-21,158.42083740234375
2019-10-22,162.0121612548828
2019-10-23,161.4734344482422
2019-10-24,163.67312622070312
2019-10-25,163.4261932373047
2019-10-28,164.86273193359375
2019-10-29,164.88514709472656
2019-10-30,166.8603973388672
2019-10-31,164.23423767089844
2019-11-01,170.092529296875
2019-11-04,170.81080627441406
2019-11-05,171.03524780273438
2019-11-06,171.1025848388672
2019-11-07,170.1374053955078
2019-11-08,174.6265411376953
2019-11-11,174.6265411376953
2019-11-12,174.6040802001953
2019-11-13,175.88348388671875
2019-11-14,174.6040802001953
2019-11-15,175.27743530273438
2019-11-18,172.0452880859375
2019-11-19,172.60643005371094
2019-11-20,165.5360870361328
2019-11-21,162.8650665283203
2019-11-22,165.1993865966797
2019-11-25,170.7434844970703
2019-11-26,171.3943634033203
2019-11-27,171.37193298339844
2019-11-28,172.1350860595703
2019-11-29,171.12503051757812
2019-12-02,169.28453063964844
2019-12-03,171.2597198486328
2019-12-04,173.2798309326172
2019-12-05,173.05535888671875
2019-12-06,172.3595428466797
2019-12-09,172.6737823486328
2019-12-10,172.1126251220703
2019-12-11,171.66372680664062
2019-12-12,171.23727416992188
2019-12-13,171.93307495117188
2019-12-16,175.83860778808594
2019-12-17,175.12034606933594
2019-12-18,170.96792602539062
2019-12-19,172.8084716796875
2019-12-20,175.63656616210938
2019-12-23,175.47947692871094
2019-12-27,175.7263641357422
2019-12-30,173.57159423828125
2020-01-02,174.49188232421875
2020-01-03,172.0228271484375
2020-01-06,171.506591796875
2020-01-07,171.34950256347656
2020-01-08,171.70860290527344
2020-01-09,174.1327362060547
2020-01-10,178.35247802734375
2020-01-13,178.240234375
2020-01-14,178.9360809326172
2020-01-15,187.936767578125
2020-01-16,184.14349365234375
2020-01-17,185.6472930908203
2020-01-20,185.9839630126953
2020-01-21,185.3555145263672
2020-01-22,185.49020385742188
2020-01-23,186.5900421142578
2020-01-24,188.02655029296875
2020-01-27,183.20077514648438
2020-01-28,183.33543395996094
2020-01-29,185.8493194580078
2020-01-30,184.36790466308594
2020-01-31,185.17596435546875
2020-02-03,185.80441284179688
2020-02-04,186.72471618652344
2020-02-05,195.27645874023438
2020-02-06,197.29656982421875
2020-02-07,194.1766357421875
2020-02-10,194.22154235839844
2020-02-11,194.8275604248047
2020-02-12,194.53578186035156
2020-02-13,193.7950897216797
2020-02-14,195.747802734375
2020-02-17,196.89256286621094
2020-02-18,198.620849609375
2020-02-19,199.31666564941406
2020-02-20,198.71063232421875
2020-02-21,196.93746948242188
2020-02-24,191.3260498046875
2020-02-25,189.35079956054688
2020-02-26,188.7447967529297
2020-02-27,185.17596435546875
2020-02-28,177.67910766601562
2020-03-02,180.8439483642578
2020-03-03,188.2061309814453
2020-03-04,192.223876953125
2020-03-05,190.1588897705078
2020-03-06,183.73944091796875
2020-03-09,177.88113403320312
2020-03-10,175.47947692871094
2020-03-11,173.72872924804688
2020-03-12,162.5059356689453
2020-03-13,163.13441467285156
2020-03-16,163.85264587402344
2020-03-17,166.47879028320312
2020-03-18,163.02218627929688
2020-03-19,163.85264587402344
2020-03-20,161.31631469726562
2020-03-23,158.01681518554688
2020-03-24,159.36354064941406
2020-03-25,163.69554138183594
2020-03-26,172.38198852539062
2020-03-27,174.24850463867188
2020-03-30,184.30963134765625
2020-03-31,186.26722717285156
2020-04-01,188.8849334716797
2020-04-02,185.9030303955078
2020-04-03,189.97755432128906
2020-04-06,190.1824188232422
2020-04-07,186.19895935058594
2020-04-08,185.03807067871094
2020-04-14,185.3112030029297
2020-04-15,186.88185119628906
2020-04-16,192.25379943847656
2020-04-17,196.2373046875
2020-04-20,200.90367126464844
2020-04-21,201.06297302246094
2020-04-22,202.45150756835938
2020-04-23,203.22547912597656
2020-04-24,203.24822998046875
2020-04-27,202.79298400878906
2020-04-28,203.95382690429688
2020-04-29,196.6925506591797
2020-04-30,197.71685791015625
2020-05-01,196.3966522216797
2020-05-04,196.624267578125
2020-05-05,195.8048095703125
2020-05-06,196.9884796142578
2020-05-07,196.66981506347656
2020-05-11,199.8565673828125
2020-05-12,198.39974975585938
2020-05-13,198.39974975585938
2020-05-14,199.9248504638672
2020-05-15,200.08421325683594
2020-05-18,199.6972198486328
2020-05-19,202.31492614746094
2020-05-20,203.7262420654297
2020-05-25,204.1587371826172
2020-05-26,198.26316833496094
2020-05-27,190.93359375
2020-05-28,199.8793487548828
2020-05-29,198.60458374023438
2020-06-02,197.5120391845703
2020-06-03,195.89585876464844
2020-06-04,195.53164672851562
2020-06-08,193.25538635253906
2020-06-09,194.9626007080078
2020-06-10,198.85501098632812
2020-06-11,198.354248046875
2020-06-12,196.71536254882812
2020-06-15,195.4861602783203
2020-06-16,196.66981506347656
2020-06-17,202.54257202148438
2020-06-18,199.606201171875
2020-06-19,204.54566955566406
2020-06-22,202.51983642578125
2020-06-23,205.47894287109375
2020-06-24,201.7003631591797
2020-06-25,201.541015625
2020-06-26,200.31182861328125
2020-06-29,197.96728515625
2020-06-30,195.4861602783203
2020-07-01,197.17059326171875
2020-07-02,200.17523193359375
2020-07-03,198.76397705078125
2020-07-06,198.71844482421875
2020-07-07,196.12347412109375
2020-07-08,197.3527069091797
2020-07-09,197.0340118408203
2020-07-10,196.6015167236328
2020-07-13,197.8079376220703
2020-07-14,193.3236846923828
2020-07-15,197.2843780517578
2020-07-16,195.78204345703125
2020-07-17,198.2176513671875
2020-07-20,203.95382690429688
2020-07-21,203.04335021972656
2020-07-22,200.197998046875
2020-07-23,196.92018127441406
2020-07-24,193.18711853027344
2020-07-27,194.41627502441406
2020-07-28,195.8048095703125
2020-07-29,192.00343322753906
2020-07-30,191.9806671142578
2020-07-31,189.79544067382812
2020-08-03,188.74838256835938
2020-08-04,186.76800537109375
2020-08-05,185.6526336669922
2020-08-06,182.2837677001953
2020-08-07,185.17462158203125
2020-08-10,186.06239318847656
2020-08-11,189.84097290039062
2020-08-12,194.43905639648438
2020-08-13,191.9351348876953
2020-08-14,190.51287841796875
2020-08-17,193.54090881347656
2020-08-18,190.97169494628906
2020-08-19,191.95806884765625
2020-08-20,191.31578063964844
2020-08-21,191.8433837890625
2020-08-24,190.97169494628906
2020-08-25,192.3480682373047
2020-08-26,191.70574951171875
2020-08-27,191.8433837890625
2020-08-28,189.6641387939453
2020-08-31,189.54942321777344
2020-09-01,188.9071044921875
2020-09-02,189.91647338867188
2020-09-03,189.91647338867188
2020-09-04,187.5995635986328
2020-09-07,189.84764099121094
2020-09-08,188.4024658203125
2020-09-09,192.5544891357422
2020-09-10,190.48997497558594
2020-09-11,191.86634826660156
2020-09-14,192.46275329589844
2020-09-15,196.31658935546875
2020-09-16,197.41770935058594
2020-09-17,199.64285278320312
2020-09-18,199.5740203857422
2020-09-21,199.55105590820312
2020-09-22,200.5833740234375
2020-09-23,204.39132690429688
2020-09-24,200.62921142578125
2020-09-25,201.5926971435547
2020-09-28,202.87733459472656
2020-09-29,203.84075927734375
2020-09-30,201.56976318359375
2020-10-01,201.93678283691406
2020-10-02,200.26219177246094
2020-10-05,202.78555297851562
2020-10-06,201.1568603515625
2020-10-07,199.2299346923828
2020-10-08,201.56976318359375
2020-10-09,208.1992950439453
2020-10-12,213.03952026367188
2020-10-13,213.77359008789062
2020-10-14,209.89682006835938
2020-10-15,205.14833068847656
2020-10-16,207.41934204101562
2020-10-19,206.9834747314453
2020-10-20,206.9146728515625
2020-10-21,204.7812957763672
2020-10-22,203.74903869628906
2020-10-23,204.27662658691406
2020-10-26,201.38624572753906
2020-10-27,197.62416076660156
2020-10-28,193.38034057617188
2020-10-29,195.009033203125
2020-10-30,188.35658264160156
2020-11-02,191.17816162109375
2020-11-03,191.2928466796875
2020-11-04,203.3820037841797
2020-11-05,207.23583984375
2020-11-06,204.322509765625
2020-11-09,197.23419189453125
2020-11-10,193.4262237548828
2020-11-11,195.92662048339844
2020-11-12,197.46359252929688
2020-11-13,196.82130432128906
2020-11-16,194.20616149902344
2020-11-17,193.0821533203125
2020-11-18,192.78390502929688
2020-11-19,193.5867919921875
2020-11-20,195.85780334472656
2020-11-23,193.33445739746094
2020-11-24,189.38885498046875
2020-11-25,188.74656677246094
2020-11-26,190.28350830078125
2020-11-27,192.3480682373047
2020-11-30,192.5544891357422
2020-12-01,191.31578063964844
2020-12-02,192.9903564453125
2020-12-03,189.41183471679688
2020-12-04,190.44407653808594
2020-12-07,192.23336791992188
2020-12-08,193.40328979492188
2020-12-09,198.17469787597656
2020-12-10,195.23841857910156
2020-12-11,195.53668212890625
2020-12-14,195.7660675048828
2020-12-15,194.5961456298828
2020-12-16,202.78555297851562
2020-12-17,200.6980438232422
2020-12-18,204.80422973632812
2020-12-21,200.56040954589844
2020-12-22,198.1976318359375
2020-12-23,195.44488525390625
2020-12-28,197.7617645263672
2020-12-29,196.8900604248047
2020-12-30,195.7431182861328
2021-01-04,198.6564178466797
2021-01-05,194.50439453125
2021-01-06,191.7745819091797
2021-01-07,193.63265991210938
2021-01-08,195.28431701660156
2021-01-11,197.5094451904297
2021-01-12,195.44488525390625
2021-01-13,198.63348388671875
2021-01-14,200.60629272460938
2021-01-15,203.08377075195312
2021-01-18,201.52386474609375
2021-01-19,205.90533447265625
2021-01-20,203.47372436523438
2021-01-21,203.63430786132812
2021-01-22,203.93252563476562
2021-01-25,206.29530334472656
2021-01-26,205.58416748046875
2021-01-27,200.83572387695312
2021-01-28,200.28512573242188
2021-01-29,195.16961669921875
2021-02-01,198.97760009765625
2021-02-02,200.9503936767578
2021-02-03,206.4558868408203
2021-02-04,204.00135803222656
2021-02-05,202.05149841308594
2021-02-08,200.5833740234375
2021-02-09,200.9503936767578
2021-02-10,199.02345275878906
2021-02-11,206.2723846435547
2021-02-12,211.04379272460938
2021-02-15,212.53485107421875
2021-02-16,210.63088989257812
2021-02-17,213.8424072265625
2021-02-18,211.04379272460938
2021-02-19,208.86451721191406
2021-02-22,204.98773193359375
2021-02-23,200.5833740234375
2021-02-24,202.5332489013672
2021-02-25,203.2213897705078
2021-02-26,200.92747497558594
2021-03-01,205.79063415527344
2021-03-02,205.67593383789062
2021-03-03,201.36331176757812
2021-03-04,199.45932006835938
2021-03-05,195.94956970214844
2021-03-08,199.91812133789062
2021-03-09,202.94615173339844
2021-03-10,206.11180114746094
2021-03-11,204.55189514160156
2021-03-12,201.7303466796875
2021-03-15,204.91896057128906
2021-03-16,207.9010772705078
2021-03-17,204.62071228027344
2021-03-18,204.00135803222656
2021-03-19,202.1891326904297
2021-03-22,203.33609008789062
2021-03-23,198.08294677734375
2021-03-24,193.65560913085938
2021-03-25,195.1925811767578
2021-03-26,197.03004455566406
2021-03-29,200.75157165527344
2021-03-30,200.35614013671875
2021-03-31,199.9141845703125
2021-04-06,199.84445190429688
2021-04-07,198.309326171875
2021-04-08,201.4260711669922
2021-04-09,203.7985076904297
2021-04-12,202.0773468017578
2021-04-13,204.89170837402344
2021-04-14,204.07763671875
2021-04-15,207.70608520507812
2021-04-16,208.98538208007812
2021-04-19,209.1714324951172
2021-04-20,209.33425903320312
2021-04-21,213.07899475097656
2021-04-22,213.63723754882812
2021-04-23,211.61366271972656
2021-04-26,211.2880096435547
2021-04-27,210.52047729492188
2021-04-28,211.8462371826172
2021-04-29,210.75306701660156
2021-05-03,215.56776428222656
2021-05-04,212.8929443359375
2021-05-05,213.63723754882812
2021-05-06,211.93931579589844
2021-05-07,215.66079711914062
2021-05-10,217.59132385253906
2021-05-11,216.42837524414062
2021-05-12,222.75491333007812
2021-05-17,229.546630859375
2021-05-18,225.9181671142578
2021-05-19,225.33670043945312
2021-05-20,228.8721160888672
2021-05-21,231.10499572753906
2021-05-25,227.6160888671875
2021-05-26,227.12767028808594
2021-05-27,223.8015594482422
2021-05-28,224.52264404296875
2021-05-31,223.89459228515625
2021-06-01,224.0109100341797
2021-06-02,223.84811401367188
2021-06-03,226.5461883544922
2021-06-04,228.66278076171875
2021-06-07,231.45388793945312
2021-06-08,233.05877685546875
2021-06-09,235.80340576171875
2021-06-10,239.80401611328125
2021-06-11,240.4087371826172
2021-06-14,240.17616271972656
2021-06-15,241.66477966308594
2021-06-16,241.47869873046875
2021-06-17,239.52491760253906
2021-06-18,239.3388214111328
2021-06-21,240.17616271972656
2021-06-22,238.7805938720703
2021-06-23,237.43154907226562
2021-06-24,238.920166015625
2021-06-25,237.71067810058594
2021-06-28,241.38565063476562
2021-06-29,242.7346954345703
2021-06-30,244.409423828125
2021-07-01,246.0375518798828
2021-07-02,246.73532104492188
2021-07-05,245.6188507080078
2021-07-06,248.03785705566406
2021-07-07,251.8058319091797
2021-07-08,252.2245330810547
2021-07-09,253.34092712402344
2021-07-12,253.52700805664062
2021-07-13,253.89918518066406
2021-07-14,254.27130126953125
2021-07-15,256.0390930175781
2021-07-16,258.5510559082031
2021-07-19,258.7371520996094
2021-07-20,257.24853515625
2021-07-21,260.5048522949219
2021-07-22,260.73748779296875
2021-07-23,265.5754089355469
2021-07-26,260.9700622558594
2021-07-27,261.52825927734375
2021-07-28,267.3896484375
2021-07-29,266.04058837890625
2021-07-30,269.8086242675781
2021-08-02,270.2272644042969
2021-08-03,271.25067138671875
2021-08-04,284.2294006347656
2021-08-05,298.9758605957031
2021-08-06,291.6258544921875
2021-08-09,296.231201171875
2021-08-10,294.4635009765625
2021-08-11,296.0916442871094
2021-08-12,299.44097900390625
2021-08-13,301.0691833496094
2021-08-16,303.5013427734375
2021-08-17,309.6283874511719
2021-08-18,313.0895080566406
2021-08-19,313.5104064941406
2021-08-20,318.3279113769531
2021-08-23,315.4281005859375
2021-08-24,308.1784973144531
2021-08-25,305.79315185546875
2021-08-26,307.5704650878906
2021-08-27,301.67718505859375
2021-08-30,301.30303955078125
2021-08-31,293.585693359375
2021-09-01,295.4097900390625
2021-09-02,296.9532775878906
2021-09-03,294.4743347167969
2021-09-06,297.93548583984375
2021-09-07,298.0290222167969
2021-09-08,297.1403503417969
2021-09-09,294.6614685058594
2021-09-10,293.4921875
2021-09-13,294.5211486816406
2021-09-14,295.3162536621094
2021-09-15,297.6549072265625
2021-09-16,302.004638671875
2021-09-17,300.9288635253906
2021-09-20,296.7194519042969
2021-09-21,303.45452880859375
2021-09-22,300.5546569824219
2021-09-23,302.47235107421875
2021-09-24,300.2273254394531
2021-09-27,295.50335693359375
2021-09-28,283.57659912109375
2021-09-29,286.8038330078125
2021-09-30,290.6390686035156
2021-10-01,286.7103271484375
2021-10-04,289.5166015625
2021-10-05,293.0244445800781
2021-10-06,290.54559326171875
2021-10-07,296.48553466796875
2021-10-08,295.69049072265625
2021-10-11,297.00006103515625
2021-10-12,293.585693359375
2021-10-13,301.2095031738281
2021-10-14,302.47235107421875
2021-10-15,307.75750732421875
2021-10-18,312.0605163574219
2021-10-19,313.3701477050781
2021-10-20,311.8266906738281
2021-10-21,312.3879699707031
2021-10-22,316.8312683105469
2021-10-25,318.6553039550781
2021-10-26,320.66650390625
2021-10-27,318.1408386230469
2021-10-28,322.5841369628906
2021-10-29,329.412841796875
2021-11-01,328.6645202636719
2021-11-02,333.94964599609375
2021-11-03,342.1814880371094
2021-11-04,348.3085632324219
2021-11-05,339.328369140625
2021-11-08,344.98773193359375
2021-11-09,343.5846252441406
2021-11-10,341.8541259765625
2021-11-11,344.426513671875
2021-11-12,342.9765625
2021-11-15,347.09246826171875
2021-11-16,351.3019104003906
2021-11-17,352.47125244140625
2021-11-18,351.8164367675781
2021-11-19,351.3954772949219
2021-11-22,347.1860046386719
2021-11-23,338.76715087890625
2021-11-24,336.61566162109375
2021-11-25,336.7559814453125
2021-11-26,333.24810791015625
2021-11-29,334.7447814941406
2021-11-30,329.59991455078125
2021-12-01,333.06097412109375
2021-12-02,328.290283203125
2021-12-03,329.412841796875
2021-12-06,331.4239501953125
2021-12-07,339.7493591308594
2021-12-08,345.4554748535156
2021-12-09,351.16162109375
2021-12-10,351.25518798828125
2021-12-13,356.4468078613281
2021-12-14,347.5134582519531
2021-12-15,354.0614929199219
2021-12-16,360.3288879394531
2021-12-17,357.75640869140625
2021-12-20,315.80224609375
2021-12-21,325.7178649902344
2021-12-22,337.0833740234375
2021-12-23,334.46417236328125
2021-12-27,340.54449462890625
2021-12-28,342.4153747558594
2021-12-29,338.4397277832031
2021-12-30,343.771728515625
2022-01-03,333.24810791015625
2022-01-04,323.3792724609375
2022-01-05,320.760009765625
2022-01-06,312.0605163574219
2022-01-07,310.51708984375
2022-01-10,306.4947204589844
2022-01-11,306.401123046875
2022-01-12,307.6171875
2022-01-13,304.29644775390625
2022-01-14,292.1825866699219
2022-01-17,298.87091064453125
2022-01-18,296.34521484375
2022-01-19,300.2273254394531
2022-01-20,297.7015686035156
2022-01-21,295.26953125
2022-01-24,284.79266357421875
2022-01-25,292.41644287109375
2022-01-26,289.1424560546875
2022-01-27,301.536865234375
2022-01-28,298.8241882324219
2022-01-31,306.8688049316406
2022-02-01,313.931396484375
2022-02-02,327.6355285644531
2022-02-03,318.5150146484375
2022-02-04,302.3787841796875
2022-02-07,311.45245361328125
2022-02-08,307.43011474609375
2022-02-09,321.7890319824219
2022-02-10,320.80682373046875
2022-02-11,306.3543701171875
2022-02-14,300.7885437011719
2022-02-15,312.57501220703125
2022-02-16,314.7732849121094
2022-02-17,314.72650146484375
2022-02-18,309.53485107421875
2022-02-21,304.4367980957031
2022-02-22,306.0269470214844
2022-02-23,302.84649658203125
2022-02-24,300.69500732421875
2022-02-25,314.72650146484375
2022-02-28,319.02947998046875
2022-03-01,325.7178649902344
2022-03-02,325.1566162109375
2022-03-03,327.86932373046875
2022-03-04,327.86932373046875
2022-03-07,324.40826416015625
2022-03-08,323.2389221191406
2022-03-09,328.991943359375
2022-03-10,328.0096740722656
2022-03-11,323.9405212402344
2022-03-14,326.7000732421875
2022-03-15,323.7066650390625
2022-03-16,332.40618896484375
2022-03-17,343.0701599121094
2022-03-18,346.858642578125
2022-03-21,348.91656494140625
2022-03-22,346.9521484375
2022-03-23,349.3843078613281
2022-03-24,341.4331359863281
2022-03-25,338.8361511230469
2022-03-28,344.0301513671875
2022-03-29,349.83795166015625
2022-03-30,356.8262023925781
2022-03-31,353.6153564453125
2022-04-01,358.6204833984375
2022-04-04,362.2562561035156
2022-04-05,370.8499450683594
2022-04-06,372.17205810546875
2022-04-07,388.0372619628906
2022-04-08,389.5010681152344
2022-04-11,390.0204162597656
2022-04-12,374.9106750488281
2022-04-13,382.4655456542969
2022-04-19,373.35247802734375
2022-04-20,375.33563232421875
2022-04-21,364.0033264160156
2022-04-22,361.8785095214844
2022-04-25,367.40301513671875
2022-04-26,364.23944091796875
2022-04-27,372.7386474609375
2022-04-28,363.9560546875
2022-04-29,383.5515441894531
2022-05-02,380.5767822265625
2022-05-03,375.3828430175781
2022-05-04,370.56658935546875
2022-05-05,375.7133483886719
2022-05-06,368.9139709472656
2022-05-09,356.8734130859375
2022-05-10,358.9981689453125
2022-05-11,352.71820068359375
2022-05-12,353.7098083496094
2022-05-16,347.05206298828125
2022-05-17,353.56817626953125
2022-05-18,350.7822570800781
2022-05-19,345.11614990234375
2022-05-20,359.47039794921875
2022-05-23,354.98468017578125
2022-05-24,352.6238098144531
2022-05-25,348.7518615722656
2022-05-30,363.6728210449219
2022-05-31,362.4923400878906
2022-06-01,363.2950439453125
2022-06-02,363.57830810546875
2022-06-03,367.9223937988281
2022-06-07,378.4991760253906
2022-06-08,381.6628112792969
2022-06-09,374.9106750488281
2022-06-10,370.9443054199219
2022-06-13,363.6728210449219
2022-06-14,356.6845397949219
2022-06-15,358.43157958984375
2022-06-16,350.9239501953125
2022-06-17,352.7654113769531
2022-06-20,359.47039794921875
2022-06-21,359.47039794921875
2022-06-22,359.5648193359375
2022-06-23,360.22589111328125
2022-06-24,371.27490234375
2022-06-27,375.3828430175781
2022-06-28,365.4670715332031
2022-06-29,372.3608703613281
2022-06-30,371.6998596191406
2022-07-01,370.47216796875
2022-07-04,375.7605895996094
2022-07-05,375.0050964355469
2022-07-06,381.6628112792969
2022-07-07,380.10467529296875
2022-07-08,377.2715759277344
2022-07-11,382.937744140625
2022-07-12,382.4655456542969
2022-07-13,382.5599670410156
2022-07-14,381.8516845703125
2022-07-15,395.2615661621094
2022-07-18,399.1334533691406
2022-07-19,395.9698486328125
2022-07-20,391.43695068359375
2022-07-21,396.4892883300781
2022-07-22,396.8197937011719
2022-07-25,395.1672058105469
2022-07-26,406.07452392578125
2022-07-27,399.5584411621094
2022-07-28,399.1334533691406
2022-07-29,403.2414855957031
2022-08-01,399.9833679199219
2022-08-02,401.9193115234375
2022-08-03,364.1449890136719
2022-08-04,367.87518310546875
2022-08-05,356.9678649902344
2022-08-08,354.134765625
2022-08-09,361.8785095214844
2022-08-10,369.15008544921875
2022-08-11,373.54132080078125
2022-08-12,365.5421142578125
2022-08-15,368.6278991699219
2022-08-16,365.4472351074219
2022-08-17,366.9663391113281
2022-08-18,359.2757263183594
2022-08-19,366.01690673828125
2022-08-22,381.0658264160156
2022-08-23,377.17303466796875
2022-08-24,386.9999084472656
2022-08-25,390.0381774902344
2022-08-26,389.0412902832031
2022-08-29,381.6829833984375
2022-08-30,377.26800537109375
2022-08-31,376.2236022949219
2022-09-01,367.1087341308594
2022-09-02,367.6784362792969
2022-09-05,371.6186828613281
2022-09-06,371.04901123046875
2022-09-07,367.5360412597656
2022-09-08,371.52374267578125
2022-09-09,379.6890869140625
2022-09-12,382.3476257324219
2022-09-13,376.6033630371094
2022-09-14,373.9923400878906
2022-09-15,364.8300476074219
2022-09-16,355.8101806640625
2022-09-19,354.5284423828125
2022-09-20,350.3033447265625
2022-09-21,359.4656066894531
2022-09-22,352.487060546875
2022-09-23,355.7152404785156
2022-09-26,352.059814453125
2022-09-27,354.62335205078125
2022-09-28,362.7412414550781
2022-09-29,363.0260925292969
2022-09-30,361.45947265625
2022-10-03,367.2511291503906
2022-10-04,373.04290771484375
2022-10-05,376.41351318359375
2022-10-06,379.5941162109375
2022-10-07,377.55279541015625
2022-10-10,375.8438415527344
2022-10-11,378.4548034667969
2022-10-12,380.2587890625
2022-10-13,373.5650939941406
2022-10-14,379.2618713378906
2022-10-17,380.6385803222656
2022-10-18,383.2496032714844
2022-10-19,379.4042663574219
2022-10-20,377.8851318359375
2022-10-21,370.4793395996094
2022-10-24,377.55279541015625
2022-10-25,383.15460205078125
2022-10-26,380.591064453125
2022-10-27,378.59722900390625
2022-10-28,385.48077392578125
2022-10-31,388.85137939453125
2022-11-01,380.2587890625
2022-11-02,408.5526428222656
2022-11-03,406.6537780761719
2022-11-04,399.5802917480469
2022-11-07,404.7073669433594
2022-11-08,403.8528747558594
2022-11-09,402.95086669921875
2022-11-10,397.20660400390625
2022-11-11,380.3062438964844
2022-11-14,392.1270446777344
2022-11-15,385.5282897949219
2022-11-16,384.9111328125
2022-11-17,384.3889465332031
2022-11-18,385.48077392578125
2022-11-21,389.6584167480469
2022-11-22,394.16839599609375
2022-11-23,400.19744873046875
2022-11-24,400.19744873046875
2022-11-25,403.04583740234375
2022-11-28,407.50830078125
2022-11-29,417.71502685546875
2022-11-30,419.6614074707031
2022-12-01,423.7440490722656
2022-12-02,425.8328857421875
2022-12-05,427.5418395996094
2022-12-06,424.8834228515625
2022-12-07,421.987548828125
2022-12-08,425.97528076171875
2022-12-09,437.5587158203125
2022-12-12,433.33355712890625
2022-12-13,440.92926025390625
2022-12-14,445.0594177246094
2022-12-15,442.5908508300781
2022-12-16,440.4070739746094
2022-12-19,434.85272216796875
2022-12-20,439.12530517578125
2022-12-21,439.12530517578125
2022-12-22,442.9231262207031
2022-12-23,443.63525390625
2022-12-27,442.8282165527344
2022-12-28,441.6888732910156
2022-12-29,446.67352294921875
2022-12-30,445.2968444824219
2023-01-02,447.1957092285156
2023-01-03,459.6811218261719
2023-01-04,456.2156066894531
2023-01-05,455.12371826171875
2023-01-06,459.3013610839844
2023-01-09,454.6489562988281
2023-01-10,441.8312683105469
2023-01-11,431.8619384765625
2023-01-12,433.7608642578125
2023-01-13,444.6321716308594
2023-01-16,452.27532958984375
2023-01-17,452.7026062011719
2023-01-18,456.54791259765625
2023-01-19,454.8388671875
2023-01-20,458.5892639160156
2023-01-23,458.35186767578125
2023-01-24,454.41162109375
2023-01-25,450.0440979003906
2023-01-26,445.9139404296875
2023-01-27,449.99664306640625
2023-01-30,456.4529113769531
2023-01-31,447.67047119140625
2023-02-01,447.3856506347656
2023-02-02,430.1528625488281
2023-02-03,446.9583740234375
2023-02-06,454.7914123535156
2023-02-07,458.63671875
2023-02-08,460.8679504394531
2023-02-09,459.0639343261719
