Date,HTG.L
2020-05-07,163.08297729492188
2020-05-11,159.58761596679688
2020-05-12,164.88058471679688
2020-05-13,158.7886962890625
2020-05-14,154.9937286376953
2020-05-15,156.39187622070312
2020-05-18,168.675537109375
2020-05-19,168.77540588378906
2020-05-20,158.18948364257812
2020-05-21,163.08297729492188
2020-05-22,152.29733276367188
2020-05-26,158.58897399902344
2020-05-27,167.9764862060547
2020-05-28,169.77407836914062
2020-05-29,166.87794494628906
2020-06-01,166.37860107421875
2020-06-02,175.76609802246094
2020-06-03,191.8446807861328
2020-06-04,197.23753356933594
2020-06-05,217.5105438232422
2020-06-08,233.88876342773438
2020-06-09,219.1083984375
2020-06-10,217.7102813720703
2020-06-11,198.7355194091797
2020-06-12,197.53713989257812
2020-06-15,200.13368225097656
2020-06-16,210.32012939453125
2020-06-17,209.52120971679688
2020-06-18,206.9246368408203
2020-06-19,207.7235870361328
2020-06-22,213.11639404296875
2020-06-23,218.7089385986328
2020-06-24,209.7209014892578
2020-06-25,217.5105438232422
2020-06-26,207.7235870361328
2020-06-29,223.70233154296875
2020-06-30,212.31747436523438
2020-07-01,218.3094940185547
2020-07-02,219.50790405273438
2020-07-03,223.5025634765625
2020-07-06,225.3001708984375
2020-07-07,221.30548095703125
2020-07-08,215.1137237548828
2020-07-09,214.91400146484375
2020-07-10,204.92727661132812
2020-07-13,213.71559143066406
2020-07-14,213.71559143066406
2020-07-15,214.51454162597656
2020-07-16,226.298828125
2020-07-17,230.69302368164062
2020-07-20,227.89674377441406
2020-07-21,236.6850128173828
2020-07-22,203.32943725585938
2020-07-23,196.33871459960938
2020-07-24,204.72755432128906
2020-07-27,205.52650451660156
2020-07-28,202.7301788330078
2020-07-29,193.2428436279297
2020-07-30,181.25880432128906
2020-07-31,179.06170654296875
2020-08-03,184.25479125976562
2020-08-04,186.85134887695312
2020-08-05,201.13235473632812
2020-08-06,190.246826171875
2020-08-07,182.95652770996094
2020-08-10,183.45587158203125
2020-08-11,189.0484161376953
2020-08-12,186.75149536132812
2020-08-13,182.85667419433594
2020-08-14,184.85401916503906
2020-08-17,175.1669158935547
2020-08-18,176.7647705078125
2020-08-19,173.8686065673828
2020-08-20,172.270751953125
2020-08-21,174.26809692382812
2020-08-24,173.46913146972656
2020-08-25,171.1721954345703
2020-08-26,173.66888427734375
2020-08-27,164.88058471679688
2020-08-28,161.38522338867188
2020-09-01,163.78204345703125
2020-09-02,161.78472900390625
2020-09-03,160.8859100341797
2020-09-04,160.78604125976562
2020-09-07,164.78070068359375
2020-09-08,159.2880096435547
2020-09-09,162.48377990722656
2020-09-10,157.88987731933594
2020-09-11,158.28933715820312
2020-09-14,154.29466247558594
2020-09-15,153.3958740234375
2020-09-16,155.59295654296875
2020-09-17,153.49574279785156
2020-09-18,156.19212341308594
2020-09-21,145.7061004638672
2020-09-22,144.00836181640625
2020-09-23,137.21739196777344
2020-09-24,128.22935485839844
2020-09-25,128.12950134277344
2020-09-28,130.92579650878906
2020-09-29,126.63150024414062
2020-09-30,128.6288299560547
2020-10-01,123.75023651123047
2020-10-02,121.85253143310547
2020-10-05,121.85253143310547
2020-10-06,135.136474609375
2020-10-07,149.81871032714844
2020-10-08,143.62620544433594
2020-10-09,144.9246063232422
2020-10-12,138.83197021484375
2020-10-13,140.3301544189453
2020-10-14,140.4300537109375
2020-10-15,133.338623046875
2020-10-16,135.03660583496094
2020-10-19,139.33139038085938
2020-10-20,145.32411193847656
2020-10-21,147.7212371826172
2020-10-22,139.7308807373047
2020-10-23,142.8271484375
2020-10-26,140.82957458496094
2020-10-27,136.13525390625
2020-10-28,135.33624267578125
2020-10-29,139.6310272216797
2020-10-30,139.33139038085938
2020-11-02,142.3277587890625
2020-11-03,140.23028564453125
2020-11-04,141.52870178222656
2020-11-05,137.03414916992188
2020-11-06,138.6322479248047
2020-11-09,155.11227416992188
2020-11-10,171.79209899902344
2020-11-11,177.9845733642578
2020-11-12,171.19281005859375
2020-11-13,167.9967041015625
2020-11-16,186.2745819091797
2020-11-17,179.58267211914062
2020-11-18,179.88232421875
2020-11-19,180.3817138671875
2020-11-20,176.58631896972656
2020-11-23,182.37928771972656
2020-11-24,189.87022399902344
2020-11-25,192.86660766601562
2020-11-26,187.07362365722656
2020-11-27,184.17709350585938
2020-11-30,175.6873779296875
2020-12-01,184.77639770507812
2020-12-02,186.2745819091797
2020-12-03,197.26129150390625
2020-12-04,202.35511779785156
2020-12-07,199.35873413085938
2020-12-08,196.86175537109375
2020-12-09,196.56211853027344
2020-12-10,197.26129150390625
2020-12-11,201.35635375976562
2020-12-14,204.55245971679688
2020-12-15,202.95436096191406
2020-12-16,207.7485809326172
2020-12-17,200.95680236816406
2020-12-18,205.75099182128906
2020-12-21,201.75584411621094
2020-12-22,196.96163940429688
2020-12-23,206.35028076171875
2020-12-24,207.9483184814453
2020-12-29,212.74252319335938
2020-12-30,215.53916931152344
2020-12-31,222.73045349121094
2021-01-04,209.74615478515625
2021-01-05,222.13116455078125
2021-01-06,235.9145050048828
2021-01-07,233.9169464111328
2021-01-08,242.3067626953125
2021-01-11,225.32730102539062
2021-01-12,228.12393188476562
2021-01-13,222.9302215576172
2021-01-14,222.13116455078125
2021-01-15,215.13963317871094
2021-01-18,219.5343475341797
2021-01-19,213.5415802001953
2021-01-20,217.7364959716797
2021-01-21,205.95074462890625
2021-01-22,207.7485809326172
2021-01-25,197.16139221191406
2021-01-26,200.3574981689453
2021-01-27,203.15415954589844
2021-01-28,207.14930725097656
2021-01-29,199.65835571289062
2021-02-01,199.35873413085938
2021-02-02,201.75584411621094
2021-02-03,212.34303283691406
2021-02-04,212.74252319335938
2021-02-05,217.93626403808594
2021-02-08,217.7364959716797
2021-02-09,224.72802734375
2021-02-10,219.7340850830078
2021-02-11,216.73768615722656
2021-02-12,222.9302215576172
2021-02-15,241.90724182128906
2021-02-16,242.70628356933594
2021-02-17,242.3067626953125
2021-02-18,239.5101318359375
2021-02-19,242.50653076171875
2021-02-22,247.50047302246094
2021-02-23,259.4859619140625
2021-02-24,253.6929931640625
2021-02-25,254.29225158691406
2021-02-26,251.8951416015625
