Date,VOD.L
2019-05-09,137.87840270996094
2019-05-10,138.37615966796875
2019-05-13,131.1885528564453
2019-05-14,126.2707290649414
2019-05-15,125.43450164794922
2019-05-16,124.29962158203125
2019-05-17,123.72222137451172
2019-05-20,125.83272552490234
2019-05-21,125.45440673828125
2019-05-22,125.09603118896484
2019-05-23,122.76652526855469
2019-05-24,125.5340576171875
2019-05-28,126.5494613647461
2019-05-29,128.7196807861328
2019-05-30,129.35684204101562
2019-05-31,128.8391571044922
2019-06-03,129.37672424316406
2019-06-04,133.08001708984375
2019-06-05,132.5026397705078
2019-06-06,127.4412841796875
2019-06-07,129.3531951904297
2019-06-10,129.85108947753906
2019-06-11,129.63201904296875
2019-06-12,128.79554748535156
2019-06-13,128.49681091308594
2019-06-14,127.48111724853516
2019-06-17,126.92346954345703
2019-06-18,128.63623046875
2019-06-19,126.66455841064453
2019-06-20,127.79975891113281
2019-06-21,126.36583709716797
2019-06-24,125.7085952758789
2019-06-25,123.7170181274414
2019-06-26,125.23062133789062
2019-06-27,128.1184539794922
2019-06-28,128.775634765625
2019-07-01,127.40143585205078
2019-07-02,128.21800231933594
2019-07-03,130.86680603027344
2019-07-04,132.36050415039062
2019-07-05,134.0732421875
2019-07-08,133.2168426513672
2019-07-09,133.2567138671875
2019-07-10,131.94224548339844
2019-07-11,131.94224548339844
2019-07-12,131.18545532226562
2019-07-15,129.65191650390625
2019-07-16,127.54085540771484
2019-07-17,125.54928588867188
2019-07-18,126.36583709716797
2019-07-19,128.79554748535156
2019-07-22,127.79975891113281
2019-07-23,130.24942016601562
2019-07-24,131.2053680419922
2019-07-25,131.44436645507812
2019-07-26,145.38543701171875
2019-07-29,151.59915161132812
2019-07-30,150.60337829589844
2019-07-31,149.4482421875
2019-08-01,151.02157592773438
2019-08-02,149.72705078125
2019-08-05,147.0782928466797
2019-08-06,145.76385498046875
2019-08-07,146.58035278320312
2019-08-08,149.90631103515625
2019-08-09,148.4524688720703
2019-08-12,147.69569396972656
2019-08-13,149.0499267578125
2019-08-14,148.39273071289062
2019-08-15,147.61599731445312
2019-08-16,150.20504760742188
2019-08-19,149.687255859375
2019-08-20,147.6359100341797
2019-08-21,150.30462646484375
2019-08-22,149.9262237548828
2019-08-23,149.7071533203125
2019-08-27,150.64320373535156
2019-08-28,152.13687133789062
2019-08-29,155.2039337158203
2019-08-30,154.5865478515625
2019-09-02,156.00057983398438
2019-09-03,157.23529052734375
2019-09-04,156.29931640625
2019-09-05,153.0729217529297
2019-09-06,155.10433959960938
2019-09-09,154.86534118652344
2019-09-10,157.0561065673828
2019-09-11,158.33070373535156
2019-09-12,160.30238342285156
2019-09-13,160.7405242919922
2019-09-16,158.3904266357422
2019-09-17,156.438720703125
2019-09-18,155.54244995117188
2019-09-19,159.7248077392578
2019-09-20,158.8485107421875
2019-09-23,159.2866668701172
2019-09-24,159.38624572753906
2019-09-25,159.86419677734375
2019-09-26,162.1744384765625
2019-09-27,161.51724243164062
2019-09-30,161.31808471679688
2019-10-01,158.72901916503906
2019-10-02,155.06451416015625
2019-10-03,154.5865478515625
2019-10-04,157.1955108642578
2019-10-07,160.06336975097656
2019-10-08,160.20278930664062
2019-10-09,160.26254272460938
2019-10-10,162.13462829589844
2019-10-11,160.62103271484375
2019-10-14,160.32225036621094
2019-10-15,161.13885498046875
2019-10-16,159.9637908935547
2019-10-17,159.76461791992188
2019-10-18,159.80445861816406
2019-10-21,159.12734985351562
2019-10-22,159.346435546875
2019-10-23,162.05494689941406
2019-10-24,160.5214385986328
2019-10-25,159.92398071289062
2019-10-28,159.4857940673828
2019-10-29,157.53407287597656
2019-10-30,156.8768310546875
2019-10-31,156.7374267578125
2019-11-01,157.83279418945312
2019-11-04,159.60533142089844
2019-11-05,161.2981414794922
2019-11-06,161.7562255859375
2019-11-07,162.73208618164062
2019-11-08,161.5570526123047
2019-11-11,159.60533142089844
2019-11-12,164.54444885253906
2019-11-13,164.3452911376953
2019-11-14,158.90826416015625
2019-11-15,153.9492645263672
2019-11-18,151.4796600341797
2019-11-19,152.594970703125
2019-11-20,151.7783966064453
2019-11-21,151.3999786376953
2019-11-22,155.9208984375
2019-11-25,156.23956298828125
2019-11-26,156.7374267578125
2019-11-27,159.76461791992188
2019-11-28,153.54742431640625
2019-11-29,152.7506103515625
2019-12-02,147.79039001464844
2019-12-03,145.22064208984375
2019-12-04,145.49954223632812
2019-12-05,143.686767578125
2019-12-06,143.80628967285156
2019-12-09,143.28834533691406
2019-12-10,142.17279052734375
2019-12-11,143.0094757080078
2019-12-12,143.76644897460938
2019-12-13,145.658935546875
2019-12-16,147.73065185546875
2019-12-17,148.68679809570312
2019-12-18,149.90194702148438
2019-12-19,150.5991973876953
2019-12-20,150.08120727539062
2019-12-23,149.822265625
2019-12-24,149.8023681640625
2019-12-27,150.3999786376953
2019-12-30,148.02943420410156
2019-12-31,146.1768035888672
2020-01-02,147.2127227783203
2020-01-03,147.3521270751953
2020-01-06,146.4955596923828
2020-01-07,146.07720947265625
2020-01-08,146.91387939453125
2020-01-09,151.35617065429688
2020-01-10,151.0374298095703
2020-01-13,151.0175018310547
2020-01-14,155.91795349121094
2020-01-15,157.33229064941406
2020-01-16,155.06141662597656
2020-01-17,153.76654052734375
2020-01-20,154.38406372070312
2020-01-21,154.2844696044922
2020-01-22,152.09320068359375
2020-01-23,153.58724975585938
2020-01-24,155.87811279296875
2020-01-27,153.68685913085938
2020-01-28,156.03750610351562
2020-01-29,155.0016326904297
2020-01-30,149.8023681640625
2020-01-31,148.70675659179688
2020-02-03,150.220703125
2020-02-04,150.63905334472656
2020-02-05,146.39593505859375
2020-02-06,150.41989135742188
2020-02-07,152.43186950683594
2020-02-10,149.4039306640625
2020-02-11,149.72268676757812
2020-02-12,152.03346252441406
2020-02-13,151.156982421875
2020-02-14,149.4438018798828
2020-02-17,150.5194854736328
2020-02-18,154.68289184570312
2020-02-19,155.18089294433594
2020-02-20,154.38406372070312
2020-02-21,154.2645721435547
2020-02-24,150.08120727539062
2020-02-25,146.4556884765625
2020-02-26,145.7186279296875
2020-02-27,140.4994659423828
2020-02-28,133.82608032226562
2020-03-02,133.02926635742188
2020-03-03,132.98944091796875
2020-03-04,139.0253448486328
2020-03-05,140.30030822753906
2020-03-06,136.0771026611328
2020-03-09,123.7463150024414
2020-03-10,121.33592987060547
2020-03-11,117.01317596435547
2020-03-12,103.5269775390625
2020-03-13,104.64251708984375
2020-03-16,97.63048553466797
2020-03-17,107.29196166992188
2020-03-18,106.95330810546875
2020-03-19,115.5390625
2020-03-20,112.07286834716797
2020-03-23,109.76209259033203
2020-03-24,110.79796600341797
2020-03-25,116.63467407226562
2020-03-26,123.1088638305664
2020-03-27,115.61872863769531
2020-03-30,113.88565063476562
2020-03-31,112.55097961425781
2020-04-01,109.16448211669922
2020-04-02,109.86170196533203
2020-04-03,110.57884216308594
2020-04-06,116.0968246459961
2020-04-07,115.22032928466797
2020-04-08,110.39955139160156
2020-04-09,112.57089233398438
2020-04-14,111.53502655029297
2020-04-15,107.57085418701172
2020-04-16,106.73418426513672
2020-04-17,108.44734954833984
2020-04-20,110.5589370727539
2020-04-21,105.4393539428711
2020-04-22,106.79395294189453
2020-04-23,107.29196166992188
2020-04-24,108.88560485839844
2020-04-27,110.35973358154297
2020-04-28,112.59080505371094
2020-04-29,118.42754364013672
2020-04-30,111.69440460205078
2020-05-01,109.94139099121094
2020-05-04,109.22425079345703
2020-05-05,112.0330581665039
2020-05-06,112.13264465332031
2020-05-07,112.4712905883789
2020-05-11,112.55097961425781
2020-05-12,122.3917007446289
2020-05-13,120.99728393554688
2020-05-14,119.0450668334961
2020-05-15,120.49925994873047
2020-05-18,125.49932098388672
2020-05-19,126.55511474609375
2020-05-20,126.17660522460938
2020-05-21,128.28817749023438
2020-05-22,129.4834442138672
2020-05-26,128.3678741455078
2020-05-27,130.85794067382812
2020-05-28,133.60696411132812
2020-05-29,132.4914093017578
2020-06-01,134.78228759765625
2020-06-02,134.44363403320312
2020-06-03,136.0373077392578
2020-06-04,136.61497497558594
2020-06-05,138.40785217285156
2020-06-08,140.5592498779297
2020-06-09,138.38792419433594
2020-06-10,135.71853637695312
2020-06-11,125.47711944580078
2020-06-12,125.63653564453125
2020-06-15,124.0025634765625
2020-06-16,128.64541625976562
2020-06-17,128.62551879882812
2020-06-18,126.55314636230469
2020-06-19,127.29043579101562
2020-06-22,126.31404113769531
2020-06-23,128.6653594970703
2020-06-24,124.5804214477539
2020-06-25,126.593017578125
2020-06-26,124.77969360351562
2020-06-29,127.33029174804688
2020-06-30,128.3863983154297
2020-07-01,127.37013244628906
2020-07-02,129.0041046142578
2020-07-03,129.16351318359375
2020-07-06,129.7613525390625
2020-07-07,126.55314636230469
2020-07-08,124.81954956054688
2020-07-09,122.18924713134766
2020-07-10,122.96639251708984
2020-07-13,124.26160430908203
2020-07-14,126.43360137939453
2020-07-15,127.03138732910156
2020-07-16,126.99153900146484
2020-07-17,129.3229217529297
2020-07-20,128.8048553466797
2020-07-21,129.86094665527344
2020-07-22,129.50225830078125
2020-07-23,128.32659912109375
2020-07-24,121.71102142333984
2020-07-27,120.53534698486328
2020-07-28,120.21653747558594
2020-07-29,122.6475601196289
2020-07-30,118.1441650390625
2020-07-31,115.13526916503906
2020-08-03,116.58989715576172
2020-08-04,117.34711456298828
2020-08-05,116.76924896240234
2020-08-06,115.57365417480469
2020-08-07,116.3109359741211
2020-08-10,116.19139099121094
2020-08-11,118.34343719482422
2020-08-12,119.35969543457031
2020-08-13,119.79808044433594
2020-08-14,118.24381256103516
2020-08-17,117.28734588623047
2020-08-18,116.76924896240234
2020-08-19,117.94490814208984
2020-08-20,114.93599700927734
2020-08-21,113.84005737304688
2020-08-24,116.5301284790039
2020-08-25,114.99578857421875
2020-08-26,113.82012939453125
2020-08-27,113.26217651367188
2020-08-28,111.03042602539062
2020-09-01,106.76615142822266
2020-09-02,108.14105987548828
2020-09-03,107.30416107177734
2020-09-04,104.87313842773438
2020-09-07,107.0650405883789
2020-09-08,106.80599212646484
2020-09-09,109.09754943847656
2020-09-10,109.01783752441406
2020-09-11,109.81490325927734
2020-09-14,109.21710968017578
2020-09-15,108.75879669189453
2020-09-16,108.95806121826172
2020-09-17,106.94548034667969
2020-09-18,107.26431274414062
2020-09-21,102.88048553466797
2020-09-22,103.59783935546875
2020-09-23,104.03620147705078
2020-09-24,103.45833587646484
2020-09-25,103.41851043701172
2020-09-28,103.59783935546875
2020-09-29,102.68121337890625
2020-09-30,102.30261993408203
2020-10-01,101.32621765136719
2020-10-02,102.44210052490234
2020-10-05,107.28423309326172
2020-10-06,109.95438385009766
2020-10-07,108.75879669189453
2020-10-08,110.81121063232422
2020-10-09,110.75145721435547
2020-10-12,111.42893981933594
2020-10-13,111.5883560180664
2020-10-14,109.3565902709961
2020-10-15,108.49974060058594
2020-10-16,108.95806121826172
2020-10-19,108.75879669189453
2020-10-20,109.97431945800781
2020-10-21,106.1683349609375
2020-10-22,108.36027526855469
2020-10-23,112.1861572265625
2020-10-26,109.336669921875
2020-10-27,105.63033294677734
2020-10-28,102.68121337890625
2020-10-29,103.11959838867188
2020-10-30,102.6214370727539
2020-11-02,105.61041259765625
2020-11-03,105.76982879638672
2020-11-04,105.98900604248047
2020-11-05,105.71003723144531
2020-11-06,104.65393829345703
2020-11-09,111.68798065185547
2020-11-10,116.25115203857422
2020-11-11,116.66960906982422
2020-11-12,117.82535552978516
2020-11-13,119.08072662353516
2020-11-16,127.31035614013672
2020-11-17,122.0896224975586
2020-11-18,122.54793548583984
2020-11-19,121.21285247802734
2020-11-20,122.7272720336914
2020-11-23,121.53167724609375
2020-11-24,124.85940551757812
2020-11-25,123.90291595458984
2020-11-26,125.21807861328125
2020-11-27,124.44095611572266
2020-11-30,123.22543334960938
2020-12-01,124.97895812988281
2020-12-02,126.593017578125
2020-12-03,126.69264221191406
2020-12-04,129.68162536621094
2020-12-07,131.73402404785156
2020-12-08,130.27940368652344
2020-12-09,132.1525115966797
2020-12-10,133.2484588623047
2020-12-11,130.49862670898438
2020-12-14,130.67794799804688
2020-12-15,129.52220153808594
2020-12-16,130.29933166503906
2020-12-17,125.056884765625
2020-12-18,125.55520629882812
2020-12-21,121.54875183105469
2020-12-22,121.36935424804688
2020-12-23,122.58524322509766
2020-12-24,122.82442474365234
2020-12-29,122.98390197753906
2020-12-30,122.02713012695312
2020-12-31,120.53218078613281
2021-01-04,123.22309112548828
2021-01-05,124.0004653930664
2021-01-06,129.10321044921875
2021-01-07,130.7177276611328
2021-01-08,128.00689697265625
2021-01-11,127.86737060546875
2021-01-12,125.2761459350586
2021-01-13,127.09000396728516
2021-01-14,128.5052032470703
2021-01-15,126.79100799560547
2021-01-18,125.95384979248047
2021-01-19,126.5717544555664
2021-01-20,126.71127319335938
2021-01-21,127.48863983154297
2021-01-22,126.91060638427734
2021-01-25,127.96702575683594
2021-01-26,128.7244873046875
2021-01-27,127.74779510498047
2021-01-28,126.15316772460938
2021-01-29,124.41903686523438
2021-02-01,125.97379302978516
2021-02-02,126.95047760009766
2021-02-03,134.40524291992188
2021-02-04,135.36203002929688
2021-02-05,133.6278533935547
2021-02-08,131.9535369873047
2021-02-09,131.7542266845703
2021-02-10,132.51165771484375
2021-02-11,133.06976318359375
2021-02-12,133.46839904785156
2021-02-15,135.14276123046875
2021-02-16,133.18936157226562
2021-02-17,132.25254821777344
2021-02-18,129.8406982421875
2021-02-19,130.7177276611328
2021-02-22,129.98020935058594
2021-02-23,129.50184631347656
2021-02-24,125.07681274414062
2021-02-25,124.2795181274414
2021-02-26,121.6085433959961
2021-03-01,123.22309112548828
2021-03-02,123.74134063720703
2021-03-03,124.81768035888672
2021-03-04,125.29608154296875
2021-03-05,124.13997650146484
2021-03-08,125.63492584228516
2021-03-09,127.24945831298828
2021-03-10,128.8839569091797
2021-03-11,131.3356170654297
2021-03-12,132.37213134765625
2021-03-15,132.611328125
2021-03-16,134.06642150878906
2021-03-17,136.45831298828125
2021-03-18,135.66099548339844
2021-03-19,133.48837280273438
2021-03-22,132.21267700195312
2021-03-23,133.6478271484375
2021-03-24,133.46839904785156
2021-03-25,134.24578857421875
2021-03-26,134.9235076904297
2021-03-29,132.0332794189453
2021-03-30,133.6278533935547
2021-03-31,131.43528747558594
2021-04-01,133.20928955078125
2021-04-06,134.1660614013672
2021-04-07,136.17926025390625
2021-04-08,135.99986267089844
2021-04-09,134.1859893798828
2021-04-12,134.36538696289062
2021-04-13,133.6278533935547
2021-04-14,133.66775512695312
2021-04-15,132.89036560058594
2021-04-16,134.72418212890625
2021-04-19,134.82383728027344
2021-04-20,131.03665161132812
2021-04-21,132.39205932617188
2021-04-22,133.6478271484375
2021-04-23,133.1295623779297
2021-04-26,133.88702392578125
2021-04-27,134.5846405029297
2021-04-28,134.684326171875
2021-04-29,135.0231475830078
2021-04-30,136.3386993408203
2021-05-04,137.3552703857422
2021-05-05,140.0660858154297
2021-05-06,141.54110717773438
2021-05-07,141.341796875
2021-05-10,141.93975830078125
2021-05-11,138.431640625
2021-05-12,139.66744995117188
2021-05-13,138.98976135253906
2021-05-14,140.24546813964844
2021-05-17,141.22218322753906
2021-05-18,128.6447296142578
2021-05-19,125.97379302978516
2021-05-20,127.44878387451172
2021-05-21,127.05013275146484
2021-05-24,128.94375610351562
2021-05-25,127.4687271118164
2021-05-26,126.55182647705078
2021-05-27,127.94712829589844
2021-05-28,127.86737060546875
2021-06-01,127.8274917602539
2021-06-02,127.2893295288086
2021-06-03,127.14978790283203
2021-06-04,127.50858306884766
2021-06-07,128.7045440673828
2021-06-08,128.1464385986328
2021-06-09,127.80757141113281
2021-06-10,129.36231994628906
2021-06-11,129.40219116210938
2021-06-14,129.5616455078125
2021-06-15,131.5548858642578
2021-06-16,129.72113037109375
2021-06-17,129.86062622070312
2021-06-18,127.24945831298828
2021-06-21,129.02345275878906
2021-06-22,129.8008270263672
2021-06-23,130.21942138671875
2021-06-24,124.91414642333984
2021-06-25,122.62122344970703
2021-06-28,120.188720703125
2021-06-29,120.72708129882812
2021-06-30,120.9663314819336
2021-07-01,121.32522583007812
2021-07-02,121.4847412109375
2021-07-05,121.7838134765625
2021-07-06,118.91268157958984
2021-07-07,118.71331024169922
2021-07-08,117.49706268310547
2021-07-09,118.27464294433594
2021-07-12,119.29151916503906
2021-07-13,118.95255279541016
2021-07-14,117.11822509765625
2021-07-15,114.9449462890625
2021-07-16,116.24093627929688
2021-07-19,112.65201568603516
2021-07-20,112.990966796875
2021-07-21,114.74555206298828
2021-07-22,115.68265533447266
2021-07-23,118.47402954101562
2021-07-26,117.23784637451172
2021-07-27,116.38050079345703
2021-07-28,114.98481750488281
2021-07-29,116.04155731201172
2021-07-30,115.82222747802734
2021-08-02,116.44031524658203
2021-08-03,117.3375473022461
2021-08-04,116.55995178222656
2021-08-05,117.09828186035156
2021-08-06,118.29459381103516
2021-08-09,119.01236724853516
2021-08-10,118.91268157958984
2021-08-11,119.61052703857422
2021-08-12,120.2286148071289
2021-08-13,119.92953491210938
2021-08-16,119.13201141357422
2021-08-17,120.02923583984375
2021-08-18,121.3052978515625
2021-08-19,120.84671020507812
2021-08-20,122.30221557617188
2021-08-23,121.94332122802734
2021-08-24,122.02308654785156
2021-08-25,122.60128784179688
2021-08-26,122.12276458740234
2021-08-27,122.36203002929688
2021-08-31,121.58442687988281
2021-09-01,121.88349914550781
2021-09-02,120.88658142089844
2021-09-03,120.44793701171875
2021-09-06,121.22553253173828
2021-09-07,121.9034423828125
2021-09-08,121.46478271484375
2021-09-09,118.51390838623047
2021-09-10,116.40045166015625
2021-09-13,117.35749816894531
2021-09-14,115.70259857177734
2021-09-15,114.30690002441406
2021-09-16,114.64585876464844
2021-09-17,113.96795654296875
2021-09-20,113.78851318359375
2021-09-21,113.68882751464844
2021-09-22,115.04462432861328
2021-09-23,113.98788452148438
2021-09-24,113.4495620727539
2021-09-27,115.52314758300781
2021-09-28,114.62591552734375
2021-09-29,115.14432525634766
2021-09-30,112.95108795166016
2021-10-01,111.85448455810547
2021-10-04,113.42961883544922
2021-10-05,114.30690002441406
2021-10-06,111.27627563476562
2021-10-07,112.09374237060547
2021-10-08,111.75479125976562
2021-10-11,111.41584014892578
2021-10-12,110.67811584472656
2021-10-13,109.80082702636719
2021-10-14,110.77781677246094
2021-10-15,110.09991455078125
2021-10-18,109.10298919677734
2021-10-19,109.0631103515625
2021-10-20,111.65509796142578
2021-10-21,110.53854370117188
2021-10-22,110.4787368774414
2021-10-25,110.37904357910156
2021-10-26,112.21337127685547
2021-10-27,111.67503356933594
2021-10-28,108.64440155029297
2021-10-29,107.70730590820312
2021-11-01,109.02323150634766
2021-11-02,108.12599182128906
2021-11-03,106.61067962646484
2021-11-04,109.82075500488281
2021-11-05,111.01708221435547
2021-11-08,110.61829376220703
2021-11-09,111.43578338623047
2021-11-10,111.91429901123047
2021-11-11,113.66887664794922
2021-11-12,113.21028900146484
2021-11-15,112.15354919433594
2021-11-16,117.55687713623047
2021-11-17,113.8283920288086
2021-11-18,114.68573760986328
2021-11-19,113.2701187133789
2021-11-22,116.87895965576172
2021-11-23,115.62284088134766
2021-11-24,117.41729736328125
2021-11-25,113.78437805175781
2021-11-26,109.31676483154297
2021-11-29,109.81539154052734
2021-11-30,109.03753662109375
2021-12-01,110.75277709960938
2021-12-02,109.75555419921875
2021-12-03,110.07466125488281
2021-12-06,112.5677490234375
2021-12-07,111.57051849365234
2021-12-08,112.78713989257812
2021-12-09,112.8868637084961
2021-12-10,112.8868637084961
2021-12-13,112.14891052246094
2021-12-14,113.90403747558594
2021-12-15,110.97217559814453
2021-12-16,111.3710708618164
2021-12-17,113.94393920898438
2021-12-20,111.19156646728516
2021-12-21,112.94670867919922
2021-12-22,112.22869873046875
2021-12-23,112.52784729003906
2021-12-24,112.22869873046875
2021-12-29,112.32839965820312
2021-12-30,112.06912994384766
2021-12-31,111.949462890625
2022-01-04,115.00099182128906
2022-01-05,113.98382568359375
2022-01-06,113.66470336914062
2022-01-07,114.28298950195312
2022-01-10,117.13507843017578
2022-01-11,115.77883911132812
2022-01-12,116.77607727050781
2022-01-13,117.45419311523438
2022-01-14,117.95281982421875
2022-01-17,118.5511474609375
2022-01-18,121.16390991210938
2022-01-19,120.52568054199219
2022-01-20,119.58827209472656
2022-01-21,117.21485137939453
2022-01-24,122.5201416015625
2022-01-25,125.17277526855469
2022-01-26,123.87638092041016
2022-01-27,125.73123931884766
2022-01-28,127.26698303222656
2022-01-31,129.66033935546875
2022-02-01,127.60603332519531
2022-02-02,131.95399475097656
2022-02-03,133.21047973632812
2022-02-04,133.84872436523438
2022-02-07,137.0199432373047
2022-02-08,136.84042358398438
2022-02-09,139.1539764404297
2022-02-10,138.05706787109375
2022-02-11,138.51577758789062
2022-02-14,136.16229248046875
2022-02-15,138.51577758789062
2022-02-16,139.11410522460938
2022-02-17,137.57838439941406
2022-02-18,137.19940185546875
2022-02-21,135.58392333984375
2022-02-22,136.0625762939453
2022-02-23,135.2049560546875
2022-02-24,129.74014282226562
2022-02-25,133.21047973632812
2022-02-28,131.076416015625
2022-03-01,128.5634002685547
2022-03-02,129.4808349609375
2022-03-03,127.64592742919922
2022-03-04,123.11846923828125
2022-03-07,120.58550262451172
2022-03-08,116.13784790039062
2022-03-09,119.60821533203125
2022-03-10,118.15225982666016
2022-03-11,119.16944122314453
2022-03-14,121.44312286376953
2022-03-15,121.74230194091797
2022-03-16,123.99604034423828
2022-03-17,125.611572265625
2022-03-18,127.28692626953125
2022-03-21,127.62598419189453
2022-03-22,126.64869689941406
2022-03-23,123.91627502441406
2022-03-24,124.49465942382812
2022-03-25,124.97333526611328
2022-03-28,125.23261260986328
2022-03-29,126.20990753173828
2022-03-30,129.06201171875
2022-03-31,124.49465942382812
2022-04-01,126.05035400390625
2022-04-04,125.65145874023438
2022-04-05,125.13290405273438
2022-04-06,127.62598419189453
2022-04-07,126.48912048339844
2022-04-08,128.92237854003906
2022-04-11,130.45814514160156
2022-04-12,130.298583984375
2022-04-13,131.31573486328125
2022-04-14,131.77447509765625
2022-04-19,130.0193328857422
2022-04-20,128.1046600341797
2022-04-21,128.14453125
2022-04-22,127.28692626953125
2022-04-25,126.36947631835938
2022-04-26,127.34675598144531
2022-04-27,125.55174255371094
2022-04-28,126.68859100341797
2022-04-29,121.20379638671875
2022-05-03,123.31793975830078
2022-05-04,122.5600357055664
2022-05-05,123.11846923828125
2022-05-06,120.08689880371094
2022-05-09,118.39159393310547
2022-05-10,118.41155242919922
2022-05-11,118.53120422363281
2022-05-12,118.39159393310547
2022-05-13,117.49407196044922
2022-05-16,119.7278823852539
2022-05-17,119.96721649169922
2022-05-18,117.73341369628906
2022-05-19,118.13230895996094
2022-05-20,120.7650146484375
2022-05-23,125.75117492675781
2022-05-24,128.48358154296875
2022-05-25,129.8597869873047
2022-05-26,131.0564422607422
2022-05-27,129.7799835205078
2022-05-30,128.96229553222656
2022-05-31,130.21878051757812
2022-06-01,126.38614654541016
2022-06-06,125.6878890991211
2022-06-07,125.6878890991211
2022-06-08,124.17166137695312
2022-06-09,125.6878890991211
2022-06-10,125.14922332763672
2022-06-13,125.6878890991211
2022-06-14,125.24897766113281
2022-06-15,125.8075942993164
2022-06-16,125.28887176513672
2022-06-17,126.68540954589844
2022-06-20,127.44352722167969
2022-06-21,127.44352722167969
2022-06-22,126.44600677490234
2022-06-23,126.18663787841797
2022-06-24,126.18663787841797
2022-06-27,126.90486145019531
2022-06-28,128.26150512695312
2022-06-29,126.18663787841797
2022-06-30,126.34625244140625
2022-07-01,127.04452514648438
2022-07-04,128.34130859375
2022-07-05,126.68540954589844
2022-07-06,126.38614654541016
2022-07-07,127.12433624267578
2022-07-08,128.1417999267578
2022-07-11,128.3812255859375
2022-07-12,128.9597625732422
2022-07-13,128.7802276611328
2022-07-14,127.46348571777344
2022-07-15,128.72036743164062
2022-07-18,129.7976837158203
2022-07-19,130.67550659179688
2022-07-20,128.9398193359375
2022-07-21,129.27896118164062
2022-07-22,128.70040893554688
2022-07-25,128.70040893554688
2022-07-26,122.05690002441406
2022-07-27,120.72021484375
2022-07-28,118.50572967529297
2022-07-29,120.50077056884766
2022-08-01,120.2015151977539
2022-08-02,120.42095947265625
2022-08-03,118.56556701660156
2022-08-04,118.34611511230469
2022-08-05,121.13919067382812
2022-08-08,120.72021484375
2022-08-09,121.97709655761719
2022-08-10,120.91973876953125
2022-08-11,120.91973876953125
2022-08-12,121.27884674072266
2022-08-15,120.83992004394531
2022-08-16,122.91477966308594
2022-08-17,121.47834014892578
2022-08-18,121.25888061523438
2022-08-19,121.43843078613281
2022-08-22,119.58304595947266
2022-08-23,117.08924102783203
2022-08-24,115.99197387695312
2022-08-25,116.2712631225586
2022-08-26,114.79493713378906
2022-08-30,115.433349609375
2022-08-31,115.39344787597656
2022-09-01,111.9021224975586
2022-09-02,113.5580062866211
2022-09-05,112.06172180175781
2022-09-06,112.8996353149414
2022-09-07,109.9070816040039
2022-09-08,107.63272857666016
2022-09-09,108.21129608154297
2022-09-12,110.2861328125
2022-09-13,108.82975006103516
2022-09-14,106.85466003417969
2022-09-15,108.96940612792969
2022-09-16,108.09158325195312
2022-09-20,106.1164779663086
2022-09-21,108.51054382324219
2022-09-22,108.59034729003906
2022-09-23,107.85218048095703
2022-09-26,106.39579772949219
2022-09-27,105.29851531982422
2022-09-28,104.85960388183594
2022-09-29,101.58773803710938
2022-09-30,100.86951446533203
2022-10-03,103.46308898925781
2022-10-04,104.71995544433594
2022-10-05,102.32589721679688
2022-10-06,101.34832000732422
2022-10-07,100.27100372314453
2022-10-10,101.22863006591797
2022-10-11,101.04907989501953
2022-10-12,98.70488739013672
2022-10-13,99.14380645751953
2022-10-14,99.34329986572266
2022-10-17,99.77223205566406
2022-10-18,99.3632583618164
2022-10-19,100.909423828125
2022-10-20,98.4754638671875
2022-10-21,98.34577941894531
2022-10-24,99.33334350585938
2022-10-25,98.42558288574219
2022-10-26,98.52532958984375
2022-10-27,98.42558288574219
2022-10-28,99.5627670288086
2022-10-31,101.38824462890625
2022-11-01,102.30594635009766
2022-11-02,103.06407165527344
2022-11-03,102.18624877929688
2022-11-04,104.5005111694336
2022-11-07,104.46060180664062
2022-11-08,105.9768295288086
2022-11-09,103.84212493896484
2022-11-10,105.4980239868164
2022-11-11,103.46308898925781
2022-11-14,103.90199279785156
2022-11-15,95.65247344970703
2022-11-16,96.9193344116211
2022-11-17,96.18115234375
2022-11-18,97.17868041992188
2022-11-21,97.86697387695312
2022-11-22,94.76467895507812
2022-11-23,94.42552947998047
2022-11-24,92.47911834716797
2022-11-25,92.86831665039062
2022-11-28,92.61883544921875
2022-11-29,91.65083312988281
2022-11-30,91.65083312988281
2022-12-01,91.33149719238281
2022-12-02,90.95227813720703
2022-12-05,90.83251953125
2022-12-06,89.08612823486328
2022-12-07,87.47944641113281
2022-12-08,85.75300598144531
2022-12-09,86.5713119506836
2022-12-12,86.88067626953125
2022-12-13,86.31185150146484
2022-12-14,86.16216278076172
2022-12-15,85.80290985107422
2022-12-16,83.58747863769531
2022-12-19,84.11639404296875
2022-12-20,83.62739562988281
2022-12-21,84.3259506225586
2022-12-22,83.55754852294922
2022-12-23,83.7271957397461
2022-12-28,84.29601287841797
2022-12-29,84.94468688964844
2022-12-30,84.06649017333984
2023-01-03,85.73306274414062
2023-01-04,87.62914276123047
2023-01-05,88.587158203125
2023-01-06,88.52727508544922
2023-01-09,88.50733184814453
2023-01-10,87.5393295288086
2023-01-11,87.63911437988281
2023-01-12,91.86040496826172
2023-01-13,91.42131805419922
2023-01-16,93.10783386230469
2023-01-17,91.9901351928711
2023-01-18,90.50320434570312
2023-01-19,90.0740966796875
2023-01-20,91.69074249267578
