Date,MKS.L
2019-05-15,260.3215637207031
2019-05-16,252.63711547851562
2019-05-17,254.06019592285156
2019-05-20,252.06796264648438
2019-05-21,271.0042724609375
2019-05-22,245.62258911132812
2019-05-23,242.92454528808594
2019-05-24,246.12222290039062
2019-05-28,250.31919860839844
2019-05-29,231.83255004882812
2019-05-30,221.008056640625
2019-05-31,225.10635375976562
2019-06-03,227.0055389404297
2019-06-04,229.80438232421875
2019-06-05,230.30418395996094
2019-06-06,223.4070587158203
2019-06-07,220.40830993652344
2019-06-10,220.40830993652344
2019-06-11,218.80894470214844
2019-06-12,219.10885620117188
2019-06-13,215.91017150878906
2019-06-14,215.91017150878906
2019-06-17,218.6090545654297
2019-06-18,222.10760498046875
2019-06-19,212.0117950439453
2019-06-20,211.91183471679688
2019-06-21,209.71275329589844
2019-06-24,204.11508178710938
2019-06-25,205.6144561767578
2019-06-26,206.0142822265625
2019-06-27,209.9126739501953
2019-06-28,210.61236572265625
2019-07-01,210.51243591308594
2019-07-02,209.9126739501953
2019-07-03,213.2113037109375
2019-07-04,212.31167602539062
2019-07-05,213.01138305664062
2019-07-08,211.11216735839844
2019-07-09,209.71275329589844
2019-07-10,208.0134735107422
2019-07-11,206.0142822265625
2019-07-12,208.0134735107422
2019-07-15,208.21339416503906
2019-07-16,207.71359252929688
2019-07-17,204.51492309570312
2019-07-18,205.1146697998047
2019-07-19,206.0142822265625
2019-07-22,206.5140838623047
2019-07-23,206.5140838623047
2019-07-24,211.61195373535156
2019-07-25,208.4132843017578
2019-07-26,209.41290283203125
2019-07-29,212.11175537109375
2019-07-30,209.2129669189453
2019-07-31,207.8135223388672
2019-08-01,207.8135223388672
2019-08-02,200.91639709472656
2019-08-05,190.57070922851562
2019-08-06,188.6715087890625
2019-08-07,188.8714141845703
2019-08-08,189.5711212158203
2019-08-09,187.47201538085938
2019-08-12,187.77188110351562
2019-08-13,184.0734100341797
2019-08-14,182.9239044189453
2019-08-15,180.27499389648438
2019-08-16,181.17462158203125
2019-08-19,185.67274475097656
2019-08-20,185.32289123535156
2019-08-21,186.9722137451172
2019-08-22,191.6702423095703
2019-08-23,186.62234497070312
2019-08-27,189.5211639404297
2019-08-28,188.6715087890625
2019-08-29,188.1717071533203
2019-08-30,192.1700439453125
2019-09-02,189.5211639404297
2019-09-03,186.67233276367188
2019-09-04,193.01971435546875
2019-09-05,196.4182891845703
2019-09-06,195.56861877441406
2019-09-09,195.9684600830078
2019-09-10,201.01638793945312
2019-09-11,202.91558837890625
2019-09-12,197.96763610839844
2019-09-13,200.1167449951172
2019-09-16,205.41453552246094
2019-09-17,204.01512145996094
2019-09-18,201.81600952148438
2019-09-19,198.767333984375
2019-09-20,195.76856994628906
2019-09-23,189.4211883544922
2019-09-24,186.42245483398438
2019-09-25,181.92431640625
2019-09-26,180.17503356933594
2019-09-27,187.9218292236328
2019-09-30,184.373291015625
2019-10-01,187.6719207763672
2019-10-02,180.8247528076172
2019-10-03,178.8256072998047
2019-10-04,171.7785186767578
2019-10-07,170.87889099121094
2019-10-08,167.23043823242188
2019-10-09,163.8318328857422
2019-10-10,166.58070373535156
2019-10-11,185.77272033691406
2019-10-14,188.97137451171875
2019-10-15,196.61817932128906
2019-10-16,199.56695556640625
2019-10-17,200.6165313720703
2019-10-18,200.51658630371094
2019-10-21,198.31748962402344
2019-10-22,195.66859436035156
2019-10-23,190.9205780029297
2019-10-24,183.673583984375
2019-10-25,183.22377014160156
2019-10-28,187.02218627929688
2019-10-29,187.22210693359375
2019-10-30,180.22503662109375
2019-10-31,181.42453002929688
2019-11-01,179.67523193359375
2019-11-04,184.32330322265625
2019-11-05,182.274169921875
2019-11-06,181.92431640625
2019-11-07,191.3203887939453
2019-11-08,185.9226531982422
2019-11-11,188.3716278076172
2019-11-12,184.5731964111328
2019-11-13,180.17503356933594
2019-11-14,173.41537475585938
2019-11-15,177.51458740234375
2019-11-18,181.4637908935547
2019-11-19,185.962890625
2019-11-20,185.962890625
2019-11-21,186.86270141601562
2019-11-22,191.91168212890625
2019-11-25,200.7599334716797
2019-11-26,200.65992736816406
2019-11-27,195.91090393066406
2019-11-28,200.16004943847656
2019-11-29,194.31121826171875
2019-12-02,191.36180114746094
2019-12-03,186.81271362304688
2019-12-04,191.06187438964844
2019-12-05,193.16143798828125
2019-12-06,201.15985107421875
2019-12-09,208.25843811035156
2019-12-10,206.35882568359375
2019-12-11,207.15863037109375
2019-12-12,209.25823974609375
2019-12-13,223.5553741455078
2019-12-16,228.85430908203125
2019-12-17,218.95628356933594
2019-12-18,217.95651245117188
2019-12-19,218.95628356933594
2019-12-20,215.1570587158203
2019-12-23,216.65675354003906
2019-12-24,216.15684509277344
2019-12-27,217.6565399169922
2019-12-30,216.056884765625
2019-12-31,213.4573974609375
2020-01-02,215.85691833496094
2020-01-03,214.05728149414062
2020-01-06,213.05747985839844
2020-01-07,218.35641479492188
2020-01-08,218.55638122558594
2020-01-09,194.3612060546875
2020-01-10,191.26182556152344
2020-01-13,189.46218872070312
2020-01-14,184.9630889892578
2020-01-15,180.81390380859375
2020-01-16,184.0632781982422
2020-01-17,187.01268005371094
2020-01-20,187.76251220703125
2020-01-21,186.26283264160156
2020-01-22,187.46258544921875
2020-01-23,187.21263122558594
2020-01-24,184.51318359375
2020-01-27,180.81390380859375
2020-01-28,184.26321411132812
2020-01-29,179.4141845703125
2020-01-30,180.61395263671875
2020-01-31,175.9648895263672
2020-02-03,177.51458740234375
2020-02-04,180.96388244628906
2020-02-05,180.61395263671875
2020-02-06,185.3130340576172
2020-02-07,183.41339111328125
2020-02-10,182.2636260986328
2020-02-11,177.96449279785156
2020-02-12,180.51397705078125
2020-02-13,179.4641876220703
2020-02-14,183.8133087158203
2020-02-17,183.76333618164062
2020-02-18,180.8638916015625
2020-02-19,181.26382446289062
2020-02-20,186.21282958984375
2020-02-21,183.3134307861328
2020-02-24,179.01426696777344
2020-02-25,176.014892578125
2020-02-26,171.9156951904297
2020-02-27,159.01828002929688
2020-02-28,158.36839294433594
2020-03-02,157.318603515625
2020-03-03,163.76730346679688
2020-03-04,161.81771850585938
2020-03-05,157.5185546875
2020-03-06,154.11924743652344
2020-03-09,136.5227508544922
2020-03-10,134.87307739257812
2020-03-11,128.9242706298828
2020-03-12,108.42835998535156
2020-03-13,97.4205551147461
2020-03-16,96.9006576538086
2020-03-17,92.30157470703125
2020-03-18,114.22720336914062
2020-03-19,115.97685241699219
2020-03-20,107.77849578857422
2020-03-23,91.68170166015625
2020-03-24,99.66011047363281
2020-03-25,110.57792663574219
2020-03-26,108.42835998535156
2020-03-27,99.16020965576172
2020-03-30,98.94024658203125
2020-03-31,99.2201919555664
2020-04-01,99.98004150390625
2020-04-02,99.24019622802734
2020-04-03,93.98123931884766
2020-04-06,100.08002471923828
2020-04-07,111.22779846191406
2020-04-08,108.22840118408203
2020-04-09,110.52794647216797
2020-04-14,106.72869873046875
2020-04-15,99.14022064208984
2020-04-16,93.3813705444336
2020-04-17,98.0804214477539
2020-04-20,97.80047607421875
2020-04-21,91.02183532714844
2020-04-22,87.9824447631836
2020-04-23,91.32176208496094
2020-04-24,90.8018798828125
2020-04-27,94.34117126464844
2020-04-28,97.44054412841797
2020-04-29,98.90026092529297
2020-04-30,92.08162689208984
2020-05-01,92.9814453125
2020-05-04,90.64191436767578
2020-05-05,87.0826187133789
2020-05-06,89.06222534179688
2020-05-07,95.10102081298828
2020-05-11,87.54252624511719
2020-05-12,92.94144439697266
2020-05-13,86.28277587890625
2020-05-14,88.66230010986328
2020-05-15,85.02303314208984
2020-05-18,87.382568359375
2020-05-19,85.78287506103516
2020-05-20,95.02103424072266
2020-05-21,98.22039794921875
2020-05-22,94.54113006591797
2020-05-26,100.27999114990234
2020-05-27,99.04023742675781
2020-05-28,100.67989349365234
2020-05-29,97.74049377441406
2020-06-01,99.86007690429688
2020-06-02,98.80028533935547
2020-06-03,106.87867736816406
2020-06-04,105.97885131835938
2020-06-05,111.52774047851562
2020-06-08,119.12622833251953
2020-06-09,120.47595977783203
2020-06-10,112.12762451171875
2020-06-11,102.97945404052734
2020-06-12,105.72889709472656
2020-06-15,107.97844696044922
2020-06-16,109.52814483642578
2020-06-17,111.72770690917969
2020-06-18,112.02764892578125
2020-06-19,107.82848358154297
2020-06-22,110.0780258178711
2020-06-23,108.97825622558594
2020-06-24,103.17941284179688
2020-06-25,102.17960357666016
2020-06-26,100.62992095947266
2020-06-29,101.22979736328125
2020-06-30,98.98023986816406
2020-07-01,99.64012145996094
2020-07-02,102.1296157836914
2020-07-03,98.14041137695312
2020-07-06,98.38036346435547
2020-07-07,94.22119140625
2020-07-08,94.98104858398438
2020-07-09,94.8610610961914
2020-07-10,95.98084259033203
2020-07-13,97.48054504394531
2020-07-14,98.06043243408203
2020-07-15,99.0202407836914
2020-07-16,97.96045684814453
2020-07-17,98.82028198242188
2020-07-20,98.6003189086914
2020-07-21,98.00043487548828
2020-07-22,96.46075439453125
2020-07-23,97.06063842773438
2020-07-24,95.34097290039062
2020-07-27,96.48075103759766
2020-07-28,100.18000793457031
2020-07-29,100.97985076904297
2020-07-30,96.64070892333984
2020-07-31,94.96105194091797
2020-08-03,96.96064758300781
2020-08-04,98.20040130615234
2020-08-05,102.57952880859375
2020-08-06,101.22979736328125
2020-08-07,103.57931518554688
2020-08-10,110.27798461914062
2020-08-11,116.72669982910156
2020-08-12,117.97644805908203
2020-08-13,114.92706298828125
2020-08-14,112.82748413085938
2020-08-17,113.57733154296875
2020-08-18,108.0284423828125
2020-08-19,108.92825317382812
2020-08-20,108.97825622558594
2020-08-21,109.7780990600586
2020-08-24,110.87786865234375
2020-08-25,111.7776870727539
2020-08-26,113.97724914550781
2020-08-27,112.77749633789062
2020-08-28,111.07782745361328
2020-09-01,106.32878112792969
2020-09-02,107.5285415649414
2020-09-03,107.82848358154297
2020-09-04,108.92825317382812
2020-09-07,110.47795867919922
2020-09-08,108.42835998535156
2020-09-09,107.7284927368164
2020-09-10,105.428955078125
2020-09-11,101.82966613769531
2020-09-14,104.67910766601562
2020-09-15,109.22819519042969
2020-09-16,112.07762908935547
2020-09-17,111.97765350341797
2020-09-18,110.72789764404297
2020-09-21,104.4791488647461
2020-09-22,101.97965240478516
2020-09-23,100.4299545288086
2020-09-24,97.20059967041016
2020-09-25,93.98123931884766
2020-09-28,99.60012817382812
2020-09-29,96.32077026367188
2020-09-30,97.50054168701172
2020-10-01,99.50013732910156
2020-10-02,98.68030548095703
2020-10-05,99.80007934570312
2020-10-06,97.50054168701172
2020-10-07,97.40055847167969
2020-10-08,95.78089141845703
2020-10-09,99.1801986694336
2020-10-12,97.52053833007812
2020-10-13,94.80107879638672
2020-10-14,94.18119812011719
2020-10-15,91.98164367675781
2020-10-16,91.14181518554688
2020-10-19,92.5415267944336
2020-10-20,92.5415267944336
2020-10-21,95.08101654052734
2020-10-22,97.64051818847656
2020-10-23,97.82047271728516
2020-10-26,95.22099304199219
2020-10-27,93.44135284423828
2020-10-28,91.48175048828125
2020-10-29,88.7022933959961
2020-10-30,89.1222152709961
2020-11-02,90.50193786621094
2020-11-03,91.98164367675781
2020-11-04,96.48075103759766
2020-11-05,95.88086700439453
2020-11-06,96.16082000732422
2020-11-09,112.47755432128906
2020-11-10,120.42596435546875
2020-11-11,120.67591094970703
2020-11-12,120.97586059570312
2020-11-13,123.72531127929688
2020-11-16,126.4747543334961
2020-11-17,128.37437438964844
2020-11-18,132.17361450195312
2020-11-19,130.72390747070312
2020-11-20,132.57354736328125
2020-11-23,135.0230712890625
2020-11-24,140.27200317382812
2020-11-25,135.3729705810547
2020-11-26,130.1740264892578
2020-11-27,127.37457275390625
2020-11-30,125.72491455078125
2020-12-01,132.7235107421875
2020-12-02,134.9730682373047
2020-12-03,142.1216278076172
2020-12-04,142.47157287597656
2020-12-07,138.47238159179688
2020-12-08,137.1226348876953
2020-12-09,142.97145080566406
2020-12-10,136.72271728515625
2020-12-11,129.62413024902344
2020-12-14,134.72311401367188
2020-12-15,137.1226348876953
2020-12-16,138.62232971191406
2020-12-17,139.1222381591797
2020-12-18,133.57334899902344
2020-12-21,128.8242950439453
2020-12-22,131.62371826171875
2020-12-23,138.37237548828125
2020-12-24,138.5723419189453
2020-12-29,140.8218994140625
2020-12-30,138.17242431640625
2020-12-31,136.27279663085938
2021-01-04,131.37376403808594
2021-01-05,133.57334899902344
2021-01-06,139.47215270996094
2021-01-07,141.32180786132812
2021-01-08,137.8724822998047
2021-01-11,134.27320861816406
2021-01-12,134.4231719970703
2021-01-13,133.02345275878906
2021-01-14,138.0724334716797
2021-01-15,139.57215881347656
2021-01-18,138.0724334716797
2021-01-19,134.37318420410156
2021-01-20,137.67251586914062
2021-01-21,142.77149963378906
2021-01-22,143.02145385742188
2021-01-25,141.62171936035156
2021-01-26,143.5213623046875
2021-01-27,147.97047424316406
2021-01-28,147.07064819335938
2021-01-29,141.52174377441406
2021-02-01,139.97206115722656
2021-02-02,138.47238159179688
2021-02-03,139.17221069335938
2021-02-04,138.87228393554688
2021-02-05,138.3223876953125
2021-02-08,134.1732177734375
2021-02-09,134.6231231689453
2021-02-10,131.3238067626953
2021-02-11,129.42416381835938
2021-02-12,130.32400512695312
2021-02-15,138.87228393554688
2021-02-16,138.17242431640625
2021-02-17,134.7731170654297
2021-02-18,133.02345275878906
2021-02-19,138.0724334716797
2021-02-22,139.32220458984375
2021-02-23,143.9712677001953
2021-02-24,145.77090454101562
2021-02-25,146.27081298828125
2021-02-26,141.87167358398438
2021-03-01,145.27101135253906
2021-03-02,145.22100830078125
2021-03-03,148.42037963867188
2021-03-04,148.97027587890625
2021-03-05,145.4209747314453
2021-03-08,149.020263671875
2021-03-09,153.96926879882812
2021-03-10,156.71871948242188
2021-03-11,156.06886291503906
2021-03-12,158.06846618652344
2021-03-15,158.568359375
2021-03-16,158.91827392578125
2021-03-17,158.21841430664062
2021-03-18,155.61892700195312
2021-03-19,155.11903381347656
2021-03-22,152.8195037841797
2021-03-23,148.8702850341797
2021-03-24,150.12002563476562
2021-03-25,148.32040405273438
2021-03-26,153.81930541992188
2021-03-29,153.01947021484375
2021-03-30,154.5691680908203
2021-03-31,150.8199005126953
2021-04-01,152.36956787109375
2021-04-06,152.61952209472656
2021-04-07,157.11863708496094
2021-04-08,156.21881103515625
2021-04-09,156.86868286132812
2021-04-12,154.81910705566406
2021-04-13,157.16864013671875
2021-04-14,157.11863708496094
2021-04-15,154.7191162109375
2021-04-16,156.46878051757812
2021-04-19,162.06764221191406
2021-04-20,153.9192657470703
2021-04-21,154.41917419433594
2021-04-22,158.01846313476562
2021-04-23,157.7685089111328
2021-04-26,158.61831665039062
2021-04-27,158.96827697753906
2021-04-28,158.66831970214844
2021-04-29,158.46836853027344
2021-04-30,157.9684600830078
2021-05-04,156.26881408691406
2021-05-05,156.9686737060547
2021-05-06,156.4187774658203
2021-05-07,159.3181915283203
2021-05-10,162.91748046875
2021-05-11,155.7189178466797
2021-05-12,152.5195770263672
2021-05-13,151.26980590820312
2021-05-14,157.26861572265625
2021-05-17,156.06886291503906
2021-05-18,156.11883544921875
2021-05-19,154.0692596435547
2021-05-20,154.11924743652344
2021-05-21,152.71951293945312
2021-05-24,156.76870727539062
2021-05-25,155.9188690185547
2021-05-26,169.16622924804688
2021-05-27,171.0658721923828
2021-05-28,165.3669891357422
2021-06-01,159.76809692382812
2021-06-02,162.61753845214844
2021-06-03,159.81809997558594
2021-06-04,157.4185791015625
2021-06-07,160.8678741455078
2021-06-08,164.21722412109375
2021-06-09,159.2682342529297
2021-06-10,157.4185791015625
2021-06-11,158.61831665039062
2021-06-14,156.9686737060547
2021-06-15,155.9188690185547
2021-06-16,154.81910705566406
2021-06-17,154.41917419433594
2021-06-18,148.57034301757812
2021-06-21,152.71951293945312
2021-06-22,152.71951293945312
2021-06-23,153.76931762695312
2021-06-24,152.71951293945312
2021-06-25,153.4693603515625
2021-06-28,150.51995849609375
2021-06-29,149.57017517089844
2021-06-30,146.4207763671875
2021-07-01,152.11962890625
2021-07-02,152.61952209472656
2021-07-05,157.0686492919922
2021-07-06,153.9192657470703
2021-07-07,152.5195770263672
2021-07-08,147.8205108642578
2021-07-09,148.27041625976562
2021-07-12,147.47056579589844
2021-07-13,147.570556640625
2021-07-14,145.071044921875
2021-07-15,137.47256469726562
2021-07-16,138.27239990234375
2021-07-19,132.27359008789062
2021-07-20,131.5237579345703
2021-07-21,138.5723419189453
2021-07-22,138.0724334716797
2021-07-23,140.37196350097656
2021-07-26,142.6215362548828
2021-07-27,141.17181396484375
2021-07-28,141.8217010498047
2021-07-29,138.0724334716797
2021-07-30,135.4729766845703
2021-08-02,137.32261657714844
2021-08-03,137.4225616455078
2021-08-04,138.97225952148438
2021-08-05,139.672119140625
2021-08-06,139.92205810546875
2021-08-09,140.27200317382812
2021-08-10,141.0218505859375
2021-08-11,141.62171936035156
2021-08-12,146.27081298828125
2021-08-13,146.97067260742188
2021-08-16,147.07064819335938
2021-08-17,145.9708709716797
2021-08-18,144.92108154296875
2021-08-19,142.6715087890625
2021-08-20,162.76751708984375
2021-08-23,163.86729431152344
2021-08-24,170.6659393310547
2021-08-25,179.4141845703125
2021-08-26,178.8643035888672
2021-08-27,178.4143829345703
2021-08-31,179.4641876220703
2021-09-01,184.46319580078125
2021-09-02,182.76351928710938
2021-09-03,182.51358032226562
2021-09-06,181.0138702392578
2021-09-07,187.0626678466797
2021-09-08,185.962890625
2021-09-09,184.51318359375
2021-09-10,187.11265563964844
2021-09-13,188.36239624023438
2021-09-14,188.86231994628906
2021-09-15,186.1128387451172
2021-09-16,182.1636505126953
2021-09-17,182.3636016845703
2021-09-20,181.71372985839844
2021-09-21,185.4629669189453
2021-09-22,188.21243286132812
2021-09-23,188.31243896484375
2021-09-24,187.11265563964844
2021-09-27,192.7115478515625
2021-09-28,189.46218872070312
2021-09-29,190.4619903564453
2021-09-30,183.46337890625
2021-10-01,181.5637664794922
2021-10-04,183.8133087158203
2021-10-05,185.66293334960938
2021-10-06,179.4641876220703
2021-10-07,171.76573181152344
2021-10-08,174.26522827148438
2021-10-11,172.71551513671875
2021-10-12,176.66473388671875
2021-10-13,182.56356811523438
2021-10-14,183.3134307861328
2021-10-15,184.1632537841797
2021-10-18,181.71372985839844
2021-10-19,183.663330078125
2021-10-20,181.26382446289062
2021-10-21,180.56396484375
2021-10-22,177.91448974609375
2021-10-25,182.1136474609375
2021-10-26,185.86289978027344
2021-10-27,185.0630645751953
2021-10-28,184.41319274902344
2021-10-29,183.56336975097656
2021-11-01,188.56236267089844
2021-11-02,190.8618927001953
2021-11-03,188.6123504638672
2021-11-04,192.5615692138672
2021-11-05,193.86131286621094
2021-11-08,190.26202392578125
2021-11-09,194.4111785888672
2021-11-10,226.45480346679688
2021-11-11,232.45359802246094
2021-11-12,236.9527130126953
2021-11-15,236.2528533935547
2021-11-16,232.15365600585938
2021-11-17,227.65457153320312
2021-11-18,236.1528778076172
2021-11-19,240.751953125
2021-11-22,245.45101928710938
2021-11-23,247.2506561279297
2021-11-24,243.25146484375
2021-11-25,245.55101013183594
2021-11-26,238.05250549316406
2021-11-29,240.65194702148438
2021-11-30,236.1528778076172
2021-12-01,240.65194702148438
2021-12-02,238.65237426757812
2021-12-03,241.05191040039062
2021-12-06,244.85113525390625
2021-12-07,248.2504425048828
2021-12-08,243.75135803222656
2021-12-09,242.2516326904297
2021-12-10,236.9527130126953
2021-12-13,233.45339965820312
2021-12-14,228.7543487548828
2021-12-15,223.15545654296875
2021-12-16,223.05548095703125
2021-12-17,224.55519104003906
2021-12-20,225.55499267578125
2021-12-21,228.9542999267578
2021-12-22,227.45458984375
2021-12-23,229.55418395996094
2021-12-24,230.154052734375
2021-12-29,234.75315856933594
2021-12-30,233.15347290039062
2021-12-31,231.35382080078125
2022-01-04,238.45240783691406
2022-01-05,249.65016174316406
2022-01-06,250.8499298095703
2022-01-07,256.5487976074219
2022-01-10,253.6493682861328
2022-01-11,256.8487243652344
2022-01-12,252.9495086669922
2022-01-13,232.95350646972656
2022-01-14,223.2554473876953
2022-01-17,223.45541381835938
2022-01-18,222.05569458007812
2022-01-19,226.65475463867188
2022-01-20,223.45541381835938
2022-01-21,219.25624084472656
2022-01-24,212.75753784179688
2022-01-25,219.15626525878906
2022-01-26,218.85630798339844
2022-01-27,220.7559356689453
2022-01-28,218.05648803710938
2022-01-31,217.75653076171875
2022-02-01,215.85691833496094
2022-02-02,218.15646362304688
2022-02-03,212.35760498046875
2022-02-04,203.7593231201172
2022-02-07,197.46058654785156
2022-02-08,195.01109313964844
2022-02-09,199.9600830078125
2022-02-10,200.65992736816406
2022-02-11,196.61074829101562
2022-02-14,191.76173400878906
2022-02-15,192.3116455078125
2022-02-16,190.81190490722656
2022-02-17,185.962890625
2022-02-18,184.56317138671875
2022-02-21,180.96388244628906
2022-02-22,177.61453247070312
2022-02-23,173.21542358398438
2022-02-24,172.5155792236328
2022-02-25,174.76513671875
2022-02-28,174.76513671875
2022-03-01,169.9160919189453
2022-03-02,165.91688537597656
2022-03-03,162.76751708984375
2022-03-04,157.26861572265625
2022-03-07,149.87008666992188
2022-03-08,151.16983032226562
2022-03-09,158.46836853027344
2022-03-10,158.4183807373047
2022-03-11,160.1180419921875
2022-03-14,165.4169921875
2022-03-15,161.91769409179688
2022-03-16,166.9166717529297
2022-03-17,162.6675262451172
2022-03-18,165.06707763671875
2022-03-21,162.717529296875
2022-03-22,159.36817932128906
2022-03-23,158.61831665039062
2022-03-24,153.81930541992188
2022-03-25,155.21902465820312
2022-03-28,155.3190155029297
2022-03-29,165.31700134277344
2022-03-30,160.01806640625
2022-03-31,154.66912841796875
2022-04-01,157.91847229003906
2022-04-04,159.61814880371094
2022-04-05,158.1184539794922
2022-04-06,150.61993408203125
2022-04-07,150.869873046875
2022-04-08,153.369384765625
2022-04-11,153.4193878173828
2022-04-12,153.31939697265625
2022-04-13,150.07005310058594
2022-04-14,149.0702667236328
2022-04-19,147.8205108642578
2022-04-20,149.1202392578125
2022-04-21,154.7191162109375
2022-04-22,151.8697052001953
2022-04-25,152.969482421875
2022-04-26,141.67172241210938
2022-04-27,136.9226531982422
2022-04-28,138.87228393554688
2022-04-29,137.72251892089844
2022-05-03,143.37136840820312
2022-05-04,140.6719207763672
2022-05-05,135.82289123535156
2022-05-06,134.0232391357422
2022-05-09,132.77349853515625
2022-05-10,134.32321166992188
2022-05-11,136.6727294921875
2022-05-12,140.87188720703125
2022-05-13,141.67172241210938
2022-05-16,144.27122497558594
2022-05-17,142.97145080566406
2022-05-18,136.97265625
2022-05-19,133.57334899902344
2022-05-20,136.8726806640625
2022-05-23,136.47274780273438
2022-05-24,132.22360229492188
2022-05-25,138.62232971191406
2022-05-26,149.57017517089844
2022-05-27,149.8201141357422
2022-05-30,152.26962280273438
2022-05-31,149.8201141357422
2022-06-01,149.87008666992188
2022-06-06,150.76991271972656
2022-06-07,146.4207763671875
2022-06-08,148.2204132080078
2022-06-09,144.0712432861328
2022-06-10,140.1220245361328
2022-06-13,137.1226348876953
2022-06-14,134.72311401367188
2022-06-15,139.0222625732422
2022-06-16,132.4735565185547
2022-06-17,138.22242736816406
2022-06-20,141.77171325683594
2022-06-21,141.22181701660156
2022-06-22,138.52235412597656
2022-06-23,139.0222625732422
2022-06-24,143.9712677001953
2022-06-27,144.92108154296875
2022-06-28,144.42117309570312
2022-06-29,140.07205200195312
2022-06-30,135.4729766845703
2022-07-01,138.17242431640625
2022-07-04,139.77210998535156
2022-07-05,137.4225616455078
2022-07-06,134.9730682373047
2022-07-07,138.67233276367188
2022-07-08,134.27320861816406
2022-07-11,134.72311401367188
2022-07-12,134.47314453125
2022-07-13,132.22360229492188
2022-07-14,129.4741668701172
2022-07-15,134.6231231689453
2022-07-18,136.82269287109375
2022-07-19,142.82150268554688
2022-07-20,143.37136840820312
2022-07-21,143.02145385742188
2022-07-22,144.77110290527344
2022-07-25,145.37098693847656
2022-07-26,135.4229736328125
2022-07-27,138.5723419189453
2022-07-28,139.52215576171875
2022-07-29,141.42176818847656
2022-08-01,141.22181701660156
2022-08-02,138.47238159179688
2022-08-03,137.27261352539062
2022-08-04,139.27220153808594
2022-08-05,136.12283325195312
2022-08-08,138.82229614257812
2022-08-09,138.5723419189453
2022-08-10,142.32159423828125
2022-08-11,136.22280883789062
2022-08-12,136.12283325195312
2022-08-15,135.22300720214844
2022-08-16,137.32261657714844
2022-08-17,134.82308959960938
2022-08-18,133.07345581054688
2022-08-19,131.27381896972656
2022-08-22,129.67413330078125
2022-08-23,128.97425842285156
2022-08-24,127.22461700439453
2022-08-25,121.57573699951172
2022-08-26,120.2760009765625
2022-08-30,122.02565002441406
2022-08-31,121.87567901611328
2022-09-01,121.67571258544922
2022-09-02,121.2258071899414
2022-09-05,123.62532806396484
2022-09-06,129.62413024902344
2022-09-07,121.97566223144531
2022-09-08,116.8266830444336
2022-09-09,117.62652587890625
2022-09-12,126.67472076416016
2022-09-13,121.87567901611328
2022-09-14,120.17601776123047
2022-09-15,115.7269058227539
2022-09-16,114.2771987915039
2022-09-20,111.72770690917969
2022-09-21,110.87786865234375
2022-09-22,110.37796783447266
2022-09-23,106.52873992919922
2022-09-26,102.97945404052734
2022-09-27,102.27959442138672
2022-09-28,103.6792984008789
2022-09-29,95.52093505859375
2022-09-30,98.66030883789062
2022-10-03,99.14022064208984
2022-10-04,102.42955017089844
2022-10-05,96.86065673828125
2022-10-06,96.16082000732422
2022-10-07,93.84127807617188
2022-10-10,96.48075103759766
2022-10-11,98.18040466308594
2022-10-12,93.181396484375
2022-10-13,98.42035675048828
2022-10-14,99.38017272949219
2022-10-17,103.62931823730469
2022-10-18,103.27938842773438
2022-10-19,101.92965698242188
2022-10-20,103.32937622070312
2022-10-21,101.32977294921875
2022-10-24,102.42955017089844
2022-10-25,106.47874450683594
2022-10-26,108.07842254638672
2022-10-27,108.87826538085938
2022-10-28,104.22919464111328
2022-10-31,105.47895050048828
2022-11-01,110.77789306640625
2022-11-02,111.17780303955078
2022-11-03,109.57813262939453
2022-11-04,112.62751770019531
2022-11-07,114.97705078125
2022-11-08,117.02664184570312
2022-11-09,113.07743072509766
2022-11-10,119.9760513305664
2022-11-11,124.67511749267578
2022-11-14,125.22500610351562
2022-11-15,124.67511749267578
2022-11-16,119.72610473632812
2022-11-17,120.67591094970703
2022-11-18,123.42536926269531
2022-11-21,119.82608795166016
2022-11-22,122.82549285888672
2022-11-23,125.62492370605469
2022-11-24,126.72470092773438
2022-11-25,125.67491912841797
2022-11-28,123.92526245117188
2022-11-29,122.42556762695312
2022-11-30,120.52595520019531
2022-12-01,122.52555084228516
2022-12-02,123.12542724609375
2022-12-05,122.2256088256836
2022-12-06,121.42576599121094
2022-12-07,122.17561340332031
2022-12-08,122.27559661865234
2022-12-09,123.02544403076172
2022-12-12,119.17620849609375
2022-12-13,122.77550506591797
2022-12-14,121.87567901611328
2022-12-15,120.3759765625
2022-12-16,118.77629089355469
2022-12-19,120.22600555419922
2022-12-20,121.17581176757812
2022-12-21,122.87547302246094
2022-12-22,120.02604675292969
2022-12-23,123.57533264160156
2022-12-28,122.37557983398438
2022-12-29,124.27519989013672
2022-12-30,123.27539825439453
2023-01-03,126.6247329711914
2023-01-04,131.62371826171875
2023-01-05,136.12283325195312
2023-01-06,137.52255249023438
2023-01-09,141.07183837890625
2023-01-10,141.27182006835938
2023-01-11,143.37136840820312
2023-01-12,145.27101135253906
2023-01-13,145.87088012695312
2023-01-16,150.07005310058594
2023-01-17,150.869873046875
2023-01-18,151.06985473632812
2023-01-19,149.17022705078125
2023-01-20,150.96987915039062
2023-01-23,148.82029724121094
2023-01-24,147.72052001953125
2023-01-25,145.0210418701172
2023-01-26,145.52096557617188
