Date,JDW.L
2016-05-26,742.0478515625
2016-05-27,746.04541015625
2016-05-31,749.5432739257812
2016-06-01,723.0594482421875
2016-06-02,734.5523681640625
2016-06-03,734.5523681640625
2016-06-06,727.556640625
2016-06-07,730.554931640625
2016-06-08,727.0569458007812
2016-06-09,734.5523681640625
2016-06-10,724.55859375
2016-06-13,714.06494140625
2016-06-14,711.0667114257812
2016-06-15,707.0692138671875
2016-06-16,694.0770874023438
2016-06-17,714.06494140625
2016-06-20,742.5475463867188
2016-06-21,719.0618896484375
2016-06-22,735.5517578125
2016-06-23,757.0386962890625
2016-06-24,721.560302734375
2016-06-27,669.5919189453125
2016-06-28,676.5877685546875
2016-06-29,693.5772705078125
2016-06-30,705.570068359375
2016-07-01,706.5694580078125
2016-07-04,694.5767211914062
2016-07-05,678.5864868164062
2016-07-06,682.5841674804688
2016-07-07,704.5707397460938
2016-07-08,714.06494140625
2016-07-11,738.0503540039062
2016-07-12,742.0478515625
2016-07-13,752.5414428710938
2016-07-14,757.5384521484375
2016-07-15,753.0411376953125
2016-07-18,769.5311279296875
2016-07-19,777.5261840820312
2016-07-20,801.0120239257812
2016-07-21,806.508544921875
2016-07-22,805.5091552734375
2016-07-25,817.0021362304688
2016-07-26,808.5074462890625
2016-07-27,825.4969482421875
2016-07-28,835.9906005859375
2016-07-29,851.4811401367188
2016-08-01,847.9833374023438
2016-08-02,832.4927368164062
2016-08-03,843.9857177734375
2016-08-04,849.4822998046875
2016-08-05,857.9771728515625
2016-08-08,869.4702758789062
2016-08-09,889.957763671875
2016-08-10,873.4678955078125
2016-08-11,885.4605712890625
2016-08-12,888.9583129882812
2016-08-15,888.9583129882812
2016-08-16,874.9668579101562
2016-08-17,891.456787109375
2016-08-18,895.9540405273438
2016-08-19,890.9571533203125
2016-08-22,887.9588623046875
2016-08-23,889.4580688476562
2016-08-24,892.4562377929688
2016-08-25,882.9619750976562
2016-08-26,891.456787109375
2016-08-30,879.464111328125
2016-08-31,886.9595336914062
2016-09-01,897.4531860351562
2016-09-02,895.454345703125
2016-09-05,891.456787109375
2016-09-06,889.4580688476562
2016-09-07,890.4573974609375
2016-09-08,923.4373779296875
2016-09-09,945.923583984375
2016-09-12,924.436767578125
2016-09-13,917.940673828125
2016-09-14,908.446533203125
2016-09-15,912.9437255859375
2016-09-16,920.439208984375
2016-09-19,917.4410400390625
2016-09-20,937.928466796875
2016-09-21,925.935791015625
2016-09-22,940.9266967773438
2016-09-23,937.928466796875
2016-09-26,932.4318237304688
2016-09-27,934.4306640625
2016-09-28,945.4239501953125
2016-09-29,945.923583984375
2016-09-30,939.9273071289062
2016-10-03,949.4214477539062
2016-10-04,951.4202880859375
2016-10-05,934.9302978515625
2016-10-06,930.9328002929688
2016-10-07,897.952880859375
2016-10-10,886.4598388671875
2016-10-11,912.4440307617188
2016-10-12,894.455078125
2016-10-13,896.953369140625
2016-10-14,898.4525756835938
2016-10-17,878.46484375
2016-10-18,897.4531860351562
2016-10-19,897.4531860351562
2016-10-20,900.5315551757812
2016-10-21,899.0323486328125
2016-10-24,884.5399169921875
2016-10-25,865.0501098632812
2016-10-26,859.5529174804688
2016-10-27,854.5554809570312
2016-10-28,870.5472412109375
2016-10-31,869.5477905273438
2016-11-01,887.5383911132812
2016-11-02,865.5497436523438
2016-11-03,867.5487060546875
2016-11-04,843.561279296875
2016-11-07,856.5545043945312
2016-11-08,863.55078125
2016-11-09,867.0490112304688
2016-11-10,869.5477905273438
2016-11-11,862.5513305664062
2016-11-14,865.0501098632812
2016-11-15,862.5513305664062
2016-11-16,847.5591430664062
2016-11-17,845.0604248046875
2016-11-18,861.5518798828125
2016-11-21,848.55859375
2016-11-22,838.06396484375
2016-11-23,839.5632934570312
2016-11-24,828.569091796875
2016-11-25,823.5715942382812
2016-11-28,819.0739135742188
2016-11-29,825.0708618164062
2016-11-30,819.57373046875
2016-12-01,824.0713500976562
2016-12-02,820.5732421875
2016-12-05,821.072998046875
2016-12-06,824.5711059570312
2016-12-07,828.569091796875
2016-12-08,817.57470703125
2016-12-09,821.072998046875
2016-12-12,813.5768432617188
2016-12-13,823.07177734375
2016-12-14,830.0681762695312
2016-12-15,848.058837890625
2016-12-16,860.0526123046875
2016-12-19,861.5518798828125
2016-12-20,859.5529174804688
2016-12-21,864.050537109375
2016-12-22,877.0438842773438
2016-12-23,875.5446166992188
2016-12-28,884.5399169921875
2016-12-29,887.5383911132812
2016-12-30,887.5383911132812
2017-01-03,879.5425415039062
2017-01-04,875.0448608398438
2017-01-05,885.5394897460938
2017-01-06,890.0370483398438
2017-01-09,890.5368041992188
2017-01-10,891.0365600585938
2017-01-11,889.5372924804688
2017-01-12,890.5368041992188
2017-01-13,893.5352783203125
2017-01-16,897.533203125
2017-01-17,901.531005859375
2017-01-18,937.0125122070312
2017-01-19,934.0142211914062
2017-01-20,930.0162353515625
2017-01-23,932.5149536132812
2017-01-24,931.0158081054688
2017-01-25,933.514404296875
2017-01-26,928.5169677734375
2017-01-27,934.0142211914062
2017-01-30,929.5165405273438
2017-01-31,936.5130004882812
2017-02-01,943.009521484375
2017-02-02,942.5097045898438
2017-02-03,952.5045776367188
2017-02-06,949.0064697265625
2017-02-07,949.506103515625
2017-02-08,949.506103515625
2017-02-09,945.5082397460938
2017-02-10,948.0068969726562
2017-02-13,941.010498046875
2017-02-14,932.0152587890625
2017-02-15,947.5071411132812
2017-02-16,944.0089721679688
2017-02-17,942.5097045898438
2017-02-20,958.5014038085938
2017-02-21,952.5045776367188
2017-02-22,957.501953125
2017-02-23,965.497802734375
2017-02-24,979.9902954101562
2017-02-27,982.4889526367188
2017-02-28,978.99072265625
2017-03-01,988.4859008789062
2017-03-02,984.9876098632812
2017-03-03,988.985595703125
2017-03-06,961.4998779296875
2017-03-07,949.0064697265625
2017-03-08,953.0042724609375
2017-03-09,964.4983520507812
2017-03-10,935.0136108398438
2017-03-13,933.514404296875
2017-03-14,942.010009765625
2017-03-15,946.0078735351562
2017-03-16,946.0078735351562
2017-03-17,959.5010375976562
2017-03-20,962.9990844726562
2017-03-21,955.0032348632812
2017-03-22,929.0167846679688
2017-03-23,950.005859375
2017-03-24,946.5076904296875
2017-03-27,949.506103515625
2017-03-28,947.5071411132812
2017-03-29,945.0084228515625
2017-03-30,947.0074462890625
2017-03-31,944.5087890625
2017-04-03,939.5112915039062
2017-04-04,946.0078735351562
2017-04-05,957.501953125
2017-04-06,957.0022583007812
2017-04-07,955.5029907226562
2017-04-10,952.5045776367188
2017-04-11,956.5025024414062
2017-04-12,959.5010375976562
2017-04-13,978.99072265625
2017-04-18,979.490478515625
2017-04-19,988.4859008789062
2017-04-20,991.9840087890625
2017-04-21,995.4821166992188
2017-04-24,976.4920654296875
2017-04-25,971.9944458007812
2017-04-26,986.4868774414062
2017-04-27,987.0265502929688
2017-04-28,994.0233154296875
2017-05-02,1009.5158081054688
2017-05-03,1039.50146484375
2017-05-04,1057.4927978515625
2017-05-05,1038.5018310546875
2017-05-08,1045.498779296875
2017-05-09,1049.4967041015625
2017-05-10,1049.4967041015625
2017-05-11,1055.4937744140625
2017-05-12,1050.4962158203125
2017-05-15,1048.4970703125
2017-05-16,1057.4927978515625
2017-05-17,1020.5105590820312
2017-05-18,1017.511962890625
2017-05-19,1013.513916015625
2017-05-22,1005.5177612304688
2017-05-23,1014.5133666992188
2017-05-24,1019.5110473632812
2017-05-25,1019.5110473632812
2017-05-26,1040.5008544921875
2017-05-30,1029.5062255859375
2017-05-31,1028.5068359375
2017-06-01,1025.508056640625
2017-06-02,1017.511962890625
2017-06-05,1006.5172729492188
2017-06-06,994.0233154296875
2017-06-07,991.5243530273438
2017-06-08,999.5205688476562
2017-06-09,968.5355224609375
2017-06-12,965.0371704101562
2017-06-13,993.5234375
2017-06-14,1014.5133666992188
2017-06-15,1008.5162353515625
2017-06-16,1019.5110473632812
2017-06-19,1015.5130004882812
2017-06-20,1008.5162353515625
2017-06-21,1001.519775390625
2017-06-22,996.5220336914062
2017-06-23,995.0228271484375
2017-06-26,1000.5200805664062
2017-06-27,991.0247802734375
2017-06-28,987.5264282226562
2017-06-29,972.5335083007812
2017-06-30,975.0324096679688
2017-07-03,962.5383911132812
2017-07-04,967.0361938476562
2017-07-05,957.540771484375
2017-07-06,963.0381469726562
2017-07-07,974.0328369140625
2017-07-10,979.5301513671875
2017-07-11,979.5301513671875
2017-07-12,993.5234375
2017-07-13,1019.5110473632812
2017-07-14,1019.5110473632812
2017-07-17,1016.512451171875
2017-07-18,1019.5110473632812
2017-07-19,1019.5110473632812
2017-07-20,1020.5105590820312
2017-07-21,1019.5110473632812
2017-07-24,1007.5167236328125
2017-07-25,1010.5153198242188
2017-07-26,1023.509033203125
2017-07-27,1022.5096435546875
2017-07-28,1019.5110473632812
2017-07-31,1022.5096435546875
2017-08-01,1021.5100708007812
2017-08-02,1025.508056640625
2017-08-03,1019.5110473632812
2017-08-04,1026.5076904296875
2017-08-07,1021.5100708007812
2017-08-08,1023.509033203125
2017-08-09,1027.5072021484375
2017-08-10,1031.50537109375
2017-08-11,1035.50341796875
2017-08-14,1042.5
2017-08-15,1054.494384765625
2017-08-16,1051.49560546875
2017-08-17,1051.49560546875
2017-08-18,1052.4952392578125
2017-08-21,1054.494384765625
2017-08-22,1060.491455078125
2017-08-23,1058.492431640625
2017-08-24,1060.491455078125
2017-08-25,1065.4891357421875
2017-08-29,1053.49462890625
2017-08-30,1063.489990234375
2017-08-31,1091.4765625
2017-09-01,1067.4881591796875
2017-09-04,1055.4937744140625
2017-09-05,1070.486572265625
2017-09-06,1066.4884033203125
2017-09-07,1051.49560546875
2017-09-08,992.0242309570312
2017-09-11,1029.5062255859375
2017-09-12,1044.4990234375
2017-09-13,1035.50341796875
2017-09-14,1043.49951171875
2017-09-15,1188.43017578125
2017-09-18,1217.4161376953125
2017-09-19,1221.4141845703125
2017-09-20,1237.406494140625
2017-09-21,1229.410400390625
2017-09-22,1258.396484375
2017-09-25,1277.387451171875
2017-09-26,1254.3984375
2017-09-27,1244.403076171875
2017-09-28,1258.396484375
2017-09-29,1254.3984375
2017-10-02,1237.406494140625
2017-10-03,1232.4088134765625
2017-10-04,1276.387939453125
2017-10-05,1282.3848876953125
2017-10-06,1251.3997802734375
2017-10-09,1250.4002685546875
2017-10-10,1264.3935546875
2017-10-11,1250.4002685546875
2017-10-12,1254.3984375
2017-10-13,1269.39111328125
2017-10-16,1260.3955078125
2017-10-17,1251.3997802734375
2017-10-18,1267.39208984375
2017-10-19,1244.403076171875
2017-10-20,1240.4051513671875
2017-10-23,1248.4012451171875
2017-10-24,1236.406982421875
2017-10-25,1233.408447265625
2017-10-26,1251.48095703125
2017-10-27,1232.48876953125
2017-10-30,1248.482177734375
2017-10-31,1244.4837646484375
2017-11-01,1235.4876708984375
2017-11-02,1241.4849853515625
2017-11-03,1261.476806640625
2017-11-06,1257.478271484375
2017-11-07,1243.4842529296875
2017-11-08,1246.48291015625
2017-11-09,1238.486572265625
2017-11-10,1242.48486328125
2017-11-13,1227.490966796875
2017-11-14,1219.494140625
2017-11-15,1207.4991455078125
2017-11-16,1229.4901123046875
2017-11-17,1218.4945068359375
2017-11-20,1226.4913330078125
2017-11-21,1239.48583984375
2017-11-22,1235.4876708984375
2017-11-23,1235.4876708984375
2017-11-24,1233.4884033203125
2017-11-27,1231.4891357421875
2017-11-28,1235.4876708984375
2017-11-29,1238.486572265625
2017-11-30,1221.493408203125
2017-12-01,1224.4921875
2017-12-04,1229.4901123046875
2017-12-05,1215.495849609375
2017-12-06,1222.4930419921875
2017-12-07,1199.5025634765625
2017-12-08,1219.494140625
2017-12-11,1229.4901123046875
2017-12-12,1239.48583984375
2017-12-13,1245.7413330078125
2017-12-14,1249.4818115234375
2017-12-15,1249.4818115234375
2017-12-18,1256.4791259765625
2017-12-19,1274.4713134765625
2017-12-20,1269.473388671875
2017-12-21,1255.4793701171875
2017-12-22,1244.4837646484375
2017-12-27,1270.47314453125
2017-12-28,1255.4793701171875
2017-12-29,1256.4791259765625
2018-01-02,1243.4842529296875
2018-01-03,1234.488037109375
2018-01-04,1265.47509765625
2018-01-05,1275.470947265625
2018-01-08,1273.4718017578125
2018-01-09,1270.47314453125
2018-01-10,1240.485595703125
2018-01-11,1209.498291015625
2018-01-12,1229.4901123046875
2018-01-15,1244.4837646484375
2018-01-16,1263.47607421875
2018-01-17,1277.4703369140625
2018-01-18,1274.4713134765625
2018-01-19,1278.4697265625
2018-01-22,1259.4775390625
2018-01-23,1269.473388671875
2018-01-24,1298.4615478515625
2018-01-25,1300.4605712890625
2018-01-26,1314.4549560546875
2018-01-29,1295.462646484375
2018-01-30,1267.4742431640625
2018-01-31,1258.4781494140625
2018-02-01,1238.486572265625
2018-02-02,1226.4913330078125
2018-02-05,1216.4954833984375
2018-02-06,1180.5103759765625
2018-02-07,1197.50341796875
2018-02-08,1179.5108642578125
2018-02-09,1170.5145263671875
2018-02-12,1184.5087890625
2018-02-13,1187.5074462890625
2018-02-14,1194.5045166015625
2018-02-15,1189.506591796875
2018-02-16,1203.5008544921875
2018-02-19,1200.502197265625
2018-02-20,1206.4996337890625
2018-02-21,1225.49169921875
2018-02-22,1212.4971923828125
2018-02-23,1235.4876708984375
2018-02-26,1259.4775390625
2018-02-27,1262.4764404296875
2018-02-28,1267.4742431640625
2018-03-01,1272.4722900390625
2018-03-02,1271.47265625
2018-03-05,1278.4697265625
2018-03-06,1281.4686279296875
2018-03-07,1284.4674072265625
2018-03-08,1289.4652099609375
2018-03-09,1306.458251953125
2018-03-12,1324.45068359375
2018-03-13,1320.452392578125
2018-03-14,1309.456787109375
2018-03-15,1294.4632568359375
2018-03-16,1213.4967041015625
2018-03-19,1189.506591796875
2018-03-20,1159.5191650390625
2018-03-21,1162.5179443359375
2018-03-22,1140.5269775390625
2018-03-23,1136.5286865234375
2018-03-26,1102.5426025390625
2018-03-27,1148.5235595703125
2018-03-28,1165.5166015625
2018-03-29,1138.5279541015625
2018-04-03,1133.530029296875
2018-04-04,1134.529541015625
2018-04-05,1139.5274658203125
2018-04-06,1144.525390625
2018-04-09,1135.529052734375
2018-04-10,1114.53759765625
2018-04-11,1118.5360107421875
2018-04-12,1144.525390625
2018-04-13,1151.522705078125
2018-04-16,1161.5184326171875
2018-04-17,1169.514892578125
2018-04-18,1166.51611328125
2018-04-19,1183.509033203125
2018-04-20,1165.5166015625
2018-04-23,1187.5074462890625
2018-04-24,1170.5145263671875
2018-04-25,1135.529052734375
2018-04-26,1136.5286865234375
2018-04-27,1139.5274658203125
2018-04-30,1163.517578125
2018-05-01,1178.51123046875
2018-05-02,1148.5235595703125
2018-05-03,1142.56591796875
2018-05-04,1159.5594482421875
2018-05-08,1181.551025390625
2018-05-09,1176.5531005859375
2018-05-10,1162.558349609375
2018-05-11,1154.5615234375
2018-05-14,1199.5443115234375
2018-05-15,1196.54541015625
2018-05-16,1188.548583984375
2018-05-17,1205.5419921875
2018-05-18,1220.536376953125
2018-05-21,1221.535888671875
2018-05-22,1226.5340576171875
2018-05-23,1230.5325927734375
2018-05-24,1231.531982421875
2018-05-25,1243.527587890625
2018-05-29,1193.5465087890625
2018-05-30,1214.5386962890625
2018-05-31,1219.53662109375
2018-06-01,1232.53173828125
2018-06-04,1231.531982421875
2018-06-05,1245.52685546875
2018-06-06,1249.5252685546875
2018-06-07,1248.525634765625
2018-06-08,1249.5252685546875
2018-06-11,1255.5230712890625
2018-06-12,1269.517578125
2018-06-13,1259.5213623046875
2018-06-14,1254.5234375
2018-06-15,1223.5350341796875
2018-06-18,1253.5238037109375
2018-06-19,1251.5245361328125
2018-06-20,1250.52490234375
2018-06-21,1241.5281982421875
2018-06-22,1262.5203857421875
2018-06-25,1258.52197265625
2018-06-26,1259.5213623046875
2018-06-27,1251.5245361328125
2018-06-28,1254.5234375
2018-06-29,1259.5213623046875
2018-07-02,1230.5325927734375
2018-07-03,1231.531982421875
2018-07-04,1236.5302734375
2018-07-05,1237.52978515625
2018-07-06,1261.520751953125
2018-07-09,1237.52978515625
2018-07-10,1243.527587890625
2018-07-11,1286.5113525390625
2018-07-12,1297.507080078125
2018-07-13,1289.510009765625
2018-07-16,1277.092041015625
2018-07-17,1258.52197265625
2018-07-18,1237.52978515625
2018-07-19,1250.52490234375
2018-07-20,1255.5230712890625
2018-07-23,1247.526123046875
2018-07-24,1230.5325927734375
2018-07-25,1220.536376953125
2018-07-26,1224.5347900390625
2018-07-27,1218.5369873046875
2018-07-30,1220.536376953125
2018-07-31,1218.5369873046875
2018-08-01,1214.5386962890625
2018-08-02,1214.5386962890625
2018-08-03,1230.5325927734375
2018-08-06,1214.5386962890625
2018-08-07,1214.5386962890625
2018-08-08,1240.52880859375
2018-08-09,1236.5302734375
2018-08-10,1260.521240234375
2018-08-13,1240.52880859375
2018-08-14,1231.531982421875
2018-08-15,1219.53662109375
2018-08-16,1237.52978515625
2018-08-17,1224.5347900390625
2018-08-20,1242.528076171875
2018-08-21,1230.5325927734375
2018-08-22,1219.53662109375
2018-08-23,1214.5386962890625
2018-08-24,1222.53564453125
2018-08-28,1231.531982421875
2018-08-29,1217.5374755859375
2018-08-30,1227.5335693359375
2018-08-31,1244.527099609375
2018-09-03,1191.5472412109375
2018-09-04,1199.5443115234375
2018-09-05,1211.5396728515625
2018-09-06,1202.5430908203125
2018-09-07,1242.528076171875
2018-09-10,1259.5213623046875
2018-09-11,1278.5142822265625
2018-09-12,1278.5142822265625
2018-09-13,1279.513916015625
2018-09-14,1262.5203857421875
2018-09-17,1294.50830078125
2018-09-18,1297.507080078125
2018-09-19,1331.4942626953125
2018-09-20,1328.4952392578125
2018-09-21,1324.496826171875
2018-09-24,1316.4998779296875
2018-09-25,1304.5045166015625
2018-09-26,1290.509765625
2018-09-27,1293.508544921875
2018-09-28,1305.5040283203125
2018-10-01,1296.5074462890625
2018-10-02,1290.509765625
2018-10-03,1291.50927734375
2018-10-04,1278.5142822265625
2018-10-05,1265.5191650390625
2018-10-08,1257.5220947265625
2018-10-09,1254.5234375
2018-10-10,1251.5245361328125
2018-10-11,1226.5340576171875
2018-10-12,1217.5374755859375
2018-10-15,1221.535888671875
2018-10-16,1248.525634765625
2018-10-17,1250.52490234375
2018-10-18,1244.527099609375
2018-10-19,1218.5369873046875
2018-10-22,1218.5369873046875
2018-10-23,1201.5435791015625
2018-10-24,1216.537841796875
2018-10-25,1221.6162109375
2018-10-26,1229.61376953125
2018-10-29,1228.614013671875
2018-10-30,1214.618408203125
2018-10-31,1234.6121826171875
2018-11-01,1265.6024169921875
2018-11-02,1293.5936279296875
2018-11-05,1289.5948486328125
2018-11-06,1310.58837890625
2018-11-07,1137.642578125
2018-11-08,1186.627197265625
2018-11-09,1216.6177978515625
2018-11-12,1209.6199951171875
2018-11-13,1215.6180419921875
2018-11-14,1175.630615234375
2018-11-15,1173.6312255859375
2018-11-16,1161.635009765625
2018-11-19,1148.63916015625
2018-11-20,1122.6473388671875
2018-11-21,1163.634521484375
2018-11-22,1163.634521484375
2018-11-23,1156.63671875
2018-11-26,1157.63623046875
2018-11-27,1169.632568359375
2018-11-28,1150.6385498046875
2018-11-29,1140.6417236328125
2018-11-30,1142.64111328125
2018-12-03,1148.63916015625
2018-12-04,1121.6475830078125
2018-12-05,1138.6424560546875
2018-12-06,1108.65185546875
2018-12-07,1111.6507568359375
2018-12-10,1084.6591796875
2018-12-11,1095.6558837890625
2018-12-12,1097.6552734375
2018-12-13,1090.657470703125
2018-12-14,1089.65771484375
2018-12-17,1073.6627197265625
2018-12-18,1080.6605224609375
2018-12-19,1080.6605224609375
2018-12-20,1090.657470703125
2018-12-21,1068.6641845703125
2018-12-24,1078.6611328125
2018-12-27,1065.6654052734375
2018-12-28,1088.6580810546875
2018-12-31,1112.6505126953125
2019-01-02,1110.651123046875
2019-01-03,1106.65234375
2019-01-04,1116.649169921875
2019-01-07,1125.6463623046875
2019-01-08,1154.6373291015625
2019-01-09,1178.6297607421875
2019-01-10,1176.6304931640625
2019-01-11,1183.628173828125
2019-01-14,1193.6248779296875
2019-01-15,1197.6239013671875
2019-01-16,1177.6298828125
2019-01-17,1189.626220703125
2019-01-18,1202.6221923828125
2019-01-21,1201.62255859375
2019-01-22,1195.6243896484375
2019-01-23,1192.62548828125
2019-01-24,1190.6259765625
2019-01-25,1190.6259765625
2019-01-28,1186.627197265625
2019-01-29,1204.6217041015625
2019-01-30,1220.61669921875
2019-01-31,1213.6187744140625
2019-02-01,1232.61279296875
2019-02-04,1229.61376953125
2019-02-05,1231.613037109375
2019-02-06,1251.6068115234375
2019-02-07,1238.6109619140625
2019-02-08,1248.6077880859375
2019-02-11,1249.607421875
2019-02-12,1250.607177734375
2019-02-13,1264.602783203125
2019-02-14,1255.6055908203125
2019-02-15,1266.60205078125
2019-02-18,1276.5989990234375
2019-02-19,1283.5968017578125
2019-02-20,1280.5977783203125
2019-02-21,1290.5946044921875
2019-02-22,1308.5889892578125
2019-02-25,1298.592041015625
2019-02-26,1308.5889892578125
2019-02-27,1310.58837890625
2019-02-28,1311.5880126953125
2019-03-01,1327.5830078125
2019-03-04,1316.58642578125
2019-03-05,1323.584228515625
2019-03-06,1298.592041015625
2019-03-07,1272.600341796875
2019-03-08,1278.598388671875
2019-03-11,1268.6015625
2019-03-12,1275.5992431640625
2019-03-13,1299.5916748046875
2019-03-14,1291.59423828125
2019-03-15,1327.5830078125
2019-03-18,1314.587158203125
2019-03-19,1365.571044921875
2019-03-20,1336.5802001953125
2019-03-21,1327.5830078125
2019-03-22,1319.58544921875
2019-03-25,1292.593994140625
2019-03-26,1304.5902099609375
2019-03-27,1299.5916748046875
2019-03-28,1301.5911865234375
2019-03-29,1309.5885009765625
2019-04-01,1309.5885009765625
2019-04-02,1318.5858154296875
2019-04-03,1353.57470703125
2019-04-04,1352.5753173828125
2019-04-05,1336.5802001953125
2019-04-08,1325.58349609375
2019-04-09,1309.5885009765625
2019-04-10,1307.589111328125
2019-04-11,1326.5833740234375
2019-04-12,1335.5804443359375
2019-04-15,1325.58349609375
2019-04-16,1322.5845947265625
2019-04-17,1319.58544921875
2019-04-18,1327.5830078125
2019-04-23,1351.575439453125
2019-04-24,1358.5732421875
2019-04-25,1349.5760498046875
2019-04-26,1371.569091796875
2019-04-29,1374.5682373046875
2019-04-30,1367.5704345703125
2019-05-01,1374.5682373046875
2019-05-02,1333.619873046875
2019-05-03,1340.617919921875
2019-05-07,1344.6168212890625
2019-05-08,1285.633544921875
2019-05-09,1298.6298828125
2019-05-10,1304.628173828125
2019-05-13,1289.63232421875
2019-05-14,1335.6192626953125
2019-05-15,1323.6226806640625
2019-05-16,1316.624755859375
2019-05-17,1320.6236572265625
2019-05-20,1308.6270751953125
2019-05-21,1326.6219482421875
2019-05-22,1313.6256103515625
2019-05-23,1321.623291015625
2019-05-24,1328.621337890625
2019-05-28,1325.6220703125
2019-05-29,1324.62255859375
2019-05-30,1331.6204833984375
2019-05-31,1330.6207275390625
2019-06-03,1309.6265869140625
2019-06-04,1344.6168212890625
2019-06-05,1356.6134033203125
2019-06-06,1374.6082763671875
2019-06-07,1383.6055908203125
2019-06-10,1383.6055908203125
2019-06-11,1383.6055908203125
2019-06-12,1399.60107421875
2019-06-13,1399.60107421875
2019-06-14,1398.601318359375
2019-06-17,1404.5997314453125
2019-06-18,1427.5931396484375
2019-06-19,1429.592529296875
2019-06-20,1441.5889892578125
2019-06-21,1444.5882568359375
2019-06-24,1431.5919189453125
2019-06-25,1407.5987548828125
2019-06-26,1409.59814453125
2019-06-27,1426.5933837890625
2019-06-28,1427.5931396484375
2019-07-01,1449.5867919921875
2019-07-02,1449.5867919921875
2019-07-03,1450.5865478515625
2019-07-04,1440.5894775390625
2019-07-05,1438.590087890625
2019-07-08,1418.5958251953125
2019-07-09,1407.5987548828125
2019-07-10,1443.588623046875
2019-07-11,1452.5860595703125
2019-07-12,1459.583984375
2019-07-15,1473.5799560546875
2019-07-16,1479.578369140625
2019-07-17,1464.58251953125
2019-07-18,1526.5648193359375
2019-07-19,1570.5523681640625
2019-07-22,1576.550537109375
2019-07-23,1580.5494384765625
2019-07-24,1564.553955078125
2019-07-25,1547.5589599609375
2019-07-26,1539.5611572265625
2019-07-29,1547.5589599609375
2019-07-30,1544.5596923828125
2019-07-31,1530.5635986328125
2019-08-01,1525.565185546875
2019-08-02,1500.5721435546875
2019-08-05,1470.5809326171875
2019-08-06,1467.5816650390625
2019-08-07,1484.576904296875
2019-08-08,1497.5731201171875
2019-08-09,1500.5721435546875
2019-08-12,1486.5762939453125
2019-08-13,1499.5726318359375
2019-08-14,1464.58251953125
2019-08-15,1465.582275390625
2019-08-16,1470.5809326171875
2019-08-19,1581.5491943359375
2019-08-20,1544.5596923828125
2019-08-21,1566.5533447265625
2019-08-22,1587.5474853515625
2019-08-23,1614.5396728515625
2019-08-27,1579.5498046875
2019-08-28,1583.5487060546875
2019-08-29,1578.550048828125
2019-08-30,1578.550048828125
2019-09-02,1578.550048828125
2019-09-03,1578.550048828125
2019-09-04,1623.5372314453125
2019-09-05,1602.543212890625
2019-09-06,1573.551513671875
2019-09-09,1560.55517578125
2019-09-10,1539.5611572265625
2019-09-11,1554.556884765625
2019-09-12,1549.558349609375
2019-09-13,1549.558349609375
2019-09-16,1485.5765380859375
2019-09-17,1507.5703125
2019-09-18,1541.560546875
2019-09-19,1538.5614013671875
2019-09-20,1532.5631103515625
2019-09-23,1540.5609130859375
2019-09-24,1541.560546875
2019-09-25,1532.5631103515625
2019-09-26,1529.5640869140625
2019-09-27,1547.5589599609375
2019-09-30,1549.558349609375
2019-10-01,1548.5584716796875
2019-10-02,1532.5631103515625
2019-10-03,1542.560302734375
2019-10-04,1530.5635986328125
2019-10-07,1524.5654296875
2019-10-08,1518.567138671875
2019-10-09,1499.5726318359375
2019-10-10,1473.5799560546875
2019-10-11,1562.5545654296875
2019-10-14,1507.5703125
2019-10-15,1539.5611572265625
2019-10-16,1541.560546875
2019-10-17,1546.55908203125
2019-10-18,1519.56689453125
2019-10-21,1523.565673828125
2019-10-22,1505.57080078125
2019-10-23,1491.5748291015625
2019-10-24,1486.656005859375
2019-10-25,1473.6590576171875
2019-10-28,1475.6585693359375
2019-10-29,1469.659912109375
2019-10-30,1468.66015625
2019-10-31,1462.6614990234375
2019-11-01,1469.659912109375
2019-11-04,1451.6641845703125
2019-11-05,1468.66015625
2019-11-06,1465.660888671875
2019-11-07,1480.6573486328125
2019-11-08,1486.656005859375
2019-11-11,1508.65087890625
2019-11-12,1524.647216796875
2019-11-13,1565.6378173828125
2019-11-14,1550.6412353515625
2019-11-15,1563.63818359375
2019-11-18,1568.6370849609375
2019-11-19,1556.6397705078125
2019-11-20,1549.6414794921875
2019-11-21,1507.6512451171875
2019-11-22,1514.6495361328125
2019-11-25,1544.642578125
2019-11-26,1571.6363525390625
2019-11-27,1584.63330078125
2019-11-28,1593.63134765625
2019-11-29,1600.629638671875
2019-12-02,1568.6370849609375
2019-12-03,1529.6461181640625
2019-12-04,1521.64794921875
2019-12-05,1513.6497802734375
2019-12-06,1512.6500244140625
2019-12-09,1507.6512451171875
2019-12-10,1499.653076171875
2019-12-11,1487.65576171875
2019-12-12,1481.6572265625
2019-12-13,1615.626220703125
2019-12-16,1652.6175537109375
2019-12-17,1733.5989990234375
2019-12-18,1724.6009521484375
2019-12-19,1634.621826171875
2019-12-20,1642.619873046875
2019-12-23,1667.6142578125
2019-12-24,1679.6114501953125
2019-12-27,1693.608154296875
2019-12-30,1673.61279296875
2019-12-31,1662.6153564453125
2020-01-02,1677.6119384765625
2020-01-03,1675.6123046875
2020-01-06,1643.6197509765625
2020-01-07,1625.6239013671875
2020-01-08,1624.6240234375
2020-01-09,1621.6248779296875
