Date,SHYAMMETL.NS
2025-04-22,906.2985229492188
2025-04-23,895.444091796875
2025-04-24,899.029052734375
2025-04-25,882.3988037109375
2025-04-28,867.6605834960938
2025-04-29,871.4447631835938
2025-04-30,857.2542114257812
2025-05-02,851.6776733398438
2025-05-05,877.2703247070312
2025-05-06,876.3242797851562
2025-05-07,872.8887329101562
2025-05-08,876.2247314453125
2025-05-09,862.18359375
2025-05-12,888.4733276367188
2025-05-13,909.9332885742188
2025-05-14,904.1575317382812
2025-05-15,932.936767578125
2025-05-16,933.8330688476562
2025-05-19,903.1616821289062
2025-05-20,907.34423828125
2025-05-21,904.6056518554688
2025-05-22,900.0746459960938
2025-05-23,899.7759399414062
2025-05-26,867.9593505859375
2025-05-27,869.5029296875
2025-05-28,866.864013671875
2025-05-29,866.7145385742188
2025-05-30,839.5784301757812
2025-06-02,866.864013671875
2025-06-03,853.0718383789062
2025-06-04,848.7897338867188
2025-06-05,861.9346313476562
2025-06-06,866.3660888671875
2025-06-09,875.9259643554688
2025-06-10,875.0795288085938
2025-06-11,854.5157470703125
2025-06-12,843.8106079101562
2025-06-13,832.9064331054688
2025-06-16,835.2963256835938
2025-06-17,831.9603271484375
2025-06-18,824.2427368164062
2025-06-19,815.1309814453125
2025-06-20,822.8983154296875
2025-06-23,829.9686889648438
2025-06-24,830.3172607421875
2025-06-25,840.8231811523438
2025-06-26,860.44091796875
2025-06-27,852.0261840820312
2025-06-30,866.764404296875
2025-07-01,870.9468383789062
2025-07-02,875.2786865234375
2025-07-03,873.4862060546875
2025-07-04,874.88037109375
2025-07-07,869.1045532226562
2025-07-08,866.1171264648438
2025-07-09,856.6069946289062
2025-07-10,854.9638671875
2025-07-11,846.997314453125
2025-07-14,851.7274169921875
2025-07-15,868.3079223632812
2025-07-16,898.6307373046875
2025-07-17,915.9580078125
2025-07-18,907.09521484375
2025-07-21,916.107421875
2025-07-22,931.8911743164062
2025-07-23,921.8831787109375
2025-07-24,947.9239501953125
2025-07-25,964.9525146484375
2025-07-28,955.474609375
2025-07-29,989.8446044921875
2025-07-30,983.3097534179688
2025-07-31,984.3074340820312
2025-08-01,976.3259887695312
2025-08-04,975.3782958984375
2025-08-05,979.81787109375
2025-08-06,948.4410400390625
2025-08-07,966.1996459960938
2025-08-08,950.1370239257812
2025-08-11,950.9351806640625
2025-08-12,947.0442504882812
2025-08-13,961.8596801757812
2025-08-14,955.0755004882812
2025-08-18,966.0499877929688
2025-08-19,946.0499877929688
2025-08-20,947.0999755859375
2025-08-21,949.0499877929688
