Date,EXE
2024-10-28,83.8307113647461
2024-10-29,84.29283142089844
2024-10-30,87.2130355834961
2024-10-31,83.29976654052734
2024-11-01,82.25753784179688
2024-11-04,84.4009780883789
2024-11-05,85.21707153320312
2024-11-06,90.81168365478516
2024-11-07,90.59537506103516
2024-11-08,90.93950653076172
2024-11-11,94.13502502441406
2024-11-12,93.97771453857422
2024-11-13,94.52831268310547
2024-11-14,94.15738677978516
2024-11-15,93.95955657958984
2024-11-18,95.37403869628906
2024-11-19,94.67174530029297
2024-11-20,97.19408416748047
2024-11-21,99.87468719482422
2024-11-22,98.35139465332031
2024-11-25,97.79747009277344
2024-11-26,97.81725311279297
2024-11-27,97.67876434326172
2024-11-29,97.88648223876953
2024-12-02,96.77863311767578
2024-12-03,96.91712188720703
2024-12-04,96.42254638671875
2024-12-05,95.6806869506836
2024-12-06,95.52241516113281
2024-12-09,96.07633972167969
2024-12-10,95.967529296875
2024-12-11,98.51954650878906
2024-12-12,98.57890319824219
2024-12-13,97.46115112304688
2024-12-16,95.66089630126953
2024-12-17,95.7004623413086
2024-12-18,93.4748764038086
2024-12-19,93.29682922363281
2024-12-20,93.84085845947266
2024-12-23,95.5817642211914
2024-12-24,96.41265869140625
2024-12-26,95.15643310546875
2024-12-27,95.56198120117188
2024-12-30,98.7569351196289
2024-12-31,98.4700927734375
2025-01-02,100.1219711303711
2025-01-03,98.92510223388672
2025-01-06,100.39894104003906
2025-01-07,101.56613159179688
2025-01-08,101.80352783203125
2025-01-10,101.04188537597656
2025-01-13,101.10123443603516
2025-01-14,102.99051666259766
2025-01-15,104.0983657836914
2025-01-16,106.61080932617188
2025-01-17,105.20621490478516
2025-01-21,105.64144134521484
2025-01-22,105.89862060546875
2025-01-23,104.8501205444336
2025-01-24,104.8501205444336
2025-01-27,100.3198013305664
2025-01-28,101.0220947265625
2025-01-29,101.45732879638672
2025-01-30,101.60570526123047
2025-01-31,100.49784851074219
2025-02-03,101.75408172607422
2025-02-04,102.82235717773438
2025-02-05,103.94998931884766
2025-02-06,102.74323272705078
2025-02-07,101.8826675415039
2025-02-10,103.97966766357422
2025-02-11,104.637451171875
2025-02-12,102.88170623779297
2025-02-13,103.89064025878906
2025-02-14,104.18738555908203
2025-02-18,105.23588562011719
2025-02-19,106.28438568115234
2025-02-20,104.99849700927734
2025-02-21,103.01029968261719
2025-02-24,102.77290344238281
2025-02-25,101.77385711669922
2025-02-26,101.31884765625
2025-02-27,96.69950866699219
2025-02-28,97.8073501586914
2025-03-03,97.2831039428711
2025-03-04,99.60761260986328
2025-03-05,100.53741455078125
2025-03-06,95.19599151611328
2025-03-07,94.98827362060547
2025-03-10,98.01507568359375
2025-03-11,99.79102325439453
2025-03-12,100.30838012695312
2025-03-13,100.66655731201172
2025-03-14,102.079345703125
2025-03-17,105.0342788696289
2025-03-18,106.45702362060547
2025-03-19,108.00910186767578
2025-03-20,108.69560241699219
2025-03-21,106.80524444580078
2025-03-24,108.5463638305664
2025-03-25,109.25276184082031
2025-03-26,109.3821029663086
2025-03-27,109.08362579345703
2025-03-28,110.37702941894531
2025-03-31,110.75509643554688
2025-04-01,112.16789245605469
2025-04-02,113.29216003417969
2025-04-03,109.989013671875
2025-04-04,99.50249481201172
2025-04-07,99.55223846435547
2025-04-08,99.50249481201172
2025-04-09,103.27326202392578
2025-04-10,99.04483032226562
2025-04-11,102.89518737792969
2025-04-14,102.3977279663086
2025-04-15,103.70108032226562
2025-04-16,104.21843719482422
2025-04-17,105.9297103881836
2025-04-21,101.72117614746094
2025-04-22,102.48727416992188
2025-04-23,104.48706817626953
2025-04-24,103.8702163696289
2025-04-25,104.76565551757812
2025-04-28,106.56646728515625
2025-04-29,106.92463684082031
2025-04-30,103.37275695800781
2025-05-01,102.90513610839844
2025-05-02,105.34270477294922
2025-05-05,107.8001708984375
2025-05-06,107.95935821533203
2025-05-07,109.7502212524414
2025-05-08,108.2578353881836
2025-05-09,111.8097152709961
2025-05-12,110.35712432861328
2025-05-13,112.52606201171875
2025-05-14,112.73500061035156
2025-05-15,114.08999633789062
2025-05-16,114.0199966430664
2025-05-19,113.4800033569336
2025-05-20,114.91999816894531
2025-05-21,114.70999908447266
2025-05-22,114.38999938964844
2025-05-23,115.95999908447266
2025-05-27,117.27999877929688
2025-05-28,115.37999725341797
2025-05-29,115.68000030517578
2025-05-30,116.12999725341797
2025-06-02,119.30000305175781
2025-06-03,118.22000122070312
2025-06-04,116.19999694824219
2025-06-05,115.56999969482422
2025-06-06,117.3499984741211
2025-06-09,114.94000244140625
2025-06-10,112.56999969482422
2025-06-11,112.2300033569336
2025-06-12,114.95999908447266
2025-06-13,116.45999908447266
2025-06-16,118.61000061035156
2025-06-17,119.58999633789062
2025-06-18,120.7699966430664
2025-06-20,122.05000305175781
2025-06-23,121.44999694824219
2025-06-24,122.52999877929688
2025-06-25,119.08000183105469
2025-06-26,118.66999816894531
2025-06-27,118.95999908447266
2025-06-30,116.94000244140625
2025-07-01,111.19000244140625
2025-07-02,110.33999633789062
2025-07-03,108.73999786376953
2025-07-07,108.9000015258789
2025-07-08,106.37999725341797
2025-07-09,105.19999694824219
2025-07-10,105.19999694824219
2025-07-11,105.56999969482422
2025-07-14,109.58000183105469
2025-07-15,107.51000213623047
2025-07-16,108.30999755859375
2025-07-17,108.1500015258789
2025-07-18,108.63999938964844
2025-07-21,99.41000366210938
2025-07-22,99.61000061035156
2025-07-23,98.69999694824219
2025-07-24,99.5999984741211
2025-07-25,98.16999816894531
2025-07-28,98.12999725341797
2025-07-29,99.37000274658203
2025-07-30,104.20999908447266
2025-07-31,104.77999877929688
2025-08-01,101.97000122070312
