Date,CARL-B.CO
2019-06-06,751.5110473632812
2019-06-07,757.4324340820312
2019-06-11,755.2329711914062
2019-06-12,768.0909423828125
2019-06-13,766.3991088867188
2019-06-14,744.4052734375
2019-06-17,746.0971069335938
2019-06-18,752.6951904296875
2019-06-19,745.9279174804688
2019-06-20,746.6046142578125
2019-06-21,739.8373413085938
2019-06-24,749.6499633789062
2019-06-25,751.00341796875
2019-06-26,745.251220703125
2019-06-27,731.2090454101562
2019-06-28,736.1153564453125
2019-07-01,742.7134399414062
2019-07-02,755.0637817382812
2019-07-03,777.226806640625
2019-07-04,773.3355712890625
2019-07-05,768.0909423828125
2019-07-08,781.2871704101562
2019-07-09,776.550048828125
2019-07-10,772.3204345703125
2019-07-11,771.81298828125
2019-07-12,761.4927368164062
2019-07-15,762.0003662109375
2019-07-16,757.93994140625
2019-07-17,755.0637817382812
2019-07-18,755.4021606445312
2019-07-19,760.3085327148438
2019-07-22,760.4777221679688
2019-07-23,763.1846313476562
2019-07-24,762.84619140625
2019-07-25,773.8431396484375
2019-07-26,784.501708984375
2019-07-29,767.2449951171875
2019-07-30,771.305419921875
2019-07-31,779.5953369140625
2019-08-01,780.7796630859375
2019-08-02,772.9971923828125
2019-08-05,738.4839477539062
2019-08-06,736.622802734375
2019-08-07,741.3600463867188
2019-08-08,824.9364624023438
2019-08-09,825.6131591796875
2019-08-12,823.413818359375
2019-08-13,823.5830078125
2019-08-14,803.6193237304688
2019-08-15,837.6251220703125
2019-08-16,847.60693359375
2019-08-19,830.6885986328125
2019-08-20,845.2383422851562
2019-08-21,855.6431884765625
2019-08-22,845.5767211914062
2019-08-23,846.3380737304688
2019-08-26,839.4861450195312
2019-08-27,833.2264404296875
2019-08-28,838.1327514648438
2019-08-29,842.869873046875
2019-08-30,847.1840209960938
2019-09-02,855.2201538085938
2019-09-03,862.4104614257812
2019-09-04,866.2171020507812
2019-09-05,861.9874267578125
2019-09-06,867.4859619140625
2019-09-09,859.0267944335938
2019-09-10,840.839599609375
2019-09-11,842.02392578125
2019-09-12,837.2868041992188
2019-09-13,835.76416015625
2019-09-16,828.9968872070312
2019-09-17,839.4861450195312
2019-09-18,837.2868041992188
2019-09-19,836.6100463867188
2019-09-20,838.3018798828125
2019-09-23,839.6552734375
2019-09-24,844.9000244140625
2019-09-25,843.7157592773438
2019-09-26,858.603759765625
2019-09-27,860.295654296875
2019-09-30,856.4890747070312
2019-10-01,850.1447143554688
2019-10-02,834.579833984375
2019-10-03,837.6251220703125
2019-10-04,849.2987670898438
2019-10-07,856.9120483398438
2019-10-08,855.2201538085938
2019-10-09,853.5283813476562
2019-10-10,845.0691528320312
2019-10-11,845.0691528320312
2019-10-14,847.1840209960938
2019-10-15,842.5314331054688
2019-10-16,839.9937133789062
2019-10-17,844.2233276367188
2019-10-18,833.7339477539062
2019-10-21,832.2112426757812
2019-10-22,834.072265625
2019-10-23,820.7068481445312
2019-10-24,822.90625
2019-10-25,810.2174682617188
2019-10-28,815.800537109375
2019-10-29,805.8187255859375
2019-10-30,817.1539916992188
2019-10-31,797.1904296875
2019-11-01,808.864013671875
2019-11-04,796.682861328125
2019-11-05,804.2960205078125
2019-11-06,802.7734375
2019-11-07,801.0816650390625
2019-11-08,808.69482421875
2019-11-11,805.9879150390625
2019-11-12,809.540771484375
2019-11-13,811.9093017578125
2019-11-14,802.604248046875
2019-11-15,817.6614990234375
2019-11-18,819.5224609375
2019-11-19,819.6917114257812
2019-11-20,820.7068481445312
2019-11-21,812.0784912109375
2019-11-22,815.123779296875
2019-11-25,824.9364624023438
2019-11-26,832.5497436523438
2019-11-27,834.579833984375
2019-11-28,830.5194702148438
2019-11-29,825.2747802734375
2019-12-02,828.4892578125
2019-12-03,839.1477661132812
2019-12-04,827.981689453125
2019-12-05,834.2415161132812
2019-12-06,841.5164184570312
2019-12-09,834.918212890625
2019-12-10,833.2264404296875
2019-12-11,828.658447265625
2019-12-12,820.7068481445312
2019-12-13,814.1087646484375
2019-12-16,833.3955688476562
2019-12-17,825.4439086914062
2019-12-18,829.1660766601562
2019-12-19,832.3804931640625
2019-12-20,843.0389404296875
2019-12-23,851.8364868164062
2019-12-27,850.1447143554688
2019-12-30,840.67041015625
2020-01-02,832.7188720703125
2020-01-03,837.2868041992188
2020-01-06,846.760986328125
2020-01-07,847.60693359375
2020-01-08,839.9937133789062
2020-01-09,845.9151000976562
2020-01-10,844.0541381835938
2020-01-13,850.9906616210938
2020-01-14,857.7579345703125
2020-01-15,866.6400146484375
2020-01-16,870.023681640625
2020-01-17,886.9420166015625
2020-01-20,888.6339111328125
2020-01-21,894.1322631835938
2020-01-22,883.558349609375
2020-01-23,884.8272705078125
2020-01-24,878.4827880859375
2020-01-27,838.4711303710938
2020-01-28,840.67041015625
2020-01-29,846.760986328125
2020-01-30,833.3955688476562
2020-01-31,834.4107055664062
2020-02-03,823.9213256835938
2020-02-04,847.60693359375
2020-02-05,849.7218017578125
2020-02-06,848.452880859375
2020-02-07,848.0299072265625
2020-02-10,848.0299072265625
2020-02-11,852.6824340820312
2020-02-12,853.5283813476562
2020-02-13,859.4497680664062
2020-02-14,867.4859619140625
2020-02-17,859.4497680664062
2020-02-18,860.295654296875
2020-02-19,864.1023559570312
2020-02-20,869.177734375
2020-02-21,854.374267578125
2020-02-24,818.8458251953125
2020-02-25,799.7282104492188
2020-02-26,795.8369140625
2020-02-27,776.2116088867188
2020-02-28,750.8342895507812
2020-03-02,751.00341796875
2020-03-03,772.1513061523438
2020-03-04,776.0425415039062
2020-03-05,778.7494506835938
2020-03-06,754.7254638671875
2020-03-09,700.9252319335938
2020-03-10,676.3936767578125
2020-03-11,663.5358276367188
2020-03-12,605.3368530273438
2020-03-13,630.2067260742188
2020-03-16,622.9319458007812
2020-03-17,618.2299194335938
2020-03-18,577.8272094726562
2020-03-19,589.843505859375
2020-03-20,616.314208984375
2020-03-23,606.91015625
2020-03-24,603.2530517578125
2020-03-25,618.926513671875
2020-03-26,643.6556396484375
2020-03-27,625.8924560546875
2020-03-30,655.6719360351562
2020-03-31,670.3004760742188
2020-04-01,666.8175048828125
2020-04-02,653.930419921875
2020-04-03,683.5358276367188
2020-04-06,696.5970458984375
2020-04-07,689.6310424804688
2020-04-08,690.32763671875
2020-04-14,689.6310424804688
2020-04-15,707.916748046875
2020-04-16,711.2255859375
2020-04-17,728.2921752929688
2020-04-20,727.9439086914062
2020-04-21,707.22021484375
2020-04-22,703.2146606445312
2020-04-23,716.27587890625
2020-04-24,703.0405883789062
2020-04-27,710.006591796875
2020-04-28,719.9330444335938
2020-04-29,732.4718017578125
2020-04-30,747.6226806640625
2020-05-01,736.12890625
2020-05-04,716.27587890625
2020-05-05,719.9330444335938
2020-05-06,735.0840454101562
2020-05-07,722.5452270507812
2020-05-11,730.9044799804688
2020-05-12,734.7357177734375
2020-05-13,714.7085571289062
2020-05-14,702.6921997070312
2020-05-15,700.254150390625
2020-05-18,722.3711547851562
2020-05-19,723.2418212890625
2020-05-20,734.7357177734375
2020-05-25,741.5274658203125
2020-05-26,765.0376586914062
2020-05-27,757.3750610351562
2020-05-28,774.2676391601562
2020-05-29,754.5886840820312
2020-06-02,774.7899780273438
2020-06-03,788.025390625
2020-06-04,784.194091796875
2020-06-08,809.2716674804688
2020-06-09,788.025390625
2020-06-10,780.0145263671875
2020-06-11,755.45947265625
2020-06-12,754.9370727539062
2020-06-15,744.8363647460938
2020-06-16,764.1669311523438
2020-06-17,780.7111206054688
2020-06-18,782.4525756835938
2020-06-19,775.3125610351562
2020-06-22,775.3125610351562
2020-06-23,788.5477905273438
2020-06-24,761.9030151367188
2020-06-25,760.1614990234375
2020-06-26,764.8635864257812
2020-06-29,754.2404174804688
2020-06-30,763.2962036132812
2020-07-01,759.9873046875
2020-07-02,769.73974609375
2020-07-03,772.5261840820312
2020-07-06,772.1777954101562
2020-07-07,772.7003173828125
2020-07-08,769.391357421875
2020-07-09,758.4200439453125
2020-07-10,806.83349609375
2020-07-13,811.8837890625
2020-07-14,809.619873046875
2020-07-15,828.950439453125
2020-07-16,823.9000854492188
2020-07-17,814.3219604492188
2020-07-20,812.754638671875
2020-07-21,816.2376098632812
2020-07-22,820.2430419921875
2020-07-23,822.1586303710938
2020-07-24,814.1477661132812
2020-07-27,812.754638671875
2020-07-28,816.5858764648438
2020-07-29,824.422607421875
2020-07-30,822.6810302734375
2020-07-31,808.0525512695312
2020-08-03,808.0525512695312
2020-08-04,805.614501953125
2020-08-05,807.1818237304688
2020-08-06,795.3397216796875
2020-08-07,796.7327880859375
2020-08-10,788.373779296875
2020-08-11,802.3056640625
2020-08-12,818.50146484375
2020-08-13,771.1329345703125
2020-08-14,767.3016357421875
2020-08-17,762.599609375
2020-08-18,761.380615234375
2020-08-19,776.1832885742188
2020-08-20,762.599609375
2020-08-21,756.3302612304688
2020-08-24,767.9982299804688
2020-08-25,780.5369262695312
2020-08-26,772.7003173828125
2020-08-27,773.3968505859375
2020-08-28,757.7234497070312
2020-08-31,763.2962036132812
2020-09-01,748.8417358398438
2020-09-02,756.6785888671875
2020-09-03,771.1329345703125
2020-09-04,758.4200439453125
2020-09-07,766.2567138671875
2020-09-08,753.5438842773438
2020-09-09,750.583251953125
2020-09-10,754.0662841796875
2020-09-11,743.9657592773438
2020-09-14,750.0608520507812
2020-09-15,752.1506958007812
2020-09-16,757.200927734375
2020-09-17,772.3519287109375
2020-09-18,754.5886840820312
2020-09-21,727.2472534179688
2020-09-22,732.9942016601562
2020-09-23,728.9888305664062
2020-09-24,731.4268188476562
2020-09-25,733.6907958984375
2020-09-28,747.100341796875
2020-09-29,742.0499877929688
2020-09-30,745.3588256835938
2020-10-01,753.8921508789062
2020-10-02,757.0267944335938
2020-10-05,764.6893920898438
2020-10-06,764.5152587890625
2020-10-07,754.2404174804688
2020-10-08,775.3125610351562
2020-10-09,774.9641723632812
2020-10-12,786.8063354492188
2020-10-13,780.36279296875
2020-10-14,775.4866333007812
2020-10-15,762.0772094726562
2020-10-16,755.6336669921875
2020-10-19,758.245849609375
2020-10-20,758.9424438476562
2020-10-21,732.2976684570312
2020-10-22,731.6010131835938
2020-10-23,743.6173095703125
2020-10-26,736.4771728515625
2020-10-27,728.1181030273438
2020-10-28,717.6691284179688
2020-10-29,714.0120239257812
2020-10-30,704.4337768554688
2020-11-02,711.3997192382812
2020-11-03,719.41064453125
2020-11-04,743.0948486328125
2020-11-05,750.9317016601562
2020-11-06,746.2296142578125
2020-11-09,799.1708984375
2020-11-10,826.5123901367188
2020-11-11,840.4443359375
2020-11-12,831.562744140625
2020-11-13,823.20361328125
2020-11-16,842.1858520507812
2020-11-17,839.0511474609375
2020-11-18,834.1749267578125
2020-11-19,824.0743408203125
2020-11-20,821.63623046875
2020-11-23,814.8443603515625
2020-11-24,814.1477661132812
2020-11-25,809.9682006835938
2020-11-26,806.1369018554688
2020-11-27,818.327392578125
2020-11-30,808.4008178710938
2020-12-01,808.2267456054688
2020-12-02,816.0634765625
2020-12-03,813.7994384765625
2020-12-04,819.8946533203125
2020-12-07,811.0131225585938
2020-12-08,812.5804443359375
2020-12-09,827.208984375
2020-12-10,821.1137084960938
2020-12-11,818.50146484375
2020-12-14,829.8212890625
2020-12-15,824.9450073242188
2020-12-16,826.8606567382812
2020-12-17,842.1858520507812
2020-12-18,839.3994140625
2020-12-21,824.9450073242188
2020-12-22,827.7313232421875
2020-12-23,829.6470336914062
2020-12-28,844.4497680664062
2020-12-29,856.4660034179688
2020-12-30,849.15185546875
2021-01-04,840.7926025390625
2021-01-05,846.53955078125
2021-01-06,824.7708740234375
2021-01-07,819.1980590820312
2021-01-08,817.804931640625
2021-01-11,796.384521484375
2021-01-12,794.12060546875
2021-01-13,802.4797973632812
2021-01-14,801.9573364257812
2021-01-15,803.524658203125
2021-01-18,819.7205810546875
2021-01-19,805.4403686523438
2021-01-20,824.0743408203125
2021-01-21,812.5804443359375
2021-01-22,810.664794921875
2021-01-25,806.31103515625
2021-01-26,805.0919799804688
2021-01-27,788.373779296875
2021-01-28,798.3002319335938
2021-01-29,783.8458251953125
2021-02-01,792.5532836914062
2021-02-02,807.0076904296875
2021-02-03,805.4403686523438
2021-02-04,811.5355224609375
2021-02-05,840.095947265625
2021-02-08,849.6741943359375
2021-02-09,845.6688232421875
2021-02-10,834.3490600585938
2021-02-11,840.6184692382812
2021-02-12,836.7872314453125
2021-02-15,860.8197021484375
2021-02-16,863.7803955078125
2021-02-17,879.0183715820312
2021-02-18,876.4061279296875
2021-02-19,875.535400390625
2021-02-22,858.033447265625
2021-02-23,863.083740234375
2021-02-24,859.7749633789062
2021-02-25,866.392578125
2021-02-26,844.6239624023438
2021-03-01,861.5164794921875
2021-03-02,848.9776611328125
2021-03-03,844.2755737304688
2021-03-04,856.2919921875
2021-03-05,863.2579345703125
2021-03-08,863.083740234375
2021-03-09,876.4061279296875
2021-03-10,881.1952514648438
2021-03-11,878.5830078125
2021-03-12,875.9708251953125
2021-03-15,876.4061279296875
2021-03-16,875.07080078125
2021-03-17,874.1806640625
2021-03-18,880.055908203125
2021-03-19,884.3289794921875
2021-03-22,878.98779296875
2021-03-23,880.4120483398438
2021-03-24,874.1806640625
2021-03-25,859.75927734375
2021-03-26,867.5931396484375
2021-03-29,873.6465454101562
2021-03-30,878.2755737304688
2021-03-31,867.5931396484375
2021-04-06,892.8749389648438
2021-04-07,890.6493530273438
2021-04-08,909.3436889648438
2021-04-09,935.1596069335938
2021-04-12,930.7085571289062
2021-04-13,931.5987548828125
2021-04-14,930.7085571289062
2021-04-15,944.951904296875
2021-04-16,940.9459838867188
2021-04-19,942.28125
2021-04-20,931.5987548828125
2021-04-21,960.0853881835938
2021-04-22,966.3167724609375
2021-04-23,965.4266357421875
2021-04-26,954.2990112304688
2021-04-27,944.0616455078125
2021-04-28,958.7500610351562
2021-04-29,966.3167724609375
2021-05-03,978.7796630859375
2021-05-04,976.5541381835938
2021-05-05,971.6580810546875
2021-05-06,985.9013061523438
2021-05-07,998.8091430664062
2021-05-10,997.9190063476562
2021-05-11,976.5541381835938
2021-05-12,997.9190063476562
2021-05-17,996.5836791992188
2021-05-18,994.358154296875
2021-05-19,987.2365112304688
2021-05-20,995.6934204101562
2021-05-21,997.9190063476562
2021-05-25,993.02294921875
2021-05-26,991.2424926757812
2021-05-27,996.1386108398438
2021-05-28,998.8091430664062
2021-05-31,993.4679565429688
2021-06-01,993.4679565429688
2021-06-02,991.6876220703125
2021-06-03,983.2306518554688
2021-06-04,985.0111083984375
2021-06-07,985.9013061523438
2021-06-08,983.6756591796875
2021-06-09,1002.3700561523438
2021-06-10,1008.6014404296875
2021-06-11,1010.826904296875
2021-06-14,1013.052490234375
2021-06-15,1024.625244140625
2021-06-16,1049.105712890625
2021-06-17,1036.642822265625
2021-06-18,1031.3016357421875
2021-06-21,1028.631103515625
2021-06-22,1033.5272216796875
2021-06-23,1032.636962890625
2021-06-24,1040.6488037109375
2021-06-25,1038.8685302734375
2021-06-28,1050.8863525390625
2021-06-29,1048.66064453125
2021-06-30,1040.6488037109375
2021-07-01,1048.66064453125
2021-07-02,1046.88037109375
2021-07-05,1046.88037109375
2021-07-06,1048.215576171875
2021-07-07,1053.556884765625
2021-07-08,1036.19775390625
2021-07-09,1031.3016357421875
2021-07-12,1045.099853515625
2021-07-13,1052.6666259765625
2021-07-14,1042.8743896484375
2021-07-15,1036.19775390625
2021-07-16,1037.087890625
2021-07-19,1010.826904296875
2021-07-20,1018.393798828125
2021-07-21,1028.18603515625
2021-07-22,1029.96630859375
2021-07-23,1040.6488037109375
2021-07-26,1037.087890625
2021-07-27,1041.0938720703125
2021-07-28,1047.7705078125
2021-07-29,1048.66064453125
2021-07-30,1032.19189453125
2021-08-02,1021.509521484375
2021-08-03,1001.9248657226562
2021-08-04,1005.0407104492188
2021-08-05,1002.3700561523438
2021-08-06,992.5777587890625
2021-08-09,987.681640625
2021-08-10,983.6756591796875
2021-08-11,973.8836059570312
2021-08-12,967.2069702148438
2021-08-13,976.5541381835938
2021-08-16,985.9013061523438
2021-08-17,985.4561767578125
2021-08-18,1007.7112426757812
2021-08-19,973.8836059570312
2021-08-20,964.0912475585938
2021-08-23,976.9992065429688
2021-08-24,979.669921875
2021-08-25,968.5422973632812
2021-08-26,967.2069702148438
2021-08-27,976.9992065429688
2021-08-30,981.8953247070312
2021-08-31,978.7796630859375
2021-09-01,988.1268310546875
2021-09-02,979.669921875
2021-09-03,968.9873046875
2021-09-06,975.6639404296875
2021-09-07,966.7619018554688
2021-09-08,963.2009887695312
2021-09-09,961.8657836914062
2021-09-10,942.28125
2021-09-13,940.5008544921875
2021-09-14,907.5632934570312
2021-09-15,891.9847412109375
2021-09-16,898.2161254882812
2021-09-17,897.7710571289062
2021-09-20,890.2042846679688
2021-09-21,917.3555297851562
2021-09-22,925.367431640625
2021-09-23,930.263427734375
2021-09-24,928.0380249023438
2021-09-27,930.263427734375
2021-09-28,930.263427734375
2021-09-29,930.263427734375
2021-09-30,934.2694091796875
2021-10-01,921.8065795898438
2021-10-04,928.0380249023438
2021-10-05,940.0557250976562
2021-10-06,946.2871704101562
2021-10-07,964.9814453125
2021-10-08,960.9755249023438
2021-10-11,945.3969116210938
2021-10-12,949.8479614257812
2021-10-13,971.212890625
2021-10-14,957.4146728515625
2021-10-15,954.2990112304688
2021-10-18,942.726318359375
2021-10-19,940.5008544921875
2021-10-20,941.8361206054688
2021-10-21,927.5928955078125
2021-10-22,945.3969116210938
2021-10-25,938.2753295898438
2021-10-26,952.9637451171875
2021-10-27,955.189208984375
2021-10-28,961.8657836914062
2021-10-29,944.951904296875
2021-11-01,969.8776245117188
2021-11-02,987.2365112304688
2021-11-03,983.2306518554688
2021-11-04,979.2247314453125
2021-11-05,978.7796630859375
2021-11-08,974.32861328125
2021-11-09,979.2247314453125
2021-11-10,973.8836059570312
2021-11-11,975.6639404296875
2021-11-12,985.4561767578125
2021-11-15,989.9071655273438
2021-11-16,991.2424926757812
2021-11-17,980.1149291992188
2021-11-18,976.5541381835938
2021-11-19,959.6402587890625
2021-11-22,959.1951293945312
2021-11-23,943.1714477539062
2021-11-24,955.189208984375
2021-11-25,972.5481567382812
2021-11-26,945.3969116210938
2021-11-29,946.2871704101562
2021-11-30,908.0083618164062
2021-12-01,913.349609375
2021-12-02,911.1241455078125
2021-12-03,904.00244140625
2021-12-06,928.9281616210938
2021-12-07,929.373291015625
2021-12-08,929.373291015625
2021-12-09,924.9223022460938
2021-12-10,917.3555297851562
2021-12-13,938.2753295898438
2021-12-14,961.420654296875
2021-12-15,968.5422973632812
2021-12-16,972.10302734375
2021-12-17,969.4324340820312
2021-12-20,965.8717041015625
2021-12-21,975.6639404296875
2021-12-22,996.1386108398438
2021-12-23,989.4620971679688
2021-12-27,997.9190063476562
2021-12-28,1000.1445922851562
2021-12-29,1002.8151245117188
2021-12-30,1005.4857788085938
2022-01-03,1028.18603515625
2022-01-04,1025.515380859375
2022-01-05,1025.0701904296875
2022-01-06,1014.3878173828125
2022-01-07,995.2484741210938
2022-01-10,1013.49755859375
2022-01-11,1005.4857788085938
2022-01-12,1004.5955200195312
2022-01-13,1005.0407104492188
2022-01-14,999.6994018554688
2022-01-17,1002.8151245117188
2022-01-18,973.8836059570312
2022-01-19,987.2365112304688
2022-01-20,969.8776245117188
2022-01-21,967.6521606445312
2022-01-24,943.6165161132812
2022-01-25,940.9459838867188
2022-01-26,937.8302612304688
2022-01-27,949.40283203125
2022-01-28,936.0498046875
2022-01-31,950.73828125
2022-02-01,945.3969116210938
2022-02-02,974.32861328125
2022-02-03,947.6224975585938
2022-02-04,952.5186157226562
2022-02-07,968.0972290039062
2022-02-08,954.2990112304688
2022-02-09,967.2069702148438
2022-02-10,975.6639404296875
2022-02-11,971.6580810546875
2022-02-14,916.46533203125
2022-02-15,951.6283569335938
2022-02-16,953.85400390625
2022-02-17,952.5186157226562
2022-02-18,941.8361206054688
2022-02-21,901.3319091796875
2022-02-22,893.3200073242188
2022-02-23,890.2042846679688
2022-02-24,869.7295532226562
2022-02-25,912.904541015625
2022-02-28,865.4566040039062
2022-03-01,834.1215209960938
2022-03-02,796.020751953125
2022-03-03,783.2017211914062
2022-03-04,752.0446166992188
2022-03-07,722.6677856445312
2022-03-08,727.6530151367188
2022-03-09,761.4807739257812
2022-03-10,719.6412353515625
2022-03-11,725.3384399414062
2022-03-14,724.8043823242188
2022-03-15,707.5602416992188
2022-03-16,742.5987548828125
2022-03-17,752.13818359375
2022-03-18,747.18505859375
2022-03-21,750.3036499023438
2022-03-22,743.699462890625
2022-03-23,721.869140625
2022-03-24,724.9877319335938
2022-03-25,718.2001953125
2022-03-28,743.149169921875
2022-03-29,776.5366821289062
2022-03-30,779.1051025390625
2022-03-31,761.3104858398438
2022-04-01,767.9146728515625
2022-04-04,745.3505249023438
2022-04-05,754.1560668945312
2022-04-06,746.2677001953125
2022-04-07,760.76025390625
2022-04-08,774.5188598632812
2022-04-11,767.731201171875
2022-04-12,764.2457275390625
2022-04-13,763.511962890625
2022-04-19,782.9573974609375
2022-04-20,806.8057250976562
2022-04-21,825.333984375
2022-04-22,812.3091430664062
2022-04-25,806.9891357421875
2022-04-26,803.6870727539062
2022-04-27,809.7408447265625
2022-04-28,813.7767944335938
2022-04-29,833.2222900390625
2022-05-02,826.8016357421875
2022-05-03,827.535400390625
2022-05-04,812.6760864257812
2022-05-05,820.1974487304688
2022-05-06,789.7450561523438
2022-05-09,780.38916015625
2022-05-10,788.8278198242188
2022-05-11,796.8994750976562
2022-05-12,804.2374267578125
2022-05-16,838.1753540039062
2022-05-17,840.5602416992188
2022-05-18,823.3161010742188
2022-05-19,793.7809448242188
2022-05-20,802.2194213867188
2022-05-23,794.6981201171875
2022-05-24,792.6802368164062
2022-05-25,796.8994750976562
2022-05-30,821.8485107421875
2022-05-31,809.1905517578125
2022-06-01,788.8278198242188
2022-06-02,788.644287109375
2022-06-03,790.8457641601562
2022-06-07,789.01123046875
2022-06-08,789.1947021484375
2022-06-09,793.23046875
2022-06-10,786.259521484375
2022-06-13,795.798828125
2022-06-14,777.4539794921875
2022-06-15,813.5933227539062
2022-06-16,799.1009521484375
2022-06-17,804.6043701171875
2022-06-20,803.3201904296875
2022-06-21,806.8057250976562
2022-06-22,792.1298217773438
2022-06-23,802.2194213867188
2022-06-24,823.3161010742188
2022-06-27,833.2222900390625
2022-06-28,844.779541015625
2022-06-29,832.3051147460938
2022-06-30,829.1864013671875
2022-07-01,832.1216430664062
2022-07-04,833.2222900390625
2022-07-05,835.0568237304688
2022-07-06,836.7078247070312
2022-07-07,836.8912963867188
2022-07-08,860.5560913085938
2022-07-11,860.9229736328125
2022-07-12,868.2609252929688
2022-07-13,876.6995239257812
2022-07-14,864.4085083007812
2022-07-15,871.7465209960938
2022-07-18,886.42236328125
2022-07-19,883.670654296875
2022-07-20,866.2429809570312
2022-07-21,859.822265625
2022-07-22,862.390625
2022-07-25,859.638916015625
2022-07-26,862.7575073242188
2022-07-27,857.0706176757812
2022-07-28,851.567138671875
2022-07-29,862.2070922851562
2022-08-01,873.3974609375
2022-08-02,882.5698852539062
2022-08-03,875.4154663085938
2022-08-04,864.775390625
2022-08-05,846.2470703125
2022-08-08,858.9050903320312
2022-08-09,862.5740356445312
2022-08-10,874.681640625
2022-08-11,883.4871215820312
2022-08-12,875.7822875976562
2022-08-15,881.8361206054688
2022-08-16,880.3685302734375
2022-08-17,914.306396484375
2022-08-18,910.4539794921875
2022-08-19,918.1588745117188
2022-08-22,905.3174438476562
2022-08-23,899.263671875
2022-08-24,905.6843872070312
2022-08-25,888.440185546875
2022-08-26,885.8719482421875
2022-08-29,880.9188232421875
2022-08-30,891.008544921875
2022-08-31,885.8719482421875
2022-09-01,865.6926879882812
2022-09-02,874.4981689453125
2022-09-05,860.5560913085938
2022-09-06,862.7575073242188
2022-09-07,854.6857299804688
2022-09-08,870.2788696289062
2022-09-09,869.361572265625
2022-09-12,887.52294921875
2022-09-13,884.4044189453125
2022-09-14,868.6278076171875
2022-09-15,854.1353759765625
2022-09-16,848.4485473632812
2022-09-19,856.5202026367188
2022-09-20,848.8154296875
2022-09-21,850.2830200195312
2022-09-22,855.9699096679688
2022-09-23,836.5243530273438
2022-09-26,850.2830200195312
2022-09-27,857.4375
2022-09-28,844.5960083007812
2022-09-29,825.5174560546875
2022-09-30,819.8305053710938
2022-10-03,816.16162109375
2022-10-04,846.614013671875
2022-10-05,838.1753540039062
2022-10-06,846.98095703125
2022-10-07,843.1284790039062
2022-10-10,833.0388793945312
2022-10-11,858.5381469726562
2022-10-12,866.60986328125
2022-10-13,857.0706176757812
2022-10-14,874.681640625
2022-10-17,863.4912719726562
2022-10-18,868.2609252929688
2022-10-19,838.1753540039062
2022-10-20,809.5574340820312
2022-10-21,804.053955078125
2022-10-24,824.0499267578125
2022-10-25,820.9312133789062
2022-10-26,805.1547241210938
2022-10-27,819.4636840820312
2022-10-28,809.0071411132812
2022-10-31,814.510498046875
2022-11-01,812.8594970703125
2022-11-02,813.7767944335938
2022-11-03,809.92431640625
2022-11-04,831.204345703125
2022-11-07,841.110595703125
2022-11-08,842.7616577148438
2022-11-09,828.085693359375
2022-11-10,839.6430053710938
2022-11-11,835.7905883789062
2022-11-14,844.779541015625
2022-11-15,844.779541015625
2022-11-16,847.53125
2022-11-17,830.4706420898438
2022-11-18,840.9271240234375
2022-11-21,843.8622436523438
2022-11-22,831.9381713867188
2022-11-23,820.1974487304688
2022-11-24,830.4706420898438
2022-11-25,827.16845703125
2022-11-28,820.9312133789062
2022-11-29,829.0029907226562
2022-11-30,819.4636840820312
2022-12-01,820.9312133789062
2022-12-02,835.7905883789062
2022-12-05,825.1505737304688
2022-12-06,825.333984375
2022-12-07,825.700927734375
2022-12-08,826.6181030273438
2022-12-09,837.8084716796875
2022-12-12,833.2222900390625
2022-12-13,847.8981323242188
2022-12-14,853.0347290039062
2022-12-15,840.5602416992188
2022-12-16,831.9381713867188
2022-12-19,835.9739990234375
2022-12-20,832.8553466796875
2022-12-21,841.8442993164062
2022-12-22,848.2650146484375
2022-12-23,845.8802490234375
2022-12-27,849.5491943359375
2022-12-28,842.7616577148438
2022-12-29,846.7974853515625
2022-12-30,846.7974853515625
2023-01-02,848.4485473632812
2023-01-03,858.7216186523438
2023-01-04,870.0953979492188
2023-01-05,877.6167602539062
2023-01-06,876.5160522460938
2023-01-09,868.8112182617188
2023-01-10,850.833251953125
2023-01-11,853.0347290039062
2023-01-12,865.5091552734375
2023-01-13,871.196044921875
2023-01-16,890.6416015625
2023-01-17,900.7312622070312
2023-01-18,886.97265625
2023-01-19,898.8967895507812
2023-01-20,900.7312622070312
2023-01-23,901.8319702148438
2023-01-24,901.6485595703125
2023-01-25,895.4113159179688
2023-01-26,889.7244262695312
2023-01-27,883.4871215820312
2023-01-30,884.2208862304688
2023-01-31,887.52294921875
2023-02-01,901.8319702148438
2023-02-02,906.6016845703125
2023-02-03,915.0402221679688
2023-02-06,896.6953735351562
2023-02-07,875.23193359375
2023-02-08,863.858154296875
2023-02-09,886.97265625
2023-02-10,889.7244262695312
2023-02-13,904.2167358398438
2023-02-14,906.968505859375
2023-02-15,904.2167358398438
2023-02-16,906.2347412109375
2023-02-17,897.9795532226562
2023-02-20,904.4002685546875
2023-02-21,901.8319702148438
2023-02-22,906.6016845703125
2023-02-23,911.00439453125
2023-02-24,904.0333251953125
2023-02-27,908.6195068359375
2023-02-28,913.3892211914062
2023-03-01,918.6174926757812
2023-03-02,934.6692504882812
2023-03-03,931.4588623046875
2023-03-06,927.331298828125
2023-03-07,917.7001953125
2023-03-08,923.2037353515625
2023-03-09,936.0450439453125
2023-03-10,929.165771484375
2023-03-13,920.9105834960938
