Date,BT-A.L
2019-05-14,206.0857696533203
2019-05-15,204.59019470214844
2019-05-16,204.2910919189453
2019-05-17,202.1475067138672
2019-05-20,202.64602661132812
2019-05-21,202.79556274414062
2019-05-22,203.39376831054688
2019-05-23,197.9300537109375
2019-05-24,195.67678833007812
2019-05-28,196.03570556640625
2019-05-29,195.4175567626953
2019-05-30,193.98184204101562
2019-05-31,193.1842041015625
2019-06-03,194.22113037109375
2019-06-04,201.05076599121094
2019-06-05,201.00091552734375
2019-06-06,200.60211181640625
2019-06-07,206.58425903320312
2019-06-10,207.23233032226562
2019-06-11,208.0299835205078
2019-06-12,207.88040161132812
2019-06-13,208.87744140625
2019-06-14,205.6869354248047
2019-06-17,206.4347381591797
2019-06-18,208.37890625
2019-06-19,206.0857696533203
2019-06-20,202.54627990722656
2019-06-21,200.7516632080078
2019-06-24,194.22113037109375
2019-06-25,195.93600463867188
2019-06-26,196.6339569091797
2019-06-27,198.1494140625
2019-06-28,195.87620544433594
2019-07-01,194.81930541992188
2019-07-02,196.41458129882812
2019-07-03,199.4056396484375
2019-07-04,199.60507202148438
2019-07-05,197.77056884765625
2019-07-08,197.2122039794922
2019-07-09,195.29794311523438
2019-07-10,191.80833435058594
2019-07-11,192.74551391601562
2019-07-12,191.48927307128906
2019-07-15,189.4353790283203
2019-07-16,189.4353790283203
2019-07-17,189.33566284179688
2019-07-18,189.01663208007812
2019-07-19,188.41839599609375
2019-07-22,186.46426391601562
2019-07-23,189.51515197753906
2019-07-24,189.27584838867188
2019-07-25,188.69757080078125
2019-07-26,191.4095001220703
2019-07-29,193.98184204101562
2019-07-30,191.68865966796875
2019-07-31,192.60592651367188
2019-08-01,193.3437042236328
2019-08-02,185.4672088623047
2019-08-05,182.8350830078125
2019-08-06,183.55291748046875
2019-08-07,183.85202026367188
2019-08-08,173.14544677734375
2019-08-09,172.54689025878906
2019-08-12,171.7687530517578
2019-08-13,171.6689910888672
2019-08-14,167.2794952392578
2019-08-15,163.9874267578125
2019-08-16,163.62826538085938
2019-08-19,166.980224609375
2019-08-20,162.45106506347656
2019-08-21,161.37364196777344
2019-08-22,161.01451110839844
2019-08-23,158.5603790283203
2019-08-27,159.61782836914062
2019-08-28,162.21165466308594
2019-08-29,163.62826538085938
2019-08-30,165.24436950683594
2019-09-02,166.66098022460938
2019-09-03,165.6833038330078
2019-09-04,165.98263549804688
2019-09-05,167.31942749023438
2019-09-06,167.2396240234375
2019-09-09,168.67616271972656
2019-09-10,167.9379119873047
2019-09-11,172.5867919921875
2019-09-12,170.41200256347656
2019-09-13,170.462890625
2019-09-16,176.79672241210938
2019-09-17,173.68418884277344
2019-09-18,173.42477416992188
2019-09-19,176.896484375
2019-09-20,178.33303833007812
2019-09-23,175.85897827148438
2019-09-24,174.5421142578125
2019-09-25,174.14306640625
2019-09-26,174.40243530273438
2019-09-27,177.07603454589844
2019-09-30,178.15347290039062
2019-10-01,178.712158203125
2019-10-02,174.04331970214844
2019-10-03,174.10317993164062
2019-10-04,176.01856994628906
2019-10-07,178.2133331298828
2019-10-08,175.71929931640625
2019-10-09,177.55491638183594
2019-10-10,184.41847229003906
2019-10-11,196.5294952392578
2019-10-14,196.78884887695312
2019-10-15,201.01873779296875
2019-10-16,200.96884155273438
2019-10-17,203.8120574951172
2019-10-18,205.75735473632812
2019-10-21,208.70034790039062
2019-10-22,207.00439453125
2019-10-23,207.20391845703125
2019-10-24,205.80728149414062
2019-10-25,201.01873779296875
2019-10-28,202.16595458984375
2019-10-29,200.6695556640625
2019-10-30,201.46766662597656
2019-10-31,204.2111053466797
2019-11-01,202.86431884765625
2019-11-04,203.8619384765625
2019-11-05,202.11610412597656
2019-11-06,192.6787109375
2019-11-07,189.9452362060547
2019-11-08,186.69302368164062
2019-11-11,192.51905822753906
2019-11-12,196.5294952392578
2019-11-13,196.23020935058594
2019-11-14,194.773681640625
2019-11-15,192.5390167236328
2019-11-18,192.0801239013672
2019-11-19,189.70582580566406
2019-11-20,189.32672119140625
2019-11-21,186.87261962890625
2019-11-22,189.72576904296875
2019-11-25,191.5414276123047
2019-11-26,188.84786987304688
2019-11-27,192.59889221191406
2019-11-28,193.037841796875
2019-11-29,191.1024627685547
2019-12-02,187.25169372558594
2019-12-03,184.15908813476562
2019-12-04,185.93482971191406
2019-12-05,190.28443908691406
2019-12-06,190.70343017578125
2019-12-09,191.96041870117188
2019-12-10,188.2493133544922
2019-12-11,189.78561401367188
2019-12-12,188.82791137695312
2019-12-13,201.16836547851562
2019-12-16,206.50558471679688
2019-12-17,204.01153564453125
2019-12-18,202.31564331054688
2019-12-19,204.06146240234375
2019-12-20,203.7621612548828
2019-12-23,201.5674285888672
2019-12-24,195.5765838623047
2019-12-27,195.77615356445312
2019-12-30,192.8824005126953
2019-12-31,192.02427673339844
2020-01-02,195.63645935058594
2020-01-03,193.28155517578125
2020-01-06,192.82257080078125
2020-01-07,191.66505432128906
2020-01-08,195.47679138183594
2020-01-09,192.5830841064453
2020-01-10,191.78477478027344
2020-01-13,188.9908447265625
2020-01-14,185.19908142089844
2020-01-15,182.50489807128906
2020-01-16,182.6046600341797
2020-01-17,183.7222442626953
2020-01-20,180.44935607910156
2020-01-21,178.1942138671875
2020-01-22,174.1629180908203
2020-01-23,170.6305694580078
2020-01-24,170.6305694580078
2020-01-27,171.54859924316406
2020-01-28,173.8636016845703
2020-01-29,174.9612274169922
2020-01-30,162.04916381835938
2020-01-31,160.5723419189453
2020-02-03,162.9871368408203
2020-02-04,162.46826171875
2020-02-05,157.95802307128906
2020-02-06,156.46127319335938
2020-02-07,154.60528564453125
2020-02-10,153.80699157714844
2020-02-11,153.22825622558594
2020-02-12,154.86471557617188
2020-02-13,152.66946411132812
2020-02-14,153.20831298828125
2020-02-17,153.4078826904297
2020-02-18,155.48338317871094
2020-02-19,155.06430053710938
2020-02-20,155.78273010253906
2020-02-21,155.9423828125
2020-02-24,150.9332275390625
2020-02-25,148.099365234375
2020-02-26,146.20347595214844
2020-02-27,139.19863891601562
2020-02-28,141.31405639648438
2020-03-02,139.45806884765625
2020-03-03,139.35830688476562
2020-03-04,139.6776123046875
2020-03-05,133.91009521484375
2020-03-06,130.6172332763672
2020-03-09,119.8804702758789
2020-03-10,119.28176879882812
2020-03-11,122.37506103515625
2020-03-12,107.0881576538086
2020-03-13,112.05740356445312
2020-03-16,112.6960220336914
2020-03-17,120.93817138671875
2020-03-18,126.72564697265625
2020-03-19,129.16038513183594
2020-03-20,125.80763244628906
2020-03-23,117.52556610107422
2020-03-24,132.53309631347656
2020-03-25,131.2758026123047
2020-03-26,130.9963836669922
2020-03-27,119.1420669555664
2020-03-30,119.1620101928711
2020-03-31,117.64530944824219
2020-04-01,114.55199432373047
2020-04-02,114.75157928466797
2020-04-03,111.05956268310547
2020-04-06,116.74725341796875
2020-04-07,121.43710327148438
2020-04-08,121.98590850830078
2020-04-09,125.52824401855469
2020-04-14,123.8818130493164
2020-04-15,118.39369201660156
2020-04-16,121.18762969970703
2020-04-17,120.33946990966797
2020-04-20,121.38719940185547
2020-04-21,115.69952392578125
2020-04-22,116.69735717773438
2020-04-23,119.79066467285156
2020-04-24,115.20059967041016
2020-04-27,117.09648895263672
2020-04-28,120.09000396728516
2020-04-29,119.5910873413086
2020-04-30,115.7992935180664
2020-05-01,112.65611267089844
2020-05-04,113.70382690429688
2020-05-05,115.10081481933594
2020-05-06,114.00318908691406
2020-05-07,104.72327423095703
2020-05-11,106.51937866210938
2020-05-12,108.56497192382812
2020-05-13,101.18094635009766
2020-05-14,101.92932891845703
2020-05-15,107.46734619140625
2020-05-18,110.11160278320312
2020-05-19,111.0096664428711
2020-05-20,110.36106872558594
2020-05-21,114.45221710205078
2020-05-22,115.54984283447266
2020-05-26,114.85134887695312
2020-05-27,119.44141387939453
2020-05-28,118.49346923828125
2020-05-29,115.99887084960938
2020-06-01,118.84270477294922
2020-06-02,117.345947265625
2020-06-03,117.64530944824219
2020-06-04,115.54984283447266
2020-06-05,119.69087982177734
2020-06-08,126.07704162597656
2020-06-09,121.78632354736328
2020-06-10,120.23968505859375
2020-06-11,113.75373840332031
2020-06-12,115.05091857910156
2020-06-15,113.40447998046875
2020-06-16,117.44573974609375
2020-06-17,117.94465637207031
2020-06-18,117.894775390625
2020-06-19,118.29389190673828
2020-06-22,120.09000396728516
2020-06-23,120.78850555419922
2020-06-24,116.14854431152344
2020-06-25,117.345947265625
2020-06-26,114.30252838134766
2020-06-29,116.14854431152344
2020-06-30,113.80362701416016
2020-07-01,110.76021575927734
2020-07-02,113.00535583496094
2020-07-03,111.10945129394531
2020-07-06,109.26344299316406
2020-07-07,107.06819152832031
2020-07-08,106.76886749267578
2020-07-09,107.61700439453125
2020-07-10,109.76236724853516
2020-07-13,110.85999298095703
2020-07-14,115.35027313232422
2020-07-15,113.20491027832031
2020-07-16,114.90126037597656
2020-07-17,116.49779510498047
2020-07-20,115.25048828125
2020-07-21,115.74939727783203
2020-07-22,113.85350036621094
2020-07-23,112.50642395019531
2020-07-24,112.10729217529297
2020-07-27,107.81658172607422
2020-07-28,109.71247863769531
2020-07-29,111.65826416015625
2020-07-30,107.61700439453125
2020-07-31,98.36703491210938
2020-08-03,97.8082504272461
2020-08-04,105.87079620361328
2020-08-05,104.97274017333984
2020-08-06,103.37619018554688
2020-08-07,105.52155303955078
2020-08-10,107.61700439453125
2020-08-11,108.81441497802734
2020-08-12,109.9619369506836
2020-08-13,107.7667007446289
2020-08-14,107.81658172607422
2020-08-17,105.77099609375
2020-08-18,103.67555236816406
2020-08-19,105.27208709716797
2020-08-20,102.87726593017578
2020-08-21,101.58009338378906
2020-08-24,108.76451873779297
2020-08-25,106.71894836425781
2020-08-26,106.56928253173828
2020-08-27,105.62133026123047
2020-08-28,104.4239273071289
2020-09-01,99.78397369384766
2020-09-02,101.48029327392578
2020-09-03,103.17664337158203
2020-09-04,101.43041229248047
2020-09-07,103.27642059326172
2020-09-08,103.92501068115234
2020-09-09,109.76236724853516
2020-09-10,110.31118774414062
2020-09-11,109.56279754638672
2020-09-14,110.9098892211914
2020-09-15,111.75804138183594
2020-09-16,111.0096664428711
2020-09-17,109.9619369506836
2020-09-18,109.11377716064453
2020-09-21,103.1267318725586
2020-09-22,103.22652435302734
2020-09-23,101.48029327392578
2020-09-24,100.0334243774414
2020-09-25,98.72626495361328
2020-09-28,100.08332824707031
2020-09-29,97.64859771728516
2020-09-30,98.16746520996094
2020-10-01,98.66638946533203
2020-10-02,98.48677825927734
2020-10-05,100.08332824707031
2020-10-06,104.0746841430664
2020-10-07,102.6278076171875
2020-10-08,106.31983184814453
2020-10-09,106.8686294555664
2020-10-12,107.91637420654297
2020-10-13,106.36971282958984
2020-10-14,105.72111511230469
2020-10-15,101.97921752929688
2020-10-16,100.18311309814453
2020-10-19,98.62648010253906
2020-10-20,99.83386993408203
2020-10-21,99.78397369384766
2020-10-22,100.9314956665039
2020-10-23,104.32413482666016
2020-10-26,105.82089233398438
2020-10-27,102.97705078125
2020-10-28,101.43041229248047
2020-10-29,98.9058837890625
2020-10-30,101.18094635009766
2020-11-02,101.48029327392578
2020-11-03,100.73191833496094
2020-11-04,99.2052230834961
2020-11-05,101.77964782714844
2020-11-06,100.73191833496094
2020-11-09,105.72111511230469
2020-11-10,118.94248962402344
2020-11-11,120.9880599975586
2020-11-12,122.48483276367188
2020-11-13,122.73428344726562
2020-11-16,127.22455596923828
2020-11-17,126.37639617919922
2020-11-18,130.0185089111328
2020-11-19,127.7234878540039
2020-11-20,122.03579711914062
2020-11-23,119.99022674560547
2020-11-24,124.97943115234375
2020-11-25,125.22889709472656
2020-11-26,122.03579711914062
2020-11-27,121.03795623779297
2020-11-30,116.54768371582031
2020-12-01,122.7841796875
2020-12-02,126.07704162597656
2020-12-03,134.15951538085938
2020-12-04,134.6085662841797
2020-12-07,132.81246948242188
2020-12-08,133.81031799316406
2020-12-09,138.00123596191406
2020-12-10,135.40682983398438
2020-12-11,130.96644592285156
2020-12-14,134.0098876953125
2020-12-15,136.9534912109375
2020-12-16,136.8038330078125
2020-12-17,138.25070190429688
2020-12-18,135.00770568847656
2020-12-21,131.71485900878906
2020-12-22,133.2115936279297
2020-12-23,136.55438232421875
2020-12-24,138.05113220214844
2020-12-29,135.65631103515625
2020-12-30,135.00770568847656
2020-12-31,131.9643096923828
2021-01-04,135.50662231445312
2021-01-05,135.1074981689453
2021-01-06,140.7452850341797
2021-01-07,146.53277587890625
2021-01-08,142.6910858154297
2021-01-11,142.39170837402344
2021-01-12,143.6889190673828
2021-01-13,142.49151611328125
2021-01-14,140.9448699951172
2021-01-15,140.54574584960938
2021-01-18,138.40036010742188
2021-01-19,137.80166625976562
2021-01-20,137.80166625976562
2021-01-21,135.70620727539062
2021-01-22,134.65847778320312
2021-01-25,131.31573486328125
2021-01-26,132.81246948242188
2021-01-27,131.21592712402344
2021-01-28,128.7213134765625
2021-01-29,125.32865905761719
2021-02-01,127.32435607910156
2021-02-02,126.17683410644531
2021-02-03,128.4219512939453
2021-02-04,124.28093719482422
2021-02-05,124.23104858398438
2021-02-08,122.33515167236328
2021-02-09,121.8861312866211
2021-02-10,123.03364562988281
2021-02-11,122.53472900390625
2021-02-12,123.78202056884766
2021-02-15,129.3200225830078
2021-02-16,127.82328033447266
2021-02-17,129.56951904296875
2021-02-18,127.12478637695312
2021-02-19,131.11611938476562
2021-02-22,131.46536254882812
2021-02-23,132.01416015625
2021-02-24,130.3677520751953
2021-02-25,126.92520904541016
2021-02-26,123.2831039428711
2021-03-01,126.07704162597656
2021-03-02,125.62802124023438
2021-03-03,134.10964965820312
2021-03-04,134.50880432128906
2021-03-05,141.14442443847656
2021-03-08,137.00338745117188
2021-03-09,136.604248046875
2021-03-10,136.9534912109375
2021-03-11,135.8558807373047
2021-03-12,136.9534912109375
2021-03-15,138.30059814453125
2021-03-16,142.890625
2021-03-17,152.17054748535156
2021-03-18,150.97314453125
2021-03-19,145.03599548339844
2021-03-22,145.38523864746094
2021-03-23,148.6282196044922
2021-03-24,145.93405151367188
2021-03-25,145.03599548339844
2021-03-26,147.7301483154297
2021-03-29,152.0707550048828
2021-03-30,153.36793518066406
2021-03-31,154.465576171875
2021-04-01,156.1120147705078
2021-04-06,152.32022094726562
2021-04-07,156.06211853027344
2021-04-08,154.86471557617188
2021-04-09,153.1683807373047
2021-04-12,151.72152709960938
2021-04-13,150.47421264648438
2021-04-14,149.87550354003906
2021-04-15,150.2247772216797
2021-04-16,154.01657104492188
2021-04-19,154.31590270996094
2021-04-20,152.76925659179688
2021-04-21,152.9189453125
2021-04-22,154.11631774902344
2021-04-23,154.7150421142578
2021-04-26,156.21180725097656
2021-04-27,158.2574005126953
2021-04-28,159.50466918945312
2021-04-29,163.44615173339844
2021-04-30,164.59364318847656
2021-05-04,167.58717346191406
2021-05-05,169.8822479248047
2021-05-06,170.8301544189453
2021-05-07,169.23362731933594
2021-05-10,170.48094177246094
2021-05-11,168.08609008789062
2021-05-12,168.684814453125
2021-05-13,158.7064208984375
2021-05-14,161.3506622314453
2021-05-17,165.84095764160156
2021-05-18,170.13168334960938
2021-05-19,171.6284637451172
2021-05-20,170.48094177246094
2021-05-21,175.52000427246094
2021-05-24,177.615478515625
2021-05-25,173.72390747070312
2021-05-26,175.81935119628906
2021-05-27,176.11871337890625
2021-05-28,174.47227478027344
2021-06-01,179.4115753173828
2021-06-02,180.01026916503906
2021-06-03,176.56773376464844
2021-06-04,176.6175994873047
2021-06-07,183.1035919189453
2021-06-08,185.3487091064453
2021-06-09,182.7543487548828
2021-06-10,194.72842407226562
2021-06-11,191.3856658935547
2021-06-14,191.435546875
2021-06-15,196.92367553710938
2021-06-16,199.7675018310547
2021-06-17,205.1558380126953
2021-06-18,199.51803588867188
2021-06-21,201.16448974609375
2021-06-22,202.1623077392578
2021-06-23,204.85647583007812
2021-06-24,202.2620849609375
2021-06-25,203.7588653564453
2021-06-28,199.41827392578125
2021-06-29,195.0776824951172
2021-06-30,193.58090209960938
2021-07-01,195.5765838623047
2021-07-02,194.57875061035156
2021-07-05,194.17962646484375
2021-07-06,190.737060546875
2021-07-07,189.24029541015625
2021-07-08,185.04937744140625
2021-07-09,187.14483642578125
2021-07-12,186.89537048339844
2021-07-13,186.69581604003906
2021-07-14,185.8975372314453
2021-07-15,184.94960021972656
2021-07-16,186.3465576171875
2021-07-19,177.76513671875
2021-07-20,178.9625701904297
2021-07-21,183.6523895263672
2021-07-22,181.70663452148438
2021-07-23,184.35089111328125
2021-07-26,183.35302734375
2021-07-27,182.20553588867188
2021-07-28,183.5526123046875
2021-07-29,171.5286407470703
2021-07-30,173.22499084472656
2021-08-02,174.32260131835938
2021-08-03,174.47227478027344
2021-08-04,173.87356567382812
2021-08-05,174.1729278564453
2021-08-06,175.22067260742188
2021-08-09,175.0210723876953
2021-08-10,176.3681640625
2021-08-11,176.4679718017578
2021-08-12,178.01461791992188
2021-08-13,177.6653594970703
2021-08-16,175.56988525390625
2021-08-17,173.77378845214844
2021-08-18,172.87571716308594
2021-08-19,170.73037719726562
2021-08-20,173.02537536621094
2021-08-23,167.7867431640625
2021-08-24,167.83663940429688
2021-08-25,169.68264770507812
2021-08-26,169.0340576171875
2021-08-27,169.58287048339844
2021-08-31,169.43319702148438
2021-09-01,168.28565979003906
2021-09-02,161.79971313476562
2021-09-03,161.69992065429688
2021-09-06,164.44398498535156
2021-09-07,164.29429626464844
2021-09-08,164.49391174316406
2021-09-09,160.85174560546875
2021-09-10,158.90597534179688
2021-09-13,159.2392578125
2021-09-14,155.2139892578125
2021-09-15,154.51548767089844
2021-09-16,154.36578369140625
2021-09-17,155.8126678466797
2021-09-20,154.96450805664062
2021-09-21,159.15542602539062
2021-09-22,159.9536895751953
2021-09-23,158.30726623535156
2021-09-24,158.10769653320312
2021-09-27,162.24876403808594
2021-09-28,161.8994903564453
2021-09-29,162.34852600097656
2021-09-30,159.4547882080078
2021-10-01,158.50685119628906
2021-10-04,151.12281799316406
2021-10-05,151.02305603027344
2021-10-06,146.1835174560547
2021-10-07,145.93405151367188
2021-10-08,146.0338592529297
2021-10-11,146.1835174560547
2021-10-12,144.93621826171875
2021-10-13,141.09454345703125
2021-10-14,140.59561157226562
2021-10-15,140.2962646484375
2021-10-18,137.15304565429688
2021-10-19,136.7040557861328
2021-10-20,139.24853515625
2021-10-21,137.25283813476562
2021-10-22,136.40469360351562
2021-10-25,134.9079132080078
2021-10-26,142.9405517578125
2021-10-27,141.6932373046875
2021-10-28,138.94918823242188
2021-10-29,138.5999298095703
2021-11-01,144.68678283691406
2021-11-02,142.39170837402344
2021-11-03,141.8428955078125
2021-11-04,157.45912170410156
2021-11-05,159.65438842773438
2021-11-08,158.10769653320312
2021-11-09,162.29864501953125
2021-11-10,164.793212890625
2021-11-11,163.945068359375
2021-11-12,166.78892517089844
2021-11-15,164.59364318847656
2021-11-16,166.2401123046875
2021-11-17,167.1880645751953
2021-11-18,166.3897705078125
2021-11-19,160.3029327392578
2021-11-22,164.3441925048828
2021-11-23,159.35499572753906
2021-11-24,161.3506622314453
2021-11-25,160.50253295898438
2021-11-26,153.6673126220703
2021-11-29,163.0469970703125
2021-11-30,158.2574005126953
2021-12-01,165.9407501220703
2021-12-02,168.63491821289062
2021-12-03,168.2357940673828
2021-12-06,171.5286407470703
2021-12-07,172.326904296875
2021-12-08,171.47877502441406
2021-12-09,176.2683868408203
2021-12-10,178.0644989013672
2021-12-13,174.47227478027344
2021-12-14,166.98849487304688
2021-12-15,163.44615173339844
2021-12-16,165.9407501220703
2021-12-17,167.03834533691406
2021-12-20,164.59364318847656
2021-12-21,166.58932495117188
2021-12-22,169.53294372558594
2021-12-23,168.33555603027344
2021-12-24,170.28135681152344
2021-12-29,169.7325439453125
2021-12-30,167.6598358154297
2021-12-31,169.20669555664062
2022-01-04,172.30039978027344
2022-01-05,175.39418029785156
2022-01-06,175.1945343017578
2022-01-07,175.69354248046875
2022-01-10,177.44000244140625
2022-01-11,176.7913055419922
2022-01-12,174.29637145996094
2022-01-13,177.78927612304688
2022-01-14,179.23635864257812
2022-01-17,180.6833953857422
2022-01-18,186.22219848632812
2022-01-19,189.5155029296875
2022-01-20,189.11631774902344
2022-01-21,188.3678436279297
2022-01-24,185.72323608398438
2022-01-25,189.61529541015625
2022-01-26,191.1621551513672
2022-01-27,193.1581268310547
2022-01-28,196.6011199951172
2022-01-31,195.154052734375
2022-02-01,192.21005249023438
2022-02-02,195.1041717529297
2022-02-03,185.6732940673828
2022-02-04,192.06033325195312
2022-02-07,192.75889587402344
2022-02-08,197.05020141601562
2022-02-09,198.0980987548828
2022-02-10,198.0980987548828
2022-02-11,198.2976837158203
2022-02-14,192.30982971191406
2022-02-15,197.39952087402344
2022-02-16,200.49322509765625
2022-02-17,194.75486755371094
2022-02-18,196.95042419433594
2022-02-21,192.25990295410156
2022-02-22,194.15606689453125
2022-02-23,196.6011199951172
2022-02-24,187.41973876953125
2022-02-25,191.21206665039062
2022-02-28,185.87289428710938
2022-03-01,183.1783447265625
2022-03-02,183.07855224609375
2022-03-03,180.23434448242188
2022-03-04,167.11094665527344
2022-03-07,163.5182342529297
2022-03-08,162.96934509277344
2022-03-09,170.7036590576172
2022-03-10,170.30447387695312
2022-03-11,171.25257873535156
2022-03-14,174.8452606201172
2022-03-15,177.58969116210938
2022-03-16,178.08868408203125
2022-03-17,179.48585510253906
2022-03-18,177.58969116210938
2022-03-21,181.1324920654297
2022-03-22,183.9268341064453
2022-03-23,181.5815887451172
2022-03-24,184.3759307861328
2022-03-25,185.4237823486328
2022-03-28,186.6213836669922
2022-03-29,188.417724609375
2022-03-30,186.92074584960938
2022-03-31,181.83108520507812
2022-04-01,183.4278564453125
2022-04-04,182.28016662597656
2022-04-05,184.276123046875
2022-04-06,185.77308654785156
2022-04-07,188.06842041015625
2022-04-08,190.61326599121094
2022-04-11,192.1102294921875
2022-04-12,193.30780029296875
2022-04-13,188.6173095703125
2022-04-14,186.72117614746094
2022-04-19,185.4737091064453
2022-04-20,185.77308654785156
2022-04-21,187.96865844726562
2022-04-22,186.0225830078125
2022-04-25,187.8189239501953
2022-04-26,182.62945556640625
2022-04-27,181.03269958496094
2022-04-28,178.93695068359375
2022-04-29,176.9909210205078
2022-05-03,182.92886352539062
2022-05-04,184.07650756835938
2022-05-05,181.93087768554688
2022-05-06,175.34423828125
2022-05-09,173.1986083984375
2022-05-10,173.54788208007812
2022-05-11,176.09271240234375
2022-05-12,177.78927612304688
2022-05-13,180.23434448242188
2022-05-16,180.8830108642578
2022-05-17,182.1304931640625
2022-05-18,180.4339141845703
2022-05-19,179.23635864257812
2022-05-20,184.6254119873047
2022-05-23,187.17025756835938
2022-05-24,190.16419982910156
2022-05-25,189.5155029296875
2022-05-26,185.17430114746094
2022-05-27,183.876953125
2022-05-30,183.57754516601562
2022-05-31,186.870849609375
2022-06-01,187.2201690673828
2022-06-06,184.52561950683594
2022-06-07,180.0347137451172
2022-06-08,180.83311462402344
2022-06-09,180.8830108642578
2022-06-10,177.78927612304688
2022-06-13,179.1365509033203
2022-06-14,179.2862548828125
2022-06-15,181.83108520507812
2022-06-16,179.6355438232422
2022-06-17,179.83514404296875
2022-06-20,188.06842041015625
2022-06-21,185.97268676757812
2022-06-22,181.18240356445312
2022-06-23,184.77511596679688
2022-06-24,188.11831665039062
2022-06-27,184.5755157470703
2022-06-28,191.91062927246094
2022-06-29,191.26194763183594
2022-06-30,185.9227752685547
2022-07-01,184.97471618652344
2022-07-04,190.0144805908203
2022-07-05,188.76698303222656
2022-07-06,188.81692504882812
2022-07-07,190.41368103027344
2022-07-08,193.00840759277344
2022-07-11,192.21005249023438
2022-07-12,196.2019500732422
2022-07-13,192.95852661132812
2022-07-14,189.81488037109375
2022-07-15,175.29432678222656
2022-07-18,178.43795776367188
2022-07-19,181.08258056640625
2022-07-20,179.2862548828125
2022-07-21,180.6833953857422
2022-07-22,176.84120178222656
2022-07-25,179.7852325439453
2022-07-26,176.4420166015625
2022-07-27,175.74343872070312
2022-07-28,161.52230834960938
2022-07-29,161.47238159179688
2022-08-01,159.8257293701172
2022-08-02,160.52432250976562
2022-08-03,161.17300415039062
2022-08-04,155.9357452392578
2022-08-05,159.2801055908203
2022-08-08,158.93067932128906
2022-08-09,160.67771911621094
2022-08-10,158.48146057128906
2022-08-11,157.73272705078125
2022-08-12,157.6328887939453
2022-08-15,157.3334197998047
2022-08-16,160.4780731201172
2022-08-17,156.83425903320312
2022-08-18,156.9840087890625
2022-08-19,156.9840087890625
2022-08-22,156.0355987548828
2022-08-23,156.83425903320312
2022-08-24,153.43997192382812
2022-08-25,152.44168090820312
2022-08-26,151.1938018798828
2022-08-30,151.5931396484375
2022-08-31,150.445068359375
2022-09-01,145.8029327392578
2022-09-02,146.2022705078125
2022-09-05,144.40530395507812
2022-09-06,141.90951538085938
2022-09-07,141.7098846435547
2022-09-08,139.0144500732422
2022-09-09,139.86302185058594
2022-09-12,144.25555419921875
2022-09-13,142.50852966308594
2022-09-14,140.21238708496094
2022-09-15,140.861328125
2022-09-16,138.8147735595703
2022-09-20,136.71832275390625
2022-09-21,134.821533203125
2022-09-22,134.27247619628906
2022-09-23,129.63037109375
2022-09-26,128.28463745117188
2022-09-27,125.33761596679688
2022-09-28,127.2343978881836
2022-09-29,121.29447174072266
2022-09-30,121.14471435546875
2022-10-03,126.48567199707031
2022-10-04,129.1811065673828
2022-10-05,126.1362533569336
2022-10-06,124.43914031982422
2022-10-07,123.79024505615234
2022-10-10,125.53728485107422
2022-10-11,123.590576171875
2022-10-12,119.2978515625
2022-10-13,120.59565734863281
2022-10-14,122.4425277709961
2022-10-17,124.7386245727539
2022-10-18,126.48567199707031
2022-10-19,127.48397064208984
2022-10-20,125.23778533935547
2022-10-21,123.34100341796875
2022-10-24,125.68702697753906
2022-10-25,125.48735809326172
2022-10-26,126.1861801147461
2022-10-27,126.23609924316406
2022-10-28,126.43575286865234
2022-10-31,129.58041381835938
2022-11-01,128.68194580078125
2022-11-02,127.53389739990234
2022-11-03,116.20309448242188
2022-11-04,113.906982421875
2022-11-07,115.005126953125
2022-11-08,117.25131225585938
2022-11-09,115.65402221679688
2022-11-10,120.14640808105469
2022-11-11,119.59734344482422
2022-11-14,124.7386245727539
2022-11-15,122.5423583984375
2022-11-16,120.64556884765625
2022-11-17,119.846923828125
2022-11-18,122.59227752685547
2022-11-21,123.5406723022461
2022-11-22,124.58887481689453
2022-11-23,124.53897094726562
2022-11-24,125.93659973144531
2022-11-25,126.68534088134766
2022-11-28,123.590576171875
2022-11-29,122.64218139648438
2022-11-30,121.19463348388672
2022-12-01,120.34607696533203
2022-12-02,120.49581146240234
2022-12-05,120.74539184570312
2022-12-06,120.09649658203125
2022-12-07,116.70225524902344
2022-12-08,112.35960388183594
2022-12-09,113.35792541503906
2022-12-12,112.55927276611328
2022-12-13,113.70732879638672
2022-12-14,116.05335235595703
2022-12-15,114.20647430419922
2022-12-16,112.7589340209961
2022-12-19,112.40951538085938
2022-12-20,111.81053161621094
2022-12-21,113.3080062866211
2022-12-22,114.15655517578125
2022-12-23,113.80716705322266
2022-12-28,115.005126953125
2022-12-29,115.02818298339844
2022-12-30,111.88288879394531
2023-01-03,114.62879180908203
2023-01-04,120.42013549804688
2023-01-05,123.61537170410156
2023-01-06,126.46111297607422
2023-01-09,127.8590316772461
2023-01-10,124.96334838867188
2023-01-11,126.46111297607422
2023-01-12,128.15858459472656
2023-01-13,126.81058502197266
2023-01-16,130.10568237304688
2023-01-17,132.00282287597656
2023-01-18,127.80909729003906
2023-01-19,126.96036529541016
2023-01-20,129.15708923339844
2023-01-23,130.1555938720703
2023-01-24,130.85455322265625
2023-01-25,128.8575439453125
2023-01-26,128.90745544433594
