Date,RAILTEL.NS
2023-02-20,109.973388671875
2023-02-21,109.19134521484375
2023-02-22,108.8980941772461
2023-02-23,107.28514862060547
2023-02-24,106.01433563232422
2023-02-27,105.52557373046875
2023-02-28,106.94300079345703
2023-03-01,106.94300079345703
2023-03-02,108.84922790527344
2023-03-03,110.41327667236328
2023-03-06,110.31552124023438
2023-03-08,108.507080078125
2023-03-09,108.60482025146484
2023-03-10,106.20985412597656
2023-03-13,102.39744567871094
2023-03-14,102.6906967163086
2023-03-15,104.79240417480469
2023-03-16,100.9311294555664
2023-03-17,100.54011535644531
2023-03-20,99.90470123291016
2023-03-21,100.1002197265625
2023-03-22,100.14910125732422
2023-03-23,98.48727416992188
2023-03-24,97.11871337890625
2023-03-27,96.82545471191406
2023-03-28,94.87037658691406
2023-03-29,97.41197967529297
2023-03-31,98.82941436767578
2023-04-03,102.49519348144531
2023-04-05,102.54408264160156
2023-04-06,102.39744567871094
2023-04-10,101.95755004882812
2023-04-11,101.3221435546875
2023-04-12,101.6642837524414
2023-04-13,102.20194244384766
2023-04-17,101.41989135742188
2023-04-18,104.93904876708984
2023-04-19,104.25477600097656
2023-04-20,104.35252380371094
2023-04-21,102.49519348144531
2023-04-24,109.58236694335938
2023-04-25,113.59028625488281
2023-04-26,109.3868637084961
2023-04-27,111.73296356201172
2023-04-28,112.17285919189453
2023-05-02,115.05660247802734
2023-05-03,119.11339569091797
2023-05-04,118.38024139404297
2023-05-05,120.62859344482422
2023-05-08,118.6246337890625
2023-05-09,115.34986114501953
2023-05-10,118.52686309814453
2023-05-11,119.21115112304688
2023-05-12,119.16227722167969
2023-05-15,117.74483489990234
2023-05-16,117.20719146728516
2023-05-17,118.42911529541016
2023-05-18,117.06056213378906
2023-05-19,115.64312744140625
2023-05-22,117.25606536865234
2023-05-23,119.89543151855469
2023-05-24,120.5797119140625
2023-05-25,118.28248596191406
2023-05-26,116.81616973876953
2023-05-29,117.10945129394531
2023-05-30,115.44761657714844
2023-05-31,115.59424591064453
2023-06-01,115.69200134277344
2023-06-02,115.30098724365234
2023-06-05,115.34986114501953
2023-06-06,124.88089752197266
2023-06-07,130.74612426757812
2023-06-08,128.00901794433594
2023-06-09,126.98260498046875
2023-06-12,128.2045440673828
2023-06-13,125.85842895507812
2023-06-14,129.03543090820312
2023-06-15,126.15168762207031
2023-06-16,124.7342529296875
2023-06-19,125.8095474243164
2023-06-20,127.27586364746094
2023-06-21,126.2005615234375
2023-06-22,123.7567138671875
2023-06-23,124.58761596679688
2023-06-26,125.27190399169922
2023-06-27,130.11074829101562
2023-06-28,129.964111328125
2023-06-30,127.81350708007812
2023-07-03,126.49382019042969
2023-07-04,124.97863006591797
2023-07-05,127.08036041259766
2023-07-06,127.81350708007812
2023-07-07,129.91522216796875
2023-07-10,128.44891357421875
2023-07-11,130.55062866210938
2023-07-12,135.19393920898438
2023-07-13,133.97203063964844
2023-07-14,135.5849609375
2023-07-17,137.88218688964844
2023-07-18,137.44229125976562
2023-07-19,136.7580108642578
2023-07-20,141.3524627685547
2023-07-21,151.71438598632812
2023-07-24,155.52679443359375
2023-07-25,163.44488525390625
2023-07-26,163.39601135253906
2023-07-27,164.2758026123047
2023-07-28,154.45150756835938
2023-07-31,161.09878540039062
2023-08-01,172.878173828125
2023-08-02,165.7421112060547
2023-08-03,170.43434143066406
2023-08-04,164.96006774902344
2023-08-07,169.11459350585938
2023-08-08,172.82928466796875
2023-08-09,169.94554138183594
2023-08-10,167.9415740966797
2023-08-11,167.2084503173828
2023-08-14,162.71173095703125
2023-08-16,169.65228271484375
2023-08-17,165.2533416748047
2023-08-18,165.05784606933594
2023-08-21,165.20443725585938
2023-08-22,170.28765869140625
2023-08-23,164.32469177246094
2023-08-24,165.8002166748047
2023-08-25,163.6852569580078
2023-08-28,187.73638916015625
2023-08-29,189.5562286376953
2023-08-30,197.32733154296875
2023-08-31,205.93458557128906
2023-09-01,237.85516357421875
2023-09-04,227.87075805664062
2023-09-05,226.78871154785156
2023-09-06,219.75534057617188
2023-09-07,228.018310546875
2023-09-08,230.42832946777344
2023-09-11,244.2491455078125
2023-09-12,219.9029083251953
2023-09-13,220.83740234375
2023-09-14,224.5262451171875
2023-09-15,219.11598205566406
2023-09-18,212.67282104492188
2023-09-20,215.62387084960938
2023-09-21,207.60684204101562
2023-09-22,217.5912322998047
2023-09-25,224.28030395507812
2023-09-26,221.1325225830078
2023-09-27,219.60780334472656
2023-09-28,216.7059326171875
2023-09-29,220.2471923828125
2023-10-03,217.7388153076172
2023-10-04,212.08261108398438
2023-10-05,210.7054443359375
2023-10-06,215.37794494628906
2023-10-09,205.9837646484375
2023-10-10,208.24623107910156
2023-10-11,209.27911376953125
2023-10-12,215.03366088867188
2023-10-13,223.39498901367188
2023-10-16,219.80455017089844
2023-10-17,235.10084533691406
2023-10-18,228.4117889404297
2023-10-19,229.2479248046875
2023-10-20,231.16610717773438
2023-10-23,212.1317901611328
2023-10-25,207.50845336914062
2023-10-26,214.19752502441406
2023-10-27,220.39476013183594
2023-10-30,217.24696350097656
2023-10-31,219.01759338378906
2023-11-01,217.6896209716797
2023-11-02,229.10037231445312
2023-11-03,229.05096435546875
2023-11-06,237.6459503173828
2023-11-07,243.82049560546875
2023-11-08,245.3517608642578
2023-11-09,244.85780334472656
2023-11-10,248.1673583984375
2023-11-13,251.03236389160156
2023-11-15,249.50106811523438
2023-11-16,245.0059814453125
2023-11-17,267.8764953613281
2023-11-20,259.9236755371094
2023-11-21,267.678955078125
2023-11-22,278.15093994140625
2023-11-23,288.62298583984375
2023-11-24,283.5845642089844
2023-11-28,287.9314270019531
2023-11-29,282.4978332519531
2023-11-30,286.9928894042969
2023-12-01,278.59552001953125
2023-12-04,282.8436279296875
2023-12-05,286.1037902832031
2023-12-06,282.349609375
2023-12-07,281.9050598144531
2023-12-08,283.6833801269531
2023-12-11,290.64825439453125
2023-12-12,285.9555969238281
2023-12-13,284.0785217285156
2023-12-14,295.587890625
2023-12-15,293.4144592285156
2023-12-18,297.3167724609375
2023-12-19,310.99951171875
2023-12-20,285.7580261230469
2023-12-21,288.03021240234375
2023-12-22,292.7723083496094
2023-12-26,294.1553649902344
2023-12-27,292.9205017089844
2023-12-28,289.9073181152344
2023-12-29,333.9194641113281
2024-01-01,348.7877502441406
2024-01-02,349.67694091796875
2024-01-03,358.8646545410156
2024-01-04,350.9612121582031
2024-01-05,351.5539855957031
2024-01-08,342.9590148925781
2024-01-09,345.0336608886719
2024-01-10,347.05889892578125
2024-01-11,348.6889953613281
2024-01-12,351.2082214355469
2024-01-15,351.2082214355469
2024-01-16,355.1105041503906
2024-01-17,358.4694519042969
2024-01-18,358.6176452636719
2024-01-19,382.1302795410156
2024-01-23,382.57489013671875
2024-01-24,392.60235595703125
2024-01-25,432.4652404785156
2024-01-29,424.95697021484375
2024-01-30,418.53546142578125
2024-01-31,432.1688537597656
2024-02-01,414.8800964355469
2024-02-02,413.94158935546875
2024-02-05,404.6550598144531
2024-02-06,405.6923828125
2024-02-07,419.5234069824219
2024-02-08,427.13043212890625
2024-02-09,392.0589904785156
2024-02-12,358.91400146484375
2024-02-13,362.07537841796875
2024-02-14,371.8558654785156
2024-02-15,380.30267333984375
2024-02-16,374.1281433105469
2024-02-19,385.5386657714844
2024-02-20,385.0940856933594
2024-02-21,371.2630920410156
2024-02-22,375.7581787109375
2024-02-23,402.827392578125
2024-02-26,419.7209777832031
2024-02-27,464.2764892578125
2024-02-28,448.963623046875
2024-02-29,443.5299987792969
2024-03-01,441.1589660644531
2024-03-04,435.3301696777344
2024-03-05,433.0085754394531
2024-03-06,413.1512451171875
2024-03-07,416.26318359375
2024-03-11,406.28515625
2024-03-12,380.6484375
2024-03-13,304.52862548828125
2024-03-14,334.9567565917969
2024-03-15,346.5155334472656
2024-03-18,349.726318359375
2024-03-19,342.61322021484375
2024-03-20,345.67578125
2024-03-21,353.7273864746094
2024-03-22,355.9008483886719
2024-03-26,359.8525695800781
2024-03-27,363.6560974121094
2024-03-28,359.3586120605469
2024-04-01,384.30377197265625
2024-04-02,385.341064453125
2024-04-03,386.5759582519531
2024-04-04,380.8954162597656
2024-04-05,390.774658203125
2024-04-08,387.1687316894531
2024-04-09,381.53759765625
2024-04-10,378.2773742675781
2024-04-12,374.02935791015625
2024-04-15,361.9765930175781
2024-04-16,362.5693664550781
2024-04-18,359.7043762207031
2024-04-19,360.0995788574219
2024-04-22,374.4244689941406
2024-04-23,381.9327392578125
2024-04-24,391.46624755859375
2024-04-25,390.9722900390625
2024-04-26,398.7275085449219
2024-04-29,394.33123779296875
2024-04-30,394.7757568359375
2024-05-02,401.2961120605469
2024-05-03,389.68798828125
2024-05-06,370.2257995605469
2024-05-07,360.4947509765625
2024-05-08,368.6944885253906
2024-05-09,354.8141174316406
2024-05-10,357.08636474609375
2024-05-13,352.2455139160156
2024-05-14,385.933837890625
2024-05-15,385.73626708984375
2024-05-16,396.8504333496094
2024-05-17,404.0129089355469
2024-05-21,427.7725830078125
2024-05-22,422.7835388183594
2024-05-23,429.5014343261719
2024-05-24,423.2774963378906
2024-05-27,423.9690246582031
2024-05-28,414.3367614746094
2024-05-29,410.8296203613281
2024-05-30,401.8888244628906
2024-05-31,408.95257568359375
2024-06-03,424.36419677734375
2024-06-04,360.2971496582031
2024-06-05,351.4552001953125
2024-06-06,373.3871765136719
2024-06-07,374.0787048339844
2024-06-10,379.7099304199219
2024-06-11,414.38616943359375
2024-06-12,419.9185485839844
2024-06-13,412.163330078125
2024-06-14,415.5716247558594
2024-06-18,429.7484130859375
2024-06-19,421.6473693847656
2024-06-20,429.205078125
2024-06-21,470.25341796875
2024-06-24,488.97467041015625
2024-06-25,469.21612548828125
2024-06-26,463.2391357421875
2024-06-27,456.91644287109375
2024-06-28,459.8802185058594
2024-07-01,466.4499206542969
2024-07-02,474.5015563964844
2024-07-03,475.193115234375
2024-07-04,480.626708984375
2024-07-05,513.4752807617188
2024-07-08,528.6399536132812
2024-07-09,504.8802795410156
2024-07-10,515.895751953125
2024-07-11,513.8704833984375
2024-07-12,589.69384765625
2024-07-15,568.55224609375
2024-07-16,549.4852294921875
2024-07-18,520.3413696289062
2024-07-19,510.1163024902344
2024-07-22,517.3776245117188
2024-07-23,485.26995849609375
2024-07-24,499.8418884277344
2024-07-25,486.6036682128906
2024-07-26,479.2436218261719
2024-07-29,503.546630859375
2024-07-30,504.58392333984375
2024-07-31,494.0625305175781
2024-08-01,490.4071350097656
2024-08-02,495.5444030761719
2024-08-05,464.8692626953125
2024-08-06,446.98779296875
2024-08-07,458.8428955078125
2024-08-08,452.6683654785156
2024-08-09,463.78253173828125
2024-08-12,476.92193603515625
2024-08-13,467.33905029296875
2024-08-14,460.6939697265625
2024-08-16,471.504638671875
2024-08-19,471.65338134765625
2024-08-20,466.0496826171875
2024-08-21,466.1984558105469
2024-08-22,467.8349914550781
2024-08-23,493.22515869140625
2024-08-26,498.9776611328125
2024-08-27,495.9031066894531
2024-08-28,497.8866882324219
2024-08-29,488.0182189941406
2024-08-30,486.7784423828125
2024-09-02,494.81207275390625
2024-09-03,492.13421630859375
2024-09-04,490.2497863769531
2024-09-05,488.563720703125
2024-09-06,480.72845458984375
2024-09-09,465.8017272949219
2024-09-10,473.0915222167969
2024-09-11,462.1816711425781
2024-09-12,465.6529541015625
2024-09-13,469.9673767089844
2024-09-16,465.8513488769531
2024-09-17,469.6202392578125
2024-09-18,460.6939697265625
2024-09-19,447.2054138183594
2024-09-20,473.6866149902344
2024-09-23,465.00830078125
2024-09-24,460.1484680175781
2024-09-25,449.78411865234375
2024-09-26,457.8177185058594
2024-09-27,464.4627990722656
2024-09-30,457.6689453125
2024-10-01,450.27996826171875
2024-10-03,439.5188903808594
2024-10-04,428.361083984375
2024-10-07,391.5154724121094
2024-10-08,413.4839782714844
2024-10-09,412.2938232421875
2024-10-10,401.8798828125
2024-10-11,404.6073303222656
2024-10-14,406.93804931640625
2024-10-15,404.7560729980469
2024-10-16,435.0557556152344
2024-10-17,427.27008056640625
2024-10-18,420.2778625488281
2024-10-21,406.7892761230469
2024-10-22,387.4986572265625
2024-10-23,393.49908447265625
2024-10-24,410.6573181152344
2024-10-25,392.3585205078125
2024-10-28,400.9376525878906
2024-10-29,402.4749450683594
2024-10-30,415.1204528808594
2024-10-31,417.2032165527344
2024-11-01,418.0958557128906
2024-11-04,404.359375
2024-11-05,405.49993896484375
2024-11-06,416.3371276855469
2024-11-07,409.42718505859375
2024-11-08,398.9876708984375
2024-11-11,392.27655029296875
2024-11-12,388.49847412109375
2024-11-13,373.0877685546875
2024-11-14,370.05535888671875
2024-11-18,364.0899353027344
2024-11-19,372.2923889160156
2024-11-21,362.6482849121094
2024-11-22,362.6979675292969
2024-11-25,394.5633239746094
2024-11-26,390.6858215332031
2024-11-27,406.5935974121094
2024-11-28,405.4005126953125
2024-11-29,407.7369689941406
2024-12-02,407.5878601074219
2024-12-03,413.8515319824219
2024-12-04,418.4747314453125
2024-12-05,414.9949035644531
2024-12-06,433.338623046875
2024-12-09,439.3537292480469
2024-12-10,432.84149169921875
2024-12-11,448.8984069824219
2024-12-12,443.6289978027344
