Date,EXPE
2017-02-01,116.16926574707031
2017-02-02,115.99613189697266
2017-02-03,116.90031433105469
2017-02-06,117.40052032470703
2017-02-07,117.67947387695312
2017-02-08,118.16039276123047
2017-02-09,118.55480194091797
2017-02-10,117.97765350341797
2017-02-13,114.94764709472656
2017-02-14,115.1111831665039
2017-02-15,116.27507019042969
2017-02-16,115.2843017578125
2017-02-17,114.86109161376953
2017-02-21,114.8514633178711
2017-02-22,115.9672622680664
2017-02-23,115.07270050048828
2017-02-24,114.62059783935547
2017-02-27,114.16849517822266
2017-02-28,114.50516510009766
2017-03-01,115.8614730834961
2017-03-02,114.3897476196289
2017-03-03,115.54403686523438
2017-03-06,116.86183166503906
2017-03-07,117.99951171875
2017-03-08,120.062744140625
2017-03-09,120.23628997802734
2017-03-10,121.24861907958984
2017-03-13,122.78157043457031
2017-03-14,123.08047485351562
2017-03-15,124.83516693115234
2017-03-16,126.04033660888672
2017-03-17,126.49346923828125
2017-03-20,125.21119689941406
2017-03-21,123.02261352539062
2017-03-22,123.09976196289062
2017-03-23,122.48270416259766
2017-03-24,123.1768798828125
2017-03-27,123.21543884277344
2017-03-28,124.40132141113281
2017-03-29,125.00871276855469
2017-03-30,124.81587982177734
2017-03-31,121.64391326904297
2017-04-03,121.614990234375
2017-04-04,120.53516387939453
2017-04-05,120.48695373535156
2017-04-06,121.16185760498047
2017-04-07,121.95243835449219
2017-04-10,123.85176849365234
2017-04-11,124.48808288574219
2017-04-12,124.64234924316406
2017-04-13,123.53359985351562
2017-04-17,125.66432189941406
2017-04-18,125.7896728515625
2017-04-19,126.25244903564453
2017-04-20,127.1972885131836
2017-04-21,127.2455062866211
2017-04-24,129.3280029296875
2017-04-25,130.57176208496094
2017-04-26,130.88021850585938
2017-04-27,131.31410217285156
2017-04-28,128.923095703125
2017-05-01,131.69976806640625
2017-05-02,134.00401306152344
2017-05-03,134.13900756835938
2017-05-04,136.03836059570312
2017-05-05,135.3441619873047
2017-05-08,134.5631866455078
2017-05-09,134.3993377685547
2017-05-10,134.8139190673828
2017-05-11,134.84280395507812
2017-05-12,134.79458618164062
2017-05-15,137.88946533203125
2017-05-16,140.15513610839844
2017-05-17,135.3730926513672
2017-05-18,136.19261169433594
2017-05-19,136.51075744628906
2017-05-22,137.3977508544922
2017-05-23,137.72621154785156
2017-05-24,138.80813598632812
2017-05-25,140.59527587890625
2017-05-26,139.66787719726562
2017-05-30,139.2524871826172
2017-05-31,138.89508056640625
2017-06-01,141.80282592773438
2017-06-02,141.3970947265625
2017-06-05,142.8461151123047
2017-06-06,141.88009643554688
2017-06-07,141.38743591308594
2017-06-08,144.15028381347656
2017-06-09,138.7115478515625
2017-06-12,139.3780975341797
2017-06-13,140.96237182617188
2017-06-14,142.18923950195312
2017-06-15,140.7401885986328
2017-06-16,141.2425537109375
2017-06-19,143.34849548339844
2017-06-20,142.67227172851562
2017-06-21,144.38211059570312
2017-06-22,146.8358154296875
2017-06-23,149.18325805664062
2017-06-26,146.81649780273438
2017-06-27,142.8654327392578
2017-06-28,144.97140502929688
2017-06-29,143.07798767089844
2017-06-30,143.88941955566406
2017-07-03,142.71087646484375
2017-07-05,145.04864501953125
2017-07-06,143.60931396484375
2017-07-07,144.69122314453125
2017-07-10,144.88442993164062
2017-07-11,144.84579467773438
2017-07-12,147.16424560546875
2017-07-13,147.70521545410156
2017-07-14,148.93212890625
2017-07-17,147.54100036621094
2017-07-18,148.35247802734375
2017-07-19,150.18792724609375
2017-07-20,149.37646484375
2017-07-21,148.7099151611328
2017-07-24,149.35711669921875
2017-07-25,149.31849670410156
2017-07-26,151.60800170898438
2017-07-27,149.0093231201172
2017-07-28,154.08099365234375
2017-07-31,151.15396118164062
2017-08-01,147.5023651123047
2017-08-02,147.92742919921875
2017-08-03,148.458740234375
2017-08-04,146.20790100097656
2017-08-07,144.0536346435547
2017-08-08,140.96237182617188
2017-08-09,142.8751220703125
2017-08-10,138.6728973388672
2017-08-11,139.60031127929688
2017-08-14,142.56597900390625
2017-08-15,142.0636444091797
2017-08-16,143.72520446777344
2017-08-17,139.24288940429688
2017-08-18,138.82748413085938
2017-08-21,140.10260009765625
2017-08-22,142.89053344726562
2017-08-23,143.3551788330078
2017-08-24,145.14602661132812
2017-08-25,144.4877471923828
2017-08-28,137.97296142578125
2017-08-29,139.3862762451172
2017-08-30,138.85385131835938
2017-08-31,143.61659240722656
2017-09-01,143.49072265625
2017-09-05,142.89053344726562
2017-09-06,139.7734832763672
2017-09-07,139.36695861816406
2017-09-08,136.88876342773438
2017-09-11,139.51210021972656
2017-09-12,140.7124786376953
2017-09-13,141.00286865234375
2017-09-14,138.79576110839844
2017-09-15,137.58572387695312
2017-09-18,137.61477661132812
2017-09-19,136.94686889648438
2017-09-20,138.43760681152344
2017-09-21,138.54409790039062
2017-09-22,141.109375
2017-09-25,138.15687561035156
2017-09-26,138.80545043945312
2017-09-27,140.91575622558594
2017-09-28,138.2730255126953
2017-09-29,139.337890625
2017-10-02,142.14515686035156
2017-10-03,141.5353240966797
2017-10-04,142.88087463378906
2017-10-05,143.66494750976562
2017-10-06,143.25840759277344
2017-10-09,141.77731323242188
2017-10-10,141.7482452392578
2017-10-11,142.46461486816406
2017-10-12,143.24868774414062
2017-10-13,145.31060791015625
2017-10-16,143.7423858642578
2017-10-17,144.37161254882812
2017-10-18,147.41119384765625
2017-10-19,148.49542236328125
2017-10-20,147.91461181640625
2017-10-23,145.86236572265625
2017-10-24,145.91075134277344
2017-10-25,143.17127990722656
2017-10-26,142.6388702392578
2017-10-27,119.8321304321289
2017-10-30,116.36656951904297
2017-10-31,120.67430877685547
2017-11-01,118.14775848388672
2017-11-02,119.56106567382812
2017-11-03,119.11577606201172
2017-11-06,119.04801940917969
2017-11-07,115.7857666015625
2017-11-08,114.76933288574219
2017-11-09,113.56897735595703
2017-11-10,116.879638671875
2017-11-13,116.4343490600586
2017-11-14,118.18647003173828
2017-11-15,117.5848159790039
2017-11-16,118.42906951904297
2017-11-17,120.28254699707031
2017-11-20,119.83617401123047
2017-11-21,121.18504333496094
2017-11-22,123.2229232788086
2017-11-24,123.05794525146484
2017-11-27,122.93179321289062
2017-11-28,121.96135711669922
2017-11-29,118.40967559814453
2017-11-30,118.87545776367188
2017-12-01,119.06954956054688
2017-12-04,118.6231689453125
2017-12-05,117.19664001464844
2017-12-06,115.64399719238281
2017-12-07,115.68280792236328
2017-12-08,114.0622329711914
2017-12-11,114.34364318847656
2017-12-12,115.1781997680664
2017-12-13,115.0423355102539
2017-12-14,116.3523941040039
2017-12-15,117.30340576171875
2017-12-18,118.3514404296875
2017-12-19,117.86624145507812
2017-12-20,116.45914459228516
2017-12-21,116.51736450195312
2017-12-22,116.62410736083984
2017-12-26,115.90599822998047
2017-12-27,116.75996398925781
2017-12-28,117.66243743896484
2017-12-29,116.22623443603516
2018-01-02,117.8274154663086
2018-01-03,121.46646118164062
2018-01-04,122.40776062011719
2018-01-05,123.35877227783203
2018-01-08,124.41651916503906
2018-01-09,123.51404571533203
2018-01-10,123.4169921875
2018-01-11,125.58101654052734
2018-01-12,128.44375610351562
2018-01-16,126.73582458496094
2018-01-17,126.77461242675781
2018-01-18,123.13557434082031
2018-01-19,122.53392028808594
2018-01-22,124.3971176147461
2018-01-23,125.1152114868164
2018-01-24,126.5708236694336
2018-01-25,127.23070526123047
2018-01-26,127.86149597167969
2018-01-29,126.54171752929688
2018-01-30,125.07640838623047
2018-01-31,124.2224349975586
2018-02-01,125.28990173339844
2018-02-02,122.89298248291016
2018-02-05,121.35001373291016
2018-02-06,123.51404571533203
2018-02-07,125.50338745117188
2018-02-08,119.38977813720703
2018-02-09,100.92283630371094
2018-02-12,99.77775573730469
2018-02-13,98.7491226196289
2018-02-14,97.13824462890625
2018-02-15,99.20521545410156
2018-02-16,100.77727508544922
2018-02-20,101.01988983154297
2018-02-21,99.94271850585938
2018-02-22,101.4371566772461
2018-02-23,103.232421875
2018-02-26,103.46532440185547
2018-02-27,100.64142608642578
2018-02-28,102.05821990966797
2018-03-01,100.88402557373047
2018-03-02,101.4080581665039
2018-03-05,104.47454833984375
2018-03-06,105.39644622802734
2018-03-07,108.35466766357422
2018-03-08,107.36210632324219
2018-03-09,109.20126342773438
2018-03-12,111.36155700683594
2018-03-13,106.58363342285156
2018-03-14,110.23274230957031
2018-03-15,109.42508697509766
2018-03-16,110.1549072265625
2018-03-19,108.10166931152344
2018-03-20,107.34263610839844
2018-03-21,106.30142974853516
2018-03-22,104.10222625732422
2018-03-23,103.2556381225586
2018-03-26,103.96597290039062
2018-03-27,102.7496109008789
2018-03-28,103.45997619628906
2018-03-29,107.4399642944336
2018-04-02,103.91732788085938
2018-04-03,104.09249114990234
2018-04-04,106.32089233398438
2018-04-05,107.14801788330078
2018-04-06,104.65689086914062
2018-04-09,104.3649673461914
2018-04-10,105.57160949707031
2018-04-11,104.60823059082031
2018-04-12,104.3162841796875
2018-04-13,104.3162841796875
2018-04-16,106.22357940673828
2018-04-17,107.47886657714844
2018-04-18,107.31344604492188
2018-04-19,108.37413024902344
2018-04-20,106.81716918945312
2018-04-23,107.42049407958984
2018-04-24,107.79999542236328
2018-04-25,105.52295684814453
2018-04-26,103.48917388916016
2018-04-27,111.97459411621094
2018-04-30,112.04270935058594
2018-05-01,110.44683837890625
2018-05-02,111.35181427001953
2018-05-03,108.28656005859375
2018-05-04,107.15776062011719
2018-05-07,107.96542358398438
2018-05-08,107.56645202636719
2018-05-09,109.20126342773438
2018-05-10,110.86526489257812
2018-05-11,110.84580993652344
2018-05-14,111.55616760253906
2018-05-15,110.93338775634766
2018-05-16,112.48060607910156
2018-05-17,112.55845642089844
2018-05-18,111.97459411621094
2018-05-21,113.22988891601562
2018-05-22,113.16178894042969
2018-05-23,112.42032623291016
2018-05-24,114.13739776611328
2018-05-25,114.95691680908203
2018-05-29,114.40081024169922
2018-05-30,115.13253784179688
2018-05-31,118.07889556884766
2018-06-01,117.09351348876953
2018-06-04,115.9813232421875
2018-06-05,117.2496109008789
2018-06-06,119.42523956298828
2018-06-07,117.40570068359375
2018-06-08,117.94230651855469
2018-06-11,120.6057357788086
2018-06-12,121.35696411132812
2018-06-13,119.35694885253906
2018-06-14,120.56671905517578
2018-06-15,121.09353637695312
2018-06-18,122.20574188232422
2018-06-19,121.63013458251953
2018-06-20,121.85453033447266
2018-06-21,120.61548614501953
2018-06-22,121.7862319946289
2018-06-25,119.8935317993164
2018-06-26,119.05450439453125
2018-06-27,117.40570068359375
2018-06-28,117.56181335449219
2018-06-29,117.2593765258789
2018-07-02,118.83011627197266
2018-07-03,120.24475860595703
2018-07-05,120.81060791015625
2018-07-06,122.9277114868164
2018-07-09,123.91307830810547
2018-07-10,124.15699005126953
2018-07-11,122.08866119384766
2018-07-12,124.2643051147461
2018-07-13,123.85453796386719
2018-07-16,123.57161712646484
2018-07-17,125.6496810913086
2018-07-18,124.3813705444336
2018-07-19,124.69356536865234
2018-07-20,122.43990325927734
2018-07-23,123.29843139648438
2018-07-24,124.13746643066406
2018-07-25,124.44966888427734
2018-07-26,122.73259735107422
2018-07-27,134.43020629882812
2018-07-30,131.5229034423828
2018-07-31,130.5765380859375
2018-08-01,130.46922302246094
2018-08-02,129.61068725585938
2018-08-03,128.8789520263672
2018-08-06,129.84481811523438
2018-08-07,129.79600524902344
2018-08-08,128.4984588623047
2018-08-09,129.50335693359375
2018-08-10,128.67410278320312
2018-08-13,128.28382873535156
2018-08-14,130.23507690429688
2018-08-15,128.48870849609375
2018-08-16,128.0009002685547
2018-08-17,127.83504486083984
2018-08-20,128.35211181640625
2018-08-21,128.30335998535156
2018-08-22,126.04418182373047
2018-08-23,126.08329010009766
2018-08-24,127.35469818115234
2018-08-27,128.99771118164062
2018-08-28,128.6652069091797
2018-08-29,129.8583984375
2018-08-30,128.55763244628906
2018-08-31,127.62855529785156
2018-09-04,124.56742095947266
2018-09-05,121.12484741210938
2018-09-06,121.78990173339844
2018-09-07,125.9854965209961
2018-09-10,126.21044921875
2018-09-11,126.91461944580078
2018-09-12,128.3522491455078
2018-09-13,127.54054260253906
2018-09-14,126.88526916503906
2018-09-17,126.14196014404297
2018-09-18,127.80455780029297
2018-09-19,129.8583984375
2018-09-20,131.4720458984375
2018-09-21,130.78746032714844
2018-09-24,129.30091857910156
2018-09-25,127.90238952636719
2018-09-26,128.74346923828125
2018-09-27,128.6065216064453
2018-09-28,127.60896301269531
2018-10-01,127.4524917602539
2018-10-02,126.1224365234375
2018-10-03,126.52339935302734
2018-10-04,124.1468734741211
2018-10-05,121.00750732421875
2018-10-08,119.89258575439453
2018-10-09,118.68965148925781
2018-10-10,114.19085693359375
2018-10-11,113.14441680908203
2018-10-12,115.95125579833984
2018-10-15,115.94148254394531
2018-10-16,119.22754669189453
2018-10-17,117.8974838256836
2018-10-18,115.83390808105469
2018-10-19,115.7165298461914
2018-10-22,115.89258575439453
2018-10-23,114.63097381591797
2018-10-24,111.70674896240234
2018-10-25,114.98303985595703
2018-10-26,117.84857177734375
2018-10-29,119.051513671875
2018-10-30,121.75077819824219
2018-10-31,122.67009735107422
2018-11-01,124.81190490722656
2018-11-02,123.72633361816406
2018-11-05,124.09796905517578
2018-11-06,122.27890014648438
2018-11-07,125.55518341064453
2018-11-08,122.67009735107422
2018-11-09,121.31068420410156
2018-11-12,119.56007385253906
2018-11-13,119.68720245361328
2018-11-14,119.55973052978516
2018-11-15,117.42211151123047
2018-11-16,114.67652893066406
2018-11-19,110.90138244628906
2018-11-20,109.45015716552734
2018-11-21,110.8915786743164
2018-11-23,110.94061279296875
2018-11-26,114.31373596191406
2018-11-27,115.25508117675781
2018-11-28,117.82413482666016
2018-11-29,117.41230773925781
2018-11-30,118.44190216064453
2018-12-03,118.30461120605469
2018-12-04,116.4709701538086
2018-12-06,118.30461120605469
2018-12-07,115.94146728515625
2018-12-10,116.4709701538086
2018-12-11,116.04932403564453
2018-12-12,118.74586486816406
2018-12-13,117.26522827148438
2018-12-14,116.05914306640625
2018-12-17,114.65692138671875
2018-12-18,115.9610824584961
2018-12-19,112.91153717041016
2018-12-20,112.08785247802734
2018-12-21,108.00872802734375
2018-12-24,106.97913360595703
2018-12-26,111.97998809814453
2018-12-27,112.14669036865234
2018-12-28,111.08769226074219
2018-12-31,110.46014404296875
2019-01-02,109.80316162109375
2019-01-03,106.41041564941406
2019-01-04,110.8915786743164
2019-01-07,112.33300018310547
2019-01-08,114.69615936279297
2019-01-09,112.39183807373047
2019-01-10,111.97998809814453
2019-01-11,111.99960327148438
2019-01-14,112.97036743164062
2019-01-15,114.4608154296875
2019-01-16,113.74501037597656
2019-01-17,114.44120788574219
2019-01-18,116.17681121826172
2019-01-22,113.40181732177734
2019-01-23,114.38236999511719
2019-01-24,115.13739776611328
2019-01-25,114.83343505859375
2019-01-28,114.7647933959961
2019-01-29,114.80402374267578
2019-01-30,117.09851837158203
2019-01-31,116.93182373046875
2019-02-01,119.59896087646484
2019-02-04,121.13844299316406
2019-02-05,123.75653076171875
2019-02-06,125.3940658569336
2019-02-07,125.38426208496094
2019-02-08,128.25730895996094
2019-02-11,124.16836547851562
2019-02-12,124.11934661865234
2019-02-13,124.98223114013672
2019-02-14,124.29583740234375
2019-02-15,124.61942291259766
2019-02-19,125.75687408447266
2019-02-20,126.09026336669922
2019-02-21,125.60979461669922
2019-02-22,124.5115737915039
2019-02-25,123.70751953125
2019-02-26,125.08028411865234
2019-02-27,125.70783996582031
2019-02-28,120.91290283203125
2019-03-01,122.83480072021484
2019-03-04,122.57006072998047
2019-03-05,123.52120208740234
2019-03-06,123.15746307373047
2019-03-07,121.0733871459961
2019-03-08,119.30387878417969
2019-03-11,119.80524444580078
2019-03-12,118.50760650634766
2019-03-13,118.43878936767578
2019-03-14,118.75336456298828
2019-03-15,119.50048828125
2019-03-18,119.09744262695312
2019-03-19,120.16896057128906
2019-03-20,120.39507293701172
2019-03-21,121.9974594116211
2019-03-22,119.57913208007812
2019-03-25,120.01168823242188
2019-03-26,120.03134155273438
2019-03-27,117.77031707763672
2019-03-28,117.04283905029297
2019-03-29,116.98387908935547
2019-04-01,118.21269226074219
2019-04-02,118.39946746826172
2019-04-03,120.00183868408203
2019-04-04,120.47371673583984
2019-04-05,120.424560546875
2019-04-08,121.1225357055664
2019-04-09,121.84017181396484
2019-04-10,122.05644226074219
2019-04-11,122.4791488647461
2019-04-12,123.65882110595703
2019-04-15,123.3245849609375
2019-04-16,123.85543823242188
2019-04-17,122.70526123046875
