Date,MRO.L
2019-05-17,413.7589416503906
2019-05-20,406.8863525390625
2019-05-21,413.2931213378906
2019-05-22,406.65338134765625
2019-05-23,388.4815368652344
2019-05-24,394.0727844238281
2019-05-28,403.27532958984375
2019-05-29,393.2574768066406
2019-05-30,390.927734375
2019-05-31,381.95819091796875
2019-06-03,379.39556884765625
2019-06-04,391.8596496582031
2019-06-05,393.3738708496094
2019-06-06,390.927734375
2019-06-07,397.5674743652344
2019-06-10,402.4598388671875
2019-06-11,405.3720703125
2019-06-12,402.2269287109375
2019-06-13,406.30389404296875
2019-06-14,395.0047302246094
2019-06-17,392.2090148925781
2019-06-18,397.683837890625
2019-06-19,406.8863525390625
2019-06-20,414.69091796875
2019-06-21,409.2160949707031
2019-06-24,411.079833984375
2019-06-25,410.14788818359375
2019-06-26,411.7787780761719
2019-06-27,417.6029968261719
2019-06-28,421.3306579589844
2019-07-01,431.93084716796875
2019-07-02,430.5330505371094
2019-07-03,439.1529541015625
2019-07-04,441.71563720703125
2019-07-05,441.8321838378906
2019-07-08,435.30902099609375
2019-07-09,417.2536315917969
2019-07-10,413.06005859375
2019-07-11,419.8162841796875
2019-07-12,425.40765380859375
2019-07-15,427.3879089355469
2019-07-16,437.40576171875
2019-07-17,435.30902099609375
2019-07-18,427.5044860839844
2019-07-19,426.45599365234375
2019-07-22,427.73736572265625
2019-07-23,449.4037780761719
2019-07-24,457.0920104980469
2019-07-25,456.8589172363281
2019-07-26,452.7818908691406
2019-07-29,453.36431884765625
2019-07-30,439.8518981933594
2019-07-31,435.5419921875
2019-08-01,445.21026611328125
2019-08-02,417.71954345703125
2019-08-05,397.218017578125
2019-08-06,392.2090148925781
2019-08-07,396.402587890625
2019-08-08,405.3720703125
2019-08-09,405.1390380859375
2019-08-12,394.3057556152344
2019-08-13,402.8092956542969
2019-08-14,379.6285400390625
2019-08-15,374.3866271972656
2019-08-16,381.95819091796875
2019-08-19,389.8793640136719
2019-08-20,381.4923095703125
2019-08-21,390.34527587890625
2019-08-22,393.1409606933594
2019-08-23,386.0352478027344
2019-08-27,391.044189453125
2019-08-28,397.218017578125
2019-08-29,413.4095764160156
2019-08-30,421.5635681152344
2019-09-02,429.0186767578125
2019-09-03,425.0581359863281
2019-09-04,432.16387939453125
2019-09-05,470.1383056640625
2019-09-06,473.865966796875
2019-09-09,466.4108581542969
2019-09-10,477.1275329589844
2019-09-11,484.5826721191406
2019-09-12,477.6492919921875
2019-09-13,485.8043212890625
2019-09-16,480.4453125
2019-09-17,477.6492919921875
2019-09-18,476.0182189941406
2019-09-19,483.70721435546875
2019-09-20,478.8143005371094
2019-09-23,473.2222900390625
2019-09-24,468.7952880859375
2019-09-25,462.853759765625
2019-09-26,468.3293151855469
2019-09-27,469.02825927734375
2019-09-30,469.7272644042969
2019-10-01,461.3392639160156
2019-10-02,446.1943359375
2019-10-03,435.8258056640625
2019-10-04,449.33978271484375
2019-10-07,445.495361328125
2019-10-08,438.5052795410156
2019-10-09,443.04888916015625
2019-10-10,453.9997863769531
2019-10-11,468.5623474121094
2019-10-14,470.6592712402344
2019-10-15,483.4742736816406
2019-10-16,480.4453125
2019-10-17,486.96923828125
2019-10-18,479.9792175292969
2019-10-21,495.5902404785156
2019-10-22,497.9202575683594
2019-10-23,504.67724609375
2019-10-24,503.7452392578125
2019-10-25,495.5902404785156
2019-10-28,505.84222412109375
2019-10-29,507.9391784667969
2019-10-30,502.5802001953125
2019-10-31,496.5222473144531
2019-11-01,507.9391784667969
2019-11-04,514.6962890625
2019-11-05,519.5891723632812
2019-11-06,518.1912231445312
2019-11-07,526.5791625976562
2019-11-08,524.9482421875
2019-11-11,521.4533081054688
2019-11-12,525.4141235351562
2019-11-13,516.0942993164062
2019-11-14,511.9001770019531
2019-11-15,518.8902587890625
2019-11-18,518.1912231445312
2019-11-19,521.919189453125
2019-11-20,512.1333618164062
2019-11-21,510.5022277832031
2019-11-22,524.01611328125
2019-11-25,541.0252075195312
2019-11-26,554.3060913085938
2019-11-27,544.753173828125
2019-11-28,542.8890991210938
2019-11-29,534.9672241210938
2019-12-02,538.4622192382812
2019-12-03,521.919189453125
2019-12-04,528.9092407226562
2019-12-05,529.8411865234375
2019-12-06,540.0932006835938
2019-12-09,530.7732543945312
2019-12-10,524.2492065429688
2019-12-11,525.4141235351562
2019-12-12,539.8600463867188
2019-12-13,545.9180908203125
2019-12-16,559.1991577148438
2019-12-17,552.9082641601562
2019-12-18,548.2481689453125
2019-12-19,545.4522094726562
2019-12-20,541.9570922851562
2019-12-23,557.3351440429688
2019-12-24,563.3931274414062
2019-12-27,562.927001953125
2019-12-30,560.8301391601562
2019-12-31,559.43212890625
2020-01-02,564.55810546875
2020-01-03,563.8592529296875
2020-01-06,555.4711303710938
2020-01-07,555.9370727539062
2020-01-08,552.675048828125
2020-01-09,555.0052490234375
2020-01-10,552.9082641601562
2020-01-13,550.578125
2020-01-14,554.3060913085938
2020-01-15,551.7432861328125
2020-01-16,540.3262939453125
2020-01-17,550.3450927734375
2020-01-20,554.3060913085938
2020-01-21,563.16015625
2020-01-22,569.2182006835938
2020-01-23,565.7232055664062
2020-01-24,573.17919921875
2020-01-27,550.578125
2020-01-28,558.5001220703125
2020-01-29,577.1401977539062
2020-01-30,559.1991577148438
2020-01-31,543.3551025390625
2020-02-03,555.0052490234375
2020-02-04,562.2282104492188
2020-02-05,578.5380859375
2020-02-06,579.0040893554688
2020-02-07,563.3931274414062
2020-02-10,557.5681762695312
2020-02-11,570.6160888671875
2020-02-12,561.0631103515625
2020-02-13,556.869140625
2020-02-14,553.3742065429688
2020-02-17,563.8592529296875
2020-02-18,551.7432861328125
2020-02-19,570.6160888671875
2020-02-20,569.451171875
2020-02-21,569.9172973632812
2020-02-24,527.0451049804688
2020-02-25,517.4921875
2020-02-26,526.5791625976562
2020-02-27,505.1432189941406
2020-02-28,487.90130615234375
2020-03-02,473.92132568359375
2020-03-03,481.144287109375
2020-03-04,477.8822937011719
2020-03-05,456.5627136230469
2020-03-06,426.1563415527344
2020-03-09,387.82794189453125
2020-03-10,410.89483642578125
2020-03-11,392.2548522949219
2020-03-12,328.8789978027344
2020-03-13,326.1995544433594
2020-03-16,303.3655700683594
2020-03-17,297.77349853515625
2020-03-18,267.94952392578125
2020-03-19,249.89205932617188
2020-03-20,231.8345947265625
2020-03-23,203.4086151123047
2020-03-24,240.8051300048828
2020-03-25,234.16465759277344
2020-03-26,254.7850799560547
2020-03-27,247.4456329345703
2020-03-30,203.87466430664062
2020-03-31,213.19467163085938
2020-04-01,181.73973083496094
2020-04-02,173.258544921875
2020-04-03,175.35543823242188
2020-04-06,206.71725463867188
2020-04-07,214.359619140625
2020-04-08,219.85841369628906
2020-04-09,235.2130889892578
2020-04-14,224.1456756591797
2020-04-15,196.60504150390625
2020-04-16,190.96646118164062
2020-04-17,212.3092803955078
2020-04-20,210.63168334960938
2020-04-21,202.61648559570312
2020-04-22,204.9930877685547
2020-04-23,213.7073211669922
2020-04-24,207.6492919921875
2020-04-27,209.7928924560547
2020-04-28,219.9982147216797
2020-04-29,240.45555114746094
2020-04-30,232.4870147705078
2020-05-01,225.2174072265625
2020-05-04,218.2740478515625
2020-05-05,230.11044311523438
2020-05-06,228.80564880371094
2020-05-07,223.67959594726562
2020-05-11,218.41384887695312
2020-05-12,214.45286560058594
2020-05-13,194.78762817382812
2020-05-14,194.55470275878906
2020-05-15,204.71347045898438
2020-05-18,219.01962280273438
2020-05-19,222.46807861328125
2020-05-20,217.15562438964844
2020-05-21,215.52459716796875
2020-05-22,217.1090545654297
2020-05-26,246.8631134033203
2020-05-27,276.4541320800781
2020-05-28,293.2300109863281
2020-05-29,268.2991027832031
2020-06-01,278.4345703125
2020-06-02,300.3365173339844
2020-06-03,308.72454833984375
2020-06-04,301.50146484375
2020-06-05,347.0530090332031
2020-06-08,327.2479553222656
2020-06-09,311.05450439453125
2020-06-10,288.4535217285156
2020-06-11,258.9791259765625
2020-06-12,276.22100830078125
2020-06-15,270.0465393066406
2020-06-16,284.72552490234375
2020-06-17,281.4634704589844
2020-06-18,280.53155517578125
2020-06-19,279.0170593261719
2020-06-22,276.4541320800781
2020-06-23,281.6965637207031
2020-06-24,267.3670654296875
2020-06-25,264.6875305175781
2020-06-26,265.96905517578125
2020-06-29,271.5610656738281
2020-06-30,265.61962890625
2020-07-01,272.49310302734375
2020-07-02,280.53155517578125
2020-07-03,272.6095275878906
2020-07-06,277.85211181640625
2020-07-07,277.1530456542969
2020-07-08,265.8525390625
2020-07-09,264.8040466308594
2020-07-10,275.5220642089844
2020-07-13,273.4250793457031
2020-07-14,271.2115173339844
2020-07-15,285.424560546875
2020-07-16,274.35711669921875
2020-07-17,272.1435241699219
2020-07-20,272.0270080566406
2020-07-21,280.6480712890625
2020-07-22,240.68861389160156
2020-07-23,253.73663330078125
2020-07-24,243.1350860595703
2020-07-27,229.55120849609375
2020-07-28,226.89501953125
2020-07-29,219.1128387451172
2020-07-30,208.30165100097656
2020-07-31,198.65548706054688
2020-08-03,205.55227661132812
2020-08-04,224.84466552734375
2020-08-05,229.0852508544922
2020-08-06,227.78041076660156
2020-08-07,236.0286102294922
2020-08-10,250.94061279296875
2020-08-11,257.6976318359375
2020-08-12,256.29962158203125
2020-08-13,247.79507446289062
2020-08-14,239.4071502685547
2020-08-17,243.3681182861328
2020-08-18,238.0091094970703
2020-08-19,243.2515869140625
2020-08-20,232.9995880126953
2020-08-21,230.62307739257812
2020-08-24,241.6206512451172
2020-08-25,237.0770721435547
2020-08-26,246.04762268066406
2020-08-27,245.8145751953125
2020-08-28,237.19358825683594
2020-09-01,222.46807861328125
2020-09-02,234.16465759277344
2020-09-03,263.63909912109375
2020-09-04,269.2310485839844
2020-09-07,284.9585876464844
2020-09-08,277.26953125
2020-09-09,278.4345703125
2020-09-10,283.0946044921875
2020-09-11,287.405029296875
2020-09-14,287.75457763671875
2020-09-15,291.715576171875
2020-09-16,284.25958251953125
2020-09-17,289.5019836425781
2020-09-18,279.5995788574219
2020-09-21,254.901611328125
2020-09-22,257.8140563964844
2020-09-23,260.14410400390625
2020-09-24,253.73663330078125
2020-09-25,257.5810546875
2020-09-28,274.82305908203125
2020-09-29,268.6485900878906
2020-09-30,269.1145935058594
2020-10-01,280.06549072265625
2020-10-02,271.7941589355469
2020-10-05,287.8711242675781
2020-10-06,298.9384765625
2020-10-07,305.113037109375
2020-10-08,304.4140625
2020-10-09,308.25848388671875
2020-10-12,303.94805908203125
2020-10-13,296.49200439453125
2020-10-14,296.02606201171875
2020-10-15,292.41455078125
2020-10-16,301.967529296875
2020-10-19,301.967529296875
2020-10-20,313.26806640625
2020-10-21,296.6085205078125
2020-10-22,299.6374816894531
2020-10-23,309.53997802734375
2020-10-26,297.1910400390625
2020-10-27,287.9874572753906
2020-10-28,281.1141052246094
2020-10-29,275.6385192871094
2020-10-30,278.7840576171875
2020-11-02,289.5019836425781
2020-11-03,299.87054443359375
2020-11-04,298.006591796875
2020-11-05,301.2685241699219
2020-11-06,295.2105712890625
2020-11-09,340.52899169921875
2020-11-10,352.1789245605469
2020-11-11,346.47039794921875
2020-11-12,339.71343994140625
2020-11-13,346.237548828125
2020-11-16,375.59539794921875
2020-11-17,382.2358703613281
2020-11-18,386.54644775390625
2020-11-19,368.4889221191406
2020-11-20,369.5374450683594
2020-11-23,374.7799377441406
2020-11-24,380.1388244628906
2020-11-25,385.9639892578125
2020-11-26,370.4694519042969
2020-11-27,371.16845703125
2020-11-30,357.65447998046875
2020-12-01,385.3813781738281
2020-12-02,387.2453918457031
2020-12-03,390.5074157714844
2020-12-04,382.1193542480469
2020-12-07,378.6243591308594
2020-12-08,377.69244384765625
2020-12-09,378.7409362792969
2020-12-10,370.4694519042969
2020-12-11,360.7999267578125
2020-12-14,379.7894287109375
2020-12-15,393.4197998046875
2020-12-16,398.8953552246094
2020-12-17,400.29339599609375
2020-12-18,394.3518371582031
2020-12-21,383.8669738769531
2020-12-22,392.6044006347656
2020-12-23,402.8563537597656
2020-12-24,416.95281982421875
2020-12-29,423.1273193359375
2020-12-30,417.0693664550781
2020-12-31,414.8558654785156
2021-01-04,413.6908264160156
2021-01-05,412.6423645019531
2021-01-06,423.8262939453125
2021-01-07,423.94281005859375
2021-01-08,433.495849609375
2021-01-11,427.55438232421875
2021-01-12,435.12677001953125
2021-01-13,430.6998596191406
2021-01-14,432.2143859863281
2021-01-15,423.94281005859375
2021-01-18,427.55438232421875
2021-01-19,427.55438232421875
2021-01-20,429.8843078613281
2021-01-21,420.6808776855469
2021-01-22,408.7978820800781
2021-01-25,386.0803527832031
2021-01-26,389.3424377441406
2021-01-27,383.40087890625
2021-01-28,395.4002990722656
2021-01-29,392.6044006347656
2021-02-01,398.8953552246094
2021-02-02,415.0888671875
2021-02-03,405.8853454589844
2021-02-04,411.5938415527344
2021-02-05,407.74932861328125
2021-02-08,412.2928466796875
2021-02-09,403.08935546875
2021-02-10,399.36138916015625
2021-02-11,398.7788391113281
2021-02-12,397.9634094238281
2021-02-15,407.982421875
2021-02-16,405.8853454589844
2021-02-17,399.36138916015625
2021-02-18,384.6824035644531
2021-02-19,396.5653991699219
2021-02-22,394.81787109375
2021-02-23,402.739990234375
2021-02-24,410.7784118652344
2021-02-25,399.01190185546875
2021-02-26,386.54644775390625
2021-03-01,396.6819152832031
2021-03-02,392.3714294433594
2021-03-03,412.2928466796875
2021-03-04,427.55438232421875
2021-03-05,405.6523742675781
2021-03-08,428.6028747558594
2021-03-09,433.14630126953125
2021-03-10,420.44781494140625
2021-03-11,414.9723815917969
2021-03-12,416.0209045410156
2021-03-15,415.2053527832031
2021-03-16,424.05938720703125
2021-03-17,421.6128234863281
2021-03-18,415.78778076171875
2021-03-19,407.6328125
2021-03-22,398.42938232421875
2021-03-23,387.1289367675781
2021-03-24,394.0024719238281
2021-03-25,382.35247802734375
2021-03-26,389.1094055175781
2021-03-29,383.6338806152344
2021-03-30,400.1768493652344
2021-03-31,388.8763427734375
2021-04-01,404.3968505859375
2021-04-06,406.3774719238281
2021-04-07,408.8241271972656
2021-04-08,402.6492614746094
2021-04-09,404.5133972167969
2021-04-12,399.8530578613281
2021-04-13,405.7949523925781
2021-04-14,408.5910949707031
2021-04-15,406.7270202636719
2021-04-16,416.74664306640625
2021-04-19,397.5229187011719
2021-04-20,377.9497375488281
2021-04-21,372.93988037109375
2021-04-22,381.2119445800781
2021-04-23,380.8623962402344
2021-04-26,396.24127197265625
2021-04-27,390.0664367675781
2021-04-28,383.65850830078125
2021-04-29,381.2119445800781
2021-04-30,379.5807800292969
2021-05-04,370.7262878417969
2021-05-05,381.4448547363281
2021-05-06,384.3575744628906
2021-05-07,390.6490783691406
2021-05-10,387.9693908691406
2021-05-11,363.5028076171875
2021-05-12,369.3280944824219
2021-05-13,365.9494323730469
2021-05-14,377.8332214355469
2021-05-17,376.20208740234375
2021-05-18,375.5030212402344
2021-05-19,367.4640197753906
2021-05-20,377.6001892089844
2021-05-21,377.7167053222656
2021-05-24,380.62939453125
2021-05-25,379.69732666015625
2021-05-26,381.6779479980469
2021-05-27,395.5422668457031
2021-05-28,402.41619873046875
2021-06-01,410.688232421875
2021-06-02,403.115234375
2021-06-03,396.0083923339844
2021-06-04,392.9791564941406
2021-06-07,389.01788330078125
2021-06-08,382.3770446777344
2021-06-09,382.7264709472656
2021-06-10,381.9110107421875
2021-06-11,393.4450988769531
2021-06-14,388.08575439453125
2021-06-15,388.43536376953125
2021-06-16,390.88201904296875
2021-06-17,386.2216796875
2021-06-18,364.318359375
2021-06-21,369.0951843261719
2021-06-22,378.41571044921875
2021-06-23,368.3961181640625
2021-06-24,360.3570861816406
2021-06-25,363.5028076171875
2021-06-28,357.327880859375
2021-06-29,359.8910217285156
2021-06-30,361.40570068359375
2021-07-01,373.5224304199219
2021-07-02,376.08551025390625
2021-07-05,378.8817443847656
2021-07-06,365.0173645019531
2021-07-07,366.64849853515625
2021-07-08,361.05615234375
2021-07-09,371.65826416015625
2021-07-12,365.8329772949219
2021-07-13,360.12408447265625
2021-07-14,358.260009765625
2021-07-15,347.0753173828125
2021-07-16,347.30828857421875
2021-07-19,333.0943603515625
2021-07-20,342.2984619140625
2021-07-21,355.2307434082031
2021-07-22,360.2406005859375
2021-07-23,368.86212158203125
2021-07-26,370.6097106933594
2021-07-27,368.0465087890625
2021-07-28,377.01763916015625
2021-07-29,382.26043701171875
2021-07-30,373.0564270019531
2021-08-02,392.3966369628906
2021-08-03,385.8722229003906
2021-08-04,386.2216796875
2021-08-05,392.9791564941406
2021-08-06,392.16357421875
2021-08-09,389.2509460449219
2021-08-10,392.629638671875
2021-08-11,404.7463684082031
2021-08-12,402.0668029785156
2021-08-13,406.02801513671875
2021-08-16,401.60064697265625
2021-08-17,398.4549865722656
2021-08-18,397.6394348144531
2021-08-19,385.522705078125
2021-08-20,384.008056640625
2021-08-23,382.7264709472656
2021-08-24,389.9499816894531
2021-08-25,399.96966552734375
2021-08-26,386.68780517578125
2021-08-27,392.5130920410156
2021-08-31,351.77288818359375
2021-09-01,360.4549560546875
2021-09-02,386.37548828125
2021-09-03,395.309326171875
2021-09-06,400.1326599121094
2021-09-07,397.1966857910156
2021-09-08,386.5013122558594
2021-09-09,374.1499938964844
2021-09-10,370.27008056640625
2021-09-13,376.7716064453125
2021-09-14,370.4798583984375
2021-09-15,369.7457580566406
2021-09-16,371.5284423828125
2021-09-17,372.0528259277344
2021-09-20,369.5361022949219
2021-09-21,374.77923583984375
2021-09-22,384.8459777832031
2021-09-23,383.0633239746094
2021-09-24,378.7640075683594
2021-09-27,376.6667175292969
2021-09-28,372.2624816894531
2021-09-29,376.5618591308594
2021-09-30,365.02691650390625
2021-10-01,362.4053955078125
2021-10-04,358.420654296875
2021-10-05,354.5406799316406
2021-10-06,338.4967346191406
2021-10-07,344.5787658691406
2021-10-08,345.7322082519531
2021-10-11,346.36138916015625
2021-10-12,339.7550354003906
2021-10-13,345.9419860839844
2021-10-14,345.52252197265625
2021-10-15,348.56353759765625
2021-10-18,342.796142578125
2021-10-19,344.68359375
2021-10-20,337.02862548828125
2021-10-21,336.189697265625
2021-10-22,336.2945556640625
2021-10-25,335.1410827636719
2021-10-26,339.9647521972656
2021-10-27,338.18212890625
2021-10-28,333.4632873535156
2021-10-29,330.94659423828125
2021-11-01,332.4145812988281
2021-11-02,330.31744384765625
2021-11-03,332.62445068359375
2021-11-04,336.8190002441406
2021-11-05,351.3948669433594
2021-11-08,346.0467834472656
2021-11-09,346.5711364746094
2021-11-10,352.54833984375
2021-11-11,355.0649719238281
2021-11-12,359.5741271972656
2021-11-15,356.7428283691406
2021-11-16,357.47686767578125
2021-11-17,350.03155517578125
2021-11-18,349.8218994140625
2021-11-19,334.4070739746094
2021-11-22,336.08489990234375
2021-11-23,338.7064208984375
2021-11-24,335.4555969238281
2021-11-25,337.2383728027344
2021-11-26,302.6336364746094
2021-11-29,306.3039245605469
2021-11-30,304.1017761230469
2021-12-01,312.0713195800781
2021-12-02,305.5697937011719
2021-12-03,302.4239501953125
2021-12-06,315.84637451171875
2021-12-07,321.9283447265625
2021-12-08,320.2506103515625
2021-12-09,315.4269104003906
2021-12-10,312.38592529296875
2021-12-13,304.83575439453125
2021-12-14,303.5774230957031
2021-12-15,295.9225158691406
2021-12-16,301.4801330566406
2021-12-17,307.9817199707031
2021-12-20,303.682373046875
2021-12-21,318.57275390625
2021-12-22,324.2352600097656
2021-12-23,331.8903503417969
2021-12-24,332.309814453125
2021-12-29,331.26116943359375
2021-12-30,327.69586181640625
2021-12-31,335.350830078125
2022-01-04,352.02398681640625
2022-01-05,352.8628845214844
2022-01-06,349.4024353027344
2022-01-07,354.12127685546875
2022-01-10,355.6941833496094
2022-01-11,363.87347412109375
2022-01-12,354.43585205078125
2022-01-13,357.68658447265625
2022-01-14,354.5406799316406
2022-01-17,355.2747802734375
2022-01-18,348.66839599609375
2022-01-19,341.4328308105469
2022-01-20,339.65020751953125
2022-01-21,329.688232421875
2022-01-24,313.1199645996094
2022-01-25,313.2248229980469
2022-01-26,321.1943054199219
2022-01-27,324.86456298828125
2022-01-28,313.64422607421875
2022-01-31,312.4907531738281
2022-02-01,317.3144226074219
2022-02-02,322.45269775390625
2022-02-03,318.1533508300781
2022-02-04,310.70806884765625
2022-02-07,320.4603576660156
2022-02-08,324.86456298828125
2022-02-09,335.4555969238281
2022-02-10,338.07733154296875
2022-02-11,333.1486511230469
2022-02-14,318.7825622558594
2022-02-15,336.7140197753906
2022-02-16,332.2049865722656
2022-02-17,326.2278137207031
2022-02-18,323.9208679199219
2022-02-21,318.57275390625
2022-02-22,320.9846496582031
2022-02-23,320.9846496582031
2022-02-24,295.71270751953125
2022-02-25,313.5393371582031
2022-02-28,310.9178161621094
2022-03-01,279.77362060546875
2022-03-02,297.2856750488281
2022-03-03,272.4332275390625
2022-03-04,254.3968048095703
2022-03-07,237.40902709960938
2022-03-08,229.3346710205078
2022-03-09,260.16424560546875
2022-03-10,238.45773315429688
2022-03-11,255.8648681640625
2022-03-14,264.9880065917969
2022-03-15,263.93927001953125
2022-03-16,275.0547790527344
2022-03-17,277.8861083984375
2022-03-18,277.8861083984375
2022-03-21,273.0623474121094
2022-03-22,280.6125183105469
2022-03-23,269.8116760253906
2022-03-24,263.20526123046875
2022-03-25,260.8982849121094
2022-03-28,261.1080322265625
2022-03-29,280.6125183105469
2022-03-30,269.60186767578125
2022-03-31,261.842041015625
2022-04-01,260.7934875488281
2022-04-04,266.7706298828125
2022-04-05,257.8572998046875
2022-04-06,254.3968048095703
2022-04-07,251.70008850097656
2022-04-08,250.65127563476562
2022-04-11,249.0782470703125
2022-04-12,249.49774169921875
2022-04-13,252.43414306640625
2022-04-14,257.7828369140625
2022-04-19,254.741455078125
2022-04-20,260.19488525390625
2022-04-21,269.8434753417969
2022-04-22,259.1462097167969
2022-04-25,252.3292999267578
2022-04-26,239.219970703125
2022-04-27,236.0736541748047
2022-04-28,244.25390625
2022-04-29,247.71478271484375
2022-05-03,246.03675842285156
2022-05-04,242.47103881835938
2022-05-05,243.7295379638672
2022-05-06,238.06631469726562
2022-05-09,225.69100952148438
2022-05-10,234.18592834472656
2022-05-11,236.49314880371094
2022-05-12,237.22731018066406
2022-05-13,243.41488647460938
2022-05-16,243.93934631347656
2022-05-17,246.77088928222656
2022-05-18,245.30270385742188
2022-05-19,243.31005859375
2022-05-20,247.81973266601562
2022-05-23,254.8463134765625
2022-05-24,248.02943420410156
2022-05-25,251.5951690673828
2022-05-26,264.28509521484375
2022-05-27,270.57763671875
2022-05-30,284.52593994140625
2022-05-31,284.00164794921875
2022-06-01,279.8066101074219
2022-06-06,289.0355224609375
2022-06-07,298.0548095703125
2022-06-08,330.77581787109375
2022-06-09,344.6193542480469
2022-06-10,323.74920654296875
2022-06-13,320.2883605957031
2022-06-14,316.82745361328125
2022-06-15,318.5054931640625
2022-06-16,304.34735107421875
2022-06-17,305.3960266113281
2022-06-20,319.5541687011719
2022-06-21,327.7344665527344
2022-06-22,317.98114013671875
2022-06-23,312.2129211425781
2022-06-24,318.5054931640625
2022-06-27,321.8614501953125
2022-06-28,328.573486328125
2022-06-29,321.96630859375
2022-06-30,313.99578857421875
2022-07-01,324.4833679199219
2022-07-04,321.4419860839844
2022-07-05,307.4936218261719
2022-07-06,316.93231201171875
2022-07-07,324.168701171875
2022-07-08,326.79058837890625
2022-07-11,325.0077209472656
2022-07-12,335.39031982421875
2022-07-13,331.1952819824219
2022-07-14,327.419921875
2022-07-15,336.6488342285156
2022-07-18,342.62677001953125
2022-07-19,347.8704833984375
2022-07-20,345.3534240722656
2022-07-21,345.0389709472656
2022-07-22,343.5705871582031
2022-07-25,343.1510925292969
2022-07-26,335.7049865722656
2022-07-27,336.75372314453125
2022-07-28,339.5853576660156
2022-07-29,336.75372314453125
2022-08-01,318.400634765625
2022-08-02,319.1346435546875
2022-08-03,317.5616455078125
2022-08-04,313.89093017578125
2022-08-05,310.32525634765625
2022-08-08,316.5128479003906
2022-08-09,310.43011474609375
2022-08-10,316.7225646972656
2022-08-11,323.1199951171875
2022-08-12,320.4981384277344
2022-08-15,326.37103271484375
2022-08-16,321.4419860839844
2022-08-17,309.591064453125
2022-08-18,310.43011474609375
2022-08-19,304.6619567871094
2022-08-22,294.3841857910156
2022-08-23,290.8185119628906
2022-08-24,297.4255676269531
2022-08-25,295.5378723144531
2022-08-26,292.28668212890625
2022-08-30,289.4550476074219
2022-08-31,286.308837890625
2022-09-01,271.41650390625
2022-09-02,279.91143798828125
2022-09-05,277.3944396972656
2022-09-06,284.7356872558594
2022-09-07,288.72100830078125
2022-09-08,261.7680358886719
2022-09-09,267.11669921875
2022-09-12,265.6484375
2022-09-13,255.05599975585938
2022-09-14,244.88319396972656
2022-09-15,234.4193115234375
2022-09-16,232.7412567138672
2022-09-20,221.51840209960938
2022-09-21,226.02853393554688
2022-09-22,217.3230438232422
2022-09-23,209.39364624023438
2022-09-26,212.07867431640625
2022-09-27,213.6519775390625
2022-09-28,219.525634765625
2022-09-29,207.7993621826172
2022-09-30,214.38621520996094
2022-10-03,212.07867431640625
2022-10-04,225.9236602783203
2022-10-05,216.1692657470703
2022-10-06,215.74972534179688
2022-10-07,211.55426025390625
2022-10-10,211.6592254638672
2022-10-11,207.5896453857422
2022-10-12,200.4154815673828
2022-10-13,212.60316467285156
2022-10-14,211.0298614501953
2022-10-17,218.05715942382812
2022-10-18,220.36473083496094
2022-10-19,217.5327606201172
2022-10-20,218.6865234375
2022-10-21,218.16212463378906
2022-10-24,223.30152893066406
2022-10-25,229.0701904296875
2022-10-26,237.35614013671875
2022-10-27,244.27857971191406
2022-10-28,244.383544921875
2022-10-31,245.22264099121094
2022-11-01,251.41082763671875
2022-11-02,244.69813537597656
2022-11-03,245.32748413085938
2022-11-04,254.97694396972656
2022-11-07,260.011474609375
2022-11-08,258.3332824707031
2022-11-09,255.08177185058594
2022-11-10,264.2069091796875
2022-11-11,266.6192626953125
2022-11-14,266.82904052734375
2022-11-15,275.6393737792969
2022-11-16,270.5
2022-11-17,271.2342224121094
2022-11-18,274.38079833984375
2022-11-21,271.9684753417969
2022-11-22,273.9612121582031
2022-11-23,277.8420104980469
2022-11-24,280.5690612792969
2022-11-25,282.2472229003906
2022-11-28,272.59771728515625
2022-11-29,275.7442626953125
2022-11-30,277.2127380371094
2022-12-01,273.75152587890625
2022-12-02,269.5560607910156
2022-12-05,266.82904052734375
2022-12-06,264.5215148925781
2022-12-07,262.3189392089844
2022-12-08,263.682373046875
2022-12-09,267.1436767578125
2022-12-12,267.3534851074219
2022-12-13,274.0661315917969
2022-12-14,272.38800048828125
2022-12-15,264.5215148925781
2022-12-16,260.22119140625
2022-12-19,268.50726318359375
2022-12-20,268.4022521972656
2022-12-21,275.8492736816406
2022-12-22,273.12213134765625
2022-12-23,274.9052734375
2022-12-28,278.36651611328125
2022-12-29,281.0934753417969
2022-12-30,282.14227294921875
2023-01-03,286.0230712890625
2023-01-04,290.847900390625
2023-01-05,296.0921630859375
2023-01-06,298.92401123046875
2023-01-09,307.524658203125
2023-01-10,307.1050720214844
2023-01-11,312.0347595214844
2023-01-12,315.7057189941406
2023-01-13,314.76171875
2023-01-16,316.75457763671875
2023-01-17,315.076416015625
2023-01-18,313.9226379394531
2023-01-19,305.7415771484375
2023-01-20,300.3924255371094
2023-01-23,303.4341125488281
2023-01-24,303.53900146484375
2023-01-25,297.9800109863281
2023-01-26,301.86077880859375
2023-01-27,302.0706481933594
2023-01-30,302.69989013671875
2023-01-31,298.2947692871094
2023-02-01,299.8680419921875
2023-02-02,316.125244140625
2023-02-03,318.64251708984375
2023-02-06,310.8809509277344
2023-02-07,302.9097595214844
2023-02-08,299.7630920410156
