Date,BBOX.L
2019-05-08,145.9754638671875
2019-05-09,146.27459716796875
2019-05-10,147.17196655273438
2019-05-13,147.072265625
2019-05-14,147.9696502685547
2019-05-15,147.67054748535156
2019-05-16,148.2687530517578
2019-05-17,148.56790161132812
2019-05-20,151.4595184326172
2019-05-21,151.35977172851562
2019-05-22,148.56790161132812
2019-05-23,144.8953094482422
2019-05-24,145.89248657226562
2019-05-28,146.88973999023438
2019-05-29,146.39108276367188
2019-05-30,146.49081420898438
2019-05-31,147.78720092773438
2019-06-03,147.3883056640625
2019-06-04,147.68753051757812
2019-06-05,148.98385620117188
2019-06-06,149.183349609375
2019-06-07,150.37997436523438
2019-06-10,151.37713623046875
2019-06-11,150.57937622070312
2019-06-12,149.6819610595703
2019-06-13,150.28025817871094
2019-06-14,149.6819610595703
2019-06-17,149.38272094726562
2019-06-18,149.8813934326172
2019-06-19,149.183349609375
2019-06-20,150.57937622070312
2019-06-21,153.57106018066406
2019-06-24,152.9727325439453
2019-06-25,153.7705078125
2019-06-26,153.0724639892578
2019-06-27,152.17495727539062
2019-06-28,153.8702392578125
2019-07-01,155.3660888671875
2019-07-02,155.56544494628906
2019-07-03,157.95880126953125
2019-07-04,157.95880126953125
2019-07-05,157.26071166992188
2019-07-08,158.0585174560547
2019-07-09,159.1554718017578
2019-07-10,158.1582489013672
2019-07-11,158.25794982910156
2019-07-12,158.55712890625
2019-07-15,158.3577117919922
2019-07-16,157.95880126953125
2019-07-17,158.8562774658203
2019-07-18,159.25518798828125
2019-07-19,158.8562774658203
2019-07-22,158.0585174560547
2019-07-23,158.8562774658203
2019-07-24,158.55712890625
2019-07-25,157.87606811523438
2019-07-26,156.87872314453125
2019-07-29,156.28036499023438
2019-07-30,155.08355712890625
2019-07-31,152.59027099609375
2019-08-01,152.6900177001953
2019-08-02,150.3961944580078
2019-08-05,146.60635375976562
2019-08-06,145.8084716796875
2019-08-07,146.40689086914062
2019-08-08,142.71678161621094
2019-08-09,144.11302185058594
2019-08-12,144.61170959472656
2019-08-13,142.2180938720703
2019-08-14,141.22085571289062
2019-08-15,141.51995849609375
2019-08-16,143.4149169921875
2019-08-19,143.91355895996094
2019-08-20,142.2180938720703
2019-08-21,144.61170959472656
2019-08-22,137.53074645996094
2019-08-23,138.42831420898438
2019-08-27,140.82188415527344
2019-08-28,139.02670288085938
2019-08-29,139.12640380859375
2019-08-30,139.72486877441406
2019-09-02,141.22085571289062
2019-09-03,140.02398681640625
2019-09-04,141.6197509765625
2019-09-05,141.32054138183594
2019-09-06,141.12106323242188
2019-09-09,139.9242706298828
2019-09-10,140.522705078125
2019-09-11,142.51730346679688
2019-09-12,142.01864624023438
2019-09-13,144.41221618652344
2019-09-16,143.51461791992188
2019-09-17,144.81112670898438
2019-09-18,146.60635375976562
2019-09-19,148.0026092529297
2019-09-20,148.80047607421875
2019-09-23,148.60101318359375
2019-09-24,148.60101318359375
2019-09-25,148.10231018066406
2019-09-26,150.19667053222656
2019-09-27,149.59829711914062
2019-09-30,149.19940185546875
2019-10-01,147.6036376953125
2019-10-02,145.8084716796875
2019-10-03,145.908203125
2019-10-04,147.30445861816406
2019-10-07,147.6036376953125
2019-10-08,145.60903930664062
2019-10-09,145.70877075195312
2019-10-10,146.70608520507812
2019-10-11,153.88681030273438
2019-10-14,151.69268798828125
2019-10-15,155.2830352783203
2019-10-16,153.4878387451172
2019-10-17,151.70957946777344
2019-10-18,150.61236572265625
2019-10-21,150.91163635253906
2019-10-22,150.21339416503906
2019-10-23,150.41293334960938
2019-10-24,149.6149444580078
2019-10-25,148.4180450439453
2019-10-28,149.11619567871094
2019-10-29,149.6149444580078
2019-10-30,151.3105926513672
2019-10-31,149.9142303466797
2019-11-01,150.61236572265625
2019-11-04,150.81190490722656
2019-11-05,150.81190490722656
2019-11-06,148.7172393798828
2019-11-07,147.2211456298828
2019-11-08,146.6226806640625
2019-11-11,149.01649475097656
2019-11-12,150.41293334960938
2019-11-13,149.7147216796875
2019-11-14,148.81703186035156
2019-11-15,148.51776123046875
2019-11-18,151.60980224609375
2019-11-19,152.70701599121094
2019-11-20,151.3105926513672
2019-11-21,150.7121124267578
2019-11-22,150.7121124267578
2019-11-25,153.00621032714844
2019-11-26,150.31314086914062
2019-11-27,149.81443786621094
2019-11-28,149.81443786621094
2019-11-29,147.81956481933594
2019-12-02,146.42318725585938
2019-12-03,145.12652587890625
2019-12-04,144.2288360595703
2019-12-05,145.82470703125
2019-12-06,147.52032470703125
2019-12-09,148.7172393798828
2019-12-10,148.6175537109375
2019-12-11,143.03189086914062
2019-12-12,143.7301025390625
2019-12-13,144.12905883789062
2019-12-16,145.5254669189453
2019-12-17,143.63035583496094
2019-12-18,144.3285675048828
2019-12-19,145.22621154785156
2019-12-20,144.92703247070312
2019-12-23,145.625244140625
2019-12-24,145.7249755859375
2019-12-27,148.6175537109375
2019-12-30,148.11878967285156
2019-12-31,148.4180450439453
2020-01-02,148.7172393798828
2020-01-03,147.91929626464844
2020-01-06,145.22621154785156
2020-01-07,145.42568969726562
2020-01-08,142.33367919921875
2020-01-09,142.53317260742188
2020-01-10,141.63551330566406
2020-01-13,141.63551330566406
2020-01-14,141.03704833984375
2020-01-15,140.4385528564453
2020-01-16,140.4385528564453
2020-01-17,141.1367645263672
2020-01-20,140.53834533691406
2020-01-21,140.4385528564453
2020-01-22,140.23912048339844
2020-01-23,141.1367645263672
2020-01-24,142.6329345703125
2020-01-27,140.03958129882812
2020-01-28,140.13934326171875
2020-01-29,141.03704833984375
2020-01-30,140.23912048339844
2020-01-31,139.3414306640625
2020-02-03,138.34393310546875
2020-02-04,139.640625
2020-02-05,141.1367645263672
2020-02-06,142.6329345703125
2020-02-07,142.2339324951172
2020-02-10,143.1316375732422
2020-02-11,143.92958068847656
2020-02-12,145.9244384765625
2020-02-13,144.82723999023438
2020-02-14,148.4180450439453
2020-02-17,147.7198486328125
2020-02-18,146.12396240234375
2020-02-19,146.42318725585938
2020-02-20,145.02674865722656
2020-02-21,145.32601928710938
2020-02-24,143.23138427734375
2020-02-25,140.83755493164062
2020-02-26,138.9424285888672
2020-02-27,132.45909118652344
2020-02-28,129.6663055419922
2020-03-02,131.46168518066406
2020-03-03,135.65089416503906
2020-03-04,136.8478240966797
2020-03-05,134.6702880859375
2020-03-06,131.47808837890625
2020-03-09,125.99153137207031
2020-03-10,126.1910400390625
2020-03-11,125.39298248291016
2020-03-12,113.12301635742188
2020-03-13,110.7289047241211
2020-03-16,98.90782165527344
2020-03-17,91.12689208984375
2020-03-18,85.69019317626953
2020-03-19,88.68285369873047
2020-03-20,104.54403686523438
2020-03-23,98.75820922851562
2020-03-24,108.33478546142578
2020-03-25,108.8335189819336
2020-03-26,111.22766876220703
2020-03-27,108.43450164794922
2020-03-30,107.93572998046875
2020-03-31,111.92594909667969
2020-04-01,109.83108520507812
2020-04-02,108.53425598144531
2020-04-03,105.7410888671875
2020-04-06,113.22279357910156
2020-04-07,120.20569610595703
2020-04-08,120.30545043945312
2020-04-09,124.69470977783203
2020-04-14,120.20569610595703
2020-04-15,114.41985321044922
2020-04-16,113.42227935791016
2020-04-17,114.91863250732422
2020-04-20,113.7215805053711
2020-04-21,111.32743835449219
2020-04-22,113.22279357910156
2020-04-23,112.93904876708984
2020-04-24,113.93675994873047
2020-04-27,115.03421783447266
2020-04-28,118.62593841552734
2020-04-29,124.71187591552734
2020-04-30,120.32201385498047
2020-05-01,118.42638397216797
2020-05-04,115.8323974609375
2020-05-05,120.92061614990234
2020-05-06,122.61669921875
2020-05-07,124.21302795410156
2020-05-11,127.20608520507812
2020-05-12,127.1063232421875
2020-05-13,127.20608520507812
2020-05-14,127.70494842529297
2020-05-15,125.70954895019531
2020-05-18,128.7026824951172
2020-05-19,130.39871215820312
2020-05-20,129.30130004882812
2020-05-21,129.50079345703125
2020-05-22,132.6934051513672
2020-05-26,136.88372802734375
2020-05-27,140.07635498046875
2020-05-28,140.17613220214844
2020-05-29,138.48007202148438
2020-06-01,138.38026428222656
2020-06-02,142.77015686035156
2020-06-03,144.067138671875
2020-06-04,143.06947326660156
2020-06-05,144.66575622558594
2020-06-08,145.0648193359375
2020-06-09,141.0740509033203
2020-06-10,137.8814239501953
2020-06-11,134.18995666503906
2020-06-12,138.67959594726562
2020-06-15,141.77244567871094
2020-06-16,146.96047973632812
2020-06-17,145.3641815185547
2020-06-18,145.0648193359375
2020-06-19,145.66348266601562
2020-06-22,145.2643280029297
2020-06-23,144.4662322998047
2020-06-24,142.67037963867188
2020-06-25,142.67037963867188
2020-06-26,142.86990356445312
2020-06-29,143.06947326660156
2020-06-30,144.66575622558594
2020-07-01,144.8652801513672
2020-07-02,145.66348266601562
2020-07-03,146.1623077392578
2020-07-06,146.86068725585938
2020-07-07,144.96510314941406
2020-07-08,145.96275329589844
2020-07-09,145.4639129638672
2020-07-10,148.25747680664062
2020-07-13,149.35494995117188
2020-07-14,149.55450439453125
2020-07-15,146.96047973632812
2020-07-16,145.3641815185547
2020-07-17,144.8652801513672
2020-07-20,146.7609405517578
2020-07-21,149.0556182861328
2020-07-22,150.6519317626953
2020-07-23,150.5521697998047
2020-07-24,148.85610961914062
2020-07-27,146.36181640625
2020-07-28,149.6542205810547
2020-07-29,151.45008850097656
2020-07-30,149.1553497314453
2020-07-31,151.05099487304688
2020-08-03,151.74940490722656
2020-08-04,152.6473388671875
2020-08-05,156.1392822265625
2020-08-06,158.13467407226562
2020-08-07,161.6265869140625
2020-08-10,160.32960510253906
2020-08-11,159.83071899414062
2020-08-12,159.03256225585938
2020-08-13,157.6512451171875
2020-08-14,157.0526123046875
2020-08-17,158.15017700195312
2020-08-18,155.6556396484375
2020-08-19,153.56028747558594
2020-08-20,157.75106811523438
2020-08-21,157.75106811523438
2020-08-24,156.45394897460938
2020-08-25,154.15899658203125
2020-08-26,155.9550323486328
2020-08-27,156.3541259765625
2020-08-28,155.45614624023438
2020-09-01,153.9594268798828
2020-09-02,154.45835876464844
2020-09-03,154.9572296142578
2020-09-04,154.05918884277344
2020-09-07,155.75547790527344
2020-09-08,155.555908203125
2020-09-09,154.85743713378906
2020-09-10,153.46054077148438
2020-09-11,154.7576446533203
2020-09-14,153.56028747558594
2020-09-15,154.6578826904297
2020-09-16,155.1567840576172
2020-09-17,157.45166015625
2020-09-18,155.75547790527344
2020-09-21,151.3651580810547
2020-09-22,150.7664794921875
2020-09-23,150.7664794921875
2020-09-24,149.6688995361328
2020-09-25,152.1634063720703
2020-09-28,156.45394897460938
2020-09-29,153.26100158691406
2020-09-30,154.6578826904297
2020-10-01,156.3541259765625
2020-10-02,156.65347290039062
2020-10-05,157.3519287109375
2020-10-06,160.54481506347656
2020-10-07,157.1523895263672
2020-10-08,157.3519287109375
2020-10-09,160.94393920898438
2020-10-12,164.13690185546875
2020-10-13,164.63580322265625
2020-10-14,166.33203125
2020-10-15,165.334228515625
2020-10-16,162.04151916503906
2020-10-19,161.84194946289062
2020-10-20,164.13690185546875
2020-10-21,163.1391143798828
2020-10-22,162.4561767578125
2020-10-23,161.85740661621094
2020-10-26,160.6599884033203
2020-10-27,158.6641845703125
2020-10-28,155.57077026367188
2020-10-29,155.57077026367188
2020-10-30,156.26931762695312
2020-11-02,156.66844177246094
2020-11-03,158.86378479003906
2020-11-04,162.35641479492188
2020-11-05,164.35215759277344
2020-11-06,163.8532257080078
2020-11-09,165.0506591796875
2020-11-10,161.35845947265625
2020-11-11,165.5496368408203
2020-11-12,164.75135803222656
2020-11-13,163.25448608398438
2020-11-16,163.1547088623047
2020-11-17,163.05490112304688
2020-11-18,164.05276489257812
2020-11-19,164.25241088867188
2020-11-20,162.55596923828125
2020-11-23,163.65362548828125
2020-11-24,163.75344848632812
2020-11-25,162.15682983398438
2020-11-26,162.15682983398438
2020-11-27,160.6599884033203
2020-11-30,165.0506591796875
2020-12-01,165.7492218017578
2020-12-02,162.15682983398438
2020-12-03,160.46041870117188
2020-12-04,158.6641845703125
2020-12-07,157.067626953125
2020-12-08,158.06549072265625
2020-12-09,157.36697387695312
2020-12-10,154.373291015625
2020-12-11,155.87008666992188
2020-12-14,158.96356201171875
2020-12-15,160.0612335205078
2020-12-16,162.95513916015625
2020-12-17,164.25241088867188
2020-12-18,160.46041870117188
2020-12-21,157.9656982421875
2020-12-22,160.3606414794922
2020-12-23,163.05490112304688
2020-12-24,163.55384826660156
2020-12-29,168.742919921875
2020-12-30,167.7449951171875
2020-12-31,167.54537963867188
2021-01-04,167.94456481933594
2021-01-05,169.34158325195312
2021-01-06,169.54116821289062
2021-01-07,168.24392700195312
2021-01-08,168.6431121826172
2021-01-11,166.14837646484375
2021-01-12,165.25027465820312
2021-01-13,167.94456481933594
2021-01-14,177.6240997314453
2021-01-15,175.827880859375
2021-01-18,184.6093292236328
2021-01-19,182.0147705078125
2021-01-20,185.6072235107422
2021-01-21,184.3099365234375
2021-01-22,184.7090606689453
2021-01-25,183.01266479492188
2021-01-26,183.21224975585938
2021-01-27,182.3141632080078
2021-01-28,182.9128875732422
2021-01-29,184.01055908203125
2021-02-01,184.11036682128906
2021-02-02,186.2058868408203
2021-02-03,184.21014404296875
2021-02-04,183.8109893798828
2021-02-05,184.21014404296875
2021-02-08,182.51373291015625
2021-02-09,182.9128875732422
2021-02-10,182.9128875732422
2021-02-11,183.61138916015625
2021-02-12,182.71328735351562
2021-02-15,185.2080535888672
2021-02-16,185.0084686279297
2021-02-17,185.80673217773438
2021-02-18,184.8089141845703
2021-02-19,186.60507202148438
2021-02-22,184.6093292236328
2021-02-23,182.61354064941406
2021-02-24,182.61354064941406
2021-02-25,182.71328735351562
2021-02-26,179.7196502685547
2021-03-01,181.0168914794922
2021-03-02,178.62197875976562
2021-03-03,178.5221710205078
2021-03-04,178.1230010986328
2021-03-05,175.52850341796875
2021-03-08,176.62619018554688
2021-03-09,178.62197875976562
2021-03-10,182.81314086914062
2021-03-11,183.61138916015625
2021-03-12,182.0147705078125
2021-03-15,179.7196502685547
2021-03-16,184.90866088867188
2021-03-17,182.71328735351562
2021-03-18,177.84030151367188
2021-03-19,177.6407012939453
2021-03-22,177.1417236328125
2021-03-23,178.5388946533203
2021-03-24,178.33926391601562
2021-03-25,177.34132385253906
2021-03-26,179.33726501464844
2021-03-29,179.43711853027344
2021-03-30,180.2354736328125
2021-03-31,179.13766479492188
2021-04-01,180.63465881347656
2021-04-06,182.43104553222656
2021-04-07,184.6265869140625
2021-04-08,187.32110595703125
2021-04-09,186.12353515625
2021-04-12,185.42495727539062
2021-04-13,188.5186767578125
2021-04-14,188.81808471679688
2021-04-15,189.51666259765625
2021-04-16,190.61447143554688
2021-04-19,191.01364135742188
2021-04-20,190.4148712158203
2021-04-21,188.41888427734375
2021-04-22,190.31504821777344
2021-04-23,188.2192840576172
2021-04-26,189.616455078125
2021-04-27,191.11346435546875
2021-04-28,188.81808471679688
2021-04-29,189.11749267578125
2021-04-30,189.91583251953125
2021-05-04,189.41685485839844
2021-05-05,188.41888427734375
2021-05-06,189.8160400390625
2021-05-07,191.71224975585938
2021-05-10,193.80795288085938
2021-05-11,189.71629333496094
2021-05-12,191.31304931640625
2021-05-13,190.63037109375
2021-05-14,192.22727966308594
2021-05-17,191.22921752929688
2021-05-18,191.92782592773438
2021-05-19,192.52667236328125
2021-05-20,196.41915893554688
2021-05-21,194.02378845214844
2021-05-24,194.6226043701172
2021-05-25,192.62648010253906
2021-05-26,195.6206817626953
2021-05-27,196.71859741210938
2021-05-28,196.51893615722656
2021-06-01,196.71859741210938
2021-06-02,197.31741333007812
2021-06-03,196.71859741210938
2021-06-04,197.417236328125
2021-06-07,199.11392211914062
2021-06-08,201.0102081298828
2021-06-09,201.2098388671875
2021-06-10,201.2098388671875
2021-06-11,200.6110076904297
2021-06-14,204.60325622558594
2021-06-15,202.00830078125
2021-06-16,200.01214599609375
2021-06-17,200.01214599609375
2021-06-18,196.31936645507812
2021-06-21,196.91815185546875
2021-06-22,197.6168212890625
2021-06-23,197.71658325195312
2021-06-24,196.31936645507812
2021-06-25,198.9143524169922
2021-06-28,197.71658325195312
2021-06-29,198.11582946777344
2021-06-30,195.92010498046875
2021-07-01,197.1177978515625
2021-07-02,198.5150909423828
2021-07-05,200.8106689453125
2021-07-06,203.2059783935547
2021-07-07,205.6013641357422
2021-07-08,203.2059783935547
2021-07-09,206.39979553222656
2021-07-12,209.5936279296875
2021-07-13,209.1943359375
2021-07-14,206.7989959716797
2021-07-15,202.60714721679688
2021-07-16,204.20404052734375
2021-07-19,200.21180725097656
2021-07-20,202.80677795410156
2021-07-21,204.60325622558594
2021-07-22,206.5994110107422
2021-07-23,208.9947509765625
2021-07-26,207.5974578857422
2021-07-27,206.9986572265625
2021-07-28,208.7951202392578
2021-07-29,207.99667358398438
2021-07-30,210.19244384765625
2021-08-02,211.1904754638672
2021-08-03,211.1904754638672
2021-08-04,216.1808624267578
2021-08-05,223.38339233398438
2021-08-06,218.39268493652344
2021-08-09,217.39456176757812
2021-08-10,219.39083862304688
2021-08-11,224.18186950683594
2021-08-12,226.1781768798828
2021-08-13,230.96923828125
2021-08-16,233.16517639160156
2021-08-17,231.76768493652344
2021-08-18,231.568115234375
2021-08-19,231.96737670898438
2021-08-20,235.1614227294922
2021-08-23,234.96177673339844
2021-08-24,233.56439208984375
2021-08-25,233.76400756835938
2021-08-26,232.16697692871094
2021-08-27,235.56065368652344
2021-08-31,236.55877685546875
2021-09-01,239.1539764404297
2021-09-02,237.55694580078125
2021-09-03,237.55694580078125
2021-09-06,236.3591766357422
2021-09-07,233.76400756835938
2021-09-08,232.3666229248047
2021-09-09,233.96363830566406
2021-09-10,232.3666229248047
2021-09-13,233.36476135253906
2021-09-14,235.3610382080078
2021-09-15,229.77146911621094
2021-09-16,231.96737670898438
2021-09-17,230.37034606933594
2021-09-20,226.1781768798828
2021-09-21,231.3684844970703
2021-09-22,229.97109985351562
2021-09-23,230.56996154785156
2021-09-24,224.18186950683594
2021-09-27,223.38339233398438
2021-09-28,216.3964080810547
2021-09-29,214.99899291992188
2021-09-30,212.2042236328125
2021-10-01,214.0008544921875
2021-10-04,209.20980834960938
2021-10-05,210.20799255371094
2021-10-06,207.8124542236328
2021-10-07,208.21168518066406
2021-10-08,207.61277770996094
2021-10-11,209.6090850830078
2021-10-12,213.4019775390625
2021-10-13,217.19493103027344
2021-10-14,218.99156188964844
2021-10-15,220.58859252929688
2021-10-18,221.78634643554688
2021-10-19,222.5848846435547
2021-10-20,219.59046936035156
2021-10-21,220.58859252929688
2021-10-22,220.98785400390625
2021-10-25,219.59046936035156
2021-10-26,224.98040771484375
2021-10-27,227.57557678222656
2021-10-28,226.3936767578125
2021-10-29,224.596923828125
2021-11-01,224.19761657714844
2021-11-02,223.59872436523438
2021-11-03,222.8001251220703
2021-11-04,228.58973693847656
2021-11-05,226.19403076171875
2021-11-08,225.7947540283203
2021-11-09,227.19223022460938
2021-11-10,225.1958465576172
2021-11-11,227.59153747558594
2021-11-12,231.78395080566406
2021-11-15,231.38470458984375
2021-11-16,233.38113403320312
2021-11-17,231.58436584472656
2021-11-18,235.9764862060547
2021-11-19,236.9746856689453
2021-11-22,237.97288513183594
2021-11-23,235.9764862060547
2021-11-24,237.3739471435547
2021-11-25,239.37039184570312
2021-11-26,238.771484375
2021-11-29,238.97109985351562
2021-11-30,237.5736083984375
2021-12-01,239.96932983398438
2021-12-02,238.37217712402344
2021-12-03,238.5718231201172
2021-12-06,240.1689453125
2021-12-07,241.76608276367188
2021-12-08,239.5700225830078
2021-12-09,241.5664520263672
2021-12-10,238.1725311279297
2021-12-13,240.1689453125
2021-12-14,237.3739471435547
2021-12-15,240.1689453125
2021-12-16,238.37217712402344
2021-12-17,238.97109985351562
2021-12-20,237.97288513183594
2021-12-21,238.5718231201172
2021-12-22,239.37039184570312
2021-12-23,239.96932983398438
2021-12-24,240.96749877929688
2021-12-29,246.3578338623047
2021-12-30,247.9550018310547
2021-12-31,248.5539093017578
2022-01-04,246.7571563720703
2022-01-05,244.76072692871094
2022-01-06,239.37039184570312
2022-01-07,236.17616271972656
2022-01-10,229.9872283935547
2022-01-11,229.3883056640625
2022-01-12,231.58436584472656
2022-01-13,230.98544311523438
2022-01-14,231.38470458984375
2022-01-17,233.78042602539062
2022-01-18,235.37754821777344
2022-01-19,239.5700225830078
2022-01-20,239.37039184570312
2022-01-21,234.17971801757812
2022-01-24,229.5879364013672
2022-01-25,229.1886749267578
2022-01-26,234.37933349609375
2022-01-27,235.37754821777344
2022-01-28,235.77684020996094
2022-01-31,236.9746856689453
2022-02-01,236.9746856689453
2022-02-02,241.76608276367188
2022-02-03,241.5664520263672
2022-02-04,232.1832733154297
2022-02-07,231.58436584472656
2022-02-08,229.3883056640625
2022-02-09,237.77325439453125
2022-02-10,238.97109985351562
2022-02-11,233.18154907226562
2022-02-14,227.19223022460938
2022-02-15,229.3883056640625
2022-02-16,230.7858123779297
2022-02-17,228.19044494628906
2022-02-18,227.59153747558594
2022-02-21,226.59332275390625
2022-02-22,226.19403076171875
2022-02-23,225.994384765625
2022-02-24,225.7947540283203
2022-02-25,231.38470458984375
2022-02-28,234.97825622558594
2022-03-01,232.78221130371094
2022-03-02,238.5718231201172
2022-03-03,231.38470458984375
2022-03-04,224.19761657714844
2022-03-07,224.596923828125
2022-03-08,223.3990478515625
2022-03-09,230.3865203857422
2022-03-10,227.2109375
2022-03-11,229.60682678222656
2022-03-14,233.00103759765625
2022-03-15,234.79795837402344
2022-03-16,240.58802795410156
2022-03-17,241.18702697753906
2022-03-18,240.38839721679688
2022-03-21,237.9924774169922
2022-03-22,240.98733520507812
2022-03-23,236.39523315429688
2022-03-24,235.19728088378906
2022-03-25,239.58975219726562
2022-03-28,243.58290100097656
2022-03-29,245.37985229492188
2022-03-30,243.7825927734375
2022-03-31,241.3866729736328
2022-04-01,243.58290100097656
2022-04-04,241.78598022460938
2022-04-05,248.17506408691406
2022-04-06,247.57606506347656
2022-04-07,246.7774658203125
2022-04-08,247.17677307128906
2022-04-11,247.97540283203125
2022-04-12,241.58633422851562
2022-04-13,242.18533325195312
2022-04-14,244.7808837890625
2022-04-19,244.18190002441406
2022-04-20,245.37985229492188
2022-04-21,247.37640380859375
2022-04-22,245.57948303222656
2022-04-25,244.9805450439453
2022-04-26,246.57777404785156
2022-04-27,245.77919006347656
2022-04-28,245.9788055419922
2022-04-29,243.38323974609375
2022-05-03,222.41915893554688
2022-05-04,211.83729553222656
2022-05-05,215.0317840576172
2022-05-06,203.65130615234375
2022-05-09,196.0642852783203
2022-05-10,198.85948181152344
2022-05-11,205.44818115234375
2022-05-12,198.0769805908203
2022-05-13,203.6678924560547
2022-05-16,203.6678924560547
2022-05-17,203.6678924560547
2022-05-18,202.46981811523438
2022-05-19,199.8740234375
2022-05-20,201.67112731933594
2022-05-23,203.06881713867188
2022-05-24,202.6695098876953
2022-05-25,202.07044982910156
2022-05-26,204.26687622070312
2022-05-27,203.26852416992188
2022-05-30,204.46653747558594
2022-05-31,203.26852416992188
2022-06-01,199.6743927001953
2022-06-06,201.67112731933594
2022-06-07,199.6743927001953
2022-06-08,198.8756561279297
2022-06-09,196.1800537109375
2022-06-10,194.68252563476562
2022-06-13,186.49586486816406
2022-06-14,180.80514526367188
2022-06-15,184.6987762451172
2022-06-16,185.39764404296875
2022-06-17,190.98855590820312
2022-06-20,190.88870239257812
2022-06-21,187.89356994628906
2022-06-22,189.69064331054688
2022-06-23,186.19635009765625
2022-06-24,191.4877471923828
2022-06-27,193.6841583251953
2022-06-28,193.8837890625
2022-06-29,188.19308471679688
2022-06-30,181.20449829101562
2022-07-01,178.20938110351562
2022-07-04,178.8084259033203
2022-07-05,181.1046600341797
2022-07-06,181.50401306152344
2022-07-07,184.79864501953125
2022-07-08,184.19961547851562
2022-07-11,182.10299682617188
2022-07-12,183.6005859375
2022-07-13,185.5972900390625
2022-07-14,182.30270385742188
2022-07-15,185.5972900390625
2022-07-18,186.19635009765625
2022-07-19,187.3944091796875
2022-07-20,189.49099731445312
2022-07-21,192.38626098632812
2022-07-22,196.978759765625
2022-07-25,193.58432006835938
2022-07-26,190.88870239257812
2022-07-27,186.69554138183594
2022-07-28,191.68740844726562
2022-07-29,196.87892150878906
2022-08-01,196.4796142578125
2022-08-02,194.7823486328125
2022-08-03,193.78399658203125
2022-08-04,193.10179138183594
2022-08-05,187.21087646484375
2022-08-08,190.5058135986328
2022-08-09,186.511962890625
2022-08-10,191.2047119140625
2022-08-11,191.40438842773438
2022-08-12,193.4012908935547
2022-08-15,194.69932556152344
2022-08-16,191.50425720214844
2022-08-17,186.31227111816406
2022-08-18,187.6102752685547
2022-08-19,182.5181427001953
2022-08-22,179.2232208251953
2022-08-23,175.7286376953125
2022-08-24,173.83155822753906
2022-08-25,172.93292236328125
2022-08-26,171.13568115234375
2022-08-30,171.9344482421875
2022-08-31,166.24325561523438
2022-09-01,158.05589294433594
2022-09-02,163.74713134765625
2022-09-05,161.15109252929688
2022-09-06,163.14804077148438
2022-09-07,163.74713134765625
2022-09-08,162.74867248535156
2022-09-09,166.14340209960938
2022-09-12,169.83770751953125
2022-09-13,163.3477325439453
2022-09-14,162.34930419921875
2022-09-15,162.64881896972656
2022-09-16,162.64881896972656
2022-09-20,156.65806579589844
2022-09-21,157.65650939941406
2022-09-22,147.7717742919922
2022-09-23,139.18504333496094
2022-09-26,134.49232482910156
2022-09-27,125.50618743896484
2022-09-28,133.49386596679688
2022-09-29,128.1021728515625
2022-09-30,135.5906219482422
2022-10-03,135.49075317382812
2022-10-04,135.19122314453125
2022-10-05,130.59832763671875
2022-10-06,133.7933807373047
2022-10-07,131.79647827148438
2022-10-10,128.8010711669922
2022-10-11,127.00386047363281
2022-10-12,126.10525512695312
2022-10-13,127.8026351928711
2022-10-14,131.49691772460938
2022-10-17,135.79029846191406
2022-10-18,133.19430541992188
2022-10-19,130.59832763671875
2022-10-20,131.31405639648438
2022-10-21,130.3154754638672
2022-10-24,134.2099609375
2022-10-25,140.8006134033203
2022-10-26,140.50103759765625
2022-10-27,143.79638671875
2022-10-28,140.8006134033203
2022-10-31,140.10157775878906
2022-11-01,141.20001220703125
2022-11-02,141.49964904785156
2022-11-03,137.40542602539062
2022-11-04,138.8034210205078
2022-11-07,140.40115356445312
2022-11-08,140.6009063720703
2022-11-09,140.00172424316406
2022-11-10,151.48548889160156
2022-11-11,151.48548889160156
2022-11-14,149.18873596191406
2022-11-15,149.28860473632812
2022-11-16,147.39129638671875
2022-11-17,148.389892578125
2022-11-18,153.08323669433594
2022-11-21,153.48265075683594
2022-11-22,150.38706970214844
2022-11-23,148.09027099609375
2022-11-24,151.28579711914062
2022-11-25,149.0888671875
2022-11-28,145.9932403564453
2022-11-29,146.09312438964844
2022-11-30,142.79776000976562
2022-12-01,145.3941192626953
2022-12-02,147.19154357910156
2022-12-05,148.98899841308594
2022-12-06,148.88916015625
2022-12-07,147.7906951904297
2022-12-08,144.99464416503906
2022-12-09,145.69366455078125
2022-12-12,144.495361328125
2022-12-13,148.88916015625
2022-12-14,151.58534240722656
2022-12-15,149.68801879882812
2022-12-16,138.8034210205078
2022-12-19,138.50389099121094
2022-12-20,135.70782470703125
2022-12-21,137.90472412109375
2022-12-22,136.80625915527344
2022-12-23,138.0045623779297
2022-12-28,138.90328979492188
2022-12-29,140.10157775878906
2022-12-30,138.40402221679688
2023-01-03,143.09735107421875
2023-01-04,147.2914276123047
2023-01-05,144.8948211669922
2023-01-06,145.5938262939453
2023-01-09,147.9904327392578
2023-01-10,143.39694213867188
2023-01-11,148.48973083496094
2023-01-12,152.7836456298828
2023-01-13,153.68235778808594
2023-01-16,156.77796936035156
2023-01-17,154.28150939941406
2023-01-18,151.58534240722656
2023-01-19,150.5867462158203
