Date,MGAM.L
2019-05-14,258.45306396484375
2019-05-15,260.6483459472656
2019-05-16,260.8479919433594
2019-05-17,261.8458251953125
2019-05-20,258.25341796875
2019-05-21,258.8522644042969
2019-05-22,256.0581359863281
2019-05-23,253.26405334472656
2019-05-24,248.2746124267578
2019-05-28,248.2746124267578
2019-05-29,246.27883911132812
2019-05-30,247.47630310058594
2019-05-31,246.67794799804688
2019-06-03,246.87753295898438
2019-06-04,253.46360778808594
2019-06-05,254.0623321533203
2019-06-06,256.0581359863281
2019-06-07,259.4509582519531
2019-06-10,261.047607421875
2019-06-11,265.6378479003906
2019-06-12,264.83953857421875
2019-06-13,267.6336364746094
2019-06-14,263.242919921875
2019-06-17,264.4403991699219
2019-06-18,267.0349426269531
2019-06-19,266.4361877441406
2019-06-20,264.83953857421875
2019-06-21,266.4361877441406
2019-06-24,268.43194580078125
2019-06-25,267.6336364746094
2019-06-26,267.8332214355469
2019-06-27,269.2301940917969
2019-06-28,277.4129333496094
2019-07-01,279.40875244140625
2019-07-02,276.015869140625
2019-07-03,274.6188049316406
2019-07-04,271.0264587402344
2019-07-05,266.83526611328125
2019-07-08,266.6357421875
2019-07-09,260.6483459472656
2019-07-10,256.6568908691406
2019-07-11,256.457275390625
2019-07-12,256.85638427734375
2019-07-15,259.25140380859375
2019-07-16,258.45306396484375
2019-07-17,255.25982666015625
2019-07-18,248.4741668701172
2019-07-19,254.6610565185547
2019-07-22,253.064453125
2019-07-23,254.86062622070312
2019-07-24,257.2555847167969
2019-07-25,261.2470703125
2019-07-26,259.0517578125
2019-07-29,252.46572875976562
2019-07-30,256.457275390625
2019-07-31,250.86911010742188
2019-08-01,252.46572875976562
2019-08-02,250.469970703125
2019-08-05,250.469970703125
2019-08-06,250.469970703125
2019-08-07,250.469970703125
2019-08-08,255.06024169921875
2019-08-09,252.46572875976562
2019-08-12,250.469970703125
2019-08-13,255.06024169921875
2019-08-14,249.4720458984375
2019-08-15,241.6885528564453
2019-08-16,241.4889678955078
2019-08-19,244.88174438476562
2019-08-20,245.68006896972656
2019-08-21,248.07501220703125
2019-08-22,248.4741668701172
2019-08-23,247.47630310058594
2019-08-27,246.67794799804688
2019-08-28,247.67584228515625
2019-08-29,253.26405334472656
2019-08-30,255.06024169921875
2019-09-02,254.4615020751953
2019-09-03,252.0665740966797
2019-09-04,258.45306396484375
2019-09-05,256.0581359863281
2019-09-06,258.05389404296875
2019-09-09,259.85009765625
2019-09-10,263.242919921875
2019-09-11,267.23443603515625
2019-09-12,261.047607421875
2019-09-13,263.4225158691406
2019-09-16,258.25341796875
2019-09-17,256.85638427734375
2019-09-18,251.2682647705078
2019-09-19,252.86488342285156
2019-09-20,260.2492370605469
2019-09-23,260.2492370605469
2019-09-24,253.26405334472656
2019-09-25,252.46572875976562
2019-09-26,252.86488342285156
2019-09-27,256.457275390625
2019-09-30,259.85009765625
2019-10-01,260.8479919433594
2019-10-02,255.25982666015625
2019-10-03,249.4720458984375
2019-10-04,249.67164611816406
2019-10-07,250.6695098876953
2019-10-08,239.09402465820312
2019-10-09,236.10035705566406
2019-10-10,235.3020477294922
2019-10-11,245.8796844482422
2019-10-14,244.48263549804688
2019-10-15,234.50372314453125
2019-10-16,233.90496826171875
2019-10-17,233.70541381835938
2019-10-18,233.70541381835938
2019-10-21,235.50161743164062
2019-10-22,232.1088104248047
2019-10-23,233.90496826171875
2019-10-24,231.9092254638672
2019-10-25,245.8796844482422
2019-10-28,241.28941345214844
2019-10-29,243.08558654785156
2019-10-30,241.4889678955078
2019-10-31,235.14134216308594
2019-11-01,244.12380981445312
2019-11-04,247.51719665527344
2019-11-05,254.50357055664062
2019-11-06,255.50161743164062
2019-11-07,260.4919128417969
2019-11-08,269.474365234375
2019-11-11,276.46075439453125
2019-11-12,276.85992431640625
2019-11-13,274.6641845703125
2019-11-14,275.2630310058594
2019-11-15,277.4587707519531
2019-11-18,274.6641845703125
2019-11-19,274.8638610839844
2019-11-20,277.658447265625
2019-11-21,278.0576171875
2019-11-22,282.44903564453125
2019-11-25,286.4412841796875
2019-11-26,288.03814697265625
2019-11-27,284.84429931640625
2019-11-28,288.4373474121094
2019-11-29,286.24163818359375
2019-12-02,286.84051513671875
2019-12-03,286.6408996582031
2019-12-04,285.8424072265625
2019-12-05,289.23577880859375
2019-12-06,291.2319641113281
2019-12-09,294.4256591796875
2019-12-10,297.4198303222656
2019-12-11,295.82293701171875
2019-12-12,302.4101257324219
2019-12-13,314.985595703125
2019-12-16,321.9719543457031
2019-12-17,318.1793212890625
2019-12-18,316.38287353515625
2019-12-19,311.99139404296875
2019-12-20,316.1832580566406
2019-12-23,319.3769836425781
2019-12-24,320.97393798828125
2019-12-27,324.16766357421875
2019-12-30,319.3769836425781
2019-12-31,316.38287353515625
2020-01-02,317.38092041015625
2020-01-03,311.3926086425781
2020-01-06,312.7898254394531
2020-01-07,309.3965148925781
2020-01-08,306.8015441894531
2020-01-09,306.4023132324219
2020-01-10,303.2085266113281
2020-01-13,311.59222412109375
2020-01-14,313.1890869140625
2020-01-15,311.3926086425781
2020-01-16,313.1890869140625
2020-01-17,317.5805358886719
2020-01-20,319.3769836425781
2020-01-21,316.7821044921875
2020-01-22,319.3769836425781
2020-01-23,316.38287353515625
2020-01-24,316.38287353515625
2020-01-27,315.5844421386719
2020-01-28,317.979736328125
2020-01-29,316.38287353515625
2020-01-30,310.99334716796875
2020-01-31,311.3926086425781
2020-02-03,307.60003662109375
2020-02-04,312.1910705566406
2020-02-05,314.985595703125
2020-02-06,312.989501953125
2020-02-07,308.1988220214844
2020-02-10,306.4023132324219
2020-02-11,307.99920654296875
2020-02-12,308.59808349609375
2020-02-13,306.4023132324219
2020-02-14,305.40423583984375
2020-02-17,308.7976379394531
2020-02-18,298.2182922363281
2020-02-19,303.00897216796875
2020-02-20,304.4062194824219
2020-02-21,298.6175537109375
2020-02-24,288.4373474121094
2020-02-25,294.8249206542969
2020-02-26,301.0128479003906
2020-02-27,288.03814697265625
2020-02-28,277.4587707519531
2020-03-02,275.06353759765625
2020-03-03,285.6428527832031
2020-03-04,281.2513732910156
2020-03-05,273.8657531738281
2020-03-06,268.4763488769531
2020-03-09,251.50941467285156
2020-03-10,252.70704650878906
2020-03-11,253.50552368164062
2020-03-12,241.72850036621094
2020-03-13,235.54055786132812
2020-03-16,228.55416870117188
2020-03-17,230.94949340820312
2020-03-18,205.00010681152344
2020-03-19,186.3365478515625
2020-03-20,208.792724609375
2020-03-23,192.125244140625
2020-03-24,192.9236602783203
2020-03-25,199.11160278320312
2020-03-26,195.61843872070312
2020-03-27,187.63400268554688
2020-03-30,188.7318572998047
2020-03-31,184.7396697998047
2020-04-01,190.02931213378906
2020-04-02,187.4344024658203
2020-04-03,178.45191955566406
2020-04-06,183.44215393066406
2020-04-07,200.6086883544922
2020-04-08,202.1057586669922
2020-04-09,212.58531188964844
2020-04-14,205.5989532470703
2020-04-15,199.61062622070312
2020-04-16,200.1096649169922
2020-04-17,209.59115600585938
2020-04-20,204.6009063720703
2020-04-21,201.60671997070312
2020-04-22,203.6028594970703
2020-04-23,210.09019470214844
2020-04-24,200.1096649169922
2020-04-27,206.0979766845703
2020-04-28,211.5872802734375
2020-04-29,223.06488037109375
2020-04-30,218.07460021972656
2020-05-01,206.59703063964844
2020-05-04,204.1018524169922
2020-05-05,211.5872802734375
2020-05-06,203.10382080078125
2020-05-07,203.10382080078125
2020-05-11,204.6009063720703
2020-05-12,199.61062622070312
2020-05-13,198.8121795654297
2020-05-14,190.42855834960938
2020-05-15,197.21530151367188
2020-05-18,198.21336364746094
2020-05-19,199.61062622070312
2020-05-20,199.61062622070312
2020-05-21,204.6009063720703
2020-05-22,201.1077117919922
2020-05-26,205.0999298095703
2020-05-27,210.09019470214844
2020-05-28,221.5677947998047
2020-05-29,212.58531188964844
2020-06-01,216.07850646972656
2020-06-02,219.5717010498047
2020-06-03,232.04734802246094
2020-06-04,234.54251098632812
2020-06-05,247.01820373535156
2020-06-08,235.04153442382812
2020-06-09,233.54443359375
2020-06-10,239.53277587890625
2020-06-11,234.54251098632812
2020-06-12,234.54251098632812
2020-06-15,231.54833984375
2020-06-16,237.5366668701172
2020-06-17,235.54055786132812
2020-06-18,236.53860473632812
2020-06-19,247.01820373535156
2020-06-22,240.03179931640625
2020-06-23,239.53277587890625
2020-06-24,235.54055786132812
2020-06-25,233.54443359375
2020-06-26,235.54055786132812
2020-06-29,240.53082275390625
2020-06-30,240.53082275390625
2020-07-01,241.5288848876953
2020-07-02,238.0356903076172
2020-07-03,238.0356903076172
2020-07-06,241.02984619140625
2020-07-07,240.53082275390625
2020-07-08,240.53082275390625
2020-07-09,235.54055786132812
2020-07-10,229.05322265625
2020-07-13,229.55223083496094
2020-07-14,230.55027770996094
2020-07-15,233.04544067382812
2020-07-16,231.54833984375
2020-07-17,231.54833984375
2020-07-20,232.04734802246094
2020-07-21,225.0609588623047
2020-07-22,224.5619659423828
2020-07-23,228.05516052246094
2020-07-24,227.05711364746094
2020-07-27,222.56585693359375
2020-07-28,216.57752990722656
2020-07-29,216.57752990722656
2020-07-30,218.07460021972656
2020-07-31,216.57752990722656
2020-08-03,215.5794677734375
2020-08-04,221.06878662109375
2020-08-05,226.55807495117188
2020-08-06,222.56585693359375
2020-08-07,228.05516052246094
2020-08-10,238.0356903076172
2020-08-11,243.52499389648438
2020-08-12,249.51329040527344
2020-08-13,247.51719665527344
2020-08-14,246.51913452148438
2020-08-17,247.51719665527344
2020-08-18,246.51913452148438
2020-08-19,233.54443359375
2020-08-20,234.54251098632812
2020-08-21,233.54443359375
2020-08-24,237.5366668701172
2020-08-25,230.05126953125
2020-08-26,229.55223083496094
2020-08-27,226.05905151367188
2020-08-28,230.55027770996094
2020-09-01,223.5639190673828
2020-09-02,222.06683349609375
2020-09-03,222.06683349609375
2020-09-04,227.05711364746094
2020-09-07,230.05126953125
2020-09-08,228.05516052246094
2020-09-09,227.55612182617188
2020-09-10,227.05711364746094
2020-09-11,223.5639190673828
2020-09-14,229.05322265625
2020-09-15,235.54055786132812
2020-09-16,232.54640197753906
2020-09-17,227.05711364746094
2020-09-18,214.08241271972656
2020-09-21,209.59115600585938
2020-09-22,209.59115600585938
2020-09-23,219.5717010498047
2020-09-24,224.06295776367188
2020-09-25,226.55807495117188
2020-09-28,232.54640197753906
2020-09-29,236.0395965576172
2020-09-30,237.5366668701172
2020-10-01,233.04544067382812
2020-10-02,232.04734802246094
2020-10-05,238.53472900390625
2020-10-06,239.03372192382812
2020-10-07,243.52499389648438
2020-10-08,244.52304077148438
2020-10-09,252.50747680664062
2020-10-12,249.51329040527344
2020-10-13,242.52691650390625
2020-10-14,246.0200958251953
2020-10-15,248.0162353515625
2020-10-16,251.50941467285156
2020-10-19,248.51524353027344
2020-10-20,250.51136779785156
2020-10-21,251.01039123535156
2020-10-22,255.50161743164062
2020-10-23,264.484130859375
2020-10-26,259.4938659667969
2020-10-27,256.99871826171875
2020-10-28,247.01820373535156
2020-10-29,244.52304077148438
2020-10-30,249.51329040527344
2020-11-02,245.02207946777344
2020-11-03,248.0162353515625
2020-11-04,251.01039123535156
2020-11-05,248.0162353515625
2020-11-06,251.01039123535156
2020-11-09,276.95977783203125
2020-11-10,277.4587707519531
2020-11-11,285.9422607421875
2020-11-12,283.9461364746094
2020-11-13,285.9422607421875
2020-11-16,286.4412841796875
2020-11-17,286.4412841796875
2020-11-18,285.9422607421875
2020-11-19,275.98101806640625
2020-11-20,280.4725646972656
2020-11-23,281.470703125
2020-11-24,288.4574890136719
2020-11-25,276.9791259765625
2020-11-26,274.48382568359375
2020-11-27,283.9659729003906
2020-11-30,280.9715881347656
2020-12-01,288.95654296875
2020-12-02,292.4499816894531
2020-12-03,300.4349365234375
2020-12-04,302.4312438964844
2020-12-07,298.4387512207031
2020-12-08,297.44061279296875
2020-12-09,295.4443664550781
2020-12-10,295.4443664550781
2020-12-11,300.9340515136719
2020-12-14,302.9302673339844
2020-12-15,306.9227600097656
2020-12-16,305.9247131347656
2020-12-17,302.9302673339844
2020-12-18,297.9396667480469
2020-12-21,299.43682861328125
2020-12-22,303.92840576171875
2020-12-23,304.427490234375
2020-12-24,309.4180908203125
2020-12-29,318.9002685546875
2020-12-30,307.9209289550781
2020-12-31,310.4161682128906
2021-01-04,305.4255676269531
2021-01-05,304.427490234375
2021-01-06,304.427490234375
2021-01-07,304.427490234375
2021-01-08,310.915283203125
2021-01-11,304.92657470703125
2021-01-12,310.915283203125
2021-01-13,309.4180908203125
2021-01-14,319.3992919921875
2021-01-15,317.4030456542969
2021-01-18,316.40496826171875
2021-01-19,311.4143371582031
2021-01-20,311.4143371582031
2021-01-21,310.4161682128906
2021-01-22,299.43682861328125
2021-01-25,288.95654296875
2021-01-26,288.95654296875
2021-01-27,282.96783447265625
2021-01-28,288.4574890136719
2021-01-29,291.45184326171875
2021-02-01,295.4443664550781
2021-02-02,302.4312438964844
2021-02-03,298.4387512207031
2021-02-04,296.9415588378906
2021-02-05,297.44061279296875
2021-02-08,301.93212890625
2021-02-09,314.4086608886719
2021-02-10,313.9096374511719
2021-02-11,311.4143371582031
2021-02-12,313.4105529785156
2021-02-15,316.40496826171875
2021-02-16,323.391845703125
2021-02-17,306.4237060546875
2021-02-18,300.9340515136719
2021-02-19,306.9227600097656
2021-02-22,303.4293212890625
2021-02-23,306.4237060546875
2021-02-24,308.4199523925781
2021-02-25,308.4199523925781
2021-02-26,309.4180908203125
2021-03-01,306.9227600097656
2021-03-02,304.427490234375
2021-03-03,313.9096374511719
2021-03-04,329.38055419921875
2021-03-05,320.3974304199219
2021-03-08,305.9247131347656
2021-03-09,316.40496826171875
2021-03-10,306.9227600097656
2021-03-11,314.4086608886719
2021-03-12,312.4124450683594
2021-03-15,312.4124450683594
2021-03-16,318.40118408203125
2021-03-17,313.4105529785156
2021-03-18,315.9058837890625
2021-03-19,313.4105529785156
2021-03-22,310.4161682128906
2021-03-23,306.4237060546875
2021-03-24,305.9247131347656
2021-03-25,303.92840576171875
2021-03-26,308.4199523925781
2021-03-29,307.9209289550781
2021-03-30,307.42181396484375
2021-03-31,310.915283203125
2021-04-01,313.4105529785156
2021-04-06,321.8946533203125
2021-04-07,321.8946533203125
2021-04-08,323.890869140625
2021-04-09,324.8890075683594
2021-04-12,317.9021301269531
2021-04-13,312.9114990234375
2021-04-14,316.90399169921875
2021-04-15,316.90399169921875
2021-04-16,316.40496826171875
2021-04-19,313.9096374511719
2021-04-20,309.4180908203125
2021-04-21,310.4161682128906
2021-04-22,311.9134216308594
2021-04-23,312.4124450683594
2021-04-26,311.4143371582031
2021-04-27,308.9190368652344
2021-04-28,307.9209289550781
2021-04-29,294.978759765625
2021-04-30,295.9770202636719
2021-05-04,297.474365234375
2021-05-05,302.46551513671875
2021-05-06,345.3896789550781
2021-05-07,331.9134826660156
2021-05-10,339.4002380371094
2021-05-11,329.4179382324219
2021-05-12,329.4179382324219
2021-05-13,328.91876220703125
2021-05-14,334.908203125
2021-05-17,334.4090576171875
2021-05-18,333.90997314453125
2021-05-19,333.4108581542969
2021-05-20,329.9170227050781
2021-05-21,329.4179382324219
2021-05-24,330.4161376953125
2021-05-25,328.91876220703125
2021-05-26,331.4143981933594
2021-05-27,327.9205017089844
2021-05-28,332.9117431640625
2021-06-01,338.4020690917969
2021-06-02,344.3914794921875
2021-06-03,352.3773498535156
2021-06-04,354.8728942871094
2021-06-07,356.869384765625
2021-06-08,357.3684997558594
2021-06-09,352.3773498535156
2021-06-10,353.87469482421875
2021-06-11,356.869384765625
2021-06-14,356.37030029296875
2021-06-15,357.3684997558594
2021-06-16,357.3684997558594
2021-06-17,351.8782043457031
2021-06-18,348.3843994140625
2021-06-21,344.3914794921875
2021-06-22,348.3843994140625
2021-06-23,358.3667297363281
2021-06-24,354.37384033203125
2021-06-25,355.3721008300781
2021-06-28,349.38262939453125
2021-06-29,354.37384033203125
2021-06-30,352.3773498535156
2021-07-01,359.3650207519531
2021-07-02,366.8517761230469
2021-07-05,367.8499755859375
2021-07-06,369.3473815917969
2021-07-07,373.34033203125
2021-07-08,362.3597106933594
2021-07-09,368.34912109375
2021-07-12,365.853515625
2021-07-13,369.3473815917969
2021-07-14,365.853515625
2021-07-15,362.3597106933594
2021-07-16,351.8782043457031
2021-07-19,343.892333984375
2021-07-20,347.88531494140625
2021-07-21,366.3526611328125
2021-07-22,367.8499755859375
2021-07-23,370.8447265625
2021-07-26,379.3297119140625
2021-07-27,379.3297119140625
2021-07-28,374.3385925292969
2021-07-29,401.2909240722656
2021-07-30,384.3208923339844
2021-08-02,398.2961730957031
2021-08-03,404.28558349609375
2021-08-04,399.7935791015625
2021-08-05,393.80413818359375
2021-08-06,397.2980041503906
2021-08-09,394.3032531738281
2021-08-10,399.29437255859375
2021-08-11,407.2803039550781
2021-08-12,411.2732849121094
2021-08-13,407.7794494628906
2021-08-16,398.7953186035156
2021-08-17,399.29437255859375
2021-08-18,398.2961730957031
2021-08-19,396.2997131347656
2021-08-20,394.3032531738281
2021-08-23,389.3121032714844
2021-08-24,392.3067321777344
2021-08-25,392.3067321777344
2021-08-26,395.80059814453125
2021-08-27,398.2961730957031
2021-08-31,400.2926330566406
2021-09-01,398.7953186035156
2021-09-02,399.29437255859375
2021-09-03,400.79180908203125
2021-09-06,406.2820739746094
2021-09-07,410.2750244140625
2021-09-08,407.2803039550781
2021-09-09,404.7847595214844
2021-09-10,404.7847595214844
2021-09-13,407.7794494628906
2021-09-14,411.7723693847656
2021-09-15,402.2891540527344
2021-09-16,389.81121826171875
2021-09-17,390.8094482421875
2021-09-20,382.3244323730469
2021-09-21,383.3226623535156
2021-09-22,391.3085632324219
2021-09-23,386.3173522949219
2021-09-24,374.3385925292969
2021-09-27,374.3385925292969
2021-09-28,360.3632507324219
2021-09-29,356.869384765625
2021-09-30,359.8641052246094
2021-10-01,355.3721008300781
2021-10-04,346.387939453125
2021-10-05,342.3949890136719
2021-10-06,337.9029235839844
2021-10-07,344.3914794921875
2021-10-08,342.3949890136719
2021-10-11,340.3985290527344
2021-10-12,341.3967590332031
2021-10-13,332.4126281738281
2021-10-14,336.40557861328125
2021-10-15,344.3914794921875
2021-10-18,343.892333984375
2021-10-19,349.8817443847656
2021-10-20,344.8905944824219
2021-10-21,342.3949890136719
2021-10-22,344.3914794921875
2021-10-25,346.8869934082031
2021-10-26,351.37908935546875
2021-10-27,347.88531494140625
2021-10-28,342.92559814453125
2021-10-29,345.4214172363281
2021-11-01,348.91558837890625
2021-11-02,342.92559814453125
2021-11-03,335.4381103515625
2021-11-04,336.4364318847656
2021-11-05,364.3896179199219
2021-11-08,367.8837585449219
2021-11-09,364.3896179199219
2021-11-10,356.40301513671875
2021-11-11,359.8971862792969
2021-11-12,363.8905029296875
2021-11-15,360.89544677734375
2021-11-16,367.3846435546875
2021-11-17,366.38629150390625
2021-11-18,372.3762512207031
2021-11-19,373.8737487792969
2021-11-22,378.8653869628906
2021-11-23,376.8688049316406
2021-11-24,370.8787841796875
2021-11-25,372.8754577636719
2021-11-26,356.40301513671875
2021-11-29,354.4063720703125
2021-11-30,358.89886474609375
2021-12-01,366.38629150390625
2021-12-02,362.8921813964844
2021-12-03,356.40301513671875
2021-12-06,357.9005432128906
2021-12-07,362.39300537109375
2021-12-08,355.90386962890625
2021-12-09,348.41644287109375
2021-12-10,342.4264221191406
2021-12-13,337.9339599609375
2021-12-14,336.4364318847656
2021-12-15,334.9389953613281
2021-12-16,336.93560791015625
2021-12-17,337.9339599609375
2021-12-20,330.9456787109375
2021-12-21,331.9439697265625
2021-12-22,340.42974853515625
2021-12-23,346.41973876953125
2021-12-24,352.40972900390625
2021-12-29,356.40301513671875
2021-12-30,355.90386962890625
2021-12-31,357.9005432128906
2022-01-04,365.38800048828125
2022-01-05,367.3846435546875
2022-01-06,362.39300537109375
2022-01-07,358.3996887207031
2022-01-10,350.41302490234375
2022-01-11,346.41973876953125
2022-01-12,346.41973876953125
2022-01-13,346.41973876953125
2022-01-14,341.42816162109375
2022-01-17,344.9222717285156
2022-01-18,341.42816162109375
2022-01-19,347.4180908203125
2022-01-20,350.41302490234375
2022-01-21,347.4180908203125
2022-01-24,327.95068359375
2022-01-25,325.9540100097656
2022-01-26,322.4598693847656
2022-01-27,320.4632263183594
2022-01-28,302.4933166503906
2022-01-31,319.46490478515625
2022-02-01,322.95904541015625
2022-02-02,331.44482421875
2022-02-03,326.9523620605469
2022-02-04,324.9556884765625
2022-02-07,322.4598693847656
2022-02-08,318.4665832519531
2022-02-09,326.4531555175781
2022-02-10,320.4632263183594
2022-02-11,319.46490478515625
2022-02-14,306.48663330078125
2022-02-15,320.96240234375
2022-02-16,314.4732360839844
2022-02-17,311.478271484375
2022-02-18,309.98077392578125
2022-02-21,305.98748779296875
2022-02-22,299.4983825683594
2022-02-23,299.99749755859375
2022-02-24,287.5183410644531
2022-02-25,302.9924621582031
2022-02-28,303.49163818359375
2022-03-01,292.5100402832031
2022-03-02,293.50836181640625
2022-03-03,280.0309143066406
2022-03-04,314.4732360839844
2022-03-07,299.99749755859375
2022-03-08,295.0058898925781
2022-03-09,302.4933166503906
2022-03-10,301.4949645996094
2022-03-11,307.9841003417969
2022-03-14,314.4732360839844
2022-03-15,307.9841003417969
2022-03-16,314.972412109375
2022-03-17,313.4749755859375
2022-03-18,314.972412109375
2022-03-21,317.4682312011719
2022-03-22,303.49163818359375
2022-03-23,307.48492431640625
2022-03-24,299.4983825683594
2022-03-25,302.4933166503906
2022-03-28,299.4983825683594
2022-03-29,315.4715270996094
2022-03-30,307.9841003417969
2022-03-31,309.48162841796875
2022-04-01,306.98583984375
2022-04-04,309.98077392578125
2022-04-05,301.9941711425781
2022-04-06,299.4983825683594
2022-04-07,299.4983825683594
2022-04-08,298.0008239746094
2022-04-11,301.9941711425781
2022-04-12,292.5100402832031
2022-04-13,295.0058898925781
2022-04-14,290.51336669921875
2022-04-19,298.5
2022-04-20,303.99078369140625
2022-04-21,301.4949645996094
2022-04-22,294.0075378417969
2022-04-25,292.0108947753906
2022-04-26,292.5100402832031
2022-04-27,284.0242614746094
2022-04-28,287.5780029296875
2022-04-29,282.08612060546875
2022-05-03,283.0846252441406
2022-05-04,273.0992431640625
2022-05-05,288.5765686035156
2022-05-06,293.5692443847656
2022-05-09,286.5794982910156
2022-05-10,285.5809631347656
2022-05-11,285.5809631347656
2022-05-12,285.08172607421875
2022-05-13,294.0685119628906
2022-05-16,286.0802307128906
2022-05-17,295.06707763671875
2022-05-18,292.0714416503906
2022-05-19,286.0802307128906
2022-05-20,291.5721740722656
2022-05-23,300.5589904785156
2022-05-24,301.0582580566406
2022-05-25,306.05096435546875
2022-05-26,311.0435791015625
2022-05-27,314.5384521484375
2022-05-30,317.0348205566406
2022-05-31,319.5311584472656
2022-06-01,320.5296936035156
2022-06-06,319.5311584472656
2022-06-07,324.5238342285156
2022-06-08,322.5267028808594
2022-06-09,322.5267028808594
2022-06-10,314.5384521484375
2022-06-13,305.0523681640625
2022-06-14,302.5560607910156
2022-06-15,306.55023193359375
2022-06-16,294.5677490234375
2022-06-17,291.5721740722656
2022-06-20,291.0728759765625
2022-06-21,288.5765686035156
2022-06-22,279.5897521972656
2022-06-23,282.08612060546875
2022-06-24,286.0802307128906
2022-06-27,292.0714416503906
2022-06-28,289.57513427734375
2022-06-29,280.5882873535156
2022-06-30,274.5970764160156
2022-07-01,276.0948791503906
2022-07-04,278.5912170410156
2022-07-05,262.1153564453125
2022-07-06,264.1124572753906
2022-07-07,271.6014709472656
2022-07-08,269.6044006347656
2022-07-11,270.10369873046875
2022-07-12,268.6058654785156
2022-07-13,267.1080627441406
2022-07-14,267.1080627441406
2022-07-15,278.5912170410156
2022-07-18,276.0948791503906
2022-07-19,280.5882873535156
2022-07-20,286.0802307128906
2022-07-21,288.5765686035156
2022-07-22,293.5692443847656
2022-07-25,296.0655517578125
2022-07-26,296.5648498535156
2022-07-27,297.5633850097656
2022-07-28,302.5560607910156
2022-07-29,318.0333251953125
2022-08-01,314.5384521484375
2022-08-02,310.0450744628906
2022-08-03,308.0480041503906
2022-08-04,309.5458068847656
2022-08-05,302.0567932128906
2022-08-08,298.56195068359375
2022-08-09,295.56634521484375
2022-08-10,304.0538330078125
2022-08-11,303.5545959472656
2022-08-12,302.0567932128906
2022-08-15,299.5604553222656
2022-08-16,296.5648498535156
2022-08-17,287.5780029296875
2022-08-18,289.57513427734375
2022-08-19,283.58392333984375
2022-08-22,284.5824279785156
2022-08-23,264.61175537109375
2022-08-24,266.10955810546875
2022-08-25,267.1080627441406
2022-08-26,268.10662841796875
2022-08-30,268.10662841796875
2022-08-31,265.11102294921875
2022-09-01,250.1329803466797
2022-09-02,253.1285858154297
2022-09-05,246.6381072998047
2022-09-06,241.14617919921875
2022-09-07,243.6425018310547
2022-09-08,243.1432342529297
2022-09-09,247.1373748779297
2022-09-12,255.1256561279297
2022-09-13,247.6366424560547
2022-09-14,243.1432342529297
2022-09-15,243.6425018310547
2022-09-16,244.1417694091797
2022-09-20,240.1476287841797
2022-09-21,246.1388397216797
2022-09-22,241.6454315185547
2022-09-23,234.1564178466797
2022-09-26,233.15786743164062
2022-09-27,226.6674041748047
2022-09-28,223.1725311279297
2022-09-29,216.68206787109375
2022-09-30,226.6674041748047
2022-10-03,232.15936279296875
2022-10-04,244.1417694091797
2022-10-05,242.64395141601562
2022-10-06,248.1359100341797
2022-10-07,242.1446990966797
2022-10-10,237.65130615234375
2022-10-11,238.15057373046875
2022-10-12,240.6468963623047
2022-10-13,248.1359100341797
2022-10-14,240.1476287841797
2022-10-17,256.1241760253906
2022-10-18,258.1212463378906
2022-10-19,252.6293182373047
2022-10-20,252.1300506591797
2022-10-21,248.1359100341797
2022-10-24,247.1373748779297
2022-10-25,249.6337127685547
2022-10-26,260.61761474609375
2022-10-27,252.18125915527344
2022-10-28,249.68441772460938
2022-10-31,245.689453125
2022-11-01,248.68568420410156
2022-11-02,246.68820190429688
2022-11-03,242.6932373046875
2022-11-04,281.1446533203125
2022-11-07,284.6402282714844
2022-11-08,291.1319885253906
2022-11-09,291.63140869140625
2022-11-10,304.1156005859375
2022-11-11,308.6098937988281
2022-11-14,312.1054992675781
2022-11-15,308.6098937988281
2022-11-16,311.6061706542969
2022-11-17,309.6086730957031
2022-11-18,301.6187438964844
2022-11-21,302.6175231933594
2022-11-22,310.607421875
2022-11-23,309.10931396484375
2022-11-24,306.1131286621094
2022-11-25,310.607421875
2022-11-28,305.11431884765625
2022-11-29,304.614990234375
2022-11-30,301.6187438964844
2022-12-01,304.1156005859375
2022-12-02,306.1131286621094
2022-12-05,303.6162414550781
2022-12-06,302.1181335449219
2022-12-07,298.6225891113281
2022-12-08,299.6213073730469
2022-12-09,301.1194152832031
2022-12-12,298.1231384277344
2022-12-13,303.6162414550781
2022-12-14,312.60491943359375
2022-12-15,309.6086730957031
2022-12-16,298.6225891113281
2022-12-19,304.1156005859375
2022-12-20,302.1181335449219
2022-12-21,305.11431884765625
2022-12-22,309.10931396484375
2022-12-23,313.1042785644531
2022-12-28,318.5973205566406
2022-12-29,316.1004943847656
2022-12-30,314.1029968261719
2023-01-03,316.599853515625
2023-01-04,322.0928955078125
2023-01-05,320.0954284667969
2023-01-06,318.5973205566406
2023-01-09,316.599853515625
2023-01-10,308.1105651855469
2023-01-11,314.6023254394531
2023-01-12,320.0954284667969
2023-01-13,323.0916748046875
2023-01-16,323.0916748046875
2023-01-17,322.0928955078125
2023-01-18,319.0966491699219
2023-01-19,312.1054992675781
2023-01-20,318.0979309082031
2023-01-23,316.1004943847656
2023-01-24,319.0966491699219
2023-01-25,316.599853515625
2023-01-26,314.6023254394531
2023-01-27,315.1017150878906
2023-01-30,315.1017150878906
