Date,NXT.L
2019-06-28,5519.1064453125
2019-07-01,5463.17578125
2019-07-02,5423.22607421875
2019-07-03,5465.17333984375
2019-07-04,5388.353515625
2019-07-05,5394.34765625
2019-07-08,5398.34326171875
2019-07-09,5414.32568359375
2019-07-10,5462.2763671875
2019-07-11,5418.32275390625
2019-07-12,5430.31005859375
2019-07-15,5474.26416015625
2019-07-16,5454.2841796875
2019-07-17,5456.283203125
2019-07-18,5434.30517578125
2019-07-19,5454.2841796875
2019-07-22,5474.26416015625
2019-07-23,5456.283203125
2019-07-24,5652.0771484375
2019-07-25,5662.06591796875
2019-07-26,5706.02099609375
2019-07-29,5724.00244140625
2019-07-30,5610.12109375
2019-07-31,6057.65283203125
2019-08-01,6047.66259765625
2019-08-02,5919.796875
2019-08-05,5897.8203125
2019-08-06,5851.8681640625
2019-08-07,5871.84716796875
2019-08-08,5851.8681640625
2019-08-09,6009.70263671875
2019-08-12,5959.7548828125
2019-08-13,5841.87841796875
2019-08-14,5694.03369140625
2019-08-15,5634.0966796875
2019-08-16,5616.115234375
2019-08-19,5700.02685546875
2019-08-20,5642.087890625
2019-08-21,5753.970703125
2019-08-22,5733.99169921875
2019-08-23,5759.96435546875
2019-08-27,5875.84375
2019-08-28,5833.88720703125
2019-08-29,5833.88720703125
2019-08-30,5929.7861328125
2019-09-02,5943.77099609375
2019-09-03,5927.7890625
2019-09-04,5993.71923828125
2019-09-05,6137.56884765625
2019-09-06,6123.58349609375
2019-09-09,6033.677734375
2019-09-10,6037.6728515625
2019-09-11,6071.63720703125
2019-09-12,5991.72119140625
2019-09-13,6016.57861328125
2019-09-16,6143.5625
2019-09-17,6133.57275390625
2019-09-18,6163.54150390625
2019-09-19,5813.90771484375
2019-09-20,5981.73193359375
2019-09-23,5895.82177734375
2019-09-24,5865.85302734375
2019-09-25,5789.9326171875
2019-09-26,6021.68994140625
2019-09-27,6209.4931640625
2019-09-30,6179.5244140625
2019-10-01,6313.38427734375
2019-10-02,6063.64599609375
2019-10-03,6021.68994140625
2019-10-04,6025.685546875
2019-10-07,6073.6357421875
2019-10-08,5959.7548828125
2019-10-09,5853.86572265625
2019-10-10,5945.76904296875
2019-10-11,6451.240234375
2019-10-14,6577.10791015625
2019-10-15,6792.88232421875
2019-10-16,6645.03759765625
2019-10-17,6756.919921875
2019-10-18,6728.94873046875
2019-10-21,6774.90087890625
2019-10-22,6816.85693359375
2019-10-23,6688.99072265625
2019-10-24,6758.91796875
2019-10-25,6704.974609375
2019-10-28,6758.91796875
2019-10-29,6842.82958984375
2019-10-30,6647.0341796875
2019-10-31,6575.1103515625
2019-11-01,6623.060546875
2019-11-04,6541.14599609375
2019-11-05,6579.10693359375
2019-11-06,6591.09375
2019-11-07,6679.001953125
2019-11-08,6593.09130859375
2019-11-11,6587.09716796875
2019-11-12,6615.06787109375
2019-11-13,6583.10205078125
2019-11-14,6479.2109375
2019-11-15,6633.05029296875
2019-11-18,6718.958984375
2019-11-19,6633.05029296875
2019-11-20,6659.02197265625
2019-11-21,6653.0283203125
2019-11-22,6788.88623046875
2019-11-25,6878.79248046875
2019-11-26,6794.87939453125
2019-11-27,6822.85009765625
2019-11-28,6912.75634765625
2019-11-29,6750.92578125
2019-12-02,6657.025390625
2019-12-03,6561.12451171875
2019-12-04,6718.958984375
2019-12-05,6743.51025390625
2019-12-06,6867.3916015625
2019-12-09,6927.33349609375
2019-12-10,6865.39306640625
2019-12-11,6893.3662109375
2019-12-12,6829.427734375
2019-12-13,7183.087890625
2019-12-16,7332.94287109375
2019-12-17,7276.9970703125
2019-12-18,7143.1259765625
2019-12-19,7125.14306640625
2019-12-20,7011.25341796875
2019-12-23,7103.16455078125
2019-12-24,7107.16015625
2019-12-27,7263.0107421875
2019-12-30,7121.14697265625
2019-12-31,7011.25341796875
2020-01-02,6951.31103515625
2020-01-03,6935.326171875
2020-01-06,6937.32373046875
2020-01-07,6895.365234375
2020-01-08,6899.3603515625
2020-01-09,6793.462890625
2020-01-10,6747.5068359375
2020-01-13,6721.53125
2020-01-14,6831.42626953125
2020-01-15,6861.3974609375
2020-01-16,6843.41455078125
2020-01-17,6931.32958984375
2020-01-20,6917.3427734375
2020-01-21,6983.279296875
2020-01-22,7049.216796875
2020-01-23,7043.2216796875
2020-01-24,7187.08349609375
2020-01-27,7011.25341796875
2020-01-28,7033.23193359375
2020-01-29,7033.23193359375
2020-01-30,7023.24169921875
2020-01-31,6885.37451171875
2020-02-03,6971.291015625
2020-02-04,6977.28564453125
2020-02-05,6867.3916015625
2020-02-06,6821.435546875
2020-02-07,6757.49755859375
2020-02-10,6871.3876953125
2020-02-11,6913.34716796875
2020-02-12,7007.2568359375
2020-02-13,6971.291015625
2020-02-14,7121.14697265625
2020-02-17,7155.11474609375
2020-02-18,7059.20703125
2020-02-19,7135.13427734375
2020-02-20,7119.1494140625
2020-02-21,7071.1953125
2020-02-24,6757.49755859375
2020-02-25,6575.67236328125
2020-02-26,6503.7412109375
2020-02-27,6210.02392578125
2020-02-28,6076.15283203125
2020-03-02,6020.20703125
2020-03-03,6156.076171875
2020-03-04,6202.03173828125
2020-03-05,5912.310546875
2020-03-06,5620.591796875
2020-03-09,5294.904296875
2020-03-10,5318.88134765625
2020-03-11,5053.13720703125
2020-03-12,4382.7822265625
2020-03-13,4476.69189453125
2020-03-16,4153.00390625
2020-03-17,4271.88916015625
2020-03-18,3846.298828125
2020-03-19,4050.1025390625
2020-03-20,4000.150634765625
2020-03-23,3550.583251953125
2020-03-24,3996.154296875
2020-03-25,4326.8369140625
2020-03-26,4503.666015625
2020-03-27,4004.147216796875
2020-03-30,3960.18896484375
2020-03-31,4068.0849609375
2020-04-01,3698.441162109375
2020-04-02,3606.529541015625
2020-04-03,3386.74072265625
2020-04-06,3773.368896484375
2020-04-07,4081.07275390625
2020-04-08,4212.9462890625
2020-04-09,4619.5546875
2020-04-14,4735.443359375
2020-04-15,4452.71484375
2020-04-16,4272.888671875
2020-04-17,4430.736328125
2020-04-20,4580.59228515625
2020-04-21,4557.61376953125
2020-04-22,4561.6103515625
2020-04-23,4590.58251953125
2020-04-24,4477.69140625
2020-04-27,4700.47607421875
2020-04-28,4781.39892578125
2020-04-29,4970.2177734375
2020-04-30,4721.45654296875
2020-05-01,4757.421875
2020-05-04,4747.431640625
2020-05-05,4590.58251953125
2020-05-06,4638.53662109375
2020-05-07,4877.306640625
2020-05-11,4791.38916015625
2020-05-12,4779.400390625
2020-05-13,4584.58837890625
2020-05-14,4567.60498046875
2020-05-15,4417.7490234375
2020-05-18,4594.5791015625
2020-05-19,4473.6953125
2020-05-20,4507.66259765625
2020-05-21,4632.54248046875
2020-05-22,4578.59375
2020-05-26,4819.36279296875
2020-05-27,4886.296875
2020-05-28,5077.115234375
2020-05-29,4859.32373046875
2020-06-01,5117.076171875
2020-06-02,5396.806640625
2020-06-03,5522.68603515625
2020-06-04,5394.80859375
2020-06-05,5474.73193359375
2020-06-08,5596.61328125
2020-06-09,5340.8603515625
2020-06-10,5232.9638671875
2020-06-11,4921.2646484375
2020-06-12,5023.166015625
2020-06-15,5007.18115234375
2020-06-16,5193.001953125
2020-06-17,5278.919921875
2020-06-18,5189.00634765625
2020-06-19,5236.96044921875
2020-06-22,5179.0166015625
2020-06-23,5193.001953125
2020-06-24,4895.28955078125
2020-06-25,4817.3642578125
2020-06-26,4795.3857421875
2020-06-29,4881.30224609375
2020-06-30,4889.29443359375
2020-07-01,4853.32958984375
2020-07-02,5025.1640625
2020-07-03,4793.3876953125
2020-07-06,4845.33642578125
2020-07-07,4770.4091796875
2020-07-08,4668.50732421875
2020-07-09,4695.4814453125
2020-07-10,4712.46435546875
2020-07-13,4795.3857421875
2020-07-14,4733.4443359375
2020-07-15,4999.18994140625
2020-07-16,5069.1220703125
2020-07-17,5025.1640625
2020-07-20,5037.15283203125
2020-07-21,5023.166015625
2020-07-22,5073.11767578125
2020-07-23,5159.03564453125
2020-07-24,5141.05224609375
2020-07-27,5087.1044921875
2020-07-28,5256.94140625
2020-07-29,5660.55322265625
2020-07-30,5496.7109375
2020-07-31,5444.7607421875
2020-08-03,5538.67041015625
2020-08-04,5496.7109375
2020-08-05,5620.591796875
2020-08-06,5614.5966796875
2020-08-07,5708.50732421875
2020-08-10,5794.423828125
2020-08-11,6012.2138671875
2020-08-12,6012.2138671875
2020-08-13,5896.32568359375
2020-08-14,5944.279296875
2020-08-17,5980.24560546875
2020-08-18,6044.18359375
2020-08-19,6082.14697265625
2020-08-20,5996.23046875
2020-08-21,5954.27099609375
2020-08-24,6056.1728515625
2020-08-25,6052.17529296875
2020-08-26,6174.05859375
2020-08-27,6122.109375
2020-08-28,6032.19580078125
2020-09-01,5936.28759765625
2020-09-02,6024.20263671875
2020-09-03,5758.45849609375
2020-09-04,5692.52197265625
2020-09-07,5784.43359375
2020-09-08,5850.37060546875
2020-09-09,5842.3779296875
2020-09-10,5904.31787109375
2020-09-11,5908.31396484375
2020-09-14,5988.2373046875
2020-09-15,6100.1298828125
2020-09-16,6164.068359375
2020-09-17,6419.82177734375
2020-09-18,6247.98779296875
2020-09-21,5928.2958984375
2020-09-22,5984.24072265625
2020-09-23,6104.1259765625
2020-09-24,6008.21875
2020-09-25,5928.2958984375
2020-09-28,5986.2392578125
2020-09-29,5892.3291015625
2020-09-30,5944.279296875
2020-10-01,6104.1259765625
2020-10-02,6136.0947265625
2020-10-05,6160.07177734375
2020-10-06,6148.08349609375
2020-10-07,6220.01416015625
2020-10-08,6297.939453125
2020-10-09,6451.79150390625
2020-10-12,6206.02783203125
2020-10-13,6128.10302734375
2020-10-14,6030.19775390625
2020-10-15,5888.333984375
2020-10-16,6026.20068359375
2020-10-19,6160.07177734375
2020-10-20,6307.93017578125
2020-10-21,6180.052734375
2020-10-22,6210.02392578125
2020-10-23,6321.91552734375
2020-10-26,6249.9853515625
2020-10-27,6084.1455078125
2020-10-28,6128.10302734375
2020-10-29,5964.26025390625
2020-10-30,5834.3857421875
2020-11-02,5738.47802734375
2020-11-03,5784.43359375
2020-11-04,6086.14306640625
2020-11-05,6130.1005859375
2020-11-06,6112.1181640625
2020-11-09,6509.73583984375
2020-11-10,6751.5029296875
2020-11-11,6767.4873046875
2020-11-12,6823.43310546875
2020-11-13,6663.58740234375
2020-11-16,6827.43017578125
2020-11-17,6773.4814453125
2020-11-18,6713.53955078125
2020-11-19,6667.58349609375
2020-11-20,6655.59521484375
2020-11-23,6669.58154296875
2020-11-24,6801.455078125
2020-11-25,6539.70654296875
2020-11-26,6569.677734375
2020-11-27,6511.7333984375
2020-11-30,6545.701171875
2020-12-01,6739.5146484375
2020-12-02,6751.5029296875
2020-12-03,6777.47802734375
2020-12-04,6769.4853515625
2020-12-07,6639.61083984375
2020-12-08,6687.56494140625
2020-12-09,6857.40087890625
2020-12-10,6643.6064453125
2020-12-11,6379.8603515625
2020-12-14,6739.5146484375
2020-12-15,6747.5068359375
2020-12-16,6813.44384765625
2020-12-17,6915.34521484375
2020-12-18,6777.47802734375
2020-12-21,6587.66015625
2020-12-22,6671.57958984375
2020-12-23,6927.33349609375
2020-12-24,6921.33984375
2020-12-29,7227.04541015625
2020-12-30,7157.11279296875
2020-12-31,7079.1875
2021-01-04,6905.35498046875
2021-01-05,7460.8203125
2021-01-06,7674.6142578125
2021-01-07,7686.60302734375
2021-01-08,7676.61279296875
2021-01-11,7596.68896484375
2021-01-12,7662.62548828125
2021-01-13,7872.42431640625
2021-01-14,7952.34814453125
2021-01-15,8010.291015625
2021-01-18,8092.21240234375
2021-01-19,7976.32373046875
2021-01-20,8104.201171875
2021-01-21,8150.15673828125
2021-01-22,7906.3916015625
2021-01-25,7874.42236328125
2021-01-26,7872.42431640625
2021-01-27,8028.2734375
2021-01-28,7882.4150390625
2021-01-29,7722.56787109375
2021-02-01,7904.3935546875
2021-02-02,7800.49365234375
2021-02-03,7878.41845703125
2021-02-04,7808.48583984375
2021-02-05,7914.3837890625
2021-02-08,7870.42626953125
2021-02-09,7840.45556640625
2021-02-10,7676.61279296875
2021-02-11,7626.66064453125
2021-02-12,7670.61865234375
2021-02-15,7924.3740234375
2021-02-16,7862.43408203125
2021-02-17,7742.54931640625
2021-02-18,7658.63037109375
2021-02-19,7662.62548828125
2021-02-22,7642.6455078125
2021-02-23,7606.6796875
2021-02-24,7680.60888671875
2021-02-25,7646.64111328125
2021-02-26,7552.7314453125
2021-03-01,7562.72216796875
2021-03-02,7470.810546875
2021-03-03,7512.7705078125
2021-03-04,7416.86328125
2021-03-05,7392.88525390625
2021-03-08,7442.837890625
2021-03-09,7506.77587890625
2021-03-10,7554.72998046875
2021-03-11,7568.71630859375
2021-03-12,7680.60888671875
2021-03-15,7776.515625
2021-03-16,7970.330078125
2021-03-17,7930.369140625
2021-03-18,8046.2568359375
2021-03-19,7932.3662109375
2021-03-22,7822.47265625
2021-03-23,7666.62255859375
2021-03-24,7660.6279296875
2021-03-25,7630.6572265625
2021-03-26,7882.4150390625
2021-03-29,7902.39453125
2021-03-30,8020.28271484375
2021-03-31,7858.43701171875
2021-04-01,8106.19873046875
2021-04-06,7912.38623046875
2021-04-07,8056.248046875
2021-04-08,8198.111328125
2021-04-09,8288.025390625
2021-04-12,8092.21240234375
2021-04-13,8090.21484375
2021-04-14,8058.2451171875
2021-04-15,7972.32763671875
2021-04-16,8196.1142578125
2021-04-19,8104.201171875
2021-04-20,7786.50732421875
2021-04-21,7902.39453125
2021-04-22,8042.26123046875
2021-04-23,8004.29736328125
2021-04-26,8082.22216796875
2021-04-27,7946.3525390625
2021-04-28,7804.48974609375
2021-04-29,7850.4453125
2021-04-30,7794.4990234375
2021-05-04,7926.37255859375
2021-05-05,8118.18701171875
2021-05-06,8266.046875
2021-05-07,8256.0556640625
2021-05-10,8312.0009765625
2021-05-11,7924.3740234375
2021-05-12,7870.42626953125
2021-05-13,7904.3935546875
2021-05-14,8078.2265625
2021-05-17,8074.22998046875
2021-05-18,8134.17333984375
2021-05-19,8114.19140625
2021-05-20,8090.21484375
2021-05-21,7992.30859375
2021-05-24,8078.2265625
2021-05-25,8126.1796875
2021-05-26,8228.08203125
2021-05-27,8158.14892578125
2021-05-28,8150.15673828125
2021-06-01,8218.091796875
2021-06-02,8186.12255859375
2021-06-03,8056.248046875
2021-06-04,8188.1201171875
2021-06-07,8296.015625
2021-06-08,8308.00390625
2021-06-09,8166.14111328125
2021-06-10,7992.30859375
2021-06-11,8046.2568359375
2021-06-14,8060.24365234375
2021-06-15,8028.2734375
2021-06-16,8000.30126953125
2021-06-17,7946.3525390625
2021-06-18,7784.50927734375
2021-06-21,7774.5185546875
2021-06-22,7830.46435546875
2021-06-23,7776.515625
2021-06-24,7882.4150390625
2021-06-25,7892.4052734375
2021-06-28,7872.42431640625
2021-06-29,7814.47998046875
2021-06-30,7848.447265625
2021-07-01,7982.318359375
2021-07-02,7934.36474609375
2021-07-05,7932.3662109375
2021-07-06,7940.35888671875
2021-07-07,7980.3203125
2021-07-08,7790.5029296875
2021-07-09,7832.46240234375
2021-07-12,7850.4453125
2021-07-13,7824.4697265625
2021-07-14,7782.5107421875
2021-07-15,7394.8837890625
2021-07-16,7506.77587890625
2021-07-19,7255.01806640625
2021-07-20,7386.8916015625
2021-07-21,7938.36083984375
2021-07-22,8012.2900390625
2021-07-23,8084.22021484375
2021-07-26,8104.201171875
2021-07-27,8032.2705078125
2021-07-28,8030.27294921875
2021-07-29,7902.39453125
2021-07-30,7874.42236328125
2021-08-02,7964.33642578125
2021-08-03,7894.40380859375
2021-08-04,7974.32666015625
2021-08-05,7910.38720703125
2021-08-06,7966.333984375
2021-08-09,8064.2392578125
2021-08-10,7936.3623046875
2021-08-11,8076.2275390625
2021-08-12,8036.26611328125
2021-08-13,8100.205078125
2021-08-16,7916.3818359375
2021-08-17,7894.40380859375
2021-08-18,7880.416015625
2021-08-19,7810.484375
2021-08-20,7918.38037109375
2021-08-23,7932.3662109375
2021-08-24,7954.345703125
2021-08-25,8068.23681640625
2021-08-26,8010.291015625
2021-08-27,7954.345703125
2021-08-31,7902.39453125
2021-09-01,8074.22998046875
2021-09-02,7920.3779296875
2021-09-03,7906.3916015625
2021-09-06,7916.3818359375
2021-09-07,7936.3623046875
2021-09-08,7934.36474609375
2021-09-09,7870.42626953125
2021-09-10,7908.38916015625
2021-09-13,7846.44921875
2021-09-14,7976.32373046875
2021-09-15,7912.38623046875
2021-09-16,7994.30712890625
2021-09-17,8114.19140625
2021-09-20,8014.28759765625
2021-09-21,8072.23193359375
2021-09-22,8248.0634765625
2021-09-23,8212.09765625
2021-09-24,8170.1376953125
2021-09-27,8186.12255859375
2021-09-28,8072.23193359375
2021-09-29,8385.9296875
2021-09-30,8204.10546875
2021-10-01,8164.1435546875
2021-10-04,8058.2451171875
2021-10-05,8034.26904296875
2021-10-06,7646.64111328125
2021-10-07,7616.67041015625
2021-10-08,7560.72412109375
2021-10-11,7614.67236328125
2021-10-12,7510.77294921875
2021-10-13,7634.65283203125
2021-10-14,7800.49365234375
2021-10-15,7860.4365234375
2021-10-18,7920.3779296875
2021-10-19,8060.24365234375
2021-10-20,7974.32666015625
2021-10-21,7904.3935546875
2021-10-22,7828.46630859375
2021-10-25,7848.447265625
2021-10-26,8000.30126953125
2021-10-27,7940.35888671875
2021-10-28,7940.35888671875
2021-10-29,7958.34130859375
2021-11-01,8176.1318359375
2021-11-02,8304.0087890625
2021-11-03,8028.2734375
2021-11-04,8080.22412109375
2021-11-05,8114.19140625
2021-11-08,7980.3203125
2021-11-09,8008.29443359375
2021-11-10,8254.056640625
2021-11-11,8042.26123046875
2021-11-12,8142.16455078125
2021-11-15,8198.111328125
2021-11-16,8156.15087890625
2021-11-17,8138.1689453125
2021-11-18,8226.0830078125
2021-11-19,8266.046875
2021-11-22,8190.1181640625
2021-11-23,8178.1298828125
2021-11-24,8142.16455078125
2021-11-25,8102.203125
2021-11-26,7840.45556640625
2021-11-29,7954.345703125
2021-11-30,7854.44091796875
2021-12-01,8012.2900390625
2021-12-02,7990.3115234375
2021-12-03,7984.31591796875
2021-12-06,8172.13525390625
2021-12-07,8371.9423828125
2021-12-08,8321.9912109375
2021-12-09,8417.8994140625
2021-12-10,8242.068359375
2021-12-13,8126.1796875
2021-12-14,8046.2568359375
2021-12-15,7728.5625
2021-12-16,7750.54150390625
2021-12-17,7764.52783203125
2021-12-20,7770.5224609375
2021-12-21,7870.42626953125
2021-12-22,7900.39794921875
2021-12-23,7898.3994140625
2021-12-24,7936.3623046875
2021-12-29,8102.203125
2021-12-30,8108.19775390625
2021-12-31,8142.16455078125
2022-01-04,8052.2509765625
2022-01-05,8030.27294921875
2022-01-06,7762.5302734375
2022-01-07,7780.5126953125
2022-01-10,7646.64111328125
2022-01-11,7992.30859375
2022-01-12,7994.30712890625
2022-01-13,7664.62451171875
2022-01-14,7420.85888671875
2022-01-17,7618.66845703125
2022-01-18,7512.7705078125
2022-01-19,7532.75146484375
2022-01-20,7550.73388671875
2022-01-21,7478.80322265625
2022-01-24,7255.01806640625
2022-01-25,7422.8564453125
2022-01-26,7436.84326171875
2022-01-27,7420.85888671875
2022-01-28,7566.71826171875
2022-01-31,7490.7919921875
2022-02-01,7492.7890625
2022-02-02,7548.7353515625
2022-02-03,7286.98779296875
2022-02-04,7135.13427734375
2022-02-07,7187.08349609375
2022-02-08,7135.13427734375
2022-02-09,7245.0283203125
2022-02-10,7253.02001953125
2022-02-11,7187.08349609375
2022-02-14,7151.1171875
2022-02-15,7067.19921875
2022-02-16,6971.291015625
2022-02-17,6911.3486328125
2022-02-18,6843.41455078125
2022-02-21,6839.41796875
2022-02-22,6843.41455078125
2022-02-23,6785.4697265625
2022-02-24,6745.50830078125
2022-02-25,6789.46630859375
2022-02-28,6855.40283203125
2022-03-01,6505.73974609375
2022-03-02,6479.7646484375
2022-03-03,6206.02783203125
2022-03-04,5970.2548828125
2022-03-07,5764.45263671875
2022-03-08,5836.3828125
2022-03-09,6283.953125
2022-03-10,6088.14111328125
2022-03-11,6140.09130859375
2022-03-14,6275.96044921875
2022-03-15,6234.00048828125
2022-03-16,6453.7900390625
2022-03-17,6469.7734375
2022-03-18,6521.7236328125
2022-03-21,6401.83935546875
2022-03-22,6455.787109375
2022-03-23,6377.8623046875
2022-03-24,6170.0625
2022-03-25,6275.96044921875
2022-03-28,6299.93701171875
2022-03-29,6513.73193359375
2022-03-30,6267.9677734375
2022-03-31,6026.20068359375
2022-04-01,6102.1279296875
2022-04-04,6156.076171875
2022-04-05,6148.08349609375
2022-04-06,5914.30810546875
2022-04-07,5830.388671875
2022-04-08,6028.1982421875
2022-04-11,6030.19775390625
2022-04-12,6134.09716796875
2022-04-13,6122.109375
2022-04-14,6184.048828125
2022-04-19,6232.00244140625
2022-04-20,6218.01611328125
2022-04-21,6351.88720703125
2022-04-22,6234.00048828125
2022-04-25,6122.109375
2022-04-26,5930.29296875
2022-04-27,5886.33544921875
2022-04-28,5976.2490234375
2022-04-29,6020.20703125
2022-05-03,6142.0888671875
2022-05-04,6080.14892578125
2022-05-05,6036.19140625
2022-05-06,5942.2822265625
2022-05-09,5898.32421875
2022-05-10,6046.181640625
2022-05-11,6208.025390625
2022-05-12,6421.8203125
2022-05-13,6473.76953125
2022-05-16,6523.72216796875
2022-05-17,6405.8359375
2022-05-18,6295.94140625
2022-05-19,6140.09130859375
2022-05-20,6124.10693359375
2022-05-23,6124.10693359375
2022-05-24,5996.23046875
2022-05-25,6122.109375
2022-05-26,6515.72998046875
2022-05-27,6533.7119140625
2022-05-30,6607.64111328125
2022-05-31,6471.7724609375
2022-06-01,6455.787109375
2022-06-06,6493.7509765625
2022-06-07,6421.8203125
2022-06-08,6465.7783203125
2022-06-09,6365.873046875
2022-06-10,6174.05859375
2022-06-13,6080.14892578125
2022-06-14,5932.29150390625
2022-06-15,6036.19140625
2022-06-16,5758.45849609375
2022-06-17,5930.29296875
2022-06-20,5948.27587890625
2022-06-21,5902.3203125
2022-06-22,5904.31787109375
2022-06-23,5872.34912109375
2022-06-24,5976.2490234375
2022-06-27,5980.24560546875
2022-06-28,5944.279296875
2022-06-29,5966.2587890625
2022-06-30,5854.3662109375
2022-07-01,5978.2470703125
2022-07-04,6092.13720703125
2022-07-05,6110.1201171875
2022-07-06,6132.0986328125
2022-07-07,6167.341796875
2022-07-08,6277.25927734375
2022-07-11,6291.2490234375
2022-07-12,6295.24560546875
2022-07-13,6309.23486328125
2022-07-14,6197.31982421875
2022-07-15,6365.19287109375
2022-07-18,6397.16796875
2022-07-19,6561.04541015625
2022-07-20,6543.05810546875
2022-07-21,6622.998046875
2022-07-22,6680.955078125
2022-07-25,6660.96923828125
2022-07-26,6493.09619140625
2022-07-27,6549.0537109375
2022-07-28,6714.9287109375
2022-07-29,6800.8642578125
2022-08-01,6764.890625
2022-08-02,6698.94091796875
2022-08-03,6740.9091796875
2022-08-04,6708.93359375
2022-08-05,6439.13720703125
2022-08-08,6555.04931640625
2022-08-09,6419.15185546875
2022-08-10,6553.05078125
2022-08-11,6415.15478515625
2022-08-12,6399.16748046875
2022-08-15,6401.1650390625
2022-08-16,6559.04638671875
2022-08-17,6383.17919921875
2022-08-18,6327.22119140625
2022-08-19,6159.34814453125
2022-08-22,6009.46142578125
2022-08-23,5939.51416015625
2022-08-24,5949.5068359375
2022-08-25,5885.5546875
2022-08-26,5727.67431640625
2022-08-30,5821.60400390625
2022-08-31,5807.61376953125
2022-09-01,5757.6513671875
2022-09-02,5925.525390625
2022-09-05,6031.44482421875
2022-09-06,6183.330078125
2022-09-07,6043.43603515625
2022-09-08,5811.61083984375
2022-09-09,5877.56201171875
2022-09-12,6059.423828125
2022-09-13,5823.60205078125
2022-09-14,5797.62060546875
2022-09-15,5843.58740234375
2022-09-16,5803.61767578125
2022-09-20,5719.68017578125
2022-09-21,5747.6591796875
2022-09-22,5749.65771484375
2022-09-23,5481.86083984375
2022-09-26,5359.48681640625
2022-09-27,5266.02294921875
2022-09-28,5319.982421875
2022-09-29,4670.47314453125
2022-09-30,4797.376953125
2022-10-03,4832.3505859375
2022-10-04,5026.2041015625
2022-10-05,4758.40625
2022-10-06,4627.5048828125
2022-10-07,4453.63623046875
2022-10-10,4525.58251953125
2022-10-11,4544.56787109375
2022-10-12,4379.6923828125
2022-10-13,4644.4921875
2022-10-14,4723.43310546875
2022-10-17,4815.36376953125
2022-10-18,4893.30419921875
2022-10-19,4755.40869140625
2022-10-20,4873.3193359375
2022-10-21,4734.423828125
2022-10-24,4878.31640625
2022-10-25,5028.2021484375
2022-10-26,5118.13525390625
2022-10-27,5076.166015625
2022-10-28,4931.27587890625
2022-10-31,4925.2802734375
2022-11-01,4959.25439453125
2022-11-02,5038.19482421875
2022-11-03,4938.2705078125
2022-11-04,5124.1298828125
2022-11-07,5254.03173828125
2022-11-08,5383.93408203125
2022-11-09,5415.9091796875
2022-11-10,5675.71337890625
2022-11-11,5711.68603515625
2022-11-14,5773.6396484375
2022-11-15,5721.6796875
2022-11-16,5567.79443359375
2022-11-17,5535.81884765625
2022-11-18,5727.67431640625
2022-11-21,5661.72509765625
2022-11-22,5697.69677734375
2022-11-23,5711.68603515625
2022-11-24,5741.66357421875
2022-11-25,5747.6591796875
2022-11-28,5701.69384765625
2022-11-29,5735.66845703125
2022-11-30,5835.5927734375
2022-12-01,5810.26904296875
2022-12-02,5830.25634765625
2022-12-05,5850.24365234375
2022-12-06,5858.23779296875
2022-12-07,5876.22705078125
2022-12-08,5806.27197265625
2022-12-09,5842.24853515625
2022-12-12,5782.287109375
2022-12-13,5876.22705078125
2022-12-14,5918.19970703125
2022-12-15,5738.31494140625
2022-12-16,5622.39013671875
2022-12-19,5526.45068359375
2022-12-20,5504.46484375
2022-12-21,5654.36962890625
2022-12-22,5594.40771484375
2022-12-23,5602.40234375
2022-12-28,5654.36962890625
2022-12-29,5748.30908203125
2022-12-30,5802.2744140625
2023-01-03,5952.17724609375
2023-01-04,6094.0869140625
2023-01-05,6513.8173828125
2023-01-06,6477.8408203125
2023-01-09,6449.85791015625
2023-01-10,6261.97900390625
2023-01-11,6397.8916015625
2023-01-12,6607.7568359375
2023-01-13,6579.775390625
2023-01-16,6629.74267578125
2023-01-17,6611.75390625
2023-01-18,6539.80029296875
2023-01-19,6397.8916015625
2023-01-20,6431.86962890625
2023-01-23,6453.85595703125
2023-01-24,6501.82470703125
2023-01-25,6465.8486328125
2023-01-26,6579.775390625
2023-01-27,6631.7412109375
2023-01-30,6643.7333984375
2023-01-31,6613.75341796875
2023-02-01,6637.7373046875
2023-02-02,6931.548828125
2023-02-03,6975.52099609375
2023-02-06,6795.63671875
2023-02-07,6721.68408203125
2023-02-08,6855.59814453125
2023-02-09,6877.58349609375
2023-02-10,6725.68115234375
2023-02-13,6745.66796875
2023-02-14,6707.6923828125
2023-02-15,6803.63134765625
2023-02-16,6835.6103515625
2023-02-17,6885.57861328125
2023-02-20,6861.59423828125
2023-02-21,6807.62841796875
2023-02-22,6739.67236328125
2023-02-23,6843.60546875
2023-02-24,6837.60888671875
2023-02-27,6875.58544921875
2023-02-28,6837.60888671875
2023-03-01,6885.57861328125
2023-03-02,6847.60302734375
2023-03-03,6893.5732421875
2023-03-06,7071.458984375
2023-03-07,7033.4833984375
2023-03-08,7035.482421875
2023-03-09,7045.4755859375
2023-03-10,6963.52880859375
2023-03-13,6815.6240234375
2023-03-14,6903.5673828125
2023-03-15,6653.72705078125
2023-03-16,6747.66748046875
2023-03-17,6573.77880859375
2023-03-20,6633.740234375
2023-03-21,6857.5966796875
2023-03-22,6815.6240234375
2023-03-23,6799.6337890625
2023-03-24,6689.70361328125
2023-03-27,6675.712890625
2023-03-28,6721.68408203125
2023-03-29,6429.87109375
2023-03-30,6535.80322265625
