Date,CURY.L
2019-05-14,127.67765045166016
2019-05-15,126.32948303222656
2019-05-16,126.62908172607422
2019-05-17,127.328125
2019-05-20,124.43203735351562
2019-05-21,123.88278198242188
2019-05-22,119.63851165771484
2019-05-23,116.09329223632812
2019-05-24,117.04202270507812
2019-05-28,119.18911743164062
2019-05-29,116.44281005859375
2019-05-30,116.94215393066406
2019-05-31,115.49410247802734
2019-06-03,113.7464599609375
2019-06-04,116.94215393066406
2019-06-05,118.39019775390625
2019-06-06,120.33757019042969
2019-06-07,123.83285522460938
2019-06-10,123.9327163696289
2019-06-11,124.1324462890625
2019-06-12,122.18506622314453
2019-06-13,121.58588409423828
2019-06-14,120.7869644165039
2019-06-17,121.73567199707031
2019-06-18,123.28358459472656
2019-06-19,124.38211059570312
2019-06-20,118.04066467285156
2019-06-21,110.70056915283203
2019-06-24,107.45494079589844
2019-06-25,113.69652557373047
2019-06-26,110.65064239501953
2019-06-27,110.55077362060547
2019-06-28,109.30245971679688
2019-07-01,110.60069274902344
2019-07-02,110.15132141113281
2019-07-03,113.84632110595703
2019-07-04,115.89356231689453
2019-07-05,116.84227752685547
2019-07-08,115.74376678466797
2019-07-09,114.09599304199219
2019-07-10,115.8436279296875
2019-07-11,115.79369354248047
2019-07-12,120.63716125488281
2019-07-15,120.68709564208984
2019-07-16,121.63582611083984
2019-07-17,122.18506622314453
2019-07-18,118.939453125
2019-07-19,119.7883071899414
2019-07-22,118.939453125
2019-07-23,120.73703002929688
2019-07-24,122.13514709472656
2019-07-25,123.0838623046875
2019-07-26,122.9340591430664
2019-07-29,123.38346099853516
2019-07-30,121.43608093261719
2019-07-31,119.38884735107422
2019-08-01,118.04066467285156
2019-08-02,114.99478149414062
2019-08-05,114.49545288085938
2019-08-06,112.4482192993164
2019-08-07,112.24848175048828
2019-08-08,113.39693450927734
2019-08-09,110.85037231445312
2019-08-12,110.85037231445312
2019-08-13,109.85171508789062
2019-08-14,104.75859069824219
2019-08-15,104.85845947265625
2019-08-16,106.20663452148438
2019-08-19,108.553466796875
2019-08-20,106.60609436035156
2019-08-21,106.75590515136719
2019-08-22,107.60475158691406
2019-08-23,108.80313873291016
2019-08-27,108.45360565185547
2019-08-28,107.20528411865234
2019-08-29,106.50624084472656
2019-08-30,107.2552261352539
2019-09-02,107.15535736083984
2019-09-03,110.05144500732422
2019-09-04,113.7464599609375
2019-09-05,115.389892578125
2019-09-06,114.7405014038086
2019-09-09,118.23717498779297
2019-09-10,118.63679504394531
2019-09-11,118.38703918457031
2019-09-12,120.23526763916016
2019-09-13,121.8836898803711
2019-09-16,122.88273620605469
2019-09-17,123.18245697021484
2019-09-18,124.9807357788086
2019-09-19,124.18150329589844
2019-09-20,124.78092956542969
2019-09-23,123.48216247558594
2019-09-24,123.38227081298828
2019-09-25,122.43317413330078
2019-09-26,120.88465118408203
2019-09-27,118.83659362792969
2019-09-30,118.83659362792969
2019-10-01,119.88560485839844
2019-10-02,119.186279296875
2019-10-03,115.83946228027344
2019-10-04,117.33802795410156
2019-10-07,116.2890396118164
2019-10-08,114.59065246582031
2019-10-09,114.59065246582031
2019-10-10,118.23717498779297
2019-10-11,126.27951049804688
2019-10-14,128.7271728515625
2019-10-15,130.87510681152344
2019-10-16,135.2709197998047
2019-10-17,133.72239685058594
2019-10-18,134.0720672607422
2019-10-21,137.41888427734375
2019-10-22,133.4226837158203
2019-10-23,134.82135009765625
2019-10-24,136.1201171875
2019-10-25,137.61866760253906
2019-10-28,137.6686248779297
2019-10-29,135.92030334472656
2019-10-30,134.42173767089844
2019-10-31,131.1248779296875
2019-11-01,127.12869262695312
2019-11-04,126.17959594726562
2019-11-05,123.88179779052734
2019-11-06,120.13536071777344
2019-11-07,121.93365478515625
2019-11-08,121.08445739746094
2019-11-11,124.88084411621094
2019-11-12,126.02974700927734
2019-11-13,121.48407745361328
2019-11-14,117.93746948242188
2019-11-15,119.88560485839844
2019-11-18,119.23622131347656
2019-11-19,119.78569793701172
2019-11-20,119.186279296875
2019-11-21,119.53594207763672
2019-11-22,121.8836898803711
2019-11-25,121.6339340209961
2019-11-26,122.28331756591797
2019-11-27,123.38227081298828
2019-11-28,124.38130950927734
2019-11-29,123.28236389160156
2019-12-02,122.13346099853516
2019-12-03,122.43317413330078
2019-12-04,124.38130950927734
2019-12-05,125.38036346435547
2019-12-06,127.92793273925781
2019-12-09,129.87606811523438
2019-12-10,129.82611083984375
2019-12-11,131.82418823242188
2019-12-12,141.11534118652344
2019-12-13,144.8617706298828
2019-12-16,148.8579559326172
2019-12-17,144.81182861328125
2019-12-18,146.1605224609375
2019-12-19,148.45834350585938
2019-12-20,146.75994873046875
2019-12-23,147.5092315673828
2019-12-24,146.98216247558594
2019-12-27,146.8822479248047
2019-12-30,145.2335662841797
2019-12-31,144.08450317382812
2020-01-02,142.08609008789062
2020-01-03,140.88705444335938
2020-01-06,137.6396484375
2020-01-07,139.68801879882812
2020-01-08,138.4889678955078
2020-01-09,138.13925170898438
2020-01-10,136.54052734375
2020-01-13,138.38905334472656
2020-01-14,143.7847137451172
2020-01-15,144.53411865234375
2020-01-16,145.43341064453125
2020-01-17,143.88465881347656
2020-01-20,142.3358917236328
2020-01-21,152.327880859375
2020-01-22,149.87985229492188
2020-01-23,145.98297119140625
2020-01-24,147.13204956054688
2020-01-27,143.3350830078125
2020-01-28,142.93540954589844
2020-01-29,140.58731079101562
2020-01-30,138.43902587890625
2020-01-31,135.4913787841797
2020-02-03,134.4422149658203
2020-02-04,135.94100952148438
2020-02-05,134.69203186035156
2020-02-06,135.29153442382812
2020-02-07,134.89186096191406
2020-02-10,134.19244384765625
2020-02-11,135.09169006347656
2020-02-12,135.44142150878906
2020-02-13,138.4889678955078
2020-02-14,141.0369110107422
2020-02-17,138.28915405273438
2020-02-18,134.84190368652344
2020-02-19,136.24078369140625
2020-02-20,135.69122314453125
2020-02-21,134.19244384765625
2020-02-24,133.8926544189453
2020-02-25,130.89505004882812
2020-02-26,130.3954620361328
2020-02-27,124.89986419677734
2020-02-28,121.60250854492188
2020-03-02,118.8547134399414
2020-03-03,114.90787506103516
2020-03-04,116.65647888183594
2020-03-05,115.60731506347656
2020-03-06,108.0134048461914
2020-03-09,98.92069244384766
2020-03-10,97.22206115722656
2020-03-11,91.5466079711914
2020-03-12,76.71849060058594
2020-03-13,69.76406860351562
2020-03-16,62.40996551513672
2020-03-17,69.14457702636719
2020-03-18,68.44512176513672
2020-03-19,59.95193862915039
2020-03-20,70.62338256835938
2020-03-23,68.70491790771484
2020-03-24,77.93751525878906
2020-03-25,80.59539031982422
2020-03-26,90.64732360839844
2020-03-27,80.51544952392578
2020-03-30,70.28365325927734
2020-03-31,78.0174560546875
2020-04-01,75.43952178955078
2020-04-02,71.39276123046875
2020-04-03,65.1977310180664
2020-04-06,73.44112396240234
2020-04-07,77.23808288574219
2020-04-08,75.68932342529297
2020-04-09,79.13655853271484
2020-04-14,78.83679962158203
2020-04-15,70.5934066772461
2020-04-16,64.94793701171875
2020-04-17,67.34601593017578
2020-04-20,69.09461212158203
2020-04-21,64.34841918945312
2020-04-22,63.94873046875
2020-04-23,66.94632720947266
2020-04-24,62.05025100708008
2020-04-27,66.94632720947266
2020-04-28,68.44512176513672
2020-04-29,80.8851547241211
2020-04-30,77.58780670166016
2020-05-01,75.93912506103516
2020-05-04,75.78923797607422
2020-05-05,73.49108123779297
2020-05-06,69.993896484375
2020-05-07,75.8392105102539
2020-05-11,74.14055633544922
2020-05-12,73.24128723144531
2020-05-13,69.09461212158203
2020-05-14,67.59580993652344
2020-05-15,72.69171905517578
2020-05-18,71.94232940673828
2020-05-19,69.94392395019531
2020-05-20,69.44432830810547
2020-05-21,70.44352722167969
2020-05-22,68.44512176513672
2020-05-26,70.64336395263672
2020-05-27,76.68852233886719
2020-05-28,76.48868560791016
2020-05-29,75.28963470458984
2020-06-01,74.44032287597656
2020-06-02,78.2872314453125
2020-06-03,80.93511962890625
2020-06-04,81.68452453613281
2020-06-05,89.97786712646484
2020-06-08,97.57177734375
2020-06-09,94.87393188476562
2020-06-10,93.9247055053711
2020-06-11,90.92710876464844
2020-06-12,91.92630767822266
2020-06-15,90.17770385742188
2020-06-16,91.87635040283203
2020-06-17,91.22686767578125
2020-06-18,89.87793731689453
2020-06-19,91.92630767822266
2020-06-22,91.97625732421875
2020-06-23,92.9754638671875
2020-06-24,90.92710876464844
2020-06-25,91.7264633178711
2020-06-26,90.47746276855469
2020-06-29,91.97625732421875
2020-06-30,89.77803039550781
2020-07-01,89.92790222167969
2020-07-02,90.47746276855469
2020-07-03,88.72886657714844
2020-07-06,89.37834930419922
2020-07-07,87.18011474609375
2020-07-08,85.48148345947266
2020-07-09,86.5805892944336
2020-07-10,86.98027038574219
2020-07-13,89.32838439941406
2020-07-14,86.43070983886719
2020-07-15,78.33720397949219
2020-07-16,81.4347152709961
2020-07-17,79.83599853515625
2020-07-20,79.83599853515625
2020-07-21,83.23326873779297
2020-07-22,80.68531036376953
2020-07-23,78.03743743896484
2020-07-24,77.38795471191406
2020-07-27,75.43952178955078
2020-07-28,78.2372817993164
2020-07-29,78.68692016601562
2020-07-30,75.03984069824219
2020-07-31,73.5410385131836
2020-08-03,74.44032287597656
2020-08-04,79.28644561767578
2020-08-05,83.08340454101562
2020-08-06,82.48387908935547
2020-08-07,82.78363037109375
2020-08-10,86.03103637695312
2020-08-11,87.6797103881836
2020-08-12,91.87635040283203
2020-08-13,90.9770736694336
2020-08-14,87.82958221435547
2020-08-17,87.03022003173828
2020-08-18,86.93030548095703
2020-08-19,87.4299087524414
2020-08-20,87.92950439453125
2020-08-21,88.27922058105469
2020-08-24,89.87793731689453
2020-08-25,89.12854766845703
2020-08-26,93.12533569335938
2020-08-27,94.37433624267578
2020-08-28,92.2760238647461
2020-09-01,90.27762603759766
2020-09-02,88.5290298461914
2020-09-03,87.57978820800781
2020-09-04,83.68291473388672
2020-09-07,82.1341552734375
2020-09-08,79.88595581054688
2020-09-09,81.83438873291016
2020-09-10,87.87954711914062
2020-09-11,86.48067474365234
2020-09-14,87.4299087524414
2020-09-15,90.17770385742188
2020-09-16,93.72486114501953
2020-09-17,94.42430877685547
2020-09-18,93.77481842041016
2020-09-21,87.37994384765625
2020-09-22,89.77803039550781
2020-09-23,91.42671203613281
2020-09-24,89.72807312011719
2020-09-25,88.9287109375
2020-09-28,93.22525787353516
2020-09-29,91.97625732421875
2020-09-30,93.22525787353516
2020-10-01,93.02542877197266
2020-10-02,92.9754638671875
2020-10-05,95.87313079833984
2020-10-06,100.01982116699219
2020-10-07,99.220458984375
2020-10-08,100.61933898925781
2020-10-09,99.81997680664062
2020-10-12,101.91829681396484
2020-10-13,101.31877136230469
2020-10-14,101.11893463134766
2020-10-15,101.01901245117188
2020-10-16,104.11653137207031
2020-10-19,102.91749572753906
2020-10-20,104.31637573242188
2020-10-21,107.61373138427734
2020-10-22,106.31476593017578
2020-10-23,108.4130859375
2020-10-26,104.81597137451172
2020-10-27,100.319580078125
2020-10-28,96.57257843017578
2020-10-29,95.7732162475586
2020-10-30,95.97306060791016
2020-11-02,96.77241516113281
2020-11-03,98.17129516601562
2020-11-04,101.418701171875
2020-11-05,104.31637573242188
2020-11-06,102.11812591552734
2020-11-09,108.21324920654297
2020-11-10,117.605712890625
2020-11-11,119.4042739868164
2020-11-12,115.2076416015625
2020-11-13,117.50580596923828
2020-11-16,115.00779724121094
2020-11-17,113.60891723632812
2020-11-18,114.10851287841797
2020-11-19,111.11092376708984
2020-11-20,112.01020050048828
2020-11-23,113.90868377685547
2020-11-24,117.50580596923828
2020-11-25,115.60731506347656
2020-11-26,115.70724487304688
2020-11-27,114.90787506103516
2020-11-30,110.31156158447266
2020-12-01,115.2076416015625
2020-12-02,113.60891723632812
2020-12-03,116.20684814453125
2020-12-04,114.90787506103516
2020-12-07,109.81196594238281
2020-12-08,108.81275939941406
2020-12-09,107.91348266601562
2020-12-10,106.91429138183594
2020-12-11,101.61852264404297
2020-12-14,107.71365356445312
2020-12-15,108.51300811767578
2020-12-16,121.90226745605469
2020-12-17,127.09811401367188
2020-12-18,123.40106964111328
2020-12-21,114.8079605102539
2020-12-22,117.10611724853516
2020-12-23,122.30195617675781
2020-12-24,123.20124053955078
2020-12-29,121.60250854492188
2020-12-30,119.4042739868164
2020-12-31,115.70724487304688
2021-01-04,118.50499725341797
2021-01-05,119.90387725830078
2021-01-06,119.70403289794922
2021-01-07,119.803955078125
2021-01-08,119.60411071777344
2021-01-11,118.20523834228516
2021-01-12,119.4042739868164
2021-01-13,118.90467834472656
2021-01-14,118.90467834472656
2021-01-15,119.30435180664062
2021-01-18,124.99978637695312
2021-01-19,123.30115509033203
2021-01-20,119.2044448852539
2021-01-21,115.90707397460938
2021-01-22,115.80715942382812
2021-01-25,109.91189575195312
2021-01-26,110.81117248535156
2021-01-27,110.41149139404297
2021-01-28,109.81196594238281
2021-01-29,109.81196594238281
2021-02-01,108.21324920654297
2021-02-02,110.2116470336914
2021-02-03,110.91107940673828
2021-02-04,112.8095703125
2021-02-05,114.60811614990234
2021-02-08,113.70885467529297
2021-02-09,111.91028594970703
2021-02-10,109.91189575195312
2021-02-11,108.71285247802734
2021-02-12,108.21324920654297
2021-02-15,110.31156158447266
2021-02-16,112.30996704101562
2021-02-17,110.61132049560547
2021-02-18,108.91268157958984
2021-02-19,109.21244812011719
2021-02-22,110.91107940673828
2021-02-23,113.0093994140625
2021-02-24,119.90387725830078
2021-02-25,124.7999496459961
2021-02-26,126.59850311279297
2021-03-01,127.6976318359375
2021-03-02,127.6976318359375
2021-03-03,130.095703125
2021-03-04,129.5961151123047
2021-03-05,130.79513549804688
2021-03-08,134.19244384765625
2021-03-09,135.69122314453125
2021-03-10,138.98858642578125
2021-03-11,136.9901885986328
2021-03-12,139.288330078125
2021-03-15,140.2875213623047
2021-03-16,141.5865020751953
2021-03-17,143.38507080078125
2021-03-18,142.08609008789062
2021-03-19,144.58409118652344
2021-03-22,140.88705444335938
2021-03-23,139.88784790039062
2021-03-24,141.28672790527344
2021-03-25,139.18841552734375
2021-03-26,141.486572265625
2021-03-29,143.28512573242188
2021-03-30,146.38265991210938
2021-03-31,142.7855224609375
2021-04-01,143.7847137451172
2021-04-06,143.48497009277344
2021-04-07,143.48497009277344
2021-04-08,144.88385009765625
2021-04-09,143.18521118164062
2021-04-12,140.6872100830078
2021-04-13,142.18600463867188
2021-04-14,142.38584899902344
2021-04-15,145.38343811035156
2021-04-16,143.68479919433594
2021-04-19,143.38507080078125
2021-04-20,146.18280029296875
2021-04-21,151.07887268066406
2021-04-22,156.4745635986328
2021-04-23,156.0748748779297
2021-04-26,159.07247924804688
2021-04-27,157.1739959716797
2021-04-28,146.6824188232422
2021-04-29,142.88546752929688
2021-04-30,139.18841552734375
2021-05-04,138.68881225585938
2021-05-05,141.5865020751953
2021-05-06,141.68641662597656
2021-05-07,140.98696899414062
2021-05-10,139.78793334960938
2021-05-11,135.4913787841797
2021-05-12,133.4929962158203
2021-05-13,133.4929962158203
2021-05-14,134.4921875
2021-05-17,134.2923126220703
2021-05-18,132.89346313476562
2021-05-19,133.0933074951172
2021-05-20,133.39305114746094
2021-05-21,131.69442749023438
2021-05-24,134.3922576904297
2021-05-25,134.3922576904297
2021-05-26,135.69122314453125
2021-05-27,136.5904998779297
2021-05-28,136.39065551757812
2021-06-01,137.38986206054688
2021-06-02,137.28993225097656
2021-06-03,135.69122314453125
2021-06-04,137.28993225097656
2021-06-07,138.18922424316406
2021-06-08,136.9901885986328
2021-06-09,132.69361877441406
2021-06-10,130.49539184570312
2021-06-11,133.4929962158203
2021-06-14,132.3938751220703
2021-06-15,129.69602966308594
2021-06-16,128.39706420898438
2021-06-17,127.29794311523438
2021-06-18,124.7999496459961
2021-06-21,127.09811401367188
2021-06-22,124.4002685546875
2021-06-23,122.50178527832031
2021-06-24,122.20203399658203
2021-06-25,123.00139617919922
2021-06-28,121.50259399414062
2021-06-29,122.80155181884766
2021-06-30,130.095703125
2021-07-01,133.4929962158203
2021-07-02,134.79193115234375
2021-07-05,136.9901885986328
2021-07-06,134.69203186035156
2021-07-07,134.2923126220703
2021-07-08,131.19483947753906
2021-07-09,132.7935333251953
2021-07-12,130.19561767578125
2021-07-13,126.09890747070312
2021-07-14,123.90068054199219
2021-07-15,122.30195617675781
2021-07-16,122.6017074584961
2021-07-19,116.60652160644531
2021-07-20,117.50580596923828
2021-07-21,120.00379943847656
2021-07-22,121.00299072265625
2021-07-23,125.4993896484375
2021-07-26,128.49697875976562
2021-07-27,128.49697875976562
2021-07-28,128.79673767089844
2021-07-29,128.59689331054688
2021-07-30,129.09649658203125
2021-08-02,129.49618530273438
2021-08-03,131.49459838867188
2021-08-04,132.09410095214844
2021-08-05,134.99179077148438
2021-08-06,135.4913787841797
2021-08-09,136.6904296875
2021-08-10,138.7887420654297
2021-08-11,140.98696899414062
2021-08-12,139.88784790039062
2021-08-13,140.58731079101562
2021-08-16,139.48818969726562
2021-08-17,138.18922424316406
2021-08-18,140.78712463378906
2021-08-19,136.01992797851562
2021-08-20,137.9188232421875
2021-08-23,139.1181182861328
2021-08-24,137.6189727783203
2021-08-25,141.51670837402344
2021-08-26,139.4179229736328
2021-08-27,138.11871337890625
2021-08-31,139.4179229736328
2021-09-01,138.91822814941406
2021-09-02,136.8194580078125
2021-09-03,138.4185333251953
2021-09-06,137.01934814453125
2021-09-07,135.820068359375
2021-09-08,137.9188232421875
2021-09-09,137.9188232421875
2021-09-10,138.8182830810547
2021-09-13,138.21864318847656
2021-09-14,138.8182830810547
2021-09-15,135.2204132080078
2021-09-16,133.12164306640625
2021-09-17,131.22276306152344
2021-09-20,130.3232879638672
2021-09-21,132.42205810546875
2021-09-22,136.91940307617188
2021-09-23,139.51788330078125
2021-09-24,134.22100830078125
2021-09-27,134.22100830078125
2021-09-28,132.1222381591797
2021-09-29,134.5208282470703
2021-09-30,133.4214630126953
2021-10-01,121.92823028564453
2021-10-04,122.52787780761719
2021-10-05,124.22688293457031
2021-10-06,123.12752532958984
2021-10-07,123.027587890625
2021-10-08,119.32976531982422
2021-10-11,120.62899017333984
2021-10-12,121.82828521728516
2021-10-13,123.62722778320312
2021-10-14,123.027587890625
2021-10-15,123.42735290527344
2021-10-18,124.1269302368164
2021-10-19,123.92706298828125
2021-10-20,124.1269302368164
2021-10-21,122.82770538330078
2021-10-22,122.62781524658203
2021-10-25,124.32682800292969
2021-10-26,125.2262954711914
2021-10-27,125.2262954711914
2021-10-28,121.72835540771484
2021-10-29,121.3285903930664
2021-11-01,123.92706298828125
2021-11-02,121.5284652709961
2021-11-03,122.12811279296875
2021-11-04,132.92176818847656
2021-11-05,133.4214630126953
2021-11-08,133.4214630126953
2021-11-09,134.92059326171875
2021-11-10,136.91940307617188
2021-11-11,140.01759338378906
2021-11-12,138.4185333251953
2021-11-15,138.4185333251953
2021-11-16,135.32032775878906
2021-11-17,133.321533203125
2021-11-18,133.621337890625
2021-11-19,133.72128295898438
2021-11-22,134.3209228515625
2021-11-23,134.1210479736328
2021-11-24,133.5214080810547
2021-11-25,135.52023315429688
2021-11-26,133.92117309570312
2021-11-29,132.92176818847656
2021-11-30,130.523193359375
2021-12-01,128.52435302734375
2021-12-02,130.3232879638672
2021-12-03,129.32386779785156
2021-12-06,128.4243927001953
2021-12-07,129.9235382080078
2021-12-08,127.92469787597656
2021-12-09,126.42558288574219
2021-12-10,124.0270004272461
2021-12-13,123.72718048095703
2021-12-14,123.92706298828125
2021-12-15,112.43382263183594
2021-12-16,113.53317260742188
2021-12-17,113.53317260742188
2021-12-20,113.83300018310547
2021-12-21,118.33035278320312
2021-12-22,116.9311752319336
2021-12-23,115.33212280273438
2021-12-24,115.33212280273438
2021-12-29,115.93175506591797
2021-12-30,114.5424575805664
2021-12-31,114.34255981445312
2022-01-04,118.2406005859375
2022-01-05,120.0396957397461
2022-01-06,121.33905029296875
2022-01-07,120.23959350585938
2022-01-10,119.93974304199219
2022-01-11,119.04019927978516
2022-01-12,116.04170227050781
2022-01-13,112.34356689453125
2022-01-14,104.64742279052734
2022-01-17,103.9477767944336
2022-01-18,103.54798126220703
2022-01-19,103.64793395996094
2022-01-20,101.74888610839844
2022-01-21,99.40006256103516
2022-01-24,96.8013687133789
2022-01-25,101.04923248291016
2022-01-26,101.14918518066406
2022-01-27,102.64842987060547
2022-01-28,104.34757995605469
2022-01-31,106.24663543701172
2022-02-01,101.64892578125
2022-02-02,102.54847717285156
2022-02-03,102.44853973388672
2022-02-04,102.2486343383789
2022-02-07,101.04923248291016
2022-02-08,101.44903564453125
2022-02-09,103.54798126220703
2022-02-10,104.64742279052734
2022-02-11,103.84783172607422
2022-02-14,101.24913787841797
2022-02-15,102.2486343383789
2022-02-16,102.04873657226562
2022-02-17,100.04973602294922
2022-02-18,98.35059356689453
2022-02-21,95.75189971923828
2022-02-22,95.65194702148438
2022-02-23,93.2531509399414
2022-02-24,91.6539535522461
2022-02-25,93.5030288696289
2022-02-28,93.85285186767578
2022-03-01,91.6039810180664
2022-03-02,88.55551147460938
2022-03-03,91.40408325195312
2022-03-04,90.70442962646484
2022-03-07,90.15470886230469
2022-03-08,84.35762786865234
2022-03-09,93.5030288696289
2022-03-10,91.25415802001953
2022-03-11,90.0047836303711
2022-03-14,92.35360717773438
2022-03-15,84.85736846923828
2022-03-16,87.955810546875
2022-03-17,87.60599517822266
2022-03-18,90.0047836303711
2022-03-21,89.9548110961914
2022-03-22,90.15470886230469
2022-03-23,88.40558624267578
2022-03-24,88.25566101074219
2022-03-25,89.60498809814453
2022-03-28,92.80337524414062
2022-03-29,100.24964141845703
2022-03-30,93.10323333740234
2022-03-31,90.85436248779297
2022-04-01,95.00227355957031
2022-04-04,96.05175018310547
2022-04-05,95.95179748535156
2022-04-06,93.80287170410156
2022-04-07,93.3031234741211
2022-04-08,95.35209655761719
2022-04-11,95.10222625732422
2022-04-12,96.15169525146484
2022-04-13,94.70242309570312
2022-04-14,95.95179748535156
2022-04-19,95.95179748535156
2022-04-20,94.15269470214844
2022-04-21,96.85134887695312
2022-04-22,95.35209655761719
2022-04-25,94.30262756347656
2022-04-26,92.40357208251953
2022-04-27,93.05325317382812
2022-04-28,96.60147094726562
2022-04-29,93.2531509399414
2022-05-03,93.90282440185547
2022-05-04,88.80538940429688
2022-05-05,89.9548110961914
2022-05-06,88.25566101074219
2022-05-09,87.15621185302734
2022-05-10,87.15621185302734
2022-05-11,88.0557632446289
2022-05-12,87.35611724853516
2022-05-13,89.35511779785156
2022-05-16,90.60448455810547
2022-05-17,90.45455932617188
2022-05-18,84.35762786865234
2022-05-19,79.56002807617188
2022-05-20,78.86038970947266
2022-05-23,80.15972900390625
2022-05-24,79.01030731201172
2022-05-25,80.35963439941406
2022-05-26,86.306640625
2022-05-27,86.10674285888672
2022-05-30,87.60599517822266
2022-05-31,83.70794677734375
2022-06-01,83.90784454345703
2022-06-06,84.20769500732422
2022-06-07,83.40809631347656
2022-06-08,83.95781707763672
2022-06-09,80.40959930419922
2022-06-10,77.91085815429688
2022-06-13,74.86239624023438
2022-06-14,74.1627426147461
2022-06-15,74.06278991699219
2022-06-16,70.01483154296875
2022-06-17,74.5125732421875
2022-06-20,77.9608383178711
2022-06-21,77.36113739013672
2022-06-22,76.06178283691406
2022-06-23,73.41311645507812
2022-06-24,74.31266021728516
2022-06-27,72.96334838867188
2022-06-28,72.31366729736328
2022-06-29,70.2147216796875
2022-06-30,68.06580352783203
2022-07-01,69.26520538330078
2022-07-04,69.71497344970703
2022-07-05,67.86591339111328
2022-07-06,66.51658630371094
2022-07-07,73.51306915283203
2022-07-08,72.51358032226562
2022-07-11,71.31417846679688
2022-07-12,71.81391906738281
2022-07-13,70.16474914550781
2022-07-14,67.5160903930664
2022-07-15,69.81492614746094
2022-07-18,70.8644027709961
2022-07-19,74.06278991699219
2022-07-20,71.46409606933594
2022-07-21,72.4636001586914
2022-07-22,70.11477661132812
2022-07-25,70.96434783935547
2022-07-26,65.7669677734375
2022-07-27,64.66751098632812
2022-07-28,64.26771545410156
2022-07-29,66.56655883789062
2022-08-01,68.36566162109375
2022-08-02,66.11679077148438
2022-08-03,66.46660614013672
2022-08-04,64.8384017944336
2022-08-05,63.888572692871094
2022-08-08,63.3886604309082
2022-08-09,62.6387939453125
2022-08-10,64.98837280273438
2022-08-11,64.53845977783203
2022-08-12,65.0883560180664
2022-08-15,66.23815155029297
2022-08-16,66.33812713623047
2022-08-17,65.83821868896484
2022-08-18,64.33848571777344
2022-08-19,64.08853149414062
2022-08-22,62.8387565612793
2022-08-23,60.48917770385742
2022-08-24,60.9390983581543
2022-08-25,58.88946533203125
2022-08-26,60.98908996582031
2022-08-30,63.48863983154297
2022-08-31,63.68860626220703
2022-09-01,61.98891067504883
2022-09-02,64.08853149414062
2022-09-05,63.28867721557617
2022-09-06,65.28832244873047
2022-09-07,65.63825988769531
2022-09-08,64.68842315673828
2022-09-09,66.48810577392578
2022-09-12,67.58790588378906
2022-09-13,66.08817291259766
2022-09-14,64.53845977783203
2022-09-15,62.73877716064453
2022-09-16,65.1883316040039
2022-09-20,63.28867721557617
2022-09-21,64.53845977783203
2022-09-22,63.43865203857422
2022-09-23,60.78912353515625
2022-09-26,57.9896240234375
2022-09-27,58.78948211669922
2022-09-28,59.38937759399414
2022-09-29,55.540061950683594
2022-09-30,56.639869689941406
2022-10-03,57.9896240234375
2022-10-04,63.938560485839844
2022-10-05,62.73877716064453
2022-10-06,64.98837280273438
2022-10-07,62.48881912231445
2022-10-10,60.08924865722656
2022-10-11,59.889286041259766
2022-10-12,58.18959045410156
2022-10-13,61.98891067504883
2022-10-14,61.53899002075195
2022-10-17,64.28849792480469
2022-10-18,65.63825988769531
2022-10-19,62.688785552978516
2022-10-20,63.13870620727539
2022-10-21,63.188697814941406
2022-10-24,63.3886604309082
2022-10-25,64.9383773803711
2022-10-26,66.58808898925781
2022-10-27,66.83804321289062
2022-10-28,64.98837280273438
2022-10-31,65.1883316040039
2022-11-01,65.3883056640625
2022-11-02,64.58843994140625
2022-11-03,63.98855209350586
2022-11-04,66.9880142211914
2022-11-07,68.33777618408203
2022-11-08,71.48721313476562
2022-11-09,70.88732147216797
2022-11-10,78.08602905273438
2022-11-11,85.08477783203125
2022-11-14,84.98479461669922
2022-11-15,82.9351577758789
2022-11-16,79.18582916259766
2022-11-17,80.0856704711914
2022-11-18,82.13530731201172
2022-11-21,81.9853286743164
2022-11-22,85.33473205566406
2022-11-23,85.13477325439453
2022-11-24,83.68502807617188
2022-11-25,82.03532409667969
2022-11-28,81.13548278808594
2022-11-29,80.63557434082031
2022-11-30,77.73609161376953
2022-12-01,76.23635864257812
2022-12-02,77.28617858886719
2022-12-05,74.83660888671875
2022-12-06,71.68717193603516
2022-12-07,70.18743896484375
2022-12-08,70.33741760253906
2022-12-09,69.98748016357422
2022-12-12,66.13816833496094
2022-12-13,66.83804321289062
2022-12-14,65.28832244873047
2022-12-15,61.53899002075195
2022-12-16,56.88982391357422
2022-12-19,54.44026184082031
2022-12-20,55.69003677368164
2022-12-21,57.089786529541016
2022-12-22,56.639869689941406
2022-12-23,55.98998260498047
2022-12-28,55.8900032043457
2022-12-29,54.599998474121094
2022-12-30,53.599998474121094
2023-01-03,56.849998474121094
2023-01-04,59.5
2023-01-05,61.54999923706055
2023-01-06,60.599998474121094
2023-01-09,59.79999923706055
2023-01-10,59.650001525878906
2023-01-11,62.5
2023-01-12,63.45000076293945
2023-01-13,64.0999984741211
2023-01-16,65.25
2023-01-17,59.95000076293945
2023-01-18,66.75
2023-01-19,65.4000015258789
2023-01-20,66.5
2023-01-23,66.80000305175781
2023-01-24,66.55000305175781
2023-01-25,66.3499984741211
2023-01-26,66.3499984741211
