Date,TAEE11.SA
2017-09-25,10.271053314208984
2017-09-26,10.071484565734863
2017-09-27,10.071484565734863
2017-09-28,10.117892265319824
2017-09-29,10.326752662658691
2017-10-02,10.368521690368652
2017-10-03,10.373161315917969
2017-10-04,10.308186531066895
2017-10-05,10.637712478637695
2017-10-06,10.582015037536621
2017-10-09,10.419575691223145
2017-10-10,10.373161315917969
2017-10-11,10.447422981262207
2017-10-12,10.447422981262207
2017-10-13,10.428854942321777
2017-10-16,10.164308547973633
2017-10-17,10.238566398620605
2017-10-18,10.233925819396973
2017-10-19,10.071484565734863
2017-10-20,10.071484565734863
2017-10-23,9.99258041381836
2017-10-24,9.922966003417969
2017-10-25,9.86262321472168
2017-10-26,9.611997604370117
2017-10-27,9.607357025146484
2017-10-30,9.514534950256348
2017-10-31,9.514534950256348
2017-11-01,9.444914817810059
2017-11-02,9.444914817810059
2017-11-03,9.593437194824219
2017-11-06,9.621282577514648
2017-11-07,9.417070388793945
2017-11-08,9.39385986328125
2017-11-09,9.40778636932373
2017-11-10,9.468119621276855
2017-11-13,9.435633659362793
2017-11-14,9.185005187988281
2017-11-15,9.185005187988281
2017-11-16,9.468119621276855
2017-11-17,9.594321250915527
2017-11-20,9.594321250915527
2017-11-21,9.674274444580078
2017-11-22,9.711899757385254
2017-11-23,9.7354154586792
2017-11-24,9.947056770324707
2017-11-27,10.149291038513184
2017-11-28,10.299792289733887
2017-11-29,10.205728530883789
2017-11-30,10.008197784423828
2017-12-01,9.885917663574219
2017-12-04,9.93764877319336
2017-12-05,9.93764877319336
2017-12-06,9.787148475646973
2017-12-07,9.641356468200684
2017-12-08,9.777743339538574
2017-12-11,9.697794914245605
2017-12-12,10.03171157836914
2017-12-13,9.829479217529297
2017-12-14,9.857696533203125
2017-12-15,9.782448768615723
2017-12-18,9.763635635375977
2017-12-19,9.577934265136719
2017-12-20,9.768542289733887
2017-12-21,9.79713249206543
2017-12-22,9.906729698181152
2017-12-25,9.906729698181152
2017-12-26,10.054449081420898
2017-12-27,10.03538703918457
2017-12-28,10.168811798095703
2017-12-29,10.168811798095703
2018-01-02,10.225990295410156
2018-01-03,10.240290641784668
2018-01-04,10.07827377319336
2018-01-05,10.125923156738281
2018-01-08,10.07827377319336
2018-01-09,9.89243221282959
2018-01-10,9.759008407592773
2018-01-11,9.687533378601074
2018-01-12,9.687533378601074
2018-01-15,9.792366981506348
2018-01-16,9.735180854797363
2018-01-17,9.768542289733887
2018-01-18,9.697065353393555
2018-01-19,9.687533378601074
2018-01-22,9.739951133728027
2018-01-23,9.682767868041992
2018-01-24,9.806660652160645
2018-01-25,9.806660652160645
2018-01-26,9.749481201171875
2018-01-29,9.749481201171875
2018-01-30,9.697065353393555
2018-01-31,9.601758003234863
2018-02-01,9.668471336364746
2018-02-02,9.65417766571045
2018-02-05,9.549342155456543
2018-02-06,9.596993446350098
2018-02-07,9.606520652770996
2018-02-08,9.42545223236084
2018-02-09,9.363504409790039
2018-02-14,9.716123580932617
2018-02-15,9.816193580627441
2018-02-16,9.840015411376953
2018-02-19,9.735180854797363
2018-02-20,9.90196418762207
2018-02-21,10.00679874420166
2018-02-22,9.98297119140625
2018-02-23,10.011560440063477
2018-02-26,10.197402000427246
2018-02-27,10.092567443847656
2018-02-28,9.768542289733887
2018-03-01,9.74471378326416
2018-03-02,9.911495208740234
2018-03-05,9.801895141601562
2018-03-06,9.74471378326416
2018-03-07,9.74471378326416
2018-03-08,9.74471378326416
2018-03-09,9.86384105682373
2018-03-12,9.95438289642334
2018-03-13,9.86384105682373
2018-03-14,9.816193580627441
2018-03-15,9.816193580627441
2018-03-16,9.911495208740234
2018-03-19,9.873371124267578
2018-03-20,9.711357116699219
2018-03-21,9.625587463378906
2018-03-22,9.678003311157227
2018-03-23,9.949616432189941
2018-03-26,10.00679874420166
2018-03-27,10.14022159576416
2018-03-28,10.164047241210938
2018-03-29,10.354652404785156
2018-04-02,10.249818801879883
2018-04-03,10.302236557006836
2018-04-04,10.445191383361816
2018-04-05,10.34988784790039
2018-04-06,10.121159553527832
2018-04-09,9.768542289733887
2018-04-10,9.840015411376953
2018-04-11,9.911495208740234
2018-04-12,9.897197723388672
2018-04-13,9.768542289733887
2018-04-16,9.768542289733887
2018-04-17,9.925787925720215
2018-04-18,9.93055248260498
2018-04-19,9.844785690307617
2018-04-20,10.07351016998291
2018-04-23,9.992501258850098
2018-04-24,10.002032279968262
2018-04-25,10.083039283752441
2018-04-26,9.968673706054688
2018-04-27,10.149749755859375
2018-04-30,10.144988059997559
2018-05-02,10.11639404296875
2018-05-03,10.010438919067383
2018-05-04,9.839944839477539
2018-05-07,9.990952491760254
2018-05-08,9.888656616210938
2018-05-09,9.791231155395508
2018-05-10,10.02992057800293
2018-05-11,9.93736743927002
2018-05-14,9.942239761352539
2018-05-15,9.60204792022705
2018-05-16,9.67785358428955
2018-05-17,9.591941833496094
2018-05-18,9.500977516174316
2018-05-21,9.485815048217773
2018-05-22,9.829466819763184
2018-05-23,9.551512718200684
2018-05-24,9.470654487609863
2018-05-25,9.465599060058594
2018-05-28,9.142163276672363
2018-05-29,9.359474182128906
2018-05-30,9.72334098815918
2018-06-01,10.00129222869873
2018-06-04,9.96591854095459
2018-06-05,9.890113830566406
2018-06-06,9.794092178344727
2018-06-07,9.66269588470459
2018-06-08,9.576781272888184
2018-06-11,9.647533416748047
2018-06-12,9.521188735961914
2018-06-13,9.62226676940918
2018-06-14,9.627320289611816
2018-06-15,9.607102394104004
2018-06-18,9.607102394104004
2018-06-19,9.551512718200684
2018-06-20,9.687963485717773
2018-06-21,9.435276985168457
2018-06-22,9.430225372314453
2018-06-25,9.5262451171875
2018-06-26,9.521188735961914
2018-06-27,9.39484691619873
2018-06-28,9.384737968444824
2018-06-29,9.450443267822266
2018-07-02,9.521188735961914
2018-07-03,9.61215591430664
2018-07-04,9.97097110748291
2018-07-05,9.945703506469727
2018-07-06,9.976024627685547
2018-07-10,10.00634765625
2018-07-11,9.839573860168457
2018-07-12,9.783987045288086
2018-07-13,9.890113830566406
2018-07-16,10.102367401123047
2018-07-17,10.13774585723877
2018-07-18,10.12258529663086
2018-07-19,10.0316162109375
2018-07-20,9.976024627685547
2018-07-23,9.880003929138184
2018-07-24,10.00634765625
2018-07-25,10.243873596191406
2018-07-26,10.16301441192627
2018-07-27,10.16301441192627
2018-07-30,10.157959938049316
2018-07-31,10.213550567626953
2018-08-01,10.22365665435791
2018-08-02,10.168065071105957
2018-08-03,10.289356231689453
2018-08-06,10.269140243530273
2018-08-07,10.157959938049316
2018-08-08,10.243873596191406
2018-08-09,10.188279151916504
2018-08-10,10.041831016540527
2018-08-13,10.140177726745605
2018-08-14,10.507688522338867
2018-08-15,10.637096405029297
2018-08-16,10.782027244567871
2018-08-17,10.5594482421875
2018-08-20,10.430044174194336
2018-08-21,10.222996711730957
2018-08-22,10.445572853088379
2018-08-23,10.300639152526855
2018-08-24,10.145354270935059
2018-08-27,10.316165924072266
2018-08-28,10.290287017822266
2018-08-29,10.357577323913574
2018-08-30,10.21264362335205
2018-08-31,10.40416431427002
2018-09-03,10.331695556640625
2018-09-04,10.18676471710205
2018-09-05,10.248879432678223
2018-09-06,10.222996711730957
2018-09-10,10.264408111572266
2018-09-11,10.047006607055664
2018-09-12,10.119470596313477
2018-09-13,10.010773658752441
2018-09-14,10.015949249267578
2018-09-17,10.067712783813477
2018-09-18,10.005595207214355
2018-09-19,10.041831016540527
2018-09-20,10.145354270935059
2018-09-21,10.310994148254395
2018-09-24,10.140177726745605
2018-09-25,10.041831016540527
2018-09-26,10.248879432678223
2018-09-27,10.259231567382812
2018-09-28,10.352404594421387
2018-10-01,10.21264362335205
2018-10-02,10.533570289611816
2018-10-03,10.864845275878906
2018-10-04,11.102950096130371
2018-10-05,11.061541557312012
2018-10-08,11.180595397949219
2018-10-09,11.206478118896484
2018-10-10,10.973546028137207
2018-10-11,10.973546028137207
2018-10-15,11.341052055358887
2018-10-16,11.387640953063965
2018-10-17,11.397994041442871
2018-10-18,11.439401626586914
2018-10-19,11.387640953063965
2018-10-22,11.387640953063965
2018-10-23,11.372114181518555
2018-10-24,11.3358793258667
2018-10-25,11.403170585632324
2018-10-26,11.605042457580566
2018-10-29,11.527400016784668
2018-10-30,11.56881046295166
2018-10-31,11.522224426269531
2018-11-01,11.620570182800293
2018-11-05,11.905261039733887
2018-11-06,11.9000883102417
2018-11-07,11.936319351196289
2018-11-08,11.636101722717285
2018-11-09,11.827619552612305
2018-11-12,11.956677436828613
2018-11-13,11.91393756866455
2018-11-14,12.01010799407959
2018-11-16,12.181066513061523
2018-11-19,12.15435791015625
2018-11-21,12.015448570251465
2018-11-22,12.15435791015625
2018-11-23,11.91393756866455
2018-11-26,11.737634658813477
2018-11-27,12.084901809692383
2018-11-28,12.10092830657959
2018-11-29,12.10092830657959
2018-11-30,12.01010799407959
2018-12-03,12.031475067138672
2018-12-04,12.138328552246094
2018-12-05,12.29326057434082
2018-12-06,12.218466758728027
2018-12-07,11.860513687133789
2018-12-10,11.892569541931152
2018-12-11,12.207781791687012
2018-12-12,12.592448234558105
2018-12-13,12.667242050170898
2018-12-14,12.886286735534668
2018-12-17,12.608473777770996
2018-12-18,12.39069938659668
2018-12-19,12.216793060302734
2018-12-20,12.309179306030273
2018-12-21,12.705900192260742
2018-12-26,12.651556968688965
2018-12-27,12.667858123779297
2018-12-28,12.825462341308594
2019-01-02,13.156965255737305
2019-01-03,13.195008277893066
2019-01-04,13.716721534729004
2019-01-07,13.488472938537598
2019-01-08,13.477602005004883
2019-01-09,13.477602005004883
2019-01-10,13.586291313171387
2019-01-11,13.852585792541504
2019-01-14,13.86888599395752
2019-01-15,13.66780948638916
2019-01-16,13.727592468261719
2019-01-17,13.618900299072266
2019-01-18,13.803671836853027
2019-01-21,13.727592468261719
2019-01-22,13.803671836853027
2019-01-23,13.776501655578613
2019-01-24,14.048226356506348
2019-01-28,13.890624046325684
2019-01-29,14.026485443115234
2019-01-30,13.950407028198242
2019-01-31,13.97757625579834
2019-02-01,13.97757625579834
2019-02-04,14.026485443115234
2019-02-05,14.265609741210938
2019-02-06,13.754761695861816
2019-02-07,13.738460540771484
2019-02-08,14.026485443115234
2019-02-11,13.852585792541504
2019-02-12,13.749329566955566
2019-02-13,13.847148895263672
2019-02-14,13.993882179260254
2019-02-15,13.999317169189453
2019-02-18,13.944972038269043
2019-02-19,14.135177612304688
2019-02-20,13.961272239685059
2019-02-21,13.624330520629883
2019-02-22,13.656940460205078
2019-02-25,13.613462448120117
2019-02-26,13.618900299072266
2019-02-27,13.738460540771484
2019-02-28,13.569988250732422
2019-03-01,13.461298942565918
2019-03-06,13.434125900268555
2019-03-07,13.30912971496582
2019-03-08,13.564557075500488
2019-03-11,13.879755020141602
2019-03-12,14.118870735168457
2019-03-13,14.22756576538086
2019-03-14,14.124312400817871
2019-03-15,14.189523696899414
2019-03-18,14.254740715026855
2019-03-19,14.124312400817871
2019-03-20,13.944972038269043
2019-03-21,13.548249244689941
2019-03-22,13.292829513549805
2019-03-25,13.417825698852539
2019-03-26,13.450430870056152
2019-03-27,13.097189903259277
2019-03-28,13.434125900268555
2019-03-29,13.499337196350098
2019-04-01,13.521071434020996
2019-04-02,13.477602005004883
2019-04-03,13.406953811645508
2019-04-04,13.461298942565918
2019-04-05,13.830849647521973
2019-04-08,14.004751205444336
2019-04-09,13.917799949645996
2019-04-10,13.988450050354004
2019-04-11,13.803671836853027
2019-04-12,13.569988250732422
2019-04-15,13.86888599395752
2019-04-16,13.961272239685059
2019-04-17,13.928669929504395
2019-04-18,14.140613555908203
2019-04-22,14.287344932556152
2019-04-23,14.211261749267578
2019-04-24,14.298216819763184
2019-04-25,14.189523696899414
2019-04-26,14.129742622375488
2019-04-29,14.211261749267578
2019-04-30,14.265609741210938
2019-05-02,14.374298095703125
2019-05-03,14.238434791564941
2019-05-06,14.192468643188477
2019-05-07,14.25809097290039
2019-05-08,14.433109283447266
2019-05-09,14.405765533447266
2019-05-10,14.214344024658203
2019-05-13,13.880719184875488
2019-05-14,14.055740356445312
2019-05-15,13.727590560913086
2019-05-16,13.563511848449707
2019-05-17,13.257237434387207
2019-05-20,13.772296905517578
