Date,IMCD.AS
2016-11-10,33.39983367919922
2016-11-11,31.892602920532227
2016-11-14,31.455598831176758
2016-11-15,31.74544906616211
2016-11-16,33.439964294433594
2016-11-17,33.431053161621094
2016-11-18,33.64955139160156
2016-11-21,33.72090148925781
2016-11-22,34.050880432128906
2016-11-23,33.76103591918945
2016-11-24,34.15345001220703
2016-11-25,33.952781677246094
2016-11-28,33.91710662841797
2016-11-29,33.66739273071289
2016-11-30,34.041969299316406
2016-12-01,33.50238800048828
2016-12-02,33.011878967285156
2016-12-05,33.68968963623047
2016-12-06,34.63058853149414
2016-12-07,34.78219985961914
2016-12-08,35.76324462890625
2016-12-09,35.85242462158203
2016-12-12,35.64730453491211
2016-12-13,35.500144958496094
2016-12-14,35.41541290283203
2016-12-15,35.40650177001953
2016-12-16,35.59825134277344
2016-12-19,35.540279388427734
2016-12-20,35.57595443725586
2016-12-21,35.3975830078125
2016-12-22,35.60270690917969
2016-12-23,35.53582000732422
2016-12-27,35.589324951171875
2016-12-28,35.816749572753906
2016-12-29,36.012962341308594
2016-12-30,36.111061096191406
2017-01-02,36.34740447998047
2017-01-03,36.650634765625
2017-01-04,36.5659065246582
2017-01-05,36.40983200073242
2017-01-06,36.47226333618164
2017-01-09,36.51685333251953
2017-01-10,36.42766189575195
2017-01-11,36.81116485595703
2017-01-12,36.17349624633789
2017-01-13,36.8602180480957
2017-01-16,36.619415283203125
2017-01-17,36.20024871826172
2017-01-18,36.49455642700195
2017-01-19,36.476722717285156
2017-01-20,36.476722717285156
2017-01-23,36.58821105957031
2017-01-24,36.735355377197266
2017-01-25,36.83346176147461
2017-01-26,37.047508239746094
2017-01-27,37.319522857666016
2017-01-30,36.704139709472656
2017-01-31,37.07426071166992
2017-02-01,37.59599685668945
2017-02-02,37.876922607421875
2017-02-03,38.028541564941406
2017-02-06,37.653968811035156
2017-02-07,37.88138198852539
2017-02-08,38.2158317565918
2017-02-09,38.31839370727539
2017-02-10,38.501224517822266
2017-02-13,38.84012985229492
2017-02-14,39.2147102355957
2017-02-15,40.17790222167969
2017-02-16,39.602657318115234
2017-02-17,39.419830322265625
2017-02-20,39.888057708740234
2017-02-21,39.798866271972656
2017-02-22,39.901424407958984
2017-02-23,40.21358108520508
2017-02-24,40.5614013671875
2017-02-27,40.1333122253418
2017-02-28,39.93709945678711
2017-03-01,40.72639465332031
2017-03-02,40.5792350769043
2017-03-03,40.33843994140625
2017-03-06,40.37411117553711
2017-03-07,40.320594787597656
2017-03-08,39.241458892822266
2017-03-09,39.014041900634766
2017-03-10,38.7687873840332
2017-03-13,38.795536041259766
2017-03-14,38.795536041259766
2017-03-15,38.70634841918945
2017-03-16,38.826751708984375
2017-03-17,38.94715118408203
2017-03-20,39.651710510253906
2017-03-21,39.47780227661133
2017-03-22,39.5179328918457
2017-03-23,40.76206588745117
2017-03-24,40.39640426635742
2017-03-27,40.316139221191406
2017-03-28,40.717472076416016
2017-03-29,40.779903411865234
2017-03-30,41.038543701171875
2017-03-31,41.09651565551758
2017-04-03,41.47108840942383
2017-04-04,41.974979400634766
2017-04-05,41.91701889038086
2017-04-06,42.43429183959961
2017-04-07,42.21578598022461
2017-04-10,42.13552474975586
2017-04-11,42.523475646972656
2017-04-12,42.675086975097656
2017-04-13,42.737518310546875
2017-04-18,42.55022048950195
2017-04-19,42.87575912475586
2017-04-20,42.80886459350586
2017-04-21,42.880218505859375
2017-04-24,43.740848541259766
2017-04-25,43.9682731628418
2017-04-26,44.78877639770508
2017-04-27,44.369606018066406
2017-04-28,44.10205078125
2017-05-02,44.717430114746094
2017-05-03,44.74417495727539
2017-05-04,45.359561920166016
2017-05-05,45.4398307800293
2017-05-08,45.475502014160156
2017-05-09,45.306053161621094
2017-05-10,46.429786682128906
2017-05-11,46.973812103271484
2017-05-12,45.84722900390625
2017-05-15,45.54080581665039
2017-05-16,44.88288497924805
2017-05-17,43.59858322143555
2017-05-18,44.01316452026367
2017-05-19,44.38718795776367
2017-05-22,44.2790412902832
2017-05-23,44.414222717285156
2017-05-24,44.3826789855957
2017-05-25,44.44126892089844
2017-05-26,44.49082946777344
2017-05-29,44.310585021972656
2017-05-30,44.49984359741211
2017-05-31,44.14384078979492
2017-06-01,44.27001953125
2017-06-02,44.20693588256836
2017-06-05,44.22045135498047
2017-06-06,44.06723403930664
2017-06-07,44.09878158569336
2017-06-08,43.846431732177734
2017-06-09,43.914024353027344
2017-06-12,43.0443000793457
2017-06-13,43.37327194213867
2017-06-14,43.6842041015625
2017-06-15,42.490028381347656
2017-06-16,42.945167541503906
2017-06-19,43.52648162841797
2017-06-20,42.90461349487305
2017-06-21,42.7784309387207
2017-06-22,42.602691650390625
2017-06-23,42.264713287353516
2017-06-26,43.030784606933594
2017-06-27,42.737876892089844
2017-06-28,42.70183181762695
2017-06-29,42.29625701904297
2017-06-30,42.76942443847656
2017-07-03,43.13443374633789
2017-07-04,42.611698150634766
2017-07-05,42.56212615966797
2017-07-06,42.079952239990234
2017-07-07,42.025882720947266
2017-07-10,42.83251190185547
2017-07-11,42.490028381347656
2017-07-12,42.80997848510742
2017-07-13,42.936153411865234
2017-07-14,43.08937072753906
2017-07-17,43.413818359375
2017-07-18,43.08937072753906
2017-07-19,43.26061248779297
2017-07-20,43.080360412597656
2017-07-21,42.91362762451172
2017-07-24,42.85954666137695
2017-07-25,42.882083892822266
2017-07-26,43.08937072753906
2017-07-27,43.080360412597656
2017-07-28,42.760406494140625
2017-07-31,42.66127014160156
2017-08-01,42.9812126159668
2017-08-02,43.21104049682617
2017-08-03,43.269622802734375
2017-08-04,46.11760711669922
2017-08-07,46.856651306152344
2017-08-08,46.16267776489258
2017-08-09,45.66697692871094
2017-08-10,45.063133239746094
2017-08-11,45.234371185302734
2017-08-14,45.766117095947266
2017-08-15,45.7120475769043
2017-08-16,45.74808883666992
2017-08-17,45.58586502075195
2017-08-18,45.369564056396484
2017-08-21,45.36054992675781
2017-08-22,45.47771453857422
2017-08-23,44.752193450927734
2017-08-24,44.594478607177734
2017-08-25,45.45969009399414
2017-08-28,44.77473068237305
2017-08-29,44.69361114501953
2017-08-30,44.62152099609375
2017-08-31,44.526885986328125
2017-09-01,45.0135612487793
2017-09-04,44.79275894165039
2017-09-05,45.058624267578125
2017-09-06,44.87837219238281
2017-09-07,45.216339111328125
2017-09-08,46.045509338378906
2017-09-11,46.49613952636719
2017-09-12,46.94676971435547
2017-09-13,46.49613952636719
2017-09-14,46.59528732299805
2017-09-15,46.94676971435547
2017-09-18,47.361351013183594
2017-09-19,47.4244384765625
2017-09-20,47.370365142822266
2017-09-21,47.28925323486328
2017-09-22,47.361351013183594
2017-09-25,47.009857177734375
2017-09-26,46.36996078491211
2017-09-27,46.32490539550781
2017-09-28,46.856651306152344
2017-09-29,46.757503509521484
2017-10-02,46.96480178833008
2017-10-03,46.721458435058594
2017-10-04,46.4150276184082
2017-10-05,46.24378967285156
2017-10-06,46.02748489379883
2017-10-09,45.8832893371582
2017-10-10,45.739078521728516
2017-10-11,46.27983856201172
2017-10-12,46.342926025390625
2017-10-13,46.667381286621094
2017-10-16,46.88368606567383
2017-10-17,47.009857177734375
2017-10-18,46.80257034301758
2017-10-19,46.33392333984375
2017-10-20,46.613311767578125
2017-10-23,46.856651306152344
2017-10-24,46.775535583496094
2017-10-25,47.2081413269043
2017-10-26,48.17249298095703
2017-10-27,48.53299331665039
2017-10-30,48.17249298095703
2017-10-31,48.66818618774414
2017-11-01,48.46089553833008
2017-11-02,48.78535079956055
2017-11-03,49.69562911987305
2017-11-06,49.578460693359375
2017-11-07,49.3531379699707
2017-11-08,48.62312316894531
2017-11-09,48.38878631591797
2017-11-10,47.947174072265625
2017-11-13,47.40642166137695
2017-11-14,47.370365142822266
2017-11-15,46.73046875
2017-11-16,46.775535583496094
2017-11-17,46.52317810058594
2017-11-20,46.68540954589844
2017-11-21,47.253196716308594
2017-11-22,47.09097671508789
2017-11-23,47.009857177734375
2017-11-24,46.955787658691406
2017-11-27,46.79355239868164
2017-11-28,47.316287994384766
2017-11-29,46.847633361816406
2017-11-30,46.81158447265625
2017-12-01,46.829612731933594
2017-12-04,48.24459457397461
2017-12-05,47.866065979003906
2017-12-06,48.85744857788086
2017-12-07,47.91112518310547
2017-12-08,47.604698181152344
2017-12-11,47.84803771972656
2017-12-12,47.71284866333008
2017-12-13,47.613712310791016
2017-12-14,47.397403717041016
2017-12-15,46.97381591796875
2017-12-18,47.65877151489258
2017-12-19,47.35234451293945
2017-12-20,46.86566162109375
2017-12-21,46.775535583496094
2017-12-22,46.6763916015625
2017-12-27,46.7845458984375
2017-12-28,47.46049499511719
2017-12-29,47.253196716308594
2018-01-02,46.73046875
2018-01-03,46.86566162109375
2018-01-04,47.316287994384766
2018-01-05,47.811981201171875
2018-01-08,47.316287994384766
2018-01-09,47.76692581176758
2018-01-10,47.496551513671875
2018-01-11,47.811981201171875
2018-01-12,47.586669921875
2018-01-15,47.90211486816406
2018-01-16,47.99224090576172
2018-01-17,47.857051849365234
2018-01-18,48.39781188964844
2018-01-19,49.16387939453125
2018-01-22,49.25400924682617
2018-01-23,49.43425750732422
2018-01-24,49.208946228027344
2018-01-25,49.16387939453125
2018-01-26,50.020076751708984
2018-01-29,49.38920211791992
2018-01-30,48.487937927246094
2018-01-31,48.487937927246094
2018-02-01,48.803375244140625
2018-02-02,47.361351013183594
2018-02-05,46.640342712402344
2018-02-06,46.46009063720703
2018-02-07,46.86566162109375
2018-02-08,45.423641204833984
2018-02-09,44.66658401489258
2018-02-12,45.33351516723633
2018-02-13,44.810787200927734
2018-02-14,45.5588264465332
2018-02-15,46.59528732299805
2018-02-16,47.316287994384766
2018-02-19,47.361351013183594
2018-02-20,47.947174072265625
2018-02-21,47.947174072265625
2018-02-22,47.99224090576172
2018-02-23,48.217552185058594
2018-02-26,48.03730392456055
2018-02-27,47.676795959472656
2018-02-28,47.496551513671875
2018-03-01,46.640342712402344
2018-03-02,45.96439743041992
2018-03-05,45.513763427734375
2018-03-06,46.099586486816406
2018-03-07,46.27983856201172
2018-03-08,46.55022430419922
2018-03-09,46.955787658691406
2018-03-12,46.73046875
2018-03-13,46.955787658691406
2018-03-14,46.36996078491211
2018-03-15,46.86566162109375
2018-03-16,46.4150276184082
2018-03-19,46.86566162109375
2018-03-20,46.55022430419922
2018-03-21,46.46009063720703
2018-03-22,45.513763427734375
2018-03-23,45.378570556640625
2018-03-26,44.6485595703125
2018-03-27,45.423641204833984
2018-03-28,45.063133239746094
2018-03-29,44.991031646728516
2018-04-03,44.68460464477539
2018-04-04,44.03569412231445
2018-04-05,44.57645034790039
2018-04-06,44.486324310302734
2018-04-09,44.57645034790039
2018-04-10,44.161869049072266
2018-04-11,43.99964141845703
2018-04-12,44.161869049072266
2018-04-13,44.61250305175781
2018-04-16,44.630531311035156
2018-04-17,44.991031646728516
2018-04-18,45.288455963134766
2018-04-19,45.46870040893555
2018-04-20,45.423641204833984
2018-04-23,45.648963928222656
2018-04-24,45.648963928222656
2018-04-25,45.5588264465332
2018-04-26,45.82920455932617
2018-04-27,45.96439743041992
2018-04-30,46.00945281982422
2018-05-02,46.23477554321289
2018-05-03,46.55022430419922
2018-05-04,46.55022430419922
2018-05-07,46.73046875
2018-05-08,46.4150276184082
2018-05-09,49.25400924682617
2018-05-10,48.44287109375
2018-05-11,48.96258544921875
2018-05-14,49.32729721069336
2018-05-15,49.23611831665039
2018-05-16,49.46406173706055
2018-05-17,49.64642333984375
2018-05-18,49.41847610473633
2018-05-21,49.32729721069336
2018-05-22,49.64642333984375
2018-05-23,49.05375671386719
2018-05-24,48.916988372802734
2018-05-25,49.09934616088867
2018-05-28,48.78022766113281
2018-05-29,48.09639358520508
2018-05-30,48.552284240722656
2018-05-31,48.36992263793945
2018-06-01,49.19053268432617
2018-06-04,49.50965118408203
2018-06-05,49.50965118408203
2018-06-06,49.91994857788086
2018-06-07,50.01112747192383
2018-06-08,50.14789962768555
2018-06-11,50.877323150634766
2018-06-12,52.427345275878906
2018-06-13,52.15381622314453
2018-06-14,52.38175964355469
2018-06-15,51.971458435058594
2018-06-18,51.92586898803711
2018-06-19,51.0596809387207
2018-06-20,51.01408767700195
2018-06-21,51.46997833251953
2018-06-22,52.518524169921875
2018-06-25,51.789100646972656
2018-06-26,51.33320999145508
2018-06-27,52.15381622314453
2018-06-28,51.33320999145508
2018-06-29,52.427345275878906
2018-07-02,51.74351501464844
2018-07-03,52.47293472290039
2018-07-04,51.83469009399414
2018-07-05,52.15381622314453
2018-07-06,53.65824890136719
2018-07-09,54.47885513305664
2018-07-10,55.34504318237305
2018-07-11,56.120052337646484
2018-07-12,56.803890228271484
2018-07-13,57.442138671875
2018-07-16,57.16860580444336
2018-07-17,56.89507293701172
2018-07-18,56.89507293701172
2018-07-19,56.530357360839844
2018-07-20,56.84947967529297
2018-07-23,56.39358901977539
2018-07-24,56.89507293701172
2018-07-25,56.98624801635742
2018-07-26,57.16860580444336
2018-07-27,57.214195251464844
2018-07-30,56.84947967529297
2018-07-31,56.66712951660156
2018-08-01,57.39654541015625
2018-08-02,57.39654541015625
2018-08-03,57.35095977783203
2018-08-06,57.39654541015625
2018-08-07,57.57890319824219
2018-08-08,57.670082092285156
2018-08-09,57.94361877441406
2018-08-10,57.12302017211914
2018-08-13,57.16860580444336
2018-08-14,56.98624801635742
2018-08-15,56.34800338745117
2018-08-16,56.39358901977539
2018-08-17,58.673038482666016
2018-08-20,59.584815979003906
2018-08-21,59.174522399902344
2018-08-22,58.673038482666016
2018-08-23,58.445098876953125
2018-08-24,57.761260986328125
2018-08-27,58.308326721191406
2018-08-28,57.98920440673828
2018-08-29,59.174522399902344
2018-08-30,60.35982894897461
2018-08-31,58.718631744384766
2018-09-03,60.7701301574707
2018-09-04,60.314239501953125
2018-09-05,59.22010040283203
2018-09-06,58.76421356201172
2018-09-07,58.53627395629883
2018-09-10,59.037757873535156
2018-09-11,60.13188552856445
2018-09-12,60.314239501953125
2018-09-13,60.17747497558594
2018-09-14,60.72454833984375
2018-09-17,60.35982894897461
2018-09-18,60.17747497558594
2018-09-19,60.22307205200195
2018-09-20,60.35982894897461
2018-09-21,60.35982894897461
2018-09-24,59.85835647583008
2018-09-25,60.7701301574707
2018-09-26,61.043663024902344
2018-09-27,61.13484573364258
2018-09-28,61.13484573364258
2018-10-01,61.9554443359375
2018-10-02,60.86131286621094
2018-10-03,60.81571960449219
2018-10-04,59.35687255859375
2018-10-05,59.26569747924805
2018-10-08,58.8098030090332
2018-10-09,57.214195251464844
2018-10-10,54.843563079833984
2018-10-11,54.06855010986328
2018-10-12,54.57002639770508
2018-10-15,54.7979736328125
2018-10-16,56.211238861083984
2018-10-17,55.4818115234375
2018-10-18,55.70975112915039
2018-10-19,55.11709976196289
2018-10-22,54.43326950073242
2018-10-23,52.47293472290039
2018-10-24,53.02000427246094
2018-10-25,52.97441101074219
2018-10-26,52.97441101074219
2018-10-29,53.43030548095703
2018-10-30,53.475894927978516
2018-10-31,54.66120910644531
2018-11-01,55.20827102661133
2018-11-02,55.61857604980469
2018-11-05,55.20827102661133
2018-11-06,54.7979736328125
2018-11-07,56.530357360839844
2018-11-08,55.66416549682617
2018-11-09,55.84652328491211
2018-11-12,54.98032760620117
2018-11-13,55.89210891723633
2018-11-14,55.52740478515625
2018-11-15,55.071510314941406
2018-11-16,54.70679473876953
2018-11-19,54.2053108215332
2018-11-20,53.06559371948242
2018-11-21,53.339134216308594
2018-11-22,52.837650299072266
2018-11-23,53.475894927978516
2018-11-26,53.61265563964844
2018-11-27,53.293540954589844
2018-11-28,52.837650299072266
2018-11-29,53.475894927978516
2018-11-30,53.24795150756836
2018-12-03,53.97737503051758
2018-12-04,54.114139556884766
2018-12-05,52.70087814331055
2018-12-06,51.515567779541016
2018-12-07,52.29058074951172
2018-12-10,51.0596809387207
2018-12-11,51.28761672973633
2018-12-12,52.564117431640625
2018-12-13,53.475894927978516
2018-12-14,52.88323974609375
2018-12-17,52.10822296142578
2018-12-18,52.3361701965332
2018-12-19,52.15381622314453
2018-12-20,50.877323150634766
2018-12-21,50.28466796875
2018-12-24,50.05672073364258
2018-12-27,49.69200134277344
2018-12-28,50.78614044189453
2018-12-31,51.0596809387207
2019-01-02,51.69792556762695
2019-01-03,49.78318786621094
2019-01-04,52.15381622314453
2019-01-07,53.11117935180664
2019-01-08,54.06855010986328
2019-01-09,55.162681579589844
2019-01-10,55.02592086791992
2019-01-11,54.47885513305664
2019-01-14,53.293540954589844
2019-01-15,53.886192321777344
2019-01-16,53.56707000732422
2019-01-17,54.38767623901367
2019-01-18,55.11709976196289
2019-01-21,55.80093002319336
2019-01-22,55.572994232177734
2019-01-23,55.66416549682617
2019-01-24,56.120052337646484
2019-01-25,57.442138671875
2019-01-28,57.25978088378906
2019-01-29,57.442138671875
2019-01-30,58.58186340332031
2019-01-31,58.26273727416992
2019-02-01,58.17155838012695
2019-02-04,58.58186340332031
2019-02-05,59.63041687011719
2019-02-06,59.94953155517578
2019-02-07,59.903934478759766
2019-02-08,59.903934478759766
2019-02-11,59.94953155517578
2019-02-12,60.35982894897461
2019-02-13,60.40542984008789
2019-02-14,61.499549865722656
2019-02-15,62.001033782958984
2019-02-18,62.27458190917969
2019-02-19,62.046634674072266
2019-02-20,62.046634674072266
2019-02-21,62.09220886230469
2019-02-22,62.77605056762695
2019-02-25,63.095157623291016
2019-02-26,63.186344146728516
2019-02-27,62.91281509399414
2019-02-28,62.91281509399414
2019-03-01,62.91281509399414
2019-03-04,63.277523040771484
2019-03-05,63.36871337890625
2019-03-06,63.64225387573242
2019-03-07,63.186344146728516
2019-03-08,61.59074783325195
2019-03-11,62.41132354736328
2019-03-12,63.4142951965332
2019-03-13,63.82460403442383
2019-03-14,63.04958724975586
2019-03-15,63.45988464355469
2019-03-18,63.140769958496094
2019-03-19,63.4142951965332
2019-03-20,62.41132354736328
2019-03-21,61.90985870361328
2019-03-22,61.36280059814453
2019-03-25,61.13484573364258
2019-03-26,61.727500915527344
2019-03-27,61.45397186279297
2019-03-28,61.8642692565918
2019-03-29,61.8642692565918
2019-04-01,62.91281509399414
2019-04-02,63.64225387573242
2019-04-03,64.3260726928711
2019-04-04,63.915771484375
2019-04-05,64.64519500732422
2019-04-08,64.91873168945312
2019-04-09,64.3260726928711
2019-04-10,64.599609375
2019-04-11,65.46580505371094
2019-04-12,65.78492736816406
2019-04-15,66.51434326171875
