Date,BRBY.L
2019-03-27,1893.539306640625
2019-03-28,1917.5018310546875
2019-03-29,1951.4488525390625
2019-04-01,1947.4549560546875
2019-04-02,1970.9183349609375
2019-04-03,1930.9808349609375
2019-04-04,1953.9449462890625
2019-04-05,1977.4080810546875
2019-04-08,1956.4407958984375
2019-04-09,1929.48291015625
2019-04-10,1934.4752197265625
2019-04-11,1954.943359375
2019-04-12,1943.9603271484375
2019-04-15,1956.9400634765625
2019-04-16,1951.4488525390625
2019-04-17,1975.91064453125
2019-04-18,2010.8558349609375
2019-04-23,1984.3973388671875
2019-04-24,2005.8636474609375
2019-04-25,1991.8856201171875
2019-04-26,2002.8685302734375
2019-04-29,2007.8604736328125
2019-04-30,2013.851318359375
2019-05-01,2004.865234375
2019-05-02,1959.935302734375
2019-05-03,1996.877685546875
2019-05-07,1921.9947509765625
2019-05-08,1936.971435546875
2019-05-09,1896.5345458984375
2019-05-10,1918.5001220703125
2019-05-13,1861.0899658203125
2019-05-14,1910.5128173828125
2019-05-15,1918.5001220703125
2019-05-16,1805.17724609375
2019-05-17,1849.60791015625
2019-05-20,1799.1868896484375
2019-05-21,1822.15087890625
2019-05-22,1826.6439208984375
2019-05-23,1783.211669921875
2019-05-24,1805.6767578125
2019-05-28,1796.191650390625
2019-05-29,1732.7906494140625
2019-05-30,1732.2913818359375
2019-05-31,1692.35400390625
2019-06-03,1697.3460693359375
2019-06-04,1729.2957763671875
2019-06-05,1742.7750244140625
2019-06-06,1742.7750244140625
2019-06-07,1779.2181396484375
2019-06-10,1777.22119140625
2019-06-11,1804.6781005859375
2019-06-12,1770.7314453125
2019-06-13,1739.77978515625
2019-06-14,1738.78125
2019-06-17,1750.26318359375
2019-06-18,1792.197509765625
2019-06-19,1767.2364501953125
2019-06-20,1777.22119140625
2019-06-21,1780.216552734375
2019-06-24,1801.6826171875
2019-06-25,1794.6937255859375
2019-06-26,1777.22119140625
2019-06-27,1786.523193359375
2019-06-28,1859.422119140625
2019-07-01,1882.3902587890625
2019-07-02,1887.882568359375
2019-07-03,1909.8521728515625
2019-07-04,1946.801025390625
2019-07-05,1959.782958984375
2019-07-08,1961.2811279296875
2019-07-09,1933.8189697265625
2019-07-10,1922.3349609375
2019-07-11,1948.79833984375
2019-07-12,2002.2242431640625
2019-07-15,1987.7442626953125
2019-07-16,2273.847412109375
2019-07-17,2341.753662109375
2019-07-18,2328.771240234375
2019-07-19,2324.777099609375
2019-07-22,2302.8076171875
2019-07-23,2298.812744140625
2019-07-24,2247.883544921875
2019-07-25,2239.894775390625
2019-07-26,2291.822509765625
2019-07-29,2305.80322265625
2019-07-30,2260.865966796875
2019-07-31,2255.87255859375
2019-08-01,2318.785400390625
2019-08-02,2245.885986328125
2019-08-05,2160.005859375
2019-08-06,2157.009521484375
2019-08-07,2152.016845703125
2019-08-08,2213.9306640625
2019-08-09,2211.93359375
2019-08-12,2140.033203125
2019-08-13,2136.038818359375
2019-08-14,2092.099609375
2019-08-15,2064.138427734375
2019-08-16,2099.08984375
2019-08-19,2114.069091796875
2019-08-20,2106.080078125
2019-08-21,2200.948486328125
2019-08-22,2119.062255859375
2019-08-23,2132.044189453125
2019-08-27,2106.080078125
2019-08-28,2112.072265625
2019-08-29,2163.0009765625
2019-08-30,2161.004150390625
2019-09-02,2181.97509765625
2019-09-03,2182.973388671875
2019-09-04,2220.921142578125
2019-09-05,2256.87109375
2019-09-06,2248.88232421875
2019-09-09,2228.909912109375
2019-09-10,2176.981689453125
2019-09-11,2182.973388671875
2019-09-12,2166.995849609375
2019-09-13,2171.98876953125
2019-09-16,2135.0400390625
2019-09-17,2171.98876953125
2019-09-18,2117.06494140625
2019-09-19,2129.048583984375
2019-09-20,2199.95068359375
2019-09-23,2180.9765625
2019-09-24,2116.06640625
2019-09-25,2103.084228515625
2019-09-26,2136.038818359375
2019-09-27,2165.99755859375
2019-09-30,2170.990478515625
2019-10-01,2106.080078125
2019-10-02,2004.221435546875
2019-10-03,1999.228515625
2019-10-04,2037.1756591796875
2019-10-07,2044.166015625
2019-10-08,2023.1951904296875
2019-10-09,2031.1839599609375
2019-10-10,2045.16455078125
2019-10-11,2001.2255859375
2019-10-14,1990.7401123046875
2019-10-15,1975.760986328125
2019-10-16,1932.3211669921875
2019-10-17,1912.348876953125
2019-10-18,1873.40283203125
2019-10-21,1883.8883056640625
2019-10-22,1927.827392578125
2019-10-23,1939.810546875
2019-10-24,1977.758056640625
2019-10-25,2019.200927734375
2019-10-28,2048.16064453125
2019-10-29,2046.1634521484375
2019-10-30,2049.15869140625
2019-10-31,2041.1702880859375
2019-11-01,2032.1827392578125
2019-11-04,2059.14501953125
2019-11-05,2065.136962890625
2019-11-06,2071.12890625
2019-11-07,2115.067626953125
2019-11-08,2041.1702880859375
2019-11-11,2034.179931640625
2019-11-12,2082.11328125
2019-11-13,2057.14794921875
2019-11-14,2126.052490234375
2019-11-15,2149.020751953125
2019-11-18,2080.116455078125
2019-11-19,2075.123046875
2019-11-20,2047.1619873046875
2019-11-21,2028.1883544921875
2019-11-22,2030.1854248046875
2019-11-25,2085.109375
2019-11-26,2090.102783203125
2019-11-27,2092.099609375
2019-11-28,2096.09423828125
2019-11-29,2101.0869140625
2019-12-02,2002.2242431640625
2019-12-03,1967.2725830078125
2019-12-04,1985.2476806640625
2019-12-05,2047.1619873046875
2019-12-06,2097.092529296875
2019-12-09,2098.091552734375
2019-12-10,2109.076171875
2019-12-11,2079.11767578125
2019-12-12,2057.14794921875
2019-12-13,2117.06494140625
2019-12-16,2165.99755859375
2019-12-17,2155.012451171875
2019-12-18,2184.970947265625
2019-12-19,2148.133056640625
2019-12-20,2188.079345703125
2019-12-23,2232.020751953125
2019-12-24,2220.036865234375
2019-12-27,2230.0234375
2019-12-30,2218.03955078125
2019-12-31,2202.060791015625
2020-01-02,2198.066162109375
2020-01-03,2221.03564453125
2020-01-06,2185.083740234375
2020-01-07,2161.11572265625
2020-01-08,2173.099853515625
2020-01-09,2216.042236328125
2020-01-10,2214.044921875
2020-01-13,2239.011474609375
2020-01-14,2267.97314453125
2020-01-15,2309.9169921875
2020-01-16,2306.9208984375
2020-01-17,2325.895751953125
2020-01-20,2273.96484375
2020-01-21,2259.983642578125
2020-01-22,2147.13427734375
2020-01-23,2091.209228515625
2020-01-24,2096.20263671875
2020-01-27,1995.8363037109375
2020-01-28,2007.32080078125
2020-01-29,2021.30224609375
2020-01-30,2012.3143310546875
2020-01-31,1950.3968505859375
2020-02-03,1976.3621826171875
2020-02-04,2022.3009033203125
2020-02-05,2031.2889404296875
2020-02-06,2014.3114013671875
2020-02-07,2012.3143310546875
2020-02-10,1993.339599609375
2020-02-11,1982.8536376953125
2020-02-12,2038.279541015625
2020-02-13,2022.3009033203125
2020-02-14,1995.8363037109375
2020-02-17,2003.3262939453125
2020-02-18,1975.8629150390625
2020-02-19,2010.3170166015625
2020-02-20,1917.4410400390625
2020-02-21,1868.0068359375
2020-02-24,1792.6072998046875
2020-02-25,1751.662109375
2020-02-26,1749.16552734375
2020-02-27,1673.2667236328125
2020-02-28,1646.802001953125
2020-03-02,1658.7860107421875
2020-03-03,1700.230712890625
2020-03-04,1701.728759765625
2020-03-05,1662.2813720703125
2020-03-06,1595.8699951171875
2020-03-09,1508.4866943359375
2020-03-10,1518.473388671875
2020-03-11,1444.072509765625
2020-03-12,1303.760009765625
2020-03-13,1384.652099609375
2020-03-16,1240.344482421875
2020-03-17,1219.8720703125
2020-03-18,1101.52978515625
2020-03-19,1136.982421875
2020-03-20,1157.4552001953125
2020-03-23,1083.553955078125
2020-03-24,1248.3341064453125
2020-03-25,1352.6947021484375
2020-03-26,1392.1419677734375
2020-03-27,1323.7333984375
2020-03-30,1308.25390625
2020-03-31,1322.734619140625
2020-04-01,1233.353759765625
2020-04-02,1246.3365478515625
2020-04-03,1248.3341064453125
2020-04-06,1328.2271728515625
2020-04-07,1392.641357421875
2020-04-08,1427.0953369140625
2020-04-09,1461.5494384765625
2020-04-14,1435.084716796875
2020-04-15,1398.63330078125
2020-04-16,1398.134033203125
2020-04-17,1469.53857421875
2020-04-20,1452.0621337890625
2020-04-21,1387.148681640625
2020-04-22,1347.201904296875
2020-04-23,1337.7147216796875
2020-04-24,1289.279296875
2020-04-27,1345.703857421875
2020-04-28,1392.641357421875
2020-04-29,1440.0777587890625
2020-04-30,1388.147216796875
2020-05-01,1374.665283203125
2020-05-04,1327.228759765625
2020-05-05,1346.203369140625
2020-05-06,1333.220458984375
2020-05-07,1383.15380859375
2020-05-11,1369.671875
2020-05-12,1378.16064453125
2020-05-13,1357.68798828125
2020-05-14,1296.2698974609375
2020-05-15,1317.2418212890625
2020-05-18,1392.1419677734375
2020-05-19,1414.612060546875
2020-05-20,1379.65869140625
2020-05-21,1373.167236328125
2020-05-22,1418.1072998046875
2020-05-26,1461.5494384765625
2020-05-27,1478.02734375
2020-05-28,1581.389404296875
2020-05-29,1493.5067138671875
2020-06-01,1512.9805908203125
2020-06-02,1573.4000244140625
2020-06-03,1637.8140869140625
2020-06-04,1637.8140869140625
2020-06-05,1718.7060546875
2020-06-08,1685.250732421875
2020-06-09,1660.783447265625
2020-06-10,1671.7686767578125
2020-06-11,1553.926025390625
2020-06-12,1591.8753662109375
2020-06-15,1546.9354248046875
2020-06-16,1586.3828125
2020-06-17,1596.369384765625
2020-06-18,1560.9166259765625
2020-06-19,1562.414794921875
2020-06-22,1539.4453125
2020-06-23,1573.8994140625
2020-06-24,1505.4906005859375
2020-06-25,1509.9847412109375
2020-06-26,1532.4547119140625
2020-06-29,1580.89013671875
2020-06-30,1597.3681640625
2020-07-01,1644.3055419921875
2020-07-02,1673.2667236328125
2020-07-03,1632.820556640625
2020-07-06,1626.329345703125
2020-07-07,1607.8541259765625
2020-07-08,1588.3800048828125
2020-07-09,1573.8994140625
2020-07-10,1547.93408203125
2020-07-13,1560.9166259765625
2020-07-14,1555.4239501953125
2020-07-15,1468.0406494140625
2020-07-16,1433.586669921875
2020-07-17,1461.050048828125
2020-07-20,1423.60009765625
2020-07-21,1426.595947265625
2020-07-22,1368.173828125
2020-07-23,1343.2073974609375
2020-07-24,1306.7559814453125
2020-07-27,1276.2965087890625
2020-07-28,1258.32080078125
2020-07-29,1304.758544921875
2020-07-30,1288.7799072265625
2020-07-31,1250.8304443359375
2020-08-03,1278.2938232421875
2020-08-04,1278.7933349609375
2020-08-05,1322.235107421875
2020-08-06,1313.74658203125
2020-08-07,1318.24072265625
2020-08-10,1348.699951171875
2020-08-11,1405.6239013671875
2020-08-12,1432.0887451171875
2020-08-13,1419.6053466796875
2020-08-14,1397.634765625
2020-08-17,1423.60009765625
2020-08-18,1423.1005859375
2020-08-19,1419.6053466796875
2020-08-20,1404.1259765625
2020-08-21,1402.6278076171875
2020-08-24,1401.62939453125
2020-08-25,1413.114013671875
2020-08-26,1449.0660400390625
2020-08-27,1446.0699462890625
2020-08-28,1442.57470703125
2020-09-01,1397.1353759765625
2020-09-02,1454.059326171875
2020-09-03,1465.0447998046875
2020-09-04,1464.0458984375
2020-09-07,1494.5052490234375
2020-09-08,1498.0006103515625
2020-09-09,1479.525390625
2020-09-10,1492.508056640625
2020-09-11,1547.93408203125
2020-09-14,1557.4212646484375
2020-09-15,1581.389404296875
2020-09-16,1598.865966796875
2020-09-17,1604.358642578125
2020-09-18,1572.9007568359375
2020-09-21,1498.5
2020-09-22,1533.9527587890625
2020-09-23,1525.4638671875
2020-09-24,1530.9566650390625
2020-09-25,1542.44140625
2020-09-28,1581.888671875
2020-09-29,1589.378662109375
2020-09-30,1551.9287109375
2020-10-01,1590.37744140625
2020-10-02,1560.417236328125
2020-10-05,1588.3800048828125
2020-10-06,1594.3721923828125
2020-10-07,1571.902099609375
2020-10-08,1584.884765625
2020-10-09,1600.3641357421875
2020-10-12,1585.88330078125
2020-10-13,1574.89794921875
2020-10-14,1552.4281005859375
2020-10-15,1485.517333984375
2020-10-16,1532.4547119140625
2020-10-19,1532.9539794921875
2020-10-20,1531.4560546875
2020-10-21,1498.9993896484375
2020-10-22,1481.0233154296875
2020-10-23,1486.0167236328125
2020-10-26,1413.61328125
2020-10-27,1406.1231689453125
2020-10-28,1361.6826171875
2020-10-29,1366.676025390625
2020-10-30,1354.192626953125
2020-11-02,1378.6600341796875
2020-11-03,1411.11669921875
2020-11-04,1426.595947265625
2020-11-05,1442.0753173828125
2020-11-06,1454.059326171875
2020-11-09,1557.920654296875
2020-11-10,1611.349365234375
2020-11-11,1624.83154296875
2020-11-12,1587.8807373046875
2020-11-13,1609.8515625
2020-11-16,1628.3267822265625
2020-11-17,1620.8367919921875
2020-11-18,1631.3226318359375
2020-11-19,1600.863525390625
2020-11-20,1635.3175048828125
2020-11-23,1661.781982421875
2020-11-24,1682.2548828125
2020-11-25,1707.2213134765625
2020-11-26,1717.208251953125
2020-11-27,1719.2054443359375
2020-11-30,1726.6954345703125
2020-12-01,1790.1109619140625
2020-12-02,1798.599365234375
2020-12-03,1806.089599609375
2020-12-04,1798.599365234375
2020-12-07,1797.600830078125
2020-12-08,1780.62353515625
2020-12-09,1782.620849609375
2020-12-10,1779.1256103515625
2020-12-11,1812.580810546875
2020-12-14,1824.0654296875
2020-12-15,1868.0068359375
2020-12-16,1868.0068359375
2020-12-17,1825.064208984375
2020-12-18,1818.0732421875
2020-12-21,1758.1534423828125
2020-12-22,1770.1375732421875
2020-12-23,1755.656982421875
2020-12-24,1757.6539306640625
2020-12-29,1811.082763671875
2020-12-30,1809.0855712890625
2020-12-31,1787.1148681640625
2021-01-04,1817.0748291015625
2021-01-05,1792.6072998046875
2021-01-06,1832.0548095703125
2021-01-07,1857.0216064453125
2021-01-08,1832.0548095703125
2021-01-11,1804.0921630859375
2021-01-12,1759.1522216796875
2021-01-13,1725.197509765625
2021-01-14,1729.6912841796875
2021-01-15,1713.712646484375
2021-01-18,1736.1829833984375
2021-01-19,1735.683349609375
2021-01-20,1802.5941162109375
2021-01-21,1775.1307373046875
2021-01-22,1757.15478515625
2021-01-25,1684.75146484375
2021-01-26,1717.208251953125
2021-01-27,1730.690185546875
2021-01-28,1744.1719970703125
2021-01-29,1716.20947265625
2021-02-01,1722.7008056640625
2021-02-02,1719.70458984375
2021-02-03,1691.7420654296875
2021-02-04,1716.20947265625
2021-02-05,1762.1483154296875
2021-02-08,1757.6539306640625
2021-02-09,1749.6646728515625
2021-02-10,1718.206787109375
2021-02-11,1770.1375732421875
2021-02-12,1785.6168212890625
2021-02-15,1855.5234375
2021-02-16,1862.0147705078125
2021-02-17,1857.5208740234375
2021-02-18,1812.081298828125
2021-02-19,1837.0479736328125
2021-02-22,1846.0360107421875
2021-02-23,1875.496826171875
2021-02-24,1849.0321044921875
2021-02-25,1880.490234375
2021-02-26,1813.080078125
2021-03-01,1836.049560546875
2021-03-02,1853.5262451171875
2021-03-03,1856.522216796875
2021-03-04,1847.5341796875
2021-03-05,1862.51416015625
2021-03-08,1917.4410400390625
2021-03-09,1975.3636474609375
2021-03-10,1961.38232421875
2021-03-11,1983.8521728515625
2021-03-12,2120.17041015625
2021-03-15,2109.18505859375
2021-03-16,2088.212890625
2021-03-17,2092.207763671875
2021-03-18,2111.18212890625
2021-03-19,2032.2877197265625
2021-03-22,2011.3154296875
2021-03-23,1999.33154296875
2021-03-24,1990.8428955078125
2021-03-25,1899.46484375
2021-03-26,1896.9681396484375
2021-03-29,1919.438232421875
2021-03-30,1933.4195556640625
2021-03-31,1895.969482421875
2021-04-01,1924.9310302734375
2021-04-06,1976.3621826171875
2021-04-07,1986.3489990234375
2021-04-08,2006.3221435546875
2021-04-09,2041.275634765625
2021-04-12,2049.2646484375
2021-04-13,2058.25341796875
2021-04-14,2083.219482421875
2021-04-15,2077.2275390625
2021-04-16,2071.235595703125
2021-04-19,2064.2451171875
2021-04-20,2002.3275146484375
2021-04-21,2051.26220703125
2021-04-22,2065.24365234375
2021-04-23,2075.230224609375
2021-04-26,2078.226318359375
2021-04-27,2072.234375
2021-04-28,2082.220947265625
2021-04-29,2066.2421875
2021-04-30,2058.25341796875
2021-05-04,2077.2275390625
2021-05-05,2134.152099609375
2021-05-06,2180.09033203125
2021-05-07,2188.079345703125
2021-05-10,2187.0810546875
2021-05-11,2087.214111328125
2021-05-12,2101.195556640625
2021-05-13,2013.3128662109375
2021-05-14,2102.194580078125
2021-05-17,2085.217041015625
2021-05-18,2120.17041015625
2021-05-19,2090.21044921875
2021-05-20,2097.200927734375
2021-05-21,2102.194580078125
2021-05-24,2113.1796875
2021-05-25,2090.21044921875
2021-05-26,2114.17822265625
2021-05-27,2095.203369140625
2021-05-28,2133.15283203125
2021-06-01,2105.1904296875
2021-06-02,2179.091796875
2021-06-03,2197.0673828125
2021-06-04,2174.098388671875
2021-06-07,2203.0595703125
2021-06-08,2219.038330078125
2021-06-09,2234.018310546875
2021-06-10,2198.066162109375
2021-06-11,2206.055908203125
2021-06-14,2216.042236328125
2021-06-15,2245.00341796875
2021-06-16,2260.982666015625
2021-06-17,2230.0234375
2021-06-18,2177.093994140625
2021-06-21,2218.03955078125
2021-06-22,2252.99267578125
2021-06-23,2247.001220703125
2021-06-24,2242.007568359375
2021-06-25,2247.001220703125
2021-06-28,2052.260986328125
2021-06-29,2070.23681640625
2021-06-30,2063.24609375
2021-07-01,2054.680908203125
2021-07-02,2046.68994140625
2021-07-05,2044.6922607421875
2021-07-06,2053.68212890625
2021-07-07,2069.6640625
2021-07-08,1984.7598876953125
2021-07-09,2060.674072265625
2021-07-12,2041.6956787109375
2021-07-13,2055.679443359375
2021-07-14,2057.677734375
2021-07-15,2067.66650390625
2021-07-16,1963.783447265625
2021-07-19,1935.8150634765625
2021-07-20,1946.8026123046875
2021-07-21,2019.7203369140625
2021-07-22,2050.685302734375
2021-07-23,2102.626708984375
2021-07-26,2102.626708984375
2021-07-27,2082.649169921875
2021-07-28,2087.643798828125
2021-07-29,2093.63671875
2021-07-30,2061.6728515625
2021-08-02,2122.604248046875
2021-08-03,2128.597412109375
2021-08-04,2157.564697265625
2021-08-05,2179.539794921875
2021-08-06,2164.556640625
2021-08-09,2161.560302734375
2021-08-10,2143.58056640625
2021-08-11,2127.598876953125
2021-08-12,2132.5927734375
2021-08-13,2127.598876953125
2021-08-16,2055.679443359375
2021-08-17,2037.7000732421875
2021-08-18,1938.8116455078125
2021-08-19,1810.45654296875
2021-08-20,1822.942626953125
2021-08-23,1874.8837890625
2021-08-24,1852.4093017578125
2021-08-25,1843.4193115234375
2021-08-26,1833.93017578125
2021-08-27,1848.9132080078125
2021-08-31,1857.403564453125
2021-09-01,1891.365234375
2021-09-02,1911.842041015625
2021-09-03,1889.866943359375
2021-09-06,1932.818359375
2021-09-07,1939.31103515625
2021-09-08,1904.8499755859375
2021-09-09,1912.341552734375
2021-09-10,1921.830810546875
2021-09-13,1873.2515869140625
2021-09-14,1839.9232177734375
2021-09-15,1777.993408203125
2021-09-16,1782.4881591796875
2021-09-17,1795.4735107421875
2021-09-20,1781.4893798828125
2021-09-21,1795.4735107421875
2021-09-22,1822.942626953125
2021-09-23,1842.4205322265625
2021-09-24,1821.943603515625
2021-09-27,1828.4364013671875
2021-09-28,1784.48583984375
2021-09-29,1809.457763671875
2021-09-30,1812.9537353515625
2021-10-01,1857.903076171875
2021-10-04,1857.403564453125
2021-10-05,1884.373046875
2021-10-06,1853.4080810546875
2021-10-07,1854.4068603515625
2021-10-08,1832.4317626953125
2021-10-11,1819.4464111328125
2021-10-12,1797.9708251953125
2021-10-13,1857.403564453125
2021-10-14,1906.348388671875
2021-10-15,1870.388916015625
2021-10-18,1834.429443359375
2021-10-19,1827.9368896484375
2021-10-20,1870.388916015625
2021-10-21,1871.88720703125
2021-10-22,1893.8624267578125
2021-10-25,1887.36962890625
2021-10-26,1897.85791015625
2021-10-27,1890.3663330078125
2021-10-28,1925.826171875
2021-10-29,1926.8253173828125
2021-11-01,1939.810302734375
2021-11-02,1900.8544921875
2021-11-03,1926.3258056640625
2021-11-04,1962.2852783203125
2021-11-05,2005.736083984375
2021-11-08,1990.7529296875
2021-11-09,1984.7598876953125
2021-11-10,1964.782470703125
2021-11-11,1859.4013671875
2021-11-12,1934.3167724609375
2021-11-15,1947.801513671875
2021-11-16,1962.78466796875
2021-11-17,1921.830810546875
2021-11-18,1947.3021240234375
2021-11-19,1930.8206787109375
2021-11-22,1914.838623046875
2021-11-23,1895.360595703125
2021-11-24,1899.8555908203125
2021-11-25,1894.8612060546875
2021-11-26,1780.490234375
2021-11-29,1792.976318359375
2021-11-30,1755.5185546875
2021-12-01,1780.490234375
2021-12-02,1765.5072021484375
2021-12-03,1763.5093994140625
2021-12-06,1829.9346923828125
2021-12-07,1853.907470703125
2021-12-08,1839.9232177734375
2021-12-09,1823.9412841796875
2021-12-10,1817.9481201171875
2021-12-13,1766.506103515625
2021-12-14,1747.527587890625
2021-12-15,1724.553466796875
2021-12-16,1713.6810302734375
2021-12-17,1743.1497802734375
2021-12-20,1734.1593017578125
2021-12-21,1746.6458740234375
2021-12-22,1778.11279296875
2021-12-23,1775.1158447265625
2021-12-24,1779.611083984375
2021-12-29,1800.08935546875
2021-12-30,1810.578125
2021-12-31,1815.5728759765625
2022-01-04,1850.5357666015625
2022-01-05,1859.0267333984375
2022-01-06,1818.0701904296875
2022-01-07,1784.605712890625
2022-01-10,1743.1497802734375
2022-01-11,1744.1488037109375
2022-01-12,1742.1507568359375
2022-01-13,1749.642822265625
2022-01-14,1717.1773681640625
2022-01-17,1751.141357421875
2022-01-18,1753.638427734375
2022-01-19,1864.52099609375
2022-01-20,1908.4742431640625
2022-01-21,1923.45849609375
2022-01-24,1884.000244140625
2022-01-25,1860.025634765625
2022-01-26,1865.0203857421875
2022-01-27,1854.531494140625
2022-01-28,1855.0308837890625
2022-01-31,1865.519775390625
2022-02-01,1884.4996337890625
2022-02-02,1902.980224609375
2022-02-03,1852.0341796875
2022-02-04,1868.5166015625
2022-02-07,1889.4945068359375
2022-02-08,1907.4754638671875
2022-02-09,1940.4405517578125
2022-02-10,1974.404296875
2022-02-11,1973.90478515625
2022-02-14,1960.9185791015625
2022-02-15,1976.901611328125
2022-02-16,1965.913330078125
2022-02-17,1991.8856201171875
2022-02-18,2030.844482421875
2022-02-21,2021.8538818359375
2022-02-22,2039.8348388671875
2022-02-23,2060.8125
2022-02-24,1901.9810791015625
2022-02-25,1953.426513671875
2022-02-28,1937.9429931640625
2022-03-01,1877.007568359375
2022-03-02,1859.5262451171875
2022-03-03,1789.10107421875
2022-03-04,1639.260009765625
2022-03-07,1578.8243408203125
2022-03-08,1549.8548583984375
2022-03-09,1649.7489013671875
2022-03-10,1571.8316650390625
2022-03-11,1568.8348388671875
2022-03-14,1592.309814453125
2022-03-15,1589.8126220703125
2022-03-16,1688.70751953125
2022-03-17,1696.6990966796875
2022-03-18,1699.196533203125
2022-03-21,1702.193359375
2022-03-22,1698.1973876953125
2022-03-23,1648.25048828125
2022-03-24,1654.244140625
2022-03-25,1666.2313232421875
2022-03-28,1689.20703125
2022-03-29,1771.1202392578125
2022-03-30,1711.68310546875
2022-03-31,1672.22509765625
2022-04-01,1671.7255859375
2022-04-04,1689.7064208984375
2022-04-05,1673.2239990234375
2022-04-06,1615.7850341796875
2022-04-07,1589.8126220703125
2022-04-08,1599.302490234375
2022-04-11,1572.8304443359375
2022-04-12,1592.8094482421875
2022-04-13,1594.3076171875
2022-04-14,1613.787109375
2022-04-19,1609.2918701171875
2022-04-20,1624.775390625
2022-04-21,1669.727783203125
2022-04-22,1632.7669677734375
2022-04-25,1556.347900390625
2022-04-26,1523.88232421875
2022-04-27,1528.8770751953125
2022-04-28,1571.33203125
2022-04-29,1589.31298828125
2022-05-03,1588.8135986328125
2022-05-04,1572.3310546875
2022-05-05,1540.864501953125
2022-05-06,1522.384033203125
2022-05-09,1487.920654296875
2022-05-10,1480.4287109375
2022-05-11,1545.8592529296875
2022-05-12,1540.864501953125
2022-05-13,1573.3299560546875
2022-05-16,1574.3289794921875
2022-05-17,1581.8211669921875
2022-05-18,1582.3204345703125
2022-05-19,1592.8094482421875
2022-05-20,1584.3182373046875
2022-05-23,1620.7796630859375
2022-05-24,1575.327880859375
2022-05-25,1567.3363037109375
2022-05-26,1639.260009765625
2022-05-27,1668.728759765625
2022-05-30,1703.192138671875
2022-05-31,1711.1837158203125
2022-06-01,1699.69580078125
2022-06-06,1741.1519775390625
2022-06-07,1713.181640625
2022-06-08,1713.181640625
2022-06-09,1682.7139892578125
2022-06-10,1634.7647705078125
2022-06-13,1607.2939453125
2022-06-14,1591.310791015625
2022-06-15,1638.760498046875
2022-06-16,1595.8062744140625
2022-06-17,1615.285400390625
2022-06-20,1638.760498046875
2022-06-21,1635.7637939453125
2022-06-22,1603.7977294921875
2022-06-23,1631.2685546875
2022-06-24,1696.199462890625
2022-06-27,1662.235595703125
2022-06-28,1676.7203369140625
2022-06-29,1693.20263671875
2022-06-30,1639.6024169921875
2022-07-01,1630.610107421875
2022-07-04,1637.1044921875
2022-07-05,1578.6544189453125
2022-07-06,1628.1123046875
2022-07-07,1627.6126708984375
2022-07-08,1638.103759765625
2022-07-11,1649.593994140625
2022-07-12,1678.069580078125
2022-07-13,1655.0892333984375
2022-07-14,1647.095947265625
2022-07-15,1585.14892578125
2022-07-18,1642.100341796875
2022-07-19,1714.5386962890625
2022-07-20,1696.553955078125
2022-07-21,1718.03564453125
2022-07-22,1724.030517578125
2022-07-25,1739.5172119140625
2022-07-26,1682.0662841796875
2022-07-27,1719.03466796875
2022-07-28,1757.00244140625
2022-07-29,1794.470458984375
2022-08-01,1782.980224609375
2022-08-02,1740.0169677734375
2022-08-03,1770.990478515625
2022-08-04,1799.4661865234375
2022-08-05,1774.487548828125
2022-08-08,1789.9742431640625
2022-08-09,1775.486572265625
2022-08-10,1797.967529296875
2022-08-11,1795.9691162109375
2022-08-12,1794.470458984375
2022-08-15,1803.4627685546875
2022-08-16,1804.961669921875
2022-08-17,1817.950439453125
2022-08-18,1816.45166015625
2022-08-19,1813.4542236328125
2022-08-22,1789.9742431640625
2022-08-23,1777.984619140625
2022-08-24,1768.9921875
2022-08-25,1774.9871826171875
2022-08-26,1733.5224609375
2022-08-30,1743.5137939453125
2022-08-31,1746.5113525390625
2022-09-01,1686.0628662109375
2022-09-02,1713.5394287109375
2022-09-05,1702.0491943359375
2022-09-06,1712.540283203125
2022-09-07,1704.547119140625
2022-09-08,1699.5513916015625
2022-09-09,1710.04248046875
2022-09-12,1771.489990234375
2022-09-13,1771.489990234375
2022-09-14,1770.4908447265625
2022-09-15,1728.027099609375
2022-09-16,1722.5318603515625
2022-09-20,1720.5335693359375
2022-09-21,1742.5146484375
2022-09-22,1716.5369873046875
2022-09-23,1637.6041259765625
2022-09-26,1634.695556640625
2022-09-27,1683.0654296875
2022-09-28,1774.9871826171875
2022-09-29,1732.5230712890625
2022-09-30,1806.460205078125
2022-10-03,1843.9283447265625
2022-10-04,1909.8720703125
2022-10-05,1907.374267578125
2022-10-06,1910.8712158203125
2022-10-07,1898.3818359375
2022-10-10,1865.4100341796875
2022-10-11,1863.9112548828125
2022-10-12,1869.4066162109375
2022-10-13,1853.420166015625
2022-10-14,1839.931640625
2022-10-17,1882.3956298828125
2022-10-18,1870.9053955078125
2022-10-19,1858.416015625
2022-10-20,1879.3980712890625
2022-10-21,1838.4329833984375
2022-10-24,1826.443115234375
2022-10-25,1875.901123046875
2022-10-26,1879.3980712890625
2022-10-27,1868.9071044921875
2022-10-28,1815.4525146484375
2022-10-31,1813.4542236328125
2022-11-01,1849.9232177734375
2022-11-02,1828.9410400390625
2022-11-03,1843.9283447265625
2022-11-04,1931.853271484375
2022-11-07,1947.3402099609375
2022-11-08,1973.817626953125
