Date,EICHERMOT.NS
2019-05-13,1760.8194580078125
2019-05-14,1805.812255859375
2019-05-15,1877.82080078125
2019-05-16,1906.6954345703125
2019-05-17,1966.017822265625
2019-05-20,1999.841064453125
2019-05-21,1962.7080078125
2019-05-22,1993.0289306640625
2019-05-23,1908.1885986328125
2019-05-24,1957.9095458984375
2019-05-27,1961.355712890625
2019-05-28,1952.2236328125
2019-05-29,1917.8228759765625
2019-05-30,1867.8436279296875
2019-05-31,1873.1256103515625
2019-06-03,1873.1630859375
2019-06-04,1882.112060546875
2019-06-06,1885.90087890625
2019-06-07,1877.82080078125
2019-06-10,1890.37548828125
2019-06-11,1890.4268798828125
2019-06-12,1887.98095703125
2019-06-13,1893.248779296875
2019-06-14,1856.1575927734375
2019-06-17,1852.4766845703125
2019-06-18,1852.8524169921875
2019-06-19,1858.3782958984375
2019-06-20,1858.6082763671875
2019-06-21,1851.6644287109375
2019-06-24,1793.3515625
2019-06-25,1795.102783203125
2019-06-26,1798.3895263671875
2019-06-27,1829.1375732421875
2019-06-28,1797.1640625
2019-07-01,1842.84716796875
2019-07-02,1890.938720703125
2019-07-03,1845.176025390625
2019-07-04,1861.6368408203125
2019-07-05,1844.7064208984375
2019-07-08,1787.2198486328125
2019-07-09,1787.7550048828125
2019-07-10,1760.7490234375
2019-07-11,1787.337158203125
2019-07-12,1779.93310546875
2019-07-15,1768.5286865234375
2019-07-16,1788.0037841796875
2019-07-17,1730.9541015625
2019-07-18,1728.352783203125
2019-07-19,1658.677978515625
2019-07-22,1603.088134765625
2019-07-23,1605.5718994140625
2019-07-24,1549.534912109375
2019-07-25,1554.8133544921875
2019-07-26,1625.7296142578125
2019-07-29,1550.201904296875
2019-07-30,1528.9609375
2019-07-31,1546.4134521484375
2019-08-01,1566.727294921875
2019-08-02,1599.096923828125
2019-08-05,1561.165283203125
2019-08-06,1609.10009765625
2019-08-07,1556.686279296875
2019-08-08,1590.2667236328125
2019-08-09,1663.633056640625
2019-08-13,1574.5028076171875
2019-08-14,1567.8480224609375
2019-08-16,1570.288818359375
2019-08-19,1545.434326171875
2019-08-20,1503.62890625
2019-08-21,1513.53759765625
2019-08-22,1468.4024658203125
2019-08-23,1455.1688232421875
2019-08-26,1470.7530517578125
2019-08-27,1513.0552978515625
2019-08-28,1541.626953125
2019-08-29,1564.38134765625
2019-08-30,1537.937744140625
2019-09-03,1492.2823486328125
2019-09-04,1479.66357421875
2019-09-05,1490.2392578125
2019-09-06,1552.0133056640625
2019-09-09,1533.04736328125
2019-09-11,1609.37451171875
2019-09-12,1577.86572265625
2019-09-13,1578.70263671875
2019-09-16,1585.787841796875
2019-09-17,1540.4444580078125
2019-09-18,1516.365966796875
2019-09-19,1490.0784912109375
2019-09-20,1689.4525146484375
2019-09-23,1819.9105224609375
2019-09-24,1743.7535400390625
2019-09-25,1664.8486328125
2019-09-26,1694.3096923828125
2019-09-27,1683.0390625
2019-09-30,1680.466064453125
2019-10-01,1686.2977294921875
2019-10-03,1729.602294921875
2019-10-04,1702.5819091796875
2019-10-07,1702.7333984375
2019-10-09,1725.3175048828125
2019-10-10,1707.6427001953125
2019-10-11,1721.7039794921875
2019-10-14,1733.6982421875
2019-10-15,1816.103271484375
2019-10-16,1818.1368408203125
2019-10-17,1938.3885498046875
2019-10-18,1917.9608154296875
2019-10-22,1889.862060546875
2019-10-23,1941.1649169921875
2019-10-24,1989.5159912109375
2019-10-25,2016.891357421875
2019-10-27,2017.07080078125
2019-10-29,2085.7216796875
2019-10-30,2129.43359375
2019-10-31,2131.94970703125
2019-11-01,2078.79296875
2019-11-04,2056.521240234375
2019-11-05,2013.6185302734375
2019-11-06,2043.7366943359375
2019-11-07,2026.55859375
2019-11-08,2051.6923828125
2019-11-11,2022.10791015625
2019-11-13,2019.771484375
2019-11-14,2039.2530517578125
2019-11-15,2017.10888671875
2019-11-18,2031.6146240234375
2019-11-19,2057.150146484375
2019-11-20,2032.7874755859375
2019-11-21,2076.75439453125
2019-11-22,2152.296630859375
2019-11-25,2200.35888671875
2019-11-26,2157.262939453125
2019-11-27,2177.6904296875
2019-11-28,2184.30712890625
2019-11-29,2164.42333984375
2019-12-02,2053.91015625
2019-12-03,2021.7154541015625
2019-12-04,2025.050048828125
2019-12-05,2025.90576171875
2019-12-06,1978.888427734375
2019-12-09,1986.1866455078125
2019-12-10,2010.97412109375
2019-12-11,2037.7064208984375
2019-12-12,2076.6552734375
2019-12-13,2084.3359375
2019-12-16,2048.0361328125
2019-12-17,2053.139404296875
2019-12-18,2056.062255859375
2019-12-19,2121.45458984375
2019-12-20,2101.968505859375
2019-12-23,2097.711669921875
2019-12-24,2068.6240234375
2019-12-26,2085.372314453125
2019-12-27,2102.082275390625
2019-12-30,2155.257080078125
2019-12-31,2129.7880859375
2020-01-01,2088.219482421875
2020-01-02,2043.2919921875
2020-01-03,2004.357421875
2020-01-06,1973.2552490234375
2020-01-07,1967.8966064453125
2020-01-08,1881.66552734375
2020-01-09,1922.9744873046875
2020-01-10,1932.7978515625
2020-01-13,1918.348876953125
2020-01-14,1938.1849365234375
2020-01-15,1950.964599609375
2020-01-16,2037.1815185546875
2020-01-17,2014.0960693359375
2020-01-20,2020.99169921875
2020-01-21,1991.8050537109375
2020-01-22,1995.9150390625
2020-01-23,1978.486328125
2020-01-24,1979.909912109375
2020-01-27,1995.4610595703125
2020-01-28,1994.65234375
2020-01-29,1910.048095703125
2020-01-30,1924.0528564453125
2020-01-31,1919.2283935546875
2020-02-03,1880.8380126953125
2020-02-04,1845.7628173828125
2020-02-05,1843.3411865234375
2020-02-06,1928.86767578125
2020-02-07,1866.91845703125
2020-02-10,1802.68505859375
2020-02-11,1798.144775390625
2020-02-12,1823.55224609375
2020-02-13,1830.8785400390625
2020-02-14,1769.2274169921875
2020-02-17,1753.368896484375
2020-02-18,1774.6004638671875
2020-02-19,1785.4644775390625
2020-02-20,1782.952880859375
2020-02-24,1697.942138671875
2020-02-25,1658.435302734375
2020-02-26,1622.9296875
2020-02-27,1613.134521484375
2020-02-28,1570.4683837890625
2020-03-02,1609.3509521484375
2020-03-03,1692.124755859375
2020-03-04,1632.12890625
2020-03-05,1681.4261474609375
2020-03-06,1678.4180908203125
2020-03-09,1691.8739013671875
2020-03-11,1679.368896484375
2020-03-12,1596.519287109375
2020-03-13,1671.6640625
2020-03-16,1560.19091796875
2020-03-17,1613.863037109375
2020-03-18,1509.153076171875
2020-03-19,1434.530517578125
2020-03-20,1494.7852783203125
2020-03-23,1306.7222900390625
2020-03-24,1354.64013671875
2020-03-25,1384.0145263671875
2020-03-26,1407.0247802734375
2020-03-27,1365.25146484375
2020-03-30,1271.179443359375
2020-03-31,1248.5645751953125
2020-04-01,1239.5740966796875
2020-04-03,1208.9176025390625
2020-04-07,1248.5791015625
2020-04-08,1254.5330810546875
2020-04-09,1310.192626953125
2020-04-13,1277.610107421875
2020-04-15,1269.4442138671875
2020-04-16,1274.8262939453125
2020-04-17,1408.2071533203125
2020-04-20,1355.2073974609375
2020-04-21,1286.6148681640625
2020-04-22,1306.474365234375
2020-04-23,1341.2781982421875
2020-04-24,1295.5960693359375
2020-04-27,1334.7139892578125
2020-04-28,1365.9237060546875
2020-04-29,1364.8653564453125
2020-04-30,1402.2578125
2020-05-04,1310.812255859375
2020-05-05,1316.737548828125
2020-05-06,1321.4091796875
2020-05-07,1335.762939453125
2020-05-08,1321.3045654296875
2020-05-11,1362.3104248046875
2020-05-12,1350.6883544921875
2020-05-13,1360.6610107421875
2020-05-14,1337.7984619140625
2020-05-15,1344.2576904296875
2020-05-18,1238.296630859375
2020-05-19,1236.1990966796875
2020-05-20,1303.7857666015625
2020-05-21,1343.113525390625
2020-05-22,1327.3634033203125
2020-05-26,1411.52001953125
2020-05-27,1426.950927734375
2020-05-28,1547.9898681640625
2020-05-29,1577.731201171875
2020-06-01,1619.4237060546875
2020-06-02,1658.5606689453125
2020-06-03,1672.53759765625
2020-06-04,1646.80517578125
2020-06-05,1668.0089111328125
2020-06-08,1610.757080078125
2020-06-09,1623.342041015625
2020-06-10,1629.367431640625
2020-06-11,1567.65869140625
2020-06-12,1607.177001953125
2020-06-15,1571.39111328125
2020-06-16,1593.0428466796875
2020-06-17,1601.413818359375
2020-06-18,1631.8463134765625
2020-06-19,1654.0892333984375
2020-06-22,1676.9327392578125
2020-06-23,1705.744384765625
2020-06-24,1757.771728515625
2020-06-25,1724.7696533203125
2020-06-26,1761.2562255859375
2020-06-29,1726.9432373046875
2020-06-30,1747.9945068359375
2020-07-01,1754.4442138671875
2020-07-02,1749.8345947265625
2020-07-03,1809.889404296875
2020-07-06,1835.387939453125
2020-07-07,1900.190673828125
2020-07-08,1848.8070068359375
2020-07-09,1857.535400390625
2020-07-10,1854.160400390625
2020-07-13,1873.9102783203125
2020-07-14,1797.17578125
2020-07-15,1769.755859375
2020-07-16,1777.096923828125
2020-07-17,1793.4239501953125
2020-07-20,1829.35302734375
2020-07-21,1917.9239501953125
2020-07-22,1896.3675537109375
2020-07-23,1990.935546875
2020-07-24,1983.1077880859375
2020-07-27,1958.06689453125
2020-07-28,2007.21923828125
2020-07-29,2040.369140625
2020-07-30,2021.33935546875
2020-07-31,1967.6964111328125
2020-08-03,1981.372802734375
2020-08-04,2003.634765625
2020-08-05,2093.550048828125
2020-08-06,2067.09765625
2020-08-07,2079.11572265625
2020-08-10,2035.80712890625
2020-08-11,2044.3450927734375
2020-08-12,2108.604248046875
2020-08-13,2066.301513671875
2020-08-14,1920.5458984375
2020-08-17,2014.98486328125
2020-08-18,2040.7266845703125
2020-08-19,2027.059814453125
2020-08-20,2037.547607421875
2020-08-21,2069.109619140625
2020-08-24,2075.0302734375
2020-08-25,2113.9287109375
2020-08-26,2144.056396484375
2020-08-27,2132.13916015625
2020-08-28,2110.44873046875
2020-08-31,1994.515380859375
2020-09-01,2031.793701171875
2020-09-02,2068.73779296875
2020-09-03,2127.180908203125
2020-09-04,2079.22509765625
2020-09-07,2090.713623046875
2020-09-08,2060.77685546875
2020-09-09,2075.506591796875
2020-09-10,2074.219970703125
2020-09-11,2059.6328125
2020-09-14,2058.774169921875
2020-09-15,2040.85107421875
2020-09-16,2062.921875
2020-09-17,2045.474609375
2020-09-18,2052.625244140625
2020-09-21,2004.9549560546875
2020-09-22,1968.1539306640625
2020-09-23,1980.0238037109375
2020-09-24,1939.6470947265625
2020-09-25,2018.8271484375
2020-09-28,2079.3203125
2020-09-29,2096.052490234375
2020-09-30,2100.152587890625
2020-10-01,2095.2421875
2020-10-05,2107.159912109375
2020-10-06,2095.19482421875
2020-10-07,2133.712158203125
2020-10-08,2105.87255859375
2020-10-09,2114.59619140625
2020-10-12,2079.7021484375
2020-10-13,2116.12158203125
2020-10-14,2148.870849609375
2020-10-15,2143.818115234375
2020-10-16,2164.12548828125
2020-10-19,2095.71875
2020-10-20,2092.191162109375
2020-10-21,2079.7021484375
2020-10-22,2058.822265625
2020-10-23,2080.22607421875
2020-10-26,2009.865234375
2020-10-27,2019.5421142578125
2020-10-28,2035.51171875
2020-10-29,2037.275390625
2020-10-30,1988.4136962890625
2020-11-02,1935.0709228515625
2020-11-03,1997.375732421875
2020-11-04,1999.663818359375
2020-11-05,2021.02001953125
2020-11-06,2039.372802734375
2020-11-09,2090.666015625
2020-11-10,2130.708740234375
2020-11-11,2218.278564453125
2020-11-12,2241.207763671875
2020-11-13,2397.4228515625
2020-11-14,2422.163818359375
2020-11-17,2423.259765625
2020-11-18,2492.333740234375
2020-11-19,2432.364990234375
2020-11-20,2469.9287109375
2020-11-23,2476.31689453125
2020-11-24,2567.795654296875
2020-11-25,2474.171630859375
2020-11-26,2430.41064453125
2020-11-27,2416.538330078125
2020-12-01,2414.679443359375
2020-12-02,2414.488525390625
2020-12-03,2430.696533203125
2020-12-04,2434.510009765625
2020-12-07,2441.8037109375
2020-12-08,2429.457275390625
2020-12-09,2428.551513671875
2020-12-10,2376.495361328125
2020-12-11,2355.663818359375
2020-12-14,2288.592041015625
2020-12-15,2359.858642578125
2020-12-16,2354.996826171875
2020-12-17,2351.659423828125
2020-12-18,2365.340576171875
2020-12-21,2284.73095703125
2020-12-22,2332.686767578125
2020-12-23,2332.686767578125
2020-12-24,2323.200439453125
2020-12-28,2337.120361328125
2020-12-29,2345.8916015625
2020-12-30,2400.04443359375
2020-12-31,2412.963134765625
2021-01-01,2424.21337890625
2021-01-04,2531.94775390625
2021-01-05,2550.2529296875
2021-01-06,2522.080078125
2021-01-07,2526.322509765625
2021-01-08,2632.19775390625
2021-01-11,2647.738037109375
2021-01-12,2747.368896484375
2021-01-13,2734.974365234375
2021-01-14,2752.088134765625
2021-01-15,2724.1533203125
2021-01-18,2739.121826171875
2021-01-19,2749.1328125
2021-01-20,2747.2734375
2021-01-21,2790.22412109375
2021-01-22,2834.08056640625
2021-01-25,2735.83251953125
2021-01-27,2659.89404296875
2021-01-28,2668.0458984375
2021-01-29,2616.4189453125
2021-02-01,2710.376708984375
2021-02-02,2769.487548828125
2021-02-03,2780.975830078125
2021-02-04,2825.356689453125
2021-02-05,2795.515380859375
2021-02-08,2831.983154296875
2021-02-09,2810.29296875
2021-02-10,2766.102783203125
2021-02-11,2686.82763671875
2021-02-12,2651.6474609375
2021-02-15,2640.968994140625
2021-02-16,2599.87744140625
2021-02-17,2569.89306640625
2021-02-18,2526.703857421875
2021-02-19,2464.20849609375
2021-02-22,2366.67578125
2021-02-23,2397.517822265625
2021-02-24,2417.635009765625
2021-02-25,2433.031982421875
2021-02-26,2382.168701171875
2021-03-01,2437.03662109375
2021-03-02,2481.0361328125
2021-03-03,2477.9375
2021-03-04,2472.360107421875
2021-03-05,2467.1640625
2021-03-08,2462.873779296875
2021-03-09,2471.88330078125
2021-03-10,2547.774169921875
2021-03-12,2514.595703125
2021-03-15,2545.056884765625
2021-03-16,2537.048583984375
2021-03-17,2523.6533203125
2021-03-18,2540.432861328125
2021-03-19,2537.477294921875
2021-03-22,2552.112548828125
2021-03-23,2576.80517578125
2021-03-24,2536.667236328125
2021-03-25,2460.204345703125
2021-03-26,2441.231689453125
2021-03-30,2516.931640625
2021-03-31,2482.609130859375
2021-04-01,2508.54150390625
2021-04-05,2399.9013671875
2021-04-06,2370.727783203125
2021-04-07,2419.9228515625
2021-04-08,2434.033203125
2021-04-09,2404.096923828125
2021-04-12,2314.09521484375
2021-04-13,2377.639892578125
2021-04-15,2300.17626953125
2021-04-16,2321.38916015625
2021-04-19,2259.894775390625
2021-04-20,2230.958740234375
2021-04-22,2228.9091796875
2021-04-23,2209.316650390625
2021-04-26,2259.418212890625
2021-04-27,2288.258544921875
2021-04-28,2403.71533203125
2021-04-29,2348.1318359375
2021-04-30,2308.803955078125
2021-05-03,2284.587646484375
2021-05-04,2257.654052734375
2021-05-05,2261.848876953125
2021-05-06,2329.397705078125
2021-05-07,2304.513671875
2021-05-10,2333.21142578125
2021-05-11,2356.044921875
2021-05-12,2341.982177734375
2021-05-14,2302.654296875
2021-05-17,2368.582763671875
2021-05-18,2452.005126953125
2021-05-19,2445.188232421875
2021-05-20,2412.67724609375
2021-05-21,2404.763916015625
2021-05-24,2432.317138671875
2021-05-25,2502.725830078125
2021-05-26,2510.7822265625
2021-05-27,2482.70458984375
2021-05-28,2515.50146484375
2021-05-31,2551.4443359375
2021-06-01,2541.5771484375
2021-06-02,2552.969970703125
2021-06-03,2638.776611328125
2021-06-04,2616.705078125
2021-06-07,2626.095947265625
2021-06-08,2635.010498046875
2021-06-09,2601.879638671875
2021-06-10,2578.998291015625
2021-06-11,2618.421142578125
2021-06-14,2617.03857421875
2021-06-15,2634.724365234375
2021-06-16,2613.320556640625
2021-06-17,2549.156494140625
2021-06-18,2581.3818359375
2021-06-21,2572.705322265625
2021-06-22,2591.535400390625
2021-06-23,2601.45068359375
2021-06-24,2580.618896484375
2021-06-25,2594.01416015625
2021-06-28,2612.748291015625
2021-06-29,2579.045654296875
2021-06-30,2546.677978515625
2021-07-01,2550.63427734375
2021-07-02,2537.000732421875
2021-07-05,2575.1845703125
2021-07-06,2584.813720703125
2021-07-07,2584.528076171875
2021-07-08,2602.1181640625
2021-07-09,2585.767333984375
2021-07-12,2583.24072265625
2021-07-13,2580.5712890625
2021-07-14,2574.18359375
2021-07-15,2543.19775390625
2021-07-16,2495.28955078125
2021-07-19,2459.53662109375
2021-07-20,2435.797119140625
2021-07-22,2440.802978515625
2021-07-23,2430.839599609375
2021-07-26,2443.75830078125
2021-07-27,2451.5283203125
2021-07-28,2431.554443359375
2021-07-29,2410.34130859375
2021-07-30,2412.343505859375
2021-08-02,2481.322021484375
2021-08-03,2525.845947265625
2021-08-04,2518.695556640625
2021-08-05,2604.8349609375
2021-08-06,2619.3271484375
2021-08-09,2618.031494140625
2021-08-10,2623.164306640625
2021-08-11,2607.718994140625
2021-08-12,2510.154296875
2021-08-13,2443.240478515625
2021-08-16,2394.3623046875
2021-08-17,2413.357177734375
2021-08-18,2484.34814453125
2021-08-20,2495.860107421875
2021-08-23,2440.554443359375
2021-08-24,2444.2958984375
2021-08-25,2474.61083984375
2021-08-26,2473.891357421875
2021-08-27,2471.34912109375
2021-08-30,2450.099853515625
2021-08-31,2570.3046875
2021-09-01,2593.23291015625
2021-09-02,2622.06103515625
2021-09-03,2688.63916015625
2021-09-06,2729.218994140625
2021-09-07,2708.353515625
2021-09-08,2686.144775390625
2021-09-09,2703.60498046875
2021-09-13,2690.941650390625
2021-09-14,2705.619384765625
2021-09-15,2726.388916015625
2021-09-16,2743.896728515625
2021-09-17,2780.6875
2021-09-20,2698.6162109375
2021-09-21,2738.332763671875
2021-09-22,2727.252685546875
2021-09-23,2740.875
2021-09-24,2811.81787109375
2021-09-27,2762.26806640625
2021-09-28,2765.817626953125
2021-09-29,2727.635986328125
2021-09-30,2676.743408203125
2021-10-01,2659.715087890625
2021-10-04,2634.24462890625
2021-10-05,2647.867431640625
2021-10-06,2617.984130859375
2021-10-07,2706.24267578125
2021-10-08,2703.365234375
2021-10-11,2735.79052734375
2021-10-12,2791.2880859375
2021-10-13,2787.5947265625
2021-10-14,2737.181396484375
2021-10-18,2711.42333984375
2021-10-19,2593.7607421875
2021-10-20,2543.3955078125
2021-10-21,2555.05126953125
2021-10-22,2506.31689453125
2021-10-25,2457.58251953125
2021-10-26,2484.923828125
2021-10-27,2478.831787109375
2021-10-28,2424.72509765625
2021-10-29,2383.76171875
2021-11-01,2455.903564453125
2021-11-02,2439.067138671875
2021-11-03,2419.304931640625
2021-11-04,2553.37255859375
2021-11-08,2601.003662109375
2021-11-09,2613.474853515625
2021-11-10,2635.060302734375
2021-11-11,2594.38427734375
2021-11-12,2612.27587890625
2021-11-15,2575.197265625
2021-11-16,2600.09228515625
2021-11-17,2565.4599609375
2021-11-18,2497.443359375
2021-11-22,2444.43994140625
2021-11-23,2493.509765625
2021-11-24,2433.791015625
2021-11-25,2417.9140625
2021-11-26,2334.93115234375
2021-11-29,2315.264892578125
2021-11-30,2274.061279296875
2021-12-01,2339.152587890625
2021-12-02,2351.863525390625
2021-12-03,2355.701171875
2021-12-06,2344.716796875
2021-12-07,2371.290283203125
2021-12-08,2403.66796875
2021-12-09,2439.547119140625
2021-12-10,2424.869140625
2021-12-13,2395.177490234375
2021-12-14,2386.303955078125
2021-12-15,2391.964111328125
2021-12-16,2370.666748046875
2021-12-17,2359.0107421875
2021-12-20,2308.59765625
2021-12-21,2318.382568359375
2021-12-22,2385.728515625
2021-12-23,2379.396484375
2021-12-24,2338.7685546875
2021-12-27,2339.776123046875
2021-12-28,2379.54052734375
2021-12-29,2458.062255859375
2021-12-30,2453.02587890625
2021-12-31,2486.50634765625
2022-01-03,2608.24658203125
2022-01-04,2595.0078125
2022-01-05,2665.614990234375
2022-01-06,2702.597412109375
2022-01-07,2709.552490234375
2022-01-10,2701.014404296875
2022-01-11,2680.724609375
2022-01-12,2701.398193359375
2022-01-13,2717.514892578125
2022-01-14,2705.043701171875
2022-01-17,2728.643310546875
2022-01-18,2624.987060546875
2022-01-19,2608.150634765625
2022-01-20,2622.63671875
2022-01-21,2600.85986328125
2022-01-24,2548.3837890625
2022-01-25,2582.536376953125
2022-01-27,2536.344482421875
2022-01-28,2504.781982421875
2022-01-31,2537.92724609375
2022-02-01,2515.574462890625
2022-02-02,2561.191162109375
2022-02-03,2562.246337890625
2022-02-04,2524.400634765625
2022-02-07,2495.572509765625
2022-02-08,2483.868408203125
2022-02-09,2518.884033203125
2022-02-10,2532.986572265625
2022-02-11,2492.502197265625
2022-02-14,2466.264892578125
2022-02-15,2613.2353515625
2022-02-16,2596.398681640625
2022-02-17,2612.035888671875
2022-02-18,2589.49169921875
2022-02-21,2589.251708984375
2022-02-22,2614.67431640625
2022-02-23,2596.59033203125
2022-02-24,2510.729736328125
2022-02-25,2521.5224609375
2022-02-28,2484.492431640625
2022-03-02,2406.1142578125
2022-03-03,2311.523681640625
2022-03-04,2244.130126953125
2022-03-07,2167.7666015625
2022-03-08,2164.3134765625
2022-03-09,2199.80908203125
2022-03-10,2209.354248046875
2022-03-11,2197.60205078125
2022-03-14,2219.475341796875
2022-03-15,2211.5126953125
2022-03-16,2262.021728515625
2022-03-17,2337.857421875
2022-03-21,2282.02392578125
2022-03-22,2283.606689453125
2022-03-23,2296.749755859375
2022-03-24,2273.294189453125
2022-03-25,2241.827880859375
2022-03-28,2283.22314453125
2022-03-29,2379.63671875
2022-03-30,2385.4404296875
2022-03-31,2357.23583984375
2022-04-01,2380.30810546875
2022-04-04,2406.9296875
2022-04-05,2440.02685546875
2022-04-06,2427.795166015625
2022-04-07,2435.182373046875
2022-04-08,2451.299072265625
2022-04-11,2442.08935546875
2022-04-12,2419.2568359375
2022-04-13,2390.14111328125
2022-04-18,2408.896240234375
2022-04-19,2355.029296875
2022-04-20,2433.647216796875
2022-04-21,2543.683349609375
2022-04-22,2524.496337890625
2022-04-25,2488.6650390625
2022-04-26,2541.572509765625
2022-04-27,2547.472900390625
2022-04-28,2570.976318359375
2022-04-29,2523.393310546875
2022-05-02,2448.708740234375
2022-05-04,2382.2265625
2022-05-05,2334.595703125
2022-05-06,2266.386474609375
2022-05-09,2248.974853515625
2022-05-10,2317.32763671875
2022-05-11,2292.0009765625
2022-05-12,2287.68408203125
2022-05-13,2333.732177734375
2022-05-16,2511.497314453125
2022-05-17,2596.638671875
2022-05-18,2586.373779296875
2022-05-19,2542.723876953125
2022-05-20,2597.69384765625
2022-05-23,2629.831787109375
2022-05-24,2608.7265625
2022-05-25,2576.924072265625
2022-05-26,2614.29052734375
2022-05-27,2630.599365234375
2022-05-30,2646.2841796875
2022-05-31,2667.677490234375
2022-06-01,2658.99560546875
2022-06-02,2612.803466796875
2022-06-03,2576.060791015625
2022-06-06,2545.21826171875
2022-06-07,2540.2294921875
2022-06-08,2541.4287109375
2022-06-09,2605.560302734375
2022-06-10,2602.538818359375
2022-06-13,2590.978515625
2022-06-14,2612.035888671875
2022-06-15,2609.493896484375
2022-06-16,2544.642333984375
2022-06-17,2498.88232421875
2022-06-20,2516.58203125
2022-06-21,2592.897216796875
2022-06-22,2554.475830078125
2022-06-23,2704.420166015625
2022-06-24,2760.877197265625
2022-06-27,2732.480712890625
2022-06-28,2747.3505859375
2022-06-29,2769.223388671875
2022-06-30,2680.724609375
2022-07-01,2669.644287109375
2022-07-04,2682.69140625
2022-07-05,2691.51708984375
2022-07-06,2789.705322265625
2022-07-07,2824.481201171875
2022-07-08,2812.393798828125
2022-07-11,2922.957275390625
2022-07-12,2833.9306640625
2022-07-13,2846.73779296875
2022-07-14,2834.93798828125
2022-07-15,2910.6298828125
2022-07-18,2913.028076171875
2022-07-19,2952.552978515625
2022-07-20,2921.182373046875
2022-07-21,2955.910400390625
2022-07-22,3019.610595703125
2022-07-25,2961.18701171875
2022-07-26,2900.364990234375
2022-07-27,2933.077880859375
2022-07-28,2929.81640625
2022-07-29,2967.66259765625
2022-08-01,2962.81787109375
2022-08-02,2994.04443359375
2022-08-03,3010.5927734375
2022-08-04,3017.8837890625
2022-08-05,2963.96923828125
2022-08-08,2990.014892578125
2022-08-10,3026.27783203125
2022-08-11,3047.287353515625
2022-08-12,3100.1123046875
2022-08-16,3223.628173828125
2022-08-17,3281.136962890625
2022-08-18,3294.463623046875
2022-08-19,3306.728759765625
2022-08-22,3247.964599609375
2022-08-23,3345.985107421875
2022-08-24,3332.416748046875
2022-08-25,3362.11279296875
2022-08-26,3240.093994140625
2022-08-29,3178.770751953125
2022-08-30,3243.61865234375
2022-09-01,3294.6572265625
2022-09-02,3304.79736328125
2022-09-05,3283.9375
2022-09-06,3293.449951171875
2022-09-07,3267.6650390625
2022-09-08,3308.322265625
2022-09-09,3354.09716796875
2022-09-12,3417.641845703125
2022-09-13,3401.272705078125
2022-09-14,3420.39404296875
2022-09-15,3498.08642578125
2022-09-16,3427.347412109375
2022-09-19,3467.183349609375
2022-09-20,3584.32568359375
2022-09-21,3555.836669921875
2022-09-22,3620.250244140625
2022-09-23,3562.01708984375
2022-09-26,3395.044189453125
2022-09-27,3448.15869140625
2022-09-28,3503.92919921875
2022-09-29,3499.873046875
2022-09-30,3545.744873046875
2022-10-03,3344.633544921875
2022-10-04,3433.1416015625
2022-10-06,3410.30224609375
2022-10-07,3378.626708984375
2022-10-10,3410.543701171875
2022-10-11,3291.180419921875
2022-10-12,3339.65966796875
2022-10-13,3352.214111328125
2022-10-14,3358.008544921875
2022-10-17,3394.222900390625
2022-10-18,3488.670654296875
2022-10-19,3488.4775390625
2022-10-20,3525.995849609375
2022-10-21,3505.088134765625
2022-10-24,3516.386962890625
2022-10-25,3583.4560546875
2022-10-27,3583.4560546875
2022-10-28,3617.353271484375
2022-10-31,3718.464111328125
2022-11-01,3668.198486328125
2022-11-02,3601.370361328125
2022-11-03,3549.26953125
2022-11-04,3541.205810546875
2022-11-07,3626.430908203125
2022-11-09,3604.991943359375
2022-11-10,3573.9921875
2022-11-11,3399.00341796875
2022-11-14,3396.05810546875
2022-11-15,3387.704345703125
2022-11-16,3382.97265625
2022-11-17,3323.870361328125
2022-11-18,3274.038818359375
2022-11-21,3262.788330078125
2022-11-22,3259.360107421875
2022-11-23,3265.009521484375
2022-11-24,3261.581298828125
2022-11-25,3297.071533203125
2022-11-28,3323.435546875
2022-11-29,3299.0029296875
2022-11-30,3365.058349609375
2022-12-01,3319.62109375
2022-12-02,3217.640869140625
2022-12-05,3229.760498046875
2022-12-06,3186.5927734375
2022-12-07,3148.10888671875
2022-12-08,3208.418212890625
2022-12-09,3243.087646484375
2022-12-12,3206.631591796875
2022-12-13,3199.43701171875
2022-12-14,3253.9033203125
2022-12-15,3190.262451171875
2022-12-16,3178.62548828125
2022-12-19,3272.7353515625
2022-12-20,3199.871337890625
2022-12-21,3161.049560546875
2022-12-22,3096.153076171875
2022-12-23,3006.920166015625
2022-12-26,3052.888671875
2022-12-27,3092.048828125
2022-12-28,3101.46435546875
2022-12-29,3168.72705078125
2022-12-30,3117.10888671875
2023-01-02,3118.171630859375
2023-01-03,3103.29931640625
2023-01-04,3105.03759765625
2023-01-05,3146.032470703125
2023-01-06,3139.176025390625
2023-01-09,3150.71630859375
2023-01-10,3058.972900390625
2023-01-11,3029.711181640625
2023-01-12,2996.876708984375
2023-01-13,3053.6611328125
2023-01-16,3031.44970703125
2023-01-17,3070.947509765625
2023-01-18,3068.67822265625
2023-01-19,3058.151611328125
2023-01-20,3042.507080078125
2023-01-23,3093.545654296875
2023-01-24,3115.9501953125
2023-01-25,3103.685791015625
2023-01-27,3061.09716796875
2023-01-30,3082.053466796875
2023-01-31,3151.489013671875
2023-02-01,3189.87646484375
2023-02-02,3107.017333984375
2023-02-03,3203.01025390625
2023-02-06,3148.9296875
2023-02-07,3162.449951171875
