Date,CL
2017-02-28,59.7432975769043
2017-03-01,60.13624954223633
2017-03-02,60.36544418334961
2017-03-03,60.24265670776367
2017-03-06,60.40637969970703
2017-03-07,60.34907913208008
2017-03-08,59.890647888183594
2017-03-09,60.06257247924805
2017-03-10,60.791141510009766
2017-03-13,60.496437072753906
2017-03-14,60.291778564453125
2017-03-15,60.529178619384766
2017-03-16,60.496437072753906
2017-03-17,60.545536041259766
2017-03-20,60.41457748413086
2017-03-21,60.33270263671875
2017-03-22,60.31633758544922
2017-03-23,60.512794494628906
2017-03-24,60.30815124511719
2017-03-27,60.11167907714844
2017-03-28,60.3900032043457
2017-03-29,60.218109130859375
2017-03-30,59.94795608520508
2017-03-31,59.91522216796875
2017-04-03,60.06257247924805
2017-04-04,60.26722717285156
2017-04-05,60.13624954223633
2017-04-06,59.866085052490234
2017-04-07,60.128074645996094
2017-04-10,60.357269287109375
2017-04-11,60.33270263671875
2017-04-12,60.57830047607422
2017-04-13,60.29996109008789
2017-04-17,60.63560485839844
2017-04-18,60.881195068359375
2017-04-19,60.403804779052734
2017-04-20,60.230979919433594
2017-04-21,60.09926986694336
2017-04-24,60.626041412353516
2017-04-25,61.08695983886719
2017-04-26,60.494361877441406
2017-04-27,60.32976150512695
2017-04-28,59.29269027709961
2017-05-01,59.09516525268555
2017-05-02,58.23918533325195
2017-05-03,58.5025749206543
2017-05-04,59.2186164855957
2017-05-05,59.10340118408203
2017-05-08,59.12807846069336
2017-05-09,58.84824752807617
2017-05-10,59.09516525268555
2017-05-11,58.947021484375
2017-05-12,58.64247131347656
2017-05-15,58.971717834472656
2017-05-16,58.914085388183594
2017-05-17,62.296852111816406
2017-05-18,60.848270416259766
2017-05-19,61.58076095581055
2017-05-22,61.136329650878906
2017-05-23,60.77420425415039
2017-05-24,61.399696350097656
2017-05-25,62.03346633911133
2017-05-26,62.09929275512695
2017-05-30,62.62605285644531
2017-05-31,62.84825897216797
2017-06-01,63.11989974975586
2017-06-02,63.46556091308594
2017-06-05,63.564334869384766
2017-06-06,63.37505340576172
2017-06-07,63.50672149658203
2017-06-08,62.3791389465332
2017-06-09,62.362667083740234
2017-06-12,62.181602478027344
2017-06-13,62.296852111816406
2017-06-14,62.45322036743164
2017-06-15,62.840049743652344
2017-06-16,62.80712127685547
2017-06-19,63.292724609375
2017-06-20,62.840049743652344
2017-06-21,62.28858947753906
2017-06-22,62.16514205932617
2017-06-23,62.486141204833984
2017-06-26,62.46144104003906
2017-06-27,62.03346633911133
2017-06-28,61.80300521850586
2017-06-29,61.00464630126953
2017-06-30,61.01288604736328
2017-07-03,60.856502532958984
2017-07-05,60.708335876464844
2017-07-06,60.45322036743164
2017-07-07,60.3626823425293
2017-07-10,60.14866256713867
2017-07-11,59.5889892578125
2017-07-12,59.49021530151367
2017-07-13,59.44907760620117
2017-07-14,59.99530792236328
2017-07-17,60.07807922363281
2017-07-18,60.020145416259766
2017-07-19,59.99530792236328
2017-07-20,59.664268493652344
2017-07-21,60.640872955322266
2017-07-24,59.46562957763672
2017-07-25,59.63115310668945
2017-07-26,60.41741180419922
2017-07-27,60.37602996826172
2017-07-28,60.03670120239258
2017-07-31,59.75528335571289
2017-08-01,59.341495513916016
2017-08-02,59.27527618408203
2017-08-03,59.25868606567383
2017-08-04,59.15939712524414
2017-08-07,59.37458801269531
2017-08-08,59.341495513916016
2017-08-09,59.23390579223633
2017-08-10,59.21733474731445
2017-08-11,58.977325439453125
2017-08-14,59.13457107543945
2017-08-15,59.42424774169922
2017-08-16,59.53184127807617
2017-08-17,59.01044464111328
2017-08-18,58.77870559692383
2017-08-21,59.26698684692383
2017-08-22,59.29182052612305
2017-08-23,58.9442138671875
2017-08-24,58.580055236816406
2017-08-25,58.886287689208984
2017-08-28,58.67937469482422
2017-08-29,59.01044464111328
2017-08-30,58.720767974853516
2017-08-31,59.29182052612305
2017-09-01,59.01044464111328
2017-09-05,58.853172302246094
2017-09-06,59.16766357421875
2017-09-07,59.22560501098633
2017-09-08,59.4407958984375
2017-09-11,59.606327056884766
2017-09-12,59.54838943481445
2017-09-13,59.300113677978516
2017-09-14,59.70564270019531
2017-09-15,59.82149887084961
2017-09-18,59.91255187988281
2017-09-19,60.260162353515625
2017-09-20,60.04497146606445
2017-09-21,59.068382263183594
2017-09-22,58.919395446777344
2017-09-25,60.41741180419922
2017-09-26,60.74017333984375
2017-09-27,60.483612060546875
2017-09-28,60.541534423828125
2017-09-29,60.29326248168945
2017-10-02,60.37602996826172
2017-10-03,59.95392990112305
2017-10-04,60.318084716796875
2017-10-05,60.59122085571289
2017-10-06,60.1856803894043
2017-10-09,59.88772201538086
2017-10-10,60.33466339111328
2017-10-11,61.84922409057617
2017-10-12,62.20511245727539
2017-10-13,62.89204788208008
2017-10-16,62.693397521972656
2017-10-17,62.03956604003906
2017-10-18,61.609214782714844
2017-10-19,60.53327560424805
2017-10-20,60.183746337890625
2017-10-23,60.075584411621094
2017-10-24,59.784297943115234
2017-10-25,59.43479919433594
2017-10-26,59.26002883911133
2017-10-27,58.58595275878906
2017-10-30,57.58732223510742
2017-10-31,58.6275634765625
2017-11-01,58.71910095214844
2017-11-02,59.03535079956055
2017-11-03,58.37791442871094
2017-11-06,58.46112823486328
2017-11-07,59.00205612182617
2017-11-08,60.97433853149414
2017-11-09,60.67474365234375
2017-11-10,60.924415588378906
2017-11-13,61.33217239379883
2017-11-14,61.13246154785156
2017-11-15,60.316898345947266
2017-11-16,60.441741943359375
2017-11-17,59.82593536376953
2017-11-20,59.9756965637207
2017-11-21,60.10053253173828
2017-11-22,59.70940399169922
2017-11-24,59.925785064697266
2017-11-27,59.917449951171875
2017-11-28,60.5499267578125
2017-11-29,59.925785064697266
2017-11-30,60.29194641113281
2017-12-01,60.78293228149414
2017-12-04,62.014583587646484
2017-12-05,62.07282257080078
2017-12-06,61.78989028930664
2017-12-07,60.916072845458984
2017-12-08,61.015933990478516
2017-12-11,60.89113235473633
2017-12-12,60.325225830078125
2017-12-13,61.04091262817383
2017-12-14,60.94935989379883
2017-12-15,61.623435974121094
2017-12-18,61.57351303100586
2017-12-19,62.28919219970703
2017-12-20,62.014583587646484
2017-12-21,62.1310920715332
2017-12-22,62.538856506347656
2017-12-26,62.8134651184082
2017-12-27,62.7219352722168
2017-12-28,62.53053283691406
2017-12-29,62.78850173950195
2018-01-02,62.53053283691406
2018-01-03,62.28919219970703
2018-01-04,62.68864822387695
2018-01-05,62.763526916503906
2018-01-08,62.85508346557617
2018-01-09,62.94660568237305
2018-01-10,62.26420974731445
2018-01-11,62.039527893066406
2018-01-12,62.09778594970703
2018-01-16,62.763526916503906
2018-01-17,63.812095642089844
2018-01-18,63.770484924316406
2018-01-19,64.49449920654297
2018-01-22,64.72871398925781
2018-01-23,64.32720184326172
2018-01-24,64.24352264404297
2018-01-25,64.670166015625
2018-01-26,61.533267974853516
2018-01-29,61.725669860839844
2018-01-30,62.461761474609375
2018-01-31,62.102081298828125
2018-02-01,61.34087371826172
2018-02-02,60.5880126953125
2018-02-05,58.39637756347656
2018-02-06,58.898277282714844
2018-02-07,58.697513580322266
2018-02-08,57.676971435546875
2018-02-09,58.35455322265625
2018-02-12,58.7142448425293
2018-02-13,58.8062744140625
2018-02-14,58.23743438720703
2018-02-15,59.57584762573242
2018-02-16,59.776611328125
2018-02-20,58.580413818359375
2018-02-21,57.83591842651367
2018-02-22,58.04502487182617
2018-02-23,58.8062744140625
2018-02-26,59.45036697387695
2018-02-27,58.488365173339844
2018-02-28,57.693702697753906
2018-03-01,57.6016845703125
2018-03-02,57.94466018676758
2018-03-05,58.61385726928711
2018-03-06,58.2541618347168
2018-03-07,58.287620544433594
2018-03-08,59.4085578918457
2018-03-09,59.59257507324219
2018-03-12,59.458736419677734
2018-03-13,59.28306198120117
2018-03-14,58.54692840576172
2018-03-15,58.187255859375
2018-03-16,58.23743438720703
2018-03-19,58.605499267578125
2018-03-20,58.295989990234375
2018-03-21,57.45948791503906
2018-03-22,57.568241119384766
2018-03-23,57.20016860961914
2018-03-26,57.04124450683594
2018-03-27,57.95302200317383
2018-03-28,59.224525451660156
2018-03-29,59.960662841796875
2018-04-02,58.680782318115234
2018-04-03,59.34999465942383
2018-04-04,59.935546875
2018-04-05,60.06938552856445
2018-04-06,59.92717742919922
2018-04-09,59.74314498901367
2018-04-10,60.00244140625
2018-04-11,59.70966720581055
2018-04-12,59.34162902832031
2018-04-13,59.89370346069336
2018-04-16,60.59638977050781
2018-04-17,60.42070770263672
2018-04-18,60.29523468017578
2018-04-19,58.7049674987793
2018-04-20,56.81180953979492
2018-04-23,55.84418487548828
2018-04-24,56.062957763671875
2018-04-25,55.87785720825195
2018-04-26,56.0293083190918
2018-04-27,56.02088928222656
2018-04-30,54.88500213623047
2018-05-01,54.69145965576172
2018-05-02,53.1264533996582
2018-05-03,53.27789306640625
2018-05-04,53.606056213378906
2018-05-07,52.85719680786133
2018-05-08,52.402835845947266
2018-05-09,52.09151840209961
2018-05-10,52.57113265991211
2018-05-11,52.764644622802734
2018-05-14,52.200904846191406
2018-05-15,51.87274932861328
2018-05-16,52.24296951293945
2018-05-17,52.411251068115234
2018-05-18,52.35234832763672
2018-05-21,52.377586364746094
2018-05-22,52.51222610473633
2018-05-23,52.77305603027344
2018-05-24,52.57953643798828
2018-05-25,53.63970184326172
2018-05-29,53.4798469543457
2018-05-30,54.1782112121582
2018-05-31,53.084373474121094
2018-06-01,52.74781036376953
2018-06-04,52.764644622802734
2018-06-05,52.411251068115234
2018-06-06,52.6468391418457
2018-06-07,52.80671691894531
2018-06-08,53.294734954833984
2018-06-11,53.63970184326172
2018-06-12,53.62287902832031
2018-06-13,53.059139251708984
2018-06-14,53.269493103027344
2018-06-15,54.46427917480469
2018-06-18,53.269493103027344
2018-06-19,53.85004806518555
2018-06-20,53.76591491699219
2018-06-21,53.420936584472656
2018-06-22,54.3801383972168
2018-06-25,54.78401565551758
2018-06-26,54.80925750732422
2018-06-27,54.447452545166016
2018-06-28,54.632564544677734
2018-06-29,54.53158950805664
2018-07-02,54.33807373046875
2018-07-03,54.41380310058594
2018-07-05,55.499210357666016
2018-07-06,55.34775161743164
2018-07-09,54.69145965576172
2018-07-10,55.305686950683594
2018-07-11,54.89339065551758
2018-07-12,54.834503173828125
2018-07-13,55.322513580322266
2018-07-16,55.213138580322266
2018-07-17,55.51799011230469
2018-07-18,54.88285446166992
2018-07-19,55.67890167236328
2018-07-20,55.848262786865234
2018-07-23,55.75509262084961
2018-07-24,55.27239990234375
2018-07-25,55.848262786865234
2018-07-26,56.686614990234375
2018-07-27,56.44949722290039
2018-07-30,56.2801399230957
2018-07-31,56.74589157104492
2018-08-01,55.95835876464844
2018-08-02,56.9406623840332
2018-08-03,57.160831451416016
2018-08-06,57.05922317504883
2018-08-07,56.93220138549805
2018-08-08,56.390228271484375
2018-08-09,55.83131790161133
2018-08-10,55.40790557861328
2018-08-13,55.509525299072266
2018-08-14,55.48412322998047
2018-08-15,55.74664306640625
2018-08-16,56.50031280517578
2018-08-17,57.160831451416016
2018-08-20,57.296348571777344
2018-08-21,57.07615280151367
2018-08-22,56.72895431518555
2018-08-23,56.373291015625
2018-08-24,56.635799407958984
2018-08-27,56.81363296508789
2018-08-28,56.551124572753906
2018-08-29,56.703548431396484
2018-08-30,56.093833923339844
2018-08-31,56.2377815246582
2018-09-04,55.23853302001953
2018-09-05,56.390228271484375
2018-09-06,56.7374267578125
2018-09-07,56.74589157104492
2018-09-10,56.872928619384766
2018-09-11,56.88985061645508
2018-09-12,57.56733322143555
2018-09-13,57.719749450683594
2018-09-14,57.575775146484375
2018-09-17,58.27018737792969
2018-09-18,57.804420471191406
2018-09-19,57.52497100830078
2018-09-20,58.25325012207031
2018-09-21,58.50729751586914
2018-09-24,57.533447265625
2018-09-25,56.85599136352539
2018-09-26,56.82210922241211
2018-09-27,56.50878143310547
2018-09-28,56.69507598876953
2018-10-01,56.796695709228516
2018-10-02,57.06768798828125
2018-10-03,55.822845458984375
2018-10-04,54.97602462768555
2018-10-05,54.798187255859375
2018-10-08,55.34016036987305
2018-10-09,55.103050231933594
2018-10-10,54.052982330322266
2018-10-11,52.799686431884766
2018-10-12,52.960575103759766
2018-10-15,52.96903610229492
2018-10-16,53.019859313964844
2018-10-17,53.815879821777344
2018-10-18,53.398170471191406
2018-10-19,55.00078582763672
2018-10-22,54.250614166259766
2018-10-23,54.04603958129883
2018-10-24,55.10309600830078
2018-10-25,54.4040641784668
2018-10-26,50.789634704589844
2018-10-29,49.3404426574707
2018-10-30,51.309627532958984
2018-10-31,50.76405334472656
2018-11-01,51.21586990356445
2018-11-02,51.39488220214844
2018-11-05,51.34372329711914
2018-11-06,51.58241653442383
2018-11-07,52.281436920166016
2018-11-08,51.91488265991211
2018-11-09,54.38701248168945
2018-11-12,52.298492431640625
2018-11-13,52.733245849609375
2018-11-14,53.25325012207031
2018-11-15,53.19358444213867
2018-11-16,53.90963363647461
2018-11-19,53.508995056152344
2018-11-20,53.116851806640625
2018-11-21,52.784393310546875
2018-11-23,52.66504669189453
2018-11-26,53.483402252197266
2018-11-27,53.90963363647461
2018-11-28,53.56013488769531
2018-11-29,53.73915100097656
2018-11-30,54.1483268737793
2018-12-03,54.35292053222656
2018-12-04,53.77324676513672
2018-12-06,53.90111541748047
2018-12-07,53.45783233642578
2018-12-10,54.165382385253906
2018-12-11,55.0263671875
2018-12-12,55.6486701965332
2018-12-13,55.81062316894531
2018-12-14,55.554893493652344
2018-12-17,53.63685607910156
2018-12-18,53.244720458984375
2018-12-19,52.750301361083984
2018-12-20,51.98307418823242
2018-12-21,51.070953369140625
2018-12-24,49.47684097290039
2018-12-26,50.63619613647461
2018-12-27,50.88340377807617
2018-12-28,50.82373809814453
2018-12-31,50.738494873046875
2019-01-02,50.50831604003906
2019-01-03,50.26963424682617
2019-01-04,50.738494873046875
2019-01-07,51.045372009277344
2019-01-08,51.616512298583984
2019-01-09,52.255859375
2019-01-10,52.69915771484375
2019-01-11,52.93783950805664
2019-01-14,52.52012634277344
2019-01-15,53.04011917114258
2019-01-16,52.96340560913086
2019-01-17,52.85258865356445
2019-01-18,53.3896369934082
2019-01-22,52.986270904541016
2019-01-23,53.50978469848633
2019-01-24,53.38106155395508
2019-01-25,53.07209777832031
2019-01-28,53.84449768066406
2019-01-29,54.6598014831543
2019-01-30,54.8829345703125
2019-01-31,55.50942611694336
2019-02-01,55.82697296142578
2019-02-04,55.94712448120117
2019-02-05,55.5609245300293
2019-02-06,56.06727600097656
2019-02-07,55.82697296142578
2019-02-08,56.3762321472168
2019-02-11,56.46204376220703
2019-02-12,56.659446716308594
2019-02-13,56.59078598022461
2019-02-14,56.170265197753906
2019-02-15,57.05421447753906
2019-02-19,57.26020812988281
2019-02-20,57.07997131347656
2019-02-21,57.24302291870117
2019-02-22,57.414669036865234
2019-02-25,57.088539123535156
2019-02-26,57.06281661987305
2019-02-27,56.53070831298828
2019-02-28,56.53070831298828
2019-03-01,56.64228057861328
2019-03-04,56.66802978515625
2019-03-05,56.40198516845703
2019-03-06,56.30756759643555
2019-03-07,56.07585525512695
2019-03-08,56.08443069458008
2019-03-11,56.5135383605957
2019-03-12,56.41913986206055
2019-03-13,57.088539123535156
2019-03-14,56.85683822631836
2019-03-15,57.672142028808594
2019-03-18,56.89116287231445
2019-03-19,56.4277229309082
2019-03-20,55.878475189208984
2019-03-21,56.49639129638672
2019-03-22,56.64228057861328
2019-03-25,56.865413665771484
2019-03-26,57.43183898925781
2019-03-27,57.50908660888672
2019-03-28,57.81802749633789
2019-03-29,58.822147369384766
2019-04-01,58.61619186401367
2019-04-02,58.6762580871582
2019-04-03,58.20423126220703
2019-04-04,57.97251510620117
2019-04-05,58.29005432128906
2019-04-08,58.37587356567383
2019-04-09,58.453125
2019-04-10,58.453125
2019-04-11,58.435951232910156
2019-04-12,59.019535064697266
2019-04-15,58.96803283691406
2019-04-16,59.251258850097656
2019-04-17,59.31171798706055
