Date,PAGE.L
2019-05-20,517.1534423828125
2019-05-21,516.1549682617188
2019-05-22,517.1534423828125
2019-05-23,515.6558837890625
2019-05-24,520.1485595703125
2019-05-28,521.64599609375
2019-05-29,509.6657409667969
2019-05-30,519.6494140625
2019-05-31,508.1681823730469
2019-06-03,506.670654296875
2019-06-04,510.1649169921875
2019-06-05,510.1649169921875
2019-06-06,506.670654296875
2019-06-07,503.675537109375
2019-06-10,510.66412353515625
2019-06-11,511.6625061035156
2019-06-12,514.6575317382812
2019-06-13,513.1600341796875
2019-06-14,509.6657409667969
2019-06-17,515.15673828125
2019-06-18,524.6411743164062
2019-06-19,519.1502685546875
2019-06-20,528.135498046875
2019-06-21,532.1290283203125
2019-06-24,531.1305541992188
2019-06-25,522.1452026367188
2019-06-26,510.1649169921875
2019-06-27,511.1632385253906
2019-06-28,512.1616821289062
2019-07-01,523.642822265625
2019-07-02,526.6380004882812
2019-07-03,527.63623046875
2019-07-04,523.1436157226562
2019-07-05,513.1600341796875
2019-07-08,513.1600341796875
2019-07-09,504.1747131347656
2019-07-10,428.0992736816406
2019-07-11,424.305419921875
2019-07-12,414.3218078613281
2019-07-15,420.3120422363281
2019-07-16,435.4871826171875
2019-07-17,442.2760314941406
2019-07-18,450.0632629394531
2019-07-19,449.0649108886719
2019-07-22,445.2711181640625
2019-07-23,457.8505554199219
2019-07-24,440.0796203613281
2019-07-25,441.0779724121094
2019-07-26,452.4593505859375
2019-07-29,450.8619384765625
2019-07-30,448.865234375
2019-07-31,448.06658935546875
2019-08-01,451.8603820800781
2019-08-02,440.8782958984375
2019-08-05,438.0828857421875
2019-08-06,439.48065185546875
2019-08-07,452.6590270996094
2019-08-08,457.2515563964844
2019-08-09,451.26129150390625
2019-08-12,449.2646179199219
2019-08-13,449.6639099121094
2019-08-14,440.27935791015625
2019-08-15,437.08453369140625
2019-08-16,442.67535400390625
2019-08-19,440.0796203613281
2019-08-20,440.27935791015625
2019-08-21,443.47406005859375
2019-08-22,432.69171142578125
2019-08-23,425.70318603515625
2019-08-27,426.90118408203125
2019-08-28,420.5116882324219
2019-08-29,421.5100402832031
2019-08-30,417.9159240722656
2019-09-02,431.0943298339844
2019-09-03,425.90283203125
2019-09-04,426.7015380859375
2019-09-05,406.5754699707031
2019-09-06,411.7674255371094
2019-09-09,413.3650207519531
2019-09-10,422.1515197753906
2019-09-11,432.9349670410156
2019-09-12,432.3358459472656
2019-09-13,446.11468505859375
2019-09-16,441.32208251953125
2019-09-17,437.72760009765625
2019-09-18,439.9242248535156
2019-09-19,443.3190002441406
2019-09-20,445.9150390625
2019-09-23,442.520263671875
2019-09-24,437.9272766113281
2019-09-25,430.73834228515625
2019-09-26,432.5355529785156
2019-09-27,432.73529052734375
2019-09-30,438.5263671875
2019-10-01,443.3190002441406
2019-10-02,428.342041015625
2019-10-03,426.3450927734375
2019-10-04,423.54937744140625
2019-10-07,416.9595031738281
2019-10-08,367.23583984375
2019-10-09,378.019287109375
2019-10-10,384.4095153808594
2019-10-11,408.7720642089844
2019-10-14,398.7873840332031
2019-10-15,414.9625549316406
2019-10-16,407.3742370605469
2019-10-17,419.3558349609375
2019-10-18,431.13763427734375
2019-10-21,444.51715087890625
2019-10-22,439.1254577636719
2019-10-23,444.3175048828125
2019-10-24,445.515625
2019-10-25,446.3144226074219
2019-10-28,450.1085205078125
2019-10-29,444.91656494140625
2019-10-30,450.9073181152344
2019-10-31,444.51715087890625
2019-11-01,448.7107238769531
2019-11-04,448.7107238769531
2019-11-05,449.509521484375
2019-11-06,447.1131286621094
2019-11-07,460.89202880859375
2019-11-08,459.69384765625
2019-11-11,451.90582275390625
2019-11-12,456.299072265625
2019-11-13,454.3021545410156
2019-11-14,454.9012145996094
2019-11-15,460.09320068359375
2019-11-18,459.8935852050781
2019-11-19,466.8828430175781
2019-11-20,465.6846008300781
2019-11-21,464.08709716796875
2019-11-22,465.88433837890625
2019-11-25,475.8690490722656
2019-11-26,480.46197509765625
2019-11-27,486.2530822753906
2019-11-28,485.4542541503906
2019-11-29,480.6616516113281
2019-12-02,478.86444091796875
2019-12-03,476.86749267578125
2019-12-04,483.856689453125
2019-12-05,482.4588928222656
2019-12-06,486.8521423339844
2019-12-09,486.4527282714844
2019-12-10,483.6570739746094
2019-12-11,483.856689453125
2019-12-12,490.8459777832031
2019-12-13,518.703125
2019-12-16,532.1824340820312
2019-12-17,528.6878662109375
2019-12-18,512.7125244140625
2019-12-19,517.2055053710938
2019-12-20,518.2039794921875
2019-12-23,518.703125
2019-12-24,523.1962890625
2019-12-27,532.681640625
2019-12-30,521.1993408203125
2019-12-31,522.19775390625
2020-01-02,526.6909790039062
2020-01-03,520.200927734375
2020-01-06,497.0364685058594
2020-01-07,489.8475341796875
2020-01-08,476.26837158203125
2020-01-09,476.26837158203125
2020-01-10,469.2791748046875
2020-01-13,467.4819030761719
2020-01-14,487.8506164550781
2020-01-15,488.0502624511719
2020-01-16,482.2591857910156
2020-01-17,485.2546081542969
2020-01-20,475.6692810058594
2020-01-21,475.2698974609375
2020-01-22,473.8721008300781
2020-01-23,463.48809814453125
2020-01-24,470.67694091796875
2020-01-27,458.69537353515625
2020-01-28,457.8966369628906
2020-01-29,459.2944641113281
2020-01-30,454.9012145996094
2020-01-31,455.899658203125
2020-02-03,458.49566650390625
2020-02-04,475.8690490722656
2020-02-05,477.66619873046875
2020-02-06,482.0594787597656
2020-02-07,479.8628845214844
2020-02-10,467.68157958984375
2020-02-11,469.8782043457031
2020-02-12,470.0779113769531
2020-02-13,458.2959899902344
2020-02-14,454.3021545410156
2020-02-17,460.49267578125
2020-02-18,457.49725341796875
2020-02-19,463.68768310546875
2020-02-20,463.088623046875
2020-02-21,455.50030517578125
2020-02-24,437.9272766113281
2020-02-25,433.1346435546875
2020-02-26,418.7566833496094
2020-02-27,400.78436279296875
2020-02-28,405.7767028808594
2020-03-02,382.41253662109375
2020-03-03,375.6230163574219
2020-03-04,369.0331115722656
2020-03-05,380.61529541015625
2020-03-06,379.2174377441406
2020-03-09,354.8548889160156
2020-03-10,360.6460266113281
2020-03-11,358.8487548828125
2020-03-12,331.8901672363281
2020-03-13,337.2818603515625
2020-03-16,336.6828308105469
2020-03-17,345.2696228027344
2020-03-18,348.8641052246094
2020-03-19,349.46319580078125
2020-03-20,324.10211181640625
2020-03-23,299.73956298828125
2020-03-24,333.08831787109375
2020-03-25,345.2696228027344
2020-03-26,354.4555358886719
2020-03-27,344.4708557128906
2020-03-30,339.87786865234375
2020-03-31,363.64141845703125
2020-04-01,358.4493713378906
2020-04-02,298.1419982910156
2020-04-03,279.3708801269531
2020-04-06,307.527587890625
2020-04-07,328.09600830078125
2020-04-08,346.8671569824219
2020-04-09,352.65826416015625
2020-04-14,337.48162841796875
2020-04-15,321.106689453125
2020-04-16,326.49847412109375
2020-04-17,335.4846496582031
2020-04-20,342.0745544433594
2020-04-21,339.478515625
2020-04-22,339.478515625
2020-04-23,344.2711181640625
2020-04-24,341.4754943847656
2020-04-27,353.2572937011719
2020-04-28,359.0484619140625
2020-04-29,371.0300598144531
2020-04-30,375.4233093261719
2020-05-01,370.2312316894531
2020-05-04,358.6490783691406
2020-05-05,354.65521240234375
2020-05-06,360.24658203125
2020-05-07,358.8487548828125
2020-05-11,362.4432373046875
2020-05-12,362.2434997558594
2020-05-13,350.2619323730469
2020-05-14,338.28033447265625
2020-05-15,338.48004150390625
2020-05-18,349.66290283203125
2020-05-19,362.4432373046875
2020-05-20,361.84417724609375
2020-05-21,362.2434997558594
2020-05-22,356.0530700683594
2020-05-26,364.440185546875
2020-05-27,379.4171447753906
2020-05-28,385.008544921875
2020-05-29,372.6275939941406
2020-06-01,375.6230163574219
2020-06-02,382.6122741699219
2020-06-03,388.20367431640625
2020-06-04,398.9870910644531
2020-06-05,405.97637939453125
2020-06-08,415.1622619628906
2020-06-09,412.96563720703125
2020-06-10,409.7705078125
2020-06-11,400.38494873046875
2020-06-12,392.3972473144531
2020-06-15,390.40032958984375
2020-06-16,396.5908508300781
2020-06-17,400.58465576171875
2020-06-18,395.39263916015625
2020-06-19,399.7858581542969
2020-06-22,398.7873840332031
2020-06-23,390.2005920410156
2020-06-24,382.01318359375
2020-06-25,380.4156494140625
2020-06-26,389.2021179199219
2020-06-29,389.40179443359375
2020-06-30,377.6199035644531
2020-07-01,374.6245422363281
2020-07-02,385.6076965332031
2020-07-03,385.008544921875
2020-07-06,386.007080078125
2020-07-07,383.01165771484375
2020-07-08,378.618408203125
2020-07-09,368.6337585449219
2020-07-10,364.6398620605469
2020-07-13,378.618408203125
2020-07-14,378.618408203125
2020-07-15,388.20367431640625
2020-07-16,379.4171447753906
2020-07-17,364.0407409667969
2020-07-20,368.6337585449219
2020-07-21,393.99481201171875
2020-07-22,386.8057861328125
2020-07-23,388.4033203125
2020-07-24,369.8318786621094
2020-07-27,369.4324951171875
2020-07-28,365.0392761230469
2020-07-29,359.84722900390625
2020-07-30,353.4570007324219
2020-07-31,349.46319580078125
2020-08-03,356.8518371582031
2020-08-04,368.6337585449219
2020-08-05,383.6107482910156
2020-08-06,374.6245422363281
2020-08-07,382.41253662109375
2020-08-10,380.8150329589844
2020-08-11,396.3910827636719
2020-08-12,401.3834533691406
2020-08-13,400.1852722167969
2020-08-14,396.19134521484375
2020-08-17,396.19134521484375
2020-08-18,390.9993591308594
2020-08-19,390.0008850097656
2020-08-20,388.00396728515625
2020-08-21,383.01165771484375
2020-08-24,385.4079284667969
2020-08-25,381.8134765625
2020-08-26,379.01776123046875
2020-08-27,377.4202880859375
2020-08-28,384.6092224121094
2020-09-01,372.8273010253906
2020-09-02,376.62152099609375
2020-09-03,379.2174377441406
2020-09-04,376.8211364746094
2020-09-07,384.4095153808594
2020-09-08,387.2052307128906
2020-09-09,389.6015319824219
2020-09-10,380.8150329589844
2020-09-11,380.8150329589844
2020-09-14,381.8134765625
2020-09-15,379.6168518066406
2020-09-16,379.6168518066406
2020-09-17,380.4156494140625
2020-09-18,369.4324951171875
2020-09-21,362.8426513671875
2020-09-22,360.6460266113281
2020-09-23,371.0300598144531
2020-09-24,360.4463195800781
2020-09-25,361.4447937011719
2020-09-28,368.03466796875
2020-09-29,371.229736328125
2020-09-30,373.8257141113281
2020-10-01,373.8257141113281
2020-10-02,372.8273010253906
2020-10-05,379.6168518066406
2020-10-06,389.40179443359375
2020-10-07,391.19903564453125
2020-10-08,395.19293212890625
2020-10-09,399.386474609375
2020-10-12,415.3619384765625
2020-10-13,410.5693359375
2020-10-14,414.5632019042969
2020-10-15,400.1852722167969
2020-10-16,389.00250244140625
2020-10-19,399.18682861328125
2020-10-20,402.1822204589844
2020-10-21,399.386474609375
2020-10-22,391.7981262207031
2020-10-23,394.5938415527344
2020-10-26,382.01318359375
2020-10-27,371.4294128417969
2020-10-28,355.85333251953125
2020-10-29,359.44781494140625
2020-10-30,357.0515441894531
2020-11-02,355.85333251953125
2020-11-03,357.450927734375
2020-11-04,357.2511901855469
2020-11-05,362.4432373046875
2020-11-06,356.8518371582031
2020-11-09,396.19134521484375
2020-11-10,411.36810302734375
2020-11-11,411.56781005859375
2020-11-12,417.1591796875
2020-11-13,422.3512268066406
2020-11-16,443.9180908203125
2020-11-17,454.1024475097656
2020-11-18,442.1208801269531
2020-11-19,434.3328857421875
2020-11-20,428.342041015625
2020-11-23,436.1300354003906
2020-11-24,442.32049560546875
2020-11-25,442.32049560546875
2020-11-26,424.94720458984375
2020-11-27,422.9503173828125
2020-11-30,413.9640808105469
2020-12-01,427.9425964355469
2020-12-02,432.73529052734375
2020-12-03,447.7122497558594
2020-12-04,449.70916748046875
2020-12-07,441.32208251953125
2020-12-08,435.9303894042969
2020-12-09,438.32666015625
2020-12-10,434.931884765625
2020-12-11,437.3282165527344
2020-12-14,435.131591796875
2020-12-15,436.7290954589844
2020-12-16,441.32208251953125
2020-12-17,448.51104736328125
2020-12-18,451.3067321777344
2020-12-21,442.71990966796875
2020-12-22,443.9180908203125
2020-12-23,448.51104736328125
2020-12-24,464.28680419921875
2020-12-29,464.4864807128906
2020-12-30,455.6999816894531
2020-12-31,446.71380615234375
2021-01-04,452.70458984375
2021-01-05,454.7015075683594
2021-01-06,470.87664794921875
2021-01-07,473.67236328125
2021-01-08,472.67388916015625
2021-01-11,455.10089111328125
2021-01-12,457.29754638671875
2021-01-13,444.51715087890625
2021-01-14,447.3128967285156
2021-01-15,445.1162414550781
2021-01-18,444.7168273925781
2021-01-19,444.7168273925781
2021-01-20,447.91192626953125
2021-01-21,451.90582275390625
2021-01-22,447.5125732421875
2021-01-25,440.7229919433594
2021-01-26,443.1192932128906
2021-01-27,446.51409912109375
2021-01-28,447.5125732421875
2021-01-29,449.1100769042969
2021-02-01,456.8981018066406
2021-02-02,456.6984558105469
2021-02-03,457.6968994140625
2021-02-04,458.8951416015625
2021-02-05,458.2959899902344
2021-02-08,461.2913818359375
2021-02-09,468.6800537109375
2021-02-10,470.2775573730469
2021-02-11,479.2637939453125
2021-02-12,481.0610046386719
2021-02-15,496.6371154785156
2021-02-16,500.2315979003906
2021-02-17,488.64935302734375
2021-02-18,479.6631774902344
2021-02-19,489.44818115234375
2021-02-22,485.8537292480469
2021-02-23,496.6371154785156
2021-02-24,496.8367919921875
2021-02-25,488.84906005859375
2021-02-26,477.4665832519531
2021-03-01,484.2561340332031
2021-03-02,486.0533752441406
2021-03-03,489.2484436035156
2021-03-04,483.6570739746094
2021-03-05,472.0748291015625
2021-03-08,481.46044921875
2021-03-09,485.2546081542969
2021-03-10,473.27294921875
2021-03-11,474.6708679199219
2021-03-12,479.2637939453125
2021-03-15,475.6692810058594
2021-03-16,482.0594787597656
2021-03-17,487.05181884765625
2021-03-18,486.0533752441406
2021-03-19,481.8597717285156
2021-03-22,480.46197509765625
2021-03-23,471.6754455566406
2021-03-24,468.4803771972656
2021-03-25,466.08404541015625
2021-03-26,468.2806396484375
2021-03-29,467.08245849609375
2021-03-30,475.0702209472656
2021-03-31,469.2791748046875
2021-04-01,477.66619873046875
2021-04-06,483.2576904296875
2021-04-07,484.85516357421875
2021-04-08,499.7323303222656
2021-04-09,554.1488037109375
2021-04-12,539.1717529296875
2021-04-13,539.6710815429688
2021-04-14,543.6648559570312
2021-04-15,547.1595458984375
2021-04-16,548.6572875976562
2021-04-19,543.1657104492188
2021-04-20,533.6801147460938
2021-04-21,536.6756591796875
2021-04-22,549.1564331054688
2021-04-23,553.6495971679688
2021-04-26,558.1426391601562
2021-04-27,556.6448974609375
2021-04-28,556.1456909179688
2021-04-29,553.6495971679688
2021-04-30,559.640380859375
2021-05-04,564.1333618164062
2021-05-05,564.1333618164062
2021-05-06,564.632568359375
2021-05-07,595.5851440429688
2021-05-10,599.0797119140625
2021-05-11,588.0966186523438
2021-05-12,596.5835571289062
2021-05-13,590.0935668945312
2021-05-14,590.5927124023438
2021-05-17,593.0889282226562
2021-05-18,591.0919799804688
2021-05-19,592.0903930664062
2021-05-20,603.57275390625
2021-05-21,590.5927124023438
2021-05-24,574.6173706054688
2021-05-25,585.1011962890625
2021-05-26,583.1043090820312
2021-05-27,582.6051025390625
2021-05-28,598.0812377929688
2021-06-01,599.5789184570312
2021-06-02,600.577392578125
2021-06-03,602.5744018554688
2021-06-04,594.586669921875
2021-06-07,608.0659790039062
2021-06-08,610.5621337890625
2021-06-09,613.5574340820312
2021-06-10,597.5820922851562
2021-06-11,600.0782470703125
2021-06-14,604.072021484375
2021-06-15,588.0966186523438
2021-06-16,593.588134765625
2021-06-17,584.6019897460938
2021-06-18,574.6173706054688
2021-06-21,578.1119384765625
2021-06-22,586.0997314453125
2021-06-23,590.0935668945312
2021-06-24,592.5896606445312
2021-06-25,589.0950317382812
2021-06-28,591.5912475585938
2021-06-29,574.1181030273438
2021-06-30,558.1426391601562
2021-07-01,572.6203002929688
2021-07-02,568.1272583007812
2021-07-05,580.608154296875
2021-07-06,574.6173706054688
2021-07-07,591.5912475585938
2021-07-08,583.603515625
2021-07-09,593.588134765625
2021-07-12,597.5820922851562
2021-07-13,606.5682373046875
2021-07-14,609.0645141601562
2021-07-15,606.5682373046875
2021-07-16,612.059814453125
2021-07-19,599.5789184570312
2021-07-20,600.577392578125
2021-07-21,597.0828247070312
2021-07-22,602.0750732421875
2021-07-23,618.0505981445312
2021-07-26,619.049072265625
2021-07-27,619.049072265625
2021-07-28,618.0505981445312
2021-07-29,624.0414428710938
2021-07-30,614.0567626953125
2021-08-02,619.5482177734375
2021-08-03,622.543701171875
2021-08-04,609.5636596679688
2021-08-05,618.5498046875
2021-08-06,622.04443359375
2021-08-09,602.0750732421875
2021-08-10,594.0874633789062
2021-08-11,590.5927124023438
2021-08-12,588.0966186523438
2021-08-13,590.0935668945312
2021-08-16,590.0935668945312
2021-08-17,590.5927124023438
2021-08-18,603.57275390625
2021-08-19,607.566650390625
2021-08-20,609.5636596679688
2021-08-23,615.5545043945312
2021-08-24,610.0629272460938
2021-08-25,618.5498046875
2021-08-26,623.5421752929688
2021-08-27,631.52978515625
2021-08-31,629.0337524414062
2021-09-01,634.0260009765625
2021-09-02,623.58837890625
2021-09-03,611.1065673828125
2021-09-06,618.5955810546875
2021-09-07,616.5985717773438
2021-09-08,615.1007690429688
2021-09-09,630.5780639648438
2021-09-10,635.57080078125
2021-09-13,646.0554809570312
2021-09-14,640.5635375976562
2021-09-15,644.5576782226562
2021-09-16,650.049560546875
2021-09-17,637.56787109375
2021-09-20,636.5692749023438
2021-09-21,635.071533203125
2021-09-22,645.5562133789062
2021-09-23,650.049560546875
2021-09-24,649.55029296875
2021-09-27,643.059814453125
2021-09-28,628.5810546875
2021-09-29,623.58837890625
2021-09-30,620.0933837890625
2021-10-01,616.5985717773438
2021-10-04,607.1123657226562
2021-10-05,611.6058349609375
2021-10-06,659.5357055664062
2021-10-07,676.510986328125
2021-10-08,678.5079345703125
2021-10-11,652.5460205078125
2021-10-12,646.5546875
2021-10-13,664.0291748046875
2021-10-14,679.5064697265625
2021-10-15,672.0175170898438
2021-10-18,659.5357055664062
2021-10-19,665.5269775390625
2021-10-20,659.5357055664062
2021-10-21,652.5460205078125
2021-10-22,660.0349731445312
2021-10-25,657.5387573242188
2021-10-26,665.0277099609375
2021-10-27,667.5241088867188
2021-10-28,667.0247802734375
2021-10-29,663.0307006835938
2021-11-01,663.5299682617188
2021-11-02,653.5445556640625
2021-11-03,660.0349731445312
2021-11-04,677.0101318359375
2021-11-05,669.5211791992188
2021-11-08,674.0145263671875
2021-11-09,645.056884765625
2021-11-10,649.051025390625
2021-11-11,656.0408935546875
2021-11-12,662.0321044921875
2021-11-15,662.0321044921875
2021-11-16,653.5445556640625
2021-11-17,667.5241088867188
2021-11-18,674.5138549804688
2021-11-19,668.0233764648438
2021-11-22,670.0205078125
2021-11-23,656.0408935546875
2021-11-24,661.0335693359375
2021-11-25,665.0277099609375
2021-11-26,633.5736694335938
2021-11-29,632.5751953125
2021-11-30,629.57958984375
2021-12-01,655.0423583984375
2021-12-02,650.5489501953125
2021-12-03,652.0468139648438
2021-12-06,652.0468139648438
2021-12-07,677.0101318359375
2021-12-08,660.0349731445312
2021-12-09,651.5475463867188
2021-12-10,642.560546875
2021-12-13,632.0758666992188
2021-12-14,621.59130859375
2021-12-15,622.0905151367188
2021-12-16,632.0758666992188
2021-12-17,627.083251953125
2021-12-20,620.0933837890625
2021-12-21,628.081787109375
2021-12-22,628.5810546875
2021-12-23,643.059814453125
2021-12-24,636.5692749023438
2021-12-29,662.0321044921875
2021-12-30,652.0468139648438
2021-12-31,632.5751953125
2022-01-04,653.5445556640625
2022-01-05,642.0613403320312
2022-01-06,631.0773315429688
2022-01-07,619.0948486328125
2022-01-10,613.602783203125
2022-01-11,633.074462890625
2022-01-12,629.0803833007812
2022-01-13,620.0933837890625
2022-01-14,617.5971069335938
2022-01-17,620.0933837890625
2022-01-18,606.6130981445312
2022-01-19,605.6145629882812
2022-01-20,599.1240844726562
2022-01-21,587.640869140625
2022-01-24,578.6539306640625
2022-01-25,582.6482543945312
2022-01-26,576.6568603515625
2022-01-27,576.6568603515625
2022-01-28,572.6627197265625
2022-01-31,579.6525268554688
2022-02-01,593.1328125
2022-02-02,598.1255493164062
2022-02-03,594.1314697265625
2022-02-04,586.642333984375
2022-02-07,586.1431274414062
2022-02-08,592.13427734375
2022-02-09,603.1182861328125
2022-02-10,605.1152954101562
2022-02-11,594.6307373046875
2022-02-14,586.642333984375
2022-02-15,612.1051025390625
2022-02-16,608.6102905273438
2022-02-17,603.1182861328125
2022-02-18,609.6087646484375
2022-02-21,582.6482543945312
2022-02-22,577.6553955078125
2022-02-23,575.6583862304688
2022-02-24,547.6993408203125
2022-02-25,574.6598510742188
2022-02-28,573.1620483398438
2022-03-01,543.2057495117188
2022-03-02,555.6876220703125
2022-03-03,514.7474365234375
2022-03-04,450.34161376953125
2022-03-07,433.366455078125
2022-03-08,431.569091796875
2022-03-09,469.1141662597656
2022-03-10,467.51654052734375
2022-03-11,476.50335693359375
2022-03-14,492.0805969238281
2022-03-15,482.49462890625
2022-03-16,507.2583923339844
2022-03-17,511.25250244140625
2022-03-18,514.7474365234375
2022-03-21,509.2554626464844
2022-03-22,509.7547607421875
2022-03-23,512.2511596679688
2022-03-24,500.26861572265625
2022-03-25,496.4742126464844
2022-03-28,498.27154541015625
2022-03-29,518.7415771484375
2022-03-30,499.7693176269531
2022-03-31,491.68115234375
2022-04-01,482.49462890625
2022-04-04,478.50048828125
2022-04-05,477.3022155761719
2022-04-06,462.1243591308594
2022-04-07,461.3255310058594
2022-04-08,472.7088928222656
2022-04-11,472.30950927734375
2022-04-12,481.6957702636719
2022-04-13,459.1287536621094
2022-04-14,471.1112365722656
2022-04-19,477.70159912109375
2022-04-20,489.484375
2022-04-21,496.4742126464844
2022-04-22,483.4931640625
2022-04-25,479.4989929199219
2022-04-26,481.29632568359375
2022-04-27,477.5019226074219
2022-04-28,488.2861328125
2022-04-29,490.6826171875
2022-05-03,479.4989929199219
2022-05-04,477.70159912109375
2022-05-05,478.10101318359375
2022-05-06,471.71038818359375
2022-05-09,457.1316833496094
2022-05-10,458.7293395996094
2022-05-11,465.9188537597656
2022-05-12,467.9159240722656
2022-05-13,479.4989929199219
2022-05-16,474.90570068359375
2022-05-17,484.8910827636719
2022-05-18,486.0893249511719
2022-05-19,448.2396240234375
2022-05-20,449.837646484375
2022-05-23,457.2284240722656
2022-05-24,446.64166259765625
2022-05-25,438.25213623046875
2022-05-26,456.8289489746094
2022-05-27,458.2271728515625
2022-05-30,463.0212097167969
2022-05-31,458.2271728515625
2022-06-01,456.429443359375
2022-06-06,462.8214111328125
2022-06-07,460.624267578125
2022-06-08,455.2309265136719
2022-06-09,450.6366882324219
2022-06-10,432.6591491699219
2022-06-13,413.483154296875
2022-06-14,402.8963928222656
2022-06-15,409.088623046875
2022-06-16,385.51806640625
2022-06-17,390.1123046875
2022-06-20,400.6990966796875
2022-06-21,399.5005798339844
2022-06-22,407.4906005859375
2022-06-23,404.494384765625
2022-06-24,420.8738708496094
2022-06-27,417.2783508300781
2022-06-28,417.0786437988281
2022-06-29,406.09234619140625
2022-06-30,399.1011047363281
2022-07-01,404.494384765625
2022-07-04,401.0986328125
2022-07-05,393.3083190917969
2022-07-06,405.49310302734375
2022-07-07,418.8763427734375
2022-07-08,421.27337646484375
2022-07-11,421.6728820800781
2022-07-12,429.463134765625
2022-07-13,438.0523986816406
2022-07-14,426.4668884277344
2022-07-15,440.0499267578125
2022-07-18,455.2309265136719
2022-07-19,457.2284240722656
2022-07-20,453.43316650390625
2022-07-21,472.00994873046875
2022-07-22,466.0174560546875
2022-07-25,458.826416015625
2022-07-26,446.44189453125
2022-07-27,445.0436706542969
2022-07-28,450.8363952636719
2022-07-29,457.2284240722656
2022-08-01,459.2259216308594
2022-08-02,443.6453857421875
2022-08-03,456.429443359375
2022-08-04,461.023681640625
2022-08-05,451.0361633300781
2022-08-08,418.47686767578125
2022-08-09,435.8551330566406
2022-08-10,444.24462890625
2022-08-11,447.04119873046875
2022-08-12,452.4344482421875
2022-08-15,445.0436706542969
2022-08-16,444.24462890625
2022-08-17,444.44439697265625
2022-08-18,450.6366882324219
2022-08-19,450.6366882324219
2022-08-22,447.64044189453125
2022-08-23,445.8426513671875
2022-08-24,444.44439697265625
2022-08-25,440.44940185546875
2022-08-26,437.453125
2022-08-30,435.6553955078125
2022-08-31,433.65789794921875
2022-09-01,382.7648620605469
2022-09-02,384.16326904296875
2022-09-05,383.1644287109375
2022-09-06,385.9611511230469
2022-09-07,385.5616760253906
2022-09-08,388.758056640625
2022-09-09,401.7432861328125
2022-09-12,416.32666015625
2022-09-13,414.9282531738281
2022-09-14,397.7478332519531
2022-09-15,399.5457458496094
2022-09-16,393.1530456542969
2022-09-20,390.7557678222656
2022-09-21,391.3550720214844
2022-09-22,387.55938720703125
2022-09-23,375.1734619140625
2022-09-26,382.964599609375
2022-09-27,378.5696105957031
2022-09-28,370.5787048339844
2022-09-29,361.7887268066406
2022-09-30,370.1791687011719
2022-10-03,374.57415771484375
2022-10-04,393.3528137207031
2022-10-05,392.1541442871094
2022-10-06,391.1553039550781
2022-10-07,376.3721008300781
2022-10-10,375.5730285644531
2022-10-11,369.3800354003906
2022-10-12,374.77392578125
2022-10-13,379.9679870605469
2022-10-14,405.5389709472656
2022-10-17,417.5252990722656
2022-10-18,429.1121826171875
2022-10-19,413.72967529296875
2022-10-20,410.7330627441406
2022-10-21,399.5457458496094
2022-10-24,405.73870849609375
2022-10-25,416.126953125
2022-10-26,425.5162353515625
2022-10-27,424.91693115234375
2022-10-28,425.5162353515625
2022-10-31,421.7205810546875
2022-11-01,428.3130798339844
2022-11-02,436.1042175292969
2022-11-03,428.5128479003906
2022-11-04,451.2869567871094
2022-11-07,456.6808166503906
2022-11-08,457.6796875
2022-11-09,459.0780944824219
2022-11-10,477.656982421875
2022-11-11,490.44244384765625
2022-11-14,483.650146484375
2022-11-15,477.0576477050781
2022-11-16,468.2676086425781
2022-11-17,466.46966552734375
2022-11-18,481.0531311035156
2022-11-21,483.45037841796875
2022-11-22,486.8465270996094
2022-11-23,488.84423828125
2022-11-24,488.2449035644531
2022-11-25,491.041748046875
2022-11-28,483.05084228515625
2022-11-29,480.05426025390625
2022-11-30,473.261962890625
2022-12-01,487.6456298828125
2022-12-02,486.0474548339844
2022-12-05,479.0553894042969
2022-12-06,464.272216796875
2022-12-07,455.2823791503906
2022-12-08,454.0837707519531
2022-12-09,458.4787902832031
2022-12-12,460.2767028808594
2022-12-13,461.8749084472656
2022-12-14,461.475341796875
2022-12-15,452.8851013183594
2022-12-16,451.2869567871094
2022-12-19,453.48443603515625
2022-12-20,454.0837707519531
2022-12-21,465.4708251953125
2022-12-22,463.2733459472656
2022-12-23,475.2596740722656
2022-12-28,464.272216796875
2022-12-29,468.06787109375
2022-12-30,460.6763000488281
2023-01-03,474.660400390625
2023-01-04,479.0553894042969
2023-01-05,476.4583435058594
2023-01-06,471.6637878417969
2023-01-09,473.261962890625
2023-01-10,438.9010314941406
2023-01-11,446.0928649902344
2023-01-12,453.28466796875
2023-01-13,450.6876525878906
2023-01-16,453.48443603515625
2023-01-17,443.4958190917969
2023-01-18,452.8851013183594
2023-01-19,450.88739013671875
2023-01-20,458.67852783203125
2023-01-23,453.28466796875
2023-01-24,450.2880859375
2023-01-25,447.0917053222656
2023-01-26,444.49468994140625
2023-01-27,451.4866943359375
2023-01-30,448.4901123046875
2023-01-31,455.6819763183594
2023-02-01,457.6796875
2023-02-02,478.8555908203125
2023-02-03,488.6445007324219
2023-02-06,484.4492492675781
2023-02-07,466.2699279785156
2023-02-08,470.4651184082031
2023-02-09,466.6694641113281
2023-02-10,459.6773986816406
2023-02-13,460.4764709472656
