Date,EXPN.L
2019-03-25,2001.2880859375
2019-03-26,2033.2608642578125
2019-03-27,2023.269287109375
2019-03-28,2047.2490234375
2019-03-29,2077.223388671875
2019-04-01,2092.2109375
2019-04-02,2119.18701171875
2019-04-03,2110.194580078125
2019-04-04,2088.2138671875
2019-04-05,2089.213134765625
2019-04-08,2094.208740234375
2019-04-09,2113.192626953125
2019-04-10,2122.184814453125
2019-04-11,2174.140380859375
2019-04-12,2190.1259765625
2019-04-15,2155.15673828125
2019-04-16,2160.15234375
2019-04-17,2158.154052734375
2019-04-18,2198.11962890625
2019-04-23,2212.10791015625
2019-04-24,2232.09033203125
2019-04-25,2233.090087890625
2019-04-26,2245.079833984375
2019-04-29,2234.089599609375
2019-04-30,2223.0986328125
2019-05-01,2213.10693359375
2019-05-02,2200.118408203125
2019-05-03,2214.1064453125
2019-05-07,2179.13623046875
2019-05-08,2194.123291015625
2019-05-09,2173.14111328125
2019-05-10,2181.134521484375
2019-05-13,2172.14208984375
2019-05-14,2207.1123046875
2019-05-15,2237.086181640625
2019-05-16,2318.017578125
2019-05-17,2298.0341796875
2019-05-20,2299.03369140625
2019-05-21,2328.00830078125
2019-05-22,2376.966552734375
2019-05-23,2338.00048828125
2019-05-24,2330.00732421875
2019-05-28,2364.977294921875
2019-05-29,2343.995361328125
2019-05-30,2377.966064453125
2019-05-31,2384.960205078125
2019-06-03,2398.94775390625
2019-06-04,2372.97021484375
2019-06-05,2381.962646484375
2019-06-06,2387.956787109375
2019-06-07,2397.948974609375
2019-06-10,2402.945068359375
2019-06-11,2385.958984375
2019-06-12,2394.951171875
2019-06-13,2381.962646484375
2019-06-14,2405.941650390625
2019-06-17,2417.932373046875
2019-06-18,2440.912109375
2019-06-19,2378.964599609375
2019-06-20,2416.932861328125
2019-06-21,2411.93701171875
2019-06-24,2460.89501953125
2019-06-25,2427.923583984375
2019-06-26,2392.952880859375
2019-06-27,2348.245849609375
2019-06-28,2382.220947265625
2019-07-01,2403.205078125
2019-07-02,2438.179443359375
2019-07-03,2435.181640625
2019-07-04,2434.182373046875
2019-07-05,2363.235107421875
2019-07-08,2403.205078125
2019-07-09,2388.216064453125
2019-07-10,2383.219970703125
2019-07-11,2386.218017578125
2019-07-12,2373.2275390625
2019-07-15,2416.195556640625
2019-07-16,2388.216064453125
2019-07-17,2412.19873046875
2019-07-18,2378.22412109375
2019-07-19,2406.202880859375
2019-07-22,2430.18505859375
2019-07-23,2428.18701171875
2019-07-24,2450.17041015625
2019-07-25,2437.179931640625
2019-07-26,2480.14794921875
2019-07-29,2518.119384765625
2019-07-30,2509.126708984375
2019-07-31,2498.134765625
2019-08-01,2542.101318359375
2019-08-02,2477.150390625
2019-08-05,2449.171142578125
2019-08-06,2445.173828125
2019-08-07,2495.136474609375
2019-08-08,2556.091064453125
2019-08-09,2542.101318359375
2019-08-12,2554.0927734375
2019-08-13,2531.109619140625
2019-08-14,2498.134765625
2019-08-15,2498.134765625
2019-08-16,2516.120849609375
2019-08-19,2532.10888671875
2019-08-20,2504.1298828125
2019-08-21,2563.085205078125
2019-08-22,2523.115966796875
2019-08-23,2513.123291015625
2019-08-27,2533.108154296875
2019-08-28,2506.128173828125
2019-08-29,2511.124267578125
2019-08-30,2516.120849609375
2019-09-02,2592.06396484375
2019-09-03,2597.060302734375
2019-09-04,2603.055908203125
2019-09-05,2584.070068359375
2019-09-06,2629.036865234375
2019-09-09,2573.07861328125
2019-09-10,2468.15673828125
2019-09-11,2479.148193359375
2019-09-12,2523.115966796875
2019-09-13,2466.158203125
2019-09-16,2440.177734375
2019-09-17,2492.138916015625
2019-09-18,2489.14111328125
2019-09-19,2533.108154296875
2019-09-20,2536.1064453125
2019-09-23,2546.0986328125
2019-09-24,2547.097900390625
2019-09-25,2513.123291015625
2019-09-26,2569.081298828125
2019-09-27,2593.063720703125
2019-09-30,2597.060302734375
2019-10-01,2539.10400390625
2019-10-02,2475.151611328125
2019-10-03,2456.165771484375
2019-10-04,2530.11083984375
2019-10-07,2546.0986328125
2019-10-08,2556.091064453125
2019-10-09,2552.093994140625
2019-10-10,2506.128173828125
2019-10-11,2481.147216796875
2019-10-14,2453.167724609375
2019-10-15,2433.18310546875
2019-10-16,2409.20068359375
2019-10-17,2401.206787109375
2019-10-18,2369.23046875
2019-10-21,2325.26318359375
2019-10-22,2345.24853515625
2019-10-23,2340.252197265625
2019-10-24,2387.21728515625
2019-10-25,2389.2158203125
2019-10-28,2418.19482421875
2019-10-29,2415.196044921875
2019-10-30,2444.174560546875
2019-10-31,2426.18798828125
2019-11-01,2418.19482421875
2019-11-04,2417.195068359375
2019-11-05,2366.23291015625
2019-11-06,2381.2216796875
2019-11-07,2368.2314453125
2019-11-08,2386.218017578125
2019-11-11,2380.22265625
2019-11-12,2440.177734375
2019-11-13,2475.151611328125
2019-11-14,2462.1611328125
2019-11-15,2436.180419921875
2019-11-18,2425.188720703125
2019-11-19,2478.149169921875
2019-11-20,2472.15380859375
2019-11-21,2443.175537109375
2019-11-22,2509.126708984375
2019-11-25,2562.087158203125
2019-11-26,2552.093994140625
2019-11-27,2559.0888671875
2019-11-28,2557.090576171875
2019-11-29,2561.087158203125
2019-12-02,2525.1142578125
2019-12-03,2471.154541015625
2019-12-04,2455.166748046875
2019-12-05,2449.171142578125
2019-12-06,2470.1552734375
2019-12-09,2457.165283203125
2019-12-10,2452.1689453125
2019-12-11,2441.176513671875
2019-12-12,2456.165771484375
2019-12-13,2445.173828125
2019-12-16,2505.12890625
2019-12-17,2526.11328125
2019-12-18,2532.10888671875
2019-12-19,2533.108154296875
2019-12-20,2555.09228515625
2019-12-23,2563.085205078125
2019-12-24,2603.055908203125
2019-12-27,2591.06494140625
2019-12-30,2568.08251953125
2019-12-31,2550.095703125
2020-01-02,2548.207763671875
2020-01-03,2548.207763671875
2020-01-06,2534.21826171875
2020-01-07,2528.22216796875
2020-01-08,2531.2197265625
2020-01-09,2577.1875
2020-01-10,2567.19482421875
2020-01-13,2564.196533203125
2020-01-14,2596.17431640625
2020-01-15,2640.143310546875
2020-01-16,2618.158447265625
2020-01-17,2648.1376953125
2020-01-20,2641.142822265625
2020-01-21,2609.1650390625
2020-01-22,2642.1416015625
2020-01-23,2615.1611328125
2020-01-24,2691.107421875
2020-01-27,2642.1416015625
2020-01-28,2703.098876953125
2020-01-29,2715.090576171875
2020-01-30,2693.10595703125
2020-01-31,2635.14697265625
2020-02-03,2673.120361328125
2020-02-04,2716.090087890625
2020-02-05,2751.0654296875
2020-02-06,2767.053955078125
2020-02-07,2759.0595703125
2020-02-10,2776.047607421875
2020-02-11,2816.01953125
2020-02-12,2775.048095703125
2020-02-13,2808.025390625
2020-02-14,2821.01611328125
2020-02-17,2822.01513671875
2020-02-18,2824.013916015625
2020-02-19,2895.963623046875
2020-02-20,2866.984130859375
2020-02-21,2860.988037109375
2020-02-24,2774.048828125
2020-02-25,2748.0673828125
2020-02-26,2763.056884765625
2020-02-27,2667.12451171875
2020-02-28,2589.1796875
2020-03-02,2705.097412109375
2020-03-03,2810.023681640625
2020-03-04,2829.010498046875
2020-03-05,2798.0322265625
2020-03-06,2616.159912109375
2020-03-09,2458.2705078125
2020-03-10,2408.30615234375
2020-03-11,2347.34912109375
2020-03-12,2087.53173828125
2020-03-13,2143.492919921875
2020-03-16,2053.5556640625
2020-03-17,2058.552490234375
2020-03-18,2015.5826416015625
2020-03-19,1949.62890625
2020-03-20,2034.5692138671875
2020-03-23,1880.67724609375
2020-03-24,2112.5146484375
2020-03-25,2293.38720703125
2020-03-26,2478.257080078125
2020-03-27,2291.388671875
2020-03-30,2346.349609375
2020-03-31,2249.417724609375
2020-04-01,2204.449951171875
2020-04-02,2188.4609375
2020-04-03,2112.5146484375
2020-04-06,2175.4697265625
2020-04-07,2218.440185546875
2020-04-08,2242.4228515625
2020-04-09,2250.417724609375
2020-04-14,2284.393798828125
2020-04-15,2211.444580078125
2020-04-16,2304.379150390625
2020-04-17,2376.328857421875
2020-04-20,2423.296142578125
2020-04-21,2295.3857421875
2020-04-22,2339.354736328125
2020-04-23,2322.36669921875
2020-04-24,2256.4130859375
2020-04-27,2341.353515625
2020-04-28,2467.2646484375
2020-04-29,2481.255126953125
2020-04-30,2374.330078125
2020-05-01,2348.34814453125
2020-05-04,2345.3505859375
2020-05-05,2434.288330078125
2020-05-06,2468.26416015625
2020-05-07,2599.17236328125
2020-05-11,2554.203857421875
2020-05-12,2496.244140625
2020-05-13,2469.263671875
2020-05-14,2355.34375
2020-05-15,2399.312255859375
2020-05-18,2516.230224609375
2020-05-19,2520.2275390625
2020-05-20,2706.096923828125
2020-05-21,2683.11279296875
2020-05-22,2674.119384765625
2020-05-26,2761.057861328125
2020-05-27,2808.025390625
2020-05-28,2864.9853515625
2020-05-29,2811.023193359375
2020-06-01,2809.0244140625
2020-06-02,2818.018310546875
2020-06-03,2884.971435546875
2020-06-04,2911.9521484375
2020-06-05,2844.000244140625
2020-06-08,2751.0654296875
2020-06-09,2766.0546875
2020-06-10,2773.050048828125
2020-06-11,2702.099365234375
2020-06-12,2722.085693359375
2020-06-15,2734.076904296875
2020-06-16,2824.013916015625
2020-06-17,2820.016845703125
2020-06-18,2817.018798828125
2020-06-19,2819.017822265625
2020-06-22,2813.021728515625
2020-06-23,2880.973876953125
2020-06-24,2804.028076171875
2020-06-25,2772.3076171875
2020-06-26,2815.28173828125
2020-06-29,2849.260986328125
2020-06-30,2817.280517578125
2020-07-01,2855.25732421875
2020-07-02,2885.2392578125
2020-07-03,2891.235107421875
2020-07-06,2919.218505859375
2020-07-07,2871.24755859375
2020-07-08,2876.24462890625
2020-07-09,2787.298828125
2020-07-10,2777.30517578125
2020-07-13,2819.27978515625
2020-07-14,2823.277099609375
2020-07-15,2843.2646484375
2020-07-16,2814.2822265625
2020-07-17,2826.275146484375
2020-07-20,2847.261962890625
2020-07-21,2802.289794921875
2020-07-22,2802.289794921875
2020-07-23,2856.256591796875
2020-07-24,2774.306640625
2020-07-27,2776.3056640625
2020-07-28,2768.310546875
2020-07-29,2804.288330078125
2020-07-30,2749.32177734375
2020-07-31,2675.3671875
2020-08-03,2771.30908203125
2020-08-04,2708.346923828125
2020-08-05,2730.33349609375
2020-08-06,2724.337158203125
2020-08-07,2764.312744140625
2020-08-10,2727.33544921875
2020-08-11,2766.311767578125
2020-08-12,2863.25244140625
2020-08-13,2827.27392578125
2020-08-14,2772.3076171875
2020-08-17,2794.29443359375
2020-08-18,2793.29541015625
2020-08-19,2786.299560546875
2020-08-20,2778.304443359375
2020-08-21,2762.314208984375
2020-08-24,2826.275146484375
2020-08-25,2792.2958984375
2020-08-26,2816.281005859375
2020-08-27,2803.289306640625
2020-08-28,2788.29833984375
2020-09-01,2733.33203125
2020-09-02,2834.270263671875
2020-09-03,2741.3271484375
2020-09-04,2668.37158203125
2020-09-07,2797.29296875
2020-09-08,2922.216552734375
2020-09-09,2981.180419921875
2020-09-10,2939.2060546875
2020-09-11,2942.204345703125
2020-09-14,2948.20068359375
2020-09-15,2992.173828125
2020-09-16,3063.13037109375
2020-09-17,3082.118896484375
2020-09-18,3122.0947265625
2020-09-21,2954.19677734375
2020-09-22,2955.1962890625
2020-09-23,2992.173828125
2020-09-24,2936.2080078125
2020-09-25,2969.18798828125
2020-09-28,2952.197998046875
2020-09-29,2951.198974609375
2020-09-30,2918.218994140625
2020-10-01,2936.2080078125
2020-10-02,2949.19970703125
2020-10-05,2997.17041015625
2020-10-06,2933.209716796875
2020-10-07,2913.2216796875
2020-10-08,2932.21044921875
2020-10-09,2964.19091796875
2020-10-12,3012.16162109375
2020-10-13,3061.131591796875
2020-10-14,3061.131591796875
2020-10-15,2968.1884765625
2020-10-16,3082.118896484375
2020-10-19,3071.125244140625
2020-10-20,3061.131591796875
2020-10-21,2991.174560546875
2020-10-22,2959.193603515625
2020-10-23,2968.1884765625
2020-10-26,2945.202392578125
2020-10-27,2903.228271484375
2020-10-28,2823.277099609375
2020-10-29,2846.262451171875
2020-10-30,2815.28173828125
2020-11-02,2856.256591796875
2020-11-03,2917.21923828125
2020-11-04,3036.14697265625
2020-11-05,3121.09521484375
2020-11-06,3085.1171875
2020-11-09,3005.165771484375
2020-11-10,3016.159423828125
2020-11-11,3107.10400390625
2020-11-12,3169.066162109375
2020-11-13,3066.128662109375
2020-11-16,2993.1728515625
2020-11-17,2891.235107421875
2020-11-18,2910.224365234375
2020-11-19,2931.211181640625
2020-11-20,2904.227783203125
2020-11-23,2860.254150390625
2020-11-24,2725.336669921875
2020-11-25,2658.377685546875
2020-11-26,2626.397216796875
2020-11-27,2583.42333984375
2020-11-30,2644.38623046875
2020-12-01,2675.3671875
2020-12-02,2672.369140625
2020-12-03,2676.3662109375
2020-12-04,2659.376708984375
2020-12-07,2680.364501953125
2020-12-08,2770.30908203125
2020-12-09,2735.33056640625
2020-12-10,2741.3271484375
2020-12-11,2761.314453125
2020-12-14,2749.32177734375
2020-12-15,2705.348876953125
2020-12-16,2756.31787109375
2020-12-17,2764.312744140625
2020-12-18,2821.278076171875
2020-12-21,2790.296875
2020-12-22,2812.28369140625
2020-12-23,2777.30517578125
2020-12-24,2789.297119140625
2020-12-29,2853.258544921875
2020-12-30,2818.27978515625
2020-12-31,2775.305908203125
2021-01-04,2907.225341796875
2021-01-05,2848.26171875
2021-01-06,2877.24365234375
2021-01-07,2821.3828125
2021-01-08,2876.35107421875
2021-01-11,2831.376953125
2021-01-12,2727.4365234375
2021-01-13,2732.433837890625
2021-01-14,2709.447021484375
2021-01-15,2680.4638671875
2021-01-18,2679.4638671875
2021-01-19,2677.465087890625
2021-01-20,2644.484375
2021-01-21,2641.486083984375
2021-01-22,2634.489990234375
2021-01-25,2606.505615234375
2021-01-26,2612.502197265625
2021-01-27,2581.520263671875
2021-01-28,2563.530029296875
2021-01-29,2554.53564453125
2021-02-01,2638.4873046875
2021-02-02,2711.44580078125
2021-02-03,2679.4638671875
2021-02-04,2718.441650390625
2021-02-05,2635.4892578125
2021-02-08,2618.498779296875
2021-02-09,2531.548828125
2021-02-10,2531.548828125
2021-02-11,2578.52197265625
2021-02-12,2636.489013671875
2021-02-15,2634.489990234375
2021-02-16,2633.490234375
2021-02-17,2608.504638671875
2021-02-18,2578.52197265625
2021-02-19,2487.57421875
2021-02-22,2417.6142578125
2021-02-23,2381.634765625
2021-02-24,2328.6650390625
2021-02-25,2313.673828125
2021-02-26,2271.69775390625
2021-03-01,2315.6728515625
2021-03-02,2312.67431640625
2021-03-03,2308.6767578125
2021-03-04,2350.652587890625
2021-03-05,2368.64208984375
2021-03-08,2380.635498046875
2021-03-09,2439.6015625
2021-03-10,2437.602783203125
2021-03-11,2454.593017578125
2021-03-12,2418.61328125
2021-03-15,2429.607177734375
2021-03-16,2499.567138671875
2021-03-17,2462.58837890625
2021-03-18,2437.602783203125
2021-03-19,2423.61083984375
2021-03-22,2445.59814453125
2021-03-23,2458.59033203125
2021-03-24,2451.5947265625
2021-03-25,2493.57080078125
2021-03-26,2493.57080078125
2021-03-29,2519.555908203125
2021-03-30,2508.562255859375
2021-03-31,2495.5693359375
2021-04-01,2544.54150390625
2021-04-06,2531.548828125
2021-04-07,2534.547119140625
2021-04-08,2645.4833984375
2021-04-09,2651.48046875
2021-04-12,2646.4833984375
2021-04-13,2644.484375
2021-04-14,2636.489013671875
2021-04-15,2664.47265625
2021-04-16,2714.44384765625
2021-04-19,2692.456787109375
2021-04-20,2685.460693359375
2021-04-21,2687.45947265625
2021-04-22,2769.412353515625
2021-04-23,2765.414794921875
2021-04-26,2742.42822265625
2021-04-27,2794.398193359375
2021-04-28,2784.40380859375
2021-04-29,2776.40869140625
2021-04-30,2790.400390625
2021-05-04,2740.42919921875
2021-05-05,2777.408203125
2021-05-06,2771.41162109375
2021-05-07,2807.390869140625
2021-05-10,2720.440673828125
2021-05-11,2636.489013671875
2021-05-12,2616.499755859375
2021-05-13,2632.49072265625
2021-05-14,2657.476806640625
2021-05-17,2634.489990234375
2021-05-18,2628.4931640625
2021-05-19,2578.52197265625
2021-05-20,2700.451904296875
2021-05-21,2715.443603515625
2021-05-24,2729.435302734375
2021-05-25,2782.405029296875
2021-05-26,2732.433837890625
2021-05-27,2698.453125
2021-05-28,2701.45166015625
2021-06-01,2701.45166015625
2021-06-02,2729.435302734375
2021-06-03,2656.477294921875
2021-06-04,2660.474853515625
2021-06-07,2656.477294921875
2021-06-08,2703.450439453125
2021-06-09,2701.45166015625
2021-06-10,2679.4638671875
2021-06-11,2712.4453125
2021-06-14,2703.450439453125
2021-06-15,2743.42724609375
2021-06-16,2768.413330078125
2021-06-17,2783.40478515625
2021-06-18,2755.420166015625
2021-06-21,2798.395751953125
2021-06-22,2808.390380859375
2021-06-23,2804.39208984375
2021-06-24,2820.6201171875
2021-06-25,2816.622314453125
2021-06-28,2803.628662109375
2021-06-29,2812.624267578125
2021-06-30,2784.637939453125
2021-07-01,2837.612060546875
2021-07-02,2859.601318359375
2021-07-05,2843.609130859375
2021-07-06,2874.59423828125
2021-07-07,2941.561279296875
2021-07-08,2917.57275390625
2021-07-09,2936.5634765625
2021-07-12,2982.541015625
2021-07-13,3021.52197265625
2021-07-14,2975.544677734375
2021-07-15,3048.5087890625
2021-07-16,3084.4912109375
2021-07-19,3048.5087890625
2021-07-20,3040.5126953125
2021-07-21,3048.5087890625
2021-07-22,3107.480224609375
2021-07-23,3142.463134765625
2021-07-26,3098.484375
2021-07-27,3126.470703125
2021-07-28,3120.473388671875
2021-07-29,3168.449951171875
2021-07-30,3166.451171875
2021-08-02,3211.428955078125
2021-08-03,3211.428955078125
2021-08-04,3249.410400390625
2021-08-05,3225.422119140625
2021-08-06,3097.485107421875
2021-08-09,3101.48291015625
2021-08-10,3092.487060546875
2021-08-11,3107.480224609375
2021-08-12,3127.470458984375
2021-08-13,3135.466064453125
2021-08-16,3132.4677734375
2021-08-17,3164.452392578125
2021-08-18,3168.449951171875
2021-08-19,3162.453125
2021-08-20,3197.43603515625
2021-08-23,3206.431396484375
2021-08-24,3205.431884765625
2021-08-25,3198.435546875
2021-08-26,3182.443359375
2021-08-27,3199.43505859375
2021-08-31,3202.43359375
2021-09-01,3238.416015625
2021-09-02,3250.410400390625
2021-09-03,3245.41259765625
2021-09-06,3311.380615234375
2021-09-07,3290.390380859375
2021-09-08,3268.4013671875
2021-09-09,3250.410400390625
2021-09-10,3333.369140625
2021-09-13,3314.378662109375
2021-09-14,3340.3662109375
2021-09-15,3297.386962890625
2021-09-16,3345.36376953125
2021-09-17,3310.380615234375
2021-09-20,3308.3818359375
2021-09-21,3327.37255859375
2021-09-22,3386.343505859375
2021-09-23,3336.3681640625
2021-09-24,3279.39599609375
2021-09-27,3136.4658203125
2021-09-28,3103.481689453125
2021-09-29,3106.480712890625
2021-09-30,3107.480224609375
2021-10-01,3106.480712890625
2021-10-04,3054.50634765625
2021-10-05,3092.487060546875
2021-10-06,3045.51025390625
2021-10-07,3113.477294921875
2021-10-08,3111.478271484375
2021-10-11,3113.477294921875
2021-10-12,3107.480224609375
2021-10-13,3166.451171875
2021-10-14,3218.426025390625
2021-10-15,3201.43408203125
2021-10-18,3227.42138671875
2021-10-19,3263.40380859375
2021-10-20,3284.393798828125
2021-10-21,3291.389892578125
2021-10-22,3288.391357421875
2021-10-25,3284.393798828125
2021-10-26,3325.37353515625
2021-10-27,3314.378662109375
2021-10-28,3318.376953125
2021-10-29,3345.36376953125
2021-11-01,3382.345947265625
2021-11-02,3386.343505859375
2021-11-03,3388.34228515625
2021-11-04,3478.298583984375
2021-11-05,3457.308837890625
2021-11-08,3456.3095703125
2021-11-09,3447.313720703125
2021-11-10,3473.301025390625
2021-11-11,3463.305908203125
2021-11-12,3483.29638671875
2021-11-15,3478.298583984375
2021-11-16,3510.28271484375
2021-11-17,3371.350830078125
2021-11-18,3444.315185546875
2021-11-19,3398.33740234375
2021-11-22,3385.34423828125
2021-11-23,3334.369140625
2021-11-24,3345.36376953125
2021-11-25,3392.340576171875
2021-11-26,3321.37548828125
2021-11-29,3381.345947265625
2021-11-30,3378.347412109375
2021-12-01,3429.322265625
2021-12-02,3456.3095703125
2021-12-03,3448.3134765625
2021-12-06,3528.274169921875
2021-12-07,3600.23876953125
2021-12-08,3605.236572265625
2021-12-09,3647.2158203125
2021-12-10,3618.230224609375
2021-12-13,3618.230224609375
2021-12-14,3505.28515625
2021-12-15,3565.256103515625
2021-12-16,3534.271484375
2021-12-17,3511.2822265625
2021-12-20,3489.29296875
2021-12-21,3548.26416015625
2021-12-22,3590.24365234375
2021-12-23,3597.240478515625
2021-12-24,3570.25390625
2021-12-29,3665.207275390625
2021-12-30,3632.22314453125
2021-12-31,3630.22412109375
2022-01-04,3634.222412109375
2022-01-05,3570.25390625
2022-01-06,3410.443359375
2022-01-07,3412.442626953125
2022-01-10,3227.527099609375
2022-01-11,3233.5244140625
2022-01-12,3229.5263671875
2022-01-13,3151.561279296875
2022-01-14,3075.596435546875
2022-01-17,3092.58837890625
2022-01-18,3011.6259765625
2022-01-19,3059.603759765625
2022-01-20,3091.58935546875
2022-01-21,3058.60400390625
2022-01-24,2947.65478515625
2022-01-25,2924.665283203125
2022-01-26,2974.642578125
2022-01-27,2997.631591796875
2022-01-28,3013.62451171875
2022-01-31,3079.594482421875
2022-02-01,3134.569091796875
2022-02-02,3198.540283203125
2022-02-03,3084.592041015625
2022-02-04,3035.614501953125
2022-02-07,3065.60107421875
2022-02-08,3028.61767578125
2022-02-09,3040.6123046875
2022-02-10,3033.615478515625
2022-02-11,2923.66552734375
2022-02-14,2863.69287109375
2022-02-15,2935.660400390625
2022-02-16,2908.672607421875
2022-02-17,2889.68115234375
2022-02-18,2826.7099609375
2022-02-21,2785.728515625
2022-02-22,2846.700439453125
2022-02-23,2876.687255859375
2022-02-24,2796.7236328125
2022-02-25,2877.6865234375
2022-02-28,2931.662109375
2022-03-01,2906.67333984375
2022-03-02,2981.63916015625
2022-03-03,2918.667724609375
2022-03-04,2831.707763671875
2022-03-07,2826.7099609375
2022-03-08,2704.765625
2022-03-09,2891.68017578125
2022-03-10,2863.69287109375
2022-03-11,2849.699462890625
2022-03-14,2885.682861328125
2022-03-15,2907.6728515625
2022-03-16,2946.6552734375
2022-03-17,3035.614501953125
2022-03-18,3071.59814453125
2022-03-21,3008.626708984375
2022-03-22,3017.62255859375
2022-03-23,2984.637939453125
2022-03-24,2986.636962890625
2022-03-25,2963.647705078125
2022-03-28,3020.62158203125
2022-03-29,3066.6005859375
2022-03-30,2976.641357421875
2022-03-31,2949.653564453125
2022-04-01,2909.672119140625
2022-04-04,2932.66162109375
2022-04-05,2955.651123046875
2022-04-06,2918.667724609375
2022-04-07,2918.667724609375
2022-04-08,2905.673583984375
2022-04-11,2796.7236328125
2022-04-12,2751.744140625
2022-04-13,2732.752685546875
2022-04-14,2737.750732421875
2022-04-19,2709.763427734375
2022-04-20,2815.71484375
2022-04-21,2782.72998046875
2022-04-22,2749.744873046875
2022-04-25,2751.744140625
2022-04-26,2738.749755859375
2022-04-27,2773.734130859375
2022-04-28,2812.71630859375
2022-04-29,2790.726318359375
2022-05-03,2718.759033203125
2022-05-04,2708.763671875
2022-05-05,2740.749267578125
2022-05-06,2644.79296875
2022-05-09,2628.800048828125
2022-05-10,2598.814208984375
2022-05-11,2659.785888671875
2022-05-12,2643.793212890625
2022-05-13,2694.770263671875
2022-05-16,2644.79296875
2022-05-17,2667.7822265625
2022-05-18,2517.850830078125
2022-05-19,2504.856689453125
2022-05-20,2551.835205078125
2022-05-23,2593.81640625
2022-05-24,2568.8271484375
2022-05-25,2576.823974609375
2022-05-26,2606.809814453125
2022-05-27,2693.7705078125
2022-05-30,2690.771728515625
2022-05-31,2654.7880859375
2022-06-01,2566.828369140625
2022-06-06,2611.8076171875
2022-06-07,2565.828857421875
2022-06-08,2537.841552734375
2022-06-09,2485.865478515625
2022-06-10,2421.894775390625
2022-06-13,2376.9150390625
2022-06-14,2321.9404296875
2022-06-15,2349.927490234375
2022-06-16,2291.953857421875
2022-06-17,2283.95751953125
2022-06-20,2294.95263671875
2022-06-21,2283.95751953125
2022-06-22,2316.9423828125
2022-06-23,2296.246826171875
2022-06-24,2389.216064453125
2022-06-27,2404.21142578125
2022-06-28,2388.216552734375
2022-06-29,2423.205322265625
2022-06-30,2405.2109375
2022-07-01,2429.203369140625
2022-07-04,2425.204345703125
2022-07-05,2446.19775390625
2022-07-06,2548.1640625
2022-07-07,2612.142822265625
2022-07-08,2602.146484375
2022-07-11,2623.139404296875
2022-07-12,2616.142333984375
2022-07-13,2569.156982421875
2022-07-14,2660.127197265625
2022-07-15,2747.098876953125
2022-07-18,2767.09228515625
2022-07-19,2779.08837890625
2022-07-20,2758.095703125
2022-07-21,2834.070556640625
2022-07-22,2833.07080078125
2022-07-25,2780.088134765625
2022-07-26,2740.10107421875
2022-07-27,2752.097412109375
2022-07-28,2809.07861328125
2022-07-29,2862.061279296875
2022-08-01,2868.0595703125
2022-08-02,2854.06396484375
2022-08-03,2895.05029296875
2022-08-04,2926.0400390625
2022-08-05,2845.066650390625
2022-08-08,2896.050048828125
2022-08-09,2858.0625
2022-08-10,2941.035400390625
2022-08-11,2922.04150390625
2022-08-12,2918.042724609375
2022-08-15,2938.0361328125
2022-08-16,2891.0517578125
2022-08-17,2876.056396484375
2022-08-18,2899.04931640625
2022-08-19,2865.06005859375
2022-08-22,2832.071044921875
2022-08-23,2792.084228515625
2022-08-24,2797.08251953125
2022-08-25,2774.090087890625
2022-08-26,2682.1201171875
2022-08-30,2652.130126953125
2022-08-31,2622.139892578125
2022-09-01,2551.163330078125
2022-09-02,2620.140625
2022-09-05,2604.14599609375
2022-09-06,2607.14453125
2022-09-07,2620.140625
2022-09-08,2691.1171875
2022-09-09,2729.10498046875
2022-09-12,2797.08251953125
2022-09-13,2733.103271484375
2022-09-14,2721.107666015625
2022-09-15,2686.119140625
2022-09-16,2660.127197265625
2022-09-20,2604.14599609375
2022-09-21,2665.125732421875
2022-09-22,2576.15478515625
2022-09-23,2626.138916015625
2022-09-26,2663.16845703125
2022-09-27,2657.12841796875
2022-09-28,2660.127197265625
2022-09-29,2638.134765625
2022-09-30,2660.127197265625
2022-10-03,2665.125732421875
2022-10-04,2752.097412109375
2022-10-05,2750.097900390625
2022-10-06,2752.097412109375
2022-10-07,2687.11865234375
2022-10-10,2685.119140625
2022-10-11,2666.12548828125
2022-10-12,2640.134033203125
2022-10-13,2600.147216796875
2022-10-14,2632.13671875
2022-10-17,2675.12255859375
2022-10-18,2703.113037109375
2022-10-19,2675.12255859375
2022-10-20,2692.116943359375
2022-10-21,2690.117919921875
2022-10-24,2752.097412109375
2022-10-25,2739.101318359375
2022-10-26,2803.080810546875
2022-10-27,2781.087646484375
2022-10-28,2783.087158203125
2022-10-31,2773.09033203125
2022-11-01,2687.11865234375
2022-11-02,2685.119140625
2022-11-03,2630.137451171875
2022-11-04,2692.116943359375
2022-11-07,2692.116943359375
2022-11-08,2769.091796875
2022-11-09,2767.09228515625
2022-11-10,2957.030029296875
2022-11-11,2866.0595703125
2022-11-14,2839.06884765625
2022-11-15,2850.06494140625
2022-11-16,2923.041259765625
2022-11-17,2877.05615234375
2022-11-18,2888.052734375
2022-11-21,2915.0439453125
2022-11-22,2892.05126953125
2022-11-23,2943.03466796875
2022-11-24,2937.03662109375
2022-11-25,2944.034423828125
2022-11-28,2945.033935546875
2022-11-29,2868.0595703125
2022-11-30,2904.047607421875
2022-12-01,2953.031494140625
2022-12-02,2966.027099609375
2022-12-05,2956.030517578125
2022-12-06,2909.0458984375
2022-12-07,2913.04443359375
2022-12-08,2879.0556640625
2022-12-09,2894.05078125
2022-12-12,2923.041259765625
2022-12-13,2949.03271484375
