Date,STAN.L
2019-05-24,683.5014038085938
2019-05-28,690.0908813476562
2019-05-29,678.1099853515625
2019-05-30,692.4869384765625
2019-05-31,685.8975219726562
2019-06-03,673.5173950195312
2019-06-04,681.7042236328125
2019-06-05,684.300048828125
2019-06-06,681.5045166015625
2019-06-07,690.8895874023438
2019-06-10,706.0651245117188
2019-06-11,700.4741821289062
2019-06-12,682.70263671875
2019-06-13,682.5030517578125
2019-06-14,675.314453125
2019-06-17,688.0940551757812
2019-06-18,708.4612426757812
2019-06-19,710.0587158203125
2019-06-20,707.0635986328125
2019-06-21,701.6723022460938
2019-06-24,693.4853515625
2019-06-25,701.2728271484375
2019-06-26,706.264892578125
2019-06-27,709.6592407226562
2019-06-28,713.0538940429688
2019-07-01,712.255126953125
2019-07-02,720.84130859375
2019-07-03,732.8222045898438
2019-07-04,734.2198486328125
2019-07-05,733.6209106445312
2019-07-08,732.0235595703125
2019-07-09,735.6175537109375
2019-07-10,732.6223754882812
2019-07-11,719.4435424804688
2019-07-12,714.05224609375
2019-07-15,715.8494262695312
2019-07-16,720.0427856445312
2019-07-17,709.4595947265625
2019-07-18,713.0538940429688
2019-07-19,712.055419921875
2019-07-22,702.470947265625
2019-07-23,713.4531860351562
2019-07-24,681.3049926757812
2019-07-25,686.0972290039062
2019-07-26,689.0924682617188
2019-07-29,689.0924682617188
2019-07-30,682.3032836914062
2019-07-31,675.7139282226562
2019-08-01,698.0780029296875
2019-08-02,671.5206909179688
2019-08-05,637.3755493164062
2019-08-06,629.7876586914062
2019-08-07,625.9937744140625
2019-08-08,634.4510498046875
2019-08-09,625.4646606445312
2019-08-12,613.2828979492188
2019-08-13,621.4705200195312
2019-08-14,606.692626953125
2019-08-15,601.50048828125
2019-08-16,611.4854736328125
2019-08-19,617.4765625
2019-08-20,616.07861328125
2019-08-21,622.0697021484375
2019-08-22,619.2738647460938
2019-08-23,613.4825439453125
2019-08-27,605.8939208984375
2019-08-28,609.688232421875
2019-08-29,620.07275390625
2019-08-30,621.0711669921875
2019-09-02,626.8624877929688
2019-09-03,623.866943359375
2019-09-04,642.4392700195312
2019-09-05,644.8356323242188
2019-09-06,648.0308227539062
2019-09-09,658.215576171875
2019-09-10,681.9800415039062
2019-09-11,681.3809814453125
2019-09-12,680.7819213867188
2019-09-13,700.3775024414062
2019-09-16,689.7684326171875
2019-09-17,688.9696044921875
2019-09-18,679.1842651367188
2019-09-19,689.5686645507812
2019-09-20,687.1724243164062
2019-09-23,683.9771728515625
2019-09-24,673.9920654296875
2019-09-25,673.9920654296875
2019-09-26,679.3839721679688
2019-09-27,681.9800415039062
2019-09-30,683.1784057617188
2019-10-01,665.8042602539062
2019-10-02,651.8251953125
2019-10-03,640.2425537109375
2019-10-04,637.6463623046875
2019-10-07,636.4481811523438
2019-10-08,631.0562744140625
2019-10-09,634.2515258789062
2019-10-10,646.233642578125
2019-10-11,654.4213256835938
2019-10-14,653.8221435546875
2019-10-15,661.6104736328125
2019-10-16,657.4168090820312
2019-10-17,658.4154052734375
2019-10-18,650.4273071289062
2019-10-21,664.0069580078125
2019-10-22,682.579345703125
2019-10-23,687.7714233398438
2019-10-24,700.9517822265625
2019-10-25,690.9666137695312
2019-10-28,691.1663818359375
2019-10-29,693.962158203125
2019-10-30,711.735595703125
2019-10-31,699.9532470703125
2019-11-01,704.9456787109375
2019-11-04,717.1275024414062
2019-11-05,735.5
2019-11-06,733.9025268554688
2019-11-07,732.5044555664062
2019-11-08,724.915771484375
2019-11-11,711.5358276367188
2019-11-12,711.9353637695312
2019-11-13,707.7415771484375
2019-11-14,702.54931640625
2019-11-15,702.14990234375
2019-11-18,696.5582885742188
2019-11-19,695.559814453125
2019-11-20,684.9755859375
2019-11-21,678.1857299804688
2019-11-22,689.1693725585938
2019-11-25,700.3526611328125
2019-11-26,703.9471435546875
2019-11-27,702.7490234375
2019-11-28,694.9606323242188
2019-11-29,696.358642578125
2019-12-02,693.1633911132812
2019-12-03,676.188720703125
2019-12-04,677.986083984375
2019-12-05,670.5970458984375
2019-12-06,674.7908325195312
2019-12-09,677.3869018554688
2019-12-10,681.7804565429688
2019-12-11,690.1678466796875
2019-12-12,716.9277954101562
2019-12-13,703.74755859375
2019-12-16,720.123046875
2019-12-17,728.3108520507812
2019-12-18,731.9053955078125
2019-12-19,737.4971313476562
2019-12-20,722.1201171875
2019-12-23,724.5164794921875
2019-12-24,725.914306640625
2019-12-27,721.7206420898438
2019-12-30,716.7280883789062
2019-12-31,711.336181640625
2020-01-02,718.9247436523438
2020-01-03,719.7236328125
2020-01-06,705.9442138671875
2020-01-07,700.5523071289062
2020-01-08,697.7565307617188
2020-01-09,706.7430419921875
2020-01-10,709.5388793945312
2020-01-13,712.9338989257812
2020-01-14,715.5299072265625
2020-01-15,702.14990234375
2020-01-16,700.5523071289062
2020-01-17,700.9517822265625
2020-01-20,698.3555908203125
2020-01-21,689.9682006835938
2020-01-22,687.97119140625
2020-01-23,679.3839721679688
2020-01-24,687.7714233398438
2020-01-27,656.6180419921875
2020-01-28,661.0114135742188
2020-01-29,659.2142333984375
2020-01-30,648.6299438476562
2020-01-31,630.0577392578125
2020-02-03,629.6582641601562
2020-02-04,637.4467163085938
2020-02-05,639.843017578125
2020-02-06,637.8460083007812
2020-02-07,635.84912109375
2020-02-10,629.6582641601562
2020-02-11,641.8402099609375
2020-02-12,640.4422607421875
2020-02-13,633.2529907226562
2020-02-14,634.2515258789062
2020-02-17,634.2515258789062
2020-02-18,629.6582641601562
2020-02-19,625.2649536132812
2020-02-20,620.2723388671875
2020-02-21,626.0637817382812
2020-02-24,605.6942749023438
2020-02-25,583.5272827148438
2020-02-26,590.7166748046875
2020-02-27,569.7479248046875
2020-02-28,561.7598876953125
2020-03-02,549.578125
2020-03-03,537.3963012695312
2020-03-04,557.566162109375
2020-03-05,531.4053344726562
2020-03-06,518.8240356445312
2020-03-09,455.61865234375
2020-03-10,472.4934387207031
2020-03-11,471.1953430175781
2020-03-12,417.5755615234375
2020-03-13,436.24761962890625
2020-03-16,441.3399963378906
2020-03-17,455.81829833984375
2020-03-18,452.3235778808594
2020-03-19,450.5262451171875
2020-03-20,445.8332824707031
2020-03-23,420.4711608886719
2020-03-24,449.9271240234375
2020-03-25,472.6930847167969
2020-03-26,480.2817687988281
2020-03-27,466.0031433105469
2020-03-30,454.81982421875
2020-03-31,445.1343078613281
2020-04-01,412.78265380859375
2020-04-02,397.80511474609375
2020-04-03,405.7931213378906
2020-04-06,420.4711608886719
2020-04-07,433.4517517089844
2020-04-08,436.4472961425781
2020-04-09,450.2266845703125
2020-04-14,423.56658935546875
2020-04-15,393.41162109375
2020-04-16,396.4072570800781
2020-04-17,405.89300537109375
2020-04-20,399.2029724121094
2020-04-21,380.9302673339844
2020-04-22,382.22833251953125
2020-04-23,391.3148498535156
2020-04-24,375.73809814453125
2020-04-27,382.5279846191406
2020-04-28,389.3177185058594
2020-04-29,434.3504638671875
2020-04-30,406.8914794921875
2020-05-01,407.8900451660156
2020-05-04,389.7171630859375
2020-05-05,400.20147705078125
2020-05-06,393.112060546875
2020-05-07,412.78265380859375
2020-05-11,404.1955261230469
2020-05-12,401.00030517578125
2020-05-13,389.3177185058594
2020-05-14,387.5204772949219
2020-05-15,386.422119140625
2020-05-18,401.69921875
2020-05-19,410.18658447265625
2020-05-20,412.8825378417969
2020-05-21,390.9154357910156
2020-05-22,381.4295349121094
2020-05-26,400.4012145996094
2020-05-27,410.78564453125
2020-05-28,391.5144958496094
2020-05-29,367.84991455078125
2020-06-01,399.7022399902344
2020-06-02,399.9019470214844
2020-06-03,426.66192626953125
2020-06-04,430.3564453125
2020-06-05,463.806396484375
2020-06-08,459.5128479003906
2020-06-09,442.1387634277344
2020-06-10,449.3280334472656
2020-06-11,413.38177490234375
2020-06-12,426.2625732421875
2020-06-15,416.87652587890625
2020-06-16,427.9599914550781
2020-06-17,424.3653869628906
2020-06-18,423.1671447753906
2020-06-19,426.3623352050781
2020-06-22,427.56060791015625
2020-06-23,429.9570007324219
2020-06-24,420.0718078613281
2020-06-25,424.1656494140625
2020-06-26,421.96893310546875
2020-06-29,438.54425048828125
2020-06-30,439.4428405761719
2020-07-01,430.3564453125
2020-07-02,441.5396728515625
2020-07-03,434.3504638671875
2020-07-06,456.6171569824219
2020-07-07,441.5396728515625
2020-07-08,434.94952392578125
2020-07-09,428.15972900390625
2020-07-10,433.5516357421875
2020-07-13,443.63653564453125
2020-07-14,444.4353332519531
2020-07-15,445.63360595703125
2020-07-16,447.13128662109375
2020-07-17,442.3385314941406
2020-07-20,441.6395263671875
2020-07-21,450.6260681152344
2020-07-22,444.2356872558594
2020-07-23,435.6484680175781
2020-07-24,425.6634216308594
2020-07-27,420.371337890625
2020-07-28,421.0703430175781
2020-07-29,419.67236328125
2020-07-30,393.51153564453125
2020-07-31,385.2238464355469
2020-08-03,391.21490478515625
2020-08-04,400.6009216308594
2020-08-05,402.7976379394531
2020-08-06,395.2089538574219
2020-08-07,400.3013000488281
2020-08-10,405.9927978515625
2020-08-11,427.460693359375
2020-08-12,437.8451843261719
2020-08-13,422.76776123046875
2020-08-14,421.2700500488281
2020-08-17,416.1776123046875
2020-08-18,406.8914794921875
2020-08-19,412.6828308105469
2020-08-20,396.806640625
2020-08-21,391.3148498535156
2020-08-24,398.1046447753906
2020-08-25,389.01824951171875
2020-08-26,390.9154357910156
2020-08-27,383.82598876953125
2020-08-28,391.8140563964844
2020-09-01,376.9363098144531
2020-09-02,372.2433166503906
2020-09-03,370.046630859375
2020-09-04,374.7395324707031
2020-09-07,385.0242004394531
2020-09-08,375.03912353515625
2020-09-09,386.1225280761719
2020-09-10,384.4251403808594
2020-09-11,378.93328857421875
2020-09-14,381.6292724609375
2020-09-15,376.33721923828125
2020-09-16,381.0302429199219
2020-09-17,372.0436096191406
2020-09-18,358.86328125
2020-09-21,337.9945068359375
2020-09-22,343.6860656738281
2020-09-23,352.273193359375
2020-09-24,345.4833068847656
2020-09-25,336.2970886230469
2020-09-28,361.4594421386719
2020-09-29,351.17486572265625
2020-09-30,355.5682678222656
2020-10-01,356.0675354003906
2020-10-02,359.362548828125
2020-10-05,362.05853271484375
2020-10-06,370.8453674316406
2020-10-07,375.2388000488281
2020-10-08,381.5294494628906
2020-10-09,376.2373352050781
2020-10-12,378.4340515136719
2020-10-13,370.8453674316406
2020-10-14,354.27020263671875
2020-10-15,359.9617004394531
2020-10-16,369.247802734375
2020-10-19,378.0346984863281
2020-10-20,380.03167724609375
2020-10-21,376.2373352050781
2020-10-22,382.72760009765625
2020-10-23,398.8035583496094
2020-10-26,392.712646484375
2020-10-27,384.1255798339844
2020-10-28,373.1419982910156
2020-10-29,344.48480224609375
2020-10-30,351.274658203125
2020-11-02,358.4638977050781
2020-11-03,371.94378662109375
2020-11-04,354.3699951171875
2020-11-05,366.1524353027344
2020-11-06,364.4549560546875
2020-11-09,424.5650939941406
2020-11-10,416.87652587890625
2020-11-11,427.56060791015625
2020-11-12,415.8780822753906
2020-11-13,416.2774963378906
2020-11-16,438.8437194824219
2020-11-17,436.24761962890625
2020-11-18,443.43682861328125
2020-11-19,437.9450378417969
2020-11-20,441.2401123046875
2020-11-23,449.3280334472656
2020-11-24,469.29815673828125
2020-11-25,470.29669189453125
2020-11-26,460.51129150390625
2020-11-27,463.00762939453125
2020-11-30,451.5248107910156
2020-12-01,476.18780517578125
2020-12-02,486.7720642089844
2020-12-03,483.3771057128906
2020-12-04,489.1684265136719
2020-12-07,479.2832336425781
2020-12-08,473.59173583984375
2020-12-09,474.6900634765625
2020-12-10,476.9867248535156
2020-12-11,474.59027099609375
2020-12-14,473.99114990234375
2020-12-15,479.08355712890625
2020-12-16,469.7974548339844
2020-12-17,472.093994140625
2020-12-18,465.0046081542969
2020-12-21,461.2102355957031
2020-12-22,462.3086242675781
2020-12-23,471.2951965332031
2020-12-24,471.8942565917969
2020-12-29,468.29962158203125
2020-12-30,471.2951965332031
2020-12-31,465.20428466796875
2021-01-04,462.7080078125
2021-01-05,465.40399169921875
2021-01-06,509.0386962890625
2021-01-07,511.43511962890625
2021-01-08,507.64080810546875
2021-01-11,506.0431823730469
2021-01-12,510.6363525390625
2021-01-13,498.2549133300781
2021-01-14,497.45611572265625
2021-01-15,488.96868896484375
2021-01-18,490.1669616699219
2021-01-19,475.8883056640625
2021-01-20,468.4993896484375
2021-01-21,470.79595947265625
2021-01-22,461.2102355957031
2021-01-25,454.2207336425781
2021-01-26,459.31317138671875
2021-01-27,447.5307312011719
2021-01-28,453.9211730957031
2021-01-29,443.3370056152344
2021-02-01,445.1343078613281
2021-02-02,448.9285888671875
2021-02-03,445.53369140625
2021-02-04,451.5248107910156
2021-02-05,447.6305847167969
2021-02-08,456.9167175292969
2021-02-09,455.31903076171875
2021-02-10,462.6081848144531
2021-02-11,459.8123779296875
2021-02-12,462.208740234375
2021-02-15,480.381591796875
2021-02-16,487.6706237792969
2021-02-17,496.7571105957031
2021-02-18,488.36962890625
2021-02-19,491.7646179199219
2021-02-22,499.85247802734375
2021-02-23,506.6423645019531
2021-02-24,508.6392822265625
2021-02-25,477.2862548828125
2021-02-26,461.40997314453125
2021-03-01,469.29815673828125
2021-03-02,481.6796569824219
2021-03-03,496.2578430175781
2021-03-04,476.6735534667969
2021-03-05,498.6446838378906
2021-03-08,508.3320007324219
2021-03-09,497.7458801269531
2021-03-10,493.3516540527344
2021-03-11,483.8641052246094
2021-03-12,489.4568176269531
2021-03-15,491.9535217285156
2021-03-16,490.65521240234375
2021-03-17,499.9429626464844
2021-03-18,502.53961181640625
2021-03-19,489.9561462402344
2021-03-22,485.96142578125
2021-03-23,483.56451416015625
2021-03-24,487.3595886230469
2021-03-25,492.25311279296875
2021-03-26,499.34381103515625
2021-03-29,501.3411560058594
2021-03-30,512.9258422851562
2021-03-31,498.844482421875
2021-04-01,489.556640625
2021-04-06,495.4488830566406
2021-04-07,499.24395751953125
2021-04-08,503.937744140625
2021-04-09,496.8470458984375
2021-04-12,496.2478332519531
2021-04-13,490.8549499511719
2021-04-14,490.9548645019531
2021-04-15,485.96142578125
2021-04-16,493.3516540527344
2021-04-19,494.5500793457031
2021-04-20,474.3765563964844
2021-04-21,473.87725830078125
2021-04-22,478.1716003417969
2021-04-23,479.1702880859375
2021-04-26,483.56451416015625
2021-04-27,488.7576904296875
2021-04-28,493.15191650390625
2021-04-29,520.9154663085938
2021-04-30,518.9180297851562
2021-05-04,504.33721923828125
2021-05-05,514.3240966796875
2021-05-06,519.3175659179688
2021-05-07,515.9219970703125
2021-05-10,520.7156982421875
2021-05-11,507.3332824707031
2021-05-12,508.53173828125
2021-05-13,506.7341003417969
2021-05-14,506.3345947265625
2021-05-17,497.546142578125
2021-05-18,504.93646240234375
2021-05-19,500.94171142578125
2021-05-20,503.3385314941406
2021-05-21,506.3345947265625
2021-05-24,505.3359069824219
2021-05-25,507.3332824707031
2021-05-26,497.346435546875
2021-05-27,505.9351501464844
2021-05-28,507.133544921875
2021-06-01,501.7406311035156
2021-06-02,504.33721923828125
2021-06-03,503.73797607421875
2021-06-04,495.2491760253906
2021-06-07,498.844482421875
2021-06-08,502.53961181640625
2021-06-09,496.6473388671875
2021-06-10,496.8470458984375
2021-06-11,493.15191650390625
2021-06-14,490.65521240234375
2021-06-15,488.8575744628906
2021-06-16,484.6630859375
2021-06-17,484.762939453125
2021-06-18,468.0848693847656
2021-06-21,470.9810791015625
2021-06-22,465.4883117675781
2021-06-23,462.59210205078125
2021-06-24,464.4896240234375
2021-06-25,468.5841979980469
2021-06-28,459.7957763671875
2021-06-29,459.3962707519531
2021-06-30,460.3949279785156
2021-07-01,466.986328125
2021-07-02,455.9008483886719
2021-07-05,458.7970886230469
2021-07-06,450.3082275390625
2021-07-07,450.8075866699219
2021-07-08,445.4146728515625
2021-07-09,453.5040283203125
2021-07-12,454.203125
2021-07-13,448.1111755371094
2021-07-14,445.61444091796875
2021-07-15,439.9219055175781
2021-07-16,434.1295166015625
2021-07-19,418.54998779296875
2021-07-20,420.7470703125
2021-07-21,429.03619384765625
2021-07-22,428.13739013671875
2021-07-23,431.1334228515625
2021-07-26,432.9310607910156
2021-07-27,431.7326354980469
2021-07-28,431.2333068847656
2021-07-29,436.22674560546875
2021-07-30,431.43304443359375
2021-08-02,436.12689208984375
2021-08-03,440.4212646484375
2021-08-04,444.4159240722656
2021-08-05,450.6078186035156
2021-08-06,458.5973205566406
2021-08-09,463.39105224609375
2021-08-10,460.5947265625
2021-08-11,465.78790283203125
2021-08-12,460.9239196777344
2021-08-13,464.3197021484375
2021-08-16,455.630615234375
2021-08-17,451.5357360839844
2021-08-18,454.0325927734375
2021-08-19,444.34466552734375
2021-08-20,447.1412048339844
2021-08-23,449.4382629394531
2021-08-24,447.4408264160156
2021-08-25,461.32342529296875
2021-08-26,458.5269775390625
2021-08-27,457.22857666015625
2021-08-31,454.2323303222656
2021-09-01,457.62811279296875
2021-09-02,459.2261047363281
2021-09-03,452.8340759277344
2021-09-06,458.7267150878906
2021-09-07,458.5269775390625
2021-09-08,451.9352111816406
2021-09-09,442.8465270996094
2021-09-10,439.4508056640625
2021-09-13,449.038818359375
2021-09-14,438.65179443359375
2021-09-15,440.34967041015625
2021-09-16,440.7491455078125
2021-09-17,441.4482421875
2021-09-20,410.48699951171875
2021-09-21,409.48828125
2021-09-22,428.864013671875
2021-09-23,433.4582824707031
2021-09-24,428.1649169921875
2021-09-27,434.55694580078125
2021-09-28,433.15869140625
2021-09-29,436.654296875
2021-09-30,435.455810546875
2021-10-01,431.7604064941406
2021-10-04,428.1649169921875
2021-10-05,441.24853515625
2021-10-06,449.93768310546875
2021-10-07,471.4108581542969
2021-10-08,480.1998291015625
2021-10-11,491.0862731933594
2021-10-12,490.5869140625
2021-10-13,477.20361328125
2021-10-14,484.79412841796875
2021-10-15,491.88525390625
2021-10-18,492.58441162109375
2021-10-19,493.6830139160156
2021-10-20,488.38958740234375
2021-10-21,484.19488525390625
2021-10-22,488.289794921875
2021-10-25,488.489501953125
2021-10-26,494.8814697265625
2021-10-27,491.0862731933594
2021-10-28,487.8902587890625
2021-10-29,494.28228759765625
2021-11-01,505.16864013671875
2021-11-02,465.51824951171875
2021-11-03,460.9239196777344
2021-11-04,446.8415832519531
2021-11-05,457.927734375
2021-11-08,451.3359375
2021-11-09,447.8403015136719
2021-11-10,451.13623046875
2021-11-11,457.3284606933594
2021-11-12,461.02386474609375
2021-11-15,473.9077453613281
2021-11-16,467.7154541015625
2021-11-17,466.0176086425781
2021-11-18,460.4245300292969
2021-11-19,450.9364318847656
2021-11-22,454.4320373535156
2021-11-23,455.13116455078125
2021-11-24,451.7354736328125
2021-11-25,451.13623046875
2021-11-26,411.08624267578125
2021-11-29,413.68304443359375
2021-11-30,415.6805114746094
2021-12-01,429.06378173828125
2021-12-02,427.5656433105469
2021-12-03,425.3684387207031
2021-12-06,434.1574401855469
2021-12-07,438.35211181640625
2021-12-08,432.75921630859375
2021-12-09,429.8627624511719
2021-12-10,424.269775390625
2021-12-13,417.2784729003906
2021-12-14,419.6755065917969
2021-12-15,413.4832763671875
2021-12-16,429.5631408691406
2021-12-17,431.36090087890625
2021-12-20,425.56817626953125
2021-12-21,434.4570007324219
2021-12-22,432.75921630859375
2021-12-23,439.9501953125
2021-12-24,440.7491455078125
2021-12-29,446.4421081542969
2021-12-30,446.6418151855469
2021-12-31,447.8403015136719
2022-01-04,462.22235107421875
2022-01-05,459.6256408691406
2022-01-06,476.7042236328125
2022-01-07,486.3921813964844
2022-01-10,491.88525390625
2022-01-11,492.18487548828125
2022-01-12,499.9751281738281
2022-01-13,510.76171875
2022-01-14,522.5469970703125
2022-01-17,526.3422241210938
2022-01-18,514.7567749023438
2022-01-19,513.5581665039062
2022-01-20,511.1611633300781
2022-01-21,510.5619812011719
2022-01-24,487.2910461425781
2022-01-25,511.56072998046875
2022-01-26,523.345947265625
2022-01-27,545.518310546875
2022-01-28,533.533203125
2022-01-31,536.1300048828125
2022-02-01,544.7193603515625
2022-02-02,551.3109741210938
2022-02-03,554.1074829101562
2022-02-04,554.3072509765625
2022-02-07,567.690673828125
2022-02-08,570.6868286132812
2022-02-09,562.2972412109375
2022-02-10,565.2935180664062
2022-02-11,557.3035278320312
2022-02-14,549.51318359375
2022-02-15,551.3109741210938
2022-02-16,547.9151611328125
2022-02-17,557.3035278320312
2022-02-18,578.4771118164062
2022-02-21,571.2860107421875
2022-02-22,580.0750122070312
2022-02-23,574.2822265625
2022-02-24,514.2379150390625
2022-02-25,558.9889526367188
2022-02-28,532.21826171875
2022-03-01,507.6451721191406
2022-03-02,524.6265869140625
2022-03-03,497.4562683105469
2022-03-04,468.687744140625
2022-03-07,449.908203125
2022-03-08,463.1936950683594
2022-03-09,492.5616760253906
2022-03-10,489.06549072265625
2022-03-11,487.067626953125
2022-03-14,490.5638122558594
2022-03-15,470.98516845703125
2022-03-16,499.65386962890625
2022-03-17,500.4530029296875
2022-03-18,505.84710693359375
2022-03-21,505.4475402832031
2022-03-22,518.6331787109375
2022-03-23,511.44097900390625
2022-03-24,502.0512390136719
2022-03-25,504.049072265625
2022-03-28,501.451904296875
2022-03-29,512.6397094726562
2022-03-30,509.443115234375
2022-03-31,509.6429748535156
2022-04-01,509.2433776855469
2022-04-04,500.65277099609375
2022-04-05,499.0545349121094
2022-04-06,497.05670166015625
2022-04-07,493.8601989746094
2022-04-08,508.64410400390625
2022-04-11,514.0380859375
2022-04-12,500.8525695800781
2022-04-13,501.8514709472656
2022-04-14,507.8449401855469
2022-04-19,507.8449401855469
2022-04-20,514.0380859375
2022-04-21,523.6276245117188
2022-04-22,514.8372192382812
2022-04-25,496.7569885253906
2022-04-26,481.8733215332031
2022-04-27,479.17626953125
2022-04-28,547.0021362304688
2022-04-29,551.197509765625
2022-05-03,565.382080078125
2022-05-04,568.178955078125
2022-05-05,564.3831176757812
2022-05-06,559.3886108398438
2022-05-09,546.4027099609375
2022-05-10,553.7947387695312
2022-05-11,570.7761840820312
2022-05-12,564.3831176757812
2022-05-13,580.7651977539062
2022-05-16,586.9583740234375
2022-05-17,591.1538696289062
2022-05-18,595.748779296875
2022-05-19,589.9551391601562
2022-05-20,585.9595336914062
2022-05-23,601.3427734375
2022-05-24,614.9277954101562
2022-05-25,616.9255981445312
2022-05-26,623.1188354492188
2022-05-27,626.3154296875
2022-05-30,625.915771484375
2022-05-31,629.1123657226562
2022-06-01,632.109130859375
2022-06-06,625.915771484375
2022-06-07,621.9202270507812
2022-06-08,612.1309204101562
2022-06-09,596.1484375
2022-06-10,581.164794921875
2022-06-13,578.7674560546875
2022-06-14,598.9453735351562
2022-06-15,610.133056640625
2022-06-16,592.5524291992188
2022-06-17,582.563232421875
2022-06-20,603.340576171875
2022-06-21,614.7280883789062
2022-06-22,590.75439453125
2022-06-23,575.7706909179688
2022-06-24,588.7565307617188
2022-06-27,605.138671875
2022-06-28,619.92236328125
2022-06-29,637.9026489257812
2022-06-30,617.924560546875
2022-07-01,612.3306884765625
2022-07-04,622.9190673828125
2022-07-05,591.3536987304688
2022-07-06,577.5687866210938
2022-07-07,596.3480834960938
2022-07-08,578.7674560546875
2022-07-11,584.5610961914062
2022-07-12,579.1669921875
2022-07-13,576.3699951171875
2022-07-14,543.406005859375
2022-07-15,553.7947387695312
2022-07-18,565.382080078125
2022-07-19,583.16259765625
2022-07-20,584.1614990234375
2022-07-21,586.5589599609375
2022-07-22,572.1746215820312
2022-07-25,590.354736328125
2022-07-26,578.7674560546875
2022-07-27,586.3590698242188
2022-07-28,566.18115234375
2022-07-29,563.5841064453125
2022-08-01,567.5796508789062
2022-08-02,582.3634643554688
2022-08-03,596.947509765625
2022-08-04,601.9419555664062
2022-08-05,607.3360595703125
2022-08-08,606.5369873046875
2022-08-09,611.5315551757812
2022-08-10,602.5414428710938
2022-08-11,598.7853393554688
2022-08-12,605.5783081054688
2022-08-15,596.9871215820312
2022-08-16,602.3816528320312
2022-08-17,592.3917236328125
2022-08-18,594.7893676757812
2022-08-19,582.2023315429688
2022-08-22,590.5936889648438
2022-08-23,591.9921875
2022-08-24,584.2002563476562
2022-08-25,591.392822265625
2022-08-26,588.9952392578125
2022-08-30,593.3907470703125
2022-08-31,597.5866088867188
2022-09-01,582.8016357421875
2022-09-02,601.98193359375
2022-09-05,599.3846435546875
2022-09-06,601.98193359375
2022-09-07,576.20849609375
2022-09-08,592.1920776367188
2022-09-09,613.5701293945312
2022-09-12,626.5568237304688
2022-09-13,611.5721435546875
2022-09-14,611.77197265625
2022-09-15,608.5752563476562
2022-09-16,601.5824584960938
2022-09-20,602.1818237304688
2022-09-21,597.986083984375
2022-09-22,597.38671875
2022-09-23,577.0076293945312
2022-09-26,575.2744140625
2022-09-27,586.3980102539062
2022-09-28,565.6193237304688
2022-09-29,556.2289428710938
2022-09-30,566.21875
2022-10-03,563.8211669921875
2022-10-04,587.3970336914062
2022-10-05,582.0025024414062
2022-10-06,573.0117797851562
2022-10-07,576.4082641601562
2022-10-10,569.2156372070312
2022-10-11,547.0384521484375
2022-10-12,538.047607421875
2022-10-13,550.83447265625
2022-10-14,541.0445556640625
2022-10-17,554.8303833007812
2022-10-18,557.827392578125
2022-10-19,559.62548828125
2022-10-20,558.4266967773438
2022-10-21,566.41845703125
2022-10-24,561.0240478515625
2022-10-25,553.8314819335938
2022-10-26,525.4605102539062
2022-10-27,535.25048828125
2022-10-28,519.067138671875
2022-10-31,519.66650390625
2022-11-01,527.6583251953125
2022-11-02,526.0599365234375
2022-11-03,532.85302734375
2022-11-04,554.03125
2022-11-07,557.427734375
2022-11-08,561.4236450195312
2022-11-09,562.822265625
2022-11-10,562.2228393554688
2022-11-11,565.0199584960938
2022-11-14,576.6080322265625
2022-11-15,576.20849609375
2022-11-16,573.0117797851562
2022-11-17,584.2002563476562
2022-11-18,581.00341796875
2022-11-21,579.8048095703125
2022-11-22,584.9993896484375
2022-11-23,586.3980102539062
2022-11-24,588.7955932617188
2022-11-25,589.3949584960938
2022-11-28,579.2053833007812
2022-11-29,608.37548828125
2022-11-30,616.7667846679688
2022-12-01,594.1900024414062
2022-12-02,591.9921875
2022-12-05,591.5925903320312
2022-12-06,591.1930541992188
2022-12-07,583.6008911132812
2022-12-08,590.7935180664062
2022-12-09,598.3856811523438
2022-12-12,602.3816528320312
2022-12-13,607.3764038085938
2022-12-14,605.9778442382812
2022-12-15,603.9798583984375
2022-12-16,616.1674194335938
2022-12-19,616.5670776367188
2022-12-20,620.56298828125
2022-12-21,625.1582641601562
2022-12-22,624.3590698242188
2022-12-23,624.3590698242188
2022-12-28,628.5547485351562
2022-12-29,629.1541137695312
2022-12-30,621.76171875
2023-01-03,639.5435180664062
2023-01-04,659.7227172851562
2023-01-05,704.476806640625
2023-01-06,697.0843505859375
2023-01-09,684.6971435546875
2023-01-10,687.0946655273438
2023-01-11,686.695068359375
2023-01-12,698.6827392578125
2023-01-13,707.2738647460938
2023-01-16,701.0802612304688
2023-01-17,700.8804931640625
2023-01-18,700.8804931640625
2023-01-19,694.6869506835938
2023-01-20,699.2821044921875
2023-01-23,703.0782470703125
2023-01-24,711.66943359375
2023-01-25,701.280029296875
2023-01-26,718.662353515625
2023-01-27,711.869140625
2023-01-30,687.2943725585938
2023-01-31,678.50341796875
2023-02-01,686.695068359375
2023-02-02,668.9132690429688
2023-02-03,675.3067016601562
2023-02-06,670.71142578125
2023-02-07,681.8999633789062
2023-02-08,688.0935668945312
2023-02-09,766.8128051757812
2023-02-10,728.6519775390625
2023-02-13,729.051513671875
2023-02-14,720.8599243164062
2023-02-15,728.4521484375
2023-02-16,758.4214477539062
2023-02-17,764.4152221679688
2023-02-20,767.8117065429688
2023-02-21,771.0084228515625
