Date,LW
2018-04-03,53.0050048828125
2018-04-04,53.273921966552734
2018-04-05,55.10260009765625
2018-04-06,55.3804931640625
2018-04-09,55.837669372558594
2018-04-10,57.16436767578125
2018-04-11,57.155391693115234
2018-04-12,56.7609748840332
2018-04-13,57.478111267089844
2018-04-16,58.02492141723633
2018-04-17,58.715152740478516
2018-04-18,58.7241325378418
2018-04-19,58.491058349609375
2018-04-20,58.589656829833984
2018-04-23,58.85858154296875
2018-04-24,58.66138458251953
2018-04-25,59.028907775878906
2018-04-26,59.530906677246094
2018-04-27,59.6922492980957
2018-04-30,58.553802490234375
2018-05-01,58.24006271362305
2018-05-02,57.496028900146484
2018-05-03,57.577842712402344
2018-05-04,58.521907806396484
2018-05-07,59.52888488769531
2018-05-08,59.9334716796875
2018-05-09,60.895503997802734
2018-05-10,61.16522216796875
2018-05-11,61.07532501220703
2018-05-14,60.79661178588867
2018-05-15,60.517879486083984
2018-05-16,60.365047454833984
2018-05-17,60.239166259765625
2018-05-18,60.05034637451172
2018-05-21,60.00538635253906
2018-05-22,58.476959228515625
2018-05-23,58.58485412597656
2018-05-24,58.620792388916016
2018-05-25,58.82758712768555
2018-05-29,58.045379638671875
2018-05-30,58.44097900390625
2018-05-31,57.31712341308594
2018-06-01,57.64078903198242
2018-06-04,58.692710876464844
2018-06-05,59.097328186035156
2018-06-06,58.135292053222656
2018-06-07,58.31510925292969
2018-06-08,59.0523567199707
2018-06-11,58.7646369934082
2018-06-12,59.06135559082031
2018-06-13,58.74666976928711
2018-06-14,59.2052116394043
2018-06-15,58.3780403137207
2018-06-18,58.3780403137207
2018-06-19,59.681732177734375
2018-06-20,60.670745849609375
2018-06-21,60.49990463256836
2018-06-22,61.030364990234375
2018-06-25,61.27310562133789
2018-06-26,61.70468521118164
2018-06-27,61.282100677490234
2018-06-28,61.78561019897461
2018-06-29,61.5968017578125
2018-07-02,61.12925720214844
2018-07-03,61.470924377441406
2018-07-05,62.82855224609375
2018-07-06,63.10728073120117
2018-07-09,63.27809524536133
2018-07-10,63.18819808959961
2018-07-11,63.11624526977539
2018-07-12,63.42194747924805
2018-07-13,63.7006721496582
2018-07-16,63.11624526977539
2018-07-17,63.59276580810547
2018-07-18,63.46691131591797
2018-07-19,63.27809524536133
2018-07-20,63.31406021118164
2018-07-23,62.055320739746094
2018-07-24,61.44393539428711
2018-07-25,63.30506134033203
2018-07-26,62.981380462646484
2018-07-27,62.756629943847656
2018-07-30,63.152225494384766
2018-07-31,63.17919921875
2018-08-01,62.666725158691406
2018-08-02,63.587215423583984
2018-08-03,65.05677032470703
2018-08-06,65.43541717529297
2018-08-07,64.70512390136719
2018-08-08,64.38056182861328
2018-08-09,64.57893371582031
2018-08-10,64.09208679199219
2018-08-13,63.938812255859375
2018-08-14,64.64202880859375
2018-08-15,62.442230224609375
2018-08-16,60.0350456237793
2018-08-17,59.13349533081055
2018-08-20,59.16954803466797
2018-08-21,58.81794738769531
2018-08-22,59.66541290283203
2018-08-23,60.4768180847168
2018-08-24,60.431739807128906
2018-08-27,61.41444778442383
2018-08-28,61.21609878540039
2018-08-29,61.06284713745117
2018-08-30,60.51287841796875
2018-08-31,60.94562530517578
2018-09-04,60.557952880859375
2018-09-05,60.67516326904297
2018-09-06,60.60303497314453
2018-09-07,60.251426696777344
2018-09-10,60.431739807128906
2018-09-11,60.52189636230469
2018-09-12,60.530914306640625
2018-09-13,60.720237731933594
2018-09-14,61.31528091430664
2018-09-17,60.12520217895508
2018-09-18,60.26043701171875
2018-09-19,58.835968017578125
2018-09-20,59.620330810546875
2018-09-21,60.40470504760742
2018-09-24,59.89079666137695
2018-09-25,60.494850158691406
2018-09-26,60.13422393798828
2018-09-27,59.13349533081055
2018-09-28,60.044071197509766
2018-10-01,59.44904708862305
2018-10-02,64.91252136230469
2018-10-03,65.12886810302734
2018-10-04,66.03946685791016
2018-10-05,67.34671783447266
2018-10-08,66.70662689208984
2018-10-09,67.27459716796875
2018-10-10,66.01241302490234
2018-10-11,65.02969360351562
2018-10-12,65.77800750732422
2018-10-15,65.9763412475586
2018-10-16,67.86061096191406
2018-10-17,68.61793518066406
2018-10-18,68.2032241821289
2018-10-19,69.03264617919922
2018-10-22,69.55557250976562
2018-10-23,70.46611022949219
2018-10-24,71.26851654052734
2018-10-25,70.36698150634766
2018-10-26,69.42932891845703
2018-10-29,69.60063171386719
2018-10-30,69.23099517822266
2018-10-31,70.46611022949219
2018-11-01,69.79824829101562
2018-11-02,69.57231140136719
2018-11-05,71.06352233886719
2018-11-06,72.53667449951172
2018-11-07,73.03375244140625
2018-11-08,73.82005310058594
2018-11-09,74.12731170654297
2018-11-12,74.23577117919922
2018-11-13,75.32933807373047
2018-11-14,75.00395965576172
2018-11-15,74.29901885986328
2018-11-16,74.69668579101562
2018-11-19,73.03375244140625
2018-11-20,72.84394073486328
2018-11-21,73.91944122314453
2018-11-23,73.34103393554688
2018-11-26,72.6360855102539
2018-11-27,70.08746337890625
2018-11-28,69.68074798583984
2018-11-29,69.35539245605469
2018-11-30,69.31924438476562
2018-12-03,68.3070297241211
2018-12-04,68.22566986083984
2018-12-06,66.99654388427734
2018-12-07,66.38198852539062
2018-12-10,66.30968475341797
2018-12-11,67.9365005493164
2018-12-12,69.03910064697266
2018-12-13,70.21398162841797
2018-12-14,68.5329818725586
2018-12-17,68.18048095703125
2018-12-18,68.35220336914062
2018-12-19,67.7737808227539
2018-12-20,66.3368148803711
2018-12-21,66.51754760742188
2018-12-24,64.64673614501953
2018-12-26,66.30968475341797
2018-12-27,66.63506317138672
2018-12-28,66.526611328125
2018-12-31,66.48141479492188
2019-01-02,66.57178497314453
2019-01-03,65.95720672607422
2019-01-04,68.3070297241211
2019-01-07,63.76105880737305
2019-01-08,64.08641815185547
2019-01-09,63.010929107666016
2019-01-10,63.137454986572266
2019-01-11,62.78496170043945
2019-01-14,61.13106155395508
2019-01-15,62.269832611083984
2019-01-16,63.42665481567383
2019-01-17,64.077392578125
2019-01-18,64.0593032836914
2019-01-22,63.94181442260742
2019-01-23,65.73129272460938
2019-01-24,64.49310302734375
2019-01-25,64.25813293457031
2019-01-28,64.52925872802734
2019-01-29,65.46919250488281
2019-01-30,65.59571838378906
2019-01-31,65.52323150634766
2019-02-01,65.61383819580078
2019-02-04,64.61693572998047
2019-02-05,64.92507934570312
2019-02-06,64.62601470947266
2019-02-07,63.99162292480469
2019-02-08,64.00066375732422
2019-02-11,63.792240142822266
2019-02-12,62.55064392089844
2019-02-13,62.133766174316406
2019-02-14,62.50533676147461
2019-02-15,62.99470901489258
2019-02-19,63.71067428588867
2019-02-20,63.49317932128906
2019-02-21,64.32693481445312
2019-02-22,63.89192581176758
2019-02-25,62.976593017578125
2019-02-26,62.53251266479492
2019-02-27,62.62316131591797
2019-02-28,62.813472747802734
2019-03-01,64.29973602294922
2019-03-04,64.15474700927734
2019-03-05,64.49007415771484
2019-03-06,63.92817306518555
2019-03-07,63.900997161865234
2019-03-08,63.44785690307617
2019-03-11,63.629112243652344
2019-03-12,63.16692352294922
2019-03-13,63.29377365112305
2019-03-14,61.79844284057617
2019-03-15,62.99470901489258
2019-03-18,63.348167419433594
2019-03-19,63.17597579956055
2019-03-20,62.86783218383789
2019-03-21,64.34505462646484
2019-03-22,64.9432144165039
2019-03-25,66.00353240966797
2019-03-26,66.15760040283203
2019-03-27,65.49600982666016
2019-03-28,66.99136352539062
2019-03-29,67.91573333740234
2019-04-01,67.03670501708984
2019-04-02,67.39009857177734
2019-04-03,66.2391586303711
2019-04-04,63.728790283203125
2019-04-05,64.91600799560547
2019-04-08,66.039794921875
2019-04-09,66.08509063720703
2019-04-10,65.61383819580078
2019-04-11,64.91600799560547
2019-04-12,64.44474792480469
2019-04-15,64.52629852294922
2019-04-16,63.130672454833984
2019-04-17,62.197174072265625
2019-04-18,61.28189468383789
2019-04-22,62.44189453125
2019-04-23,62.96751403808594
2019-04-24,62.79533767700195
2019-04-25,62.71377944946289
2019-04-26,63.15786361694336
2019-04-29,62.124691009521484
2019-04-30,63.484107971191406
2019-05-01,63.529422760009766
2019-05-02,60.32114028930664
2019-05-03,60.984615325927734
2019-05-06,61.348148345947266
2019-05-07,62.02978515625
2019-05-08,62.075252532958984
2019-05-09,62.375144958496094
2019-05-10,61.302711486816406
2019-05-13,60.47565460205078
2019-05-14,60.911895751953125
2019-05-15,60.95734786987305
2019-05-16,60.784645080566406
2019-05-17,61.46630096435547
2019-05-20,61.38450622558594
2019-05-21,59.4031867980957
2019-05-22,57.85811996459961
2019-05-23,57.33098220825195
2019-05-24,56.46757125854492
2019-05-28,55.24969482421875
2019-05-29,54.468082427978516
2019-05-30,54.577117919921875
2019-05-31,53.850040435791016
2019-06-03,54.74981689453125
2019-06-04,55.64958953857422
2019-06-05,56.667510986328125
2019-06-06,56.703861236572266
2019-06-07,55.43147277832031
2019-06-10,55.82227325439453
2019-06-11,56.27669906616211
2019-06-12,55.77683639526367
2019-06-13,55.631412506103516
2019-06-14,56.08584976196289
2019-06-17,54.395355224609375
2019-06-18,53.59556198120117
2019-06-19,55.73139190673828
2019-06-20,55.74956130981445
2019-06-21,55.29513931274414
2019-06-24,55.22242736816406
2019-06-25,56.84019470214844
2019-06-26,57.2582893371582
2019-06-27,56.07675552368164
2019-06-28,57.585472106933594
2019-07-01,56.83110809326172
2019-07-02,56.91291809082031
2019-07-03,57.912654876708984
2019-07-05,58.47614288330078
2019-07-08,58.5215950012207
2019-07-09,59.148704528808594
2019-07-10,60.16663360595703
2019-07-11,61.42086410522461
2019-07-12,59.92124938964844
2019-07-15,60.32114028930664
2019-07-16,60.7028694152832
2019-07-17,60.966426849365234
2019-07-18,61.7662353515625
2019-07-19,62.320621490478516
2019-07-22,61.40268325805664
2019-07-23,57.85811996459961
2019-07-24,57.70362091064453
2019-07-25,58.88513946533203
2019-07-26,58.785160064697266
2019-07-29,59.57587814331055
2019-07-30,61.38450622558594
2019-07-31,61.0027961730957
2019-08-01,60.66550064086914
2019-08-02,61.13041305541992
2019-08-05,59.58073425292969
2019-08-06,59.20698165893555
2019-08-07,59.8177375793457
2019-08-08,60.92986297607422
2019-08-09,61.13041305541992
2019-08-12,61.8961296081543
2019-08-13,61.34919738769531
2019-08-14,60.893409729003906
2019-08-15,61.8961296081543
2019-08-16,62.72567367553711
2019-08-19,63.919837951660156
2019-08-20,62.21518325805664
2019-08-21,62.38839340209961
2019-08-22,63.36376190185547
2019-08-23,62.351905822753906
2019-08-26,62.780372619628906
2019-08-27,62.39752197265625
2019-08-28,62.689208984375
2019-08-29,63.73753356933594
2019-08-30,64.16596221923828
2019-09-03,65.0501937866211
2019-09-04,65.97999572753906
2019-09-05,65.44217681884766
2019-09-06,64.92257690429688
2019-09-09,64.7767105102539
2019-09-10,64.33003997802734
2019-09-11,65.25074768066406
2019-09-12,65.5880126953125
2019-09-13,65.77033233642578
2019-09-16,66.7183837890625
2019-09-17,67.45675659179688
2019-09-18,67.22885131835938
2019-09-19,67.11947631835938
2019-09-20,67.01920318603516
2019-09-23,67.58438110351562
2019-09-24,67.32913208007812
2019-09-25,67.32913208007812
2019-09-26,67.0829849243164
2019-09-27,66.87332916259766
2019-09-30,66.28994750976562
2019-10-01,67.06477355957031
2019-10-02,66.86422729492188
2019-10-03,70.9936752319336
2019-10-04,70.89338684082031
2019-10-07,69.19789123535156
2019-10-08,69.79950714111328
2019-10-09,69.24345397949219
2019-10-10,69.6536636352539
2019-10-11,69.36194610595703
2019-10-14,69.1340560913086
2019-10-15,68.82412719726562
2019-10-16,69.48957061767578
2019-10-17,70.23707580566406
2019-10-18,70.16413116455078
2019-10-21,70.02741241455078
2019-10-22,68.66917419433594
2019-10-23,68.19512176513672
2019-10-24,68.00370788574219
2019-10-25,68.36832427978516
2019-10-28,69.30725860595703
2019-10-29,70.20973205566406
2019-10-30,70.87516021728516
2019-10-31,71.322998046875
2019-11-01,70.8934326171875
2019-11-04,70.56444549560547
2019-11-05,70.24456787109375
2019-11-06,72.26435089111328
2019-11-07,72.20035552978516
2019-11-08,72.15467834472656
2019-11-11,73.56212615966797
2019-11-12,73.22396850585938
2019-11-13,74.02822875976562
2019-11-14,74.06478881835938
2019-11-15,75.80126190185547
2019-11-18,76.18510437011719
2019-11-19,76.54153442382812
2019-11-20,76.30391693115234
2019-11-21,75.7098388671875
2019-11-22,75.77384948730469
2019-11-25,76.24906921386719
2019-11-26,76.6329345703125
2019-11-27,76.78829956054688
2019-11-29,76.75174713134766
2019-12-02,76.79743194580078
2019-12-03,77.14472961425781
2019-12-04,76.88883209228516
2019-12-05,77.14472961425781
2019-12-06,76.97107696533203
2019-12-09,76.9162368774414
2019-12-10,76.78829956054688
2019-12-11,77.11730194091797
2019-12-12,76.87054443359375
2019-12-13,76.86139678955078
2019-12-16,76.7425765991211
2019-12-17,76.85228729248047
2019-12-18,76.92537689208984
2019-12-19,76.95278930664062
2019-12-20,78.44249725341797
2019-12-23,78.14090728759766
2019-12-24,77.8118896484375
2019-12-26,78.7349624633789
2019-12-27,78.66184997558594
2019-12-30,78.0951919555664
2019-12-31,78.62529754638672
2020-01-02,76.85228729248047
2020-01-03,85.50717163085938
2020-01-06,82.89334106445312
2020-01-07,83.35943603515625
2020-01-08,83.40513610839844
2020-01-09,82.97560119628906
2020-01-10,82.69226837158203
2020-01-13,83.37771606445312
2020-01-14,82.86591339111328
2020-01-15,83.0578384399414
2020-01-16,83.16751098632812
2020-01-17,82.7105484008789
2020-01-21,83.35028839111328
2020-01-22,83.34117126464844
2020-01-23,83.06697845458984
2020-01-24,82.88419342041016
2020-01-27,82.64659881591797
2020-01-28,83.77071380615234
2020-01-29,84.12713623046875
2020-01-30,84.40202331542969
2020-01-31,83.65988159179688
2020-02-03,84.06298828125
2020-02-04,84.54859924316406
2020-02-05,84.82345581054688
2020-02-06,85.3640365600586
2020-02-07,86.53678131103516
2020-02-10,86.65589141845703
2020-02-11,87.15979766845703
2020-02-12,86.59176635742188
2020-02-13,87.12315368652344
2020-02-14,87.19646453857422
2020-02-18,87.83782196044922
2020-02-19,86.44515991210938
2020-02-20,86.96739959716797
2020-02-21,86.89411926269531
2020-02-24,87.33389282226562
2020-02-25,85.91375732421875
2020-02-26,84.78681182861328
2020-02-27,81.9557113647461
2020-02-28,79.61019134521484
2020-03-02,79.39031219482422
2020-03-03,78.3366470336914
2020-03-04,80.70966339111328
2020-03-05,79.12460327148438
2020-03-06,76.38509368896484
2020-03-09,67.23207092285156
2020-03-10,66.63655853271484
2020-03-11,65.4454574584961
2020-03-12,58.051578521728516
2020-03-13,58.50052261352539
2020-03-16,48.046478271484375
2020-03-17,48.67866516113281
2020-03-18,41.23897933959961
2020-03-19,44.72061538696289
2020-03-20,43.63947296142578
2020-03-23,43.71275329589844
2020-03-24,50.428646087646484
2020-03-25,51.610565185546875
2020-03-26,53.910274505615234
2020-03-27,52.453495025634766
2020-03-30,52.81080627441406
2020-03-31,52.31604766845703
2020-04-01,46.72712707519531
2020-04-02,45.700958251953125
2020-04-03,45.99414825439453
2020-04-06,47.47842025756836
2020-04-07,50.483612060546875
2020-04-08,52.91158676147461
2020-04-09,53.507144927978516
2020-04-13,53.37885665893555
2020-04-14,55.61442947387695
2020-04-15,51.22574996948242
2020-04-16,52.72834777832031
2020-04-17,54.89978790283203
2020-04-20,52.691688537597656
2020-04-21,51.042503356933594
2020-04-22,51.610565185546875
2020-04-23,51.94039535522461
2020-04-24,52.9390754699707
2020-04-27,53.64457321166992
2020-04-28,55.11968231201172
2020-04-29,59.45338439941406
2020-04-30,56.21913528442383
2020-05-01,53.46131896972656
2020-05-04,52.86578369140625
2020-05-05,54.02937698364258
2020-05-06,54.056861877441406
2020-05-07,50.97553253173828
2020-05-08,56.60472869873047
2020-05-11,54.875492095947266
2020-05-12,53.56017303466797
2020-05-13,50.38684844970703
2020-05-14,50.13850784301758
2020-05-15,47.9125862121582
2020-05-18,51.849342346191406
2020-05-19,51.3802375793457
2020-05-20,51.757354736328125
2020-05-21,51.3526496887207
2020-05-22,52.63116455078125
2020-05-26,55.83208084106445
2020-05-27,56.98183822631836
2020-05-28,54.83869171142578
2020-05-29,55.243408203125
2020-06-01,56.65071487426758
2020-06-02,56.816280364990234
2020-06-03,59.58488845825195
2020-06-04,60.53227996826172
2020-06-05,65.5360336303711
2020-06-08,68.59896087646484
2020-06-09,66.1339111328125
2020-06-10,64.86455535888672
2020-06-11,58.18678283691406
2020-06-12,59.7596435546875
2020-06-15,60.265541076660156
2020-06-16,62.50988006591797
2020-06-17,62.39030838012695
2020-06-18,62.35349655151367
2020-06-19,60.891014099121094
2020-06-22,60.5690803527832
2020-06-23,61.20375442504883
2020-06-24,57.99362564086914
2020-06-25,58.73866653442383
2020-06-26,57.51533126831055
2020-06-29,58.18678283691406
2020-06-30,58.80305862426758
2020-07-01,58.33395004272461
2020-07-02,58.370750427246094
2020-07-06,58.91343688964844
2020-07-07,57.99362564086914
2020-07-08,56.889862060546875
2020-07-09,55.151432037353516
2020-07-10,57.95682907104492
2020-07-13,58.68347930908203
2020-07-14,60.84501647949219
2020-07-15,62.78581237792969
2020-07-16,61.553253173828125
2020-07-17,61.074981689453125
2020-07-20,59.787235260009766
2020-07-21,60.65185546875
2020-07-22,62.69381332397461
2020-07-23,63.20893096923828
2020-07-24,62.35349655151367
2020-07-27,64.84615325927734
2020-07-28,57.41414260864258
2020-07-29,55.01345443725586
