Date,BANKINDIA.NS
2017-01-25,101.13134765625
2017-01-27,102.88938903808594
2017-01-30,105.74620819091797
2017-01-31,103.41680145263672
2017-02-01,106.49337768554688
2017-02-02,110.09735107421875
2017-02-03,116.86581420898438
2017-02-06,116.47026062011719
2017-02-07,117.12952423095703
2017-02-08,116.64606475830078
2017-02-09,120.29399871826172
2017-02-10,117.70088195800781
2017-02-13,113.17391967773438
2017-02-14,113.04207611083984
2017-02-15,108.77881622314453
2017-02-16,110.27314758300781
2017-02-17,109.4380874633789
2017-02-20,110.75662231445312
2017-02-21,112.60256958007812
2017-02-22,112.29490661621094
2017-02-23,112.07515716552734
2017-02-27,110.00945281982422
2017-02-28,113.21788024902344
2017-03-01,113.17391967773438
2017-03-02,110.7126693725586
2017-03-03,110.53687286376953
2017-03-06,112.82232666015625
2017-03-07,110.93241882324219
2017-03-08,109.96549987792969
2017-03-09,109.21833801269531
2017-03-10,108.5151138305664
2017-03-14,108.91067504882812
2017-03-15,110.97637176513672
2017-03-16,112.82232666015625
2017-03-17,111.59168243408203
2017-03-20,113.30577850341797
2017-03-21,113.04207611083984
2017-03-22,110.58082580566406
2017-03-23,111.19613647460938
2017-03-24,116.95372009277344
2017-03-27,119.45892333984375
2017-03-28,119.50288391113281
2017-03-29,121.65646362304688
2017-03-30,121.74436950683594
2017-03-31,122.40364074707031
2017-04-03,122.5354995727539
2017-04-05,125.69998168945312
2017-04-06,124.73304748535156
2017-04-07,124.02983093261719
2017-04-10,127.98542785644531
2017-04-11,131.5454559326172
2017-04-12,129.78741455078125
2017-04-13,131.28175354003906
2017-04-17,129.39186096191406
2017-04-18,133.08375549316406
2017-04-19,131.10594177246094
2017-04-20,133.47930908203125
2017-04-21,132.24868774414062
2017-04-24,134.79783630371094
2017-04-25,139.28085327148438
2017-04-26,143.8957061767578
2017-04-27,156.9052276611328
2017-04-28,164.20108032226562
2017-05-02,158.04794311523438
2017-05-03,162.83860778808594
2017-05-04,169.03570556640625
2017-05-05,161.3882293701172
2017-05-08,162.926513671875
2017-05-09,159.19068908691406
2017-05-10,158.97091674804688
2017-05-11,160.33340454101562
2017-05-12,157.21287536621094
2017-05-15,159.19068908691406
2017-05-16,164.68455505371094
2017-05-17,162.48699951171875
2017-05-18,157.47657775878906
2017-05-19,156.7294158935547
2017-05-22,139.32479858398438
2017-05-23,128.7325897216797
2017-05-24,124.11773681640625
2017-05-25,130.93014526367188
2017-05-26,130.6664276123047
2017-05-29,125.56812286376953
2017-05-30,129.08419799804688
2017-05-31,124.2496109008789
2017-06-01,126.4910888671875
2017-06-02,128.20518493652344
2017-06-05,128.7765655517578
2017-06-06,125.3044204711914
2017-06-07,127.63381958007812
2017-06-08,126.27132415771484
2017-06-09,125.96369934082031
2017-06-12,121.12906646728516
2017-06-13,120.99720764160156
2017-06-14,122.93106079101562
2017-06-15,122.22783660888672
2017-06-16,121.61254119873047
2017-06-19,121.78833770751953
2017-06-20,120.64559936523438
2017-06-21,120.86536407470703
2017-06-22,119.8544921875
2017-06-23,117.78878784179688
2017-06-27,117.39323425292969
2017-06-28,120.20610046386719
2017-06-29,121.70043182373047
2017-06-30,122.79920196533203
2017-07-03,122.79920196533203
2017-07-04,120.42584991455078
2017-07-05,120.99720764160156
2017-07-06,123.45845794677734
2017-07-07,124.11773681640625
2017-07-10,131.14990234375
2017-07-11,126.93058776855469
2017-07-12,127.72172546386719
2017-07-13,126.88666534423828
2017-07-14,129.17208862304688
2017-07-17,130.18299865722656
2017-07-18,134.18251037597656
2017-07-19,137.08328247070312
2017-07-20,132.95188903808594
2017-07-21,136.1603240966797
2017-07-24,140.467529296875
2017-07-25,144.11546325683594
2017-07-26,141.17074584960938
2017-07-27,136.1603240966797
2017-07-28,142.62112426757812
2017-07-31,145.91744995117188
2017-08-01,142.6650848388672
2017-08-02,142.00582885742188
2017-08-03,136.02847290039062
2017-08-04,139.28085327148438
2017-08-07,138.92922973632812
2017-08-08,134.09461975097656
2017-08-09,139.28085327148438
2017-08-10,130.2269287109375
2017-08-11,125.74393463134766
2017-08-14,127.41407012939453
2017-08-16,129.25999450683594
2017-08-17,128.11727905273438
2017-08-18,126.00763702392578
2017-08-21,122.62340545654297
2017-08-22,122.31573486328125
2017-08-23,126.4031982421875
2017-08-24,126.71085357666016
2017-08-28,126.3592300415039
2017-08-29,124.51329803466797
2017-08-30,125.69998168945312
2017-08-31,126.75479125976562
2017-09-01,126.4910888671875
2017-09-04,125.12860870361328
2017-09-05,126.66690063476562
2017-09-06,125.74393463134766
2017-09-07,126.44713592529297
2017-09-08,124.42540740966797
2017-09-11,125.83182525634766
2017-09-12,127.85356903076172
2017-09-13,130.93014526367188
2017-09-14,134.70993041992188
2017-09-15,135.98451232910156
2017-09-18,135.89662170410156
2017-09-19,136.1163787841797
2017-09-20,137.47886657714844
2017-09-21,133.17166137695312
2017-09-22,127.67777252197266
2017-09-25,125.78788757324219
2017-09-26,126.66690063476562
2017-09-27,121.5246353149414
2017-09-28,121.78833770751953
2017-09-29,120.9093017578125
2017-10-03,121.08511352539062
2017-10-04,121.30486297607422
2017-10-05,122.57945251464844
2017-10-06,124.51329803466797
2017-10-09,122.40364074707031
2017-10-10,122.71131134033203
2017-10-11,118.62386322021484
2017-10-12,116.38235473632812
2017-10-13,119.54682922363281
2017-10-16,120.64559936523438
2017-10-17,120.9532699584961
2017-10-18,120.11819458007812
2017-10-19,118.44805908203125
2017-10-23,118.57990264892578
2017-10-24,123.5463638305664
2017-10-25,165.69540405273438
2017-10-26,169.60707092285156
2017-10-27,159.14671325683594
2017-10-30,162.926513671875
2017-10-31,167.9808807373047
2017-11-01,170.66189575195312
2017-11-02,170.7498016357422
2017-11-03,176.77108764648438
2017-11-06,180.7706298828125
2017-11-07,171.54090881347656
2017-11-08,170.442138671875
2017-11-09,175.84811401367188
2017-11-10,172.5957489013672
2017-11-13,174.92514038085938
2017-11-14,171.9364776611328
2017-11-15,173.51870727539062
2017-11-16,182.39683532714844
2017-11-17,182.7044677734375
2017-11-20,180.4629669189453
2017-11-21,177.12269592285156
2017-11-22,178.13356018066406
2017-11-23,178.08961486816406
2017-11-24,176.15577697753906
2017-11-27,176.15577697753906
2017-11-28,175.0570068359375
2017-11-29,173.25502014160156
2017-11-30,171.9804229736328
2017-12-01,164.68455505371094
2017-12-04,162.882568359375
2017-12-05,161.73983764648438
2017-12-06,160.24549865722656
2017-12-07,164.15713500976562
2017-12-08,162.83860778808594
2017-12-11,159.89389038085938
2017-12-12,157.6963348388672
2017-12-13,153.0375213623047
2017-12-14,153.78466796875
2017-12-15,155.54273986816406
2017-12-18,159.14671325683594
2017-12-19,159.322509765625
2017-12-20,153.0375213623047
2017-12-21,151.806884765625
2017-12-22,150.4444122314453
2017-12-26,150.97183227539062
2017-12-27,151.0597381591797
2017-12-28,149.2137908935547
2017-12-29,149.2137908935547
2018-01-01,149.3456268310547
2018-01-02,147.0601806640625
2018-01-03,147.98316955566406
2018-01-04,153.52096557617188
2018-01-05,151.41134643554688
2018-01-08,149.78514099121094
2018-01-09,149.65330505371094
2018-01-10,145.03843688964844
2018-01-11,145.96141052246094
2018-01-12,142.97271728515625
2018-01-15,142.7529754638672
2018-01-16,137.91836547851562
2018-01-17,144.7747039794922
2018-01-18,141.0828399658203
2018-01-19,144.99449157714844
2018-01-22,144.42311096191406
2018-01-23,148.81822204589844
2018-01-24,151.58714294433594
2018-01-25,148.90611267089844
2018-01-29,143.8957061767578
2018-01-30,142.13766479492188
2018-01-31,138.18206787109375
2018-02-01,134.92970275878906
2018-02-02,129.69952392578125
2018-02-05,129.39186096191406
2018-02-06,125.34837341308594
2018-02-07,123.94192504882812
2018-02-08,125.12860870361328
2018-02-09,124.99674987792969
2018-02-12,127.32617950439453
2018-02-14,117.39323425292969
2018-02-15,117.2174301147461
2018-02-16,114.66826629638672
2018-02-19,109.87760162353516
2018-02-20,113.83319091796875
2018-02-21,113.17391967773438
2018-02-22,113.39369201660156
2018-02-23,113.34973907470703
2018-02-26,111.85540008544922
2018-02-27,104.12001037597656
2018-02-28,102.1422119140625
2018-03-01,99.46121215820312
2018-03-05,97.2636489868164
2018-03-06,90.97865295410156
2018-03-07,88.82505798339844
2018-03-08,87.59442138671875
2018-03-09,85.83638000488281
2018-03-12,83.5948715209961
2018-03-13,89.79197692871094
2018-03-14,90.58309936523438
2018-03-15,91.15445709228516
2018-03-16,91.41816711425781
2018-03-19,88.25369262695312
2018-03-20,88.51739501953125
2018-03-21,91.06655883789062
2018-03-22,89.96778106689453
2018-03-23,85.66056823730469
2018-03-26,89.7040786743164
2018-03-27,92.56089782714844
2018-03-28,91.0226058959961
2018-04-02,91.98953247070312
2018-04-03,94.67053985595703
2018-04-04,90.93470001220703
2018-04-05,97.6592025756836
2018-04-06,99.41725158691406
2018-04-09,102.01036834716797
2018-04-10,101.57086181640625
2018-04-11,98.75798797607422
2018-04-12,96.95599365234375
2018-04-13,97.6152572631836
2018-04-16,96.95599365234375
2018-04-17,96.56043243408203
2018-04-18,95.85721588134766
2018-04-19,95.90116119384766
2018-04-20,89.96778106689453
2018-04-23,90.0996322631836
2018-04-24,88.82505798339844
2018-04-25,85.52872467041016
2018-04-26,86.49564361572266
2018-04-27,89.66012573242188
2018-04-30,91.46212005615234
2018-05-02,89.22061157226562
2018-05-03,88.91295623779297
2018-05-04,88.07788848876953
2018-05-07,89.92383575439453
2018-05-08,91.9455795288086
2018-05-09,90.8028564453125
2018-05-10,87.9020767211914
2018-05-11,87.9020767211914
2018-05-14,87.24281311035156
2018-05-15,85.52872467041016
2018-05-16,83.5948715209961
2018-05-17,83.99044036865234
2018-05-18,82.14449310302734
2018-05-21,86.10008239746094
2018-05-22,86.84725952148438
2018-05-23,86.71540832519531
2018-05-24,87.77022552490234
2018-05-25,90.58309936523438
2018-05-28,94.71449279785156
2018-05-29,89.30851745605469
2018-05-30,88.69319915771484
2018-05-31,86.67145538330078
2018-06-01,85.00130462646484
2018-06-04,83.2432632446289
2018-06-05,82.10054016113281
2018-06-06,84.38600158691406
2018-06-07,86.62751007080078
2018-06-08,88.51739501953125
2018-06-11,88.033935546875
2018-06-12,89.1327133178711
2018-06-13,90.27542877197266
2018-06-14,90.27542877197266
2018-06-15,86.53959655761719
2018-06-18,85.70452880859375
2018-06-19,83.5948715209961
2018-06-20,83.68278503417969
2018-06-21,82.27635192871094
2018-06-22,83.11141967773438
2018-06-25,80.95782470703125
2018-06-26,81.04572296142578
2018-06-27,77.9691390991211
2018-06-28,74.84862518310547
2018-06-29,76.91432189941406
2018-07-02,77.30987548828125
2018-07-03,76.43085479736328
2018-07-04,75.50789642333984
2018-07-05,75.06837463378906
2018-07-06,76.16715240478516
2018-07-09,78.40866088867188
2018-07-10,79.4634780883789
2018-07-11,75.59579467773438
2018-07-12,74.58490753173828
2018-07-13,71.81599426269531
2018-07-16,68.12411499023438
2018-07-17,72.03575134277344
2018-07-18,69.4865951538086
2018-07-19,72.73897552490234
2018-07-20,73.17847442626953
2018-07-23,75.9034423828125
2018-07-24,77.22197723388672
2018-07-25,77.52963256835938
2018-07-26,84.03438568115234
2018-07-27,85.9682388305664
2018-07-30,90.75890350341797
2018-07-31,82.97956848144531
2018-08-01,83.81463623046875
2018-08-02,83.1993179321289
2018-08-03,84.07833862304688
2018-08-06,85.70452880859375
2018-08-07,83.4630126953125
2018-08-08,82.6279525756836
2018-08-09,86.14403533935547
2018-08-10,82.27635192871094
2018-08-13,79.11186981201172
2018-08-14,79.50743865966797
2018-08-16,78.10099792480469
2018-08-17,82.01264190673828
2018-08-20,84.03438568115234
2018-08-21,84.342041015625
2018-08-23,82.49610137939453
2018-08-24,81.83683776855469
2018-08-27,83.28721618652344
2018-08-28,80.43040466308594
2018-08-29,83.72673797607422
2018-08-30,87.77022552490234
2018-08-31,88.29763793945312
2018-09-03,87.59442138671875
2018-09-04,83.4630126953125
2018-09-05,82.71585083007812
2018-09-06,82.32030487060547
2018-09-07,82.75980377197266
2018-09-10,80.86991882324219
2018-09-11,79.72718811035156
2018-09-12,80.25460815429688
2018-09-14,81.92473602294922
2018-09-17,82.14449310302734
2018-09-18,78.93607330322266
2018-09-19,79.24372863769531
2018-09-21,75.99134063720703
2018-09-24,73.39823913574219
2018-09-25,74.05751037597656
2018-09-26,73.70588684082031
2018-09-27,70.71721649169922
2018-09-28,67.5967025756836
2018-10-01,69.57450103759766
2018-10-03,70.84906768798828
2018-10-04,69.53054809570312
2018-10-05,67.50880432128906
2018-10-08,66.80558776855469
2018-10-09,66.27816772460938
2018-10-10,69.75029754638672
2018-10-11,66.45397186279297
2018-10-12,67.81645965576172
2018-10-15,68.08016204833984
2018-10-16,70.36561584472656
2018-10-17,67.46485137939453
2018-10-19,67.50880432128906
2018-10-22,66.27816772460938
2018-10-23,66.27816772460938
2018-10-24,66.76162719726562
2018-10-25,65.83866882324219
2018-10-26,65.531005859375
2018-10-29,71.28858947753906
2018-10-30,74.1454086303711
2018-10-31,75.59579467773438
2018-11-01,75.6397476196289
2018-11-02,74.05751037597656
2018-11-05,75.59579467773438
2018-11-06,75.50789642333984
2018-11-07,75.9034423828125
2018-11-09,80.606201171875
2018-11-12,76.60665893554688
2018-11-13,71.20068359375
2018-11-14,72.51921844482422
2018-11-15,74.1014633178711
2018-11-16,77.48568725585938
2018-11-19,76.87036895751953
2018-11-20,75.46394348144531
2018-11-21,76.91432189941406
2018-11-22,75.59579467773438
2018-11-26,74.32121276855469
2018-11-27,75.37603759765625
2018-11-28,72.82687377929688
2018-11-29,74.98047637939453
2018-11-30,74.58490753173828
2018-12-03,77.9251937866211
2018-12-04,75.24417877197266
2018-12-05,73.35428619384766
2018-12-06,71.15673065185547
2018-12-07,69.92610931396484
2018-12-10,68.25597381591797
2018-12-11,69.88215637207031
2018-12-12,75.24417877197266
2018-12-13,75.9034423828125
2018-12-14,77.35382843017578
2018-12-17,77.7493896484375
2018-12-18,80.3864517211914
2018-12-19,85.57266998291016
2018-12-20,85.70452880859375
2018-12-21,86.05613708496094
2018-12-24,88.69319915771484
2018-12-26,88.47344970703125
2018-12-27,89.48432159423828
2018-12-28,90.49519348144531
2018-12-31,91.50606536865234
2019-01-01,93.4838638305664
2019-01-02,92.12138366699219
2019-01-03,92.95645141601562
2019-01-04,95.549560546875
2019-01-07,93.52781677246094
2019-01-08,95.63746643066406
2019-01-09,92.6927490234375
2019-01-10,93.26410675048828
2019-01-11,90.75890350341797
2019-01-14,91.41816711425781
2019-01-15,91.50606536865234
2019-01-16,92.56089782714844
2019-01-17,91.72581481933594
2019-01-18,90.23148345947266
2019-01-21,88.47344970703125
2019-01-22,86.0121841430664
2019-01-23,85.35292053222656
2019-01-24,85.52872467041016
2019-01-25,83.02351379394531
2019-01-28,79.63928985595703
2019-01-29,86.27588653564453
2019-01-30,87.15491485595703
2019-01-31,90.36334228515625
2019-02-01,83.37511444091797
2019-02-04,81.96868896484375
2019-02-05,79.94694519042969
2019-02-06,80.78201293945312
2019-02-07,80.91387939453125
2019-02-08,76.07925415039062
2019-02-11,74.45305633544922
2019-02-12,72.9147720336914
2019-02-14,72.78292846679688
2019-02-15,70.4974594116211
2019-02-18,69.1349868774414
2019-02-19,71.28858947753906
2019-02-20,71.9478530883789
2019-02-21,73.17847442626953
2019-02-22,72.95872497558594
2019-02-25,72.8708267211914
2019-02-26,71.3325424194336
2019-02-27,71.77204895019531
2019-02-28,73.04662322998047
2019-03-01,76.91432189941406
2019-03-05,79.7711410522461
2019-03-06,78.93607330322266
2019-03-07,79.72718811035156
2019-03-08,78.05704498291016
2019-03-11,81.08967590332031
2019-03-12,81.26547241210938
2019-03-13,80.91387939453125
2019-03-14,81.17757415771484
2019-03-15,81.88079071044922
2019-03-18,83.55091857910156
2019-03-19,88.42949676513672
2019-03-20,88.38554382324219
2019-03-22,86.67145538330078
2019-03-25,86.58354949951172
2019-03-26,89.52826690673828
2019-03-27,90.6709976196289
2019-03-28,93.04434967041016
2019-04-01,91.98953247070312
2019-04-02,92.82460021972656
2019-04-03,89.39641571044922
2019-04-04,88.86900329589844
2019-04-05,88.60530090332031
2019-04-08,86.58354949951172
2019-04-09,89.8798828125
2019-04-10,88.34159088134766
2019-04-11,87.37467193603516
2019-04-12,87.50652313232422
2019-04-15,87.0670166015625
2019-04-16,86.9791030883789
2019-04-18,85.04525756835938
2019-04-22,81.3094253540039
2019-04-23,80.562255859375
2019-04-24,81.79289245605469
2019-04-25,80.78201293945312
2019-04-26,81.13362884521484
2019-04-30,77.5735855102539
2019-05-02,78.18890380859375
2019-05-03,78.8481674194336
2019-05-06,77.13407897949219
2019-05-07,74.49700927734375
2019-05-08,73.74983978271484
2019-05-09,73.9696044921875
2019-05-10,75.1562728881836
2019-05-13,70.93696594238281
2019-05-14,72.8708267211914
2019-05-15,70.4535140991211
2019-05-16,71.77204895019531
2019-05-17,71.81599426269531
2019-05-20,79.02397155761719
2019-05-21,77.44173431396484
2019-05-22,78.8042221069336
2019-05-23,78.40866088867188
2019-05-24,85.00130462646484
2019-05-27,86.49564361572266
2019-05-28,87.1109619140625
2019-05-29,84.73760223388672
2019-05-30,85.74848175048828
2019-05-31,83.1993179321289
2019-06-03,83.72673797607422
2019-06-04,84.73760223388672
2019-06-06,79.72718811035156
2019-06-07,78.89212036132812
2019-06-10,76.782470703125
