Date,LUND-B.ST
2019-05-10,297.9570617675781
2019-05-13,296.805908203125
2019-05-14,301.9860534667969
2019-05-15,301.9860534667969
2019-05-16,307.166259765625
2019-05-17,304.0965881347656
2019-05-20,301.2186279296875
2019-05-21,304.28839111328125
2019-05-22,301.4105224609375
2019-05-23,297.9570617675781
2019-05-24,299.6837463378906
2019-05-27,302.1779479980469
2019-05-28,301.02679443359375
2019-05-29,310.6197204589844
2019-05-31,299.3000793457031
2019-06-03,297.5733337402344
2019-06-04,310.2359924316406
2019-06-05,315.60809326171875
2019-06-07,317.9103698730469
2019-06-11,326.1603088378906
2019-06-12,330.1894226074219
2019-06-13,326.7359619140625
2019-06-14,327.3114929199219
2019-06-18,330.9568176269531
2019-06-19,330.9568176269531
2019-06-20,329.6138000488281
2019-06-24,327.3114929199219
2019-06-25,331.7242431640625
2019-06-26,331.7242431640625
2019-06-27,329.4219055175781
2019-06-28,333.45098876953125
2019-07-01,334.60211181640625
2019-07-02,337.0962829589844
2019-07-03,339.01483154296875
2019-07-04,343.81134033203125
2019-07-05,341.12530517578125
2019-07-08,339.5904541015625
2019-07-09,342.8520202636719
2019-07-10,343.0439453125
2019-07-11,339.97418212890625
2019-07-12,340.5497131347656
2019-07-15,343.6195068359375
2019-07-16,341.3171691894531
2019-07-17,341.12530517578125
2019-07-18,337.671875
2019-07-19,341.12530517578125
2019-07-22,342.0846252441406
2019-07-23,345.72991943359375
2019-07-24,347.4566650390625
2019-07-25,346.689208984375
2019-07-26,347.0729675292969
2019-07-29,346.4973449707031
2019-07-30,343.81134033203125
2019-07-31,344.0032043457031
2019-08-01,350.91009521484375
2019-08-02,344.7706604003906
2019-08-06,334.2184143066406
2019-08-07,339.3985900878906
2019-08-08,343.6195068359375
2019-08-09,340.166015625
2019-08-12,339.3985900878906
2019-08-13,341.700927734375
2019-08-14,335.1777038574219
2019-08-15,335.1777038574219
2019-08-16,339.20672607421875
2019-08-19,344.9624938964844
2019-08-20,343.4276428222656
2019-08-21,344.57879638671875
2019-08-22,340.5497131347656
2019-08-23,338.0555725097656
2019-08-26,337.671875
2019-08-27,346.3055114746094
2019-08-28,335.7533264160156
2019-08-29,341.700927734375
2019-08-30,352.6368713378906
2019-09-02,355.13104248046875
2019-09-03,354.7472839355469
2019-09-04,358.3926696777344
2019-09-05,358.3926696777344
2019-09-06,359.9275207519531
2019-09-09,358.9682312011719
2019-09-10,354.9391784667969
2019-09-11,358.2007751464844
2019-09-12,362.805419921875
2019-09-13,365.10772705078125
2019-09-16,353.0205993652344
2019-09-17,354.7472839355469
2019-09-18,360.8868103027344
2019-09-19,360.5030822753906
2019-09-20,356.8577575683594
2019-09-23,353.4042663574219
2019-09-24,351.4857177734375
2019-09-25,346.8811340332031
2019-09-26,351.8694152832031
2019-09-27,353.4042663574219
2019-09-30,355.3229064941406
2019-10-01,354.3636169433594
2019-10-02,343.23577880859375
2019-10-03,339.7823181152344
2019-10-04,339.97418212890625
2019-10-07,343.23577880859375
2019-10-08,340.5497131347656
2019-10-09,342.0846252441406
2019-10-10,340.5497131347656
2019-10-11,346.3055114746094
2019-10-14,345.3462219238281
2019-10-15,344.9624938964844
2019-10-16,340.166015625
2019-10-17,342.2764587402344
2019-10-18,343.0439453125
2019-10-21,345.72991943359375
2019-10-22,345.92181396484375
2019-10-23,343.6195068359375
2019-10-24,346.4973449707031
2019-10-25,347.6485290527344
2019-10-28,349.3752746582031
2019-10-29,348.2240905761719
2019-10-30,351.10198974609375
2019-10-31,348.60784912109375
2019-11-01,353.21246337890625
2019-11-04,357.04962158203125
2019-11-05,355.7065734863281
2019-11-06,356.6659240722656
2019-11-07,356.8577575683594
2019-11-08,357.241455078125
2019-11-11,359.73565673828125
2019-11-12,365.4914245605469
2019-11-13,367.4100646972656
2019-11-14,367.4100646972656
2019-11-15,369.13671875
2019-11-18,366.642578125
2019-11-19,369.71234130859375
2019-11-20,369.13671875
2019-11-21,363.5728759765625
2019-11-22,359.54376220703125
2019-11-25,361.6542053222656
2019-11-26,365.6833190917969
2019-11-27,363.5728759765625
2019-11-28,361.4623718261719
2019-11-29,364.1484069824219
2019-12-02,361.6542053222656
2019-12-03,356.8577575683594
2019-12-04,359.3518981933594
2019-12-05,361.2705383300781
2019-12-06,366.83441162109375
2019-12-09,369.71234130859375
2019-12-10,370.28790283203125
2019-12-11,371.2471923828125
2019-12-12,376.6192321777344
2019-12-13,380.0727233886719
2019-12-16,385.44476318359375
2019-12-17,389.2819519042969
2019-12-18,386.78778076171875
2019-12-19,386.595947265625
2019-12-20,394.2702941894531
2019-12-23,396.956298828125
2019-12-27,400.2178955078125
2019-12-30,394.2702941894531
2020-01-02,402.32830810546875
2020-01-03,402.1365051269531
2020-01-07,400.2178955078125
2020-01-08,397.340087890625
2020-01-09,400.0260009765625
2020-01-10,401.94464111328125
2020-01-13,407.12481689453125
2020-01-14,404.43878173828125
2020-01-15,404.6306457519531
2020-01-16,409.6189880371094
2020-01-17,410.194580078125
2020-01-20,412.1131286621094
2020-01-21,410.9620056152344
2020-01-22,411.53759765625
2020-01-23,408.46783447265625
2020-01-24,416.1422119140625
2020-01-27,404.43878173828125
2020-01-28,403.8631896972656
2020-01-29,405.7818298339844
2020-01-30,403.67132568359375
2020-01-31,401.5609130859375
2020-02-03,405.2062072753906
2020-02-04,415.5666198730469
2020-02-05,418.2526550292969
2020-02-06,417.10150146484375
2020-02-07,415.7584533691406
2020-02-10,419.9794006347656
2020-02-11,425.1595764160156
2020-02-12,421.3224182128906
2020-02-13,424.0083923339844
2020-02-14,426.8863220214844
2020-02-17,427.8455810546875
2020-02-18,428.42120361328125
2020-02-19,431.299072265625
2020-02-20,423.8165588378906
2020-02-21,423.432861328125
2020-02-24,404.43878173828125
2020-02-25,399.8341979980469
2020-02-26,405.2062072753906
2020-02-27,388.7063903808594
2020-02-28,380.84014892578125
2020-03-02,385.2529296875
2020-03-03,398.2993469238281
2020-03-04,407.3166809082031
2020-03-05,408.0841369628906
2020-03-06,397.91558837890625
2020-03-09,382.37506103515625
2020-03-10,383.1424865722656
2020-03-11,379.4971618652344
2020-03-12,331.9161376953125
2020-03-13,349.9508056640625
2020-03-16,335.5614318847656
2020-03-17,369.5205078125
2020-03-18,369.71234130859375
2020-03-19,370.09600830078125
2020-03-20,369.32861328125
2020-03-23,345.92181396484375
2020-03-24,372.3983459472656
2020-03-25,375.2762451171875
2020-03-26,377.7703857421875
2020-03-27,369.13671875
2020-03-30,385.06103515625
2020-03-31,390.6249694824219
2020-04-01,387.55523681640625
2020-04-02,379.3052978515625
2020-04-03,380.6483154296875
2020-04-06,387.36334228515625
2020-04-07,407.5085144042969
2020-04-08,412.1131286621094
2020-04-09,403.67132568359375
2020-04-14,417.2933349609375
2020-04-15,405.2062072753906
2020-04-16,398.8748779296875
2020-04-17,407.3166809082031
2020-04-20,391.5842590332031
2020-04-21,376.4273986816406
2020-04-22,383.1424865722656
2020-04-23,381.7994384765625
2020-04-24,378.92156982421875
2020-04-27,383.5261535644531
2020-04-28,388.13079833984375
2020-04-29,405.7818298339844
2020-04-30,395.42144775390625
2020-05-04,378.7297058105469
2020-05-05,386.9796447753906
2020-05-06,381.2238464355469
2020-05-07,389.6656799316406
2020-05-08,401.1772155761719
2020-05-11,398.2993469238281
2020-05-12,404.6306457519531
2020-05-13,394.2702941894531
2020-05-14,386.0203552246094
2020-05-15,395.2295837402344
2020-05-18,408.6596984863281
2020-05-19,413.8398742675781
2020-05-20,407.12481689453125
2020-05-22,411.7294616699219
2020-05-25,421.7061462402344
2020-05-26,422.85723876953125
2020-05-27,420.554931640625
2020-05-28,431.4909362792969
2020-05-29,448.18267822265625
2020-06-01,431.6827697753906
2020-06-02,424.96771240234375
2020-06-03,434.1769714355469
2020-06-04,436.09552001953125
2020-06-05,437.63043212890625
2020-06-08,427.4618835449219
2020-06-09,418.6363830566406
2020-06-10,420.1712646484375
2020-06-11,400.60162353515625
2020-06-12,394.84588623046875
2020-06-15,397.5318908691406
2020-06-16,405.9736633300781
2020-06-17,413.07244873046875
2020-06-18,412.8805847167969
2020-06-22,405.5899353027344
2020-06-23,408.6596984863281
2020-06-24,399.0667724609375
2020-06-25,405.5899353027344
2020-06-26,410.3864440917969
2020-06-29,406.1654968261719
2020-06-30,405.5899353027344
2020-07-01,406.54925537109375
2020-07-02,414.2236022949219
2020-07-03,408.6596984863281
2020-07-06,411.345703125
2020-07-07,408.6596984863281
2020-07-08,404.822509765625
2020-07-09,402.52020263671875
2020-07-10,404.2469482421875
2020-07-13,410.002685546875
2020-07-14,405.9736633300781
2020-07-15,414.41546630859375
2020-07-16,410.194580078125
2020-07-17,415.5666198730469
2020-07-20,415.7584533691406
2020-07-21,412.1131286621094
2020-07-22,418.2526550292969
2020-07-23,412.49688720703125
2020-07-24,402.7120361328125
2020-07-27,406.3573913574219
2020-07-28,401.75274658203125
2020-07-29,403.8631896972656
2020-07-30,396.1888732910156
2020-07-31,393.1191101074219
2020-08-03,405.5899353027344
2020-08-04,401.75274658203125
2020-08-05,406.54925537109375
2020-08-06,410.002685546875
2020-08-07,412.49688720703125
2020-08-10,410.3864440917969
2020-08-11,411.7294616699219
2020-08-12,417.2933349609375
2020-08-13,417.10150146484375
2020-08-14,411.9212951660156
2020-08-17,418.44451904296875
2020-08-18,416.52593994140625
2020-08-19,416.7177429199219
2020-08-20,414.7991943359375
2020-08-21,414.7991943359375
2020-08-24,418.44451904296875
2020-08-25,419.9794006347656
2020-08-26,424.2002868652344
2020-08-27,417.2933349609375
2020-08-28,385.6365966796875
2020-08-31,378.92156982421875
2020-09-01,381.7994384765625
2020-09-02,390.0494384765625
2020-09-03,390.43310546875
2020-09-04,384.6773376464844
2020-09-07,397.7237548828125
2020-09-08,402.9039306640625
2020-09-09,413.4561462402344
2020-09-10,411.345703125
2020-09-11,415.1828918457031
2020-09-14,417.10150146484375
2020-09-15,422.6654052734375
2020-09-16,430.9153747558594
2020-09-17,426.5025939941406
2020-09-18,430.9153747558594
2020-09-21,418.6363830566406
2020-09-22,415.9503479003906
2020-09-23,416.9096374511719
2020-09-24,418.2526550292969
2020-09-25,420.9386901855469
2020-09-28,431.8746643066406
2020-09-29,428.9967956542969
2020-09-30,426.118896484375
2020-10-01,428.6130065917969
2020-10-02,426.3106994628906
2020-10-05,429.9560546875
2020-10-06,429.1886291503906
2020-10-07,423.2409973144531
2020-10-08,420.9386901855469
2020-10-09,419.02008056640625
2020-10-12,422.47357177734375
2020-10-13,423.8165588378906
2020-10-14,419.59564208984375
2020-10-15,410.3864440917969
2020-10-16,412.49688720703125
2020-10-19,412.3050231933594
2020-10-20,408.8515930175781
2020-10-21,403.0957946777344
2020-10-22,405.7818298339844
2020-10-23,404.6306457519531
2020-10-26,394.65399169921875
2020-10-27,392.3516845703125
2020-10-28,383.5261535644531
2020-10-29,385.6365966796875
2020-10-30,384.29364013671875
2020-11-02,386.78778076171875
2020-11-03,393.5028991699219
2020-11-04,406.7411193847656
2020-11-05,412.8805847167969
2020-11-06,412.49688720703125
2020-11-09,422.08984375
2020-11-10,424.0083923339844
2020-11-11,434.3688049316406
2020-11-12,429.3804931640625
2020-11-13,426.118896484375
2020-11-16,429.76422119140625
2020-11-17,424.5840148925781
2020-11-18,431.8746643066406
2020-11-19,428.2293395996094
2020-11-20,441.851318359375
2020-11-23,431.299072265625
2020-11-24,428.2293395996094
2020-11-25,427.0781555175781
2020-11-26,429.1886291503906
2020-11-27,429.9560546875
2020-11-30,421.3224182128906
2020-12-01,415.5666198730469
2020-12-02,415.5666198730469
2020-12-03,414.6073303222656
2020-12-04,414.99102783203125
2020-12-07,418.0607604980469
2020-12-08,423.6247253417969
2020-12-09,419.59564208984375
2020-12-10,415.1828918457031
2020-12-11,415.1828918457031
2020-12-14,415.3747863769531
2020-12-15,416.52593994140625
2020-12-16,417.4852294921875
2020-12-17,421.1305236816406
2020-12-18,419.2119445800781
2020-12-21,409.6189880371094
2020-12-22,413.8398742675781
2020-12-23,415.9503479003906
2020-12-28,422.2817077636719
2020-12-29,426.118896484375
2020-12-30,422.6654052734375
2021-01-04,425.9270324707031
2021-01-05,421.7061462402344
2021-01-07,424.3921203613281
2021-01-08,430.33978271484375
2021-01-11,422.85723876953125
2021-01-12,422.47357177734375
2021-01-13,424.96771240234375
2021-01-14,427.4618835449219
2021-01-15,423.8165588378906
2021-01-18,425.7351379394531
2021-01-19,425.3514404296875
2021-01-20,429.57232666015625
2021-01-21,437.0548400878906
2021-01-22,433.79327392578125
2021-01-25,433.60137939453125
2021-01-26,434.94439697265625
2021-01-27,433.02581787109375
2021-01-28,431.6827697753906
2021-01-29,422.2817077636719
2021-02-01,430.5316162109375
2021-02-02,437.822265625
2021-02-03,440.31646728515625
2021-02-04,441.2757568359375
2021-02-05,430.7235107421875
2021-02-08,424.5840148925781
2021-02-09,418.44451904296875
2021-02-10,417.86895751953125
2021-02-11,420.9386901855469
2021-02-12,420.9386901855469
2021-02-15,419.9794006347656
2021-02-16,418.2526550292969
2021-02-17,414.03179931640625
2021-02-18,408.27593994140625
2021-02-19,410.3864440917969
2021-02-22,403.28765869140625
2021-02-23,397.340087890625
2021-02-24,398.2993469238281
2021-02-25,398.8748779296875
2021-02-26,403.0957946777344
2021-03-01,419.40380859375
2021-03-02,418.44451904296875
2021-03-03,419.02008056640625
2021-03-04,423.8165588378906
2021-03-05,426.118896484375
2021-03-08,434.3688049316406
2021-03-09,432.6420593261719
2021-03-10,432.6420593261719
2021-03-11,443.7698974609375
2021-03-12,441.4676208496094
2021-03-15,442.6187744140625
2021-03-16,445.4966125488281
2021-03-17,443.7698974609375
2021-03-18,442.8106384277344
2021-03-19,442.04315185546875
2021-03-22,446.64776611328125
2021-03-23,449.33380126953125
2021-03-24,452.5954284667969
2021-03-25,449.52569580078125
2021-03-26,453.9384460449219
2021-03-29,452.0198669433594
2021-03-30,457.0081787109375
2021-03-31,457.3918762207031
2021-04-01,465.45001220703125
2021-04-06,469.0953063964844
2021-04-07,468.61566162109375
2021-04-08,469.6708679199219
2021-04-09,471.20574951171875
2021-04-12,470.0545654296875
2021-04-13,471.68536376953125
2021-04-14,467.08074951171875
2021-04-15,468.1359558105469
2021-04-16,475.7691650390625
2021-04-19,477.60498046875
2021-04-20,472.7738342285156
2021-04-21,473.4502258300781
2021-04-22,471.8076171875
2021-04-23,472.8704833984375
2021-04-26,468.4258728027344
2021-04-27,468.6191101074219
2021-04-28,464.9474792480469
2021-04-29,469.0055847167969
2021-04-30,467.4596252441406
2021-05-03,471.13128662109375
2021-05-04,461.85552978515625
2021-05-05,470.8414306640625
2021-05-06,467.26641845703125
2021-05-07,470.74481201171875
2021-05-10,469.1988525390625
2021-05-11,456.15478515625
2021-05-12,457.6041259765625
2021-05-14,462.7251281738281
2021-05-17,463.3048400878906
2021-05-18,467.5562438964844
2021-05-19,464.3677062988281
2021-05-20,471.421142578125
2021-05-21,470.8414306640625
2021-05-24,470.3582763671875
2021-05-25,473.5468444824219
2021-05-26,479.7306823730469
2021-05-27,475.3826599121094
2021-05-28,493.1612243652344
2021-05-31,503.7897033691406
2021-06-01,504.5626525878906
2021-06-02,514.0316772460938
2021-06-03,518.0897827148438
2021-06-04,518.4762573242188
2021-06-07,523.1141967773438
2021-06-08,524.2736206054688
2021-06-09,525.43310546875
2021-06-10,527.9453735351562
2021-06-11,529.2980346679688
2021-06-14,534.3223876953125
2021-06-15,535.48193359375
2021-06-16,541.0859985351562
2021-06-17,534.9020385742188
2021-06-18,536.0615844726562
2021-06-21,532.583251953125
2021-06-22,529.6845092773438
2021-06-23,517.1235961914062
2021-06-24,524.0804443359375
2021-06-28,531.23046875
2021-06-29,535.8683471679688
2021-06-30,533.5494384765625
2021-07-01,532.1966552734375
2021-07-02,536.4480590820312
2021-07-05,537.4143676757812
2021-07-06,544.5643310546875
2021-07-07,553.45361328125
2021-07-08,543.984619140625
2021-07-09,551.7144165039062
2021-07-12,558.0914916992188
2021-07-13,559.830810546875
2021-07-14,561.76318359375
2021-07-15,557.8983154296875
2021-07-16,562.9225463867188
2021-07-19,551.327880859375
2021-07-20,554.806396484375
2021-07-21,567.947021484375
2021-07-22,576.0633544921875
2021-07-23,587.4647827148438
2021-07-26,579.7349243164062
2021-07-27,584.7593994140625
2021-07-28,587.4647827148438
2021-07-29,593.6486206054688
2021-07-30,593.6486206054688
2021-08-02,601.5716552734375
2021-08-03,599.0595092773438
2021-08-04,614.7122802734375
2021-08-05,610.4609375
2021-08-06,601.37841796875
2021-08-09,599.252685546875
2021-08-10,602.1513671875
2021-08-11,601.37841796875
2021-08-12,600.2189331054688
2021-08-13,600.4121704101562
2021-08-16,591.3296508789062
2021-08-17,595.7742919921875
2021-08-18,589.3972778320312
2021-08-19,575.0970458984375
2021-08-20,576.4497680664062
2021-08-23,570.6524658203125
2021-08-24,570.07275390625
2021-08-25,531.23046875
2021-08-26,526.9790649414062
2021-08-27,525.43310546875
2021-08-30,523.88720703125
2021-08-31,532.1966552734375
2021-09-01,537.9940185546875
2021-09-02,534.7089233398438
2021-09-03,527.5587768554688
2021-09-06,534.9020385742188
2021-09-07,527.7520751953125
2021-09-08,524.4669189453125
2021-09-09,521.9547729492188
2021-09-10,516.5437622070312
2021-09-13,502.4369812011719
2021-09-14,502.6302490234375
2021-09-15,496.6396179199219
2021-09-16,497.6058654785156
2021-09-17,486.78411865234375
2021-09-20,478.9577331542969
2021-09-21,477.0252685546875
2021-09-22,477.2184753417969
2021-09-23,481.4698791503906
2021-09-24,475.8658142089844
2021-09-27,474.02996826171875
2021-09-28,465.7204284667969
2021-09-29,461.9521484375
2021-09-30,466.3001708984375
2021-10-01,466.6866149902344
2021-10-04,463.6913146972656
2021-10-05,470.45489501953125
2021-10-06,464.2711181640625
2021-10-07,472.0008850097656
2021-10-08,464.3677062988281
2021-10-11,461.4690246582031
2021-10-12,469.29547119140625
2021-10-13,475.3826599121094
2021-10-14,473.933349609375
2021-10-15,475.5759582519531
2021-10-18,474.22320556640625
2021-10-19,476.7353820800781
2021-10-20,476.7353820800781
2021-10-21,478.9577331542969
2021-10-22,485.431396484375
2021-10-25,480.6003112792969
2021-10-26,478.6678161621094
2021-10-27,484.6584167480469
2021-10-28,482.04962158203125
2021-10-29,477.8948669433594
2021-11-01,481.0833740234375
2021-11-02,484.4651794433594
2021-11-03,486.78411865234375
2021-11-04,492.5814514160156
2021-11-05,493.9342041015625
2021-11-08,498.185546875
2021-11-09,492.1949768066406
2021-11-10,495.4801330566406
2021-11-11,502.2437438964844
2021-11-12,510.55328369140625
2021-11-15,515.57763671875
2021-11-16,515.7708740234375
2021-11-17,516.3506469726562
2021-11-18,511.13299560546875
2021-11-19,514.2249145507812
2021-11-22,511.51953125
2021-11-23,497.026123046875
2021-11-24,486.01116943359375
2021-11-25,506.10858154296875
2021-11-26,483.88543701171875
2021-11-29,490.6490478515625
2021-11-30,479.34417724609375
2021-12-01,488.9098205566406
2021-12-02,479.4408264160156
2021-12-03,472.19415283203125
2021-12-06,474.7063293457031
2021-12-07,483.49896240234375
2021-12-08,485.2381896972656
2021-12-09,479.2475891113281
2021-12-10,478.76446533203125
2021-12-13,472.67724609375
2021-12-14,465.623779296875
2021-12-15,465.3339538574219
2021-12-16,467.0731201171875
2021-12-17,464.5609436035156
2021-12-20,459.2467041015625
2021-12-21,464.4643249511719
2021-12-22,467.84613037109375
2021-12-23,477.2184753417969
2021-12-27,484.6584167480469
2021-12-28,490.0693054199219
2021-12-29,488.5233459472656
2021-12-30,490.84228515625
2022-01-03,490.4557800292969
2022-01-04,495.4801330566406
2022-01-05,488.3301086425781
2022-01-07,475.18939208984375
2022-01-10,467.7494812011719
2022-01-11,468.5224609375
2022-01-12,472.7738342285156
2022-01-13,476.0590515136719
2022-01-14,464.9474792480469
2022-01-17,465.52716064453125
2022-01-18,450.6473083496094
2022-01-19,461.66229248046875
2022-01-20,468.8123779296875
2022-01-21,458.0872802734375
2022-01-24,439.8255920410156
2022-01-25,445.8161926269531
2022-01-26,455.5750732421875
2022-01-27,452.57977294921875
2022-01-28,447.94189453125
2022-01-31,456.637939453125
2022-02-01,459.9230651855469
2022-02-02,462.4352722167969
2022-02-03,452.77301025390625
2022-02-04,443.4006042480469
2022-02-07,450.5506896972656
2022-02-08,450.840576171875
2022-02-09,465.91363525390625
2022-02-10,459.4399719238281
2022-02-11,461.2757873535156
2022-02-14,454.4156188964844
2022-02-15,463.7879638671875
2022-02-16,468.3292236328125
2022-02-17,456.637939453125
2022-02-18,446.3959045410156
2022-02-21,432.77215576171875
2022-02-22,438.2796325683594
2022-02-23,430.4532165527344
2022-02-24,422.43353271484375
2022-02-25,433.15863037109375
2022-02-28,445.2364501953125
2022-03-01,437.12017822265625
2022-03-02,442.8208923339844
2022-03-03,434.7046203613281
2022-03-04,429.1971435546875
2022-03-07,423.7862548828125
2022-03-08,417.2159118652344
2022-03-09,436.733642578125
2022-03-10,433.931640625
2022-03-11,443.88372802734375
2022-03-14,455.1885681152344
2022-03-15,444.8499450683594
2022-03-16,462.4352722167969
2022-03-17,464.1744689941406
2022-03-18,466.78326416015625
2022-03-21,469.1988525390625
2022-03-22,465.623779296875
2022-03-23,454.4156188964844
2022-03-24,447.555419921875
2022-03-25,451.1304016113281
2022-03-28,461.0825500488281
2022-03-29,474.8995361328125
2022-03-30,471.421142578125
2022-03-31,464.3677062988281
2022-04-01,474.02996826171875
2022-04-04,479.5374450683594
2022-04-05,480.40704345703125
2022-04-06,472.4840087890625
2022-04-07,472.8248291015625
2022-04-08,482.36700439453125
2022-04-11,475.7458801269531
2022-04-12,473.21429443359375
2022-04-13,472.04583740234375
2022-04-14,470.2931823730469
2022-04-19,468.0537109375
2022-04-20,469.8063659667969
2022-04-21,459.77734375
2022-04-22,453.7404479980469
2022-04-25,438.9403076171875
2022-04-26,437.5771484375
2022-04-27,442.6403503417969
2022-04-28,444.2956237792969
2022-04-29,451.7930603027344
2022-05-02,443.9061279296875
2022-05-03,442.44561767578125
2022-05-04,436.7982177734375
2022-05-05,439.71929931640625
2022-05-06,421.90069580078125
2022-05-09,414.2085266113281
2022-05-10,427.3533935546875
2022-05-11,441.471923828125
2022-05-12,446.34039306640625
2022-05-13,451.30621337890625
2022-05-16,450.33251953125
2022-05-17,450.8193664550781
2022-05-18,447.7035217285156
2022-05-19,436.7008361816406
2022-05-20,443.9061279296875
2022-05-23,452.0851745605469
2022-05-24,471.16949462890625
2022-05-25,460.848388671875
2022-05-27,474.0906066894531
2022-05-30,478.2774963378906
2022-05-31,468.0537109375
2022-06-01,453.1562194824219
2022-06-02,457.2457580566406
2022-06-03,451.7930603027344
2022-06-07,456.0773010253906
2022-06-08,456.95361328125
2022-06-09,437.0903015136719
2022-06-10,430.9560546875
2022-06-13,429.0086669921875
2022-06-14,416.8375244140625
2022-06-15,427.2560119628906
2022-06-16,414.4032897949219
2022-06-17,413.3322448730469
2022-06-20,415.86383056640625
2022-06-21,412.8453674316406
2022-06-22,407.6848449707031
2022-06-23,405.0558166503906
2022-06-27,422.19281005859375
2022-06-28,415.3769836425781
2022-06-29,410.89801025390625
2022-06-30,404.9584655761719
2022-07-01,410.7032470703125
2022-07-04,411.5796203613281
2022-07-05,404.17950439453125
2022-07-06,417.0322570800781
2022-07-07,427.3533935546875
2022-07-08,430.4692077636719
2022-07-11,427.061279296875
2022-07-12,434.5586853027344
2022-07-13,428.9112854003906
2022-07-14,423.750732421875
2022-07-15,425.6981506347656
2022-07-18,435.24029541015625
2022-07-19,433.29290771484375
2022-07-20,431.4429016113281
2022-07-21,444.8798522949219
2022-07-22,449.2614440917969
2022-07-25,447.7035217285156
2022-07-26,440.8876953125
2022-07-27,443.61407470703125
2022-07-28,455.9799499511719
2022-07-29,467.66424560546875
2022-08-01,459.5826110839844
2022-08-02,454.227294921875
2022-08-03,456.7589111328125
2022-08-04,455.5904235839844
2022-08-05,442.8350830078125
2022-08-08,455.9799499511719
2022-08-09,445.2693176269531
2022-08-10,458.9010009765625
2022-08-11,457.9272766113281
2022-08-12,456.7589111328125
2022-08-15,458.51153564453125
2022-08-16,460.26416015625
2022-08-17,453.4483337402344
2022-08-18,459.193115234375
2022-08-19,448.5798645019531
2022-08-22,442.34820556640625
2022-08-23,434.5586853027344
2022-08-24,435.5323791503906
2022-08-25,432.2218322753906
2022-08-26,405.0558166503906
2022-08-29,405.4453430175781
2022-08-30,406.029541015625
2022-08-31,430.3718566894531
2022-09-01,410.0216979980469
2022-09-02,421.12176513671875
2022-09-05,416.2533264160156
2022-09-06,420.34283447265625
2022-09-07,416.9349060058594
2022-09-08,421.4138488769531
2022-09-09,425.8928527832031
2022-09-12,433.00079345703125
2022-09-13,421.2191467285156
2022-09-14,417.129638671875
2022-09-15,415.27960205078125
2022-09-16,414.6954040527344
2022-09-19,411.1900939941406
2022-09-20,399.6031494140625
2022-09-21,403.0110778808594
2022-09-22,392.7873229980469
2022-09-23,395.2215270996094
2022-09-26,389.47674560546875
2022-09-27,390.2557067871094
2022-09-28,396.48736572265625
2022-09-29,387.2373046875
2022-09-30,393.7610168457031
2022-10-03,401.2584533691406
2022-10-04,412.1637878417969
2022-10-05,403.4005432128906
2022-10-06,405.34796142578125
2022-10-07,391.618896484375
2022-10-10,389.6715393066406
2022-10-11,393.5662841796875
2022-10-12,390.7425842285156
2022-10-13,395.2215270996094
2022-10-14,400.09002685546875
2022-10-17,407.1006164550781
2022-10-18,413.9164733886719
2022-10-19,402.32952880859375
2022-10-20,407.2953186035156
2022-10-21,406.22430419921875
2022-10-24,414.305908203125
2022-10-25,425.6981506347656
2022-10-26,425.9902038574219
2022-10-27,427.2560119628906
2022-10-28,426.7691650390625
2022-10-31,424.72442626953125
2022-11-01,426.08758544921875
2022-11-02,425.6981506347656
2022-11-03,415.86383056640625
2022-11-04,423.84808349609375
2022-11-07,426.96392822265625
2022-11-08,437.4797668457031
2022-11-09,437.96661376953125
2022-11-10,457.6352233886719
2022-11-11,462.11419677734375
2022-11-14,463.5747375488281
2022-11-15,461.0431213378906
2022-11-16,457.2457580566406
2022-11-17,454.32464599609375
2022-11-18,458.7062683105469
2022-11-21,457.537841796875
2022-11-22,460.45892333984375
2022-11-23,462.0168151855469
2022-11-24,463.087890625
2022-11-25,462.69842529296875
2022-11-28,457.3431091308594
2022-11-29,455.6878356933594
2022-11-30,440.8876953125
2022-12-01,446.9245910644531
2022-12-02,440.6929626464844
2022-12-05,442.9324645996094
2022-12-06,437.96661376953125
2022-12-07,432.7087097167969
2022-12-08,428.4244689941406
2022-12-09,441.56927490234375
2022-12-12,443.127197265625
2022-12-13,453.2535705566406
2022-12-14,456.95361328125
2022-12-15,444.782470703125
2022-12-16,432.611328125
2022-12-19,432.51397705078125
2022-12-20,428.716552734375
2022-12-21,435.24029541015625
2022-12-22,432.2218322753906
2022-12-23,436.506103515625
2022-12-27,438.06402587890625
2022-12-28,437.67449951171875
2022-12-29,442.34820556640625
2022-12-30,432.4165954589844
2023-01-02,436.7982177734375
2023-01-03,437.4797668457031
2023-01-04,440.1087646484375
2023-01-05,439.13507080078125
2023-01-09,453.7404479980469
2023-01-10,450.13775634765625
2023-01-11,455.6878356933594
2023-01-12,462.11419677734375
2023-01-13,458.51153564453125
2023-01-16,466.8852844238281
2023-01-17,464.64581298828125
2023-01-18,465.327392578125
2023-01-19,457.9272766113281
2023-01-20,464.64581298828125
2023-01-23,469.2221374511719
2023-01-24,467.4695129394531
2023-01-25,466.982666015625
2023-01-26,473.50634765625
2023-01-27,476.1353759765625
2023-01-30,475.4537658691406
2023-01-31,469.6116027832031
2023-02-01,475.5511474609375
2023-02-02,495.803955078125
2023-02-03,496.3881530761719
2023-02-06,484.1196594238281
2023-02-07,486.5538635253906
