Date,TFC
2018-10-26,34.56606674194336
2018-10-29,35.52540588378906
2018-10-30,35.90468215942383
2018-10-31,36.55911636352539
2018-11-01,36.588863372802734
2018-11-02,36.566551208496094
2018-11-05,36.98301315307617
2018-11-06,37.1614875793457
2018-11-07,37.295352935791016
2018-11-08,37.584007263183594
2018-11-09,38.056339263916016
2018-11-12,37.891395568847656
2018-11-13,38.288753509521484
2018-11-14,37.876399993896484
2018-11-15,38.483680725097656
2018-11-16,38.54365158081055
2018-11-19,38.716094970703125
2018-11-20,38.191280364990234
2018-11-21,37.80141830444336
2018-11-23,37.76394271850586
2018-11-26,38.32623291015625
2018-11-27,38.19878387451172
2018-11-28,38.18378829956055
2018-11-29,37.93637466430664
2018-11-30,38.31123352050781
2018-12-03,38.033843994140625
2018-12-04,36.264469146728516
2018-12-06,36.092044830322266
2018-12-07,35.73216247558594
2018-12-10,35.19986343383789
2018-12-11,34.907470703125
2018-12-12,35.102394104003906
2018-12-13,34.50261306762695
2018-12-14,34.23270797729492
2018-12-17,33.850341796875
2018-12-18,33.10810852050781
2018-12-19,32.46333694458008
2018-12-20,32.38087463378906
2018-12-21,31.773588180541992
2018-12-24,30.941383361816406
2018-12-26,32.110965728759766
2018-12-27,32.223426818847656
2018-12-28,32.20093536376953
2018-12-31,32.478328704833984
2019-01-02,33.28054428100586
2019-01-03,33.05562210083008
2019-01-04,33.92531967163086
2019-01-07,34.19522476196289
2019-01-08,34.2776985168457
2019-01-09,34.60007095336914
2019-01-10,34.382652282714844
2019-01-11,34.19522476196289
2019-01-14,34.60007095336914
2019-01-15,34.74251937866211
2019-01-16,35.642208099365234
2019-01-17,36.196998596191406
2019-01-18,36.95423126220703
2019-01-22,36.841766357421875
2019-01-23,37.044193267822266
2019-01-24,36.92424011230469
2019-01-25,37.01419448852539
2019-01-28,36.939231872558594
2019-01-29,36.969215393066406
2019-01-30,36.72180938720703
2019-01-31,36.58686447143555
2019-02-01,36.639339447021484
2019-02-04,36.79678726196289
2019-02-05,36.57936477661133
2019-02-06,36.384429931640625
2019-02-07,37.831417083740234
2019-02-08,37.66647720336914
2019-02-11,37.91388702392578
2019-02-12,38.40892028808594
2019-02-13,38.136844635009766
2019-02-14,37.592681884765625
2019-02-15,38.3182373046875
2019-02-19,38.62810134887695
2019-02-20,39.13447952270508
2019-02-21,39.17226791381836
2019-02-22,38.9152946472168
2019-02-25,38.74147033691406
2019-02-26,38.446720123291016
2019-02-27,38.59031295776367
2019-02-28,38.522300720214844
2019-03-01,39.14958953857422
2019-03-04,39.17226791381836
2019-03-05,39.074012756347656
2019-03-06,38.24264907836914
2019-03-07,37.4339599609375
2019-03-08,37.48686218261719
2019-03-11,37.72871398925781
2019-03-12,37.47175598144531
2019-03-13,37.78917694091797
2019-03-14,37.88743591308594
2019-03-15,37.77406692504883
2019-03-18,38.15195846557617
2019-03-19,37.39616394042969
2019-03-20,36.29273223876953
2019-03-21,35.62763595581055
2019-03-22,34.078277587890625
2019-03-25,33.91200637817383
2019-03-26,34.259674072265625
2019-03-27,34.31257629394531
2019-03-28,35.000328063964844
2019-03-29,35.16660690307617
2019-04-01,36.29273223876953
2019-04-02,36.647953033447266
2019-04-03,36.587486267089844
2019-04-04,36.617713928222656
2019-04-05,36.557247161865234
2019-04-08,36.68574142456055
2019-04-09,36.20203399658203
2019-04-10,36.360748291015625
2019-04-11,36.61014938354492
2019-04-12,37.22990417480469
2019-04-15,36.72352600097656
