Date,TGMA3.SA
2018-04-25,15.091005325317383
2018-04-26,14.934893608093262
2018-04-27,14.75275707244873
2018-04-30,14.967414855957031
2018-05-02,14.947901725769043
2018-05-03,14.798291206359863
2018-05-04,14.557615280151367
2018-05-07,14.310433387756348
2018-05-08,13.659961700439453
2018-05-09,13.692483901977539
2018-05-10,13.790059089660645
2018-05-11,13.985199928283691
2018-05-14,13.386761665344238
2018-05-15,12.970459938049316
2018-05-16,12.846867561340332
2018-05-17,11.994747161865234
2018-05-18,11.96872615814209
2018-05-21,12.508621215820312
2018-05-22,12.489105224609375
2018-05-23,12.098822593688965
2018-05-24,12.359013557434082
2018-05-25,12.150861740112305
2018-05-28,11.363784790039062
2018-05-29,11.851642608642578
2018-05-30,12.359013557434082
2018-06-01,12.703763961791992
2018-06-04,12.814346313476562
2018-06-05,12.424059867858887
2018-06-06,11.558928489685059
2018-06-07,10.62874984741211
2018-06-08,11.162141799926758
2018-06-11,10.765349388122559
2018-06-12,10.73282527923584
2018-06-13,10.862921714782715
2018-06-14,10.576712608337402
2018-06-15,10.388075828552246
2018-06-18,10.017306327819824
2018-06-19,10.797874450683594
2018-06-20,10.797874450683594
2018-06-21,10.40108585357666
2018-06-22,10.147400856018066
2018-06-25,10.661273956298828
2018-06-26,10.36205768585205
2018-06-27,10.472637176513672
2018-06-28,10.277496337890625
2018-06-29,10.023810386657715
2018-07-02,9.984782218933105
2018-07-03,10.082352638244629
2018-07-04,10.36205768585205
2018-07-05,10.297009468078613
2018-07-06,10.518170356750488
2018-07-10,10.667777061462402
2018-07-11,10.173418045043945
2018-07-12,10.407588005065918
2018-07-13,10.797874450683594
2018-07-16,11.383301734924316
2018-07-17,11.545919418334961
2018-07-18,12.027270317077637
2018-07-19,11.838634490966797
2018-07-20,11.94921588897705
2018-07-23,11.77358627319336
2018-07-24,11.890671730041504
2018-07-25,12.13134479522705
2018-07-26,12.157366752624512
2018-07-27,12.046784400939941
2018-07-30,11.910186767578125
2018-07-31,11.571939468383789
2018-08-01,11.689023971557617
2018-08-02,11.897176742553711
2018-08-03,12.033777236938477
2018-08-06,12.1768798828125
2018-08-07,12.163870811462402
2018-08-08,12.846867561340332
2018-08-09,12.554154396057129
2018-08-10,12.398040771484375
2018-08-13,12.576571464538574
2018-08-14,12.768426895141602
2018-08-15,12.106852531433105
2018-08-16,11.901762008666992
2018-08-17,11.842222213745117
2018-08-20,11.742982864379883
2018-08-21,11.445277214050293
2018-08-22,11.901762008666992
2018-08-23,11.83560562133789
2018-08-24,11.511429786682129
2018-08-27,11.643750190734863
2018-08-28,11.709905624389648
2018-08-29,11.842222213745117
2018-08-30,11.531278610229492
2018-08-31,11.312959671020508
2018-09-03,11.312959671020508
2018-09-04,10.48598861694336
2018-09-05,10.651385307312012
2018-09-06,10.849854469299316
2018-09-10,10.810161590576172
2018-09-11,10.697693824768066
2018-09-12,10.287515640258789
2018-09-13,9.81779670715332
2018-09-14,9.99642276763916
2018-09-17,10.280901908874512
2018-09-18,10.519068717956543
2018-09-19,10.254438400268555
2018-09-20,9.930265426635742
2018-09-21,10.095659255981445
2018-09-24,10.055963516235352
2018-09-25,10.254438400268555
2018-09-26,10.585225105285645
2018-09-27,11.114485740661621
2018-09-28,11.061561584472656
2018-10-01,10.988789558410645
2018-10-02,11.703290939331055
2018-10-03,12.014232635498047
2018-10-04,12.483953475952148
2018-10-05,12.437637329101562
2018-10-08,13.165372848510742
2018-10-09,13.654938697814941
2018-10-10,13.09921646118164
2018-10-11,13.072752952575684
2018-10-15,13.198454856872559
2018-10-16,13.694636344909668
2018-10-17,13.893108367919922
2018-10-18,14.157739639282227
2018-10-19,14.190816879272461
2018-10-22,14.70023250579834
2018-10-23,14.501760482788086
2018-10-24,14.51499080657959
2018-10-25,14.435603141784668
2018-10-26,14.581147193908691
2018-10-29,14.634072303771973
2018-10-30,15.249341011047363
2018-10-31,15.203031539916992
2018-11-01,15.838144302368164
2018-11-05,15.943998336791992
2018-11-06,15.547052383422852
2018-11-07,15.547052383422852
2018-11-08,15.083945274353027
2018-11-09,15.28242301940918
2018-11-12,16.109392166137695
2018-11-13,16.14246940612793
2018-11-14,16.320085525512695
2018-11-16,16.84783363342285
2018-11-19,16.567258834838867
2018-11-21,16.259965896606445
2018-11-22,16.567258834838867
2018-11-23,16.16643714904785
2018-11-26,16.059553146362305
2018-11-27,16.386892318725586
2018-11-28,16.47373390197754
2018-11-29,16.487092971801758
2018-11-30,16.032827377319336
2018-12-03,16.233240127563477
2018-12-04,16.032827377319336
2018-12-05,16.62738037109375
2018-12-06,16.567258834838867
2018-12-07,15.959343910217285
2018-12-10,16.066232681274414
2018-12-11,16.46705436706543
2018-12-12,17.16849136352539
2018-12-13,17.315458297729492
2018-12-14,17.596031188964844
2018-12-17,17.863243103027344
2018-12-18,17.903329849243164
2018-12-19,17.602712631225586
2018-12-20,17.529226303100586
2018-12-21,17.863243103027344
2018-12-26,17.56930923461914
2018-12-27,17.97013282775879
2018-12-28,18.370952606201172
2019-01-02,18.831893920898438
2019-01-03,19.005584716796875
2019-01-04,19.172592163085938
2019-01-07,18.998905181884766
2019-01-08,18.845252990722656
2019-01-09,18.898698806762695
2019-01-10,18.905376434326172
2019-01-11,18.905376434326172
2019-01-14,19.038986206054688
2019-01-15,18.504558563232422
2019-01-16,19.085750579833984
2019-01-17,19.239395141601562
2019-01-18,19.112468719482422
2019-01-21,19.573415756225586
2019-01-22,19.286161422729492
2019-01-23,19.306196212768555
2019-01-24,19.49993133544922
2019-01-28,19.686979293823242
2019-01-29,19.55337142944336
2019-01-30,19.3396053314209
2019-01-31,18.93210220336914
2019-02-01,19.306196212768555
2019-02-04,19.49993133544922
2019-02-05,19.232715606689453
2019-02-06,18.998905181884766
2019-02-07,18.78512954711914
2019-02-08,18.75840950012207
2019-02-11,18.424396514892578
2019-02-12,18.103734970092773
2019-02-13,17.963451385498047
2019-02-14,18.491199493408203
2019-02-15,18.337553024291992
2019-02-18,18.618127822875977
2019-02-19,19.092430114746094
2019-02-20,18.704967498779297
2019-02-21,18.370952606201172
2019-02-22,18.704967498779297
2019-02-25,19.052350997924805
2019-02-26,18.69828987121582
2019-02-27,18.664892196655273
2019-02-28,18.390993118286133
2019-03-01,18.364269256591797
2019-03-06,17.869924545288086
2019-03-07,18.103734970092773
2019-03-08,18.424396514892578
2019-03-11,19.246076583862305
2019-03-12,18.838571548461914
2019-03-13,18.65152359008789
2019-03-14,18.638168334960938
2019-03-15,19.165912628173828
2019-03-18,19.386363983154297
2019-03-19,19.29283905029297
2019-03-20,19.600139617919922
2019-03-21,19.038986206054688
2019-03-22,18.103734970092773
2019-03-25,18.03693199157715
2019-03-26,17.956771850585938
2019-03-27,16.907957077026367
2019-03-28,17.228614807128906
2019-03-29,17.622751235961914
2019-04-01,18.137136459350586
2019-04-02,18.370952606201172
2019-04-03,18.370952606201172
2019-04-04,18.838571548461914
2019-04-05,18.638168334960938
2019-04-08,18.40435218811035
2019-04-09,18.030254364013672
2019-04-10,17.97013282775879
2019-04-11,17.829843521118164
2019-04-12,17.48246955871582
2019-04-15,17.121726989746094
2019-04-16,16.98143768310547
2019-04-17,16.64742660522461
2019-04-18,17.235294342041016
2019-04-22,16.88791275024414
2019-04-23,17.215251922607422
2019-04-24,16.98143768310547
2019-04-25,16.980945587158203
2019-04-26,16.78389549255371
2019-04-29,16.8586368560791
2019-04-30,16.64798927307129
2019-05-02,17.021718978881836
2019-05-03,17.66725730895996
2019-05-06,17.674047470092773
2019-05-07,17.735206604003906
2019-05-08,18.24483871459961
