Date,ENT.L
2019-05-20,606.5782470703125
2019-05-21,606.3785400390625
2019-05-22,592.1929931640625
2019-05-23,580.2054443359375
2019-05-24,586.7985229492188
2019-05-28,594.5906372070312
2019-05-29,588.39697265625
2019-05-30,595.9891357421875
2019-05-31,598.7863159179688
2019-06-03,585.4000244140625
2019-06-04,609.3753662109375
2019-06-05,624.360107421875
2019-06-06,627.1571655273438
2019-06-07,631.1531372070312
2019-06-10,627.5568237304688
2019-06-11,634.74951171875
2019-06-12,618.5660400390625
2019-06-13,619.1653442382812
2019-06-14,623.7606811523438
2019-06-17,622.9614868164062
2019-06-18,618.3662109375
2019-06-19,630.154052734375
2019-06-20,638.745361328125
2019-06-21,629.3548583984375
2019-06-24,619.964599609375
2019-06-25,621.9624633789062
2019-06-26,626.9573974609375
2019-06-27,638.745361328125
2019-06-28,651.1326293945312
2019-07-01,668.9143676757812
2019-07-02,665.1182250976562
2019-07-03,683.2997436523438
2019-07-04,682.8999633789062
2019-07-05,676.306884765625
2019-07-08,628.3560180664062
2019-07-09,605.5794067382812
2019-07-10,602.9819946289062
2019-07-11,599.3857421875
2019-07-12,599.3857421875
2019-07-15,599.3857421875
2019-07-16,608.1766357421875
2019-07-17,601.9830322265625
2019-07-18,610.3743896484375
2019-07-19,629.954345703125
2019-07-22,621.163330078125
2019-07-23,634.5496826171875
2019-07-24,630.3538818359375
2019-07-25,619.3651123046875
2019-07-26,625.7586669921875
2019-07-29,620.3640747070312
2019-07-30,607.177734375
2019-07-31,590.9942626953125
2019-08-01,582.6029052734375
2019-08-02,578.007568359375
2019-08-05,561.62451171875
2019-08-06,550.8353881835938
2019-08-07,559.6264038085938
2019-08-08,569.6161499023438
2019-08-09,568.8169555664062
2019-08-12,556.2299194335938
2019-08-13,556.8292236328125
2019-08-14,546.2401733398438
2019-08-15,544.641845703125
2019-08-16,566.0198364257812
2019-08-19,579.006591796875
2019-08-20,586.1991577148438
2019-08-21,589.595703125
2019-08-22,614.1538696289062
2019-08-23,609.3573608398438
2019-08-27,610.3566284179688
2019-08-28,617.5514526367188
2019-08-29,629.3427124023438
2019-08-30,628.5433959960938
2019-09-02,646.9300537109375
2019-09-03,653.12548828125
2019-09-04,673.5107421875
2019-09-05,681.9047241210938
2019-09-06,683.703369140625
2019-09-09,691.8973388671875
2019-09-10,702.6895751953125
2019-09-11,710.8836669921875
2019-09-12,712.6823120117188
2019-09-13,724.4738159179688
2019-09-16,720.4766845703125
2019-09-17,714.4810791015625
2019-09-18,722.4752807617188
2019-09-19,725.8727416992188
2019-09-20,726.8720092773438
2019-09-23,727.2717895507812
2019-09-24,735.4656982421875
2019-09-25,733.866943359375
2019-09-26,733.6670532226562
2019-09-27,741.4613647460938
2019-09-30,742.8604125976562
2019-10-01,746.4577026367188
2019-10-02,746.8575439453125
2019-10-03,740.0623779296875
2019-10-04,760.8472900390625
2019-10-07,764.4447021484375
2019-10-08,749.45556640625
2019-10-09,788.027587890625
2019-10-10,807.0137939453125
2019-10-11,842.9876098632812
2019-10-14,833.994140625
2019-10-15,839.9898071289062
2019-10-16,856.1780395507812
2019-10-17,838.990478515625
2019-10-18,851.78125
2019-10-21,880.1605834960938
2019-10-22,879.3612670898438
2019-10-23,872.7660522460938
2019-10-24,885.1570434570312
2019-10-25,876.962890625
2019-10-28,869.3685302734375
2019-10-29,873.5654907226562
2019-10-30,873.965087890625
2019-10-31,889.35400390625
2019-11-01,896.7485961914062
2019-11-04,802.8168334960938
2019-11-05,822.4026489257812
2019-11-06,802.017333984375
2019-11-07,799.4192504882812
2019-11-08,802.6170043945312
2019-11-11,807.4135131835938
2019-11-12,816.6068115234375
2019-11-13,817.40625
2019-11-14,816.6068115234375
2019-11-15,824.401123046875
2019-11-18,836.9920654296875
2019-11-19,856.777587890625
2019-11-20,853.979736328125
2019-11-21,858.5762939453125
2019-11-22,861.77392578125
2019-11-25,864.9716796875
2019-11-26,879.3612670898438
2019-11-27,888.354736328125
2019-11-28,849.5829467773438
2019-11-29,850.9817504882812
2019-12-02,852.7805786132812
2019-12-03,845.7855224609375
2019-12-04,851.9810180664062
2019-12-05,855.1787109375
2019-12-06,862.5734252929688
2019-12-09,852.380859375
2019-12-10,828.3983154296875
2019-12-11,816.0072021484375
2019-12-12,834.3939208984375
2019-12-13,868.5689697265625
2019-12-16,893.9506225585938
2019-12-17,877.5625
2019-12-18,868.5689697265625
2019-12-19,865.970947265625
2019-12-20,851.9810180664062
2019-12-23,862.5734252929688
2019-12-24,887.3554077148438
2019-12-27,874.96435546875
2019-12-30,882.5588989257812
2019-12-31,883.5581665039062
2020-01-02,918.3329467773438
2020-01-03,904.343017578125
2020-01-06,905.3423461914062
2020-01-07,919.3321533203125
2020-01-08,930.1243896484375
2020-01-09,928.5255737304688
2020-01-10,938.318359375
2020-01-13,921.9302368164062
2020-01-14,924.3285522460938
2020-01-15,931.3234252929688
2020-01-16,933.1220703125
2020-01-17,909.9390258789062
2020-01-20,910.738525390625
2020-01-21,896.7485961914062
2020-01-22,910.1388549804688
2020-01-23,887.3554077148438
2020-01-24,886.356201171875
2020-01-27,874.96435546875
2020-01-28,888.5545654296875
2020-01-29,893.3510131835938
2020-01-30,886.9556884765625
2020-01-31,876.563232421875
2020-02-03,887.3554077148438
2020-02-04,886.7559204101562
2020-02-05,896.948486328125
2020-02-06,891.9520874023438
2020-02-07,888.15478515625
2020-02-10,905.3423461914062
2020-02-11,924.9281005859375
2020-02-12,930.9237670898438
2020-02-13,865.7710571289062
2020-02-14,835.99267578125
2020-02-17,833.7943725585938
2020-02-18,823.601806640625
2020-02-19,836.9920654296875
2020-02-20,849.3829956054688
2020-02-21,862.1736450195312
2020-02-24,833.994140625
2020-02-25,832.3953247070312
2020-02-26,847.5843505859375
2020-02-27,812.2100219726562
2020-02-28,789.0269165039062
2020-03-02,792.024658203125
2020-03-03,802.017333984375
2020-03-04,807.0137939453125
2020-03-05,789.426513671875
2020-03-06,767.4425048828125
2020-03-09,715.6800537109375
2020-03-10,695.4948120117188
2020-03-11,649.7279663085938
2020-03-12,519.0230102539062
2020-03-13,471.9571838378906
2020-03-16,369.7314147949219
2020-03-17,324.76409912109375
2020-03-18,326.462890625
2020-03-19,323.46502685546875
2020-03-20,363.2361755371094
2020-03-23,352.64385986328125
2020-03-24,436.3830261230469
2020-03-25,489.34454345703125
2020-03-26,507.03167724609375
2020-03-27,482.4494934082031
2020-03-30,499.6370544433594
2020-03-31,560.5928344726562
2020-04-01,518.6232299804688
2020-04-02,449.6733093261719
2020-04-03,483.348876953125
2020-04-06,572.783935546875
2020-04-07,611.1560668945312
2020-04-08,649.5281982421875
2020-04-09,672.3117065429688
2020-04-14,675.5093994140625
2020-04-15,657.1226196289062
2020-04-16,648.5288696289062
2020-04-17,682.7041625976562
2020-04-20,707.6858520507812
2020-04-21,699.4918212890625
2020-04-22,682.3043823242188
2020-04-23,699.4918212890625
2020-04-24,698.2926635742188
2020-04-27,724.2738037109375
2020-04-28,737.0645141601562
2020-04-29,775.6365356445312
2020-04-30,753.4526977539062
2020-05-01,749.2557983398438
2020-05-04,747.2572021484375
2020-05-05,751.4540405273438
2020-05-06,748.6561279296875
2020-05-07,792.2245483398438
2020-05-11,778.6344604492188
2020-05-12,785.4295043945312
2020-05-13,748.0565185546875
2020-05-14,745.4584350585938
2020-05-15,746.6576538085938
2020-05-18,778.8342895507812
2020-05-19,786.4287109375
2020-05-20,810.6112060546875
2020-05-21,809.6119384765625
2020-05-22,788.42724609375
2020-05-26,809.4119873046875
2020-05-27,806.6141357421875
2020-05-28,814.2085571289062
2020-05-29,792.2245483398438
2020-06-01,812.6097412109375
2020-06-02,817.0064697265625
2020-06-03,834.1940307617188
2020-06-04,826.399658203125
2020-06-05,829.9970703125
2020-06-08,801.817626953125
2020-06-09,785.2295532226562
2020-06-10,774.0376586914062
2020-06-11,754.8517456054688
2020-06-12,745.0587768554688
2020-06-15,749.45556640625
2020-06-16,726.0725708007812
2020-06-17,735.4656982421875
2020-06-18,764.2447509765625
2020-06-19,761.4468383789062
2020-06-22,772.4388427734375
2020-06-23,787.6278686523438
2020-06-24,767.6423950195312
2020-06-25,744.6590576171875
2020-06-26,763.045654296875
2020-06-29,742.2608032226562
2020-06-30,740.0623779296875
2020-07-01,747.8568115234375
2020-07-02,778.2346801757812
2020-07-03,776.236083984375
2020-07-06,788.42724609375
2020-07-07,816.8067016601562
2020-07-08,809.2122192382812
2020-07-09,834.1940307617188
2020-07-10,862.5734252929688
2020-07-13,869.9680786132812
2020-07-14,867.369873046875
2020-07-15,912.7369995117188
2020-07-16,879.161376953125
2020-07-17,879.3612670898438
2020-07-20,871.3670654296875
2020-07-21,769.4410400390625
2020-07-22,767.4425048828125
2020-07-23,745.4584350585938
2020-07-24,741.0617065429688
2020-07-27,730.8690795898438
2020-07-28,714.2811889648438
2020-07-29,713.4817504882812
2020-07-30,682.5042724609375
2020-07-31,664.1174926757812
2020-08-03,690.6982421875
2020-08-04,685.5020751953125
2020-08-05,703.2891845703125
2020-08-06,723.4744873046875
2020-08-07,724.673583984375
2020-08-10,715.4802856445312
2020-08-11,784.4301147460938
2020-08-12,784.829833984375
2020-08-13,799.4192504882812
2020-08-14,769.2412109375
2020-08-17,765.84375
2020-08-18,772.4388427734375
2020-08-19,768.4417724609375
2020-08-20,747.8568115234375
2020-08-21,785.6293334960938
2020-08-24,770.64013671875
2020-08-25,800.018798828125
2020-08-26,819.4048461914062
2020-08-27,819.2048950195312
2020-08-28,803.6162719726562
2020-09-01,780.2332153320312
2020-09-02,795.6220703125
2020-09-03,804.8154296875
2020-09-04,808.4127807617188
2020-09-07,826.599609375
2020-09-08,820.2042236328125
2020-09-09,838.7907104492188
2020-09-10,866.1707763671875
2020-09-11,873.3655395507812
2020-09-14,884.357666015625
2020-09-15,915.3350219726562
2020-09-16,912.3373413085938
2020-09-17,904.9425659179688
2020-09-18,892.351806640625
2020-09-21,847.3843383789062
2020-09-22,852.1809692382812
2020-09-23,886.7559204101562
2020-09-24,854.9788818359375
2020-09-25,997.6752319335938
2020-09-28,974.6920166015625
2020-09-29,1013.2639770507812
2020-09-30,973.2930908203125
2020-10-01,1002.27197265625
2020-10-02,994.2777099609375
2020-10-05,1030.2515869140625
2020-10-06,1040.2442626953125
2020-10-07,1050.7366943359375
2020-10-08,1049.23779296875
2020-10-09,1089.708251953125
2020-10-12,1064.226806640625
2020-10-13,1053.23486328125
2020-10-14,1069.223388671875
2020-10-15,1054.2340087890625
2020-10-16,1064.7265625
2020-10-19,1038.745361328125
2020-10-20,1023.7562866210938
2020-10-21,970.295166015625
2020-10-22,1010.2661743164062
2020-10-23,1003.2711791992188
2020-10-26,990.48046875
2020-10-27,997.2755737304688
2020-10-28,970.4951171875
2020-10-29,973.0931396484375
2020-10-30,965.4987182617188
2020-11-02,932.32275390625
2020-11-03,942.3154907226562
2020-11-04,981.0872802734375
2020-11-05,985.0844116210938
2020-11-06,993.8779907226562
2020-11-09,976.0908813476562
2020-11-10,984.4849243164062
2020-11-11,1018.2603149414062
2020-11-12,999.2741088867188
2020-11-13,999.0742797851562
2020-11-16,994.2777099609375
2020-11-17,972.4935913085938
2020-11-18,959.702880859375
2020-11-19,969.4957275390625
2020-11-20,974.0924682617188
2020-11-23,970.295166015625
2020-11-24,996.2763061523438
2020-11-25,1012.7643432617188
2020-11-26,1014.7628173828125
2020-11-27,1041.7432861328125
2020-11-30,1034.748291015625
2020-12-01,1037.7462158203125
2020-12-02,1039.2451171875
2020-12-03,1056.732421875
2020-12-04,1014.7628173828125
2020-12-07,1034.248779296875
2020-12-08,1032.25
2020-12-09,1038.745361328125
2020-12-10,1038.745361328125
2020-12-11,1038.745361328125
2020-12-14,1087.2103271484375
2020-12-15,1089.2088623046875
2020-12-16,1109.1944580078125
2020-12-17,1146.167236328125
2020-12-18,1149.664794921875
2020-12-21,1131.1783447265625
2020-12-22,1128.6800537109375
2020-12-23,1162.655517578125
2020-12-24,1144.66845703125
2020-12-29,1157.6590576171875
2020-12-30,1150.6641845703125
2020-12-31,1132.6771240234375
2021-01-04,1418.96923828125
2021-01-05,1401.981689453125
2021-01-06,1458.9400634765625
2021-01-07,1465.9351806640625
2021-01-08,1473.92919921875
2021-01-11,1436.956298828125
2021-01-12,1419.968505859375
2021-01-13,1390.4898681640625
2021-01-14,1404.4798583984375
2021-01-15,1400.4827880859375
2021-01-18,1412.473876953125
2021-01-19,1244.0963134765625
2021-01-20,1269.078125
2021-01-21,1277.0723876953125
2021-01-22,1279.07080078125
2021-01-25,1270.0775146484375
2021-01-26,1272.5755615234375
2021-01-27,1223.6109619140625
2021-01-28,1241.098388671875
2021-01-29,1240.0992431640625
2021-02-01,1282.5682373046875
2021-02-02,1282.5682373046875
2021-02-03,1260.0848388671875
2021-02-04,1255.587890625
2021-02-05,1286.06591796875
2021-02-08,1317.0433349609375
2021-02-09,1311.047607421875
2021-02-10,1319.0419921875
2021-02-11,1341.0260009765625
2021-02-12,1352.017822265625
2021-02-15,1359.5125732421875
2021-02-16,1349.519775390625
2021-02-17,1346.5218505859375
2021-02-18,1349.0201416015625
2021-02-19,1364.5089111328125
2021-02-22,1398.983642578125
2021-02-23,1410.4754638671875
2021-02-24,1437.9554443359375
2021-02-25,1433.95849609375
2021-02-26,1411.9742431640625
2021-03-01,1444.45068359375
2021-03-02,1448.9476318359375
2021-03-03,1459.9393310546875
2021-03-04,1462.937255859375
2021-03-05,1413.9730224609375
2021-03-08,1415.971435546875
2021-03-09,1471.9306640625
2021-03-10,1449.4471435546875
2021-03-11,1479.42529296875
2021-03-12,1465.435302734375
2021-03-15,1494.9140625
2021-03-16,1520.8951416015625
2021-03-17,1517.8974609375
2021-03-18,1551.872802734375
2021-03-19,1555.3702392578125
2021-03-22,1559.3671875
2021-03-23,1523.89306640625
2021-03-24,1538.882080078125
2021-03-25,1532.8863525390625
2021-03-26,1553.3717041015625
2021-03-29,1508.90380859375
2021-03-30,1530.887939453125
2021-03-31,1516.898193359375
2021-04-01,1527.390380859375
2021-04-06,1577.8538818359375
2021-04-07,1578.85302734375
2021-04-08,1594.8416748046875
2021-04-09,1565.3629150390625
2021-04-12,1571.8582763671875
2021-04-13,1603.8349609375
2021-04-14,1605.83349609375
2021-04-15,1623.32080078125
2021-04-16,1646.303955078125
2021-04-19,1643.3062744140625
2021-04-20,1625.8189697265625
2021-04-21,1661.7928466796875
2021-04-22,1663.79150390625
2021-04-23,1689.27294921875
2021-04-26,1698.7659912109375
2021-04-27,1723.248291015625
2021-04-28,1718.251953125
2021-04-29,1691.77099609375
2021-04-30,1690.272216796875
2021-05-04,1644.8052978515625
2021-05-05,1673.284423828125
2021-05-06,1652.2998046875
2021-05-07,1658.29541015625
2021-05-10,1619.8232421875
2021-05-11,1563.3642578125
2021-05-12,1536.883544921875
2021-05-13,1551.872802734375
2021-05-14,1556.369384765625
2021-05-17,1548.875
2021-05-18,1566.362060546875
2021-05-19,1537.8828125
2021-05-20,1561.865478515625
2021-05-21,1577.8538818359375
2021-05-24,1613.328125
2021-05-25,1632.3143310546875
2021-05-26,1669.2874755859375
2021-05-27,1664.2911376953125
2021-05-28,1648.3028564453125
2021-06-01,1671.2860107421875
2021-06-02,1684.776123046875
2021-06-03,1697.26708984375
2021-06-04,1731.7420654296875
2021-06-07,1730.74267578125
2021-06-08,1785.7027587890625
2021-06-09,1771.2132568359375
2021-06-10,1763.71875
2021-06-11,1802.19091796875
2021-06-14,1810.1851806640625
2021-06-15,1800.1922607421875
2021-06-16,1822.676025390625
2021-06-17,1823.175537109375
2021-06-18,1820.6773681640625
2021-06-21,1833.66796875
2021-06-22,1820.177734375
2021-06-23,1813.1827392578125
2021-06-24,1846.6585693359375
2021-06-25,1798.6932373046875
2021-06-28,1776.2098388671875
2021-06-29,1778.7080078125
2021-06-30,1744.2330322265625
2021-07-01,1779.2076416015625
2021-07-02,1796.1951904296875
2021-07-05,1854.1531982421875
2021-07-06,1868.1429443359375
2021-07-07,1806.18798828125
2021-07-08,1819.178466796875
2021-07-09,1868.642578125
2021-07-12,1863.6463623046875
2021-07-13,1868.1429443359375
2021-07-14,1870.64111328125
2021-07-15,1828.1722412109375
2021-07-16,1819.6783447265625
2021-07-19,1765.71728515625
2021-07-20,1745.2322998046875
2021-07-21,1790.6993408203125
2021-07-22,1849.6563720703125
2021-07-23,1847.158203125
2021-07-26,1851.1552734375
2021-07-27,1833.16845703125
2021-07-28,1814.6817626953125
2021-07-29,1822.676025390625
2021-07-30,1815.1812744140625
2021-08-02,1818.17919921875
2021-08-03,1801.1915283203125
2021-08-04,1911.11181640625
2021-08-05,1935.09423828125
2021-08-06,1927.599853515625
2021-08-09,1931.5968017578125
2021-08-10,1970.0689697265625
2021-08-11,1964.0732421875
2021-08-12,1941.090087890625
2021-08-13,1958.5772705078125
2021-08-16,1903.1175537109375
2021-08-17,1883.6317138671875
2021-08-18,1855.652099609375
2021-08-19,1842.1619873046875
2021-08-20,1847.6578369140625
2021-08-23,1862.1474609375
2021-08-24,1870.141357421875
2021-08-25,1913.6099853515625
2021-08-26,1913.6099853515625
2021-08-27,1908.1138916015625
2021-08-31,1931.5968017578125
2021-09-01,1976.5640869140625
2021-09-02,1947.0855712890625
2021-09-03,1941.589599609375
2021-09-06,1947.0855712890625
2021-09-07,1948.0849609375
2021-09-08,1908.613525390625
2021-09-09,1920.1051025390625
2021-09-10,1925.1016845703125
2021-09-13,1903.6173095703125
2021-09-14,1942.0892333984375
2021-09-15,1887.62890625
2021-09-16,1927.10009765625
2021-09-17,1954.5802001953125
2021-09-20,1914.109619140625
2021-09-21,2259.358642578125
2021-09-22,2375.2744140625
2021-09-23,2260.358154296875
2021-09-24,2208.395751953125
2021-09-27,2221.38623046875
2021-09-28,2149.4384765625
2021-09-29,2163.428466796875
2021-09-30,2128.45361328125
2021-10-01,2154.435302734375
2021-10-04,2119.460205078125
2021-10-05,2130.452392578125
2021-10-06,2088.482666015625
2021-10-07,2132.450927734375
2021-10-08,2130.452392578125
2021-10-11,2106.4697265625
2021-10-12,2071.495361328125
2021-10-13,2064.5
2021-10-14,2057.50537109375
2021-10-15,2095.477783203125
2021-10-18,2122.458251953125
2021-10-19,2169.424072265625
2021-10-20,2158.432373046875
2021-10-21,2121.459228515625
2021-10-22,2123.457275390625
2021-10-25,2135.448486328125
2021-10-26,2000.546875
2021-10-27,2047.5125732421875
2021-10-28,2057.50537109375
2021-10-29,2046.5133056640625
2021-11-01,2060.503173828125
2021-11-02,2048.51171875
2021-11-03,2031.5242919921875
2021-11-04,2022.53076171875
2021-11-05,2046.5133056640625
2021-11-08,2009.5401611328125
2021-11-09,1970.568603515625
2021-11-10,1962.574462890625
2021-11-11,2023.530029296875
2021-11-12,1996.0501708984375
2021-11-15,1969.5693359375
2021-11-16,1970.0689697265625
2021-11-17,1970.0689697265625
2021-11-18,1948.0849609375
2021-11-19,1917.107421875
2021-11-22,1919.10595703125
2021-11-23,1883.6317138671875
2021-11-24,1824.1749267578125
2021-11-25,1825.174072265625
2021-11-26,1722.74853515625
2021-11-29,1744.732666015625
2021-11-30,1667.788330078125
2021-12-01,1719.2509765625
2021-12-02,1661.7928466796875
2021-12-03,1637.8101806640625
2021-12-06,1688.7733154296875
2021-12-07,1713.255615234375
2021-12-08,1718.7513427734375
2021-12-09,1682.278076171875
2021-12-10,1631.814453125
2021-12-13,1570.8590087890625
2021-12-14,1587.346923828125
2021-12-15,1582.3504638671875
2021-12-16,1565.8626708984375
2021-12-17,1599.837890625
2021-12-20,1596.3404541015625
2021-12-21,1630.8153076171875
2021-12-22,1665.2904052734375
2021-12-23,1678.28076171875
2021-12-24,1682.7774658203125
2021-12-29,1658.7950439453125
2021-12-30,1690.7718505859375
2021-12-31,1681.7781982421875
2022-01-04,1685.7755126953125
2022-01-05,1689.7724609375
2022-01-06,1655.7972412109375
2022-01-07,1658.7950439453125
2022-01-10,1665.2904052734375
2022-01-11,1698.7659912109375
2022-01-12,1723.747802734375
2022-01-13,1725.24658203125
2022-01-14,1705.2611083984375
2022-01-17,1726.745849609375
2022-01-18,1705.760986328125
2022-01-19,1708.259033203125
2022-01-20,1722.74853515625
2022-01-21,1633.813232421875
2022-01-24,1543.8785400390625
2022-01-25,1519.89599609375
2022-01-26,1542.8792724609375
2022-01-27,1546.8763427734375
2022-01-28,1570.8590087890625
2022-01-31,1589.8450927734375
2022-02-01,1619.8232421875
2022-02-02,1614.3272705078125
2022-02-03,1582.3504638671875
2022-02-04,1571.3583984375
2022-02-07,1604.33447265625
2022-02-08,1593.84228515625
2022-02-09,1646.8038330078125
2022-02-10,1678.780517578125
2022-02-11,1697.26708984375
2022-02-14,1683.27734375
2022-02-15,1702.7630615234375
2022-02-16,1702.7630615234375
2022-02-17,1697.766845703125
2022-02-18,1648.80224609375
2022-02-21,1639.808837890625
2022-02-22,1641.8072509765625
2022-02-23,1646.8038330078125
2022-02-24,1588.845703125
2022-02-25,1656.2967529296875
2022-02-28,1682.7774658203125
2022-03-01,1601.3369140625
2022-03-02,1558.8677978515625
2022-03-03,1557.8682861328125
2022-03-04,1490.9168701171875
2022-03-07,1434.9576416015625
2022-03-08,1391.4891357421875
2022-03-09,1486.42041015625
2022-03-10,1463.9365234375
2022-03-11,1526.8907470703125
2022-03-14,1530.3883056640625
2022-03-15,1547.3758544921875
2022-03-16,1579.8525390625
2022-03-17,1648.80224609375
2022-03-18,1721.2496337890625
2022-03-21,1664.7906494140625
2022-03-22,1673.284423828125
2022-03-23,1673.7841796875
2022-03-24,1655.2977294921875
2022-03-25,1664.7906494140625
2022-03-28,1642.3070068359375
2022-03-29,1669.2874755859375
2022-03-30,1664.7906494140625
2022-03-31,1642.3070068359375
2022-04-01,1650.80078125
2022-04-04,1687.2744140625
2022-04-05,1676.2822265625
2022-04-06,1620.3231201171875
2022-04-07,1553.871337890625
2022-04-08,1546.3765869140625
2022-04-11,1551.872802734375
2022-04-12,1535.88427734375
2022-04-13,1522.8936767578125
2022-04-14,1550.3739013671875
2022-04-19,1572.857421875
2022-04-20,1564.8631591796875
2022-04-21,1537.38330078125
2022-04-22,1495.9134521484375
2022-04-25,1467.933837890625
2022-04-26,1472.430419921875
2022-04-27,1464.436279296875
2022-04-28,1490.41748046875
2022-04-29,1517.397705078125
2022-05-03,1491.4166259765625
2022-05-04,1453.94384765625
2022-05-05,1404.4798583984375
2022-05-06,1370.0050048828125
2022-05-09,1247.5936279296875
2022-05-10,1233.1041259765625
2022-05-11,1285.06640625
2022-05-12,1299.555908203125
2022-05-13,1363.509521484375
2022-05-16,1366.5074462890625
2022-05-17,1371.5037841796875
2022-05-18,1390.9896240234375
2022-05-19,1359.0126953125
2022-05-20,1401.981689453125
2022-05-23,1417.969970703125
2022-05-24,1364.0091552734375
2022-05-25,1377.9989013671875
2022-05-26,1409.975830078125
2022-05-27,1431.9598388671875
2022-05-30,1459.9393310546875
2022-05-31,1460.9388427734375
2022-06-01,1458.9400634765625
2022-06-06,1435.9569091796875
2022-06-07,1444.9505615234375
2022-06-08,1452.4449462890625
2022-06-09,1448.9476318359375
2022-06-10,1407.4776611328125
2022-06-13,1340.0264892578125
2022-06-14,1340.5262451171875
2022-06-15,1374.50146484375
2022-06-16,1290.06298828125
2022-06-17,1271.5762939453125
2022-06-20,1310.5479736328125
2022-06-21,1305.052001953125
2022-06-22,1306.55078125
2022-06-23,1294.5595703125
2022-06-24,1335.0302734375
2022-06-27,1334.5306396484375
2022-06-28,1303.053466796875
2022-06-29,1264.081787109375
2022-06-30,1244.0963134765625
2022-07-01,1251.5909423828125
2022-07-04,1211.6197509765625
2022-07-05,1132.6771240234375
2022-07-06,1139.172607421875
2022-07-07,1095.7041015625
2022-07-08,1096.2037353515625
2022-07-11,1074.71923828125
2022-07-12,1092.7064208984375
2022-07-13,1081.7142333984375
2022-07-14,1102.6990966796875
2022-07-15,1118.6873779296875
2022-07-18,1118.6873779296875
2022-07-19,1125.68212890625
2022-07-20,1153.1622314453125
2022-07-21,1148.6656494140625
2022-07-22,1179.143310546875
2022-07-25,1153.6619873046875
2022-07-26,1143.6690673828125
2022-07-27,1180.6424560546875
2022-07-28,1178.1441650390625
2022-07-29,1201.6270751953125
2022-08-01,1215.1171875
2022-08-02,1203.6256103515625
2022-08-03,1240.5986328125
2022-08-04,1302.05419921875
2022-08-05,1299.056396484375
2022-08-08,1323.0389404296875
2022-08-09,1275.5733642578125
2022-08-10,1307.55029296875
2022-08-11,1356.5147705078125
2022-08-12,1411.9742431640625
2022-08-15,1418.4697265625
2022-08-16,1405.47900390625
2022-08-17,1381.99609375
2022-08-18,1371.08837890625
2022-08-19,1318.1236572265625
2022-08-22,1288.64306640625
2022-08-23,1295.6385498046875
2022-08-24,1293.639892578125
2022-08-25,1280.1488037109375
2022-08-26,1245.6717529296875
2022-08-30,1278.150146484375
2022-08-31,1272.1541748046875
2022-09-01,1174.7188720703125
2022-09-02,1200.70166015625
2022-09-05,1198.703125
2022-09-06,1210.695068359375
2022-09-07,1209.196044921875
2022-09-08,1199.20263671875
2022-09-09,1217.6904296875
2022-09-12,1256.6644287109375
2022-09-13,1224.1861572265625
2022-09-14,1201.201171875
2022-09-15,1232.680419921875
2022-09-16,1212.1939697265625
2022-09-20,1197.7037353515625
2022-09-21,1195.7049560546875
2022-09-22,1134.2457275390625
2022-09-23,1082.2803955078125
2022-09-26,1108.09326171875
2022-09-27,1124.25244140625
2022-09-28,1138.7427978515625
2022-09-29,1096.2711181640625
2022-09-30,1085.2783203125
2022-10-03,1091.7740478515625
2022-10-04,1156.7308349609375
2022-10-05,1127.7501220703125
2022-10-06,1144.73876953125
2022-10-07,1129.2491455078125
2022-10-10,1117.7568359375
2022-10-11,1097.2705078125
2022-10-12,1087.77685546875
2022-10-13,1132.2471923828125
2022-10-14,1149.23583984375
2022-10-17,1171.720947265625
2022-10-18,1183.712890625
2022-10-19,1153.233154296875
2022-10-20,1175.7183837890625
2022-10-21,1172.7200927734375
2022-10-24,1197.2039794921875
2022-10-25,1241.1746826171875
2022-10-26,1244.1727294921875
2022-10-27,1271.6544189453125
2022-10-28,1247.6702880859375
2022-10-31,1262.16064453125
2022-11-01,1292.140869140625
2022-11-02,1301.134765625
2022-11-03,1273.1533203125
2022-11-04,1283.1468505859375
2022-11-07,1312.6273193359375
2022-11-08,1323.619873046875
2022-11-09,1303.63330078125
2022-11-10,1355.0989990234375
2022-11-11,1360.0955810546875
2022-11-14,1349.10302734375
2022-11-15,1351.101806640625
2022-11-16,1317.6240234375
2022-11-17,1317.6240234375
2022-11-18,1339.1097412109375
2022-11-21,1295.138916015625
2022-11-22,1364.093017578125
2022-11-23,1384.0797119140625
2022-11-24,1407.564208984375
2022-11-25,1405.5654296875
2022-11-28,1396.0716552734375
2022-11-29,1396.5714111328125
2022-11-30,1401.068359375
2022-12-01,1402.06787109375
2022-12-02,1396.5714111328125
2022-12-05,1363.09375
2022-12-06,1352.6005859375
2022-12-07,1360.0955810546875
2022-12-08,1377.084228515625
2022-12-09,1398.570068359375
2022-12-12,1408.5634765625
2022-12-13,1413.060546875
2022-12-14,1394.57275390625
2022-12-15,1367.091064453125
2022-12-16,1322.62060546875
2022-12-19,1308.6300048828125
2022-12-20,1304.6324462890625
2022-12-21,1329.6160888671875
2022-12-22,1307.1309814453125
2022-12-23,1309.6292724609375
2022-12-28,1308.130126953125
2022-12-29,1328.6165771484375
2022-12-30,1320.6219482421875
2023-01-03,1349.6026611328125
2023-01-04,1378.0836181640625
2023-01-05,1373.586669921875
2023-01-06,1414.0599365234375
2023-01-09,1465.525390625
2023-01-10,1457.5308837890625
2023-01-11,1464.0264892578125
2023-01-12,1464.0264892578125
2023-01-13,1449.03662109375
2023-01-16,1456.031982421875
