Date,SGRO.L
2019-05-21,717.643798828125
2019-05-22,711.4556274414062
2019-05-23,698.4801025390625
2019-05-24,702.073486328125
2019-05-28,689.6968383789062
2019-05-29,690.6949462890625
2019-05-30,692.09228515625
2019-05-31,696.284423828125
2019-06-03,696.8831176757812
2019-06-04,691.6929321289062
2019-06-05,701.474609375
2019-06-06,702.073486328125
2019-06-07,714.05078125
2019-06-10,714.649658203125
2019-06-11,715.24853515625
2019-06-12,716.4462280273438
2019-06-13,722.2354125976562
2019-06-14,717.643798828125
2019-06-17,729.4216918945312
2019-06-18,736.00927734375
2019-06-19,727.0262451171875
2019-06-20,731.6176147460938
2019-06-21,741.3991088867188
2019-06-24,739.4027709960938
2019-06-25,742.9960327148438
2019-06-26,731.6176147460938
2019-06-27,717.2448120117188
2019-06-28,728.8228759765625
2019-07-01,737.4065551757812
2019-07-02,742.197509765625
2019-07-03,750.1824340820312
2019-07-04,757.1693115234375
2019-07-05,748.5855712890625
2019-07-08,750.3820190429688
2019-07-09,755.9716186523438
2019-07-10,748.98486328125
2019-07-11,745.5912475585938
2019-07-12,748.7850952148438
2019-07-15,751.3803100585938
2019-07-16,748.1862182617188
2019-07-17,753.975341796875
2019-07-18,753.975341796875
2019-07-19,750.1824340820312
2019-07-22,751.7794799804688
2019-07-23,752.777587890625
2019-07-24,775.3348999023438
2019-07-25,768.5477294921875
2019-07-26,766.95068359375
2019-07-29,787.5118408203125
2019-07-30,780.724853515625
2019-07-31,762.7586669921875
2019-08-01,759.16552734375
2019-08-02,748.5855712890625
2019-08-05,732.8152465820312
2019-08-06,728.6232299804688
2019-08-07,740.9996948242188
2019-08-08,748.3858032226562
2019-08-09,762.1597290039062
2019-08-12,754.9734497070312
2019-08-13,749.98291015625
2019-08-14,749.5836181640625
2019-08-15,726.8875122070312
2019-08-16,743.058349609375
2019-08-19,756.0350341796875
2019-08-20,750.8443603515625
2019-08-21,760.4269409179688
2019-08-22,766.6158447265625
2019-08-23,771.4072265625
2019-08-27,775.2003173828125
2019-08-28,770.8082885742188
2019-08-29,774.6014404296875
2019-08-30,783.5852661132812
2019-09-02,787.5780029296875
2019-09-03,788.3765869140625
2019-09-04,791.57080078125
2019-09-05,784.9827270507812
2019-09-06,788.3765869140625
2019-09-09,778.5941772460938
2019-09-10,768.6122436523438
2019-09-11,776.3981323242188
2019-09-12,778.1948852539062
2019-09-13,774.4017944335938
2019-09-16,762.8226928710938
2019-09-17,777.1967163085938
2019-09-18,777.9953002929688
2019-09-19,781.78857421875
2019-09-20,783.385498046875
2019-09-23,789.175048828125
2019-09-24,792.7686157226562
2019-09-25,787.7776489257812
2019-09-26,805.146240234375
2019-09-27,804.9466552734375
2019-09-30,809.338623046875
2019-10-01,802.1517944335938
2019-10-02,783.7848510742188
2019-10-03,794.1660766601562
2019-10-04,805.5454711914062
2019-10-07,799.95556640625
2019-10-08,786.9791259765625
2019-10-09,795.164306640625
2019-10-10,794.5654296875
2019-10-11,820.7181396484375
2019-10-14,807.5419311523438
2019-10-15,820.9178466796875
2019-10-16,808.1408081054688
2019-10-17,820.9178466796875
2019-10-18,833.4949340820312
2019-10-21,826.906982421875
2019-10-22,828.903564453125
2019-10-23,824.91064453125
2019-10-24,823.5130004882812
2019-10-25,820.9178466796875
2019-10-28,835.2919311523438
2019-10-29,839.683837890625
2019-10-30,849.2665405273438
2019-10-31,842.678466796875
2019-11-01,838.486083984375
2019-11-04,841.8800048828125
2019-11-05,837.4878540039062
2019-11-06,840.2828369140625
2019-11-07,839.4842529296875
2019-11-08,834.4932861328125
2019-11-11,837.6875
2019-11-12,842.878173828125
2019-11-13,842.4788818359375
2019-11-14,843.6766357421875
2019-11-15,854.4571533203125
2019-11-18,867.4337768554688
2019-11-19,866.4356689453125
2019-11-20,862.44287109375
2019-11-21,862.44287109375
2019-11-22,866.8349609375
2019-11-25,872.6244506835938
2019-11-26,884.00390625
2019-11-27,886.399658203125
2019-11-28,891.5902099609375
2019-11-29,892.3887939453125
2019-12-02,861.4446411132812
2019-12-03,864.4391479492188
2019-12-04,858.8494262695312
2019-12-05,861.4446411132812
2019-12-06,876.6171875
2019-12-09,876.8168334960938
2019-12-10,866.2359008789062
2019-12-11,848.468017578125
2019-12-12,840.0831298828125
2019-12-13,866.4356689453125
2019-12-16,879.2124633789062
2019-12-17,872.0255126953125
2019-12-18,877.6153564453125
2019-12-19,881.2089233398438
2019-12-20,873.4229736328125
2019-12-23,886.000244140625
2019-12-24,888.9949340820312
2019-12-27,897.9785766601562
2019-12-30,894.9840087890625
2019-12-31,895.5830078125
2020-01-02,898.3778686523438
2020-01-03,894.3850708007812
2020-01-06,889.3941650390625
2020-01-07,881.8078002929688
2020-01-08,876.6171875
2020-01-09,870.4283447265625
2020-01-10,868.631591796875
2020-01-13,872.0255126953125
2020-01-14,870.6280517578125
2020-01-15,877.6153564453125
2020-01-16,885.0020141601562
2020-01-17,902.1710815429688
2020-01-20,892.9876098632812
2020-01-21,892.1891479492188
2020-01-22,903.1692504882812
2020-01-23,891.3905639648438
2020-01-24,914.1493530273438
2020-01-27,894.3850708007812
2020-01-28,899.3761596679688
2020-01-29,906.9624633789062
2020-01-30,908.958740234375
2020-01-31,908.958740234375
2020-02-03,911.1548461914062
2020-02-04,901.971435546875
2020-02-05,901.37255859375
2020-02-06,906.3635864257812
2020-02-07,905.3652954101562
2020-02-10,912.1530151367188
2020-02-11,915.9461059570312
2020-02-12,918.9407348632812
2020-02-13,919.7394409179688
2020-02-14,933.31494140625
2020-02-17,904.9660034179688
2020-02-18,922.3347778320312
2020-02-19,921.5361938476562
2020-02-20,918.3418579101562
2020-02-21,919.7394409179688
2020-02-24,894.9840087890625
2020-02-25,888.1962890625
2020-02-26,880.410400390625
2020-02-27,855.4555053710938
2020-02-28,819.719970703125
2020-03-02,831.0994262695312
2020-03-03,860.0469970703125
2020-03-04,877.415771484375
2020-03-05,876.2179565429688
2020-03-06,848.0687866210938
2020-03-09,808.73974609375
2020-03-10,806.7432250976562
2020-03-11,808.73974609375
2020-03-12,732.6771850585938
2020-03-13,746.6517944335938
2020-03-16,694.146728515625
2020-03-17,693.5477294921875
2020-03-18,713.9110107421875
2020-03-19,658.3441162109375
2020-03-20,696.6826782226562
2020-03-23,685.101318359375
2020-03-24,769.3660888671875
2020-03-25,785.5400390625
2020-03-26,788.7349243164062
2020-03-27,756.5866088867188
2020-03-30,748.5994262695312
2020-03-31,762.776611328125
2020-04-01,738.8150024414062
2020-04-02,746.6025390625
2020-04-03,744.2063598632812
2020-04-06,764.7732543945312
2020-04-07,779.7493896484375
2020-04-08,781.9459228515625
2020-04-09,825.07666015625
2020-04-14,818.6870727539062
2020-04-15,806.9059448242188
2020-04-16,790.9315795898438
2020-04-17,820.4840698242188
2020-04-20,813.6950073242188
2020-04-21,803.7110595703125
2020-04-22,820.6837768554688
2020-04-23,823.079833984375
2020-04-24,822.0814819335938
2020-04-27,819.885009765625
2020-04-28,816.690185546875
2020-04-29,831.8659057617188
2020-04-30,828.2714233398438
2020-05-01,809.3019409179688
2020-05-04,798.5192260742188
2020-05-05,801.7141723632812
2020-05-06,792.7285766601562
2020-05-07,821.0831909179688
2020-05-11,836.4583740234375
2020-05-12,813.8947143554688
2020-05-13,809.1024169921875
2020-05-14,788.1358642578125
2020-05-15,794.725341796875
2020-05-18,810.6998291015625
2020-05-19,807.5050048828125
2020-05-20,818.2874755859375
2020-05-21,821.0831909179688
2020-05-22,829.0702514648438
2020-05-26,832.8643188476562
2020-05-27,839.8530883789062
2020-05-28,846.64208984375
2020-05-29,838.2555541992188
2020-06-01,840.8515014648438
2020-06-02,862.4168090820312
2020-06-03,871.40234375
2020-06-04,883.7825927734375
2020-06-05,891.370361328125
2020-06-08,883.5828857421875
2020-06-09,857.4246826171875
2020-06-10,853.2313842773438
2020-06-11,851.8338012695312
2020-06-12,870.2042236328125
2020-06-15,878.5908203125
2020-06-16,879.58935546875
2020-06-17,883.5828857421875
2020-06-18,880.7874145507812
2020-06-19,878.990234375
2020-06-22,891.7697143554688
2020-06-23,893.7665405273438
2020-06-24,880.587646484375
2020-06-25,879.3895874023438
2020-06-26,893.7665405273438
2020-06-29,891.170654296875
2020-06-30,893.5668334960938
2020-07-01,910.1403198242188
2020-07-02,920.723388671875
2020-07-03,911.9373779296875
2020-07-06,922.1209106445312
2020-07-07,913.5347900390625
2020-07-08,907.54443359375
2020-07-09,910.5396118164062
2020-07-10,935.1002807617188
2020-07-13,940.0921020507812
2020-07-14,934.501220703125
2020-07-15,937.2966918945312
2020-07-16,918.1275024414062
2020-07-17,919.7249755859375
2020-07-20,929.50927734375
2020-07-21,931.1065673828125
2020-07-22,940.2919921875
2020-07-23,940.4916381835938
2020-07-24,923.518798828125
2020-07-27,922.5203857421875
2020-07-28,934.3015747070312
2020-07-29,950.8750610351562
2020-07-30,950.0762329101562
2020-07-31,967.6481323242188
2020-08-03,974.0377807617188
2020-08-04,961.65771484375
2020-08-05,986.0185546875
2020-08-06,975.6351928710938
2020-08-07,982.4242553710938
2020-08-10,972.2406005859375
2020-08-11,953.4707641601562
2020-08-12,969.8445434570312
2020-08-13,961.72607421875
2020-08-14,961.72607421875
2020-08-17,971.3113403320312
2020-08-18,949.7443237304688
2020-08-19,943.1544189453125
2020-08-20,960.1284790039062
2020-08-21,966.3189086914062
2020-08-24,962.5247802734375
2020-08-25,951.7412109375
2020-08-26,965.5200805664062
2020-08-27,951.5416259765625
2020-08-28,951.3418579101562
2020-09-01,940.5584716796875
2020-09-02,950.5431518554688
2020-09-03,942.9547119140625
2020-09-04,916.19580078125
2020-09-07,924.7826538085938
2020-09-08,936.3648071289062
2020-09-09,943.3541259765625
2020-09-10,938.7611694335938
2020-09-11,933.9685668945312
2020-09-14,938.5614624023438
2020-09-15,937.16357421875
2020-09-16,941.7567138671875
2020-09-17,963.3235473632812
2020-09-18,963.5233764648438
2020-09-21,943.7536010742188
2020-09-22,948.3465576171875
2020-09-23,942.5553588867188
2020-09-24,935.5661010742188
2020-09-25,940.9580078125
2020-09-28,952.7398071289062
2020-09-29,929.7749633789062
2020-09-30,930.9732055664062
2020-10-01,953.1390991210938
2020-10-02,954.5370483398438
2020-10-05,956.134521484375
2020-10-06,958.3311767578125
2020-10-07,942.7550659179688
2020-10-08,938.5614624023438
2020-10-09,942.7550659179688
2020-10-12,946.54931640625
2020-10-13,942.5553588867188
2020-10-14,936.7642822265625
2020-10-15,928.7764282226562
2020-10-16,920.9884033203125
2020-10-19,912.801025390625
2020-10-20,936.3648071289062
2020-10-21,927.7780151367188
2020-10-22,933.7688598632812
2020-10-23,934.567626953125
2020-10-26,921.1881103515625
2020-10-27,915.7965087890625
2020-10-28,891.4336547851562
2020-10-29,888.238525390625
2020-10-30,900.6197509765625
2020-11-02,905.2124633789062
2020-11-03,918.7916870117188
2020-11-04,937.7627563476562
2020-11-05,950.5431518554688
2020-11-06,950.1437377929688
2020-11-09,903.614990234375
2020-11-10,869.8668212890625
2020-11-11,928.5768432617188
2020-11-12,928.3770751953125
2020-11-13,922.9853515625
2020-11-16,895.4276123046875
2020-11-17,895.8270874023438
2020-11-18,903.215576171875
2020-11-19,907.2095947265625
2020-11-20,908.4076538085938
2020-11-23,895.6273193359375
2020-11-24,905.8117065429688
2020-11-25,917.3939208984375
2020-11-26,906.6104736328125
2020-11-27,900.0205688476562
2020-11-30,910.6043090820312
2020-12-01,912.801025390625
2020-12-02,906.8101806640625
2020-12-03,918.592041015625
2020-12-04,903.215576171875
2020-12-07,897.2249145507812
2020-12-08,901.6181030273438
2020-12-09,903.01611328125
2020-12-10,903.01611328125
2020-12-11,903.215576171875
2020-12-14,907.4091796875
2020-12-15,906.6104736328125
2020-12-16,938.5614624023438
2020-12-17,942.7550659179688
2020-12-18,921.5874633789062
2020-12-21,913.9992065429688
2020-12-22,922.5858764648438
2020-12-23,934.567626953125
2020-12-24,948.3465576171875
2020-12-29,956.3342895507812
2020-12-30,952.5399780273438
2020-12-31,946.1497802734375
2021-01-04,975.5049438476562
2021-01-05,975.1053466796875
2021-01-06,975.30517578125
2021-01-07,960.7274780273438
2021-01-08,961.72607421875
2021-01-11,953.5385131835938
2021-01-12,937.5631103515625
2021-01-13,949.3449096679688
2021-01-14,964.7213745117188
2021-01-15,959.529296875
2021-01-18,966.5186767578125
2021-01-19,959.7289428710938
2021-01-20,968.1161499023438
2021-01-21,958.3311767578125
2021-01-22,972.7091064453125
2021-01-25,986.6876220703125
2021-01-26,985.4895629882812
2021-01-27,963.3235473632812
2021-01-28,954.1376953125
2021-01-29,952.7398071289062
2021-02-01,971.9103393554688
2021-02-02,981.2959594726562
2021-02-03,967.5171508789062
2021-02-04,961.5262451171875
2021-02-05,959.1299438476562
2021-02-08,959.9287109375
2021-02-09,966.9180297851562
2021-02-10,959.3296508789062
2021-02-11,960.52783203125
2021-02-12,966.5186767578125
2021-02-15,968.9149169921875
2021-02-16,964.521728515625
2021-02-17,966.119140625
2021-02-18,961.3265991210938
2021-02-19,975.904296875
2021-02-22,951.7412109375
2021-02-23,958.7305908203125
2021-02-24,940.9580078125
2021-02-25,925.5814208984375
2021-02-26,908.4076538085938
2021-03-01,918.1927490234375
2021-03-02,918.592041015625
2021-03-03,905.6121215820312
2021-03-04,901.8178100585938
2021-03-05,874.4595947265625
2021-03-08,884.2446899414062
2021-03-09,897.8239135742188
2021-03-10,915.7965087890625
2021-03-11,920.788818359375
2021-03-12,916.19580078125
2021-03-15,911.0037841796875
2021-03-16,927.3787231445312
2021-03-17,908.2079467773438
2021-03-18,901.768798828125
2021-03-19,906.362548828125
2021-03-22,905.763427734375
2021-03-23,918.9453125
2021-03-24,927.1341552734375
2021-03-25,918.74560546875
2021-03-26,931.7279663085938
2021-03-29,935.7224731445312
2021-03-30,942.7129516601562
2021-03-31,936.3215942382812
2021-04-01,947.3067016601562
2021-04-06,953.2984008789062
2021-04-07,958.4913940429688
2021-04-08,980.0618896484375
2021-04-09,971.27392578125
2021-04-12,964.6829223632812
2021-04-13,978.663818359375
2021-04-14,972.4722290039062
2021-04-15,981.4600219726562
2021-04-16,984.65576171875
2021-04-19,987.2520751953125
2021-04-20,1003.1304931640625
2021-04-21,992.445068359375
2021-04-22,1008.6229248046875
2021-04-23,994.64208984375
2021-04-26,998.4368896484375
2021-04-27,1001.6326293945312
2021-04-28,997.4382934570312
2021-04-29,1001.6326293945312
2021-04-30,1004.1292114257812
2021-05-04,1007.125
2021-05-05,998.4368896484375
2021-05-06,1001.1332397460938
2021-05-07,1010.1209716796875
2021-05-10,1017.1112670898438
2021-05-11,988.051025390625
2021-05-12,991.6460571289062
2021-05-13,992.2452392578125
2021-05-14,997.6378173828125
2021-05-17,997.6378173828125
2021-05-18,1005.127685546875
2021-05-19,1012.6175537109375
2021-05-20,1030.5928955078125
2021-05-21,1025.599853515625
2021-05-24,1031.0921630859375
2021-05-25,1024.1019287109375
2021-05-26,1040.0799560546875
2021-05-27,1031.0921630859375
2021-05-28,1042.0772705078125
2021-06-01,1049.0677490234375
2021-06-02,1056.05810546875
2021-06-03,1049.0677490234375
2021-06-04,1059.0540771484375
2021-06-07,1064.5465087890625
2021-06-08,1085.018798828125
2021-06-09,1078.0281982421875
2021-06-10,1075.5316162109375
2021-06-11,1080.025634765625
2021-06-14,1094.5057373046875
2021-06-15,1097.0023193359375
2021-06-16,1086.017333984375
2021-06-17,1093.0076904296875
2021-06-18,1088.0145263671875
2021-06-21,1091.5096435546875
2021-06-22,1104.4920654296875
2021-06-23,1099.4989013671875
2021-06-24,1110.4840087890625
2021-06-25,1108.9857177734375
2021-06-28,1109.984619140625
2021-06-29,1103.99267578125
2021-06-30,1093.0076904296875
2021-07-01,1093.0076904296875
2021-07-02,1107.4879150390625
2021-07-05,1116.475830078125
2021-07-06,1134.451171875
2021-07-07,1152.4266357421875
2021-07-08,1142.939453125
2021-07-09,1162.912353515625
2021-07-12,1178.890625
2021-07-13,1179.88916015625
2021-07-14,1173.39794921875
2021-07-15,1166.4073486328125
2021-07-16,1171.9000244140625
2021-07-19,1169.4034423828125
2021-07-20,1171.9000244140625
2021-07-21,1185.880859375
2021-07-22,1198.86328125
2021-07-23,1204.355712890625
2021-07-26,1188.876953125
2021-07-27,1192.871337890625
2021-07-28,1203.3570556640625
2021-07-29,1193.3707275390625
2021-07-30,1215.8399658203125
2021-08-02,1226.8248291015625
2021-08-03,1216.3392333984375
2021-08-04,1245.7991943359375
2021-08-05,1267.269775390625
2021-08-06,1243.8018798828125
2021-08-09,1241.3052978515625
2021-08-10,1243.3026123046875
2021-08-11,1243.3026123046875
2021-08-12,1233.389404296875
2021-08-13,1260.3544921875
2021-08-16,1263.849609375
2021-08-17,1270.341064453125
2021-08-18,1273.33740234375
2021-08-19,1275.3345947265625
2021-08-20,1286.3203125
2021-08-23,1288.317626953125
2021-08-24,1272.338623046875
2021-08-25,1264.34912109375
2021-08-26,1263.849609375
2021-08-27,1280.3280029296875
2021-08-31,1282.3255615234375
2021-09-01,1297.3060302734375
2021-09-02,1304.79638671875
2021-09-03,1294.31005859375
2021-09-06,1284.822265625
2021-09-07,1283.32421875
2021-09-08,1268.8431396484375
2021-09-09,1274.83544921875
2021-09-10,1266.8458251953125
2021-09-13,1264.34912109375
2021-09-14,1275.3345947265625
2021-09-15,1255.860107421875
2021-09-16,1269.3424072265625
2021-09-17,1252.3646240234375
2021-09-20,1248.8692626953125
2021-09-21,1288.8170166015625
2021-09-22,1288.8170166015625
2021-09-23,1289.8157958984375
2021-09-24,1256.359375
2021-09-27,1218.9083251953125
2021-09-28,1195.43896484375
2021-09-29,1204.42724609375
2021-09-30,1193.4415283203125
2021-10-01,1205.4259033203125
2021-10-04,1186.45068359375
2021-10-05,1191.943603515625
2021-10-06,1185.951416015625
2021-10-07,1206.924072265625
2021-10-08,1199.4337158203125
2021-10-11,1198.43505859375
2021-10-12,1208.4222412109375
2021-10-13,1226.3988037109375
2021-10-14,1250.8665771484375
2021-10-15,1270.840576171875
2021-10-18,1271.8392333984375
2021-10-19,1286.81982421875
2021-10-20,1264.848388671875
2021-10-21,1277.3321533203125
2021-10-22,1286.81982421875
2021-10-25,1286.3203125
2021-10-26,1296.8065185546875
2021-10-27,1313.28515625
2021-10-28,1318.2786865234375
2021-10-29,1290.8145751953125
2021-11-01,1285.8211669921875
2021-11-02,1297.8050537109375
2021-11-03,1298.3048095703125
2021-11-04,1336.75439453125
2021-11-05,1327.266845703125
2021-11-08,1307.2930908203125
2021-11-09,1322.772705078125
2021-11-10,1329.763671875
2021-11-11,1347.240966796875
2021-11-12,1361.7220458984375
2021-11-15,1347.240966796875
2021-11-16,1352.7333984375
2021-11-17,1331.7607421875
2021-11-18,1362.720458984375
2021-11-19,1400.1717529296875
2021-11-22,1405.6644287109375
2021-11-23,1357.227783203125
2021-11-24,1382.6944580078125
2021-11-25,1398.17431640625
2021-11-26,1396.1767578125
2021-11-29,1415.6514892578125
2021-11-30,1407.16259765625
2021-12-01,1420.145751953125
2021-12-02,1393.68017578125
2021-12-03,1374.7049560546875
2021-12-06,1385.6905517578125
2021-12-07,1407.16259765625
2021-12-08,1404.6656494140625
2021-12-09,1418.1483154296875
2021-12-10,1407.16259765625
2021-12-13,1408.6607666015625
2021-12-14,1384.1925048828125
2021-12-15,1416.650146484375
2021-12-16,1376.702392578125
2021-12-17,1382.6944580078125
2021-12-20,1387.188720703125
2021-12-21,1378.200439453125
2021-12-22,1387.188720703125
2021-12-23,1387.6878662109375
2021-12-24,1390.68408203125
2021-12-29,1415.152099609375
2021-12-30,1425.13916015625
2021-12-31,1434.626708984375
2022-01-04,1381.69580078125
2022-01-05,1383.693115234375
2022-01-06,1352.7333984375
2022-01-07,1341.2484130859375
2022-01-10,1310.2890625
2022-01-11,1312.286376953125
2022-01-12,1321.774169921875
2022-01-13,1312.78564453125
2022-01-14,1280.3280029296875
2022-01-17,1294.31005859375
2022-01-18,1292.8118896484375
2022-01-19,1318.2786865234375
2022-01-20,1308.791015625
2022-01-21,1295.3087158203125
2022-01-24,1278.8299560546875
2022-01-25,1280.3280029296875
2022-01-26,1283.8236083984375
2022-01-27,1285.3216552734375
2022-01-28,1276.33349609375
2022-01-31,1300.302001953125
2022-02-01,1302.2996826171875
2022-02-02,1315.7818603515625
2022-02-03,1301.30078125
2022-02-04,1268.8431396484375
2022-02-07,1278.330810546875
2022-02-08,1267.344970703125
2022-02-09,1289.8157958984375
2022-02-10,1289.8157958984375
2022-02-11,1244.874267578125
2022-02-14,1233.389404296875
2022-02-15,1259.3555908203125
2022-02-16,1276.33349609375
2022-02-17,1275.833984375
2022-02-18,1263.849609375
2022-02-21,1227.896484375
2022-02-22,1233.389404296875
2022-02-23,1246.37255859375
2022-02-24,1227.896484375
2022-02-25,1282.3255615234375
2022-02-28,1299.802734375
2022-03-01,1288.317626953125
2022-03-02,1301.800048828125
2022-03-03,1261.8521728515625
2022-03-04,1231.8914794921875
2022-03-07,1231.8914794921875
2022-03-08,1229.394775390625
2022-03-09,1280.3280029296875
2022-03-10,1274.83544921875
2022-03-11,1289.31640625
2022-03-14,1302.798828125
2022-03-15,1298.3048095703125
2022-03-16,1310.2890625
2022-03-17,1323.94189453125
2022-03-18,1343.9183349609375
2022-03-21,1308.9595947265625
2022-03-22,1329.435546875
2022-03-23,1297.47314453125
2022-03-24,1289.4825439453125
2022-03-25,1315.951416015625
2022-03-28,1330.9337158203125
2022-03-29,1362.89599609375
2022-03-30,1358.90087890625
2022-03-31,1343.9183349609375
2022-04-01,1349.4119873046875
2022-04-04,1343.4189453125
2022-04-05,1374.882080078125
2022-04-06,1376.879638671875
2022-04-07,1387.367431640625
2022-04-08,1373.8831787109375
2022-04-11,1365.3931884765625
2022-04-12,1340.4224853515625
2022-04-13,1338.4249267578125
2022-04-14,1356.9033203125
2022-04-19,1353.4073486328125
2022-04-20,1363.8948974609375
2022-04-21,1375.3812255859375
2022-04-22,1373.8831787109375
2022-04-25,1360.8984375
2022-04-26,1359.400390625
2022-04-27,1355.4049072265625
2022-04-28,1359.400390625
2022-04-29,1340.9219970703125
2022-05-03,1202.5848388671875
2022-05-04,1161.133544921875
2022-05-05,1186.104248046875
2022-05-06,1107.696533203125
2022-05-09,1071.7386474609375
2022-05-10,1093.7130126953125
2022-05-11,1109.694091796875
2022-05-12,1078.73046875
2022-05-13,1111.1923828125
2022-05-16,1117.6846923828125
2022-05-17,1111.6917724609375
2022-05-18,1101.703369140625
2022-05-19,1087.719970703125
2022-05-20,1115.1875
2022-05-23,1103.701171875
2022-05-24,1107.696533203125
2022-05-25,1102.2030029296875
2022-05-26,1111.1923828125
2022-05-27,1117.185302734375
2022-05-30,1127.673095703125
2022-05-31,1106.6976318359375
2022-06-01,1082.725830078125
2022-06-06,1104.200439453125
2022-06-07,1089.2181396484375
2022-06-08,1067.2440185546875
2022-06-09,1037.2794189453125
2022-06-10,1012.3087158203125
2022-06-13,978.0490112304688
2022-06-14,953.6776123046875
2022-06-15,961.8680419921875
2022-06-16,974.0537719726562
2022-06-17,985.83984375
2022-06-20,980.0466918945312
2022-06-21,983.8421630859375
2022-06-22,997.82568359375
2022-06-23,991.832763671875
2022-06-24,1025.79296875
2022-06-27,1032.28515625
2022-06-28,1040.775146484375
2022-06-29,1015.30517578125
2022-06-30,975.6519165039062
2022-07-01,954.8763427734375
2022-07-04,949.4825439453125
2022-07-05,983.0431518554688
2022-07-06,1001.3217163085938
2022-07-07,1000.8222045898438
2022-07-08,1003.8187255859375
2022-07-11,998.0255126953125
2022-07-12,1015.30517578125
2022-07-13,1030.2874755859375
2022-07-14,1006.8151245117188
2022-07-15,1027.2911376953125
2022-07-18,1014.306396484375
2022-07-19,1028.2899169921875
2022-07-20,1035.2816162109375
2022-07-21,1050.763427734375
2022-07-22,1078.73046875
2022-07-25,1059.7529296875
2022-07-26,1049.26513671875
2022-07-27,1033.7835693359375
2022-07-28,1059.2535400390625
2022-07-29,1093.7130126953125
2022-08-01,1077.2322998046875
2022-08-02,1076.7330322265625
2022-08-03,1074.735107421875
2022-08-04,1084.723388671875
2022-08-05,1047.2677001953125
2022-08-08,1060.7515869140625
2022-08-09,1038.777587890625
2022-08-10,1070.739990234375
2022-08-11,1064.8275146484375
2022-08-12,1074.3170166015625
2022-08-15,1081.309326171875
2022-08-16,1065.826416015625
2022-08-17,1042.8516845703125
2022-08-18,1054.8385009765625
2022-08-19,1016.8803100585938
2022-08-22,996.7024536132812
2022-08-23,974.9263916015625
2022-08-24,979.3216552734375
2022-08-25,979.5214233398438
2022-08-26,965.5368041992188
2022-08-30,962.34033203125
2022-08-31,941.9627685546875
2022-09-01,890.6192626953125
2022-09-02,935.9693603515625
2022-09-05,916.5906372070312
2022-09-06,923.3832397460938
2022-09-07,923.5829467773438
2022-09-08,906.6016845703125
2022-09-09,929.576416015625
2022-09-12,945.5587768554688
2022-09-13,905.00341796875
2022-09-14,888.6213989257812
2022-09-15,876.4349365234375
2022-09-16,882.4282836914062
2022-09-20,846.2681274414062
2022-09-21,848.865234375
2022-09-22,804.1146240234375
2022-09-23,767.954345703125
2022-09-26,748.7045288085938
2022-09-27,693.2366333007812
2022-09-28,734.7908325195312
2022-09-29,716.2113647460938
2022-09-30,752.1718139648438
2022-10-03,755.7677612304688
2022-10-04,753.170654296875
2022-10-05,723.4034423828125
2022-10-06,742.382568359375
2022-10-07,736.988525390625
2022-10-10,719.2080688476562
2022-10-11,711.4166259765625
2022-10-12,700.22900390625
2022-10-13,711.01708984375
2022-10-14,738.5867309570312
2022-10-17,766.1563110351562
2022-10-18,749.7744140625
2022-10-19,714.6131591796875
2022-10-20,734.5911254882812
2022-10-21,739.5856323242188
2022-10-24,744.38037109375
2022-10-25,797.1222534179688
2022-10-26,794.1256103515625
2022-10-27,807.31103515625
2022-10-28,790.7293090820312
2022-10-31,784.1365966796875
2022-11-01,793.326416015625
2022-11-02,787.7326049804688
2022-11-03,772.7490234375
2022-11-04,779.7413940429688
2022-11-07,777.5438842773438
2022-11-08,783.33740234375
2022-11-09,790.1299438476562
2022-11-10,856.8565063476562
2022-11-11,852.2615966796875
2022-11-14,840.6742553710938
2022-11-15,840.8740844726562
2022-11-16,819.8971557617188
2022-11-17,815.9015502929688
2022-11-18,834.6807861328125
2022-11-21,833.6820068359375
2022-11-22,818.6984252929688
2022-11-23,815.1024780273438
2022-11-24,836.2791748046875
2022-11-25,827.0891723632812
2022-11-28,815.30224609375
2022-11-29,807.5108032226562
2022-11-30,789.9301147460938
2022-12-01,805.9125366210938
2022-12-02,818.6984252929688
2022-12-05,820.6962280273438
2022-12-06,812.3056030273438
2022-12-07,810.9070434570312
2022-12-08,801.1177978515625
2022-12-09,801.9169921875
2022-12-12,791.5283813476562
2022-12-13,817.1002197265625
2022-12-14,823.0936889648438
2022-12-15,794.1256103515625
2022-12-16,758.9642333984375
2022-12-19,763.958740234375
2022-12-20,750.9730834960938
2022-12-21,765.3572998046875
2022-12-22,755.3682861328125
2022-12-23,759.1640625
2022-12-28,761.5614624023438
2022-12-29,773.148681640625
2022-12-30,762.760009765625
2023-01-03,784.1365966796875
2023-01-04,801.317626953125
2023-01-05,781.1398315429688
2023-01-06,783.9368286132812
2023-01-09,803.914794921875
2023-01-10,790.1299438476562
2023-01-11,817.3001098632812
2023-01-12,848.4657592773438
2023-01-13,838.4767456054688
2023-01-16,852.4613037109375
2023-01-17,849.0650634765625
2023-01-18,831.2845458984375
2023-01-19,819.4976196289062
2023-01-20,810.1079711914062
2023-01-23,806.3121337890625
2023-01-24,812.105712890625
2023-01-25,816.3011474609375
2023-01-26,826.689697265625
2023-01-27,842.8718872070312
2023-01-30,838.6764526367188
2023-01-31,829.2869262695312
2023-02-01,849.0650634765625
