Date,DOM.L
2019-05-14,255.97674560546875
2019-05-15,253.88099670410156
2019-05-16,252.4838409423828
2019-05-17,245.59793090820312
2019-05-20,235.51853942871094
2019-05-21,239.41058349609375
2019-05-22,237.9136199951172
2019-05-23,231.72628784179688
2019-05-24,229.53077697753906
2019-05-28,229.0317840576172
2019-05-29,228.43301391601562
2019-05-30,233.72218322753906
2019-05-31,234.620361328125
2019-06-03,230.5287322998047
2019-06-04,233.02362060546875
2019-06-05,236.61630249023438
2019-06-06,237.31488037109375
2019-06-07,238.71202087402344
2019-06-10,239.11117553710938
2019-06-11,237.51446533203125
2019-06-12,239.0114288330078
2019-06-13,241.20689392089844
2019-06-14,245.39833068847656
2019-06-17,251.2863006591797
2019-06-18,252.4838409423828
2019-06-19,252.4838409423828
2019-06-20,279.22918701171875
2019-06-21,268.65081787109375
2019-06-24,268.2516174316406
2019-06-25,267.4532470703125
2019-06-26,269.9481506347656
2019-06-27,273.8402404785156
2019-06-28,277.4328918457031
2019-07-01,270.34735107421875
2019-07-02,267.8524475097656
2019-07-03,273.24139404296875
2019-07-04,273.4410095214844
2019-07-05,275.4369201660156
2019-07-08,275.5367736816406
2019-07-09,272.742431640625
2019-07-10,269.74853515625
2019-07-11,260.9665222167969
2019-07-12,260.068359375
2019-07-15,262.06427001953125
2019-07-16,258.9705810546875
2019-07-17,258.3717956542969
2019-07-18,255.87693786621094
2019-07-19,257.47369384765625
2019-07-22,257.47369384765625
2019-07-23,255.27813720703125
2019-07-24,253.4818115234375
2019-07-25,252.98284912109375
2019-07-26,257.37384033203125
2019-07-29,263.3616638183594
2019-07-30,255.97674560546875
2019-07-31,246.895263671875
2019-08-01,248.6916046142578
2019-08-02,244.30055236816406
2019-08-05,233.3230438232422
2019-08-06,237.21507263183594
2019-08-07,229.23141479492188
2019-08-08,228.03384399414062
2019-08-09,232.12547302246094
2019-08-12,231.0277099609375
2019-08-13,232.42486572265625
2019-08-14,225.2395477294922
2019-08-15,221.04812622070312
2019-08-16,220.74871826171875
2019-08-19,225.8383331298828
2019-08-20,227.63462829589844
2019-08-21,233.72218322753906
2019-08-22,235.01956176757812
2019-08-23,237.51446533203125
2019-08-27,235.11935424804688
2019-08-28,236.61630249023438
2019-08-29,238.51239013671875
2019-08-30,239.31077575683594
2019-09-02,242.00527954101562
2019-09-03,236.61630249023438
2019-09-04,239.41058349609375
2019-09-05,240.0513916015625
2019-09-06,241.74819946289062
2019-09-09,247.1381378173828
2019-09-10,246.8386688232422
2019-09-11,249.8330841064453
2019-09-12,250.03269958496094
2019-09-13,251.3302764892578
2019-09-16,256.1213684082031
2019-09-17,256.91986083984375
2019-09-18,259.7146301269531
2019-09-19,258.1175842285156
2019-09-20,261.7109069824219
2019-09-23,258.5168762207031
2019-09-24,255.9217071533203
2019-09-25,248.33587646484375
2019-09-26,249.5336456298828
2019-09-27,250.9310302734375
2019-09-30,254.42449951171875
2019-10-01,252.02899169921875
2019-10-02,249.9329071044922
2019-10-03,250.43197631835938
2019-10-04,254.52432250976562
2019-10-07,250.13253784179688
2019-10-08,249.43382263183594
2019-10-09,246.53924560546875
2019-10-10,248.4357147216797
2019-10-11,262.309814453125
2019-10-14,252.3284454345703
2019-10-15,256.91986083984375
2019-10-16,265.3041076660156
2019-10-17,276.4833068847656
2019-10-18,273.4889221191406
2019-10-21,279.9767761230469
2019-10-22,285.46649169921875
2019-10-23,284.069091796875
2019-10-24,288.9599609375
2019-10-25,284.9673767089844
2019-10-28,289.2593994140625
2019-10-29,287.26312255859375
2019-10-30,289.8582763671875
2019-10-31,285.36663818359375
2019-11-01,277.7808837890625
2019-11-04,272.2911071777344
2019-11-05,269.496337890625
2019-11-06,268.7976379394531
2019-11-07,269.6960144042969
2019-11-08,270.2947998046875
2019-11-11,268.6978454589844
2019-11-12,280.1763916015625
2019-11-13,281.77337646484375
2019-11-14,285.06732177734375
2019-11-15,289.4591064453125
2019-11-18,295.048583984375
2019-11-19,305.2295227050781
2019-11-20,298.44219970703125
2019-11-21,301.63629150390625
2019-11-22,294.4497375488281
2019-11-25,294.4497375488281
2019-11-26,297.7434997558594
2019-11-27,303.43292236328125
2019-11-28,308.423583984375
2019-11-29,309.2220764160156
2019-12-02,300.4385986328125
2019-12-03,299.4403076171875
2019-12-04,297.5439147949219
2019-12-05,303.1335144042969
2019-12-06,306.3275451660156
2019-12-09,305.42919921875
2019-12-10,299.54022216796875
2019-12-11,299.4403076171875
2019-12-12,300.33868408203125
2019-12-13,305.3293762207031
2019-12-16,313.0150451660156
2019-12-17,311.3182067871094
2019-12-18,314.71185302734375
2019-12-19,321.29949951171875
2019-12-20,319.8023376464844
2019-12-23,320.00201416015625
2019-12-24,322.39752197265625
2019-12-27,324.5933837890625
2019-12-30,315.7099914550781
2019-12-31,319.60272216796875
2020-01-02,324.6932067871094
2020-01-03,325.7911376953125
2020-01-06,321.9982604980469
2020-01-07,311.61767578125
2020-01-08,311.91705322265625
2020-01-09,309.52154541015625
2020-01-10,302.7342224121094
2020-01-13,305.7286376953125
2020-01-14,302.933837890625
2020-01-15,298.34246826171875
2020-01-16,299.4403076171875
2020-01-17,303.1335144042969
2020-01-20,299.6400451660156
2020-01-21,296.44598388671875
2020-01-22,297.6437683105469
2020-01-23,295.6474609375
2020-01-24,297.1446838378906
2020-01-27,292.0542297363281
2020-01-28,296.44598388671875
2020-01-29,302.0354919433594
2020-01-30,306.8265075683594
2020-01-31,311.8691711425781
2020-02-03,311.4179992675781
2020-02-04,296.6456604003906
2020-02-05,309.4217224121094
2020-02-06,306.0280456542969
2020-02-07,298.34246826171875
2020-02-10,300.4385986328125
2020-02-11,298.142822265625
2020-02-12,306.42730712890625
2020-02-13,310.5196838378906
2020-02-14,313.41424560546875
2020-02-17,318.1055603027344
2020-02-18,320.40118408203125
2020-02-19,322.7967529296875
2020-02-20,325.6913146972656
2020-02-21,321.9982604980469
2020-02-24,318.5047607421875
2020-02-25,309.52154541015625
2020-02-26,313.3144226074219
2020-02-27,296.8452453613281
2020-02-28,295.4478759765625
2020-03-02,303.3331604003906
2020-03-03,307.9245300292969
2020-03-04,304.4310607910156
2020-03-05,289.4591064453125
2020-03-06,283.4701843261719
2020-03-09,284.1689147949219
2020-03-10,307.9245300292969
2020-03-11,323.8946838378906
2020-03-12,304.4310607910156
2020-03-13,291.1558532714844
2020-03-16,274.38720703125
2020-03-17,276.8824768066406
2020-03-18,281.4739685058594
2020-03-19,273.0896301269531
2020-03-20,270.9935302734375
2020-03-23,275.1858215332031
2020-03-24,277.5812683105469
2020-03-25,271.3928527832031
2020-03-26,279.47772216796875
2020-03-27,274.38720703125
2020-03-30,267.8992919921875
2020-03-31,283.4701843261719
2020-04-01,288.46087646484375
2020-04-02,282.2724914550781
2020-04-03,278.2799072265625
2020-04-06,288.46087646484375
2020-04-07,282.871337890625
2020-04-08,282.871337890625
2020-04-09,298.44219970703125
2020-04-14,301.0373840332031
2020-04-15,297.2445068359375
2020-04-16,309.6213684082031
2020-04-17,317.8060607910156
2020-04-20,333.3769836425781
2020-04-21,325.3918762207031
2020-04-22,324.393798828125
2020-04-23,323.9944763183594
2020-04-24,319.0038146972656
2020-04-27,324.393798828125
2020-04-28,329.78369140625
2020-04-29,348.74822998046875
2020-04-30,343.5579528808594
2020-05-01,344.5560302734375
2020-05-04,343.5579528808594
2020-05-05,342.3601989746094
2020-05-06,346.95159912109375
2020-05-07,346.35272216796875
2020-05-11,346.35272216796875
2020-05-12,348.74822998046875
2020-05-13,352.7408142089844
2020-05-14,349.5467224121094
2020-05-15,352.7408142089844
2020-05-18,357.1325988769531
2020-05-19,359.7276916503906
2020-05-20,355.9348449707031
2020-05-21,356.7333068847656
2020-05-22,356.3340148925781
2020-05-26,358.7295837402344
2020-05-27,359.32855224609375
2020-05-28,359.32855224609375
2020-05-29,358.9292297363281
2020-06-01,360.126953125
2020-06-02,359.32855224609375
2020-06-03,366.3153991699219
2020-06-04,356.3340148925781
2020-06-05,350.3452453613281
2020-06-08,349.5467224121094
2020-06-09,344.15679931640625
2020-06-10,339.3657531738281
2020-06-11,333.5765686035156
2020-06-12,337.3694763183594
2020-06-15,333.3769836425781
2020-06-16,338.3677062988281
2020-06-17,318.6045837402344
2020-06-18,330.78179931640625
2020-06-19,326.3899841308594
2020-06-22,320.6008605957031
2020-06-23,314.8116149902344
2020-06-24,309.6213684082031
2020-06-25,312.4161071777344
2020-06-26,307.42547607421875
2020-06-29,307.42547607421875
2020-06-30,309.6213684082031
2020-07-01,317.8060607910156
2020-07-02,317.8060607910156
2020-07-03,314.61199951171875
2020-07-06,313.0150451660156
2020-07-07,310.8191223144531
2020-07-08,304.4310607910156
2020-07-09,295.4478759765625
2020-07-10,297.8433837890625
2020-07-13,298.24261474609375
2020-07-14,301.63629150390625
2020-07-15,304.4310607910156
2020-07-16,308.6231994628906
2020-07-17,308.02435302734375
2020-07-20,306.62701416015625
2020-07-21,312.2165222167969
2020-07-22,313.2146301269531
2020-07-23,317.20721435546875
2020-07-24,318.6045837402344
2020-07-27,316.40869140625
2020-07-28,324.5933837890625
2020-07-29,319.0038146972656
2020-07-30,319.60272216796875
2020-07-31,318.0056457519531
2020-08-03,323.19598388671875
2020-08-04,326.9889221191406
2020-08-05,330.182861328125
2020-08-06,329.78369140625
2020-08-07,334.1754455566406
2020-08-10,324.393798828125
2020-08-11,331.1810607910156
2020-08-12,340.56353759765625
2020-08-13,356.9329528808594
2020-08-14,338.3677062988281
2020-08-17,335.7724914550781
2020-08-18,343.9571838378906
2020-08-19,341.3620300292969
2020-08-20,338.622314453125
2020-08-21,342.61553955078125
2020-08-24,334.429443359375
2020-08-25,329.4380187988281
2020-08-26,331.63421630859375
2020-08-27,333.6308288574219
2020-08-28,334.82879638671875
2020-09-01,333.43121337890625
2020-09-02,346.4090576171875
2020-09-03,348.4056396484375
2020-09-04,339.2213134765625
2020-09-07,347.20770263671875
2020-09-08,348.2059631347656
2020-09-09,346.0097351074219
2020-09-10,352.3988037109375
2020-09-11,347.0080261230469
2020-09-14,348.2059631347656
2020-09-15,344.01312255859375
2020-09-16,343.81341552734375
2020-09-17,345.0114440917969
2020-09-18,341.2179260253906
2020-09-21,344.81182861328125
2020-09-22,346.60870361328125
2020-09-23,353.9961242675781
2020-09-24,359.3869934082031
2020-09-25,364.5780944824219
2020-09-28,369.3698425292969
2020-09-29,367.3732604980469
2020-09-30,364.3783874511719
2020-10-01,363.7794189453125
2020-10-02,371.366455078125
2020-10-05,371.76580810546875
2020-10-06,371.16680908203125
2020-10-07,371.16680908203125
2020-10-08,367.3732604980469
2020-10-09,368.5711669921875
2020-10-12,365.57635498046875
2020-10-13,366.9739685058594
2020-10-14,371.366455078125
2020-10-15,339.4209289550781
2020-10-16,336.8253173828125
2020-10-19,338.622314453125
2020-10-20,338.0233459472656
2020-10-21,330.8356018066406
2020-10-22,323.4482116699219
2020-10-23,317.6581115722656
2020-10-26,329.03863525390625
2020-10-27,341.01824951171875
2020-10-28,337.82366943359375
2020-10-29,337.2247314453125
2020-10-30,330.8356018066406
2020-11-02,331.8338928222656
2020-11-03,334.22979736328125
2020-11-04,325.4447937011719
2020-11-05,331.0352783203125
2020-11-06,331.0352783203125
2020-11-09,330.635986328125
2020-11-10,319.8543395996094
2020-11-11,331.0352783203125
2020-11-12,326.6427917480469
2020-11-13,326.8423767089844
2020-11-16,328.0403747558594
2020-11-17,329.4380187988281
2020-11-18,332.2332458496094
2020-11-19,334.429443359375
2020-11-20,332.632568359375
2020-11-23,331.23492431640625
2020-11-24,326.6427917480469
2020-11-25,323.64794921875
2020-11-26,324.2467956542969
2020-11-27,328.8390197753906
2020-11-30,319.2553405761719
2020-12-01,311.4686584472656
2020-12-02,317.6581115722656
2020-12-03,326.24346923828125
2020-12-04,329.8373107910156
2020-12-07,329.8373107910156
2020-12-08,331.8338928222656
2020-12-09,334.82879638671875
2020-12-10,331.0352783203125
2020-12-11,324.04718017578125
2020-12-14,327.64105224609375
2020-12-15,329.4380187988281
2020-12-16,325.8441162109375
2020-12-17,332.8321533203125
2020-12-18,325.2451477050781
2020-12-21,321.25189208984375
2020-12-22,314.6631774902344
2020-12-23,323.4482116699219
2020-12-24,328.0403747558594
2020-12-29,325.2451477050781
2020-12-30,330.8356018066406
2020-12-31,315.4617919921875
2021-01-04,325.64447021484375
2021-01-05,330.8356018066406
2021-01-06,330.236572265625
2021-01-07,332.4328918457031
2021-01-08,334.429443359375
2021-01-11,332.0335693359375
2021-01-12,336.42608642578125
2021-01-13,334.0301208496094
2021-01-14,326.8423767089844
2021-01-15,323.8475341796875
2021-01-18,324.64617919921875
2021-01-19,323.04888916015625
2021-01-20,331.23492431640625
2021-01-21,335.82708740234375
2021-01-22,337.2247314453125
2021-01-25,344.81182861328125
2021-01-26,339.0216369628906
2021-01-27,326.0438232421875
2021-01-28,331.8338928222656
2021-01-29,328.639404296875
2021-02-01,332.4328918457031
2021-02-02,332.2332458496094
2021-02-03,341.2179260253906
2021-02-04,336.0267639160156
2021-02-05,335.02850341796875
2021-02-08,336.0267639160156
2021-02-09,339.2213134765625
2021-02-10,342.01654052734375
2021-02-11,341.01824951171875
2021-02-12,335.02850341796875
2021-02-15,339.4209289550781
2021-02-16,336.6257019042969
2021-02-17,330.635986328125
2021-02-18,325.4447937011719
2021-02-19,324.2467956542969
2021-02-22,315.4617919921875
2021-02-23,317.05908203125
2021-02-24,316.8594665527344
2021-02-25,312.2673034667969
2021-02-26,305.67852783203125
2021-03-01,308.2740783691406
2021-03-02,301.0863342285156
2021-03-03,306.87640380859375
2021-03-04,307.6751403808594
2021-03-05,308.0744323730469
2021-03-08,309.87139892578125
2021-03-09,336.6257019042969
2021-03-10,339.0216369628906
2021-03-11,339.4209289550781
2021-03-12,349.0046081542969
2021-03-15,353.9961242675781
2021-03-16,366.9739685058594
2021-03-17,363.7794189453125
2021-03-18,360.5848693847656
2021-03-19,368.3716125488281
2021-03-22,367.1736145019531
2021-03-23,369.569580078125
2021-03-24,360.5848693847656
2021-03-25,347.20770263671875
2021-03-26,350.801513671875
2021-03-29,353.9961242675781
2021-03-30,351.60015869140625
2021-03-31,346.4090576171875
2021-04-01,347.40728759765625
2021-04-06,350.0028991699219
2021-04-07,351.4005432128906
2021-04-08,351.29168701171875
2021-04-09,348.6954650878906
2021-04-12,352.0904846191406
2021-04-13,352.2902526855469
2021-04-14,352.2902526855469
2021-04-15,349.6940002441406
2021-04-16,356.48419189453125
2021-04-19,364.4726257324219
2021-04-20,368.66656494140625
2021-04-21,366.4696960449219
2021-04-22,362.47552490234375
2021-04-23,366.0702819824219
2021-04-26,368.0673522949219
2021-04-27,371.8619384765625
2021-04-28,374.8575744628906
2021-04-29,372.6607666015625
2021-04-30,382.04718017578125
2021-05-04,383.04571533203125
2021-05-05,379.450927734375
2021-05-06,390.2353515625
2021-05-07,391.43359375
2021-05-10,392.03271484375
2021-05-11,390.4349670410156
2021-05-12,391.0342102050781
2021-05-13,390.4349670410156
2021-05-14,386.0414123535156
2021-05-17,375.65643310546875
2021-05-18,378.052978515625
2021-05-19,370.0645446777344
2021-05-20,372.4610290527344
2021-05-21,366.27001953125
2021-05-24,368.4668273925781
2021-05-25,365.6708679199219
2021-05-26,368.8662109375
2021-05-27,369.8647766113281
2021-05-28,364.6723327636719
2021-06-01,369.6651306152344
2021-06-02,370.2641906738281
2021-06-03,371.66217041015625
2021-06-04,377.85321044921875
2021-06-07,378.8517761230469
2021-06-08,383.84454345703125
2021-06-09,391.43359375
2021-06-10,389.6361999511719
2021-06-11,380.84893798828125
2021-06-14,378.4524230957031
2021-06-15,379.05145263671875
2021-06-16,380.2497253417969
2021-06-17,381.4480285644531
2021-06-18,381.2483215332031
2021-06-21,382.04718017578125
2021-06-22,385.8416748046875
2021-06-23,388.6376647949219
2021-06-24,385.0428466796875
2021-06-25,382.84600830078125
2021-06-28,383.44512939453125
2021-06-29,388.0385437011719
2021-06-30,388.0385437011719
2021-07-01,397.4249572753906
2021-07-02,400.6202697753906
2021-07-05,411.20501708984375
2021-07-06,411.40472412109375
2021-07-07,413.2020263671875
2021-07-08,409.4075927734375
2021-07-09,412.0038146972656
2021-07-12,405.013916015625
2021-07-13,409.6072998046875
2021-07-14,409.8069763183594
2021-07-15,413.60150146484375
2021-07-16,413.80120849609375
2021-07-19,410.60589599609375
2021-07-20,405.6130676269531
2021-07-21,407.80987548828125
2021-07-22,407.80987548828125
2021-07-23,416.9966125488281
2021-07-26,419.39312744140625
2021-07-27,414.0009460449219
2021-07-28,423.1876220703125
2021-07-29,417.595703125
2021-07-30,418.19488525390625
2021-08-02,421.1904602050781
2021-08-03,430.97637939453125
2021-08-04,428.380126953125
2021-08-05,421.7896423339844
2021-08-06,421.5899963378906
2021-08-09,418.9937438964844
2021-08-10,414.4003601074219
2021-08-11,414.4003601074219
2021-08-12,410.43585205078125
2021-08-13,415.4289245605469
2021-08-16,416.4275817871094
2021-08-17,411.4344482421875
2021-08-18,408.6382751464844
2021-08-19,412.6328125
2021-08-20,410.0363464355469
2021-08-23,409.2374572753906
2021-08-24,411.4344482421875
2021-08-25,413.03228759765625
2021-08-26,413.23193359375
2021-08-27,413.03228759765625
2021-08-31,410.835205078125
2021-09-01,414.8297424316406
2021-09-02,411.6341857910156
2021-09-03,411.4344482421875
2021-09-06,408.4385681152344
2021-09-07,407.6396789550781
2021-09-08,406.0418395996094
2021-09-09,409.8366394042969
2021-09-10,410.63555908203125
2021-09-13,404.04461669921875
2021-09-14,403.6451416015625
2021-09-15,394.058349609375
2021-09-16,400.4495849609375
2021-09-17,404.44403076171875
2021-09-20,408.0391845703125
2021-09-21,410.835205078125
2021-09-22,410.43585205078125
2021-09-23,408.6382751464844
2021-09-24,403.6451416015625
2021-09-27,400.4495849609375
2021-09-28,396.25531005859375
2021-09-29,398.4522705078125
2021-09-30,395.6561279296875
2021-10-01,403.8448486328125
2021-10-04,391.0624694824219
2021-10-05,389.065185546875
2021-10-06,377.88055419921875
2021-10-07,378.080322265625
2021-10-08,380.0775451660156
2021-10-11,382.0747985839844
2021-10-12,382.6739501953125
2021-10-13,385.4701232910156
2021-10-14,369.4920959472656
2021-10-15,367.4948425292969
2021-10-18,369.4920959472656
2021-10-19,371.0899353027344
2021-10-20,372.8874206542969
2021-10-21,371.0899353027344
2021-10-22,374.88470458984375
2021-10-25,379.0788879394531
2021-10-26,382.2745056152344
2021-10-27,385.669921875
2021-10-28,386.4687805175781
2021-10-29,386.4687805175781
2021-11-01,386.6684875488281
2021-11-02,386.0693054199219
2021-11-03,388.6657409667969
2021-11-04,394.6575012207031
2021-11-05,392.4605712890625
2021-11-08,391.0624694824219
2021-11-09,389.66436767578125
2021-11-10,382.0747985839844
2021-11-11,380.2772216796875
2021-11-12,381.0761413574219
2021-11-15,365.4975891113281
2021-11-16,374.88470458984375
2021-11-17,374.6850280761719
2021-11-18,372.4879455566406
2021-11-19,377.0816955566406
2021-11-22,374.2854919433594
2021-11-23,361.7028503417969
2021-11-24,363.8997497558594
2021-11-25,364.69873046875
2021-11-26,363.7000732421875
2021-11-29,362.30194091796875
2021-11-30,358.5072021484375
2021-12-01,363.8997497558594
2021-12-02,360.7041931152344
2021-12-03,364.49896240234375
2021-12-06,368.093994140625
2021-12-07,361.1036071777344
2021-12-08,369.4920959472656
2021-12-09,359.9052734375
2021-12-10,358.9066467285156
2021-12-13,350.7179260253906
2021-12-14,350.5181884765625
2021-12-15,345.5250244140625
2021-12-16,422.0198974609375
2021-12-17,429.4097595214844
2021-12-20,435.0020751953125
2021-12-21,451.3795166015625
2021-12-22,453.5765075683594
2021-12-23,453.3768005371094
2021-12-24,455.77349853515625
2021-12-29,461.9649658203125
2021-12-30,464.5614318847656
2021-12-31,458.170166015625
2022-01-04,459.36859130859375
2022-01-05,445.38775634765625
2022-01-06,431.80645751953125
2022-01-07,429.8091735839844
2022-01-10,422.6190490722656
2022-01-11,424.8160095214844
2022-01-12,424.6163330078125
2022-01-13,436.200439453125
2022-01-14,429.8091735839844
2022-01-17,431.007568359375
2022-01-18,417.82568359375
2022-01-19,419.2237243652344
2022-01-20,421.42071533203125
2022-01-21,416.4275817871094
2022-01-24,401.4481506347656
2022-01-25,394.4577941894531
2022-01-26,388.4659729003906
2022-01-27,391.26214599609375
2022-01-28,386.0693054199219
2022-01-31,386.0693054199219
2022-02-01,389.065185546875
2022-02-02,392.0610656738281
2022-02-03,395.0569763183594
2022-02-04,386.2690124511719
2022-02-07,386.0693054199219
2022-02-08,387.26763916015625
2022-02-09,391.46185302734375
2022-02-10,393.8586120605469
2022-02-11,396.25531005859375
2022-02-14,383.672607421875
2022-02-15,380.0775451660156
2022-02-16,377.2814025878906
2022-02-17,373.0871887207031
2022-02-18,368.8928527832031
2022-02-21,366.0967712402344
2022-02-22,362.1022644042969
2022-02-23,363.1009216308594
2022-02-24,356.1105041503906
2022-02-25,363.1009216308594
2022-02-28,364.49896240234375
2022-03-01,361.1036071777344
2022-03-02,360.1050109863281
2022-03-03,353.91351318359375
2022-03-04,350.3184509277344
2022-03-07,348.52093505859375
2022-03-08,367.4948425292969
2022-03-09,371.88885498046875
2022-03-10,370.69049072265625
2022-03-11,364.49896240234375
2022-03-14,354.912109375
2022-03-15,363.1009216308594
2022-03-16,368.093994140625
2022-03-17,376.0830383300781
2022-03-18,382.8736877441406
2022-03-21,379.0788879394531
2022-03-22,380.2772216796875
2022-03-23,378.47979736328125
2022-03-24,375.28411865234375
2022-03-25,377.0816955566406
2022-03-28,382.2745056152344
2022-03-29,383.4728698730469
2022-03-30,376.68218994140625
2022-03-31,378.080322265625
2022-04-01,375.48388671875
2022-04-04,379.27862548828125
2022-04-05,382.4742736816406
2022-04-06,382.4742736816406
2022-04-07,382.5422058105469
2022-04-08,383.7407531738281
2022-04-11,384.1402587890625
2022-04-12,382.1426696777344
2022-04-13,381.14385986328125
2022-04-14,380.3447570800781
2022-04-19,377.9476318359375
2022-04-20,375.1509704589844
2022-04-21,367.1606140136719
2022-04-22,358.1713562011719
2022-04-25,349.98114013671875
2022-04-26,346.7850341796875
2022-04-27,351.5792541503906
2022-04-28,348.58282470703125
2022-04-29,347.18450927734375
2022-05-03,338.7945556640625
2022-05-04,332.20245361328125
2022-05-05,308.43084716796875
2022-05-06,304.43560791015625
2022-05-09,304.43560791015625
2022-05-10,307.63177490234375
2022-05-11,312.6258544921875
2022-05-12,317.8196105957031
2022-05-13,328.6067199707031
2022-05-16,330.0050354003906
2022-05-17,326.2096252441406
2022-05-18,324.21197509765625
2022-05-19,323.2131652832031
2022-05-20,327.00860595703125
2022-05-23,328.40692138671875
2022-05-24,326.0098571777344
2022-05-25,323.6127014160156
2022-05-26,333.800537109375
2022-05-27,338.5947265625
2022-05-30,337.7957458496094
2022-05-31,335.99786376953125
2022-06-01,329.60552978515625
2022-06-06,331.40338134765625
2022-06-07,330.204833984375
2022-06-08,329.40576171875
2022-06-09,323.01336669921875
2022-06-10,318.0193786621094
2022-06-13,312.6258544921875
2022-06-14,309.62945556640625
2022-06-15,318.8184509277344
2022-06-16,300.64019775390625
2022-06-17,306.6330261230469
2022-06-20,306.832763671875
2022-06-21,305.23468017578125
2022-06-22,303.6365966796875
2022-06-23,300.8399658203125
2022-06-24,309.62945556640625
2022-06-27,312.22637939453125
2022-06-28,309.2298583984375
2022-06-29,294.4476013183594
2022-06-30,278.86627197265625
2022-07-01,277.0683898925781
2022-07-04,272.2741394042969
2022-07-05,272.4739074707031
2022-07-06,278.6664733886719
2022-07-07,285.2586364746094
2022-07-08,288.05523681640625
2022-07-11,290.2526550292969
2022-07-12,289.6533508300781
2022-07-13,282.4619445800781
2022-07-14,276.4691162109375
2022-07-15,279.2657470703125
2022-07-18,283.4607238769531
2022-07-19,282.26220703125
2022-07-20,282.6617126464844
2022-07-21,283.260986328125
2022-07-22,283.260986328125
2022-07-25,282.26220703125
2022-07-26,272.87347412109375
2022-07-27,275.47027587890625
2022-07-28,283.4607238769531
2022-07-29,285.2586364746094
2022-08-01,290.4523620605469
2022-08-02,272.87347412109375
2022-08-03,279.6653137207031
2022-08-04,276.069580078125
2022-08-05,279.0660400390625
2022-08-08,281.0635986328125
2022-08-09,280.4643249511719
2022-08-10,281.66290283203125
2022-08-11,275.5015563964844
2022-08-12,273.50372314453125
2022-08-15,270.706787109375
2022-08-16,276.9000549316406
2022-08-17,268.7089538574219
2022-08-18,271.1063232421875
2022-08-19,266.7110900878906
2022-08-22,251.9271240234375
2022-08-23,246.532958984375
2022-08-24,244.9346923828125
2022-08-25,241.7381591796875
2022-08-26,238.14205932617188
2022-08-30,236.7435760498047
2022-08-31,235.74462890625
2022-09-01,226.3548126220703
2022-09-02,229.75112915039062
2022-09-05,230.55026245117188
2022-09-06,245.33425903320312
2022-09-07,243.33642578125
2022-09-08,245.13446044921875
2022-09-09,254.7240753173828
2022-09-12,256.5221252441406
2022-09-13,249.5297088623047
2022-09-14,243.7360076904297
2022-09-15,244.9346923828125
2022-09-16,244.33534240722656
2022-09-20,239.74032592773438
2022-09-21,241.5383758544922
2022-09-22,238.14205932617188
2022-09-23,237.3429412841797
2022-09-26,235.74462890625
2022-09-27,227.35374450683594
2022-09-28,226.9541778564453
2022-09-29,221.7598114013672
2022-09-30,222.35914611816406
2022-10-03,224.3570098876953
2022-10-04,233.746826171875
2022-10-05,232.74789428710938
2022-10-06,230.35047912597656
2022-10-07,225.3559112548828
2022-10-10,224.3570098876953
2022-10-11,224.7565460205078
2022-10-12,214.96714782714844
2022-10-13,225.3559112548828
2022-10-14,227.95309448242188
2022-10-17,235.54486083984375
2022-10-18,237.54269409179688
2022-10-19,232.14852905273438
2022-10-20,231.14962768554688
2022-10-21,226.9541778564453
2022-10-24,223.75762939453125
2022-10-25,227.35374450683594
2022-10-26,233.94659423828125
2022-10-27,234.14637756347656
2022-10-28,230.35047912597656
2022-10-31,225.95523071289062
2022-11-01,232.14852905273438
2022-11-02,234.7457275390625
2022-11-03,230.55026245117188
2022-11-04,235.94444274902344
2022-11-07,240.33969116210938
2022-11-08,244.1355438232422
2022-11-09,243.93576049804688
2022-11-10,256.3223571777344
2022-11-11,281.2953186035156
2022-11-14,284.6916198730469
2022-11-15,282.6938171386719
2022-11-16,271.50592041015625
2022-11-17,278.2985534667969
2022-11-18,279.8968505859375
2022-11-21,282.4939880371094
2022-11-22,285.6905212402344
2022-11-23,287.0890197753906
2022-11-24,291.084716796875
2022-11-25,291.4842224121094
2022-11-28,289.28668212890625
2022-11-29,285.49078369140625
2022-11-30,285.89031982421875
2022-12-01,289.68621826171875
2022-12-02,294.880615234375
2022-12-05,292.6829833984375
2022-12-06,285.49078369140625
2022-12-07,285.49078369140625
2022-12-08,282.6938171386719
2022-12-09,287.6883850097656
2022-12-12,283.69268798828125
2022-12-13,291.084716796875
2022-12-14,291.2845153808594
2022-12-15,292.28338623046875
2022-12-16,284.4917907714844
2022-12-19,287.4886169433594
2022-12-20,284.0923156738281
2022-12-21,288.6872863769531
2022-12-22,287.4886169433594
2022-12-23,286.8892822265625
2022-12-28,293.08251953125
2022-12-29,294.2812194824219
2022-12-30,293.08251953125
2023-01-03,293.2823181152344
2023-01-04,300.27471923828125
2023-01-05,304.6700134277344
2023-01-06,298.6764831542969
2023-01-09,297.87738037109375
2023-01-10,296.4788513183594
2023-01-11,295.4799499511719
2023-01-12,299.6753845214844
2023-01-13,299.0760498046875
2023-01-16,304.6700134277344
2023-01-17,301.6732482910156
2023-01-18,301.2737121582031
2023-01-19,303.07171630859375
2023-01-20,309.66455078125
2023-01-23,315.0587158203125
2023-01-24,314.85894775390625
2023-01-25,310.46368408203125
2023-01-26,314.059814453125
2023-01-27,317.855712890625
2023-01-30,317.25634765625
2023-01-31,313.6602783203125
