Date,PETS.L
2019-05-09,152.1369171142578
2019-05-10,152.33645629882812
2019-05-13,148.14646911621094
2019-05-14,150.93980407714844
2019-05-15,150.0419158935547
2019-05-16,148.5454864501953
2019-05-17,146.05148315429688
2019-05-20,147.44815063476562
2019-05-21,147.6476593017578
2019-05-22,168.0988311767578
2019-05-23,175.1819305419922
2019-05-24,183.1628875732422
2019-05-28,186.8540802001953
2019-05-29,182.06549072265625
2019-05-30,184.3600311279297
2019-05-31,183.46217346191406
2019-06-03,184.85885620117188
2019-06-04,185.25787353515625
2019-06-05,184.55958557128906
2019-06-06,179.5714874267578
2019-06-07,177.2769317626953
2019-06-10,181.86598205566406
2019-06-11,179.87075805664062
2019-06-12,180.66880798339844
2019-06-13,172.53599548339844
2019-06-14,171.73768615722656
2019-06-17,176.12843322753906
2019-06-18,181.61683654785156
2019-06-19,184.2113800048828
2019-06-20,183.6126251220703
2019-06-21,183.71243286132812
2019-06-24,186.5065155029297
2019-06-25,185.60842895507812
2019-06-26,186.30694580078125
2019-06-27,187.60421752929688
2019-06-28,186.7061004638672
2019-07-01,189.60000610351562
2019-07-02,191.89517211914062
2019-07-03,192.39410400390625
2019-07-04,192.89305114746094
2019-07-05,190.39834594726562
2019-07-08,192.09474182128906
2019-07-09,192.39410400390625
2019-07-10,195.78697204589844
2019-07-11,197.88255310058594
2019-07-12,200.1776885986328
2019-07-15,199.9781036376953
2019-07-16,200.77642822265625
2019-07-17,199.77853393554688
2019-07-18,198.98020935058594
2019-07-19,199.77853393554688
2019-07-22,202.57260131835938
2019-07-23,202.37303161621094
2019-07-24,203.17137145996094
2019-07-25,206.76380920410156
2019-07-26,208.3604278564453
2019-07-29,205.76589965820312
2019-07-30,207.1629638671875
2019-07-31,207.56210327148438
2019-08-01,215.14608764648438
2019-08-02,215.74484252929688
2019-08-05,219.33726501464844
2019-08-06,227.12083435058594
2019-08-07,226.5220947265625
2019-08-08,227.91917419433594
2019-08-09,231.31201171875
2019-08-12,223.72799682617188
2019-08-13,226.72171020507812
2019-08-14,224.9254608154297
2019-08-15,221.13345336914062
2019-08-16,221.5326385498047
2019-08-19,228.91705322265625
2019-08-20,223.1292724609375
2019-08-21,223.72799682617188
2019-08-22,227.52001953125
2019-08-23,230.11453247070312
2019-08-27,230.51370239257812
2019-08-28,228.11874389648438
2019-08-29,229.11660766601562
2019-08-30,230.71327209472656
2019-09-02,231.51158142089844
2019-09-03,233.90650939941406
2019-09-04,230.11453247070312
2019-09-05,232.30990600585938
2019-09-06,232.30990600585938
2019-09-09,233.50735473632812
2019-09-10,234.70484924316406
2019-09-11,236.9001922607422
2019-09-12,238.89601135253906
2019-09-13,233.10821533203125
2019-09-16,232.50946044921875
2019-09-17,228.91705322265625
2019-09-18,226.92124938964844
2019-09-19,218.93809509277344
2019-09-20,219.33726501464844
2019-09-23,223.72799682617188
2019-09-24,219.73646545410156
2019-09-25,206.96336364746094
2019-09-26,212.5515899658203
2019-09-27,209.5579071044922
2019-09-30,207.76170349121094
2019-10-01,215.54527282714844
2019-10-02,219.13768005371094
2019-10-03,215.54527282714844
2019-10-04,213.94859313964844
2019-10-07,214.14817810058594
2019-10-08,206.16506958007812
2019-10-09,209.15875244140625
2019-10-10,209.5579071044922
2019-10-11,224.9254608154297
2019-10-14,224.5263214111328
2019-10-15,228.51788330078125
2019-10-16,221.5326385498047
2019-10-17,226.12295532226562
2019-10-18,223.1292724609375
2019-10-21,228.31832885742188
2019-10-22,226.72171020507812
2019-10-23,218.93809509277344
2019-10-24,210.15663146972656
2019-10-25,212.35198974609375
2019-10-28,209.5579071044922
2019-10-29,206.96336364746094
2019-10-30,203.37094116210938
2019-10-31,205.76589965820312
2019-11-01,201.37515258789062
2019-11-04,208.1608428955078
2019-11-05,205.5662841796875
2019-11-06,203.77011108398438
2019-11-07,202.1734619140625
2019-11-08,204.3688201904297
2019-11-11,204.9675750732422
2019-11-12,207.36251831054688
2019-11-13,203.96966552734375
2019-11-14,204.76800537109375
2019-11-15,206.564208984375
2019-11-18,207.76170349121094
2019-11-19,206.564208984375
2019-11-20,201.5747528076172
2019-11-21,198.8804168701172
2019-11-22,208.56002807617188
2019-11-25,213.94859313964844
2019-11-26,248.47579956054688
2019-11-27,247.4779052734375
2019-11-28,259.2530212402344
2019-11-29,251.46949768066406
2019-12-02,240.29307556152344
2019-12-03,241.88966369628906
2019-12-04,249.87283325195312
2019-12-05,253.09136962890625
2019-12-06,256.6842041015625
2019-12-09,261.07537841796875
2019-12-10,267.26287841796875
2019-12-11,269.05926513671875
2019-12-12,282.432373046875
2019-12-13,279.43841552734375
2019-12-16,281.8336181640625
2019-12-17,281.8336181640625
2019-12-18,280.2368469238281
2019-12-19,279.43841552734375
2019-12-20,275.246826171875
2019-12-23,272.0532531738281
2019-12-24,277.4424133300781
2019-12-27,276.24481201171875
2019-12-30,275.4464111328125
2019-12-31,279.0392150878906
2020-01-02,286.42431640625
2020-01-03,287.22271728515625
2020-01-06,278.64007568359375
2020-01-07,279.6380615234375
2020-01-08,274.4484558105469
2020-01-09,274.4484558105469
2020-01-10,264.468505859375
2020-01-13,271.0552978515625
2020-01-14,272.45245361328125
2020-01-15,274.4484558105469
2020-01-16,276.4444580078125
2020-01-17,283.2308044433594
2020-01-20,279.6380615234375
2020-01-21,286.2247619628906
2020-01-22,289.4183349609375
2020-01-23,283.430419921875
2020-01-24,286.42431640625
2020-01-27,280.0372314453125
2020-01-28,279.0392150878906
2020-01-29,279.0392150878906
2020-01-30,281.4344482421875
2020-01-31,281.4344482421875
2020-02-03,284.6280212402344
2020-02-04,290.615966796875
2020-02-05,293.0111389160156
2020-02-06,306.1846618652344
2020-02-07,306.3842468261719
2020-02-10,310.3762512207031
2020-02-11,313.96905517578125
2020-02-12,311.374267578125
2020-02-13,308.57989501953125
2020-02-14,309.9770812988281
2020-02-17,309.3782653808594
2020-02-18,308.3802185058594
2020-02-19,309.3782653808594
2020-02-20,305.1866760253906
2020-02-21,304.3882751464844
2020-02-24,295.80548095703125
2020-02-25,283.430419921875
2020-02-26,281.4344482421875
2020-02-27,267.662109375
2020-02-28,256.88372802734375
2020-03-02,255.28697204589844
2020-03-03,263.2708740234375
2020-03-04,256.88372802734375
2020-03-05,248.10137939453125
2020-03-06,241.31504821777344
2020-03-09,238.72024536132812
2020-03-10,231.93389892578125
2020-03-11,237.72227478027344
2020-03-12,220.35714721679688
2020-03-13,222.55276489257812
2020-03-16,194.60890197753906
2020-03-17,208.38121032714844
2020-03-18,197.50306701660156
2020-03-19,233.53070068359375
2020-03-20,230.1374969482422
2020-03-23,243.90982055664062
2020-03-24,246.3050079345703
2020-03-25,262.4725036621094
2020-03-26,270.4564514160156
2020-03-27,250.49659729003906
2020-03-30,262.0733947753906
2020-03-31,256.88372802734375
2020-04-01,239.51866149902344
2020-04-02,237.12344360351562
2020-04-03,234.52870178222656
2020-04-06,236.52467346191406
2020-04-07,234.3291015625
2020-04-08,254.4885711669922
2020-04-09,272.85162353515625
2020-04-14,259.67816162109375
2020-04-15,246.90379333496094
2020-04-16,252.49258422851562
2020-04-17,250.89576721191406
2020-04-20,259.0793762207031
2020-04-21,251.4945831298828
2020-04-22,243.31100463867188
2020-04-23,262.4725036621094
2020-04-24,253.09136962890625
2020-04-27,250.49659729003906
2020-04-28,260.47650146484375
2020-04-29,259.67816162109375
2020-04-30,256.0854187011719
2020-05-01,244.50865173339844
2020-05-04,236.72425842285156
2020-05-05,252.49258422851562
2020-05-06,238.12144470214844
2020-05-07,249.89776611328125
2020-05-11,252.49258422851562
2020-05-12,235.3270721435547
2020-05-13,250.69618225097656
2020-05-14,234.728271484375
2020-05-15,227.94190979003906
2020-05-18,244.1094207763672
2020-05-19,239.51866149902344
2020-05-20,229.339111328125
2020-05-21,219.5587921142578
2020-05-22,221.7543487548828
2020-05-26,232.3330841064453
2020-05-27,239.51866149902344
2020-05-28,240.5166778564453
2020-05-29,227.74232482910156
2020-06-01,235.12747192382812
2020-06-02,245.5066375732422
2020-06-03,244.1094207763672
2020-06-04,245.30702209472656
2020-06-05,252.49258422851562
2020-06-08,249.49859619140625
2020-06-09,247.10340881347656
2020-06-10,249.09938049316406
2020-06-11,242.31301879882812
2020-06-12,240.117431640625
2020-06-15,235.12747192382812
2020-06-16,240.31704711914062
2020-06-17,235.7262725830078
2020-06-18,227.1916046142578
2020-06-19,240.96682739257812
2020-06-22,242.56398010253906
2020-06-23,239.36972045898438
2020-06-24,231.78335571289062
2020-06-25,238.57115173339844
2020-06-26,239.7689971923828
2020-06-29,240.367919921875
2020-06-30,238.57115173339844
2020-07-01,236.57473754882812
2020-07-02,241.76544189453125
2020-07-03,241.96505737304688
2020-07-06,243.5621795654297
2020-07-07,238.7707977294922
2020-07-08,228.78872680664062
2020-07-09,227.39125061035156
2020-07-10,228.78872680664062
2020-07-13,228.9883575439453
2020-07-14,226.59266662597656
2020-07-15,230.1862335205078
2020-07-16,229.58729553222656
2020-07-17,229.58729553222656
2020-07-20,227.99017333984375
2020-07-21,228.3894500732422
2020-07-22,233.77975463867188
2020-07-23,234.3787078857422
2020-07-24,236.57473754882812
2020-07-27,235.97579956054688
2020-07-28,243.5621795654297
2020-07-29,250.94888305664062
2020-07-30,255.93995666503906
2020-07-31,310.84124755859375
2020-08-03,307.6470031738281
2020-08-04,302.456298828125
2020-08-05,311.240478515625
2020-08-06,311.4401550292969
2020-08-07,313.23687744140625
2020-08-10,312.2386779785156
2020-08-11,309.24407958984375
2020-08-12,307.4473571777344
2020-08-13,301.05889892578125
2020-08-14,304.4527282714844
2020-08-17,304.65240478515625
2020-08-18,290.07855224609375
2020-08-19,296.26739501953125
2020-08-20,288.8807067871094
2020-08-21,281.4940185546875
2020-08-24,294.6703186035156
2020-08-25,293.672119140625
2020-08-26,298.26385498046875
2020-08-27,294.47064208984375
2020-08-28,293.8716735839844
2020-09-01,297.4653015136719
2020-09-02,287.68292236328125
2020-09-03,286.0857849121094
2020-09-04,279.0982971191406
2020-09-07,285.88604736328125
2020-09-08,291.47607421875
2020-09-09,286.0857849121094
2020-09-10,281.29437255859375
2020-09-11,276.10369873046875
2020-09-14,286.4849853515625
2020-09-15,299.4617004394531
2020-09-16,310.84124755859375
2020-09-17,306.848388671875
2020-09-18,307.2476806640625
2020-09-21,298.86273193359375
2020-09-22,303.6542053222656
2020-09-23,304.65240478515625
2020-09-24,389.3002624511719
2020-09-25,393.6922912597656
2020-09-28,395.08978271484375
2020-09-29,410.2624816894531
2020-09-30,422.0413818359375
2020-10-01,394.4908447265625
2020-10-02,403.8740234375
2020-10-05,392.6940612792969
2020-10-06,399.28228759765625
2020-10-07,403.075439453125
2020-10-08,404.8721923828125
2020-10-09,399.28228759765625
2020-10-12,404.8721923828125
2020-10-13,399.28228759765625
2020-10-14,402.4765930175781
2020-10-15,408.2660827636719
2020-10-16,407.06829833984375
2020-10-19,399.28228759765625
2020-10-20,395.08978271484375
2020-10-21,391.69586181640625
2020-10-22,390.2984313964844
2020-10-23,390.8973083496094
2020-10-26,386.3055725097656
2020-10-27,393.8919677734375
2020-10-28,390.2984313964844
2020-10-29,388.9009704589844
2020-10-30,384.9081115722656
2020-11-02,385.9063415527344
2020-11-03,391.4962463378906
2020-11-04,391.69586181640625
2020-11-05,399.0826416015625
2020-11-06,395.2894592285156
2020-11-09,379.517822265625
2020-11-10,379.3181457519531
2020-11-11,394.0915832519531
2020-11-12,381.1148986816406
2020-11-13,387.5034484863281
2020-11-16,390.498046875
2020-11-17,387.7030334472656
2020-11-18,393.0933837890625
2020-11-19,391.296630859375
2020-11-20,404.8721923828125
2020-11-23,418.04852294921875
2020-11-24,420.2445983886719
2020-11-25,405.4711608886719
2020-11-26,397.68505859375
2020-11-27,423.0395202636719
2020-11-30,418.6474304199219
2020-12-01,418.04852294921875
2020-12-02,408.86505126953125
2020-12-03,397.5097351074219
2020-12-04,381.73712158203125
2020-12-07,368.3603820800781
2020-12-08,370.1572570800781
2020-12-09,393.7163391113281
2020-12-10,387.32745361328125
2020-12-11,373.3517150878906
2020-12-14,385.1312561035156
2020-12-15,383.3343811035156
2020-12-16,385.3309326171875
2020-12-17,397.31011962890625
2020-12-18,404.89691162109375
2020-12-21,391.3205261230469
2020-12-22,397.31011962890625
2020-12-23,400.7041931152344
2020-12-24,409.289306640625
2020-12-29,429.2546691894531
2020-12-30,434.84490966796875
2020-12-31,415.4785461425781
2021-01-04,430.2528991699219
2021-01-05,441.2338562011719
2021-01-06,432.4490966796875
2021-01-07,416.8761291503906
2021-01-08,434.2459716796875
2021-01-11,424.66259765625
2021-01-12,415.4785461425781
2021-01-13,417.27545166015625
2021-01-14,405.2962646484375
2021-01-15,402.50115966796875
2021-01-18,401.7025146484375
2021-01-19,404.2980041503906
2021-01-20,402.50115966796875
2021-01-21,411.28582763671875
2021-01-22,432.0497741699219
2021-01-25,416.67645263671875
2021-01-26,413.4820251464844
2021-01-27,416.2771301269531
2021-01-28,412.08441162109375
2021-01-29,401.90216064453125
2021-02-01,414.28057861328125
2021-02-02,413.2823791503906
2021-02-03,421.4681701660156
2021-02-04,411.68511962890625
2021-02-05,411.0861511230469
2021-02-08,413.2823791503906
2021-02-09,417.4750671386719
2021-02-10,405.695556640625
2021-02-11,413.88134765625
2021-02-12,417.6747131347656
2021-02-15,426.25982666015625
2021-02-16,415.2789306640625
2021-02-17,421.8674621582031
2021-02-18,402.3014831542969
2021-02-19,389.3240051269531
2021-02-22,378.1433410644531
2021-02-23,379.34130859375
2021-02-24,395.91253662109375
2021-02-25,382.3361511230469
2021-02-26,393.7163391113281
2021-03-01,395.3135986328125
2021-03-02,387.12774658203125
2021-03-03,387.12774658203125
2021-03-04,379.34130859375
2021-03-05,371.3551330566406
2021-03-08,377.54437255859375
2021-03-09,392.718017578125
2021-03-10,393.31707763671875
2021-03-11,390.12255859375
2021-03-12,387.527099609375
2021-03-15,386.72845458984375
2021-03-16,387.7267150878906
2021-03-17,383.93341064453125
2021-03-18,380.539306640625
2021-03-19,376.5461730957031
2021-03-22,386.72845458984375
2021-03-23,391.71978759765625
2021-03-24,384.73187255859375
2021-03-25,385.53057861328125
2021-03-26,393.7163391113281
2021-03-29,405.89520263671875
2021-03-30,407.0931091308594
2021-03-31,412.28411865234375
2021-04-01,419.2719421386719
2021-04-06,432.2494201660156
2021-04-07,428.4560546875
2021-04-08,431.6504821777344
2021-04-09,432.0497741699219
2021-04-12,434.44561767578125
2021-04-13,435.0445556640625
2021-04-14,441.83282470703125
2021-04-15,449.2199401855469
2021-04-16,450.6175537109375
2021-04-19,448.2216796875
2021-04-20,441.83282470703125
2021-04-21,439.03759765625
2021-04-22,447.62274169921875
2021-04-23,439.2373352050781
2021-04-26,438.4386901855469
2021-04-27,440.2355651855469
2021-04-28,435.8432312011719
2021-04-29,438.239013671875
2021-04-30,443.4300537109375
2021-05-04,440.2355651855469
2021-05-05,445.42657470703125
2021-05-06,432.2494201660156
2021-05-07,432.4490966796875
2021-05-10,425.8605651855469
2021-05-11,418.6730041503906
2021-05-12,414.28057861328125
2021-05-13,422.26678466796875
2021-05-14,430.4525451660156
2021-05-17,430.05322265625
2021-05-18,441.43353271484375
2021-05-19,449.0202941894531
2021-05-20,459.0029296875
2021-05-21,462.1974182128906
2021-05-24,460.60015869140625
2021-05-25,463.3953857421875
2021-05-26,462.59674072265625
2021-05-27,462.79638671875
2021-05-28,448.2216796875
2021-06-01,442.0324401855469
2021-06-02,442.6314392089844
2021-06-03,431.4507751464844
2021-06-04,433.64697265625
2021-06-07,442.6314392089844
2021-06-08,442.0324401855469
2021-06-09,445.6261901855469
2021-06-10,447.62274169921875
2021-06-11,449.2199401855469
2021-06-14,453.4126892089844
2021-06-15,456.0081481933594
2021-06-16,464.3936767578125
2021-06-17,460.8544006347656
2021-06-18,442.0847473144531
2021-06-21,460.6546325683594
2021-06-22,458.85760498046875
2021-06-23,455.2633972167969
2021-06-24,454.0653076171875
2021-06-25,455.063720703125
2021-06-28,464.0492248535156
2021-06-29,460.2552795410156
2021-06-30,455.2633972167969
2021-07-01,463.25048828125
2021-07-02,471.63690185546875
2021-07-05,474.2327575683594
2021-07-06,475.4307861328125
2021-07-07,476.6288146972656
2021-07-08,466.04595947265625
2021-07-09,469.6401062011719
2021-07-12,473.0345764160156
2021-07-13,473.4339904785156
2021-07-14,463.4501647949219
2021-07-15,456.8608093261719
2021-07-16,460.05560302734375
2021-07-19,450.07177734375
2021-07-20,447.4760437011719
2021-07-21,459.2569274902344
2021-07-22,472.4356384277344
2021-07-23,487.8107604980469
2021-07-26,496.9958801269531
2021-07-27,500.68988037109375
2021-07-28,500.1907043457031
2021-07-29,471.8365783691406
2021-07-30,467.2440185546875
2021-08-02,473.8333740234375
2021-08-03,466.4453125
2021-08-04,464.2488708496094
2021-08-05,464.8479309082031
2021-08-06,463.4501647949219
2021-08-09,468.242431640625
2021-08-10,462.85113525390625
2021-08-11,464.648193359375
2021-08-12,471.237548828125
2021-08-13,479.62396240234375
2021-08-16,472.6352844238281
2021-08-17,479.4242858886719
2021-08-18,477.4275817871094
2021-08-19,478.22625732421875
2021-08-20,483.0184631347656
2021-08-23,495.19879150390625
2021-08-24,491.4049377441406
2021-08-25,499.1922912597656
2021-08-26,499.6914978027344
2021-08-27,505.68182373046875
2021-08-31,499.6914978027344
2021-09-01,501.68829345703125
2021-09-02,501.1890869140625
2021-09-03,496.9958801269531
2021-09-06,496.1971740722656
2021-09-07,499.1922912597656
2021-09-08,493.00225830078125
2021-09-09,495.79779052734375
2021-09-10,496.1971740722656
2021-09-13,499.3360900878906
2021-09-14,504.1842956542969
2021-09-15,493.00225830078125
2021-09-16,498.1939392089844
2021-09-17,503.6850891113281
2021-09-20,501.68829345703125
2021-09-21,510.174560546875
2021-09-22,512.1713256835938
2021-09-23,518.16162109375
2021-09-24,517.1632080078125
2021-09-27,515.16650390625
2021-09-28,497.1955261230469
2021-09-29,491.6046142578125
2021-09-30,479.8236389160156
2021-10-01,473.4339904785156
2021-10-04,473.6336669921875
2021-10-05,479.62396240234375
2021-10-06,474.2327575683594
2021-10-07,468.242431640625
2021-10-08,466.64495849609375
2021-10-11,463.25048828125
2021-10-12,474.03302001953125
2021-10-13,480.62237548828125
2021-10-14,481.62078857421875
2021-10-15,474.8317565917969
2021-10-18,473.6336669921875
2021-10-19,474.03302001953125
2021-10-20,469.8398132324219
2021-10-21,466.2456359863281
2021-10-22,482.02008056640625
2021-10-25,487.2117614746094
2021-10-26,489.8074951171875
2021-10-27,495.19879150390625
2021-10-28,488.6094665527344
2021-10-29,481.62078857421875
2021-11-01,494.7994384765625
2021-11-02,498.59326171875
2021-11-03,489.20849609375
2021-11-04,497.1955261230469
2021-11-05,493.6014099121094
2021-11-08,491.20526123046875
2021-11-09,472.83502197265625
2021-11-10,472.83502197265625
2021-11-11,469.4405212402344
2021-11-12,465.44696044921875
2021-11-15,466.4453125
2021-11-16,468.0426940917969
2021-11-17,464.4486083984375
2021-11-18,463.25048828125
2021-11-19,466.04595947265625
2021-11-22,457.4598388671875
2021-11-23,482.8188171386719
2021-11-24,469.2408142089844
2021-11-25,469.2408142089844
2021-11-26,477.4275817871094
2021-11-29,464.648193359375
2021-11-30,466.2456359863281
2021-12-01,468.64178466796875
2021-12-02,463.2929382324219
2021-12-03,459.6983642578125
2021-12-06,453.9072265625
2021-12-07,463.6922912597656
2021-12-08,470.681640625
2021-12-09,473.6770324707031
2021-12-10,466.687744140625
2021-12-13,457.901123046875
2021-12-14,458.1007995605469
2021-12-15,448.7151794433594
2021-12-16,450.7121276855469
2021-12-17,455.30511474609375
2021-12-20,457.10235595703125
2021-12-21,465.2898864746094
2021-12-22,468.2853088378906
2021-12-23,461.6953430175781
2021-12-24,459.4987487792969
2021-12-29,469.8828430175781
2021-12-30,467.486572265625
2021-12-31,464.2913818359375
2022-01-04,465.4896240234375
2022-01-05,463.2929382324219
2022-01-06,460.0977783203125
2022-01-07,453.9072265625
2022-01-10,444.52154541015625
2022-01-11,432.7395324707031
2022-01-12,444.3218994140625
2022-01-13,433.738037109375
2022-01-14,416.963623046875
2022-01-17,419.3599548339844
2022-01-18,408.376708984375
2022-01-19,417.1632995605469
2022-01-20,416.763916015625
2022-01-21,413.5688171386719
2022-01-24,406.5794982910156
2022-01-25,417.363037109375
2022-01-26,428.7456359863281
2022-01-27,429.3447570800781
2022-01-28,432.9392395019531
2022-01-31,426.34930419921875
2022-02-01,428.34625244140625
2022-02-02,421.556640625
2022-02-03,411.3721618652344
2022-02-04,406.9788513183594
2022-02-07,407.3782653808594
2022-02-08,404.3828430175781
2022-02-09,404.7822265625
2022-02-10,404.5825500488281
2022-02-11,398.99102783203125
2022-02-14,393.59930419921875
2022-02-15,395.1968078613281
2022-02-16,392.401123046875
2022-02-17,384.81268310546875
2022-02-18,375.2273254394531
2022-02-21,372.8309020996094
2022-02-22,372.8309020996094
2022-02-23,363.8447265625
2022-02-24,353.4605407714844
2022-02-25,363.8447265625
2022-02-28,364.24407958984375
2022-03-01,362.64654541015625
2022-03-02,356.8553466796875
2022-03-03,346.6708984375
2022-03-04,346.6708984375
2022-03-07,351.8630065917969
2022-03-08,359.251708984375
2022-03-09,373.4300537109375
2022-03-10,370.8340148925781
2022-03-11,375.2273254394531
2022-03-14,385.4117736816406
2022-03-15,376.22576904296875
2022-03-16,383.21514892578125
2022-03-17,390.00482177734375
2022-03-18,392.60076904296875
2022-03-21,387.20904541015625
2022-03-22,391.6023254394531
2022-03-23,392.401123046875
2022-03-24,391.2029113769531
2022-03-25,388.4071960449219
2022-03-28,389.2059631347656
2022-03-29,395.39654541015625
2022-03-30,372.63128662109375
2022-03-31,360.8492736816406
2022-04-01,362.64654541015625
2022-04-04,355.0580749511719
2022-04-05,358.45294189453125
2022-04-06,334.689208984375
2022-04-07,323.5062561035156
2022-04-08,327.89959716796875
2022-04-11,331.89349365234375
2022-04-12,327.89959716796875
2022-04-13,316.11749267578125
2022-04-14,313.5215148925781
2022-04-19,307.13128662109375
2022-04-20,303.5367431640625
2022-04-21,301.939208984375
2022-04-22,302.33856201171875
2022-04-25,300.34161376953125
2022-04-26,292.7532043457031
2022-04-27,299.3431396484375
2022-04-28,308.3294372558594
2022-04-29,310.3263854980469
2022-05-03,312.7226867675781
2022-05-04,308.3294372558594
2022-05-05,293.9513244628906
2022-05-06,289.1586608886719
2022-05-09,280.7715148925781
2022-05-10,278.5748291015625
2022-05-11,279.9727478027344
2022-05-12,282.5687255859375
2022-05-13,284.565673828125
2022-05-16,286.5626220703125
2022-05-17,288.35992431640625
2022-05-18,277.57635498046875
2022-05-19,278.5748291015625
2022-05-20,278.5748291015625
2022-05-23,281.7699890136719
2022-05-24,280.37213134765625
2022-05-25,317.51544189453125
2022-05-26,321.10992431640625
2022-05-27,336.4864196777344
2022-05-30,344.4742736816406
2022-05-31,346.4712219238281
2022-06-01,338.2837219238281
2022-06-06,338.4834289550781
2022-06-07,328.0992736816406
2022-06-08,331.0946960449219
2022-06-09,323.1069030761719
2022-06-10,319.71209716796875
2022-06-13,314.71966552734375
2022-06-14,308.7288513183594
2022-06-15,320.91021728515625
2022-06-16,309.9992980957031
2022-06-17,315.5921325683594
2022-06-20,316.5908203125
2022-06-21,318.5882873535156
2022-06-22,314.7931213378906
2022-06-23,309.7995910644531
2022-06-24,318.98773193359375
2022-06-27,319.3871765136719
2022-06-28,318.1887512207031
2022-06-29,316.1912841796875
2022-06-30,306.803466796875
2022-07-01,309.599853515625
2022-07-04,283.8331604003906
2022-07-05,282.2352294921875
2022-07-06,288.4272155761719
2022-07-07,292.0225524902344
2022-07-08,289.4259033203125
2022-07-11,287.62823486328125
2022-07-12,289.02642822265625
2022-07-13,288.4272155761719
2022-07-14,284.2326354980469
2022-07-15,295.41815185546875
2022-07-18,301.2107238769531
2022-07-19,309.599853515625
2022-07-20,309.40008544921875
2022-07-21,318.5882873535156
2022-07-22,320.5856628417969
2022-07-25,324.7802429199219
2022-07-26,319.5869140625
2022-07-27,316.5908203125
2022-07-28,318.7879943847656
2022-07-29,327.5765686035156
2022-08-01,331.970947265625
2022-08-02,329.1745300292969
2022-08-03,333.96832275390625
2022-08-04,337.1642150878906
2022-08-05,336.1654968261719
2022-08-08,337.3638916015625
2022-08-09,340.5598449707031
2022-08-10,361.9322204589844
2022-08-11,351.94512939453125
2022-08-12,352.3445739746094
2022-08-15,365.32781982421875
2022-08-16,381.9064025878906
2022-08-17,364.7286071777344
2022-08-18,356.3393859863281
2022-08-19,337.1642150878906
2022-08-22,336.7647399902344
2022-08-23,325.9786682128906
2022-08-24,321.18487548828125
2022-08-25,318.5882873535156
2022-08-26,316.79052734375
2022-08-30,321.5843505859375
2022-08-31,316.5908203125
2022-09-01,304.6062927246094
2022-09-02,309.0006103515625
2022-09-05,310.3988037109375
2022-09-06,318.7879943847656
2022-09-07,312.7956848144531
2022-09-08,310.3988037109375
2022-09-09,320.5856628417969
2022-09-12,330.5727233886719
2022-09-13,315.7918395996094
2022-09-14,310.1990966796875
2022-09-15,308.8009033203125
2022-09-16,306.60369873046875
2022-09-20,303.00836181640625
2022-09-21,304.2068176269531
2022-09-22,299.0135192871094
2022-09-23,299.0135192871094
2022-09-26,305.00579833984375
2022-09-27,292.2222900390625
2022-09-28,287.62823486328125
2022-09-29,257.46722412109375
2022-09-30,263.6592712402344
2022-10-03,273.0470886230469
2022-10-04,276.2429504394531
2022-10-05,269.45172119140625
2022-10-06,269.8512268066406
2022-10-07,263.85894775390625
2022-10-10,260.46331787109375
2022-10-11,265.05743408203125
2022-10-12,263.85894775390625
2022-10-13,273.4465637207031
2022-10-14,279.8383483886719
2022-10-17,285.43109130859375
2022-10-18,290.8240966796875
2022-10-19,279.6385803222656
2022-10-20,281.4362487792969
2022-10-21,270.450439453125
2022-10-24,269.2519836425781
2022-10-25,282.2352294921875
2022-10-26,289.2261657714844
2022-10-27,297.6153259277344
2022-10-28,283.8331604003906
2022-10-31,287.428466796875
2022-11-01,293.22100830078125
2022-11-02,279.23907470703125
2022-11-03,275.4439392089844
2022-11-04,284.0328674316406
2022-11-07,287.428466796875
2022-11-08,289.825439453125
2022-11-09,288.0276794433594
2022-11-10,303.4078369140625
2022-11-11,311.7970275878906
2022-11-14,310.79827880859375
2022-11-15,307.8021545410156
2022-11-16,298.61407470703125
2022-11-17,296.8163757324219
2022-11-18,300.6114501953125
2022-11-21,306.2042541503906
2022-11-22,303.60760498046875
2022-11-23,288.22747802734375
2022-11-24,287.2287292480469
2022-11-25,276.043212890625
2022-11-28,269.6514892578125
2022-11-29,264.45819091796875
2022-11-30,263.0600280761719
2022-12-01,264.9029235839844
2022-12-02,271.2957458496094
2022-12-05,277.0892639160156
2022-12-06,276.2901611328125
2022-12-07,275.291259765625
2022-12-08,269.4977722167969
2022-12-09,274.29241943359375
2022-12-12,270.49664306640625
2022-12-13,274.0926208496094
2022-12-14,274.8917541503906
2022-12-15,271.89508056640625
2022-12-16,268.099365234375
2022-12-19,273.0937194824219
2022-12-20,273.6930847167969
2022-12-21,278.4876708984375
2022-12-22,276.48992919921875
2022-12-23,278.4876708984375
2022-12-28,281.6841125488281
2022-12-29,283.88165283203125
2022-12-30,283.2823181152344
2023-01-03,294.4697265625
2023-01-04,297.865966796875
2023-01-05,304.6583251953125
2023-01-06,308.8536376953125
2023-01-09,310.6516418457031
2023-01-10,312.84918212890625
2023-01-11,321.6392822265625
2023-01-12,325.43499755859375
2023-01-13,326.8334655761719
2023-01-16,336.8222961425781
2023-01-17,334.2251892089844
2023-01-18,334.2251892089844
2023-01-19,324.6358947753906
2023-01-20,329.2308044433594
2023-01-23,332.6269836425781
2023-01-24,336.22296142578125
2023-01-25,337.8211669921875
2023-01-26,338.0209045410156
