Date,BEZ.L
2019-05-16,556.8448486328125
2019-05-17,565.8342895507812
2019-05-20,561.8389892578125
2019-05-21,566.8331298828125
2019-05-22,566.8331298828125
2019-05-23,561.8389892578125
2019-05-24,571.3278198242188
2019-05-28,569.3301391601562
2019-05-29,556.345458984375
2019-05-30,559.3419189453125
2019-05-31,559.3419189453125
2019-06-03,552.8495483398438
2019-06-04,558.842529296875
2019-06-05,560.3407592773438
2019-06-06,560.8402099609375
2019-06-07,565.3348999023438
2019-06-10,560.8402099609375
2019-06-11,564.8355102539062
2019-06-12,565.8342895507812
2019-06-13,564.3359985351562
2019-06-14,565.8342895507812
2019-06-17,566.333740234375
2019-06-18,560.8402099609375
2019-06-19,551.8507080078125
2019-06-20,549.3536376953125
2019-06-21,547.35595703125
2019-06-24,551.8507080078125
2019-06-25,550.3525390625
2019-06-26,548.8543090820312
2019-06-27,542.861328125
2019-06-28,550.8519287109375
2019-07-01,558.343017578125
2019-07-02,569.3301391601562
2019-07-03,567.8318481445312
2019-07-04,576.8214111328125
2019-07-05,565.8342895507812
2019-07-08,568.3313598632812
2019-07-09,560.8402099609375
2019-07-10,554.3477783203125
2019-07-11,557.8436279296875
2019-07-12,554.3477783203125
2019-07-15,561.8389892578125
2019-07-16,553.3489379882812
2019-07-17,547.35595703125
2019-07-18,551.8507080078125
2019-07-19,548.8543090820312
2019-07-22,535.8695678710938
2019-07-23,563.8366088867188
2019-07-24,566.8331298828125
2019-07-25,576.8214111328125
2019-07-26,564.3359985351562
2019-07-29,571.8272705078125
2019-07-30,576.3219604492188
2019-07-31,575.822509765625
2019-08-01,568.3717651367188
2019-08-02,557.88330078125
2019-08-05,549.3927001953125
2019-08-06,549.3927001953125
2019-08-07,556.385009765625
2019-08-08,571.3684692382812
2019-08-09,572.3673706054688
2019-08-12,580.3584594726562
2019-08-13,586.3519287109375
2019-08-14,586.851318359375
2019-08-15,591.346435546875
2019-08-16,591.8458251953125
2019-08-19,586.851318359375
2019-08-20,583.3551635742188
2019-08-21,597.3397216796875
2019-08-22,589.3485107421875
2019-08-23,589.8480224609375
2019-08-27,585.8524780273438
2019-08-28,575.364013671875
2019-08-29,570.3695678710938
2019-08-30,568.8711547851562
2019-09-02,576.8624267578125
2019-09-03,578.3606567382812
2019-09-04,588.3497314453125
2019-09-05,587.8502807617188
2019-09-06,585.3529663085938
2019-09-09,589.8480224609375
2019-09-10,592.8447875976562
2019-09-11,596.8402709960938
2019-09-12,601.8347778320312
2019-09-13,611.82373046875
2019-09-16,595.8413696289062
2019-09-17,593.34423828125
2019-09-18,592.8447875976562
2019-09-19,595.3419799804688
2019-09-20,605.3309326171875
2019-09-23,617.317626953125
2019-09-24,620.3143310546875
2019-09-25,614.8204345703125
2019-09-26,619.81494140625
2019-09-27,617.317626953125
2019-09-30,621.313232421875
2019-10-01,627.306640625
2019-10-02,614.8204345703125
2019-10-03,607.3287353515625
2019-10-04,610.3253173828125
2019-10-07,614.8204345703125
2019-10-08,612.3231811523438
2019-10-09,615.31982421875
2019-10-10,602.3342895507812
2019-10-11,618.3165893554688
2019-10-14,606.3297729492188
2019-10-15,623.8104858398438
2019-10-16,613.821533203125
2019-10-17,611.3242797851562
2019-10-18,611.3242797851562
2019-10-21,602.3342895507812
2019-10-22,596.3408203125
2019-10-23,579.3596801757812
2019-10-24,591.346435546875
2019-10-25,590.3474731445312
2019-10-28,591.8458251953125
2019-10-29,592.8447875976562
2019-10-30,595.3419799804688
2019-10-31,585.8524780273438
2019-11-01,579.8590087890625
2019-11-04,582.8557739257812
2019-11-05,581.8568725585938
2019-11-06,554.8866577148438
2019-11-07,538.4049072265625
2019-11-08,576.3629150390625
2019-11-11,543.3994140625
2019-11-12,525.4193115234375
2019-11-13,524.4203491210938
2019-11-14,533.909912109375
2019-11-15,535.408203125
2019-11-18,537.9053955078125
2019-11-19,540.9021606445312
2019-11-20,536.9065551757812
2019-11-21,532.910888671875
2019-11-22,532.4115600585938
2019-11-25,532.4115600585938
2019-11-26,540.9021606445312
2019-11-27,546.8954467773438
2019-11-28,539.40380859375
2019-11-29,531.4125366210938
2019-12-02,527.9164428710938
2019-12-03,525.9186401367188
2019-12-04,531.4125366210938
2019-12-05,529.914306640625
2019-12-06,534.4093627929688
2019-12-09,533.909912109375
2019-12-10,527.4171142578125
2019-12-11,523.9208374023438
2019-12-12,532.4115600585938
2019-12-13,542.400390625
2019-12-16,554.38720703125
2019-12-17,548.3938598632812
2019-12-18,542.400390625
2019-12-19,534.4093627929688
2019-12-20,549.3927001953125
2019-12-23,554.38720703125
2019-12-24,558.8822631835938
2019-12-27,563.876708984375
2019-12-30,557.3839111328125
2019-12-31,555.3861083984375
2020-01-02,564.8756713867188
2020-01-03,558.8822631835938
2020-01-06,545.8966064453125
2020-01-07,545.3971557617188
2020-01-08,538.4049072265625
2020-01-09,543.8988037109375
2020-01-10,535.408203125
2020-01-13,538.9043579101562
2020-01-14,526.4180908203125
2020-01-15,531.4125366210938
2020-01-16,529.4148559570312
2020-01-17,532.910888671875
2020-01-20,532.4115600585938
2020-01-21,534.4093627929688
2020-01-22,551.8899536132812
2020-01-23,537.4059448242188
2020-01-24,540.9021606445312
2020-01-27,539.40380859375
2020-01-28,548.893310546875
2020-01-29,551.8899536132812
2020-01-30,543.3994140625
2020-01-31,540.9021606445312
2020-02-03,537.9053955078125
2020-02-04,541.9010009765625
2020-02-05,534.4093627929688
2020-02-06,578.3606567382812
2020-02-07,600.33642578125
2020-02-10,605.830322265625
2020-02-11,587.8502807617188
2020-02-12,581.8568725585938
2020-02-13,570.8689575195312
2020-02-14,579.3596801757812
2020-02-17,573.3662109375
2020-02-18,580.8579711914062
2020-02-19,590.846923828125
2020-02-20,583.8546752929688
2020-02-21,578.3606567382812
2020-02-24,561.8789672851562
2020-02-25,552.8888549804688
2020-02-26,553.3883056640625
2020-02-27,531.4912719726562
2020-02-28,533.9888916015625
2020-03-02,527.9946899414062
2020-03-03,529.4931640625
2020-03-04,538.4845581054688
2020-03-05,525.9965209960938
2020-03-06,498.5228271484375
2020-03-09,477.9425048828125
2020-03-10,494.32684326171875
2020-03-11,496.9243469238281
2020-03-12,441.57733154296875
2020-03-13,414.00372314453125
2020-03-16,398.0190124511719
2020-03-17,394.4224548339844
2020-03-18,355.459716796875
2020-03-19,329.6844482421875
2020-03-20,354.06109619140625
2020-03-23,342.871826171875
2020-03-24,394.22265625
2020-03-25,401.6155700683594
2020-03-26,386.2303161621094
2020-03-27,394.4224548339844
2020-03-30,385.0314636230469
2020-03-31,390.2265319824219
2020-04-01,358.0572814941406
2020-04-02,367.44830322265625
2020-04-03,327.8861999511719
2020-04-06,337.6767883300781
2020-04-07,367.0486755371094
2020-04-08,395.4215393066406
2020-04-09,405.61175537109375
2020-04-14,373.2427673339844
2020-04-15,347.667236328125
2020-04-16,355.2599792480469
2020-04-17,378.83740234375
2020-04-20,369.24658203125
2020-04-21,366.04962158203125
2020-04-22,370.4454040527344
2020-04-23,371.4444274902344
2020-04-24,368.0477294921875
2020-04-27,391.22552490234375
2020-04-28,389.6270751953125
2020-04-29,403.6136779785156
2020-04-30,395.6213073730469
2020-05-01,390.42626953125
2020-05-04,389.6270751953125
2020-05-05,391.824951171875
2020-05-06,385.6308898925781
2020-05-07,381.63470458984375
2020-05-11,382.2341613769531
2020-05-12,351.06396484375
2020-05-13,340.0744934082031
2020-05-14,324.6891784667969
2020-05-15,323.09075927734375
2020-05-18,331.0830993652344
2020-05-19,356.8584289550781
2020-05-20,370.8450622558594
2020-05-21,361.05438232421875
2020-05-22,370.6452331542969
2020-05-26,374.6413879394531
2020-05-27,395.4215393066406
2020-05-28,394.4224548339844
2020-05-29,383.8326110839844
2020-06-01,390.6260986328125
2020-06-02,406.4109802246094
2020-06-03,435.9826965332031
2020-06-04,432.7857360839844
2020-06-05,437.98077392578125
2020-06-08,422.9951171875
2020-06-09,418.1997375488281
2020-06-10,434.9836730957031
2020-06-11,413.404296875
2020-06-12,420.597412109375
2020-06-15,417.6003112792969
2020-06-16,425.3927917480469
2020-06-17,422.1958923339844
2020-06-18,424.3937683105469
2020-06-19,428.38995361328125
2020-06-22,429.3890075683594
2020-06-23,419.3985595703125
2020-06-24,411.4062194824219
2020-06-25,409.40814208984375
2020-06-26,411.4062194824219
2020-06-29,415.6022033691406
2020-06-30,409.6079406738281
2020-07-01,419.99798583984375
2020-07-02,427.19110107421875
2020-07-03,423.39471435546875
2020-07-06,431.7867431640625
2020-07-07,419.7981872558594
2020-07-08,416.20166015625
2020-07-09,406.61077880859375
2020-07-10,421.19683837890625
2020-07-13,425.5926513671875
2020-07-14,426.79150390625
2020-07-15,436.9817199707031
2020-07-16,434.7838439941406
2020-07-17,434.1844482421875
2020-07-20,423.39471435546875
2020-07-21,428.1901550292969
2020-07-22,430.5878601074219
2020-07-23,455.96356201171875
2020-07-24,447.97119140625
2020-07-27,432.5859375
2020-07-28,441.177734375
2020-07-29,422.3956604003906
2020-07-30,417.0008850097656
2020-07-31,417.0008850097656
2020-08-03,425.1930236816406
2020-08-04,426.391845703125
2020-08-05,432.1863098144531
2020-08-06,422.3956604003906
2020-08-07,423.9941711425781
2020-08-10,424.3937683105469
2020-08-11,433.5849914550781
2020-08-12,442.77618408203125
2020-08-13,433.3851318359375
2020-08-14,431.5869140625
2020-08-17,428.7895812988281
2020-08-18,436.1825256347656
2020-08-19,430.188232421875
2020-08-20,424.79339599609375
2020-08-21,436.1825256347656
2020-08-24,437.98077392578125
2020-08-25,426.19207763671875
2020-08-26,427.79052734375
2020-08-27,424.5935974121094
2020-08-28,429.7886657714844
2020-09-01,429.58880615234375
2020-09-02,421.39666748046875
2020-09-03,407.2102355957031
2020-09-04,396.8201904296875
2020-09-07,395.2217102050781
2020-09-08,400.4167175292969
2020-09-09,403.41387939453125
2020-09-10,396.02093505859375
2020-09-11,396.6203918457031
2020-09-14,398.2188415527344
2020-09-15,413.803955078125
2020-09-16,412.005615234375
2020-09-17,406.211181640625
2020-09-18,401.0161437988281
2020-09-21,389.6270751953125
2020-09-22,334.8794860839844
2020-09-23,322.6911315917969
2020-09-24,311.1022033691406
2020-09-25,313.3001403808594
2020-09-28,317.6958923339844
2020-09-29,309.70355224609375
2020-09-30,305.5075378417969
2020-10-01,318.6949768066406
2020-10-02,318.2953186035156
2020-10-05,318.6949768066406
2020-10-06,324.4894104003906
2020-10-07,322.6911315917969
2020-10-08,327.68634033203125
2020-10-09,327.48651123046875
2020-10-12,345.0696716308594
2020-10-13,328.8852233886719
2020-10-14,329.6844482421875
2020-10-15,336.6777648925781
2020-10-16,330.08404541015625
2020-10-19,329.2848205566406
2020-10-20,331.6825256347656
2020-10-21,324.8890380859375
2020-10-22,326.0878601074219
2020-10-23,326.48748779296875
2020-10-26,312.5008544921875
2020-10-27,308.90435791015625
2020-10-28,298.3144836425781
2020-10-29,294.31829833984375
2020-10-30,293.7188720703125
2020-11-02,293.1194152832031
2020-11-03,297.3153991699219
2020-11-04,306.5066223144531
2020-11-05,304.90814208984375
2020-11-06,310.7026062011719
2020-11-09,319.89385986328125
2020-11-10,346.4683532714844
2020-11-11,364.6509704589844
2020-11-12,363.65191650390625
2020-11-13,374.0419921875
2020-11-16,380.43585205078125
2020-11-17,382.6337585449219
2020-11-18,388.6280212402344
2020-11-19,376.6394958496094
2020-11-20,371.8441162109375
2020-11-23,372.04388427734375
2020-11-24,383.6328125
2020-11-25,372.04388427734375
2020-11-26,364.2513427734375
2020-11-27,362.65289306640625
2020-11-30,365.05059814453125
2020-12-01,380.2360534667969
2020-12-02,368.44732666015625
2020-12-03,365.8498229980469
2020-12-04,372.643310546875
2020-12-07,354.8603210449219
2020-12-08,357.45782470703125
2020-12-09,358.2571105957031
2020-12-10,356.8584289550781
2020-12-11,349.26568603515625
2020-12-14,350.46453857421875
2020-12-15,353.6614990234375
2020-12-16,355.8594055175781
2020-12-17,361.25421142578125
2020-12-18,356.0591735839844
2020-12-21,347.8670654296875
2020-12-22,354.6605529785156
2020-12-23,362.65289306640625
2020-12-24,365.8498229980469
2020-12-29,371.0448303222656
2020-12-30,369.24658203125
2020-12-31,364.2513427734375
2021-01-04,363.65191650390625
2021-01-05,364.85076904296875
2021-01-06,374.8412170410156
2021-01-07,373.4425354003906
2021-01-08,366.24945068359375
2021-01-11,361.8536682128906
2021-01-12,361.6538391113281
2021-01-13,350.2647399902344
2021-01-14,349.46551513671875
2021-01-15,349.0658874511719
2021-01-18,342.0726013183594
2021-01-19,345.46929931640625
2021-01-20,347.06781005859375
2021-01-21,348.666259765625
2021-01-22,344.4702453613281
2021-01-25,326.68731689453125
2021-01-26,326.0878601074219
2021-01-27,318.2953186035156
2021-01-28,309.9034118652344
2021-01-29,311.1022033691406
2021-02-01,317.096435546875
2021-02-02,323.690185546875
2021-02-03,319.6940002441406
2021-02-04,320.8928527832031
2021-02-05,368.8469543457031
2021-02-08,359.6557312011719
2021-02-09,371.4444274902344
2021-02-10,360.2551574707031
2021-02-11,353.4616394042969
2021-02-12,359.8555603027344
2021-02-15,362.65289306640625
2021-02-16,361.45404052734375
2021-02-17,346.0687561035156
2021-02-18,334.6796569824219
2021-02-19,338.2762145996094
2021-02-22,334.4798583984375
2021-02-23,338.6758117675781
2021-02-24,343.47125244140625
2021-02-25,351.86322021484375
2021-02-26,345.46929931640625
2021-03-01,354.06109619140625
2021-03-02,355.8594055175781
2021-03-03,357.2580261230469
2021-03-04,360.6548156738281
2021-03-05,360.8546142578125
2021-03-08,362.2532653808594
2021-03-09,360.6548156738281
2021-03-10,355.6595764160156
2021-03-11,355.2599792480469
2021-03-12,355.6595764160156
2021-03-15,354.26092529296875
2021-03-16,361.25421142578125
2021-03-17,356.259033203125
2021-03-18,351.2637939453125
2021-03-19,347.8670654296875
2021-03-22,345.26953125
2021-03-23,346.2685546875
2021-03-24,344.2704772949219
2021-03-25,335.2790832519531
2021-03-26,345.0696716308594
2021-03-29,348.06683349609375
2021-03-30,350.66436767578125
2021-03-31,351.4635925292969
2021-04-01,349.26568603515625
2021-04-06,347.4673767089844
2021-04-07,347.9669494628906
2021-04-08,341.9726257324219
2021-04-09,344.370361328125
2021-04-12,344.2704772949219
2021-04-13,336.6777648925781
2021-04-14,340.6739196777344
2021-04-15,338.6758117675781
2021-04-16,336.6777648925781
2021-04-19,336.2781066894531
2021-04-20,323.1906433105469
2021-04-21,329.6844482421875
2021-04-22,336.5778503417969
2021-04-23,326.1877746582031
2021-04-26,341.07354736328125
2021-04-27,326.88714599609375
2021-04-28,326.68731689453125
2021-04-29,336.17822265625
2021-04-30,338.47601318359375
2021-05-04,333.88043212890625
2021-05-05,331.0830993652344
2021-05-06,332.48175048828125
2021-05-07,331.0830993652344
2021-05-10,334.6796569824219
2021-05-11,322.19158935546875
2021-05-12,317.1963806152344
2021-05-13,312.5008544921875
2021-05-14,311.80157470703125
2021-05-17,303.00994873046875
2021-05-18,302.51043701171875
2021-05-19,295.1175231933594
2021-05-20,296.41632080078125
2021-05-21,303.3096923828125
2021-05-24,304.4086608886719
2021-05-25,296.71600341796875
2021-05-26,297.0157165527344
2021-05-27,294.11846923828125
2021-05-28,300.3125305175781
2021-06-01,304.3087158203125
2021-06-02,304.20880126953125
2021-06-03,307.2059631347656
2021-06-04,305.8072814941406
2021-06-07,309.40386962890625
2021-06-08,304.6083984375
2021-06-09,307.006103515625
2021-06-10,311.3020324707031
2021-06-11,319.494140625
2021-06-14,313.1003112792969
2021-06-15,308.70452880859375
2021-06-16,315.39813232421875
2021-06-17,313.8995361328125
2021-06-18,307.2059631347656
2021-06-21,320.79296875
2021-06-22,340.5740051269531
2021-06-23,325.28863525390625
2021-06-24,323.9898376464844
2021-06-25,328.5854797363281
2021-06-28,338.3761291503906
2021-06-29,333.0811767578125
2021-06-30,332.0821533203125
2021-07-01,337.4769287109375
2021-07-02,334.77960205078125
2021-07-05,336.77764892578125
2021-07-06,342.1724853515625
2021-07-07,346.9679260253906
2021-07-08,344.5702209472656
2021-07-09,350.5644226074219
2021-07-12,355.459716796875
2021-07-13,352.9621276855469
2021-07-14,349.9649658203125
2021-07-15,348.7661437988281
2021-07-16,350.36468505859375
2021-07-19,343.07159423828125
2021-07-20,350.5644226074219
2021-07-21,355.0601501464844
2021-07-22,360.6548156738281
2021-07-23,382.13421630859375
2021-07-26,392.42437744140625
2021-07-27,392.0247802734375
2021-07-28,383.9324645996094
2021-07-29,393.9229431152344
2021-07-30,392.0247802734375
2021-08-02,399.0180969238281
2021-08-03,396.120849609375
2021-08-04,400.3168640136719
2021-08-05,401.8153991699219
2021-08-06,406.5108947753906
2021-08-09,414.00372314453125
2021-08-10,418.5993347167969
2021-08-11,419.99798583984375
2021-08-12,421.19683837890625
2021-08-13,417.30059814453125
2021-08-16,414.70306396484375
2021-08-17,405.41192626953125
2021-08-18,402.7145690917969
2021-08-19,398.1189270019531
2021-08-20,397.4195556640625
2021-08-23,395.6213073730469
2021-08-24,395.7212219238281
2021-08-25,391.6251525878906
2021-08-26,394.32257080078125
2021-08-27,392.8240051269531
2021-08-31,391.1256408691406
2021-09-01,391.7250671386719
2021-09-02,397.3197021484375
2021-09-03,401.9152526855469
2021-09-06,403.3139953613281
2021-09-07,400.81634521484375
2021-09-08,393.2236022949219
2021-09-09,402.21502685546875
2021-09-10,407.60986328125
2021-09-13,411.1864318847656
2021-09-14,413.30438232421875
2021-09-15,389.5271301269531
2021-09-16,393.62322998046875
2021-09-17,397.81927490234375
2021-09-20,390.825927734375
2021-09-21,392.8240051269531
2021-09-22,394.0228576660156
2021-09-23,393.62322998046875
2021-09-24,389.6270751953125
2021-09-27,389.5271301269531
2021-09-28,380.0362243652344
2021-09-29,376.1399841308594
2021-09-30,378.83740234375
2021-10-01,379.3369140625
2021-10-04,374.0419921875
2021-10-05,379.436767578125
2021-10-06,376.9391784667969
2021-10-07,377.6385192871094
2021-10-08,380.8354797363281
2021-10-11,379.436767578125
2021-10-12,375.54052734375
2021-10-13,376.5395812988281
2021-10-14,382.5338134765625
2021-10-15,384.3321533203125
2021-10-18,377.2389221191406
2021-10-19,383.2331848144531
2021-10-20,384.8316650390625
2021-10-21,377.1390075683594
2021-10-22,370.9449157714844
2021-10-25,369.8460388183594
2021-10-26,379.83648681640625
2021-10-27,380.5357666015625
2021-10-28,387.0295104980469
2021-10-29,389.6270751953125
2021-11-01,393.3235778808594
2021-11-02,384.7317810058594
2021-11-03,385.43109130859375
2021-11-04,395.6213073730469
2021-11-05,416.9009704589844
2021-11-08,422.6954040527344
2021-11-09,399.61749267578125
2021-11-10,406.4109802246094
2021-11-11,408.8087158203125
2021-11-12,404.0132751464844
2021-11-15,411.2063903808594
2021-11-16,420.8970947265625
2021-11-17,416.0018005371094
2021-11-18,416.8010559082031
2021-11-19,417.89996337890625
2021-11-22,408.60888671875
2021-11-23,405.1122741699219
2021-11-24,403.91339111328125
2021-11-25,402.1151123046875
2021-11-26,397.4195556640625
2021-11-29,397.619384765625
2021-11-30,400.0171203613281
2021-12-01,404.61273193359375
2021-12-02,402.4148254394531
2021-12-03,400.7164611816406
2021-12-06,410.8067932128906
2021-12-07,419.09881591796875
2021-12-08,412.50518798828125
2021-12-09,417.10076904296875
2021-12-10,419.5983581542969
2021-12-13,412.9047546386719
2021-12-14,414.50323486328125
2021-12-15,417.8000793457031
2021-12-16,422.2957763671875
2021-12-17,417.89996337890625
2021-12-20,420.7972412109375
2021-12-21,430.8875427246094
2021-12-22,444.47454833984375
2021-12-23,451.26806640625
2021-12-24,446.9721374511719
2021-12-29,463.0567626953125
2021-12-30,464.6552429199219
2021-12-31,465.8540954589844
2022-01-04,464.85504150390625
2022-01-05,471.44873046875
2022-01-06,475.64471435546875
2022-01-07,484.8359375
2022-01-10,485.6351623535156
2022-01-11,484.6361083984375
2022-01-12,472.1480712890625
2022-01-13,484.53619384765625
2022-01-14,481.5390930175781
2022-01-17,488.63232421875
2022-01-18,492.528564453125
2022-01-19,495.7254943847656
2022-01-20,484.53619384765625
2022-01-21,485.8349609375
2022-01-24,484.6361083984375
2022-01-25,490.5304870605469
2022-01-26,490.43060302734375
2022-01-27,496.5247497558594
2022-01-28,487.9329833984375
2022-01-31,490.5304870605469
2022-02-01,495.6256103515625
2022-02-02,499.5218811035156
2022-02-03,495.1260681152344
2022-02-04,487.733154296875
2022-02-07,489.0318908691406
2022-02-08,485.6351623535156
2022-02-09,497.02423095703125
2022-02-10,486.63421630859375
2022-02-11,483.53717041015625
2022-02-14,484.3363952636719
2022-02-15,497.5237731933594
2022-02-16,503.51806640625
2022-02-17,482.8615417480469
2022-02-18,480.7630310058594
2022-02-21,484.26055908203125
2022-02-22,485.35980224609375
2022-02-23,478.464599609375
2022-02-24,447.6861877441406
2022-02-25,465.27386474609375
2022-02-28,450.2843933105469
2022-03-01,436.99365234375
2022-03-02,427.7001647949219
2022-03-03,417.3074645996094
2022-03-04,397.3215026855469
2022-03-07,386.529052734375
2022-03-08,376.1363525390625
2022-03-09,414.009765625
2022-03-10,419.20611572265625
2022-03-11,420.8050537109375
2022-03-14,433.1963195800781
2022-03-15,395.6226806640625
2022-03-16,415.00909423828125
2022-03-17,412.111083984375
2022-03-18,408.7135009765625
2022-03-21,406.41510009765625
2022-03-22,419.6058654785156
2022-03-23,415.9084777832031
2022-03-24,417.50732421875
2022-03-25,413.0104675292969
2022-03-28,415.1090087890625
2022-03-29,431.29766845703125
2022-03-30,428.1998291015625
2022-03-31,420.5052490234375
2022-04-01,418.10693359375
2022-04-04,412.91058349609375
2022-04-05,411.7113952636719
2022-04-06,411.9112854003906
2022-04-07,411.31170654296875
2022-04-08,415.7085876464844
2022-04-11,417.3074645996094
2022-04-12,408.7135009765625
2022-04-13,403.51715087890625
2022-04-14,403.7170104980469
2022-04-19,393.32427978515625
2022-04-20,404.71630859375
2022-04-21,413.7099914550781
2022-04-22,405.7156066894531
2022-04-25,395.12298583984375
2022-04-26,399.1202392578125
2022-04-27,417.70721435546875
2022-04-28,425.501708984375
2022-04-29,431.29766845703125
2022-05-03,433.8958435058594
2022-05-04,424.3025817871094
2022-05-05,406.1153259277344
2022-05-06,429.898681640625
2022-05-09,441.4905090332031
2022-05-10,436.4940185546875
2022-05-11,438.8923645019531
2022-05-12,448.6854553222656
2022-05-13,455.6805725097656
2022-05-16,468.0718994140625
2022-05-17,479.2640380859375
2022-05-18,486.2591552734375
2022-05-19,473.068359375
2022-05-20,473.86785888671875
2022-05-23,480.46319580078125
2022-05-24,477.8650207519531
2022-05-25,472.2689514160156
2022-05-26,478.2647399902344
2022-05-27,486.8587341308594
2022-05-30,483.2612609863281
2022-05-31,486.05926513671875
2022-06-01,479.4638977050781
2022-06-06,492.0550842285156
2022-06-07,487.45831298828125
2022-06-08,484.0606689453125
2022-06-09,483.0613708496094
2022-06-10,470.2703552246094
2022-06-13,474.06768798828125
2022-06-14,493.05438232421875
2022-06-15,501.6483459472656
2022-06-16,488.2577209472656
2022-06-17,492.8545227050781
2022-06-20,496.65185546875
2022-06-21,494.65325927734375
2022-06-22,479.4638977050781
2022-06-23,481.0627746582031
2022-06-24,493.4540710449219
2022-06-27,495.8524169921875
2022-06-28,500.1494140625
2022-06-29,493.2542724609375
2022-06-30,498.65045166015625
2022-07-01,485.4596862792969
2022-07-04,489.25701904296875
2022-07-05,474.06768798828125
2022-07-06,474.4673767089844
2022-07-07,487.45831298828125
2022-07-08,500.1494140625
2022-07-11,493.6539611816406
2022-07-12,495.2528381347656
2022-07-13,491.2556457519531
2022-07-14,469.27105712890625
2022-07-15,475.0669860839844
2022-07-18,476.6658630371094
2022-07-19,487.6581726074219
2022-07-20,485.6595764160156
2022-07-21,476.6658630371094
2022-07-22,521.6343383789062
2022-07-25,536.623779296875
2022-07-26,535.62451171875
2022-07-27,535.62451171875
2022-07-28,542.1199951171875
2022-07-29,541.620361328125
2022-08-01,531.127685546875
2022-08-02,534.1255493164062
2022-08-03,540.6210327148438
2022-08-04,545.6174926757812
2022-08-05,552.1129760742188
2022-08-08,555.1109008789062
2022-08-09,574.59716796875
2022-08-10,577.5951538085938
2022-08-11,584.0905151367188
2022-08-12,602.0779418945312
2022-08-15,597.0814819335938
2022-08-16,592.5845947265625
2022-08-17,591.5853271484375
2022-08-18,589.0870971679688
2022-08-19,588.0877685546875
2022-08-22,578.5944213867188
2022-08-23,578.5944213867188
2022-08-24,578.0947875976562
2022-08-25,581.0927124023438
2022-08-26,567.6021118164062
2022-08-30,567.6021118164062
2022-08-31,582.5916137695312
2022-09-01,570.100341796875
2022-09-02,583.0912475585938
2022-09-05,577.5951538085938
2022-09-06,592.0849609375
2022-09-07,595.0828247070312
2022-09-08,592.0849609375
2022-09-09,605.5755004882812
2022-09-12,617.5670776367188
2022-09-13,627.5601196289062
2022-09-14,624.0625610351562
2022-09-15,627.0604248046875
2022-09-16,624.5621337890625
2022-09-20,612.0709228515625
2022-09-21,615.06884765625
2022-09-22,620.5650024414062
2022-09-23,604.576171875
2022-09-26,570.100341796875
2022-09-27,577.095458984375
2022-09-28,574.59716796875
2022-09-29,566.1031494140625
2022-09-30,563.6048583984375
2022-10-03,557.609130859375
2022-10-04,583.5908813476562
2022-10-05,589.5867309570312
2022-10-06,587.0884399414062
2022-10-07,577.095458984375
2022-10-10,571.5993041992188
2022-10-11,574.59716796875
2022-10-12,569.6007080078125
2022-10-13,579.0940551757812
2022-10-14,599.5796508789062
2022-10-17,613.0702514648438
2022-10-18,615.5684814453125
2022-10-19,599.5796508789062
2022-10-20,588.5873413085938
2022-10-21,584.0905151367188
2022-10-24,595.0828247070312
2022-10-25,618.5664672851562
2022-10-26,626.560791015625
2022-10-27,631.5572509765625
2022-10-28,626.560791015625
2022-10-31,624.0625610351562
2022-11-01,629.5587158203125
2022-11-02,632.556640625
2022-11-03,648.0457153320312
2022-11-04,644.5481567382812
2022-11-07,645.5474853515625
2022-11-08,644.0485229492188
2022-11-09,660.5369262695312
2022-11-10,657.5391235351562
2022-11-11,606.0751953125
2022-11-14,631.5572509765625
2022-11-15,624.5621337890625
2022-11-16,604.0765380859375
2022-11-17,626.560791015625
2022-11-18,622.5635375976562
2022-11-21,643.0492553710938
2022-11-22,653.5418701171875
2022-11-23,646.5467529296875
2022-11-24,647.5460815429688
2022-11-25,653.042236328125
2022-11-28,644.5481567382812
2022-11-29,650.5440063476562
2022-11-30,649.0450439453125
2022-12-01,667.0324096679688
2022-12-02,648.54541015625
2022-12-05,647.5460815429688
2022-12-06,648.54541015625
2022-12-07,641.0506591796875
2022-12-08,641.55029296875
2022-12-09,647.5460815429688
2022-12-12,642.0499267578125
2022-12-13,629.5587158203125
2022-12-14,638.5523681640625
2022-12-15,648.54541015625
2022-12-16,634.5552368164062
2022-12-19,648.54541015625
2022-12-20,657.5391235351562
2022-12-21,672.0289306640625
2022-12-22,676.5257568359375
2022-12-23,678.0247192382812
2022-12-28,677.5250854492188
2022-12-29,677.5250854492188
2022-12-30,679.0239868164062
2023-01-03,667.5320434570312
2023-01-04,682.5216064453125
2023-01-05,687.0183715820312
2023-01-06,685.5194091796875
2023-01-09,666.5327758789062
2023-01-10,667.5320434570312
2023-01-11,666.0331420898438
2023-01-12,655.0408325195312
2023-01-13,657.0394287109375
2023-01-16,633.0562133789062
2023-01-17,636.5538330078125
2023-01-18,634.0555419921875
2023-01-19,645.5474853515625
2023-01-20,642.0499267578125
2023-01-23,637.0534057617188
2023-01-24,645.5474853515625
2023-01-25,645.5474853515625
2023-01-26,662.035888671875
2023-01-27,664.5341796875
2023-01-30,668.03173828125
2023-01-31,664.5341796875
2023-02-01,660.5369262695312
2023-02-02,656.0401611328125
2023-02-03,661.03662109375
2023-02-06,656.5397338867188
2023-02-07,667.0324096679688
2023-02-08,674.0275268554688
