Date,EZJ.L
2022-12-15,366.8810119628906
2022-12-16,351.18609619140625
2022-12-19,346.88751220703125
2022-12-20,338.7901306152344
2022-12-21,345.38800048828125
2022-12-22,337.5905456542969
2022-12-23,340.5895690917969
2022-12-28,332.6921081542969
2022-12-29,332.1922607421875
2022-12-30,324.4947814941406
2023-01-03,329.89300537109375
2023-01-04,354.58502197265625
2023-01-05,375.478271484375
2023-01-06,372.0793762207031
2023-01-09,388.77392578125
2023-01-10,392.47271728515625
2023-01-11,392.47271728515625
2023-01-12,418.064453125
2023-01-13,431.1601867675781
2023-01-16,441.7567443847656
2023-01-17,435.7586975097656
2023-01-18,440.1572570800781
2023-01-19,435.9586181640625
2023-01-20,449.8541259765625
2023-01-23,449.8541259765625
2023-01-24,467.8482971191406
2023-01-25,513.233642578125
2023-01-26,514.8330688476562
2023-01-27,507.0356140136719
2023-01-30,498.538330078125
2023-01-31,491.74053955078125
2023-02-01,482.84344482421875
2023-02-02,497.4386901855469
2023-02-03,496.0391540527344
2023-02-06,494.83953857421875
2023-02-07,483.9430847167969
2023-02-08,480.544189453125
2023-02-09,484.1429748535156
2023-02-10,463.7496032714844
2023-02-13,470.047607421875
2023-02-14,488.4416198730469
2023-02-15,500.83758544921875
2023-02-16,500.23779296875
2023-02-17,506.0359191894531
2023-02-20,491.4406433105469
2023-02-21,481.84375
2023-02-22,473.9462890625
2023-02-23,488.84149169921875
2023-02-24,476.7453918457031
2023-02-27,491.74053955078125
2023-02-28,486.2423095703125
2023-03-01,492.6402282714844
2023-03-02,484.5428771972656
2023-03-03,504.8363037109375
2023-03-06,516.0326538085938
2023-03-07,520.6311645507812
2023-03-08,514.8330688476562
2023-03-09,512.033935546875
2023-03-10,503.4367370605469
2023-03-13,483.2432861328125
2023-03-14,505.0362548828125
2023-03-15,470.047607421875
2023-03-16,487.1419982910156
2023-03-17,460.5506591796875
2023-03-20,469.8476257324219
2023-03-21,481.2439270019531
2023-03-22,484.7427978515625
2023-03-23,476.8453674316406
2023-03-24,467.14849853515625
2023-03-27,474.74603271484375
2023-03-28,475.9456787109375
2023-03-29,492.0404357910156
2023-03-30,500.83758544921875
2023-03-31,518.2319946289062
2023-04-03,512.033935546875
2023-04-04,512.433837890625
2023-04-05,494.039794921875
2023-04-06,497.5386657714844
2023-04-11,501.2374572753906
2023-04-12,490.5409240722656
2023-04-13,489.4412841796875
2023-04-14,487.9417724609375
2023-04-17,510.8343505859375
2023-04-18,519.0316772460938
2023-04-19,512.2339477539062
2023-04-20,516.4324951171875
2023-04-21,511.63409423828125
2023-04-24,506.23583984375
2023-04-25,496.23907470703125
2023-04-26,488.3416442871094
2023-04-27,489.3413391113281
2023-04-28,497.4386901855469
2023-05-02,491.24072265625
2023-05-03,489.4412841796875
2023-05-04,478.2449035644531
2023-05-05,486.142333984375
2023-05-09,489.0414123535156
2023-05-10,489.141357421875
2023-05-11,492.6402282714844
2023-05-12,488.6415100097656
2023-05-15,494.1397399902344
2023-05-16,505.6360168457031
2023-05-17,520.2313232421875
2023-05-18,527.8287963867188
2023-05-19,501.8372802734375
2023-05-22,501.4374084472656
2023-05-23,499.7379455566406
2023-05-24,488.2416687011719
2023-05-25,484.34295654296875
2023-05-26,485.2426452636719
2023-05-30,477.3451843261719
2023-05-31,471.147216796875
2023-06-01,472.1468811035156
2023-06-02,483.74310302734375
2023-06-05,482.7434387207031
2023-06-06,483.74310302734375
2023-06-07,488.041748046875
2023-06-08,491.040771484375
2023-06-09,491.3406677246094
2023-06-12,494.83953857421875
2023-06-13,497.5386657714844
2023-06-14,493.0401306152344
2023-06-15,492.2403869628906
2023-06-16,507.0356140136719
2023-06-19,508.0352783203125
2023-06-20,503.4367370605469
2023-06-21,501.4374084472656
2023-06-22,495.03948974609375
2023-06-23,471.84698486328125
2023-06-26,473.5464782714844
2023-06-27,482.1436462402344
2023-06-28,486.4422607421875
2023-06-29,485.84246826171875
2023-06-30,482.4435729980469
2023-07-03,495.2394104003906
2023-07-04,494.83953857421875
2023-07-05,499.33807373046875
2023-07-06,479.1446228027344
2023-07-07,487.9417724609375
2023-07-10,490.9407958984375
2023-07-11,494.83953857421875
2023-07-12,491.64056396484375
2023-07-13,495.7392578125
2023-07-14,477.6451110839844
2023-07-17,478.44488525390625
2023-07-18,485.7424621582031
2023-07-19,494.73956298828125
2023-07-20,475.4458312988281
2023-07-21,476.34552001953125
2023-07-24,455.25238037109375
2023-07-25,445.85540771484375
2023-07-26,446.755126953125
2023-07-27,450.0540771484375
2023-07-28,450.0540771484375
2023-07-31,452.1533508300781
2023-08-01,451.5535888671875
2023-08-02,446.3552551269531
2023-08-03,441.9566955566406
2023-08-04,451.1536865234375
2023-08-07,452.5532531738281
2023-08-08,453.85284423828125
2023-08-09,445.3555603027344
2023-08-10,449.8541259765625
2023-08-11,447.6548156738281
2023-08-14,445.65545654296875
2023-08-15,438.857666015625
2023-08-16,441.15692138671875
2023-08-17,431.56005859375
2023-08-18,426.36175537109375
2023-08-21,424.56231689453125
2023-08-22,430.060546875
2023-08-23,432.15985107421875
2023-08-24,423.862548828125
2023-08-25,412.26629638671875
2023-08-29,417.1647033691406
2023-08-30,417.9644775390625
2023-08-31,423.06280517578125
2023-09-01,424.86224365234375
2023-09-04,431.9599304199219
2023-09-05,435.25885009765625
2023-09-06,420.863525390625
2023-09-07,426.7616271972656
2023-09-08,431.360107421875
2023-09-11,440.95703125
2023-09-12,455.5522766113281
2023-09-13,453.9527893066406
2023-09-14,446.755126953125
2023-09-15,445.5555419921875
2023-09-18,433.9592590332031
2023-09-19,422.4630126953125
2023-09-20,430.56036376953125
2023-09-21,433.9592590332031
2023-09-22,434.2591857910156
2023-09-25,422.1630859375
2023-09-26,419.8638610839844
2023-09-27,418.4643249511719
2023-09-28,417.9644775390625
2023-09-29,427.1614685058594
2023-10-02,432.15985107421875
2023-10-03,420.9635009765625
2023-10-04,422.2630615234375
2023-10-05,438.15789794921875
2023-10-06,449.1543273925781
2023-10-09,422.8628845214844
2023-10-10,439.85736083984375
2023-10-11,436.65838623046875
2023-10-12,406.16827392578125
2023-10-13,391.07318115234375
2023-10-16,391.6730041503906
2023-10-17,390.473388671875
2023-10-18,374.47857666015625
2023-10-19,364.2818603515625
2023-10-20,359.7833251953125
2023-10-23,364.2818603515625
2023-10-24,364.98162841796875
2023-10-25,365.28155517578125
2023-10-26,366.9809875488281
2023-10-27,363.5821228027344
2023-10-30,371.87939453125
2023-10-31,365.88134765625
2023-11-01,369.98004150390625
2023-11-02,377.7774658203125
2023-11-03,391.07318115234375
2023-11-06,395.8716125488281
2023-11-07,397.8709716796875
2023-11-08,404.66876220703125
2023-11-09,404.2688903808594
2023-11-10,393.97222900390625
2023-11-13,407.86773681640625
2023-11-14,415.16534423828125
2023-11-15,427.86126708984375
2023-11-16,426.7616271972656
2023-11-17,435.55877685546875
2023-11-20,435.25885009765625
2023-11-21,416.8648376464844
2023-11-22,421.86322021484375
2023-11-23,407.76776123046875
2023-11-24,404.86871337890625
2023-11-27,404.86871337890625
2023-11-28,421.0634765625
2023-11-29,446.2552795410156
2023-11-30,453.1530456542969
2023-12-01,472.646728515625
2023-12-04,474.6460876464844
2023-12-05,468.548095703125
2023-12-06,482.7434387207031
2023-12-07,483.2432861328125
2023-12-08,480.6441345214844
2023-12-11,477.0453186035156
2023-12-12,490.34100341796875
2023-12-13,490.5409240722656
2023-12-14,502.43707275390625
2023-12-15,500.6376647949219
2023-12-18,498.1384582519531
2023-12-19,502.0372009277344
2023-12-20,508.0352783203125
2023-12-21,517.0323486328125
2023-12-22,517.8320922851562
2023-12-27,513.4334716796875
2023-12-28,510.2345275878906
2023-12-29,509.83465576171875
2024-01-02,503.4367370605469
2024-01-03,481.5438537597656
2024-01-04,497.038818359375
2024-01-05,499.0381774902344
2024-01-08,508.8349914550781
2024-01-09,515.8327026367188
2024-01-10,509.0349426269531
2024-01-11,514.0333251953125
2024-01-12,502.8369445800781
2024-01-15,502.43707275390625
2024-01-16,494.93951416015625
2024-01-17,493.44000244140625
2024-01-18,498.2384338378906
2024-01-19,494.83953857421875
2024-01-22,498.9382019042969
2024-01-23,508.0352783203125
2024-01-24,520.0313720703125
2024-01-25,536.0261840820312
2024-01-26,528.6285400390625
2024-01-29,547.0226440429688
2024-01-30,554.0203857421875
2024-01-31,556.0197143554688
2024-02-01,558.6188354492188
2024-02-02,575.0135498046875
2024-02-05,568.2157592773438
2024-02-06,567.01611328125
2024-02-07,566.6162719726562
2024-02-08,558.01904296875
2024-02-09,549.6217041015625
2024-02-12,546.6226806640625
2024-02-13,553.2206420898438
2024-02-14,561.8178100585938
2024-02-15,568.0158081054688
2024-02-16,560.8181762695312
2024-02-19,567.01611328125
2024-02-20,558.218994140625
2024-02-21,556.2196655273438
2024-02-22,555.86474609375
2024-02-23,545.6671752929688
2024-02-26,557.064453125
2024-02-27,559.06396484375
2024-02-28,541.8681030273438
2024-02-29,543.6676635742188
2024-03-01,556.6644897460938
2024-03-04,550.6659545898438
2024-03-05,537.8690795898438
2024-03-06,551.4657592773438
2024-03-07,553.865234375
2024-03-08,543.4677124023438
2024-03-11,549.8662109375
2024-03-12,542.26806640625
2024-03-13,537.269287109375
2024-03-14,519.0736694335938
2024-03-15,529.4711303710938
2024-03-18,533.8700561523438
2024-03-19,538.8688354492188
2024-03-20,536.069580078125
2024-03-21,550.4660034179688
2024-03-22,546.067138671875
2024-03-25,538.8688354492188
2024-03-26,551.86572265625
2024-03-27,557.4642944335938
2024-03-28,570.6611328125
2024-04-02,552.865478515625
2024-04-03,555.06494140625
2024-04-04,569.661376953125
2024-04-05,559.06396484375
2024-04-08,577.659423828125
2024-04-09,573.4603881835938
2024-04-10,570.861083984375
2024-04-11,550.26611328125
2024-04-12,526.8717651367188
2024-04-15,521.6730346679688
2024-04-16,511.87542724609375
2024-04-17,518.0739135742188
2024-04-18,529.8710327148438
2024-04-19,535.06982421875
2024-04-22,547.06689453125
2024-04-23,544.8673706054688
2024-04-24,536.069580078125
2024-04-25,532.8703002929688
2024-04-26,538.069091796875
2024-04-29,538.8688354492188
2024-04-30,538.4689331054688
2024-05-01,536.069580078125
2024-05-02,546.6669311523438
2024-05-03,541.4682006835938
2024-05-07,510.07586669921875
2024-05-08,524.6723022460938
2024-05-09,522.6727905273438
2024-05-10,524.8722534179688
2024-05-13,523.272705078125
2024-05-14,524.8722534179688
2024-05-15,529.271240234375
2024-05-16,497.57891845703125
2024-05-17,490.6805725097656
2024-05-20,474.7844543457031
2024-05-21,464.7868957519531
2024-05-22,465.4867248535156
2024-05-23,456.4889221191406
2024-05-24,457.3887023925781
2024-05-28,463.787109375
2024-05-29,456.4889221191406
2024-05-30,460.2879638671875
2024-05-31,459.8880920410156
2024-06-03,475.2843322753906
2024-06-04,485.3818664550781
2024-06-05,487.1814270019531
2024-06-06,472.9848937988281
2024-06-07,462.9873352050781
2024-06-10,459.5881652832031
2024-06-11,459.188232421875
2024-06-12,464.6868896484375
2024-06-13,454.8892822265625
2024-06-14,447.39111328125
2024-06-17,450.2904052734375
2024-06-18,451.9900207519531
2024-06-19,454.9892883300781
2024-06-20,450.9902648925781
2024-06-21,448.790771484375
2024-06-24,455.0892639160156
2024-06-25,463.4872131347656
2024-06-26,457.6885986328125
2024-06-27,452.789794921875
2024-06-28,457.5886535644531
2024-07-01,449.190673828125
2024-07-02,444.0919494628906
2024-07-03,462.787353515625
2024-07-04,458.6883544921875
2024-07-05,465.2867736816406
2024-07-08,471.4852600097656
2024-07-09,465.2867736816406
2024-07-10,478.1836242675781
2024-07-11,493.7798156738281
2024-07-12,492.08026123046875
2024-07-15,492.7800598144531
2024-07-16,490.7805480957031
2024-07-17,486.48162841796875
2024-07-18,468.5859680175781
2024-07-19,458.8883361816406
2024-07-22,426.1962585449219
2024-07-23,427.595947265625
2024-07-24,440.5927734375
2024-07-25,457.5886535644531
2024-07-26,463.4872131347656
2024-07-29,454.2894287109375
2024-07-30,458.6883544921875
2024-07-31,450.4903869628906
2024-08-01,431.4949951171875
2024-08-02,428.8956298828125
2024-08-05,421.3974609375
2024-08-06,423.996826171875
2024-08-07,418.7980651855469
2024-08-08,423.1969909667969
2024-08-09,436.59375
2024-08-12,431.994873046875
2024-08-13,432.4947509765625
2024-08-14,432.6946716308594
2024-08-15,436.8936767578125
2024-08-16,436.0938720703125
2024-08-19,433.0946044921875
2024-08-20,438.59326171875
2024-08-21,438.8931884765625
2024-08-22,446.391357421875
2024-08-23,447.791015625
2024-08-27,478.6835021972656
2024-08-28,468.9858703613281
2024-08-29,479.08343505859375
2024-08-30,474.9844055175781
2024-09-02,474.8844299316406
2024-09-03,487.8812561035156
2024-09-04,480.3830871582031
2024-09-05,483.3823547363281
2024-09-06,478.2835998535156
2024-09-09,481.7827453613281
2024-09-10,485.7817687988281
2024-09-11,487.6813049316406
2024-09-12,490.98052978515625
2024-09-13,490.8805236816406
2024-09-16,487.1814270019531
2024-09-17,517.2741088867188
2024-09-18,511.67547607421875
2024-09-19,527.4716186523438
2024-09-20,519.0736694335938
2024-09-23,512.6752319335938
2024-09-24,509.87591552734375
2024-09-25,521.0731811523438
2024-09-26,530.4708862304688
2024-09-27,540.068603515625
2024-09-30,519.8734741210938
2024-10-01,501.47796630859375
2024-10-02,483.8822326660156
2024-10-03,480.1831359863281
2024-10-04,492.8800354003906
2024-10-07,490.7805480957031
2024-10-08,493.87982177734375
2024-10-09,497.47894287109375
2024-10-10,496.57916259765625
2024-10-11,495.47943115234375
2024-10-14,502.07781982421875
2024-10-15,517.8739624023438
2024-10-16,527.271728515625
2024-10-17,524.6723022460938
2024-10-18,520.4733276367188
2024-10-21,507.47650146484375
2024-10-22,513.8749389648438
2024-10-23,510.27581787109375
2024-10-24,511.47552490234375
2024-10-25,506.47674560546875
2024-10-28,520.2734375
2024-10-29,510.67572021484375
2024-10-30,515.6744995117188
2024-10-31,510.67572021484375
2024-11-01,520.8732299804688
2024-11-04,524.2724609375
2024-11-05,536.6693725585938
2024-11-06,534.27001953125
2024-11-07,536.6693725585938
2024-11-08,541.268310546875
2024-11-11,541.8681030273438
2024-11-12,521.273193359375
2024-11-13,519.273681640625
2024-11-14,517.2741088867188
2024-11-15,536.6693725585938
2024-11-18,524.2724609375
2024-11-19,526.0719604492188
2024-11-20,516.2743530273438
2024-11-21,511.67547607421875
2024-11-22,516.4743041992188
2024-11-25,538.26904296875
2024-11-26,540.2685546875
2024-11-27,538.069091796875
2024-11-28,552.265625
2024-11-29,552.6654663085938
2024-12-02,546.6669311523438
2024-12-03,564.66259765625
2024-12-04,565.8623046875
2024-12-05,575.659912109375
2024-12-06,574.26025390625
2024-12-09,578.059326171875
2024-12-10,577.0595703125
2024-12-11,577.259521484375
2024-12-12,582.858154296875
2024-12-13,586.457275390625
2024-12-16,581.258544921875
2024-12-17,577.4594116210938
2024-12-18,580.858642578125
2024-12-19,573.260498046875
2024-12-20,571.4608764648438
2024-12-23,570.4611206054688
2024-12-24,573.260498046875
2024-12-27,563.262939453125
2024-12-30,560.6635131835938
2024-12-31,559.86376953125
2025-01-02,557.264404296875
2025-01-03,540.2685546875
2025-01-06,535.06982421875
2025-01-07,537.6691284179688
2025-01-08,522.4728393554688
2025-01-09,517.2741088867188
2025-01-10,507.6764221191406
2025-01-13,494.07977294921875
2025-01-14,493.6798400878906
2025-01-15,506.07684326171875
2025-01-16,497.37896728515625
2025-01-17,503.87738037109375
2025-01-20,506.87664794921875
2025-01-21,511.07562255859375
2025-01-22,484.6820373535156
2025-01-23,489.08099365234375
2025-01-24,486.3816223144531
2025-01-27,492.2801818847656
2025-01-28,495.37945556640625
2025-01-29,490.58062744140625
2025-01-30,511.47552490234375
2025-01-31,511.67547607421875
2025-02-03,505.87689208984375
2025-02-04,502.87762451171875
2025-02-05,504.87713623046875
2025-02-06,529.0712280273438
2025-02-07,529.8710327148438
2025-02-10,523.0726928710938
2025-02-11,509.07611083984375
2025-02-12,519.6735229492188
2025-02-13,520.6732788085938
2025-02-14,518.4738159179688
2025-02-17,523.4725952148438
2025-02-18,517.4740600585938
2025-02-19,497.1789855957031
2025-02-20,489.79998779296875
2025-02-21,492.6000061035156
2025-02-24,492.0
2025-02-25,491.3999938964844
2025-02-26,499.20001220703125
2025-02-27,505.20001220703125
2025-02-28,505.3999938964844
2025-03-03,503.3999938964844
2025-03-04,478.20001220703125
2025-03-05,504.79998779296875
2025-03-06,504.6000061035156
2025-03-07,499.70001220703125
2025-03-10,494.0
2025-03-11,484.79998779296875
2025-03-12,481.1000061035156
2025-03-13,473.79998779296875
2025-03-14,486.6000061035156
2025-03-17,489.0
2025-03-18,491.6000061035156
2025-03-19,492.29998779296875
2025-03-20,490.0
2025-03-21,485.79998779296875
2025-03-24,484.5
2025-03-25,489.0
2025-03-26,480.6000061035156
2025-03-27,473.20001220703125
2025-03-28,459.5
2025-03-31,442.29998779296875
2025-04-01,452.3999938964844
2025-04-02,450.5
2025-04-03,441.0
2025-04-04,431.5
2025-04-07,427.3999938964844
2025-04-08,437.6000061035156
2025-04-09,432.79998779296875
2025-04-10,452.79998779296875
2025-04-11,453.1000061035156
2025-04-14,469.29998779296875
2025-04-15,473.3999938964844
2025-04-16,475.0
2025-04-17,468.5
2025-04-22,476.29998779296875
2025-04-23,494.29998779296875
2025-04-24,492.79998779296875
2025-04-25,489.0
2025-04-28,488.20001220703125
2025-04-29,495.5
2025-04-30,494.6000061035156
2025-05-01,514.5999755859375
2025-05-02,524.0
2025-05-06,521.2000122070312
2025-05-07,523.0
2025-05-08,529.5999755859375
2025-05-09,523.7999877929688
2025-05-12,532.0
2025-05-13,544.0
2025-05-14,546.5999755859375
2025-05-15,548.0
2025-05-16,542.7999877929688
2025-05-19,560.0
2025-05-20,564.0
2025-05-21,564.5999755859375
2025-05-22,549.7999877929688
2025-05-23,554.0
2025-05-27,555.7999877929688
2025-05-28,561.4000244140625
2025-05-29,570.4000244140625
2025-05-30,576.2000122070312
2025-06-02,579.4000244140625
2025-06-03,580.4000244140625
2025-06-04,585.2000122070312
2025-06-05,581.4000244140625
2025-06-06,586.0
2025-06-09,587.0
2025-06-10,587.7999877929688
2025-06-11,581.0
2025-06-12,558.7999877929688
2025-06-13,543.5999755859375
2025-06-16,550.7999877929688
2025-06-17,535.7999877929688
2025-06-18,537.5999755859375
2025-06-19,521.5999755859375
2025-06-20,519.0
2025-06-23,506.6000061035156
2025-06-24,539.0
2025-06-25,525.2000122070312
2025-06-26,529.7999877929688
2025-06-27,532.4000244140625
2025-06-30,532.2000122070312
2025-07-01,532.7999877929688
2025-07-02,525.7999877929688
2025-07-03,531.5999755859375
2025-07-04,522.7999877929688
2025-07-07,531.5999755859375
2025-07-08,539.0
2025-07-09,525.5999755859375
2025-07-10,524.2000122070312
2025-07-11,520.2000122070312
2025-07-14,523.5999755859375
2025-07-15,525.4000244140625
2025-07-16,525.7999877929688
2025-07-17,500.0
2025-07-18,499.8999938964844
2025-07-21,506.6000061035156
2025-07-22,492.20001220703125
2025-07-23,495.5
2025-07-24,497.29998779296875
2025-07-25,495.8999938964844
2025-07-28,491.79998779296875
2025-07-29,487.79998779296875
2025-07-30,483.3999938964844
2025-07-31,493.70001220703125
2025-08-01,483.3999938964844
2025-08-04,489.3999938964844
2025-08-05,493.1000061035156
2025-08-06,493.79998779296875
2025-08-07,503.20001220703125
2025-08-08,507.6000061035156
2025-08-11,502.0
2025-08-12,507.0
2025-08-13,504.3999938964844
2025-08-14,511.3999938964844
2025-08-15,515.7999877929688
2025-08-18,511.79998779296875
2025-08-19,518.5999755859375
2025-08-20,508.3999938964844
2025-08-21,502.79998779296875
2025-08-22,510.6000061035156
