Date,ECL.SN
2017-03-27,1168.3585205078125
2017-03-28,1200.432373046875
2017-03-29,1221.682373046875
2017-03-30,1213.4405517578125
2017-03-31,1215.2279052734375
2017-04-03,1227.8389892578125
2017-04-04,1233.0023193359375
2017-04-05,1226.6474609375
2017-04-06,1249.486328125
2017-04-07,1231.91015625
2017-04-10,1233.796630859375
2017-04-11,1221.3843994140625
2017-04-12,1225.4556884765625
2017-04-13,1243.6275634765625
2017-04-17,1236.378662109375
2017-04-18,1234.491943359375
2017-04-19,1234.491943359375
2017-04-20,1227.441650390625
2017-04-21,1211.6529541015625
2017-04-24,1221.682373046875
2017-04-25,1241.244384765625
2017-04-26,1239.953369140625
2017-04-27,1234.690673828125
2017-04-28,1213.4405517578125
2017-05-02,1220.590087890625
2017-05-03,1230.122802734375
2017-05-04,1227.441650390625
2017-05-05,1222.4766845703125
2017-05-08,1215.1285400390625
2017-05-09,1214.1357421875
2017-05-10,1210.0640869140625
2017-05-11,1206.39013671875
2017-05-12,1224.0655517578125
2017-05-15,1209.8564453125
2017-05-16,1200.759765625
2017-05-17,1205.8577880859375
2017-05-18,1171.8704833984375
2017-05-19,1179.06787109375
2017-05-22,1176.1685791015625
2017-05-23,1184.56591796875
2017-05-24,1207.0577392578125
2017-05-25,1214.5545654296875
2017-05-29,1211.9556884765625
2017-05-30,1215.5543212890625
2017-05-31,1216.5538330078125
2017-06-01,1200.16015625
2017-06-02,1203.359130859375
2017-06-05,1207.6571044921875
2017-06-06,1202.7591552734375
2017-06-07,1198.060791015625
2017-06-08,1198.560546875
2017-06-09,1193.9622802734375
2017-06-12,1209.45654296875
2017-06-13,1214.5545654296875
2017-06-14,1217.653564453125
2017-06-15,1224.5511474609375
2017-06-16,1225.9505615234375
2017-06-19,1233.247802734375
2017-06-20,1223.9512939453125
2017-06-21,1205.657958984375
2017-06-22,1210.5562744140625
2017-06-23,1229.5491943359375
2017-06-27,1228.249755859375
2017-06-28,1222.6517333984375
2017-06-29,1209.6563720703125
2017-06-30,1212.655517578125
2017-07-03,1219.5531005859375
2017-07-04,1228.4498291015625
2017-07-05,1236.44677734375
2017-07-06,1245.4434814453125
2017-07-07,1273.8330078125
2017-07-10,1289.8271484375
2017-07-11,1313.6185302734375
2017-07-12,1319.516357421875
2017-07-13,1338.20947265625
2017-07-14,1314.3182373046875
2017-07-17,1381.993408203125
2017-07-18,1384.392578125
2017-07-19,1374.0960693359375
2017-07-20,1366.59912109375
2017-07-21,1347.106201171875
2017-07-24,1344.507080078125
2017-07-25,1352.404296875
2017-07-26,1366.4991455078125
2017-07-27,1386.8916015625
2017-07-28,1404.1851806640625
2017-07-31,1412.2823486328125
2017-08-01,1403.6851806640625
2017-08-02,1384.8922119140625
2017-08-03,1356.10302734375
2017-08-04,1369.4981689453125
2017-08-07,1368.0985107421875
2017-08-08,1334.11083984375
2017-08-09,1338.5093994140625
2017-08-10,1312.71875
2017-08-11,1319.516357421875
2017-08-14,1319.3165283203125
2017-08-16,1326.4139404296875
2017-08-17,1334.410888671875
2017-08-18,1308.3201904296875
2017-08-21,1309.5198974609375
2017-08-22,1305.0216064453125
2017-08-23,1315.5177001953125
2017-08-24,1313.4185791015625
2017-08-25,1316.8173828125
2017-08-28,1309.419921875
2017-08-29,1309.6197509765625
2017-08-30,1318.8165283203125
2017-08-31,1321.1156005859375
2017-09-01,1326.5137939453125
2017-09-04,1319.516357421875
2017-09-05,1324.514404296875
2017-09-06,1316.5174560546875
2017-09-07,1312.518798828125
2017-09-08,1314.51806640625
2017-09-11,1317.3172607421875
2017-09-12,1309.5198974609375
2017-09-13,1298.52392578125
2017-09-14,1312.518798828125
2017-09-15,1315.3177490234375
2017-09-20,1319.0164794921875
2017-09-21,1319.516357421875
2017-09-22,1369.4981689453125
2017-09-25,1369.4981689453125
2017-09-26,1373.4964599609375
2017-09-27,1356.5028076171875
2017-09-28,1366.4991455078125
2017-09-29,1378.394775390625
2017-10-02,1365.399658203125
2017-10-03,1363.5
2017-10-04,1349.4052734375
2017-10-05,1366.7989501953125
2017-10-06,1389.19091796875
2017-10-10,1364.5997314453125
2017-10-11,1343.3076171875
2017-10-12,1339.5089111328125
2017-10-13,1343.4075927734375
2017-10-16,1331.01220703125
2017-10-17,1348.005859375
2017-10-18,1342.207763671875
2017-10-19,1326.5137939453125
2017-10-20,1320.5159912109375
2017-10-23,1315.11767578125
2017-10-24,1319.6163330078125
2017-10-25,1322.2152099609375
2017-10-26,1327.2135009765625
2017-10-30,1375.595703125
2017-10-31,1353.303955078125
2017-11-02,1315.7176513671875
2017-11-03,1329.8126220703125
2017-11-06,1334.7108154296875
2017-11-07,1325.6141357421875
2017-11-08,1349.80517578125
2017-11-09,1332.3116455078125
2017-11-10,1329.11279296875
2017-11-13,1325.81396484375
2017-11-14,1324.514404296875
2017-11-15,1311.5189208984375
2017-11-16,1309.5198974609375
2017-11-17,1330.412353515625
2017-11-20,1276.43212890625
2017-11-21,1284.42919921875
2017-11-22,1254.240234375
2017-11-23,1230.5489501953125
2017-11-24,1224.5511474609375
2017-11-27,1228.0498046875
2017-11-28,1208.2569580078125
2017-11-29,1181.966552734375
2017-11-30,1196.4615478515625
2017-12-01,1190.0638427734375
2017-12-04,1220.552490234375
2017-12-05,1198.560546875
2017-12-06,1163.0738525390625
2017-12-07,1154.776611328125
2017-12-11,1166.67236328125
2017-12-12,1176.7684326171875
2017-12-13,1215.654296875
2017-12-14,1203.7589111328125
2017-12-15,1229.0494384765625
2017-12-18,1349.3052978515625
2017-12-19,1324.8143310546875
2017-12-20,1320.416015625
2017-12-21,1337.6094970703125
2017-12-22,1334.410888671875
2017-12-26,1355.903076171875
2017-12-27,1329.5126953125
2017-12-28,1331.412109375
2017-12-29,1321.6153564453125
2018-01-02,1320.5159912109375
2018-01-03,1341.00830078125
2018-01-04,1350.30517578125
2018-01-05,1339.5089111328125
2018-01-08,1350.30517578125
2018-01-09,1360.801025390625
2018-01-10,1351.6043701171875
2018-01-11,1359.2017822265625
2018-01-12,1349.3052978515625
2018-01-15,1349.4052734375
2018-01-17,1359.3018798828125
2018-01-18,1351.704345703125
2018-01-19,1325.214111328125
2018-01-22,1336.51025390625
2018-01-23,1317.616943359375
2018-01-24,1314.617919921875
2018-01-25,1303.9219970703125
2018-01-26,1319.516357421875
2018-01-29,1331.511962890625
2018-01-30,1341.308349609375
2018-01-31,1335.2103271484375
2018-02-01,1353.10400390625
2018-02-02,1352.904052734375
2018-02-05,1345.8065185546875
2018-02-06,1327.913330078125
2018-02-07,1358.60205078125
2018-02-08,1356.3028564453125
2018-02-09,1349.0054931640625
2018-02-12,1331.91162109375
2018-02-13,1310.9195556640625
2018-02-14,1308.3201904296875
2018-02-15,1319.8162841796875
2018-02-16,1327.41357421875
2018-02-19,1333.611083984375
2018-02-20,1330.412353515625
2018-02-21,1331.8116455078125
2018-02-22,1348.40576171875
2018-02-23,1346.806396484375
2018-02-26,1342.5076904296875
2018-02-27,1340.408447265625
2018-02-28,1340.808349609375
2018-03-01,1320.81591796875
2018-03-02,1308.420166015625
2018-03-05,1323.8148193359375
2018-03-06,1324.41455078125
2018-03-07,1319.516357421875
2018-03-08,1327.0135498046875
2018-03-09,1349.5052490234375
2018-03-12,1341.908203125
2018-03-13,1357.00244140625
2018-03-14,1353.6038818359375
2018-03-15,1354.7032470703125
2018-03-16,1331.1121826171875
2018-03-19,1332.111572265625
2018-03-20,1309.6197509765625
2018-03-21,1305.0216064453125
2018-03-22,1307.7205810546875
2018-03-23,1277.031982421875
2018-03-26,1282.82958984375
2018-03-27,1279.830810546875
2018-03-28,1279.4307861328125
2018-03-29,1325.1141357421875
2018-04-02,1309.1199951171875
2018-04-03,1307.7205810546875
2018-04-04,1291.4266357421875
2018-04-05,1286.728271484375
2018-04-06,1263.2369384765625
2018-04-09,1259.538330078125
2018-04-10,1268.335205078125
2018-04-11,1276.5321044921875
2018-04-12,1281.1302490234375
2018-04-13,1291.126708984375
2018-04-16,1260.337890625
2018-04-17,1263.2369384765625
2018-04-18,1285.12890625
2018-04-19,1300.1234130859375
2018-04-20,1281.6302490234375
2018-04-23,1298.52392578125
2018-04-24,1291.4266357421875
2018-04-25,1303.122314453125
2018-04-26,1314.51806640625
2018-04-27,1297.4244384765625
2018-04-30,1320.316162109375
2018-05-02,1348.3057861328125
2018-05-03,1343.3076171875
2018-05-04,1310.819580078125
2018-05-07,1334.7108154296875
2018-05-08,1335.410400390625
2018-05-09,1332.7115478515625
2018-05-10,1339.0089111328125
2018-05-11,1329.5126953125
2018-05-14,1346.4063720703125
2018-05-15,1339.3089599609375
2018-05-16,1344.535888671875
2018-05-17,1344.23583984375
2018-05-18,1330.2408447265625
2018-05-22,1366.2286376953125
2018-05-23,1335.339111328125
2018-05-24,1332.840087890625
2018-05-25,1309.9478759765625
2018-05-28,1333.4398193359375
2018-05-29,1300.3511962890625
2018-05-30,1272.36083984375
2018-05-31,1267.36279296875
2018-06-01,1259.46533203125
2018-06-04,1289.0552978515625
2018-06-05,1253.9671630859375
2018-06-06,1247.5693359375
2018-06-07,1222.677978515625
2018-06-08,1253.8671875
2018-06-11,1249.56884765625
2018-06-12,1272.06103515625
2018-06-13,1260.1650390625
2018-06-14,1279.658203125
2018-06-15,1254.4671630859375
2018-06-18,1254.9669189453125
2018-06-19,1248.869140625
2018-06-20,1251.66796875
2018-06-21,1228.076171875
2018-06-22,1225.0772705078125
2018-06-25,1200.9854736328125
2018-06-26,1208.98291015625
2018-06-27,1206.5836181640625
2018-06-28,1195.087646484375
2018-06-29,1199.5860595703125
2018-07-03,1184.291259765625
2018-07-04,1188.58984375
2018-07-05,1201.5853271484375
2018-07-06,1202.085205078125
2018-07-09,1216.679931640625
2018-07-10,1216.97998046875
2018-07-11,1234.7738037109375
2018-07-12,1254.9669189453125
2018-07-13,1244.2703857421875
2018-07-17,1243.270751953125
2018-07-18,1278.3590087890625
2018-07-19,1289.554931640625
2018-07-20,1306.4490966796875
2018-07-23,1293.153564453125
2018-07-24,1324.3431396484375
2018-07-25,1307.548828125
2018-07-26,1276.5594482421875
2018-07-27,1289.2550048828125
2018-07-30,1278.4588623046875
2018-07-31,1298.851806640625
2018-08-01,1297.55224609375
2018-08-02,1299.4515380859375
2018-08-03,1289.35498046875
2018-08-06,1270.26171875
2018-08-07,1283.6571044921875
2018-08-08,1288.4554443359375
2018-08-09,1270.6614990234375
2018-08-10,1245.8701171875
2018-08-13,1230.67529296875
2018-08-14,1246.169921875
2018-08-16,1232.3748779296875
2018-08-17,1249.3690185546875
2018-08-20,1245.570068359375
2018-08-21,1238.572509765625
2018-08-22,1237.27294921875
2018-08-23,1259.5653076171875
2018-08-24,1236.97314453125
2018-08-27,1281.8577880859375
2018-08-28,1272.8607177734375
2018-08-29,1254.567138671875
2018-08-30,1264.5635986328125
2018-08-31,1245.570068359375
2018-09-03,1246.76953125
2018-09-04,1244.5703125
2018-09-05,1235.07373046875
2018-09-06,1253.8671875
2018-09-07,1269.4617919921875
2018-09-10,1249.2689208984375
2018-09-11,1267.6624755859375
2018-09-12,1253.0675048828125
2018-09-13,1259.5653076171875
2018-09-14,1268.761962890625
2018-09-20,1268.6622314453125
2018-09-21,1265.9630126953125
2018-09-24,1258.2657470703125
2018-09-25,1250.46826171875
2018-09-26,1249.56884765625
2018-09-27,1249.96875
2018-09-28,1260.364990234375
2018-10-01,1249.7686767578125
2018-10-02,1252.767822265625
2018-10-03,1259.46533203125
2018-10-04,1254.567138671875
2018-10-05,1256.16650390625
2018-10-08,1249.56884765625
2018-10-09,1244.2703857421875
2018-10-10,1220.8787841796875
2018-10-11,1200.285888671875
2018-10-12,1193.3883056640625
2018-10-16,1181.4921875
2018-10-17,1168.5968017578125
2018-10-18,1173.994873046875
2018-10-19,1173.7947998046875
2018-10-22,1167.2218017578125
2018-10-23,1179.41796875
2018-10-24,1177.118408203125
2018-10-25,1180.117431640625
2018-10-26,1185.915771484375
2018-10-29,1165.4222412109375
2018-10-30,1136.53173828125
2018-10-31,1157.425048828125
2018-11-05,1180.6173095703125
2018-11-06,1205.8089599609375
2018-11-07,1241.5975341796875
2018-11-08,1251.1944580078125
2018-11-09,1262.5908203125
2018-11-12,1254.693359375
2018-11-13,1260.1915283203125
2018-11-14,1259.591796875
2018-11-15,1259.4918212890625
2018-11-16,1261.6912841796875
2018-11-19,1240.7977294921875
2018-11-20,1245.29638671875
2018-11-21,1235.799560546875
2018-11-22,1244.49658203125
2018-11-23,1234.6998291015625
2018-11-26,1239.4984130859375
2018-11-27,1249.395263671875
2018-11-28,1246.1961669921875
2018-11-29,1249.4952392578125
2018-11-30,1254.3935546875
2018-12-03,1257.29248046875
2018-12-04,1273.0872802734375
2018-12-05,1277.98583984375
2018-12-06,1274.3870849609375
2018-12-07,1278.2857666015625
2018-12-10,1273.2872314453125
2018-12-11,1278.4857177734375
2018-12-12,1293.080810546875
2018-12-13,1293.3807373046875
2018-12-14,1308.67578125
2018-12-17,1303.0777587890625
2018-12-18,1296.879638671875
2018-12-19,1284.4837646484375
2018-12-20,1254.793212890625
2018-12-21,1250.694580078125
2018-12-24,1263.7904052734375
2018-12-26,1262.690673828125
2018-12-27,1268.68896484375
2018-12-28,1268.089111328125
2019-01-02,1270.5882568359375
2019-01-03,1273.0872802734375
2019-01-04,1278.9853515625
2019-01-07,1283.5841064453125
2019-01-08,1275.28662109375
2019-01-09,1281.084716796875
2019-01-10,1305.5767822265625
2019-01-11,1325.17041015625
2019-01-14,1323.47119140625
2019-01-15,1313.5743408203125
2019-01-16,1309.6754150390625
2019-01-17,1329.5692138671875
2019-01-18,1349.5626220703125
2019-01-21,1339.5657958984375
2019-01-22,1305.876708984375
2019-01-23,1309.5755615234375
2019-01-24,1301.578369140625
2019-01-25,1309.5755615234375
2019-01-28,1304.5771484375
2019-01-29,1304.5771484375
2019-01-30,1304.5771484375
2019-01-31,1319.5723876953125
2019-02-01,1338.5662841796875
2019-02-04,1335.4671630859375
2019-02-05,1326.1702880859375
2019-02-06,1339.5657958984375
2019-02-07,1346.5635986328125
2019-02-08,1323.5711669921875
2019-02-11,1301.1783447265625
2019-02-12,1304.477294921875
2019-02-13,1316.5733642578125
2019-02-14,1313.67431640625
2019-02-15,1304.27734375
2019-02-18,1309.275634765625
2019-02-19,1303.6776123046875
2019-02-20,1316.5733642578125
2019-02-21,1312.374755859375
2019-02-22,1310.775146484375
2019-02-25,1308.8758544921875
2019-02-26,1312.7745361328125
2019-02-27,1296.579833984375
2019-02-28,1304.877197265625
2019-03-01,1299.578857421875
2019-03-04,1284.68359375
2019-03-05,1288.682373046875
2019-03-06,1288.58251953125
2019-03-07,1289.58203125
2019-03-08,1273.88720703125
2019-03-11,1278.5855712890625
2019-03-12,1279.185302734375
2019-03-13,1289.58203125
2019-03-14,1294.280517578125
2019-03-15,1294.58056640625
2019-03-18,1309.4755859375
2019-03-19,1294.58056640625
2019-03-20,1289.6820068359375
2019-03-21,1298.2794189453125
2019-03-22,1269.5885009765625
2019-03-25,1279.88525390625
2019-03-26,1286.5830078125
2019-03-27,1284.8836669921875
2019-03-28,1284.5836181640625
2019-03-29,1309.07568359375
2019-04-01,1307.876220703125
2019-04-02,1288.8824462890625
2019-04-03,1290.581787109375
2019-04-04,1319.5723876953125
2019-04-05,1324.5706787109375
2019-04-08,1327.469970703125
2019-04-09,1323.0712890625
2019-04-10,1311.4747314453125
2019-04-11,1309.5755615234375
2019-04-12,1324.670654296875
2019-04-15,1324.5706787109375
2019-04-16,1312.07470703125
2019-04-17,1319.5723876953125
2019-04-18,1306.2764892578125
2019-04-22,1304.5771484375
