Date,DLG.L
2019-05-13,310.21209716796875
2019-05-14,314.00244140625
2019-05-15,316.49609375
2019-05-16,324.67535400390625
2019-05-17,322.6803894042969
2019-05-20,319.5882568359375
2019-05-21,321.2839660644531
2019-05-22,319.3887939453125
2019-05-23,312.1072998046875
2019-05-24,315.7978515625
2019-05-28,317.9923095703125
2019-05-29,313.9026794433594
2019-05-30,315.49859619140625
2019-05-31,315.6981506347656
2019-06-03,314.8003845214844
2019-06-04,320.2864685058594
2019-06-05,321.3836975097656
2019-06-06,323.6778564453125
2019-06-07,327.1690368652344
2019-06-10,324.5755615234375
2019-06-11,324.4757995605469
2019-06-12,322.3811340332031
2019-06-13,323.0793762207031
2019-06-14,322.48089599609375
2019-06-17,323.6778564453125
2019-06-18,323.6778564453125
2019-06-19,321.6829528808594
2019-06-20,320.6854248046875
2019-06-21,322.6803894042969
2019-06-24,328.7649841308594
2019-06-25,327.4682312011719
2019-06-26,329.6626281738281
2019-06-27,327.86724853515625
2019-06-28,330.9593505859375
2019-07-01,333.2535705566406
2019-07-02,337.7421569824219
2019-07-03,340.83428955078125
2019-07-04,343.4277038574219
2019-07-05,340.93402099609375
2019-07-08,338.3406066894531
2019-07-09,338.2408752441406
2019-07-10,338.14111328125
2019-07-11,335.94671630859375
2019-07-12,335.6474609375
2019-07-15,333.2535705566406
2019-07-16,335.5477294921875
2019-07-17,335.84698486328125
2019-07-18,335.44793701171875
2019-07-19,334.1513366699219
2019-07-22,330.9593505859375
2019-07-23,331.9568786621094
2019-07-24,330.16143798828125
2019-07-25,326.07177734375
2019-07-26,324.974609375
2019-07-29,328.4657287597656
2019-07-30,323.0793762207031
2019-07-31,321.58319091796875
2019-08-01,320.4859619140625
2019-08-02,317.7928466796875
2019-08-05,309.11480712890625
2019-08-06,306.5214538574219
2019-08-07,306.1224670410156
2019-08-08,298.1129455566406
2019-08-09,295.91802978515625
2019-08-12,292.7253112792969
2019-08-13,291.9272155761719
2019-08-14,295.5188903808594
2019-08-15,294.82049560546875
2019-08-16,297.2149963378906
2019-08-19,298.31243896484375
2019-08-20,292.3262634277344
2019-08-21,291.7276611328125
2019-08-22,286.53961181640625
2019-08-23,287.0384521484375
2019-08-27,288.33544921875
2019-08-28,285.64166259765625
2019-08-29,285.84124755859375
2019-08-30,282.44903564453125
2019-09-02,284.04534912109375
2019-09-03,280.0545349121094
2019-09-04,279.2563781738281
2019-09-05,283.646240234375
2019-09-06,281.7506408691406
2019-09-09,284.04534912109375
2019-09-10,289.63250732421875
2019-09-11,296.2172546386719
2019-09-12,296.4168395996094
2019-09-13,301.2057800292969
2019-09-16,299.110595703125
2019-09-17,301.6048583984375
2019-09-18,297.9133605957031
2019-09-19,304.6977233886719
2019-09-20,300.2080993652344
2019-09-23,302.2034912109375
2019-09-24,297.0154724121094
2019-09-25,292.42608642578125
2019-09-26,297.3148193359375
2019-09-27,301.0062561035156
2019-09-30,299.5097351074219
2019-10-01,298.81134033203125
2019-10-02,287.9364013671875
2019-10-03,282.548828125
2019-10-04,277.2609558105469
2019-10-07,275.76446533203125
2019-10-08,274.8664855957031
2019-10-09,272.5717468261719
2019-10-10,274.7666931152344
2019-10-11,289.3331604003906
2019-10-14,283.3469543457031
2019-10-15,288.53497314453125
2019-10-16,286.240234375
2019-10-17,288.1358642578125
2019-10-18,289.43292236328125
2019-10-21,289.0338134765625
2019-10-22,287.238037109375
2019-10-23,286.4397888183594
2019-10-24,284.544189453125
2019-10-25,281.65087890625
2019-10-28,278.3584289550781
2019-10-29,276.662353515625
2019-10-30,275.8641662597656
2019-10-31,271.47430419921875
2019-11-01,271.8734130859375
2019-11-04,273.8688049316406
2019-11-05,277.1612243652344
2019-11-06,274.8664855957031
2019-11-07,279.55572509765625
2019-11-08,275.0660705566406
2019-11-11,276.2632751464844
2019-11-12,279.6553955078125
2019-11-13,269.87799072265625
2019-11-14,269.977783203125
2019-11-15,274.6669921875
2019-11-18,273.0706481933594
2019-11-19,275.46514892578125
2019-11-20,274.0683898925781
2019-11-21,291.52813720703125
2019-11-22,294.7207336425781
2019-11-25,303.10137939453125
2019-11-26,309.2872009277344
2019-11-27,308.8881530761719
2019-11-28,309.68621826171875
2019-11-29,304.6977233886719
2019-12-02,304.0990905761719
2019-12-03,295.91802978515625
2019-12-04,297.61407470703125
2019-12-05,297.61407470703125
2019-12-06,302.10369873046875
2019-12-09,299.7091979980469
2019-12-10,297.5142822265625
2019-12-11,292.9249267578125
2019-12-12,299.7091979980469
2019-12-13,312.8788757324219
2019-12-16,323.8536071777344
2019-12-17,316.9694519042969
2019-12-18,317.9671936035156
2019-12-19,310.5841979980469
2019-12-20,311.68170166015625
2019-12-23,314.9740905761719
2019-12-24,317.16900634765625
2019-12-27,317.16900634765625
2019-12-30,315.27337646484375
2019-12-31,311.78143310546875
2020-01-02,317.56805419921875
2020-01-03,315.5726623535156
2020-01-06,314.07611083984375
2020-01-07,313.2779541015625
2020-01-08,311.78143310546875
2020-01-09,320.2618713378906
2020-01-10,325.15057373046875
2020-01-13,327.94415283203125
2020-01-14,328.84210205078125
2020-01-15,327.1460266113281
2020-01-16,330.6379089355469
2020-01-17,334.0301513671875
2020-01-20,331.0370178222656
2020-01-21,331.43609619140625
2020-01-22,335.82598876953125
2020-01-23,334.6287536621094
2020-01-24,338.7193298339844
2020-01-27,332.63336181640625
2020-01-28,336.9234619140625
2020-01-29,338.2204895019531
2020-01-30,338.9189147949219
2020-01-31,337.0232238769531
2020-02-03,338.8191223144531
2020-02-04,340.81451416015625
2020-02-05,344.2066650390625
2020-02-06,342.2112731933594
2020-02-07,340.7147216796875
2020-02-10,343.0094299316406
2020-02-11,342.61029052734375
2020-02-12,344.40625
2020-02-13,344.8052978515625
2020-02-14,347.1998291015625
2020-02-17,346.1023254394531
2020-02-18,343.6080322265625
2020-02-19,343.4085388183594
2020-02-20,335.2274169921875
2020-02-21,334.9280700683594
2020-02-24,324.0531005859375
2020-02-25,318.0669250488281
2020-02-26,320.96026611328125
2020-02-27,312.2802734375
2020-02-28,306.2940673828125
2020-03-02,311.48211669921875
2020-03-03,323.25494384765625
2020-03-04,324.252685546875
2020-03-05,319.5634765625
2020-03-06,312.0806884765625
2020-03-09,284.7437438964844
2020-03-10,292.8250732421875
2020-03-11,293.323974609375
2020-03-12,272.1727294921875
2020-03-13,276.06378173828125
2020-03-16,257.7060241699219
2020-03-17,260.00079345703125
2020-03-18,267.4835510253906
2020-03-19,252.41824340820312
2020-03-20,251.91940307617188
2020-03-23,226.77734375
2020-03-24,242.74053955078125
2020-03-25,259.70147705078125
2020-03-26,281.7506408691406
2020-03-27,285.142822265625
2020-03-30,276.3630676269531
2020-03-31,295.2196044921875
2020-04-01,282.04998779296875
2020-04-02,271.47430419921875
2020-04-03,255.9102020263672
2020-04-06,277.36077880859375
2020-04-07,290.72998046875
2020-04-08,267.6830139160156
2020-04-09,279.55572509765625
2020-04-14,266.48577880859375
2020-04-15,259.8011779785156
2020-04-16,257.40673828125
2020-04-17,267.98236083984375
2020-04-20,264.2908630371094
2020-04-21,260.69915771484375
2020-04-22,262.59478759765625
2020-04-23,265.6876525878906
2020-04-24,266.38604736328125
2020-04-27,271.3745422363281
2020-04-28,278.5580139160156
2020-04-29,278.5580139160156
2020-04-30,271.8734130859375
2020-05-01,263.1933898925781
2020-05-04,263.6922607421875
2020-05-05,271.2748107910156
2020-05-06,283.3469543457031
2020-05-07,279.95477294921875
2020-05-11,273.36993408203125
2020-05-12,275.3653869628906
2020-05-13,269.27935791015625
2020-05-14,262.4950256347656
2020-05-15,263.79205322265625
2020-05-18,265.4880676269531
2020-05-19,265.8871765136719
2020-05-20,266.7851257324219
2020-05-21,264.09130859375
2020-05-22,262.395263671875
2020-05-26,269.379150390625
2020-05-27,275.76446533203125
2020-05-28,269.379150390625
2020-05-29,263.9915771484375
2020-06-01,268.2816467285156
2020-06-02,269.27935791015625
2020-06-03,282.6485595703125
2020-06-04,288.4352111816406
2020-06-05,285.74139404296875
2020-06-08,285.3424072265625
2020-06-09,276.76214599609375
2020-06-10,280.25408935546875
2020-06-11,274.26788330078125
2020-06-12,273.2701721191406
2020-06-15,273.9685363769531
2020-06-16,277.859619140625
2020-06-17,279.3561706542969
2020-06-18,279.6553955078125
2020-06-19,278.458251953125
2020-06-22,269.7781982421875
2020-06-23,274.6669921875
2020-06-24,267.5832824707031
2020-06-25,270.37689208984375
2020-06-26,270.07757568359375
2020-06-29,273.66925048828125
2020-06-30,270.37689208984375
2020-07-01,271.07525634765625
2020-07-02,276.3630676269531
2020-07-03,272.3722229003906
2020-07-06,281.1520080566406
2020-07-07,280.3538818359375
2020-07-08,277.2609558105469
2020-07-09,272.1727294921875
2020-07-10,281.7506408691406
2020-07-13,282.44903564453125
2020-07-14,292.0269470214844
2020-07-15,292.8250732421875
2020-07-16,296.01776123046875
2020-07-17,295.2196044921875
2020-07-20,294.82049560546875
2020-07-21,295.2196044921875
2020-07-22,294.5212707519531
2020-07-23,295.2196044921875
2020-07-24,292.42608642578125
2020-07-27,291.827392578125
2020-07-28,294.5212707519531
2020-07-29,295.71844482421875
2020-07-30,296.8158874511719
2020-07-31,295.71844482421875
2020-08-03,306.89263916015625
2020-08-04,323.25494384765625
2020-08-05,333.0324401855469
2020-08-06,328.94189453125
2020-08-07,333.1322021484375
2020-08-10,341.21356201171875
2020-08-11,337.921142578125
2020-08-12,338.2204895019531
2020-08-13,310.9513854980469
2020-08-14,313.24658203125
2020-08-17,311.35052490234375
2020-08-18,308.45660400390625
2020-08-19,308.45660400390625
2020-08-20,303.3671569824219
2020-08-21,303.2674255371094
2020-08-24,304.3651123046875
2020-08-25,297.878662109375
2020-08-26,298.3775634765625
2020-08-27,294.4856872558594
2020-08-28,294.28607177734375
2020-09-01,292.2902526855469
2020-09-02,293.886962890625
2020-09-03,290.09490966796875
2020-09-04,287.4004821777344
2020-09-07,288.8973693847656
2020-09-08,290.3942565917969
2020-09-09,294.28607177734375
2020-09-10,298.8765563964844
2020-09-11,299.5751037597656
2020-09-14,298.0782775878906
2020-09-15,302.56884765625
2020-09-16,306.161376953125
2020-09-17,308.2569885253906
2020-09-18,306.6603088378906
2020-09-21,300.7725524902344
2020-09-22,278.71856689453125
2020-09-23,284.4067077636719
2020-09-24,278.02008056640625
2020-09-25,273.03045654296875
2020-09-28,276.62298583984375
2020-09-29,268.6396179199219
2020-09-30,268.83917236328125
2020-10-01,270.23626708984375
2020-10-02,274.22796630859375
2020-10-05,275.42547607421875
2020-10-06,277.1219177246094
2020-10-07,278.5190124511719
2020-10-08,280.9140319824219
2020-10-09,277.62091064453125
2020-10-12,281.2134094238281
2020-10-13,277.1219177246094
2020-10-14,277.8204345703125
2020-10-15,282.111572265625
2020-10-16,280.9140319824219
2020-10-19,276.7227478027344
2020-10-20,279.9161071777344
2020-10-21,278.71856689453125
2020-10-22,283.209228515625
2020-10-23,281.612548828125
2020-10-26,275.32568359375
2020-10-27,271.63336181640625
2020-10-28,269.83709716796875
2020-10-29,267.24249267578125
2020-10-30,262.9515075683594
2020-11-02,265.8454284667969
2020-11-03,273.5293884277344
2020-11-04,275.32568359375
2020-11-05,276.7227478027344
2020-11-06,281.9118957519531
2020-11-09,290.7934265136719
2020-11-10,284.4067077636719
2020-11-11,292.39007568359375
2020-11-12,289.1967468261719
2020-11-13,291.89111328125
2020-11-16,289.096923828125
2020-11-17,293.78717041015625
2020-11-18,300.9721984863281
2020-11-19,302.9679870605469
2020-11-20,301.9700927734375
2020-11-23,303.3671569824219
2020-11-24,306.460693359375
2020-11-25,300.0740966796875
2020-11-26,294.3859558105469
2020-11-27,296.4815368652344
2020-11-30,295.1842346191406
2020-12-01,304.06573486328125
2020-12-02,302.6686096191406
2020-12-03,301.1717224121094
2020-12-04,300.2736511230469
2020-12-07,297.7788391113281
2020-12-08,295.8827819824219
2020-12-09,297.1800842285156
2020-12-10,295.4836120605469
2020-12-11,295.8827819824219
2020-12-14,297.1800842285156
2020-12-15,296.3817443847656
2020-12-16,305.6623840332031
2020-12-17,310.05322265625
2020-12-18,311.35052490234375
2020-12-21,303.7663879394531
2020-12-22,306.460693359375
2020-12-23,311.2507629394531
2020-12-24,311.64990234375
2020-12-29,316.7392578125
2020-12-30,322.5272216796875
2020-12-31,318.33599853515625
2021-01-04,324.12384033203125
2021-01-05,331.50848388671875
2021-01-06,334.0032958984375
2021-01-07,333.2049255371094
2021-01-08,335.7995300292969
2021-01-11,337.29638671875
2021-01-12,336.1986999511719
2021-01-13,331.70806884765625
2021-01-14,331.0095520019531
2021-01-15,328.8140869140625
2021-01-18,326.7184753417969
2021-01-19,324.0241394042969
2021-01-20,323.7247314453125
2021-01-21,321.1301574707031
2021-01-22,320.03240966796875
2021-01-25,315.1426086425781
2021-01-26,311.7497253417969
2021-01-27,304.564697265625
2021-01-28,302.46905517578125
2021-01-29,299.2757263183594
2021-02-01,299.6748962402344
2021-02-02,299.37548828125
2021-02-03,300.3734436035156
2021-02-04,301.0719909667969
2021-02-05,305.6623840332031
2021-02-08,303.5668029785156
2021-02-09,306.3609619140625
2021-02-10,306.460693359375
2021-02-11,305.0636291503906
2021-02-12,305.6623840332031
2021-02-15,314.7434387207031
2021-02-16,314.8432312011719
2021-02-17,311.7497253417969
2021-02-18,311.0511779785156
2021-02-19,312.1488037109375
2021-02-22,312.1488037109375
2021-02-23,314.54388427734375
2021-02-24,317.8370056152344
2021-02-25,320.03240966796875
2021-02-26,319.9326171875
2021-03-01,323.7247314453125
2021-03-02,327.2174377441406
2021-03-03,326.81829833984375
2021-03-04,325.920166015625
2021-03-05,319.7330627441406
2021-03-08,313.8453674316406
2021-03-09,318.9347229003906
2021-03-10,313.24658203125
2021-03-11,314.3442687988281
2021-03-12,314.54388427734375
2021-03-15,310.3526611328125
2021-03-16,311.7497253417969
2021-03-17,308.6560974121094
2021-03-18,307.658203125
2021-03-19,306.8598937988281
2021-03-22,306.3609619140625
2021-03-23,312.6477966308594
2021-03-24,315.54180908203125
2021-03-25,314.54388427734375
2021-03-26,319.63323974609375
2021-03-29,309.8536682128906
2021-03-30,314.54388427734375
2021-03-31,312.6477966308594
2021-04-01,313.4461669921875
2021-04-06,318.8349609375
2021-04-07,321.62908935546875
2021-04-08,305.5023498535156
2021-04-09,302.6070861816406
2021-04-12,303.705322265625
2021-04-13,300.710205078125
2021-04-14,303.8050537109375
2021-04-15,302.9066162109375
2021-04-16,301.7085266113281
2021-04-19,303.505615234375
2021-04-20,297.515380859375
2021-04-21,297.91473388671875
2021-04-22,294.520263671875
2021-04-23,297.515380859375
2021-04-26,297.71502685546875
2021-04-27,293.0226745605469
2021-04-28,288.43017578125
2021-04-29,286.0340881347656
2021-04-30,284.6363525390625
2021-05-04,286.53326416015625
2021-05-05,285.6347351074219
2021-05-06,291.0259094238281
2021-05-07,292.1241760253906
2021-05-10,293.4220275878906
2021-05-11,289.2288513183594
2021-05-12,289.9277038574219
2021-05-13,292.9228515625
2021-05-14,297.81488037109375
2021-05-17,292.4236145019531
2021-05-18,292.1241760253906
2021-05-19,291.42529296875
2021-05-20,296.5169982910156
2021-05-21,294.320556640625
2021-05-24,291.8245849609375
2021-05-25,292.0243225097656
2021-05-26,294.320556640625
2021-05-27,292.7231750488281
2021-05-28,296.8164978027344
2021-06-01,299.6119689941406
2021-06-02,297.515380859375
2021-06-03,299.6119689941406
2021-06-04,298.2142639160156
2021-06-07,300.80999755859375
2021-06-08,297.71502685546875
2021-06-09,292.3238220214844
2021-06-10,291.1257629394531
2021-06-11,296.3172912597656
2021-06-14,294.520263671875
2021-06-15,295.31890869140625
2021-06-16,299.0129089355469
2021-06-17,295.51861572265625
2021-06-18,293.22235107421875
2021-06-21,294.42041015625
2021-06-22,297.11602783203125
2021-06-23,292.5234680175781
2021-06-24,290.1274108886719
2021-06-25,290.9261169433594
2021-06-28,291.0259094238281
2021-06-29,293.4220275878906
2021-06-30,284.5364685058594
2021-07-01,286.6330871582031
2021-07-02,286.2337646484375
2021-07-05,290.4269104003906
2021-07-06,289.2288513183594
2021-07-07,293.1225280761719
2021-07-08,288.530029296875
2021-07-09,291.9244689941406
2021-07-12,295.4187927246094
2021-07-13,293.52191162109375
2021-07-14,293.6217346191406
2021-07-15,292.9228515625
2021-07-16,288.3302917480469
2021-07-19,281.6412353515625
2021-07-20,283.2386474609375
2021-07-21,287.9309997558594
2021-07-22,288.3302917480469
2021-07-23,295.818115234375
2021-07-26,296.5169982910156
2021-07-27,297.41552734375
2021-07-28,298.7134704589844
2021-07-29,296.21746826171875
2021-07-30,297.2158508300781
2021-08-02,299.0129089355469
2021-08-03,315.3862609863281
2021-08-04,308.4974365234375
2021-08-05,306.10137939453125
2021-08-06,306.700439453125
2021-08-09,311.99176025390625
2021-08-10,315.88543701171875
2021-08-11,315.4861145019531
2021-08-12,308.5716857910156
2021-08-13,305.0765686035156
2021-08-16,307.47320556640625
2021-08-17,308.5716857910156
2021-08-18,307.5730895996094
2021-08-19,306.2748718261719
2021-08-20,308.67156982421875
2021-08-23,308.0723876953125
2021-08-24,311.2679138183594
2021-08-25,311.1680908203125
2021-08-26,310.56890869140625
2021-08-27,309.9697570800781
2021-08-31,308.5716857910156
2021-09-01,309.8698425292969
2021-09-02,311.7672424316406
2021-09-03,312.5661315917969
2021-09-06,312.666015625
2021-09-07,310.16949462890625
2021-09-08,306.474609375
2021-09-09,304.07794189453125
2021-09-10,302.8796081542969
2021-09-13,304.6770935058594
2021-09-14,304.7769775390625
2021-09-15,303.97802734375
2021-09-16,304.07794189453125
2021-09-17,303.5786437988281
2021-09-20,289.3983154296875
2021-09-21,293.59246826171875
2021-09-22,294.191650390625
2021-09-23,290.3969421386719
2021-09-24,290.99609375
2021-09-27,289.8975830078125
2021-09-28,287.800537109375
2021-09-29,287.6007995605469
2021-09-30,289.19854736328125
2021-10-01,286.4024658203125
2021-10-04,285.20416259765625
2021-10-05,285.4038391113281
2021-10-06,282.6077575683594
2021-10-07,280.91009521484375
2021-10-08,281.00994873046875
2021-10-11,280.81024169921875
2021-10-12,279.2124328613281
2021-10-13,281.708984375
2021-10-14,281.10980224609375
2021-10-15,281.6091003417969
2021-10-18,280.1112060546875
2021-10-19,285.20416259765625
2021-10-20,283.4066162109375
2021-10-21,282.1083984375
2021-10-22,282.1083984375
2021-10-25,281.708984375
2021-10-26,285.60357666015625
2021-10-27,281.6091003417969
2021-10-28,294.3913879394531
2021-10-29,291.9946594238281
2021-11-01,291.69512939453125
2021-11-02,284.3053894042969
2021-11-03,284.9045104980469
2021-11-04,285.30401611328125
2021-11-05,289.5980224609375
2021-11-08,287.800537109375
2021-11-09,275.617431640625
2021-11-10,281.6091003417969
2021-11-11,281.30950927734375
2021-11-12,276.6160583496094
2021-11-15,275.617431640625
2021-11-16,272.322021484375
2021-11-17,270.2249450683594
2021-11-18,271.62298583984375
2021-11-19,270.2249450683594
2021-11-22,269.625732421875
2021-11-23,268.4273986816406
2021-11-24,265.8310241699219
2021-11-25,268.32757568359375
2021-11-26,263.7339172363281
2021-11-29,266.8296203613281
2021-11-30,270.2249450683594
2021-12-01,272.2221374511719
2021-12-02,268.82684326171875
2021-12-03,268.9267272949219
2021-12-06,273.22076416015625
2021-12-07,270.9239196777344
2021-12-08,274.61883544921875
2021-12-09,275.5175476074219
2021-12-10,276.31646728515625
2021-12-13,270.6243896484375
2021-12-14,271.3233947753906
2021-12-15,268.72698974609375
2021-12-16,271.12371826171875
2021-12-17,271.5231018066406
2021-12-20,268.1278381347656
2021-12-21,274.61883544921875
2021-12-22,273.4204406738281
2021-12-23,273.9197998046875
2021-12-24,278.9128723144531
2021-12-29,280.2110595703125
2021-12-30,279.6119384765625
2021-12-31,278.61328125
2022-01-04,284.3053894042969
2022-01-05,284.60498046875
2022-01-06,285.80328369140625
2022-01-07,290.19720458984375
2022-01-10,292.1944274902344
2022-01-11,297.2873840332031
2022-01-12,294.5910949707031
2022-01-13,305.1764221191406
2022-01-14,305.5758361816406
2022-01-17,308.9710998535156
2022-01-18,310.26934814453125
2022-01-19,311.8670959472656
2022-01-20,307.47320556640625
2022-01-21,300.6826477050781
2022-01-24,297.48712158203125
2022-01-25,299.58416748046875
2022-01-26,301.2818298339844
2022-01-27,304.8768005371094
2022-01-28,303.77838134765625
2022-01-31,304.47735595703125
2022-02-01,306.07513427734375
2022-02-02,307.6729431152344
2022-02-03,307.6729431152344
2022-02-04,305.1764221191406
2022-02-07,308.5716857910156
2022-02-08,306.6743469238281
2022-02-09,311.5675354003906
2022-02-10,305.8753967285156
2022-02-11,308.0723876953125
2022-02-14,304.17779541015625
2022-02-15,308.2721252441406
2022-02-16,307.1736145019531
2022-02-17,301.9808349609375
2022-02-18,299.58416748046875
2022-02-21,298.1861267089844
2022-02-22,297.3871765136719
2022-02-23,299.58416748046875
2022-02-24,283.5064392089844
2022-02-25,296.6882019042969
2022-02-28,295.6896057128906
2022-03-01,287.0015869140625
2022-03-02,289.6979064941406
2022-03-03,265.2318420410156
2022-03-04,260.0390625
2022-03-07,260.73809814453125
2022-03-08,250.55221557617188
2022-03-09,256.6437683105469
2022-03-10,258.7408447265625
2022-03-11,265.2318420410156
2022-03-14,273.7200622558594
2022-03-15,269.5259094238281
2022-03-16,277.4149475097656
2022-03-17,280.1112060546875
2022-03-18,276.5162048339844
2022-03-21,274.5189514160156
2022-03-22,273.9197998046875
2022-03-23,271.5231018066406
2022-03-24,273.9197998046875
2022-03-25,273.22076416015625
2022-03-28,275.71728515625
2022-03-29,279.2124328613281
2022-03-30,276.4162902832031
2022-03-31,274.71868896484375
2022-04-01,275.1181335449219
2022-04-04,274.2193908691406
2022-04-05,276.4162902832031
2022-04-06,278.11395263671875
2022-04-07,263.777099609375
2022-04-08,268.1733703613281
2022-04-11,265.07598876953125
2022-04-12,263.9769287109375
2022-04-13,260.8795471191406
2022-04-14,258.78131103515625
2022-04-19,255.18431091308594
2022-04-20,257.38250732421875
2022-04-21,261.4790344238281
2022-04-22,258.98114013671875
2022-04-25,256.8829040527344
2022-04-26,257.0827331542969
2022-04-27,256.4832458496094
2022-04-28,256.28338623046875
2022-04-29,253.48577880859375
2022-05-03,255.2842559814453
2022-05-04,239.29776000976562
2022-05-05,231.20458984375
2022-05-06,235.80072021484375
2022-05-09,236.50013732910156
2022-05-10,240.0970916748047
2022-05-11,243.8938751220703
2022-05-12,244.19361877441406
2022-05-13,246.29185485839844
2022-05-16,249.88880920410156
2022-05-17,255.0844268798828
2022-05-18,252.88629150390625
2022-05-19,249.88880920410156
2022-05-20,250.1885528564453
2022-05-23,253.0861053466797
2022-05-24,249.9887237548828
2022-05-25,252.6864471435547
2022-05-26,255.88377380371094
2022-05-27,259.7804260253906
2022-05-30,259.18096923828125
2022-05-31,257.0827331542969
2022-06-01,254.58485412597656
2022-06-06,260.1801452636719
2022-06-07,258.98114013671875
2022-06-08,257.6822204589844
2022-06-09,258.28173828125
2022-06-10,249.5890655517578
2022-06-13,250.1885528564453
2022-06-14,248.6898193359375
2022-06-15,253.7855224609375
2022-06-16,248.3900909423828
2022-06-17,246.5915985107422
2022-06-20,247.99041748046875
2022-06-21,244.2935333251953
2022-06-22,246.99127197265625
2022-06-23,246.69151306152344
2022-06-24,252.58653259277344
2022-06-27,255.38418579101562
2022-06-28,257.0827331542969
2022-06-29,255.58399963378906
2022-06-30,251.4874725341797
2022-07-01,250.28846740722656
2022-07-04,248.19024658203125
2022-07-05,236.1004638671875
2022-07-06,236.9997100830078
2022-07-07,240.2969207763672
2022-07-08,243.39431762695312
2022-07-11,242.2952423095703
2022-07-12,243.79397583007812
2022-07-13,236.20037841796875
2022-07-14,208.62368774414062
2022-07-15,216.21726989746094
2022-07-18,193.48648071289062
2022-07-19,200.83026123046875
2022-07-20,198.83197021484375
2022-07-21,200.7303466796875
2022-07-22,201.4297637939453
2022-07-25,199.8311309814453
2022-07-26,197.73289489746094
2022-07-27,199.5313720703125
2022-07-28,202.42893981933594
2022-07-29,205.8260498046875
2022-08-01,207.02503967285156
2022-08-02,206.1258087158203
2022-08-03,201.62962341308594
2022-08-04,204.32733154296875
2022-08-05,206.72528076171875
2022-08-08,208.92344665527344
2022-08-09,207.92428588867188
2022-08-10,218.0157470703125
2022-08-11,215.89280700683594
2022-08-12,215.29310607910156
2022-08-15,217.5919647216797
2022-08-16,216.19265747070312
2022-08-17,216.29261779785156
2022-08-18,218.99127197265625
2022-08-19,220.29061889648438
2022-08-22,211.89479064941406
2022-08-23,211.6949005126953
2022-08-24,208.99624633789062
2022-08-25,209.49598693847656
2022-08-26,206.69737243652344
2022-08-30,206.1976318359375
2022-08-31,205.79783630371094
2022-09-01,202.49948120117188
2022-09-02,207.99673461914062
2022-09-05,206.7973175048828
2022-09-06,207.8967742919922
2022-09-07,207.6968994140625
2022-09-08,207.09718322753906
2022-09-09,212.49449157714844
2022-09-12,216.4925079345703
2022-09-13,214.19366455078125
2022-09-14,211.59494018554688
2022-09-15,212.0946807861328
2022-09-16,211.89479064941406
2022-09-20,205.09817504882812
2022-09-21,204.79830932617188
2022-09-22,203.8987579345703
2022-09-23,198.15162658691406
2022-09-26,190.25555419921875
2022-09-27,185.2580108642578
2022-09-28,177.61181640625
2022-09-29,181.45989990234375
2022-09-30,185.40794372558594
2022-10-03,185.40794372558594
2022-10-04,194.85325622558594
2022-10-05,196.10263061523438
2022-10-06,196.0526580810547
2022-10-07,194.25355529785156
2022-10-10,193.05413818359375
2022-10-11,192.2545623779297
2022-10-12,187.90670776367188
2022-10-13,188.85623168945312
2022-10-14,191.9047393798828
2022-10-17,195.90274047851562
2022-10-18,197.4519805908203
2022-10-19,196.85226440429688
2022-10-20,195.9527130126953
2022-10-21,194.00369262695312
2022-10-24,194.90322875976562
2022-10-25,198.30154418945312
2022-10-26,199.60089111328125
2022-10-27,201.89976501464844
2022-10-28,201.4999542236328
2022-10-31,201.6998748779297
2022-11-01,203.99871826171875
2022-11-02,198.6013946533203
2022-11-03,198.15162658691406
2022-11-04,200.70034790039062
2022-11-07,199.301025390625
2022-11-08,193.1041259765625
2022-11-09,193.70382690429688
2022-11-10,203.99871826171875
2022-11-11,206.59742736816406
2022-11-14,208.49649047851562
2022-11-15,208.7963409423828
2022-11-16,206.09765625
2022-11-17,210.29559326171875
2022-11-18,217.49203491210938
2022-11-21,218.0917205810547
2022-11-22,220.39056396484375
2022-11-23,219.99078369140625
2022-11-24,222.7893829345703
2022-11-25,223.78887939453125
2022-11-28,215.5929718017578
2022-11-29,212.89430236816406
2022-11-30,208.59642028808594
2022-12-01,208.3965301513672
2022-12-02,206.69737243652344
2022-12-05,206.59742736816406
2022-12-06,208.49649047851562
2022-12-07,208.3965301513672
2022-12-08,203.99871826171875
2022-12-09,204.8982696533203
2022-12-12,206.09765625
2022-12-13,212.59445190429688
2022-12-14,216.39256286621094
2022-12-15,220.59046936035156
2022-12-16,213.0941925048828
2022-12-19,213.39405822753906
2022-12-20,215.5929718017578
2022-12-21,219.191162109375
2022-12-22,217.49203491210938
2022-12-23,217.89181518554688
2022-12-28,221.4900360107422
2022-12-29,221.4900360107422
2022-12-30,221.190185546875
2023-01-03,227.68695068359375
2023-01-04,232.78440856933594
2023-01-05,233.18423461914062
2023-01-06,235.18324279785156
2023-01-09,231.08526611328125
2023-01-10,232.28465270996094
2023-01-11,177.71177673339844
2023-01-12,182.70928955078125
2023-01-13,175.86268615722656
2023-01-16,172.2644805908203
2023-01-17,173.6138153076172
2023-01-18,172.1645050048828
2023-01-19,174.56333923339844
2023-01-20,173.56381225585938
2023-01-23,175.61280822753906
2023-01-24,175.8126983642578
2023-01-25,172.41439819335938
2023-01-26,178.71127319335938
2023-01-27,173.7137451171875
2023-01-30,177.2620086669922
2023-01-31,177.36192321777344
