Date,CAMS.NS
2024-07-18,4096.4677734375
2024-07-19,4055.607666015625
2024-07-22,3982.774169921875
2024-07-23,3979.3857421875
2024-07-24,3999.0791015625
2024-07-25,3965.093994140625
2024-07-26,3960.13330078125
2024-07-29,4208.49267578125
2024-07-30,4611.65087890625
2024-07-31,4453.65869140625
2024-08-01,4335.8876953125
2024-08-02,4290.90185546875
2024-08-05,3920.254638671875
2024-08-06,3811.226318359375
2024-08-07,4060.518798828125
2024-08-08,4178.97509765625
2024-08-09,4293.11181640625
2024-08-12,4195.97021484375
2024-08-13,4060.817626953125
2024-08-14,4105.03173828125
2024-08-16,4207.39306640625
2024-08-19,4477.40185546875
2024-08-20,4342.64306640625
2024-08-21,4420.28759765625
2024-08-22,4320.83154296875
2024-08-23,4381.29345703125
2024-08-26,4366.423828125
2024-08-27,4311.13232421875
2024-08-28,4271.64501953125
2024-08-29,4269.921875
2024-08-30,4196.11767578125
2024-09-02,4350.5703125
2024-09-03,4311.9697265625
2024-09-04,4368.541015625
2024-09-05,4350.22509765625
2024-09-06,4274.40234375
2024-09-09,4183.021484375
2024-09-10,4187.2060546875
2024-09-11,4303.79638671875
2024-09-12,4343.67724609375
2024-09-13,4333.9775390625
2024-09-16,4451.2080078125
2024-09-17,4448.05712890625
2024-09-18,4456.91943359375
2024-09-19,4357.02001953125
2024-09-20,4391.43603515625
2024-09-23,4540.9150390625
2024-09-24,4458.59375
2024-09-25,4355.7890625
2024-09-26,4407.5361328125
2024-09-27,4386.85693359375
2024-09-30,4341.7080078125
2024-10-01,4510.1923828125
2024-10-03,4354.8046875
2024-10-04,4201.28759765625
2024-10-07,4046.243896484375
2024-10-08,4342.9384765625
2024-10-09,4342.9384765625
2024-10-10,4421.814453125
2024-10-11,4442.29638671875
2024-10-14,4530.28076171875
2024-10-15,4555.587890625
2024-10-16,4762.6240234375
2024-10-17,4777.49365234375
2024-10-18,4669.51904296875
2024-10-21,4573.70751953125
2024-10-22,4333.1904296875
2024-10-23,4490.54736328125
2024-10-24,4431.8095703125
2024-10-25,4249.53857421875
2024-10-28,4210.888671875
2024-10-29,4264.94873046875
2024-10-30,4314.82470703125
2024-10-31,4375.779296875
2024-11-01,4449.6328125
2024-11-04,4473.216796875
2024-11-05,4494.83056640625
2024-11-06,4601.2294921875
2024-11-07,4591.234375
2024-11-08,4616.7685546875
2024-11-11,4662.4541015625
2024-11-12,4624.5234375
2024-11-13,4437.43603515625
2024-11-14,4525.99169921875
2024-11-18,4440.35009765625
2024-11-19,4482.6767578125
2024-11-21,4477.49072265625
2024-11-22,4395.01025390625
2024-11-25,4489.443359375
2024-11-26,4693.56982421875
2024-11-27,4790.81689453125
2024-11-28,4833.58837890625
2024-11-29,4868.2099609375
2024-12-02,5039.986328125
2024-12-03,5057.66796875
2024-12-04,5118.46630859375
2024-12-05,5180.10400390625
2024-12-06,5007.68603515625
2024-12-09,5205.14453125
2024-12-10,5147.50732421875
2024-12-11,5158.27392578125
2024-12-12,5211.7626953125
2024-12-13,5123.50390625
2024-12-16,5151.2607421875
2024-12-17,5072.9287109375
2024-12-18,5068.533203125
2024-12-19,5051.0009765625
2024-12-20,4890.53369140625
2024-12-23,4843.1201171875
2024-12-24,4868.50634765625
2024-12-26,4903.37548828125
2024-12-27,4980.17578125
2024-12-30,5010.25390625
2024-12-31,5013.4150390625
2025-01-01,5036.4794921875
2025-01-02,5139.75244140625
2025-01-03,5033.8125
2025-01-06,4793.3359375
2025-01-07,4819.2158203125
2025-01-08,4650.45263671875
2025-01-09,4605.0634765625
2025-01-10,4467.5146484375
2025-01-13,4229.55615234375
2025-01-14,4168.06640625
2025-01-15,4252.81884765625
2025-01-16,4389.8740234375
2025-01-17,4364.142578125
2025-01-20,4376.8359375
2025-01-21,4196.1689453125
2025-01-22,4025.479736328125
2025-01-23,4108.45361328125
2025-01-24,4051.013916015625
2025-01-27,3762.135498046875
2025-01-28,3674.963134765625
2025-01-29,3896.721435546875
2025-01-30,3592.779296875
2025-01-31,3559.490966796875
2025-02-01,3494.099365234375
2025-02-03,3356.5009765625
2025-02-04,3470.935791015625
2025-02-05,3702.967041015625
2025-02-06,3617.7705078125
2025-02-07,3635.685546875
2025-02-10,3500.40380859375
2025-02-11,3353.112548828125
2025-02-12,3501.644287109375
2025-02-13,3384.724365234375
2025-02-14,3350.134765625
2025-02-17,3356.53662109375
2025-02-18,3253.511962890625
2025-02-19,3345.866943359375
2025-02-20,3413.458251953125
2025-02-21,3401.895263671875
2025-02-24,3392.218017578125
2025-02-25,3320.160400390625
2025-02-27,3233.413330078125
2025-02-28,3119.619873046875
2025-03-03,3110.587890625
2025-03-04,3114.557861328125
2025-03-05,3171.429931640625
2025-03-06,3277.977783203125
2025-03-07,3340.556884765625
2025-03-10,3322.740966796875
2025-03-11,3339.41552734375
2025-03-12,3298.9697265625
2025-03-13,3384.625244140625
2025-03-17,3399.662109375
2025-03-18,3399.662109375
2025-03-19,3787.443359375
2025-03-20,3678.51318359375
2025-03-21,3787.195068359375
2025-03-24,3783.919677734375
2025-03-25,3630.42529296875
2025-03-26,3657.02490234375
2025-03-27,3660.349853515625
2025-03-28,3695.535400390625
2025-04-01,3643.82421875
2025-04-02,3728.685791015625
2025-04-03,3794.73828125
2025-04-04,3655.7841796875
2025-04-07,3502.488037109375
2025-04-08,3546.30810546875
2025-04-09,3563.379638671875
2025-04-11,3688.934814453125
2025-04-15,3804.2666015625
2025-04-16,3865.30712890625
2025-04-17,3853.49609375
2025-04-21,3970.912353515625
2025-04-22,3975.18017578125
2025-04-23,4071.3564453125
2025-04-24,4015.67529296875
2025-04-25,3908.680908203125
2025-04-28,3914.635986328125
2025-04-29,3969.919921875
2025-04-30,3877.118408203125
2025-05-02,3812.306396484375
2025-05-05,3779.354248046875
2025-05-06,3580.947509765625
2025-05-07,3615.487548828125
2025-05-08,3542.53662109375
2025-05-09,3453.60595703125
2025-05-12,3644.171630859375
2025-05-13,3599.11083984375
2025-05-14,3621.740478515625
2025-05-15,3698.562255859375
2025-05-16,3861.833251953125
2025-05-19,3922.080078125
2025-05-20,3838.112060546875
2025-05-21,3858.458740234375
2025-05-22,3853.595703125
2025-05-23,3855.481201171875
2025-05-26,3947.985107421875
2025-05-27,3946.694580078125
2025-05-28,3952.649658203125
2025-05-29,3943.0224609375
2025-05-30,3931.50927734375
2025-06-02,4108.27880859375
2025-06-03,4163.06591796875
2025-06-04,4142.22314453125
2025-06-05,4216.5634765625
2025-06-06,4230.2607421875
2025-06-09,4239.39111328125
2025-06-10,4229.26806640625
2025-06-11,4197.208984375
2025-06-12,4042.275390625
2025-06-13,3950.96240234375
2025-06-16,4088.1298828125
2025-06-17,4150.1630859375
2025-06-18,4115.126953125
2025-06-19,3984.807861328125
2025-06-20,4136.267578125
2025-06-23,4172.09814453125
2025-06-24,4195.4228515625
2025-06-25,4192.6435546875
2025-06-26,4181.328125
2025-06-27,4260.830078125
2025-06-30,4258.15087890625
2025-07-01,4211.40234375
2025-07-02,4199.392578125
2025-07-03,4226.587890625
2025-07-04,4200.1865234375
2025-07-07,4111.0576171875
2025-07-08,4091.008056640625
2025-07-09,4159.49267578125
2025-07-10,4156.6142578125
2025-07-11,4039.198486328125
2025-07-14,4096.666015625
2025-07-15,4236.16259765625
2025-07-16,4195.08203125
2025-07-17,4227.38818359375
2025-07-18,4199.369140625
2025-07-21,4235.46533203125
2025-07-22,4235.265625
2025-07-23,4229.78125
2025-07-24,4184.61181640625
2025-07-25,4022.6796875
2025-07-28,3884.877685546875
2025-07-29,3904.321533203125
2025-07-30,3878.99462890625
2025-07-31,3726.03662109375
2025-08-01,3633.902587890625
2025-08-04,3787.75830078125
2025-08-05,3785.664306640625
2025-08-06,3805.4072265625
2025-08-07,3807.89990234375
2025-08-08,3745.0
2025-08-11,3798.10009765625
2025-08-12,3769.0
2025-08-13,3821.39990234375
2025-08-14,3868.60009765625
2025-08-18,3896.800048828125
2025-08-19,3835.800048828125
2025-08-20,3841.800048828125
2025-08-21,3895.39990234375
